Orthogroup	Brassica_oleracea	Camelina_sativa
OG0018640	XP_013587592.1	XP_010487367.1, XP_010457907.1, XP_010475491.1
OG0018641	XP_013600550.1	XP_010487714.1
OG0018642	XP_013601014.1	XP_010475546.1, XP_010487936.1
OG0018643	XP_013600002.1	XP_010488297.1, XP_019094198.1
OG0018644	XP_013587605.1	XP_010458031.1, XP_010475598.1
OG0018645	XP_013586293.1	XP_010489549.1, XP_010475712.1, XP_010458160.1
OG0018646	XP_013587546.1	XP_010475746.1, XP_019091586.1
OG0018647	XP_013604522.1	XP_010458226.1, XP_019094963.1, XP_019098910.1
OG0018648	XP_013586023.1	XP_010490327.1, XP_019091615.1, XP_010475827.1
OG0018649	XP_013585782.1	XP_010458304.1, XP_010490435.1
OG0018650	XP_013584220.1	XP_010458415.1, XP_010475935.1, XP_010491558.1
OG0018652	XP_013604251.1	XP_019098944.1, XP_010476046.1
OG0018653	XP_013638554.1	XP_010458568.1, XP_010476095.1, XP_010493065.1
OG0018654	XP_013603149.1	XP_010493743.1, XP_019094771.1, XP_010493734.1, XP_019091361.1
OG0018655	XP_013638830.1	XP_010476320.1, XP_010495147.1
OG0018656	XP_013586478.1	XP_010476372.1, XP_010495477.1, XP_019091444.1
OG0018657	XP_013587391.1	XP_010496095.1, XP_010476500.1
OG0018658	XP_013637889.1	XP_010476582.1, XP_010496810.2, XP_010459029.1
OG0018659	XP_013583910.1	XP_010476616.1, XP_010497020.1, XP_010459053.1
OG0018660	XP_013586281.1	XP_019091739.1, XP_010497213.1, XP_010480488.1
OG0018661	XP_013586280.1	XP_010476642.1, XP_010459091.1, XP_010497221.1
OG0018662	XP_013585660.1	XP_010497326.1, XP_010476661.1
OG0018664	XP_013605137.1	XP_010498031.1, XP_010476827.1, XP_010459249.1
OG0018665	XP_013619963.1	XP_010473905.1, XP_010413670.1
OG0018666	XP_013605720.1	XP_010498053.1
OG0018667	XP_013586697.1	XP_010498138.1, XP_010476924.1
OG0018668	XP_013638855.1	XP_010459642.1, XP_010477190.1, XP_010498391.1
OG0018669	XP_013615742.1, XP_013615536.1	XP_010441110.1
OG0018670	XP_013597496.1	XP_010477248.1
OG0018671	XP_013638051.1	XP_010459706.1, XP_010477256.1
OG0018672	XP_013638050.1	XP_010462800.1, XP_010498459.1, XP_019094656.1
OG0018673	XP_013637963.1	XP_010459712.1, XP_010477262.1, XP_010498464.1
OG0018674	XP_013636183.1	XP_010481988.1, XP_010494179.1, XP_010442168.1
OG0018675	XP_013586394.1	XP_010460048.1, XP_010477553.1
OG0018676	XP_013585636.1	XP_010498773.1, XP_010460052.1
OG0018677	XP_013591770.1	XP_010415883.1, XP_010471181.1, XP_010428005.1
OG0018678	XP_013589540.1, XP_013599448.1	XP_010433794.1, XP_010439064.1, XP_010448586.1
OG0018679	XP_013584247.1	XP_010478727.1, XP_010499851.1, XP_010461127.1
OG0018680	XP_013591585.1	XP_010500669.1, XP_010479557.1
OG0018681	XP_013609467.1	XP_010430417.1, XP_010473569.1, XP_019083671.1
OG0018683	XP_013610803.1	XP_019093583.1, XP_010430367.2, XP_010418295.2
OG0018684	XP_013606423.1	XP_010430365.1, XP_010418292.1
OG0018685	XP_013609845.1	XP_010418270.1, XP_010473492.1, XP_010430340.1
OG0018686	XP_013632177.1	XP_010430270.1, XP_010418210.1
OG0018687	XP_013606255.1	XP_010430072.1, XP_010418029.1, XP_010473266.1
OG0018688	XP_013606551.1	XP_010510936.1, XP_010417992.1, XP_010473235.1
OG0018689	XP_013606476.1	XP_010510981.1, XP_010470163.1
OG0018690	XP_013593925.1, XP_013610423.1	XP_010470265.1, XP_010511107.1, XP_010414744.1
OG0018691	XP_013612959.1	XP_010415007.1, XP_010480270.1, XP_010511298.1
OG0018692	XP_013621441.1	XP_010414986.1, XP_010480251.1
OG0018693	XP_013630992.1	XP_010450670.1, XP_010441180.1, XP_010436814.1
OG0018694	XP_013608788.1	XP_010418499.1, XP_010430565.1
OG0018695	XP_013619889.1	XP_010481416.1, XP_010495773.1
OG0018696	XP_013597791.1	XP_010481372.1, XP_019087547.1, XP_019097529.1
OG0018697	XP_013610602.1	XP_010455805.1, XP_010422332.1, XP_010432044.1
OG0018698	XP_013598134.1	XP_010433064.1, XP_010438260.1
OG0018703	XP_013639590.1	XP_010463301.1, XP_010481037.1
OG0018705	XP_013613705.1	XP_019094265.1, XP_019096301.1, XP_019091136.1
OG0018706	XP_013630051.1	XP_010496648.1, XP_019098638.1, XP_019088086.1
OG0018708	XP_013597980.1	XP_010489252.1
OG0018709	XP_013598773.1	XP_010446500.1, XP_010431925.1
OG0018710	XP_013629008.1	XP_019088664.1, XP_019089693.1, XP_019086457.1, XP_019087987.1
OG0018711	XP_013589662.1	XP_010432031.1, XP_010437186.1, XP_010446625.1
OG0018713	XP_013597291.1	XP_010446634.1, XP_010437191.1, XP_010432038.1
OG0018714	XP_013622278.1	XP_010446654.1
OG0018715	XP_013593755.1	XP_010437236.1, XP_010446667.1, XP_010436224.1
OG0018716	XP_013607660.1	XP_010432077.1, XP_010437248.1, XP_010446686.1
OG0018717	XP_013603780.1	XP_010432088.1, XP_010437259.1, XP_010446697.1
OG0018718	XP_013618362.1	XP_019086027.1, XP_010446846.1
OG0018719	XP_013606676.1	XP_010446869.1
OG0018720	XP_013627780.1	XP_019088122.1
OG0018721	XP_013590465.1	XP_010437441.1, XP_010446897.1
OG0018722	XP_013617820.1	XP_010437515.1, XP_010432322.1, XP_010446974.1
OG0018723	XP_013623725.1	XP_019089575.1
OG0018724	XP_013635667.1, XP_013596931.1	XP_010437563.1
OG0018725	XP_013627699.1	XP_010488508.1, XP_010466803.1
OG0018726	XP_013597879.1	XP_010437985.1, XP_010447486.1, XP_010432808.1
OG0018728	XP_013630193.1	XP_010426230.1
OG0018729	XP_013594718.1	XP_010488443.1, XP_010421064.1, XP_010490205.1, XP_010468552.1
OG0018730	XP_013599429.1	XP_010466752.1, XP_010512973.1
OG0018731	XP_013589664.1	XP_019084979.1, XP_019083316.1, XP_019093668.1
OG0018732	XP_013590807.1	XP_010471289.1, XP_010428149.2, XP_010419167.1
OG0018733	XP_013638258.1	XP_010477609.1, XP_010498826.1, XP_010460102.1
OG0018734	XP_013585159.1	XP_010460273.1, XP_019094871.1, XP_019097217.1
OG0018735	XP_013625884.1	XP_010427723.1
OG0018736	XP_013606862.1	XP_010426511.1, XP_010456328.1
OG0018737	XP_013584805.1	XP_010480277.1, XP_019091486.1, XP_010474744.1
OG0018738	XP_013639101.1	XP_010501320.1, XP_010457578.1, XP_019094369.1
OG0018739	XP_013600663.1, XP_013586828.1	XP_019091813.1, XP_010475343.1, XP_019098854.1
OG0018740	XP_013587601.1	XP_010457775.1, XP_010486174.1, XP_010475379.1
OG0018741	XP_013585776.1	XP_010462640.1, XP_010501431.1, XP_010480437.1
OG0018743	XP_013596919.1, XP_013639340.1	XP_019097909.1, XP_019094916.1
OG0018744	XP_013637954.1	XP_010460144.1, XP_010498873.1, XP_010477667.1
OG0018745	XP_013587416.1	XP_010460168.1, XP_010477695.1
OG0018746	XP_013584390.1	XP_010477777.1, XP_010498975.1
OG0018747	XP_013600291.1	XP_010498978.1, XP_010477787.1, XP_010460239.1
OG0018748	XP_013638944.1	XP_019094229.1, XP_010499041.1, XP_010477855.1, XP_010460310.1
OG0018750	XP_013587376.1, XP_013627912.1	XP_010501592.1
OG0018751	XP_013586951.1	XP_010499105.1, XP_010460372.1, XP_010477921.1
OG0018752	XP_013587527.1	XP_010499124.1, XP_010460394.1, XP_010477947.1
OG0018753	XP_013625726.1	XP_010478245.1, XP_010499398.1, XP_010460661.1
OG0018755	XP_013600557.1	XP_010478996.1, XP_010461392.1, XP_010500093.1
OG0018757	XP_013590518.1	XP_010461443.1, XP_010479047.1, XP_010500142.1
OG0018758	XP_013590855.1	XP_010462060.1, XP_010479723.1, XP_010500817.1
OG0018761	XP_013607711.1, XP_013594977.1	XP_010419432.1, XP_010474563.1, XP_010431668.1
OG0018762	XP_013608752.1	XP_010417995.1, XP_010473240.1, XP_010510934.1
OG0018763	XP_013610484.1	XP_010470251.1, XP_010414728.1, XP_010511068.1
OG0018764	XP_013613211.1	XP_010511316.1, XP_010415021.1
OG0018766	XP_013613534.1	XP_010511389.1, XP_010470383.1, XP_010418895.2
OG0018767	XP_013630778.1	XP_010415115.1, XP_010470449.1, XP_010511119.1
OG0018768	XP_013591181.1	XP_019093632.1, XP_010415444.2, XP_019100952.1
OG0018769	XP_013591671.1	XP_010470828.2, XP_019101052.1, XP_010415499.1
OG0018770	XP_013588560.1	XP_010428372.1, XP_010416239.1, XP_010471498.1
OG0018771	XP_013615879.1	XP_019082897.1, XP_010471861.1, XP_019085774.1
OG0018772	XP_013588182.1	XP_010471922.1, XP_019083414.1, XP_019085042.1
OG0018773	XP_013590694.1	XP_010416832.1, XP_019093552.1, XP_010428983.1
OG0018774	XP_013590195.1	XP_010417539.1, XP_010472760.1, XP_010429789.1
OG0018775	XP_013592867.1	XP_010429793.1, XP_010417542.1, XP_010472765.1
OG0018776	XP_013616487.1	XP_010472974.1, XP_010429998.1, XP_019082777.1
OG0018777	XP_013590702.1	XP_010430009.1, XP_010417751.1
OG0018779	XP_013611204.1	XP_019100057.1, XP_019101592.1, XP_010487032.1, XP_010465079.1
OG0018780	XP_013609166.1	XP_010465140.1, XP_010500212.1, XP_010487071.1
OG0018781	XP_013586380.1	XP_010487138.1, XP_010465227.1, XP_010501059.1
OG0018782	XP_013603928.1	XP_010424502.2
OG0018783	XP_013639014.1	XP_010466016.1, XP_010487807.1, XP_010507247.2
OG0018784	XP_013631491.1	XP_019096841.1, XP_010466789.1
OG0018785	XP_013610542.1, XP_013628969.1	XP_010513678.1, XP_010488577.1, XP_010466896.1
OG0018786	XP_013597807.1	XP_010412907.1, XP_010488793.1, XP_010467119.1
OG0018788	XP_013630042.1	XP_010488858.1, XP_010467187.1
OG0018790	XP_013595603.1	XP_010467350.1, XP_010516888.1, XP_010489196.1
OG0018792	XP_013626185.1	XP_010490465.2, XP_019092383.1
OG0018793	XP_013614199.1	XP_010488988.1, XP_010468770.1
OG0018794	XP_013603349.1	XP_010488979.1, XP_010497796.2
OG0018795	XP_013634110.1	XP_010417080.1, XP_010472329.1, XP_010429274.1
OG0018796	XP_013602376.1	XP_010417095.1, XP_010472339.1
OG0018797	XP_013636344.1	XP_010472341.1, XP_010429294.1, XP_010417097.1
OG0018798	XP_013604176.1	XP_010472409.1, XP_010429365.1, XP_010417153.1
OG0018799	XP_013631719.1	XP_010429439.1, XP_010417213.1, XP_010472466.1
OG0018800	XP_013632080.1, XP_013603085.1	XP_010472482.1, XP_010429457.1
OG0018801	XP_013603630.1	XP_010419322.2, XP_010472495.1
OG0018804	XP_013626017.1	XP_010417826.1, XP_010473065.1, XP_010510856.1
OG0018806	XP_013627660.1	XP_010509801.1, XP_010413784.1, XP_010469405.1
OG0018807	XP_013634425.1, XP_013634424.1	XP_019082514.1, XP_010509769.1, XP_010413751.1
OG0018808	XP_013627858.1	XP_010441397.1, XP_010505201.1, XP_010516880.1, XP_010509459.1
OG0018809	XP_013636870.1	XP_010509328.1, XP_010517020.1, XP_010505339.1
OG0018811	XP_013634181.1	XP_010506193.1, XP_010517884.1, XP_010508449.1
OG0018812	XP_013627630.1	XP_010507928.2, XP_010506740.1, XP_010518401.1
OG0018813	XP_013613651.1	XP_010513844.1, XP_010502093.1, XP_010424866.1
OG0018814	XP_013618278.1	XP_019085884.1, XP_010514025.1, XP_010502266.1
OG0018815	XP_013607475.1, XP_013593507.1	XP_010514258.1, XP_010502521.1, XP_019085275.1
OG0018816	XP_013597086.1	XP_010507072.1, XP_010425573.1
OG0018817	XP_013627516.1	XP_010503025.1, XP_010425808.1, XP_010514710.1
OG0018818	XP_013626230.1	XP_010425926.1, XP_010412547.1, XP_010503145.1
OG0018820	XP_013633043.1	XP_019085588.1, XP_019099949.1, XP_019102100.1
OG0018822	XP_013593399.1	XP_010426500.1, XP_010515337.1, XP_019100244.1
OG0018823	XP_013593769.1	XP_010412705.1, XP_010412706.1, XP_010426615.1, XP_010503740.1
OG0018824	XP_013605706.1	XP_019085846.1, XP_019082484.1, XP_019100262.1
OG0018825	XP_013588473.1	XP_010504128.1, XP_010431330.1, XP_010515858.1
OG0018826	XP_013605326.1	XP_010504350.1, XP_010516064.1, XP_010427254.1
OG0018827	XP_013601968.1	XP_010427484.1, XP_010516263.1, XP_019100367.1
OG0018828	XP_013604483.1	XP_010469187.1, XP_010413564.1, XP_010512365.1
OG0018829	XP_013603970.1	XP_010512623.1, XP_010418567.1, XP_010468965.1
OG0018830	XP_013609707.1	XP_010452536.1, XP_010491170.1
OG0018831	XP_013630513.1	XP_010492385.1, XP_010453683.1, XP_010420206.1
OG0018832	XP_013596511.1	XP_019090272.1, XP_010421127.1, XP_010493445.1
OG0018833	XP_013597337.1	XP_019090348.1, XP_019084694.1, XP_019097777.1
OG0018834	XP_013593836.1	XP_010424406.1, XP_010421700.1, XP_010455184.1, XP_010494103.1
OG0018835	XP_013626561.1	XP_010421733.1, XP_010438639.1
OG0018836	XP_013623697.1	XP_010496540.1, XP_010455241.1, XP_010438532.1
OG0018837	XP_013617537.1	XP_010437719.1, XP_010421912.1, XP_010455391.1
OG0018838	XP_013627123.1	XP_010456837.1, XP_010421945.1, XP_010455423.1, XP_010437381.1
OG0018839	XP_013611148.1	XP_010435016.1, XP_019084318.1
OG0018840	XP_013610818.1	XP_010431913.1, XP_010422368.1, XP_010455833.1
OG0018841	XP_013627715.1	XP_010422449.1, XP_010467433.1, XP_010455881.1
OG0018842	XP_013594665.1	XP_010437121.1, XP_019088994.1
OG0018843	XP_013584591.1	XP_010432093.1, XP_010446701.1
OG0018844	XP_013592998.1	XP_010446913.1, XP_010432268.1
OG0018845	XP_013587787.1	XP_019089488.1, XP_019086437.1, XP_019087231.1
OG0018847	XP_013600127.1	XP_010438470.1, XP_019089607.1
OG0018848	XP_013594635.1	XP_010438686.1, XP_019089045.1, XP_010448200.1, XP_010438638.1, XP_019089047.1
OG0018849	XP_013595491.1	XP_010438698.1, XP_010433440.1, XP_010448213.1
OG0018850	XP_013583534.1	XP_010438729.1, XP_010433472.1
OG0018851	XP_013591154.1	XP_010448270.1, XP_010433505.1, XP_010438753.1
OG0018852	XP_013599999.1	XP_010433592.1, XP_010438832.1, XP_010448371.1
OG0018853	XP_013599738.1	XP_010448555.1, XP_010433760.1, XP_010439020.1
OG0018854	XP_013595803.1	XP_019089117.1, XP_010449576.1, XP_010434630.1, XP_019087888.1
OG0018855	XP_013617427.1	XP_019086139.1, XP_010449983.1
OG0018856	XP_013631546.1	XP_010440532.1, XP_010450165.1, XP_010435227.1
OG0018858	XP_013599047.1	XP_010450265.2, XP_010440642.1, XP_010435317.1
OG0018859	XP_013605420.1	XP_019089820.1, XP_010435471.1
OG0018860	XP_013633523.1	XP_010440872.1, XP_010450515.1, XP_010435593.1
OG0018861	XP_013588848.1	XP_010435900.1, XP_019088793.1, XP_019088792.1, XP_019089222.1
OG0018862	XP_013618987.1	XP_019087583.1, XP_019097782.1, XP_019095870.1
OG0018863	XP_013609246.1	XP_010442165.1, XP_010481992.1
OG0018864	XP_013627852.1	XP_010442153.2, XP_019095921.1, XP_010494164.2
OG0018865	XP_013598426.1	XP_010493693.1, XP_010442286.1, XP_019095554.1
OG0018866	XP_013595839.1	XP_010512516.1, XP_010442354.1
OG0018867	XP_013621711.1	XP_010441391.1, XP_010482303.1, XP_010442480.1
OG0018868	XP_013637763.1	XP_010442495.1, XP_010482319.1
OG0018869	XP_013610322.1	XP_019087522.1, XP_019095791.1, XP_019087982.1
OG0018870	XP_013627251.1	XP_010482372.1, XP_010442551.1, XP_010442265.1
OG0018871	XP_013620678.1	XP_010442918.1, XP_010482426.1, XP_010442580.1
OG0018872	XP_013610727.1	XP_010442776.1, XP_010482455.1, XP_010442605.1
OG0018873	XP_013621489.1	XP_010482492.1, XP_010442661.1, XP_010443421.1
OG0018875	XP_013614336.1	XP_010443703.1, XP_010442683.1, XP_010482520.1
OG0018876	XP_013614476.1	XP_010442701.1, XP_010482537.1, XP_010444076.1
OG0018877	XP_013627951.1	XP_010442746.1, XP_010482576.1, XP_010444626.1
OG0018878	XP_013613159.1	XP_019088796.1, XP_010485089.1, XP_010474025.1
OG0018879	XP_013617032.1	XP_019095632.1, XP_010446040.1
OG0018880	XP_013623453.1	XP_019091612.1, XP_019095976.1, XP_019088434.1
OG0018881	XP_013627236.1	XP_010461408.1, XP_010444340.1
OG0018882	XP_013599065.1	XP_010478714.1, XP_010446297.1, XP_010485333.1
OG0018883	XP_013610324.1	XP_010484684.1, XP_010446307.1, XP_010465945.1
OG0018885	XP_013617984.1, XP_013597134.1	XP_010444727.1, XP_010478680.1, XP_010485330.1
OG0018886	XP_013597390.1, XP_013617957.1	XP_019089343.1, XP_019086458.1, XP_019088293.1
OG0018888	XP_013612307.1	XP_010422779.1, XP_010456220.1, XP_010427687.1
OG0018889	XP_013608586.1	XP_010420518.1
OG0018890	XP_013610384.1	XP_010451816.1, XP_010483211.1, XP_010443386.1
OG0018892	XP_013627555.1	XP_019102530.1, XP_019100515.1, XP_019101250.1
OG0018894	XP_013619816.1	XP_019084994.1, XP_019094007.1, XP_019093042.1
OG0018912	XP_013603136.1	XP_010426345.1, XP_010503480.1, XP_010515167.1
OG0018913	XP_013600665.1	XP_010515153.1, XP_010426325.1
OG0018914	XP_013604324.1	XP_010426272.1, XP_010503425.1, XP_010515113.1
OG0018915	XP_013597235.1	XP_019099909.1, XP_019102092.1, XP_019098125.1
OG0018916	XP_013588044.1	XP_010441173.1, XP_010450675.1, XP_010435908.1
OG0018918	XP_013629878.1	XP_010453870.1
OG0018919	XP_013616127.1	XP_010492439.1
OG0018920	XP_013613096.1	XP_010420190.1, XP_010492367.1, XP_010453670.1
OG0018921	XP_013609724.1	XP_010453570.1, XP_010420085.1, XP_010492255.1
OG0018922	XP_013613279.1	XP_010492068.1, XP_010453383.1
OG0018923	XP_013615942.1	XP_010419735.1, XP_010453207.1
OG0018924	XP_013610326.1	XP_010491892.2, XP_010419730.1
OG0018925	XP_013620148.1	XP_010491768.1, XP_010453115.1
OG0018926	XP_013620994.1	XP_010453054.1, XP_010491694.1
OG0018927	XP_013612319.1	XP_019098052.1
OG0018928	XP_013626843.1	XP_010452820.1, XP_010423103.1, XP_010491467.1
OG0018930	XP_013600578.1	XP_010433721.1
OG0018931	XP_013626095.1	XP_010510851.1, XP_010473068.1, XP_010417829.1
OG0018933	XP_013608914.1	XP_019084473.1
OG0018934	XP_013634249.1	XP_010472140.1, XP_010429057.1
OG0018935	XP_013612386.1	XP_010494426.1, XP_010481764.1
OG0018936	XP_013596574.1	XP_010448440.1
OG0018937	XP_013599371.1	XP_010448602.1, XP_010433806.1
OG0018939	XP_013622318.1	XP_010499548.1, XP_010478403.1, XP_010460813.1
OG0018940	XP_013586098.1	XP_010461046.1, XP_010499774.1
OG0018942	XP_013596781.1	XP_010514065.1, XP_010502308.1, XP_010425071.1
OG0018943	XP_013597727.1	XP_010425105.1, XP_010514087.1
OG0018944	XP_013610459.1	XP_010425161.1, XP_010514131.1, XP_019100045.1
OG0018946	XP_013613626.1	XP_010444538.2, XP_010463194.2, XP_010484378.1
OG0018947	XP_013616295.1	XP_010484263.1, XP_010462833.1
OG0018949	XP_013618624.1	XP_010444060.1, XP_010483918.1, XP_010458405.1
OG0018950	XP_013619337.1	XP_010493068.1, XP_010420806.1
OG0018952	XP_013610436.1	XP_010456517.1
OG0018953	XP_013607086.1	XP_010443815.1, XP_010456224.1
OG0018954	XP_013612378.1	XP_010453992.1
OG0018957	XP_013610071.1	XP_010450176.1, XP_010483054.1
OG0018958	XP_013605510.1	XP_019084817.1, XP_010503566.1, XP_010515261.1
OG0018959	XP_013616314.1	XP_010491292.1, XP_010423272.1
OG0018960	XP_013607414.1	XP_010491182.1, XP_010452553.1, XP_010423361.1
OG0018961	XP_013607158.1	XP_010491133.1, XP_010452495.1, XP_010423415.1
OG0018962	XP_013620518.1	XP_010423453.1, XP_010491090.1, XP_010452463.1
OG0018963	XP_013626107.1	XP_010423499.1, XP_010452415.1, XP_010491041.1
OG0018964	XP_013623749.1	XP_019089986.1, XP_010423545.1
OG0018965	XP_013607401.1	XP_010456392.1, XP_010490942.1, XP_010423591.1
OG0018966	XP_013584665.1	XP_010420606.1, XP_010468346.1, XP_010490002.1
OG0018967	XP_013620471.1	XP_010423818.1, XP_010490743.1, XP_010452126.1
OG0018968	XP_013607324.1	XP_010490651.1, XP_019090406.1, XP_010423876.1
OG0018969	XP_013609889.1	XP_019090397.1, XP_010423927.1, XP_010490589.1, XP_019090396.1
OG0018970	XP_013618788.1	XP_010423988.1, XP_010490513.1
OG0018971	XP_013635542.1	XP_010450617.1, XP_010441237.1
OG0018972	XP_013591165.1	XP_019086358.1, XP_010451747.1, XP_010445704.1, XP_010436845.1
OG0018978	XP_013598308.1	XP_010480193.1, XP_010462492.1
OG0018979	XP_013589087.1	XP_010501093.1, XP_010462330.1
OG0018980	XP_013633815.1	XP_010505164.1, XP_010509483.1
OG0018982	XP_013627496.1	XP_010516475.1, XP_010431451.1, XP_010504787.1
OG0018985	XP_013599455.1	XP_019087806.1, XP_019088853.1
OG0018987	XP_013609585.1	XP_010441624.1, XP_010442493.1
OG0018988	XP_013626968.1	XP_019095606.1, XP_019087977.1, XP_010441606.1
OG0018989	XP_013620034.1	XP_010442316.1, XP_010482376.1
OG0018990	XP_013590789.1	XP_010471329.1, XP_010416060.1, XP_010428190.1
OG0018990	XP_013592590.1	XP_010431500.1, XP_010471325.2
OG0018991	XP_013589903.1	XP_010428322.1
OG0018992	XP_013587847.1	XP_019083359.1, XP_019084999.1
OG0018993	XP_013589480.1	XP_010471573.1, XP_010416340.1
OG0018994	XP_013590821.1, XP_013614681.1, XP_013592220.1, XP_013590997.1	XP_019101030.1, XP_010470844.1, XP_010415515.1
OG0018995	XP_013593393.1	XP_010447940.1, XP_010433184.1, XP_010438413.1
OG0018997	XP_013627425.1	XP_010442583.1, XP_010482430.1
OG0018998	XP_013591795.1	XP_010512060.1, XP_010415663.1, XP_019094096.1
OG0018999	XP_013598051.1	XP_010494645.1, XP_010481586.1, XP_010441726.1
OG0019000	XP_013616501.1	XP_010441796.1
OG0019000	XP_013616645.1	XP_010484824.1
OG0019002	XP_013590941.1	XP_010479813.1, XP_010462138.1, XP_010500910.1
OG0019003	XP_013610826.1	XP_010442118.1, XP_010494235.1
OG0019004	XP_013628084.1	XP_019082955.1, XP_010509872.1
OG0019005	XP_013633367.1	XP_019100432.1
OG0019006	XP_013637335.1	XP_010516598.1, XP_010509742.1
OG0019008	XP_013607492.1	XP_010451379.1, XP_010439805.2
OG0019009	XP_013597041.1	XP_010439814.1
OG0019011	XP_013590946.1	XP_010441367.1
OG0019012	XP_013601792.1	XP_010449129.1, XP_019088561.1
OG0019013	XP_013596172.1	XP_019086476.1, XP_010449086.1, XP_019088741.1
OG0019014	XP_013601403.1	XP_010449734.1, XP_019088500.1
OG0019015	XP_013604140.1	XP_019087142.1, XP_019086516.1
OG0019016	XP_013637043.1, XP_013600022.1	XP_010434738.1, XP_010440076.1
OG0019017	XP_013638253.1	XP_010480841.1, XP_010461100.1, XP_010499827.1
OG0019019	XP_013614026.1	XP_010496403.1
OG0019020	XP_013585121.1	XP_010496429.1, XP_010436732.1, XP_019096305.1
OG0019021	XP_013599067.1	XP_010465407.1, XP_010444789.1, XP_010484636.1
OG0019023	XP_013603873.1	XP_010427543.1, XP_010516296.1
OG0019024	XP_013601669.1	XP_010504413.1, XP_010427331.1, XP_010507639.1
OG0019029	XP_013628791.1	XP_010514487.1, XP_010488692.1, XP_010466996.1
OG0019030	XP_013630541.1	XP_010488733.1, XP_010412423.1, XP_010467042.1
OG0019031	XP_013592602.1	XP_010415324.1, XP_010470658.1, XP_010511694.1
