Orthogroup	Brassica_oleracea	Capsella_rubella
OG0012715	XP_013629984.1	XP_006287109.1
OG0012716	XP_013613048.1	XP_023636264.1
OG0012717	XP_013613046.1	XP_006286816.1
OG0012718	XP_013613222.1	XP_006286682.1
OG0012719	XP_013613223.1	XP_023636210.1
OG0012721	XP_013619633.1, XP_013609376.1	XP_006286508.1
OG0012722	XP_013626414.1	XP_006288475.1
OG0012723	XP_013609498.1	XP_006288908.1
OG0012724	XP_013606302.1	XP_006288191.1
OG0012725	XP_013621070.1	XP_006287028.1
OG0012726	XP_013611350.1	XP_006287844.1
OG0012727	XP_013606465.1	XP_006287011.1
OG0012728	XP_013629468.1	XP_006290075.1
OG0012729	XP_013609884.1, XP_013620602.1	XP_023637154.1
OG0012730	XP_013620600.1	XP_006286430.1
OG0012731	XP_013619708.1, XP_013606050.1	XP_006290074.1
OG0012732	XP_013597022.1, XP_013619900.1	XP_006282053.1
OG0012733	XP_013621199.1	XP_006288337.2
OG0012734	XP_013618110.1	XP_006289370.1
OG0012735	XP_013618552.1, XP_013612490.1	XP_006289860.2
OG0012736	XP_013609798.1	XP_006288199.1
OG0012737	XP_013607135.1	XP_006288886.1
OG0012738	XP_013627409.1	XP_006288649.1
OG0012739	XP_013618654.1	XP_006288482.1
OG0012740	XP_013621564.1	XP_006287651.1
OG0012741	XP_013611874.1	XP_006287618.1
OG0012742	XP_013610682.1	XP_006289328.1
OG0012743	XP_013629028.1, XP_013620990.1	XP_006289569.1
OG0012744	XP_013618787.1	XP_006279335.1
OG0012745	XP_013621381.1	XP_006287754.1
OG0012746	XP_013620481.1	XP_006287816.1
OG0012747	XP_013628644.1	XP_006279332.2
OG0012748	XP_013622753.1, XP_013621319.1	XP_006279346.1
OG0012749	XP_013634665.1	XP_006284657.1
OG0012750	XP_013631075.1	XP_006283397.1
OG0012751	XP_013591917.1, XP_013631076.1	XP_006285594.1
OG0012752	XP_013632318.1	XP_023635306.1
OG0012753	XP_013608837.1	XP_006289202.1
OG0012754	XP_013635965.1	XP_006283072.1
OG0012755	XP_013636610.1	XP_006285241.1
OG0012756	XP_013630986.1, XP_013588455.1	XP_006283536.1
OG0012757	XP_013590780.1	XP_023634334.1, XP_023635032.1
OG0012758	XP_013592150.1	XP_006300794.1
OG0012759	XP_013591430.1	XP_006301331.1
OG0012760	XP_013621292.1	XP_006301441.1
OG0012761	XP_013631529.1	XP_006301222.1
OG0012762	XP_013590435.1	XP_023644169.1
OG0012763	XP_013590432.1	XP_006301640.1
OG0012764	XP_013590236.1, XP_013588117.1	XP_023643799.1
OG0012765	XP_013590216.1, XP_013618545.1	XP_006302825.1
OG0012766	XP_013632762.1, XP_013619685.1	XP_006301505.1
OG0012767	XP_013590966.1	XP_023643882.1
OG0012768	XP_013621667.1	XP_006302247.1
OG0012769	XP_013607280.1	XP_006303041.1
OG0012770	XP_013592237.1, XP_013594305.1	XP_006300857.1
OG0012771	XP_013621633.1	XP_006300598.2
OG0012772	XP_013619260.1	XP_006281415.1
OG0012773	XP_013588800.1	XP_023643190.1
OG0012774	XP_013619270.1, XP_013590848.1	XP_006301134.1
OG0012775	XP_013591503.1	XP_023644070.1
OG0012777	XP_013590764.1	XP_023643578.1
OG0012778	XP_013590227.1	XP_006302947.1
OG0012779	XP_013590319.1	XP_006301306.1
OG0012780	XP_013590043.1	XP_006302937.1
OG0012781	XP_013617362.1, XP_013589649.1	XP_006305231.2
OG0012783	XP_013592587.1	XP_006301266.1
OG0012784	XP_013620874.1	XP_006300975.1
OG0012785	XP_013591065.1, XP_013588507.1	XP_006302645.1
OG0012786	XP_013588645.1	XP_006302572.1
OG0012787	XP_013591794.1	XP_006300322.1
OG0012788	XP_013620159.1	XP_006302672.1
OG0012789	XP_013589879.1, XP_013588544.1	XP_023643179.1
OG0012790	XP_013590624.1	XP_023643434.1
OG0012791	XP_013592161.1	XP_023643714.1
OG0012792	XP_013591662.1	XP_006302228.1
OG0012793	XP_013591433.1	XP_006300361.1
OG0012794	XP_013612801.1	XP_023643221.1
OG0012795	XP_013588753.1	XP_006302073.1
OG0012796	XP_013591593.1	XP_006300947.1
OG0012797	XP_013590128.1	XP_006300507.1
OG0012798	XP_013590355.1	XP_006300559.1
OG0012799	XP_013618165.1	XP_006302513.2
OG0012800	XP_013590676.1, XP_013590849.1	XP_006301389.1
OG0012801	XP_013591845.1	XP_006302606.1
OG0012802	XP_013612852.1	XP_006297162.1
OG0012803	XP_013590574.1, XP_013619498.1	XP_006300329.2
OG0012804	XP_013593734.1	XP_006284322.1
OG0012805	XP_013591562.1	XP_006300584.1
OG0012806	XP_013588235.1	XP_006302160.1
OG0012807	XP_013598909.1	XP_006281977.1
OG0012808	XP_013588320.1	XP_006300802.1
OG0012809	XP_013625482.1	XP_006298192.1
OG0012811	XP_013594396.1	XP_006297340.1, XP_023642429.1
OG0012812	XP_013630557.1	XP_006297403.1
OG0012813	XP_013629272.1	XP_023641222.1
OG0012814	XP_013596154.1	XP_023638769.1
OG0012815	XP_013593177.1	XP_006299385.1
OG0012816	XP_013595408.1	XP_006297545.1
OG0012817	XP_013598095.1	XP_006292011.2
OG0012819	XP_013606649.1	XP_006291017.2
OG0012820	XP_013629048.1	XP_006296131.1
OG0012821	XP_013627935.1	XP_006292312.1
OG0012822	XP_013601507.1	XP_006303769.1
OG0012823	XP_013625045.1	XP_006289717.1, XP_023644734.1
OG0012824	XP_013588597.1	XP_006304031.1
OG0012825	XP_013592024.1	XP_023632662.1
OG0012826	XP_013591967.1	XP_023645507.1
OG0012827	XP_013629242.1	XP_006303391.1
OG0012828	XP_013628282.1	XP_006306239.1
OG0012829	XP_013629408.1	XP_023645941.1
OG0012830	XP_013588445.1	XP_006305207.1
OG0012831	XP_013625006.1, XP_013591406.1	XP_023645249.1
OG0012832	XP_013630079.1	XP_023645802.1
OG0012833	XP_013590916.1, XP_013591758.1	XP_023632783.1
OG0012834	XP_013630261.1	XP_006305171.1
OG0012835	XP_013588175.1	XP_006307146.1
OG0012836	XP_013587759.1	XP_006304250.2
OG0012837	XP_013592750.1, XP_013630728.1	XP_006307485.1
OG0012838	XP_013619418.1, XP_013591072.1	XP_023644076.1
OG0012839	XP_013629056.1, XP_013592050.1	XP_006307524.2
OG0012840	XP_013588391.1	XP_006306782.1
OG0012841	XP_013592217.1	XP_023644845.1
OG0012842	XP_013634605.1, XP_013627249.1	XP_006294947.1
OG0012843	XP_013627469.1, XP_013633394.1	XP_006296315.1
OG0012844	XP_013623938.1, XP_013632181.1	XP_023640020.1
OG0012845	XP_013631352.1	XP_006296070.1
OG0012846	XP_013630630.1	XP_006293797.1
OG0012847	XP_013637457.1	XP_006294156.1
OG0012848	XP_013635039.1	XP_006296429.2
OG0012849	XP_013637060.1	XP_023640509.1
OG0012850	XP_013631954.1, XP_013634732.1	XP_006294468.1
OG0012851	XP_013637105.1	XP_023640125.1
OG0012852	XP_013636149.1	XP_006295239.1
OG0012853	XP_013627827.1	XP_006291331.1
OG0012854	XP_013583514.1	XP_006305492.2
OG0012855	XP_013614605.1, XP_013629754.1	XP_006290616.1
OG0012856	XP_013614816.1	XP_006290667.1
OG0012857	XP_013607539.1	XP_006290870.1
OG0012858	XP_013604653.1	XP_006290724.1
OG0012859	XP_013613239.1	XP_006280077.1
OG0012860	XP_013614303.1	XP_006279924.1
OG0012861	XP_013608913.1	XP_006281204.1
OG0012862	XP_013606251.1	XP_006280300.1
OG0012863	XP_013606033.1	XP_006280512.1
OG0012864	XP_013628353.1	XP_006280130.1
OG0012865	XP_013630026.1	XP_006280260.1
OG0012866	XP_013615718.1, XP_013610163.1	XP_006279888.1
OG0012867	XP_013615428.1	XP_023645834.1
OG0012868	XP_013613077.1	XP_023632784.1
OG0012869	XP_013611897.1	XP_023636433.1
OG0012870	XP_013603881.1	XP_006285569.1
OG0012871	XP_013600520.1	XP_006284402.1
OG0012872	XP_013637330.1	XP_006285861.1
OG0012873	XP_013624298.1	XP_006298645.2
OG0012874	XP_013603765.1	XP_006285038.1
OG0012875	XP_013587877.1	XP_006283915.2
OG0012876	XP_013634554.1	XP_006285323.1
OG0012877	XP_013631873.1	XP_006283335.1
OG0012878	XP_013635635.1	XP_006284831.1
OG0012879	XP_013636526.1	XP_006283805.1
OG0012880	XP_013634186.1	XP_006284237.1
OG0012881	XP_013600391.1	XP_006285602.1
OG0012882	XP_013600808.1	XP_006282890.1
OG0012883	XP_013614235.1	XP_006283572.1
OG0012885	XP_013607242.1	XP_006282711.2
OG0012886	XP_013600492.1, XP_013591420.1	XP_006285434.1
OG0012887	XP_013590877.1	XP_006285496.1
OG0012888	XP_013618946.1	XP_023634564.1
OG0012889	XP_013602806.1	XP_006283221.1
OG0012890	XP_013605918.1	XP_006285060.1
OG0012891	XP_013600245.1	XP_006283780.1
OG0012892	XP_013601659.1	XP_006285361.1
OG0012894	XP_013593580.1	XP_006283568.1
OG0012895	XP_013598503.1	XP_006283110.1
OG0012896	XP_013589032.1	XP_006284808.1
OG0012897	XP_013601308.1	XP_023635354.1
OG0012898	XP_013590730.1, XP_013588242.1	XP_023643020.1
OG0012899	XP_013592649.1	XP_023642943.1
OG0012900	XP_013588186.1	XP_006302144.1
OG0012901	XP_013618173.1	XP_006302464.1
OG0012902	XP_013619953.1, XP_013590951.1	XP_006301407.2
OG0012903	XP_013592296.1	XP_006300679.1
OG0012904	XP_013618901.1	XP_006302836.1
OG0012905	XP_013589976.1	XP_023642899.1
OG0012906	XP_013588754.1	XP_023642898.1
OG0012907	XP_013591906.1	XP_006301110.1
OG0012908	XP_013592435.1, XP_013592434.1	XP_006301424.1
OG0012909	XP_013620629.1	XP_006300384.1
OG0012910	XP_013595881.1	XP_006298316.1
OG0012911	XP_013591350.1	XP_006300809.1
OG0012912	XP_013592373.1	XP_023643262.1
OG0012913	XP_013592860.1	XP_023644181.1
OG0012914	XP_013621051.1	XP_006300841.2
OG0012915	XP_013589731.1	XP_006300805.1
OG0012916	XP_013591574.1	XP_006302916.1
OG0012917	XP_013591054.1	XP_006301542.1
OG0012918	XP_013590439.1	XP_006303087.1
OG0012919	XP_013618926.1	XP_006301520.1
OG0012920	XP_013590580.1, XP_013619458.1	XP_006302415.2
OG0012921	XP_013621334.1	XP_006301086.1
OG0012922	XP_013598537.1	XP_006286278.1
OG0012923	XP_013597622.1	XP_006299332.1
OG0012924	XP_013617920.1	XP_006285679.1
OG0012925	XP_013596821.1	XP_006284953.1
OG0012926	XP_013596508.1	XP_006281298.1
OG0012927	XP_013595416.1	XP_006284472.1
OG0012928	XP_013598922.1	XP_006283831.1
OG0012929	XP_013613232.1	XP_006300443.1
OG0012930	XP_013613010.1	XP_006301088.1
OG0012931	XP_013625218.1	XP_006291225.2, XP_006279072.2
OG0012932	XP_013606274.1	XP_006301476.1
OG0012933	XP_013592391.1	XP_006286056.1
OG0012934	XP_013631029.1, XP_013587902.1	XP_006285970.1
OG0012935	XP_013633851.1	XP_006297815.1
OG0012936	XP_013631907.1	XP_006286137.2
OG0012937	XP_013626506.1	XP_006281748.1
OG0012938	XP_013598411.1	XP_006293002.1
OG0012939	XP_013629308.1	XP_006293325.2, XP_023634671.1
OG0012940	XP_013630520.1	XP_006291366.1
OG0012941	XP_013594022.1	XP_006291012.1
OG0012942	XP_013599426.1	XP_006291165.1
OG0012943	XP_013629377.1, XP_013638040.1	XP_006291915.2
OG0012944	XP_013616475.1	XP_006292647.1
OG0012945	XP_013615929.1	XP_023637797.1
OG0012946	XP_013637398.1	XP_006296514.1
OG0012947	XP_013630521.1	XP_006291737.1
OG0012948	XP_013606737.1	XP_006291262.1
OG0012949	XP_013617800.1, XP_013594933.1	XP_006292822.1
OG0012950	XP_013595490.1	XP_006292252.1
OG0012951	XP_013595986.1	XP_006292954.1
OG0012952	XP_013613073.1	XP_006282327.2
OG0012953	XP_013611942.1, XP_013593646.1	XP_006291933.1
OG0012954	XP_013606351.1	XP_006290754.1
OG0012955	XP_013612549.1	XP_006290725.1
OG0012956	XP_013621404.1, XP_013596179.1	XP_006293198.1
OG0012957	XP_013595765.1	XP_023638453.1
OG0012958	XP_013620877.1, XP_013597889.1	XP_006290405.1
OG0012959	XP_013619368.1, XP_013597254.1	XP_006292111.1
OG0012960	XP_013593803.1	XP_006291487.1
OG0012961	XP_013613228.1	XP_006290881.1
OG0012962	XP_013588033.1	XP_006300627.2
OG0012963	XP_013591805.1	XP_006300708.1
OG0012964	XP_013618887.1, XP_013590109.1	XP_023643277.1
OG0012965	XP_013616247.1, XP_013592711.1	XP_006300676.1
OG0012966	XP_013614624.1	XP_006301939.1
OG0012967	XP_013591377.1	XP_006301926.1
OG0012968	XP_013591372.1	XP_006302697.1
OG0012969	XP_013593040.1	XP_006280404.1
OG0012970	XP_013606001.1	XP_006290057.1
OG0012971	XP_013621585.1	XP_023634888.1
OG0012972	XP_013635781.1	XP_023637445.1
OG0012973	XP_013597026.1	XP_006281195.2
OG0012974	XP_013621038.1	XP_006280522.2
OG0012975	XP_013593728.1	XP_006281809.1
OG0012976	XP_013594135.1	XP_006279596.1
OG0012977	XP_013596073.1	XP_006279676.1
OG0012978	XP_013599113.1	XP_006281053.1
OG0012979	XP_013593607.1	XP_006297489.1
OG0012980	XP_013596112.1	XP_006281686.2
OG0012981	XP_013620720.1, XP_013612449.1	XP_006280720.1
OG0012982	XP_013610934.1	XP_006280718.1
OG0012983	XP_013598280.1	XP_006281985.1
OG0012984	XP_013603753.1	XP_006305198.1
OG0012985	XP_013599951.1	XP_006303933.1
OG0012986	XP_013590459.1	XP_006305579.2
OG0012987	XP_013591822.1	XP_023644850.1
OG0012988	XP_013622182.1	XP_023645452.1
OG0012989	XP_013638233.1	XP_006286257.1
OG0012990	XP_013592147.1	XP_006303962.1
OG0012991	XP_013587196.1	XP_006306934.1
OG0012992	XP_013587584.1	XP_006306778.1
OG0012993	XP_013613874.1, XP_013608909.1	XP_006304584.1
OG0012994	XP_013589896.1	XP_006303566.1
OG0012995	XP_013625944.1	XP_023633005.1, XP_006305719.1
OG0012996	XP_013587853.1	XP_006305091.1
OG0012997	XP_013592893.1	XP_006306946.1
OG0012998	XP_013629783.1	XP_006307385.1
OG0012999	XP_013588467.1	XP_006305022.1
OG0013000	XP_013592361.1	XP_006307729.2
OG0013001	XP_013592360.1	XP_006306739.1
OG0013002	XP_013588481.1	XP_006305590.1
OG0013004	XP_013590365.1	XP_006306220.1
OG0013005	XP_013591216.1, XP_013591371.1	XP_006306429.1
OG0013006	XP_013591217.1	XP_006306180.1
OG0013007	XP_013607313.1	XP_006281050.1
OG0013008	XP_013636733.1	XP_006280019.1
OG0013009	XP_013637198.1	XP_006280135.1
OG0013010	XP_013609205.1	XP_006282180.1
OG0013011	XP_013637103.1	XP_006281624.1
OG0013012	XP_013636241.1	XP_006295585.1
OG0013013	XP_013631891.1	XP_006294152.1
OG0013015	XP_013608758.1	XP_006280932.1
OG0013016	XP_013636410.1	XP_006294790.1
OG0013017	XP_013630816.1	XP_006293433.1
OG0013018	XP_013628675.1	XP_006296015.1
OG0013019	XP_013636257.1, XP_013636440.1	XP_006293979.1
OG0013020	XP_013631856.1	XP_006295863.1
OG0013021	XP_013633655.1	XP_006294438.1
OG0013022	XP_013631268.1, XP_013623478.1	XP_006296111.1
OG0013023	XP_013635036.1	XP_006295956.1
OG0013024	XP_013637535.1, XP_013632323.1	XP_006293716.1
OG0013025	XP_013631270.1	XP_006296247.1
OG0013026	XP_013637006.1	XP_006294405.1
OG0013027	XP_013609458.1	XP_006280463.1
OG0013028	XP_013633591.1, XP_013636396.1	XP_023641028.1
OG0013029	XP_013631583.1	XP_006296306.1
OG0013030	XP_013634354.1	XP_006294164.1
OG0013031	XP_013603113.1, XP_013628722.1	XP_006283887.1
OG0013033	XP_013621965.1, XP_013616069.1	XP_006283865.1
OG0013034	XP_013597154.1	XP_006282883.1
OG0013035	XP_013635445.1	XP_006285724.1
OG0013036	XP_013597188.1	XP_006282433.2
OG0013037	XP_013597204.1	XP_006282535.2
OG0013038	XP_013596991.1, XP_013619888.1	XP_006292680.2
OG0013039	XP_013598772.1	XP_023634508.1
OG0013040	XP_013608943.1	XP_006283258.1
OG0013041	XP_013594207.1, XP_013619845.1	XP_006283652.1
OG0013042	XP_013591110.1, XP_013627490.1	XP_006283427.1
OG0013043	XP_013588275.1, XP_013596575.1	XP_006282855.1
OG0013044	XP_013604226.1	XP_023635661.1
OG0013045	XP_013596450.1	XP_006281891.1
OG0013046	XP_013590025.1	XP_006302832.1
OG0013047	XP_013597531.1, XP_013604435.1	XP_023633967.1
OG0013048	XP_013598246.1	XP_006283097.1
OG0013049	XP_013617733.1	XP_006283759.1
OG0013050	XP_013602839.1	XP_023633855.1
OG0013051	XP_013621076.1, XP_013606006.1	XP_023635654.1
OG0013052	XP_013601089.1	XP_006284213.1
OG0013053	XP_013601330.1, XP_013603166.1	XP_006282678.1
OG0013054	XP_013593814.1	XP_006283964.1
OG0013055	XP_013598214.1	XP_006306660.1
OG0013056	XP_013598820.1	XP_006292378.1
OG0013057	XP_013637746.1	XP_006292255.1
OG0013059	XP_013595648.1	XP_006291952.1
OG0013060	XP_013602580.1	XP_023638027.1
OG0013061	XP_013602356.1	XP_006292924.1
OG0013062	XP_013602458.1, XP_013595675.1	XP_006291792.1
OG0013063	XP_013604283.1	XP_023639317.1
OG0013064	XP_013638538.1	XP_006291791.1
OG0013065	XP_013616888.1	XP_006290467.2
OG0013066	XP_013603812.1, XP_013590391.1	XP_006292805.1
OG0013068	XP_013593358.1, XP_013593436.1	XP_006284006.1
OG0013069	XP_013604136.1	XP_023634535.1
OG0013070	XP_013627724.1	XP_006279891.1
OG0013071	XP_013616075.1	XP_006282306.1
OG0013072	XP_013619892.1, XP_013610231.1	XP_006281538.1
OG0013073	XP_013609867.1	XP_006280760.1
OG0013074	XP_013611554.1	XP_006279482.1
OG0013075	XP_013629785.1, XP_013606934.1	XP_006281814.1
OG0013076	XP_013630821.1	XP_006280159.2
OG0013077	XP_013611611.1, XP_013628903.1	XP_006281874.1
OG0013078	XP_013622836.1	XP_006279812.1
OG0013079	XP_013610125.1	XP_006299510.1
OG0013080	XP_013630624.1	XP_006297071.1
OG0013081	XP_013606493.1	XP_023641533.1
OG0013082	XP_013598522.1	XP_006287077.1
OG0013083	XP_013622938.1	XP_006297389.1
OG0013084	XP_013595405.1	XP_006298482.2
OG0013085	XP_013595294.1	XP_006298558.2
OG0013086	XP_013593987.1	XP_006298616.1
OG0013087	XP_013608907.1	XP_006299618.2
OG0013088	XP_013599319.1	XP_006296983.2
OG0013089	XP_013629246.1	XP_023642792.1
OG0013090	XP_013597601.1	XP_006296892.1, XP_006296900.1
OG0013091	XP_013596458.1, XP_013596456.1	XP_006298714.1
OG0013092	XP_013625372.1	XP_006298307.1
OG0013093	XP_013592993.1	XP_006300031.1
OG0013094	XP_013626536.1, XP_013592966.1	XP_006307221.1
OG0013095	XP_013597305.1	XP_006285591.1
OG0013096	XP_013595778.1	XP_006284429.1
OG0013097	XP_013612580.1	XP_006283774.1
OG0013098	XP_013599195.1	XP_023635050.1
OG0013099	XP_013593457.1	XP_006284134.1
OG0013100	XP_013590665.1	XP_006285150.1
OG0013101	XP_013593217.1	XP_006284023.1
OG0013102	XP_013635967.1	XP_006284209.1
OG0013103	XP_013615756.1, XP_013595117.1, XP_013593377.1	XP_006282633.1
OG0013104	XP_013587338.1	XP_006285866.1
OG0013105	XP_013627311.1	XP_006286266.1
OG0013106	XP_013596388.1	XP_006284763.1
OG0013107	XP_013600200.1	XP_006284984.2
OG0013108	XP_013603709.1	XP_006283121.2
OG0013109	XP_013617854.1	XP_023634576.1
OG0013110	XP_013600637.1	XP_006293160.1
OG0013111	XP_013609451.1	XP_006282576.2
OG0013112	XP_013601039.1	XP_006282667.1
OG0013113	XP_013601218.1	XP_006284630.1
OG0013114	XP_013597884.1	XP_006284453.1
OG0013115	XP_013592933.1	XP_006283501.1
OG0013116	XP_013597816.1	XP_006283284.1
OG0013117	XP_013616516.1	XP_023634477.1
OG0013118	XP_013630605.1	XP_006283646.1
OG0013119	XP_013591000.1	XP_006305444.1
OG0013120	XP_013614802.1	XP_006285387.1
OG0013121	XP_013598365.1	XP_023635575.1
OG0013122	XP_013625173.1	XP_006281877.1
OG0013123	XP_013585344.1	XP_006286061.1
OG0013124	XP_013602089.1	XP_006285265.1
OG0013125	XP_013600149.1	XP_006307564.1
OG0013126	XP_013601765.1	XP_006283162.2
OG0013127	XP_013627846.1	XP_006285095.1
OG0013128	XP_013602021.1	XP_006285606.1
OG0013129	XP_013598303.1	XP_006283935.1
OG0013130	XP_013607147.1	XP_006282583.2
OG0013131	XP_013609282.1	XP_006288984.1
OG0013132	XP_013606326.1	XP_006288345.1
OG0013133	XP_013622395.1	XP_006287151.2
OG0013134	XP_013629519.1	XP_006287267.1
OG0013135	XP_013612092.1	XP_023635314.1
OG0013136	XP_013606712.1	XP_006280531.1
OG0013137	XP_013610088.1	XP_006282265.1
OG0013138	XP_013636753.1	XP_006289702.2
OG0013139	XP_013606330.1	XP_006279494.1
OG0013140	XP_013636572.1	XP_006280026.1
OG0013141	XP_013618956.1	XP_023636044.1
OG0013142	XP_013619450.1	XP_006280924.1
OG0013143	XP_013612223.1, XP_013622980.1	XP_006280425.1
OG0013144	XP_013609171.1	XP_006281812.1
OG0013145	XP_013637915.1	XP_006284485.1
OG0013146	XP_013604353.1, XP_013601492.1	XP_006285923.1
OG0013147	XP_013598673.1	XP_023635200.1
OG0013148	XP_013600799.1	XP_006284379.2
OG0013149	XP_013618678.1	XP_006283534.1
OG0013150	XP_013619941.1	XP_023634517.1
OG0013151	XP_013620161.1	XP_006286253.1
OG0013152	XP_013618526.1	XP_023635546.1
OG0013153	XP_013638205.1	XP_006282749.1
OG0013155	XP_013614030.1	XP_006300144.1
OG0013156	XP_013607435.1, XP_013614024.1	XP_006300243.1
OG0013157	XP_013608564.1, XP_013583478.1	XP_023641226.1
OG0013158	XP_013622249.1	XP_006299844.1
OG0013159	XP_013603930.1	XP_023641462.1
OG0013160	XP_013625806.1	XP_006298338.1
OG0013161	XP_013620468.1	XP_006299500.1
OG0013162	XP_013626215.1	XP_006297963.1
OG0013163	XP_013586460.1	XP_023642780.1
OG0013164	XP_013598930.1	XP_023639185.1
OG0013165	XP_013608383.1	XP_006282211.1
OG0013166	XP_013599066.1, XP_013621409.1	XP_023640843.1
OG0013167	XP_013610536.1	XP_006280513.1
OG0013168	XP_013609908.1, XP_013596329.1	XP_006281424.1
OG0013169	XP_013595820.1	XP_006280764.1
OG0013170	XP_013612091.1, XP_013616386.1	XP_006289601.1
OG0013171	XP_013611447.1, XP_013618033.1	XP_006280674.1
OG0013172	XP_013625811.1	XP_006298730.1
OG0013173	XP_013627050.1, XP_013611840.1	XP_006281922.2
OG0013175	XP_013625026.1	XP_006281838.1
OG0013176	XP_013618018.1, XP_013612103.1	XP_006281859.1
OG0013177	XP_013628983.1	XP_006291620.2
OG0013178	XP_013591507.1	XP_023638368.1
OG0013179	XP_013591532.1	XP_006293229.1
OG0013180	XP_013600766.1	XP_006292577.1
OG0013181	XP_013600173.1	XP_006292384.1
OG0013182	XP_013636691.1	XP_023638548.1
OG0013183	XP_013636909.1	XP_006293017.1
OG0013185	XP_013635706.1	XP_023639031.1
OG0013186	XP_013635709.1	XP_006291238.1
OG0013188	XP_013634208.1	XP_006292090.1
OG0013189	XP_013635955.1	XP_006291070.1
OG0013190	XP_013591097.1, XP_013635952.1	XP_006292741.1
OG0013191	XP_013591526.1	XP_006291115.1
OG0013192	XP_013599576.1	XP_006291789.1
OG0013193	XP_013587784.1	XP_023638771.1
OG0013194	XP_013633664.1, XP_013587881.1	XP_006292976.1
OG0013195	XP_013634158.1	XP_006292392.1
OG0013196	XP_013588008.1	XP_006293132.1
OG0013197	XP_013623449.1	XP_006281124.2
OG0013198	XP_013589917.1	XP_006291494.1
OG0013199	XP_013591012.1, XP_013603208.1	XP_006291643.1
OG0013200	XP_013600065.1	XP_006291451.2
OG0013201	XP_013636428.1	XP_006292270.1
OG0013202	XP_013602440.1	XP_006295325.1
OG0013203	XP_013632926.1	XP_006292302.2
OG0013204	XP_013599766.1	XP_006291543.1
OG0013206	XP_013630943.1	XP_006290351.1
OG0013207	XP_013599702.1	XP_006290936.1
OG0013208	XP_013593252.1	XP_023633553.1
OG0013209	XP_013588571.1, XP_013603279.1	XP_006291828.2
OG0013210	XP_013633632.1	XP_006302705.2
