Orthogroup	Brassica_oleracea	Conringia_planisiliqua
OG0016645	XP_013593707.1	CP5_g375_DN2_SP0_c.t1
OG0016646	XP_013588202.1	CP5_g376_DN3_SP8_c.t1
OG0016647	XP_013598024.1	CP5_g392_DN3_SP6_c.t1
OG0016648	XP_013608054.1	CP5_g400_DN3_SP1_c.t1
OG0016649	XP_013596882.1	CP5_g402_DN3_SP8_c.t1
OG0016650	XP_013583365.1	CP5_g404_DN3_SP2_c.t1
OG0016651	XP_013598420.1	CP5_g406_DN3_SP0_c.t1
OG0016652	XP_013618352.1	CP5_g413_DN3_SP4_c.t1
OG0016653	XP_013595572.1	CP5_g416_DN3_SP1_c.t1
OG0016654	XP_013595974.1	CP5_g419_DN3_SP4_c.t1
OG0016655	XP_013630342.1	CP5_g423_DN3_SP0_c.t1
OG0016656	XP_013605944.1	CP5_g772_DN3_SP0_c.t1
OG0016657	XP_013584146.1	CP5_g434_DN2_SP3_c.t1
OG0016658	XP_013623125.1	CP5_g446_DN3_SP8_c.t1
OG0016659	XP_013596142.1	CP5_g448_DN3_SP6_c.t1
OG0016660	XP_013589101.1	CP5_g452_DN3_SP0_c.t1
OG0016661	XP_013596547.1	CP5_g467_DN3_SP6_c.t1
OG0016663	XP_013596507.1	CP5_g472_DN3_SP8_c.t1
OG0016664	XP_013621791.1	CP5_g485_DN3_SP8_c.t1
OG0016665	XP_013627717.1	CP7_g44293_DN3_SP0_c.t1, CP75_g34145_DN3_SP0_c.t1, CP7_g44318_DN3_SP0_c.t1, CP7_g44306_DN3_SP0_c.t1
OG0016666	XP_013601175.1	CP5_g478_DN3_SP8_c.t1
OG0016667	XP_013596514.1	CP5_g474_DN3_SP8_c.t1
OG0016668	XP_013636067.1	CP5_g488_DN3_SP5_c.t1
OG0016669	XP_013621225.1	CP5_g545_DN3_SP6_c.t1
OG0016670	XP_013598996.1	CP5_g546_DN3_SP0_c.t1
OG0016671	XP_013637112.1	CP5_g553_DN3_SP1_c.t1
OG0016672	XP_013636537.1	CP5_g573_DN1_SP0_c.t1
OG0016673	XP_013607770.1, XP_013608765.1	CP5_g578_DN3_SP2_c.t1
OG0016674	XP_013608668.1	CP5_g585_DN3_SP3_c.t1
OG0016675	XP_013604726.1	CP5_g774_DN3_SP0_c.t1
OG0016676	XP_013595790.1	CP5_g765_DN3_SP2_c.t1
OG0016677	XP_013628351.1	CP8_g52725_DN3_SP1_c.t1
OG0016678	XP_013628352.1	CP8_g52726_DN3_SP7_c.t1
OG0016679	XP_013590553.1	CP5_g744_DN3_SP0_c.t1
OG0016680	XP_013622756.1	CP5_g730_DN3_SP0_c.t1
OG0016681	XP_013639589.1	CP5_g719_DN3_SP4_c.t1
OG0016682	XP_013611489.1	CP5_g718_DN3_SP7_c.t1
OG0016683	XP_013597186.1	CP5_g686_DN3_SP0_c.t1
OG0016684	XP_013599146.1	CP2_g47608_DN3_SP4_c.t1
OG0016685	XP_013605960.1	CP5_g669_DN3_SP8_c.t1
OG0016686	XP_013605978.1	CP5_g668_DN3_SP8_c.t1
OG0016687	XP_013604400.1	CP5_g667_DN3_SP8_c.t1
OG0016688	XP_013604411.1	CP5_g666_DN1_SP0_c.t1
OG0016689	XP_013620917.1	CP9_g28494_DN3_SP1_c.t1
OG0016690	XP_013606488.1	CP5_g664_DN3_SP8_c.t1
OG0016691	XP_013616402.1	CP13_g19218_DN3_SP8_c.t1
OG0016692	XP_013617769.1	CP5_g661_DN3_SP1_c.t1
OG0016693	XP_013626499.1	CP5_g1187_DN2_SP0_c.t1
OG0016694	XP_013615921.1	CP5_g622_DN3_SP5_c.t1
OG0016695	XP_013605920.1	CP5_g796_DN3_SP5_c.t1
OG0016696	XP_013593297.1	CP19_g18205_DN3_SP8_c.t1
OG0016697	XP_013618431.1	CP5_g797_DN3_SP3_c.t1
OG0016698	XP_013595943.1	CP5_g808_DN3_SP1_c.t1
OG0016699	XP_013595624.1	CP5_g810_DN3_SP2_c.t1
OG0016700	XP_013616048.1	CP5_g812_DN3_SP8_c.t1
OG0016701	XP_013622946.1	CP5_g820_DN3_SP5_c.t1
OG0016702	XP_013593196.1	CP5_g821_DN3_SP0_c.t1
OG0016703	XP_013587652.1	CP5_g836_DN3_SP1_c.t1
OG0016704	XP_013583279.1	CP5_g1185_DN3_SP0_c.t1
OG0016705	XP_013613363.1	CP5_g856_DN3_SP2_c.t1
OG0016707	XP_013598988.1	CP5_g873_DN3_SP6_c.t1
OG0016708	XP_013596895.1	CP5_g875_DN3_SP8_c.t1
OG0016709	XP_013622386.1	CP5_g886_DN3_SP0_c.t1
OG0016710	XP_013636451.1	CP5_g901_DN3_SP3_c.t1
OG0016711	XP_013593731.1	CP5_g913_DN3_SP2_c.t1
OG0016712	XP_013599396.1	CP5_g915_DN3_SP0_c.t1
OG0016713	XP_013603378.1	CP5_g916_DN2_SP0_c.t1
OG0016714	XP_013630173.1	CP3_g14627_DN3_SP8_c.t1
OG0016715	XP_013630012.1	CP3_g14630_DN3_SP7_c.t1
OG0016716	XP_013593871.1	CP12_g30770_DN3_SP0_c.t1
OG0016717	XP_013597431.1	CP12_g30795_DN3_SP8_c.t1
OG0016718	XP_013609968.1	CP12_g30778_DN3_SP7_c.t1
OG0016719	XP_013595766.1	CP12_g30775_DN3_SP8_c.t1
OG0016720	XP_013588115.1	CP9_g28907_DN3_SP8_c.t1
OG0016721	XP_013592563.1	CP9_g28887_DN3_SP7_c.t1
OG0016722	XP_013587799.1	CP9_g28886_DN3_SP0_c.t1
OG0016723	XP_013619114.1	CP9_g28830_DN3_SP0_c.t1
OG0016724	XP_013605300.1	CP7_g45465_DN3_SP7_c.t1
OG0016725	XP_013638334.1	CP7_g45436_DN3_SP8_c.t1
OG0016726	XP_013595969.1	CP7_g45410_DN3_SP7_c.t1
OG0016727	XP_013587017.1	CP7_g45387_DN3_SP7_c.t1
OG0016728	XP_013585982.1	CP7_g45383_DN3_SP1_c.t1
OG0016729	XP_013595496.1	CP7_g45320_DN3_SP8_c.t1
OG0016731	XP_013637863.1	CP7_g45311_DN3_SP0_c.t1
OG0016732	XP_013638452.1	CP7_g45300_DN3_SP0_c.t1
OG0016733	XP_013585707.1	CP7_g45284_DN3_SP2_c.t1
OG0016734	XP_013584136.1	CP7_g45277_DN3_SP1_c.t1
OG0016736	XP_013628895.1	CP11_g32142_DN3_SP8_c.t1
OG0016737	XP_013629346.1	CP8_g54544_DN3_SP8_c.t1
OG0016738	XP_013607240.1	CP8_g54561_DN2_SP0_c.t1
OG0016739	XP_013607342.1	CP8_g54574_DN3_SP0_c.t1
OG0016741	XP_013606775.1	CP8_g54596_DN3_SP2_c.t1
OG0016742	XP_013619860.1	CP8_g54597_DN3_SP0_c.t1
OG0016743	XP_013606893.1	CP8_g54635_DN3_SP8_c.t1
OG0016744	XP_013609325.1	CP8_g54649_DN3_SP0_c.t1
OG0016745	XP_013609786.1	CP8_g54665_DN2_SP0_c.t1
OG0016746	XP_013631199.1	CP13_g20618_DN3_SP7_c.t1
OG0016747	XP_013611478.1	CP8_g54677_DN3_SP6_c.t1
OG0016748	XP_013628609.1	CP8_g54679_DN3_SP0_c.t1
OG0016749	XP_013626757.1	CP16_g54716_DN2_SP0_c.t1
OG0016750	XP_013605664.1	CP1_g38316_DN2_SP0_c.t1
OG0016752	XP_013602624.1, XP_013630474.1	CP16_g54726_DN3_SP0_c.t1
OG0016753	XP_013630475.1	CP16_g54728_DN3_SP0_c.t1
OG0016754	XP_013596853.1	CP10_g43804_DN3_SP3_c.t1
OG0016755	XP_013586525.1	CP7_g45186_DN3_SP7_c.t1
OG0016756	XP_013621994.1	CP7_g45252_DN3_SP5_c.t1
OG0016757	XP_013593997.1	CP19_g18014_DN3_SP8_c.t1
OG0016758	XP_013600483.1	CP19_g17975_DN3_SP8_c.t1
OG0016759	XP_013600536.1	CP19_g17958_DN3_SP8_c.t1
OG0016760	XP_013598752.1	CP5_g1274_DN3_SP3_c.t1
OG0016761	XP_013600956.1	CP5_g1231_DN3_SP8_c.t1
OG0016762	XP_013601590.1	CP5_g1224_DN3_SP6_c.t1
OG0016763	XP_013601597.1	CP5_g1223_DN3_SP5_c.t1
OG0016764	XP_013593205.1	CP5_g1220_DN3_SP5_c.t1
OG0016765	XP_013626449.1, XP_013600627.1	CP5_g1210_DN3_SP0_c.t1
OG0016766	XP_013602500.1	CP5_g1202_DN3_SP7_c.t1
OG0016767	XP_013601124.1	CP5_g1196_DN3_SP7_c.t1
OG0016768	XP_013598042.1	CP5_g1181_DN3_SP7_c.t1
OG0016769	XP_013605769.1	CP5_g1168_DN3_SP0_c.t1
OG0016770	XP_013615981.1	CP13_g19457_DN3_SP0_c.t1
OG0016771	XP_013586032.1	CP1_g36882_DN3_SP0_c.t1
OG0016772	XP_013601864.1	CP1_g37096_DN3_SP2_c.t1
OG0016773	XP_013586180.1	CP1_g37818_DN3_SP1_c.t1
OG0016774	XP_013603952.1	CP7_g45845_DN3_SP5_c.t1
OG0016775	XP_013598417.1	CP7_g45556_DN3_SP0_c.t1
OG0016777	XP_013587681.1	CP7_g45443_DN3_SP0_c.t1
OG0016779	XP_013604924.1	CP7_g45363_DN1_SP0_c.t1
OG0016780	XP_013595860.1	CP7_g45343_DN1_SP0_c.t1
OG0016781	XP_013597595.1	CP7_g45318_DN3_SP0_c.t1
OG0016782	XP_013623243.1	CP7_g45260_DN3_SP6_c.t1
OG0016783	XP_013584285.1, XP_013596475.1	CP7_g45221_DN3_SP0_c.t1
OG0016784	XP_013587334.1	CP7_g45129_DN3_SP4_c.t1
OG0016785	XP_013629958.1	CP7_g45128_DN3_SP1_c.t1
OG0016786	XP_013637765.1	CP7_g45127_DN3_SP8_c.t1
OG0016788	XP_013639503.1	CP7_g44813_DN3_SP0_c.t1
OG0016789	XP_013585996.1	CP7_g44781_DN3_SP8_c.t1
OG0016790	XP_013585234.1	CP7_g44633_DN3_SP0_c.t1
OG0016792	XP_013588994.1	CP1_g38113_DN3_SP0_c.t1
OG0016794	XP_013585111.1, XP_013590962.1	CP1_g38001_DN3_SP8_c.t1
OG0016795	XP_013587838.1	CP7_g46439_DN3_SP0_c.t1
OG0016796	XP_013610038.1	CP2_g49439_DN3_SP0_c.t1
OG0016797	XP_013591004.1	CP9_g28151_DN3_SP0_c.t1
OG0016798	XP_013591287.1	CP9_g28152_DN3_SP4_c.t1
OG0016801	XP_013592394.1	CP9_g29247_DN3_SP4_c.t1
OG0016802	XP_013587858.1	CP9_g29257_DN3_SP8_c.t1
OG0016803	XP_013591432.1	CP9_g29373_DN3_SP0_c.t1
OG0016806	XP_013610993.1	CP10_g43272_DN3_SP0_c.t1
OG0016809	XP_013594139.1	CP12_g30701_DN3_SP0_c.t1
OG0016810	XP_013596865.1	CP12_g30797_DN2_SP0_c.t1
OG0016811	XP_013625330.1	CP12_g31697_DN3_SP2_c.t1
OG0016812	XP_013630707.1	CP17_g5650_DN3_SP8_c.t1
OG0016814	XP_013626209.1	CP15_g34956_DN3_SP5_c.t1
OG0016815	XP_013593578.1	CP17_g5058_DN2_SP0_c.t1
OG0016816	XP_013597455.1, XP_013627505.1	CP10_g44026_DN2_SP0_c.t1
OG0016818	XP_013593242.1	CP10_g43722_DN3_SP4_c.t1
OG0016819	XP_013593410.1, XP_013611114.1	CP12_g29869_DN3_SP3_c.t1
OG0016821	XP_013600132.1	CP16_g54821_DN3_SP0_c.t1
OG0016822	XP_013635294.1	CP16_g54904_DN3_SP0_c.t1
OG0016823	XP_013631539.1	CP16_g55086_DN3_SP0_c.t1
OG0016824	XP_013637474.1	CP16_g55100_DN3_SP2_c.t1
OG0016825	XP_013601749.1	CP16_g55415_DN2_SP0_c.t1
OG0016825	XP_013633266.1	CP16_g55417_DN3_SP0_c.t1
OG0016826	XP_013605770.1	CP16_g55437_DN2_SP0_c.t1
OG0016827	XP_013634060.1	CP18_g12310_DN3_SP7_c.t1
OG0016828	XP_013636379.1	CP4_g25754_DN3_SP3_c.t1
OG0016829	XP_013635727.1	CP4_g25653_DN1_SP0_c.t1
OG0016830	XP_013629248.1	CP4_g25564_DN3_SP7_c.t1
OG0016831	XP_013630996.1, XP_013630893.1	CP4_g25377_DN3_SP8_c.t1
OG0016832	XP_013628076.1, XP_013636969.1	CP4_g25154_DN3_SP0_c.t1
OG0016833	XP_013634457.1, XP_013614626.1	CP4_g25134_DN3_SP0_c.t1
OG0016835	XP_013634173.1	CP4_g24809_DN3_SP0_c.t1
OG0016836	XP_013630933.1	CP4_g24308_DN3_SP4_c.t1
OG0016837	XP_013630119.1	CP3_g14639_DN3_SP0_c.t1
OG0016838	XP_013635673.1	CP4_g24117_DN3_SP0_c.t1
OG0016840	XP_013595312.1	CP13_g19638_DN3_SP8_c.t1
OG0016841	XP_013618573.1	CP13_g19470_DN3_SP2_c.t1
OG0016842	XP_013618570.1, XP_013594170.1	CP13_g19446_DN3_SP8_c.t1
OG0016843	XP_013596394.1, XP_013619835.1	CP13_g19396_DN3_SP1_c.t1
OG0016845	XP_013619948.1, XP_013610560.1, XP_013596850.1	CP2_g48856_DN3_SP1_c.t1
OG0016846	XP_013619949.1	CP2_g48851_DN3_SP0_c.t1
OG0016847	XP_013611156.1	CP8_g54202_DN2_SP0_c.t1
OG0016849	XP_013626236.1	CP3_g15256_DN3_SP4_c.t1
OG0016850	XP_013626963.1	CP3_g15220_DN3_SP3_c.t1
OG0016851	XP_013617657.1, XP_013622796.1	CP3_g14892_DN3_SP1_c.t1
OG0016852	XP_013638549.1	CP3_g14747_DN3_SP0_c.t1
OG0016853	XP_013626718.1	CP3_g14717_DN3_SP2_c.t1
OG0016854	XP_013621893.1	CP3_g14693_DN3_SP1_c.t1
OG0016855	XP_013627033.1	CP3_g14656_DN3_SP0_c.t1
OG0016856	XP_013599096.1	CP3_g14376_DN3_SP0_c.t1
OG0016857	XP_013599512.1	CP3_g14308_DN3_SP4_c.t1
OG0016858	XP_013603941.1, XP_013597296.1	CP3_g14126_DN3_SP0_c.t1
OG0016859	XP_013613778.1, XP_013613776.1	CP3_g14022_DN1_SP0_c.t1
OG0016860	XP_013606295.1	CP11_g33664_DN3_SP0_c.t1
OG0016862	XP_013627163.1, XP_013608360.1	CP8_g54296_DN3_SP3_c.t1
OG0016863	XP_013596656.1	CP2_g48395_DN2_SP3_c.t1
OG0016864	XP_013625430.1	CP20_g4034_DN3_SP6_c.t1
OG0016865	XP_013616512.1	CP20_g4140_DN3_SP0_c.t1
OG0016866	XP_013613367.1	CP20_g4248_DN3_SP6_c.t1
OG0016867	XP_013609655.1	CP20_g4329_DN3_SP6_c.t1
OG0016868	XP_013609361.1	CP20_g4404_DN3_SP0_c.t1
OG0016869	XP_013626214.1	CP11_g32016_DN3_SP3_c.t1
OG0016870	XP_013614307.1	CP11_g31954_DN3_SP6_c.t1
OG0016871	XP_013638760.1, XP_013593975.1	CP5_g63_DN3_SP0_c.t1
OG0016872	XP_013622412.1	CP5_g348_DN3_SP0_c.t1
OG0016874	XP_013585437.1	CP1_g37492_DN3_SP0_c.t1
OG0016875	XP_013639329.1	CP5_g1262_DN3_SP1_c.t1
OG0016876	XP_013597515.1	CP5_g1316_DN3_SP0_c.t1
OG0016878	XP_013593586.1	CP19_g18001_DN3_SP4_c.t1
OG0016879	XP_013607219.1	CP19_g18019_DN3_SP8_c.t1
OG0016880	XP_013607231.1	CP19_g18023_DN3_SP5_c.t1
OG0016881	XP_013628255.1, XP_013591064.1	CP19_g18026_DN3_SP0_c.t1
OG0016882	XP_013599459.1	CP19_g18030_DN3_SP8_c.t1
OG0016883	XP_013599863.1	CP19_g18035_DN3_SP7_c.t1
OG0016884	XP_013593682.1, XP_013621179.1	CP19_g18043_DN3_SP0_c.t1
OG0016885	XP_013608097.1	CP19_g18048_DN3_SP6_c.t1
OG0016886	XP_013609441.1	CP19_g18065_DN3_SP4_c.t1
OG0016887	XP_013593894.1, XP_013583411.1	CP19_g18195_DN3_SP3_c.t1
OG0016888	XP_013614187.1	CP19_g18309_DN3_SP0_c.t1
OG0016889	XP_013592199.1, XP_013627432.1	CP19_g18312_DN3_SP2_c.t1
OG0016890	XP_013600726.1	CP6_g6740_DN3_SP5_c.t1
OG0016891	XP_013584602.1	CP6_g6878_DN2_SP1_c.t1
OG0016892	XP_013597264.1	CP6_g6900_DN3_SP0_c.t1
OG0016893	XP_013597071.1	CP6_g6936_DN3_SP0_c.t1
OG0016896	XP_013637028.1	CP5_g1868_DN3_SP7_c.t1
OG0016897	XP_013592723.1	CP5_g1648_DN3_SP6_c.t1
OG0016898	XP_013590393.1	CP5_g1626_DN2_SP0_c.t1
OG0016899	XP_013590133.1, XP_013630932.1	CP19_g17921_DN3_SP3_c.t1
OG0016900	XP_013595703.1	CP13_g19967_DN2_SP0_c.t1
OG0016901	XP_013598245.1	CP13_g20169_DN3_SP0_c.t1
OG0016902	XP_013593545.1	CP2_g48797_DN3_SP5_c.t1
OG0016903	XP_013598685.1	CP2_g48752_DN3_SP2_c.t1
OG0016905	XP_013616522.1	CP8_g52911_DN3_SP7_c.t1
OG0016906	XP_013610161.1	CP8_g52955_DN3_SP5_c.t1
OG0016907	XP_013619846.1, XP_013610817.1	CP8_g53055_DN1_SP0_c.t1
OG0016908	XP_013616368.1	CP8_g53101_DN3_SP8_c.t1
OG0016909	XP_013616648.1	CP8_g53131_DN3_SP0_c.t1
OG0016910	XP_013618823.1	CP8_g53207_DN3_SP0_c.t1
OG0016911	XP_013609878.1	CP8_g53227_DN3_SP2_c.t1
OG0016912	XP_013619569.1	CP8_g53685_DN3_SP0_c.t1
OG0016914	XP_013622202.1	CP2_g47950_DN3_SP0_c.t1
OG0016915	XP_013611704.1	CP2_g47591_DN1_SP5_c.t1
OG0016916	XP_013601528.1	CP8_g53020_DN3_SP0_c.t1
OG0016917	XP_013612953.1, XP_013594387.1	CP2_g49756_DN2_SP1_c.t1
OG0016919	XP_013637315.1, XP_013599940.1	CP19_g17957_DN3_SP6_c.t1
OG0016924	XP_013634461.1, XP_013634290.1	CP8_g52204_DN3_SP0_c.t1
OG0016926	XP_013595178.1, XP_013601257.1, XP_013624885.1, XP_013589513.1, XP_013583484.1, XP_013617051.1, XP_013616897.1, XP_013612268.1, XP_013599599.1, XP_013589151.1, XP_013588896.1	CP17_g5422_DN1_SP0_c.t1
OG0016938	XP_013622035.1	CP3_g14754_DN3_SP1_c.t1
OG0016939	XP_013628192.1	CP3_g14709_DN3_SP8_c.t1
OG0016940	XP_013588891.1	CP3_g14530_DN3_SP0_c.t1
OG0016941	XP_013626774.1	CP3_g14559_DN3_SP6_c.t1
OG0016942	XP_013604541.1	CP3_g14574_DN3_SP1_c.t1
OG0016944	XP_013622551.1	CP3_g14604_DN3_SP5_c.t1
OG0016945	XP_013610073.1	CP13_g19682_DN3_SP8_c.t1
OG0016946	XP_013597750.1	CP13_g19619_DN3_SP1_c.t1
OG0016948	XP_013606433.1	CP11_g32161_DN3_SP8_c.t1
OG0016950	XP_013613162.1	CP11_g32195_DN3_SP0_c.t1
OG0016951	XP_013620286.1	CP11_g32204_DN3_SP1_c.t1
OG0016953	XP_013611179.1	CP8_g54684_DN3_SP8_c.t1
OG0016954	XP_013612332.1	CP11_g32234_DN3_SP8_c.t1
OG0016955	XP_013610770.1	CP11_g32257_DN3_SP0_c.t1
OG0016956	XP_013613043.1	CP11_g32319_DN3_SP0_c.t1
OG0016958	XP_013606680.1	CP11_g32346_DN3_SP2_c.t1
OG0016959	XP_013609442.1	CP11_g32352_DN3_SP0_c.t1
OG0016960	XP_013622975.1	CP11_g32452_DN3_SP8_c.t1
OG0016961	XP_013615526.1	CP11_g32471_DN3_SP2_c.t1
OG0016962	XP_013606139.1	CP15_g35592_DN2_SP0_c.t1
OG0016963	XP_013635211.1	CP5_g1469_DN3_SP1_c.t1
OG0016964	XP_013612463.1	CP11_g32522_DN3_SP8_c.t1
OG0016965	XP_013602877.1	CP1_g40656_DN3_SP3_c.t1
OG0016966	XP_013614478.1	CP11_g32584_DN3_SP0_c.t1
OG0016967	XP_013621985.1	CP11_g32586_DN3_SP8_c.t1
OG0016968	XP_013615467.1	CP11_g32601_DN3_SP7_c.t1
OG0016969	XP_013611574.1	CP11_g32602_DN3_SP8_c.t1
OG0016970	XP_013628118.1	CP11_g32607_DN3_SP8_c.t1
OG0016972	XP_013589999.1	CP5_g2074_DN3_SP2_c.t1
OG0016974	XP_013607376.1	CP11_g32695_DN3_SP3_c.t1
OG0016975	XP_013611371.1	CP11_g32718_DN3_SP8_c.t1
OG0016976	XP_013630570.1	CP11_g32730_DN3_SP0_c.t1
OG0016977	XP_013623280.1	CP11_g32744_DN3_SP8_c.t1
OG0016978	XP_013621171.1	CP11_g32775_DN3_SP4_c.t1
OG0016979	XP_013616488.1, XP_013615743.1	CP11_g32780_DN3_SP6_c.t1
OG0016980	XP_013608786.1	CP11_g32789_DN3_SP6_c.t1
OG0016981	XP_013609146.1	CP11_g32815_DN3_SP6_c.t1
OG0016982	XP_013609958.1	CP11_g32833_DN3_SP0_c.t1
OG0016983	XP_013619529.1	CP11_g32841_DN3_SP0_c.t1
OG0016984	XP_013620150.1	CP11_g32845_DN2_SP2_c.t1
OG0016985	XP_013630799.1	CP11_g32857_DN3_SP3_c.t1
OG0016986	XP_013620785.1	CP11_g32910_DN3_SP8_c.t1
OG0016987	XP_013620784.1	CP11_g32911_DN3_SP8_c.t1
OG0016989	XP_013606707.1	CP11_g32931_DN3_SP0_c.t1
OG0016991	XP_013636017.1	CP4_g24388_DN3_SP0_c.t1
OG0016992	XP_013620268.1	CP11_g32962_DN2_SP0_c.t1
OG0016993	XP_013593855.1	CP10_g43449_DN2_SP1_c.t1
OG0016994	XP_013620772.1	CP11_g32970_DN3_SP0_c.t1
OG0016995	XP_013611504.1	CP11_g32973_DN3_SP0_c.t1
OG0016996	XP_013611843.1	CP11_g32986_DN3_SP0_c.t1
OG0016999	XP_013616345.1	CP11_g33003_DN3_SP8_c.t1
OG0017000	XP_013613032.1	CP11_g33008_DN3_SP0_c.t1
OG0017001	XP_013610753.1	CP11_g33041_DN3_SP6_c.t1
OG0017003	XP_013610954.1	CP11_g33070_DN3_SP0_c.t1
OG0017004	XP_013626503.1	CP11_g33085_DN2_SP0_c.t1
OG0017005	XP_013611322.1	CP11_g33091_DN3_SP0_c.t1
OG0017007	XP_013618671.1	CP11_g33127_DN3_SP6_c.t1
OG0017008	XP_013637639.1	CP6_g7465_DN3_SP2_c.t1
OG0017009	XP_013611009.1	CP11_g33404_DN2_SP0_c.t1
OG0017010	XP_013621781.1	CP24_g46990_DN3_SP6_c.t1
OG0017011	XP_013623716.1	CP24_g47006_DN3_SP6_c.t1
OG0017012	XP_013622998.1	CP24_g47060_DN3_SP6_c.t1
OG0017013	XP_013631690.1	CP24_g47106_DN3_SP8_c.t1
OG0017014	XP_013633575.1	CP4_g26803_DN3_SP8_c.t1
OG0017015	XP_013630454.1	CP4_g26251_DN3_SP6_c.t1
OG0017016	XP_013634040.1	CP4_g26255_DN3_SP0_c.t1
OG0017017	XP_013622448.1	CP4_g26070_DN3_SP0_c.t1
OG0017019	XP_013622672.1	CP4_g25947_DN3_SP2_c.t1
OG0017020	XP_013634829.1	CP4_g25942_DN3_SP0_c.t1
OG0017021	XP_013633794.1	CP4_g25911_DN3_SP0_c.t1
OG0017023	XP_013636568.1	CP4_g25888_DN3_SP6_c.t1
OG0017024	XP_013635216.1	CP4_g25878_DN2_SP0_c.t1
OG0017025	XP_013634683.1	CP4_g25871_DN2_SP2_c.t1
OG0017028	XP_013606884.1	CP13_g19046_DN3_SP4_c.t1
OG0017029	XP_013633704.1	CP4_g25702_DN3_SP3_c.t1
OG0017030	XP_013622385.1	CP4_g25676_DN3_SP6_c.t1
OG0017031	XP_013634872.1	CP4_g25646_DN2_SP2_c.t1
OG0017033	XP_013631787.1	CP4_g25587_DN3_SP0_c.t1
OG0017034	XP_013631054.1	CP4_g25578_DN3_SP5_c.t1
OG0017035	XP_013634893.1	CP4_g25545_DN3_SP0_c.t1
OG0017036	XP_013635702.1	CP4_g25485_DN3_SP0_c.t1
OG0017037	XP_013593927.1, XP_013633035.1	CP13_g20295_DN3_SP8_c.t1
OG0017038	XP_013598510.1	CP13_g20276_DN3_SP5_c.t1
OG0017039	XP_013615615.1	CP13_g20248_DN3_SP8_c.t1
OG0017041	XP_013612387.1	CP13_g20180_DN3_SP6_c.t1
OG0017042	XP_013594428.1, XP_013599157.1	CP19_g18124_DN2_SP0_c.t1
OG0017043	XP_013605257.1	CP19_g18098_DN3_SP8_c.t1
OG0017045	XP_013613466.1	CP22_g17092_DN3_SP8_c.t1
OG0017046	XP_013592427.1	CP1_g38441_DN3_SP0_c.t1
OG0017047	XP_013602505.1	CP1_g38469_DN1_SP0_c.t1
OG0017048	XP_013638004.1	CP7_g45117_DN3_SP8_c.t1
OG0017049	XP_013585616.1	CP7_g45118_DN3_SP0_c.t1
OG0017050	XP_013623171.1	CP7_g45119_DN3_SP8_c.t1
OG0017051	XP_013599720.1	CP1_g38667_DN3_SP3_c.t1
OG0017052	XP_013599693.1	CP1_g38641_DN3_SP8_c.t1
OG0017053	XP_013592171.1	CP1_g38542_DN3_SP0_c.t1
OG0017055	XP_013622247.1	CP7_g45115_DN2_SP7_c.t1
OG0017056	XP_013628607.1	CP7_g45104_DN3_SP8_c.t1
OG0017057	XP_013585732.1	CP7_g45097_DN3_SP7_c.t1
OG0017058	XP_013587249.1	CP7_g45060_DN3_SP1_c.t1
OG0017059	XP_013622331.1	CP7_g45016_DN3_SP7_c.t1
OG0017060	XP_013596965.1	CP7_g45015_DN3_SP7_c.t1
OG0017061	XP_013596769.1	CP7_g44985_DN2_SP0_c.t1
OG0017062	XP_013626477.1	CP7_g44944_DN3_SP4_c.t1
OG0017063	XP_013585809.1	CP7_g44913_DN3_SP5_c.t1
OG0017064	XP_013584013.1	CP7_g44899_DN3_SP3_c.t1
OG0017065	XP_013587602.1	CP7_g44895_DN3_SP0_c.t1
OG0017066	XP_013586013.1	CP7_g44881_DN3_SP0_c.t1
OG0017067	XP_013630461.1	CP7_g44858_DN3_SP8_c.t1
OG0017068	XP_013599984.1	CP5_g2757_DN3_SP5_c.t1
OG0017069	XP_013637839.1	CP7_g44851_DN3_SP8_c.t1
OG0017070	XP_013637908.1	CP7_g44838_DN3_SP7_c.t1
OG0017071	XP_013619893.1	CP7_g44802_DN3_SP0_c.t1
OG0017072	XP_013593336.1	CP7_g44762_DN3_SP0_c.t1
OG0017073	XP_013587410.1	CP7_g44756_DN3_SP3_c.t1
OG0017074	XP_013587421.1	CP7_g44726_DN2_SP0_c.t1
OG0017075	XP_013584468.1	CP7_g44668_DN3_SP4_c.t1
OG0017076	XP_013583925.1	CP7_g44656_DN3_SP7_c.t1
OG0017077	XP_013639430.1	CP7_g44654_DN3_SP0_c.t1
OG0017078	XP_013585465.1	CP7_g44641_DN3_SP6_c.t1
OG0017079	XP_013616577.1	CP13_g19544_DN3_SP6_c.t1
OG0017080	XP_013612031.1	CP13_g19519_DN3_SP0_c.t1
OG0017081	XP_013606035.1	CP13_g19507_DN2_SP0_c.t1
OG0017082	XP_013596081.1	CP13_g19502_DN3_SP0_c.t1
OG0017083	XP_013609372.1	CP13_g19497_DN3_SP8_c.t1
OG0017084	XP_013599123.1	CP2_g47606_DN3_SP0_c.t1
OG0017085	XP_013611663.1	CP2_g47625_DN3_SP8_c.t1
OG0017087	XP_013593568.1	CP2_g47647_DN3_SP2_c.t1
OG0017088	XP_013628055.1	CP2_g47687_DN3_SP8_c.t1
OG0017089	XP_013629144.1	CP2_g47690_DN3_SP3_c.t1
OG0017090	XP_013626681.1	CP2_g47697_DN3_SP1_c.t1
