Orthogroup	Brassica_oleracea	Cardamine_hirsuta
OG0017088	XP_013628055.1	CARHR280060
OG0017089	XP_013629144.1	CARHR280020
OG0017090	XP_013626681.1	CARHR279950
OG0017092	XP_013630131.1	CARHR279810
OG0017093	XP_013612312.1	CARHR279700
OG0017095	XP_013628400.1	CARHR279490
OG0017097	XP_013613623.1	CARHR279370
OG0017098	XP_013621941.1	CARHR279230
OG0017099	XP_013628738.1	CARHR279170
OG0017100	XP_013613887.1	CARHR279070
OG0017101	XP_013613629.1	CARHR279060
OG0017102	XP_013628780.1	CARHR293740
OG0017103	XP_013629471.1	CARHR293830
OG0017104	XP_013630828.1	CARHR278820
OG0017105	XP_013621803.1	CARHR278480
OG0017106	XP_013614267.1	CARHR278250
OG0017107	XP_013611315.1	CARHR278000
OG0017109	XP_013616695.1	CARHR277840
OG0017110	XP_013609759.1	CARHR277820
OG0017111	XP_013621739.1	CARHR277630
OG0017112	XP_013619254.1	CARHR277140
OG0017113	XP_013610652.1	CARHR276880
OG0017114	XP_013611846.1	CARHR276840
OG0017115	XP_013626297.1	CARHR276710
OG0017116	XP_013630686.1	CARHR276440
OG0017117	XP_013621779.1	CARHR275960
OG0017118	XP_013596465.1	CARHR275410
OG0017119	XP_013598812.1	CARHR275310
OG0017120	XP_013598003.1	CARHR275250
OG0017121	XP_013599226.1	CARHR190470
OG0017122	XP_013595206.1	CARHR190420
OG0017123	XP_013618050.1	CARHR190370
OG0017124	XP_013599134.1	CARHR190120
OG0017125	XP_013595358.1	CARHR189860
OG0017126	XP_013593491.1	CARHR189710
OG0017127	XP_013593449.1	CARHR189570
OG0017128	XP_013597809.1	CARHR189550
OG0017129	XP_013594027.1	CARHR189040
OG0017130	XP_013597105.1	CARHR188890
OG0017131	XP_013597490.1	CARHR188760
OG0017132	XP_013597944.1	CARHR188610
OG0017133	XP_013606687.1	CARHR143240
OG0017134	XP_013595389.1	CARHR187910
OG0017135	XP_013596748.1	CARHR187830
OG0017136	XP_013607517.1, XP_013617900.1	CARHR187360
OG0017137	XP_013594995.1, XP_013617901.1	CARHR187380
OG0017138	XP_013611250.1	CARHR193540
OG0017139	XP_013613041.1	CARHR193360
OG0017140	XP_013609985.1	CARHR193270
OG0017141	XP_013625635.1	CARHR193040
OG0017142	XP_013611339.1	CARHR192900
OG0017143	XP_013611818.1	CARHR192610
OG0017144	XP_013611799.1	CARHR192530
OG0017145	XP_013628837.1	CARHR192480
OG0017146	XP_013622805.1	CARHR191900
OG0017147	XP_013630269.1	CARHR191850
OG0017149	XP_013630302.1	CARHR191200
OG0017150	XP_013611737.1	CARHR190940
OG0017151	XP_013616485.1	CARHR190760
OG0017152	XP_013623140.1	CARHR190610
OG0017153	XP_013613286.1	CARHR273730
OG0017154	XP_013613150.1	CARHR273510
OG0017155	XP_013615761.1	CARHR273330
OG0017156	XP_013623681.1, XP_013606735.1	CARHR272840
OG0017157	XP_013625709.1	CARHR104480
OG0017158	XP_013625957.1	CARHR272410
OG0017159	XP_013630669.1	CARHR272350
OG0017160	XP_013611404.1	CARHR272320
OG0017161	XP_013611402.1	CARHR272310
OG0017162	XP_013626205.1	CARHR272010
OG0017163	XP_013620066.1	CARHR271740
OG0017164	XP_013622456.1	CARHR271590
OG0017165	XP_013626831.1, XP_013609940.1	CARHR271520
OG0017166	XP_013625209.1	CARHR271270
OG0017167	XP_013609807.1	CARHR271020
OG0017169	XP_013622817.1	CARHR270870
OG0017170	XP_013639224.1	CARHR015290
OG0017171	XP_013606211.1	CARHR270650
OG0017173	XP_013607356.1	CARHR270300
OG0017174	XP_013618196.1	CARHR269990
OG0017175	XP_013611557.1	CARHR268670
OG0017176	XP_013612321.1	CARHR268560
OG0017177	XP_013612367.1	CARHR268300
OG0017178	XP_013618584.1	CARHR268230
OG0017179	XP_013620836.1	CARHR268220
OG0017180	XP_013621065.1	CARHR268160
OG0017181	XP_013603672.1	CARHR157910
OG0017182	XP_013603601.1	CARHR157880
OG0017184	XP_013599523.1	CARHR157720
OG0017185	XP_013612257.1	CARHR205770
OG0017186	XP_013606632.1	CARHR205990
OG0017187	XP_013610504.1	CARHR206010
OG0017188	XP_013630203.1	CARHR206040
OG0017189	XP_013618454.1	CARHR206030
OG0017190	XP_013612429.1	CARHR206090
OG0017191	XP_013610477.1	CARHR206100
OG0017192	XP_013606284.1	CARHR206340
OG0017193	XP_013608964.1	CARHR206400
OG0017194	XP_013611492.1	CARHR206730
OG0017195	XP_013592609.1	CARHR216510
OG0017196	XP_013613289.1	CARHR206980
OG0017197	XP_013613217.1	CARHR207400
OG0017198	XP_013621981.1	CARHR207520
OG0017199	XP_013606028.1	CARHR207930
OG0017200	XP_013608896.1	CARHR207970
OG0017201	XP_013609025.1	CARHR207980
OG0017202	XP_013627692.1	CARHR208110
OG0017203	XP_013613028.1	CARHR208140
OG0017204	XP_013626902.1	CARHR208360
OG0017206	XP_013628099.1, XP_013616741.1	CARHR209740
OG0017207	XP_013610070.1	CARHR209900
OG0017208	XP_013612956.1	CARHR121210, CARHR210080
OG0017209	XP_013611293.1	CARHR210310
OG0017210	XP_013616502.1	CARHR210340
OG0017211	XP_013611601.1	CARHR210480
OG0017212	XP_013606108.1	CARHR173770
OG0017213	XP_013609094.1	CARHR210640
OG0017214	XP_013612459.1	CARHR210730
OG0017215	XP_013622388.1	CARHR210760
OG0017216	XP_013606359.1	CARHR211150
OG0017217	XP_013610285.1	CARHR211380
OG0017218	XP_013618429.1	CARHR211520
OG0017219	XP_013614155.1	CARHR211840
OG0017220	XP_013628348.1	CARHR212010
OG0017221	XP_013627265.1	CARHR212030
OG0017222	XP_013621808.1	CARHR212080
OG0017223	XP_013607298.1	CARHR212090
OG0017224	XP_013618209.1	CARHR212200
OG0017225	XP_013618597.1	CARHR212230
OG0017226	XP_013631564.1	CARHR261290
OG0017227	XP_013631600.1	CARHR213300
OG0017228	XP_013631703.1	CARHR287610
OG0017229	XP_013592015.1	CARHR212700
OG0017230	XP_013589768.1	CARHR074630
OG0017231	XP_013590784.1	CARHR074650
OG0017232	XP_013592057.1	CARHR074770
OG0017233	XP_013588257.1	CARHR074420
OG0017234	XP_013617392.1	CARHR074350
OG0017235	XP_013619987.1	CARHR074180
OG0017236	XP_013592159.1	CARHR074810
OG0017237	XP_013592625.1	CARHR073670
OG0017238	XP_013621321.1	CARHR073600
OG0017239	XP_013616045.1	CARHR073590
OG0017240	XP_013587864.1	CARHR073470
OG0017241	XP_013587775.1, XP_013591404.1	CARHR073230
OG0017242	XP_013621413.1	CARHR036700
OG0017243	XP_013592483.1	CARHR073150
OG0017244	XP_013590372.1	CARHR072970
OG0017245	XP_013589843.1	CARHR072350
OG0017246	XP_013592588.1	CARHR072040
OG0017247	XP_013620155.1	CARHR071590
OG0017248	XP_013590887.1	CARHR071440
OG0017249	XP_013587873.1	CARHR071400
OG0017250	XP_013590279.1	CARHR071340
OG0017251	XP_013618012.1	CARHR071140
OG0017252	XP_013591663.1	CARHR071010
OG0017253	XP_013591434.1	CARHR070980
OG0017254	XP_013617343.1	CARHR070900
OG0017255	XP_013618512.1	CARHR070840
OG0017256	XP_013588385.1	CARHR070520
OG0017257	XP_013614945.1	CARHR070420
OG0017258	XP_013588504.1	CARHR070270
OG0017259	XP_013590027.1	CARHR070170
OG0017260	XP_013609164.1	CARHR148570
OG0017261	XP_013618679.1	CARHR069490
OG0017262	XP_013592630.1	CARHR069410
OG0017263	XP_013591703.1	CARHR069240
OG0017264	XP_013619109.1	CARHR069210
OG0017265	XP_013590833.1	CARHR068950
OG0017266	XP_013612837.1	CARHR054840
OG0017267	XP_013613020.1	CARHR281790, CARHR107600
OG0017268	XP_013599008.1	CARHR108210
OG0017269	XP_013630641.1	CARHR156090
OG0017270	XP_013630713.1	CARHR156040
OG0017271	XP_013633823.1	CARHR045970
OG0017272	XP_013588024.1	CARHR045770
OG0017273	XP_013590219.1	CARHR045750
OG0017274	XP_013591945.1	CARHR045570
OG0017275	XP_013612915.1	CARHR111350
OG0017276	XP_013622506.1	CARHR045400
OG0017277	XP_013590808.1	CARHR045280
OG0017278	XP_013588148.1	CARHR045120, CARHR045090
OG0017279	XP_013591742.1	CARHR045150
OG0017280	XP_013592462.1	CARHR044920
OG0017281	XP_013628069.1	CARHR044810
OG0017282	XP_013591605.1	CARHR044790
OG0017283	XP_013626123.1	CARHR044740
OG0017285	XP_013588476.1	CARHR044430
OG0017286	XP_013626188.1	CARHR044230
OG0017287	XP_013613491.1	CARHR043970
OG0017288	XP_013588462.1	CARHR043860
OG0017289	XP_013610845.1	CARHR217390
OG0017290	XP_013632247.1	CARHR117660
OG0017291	XP_013588489.1	CARHR043330
OG0017292	XP_013631784.1	CARHR130380
OG0017293	XP_013635691.1	CARHR130890
OG0017294	XP_013636385.1	CARHR131190
OG0017295	XP_013620749.1	CARHR266100
OG0017296	XP_013630527.1	CARHR259210
OG0017297	XP_013620487.1	CARHR258960
OG0017298	XP_013611714.1	CARHR217230
OG0017299	XP_013605054.1	CARHR217280
OG0017300	XP_013605788.1	CARHR217300
OG0017301	XP_013592601.1	CARHR217310
OG0017302	XP_013637115.1	CARHR217680
OG0017303	XP_013637159.1	CARHR217620
OG0017304	XP_013603705.1	CARHR217590
OG0017305	XP_013637571.1	CARHR218170
OG0017306	XP_013637329.1	CARHR218610
OG0017308	XP_013636274.1	CARHR219180
OG0017309	XP_013601068.1	CARHR013220
OG0017310	XP_013604220.1	CARHR219560, CARHR219530
OG0017311	XP_013625764.1	CARHR220200
OG0017312	XP_013622071.1	CARHR220210
OG0017313	XP_013602162.1	CARHR220730
OG0017314	XP_013592480.1	CARHR221400
OG0017315	XP_013601911.1	CARHR221470
OG0017316	XP_013601917.1	CARHR221490
OG0017317	XP_013585222.1	CARHR221550
OG0017318	XP_013585632.1	CARHR289990
OG0017319	XP_013618799.1	CARHR290140
OG0017320	XP_013600466.1	CARHR290250
OG0017321	XP_013626273.1	CARHR258520
OG0017323	XP_013619940.1	CARHR065970
OG0017324	XP_013621412.1	CARHR066010
OG0017325	XP_013592823.1	CARHR066030
OG0017326	XP_013591715.1	CARHR066080
OG0017327	XP_013628510.1	CARHR117160
OG0017328	XP_013615920.1	CARHR066430
OG0017329	XP_013591954.1	CARHR066460
OG0017330	XP_013592655.1	CARHR066620
OG0017331	XP_013590093.1	CARHR066680
OG0017332	XP_013589748.1	CARHR066740
OG0017333	XP_013587815.1	CARHR066810
OG0017334	XP_013616462.1	CARHR067230
OG0017335	XP_013621053.1	CARHR067960
OG0017336	XP_013592218.1	CARHR061670
OG0017337	XP_013619115.1	CARHR061680
OG0017338	XP_013620724.1	CARHR061750
OG0017339	XP_013621546.1	CARHR061900
OG0017340	XP_013620865.1	CARHR062090
OG0017341	XP_013599022.1	CARHR236200
OG0017342	XP_013623975.1	CARHR236350
OG0017343	XP_013592013.1	CARHR212710
OG0017345	XP_013633667.1	CARHR262290
OG0017346	XP_013635008.1	CARHR262080
OG0017347	XP_013630235.1	CARHR153450
OG0017348	XP_013629581.1	CARHR153440
OG0017349	XP_013595627.1	CARHR292500
OG0017351	XP_013595739.1	CARHR149500
OG0017352	XP_013597960.1	CARHR149120
OG0017353	XP_013613432.1	CARHR147850
OG0017354	XP_013597640.1	CARHR147690
OG0017355	XP_013597744.1	CARHR147470
OG0017356	XP_013594009.1	CARHR288530
OG0017357	XP_013619005.1	CARHR062700
OG0017358	XP_013616554.1	CARHR062560
OG0017359	XP_013590777.1, XP_013590819.1	CARHR062510
OG0017361	XP_013590713.1	CARHR062430
OG0017362	XP_013590876.1	CARHR062200
OG0017363	XP_013608992.1	CARHR176290
OG0017364	XP_013610493.1	CARHR176350
OG0017365	XP_013593253.1	CARHR176480
OG0017367	XP_013590138.1	CARHR040620
OG0017368	XP_013589943.1	CARHR040680, CARHR040600
OG0017369	XP_013625363.1	CARHR041520
OG0017372	XP_013591882.1	CARHR042330, CARHR091350
OG0017373	XP_013587988.1	CARHR042630
OG0017374	XP_013587986.1	CARHR042650
OG0017375	XP_013590766.1	CARHR042670
OG0017376	XP_013590999.1	CARHR042780
OG0017377	XP_013592087.1	CARHR042910
OG0017378	XP_013606655.1	CARHR181460
OG0017379	XP_013632085.1	CARHR181310
OG0017380	XP_013599614.1	CARHR216700
OG0017381	XP_013606325.1	CARHR180490
OG0017383	XP_013629791.1	CARHR127640
OG0017384	XP_013634299.1	CARHR127650
OG0017385	XP_013635996.1	CARHR127830
OG0017386	XP_013631854.1	CARHR127980
OG0017387	XP_013633368.1	CARHR128530
OG0017389	XP_013632089.1	CARHR129120
OG0017390	XP_013636268.1	CARHR129290
OG0017391	XP_013631271.1	CARHR129520
OG0017392	XP_013637008.1	CARHR129630
OG0017394	XP_013603123.1	CARHR226190
OG0017395	XP_013607680.1	CARHR123800, CARHR226070
OG0017396	XP_013597229.1	CARHR225920
OG0017397	XP_013598202.1	CARHR225970
OG0017398	XP_013596770.1	CARHR225640
OG0017399	XP_013591725.1	CARHR225480
OG0017400	XP_013594741.1	CARHR225100
OG0017401	XP_013603219.1	CARHR154870
OG0017402	XP_013603910.1	CARHR292820
OG0017403	XP_013638252.1	CARHR115270
OG0017404	XP_013600117.1	CARHR160430
OG0017405	XP_013595698.1	CARHR160270
OG0017406	XP_013603957.1	CARHR160150
OG0017408	XP_013612056.1	CARHR264610
OG0017409	XP_013593111.1	CARHR104090
OG0017410	XP_013617451.1	CARHR104000
OG0017411	XP_013594468.1	CARHR104740
OG0017412	XP_013597349.1	CARHR106170
OG0017413	XP_013595536.1	CARHR106340
OG0017414	XP_013595543.1	CARHR106800
OG0017415	XP_013630763.1	CARHR106910
OG0017416	XP_013630364.1	CARHR293400
OG0017417	XP_013603900.1	CARHR229720
OG0017418	XP_013618069.1	CARHR229440
OG0017419	XP_013593328.1	CARHR027100
OG0017420	XP_013602699.1	CARHR229250
OG0017421	XP_013593679.1	CARHR183490
OG0017422	XP_013596232.1	CARHR226990
OG0017423	XP_013600894.1	CARHR227260
OG0017424	XP_013625798.1	CARHR105070
OG0017425	XP_013598414.1	CARHR154000
OG0017426	XP_013601786.1	CARHR227640
OG0017427	XP_013602401.1	CARHR228140
OG0017428	XP_013585285.1	CARHR228160
OG0017429	XP_013596341.1	CARHR228480
OG0017430	XP_013607532.1	CARHR228650
OG0017431	XP_013597649.1	CARHR226530
OG0017433	XP_013585370.1, XP_013594378.1	CARHR093600
OG0017434	XP_013614025.1	CARHR074880
OG0017435	XP_013614027.1	CARHR074920
OG0017436	XP_013625515.1	CARHR074980
OG0017437	XP_013586445.1, XP_013627108.1	CARHR075100
OG0017438	XP_013628678.1	CARHR075120
OG0017439	XP_013584113.1	CARHR075260
OG0017440	XP_013622773.1	CARHR075280
OG0017441	XP_013584776.1	CARHR075290
OG0017442	XP_013599402.1	CARHR163090
OG0017444	XP_013607589.1	CARHR281450
OG0017445	XP_013618034.1	CARHR281480
OG0017446	XP_013618031.1	CARHR281530
OG0017447	XP_013627235.1	CARHR281640
OG0017448	XP_013611839.1	CARHR281690
OG0017449	XP_013611838.1	CARHR281700
OG0017450	XP_013609089.1	CARHR281750
OG0017451	XP_013599596.1	CARHR291530
OG0017453	XP_013603496.1	CARHR291620
OG0017454	XP_013631159.1	CARHR291680
OG0017455	XP_013634009.1	CARHR173360
OG0017456	XP_013632235.1	CARHR173340
OG0017457	XP_013603781.1	CARHR172910
OG0017458	XP_013604935.1	CARHR172530
OG0017459	XP_013590892.1	CARHR172140
OG0017460	XP_013588910.1	CARHR172110
OG0017461	XP_013590115.1	CARHR171300
OG0017462	XP_013634596.1, XP_013588192.1	CARHR171270
OG0017463	XP_013600028.1, XP_013620210.1	CARHR171200
OG0017464	XP_013603650.1	CARHR171170
OG0017465	XP_013604484.1	CARHR170730
OG0017466	XP_013633881.1	CARHR170690
OG0017467	XP_013604180.1	CARHR170500
OG0017468	XP_013603633.1	CARHR170200
OG0017469	XP_013592845.1	CARHR170180
OG0017470	XP_013590738.1	CARHR169440
OG0017471	XP_013600316.1	CARHR169190
OG0017472	XP_013603816.1, XP_013600694.1	CARHR167880
OG0017473	XP_013604729.1	CARHR167740
OG0017474	XP_013600828.1	CARHR167570
OG0017475	XP_013591520.1	CARHR167510
OG0017476	XP_013605639.1	CARHR167360
OG0017477	XP_013600324.1	CARHR166870
OG0017478	XP_013604614.1	CARHR166520
OG0017479	XP_013603533.1	CARHR166500
OG0017480	XP_013637026.1	CARHR166150
OG0017481	XP_013602767.1	CARHR165930
OG0017482	XP_013605205.1	CARHR165690
OG0017483	XP_013605009.1	CARHR165530
OG0017484	XP_013631184.1	CARHR165480
OG0017485	XP_013600141.1	CARHR165360
OG0017486	XP_013599643.1	CARHR165060
OG0017487	XP_013603190.1	CARHR164920
OG0017488	XP_013636011.1	CARHR164340
OG0017489	XP_013604314.1	CARHR164210
OG0017490	XP_013631065.1	CARHR163930
OG0017491	XP_013592905.1	CARHR163850
OG0017492	XP_013599508.1	CARHR163740
OG0017493	XP_013599903.1	CARHR163650
OG0017494	XP_013602880.1	CARHR163510
OG0017495	XP_013603516.1	CARHR163050
OG0017496	XP_013599761.1	CARHR163140
OG0017498	XP_013604350.1	CARHR162890
OG0017499	XP_013590935.1	CARHR162690
OG0017500	XP_013635596.1	CARHR162670
OG0017501	XP_013600203.1	CARHR162590
OG0017502	XP_013603916.1	CARHR162440
OG0017504	XP_013606857.1	CARHR266630
OG0017505	XP_013595586.1	CARHR100610
OG0017506	XP_013629917.1	CARHR100620
OG0017507	XP_013630594.1	CARHR101050
OG0017508	XP_013597572.1	CARHR101280
OG0017509	XP_013593482.1	CARHR101200
OG0017510	XP_013596136.1	CARHR101440
OG0017511	XP_013630758.1	CARHR101780
OG0017512	XP_013597606.1	CARHR102110
OG0017513	XP_013593451.1	CARHR102180
OG0017514	XP_013598167.1	CARHR103040
OG0017515	XP_013599208.1	CARHR103620
OG0017516	XP_013588830.1	CARHR058930
OG0017517	XP_013590776.1	CARHR059420
OG0017518	XP_013619182.1	CARHR059550
OG0017519	XP_013592329.1	CARHR060310
OG0017520	XP_013592793.1	CARHR060480
OG0017521	XP_013588225.1	CARHR060530
OG0017522	XP_013591661.1	CARHR060670
OG0017523	XP_013590882.1, XP_013615003.1	CARHR060700
OG0017524	XP_013589932.1	CARHR060970
OG0017525	XP_013613009.1	CARHR061200
OG0017526	XP_013595980.1, XP_013609838.1	CARHR108850, CARHR108820
OG0017527	XP_013627545.1	CARHR109050
OG0017528	XP_013595340.1	CARHR109410
OG0017529	XP_013604003.1	CARHR104130
OG0017530	XP_013596927.1	CARHR144130
OG0017531	XP_013607190.1	CARHR183840
OG0017532	XP_013634997.1	CARHR136320
OG0017533	XP_013623427.1	CARHR135930
OG0017534	XP_013628905.1	CARHR135810
OG0017535	XP_013616596.1	CARHR265730
OG0017536	XP_013632350.1	CARHR135550
OG0017537	XP_013633433.1	CARHR135490
OG0017538	XP_013633793.1	CARHR135400
OG0017540	XP_013637280.1	CARHR135070
OG0017541	XP_013627113.1	CARHR135040
OG0017542	XP_013623476.1	CARHR134460
OG0017543	XP_013631205.1	CARHR134440
OG0017544	XP_013629105.1	CARHR134150
OG0017545	XP_013623240.1	CARHR133930
OG0017546	XP_013627707.1	CARHR133800
OG0017547	XP_013625788.1	CARHR133640
OG0017548	XP_013625088.1	CARHR133250
OG0017549	XP_013637634.1, XP_013597018.1	CARHR133150
OG0017550	XP_013625075.1	CARHR133130
OG0017551	XP_013636037.1	CARHR133120
OG0017552	XP_013639482.1	CARHR055900
OG0017553	XP_013635125.1	CARHR131800
OG0017554	XP_013634371.1	CARHR131860
OG0017555	XP_013626355.1	CARHR132080
OG0017556	XP_013620849.1	CARHR253610
OG0017557	XP_013610247.1	CARHR253530
OG0017558	XP_013609871.1	CARHR253500
OG0017559	XP_013607100.1	CARHR253460
OG0017562	XP_013621322.1	CARHR253800
OG0017563	XP_013638447.1	CARHR026110
OG0017564	XP_013604274.1	CARHR112030
OG0017565	XP_013634874.1	CARHR112060
OG0017566	XP_013605174.1	CARHR112180
OG0017567	XP_013604883.1	CARHR112260
OG0017568	XP_013603859.1	CARHR112410
OG0017569	XP_013604618.1	CARHR112460
OG0017570	XP_013636790.1	CARHR113030
OG0017571	XP_013604790.1	CARHR113200
OG0017572	XP_013600142.1	CARHR113720
OG0017574	XP_013599529.1	CARHR116270
OG0017575	XP_013635910.1	CARHR115400
OG0017576	XP_013630295.1	CARHR114940
OG0017577	XP_013630389.1	CARHR287290
OG0017578	XP_013635985.1	CARHR115590
OG0017579	XP_013603827.1	CARHR035640
OG0017580	XP_013584021.1	CARHR034580
OG0017581	XP_013599823.1	CARHR034040
OG0017582	XP_013589811.1	CARHR033950
OG0017583	XP_013591961.1	CARHR033680
OG0017584	XP_013588168.1	CARHR033460
OG0017585	XP_013589946.1	CARHR032930
OG0017587	XP_013586065.1	CARHR032850
OG0017588	XP_013628246.1	CARHR255890
OG0017589	XP_013608844.1	CARHR255730
OG0017590	XP_013608742.1	CARHR255680
OG0017591	XP_013606518.1	CARHR255650
OG0017592	XP_013616344.1	CARHR254790
OG0017593	XP_013606167.1	CARHR254800
OG0017594	XP_013609099.1	CARHR193670
OG0017595	XP_013606222.1	CARHR186580
OG0017596	XP_013598708.1	CARHR186000
OG0017597	XP_013612828.1	CARHR185910
OG0017598	XP_013599060.1	CARHR185750
OG0017599	XP_013603340.1	CARHR110610
OG0017600	XP_013598178.1	CARHR110910
OG0017601	XP_013615335.1, XP_013598067.1	CARHR111300
OG0017602	XP_013597348.1	CARHR283700
OG0017603	XP_013604561.1	CARHR111640
OG0017604	XP_013635855.1	CARHR143500
OG0017605	XP_013634599.1	CARHR143450
OG0017606	XP_013636131.1	CARHR143310
OG0017607	XP_013635640.1	CARHR142940
OG0017609	XP_013636032.1	CARHR142800
OG0017611	XP_013626691.1	CARHR142200
OG0017614	XP_013633899.1	CARHR140720
OG0017615	XP_013637646.1	CARHR140580
OG0017616	XP_013635602.1	CARHR140250
OG0017617	XP_013594970.1	CARHR235620, CARHR236450
OG0017618	XP_013637156.1	CARHR139300
OG0017619	XP_013634678.1	CARHR139270
OG0017620	XP_013637005.1	CARHR139240
OG0017621	XP_013636473.1	CARHR139150
OG0017622	XP_013626892.1	CARHR139090
OG0017623	XP_013630129.1	CARHR111460
OG0017624	XP_013622189.1	CARHR138430
OG0017625	XP_013634216.1, XP_013634366.1	CARHR138300
OG0017626	XP_013625974.1	CARHR138240
OG0017627	XP_013626129.1	CARHR137280
OG0017628	XP_013623460.1	CARHR137140
OG0017629	XP_013631345.1	CARHR137120
OG0017630	XP_013635098.1	CARHR136890
OG0017631	XP_013593844.1	CARHR174120
OG0017632	XP_013635565.1	CARHR076100
OG0017633	XP_013587491.1	CARHR076180
OG0017634	XP_013589088.1	CARHR076650
OG0017635	XP_013584980.1	CARHR076890
OG0017636	XP_013632575.1	CARHR076920
OG0017638	XP_013583618.1	CARHR077340
OG0017639	XP_013583620.1	CARHR077350
OG0017640	XP_013637838.1	CARHR077470
OG0017641	XP_013637779.1	CARHR077600
OG0017642	XP_013630157.1	CARHR077690
OG0017643	XP_013595835.1	CARHR280970
OG0017644	XP_013619152.1	CARHR078770
OG0017645	XP_013585536.1	CARHR078990
OG0017647	XP_013639252.1	CARHR079470
OG0017648	XP_013638796.1	CARHR079580
OG0017649	XP_013583995.1	CARHR079860
OG0017651	XP_013587740.1	CARHR080540
OG0017652	XP_013596877.1	CARHR026430
OG0017653	XP_013588364.1	CARHR080880
OG0017654	XP_013630539.1	CARHR080990
OG0017655	XP_013586594.1	CARHR081040
OG0017656	XP_013587675.1	CARHR081110
OG0017657	XP_013629748.1	CARHR081190
OG0017658	XP_013630714.1	CARHR081460
OG0017659	XP_013626349.1	CARHR081550
OG0017660	XP_013587177.1	CARHR081750
OG0017661	XP_013638496.1	CARHR081990
OG0017662	XP_013618214.1	CARHR082050
OG0017663	XP_013585317.1	CARHR082400
OG0017664	XP_013597899.1	CARHR192690
