Orthogroup	Brassica_oleracea	Arabidopsis_lyrata_Rawat
OG0012575	XP_013618356.1	AL6G31670
OG0012576	XP_013621317.1, XP_013611413.1	AL6G31830
OG0012577	XP_013619853.1	AL6G31930
OG0012578	XP_013619401.1	AL6G32400
OG0012579	XP_013611687.1	AL6G32590
OG0012580	XP_013609378.1, XP_013619618.1	AL6G32730
OG0012581	XP_013605991.1, XP_013620681.1	AL6G32790
OG0012582	XP_013611003.1	AL6G32830
OG0012583	XP_013611153.1	AL6G32890
OG0012584	XP_013606316.1	AL6G32930
OG0012585	XP_013611265.1	AL6G32980
OG0012586	XP_013625596.1	AL6G33000
OG0012587	XP_013597594.1, XP_013626288.1	AL4G19190
OG0012589	XP_013609111.1	AL6G33210
OG0012591	XP_013613467.1	AL6G33640
OG0012593	XP_013616483.1	AL6G33930
OG0012594	XP_013611643.1	AL6G33940
OG0012595	XP_013616002.1	nbis-gene-2190
OG0012596	XP_013618773.1	AL8G37320
OG0012597	XP_013625721.1	AL8G37310
OG0012598	XP_013630124.1, XP_013610072.1	AL8G37240
OG0012599	XP_013630125.1	AL8G37220
OG0012600	XP_013609270.1	AL8G37180
OG0012601	XP_013625864.1, XP_013610039.1	AL8G37060
OG0012603	XP_013620593.1	AL8G36640
OG0012604	XP_013620591.1	AL8G36630
OG0012606	XP_013613252.1	AL8G35980
OG0012607	XP_013611828.1	AL8G35910
OG0012608	XP_013608279.1	AL8G35220
OG0012609	XP_013616255.1	AL8G35040
OG0012610	XP_013610558.1	AL8G35030
OG0012611	XP_013613311.1	AL8G34880
OG0012612	XP_013611529.1, XP_013626242.1	AL8G34530
OG0012613	XP_013611527.1	AL8G34520
OG0012614	XP_013618135.1	AL8G34300
OG0012615	XP_013608709.1	AL8G34220
OG0012616	XP_013629233.1	AL8G34060
OG0012617	XP_013616416.1	AL2G19720
OG0012618	XP_013629235.1	nbis-gene-2166
OG0012619	XP_013620275.1	AL8G33920
OG0012620	XP_013612498.1, XP_013620276.1	AL8G33880
OG0012621	XP_013626909.1, XP_013609267.1	AL8G33810
OG0012622	XP_013630759.1, XP_013613003.1	AL8G33620
OG0012623	XP_013619482.1	AL8G33450, AL8G33510
OG0012624	XP_013591540.1	AL5G20770
OG0012625	XP_013618108.1	AL8G33320
OG0012626	XP_013616697.1	AL8G33310
OG0012627	XP_013611715.1	AL8G33220
OG0012628	XP_013604333.1	AL5G41020
OG0012629	XP_013607202.1, XP_013629141.1	AL8G32940
OG0012630	XP_013629142.1	AL8G32950
OG0012631	XP_013613814.1, XP_013612522.1	AL8G33060
OG0012632	XP_013613138.1	AL8G33070
OG0012633	XP_013593958.1	AL5G19100
OG0012634	XP_013606786.1	AL8G32180
OG0012635	XP_013628113.1	AL8G32100
OG0012636	XP_013638463.1, XP_013639718.1	AL3G36820
OG0012637	XP_013618789.1, XP_013609998.1	AL8G31950
OG0012638	XP_013612612.1	AL8G31790
OG0012639	XP_013629476.1	AL3G43250
OG0012640	XP_013611732.1	AL191U10020, AL8G31860
OG0012641	XP_013601831.1, XP_013626383.1	AL8G31930
OG0012642	XP_013606875.1	AL8G31750
OG0012643	XP_013625576.1	AL8G31340, AL77U10010
OG0012644	XP_013613161.1	AL8G31310
OG0012645	XP_013608213.1, XP_013613199.1	AL8G31220
OG0012646	XP_013607418.1	AL8G30800
OG0012647	XP_013616286.1	AL8G30830
OG0012648	XP_013621683.1	AL8G30770
OG0012649	XP_013620788.1	AL8G30600
OG0012650	XP_013608809.1, XP_013628932.1	AL8G30410
OG0012651	XP_013608766.1	AL8G30310
OG0012652	XP_013605954.1	AL8G30300
OG0012653	XP_013605952.1	AL8G30290
OG0012654	XP_013629160.1, XP_013620736.1	AL8G30210
OG0012655	XP_013612345.1, XP_013621405.1	AL8G30140
OG0012656	XP_013593498.1	AL1G38410
OG0012657	XP_013608973.1	AL5G29160
OG0012658	XP_013606958.1	AL5G29110
OG0012659	XP_013615680.1, XP_013603411.1, XP_013603300.1	AL5G29080
OG0012660	XP_013603671.1	AL5G28600
OG0012661	XP_013603532.1	AL5G28470
OG0012662	XP_013622140.1	AL5G28130
OG0012663	XP_013620845.1	AL8G29200
OG0012664	XP_013620844.1	AL8G29210
OG0012665	XP_013626820.1	AL8G29540
OG0012666	XP_013612373.1	AL8G29620
OG0012667	XP_013612148.1	AL6G50760
OG0012668	XP_013625526.1	AL6G50710
OG0012670	XP_013610981.1	AL6G50630
OG0012671	XP_013611411.1	AL6G50560
OG0012672	XP_013611167.1	AL6G50440
OG0012673	XP_013611165.1	AL6G50420
OG0012674	XP_013611166.1	AL6G50410
OG0012675	XP_013619493.1	AL6G50370
OG0012676	XP_013609903.1	AL6G17720
OG0012677	XP_013612256.1	AL6G17690
OG0012678	XP_013612261.1	AL6G17670
OG0012679	XP_013611749.1	AL6G17530
OG0012680	XP_013610797.1	AL6G17410
OG0012681	XP_013607144.1	AL6G17250
OG0012682	XP_013611955.1	AL6G17090
OG0012683	XP_013611956.1	AL6G17080
OG0012684	XP_013619730.1	AL6G17050
OG0012685	XP_013606550.1	AL6G16810
OG0012686	XP_013630426.1	AL3G45660
OG0012688	XP_013621387.1	AL6G16760
OG0012689	XP_013619406.1	AL6G16740
OG0012690	XP_013618556.1	AL6G16710
OG0012691	XP_013623355.1	AL6G16700
OG0012692	XP_013611651.1	AL5G44100, AL6G16680
OG0012693	XP_013612623.1	AL6G16640
OG0012694	XP_013609327.1	AL6G16590
OG0012695	XP_013612662.1	AL6G16500
OG0012696	XP_013622195.1	AL6G16460
OG0012697	XP_013607327.1	AL7G27020
OG0012698	XP_013608787.1	AL6G16350
OG0012699	XP_013616681.1	nbis-gene-1478
OG0012700	XP_013606582.1	AL6G16110
OG0012701	XP_013608713.1	AL6G15840
OG0012702	XP_013606634.1	AL6G15860
OG0012703	XP_013611869.1	AL6G15750
OG0012704	XP_013611095.1	AL6G15550
OG0012705	XP_013618149.1, XP_013623255.1	AL6G15490
OG0012706	XP_013625034.1	AL5G20780
OG0012707	XP_013628953.1	AL6G15370
OG0012708	XP_013609326.1	AL6G15110
OG0012709	XP_013626508.1, XP_013606368.1	AL6G14680
OG0012710	XP_013586067.1	AL4G40380
OG0012711	XP_013611016.1	AL6G14600
OG0012712	XP_013611151.1	AL6G14530
OG0012713	XP_013607157.1	AL6G14500
OG0012714	XP_013606163.1	AL6G14370
OG0012715	XP_013629984.1	AL6G14290
OG0012716	XP_013613048.1	AL6G14250
OG0012717	XP_013613046.1	AL6G14240
OG0012718	XP_013613222.1	nbis-gene-1455
OG0012719	XP_013613223.1	AL6G13880
OG0012721	XP_013619633.1, XP_013609376.1	AL6G13810
OG0012722	XP_013626414.1	AL6G13770
OG0012723	XP_013609498.1	AL6G13590
OG0012724	XP_013606302.1	AL6G13580
OG0012725	XP_013621070.1	AL6G13380
OG0012726	XP_013611350.1	AL6G13250
OG0012727	XP_013606465.1	AL6G13150
OG0012728	XP_013629468.1	AL6G13040
OG0012729	XP_013609884.1, XP_013620602.1	AL6G12840
OG0012730	XP_013620600.1	AL6G12810
OG0012731	XP_013619708.1, XP_013606050.1	AL6G12630
OG0012732	XP_013597022.1, XP_013619900.1	AL8G20900
OG0012733	XP_013621199.1	AL6G12390
OG0012734	XP_013618110.1	AL6G12360
OG0012735	XP_013618552.1, XP_013612490.1	AL6G11880
OG0012736	XP_013609798.1	AL6G11530
OG0012737	XP_013607135.1	AL6G11390
OG0012738	XP_013627409.1	AL6G11160
OG0012739	XP_013618654.1	AL6G10990
OG0012740	XP_013621564.1	AL6G10980
OG0012741	XP_013611874.1	AL6G10930
OG0012742	XP_013610682.1	AL6G10870
OG0012743	XP_013629028.1, XP_013620990.1	AL6G10340
OG0012744	XP_013618787.1	AL6G10190
OG0012745	XP_013621381.1	AL6G10210
OG0012746	XP_013620481.1	AL6G10220
OG0012747	XP_013628644.1	AL6G10100
OG0012748	XP_013622753.1, XP_013621319.1	AL6G10010
OG0012749	XP_013634665.1	AL7G49170
OG0012750	XP_013631075.1	AL7G49160
OG0012751	XP_013591917.1, XP_013631076.1	AL7G49100
OG0012752	XP_013632318.1	AL7G49050
OG0012753	XP_013608837.1	AL6G41270
OG0012754	XP_013635965.1	AL7G48290, AL7G48360
OG0012755	XP_013636610.1	AL7G48120
OG0012756	XP_013630986.1, XP_013588455.1	AL7G47960
OG0012757	XP_013590780.1	AL7G47480
OG0012758	XP_013592150.1	AL2G41530
OG0012759	XP_013591430.1	AL2G41580
OG0012760	XP_013621292.1	AL2G41670
OG0012761	XP_013631529.1	nbis-gene-1228
OG0012762	XP_013590435.1	AL2G41770
OG0012763	XP_013590432.1	AL2G41790
OG0012764	XP_013590236.1, XP_013588117.1	AL2G41490
OG0012765	XP_013590216.1, XP_013618545.1	AL2G41410
OG0012766	XP_013632762.1, XP_013619685.1	AL2G41310
OG0012767	XP_013590966.1	AL2G41110
OG0012768	XP_013621667.1	AL2G40990
OG0012769	XP_013607280.1	AL1G67090
OG0012770	XP_013592237.1, XP_013594305.1	AL2G40600
OG0012771	XP_013621633.1	AL2G40310
OG0012772	XP_013619260.1	AL8G28600
OG0012773	XP_013588800.1	AL2G40070
OG0012774	XP_013619270.1, XP_013590848.1	AL2G40010
OG0012775	XP_013591503.1	AL2G39960
OG0012777	XP_013590764.1	AL2G39530
OG0012778	XP_013590227.1	AL2G39450
OG0012779	XP_013590319.1	AL2G39360
OG0012780	XP_013590043.1	AL2G39300
OG0012781	XP_013617362.1, XP_013589649.1	AL2G39220
OG0012783	XP_013592587.1	AL2G38960
OG0012784	XP_013620874.1	AL2G38660
OG0012785	XP_013591065.1, XP_013588507.1	AL2G38610
OG0012786	XP_013588645.1	AL2G38550
OG0012787	XP_013591794.1	AL2G38510
OG0012788	XP_013620159.1	AL2G38460
OG0012789	XP_013589879.1, XP_013588544.1	AL2G38180
OG0012790	XP_013590624.1	AL2G38050
OG0012791	XP_013592161.1	AL2G37800
OG0012792	XP_013591662.1	AL2G37680
OG0012793	XP_013591433.1	AL2G37490
OG0012794	XP_013612801.1	AL2G37320
OG0012795	XP_013588753.1	AL2G37280
OG0012796	XP_013591593.1	AL2G37210
OG0012797	XP_013590128.1	AL2G37190
OG0012798	XP_013590355.1	AL2G36910
OG0012799	XP_013618165.1	AL2G36710
OG0012800	XP_013590676.1, XP_013590849.1	AL2G36470
OG0012801	XP_013591845.1	AL2G36120
OG0012802	XP_013612852.1	AL3G49810
OG0012803	XP_013590574.1, XP_013619498.1	AL2G35710
OG0012804	XP_013593734.1	AL7G43610
OG0012805	XP_013591562.1	AL2G35240
OG0012806	XP_013588235.1	AL2G35030
OG0012807	XP_013598909.1	AL8G22140
OG0012808	XP_013588320.1	AL2G34990
OG0012809	XP_013625482.1	AL3G50140
OG0012811	XP_013594396.1	AL3G50250
OG0012812	XP_013630557.1	AL3G50310
OG0012813	XP_013629272.1	AL3G50450
OG0012814	XP_013596154.1	AL5G17700
OG0012815	XP_013593177.1	AL3G50700
OG0012816	XP_013595408.1	AL3G50940
OG0012817	XP_013598095.1	AL5G29900
OG0012818	XP_013590579.1, XP_013603551.1	AL5G29850
OG0012819	XP_013606649.1	AL5G29790
OG0012820	XP_013629048.1	AL4G35000
OG0012821	XP_013627935.1	AL5G26600
OG0012822	XP_013601507.1	AL1G64570
OG0012823	XP_013625045.1	AL1G64470
OG0012824	XP_013588597.1	AL1G64330
OG0012825	XP_013592024.1	AL1G63990
OG0012826	XP_013591967.1	AL1G63940
OG0012828	XP_013628282.1	AL1G63570
OG0012829	XP_013629408.1	AL1G63490
OG0012830	XP_013588445.1	AL1G63430
OG0012831	XP_013625006.1, XP_013591406.1	AL1G63400
OG0012832	XP_013630079.1	AL1G63290
OG0012833	XP_013590916.1, XP_013591758.1	AL1G62770
OG0012834	XP_013630261.1	AL1G62620
OG0012835	XP_013588175.1	AL1G62460
OG0012836	XP_013587759.1	AL1G62150
OG0012837	XP_013592750.1, XP_013630728.1	AL1G61870
OG0012838	XP_013619418.1, XP_013591072.1	AL2G26210
OG0012839	XP_013629056.1, XP_013592050.1	AL1G61700
OG0012840	XP_013588391.1	AL1G61500
OG0012841	XP_013592217.1	AL1G61450
OG0012842	XP_013634605.1, XP_013627249.1	AL4G32080
OG0012843	XP_013627469.1, XP_013633394.1	AL4G32090
OG0012844	XP_013623938.1, XP_013632181.1	AL4G32210
OG0012845	XP_013631352.1	AL4G32340
OG0012846	XP_013630630.1	AL4G32740
OG0012847	XP_013637457.1	AL4G32810
OG0012848	XP_013635039.1	AL4G29990
OG0012849	XP_013637060.1	AL4G32850
OG0012850	XP_013631954.1, XP_013634732.1	AL4G32870
OG0012851	XP_013637105.1	AL4G32910
OG0012852	XP_013636149.1	nbis-gene-1087
OG0012853	XP_013627827.1	AL5G24260
OG0012854	XP_013583514.1	AL1G22470
OG0012855	XP_013614605.1, XP_013629754.1	AL5G23720
OG0012856	XP_013614816.1	AL5G23580
OG0012857	XP_013607539.1	AL5G23340
OG0012858	XP_013604653.1	AL5G23290
OG0012859	XP_013613239.1	AL8G23820
OG0012860	XP_013614303.1	AL8G23880
OG0012861	XP_013608913.1	AL8G27460
OG0012862	XP_013606251.1	AL8G23970, AL7G42960
OG0012863	XP_013606033.1	AL8G24140
OG0012864	XP_013628353.1	AL8G24360
OG0012865	XP_013630026.1	AL8G23490
OG0012866	XP_013615718.1, XP_013610163.1	AL8G23550
OG0012867	XP_013615428.1	AL8G23790
OG0012868	XP_013613077.1	AL8G23810
OG0012869	XP_013611897.1	AL8G23800
OG0012870	XP_013603881.1	AL7G43940
OG0012871	XP_013600520.1	AL9U11890
OG0012872	XP_013637330.1	AL9U10890
OG0012873	XP_013624298.1	AL3G40580
OG0012874	XP_013603765.1	AL9U10700
OG0012875	XP_013587877.1	AL7G43110
OG0012876	XP_013634554.1	AL7G42950
OG0012877	XP_013631873.1	AL7G42940
OG0012878	XP_013635635.1	nbis-gene-1874
OG0012879	XP_013636526.1	AL7G42680
OG0012880	XP_013634186.1	AL7G42630
OG0012881	XP_013600391.1	AL7G42470
OG0012882	XP_013600808.1	AL7G42320
OG0012883	XP_013614235.1	AL7G42190
OG0012884	XP_013633845.1	AL7G41830
OG0012885	XP_013607242.1	AL7G41610
OG0012886	XP_013600492.1, XP_013591420.1	AL7G41440
OG0012887	XP_013590877.1	nbis-gene-1861
OG0012888	XP_013618946.1	AL7G40820
OG0012889	XP_013602806.1	AL7G40640
OG0012890	XP_013605918.1	AL7G40600
OG0012891	XP_013600245.1	AL7G40170
OG0012892	XP_013601659.1	AL7G39970
OG0012893	XP_013626816.1	AL1G58230
OG0012894	XP_013593580.1	AL7G39470
OG0012895	XP_013598503.1	AL7G39450
OG0012897	XP_013601308.1	AL7G39250
OG0012898	XP_013590730.1, XP_013588242.1	AL2G32710
OG0012899	XP_013592649.1	AL2G32950
OG0012900	XP_013588186.1	AL2G33010
OG0012901	XP_013618173.1	AL2G33240
OG0012902	XP_013619953.1, XP_013590951.1	AL2G33300
OG0012903	XP_013592296.1	AL2G33510
OG0012904	XP_013618901.1	AL2G33580
OG0012905	XP_013589976.1	AL2G33700
OG0012906	XP_013588754.1	AL2G33710
OG0012907	XP_013591906.1	AL2G33830
OG0012908	XP_013592435.1, XP_013592434.1	AL2G34030
OG0012909	XP_013620629.1	AL2G34060
OG0012910	XP_013595881.1	AL3G53860
OG0012911	XP_013591350.1	AL2G34190
OG0012912	XP_013592373.1	AL2G34310
OG0012913	XP_013592860.1	AL2G34410
OG0012914	XP_013621051.1	AL2G34580
OG0012915	XP_013589731.1	AL2G34670
OG0012916	XP_013591574.1	AL2G27500
OG0012917	XP_013591054.1	AL2G27530
OG0012918	XP_013590439.1	AL2G27600
OG0012919	XP_013618926.1	AL2G27690
OG0012920	XP_013590580.1, XP_013619458.1	AL2G27760
OG0012921	XP_013621334.1	AL2G28360
OG0012922	XP_013598537.1	AL7G24160
OG0012923	XP_013597622.1	AL3G53180
OG0012924	XP_013617920.1	AL7G23810
OG0012925	XP_013596821.1	AL7G23740
OG0012926	XP_013596508.1	AL8G17240
OG0012927	XP_013595416.1	AL7G23270
OG0012928	XP_013598922.1	AL7G23220
OG0012929	XP_013613232.1	AL2G11570
OG0012930	XP_013613010.1	AL2G11540
OG0012931	XP_013625218.1	AL5G21500
OG0012932	XP_013606274.1	AL2G11120
OG0012933	XP_013592391.1	AL7G50110
OG0012934	XP_013631029.1, XP_013587902.1	AL7G50100
OG0012935	XP_013633851.1	AL3G42290
OG0012936	XP_013631907.1	AL7G49690
OG0012937	XP_013626506.1	AL8G24950
OG0012938	XP_013598411.1	AL5G19290
OG0012939	XP_013629308.1	AL5G22270
OG0012940	XP_013630520.1	AL5G22190
OG0012941	XP_013594022.1	AL5G18300
OG0012942	XP_013599426.1	AL5G17420
OG0012943	XP_013629377.1, XP_013638040.1	AL5G22100
OG0012944	XP_013616475.1	AL5G17210
OG0012945	XP_013615929.1	AL5G17170
OG0012946	XP_013637398.1	AL4G46730
OG0012947	XP_013630521.1	AL5G22180
OG0012948	XP_013606737.1	AL5G16880
OG0012949	XP_013617800.1, XP_013594933.1	AL5G16760
OG0012950	XP_013595490.1	AL5G16540
OG0012951	XP_013595986.1	AL5G16260
OG0012952	XP_013613073.1	AL8G26600
OG0012953	XP_013611942.1, XP_013593646.1	AL5G16010
OG0012954	XP_013606351.1	AL5G15390
OG0012955	XP_013612549.1	AL5G15150
OG0012956	XP_013621404.1, XP_013596179.1	AL5G14960
OG0012957	XP_013595765.1	AL5G14830
OG0012958	XP_013620877.1, XP_013597889.1	AL5G14710
OG0012959	XP_013619368.1, XP_013597254.1	AL5G14560
OG0012960	XP_013593803.1	AL5G14550
OG0012961	XP_013613228.1	AL5G14200
OG0012962	XP_013588033.1	AL22U10070
OG0012963	XP_013591805.1	AL2G29120
OG0012964	XP_013618887.1, XP_013590109.1	AL2G28990
OG0012965	XP_013616247.1, XP_013592711.1	AL2G28550
OG0012966	XP_013614624.1	AL2G28510
OG0012967	XP_013591377.1	AL2G28460
OG0012968	XP_013591372.1	AL2G28440
OG0012969	XP_013593040.1	AL8G12290, nbis-gene-1847
OG0012970	XP_013606001.1	AL6G41980
OG0012971	XP_013621585.1	AL8G12560
OG0012972	XP_013635781.1	AL8G12630
OG0012973	XP_013597026.1	AL8G12710
OG0012974	XP_013621038.1	AL8G12720
OG0012975	XP_013593728.1	AL8G12800
OG0012976	XP_013594135.1	AL8G12810
OG0012977	XP_013596073.1	AL8G12950
OG0012978	XP_013599113.1	AL8G12990
OG0012979	XP_013593607.1	AL3G45150
OG0012980	XP_013596112.1	AL8G13100
OG0012981	XP_013620720.1, XP_013612449.1	AL1G45730
OG0012982	XP_013610934.1	AL8G13490
OG0012983	XP_013598280.1	nbis-gene-1990
OG0012984	XP_013603753.1	AL1G56940
OG0012985	XP_013599951.1	AL1G56950
OG0012986	XP_013590459.1	AL1G57010
OG0012987	XP_013591822.1	AL1G57170
OG0012988	XP_013622182.1	AL1G57790
OG0012989	XP_013638233.1	AL7G28790
OG0012990	XP_013592147.1	AL1G58260
OG0012991	XP_013587196.1	AL1G58280
OG0012992	XP_013587584.1	AL1G58620
OG0012993	XP_013613874.1, XP_013608909.1	AL1G58870
OG0012994	XP_013589896.1	AL1G58880
OG0012995	XP_013625944.1	AL1G58890
OG0012996	XP_013587853.1	AL1G58950
OG0012997	XP_013592893.1	AL1G59170
OG0012998	XP_013629783.1	AL1G59440
OG0012999	XP_013588467.1	AL1G59450
OG0013000	XP_013592361.1	AL1G60250
OG0013001	XP_013592360.1	AL1G60260
OG0013002	XP_013588481.1	AL1G60510, AL1G60540
OG0013005	XP_013591216.1, XP_013591371.1	AL1G61220
OG0013006	XP_013591217.1	AL1G61350
OG0013007	XP_013607313.1	AL8G18350
OG0013008	XP_013636733.1	AL8G17930
OG0013009	XP_013637198.1	AL8G17750
OG0013010	XP_013609205.1	AL8G17700
OG0013011	XP_013637103.1	AL8G17550
OG0013012	XP_013636241.1	AL4G29250
OG0013013	XP_013631891.1	AL4G29280
OG0013015	XP_013608758.1	AL8G25500
OG0013016	XP_013636410.1	AL4G30440
OG0013017	XP_013630816.1	AL4G30660
OG0013018	XP_013628675.1	AL4G30670
OG0013019	XP_013636257.1, XP_013636440.1	AL4G30780
OG0013020	XP_013631856.1	AL4G30960
OG0013021	XP_013633655.1	AL4G31020
OG0013022	XP_013631268.1, XP_013623478.1	AL4G31110
OG0013023	XP_013635036.1	AL4G31220
OG0013024	XP_013637535.1, XP_013632323.1	AL4G31400
OG0013025	XP_013631270.1	AL4G31430
OG0013026	XP_013637006.1	AL4G31540
OG0013027	XP_013609458.1	AL8G19150
OG0013028	XP_013633591.1, XP_013636396.1	AL4G31560
OG0013029	XP_013631583.1	AL4G31810
OG0013030	XP_013634354.1	AL4G31880
OG0013031	XP_013603113.1, XP_013628722.1	AL7G34730
OG0013033	XP_013621965.1, XP_013616069.1	AL7G34900
OG0013034	XP_013597154.1	AL7G35250
OG0013035	XP_013635445.1	AL7G35160
OG0013036	XP_013597188.1	AL7G35120
OG0013037	XP_013597204.1	AL7G35050
OG0013039	XP_013598772.1	AL7G35470
OG0013040	XP_013608943.1	AL7G35620
OG0013041	XP_013594207.1, XP_013619845.1	AL7G35630
OG0013042	XP_013591110.1, XP_013627490.1	AL7G35740
OG0013043	XP_013588275.1, XP_013596575.1	AL7G36040
OG0013044	XP_013604226.1	AL7G36170
OG0013045	XP_013596450.1	AL8G22170
OG0013046	XP_013590025.1	AL2G29220
OG0013047	XP_013597531.1, XP_013604435.1	AL7G36700
OG0013048	XP_013598246.1	AL7G36790
OG0013049	XP_013617733.1	AL7G36820
OG0013050	XP_013602839.1	AL7G36870
OG0013051	XP_013621076.1, XP_013606006.1	AL7G36990
OG0013052	XP_013601089.1	AL7G37080
OG0013053	XP_013601330.1, XP_013603166.1	AL7G37150
OG0013054	XP_013593814.1	AL7G37340
OG0013055	XP_013598214.1	AL1G12900
OG0013056	XP_013598820.1	AL5G31470
OG0013057	XP_013637746.1	AL5G31460
OG0013058	XP_013588073.1, XP_013602331.1, XP_013596014.1	AL5G31290
OG0013059	XP_013595648.1	AL5G31210
OG0013060	XP_013602580.1	AL5G30850
OG0013061	XP_013602356.1	AL5G44600
OG0013062	XP_013602458.1, XP_013595675.1	AL5G30770
OG0013063	XP_013604283.1	AL5G30740
OG0013064	XP_013638538.1	AL5G30670
OG0013065	XP_013616888.1	AL5G30580
OG0013066	XP_013603812.1, XP_013590391.1	AL5G30450
OG0013068	XP_013593358.1, XP_013593436.1	AL7G29840
OG0013069	XP_013604136.1	AL7G29870
OG0013070	XP_013627724.1	AL8G26680, AL271U10020
OG0013071	XP_013616075.1	nbis-gene-2097
OG0013072	XP_013619892.1, XP_013610231.1	AL8G26090
OG0013073	XP_013609867.1	AL8G25930
OG0013074	XP_013611554.1	AL64U10020
OG0013075	XP_013629785.1, XP_013606934.1	AL8G25710
OG0013076	XP_013630821.1	AL8G25560
OG0013077	XP_013611611.1, XP_013628903.1	AL8G25320
OG0013078	XP_013622836.1	AL8G25420
OG0013079	XP_013610125.1	AL3G45480
OG0013080	XP_013630624.1	AL3G44790
OG0013081	XP_013606493.1	AL3G45930
OG0013082	XP_013598522.1	AL6G12130
OG0013083	XP_013622938.1	AL3G46830
OG0013084	XP_013595405.1	AL3G46990
OG0013085	XP_013595294.1	AL3G47330
OG0013086	XP_013593987.1	AL3G47340
OG0013087	XP_013608907.1	AL3G47450
OG0013088	XP_013599319.1	nbis-gene-862
OG0013089	XP_013629246.1	AL3G47680
OG0013090	XP_013597601.1	AL3G47740
OG0013092	XP_013625372.1	AL3G49410
OG0013093	XP_013592993.1	AL3G49590
OG0013094	XP_013626536.1, XP_013592966.1	AL1G48920
OG0013095	XP_013597305.1	AL7G29450
OG0013096	XP_013595778.1	AL7G29440
OG0013097	XP_013612580.1	AL7G29500
OG0013098	XP_013599195.1	AL7G29510
OG0013099	XP_013593457.1	AL7G29630
OG0013100	XP_013590665.1	AL7G29890
OG0013101	XP_013593217.1	AL7G12180
OG0013102	XP_013635967.1	AL7G30660
OG0013103	XP_013615756.1, XP_013595117.1, XP_013593377.1	AL7G30670
OG0013104	XP_013587338.1	AL7G30870
OG0013105	XP_013627311.1	AL7G30930
OG0013106	XP_013596388.1	AL7G31130
OG0013107	XP_013600200.1	nbis-gene-1797
OG0013108	XP_013603709.1	AL7G31440
OG0013109	XP_013617854.1	AL7G31540
OG0013110	XP_013600637.1	AL5G44620
OG0013111	XP_013609451.1	AL7G31690
OG0013112	XP_013601039.1	AL7G31740
OG0013113	XP_013601218.1	AL7G31900
OG0013114	XP_013597884.1	AL7G33920
OG0013115	XP_013592933.1	AL7G33780
OG0013116	XP_013597816.1	AL7G33760
OG0013117	XP_013616516.1	AL7G33710
OG0013118	XP_013630605.1	AL7G33690
OG0013119	XP_013591000.1	AL1G52510
OG0013120	XP_013614802.1	AL7G33360
OG0013121	XP_013598365.1	AL7G33250
OG0013122	XP_013625173.1	AL8G24260
OG0013123	XP_013585344.1	AL7G32850
OG0013124	XP_013602089.1	AL7G32810
OG0013125	XP_013600149.1	AL1G51310
OG0013126	XP_013601765.1	AL7G32470
OG0013127	XP_013627846.1	AL7G32270
OG0013128	XP_013602021.1	AL7G32260
OG0013129	XP_013598303.1	AL7G32130
OG0013130	XP_013607147.1	AL7G34370
OG0013131	XP_013609282.1	AL6G43590
OG0013132	XP_013606326.1	AL6G41450
OG0013133	XP_013622395.1	AL6G42870
OG0013134	XP_013629519.1	AL6G42910
OG0013135	XP_013612092.1	AL8G19490
OG0013136	XP_013606712.1	AL8G19280
OG0013137	XP_013610088.1	AL8G19250
OG0013138	XP_013636753.1	AL6G36700
OG0013139	XP_013606330.1	AL8G19070
OG0013140	XP_013636572.1	AL8G18860
OG0013141	XP_013618956.1	AL8G18850
OG0013142	XP_013619450.1	AL8G18620
OG0013143	XP_013612223.1, XP_013622980.1	AL8G18540
OG0013144	XP_013609171.1	AL8G18520
OG0013145	XP_013637915.1	AL7G38690
OG0013146	XP_013604353.1, XP_013601492.1	AL7G38630
OG0013147	XP_013598673.1	AL7G38600
OG0013148	XP_013600799.1	AL7G38450
OG0013149	XP_013618678.1	AL7G38270
OG0013150	XP_013619941.1	AL7G38260, AL7G38210
OG0013151	XP_013620161.1	AL7G37960
OG0013152	XP_013618526.1	AL7G37750
OG0013153	XP_013638205.1	AL7G37710
OG0013154	XP_013598486.1	AL7G37620
OG0013155	XP_013614030.1	AL3G10010
