Orthogroup	Arabis_alpina	Odontarrhena_muralis
OG0018177	Aa_G122440.h1.t1	Om006G257530
OG0018178	Aa_G622310.h1.t1, Aa_G622330.h1.t1	Om006G255010
OG0018180	Aa_G402330.h1.t1	Om006G254420
OG0018181	Aa_G591510.h1.t1	Om006G251290
OG0018182	Aa_G302220.h1.t1, Aa_G302230.h1.t1	Om006G251090
OG0018183	Aa_G114700.h1.t1	Om003G120880
OG0018184	Aa_G48790.h1.t1	Om003G125960
OG0018185	Aa_G2400.h1.t1	Om003G127620
OG0018186	Aa_G163530.h1.t1	Om003G128730
OG0018187	Aa_G44000.h1.t1	Om006G229380
OG0018188	Aa_G43960.h1.t1	Om006G229420
OG0018190	Aa_G160390.h1.t1	Om008G360950
OG0018191	Aa_G194810.h1.t1	Om008G362910
OG0018192	Aa_G150350.h1.t1	Om008G341880
OG0018194	Aa_G11090.h1.t1	Om008G338780
OG0018202	Aa_G780410.h1.t1	Om004G133310, Om004G133320, Om004G133340
OG0018203	Aa_G281650.h1.t1	Om004G136800
OG0018204	Aa_G203190.h1.t1	Om004G140850
OG0018207	Aa_G572880.h1.t1	Om001G025300
OG0018209	Aa_G285850.h1.t1	Om001G035700
OG0018210	Aa_G6430.h1.t1	Om005G179330
OG0018212	Aa_G219080.h1.t1	Om005G182730
OG0018215	Aa_G375860.h1.t1	Om005G185520
OG0018216	Aa_G481470.h1.t1	Om005G185750
OG0018217	Aa_G151730.h1.t1	Om005G186250
OG0018218	Aa_G531840.h1.t1	Om005G190710
OG0018220	Aa_G121250.h1.t1	Om005G195970
OG0018221	Aa_G544290.h1.t1	Om005G201620
OG0018222	Aa_G589600.h1.t1	Om005G205110
OG0018226	Aa_G28770.h1.t1	Om005G211630
OG0018230	Aa_G222520.h1.t1	Om005G224410
OG0018231	Aa_G460020.h1.t1, Aa_G460010.h1.t1	Om007G316200
OG0018232	Aa_G135590.h1.t1	Om005G227940, Om005G227950, Om005G227920
OG0018234	Aa_G183440.h1.t1	Om002G075350
OG0018235	Aa_G71160.h1.t1	Om002G063630
OG0018238	Aa_G40320.h1.t1	Om002G056320
OG0018239	Aa_G169780.h1.t1	Om005G210790
OG0018240	Aa_G24300.h1.t1	Om002G051200
OG0018241	Aa_G47320.h1.t1	Om002G049300
OG0018243	Aa_G478960.h1.t1	Om004G174930
OG0018244	Aa_G634190.h1.t1	Om004G172020
OG0018246	Aa_G386400.h1.t1	Om004G169910
OG0018247	Aa_G244340.h1.t1	Om004G169380
OG0018249	Aa_G244300.h1.t1	Om004G169330
OG0018251	Aa_G36360.h1.t1	Om004G156910
OG0018254	Aa_G430710.h1.t1	Om007G288740
OG0018256	Aa_G90940.h1.t1	Om007G286300
OG0018258	Aa_G59990.h1.t1	Om007G283490
OG0018261	Aa_G304000.h1.t1	Om007G285570
OG0018262	Aa_G130010.h1.t1	Om007G285880
OG0018263	Aa_G319290.h1.t1	Om004G167830
OG0018264	Aa_G711950.h1.t1	Om004G163480
OG0018265	Aa_G138280.h1.t1	Om004G162300
OG0018266	Aa_G209470.h1.t1	Om004G161040
OG0018268	Aa_G378330.h1.t1	Om007G296120
OG0018270	Aa_G410990.h1.t1	Om007G296030
OG0018271	Aa_G437800.h1.t1	Om006G271260
OG0018273	Aa_G31700.h1.t1	Om006G248360
OG0018274	Aa_G936060.h1.t1	Om006G245750
OG0018275	Aa_G552210.h1.t1	Om006G244390
OG0018277	Aa_G15410.h1.t1	Om006G242380
OG0018278	Aa_G15640.h1.t1	Om006G242160
OG0018279	Aa_G539260.h1.t1	Om006G240440
OG0018281	Aa_G448740.h1.t1	Om006G236870
OG0018282	Aa_G583410.h1.t1	Om006G236470
OG0018283	Aa_G492170.h1.t1	Om006G234680
OG0018285	Aa_G81500.h1.t1	Om006G231660
OG0018286	Aa_G147130.h1.t1	Om006G229980
OG0018288	Aa_G226570.h1.t1	Om005G188950
OG0018298	Aa_G131770.h1.t1	Om005G211480
OG0018299	Aa_G609180.h1.t1	Om005G211260
OG0018302	Aa_G86420.h1.t1	Om002G075210
OG0018307	Aa_G233670.h1.t1, Aa_G114250.h1.t1, Aa_G262290.h1.t1	Om003G122700
OG0018310	Aa_G334280.h1.t1	Om008G343680
OG0018312	Aa_G141580.h1.t1	Om001G020800
OG0018319	Aa_G298320.h1.t1	Om007G317940
OG0018320	Aa_G103160.h1.t1	Om008G355880
OG0018322	Aa_G687780.h1.t1	Om003G112890
OG0018337	Aa_G296110.h1.t1	Om007G276110
OG0018338	Aa_G274380.h1.t1	Om001G032000
OG0018340	Aa_G316140.h1.t1	Om005G217560
OG0018342	Aa_G301060.h1.t1	Om005G219750
OG0018344	Aa_G281930.h1.t1	Om006G273770
OG0018346	Aa_G509980.h1.t1, Aa_G509970.h1.t1	Om003G094300
OG0018347	Aa_G454560.h1.t1	Om005G213430
OG0018349	Aa_G32410.h1.t1	Om005G214780
OG0018351	Aa_G35150.h1.t1	Om005G225380
OG0018354	Aa_G205540.h1.t1	Om003G089460
OG0018355	Aa_G464270.h1.t1	Om004G171400
OG0018358	Aa_G161670.h1.t1	Om003G101100
OG0018359	Aa_G125900.h1.t1	Om003G111250
OG0018361	Aa_G153030.h1.t1	Om003G111950
OG0018365	Aa_G586310.h1.t1	Om003G113890
OG0018367	Aa_G355100.h1.t1	Om006G250040
OG0018369	Aa_G19480.h1.t1	Om004G161620
OG0018370	Aa_G210590.h1.t1, Aa_G210580.h1.t1	Om004G167680
OG0018371	Aa_G275530.h1.t1	Om004G169000
OG0018372	Aa_G758950.h1.t1	Om001G001380
OG0018373	Aa_G176480.h1.t1	Om001G001920
OG0018374	Aa_G78240.h1.t1	Om001G003740
OG0018375	Aa_G448200.h1.t1	Om001G004990
OG0018377	Aa_G240790.h1.t1	Om001G010770
OG0018378	Aa_G124910.h1.t1	Om001G012180
OG0018380	Aa_G348130.h1.t1	Om007G289560
OG0018384	Aa_G213380.h1.t1	Om001G008080
OG0018387	Aa_G146010.h1.t1	Om008G340560
OG0018391	Aa_G353130.h1.t1	Om001G012290
OG0018392	Aa_G474870.h1.t1	Om008G350410
OG0018394	Aa_G257070.h1.t1	Om008G354510
OG0018395	Aa_G257040.h1.t1	Om008G354560
OG0018396	Aa_G518690.h1.t1	Om008G356320
OG0018396	Aa_G485340.h1.t1	Om008G356350
OG0018397	Aa_G200160.h1.t1	Om008G357340
OG0018398	Aa_G239400.h1.t1	Om008G358240
OG0018399	Aa_G248620.h1.t1	Om008G362640
OG0018400	Aa_G342460.h1.t1	Om002G076090
OG0018404	Aa_G31230.h1.t1	Om003G102180
OG0018408	Aa_G733520.h1.t1	Om007G317400
OG0018410	Aa_G547900.h1.t1	Om007G318110
OG0018412	Aa_G184940.h1.t1	Om007G318490
OG0018413	Aa_G12910.h1.t1	Om008G318930
OG0018414	Aa_G12820.h1.t1	Om008G319040
OG0018415	Aa_G177850.h1.t1	Om008G320270
OG0018417	Aa_G252390.h1.t1	Om008G323110
OG0018418	Aa_G79900.h1.t1	Om008G324710
OG0018419	Aa_G422460.h1.t1	Om008G327540
OG0018420	Aa_G420140.h1.t1	Om004G176600
OG0018421	Aa_G260650.h1.t1	Om004G175330
OG0018425	Aa_G559280.h1.t1	Om006G234090
OG0018428	Aa_G136220.h1.t1	Om004G157200
OG0018429	Aa_G180040.h1.t1	Om004G160140
OG0018430	Aa_G316810.h1.t1	Om007G277630
OG0018431	Aa_G374210.h1.t1	Om007G281310
OG0018433	Aa_G723670.h1.t1	Om007G282960
OG0018435	Aa_G3100.h1.t1	Om007G285330
OG0018437	Aa_G451740.h1.t1	Om002G042560
OG0018438	Aa_G52470.h1.t1	Om002G042180
OG0018441	Aa_G271750.h1.t1	Om004G177400
OG0018444	Aa_G42600.h1.t1	Om002G043640
OG0018446	Aa_G267870.h1.t1	Om002G044750
OG0018447	Aa_G304930.h1.t1	Om002G046180
OG0018449	Aa_G163060.h1.t1	Om002G048630
OG0018450	Aa_G583580.h1.t1	Om004G145260
OG0018454	Aa_G130130.h1.t1	Om007G285730
OG0018457	Aa_G184610.h1.t1	Om003G091180, Om003G091170
OG0018463	Aa_G19130.h1.t1	Om005G187160
OG0018464	Aa_G19230.h1.t1	Om005G187090
OG0018465	Aa_G215350.h1.t1	Om007G292990
OG0018466	Aa_G257580.h1.t1	Om005G185380
OG0018467	Aa_G220000.h1.t1	Om005G183160
OG0018468	Aa_G400380.h1.t1	Om005G181130
OG0018469	Aa_G134900.h1.t1	Om005G180440
OG0018470	Aa_G106130.h1.t1	Om005G177730
OG0018471	Aa_G106160.h1.t1	Om005G177700
OG0018472	Aa_G289980.h1.t1	Om007G302020
OG0018473	Aa_G8090.h1.t1	Om007G300670
OG0018474	Aa_G320990.h1.t1	Om007G300170
OG0018476	Aa_G162190.h1.t1	Om007G297550
OG0018477	Aa_G126110.h1.t1	Om007G295170
OG0018479	Aa_G26090.h1.t1	Om007G293800
OG0018482	Aa_G414860.h1.t1	Om004G170460
OG0018483	Aa_G552720.h1.t1	Om006G240290
OG0018485	Aa_G435150.h1.t1	Om006G236260
OG0018486	Aa_G476640.h1.t1	Om006G257830
OG0018489	Aa_G197570.h1.t1	Om006G261990
OG0018490	Aa_G197620.h1.t1	Om006G262310
OG0018492	Aa_G765080.h1.t1	Om006G262710
OG0018494	Aa_G41640.h1.t1	Om008G352140, Om008G352150
OG0018495	Aa_G207620.h1.t1	Om006G268030
OG0018497	Aa_G286030.h1.t1	Om005G185980
OG0018498	Aa_G449680.h1.t1	Om005G212320
OG0018499	Aa_G651510.h1.t1	Om005G210020
OG0018500	Aa_G412980.h1.t1	Om005G206980
OG0018501	Aa_G215590.h1.t1	Om004G135230
OG0018502	Aa_G315330.h1.t1	Om004G136320
OG0018504	Aa_G366460.h1.t1	Om004G142140
OG0018505	Aa_G187290.h1.t1	Om004G142340
OG0018506	Aa_G343740.h1.t1	Om004G133050
OG0018510	Aa_G327410.h1.t1	Om002G058190
OG0018511	Aa_G56250.h1.t1	Om002G059380
OG0018512	Aa_G399970.h1.t1	Om002G074310
OG0018513	Aa_G194530.h1.t1	Om002G078980
OG0018514	Aa_G105350.h1.t1	Om002G079410
OG0018516	Aa_G185880.h1.t1	Om002G086150
OG0018518	Aa_G505090.h1.t1	Om002G088590
OG0018525	Aa_G273060.h1.t1	Om003G129210
OG0018526	Aa_G273180.h1.t1	Om003G129320
OG0018527	Aa_G96330.h1.t1	Om008G331220, Om004G160180
OG0018528	Aa_G711200.h1.t1	Om003G102490
OG0018531	Aa_G235220.h1.t1	Om006G255820
OG0018532	Aa_G111470.h1.t1	Om006G255530
OG0018533	Aa_G268630.h1.t1	Om006G250790
OG0018536	Aa_G98800.h1.t1	Om008G357560
OG0018539	Aa_G295650.h1.t1	Om008G361460
OG0018542	Aa_G295190.h1.t1	Om005G200100
OG0018544	Aa_G144320.h1.t1	Om008G328830
OG0018547	Aa_G213120.h1.t1	Om008G319720, Om008G319730
OG0018549	Aa_G212580.h1.t1	Om001G021290
OG0018552	Aa_G395540.h1.t1	Om001G033970
OG0018553	Aa_G487060.h1.t1	Om001G041920
OG0018554	Aa_G220030.h1.t1	Om005G183190
OG0018555	Aa_G429830.h1.t1	Om005G184460
OG0018556	Aa_G435930.h1.t1	Om005G184730
OG0018559	Aa_G531850.h1.t1	Om005G190700
OG0018560	Aa_G164280.h1.t1	Om005G193000
OG0018561	Aa_G118470.h1.t1	Om005G193510
OG0018565	Aa_G121770.h1.t1	Om005G205270
OG0018567	Aa_G211420.h1.t1	Om005G224770
OG0018574	Aa_G34870.h2.t1, Aa_G34870.h1.t1	Om002G052130
OG0018575	Aa_G733410.h2.t1, Aa_G733410.h1.t1	Om002G052100
OG0018576	Aa_G49970.h1.t1, Aa_G49960.h1.t1, Aa_G492890.h1.t1	Om002G049160
OG0018577	Aa_G630580.h1.t1	Om008G324140, Om008G324180
OG0018578	Aa_G85320.h1.t1	Om004G175680
OG0018579	Aa_G259840.h1.t1, Aa_G259830.h1.t1	Om004G174540
OG0018580	Aa_G244390.h1.t1	Om004G169490
OG0018581	Aa_G6210.h1.t1	Om001G009540
OG0018582	Aa_G597940.h1.t1	Om005G206540
OG0018585	Aa_G29560.h1.t1	Om007G286840
OG0018588	Aa_G365400.h1.t1	Om007G281280
OG0018593	Aa_G231140.h1.t1	Om004G166590, Om004G166600
OG0018594	Aa_G336030.h1.t1	Om007G301460
OG0018595	Aa_G309610.h1.t1	Om008G354080
OG0018597	Aa_G146640.h1.t1	Om007G294210
OG0018599	Aa_G229850.h1.t1	Om007G317700
OG0018600	Aa_G323340.h1.t1	Om006G274710
OG0018602	Aa_G607650.h1.t1	Om006G249360
OG0018603	Aa_G805490.h1.t1	Om006G249320
OG0018606	Aa_G112770.h1.t1	Om006G240940
OG0018607	Aa_G552740.h1.t1	Om006G240310
OG0018608	Aa_G45310.h1.t1	Om006G239240
OG0018609	Aa_G104880.h1.t1	Om006G237740
OG0018611	Aa_G22780.h1.t1	Om005G183950
OG0018613	Aa_G233530.h1.t1	Om004G147400
OG0018626	Aa_G264020.h1.t1	Om008G339340
OG0018633	Aa_G83260.h1.t1	Om006G272580
OG0018673	Aa_G425210.h1.t1	Om001G029710
OG0018675	Aa_G214780.h1.t1	Om001G031320
OG0018676	Aa_G299200.h1.t1	Om007G291880
OG0018677	Aa_G16590.h1.t1	Om007G276560
OG0018678	Aa_G49500.h1.t1	Om007G275650
OG0018681	Aa_G25500.h1.t1	Om006G272020
OG0018682	Aa_G298710.h1.t1	Om003G105720
OG0018684	Aa_G262870.h1.t1	Om005G225070
OG0018686	Aa_G281270.h1.t1	Om008G329180
OG0018689	Aa_G161770.h1.t1	Om003G108790
OG0018691	Aa_G376170.h1.t1	Om003G113250
OG0018692	Aa_G247260.h1.t1	Om003G113420
OG0018700	Aa_G419720.h1.t1	Om001G009060
OG0018702	Aa_G82660.h1.t1	Om001G015310
OG0018705	Aa_G417040.h1.t1	Om007G290750
OG0018714	Aa_G236590.h1.t1	Om003G128470
OG0018717	Aa_G668690.h1.t1	Om008G329100
OG0018725	Aa_G175250.h1.t1	Om008G322740
OG0018726	Aa_G484800.h1.t1	Om008G323330
OG0018728	Aa_G454720.h1.t1	Om008G325830
OG0018729	Aa_G481240.h1.t1	Om004G177060
OG0018732	Aa_G181580.h1.t1	Om004G173050
OG0018733	Aa_G482330.h1.t1	Om006G230390
OG0018736	Aa_G136050.h1.t1	Om004G135960, Om003G090750, Om004G156920
OG0018737	Aa_G191600.h1.t1	Om004G159510
OG0018740	Aa_G2990.h1.t1	Om007G285350
OG0018743	Aa_G52510.h1.t1	Om002G042230
OG0018744	Aa_G52440.h1.t1	Om002G042120
OG0018745	Aa_G71750.h1.t1	Om002G043350
OG0018748	Aa_G4570.h1.t1	Om002G046740
OG0018749	Aa_G24260.h1.t1	Om002G051260
OG0018750	Aa_G194760.h1.t1	Om002G088340
OG0018751	Aa_G453510.h1.t1	Om005G203820, Om005G203810
OG0018757	Aa_G160840.h1.t1	Om005G188100
OG0018759	Aa_G325270.h1.t1	Om005G179060
OG0018760	Aa_G106120.h1.t1	Om005G177740
OG0018761	Aa_G162280.h1.t1	Om007G297650
OG0018762	Aa_G315910.h1.t1	Om006G235740
OG0018763	Aa_G13470.h1.t1	Om006G235580
OG0018766	Aa_G630200.h1.t1	Om004G167970
OG0018767	Aa_G500680.h1.t1	Om006G236940
OG0018773	Aa_G221860.h1.t1	Om005G208730, Om005G208220
OG0018775	Aa_G485960.h1.t1, Aa_G122560.h1.t1	Om004G133660
OG0018776	Aa_G544370.h1.t1	Om005G201690
OG0018777	Aa_G283710.h1.t1	Om004G139580
OG0018780	Aa_G546580.h1.t1	Om002G058010
OG0018781	Aa_G140350.h1.t1	Om002G059790
OG0018783	Aa_G741650.h1.t1, Aa_G602000.h1.t1	Om002G062870
OG0018784	Aa_G242870.h1.t1	Om002G068060
OG0018785	Aa_G242960.h1.t1	Om002G068120
OG0018786	Aa_G229410.h1.t1	Om002G069470
OG0018787	Aa_G506670.h1.t1	Om001G026900
OG0018789	Aa_G542170.h1.t1	Om002G083700
OG0018790	Aa_G324440.h1.t1	Om002G052740
OG0018792	Aa_G205490.h1.t1	Om003G089400
OG0018793	Aa_G364640.h1.t1	Om003G095110, Om003G095120
OG0018794	Aa_G459450.h1.t1	Om003G097390
OG0018795	Aa_G732080.h1.t1	Om003G097850
OG0018796	Aa_G255170.h1.t1	Om003G099260
OG0018797	Aa_G483510.h1.t1	Om003G119880
OG0018798	Aa_G494430.h1.t1	Om003G121040
OG0018799	Aa_G271330.h1.t1	Om007G315020, Om003G123510
OG0018800	Aa_G57850.h1.t1	Om003G126180
OG0018801	Aa_G336730.h1.t1	Om003G128970
OG0018804	Aa_G396710.h1.t1	Om003G093670
OG0018806	Aa_G334810.h1.t1	Om003G097200
OG0018809	Aa_G188010.h1.t1	Om003G111860
OG0018811	Aa_G273050.h1.t1	Om003G129200
OG0018812	Aa_G200230.h1.t1	Om008G357300, Om008G357270
OG0018813	Aa_G26250.h1.t1	Om008G361100
OG0018817	Aa_G224230.h1.t1	Om008G330690
OG0018819	Aa_G129260.h1.t1	Om004G134830
OG0018823	Aa_G9830.h1.t1, Aa_G9810.h1.t1	Om006G261940, Om001G029350
OG0018824	Aa_G180370.h1.t1	Om001G033640
OG0018826	Aa_G693470.h2.t1, Aa_G693470.h1.t1	Om001G039970
OG0018829	Aa_G134550.h1.t1	Om005G180880
OG0018830	Aa_G134490.h1.t1	Om005G180950
OG0018831	Aa_G400350.h1.t1	Om005G181100
OG0018832	Aa_G38800.h1.t1	Om005G181660
OG0018833	Aa_G22480.h1.t1	Om005G184220
OG0018835	Aa_G394370.h1.t1	Om005G195690
OG0018837	Aa_G266310.h1.t1	Om005G202300
OG0018839	Aa_G148640.h1.t1	Om007G281670
OG0018841	Aa_G72260.h1.t1	Om005G221920
OG0018842	Aa_G615100.h1.t1	Om005G224000
OG0018843	Aa_G186170.h1.t1	Om005G228330
OG0018846	Aa_G498850.h1.t1	Om002G064480
OG0018848	Aa_G85240.h1.t1	Om004G176020
OG0018849	Aa_G547000.h1.t1	Om004G171080
OG0018850	Aa_G640330.h1.t1	Om004G169630
OG0018852	Aa_G758930.h1.t1	Om001G001410, Om001G001400
OG0018854	Aa_G429180.h1.t1	Om001G009660
OG0018855	Aa_G185020.h1.t1	Om007G318400
OG0018856	Aa_G176290.h1.t1	Om001G001470
OG0018857	Aa_G530160.h1.t1	Om007G298480
OG0018858	Aa_G47600.h1.t1	Om007G296990
OG0018859	Aa_G534670.h1.t1	Om007G315100
OG0018880	Aa_G538300.h1.t1	Om002G072380
OG0018886	Aa_G421760.h1.t1	Om001G036780
OG0018892	Aa_G196930.h1.t1	Om008G320810
OG0018895	Aa_G155080.h1.t1	Om004G162110
OG0018897	Aa_G516120.h1.t1	Om003G109180
OG0018899	Aa_G71430.h1.t1, Aa_G71430.h2.t1	Om008G345920
OG0018908	Aa_G550630.h1.t1	Om003G111430
OG0018940	Aa_G99680.h1.t1	Om007G276880
OG0018941	Aa_G521290.h1.t1	Om001G027300
OG0018942	Aa_G299120.h1.t1	Om007G291840
OG0018943	Aa_G194320.h1.t1	Om007G292510
OG0018945	Aa_G123170.h1.t1	Om005G217080
OG0018947	Aa_G146400.h1.t1	Om006G274330
OG0018956	Aa_G48360.h1.t1, Aa_G491630.h1.t1	Om004G162220
OG0018957	Aa_G168560.h1.t1, Aa_G168550.h1.t1	Om004G165030
OG0018959	Aa_G210670.h1.t1	Om004G167560
OG0018960	Aa_G117510.h1.t1	Om001G008410
OG0018961	Aa_G380430.h1.t1, Aa_G380460.h1.t1	Om001G011820
OG0018962	Aa_G568820.h1.t1	Om007G316740
OG0018963	Aa_G605320.h1.t1	Om001G015630
OG0018966	Aa_G650380.h1.t1	Om001G041480
OG0018967	Aa_G502580.h1.t1	Om008G338550
OG0018970	Aa_G375630.h1.t1	Om008G342830
OG0018973	Aa_G126980.h1.t1	Om003G104210
OG0018975	Aa_G13180.h1.t1	Om008G318660
OG0018976	Aa_G43620.h1.t1	Om006G229760
OG0018978	Aa_G506910.h1.t1	Om004G175560
OG0018980	Aa_G236340.h1.t1	Om007G285260
OG0018983	Aa_G258350.h1.t1	Om001G031300, Om001G031310
OG0018985	Aa_G61810.h1.t1	Om005G194100
OG0018988	Aa_G338880.h1.t1	Om005G191060
OG0018990	Aa_G286320.h1.t1	Om005G182170
OG0018991	Aa_G228300.h1.t1	Om005G180030
OG0018993	Aa_G126160.h1.t1	Om007G295270
OG0018994	Aa_G398100.h1.t1	Om006G239780
OG0018996	Aa_G168300.h1.t1	Om006G261640
OG0019000	Aa_G665510.h1.t1	Om005G209370
OG0019001	Aa_G160330.h1.t1	Om005G205890
OG0019003	Aa_G233770.h1.t1	Om002G061630
OG0019004	Aa_G20460.h1.t1	Om002G063400
OG0019005	Aa_G108080.h1.t1	Om002G066250
OG0019009	Aa_G378720.h1.t1	Om003G089900
OG0019011	Aa_G608780.h1.t1	Om003G092550
OG0019013	Aa_G406960.h1.t1	Om003G100510
OG0019014	Aa_G14070.h1.t1	Om006G254690
OG0019015	Aa_G103410.h1.t1	Om003G124810
OG0019018	Aa_G434960.h1.t1	Om003G095800
OG0019021	Aa_G414990.h1.t1	Om007G314530, Om007G314540
OG0019023	Aa_G367120.h1.t1	Om006G267790
OG0019024	Aa_G131520.h1.t1	Om006G259020
OG0019025	Aa_G311890.h1.t1	Om006G256010
OG0019026	Aa_G260980.h1.t1	Om006G253940
OG0019029	Aa_G487740.h1.t1	Om008G335210
OG0019035	Aa_G9650.h1.t1	Om001G029460
OG0019038	Aa_G457570.h1.t1	Om005G189770
OG0019039	Aa_G339000.h1.t1	Om005G190910
OG0019040	Aa_G769220.h1.t1	Om005G191450
OG0019044	Aa_G235700.h1.t1	Om002G085040
OG0019046	Aa_G42520.h1.t1	Om002G043740
OG0019048	Aa_G388590.h1.t1	Om002G069540
OG0019054	Aa_G61520.h1.t1	Om006G236160
OG0019056	Aa_G545490.h1.t1, Aa_G599090.h1.t1	Om005G184720
OG0019072	Aa_G1067320.h2.t1, Aa_G1067320.h1.t1, Aa_G1067320.h3.t1, Aa_G20440.h1.t1, Aa_G189200.h1.t1, Aa_G58440.h1.t1, Aa_G1046970.h1.t1, Aa_G1046970.h2.t1	Om004G172340
OG0019075	Aa_G615510.h1.t1	Om005G201800
OG0019086	Aa_G225320.h1.t1	Om006G260070
OG0019089	Aa_G475060.h1.t1	Om006G238520
OG0019095	Aa_G105490.h1.t1	Om002G087950
OG0019098	Aa_G819050.h1.t1	Om001G040020, Om001G040010, Om001G040000
OG0019099	Aa_G370880.h1.t1	Om007G317790
OG0019103	Aa_G263790.h1.t1	Om003G113930
OG0019104	Aa_G165780.h1.t1	Om006G230590
OG0019132	Aa_G271940.h1.t1	Om005G222020
OG0019135	Aa_G702000.h1.t1	Om003G116790
OG0019140	Aa_G251940.h1.t1	Om001G012110
OG0019141	Aa_G337590.h1.t1	Om008G361400, Om008G361410
OG0019142	Aa_G125110.h1.t1	Om001G014330
OG0019143	Aa_G576100.h1.t1	Om001G014350
OG0019144	Aa_G525030.h1.t1	Om001G014810
OG0019145	Aa_G332900.h1.t1	Om007G287200
OG0019146	Aa_G692050.h1.t1	Om001G037980
OG0019148	Aa_G150530.h1.t1	Om007G316110
OG0019151	Aa_G508650.h1.t1	Om008G357870
OG0019155	Aa_G175350.h1.t1	Om008G322870
OG0019157	Aa_G481300.h1.t1	Om004G176990
OG0019158	Aa_G226420.h1.t1	Om004G173880
OG0019160	Aa_G28010.h1.t1	Om006G246240
OG0019163	Aa_G271710.h1.t1	Om004G177450
OG0019164	Aa_G111980.h1.t1	Om002G044280
OG0019167	Aa_G38150.h1.t1	Om008G331130
OG0019169	Aa_G607760.h1.t1	Om005G203780
OG0019173	Aa_G310550.h1.t1	Om005G185270
OG0019174	Aa_G94460.h1.t1	Om005G177960
OG0019175	Aa_G61500.h1.t1	Om006G236130
OG0019181	Aa_G642000.h1.t1, Aa_G120930.h1.t1, Aa_G641980.h1.t1	Om003G097370, Om003G097380
OG0019182	Aa_G315390.h1.t1	Om004G136480, Om004G136400, Om004G136490
OG0019183	Aa_G64890.h1.t1	Om004G137610
OG0019184	Aa_G475490.h1.t1	Om004G131940
OG0019185	Aa_G239000.h1.t1	Om004G129790
OG0019186	Aa_G340190.h1.t1	Om002G059640, Om004G147750
OG0019189	Aa_G194790.h1.t1	Om002G088280, Om005G215310
OG0019192	Aa_G205550.h1.t1	Om003G089470
OG0019193	Aa_G225090.h1.t1	Om003G095650
OG0019194	Aa_G337620.h1.t1	Om003G096750
OG0019195	Aa_G507500.h1.t1, Aa_G507510.h1.t1	Om003G100500
OG0019196	Aa_G31190.h1.t1	Om003G102210
OG0019198	Aa_G212740.h1.t1	Om006G255190
OG0019200	Aa_G718830.h1.t1	Om003G120380
OG0019201	Aa_G336770.h1.t1	Om003G129020
OG0019203	Aa_G295520.h1.t1	Om008G361650
OG0019206	Aa_G174660.h1.t1	Om002G067600
OG0019211	Aa_G1026620.h1.t1	Om001G029440, Om008G357390
OG0019213	Aa_G614660.h1.t1	Om001G032880
OG0019215	Aa_G237400.h1.t1	Om001G038900
OG0019216	Aa_G137730.h1.t1	Om001G040950
OG0019219	Aa_G103850.h1.t1	Om005G197600
OG0019220	Aa_G103810.h1.t1	Om005G197640
OG0019222	Aa_G643330.h1.t1	Om008G351590
OG0019224	Aa_G596980.h1.t1	Om002G087700
OG0019226	Aa_G211240.h1.t1	Om002G076800
OG0019227	Aa_G5260.h2.t1, Aa_G5260.h1.t1	Om002G055770
OG0019230	Aa_G321030.h1.t1	Om007G300110
OG0019233	Aa_G82350.h1.t1	Om003G115310
OG0019246	Aa_G269760.h1.t1	Om005G213830
OG0019261	Aa_G384430.h1.t1	Om007G302370, Om007G302360
OG0019305	Aa_G74710.h1.t1	Om001G028350
OG0019314	Aa_G130480.h1.t1, Aa_G130480.h2.t1	Om004G167000
OG0019315	Aa_G155430.h1.t1	Om001G001960
OG0019319	Aa_G468050.h1.t1	Om001G040930
OG0019326	Aa_G196830.h1.t1	Om008G320960
OG0019327	Aa_G67400.h1.t1	Om008G327000
OG0019328	Aa_G199730.h1.t1	Om007G282420
OG0019332	Aa_G174240.h1.t1	Om002G050500
OG0019337	Aa_G400450.h1.t1	Om005G181190
OG0019340	Aa_G296250.h1.t1	Om006G264550
OG0019341	Aa_G460420.h1.t1	Om007G280030
OG0019342	Aa_G462560.h1.t1	Om004G131200
OG0019348	Aa_G127830.h1.t1	Om003G091900
OG0019349	Aa_G501460.h1.t1	Om003G093250
OG0019350	Aa_G167850.h1.t1	Om003G128170
OG0019353	Aa_G393830.h1.t1	Om006G254150
OG0019354	Aa_G213580.h1.t1	Om006G251710
OG0019359	Aa_G119590.h1.t1, Aa_G123840.h1.t1, Aa_G123830.h1.t1	Om008G356490
OG0019361	Aa_G9270.h1.t1	Om002G081380
OG0019362	Aa_G666030.h1.t1	Om008G330780
OG0019365	Aa_G204270.h1.t1	Om004G134070
OG0019375	Aa_G538310.h1.t1	Om002G072140
OG0019377	Aa_G302890.h1.t1	Om002G053380
OG0019378	Aa_G267880.h1.t1	Om002G044720
OG0019380	Aa_G194300.h1.t1	Om007G292530
OG0019381	Aa_G72850.h1.t1	Om007G301690
OG0019383	Aa_G102640.h1.t1	Om006G260760
OG0019396	Aa_G493130.h1.t1	Om006G243960
OG0019407	Aa_G376580.h1.t1, Aa_G75900.h1.t1	Om001G006040
OG0019409	Aa_G114320.h1.t1	Om003G122680
OG0019447	Aa_G567640.h1.t1	Om001G026360
OG0019449	Aa_G173230.h1.t1	Om007G276420
OG0019457	Aa_G319250.h1.t1	Om004G167800
OG0019459	Aa_G216340.h1.t1	Om007G291460
