Orthogroup	Arabis_alpina	Brassica_napus
OG0015585	Aa_G75780.h1.t1	XP_013684507.1, XP_022572226.2
OG0015586	Aa_G75610.h1.t1	XP_048615403.1, XP_048636108.1
OG0015587	Aa_G51070.h1.t1	XP_013684496.1
OG0015588	Aa_G51080.h1.t1	XP_048626188.1, XP_048631386.1
OG0015589	Aa_G51170.h1.t1	XP_022571092.1, XP_013698455.1
OG0015590	Aa_G51230.h1.t1	XP_048615389.1, XP_048636084.1
OG0015591	Aa_G103350.h1.t1	XP_013659976.1, XP_013710694.1
OG0015592	Aa_G47800.h1.t1	XP_022560845.2, XP_048636050.1
OG0015593	Aa_G49800.h1.t1	XP_048636044.1, XP_013696871.2
OG0015594	Aa_G47050.h1.t1	XP_013646386.2, XP_013640819.2
OG0015595	Aa_G47850.h1.t1	XP_048630079.1, XP_022551023.2
OG0015596	Aa_G40150.h1.t1	XP_013646713.1, XP_013673182.1
OG0015597	Aa_G78920.h1.t1	XP_013681405.2, XP_013684550.1
OG0015598	Aa_G78880.h1.t1	XP_013750640.2, XP_048615342.1
OG0015599	Aa_G78800.h1.t1	XP_013703269.1, XP_013750630.2
OG0015600	Aa_G78780.h1.t1	XP_013707381.1, XP_013750628.2
OG0015601	Aa_G174740.h1.t1	XP_013750608.2, XP_022559280.1
OG0015602	Aa_G174690.h1.t1	XP_013750563.2, XP_022575640.2, XP_048626517.1
OG0015603	Aa_G174550.h1.t1	XP_013698207.2, XP_013750573.1
OG0015604	Aa_G174430.h1.t1	XP_013697372.1, XP_013750582.2
OG0015605	Aa_G174310.h1.t1	XP_022555167.1, XP_013684641.2
OG0015606	Aa_G174280.h1.t1	XP_013724146.2, XP_048600808.1
OG0015607	Aa_G174250.h1.t1	XP_013696839.1, XP_013750518.2
OG0015608	Aa_G174140.h1.t1	XP_013724131.2, XP_048614854.1
OG0015609	Aa_G767410.h1.t1	XP_022555176.1, XP_013684626.2
OG0015610	Aa_G765540.h1.t1	XP_022555177.1, XP_013684625.2
OG0015611	Aa_G301990.h1.t1	XP_013736006.2, XP_022572017.2
OG0015612	Aa_G24130.h1.t1	XP_048635997.1, XP_013698387.1
OG0015613	Aa_G24100.h1.t1	XP_013696930.1, XP_022575615.2
OG0015614	Aa_G340380.h1.t1	XP_013734520.2, XP_013683614.1
OG0015615	Aa_G340390.h1.t1	XP_013697167.1, XP_013744805.2
OG0015616	Aa_G224190.h1.t1	XP_013744812.1, XP_013687724.1
OG0015617	Aa_G38330.h1.t1	XP_013748043.1, XP_013692089.1
OG0015618	Aa_G38290.h1.t1	XP_048631721.1, XP_013717030.2
OG0015619	Aa_G599840.h1.t1	XP_013692759.2, XP_048636445.1
OG0015620	Aa_G599860.h1.t1	XP_048631714.1, XP_013716908.1
OG0015621	Aa_G202480.h1.t1	XP_013706351.2, XP_022571700.1
OG0015622	Aa_G357500.h1.t1	XP_013734593.2, XP_013717088.1
OG0015623	Aa_G202400.h1.t1	XP_048636460.1, XP_013748278.2
OG0015624	Aa_G216800.h2.t1, Aa_G216800.h1.t1	XP_048631709.1, XP_013705866.2
OG0015625	Aa_G216830.h1.t1	XP_048611093.1, XP_013745130.2
OG0015626	Aa_G286520.h1.t1	XP_048631474.1, XP_013683593.3
OG0015627	Aa_G282250.h1.t1	XP_013683579.2, XP_013734371.2
OG0015628	Aa_G507380.h1.t1	XP_013683990.1, XP_013683959.1
OG0015629	Aa_G12240.h1.t1	XP_013687575.2, XP_048611017.1
OG0015630	Aa_G402660.h1.t1	XP_013748420.2, XP_013709262.2
OG0015631	Aa_G25300.h1.t1	XP_022574073.2, XP_048626437.1
OG0015632	Aa_G135700.h1.t1	XP_013694779.2, XP_013644362.1
OG0015633	Aa_G135660.h1.t1	XP_013719338.2, XP_013681665.1
OG0015634	Aa_G548150.h1.t1	XP_013694700.2, XP_013690901.1
OG0015635	Aa_G548140.h1.t1	XP_013694692.2, XP_013680924.1
OG0015636	Aa_G680680.h1.t1	XP_048593181.1, XP_013699177.1
OG0015637	Aa_G457190.h1.t1	XP_013741635.1, XP_013716341.1
OG0015638	Aa_G29970.h1.t1	XP_013738303.1, XP_013688992.2
OG0015639	Aa_G29980.h1.t1	XP_013692542.2, XP_013694664.2
OG0015640	Aa_G30110.h1.t1	XP_013689014.1, XP_022570916.1
OG0015641	Aa_G197090.h1.t1	XP_013689069.2, XP_022554776.1
OG0015642	Aa_G576760.h1.t1	XP_048629275.1, XP_022574961.2
OG0015643	Aa_G487720.h1.t1	XP_048634534.1, XP_013706675.2
OG0015647	Aa_G172160.h1.t1	XP_048634557.1, XP_013700896.2
OG0015648	Aa_G172210.h1.t1	XP_013725523.1, XP_022574902.2
OG0015649	Aa_G150760.h1.t1	XP_013699433.1, XP_013745085.1
OG0015651	Aa_G24600.h1.t1	XP_048634452.1, XP_048610993.1
OG0015652	Aa_G525770.h1.t1	XP_013699625.1, XP_013682901.2
OG0015653	Aa_G606310.h1.t1	XP_013641479.2, XP_048614088.1
OG0015655	Aa_G66480.h1.t1	XP_013711405.2, XP_013708047.2
OG0015656	Aa_G377610.h1.t1	XP_013710009.2, XP_048597644.1
OG0015657	Aa_G103840.h1.t1	XP_013641632.1, XP_022558372.1
OG0015658	Aa_G126430.h1.t1	XP_013709934.1, XP_013682958.2
OG0015659	Aa_G274970.h1.t1	XP_013712590.1, XP_013682956.1
OG0015660	Aa_G496820.h1.t1	XP_048594099.1, XP_013712625.2
OG0015661	Aa_G788280.h1.t1	XP_013744607.1, XP_013646652.2
OG0015662	Aa_G188630.h1.t1	XP_013641770.2, XP_048614165.1
OG0015663	Aa_G188650.h1.t1	XP_013744600.1, XP_013641769.2
OG0015664	Aa_G188690.h1.t1	XP_013682974.1, XP_013651769.2
OG0015665	Aa_G631850.h1.t1	XP_013733234.2, XP_022563785.1
OG0015666	Aa_G278540.h1.t1	XP_013664581.3, XP_022569980.1
OG0015667	Aa_G454430.h1.t1	XP_013653861.2, XP_013687658.1
OG0015668	Aa_G55180.h1.t1	XP_013641816.2, XP_013723321.2
OG0015669	Aa_G379800.h1.t1	XP_013723308.2, XP_013641811.2
OG0015670	Aa_G190810.h1.t1	XP_022558829.2, XP_048638385.1
OG0015671	Aa_G583600.h1.t1	XP_013723297.2, XP_013641727.2
OG0015672	Aa_G342670.h1.t1	XP_013649661.1, XP_013702112.1
OG0015673	Aa_G119150.h1.t1	XP_013658950.2, XP_013639923.1
OG0015674	Aa_G548290.h1.t1	XP_013657248.2, XP_022546037.1
OG0015675	Aa_G627740.h1.t1	XP_013715206.1, XP_013641852.2
OG0015676	Aa_G493840.h1.t1	XP_013728113.1, XP_013655211.2
OG0015677	Aa_G313750.h1.t1	XP_022556584.2, XP_013696182.3
OG0015678	Aa_G192230.h1.t1	XP_013660248.1, XP_013660194.1
OG0015679	Aa_G407790.h1.t1	XP_013692984.1, XP_013641903.1
OG0015680	Aa_G407760.h1.t1	XP_013641896.2, XP_013693677.1
OG0015681	Aa_G407730.h1.t1	XP_022543017.2, XP_013697899.2
OG0015682	Aa_G323700.h1.t1	XP_013641889.2
OG0015683	Aa_G266360.h1.t1	XP_048619520.1, XP_013651652.1
OG0015684	Aa_G148850.h1.t1	XP_022543041.1, XP_013642245.1
OG0015685	Aa_G148890.h1.t1	XP_013642242.1, XP_022543044.2
OG0015686	Aa_G119520.h1.t1	XP_048622438.1, XP_048594033.1, XP_022543049.1
OG0015687	Aa_G334100.h1.t1	XP_013695052.1, XP_013650686.1
OG0015688	Aa_G60700.h1.t1	XP_048612719.1, XP_048638505.1
OG0015689	Aa_G86950.h1.t1	XP_013642345.2, XP_013696565.1
OG0015690	Aa_G86870.h1.t1	XP_013642353.2, XP_013696357.1
OG0015691	Aa_G86860.h1.t1	XP_048594017.1, XP_048622458.1
OG0015692	Aa_G454150.h1.t1	XP_048591475.1, XP_048638529.1, XP_013693200.2
OG0015693	Aa_G444740.h1.t1	XP_048638530.1, XP_013696906.1
OG0015694	Aa_G444750.h1.t1	XP_013642369.2, XP_048638532.1
OG0015696	Aa_G166080.h1.t1	XP_013695316.1, XP_013748581.1
OG0015697	Aa_G479840.h1.t1	XP_013748584.1, XP_013698143.1
OG0015698	Aa_G198690.h1.t1	XP_013639989.2, XP_013752349.1
OG0015699	Aa_G372720.h1.t1	XP_013696533.2, XP_013748599.1
OG0015700	Aa_G371910.h1.t1	XP_013697282.1, XP_013697774.1
OG0015701	Aa_G121810.h1.t1	XP_013726019.1, XP_013697655.1
OG0015702	Aa_G399800.h1.t1	XP_013696431.2, XP_013642543.1
OG0015703	Aa_G399810.h1.t1	XP_013697353.1, XP_013642561.1
OG0015704	Aa_G653380.h1.t1	XP_013725961.1, XP_013695652.2
OG0015705	Aa_G367270.h1.t1	XP_013741606.1, XP_013695716.2
OG0015706	Aa_G62640.h1.t1	XP_048593990.1, XP_013711441.1
OG0015707	Aa_G62420.h1.t1	XP_013698027.2, XP_013662885.1
OG0015708	Aa_G487320.h2.t1, Aa_G487320.h1.t1	XP_048596897.1, XP_013697959.2
OG0015709	Aa_G274000.h1.t1	XP_048596890.1, XP_022552051.2
OG0015710	Aa_G274090.h1.t1	XP_013675021.2, XP_013659754.2
OG0015711	Aa_G429760.h1.t1	XP_013722047.2, XP_013697136.2
OG0015712	Aa_G579810.h1.t1	XP_013662732.1, XP_022546719.2
OG0015713	Aa_G469120.h1.t1	XP_048614601.1, XP_013655626.2
OG0015714	Aa_G539020.h1.t1	XP_013642077.1, XP_013697575.1
OG0015715	Aa_G283300.h1.t1	XP_048604575.1, XP_013689623.2
OG0015716	Aa_G283560.h1.t1	XP_013657105.1, XP_013657173.1
OG0015717	Aa_G395940.h1.t1	XP_013702806.2, XP_013649336.2
OG0015718	Aa_G587370.h1.t1	XP_013657115.1, XP_013657181.2
OG0015719	Aa_G684770.h1.t1	XP_013657126.1, XP_013657191.1
OG0015720	Aa_G442230.h1.t1	XP_048592646.1, XP_013662801.1
OG0015721	Aa_G431840.h1.t1	XP_048593930.1, XP_048606804.1
OG0015722	Aa_G61720.h1.t1	XP_013659655.1, XP_013693194.1
OG0015723	Aa_G61750.h1.t1	XP_013659654.1, XP_013696090.2
OG0015724	Aa_G266440.h1.t1	XP_013685423.1, XP_013706509.1
OG0015725	Aa_G415710.h1.t1	XP_013671028.1, XP_022560819.2
OG0015726	Aa_G475080.h1.t1	XP_048616497.1, XP_048599171.1
OG0015727	Aa_G92310.h1.t1	XP_013657169.1, XP_013663222.1
OG0015728	Aa_G460460.h1.t1	XP_048600085.1, XP_013739025.1
OG0015729	Aa_G24120.h1.t1	XP_013671529.2, XP_013711788.1
OG0015730	Aa_G516770.h1.t1	XP_013739143.2, XP_013692395.2
OG0015732	Aa_G318000.h1.t1	XP_013692380.1, XP_013739281.2
OG0015733	Aa_G311340.h1.t1	XP_048597665.1, XP_013692391.2
OG0015734	Aa_G494170.h1.t1	XP_013664017.1, XP_013708548.2
OG0015735	Aa_G15700.h1.t1	XP_013670228.2, XP_013669878.1
OG0015736	Aa_G130160.h1.t1	XP_048600121.1, XP_048597718.1
OG0015737	Aa_G335010.h1.t1	XP_013671242.2
OG0015739	Aa_G480430.h1.t1, Aa_G480420.h1.t1	XP_013669881.2, XP_013739570.1
OG0015740	Aa_G353690.h1.t1	XP_013641380.2, XP_013739639.1
OG0015741	Aa_G208640.h1.t1	XP_048619452.1, XP_048619077.1
OG0015742	Aa_G90890.h1.t1	XP_048600140.1, XP_013740202.1
OG0015743	Aa_G90970.h1.t1	XP_013738051.1, XP_022555346.1
OG0015744	Aa_G29750.h1.t1	XP_048619086.1, XP_013738066.2
OG0015745	Aa_G29840.h1.t1	XP_013722633.2, XP_013656514.2
OG0015746	Aa_G29860.h1.t1	XP_048598023.1, XP_048600157.1
OG0015747	Aa_G261130.h1.t1	XP_048598703.1, XP_013719926.1
OG0015748	Aa_G512760.h1.t1	XP_013716092.3, XP_013672638.1
OG0015749	Aa_G212550.h1.t1	XP_013700051.1, XP_013671648.1
OG0015750	Aa_G133100.h1.t1	XP_013698844.1, XP_013671618.1
OG0015751	Aa_G373590.h1.t1	XP_013712605.1, XP_013664026.2
OG0015752	Aa_G155620.h1.t1	XP_013659079.1, XP_013660043.1
OG0015753	Aa_G393130.h1.t1	XP_022556924.2, XP_013690449.3
OG0015754	Aa_G41520.h1.t1	XP_013743889.3, XP_013743903.2
OG0015755	Aa_G217930.h1.t1	XP_048633635.1
OG0015756	Aa_G11820.h1.t1	XP_048633629.1, XP_013746972.1, XP_013747012.2
OG0015758	Aa_G253080.h1.t1	XP_048612313.1, XP_048633615.1
OG0015759	Aa_G204720.h1.t1	XP_013743654.1, XP_013686177.2
OG0015760	Aa_G360400.h1.t1	XP_013706979.2, XP_013738204.2
OG0015761	Aa_G418330.h1.t1	XP_048597457.1, XP_013708478.1
OG0015762	Aa_G389580.h1.t1	XP_048608773.1, XP_013685216.2
OG0015763	Aa_G311510.h1.t1	XP_013710122.1, XP_013664149.2
OG0015764	Aa_G300540.h1.t1	XP_013647961.1, XP_048616596.1
OG0015765	Aa_G313870.h1.t1	XP_013664138.2, XP_013711776.2
OG0015766	Aa_G100260.h1.t1	XP_048597487.1, XP_048621024.1
OG0015767	Aa_G100350.h1.t1	XP_013660932.2, XP_013712211.3
OG0015768	Aa_G100360.h1.t1	XP_013671383.2, XP_013716871.2
OG0015769	Aa_G279250.h1.t1	XP_048621030.1, XP_048597494.1
OG0015770	Aa_G77600.h1.t1	XP_022563963.2, XP_022547069.2
OG0015771	Aa_G287840.h1.t1	XP_013711264.1, XP_013706590.2
OG0015772	Aa_G10150.h1.t1	XP_048612215.1, XP_013717075.2
OG0015774	Aa_G36560.h1.t1	XP_048608804.1, XP_013685239.2
OG0015775	Aa_G36410.h1.t1	XP_013716890.2, XP_048612214.1
OG0015776	Aa_G393280.h1.t1	XP_048614028.1, XP_048638244.1
OG0015777	Aa_G117760.h1.t1	XP_013696385.1, XP_013641414.1
OG0015778	Aa_G93040.h1.t1	XP_013646524.2, XP_013695259.1
OG0015779	Aa_G93030.h1.t1	XP_013641279.2, XP_013727200.1
OG0015780	Aa_G93010.h1.t1	XP_022564396.2, XP_013641281.2
OG0015781	Aa_G658800.h1.t1	XP_013664700.1, XP_013712154.1
OG0015782	Aa_G585770.h1.t1	XP_013664678.1, XP_013712065.1
OG0015783	Aa_G599490.h1.t1	XP_048614003.1, XP_013641357.2
OG0015784	Aa_G437640.h1.t1	XP_013676293.1, XP_013686067.2
OG0015785	Aa_G569550.h1.t1	XP_013710729.1, XP_013664671.1
OG0015786	Aa_G118540.h1.t1	XP_022559543.1, XP_013646542.2
OG0015787	Aa_G109580.h1.t1	XP_048613994.1, XP_013671789.2
OG0015788	Aa_G616300.h1.t1	XP_013696981.2, XP_013641222.2
OG0015789	Aa_G563220.h1.t1	XP_022558103.2, XP_048638144.1, XP_048594172.1, XP_022563456.1
OG0015790	Aa_G726110.h1.t1	XP_013641235.2, XP_048638156.1
OG0015791	Aa_G26620.h1.t1	XP_013697815.2, XP_013708909.1
OG0015792	Aa_G319800.h1.t1	XP_013693474.2, XP_013709916.1
OG0015793	Aa_G710450.h1.t1	XP_013732374.1, XP_013675220.2
OG0015794	Aa_G10800.h1.t1	XP_013742612.3, XP_022558577.1
OG0015795	Aa_G10870.h1.t1	XP_022576412.2, XP_048613979.1
OG0015796	Aa_G246100.h1.t1	XP_048594191.1, XP_022564719.1
OG0015797	Aa_G193690.h1.t1	XP_048622995.1, XP_013711072.2
OG0015798	Aa_G193660.h1.t1	XP_013711071.2, XP_013711013.2
OG0015799	Aa_G298890.h1.t1	XP_013686605.2, XP_013671769.2
OG0015800	Aa_G338970.h2.t1, Aa_G338970.h1.t1	XP_013657459.2, XP_048622316.1
OG0015801	Aa_G307210.h1.t1	XP_013641197.2, XP_022558974.2
OG0015802	Aa_G469920.h1.t1	XP_013681240.1, XP_013697645.1
OG0015803	Aa_G593000.h1.t1	XP_013687237.1
OG0015804	Aa_G89330.h1.t1	XP_013685156.2, XP_013695119.1
OG0015805	Aa_G232700.h1.t1	XP_013657421.2, XP_013749126.1
OG0015806	Aa_G43390.h1.t1	XP_022558413.2, XP_048638098.1
OG0015807	Aa_G43320.h1.t1	XP_013645558.2, XP_013653115.1
OG0015808	Aa_G43270.h1.t1	XP_013653113.2, XP_048638092.1
OG0015809	Aa_G353480.h1.t1	XP_048613928.1, XP_013645602.2
OG0015810	Aa_G427960.h1.t1	XP_013708468.1, XP_013657765.1
OG0015811	Aa_G427940.h1.t1	XP_013716362.1, XP_013680905.1
OG0015812	Aa_G318480.h1.t1	XP_013655351.1, XP_013640285.2
OG0015813	Aa_G446380.h1.t1	XP_013640929.1, XP_048613906.1
OG0015814	Aa_G160800.h1.t1	XP_013698440.1, XP_013640964.2
OG0015815	Aa_G635800.h1.t1	XP_048638056.1, XP_013697781.1
OG0015816	Aa_G463960.h1.t1	XP_048613897.1, XP_013640957.1
OG0015817	Aa_G307130.h1.t1, Aa_G550190.h1.t1	XP_013696710.2, XP_013640951.2
OG0015818	Aa_G171340.h1.t1	XP_048597809.1, XP_013716432.2
OG0015819	Aa_G160990.h1.t1, Aa_G160970.h1.t1	XP_013640978.2, XP_013693394.2
OG0015820	Aa_G194030.h1.t1, Aa_G193990.h1.t1	XP_013657698.1, XP_013661949.1
OG0015821	Aa_G193980.h1.t1	XP_013711982.1, XP_048638043.1
OG0015822	Aa_G394770.h1.t1	XP_048622816.1
OG0015823	Aa_G592410.h1.t1	XP_013641021.1
OG0015824	Aa_G19040.h1.t1	XP_048613875.1, XP_048638039.1
OG0015825	Aa_G19140.h1.t1	XP_013750878.1, XP_013657678.1
OG0015827	Aa_G80760.h1.t1	XP_013641050.2, XP_013696849.1
OG0015828	Aa_G442590.h1.t1	XP_013657652.1, XP_013678854.2
OG0015830	Aa_G369440.h1.t1	XP_013641110.2, XP_013711771.1
OG0015831	Aa_G375850.h1.t1	XP_013641147.2, XP_013711857.2
OG0015833	Aa_G534690.h1.t1	XP_048618135.1, XP_022543493.2
OG0015834	Aa_G310510.h1.t1	XP_022563433.2, XP_013657501.1
OG0015835	Aa_G275820.h1.t1	XP_013687143.1, XP_013696777.2, XP_048626869.1
OG0015836	Aa_G663670.h1.t1	XP_022548842.2, XP_013697356.2
OG0015837	Aa_G429820.h1.t1	XP_048599464.1, XP_048613805.1
OG0015838	Aa_G429860.h1.t1	XP_013655302.2, XP_048594261.1
OG0015839	Aa_G22690.h1.t1	XP_048621577.1, XP_013657515.2
OG0015840	Aa_G22370.h1.t1	XP_013697938.2, XP_013664548.1
OG0015841	Aa_G22390.h1.t1	XP_048597890.1, XP_013716452.1
OG0015842	Aa_G22510.h1.t1	XP_022559389.2, XP_013723208.2
OG0015843	Aa_G22530.h1.t1	XP_048621583.1, XP_013657519.2
OG0015844	Aa_G22720.h1.t1, Aa_G22730.h1.t1	XP_013723264.2, XP_013696751.1
OG0015845	Aa_G22740.h1.t1	XP_013723265.2, XP_013696752.1
OG0015846	Aa_G22760.h1.t1	XP_013716384.1
OG0015847	Aa_G22810.h1.t1	XP_048597896.1
OG0015848	Aa_G140010.h1.t1	XP_013716434.1
OG0015849	Aa_G220670.h1.t1	XP_013716436.1
OG0015850	Aa_G28580.h1.t1	XP_013644300.2, XP_013663333.2
OG0015851	Aa_G220680.h1.t1	XP_013660617.2, XP_048621563.1
OG0015852	Aa_G220700.h1.t1	XP_048594275.1, XP_048621556.1
OG0015853	Aa_G79300.h1.t1	XP_022548874.2, XP_013665694.3
OG0015854	Aa_G219100.h1.t1	XP_013666681.2, XP_022558379.2
OG0015855	Aa_G534160.h1.t1	XP_022571422.2, XP_048622004.1, XP_022547880.2
OG0015856	Aa_G600520.h1.t1	XP_013719897.2, XP_013695443.2
OG0015857	Aa_G493560.h1.t1	XP_048594303.1, XP_048621999.1
OG0015858	Aa_G286340.h1.t1	XP_048613723.1, XP_013698471.2
OG0015859	Aa_G286310.h1.t1	XP_013666424.2, XP_013697759.1
OG0015860	Aa_G286300.h1.t1	XP_048599386.1, XP_013693162.1
OG0015861	Aa_G217810.h1.t1	XP_048613720.1, XP_013666245.3
OG0015862	Aa_G38890.h1.t1	XP_013693782.1, XP_013666470.2
OG0015863	Aa_G127570.h1.t1	XP_013744088.1, XP_013692511.1
OG0015864	Aa_G400320.h1.t1	XP_013664833.1
OG0015865	Aa_G400290.h1.t1	XP_048613672.1, XP_013666404.2
OG0015867	Aa_G134850.h1.t1	XP_013696261.2, XP_013719149.2
OG0015868	Aa_G134600.h1.t1	XP_048621948.1, XP_013694622.3
OG0015869	Aa_G134990.h1.t1	XP_013719164.1, XP_013693610.1
OG0015870	Aa_G135000.h1.t1	XP_013696902.1, XP_013719185.2
OG0015871	Aa_G135010.h1.t1	XP_013696900.2, XP_013719314.1
OG0015872	Aa_G135140.h1.t1	XP_022559074.2, XP_013719327.1
OG0015873	Aa_G228330.h1.t1	XP_048597949.1, XP_013664865.1
OG0015874	Aa_G6730.h1.t1	XP_013719243.1, XP_013698313.1
OG0015875	Aa_G6590.h1.t1	XP_013719335.2, XP_013697509.1
OG0015876	Aa_G6530.h1.t1	XP_013697896.1, XP_013719332.1
OG0015877	Aa_G452110.h1.t1	XP_013666369.2, XP_013698462.2
OG0015878	Aa_G6410.h1.t1	XP_013666367.1, XP_013698178.1
OG0015879	Aa_G687290.h1.t1	XP_013666379.1, XP_013698064.1
OG0015880	Aa_G325290.h1.t1	XP_013695958.1, XP_013666371.1
OG0015881	Aa_G325170.h1.t1	XP_013696231.1, XP_013665593.1
OG0015882	Aa_G105890.h1.t1	XP_013666322.2, XP_013697754.2
OG0015883	Aa_G94360.h1.t1	XP_048599258.1, NP_001302866.1
OG0015884	Aa_G94410.h1.t1	XP_013722260.2, XP_013730468.2
OG0015885	Aa_G94500.h1.t1	XP_013730421.2, XP_013722162.2
OG0015886	Aa_G94510.h1.t1	XP_013666266.2, XP_013653637.1
OG0015887	Aa_G94530.h1.t1	XP_013730454.2, XP_013722245.1
OG0015888	Aa_G94570.h1.t1	XP_013722165.3, XP_013730420.1
OG0015889	Aa_G94600.h1.t1	XP_013666261.2, XP_022561854.1
OG0015890	Aa_G106070.h1.t1	XP_013666262.1, XP_022558849.1
OG0015891	Aa_G106140.h1.t1	XP_013698586.2, XP_048634552.1
OG0015892	Aa_G106230.h1.t1	XP_013697076.1, XP_013666256.1
OG0015893	Aa_G106320.h1.t1	XP_048628946.1, XP_013716507.1
OG0015894	Aa_G290020.h1.t1	XP_048625162.1, XP_013665460.2
OG0015895	Aa_G524190.h1.t1	XP_013712756.1, XP_013667683.1
OG0015896	Aa_G258150.h1.t1	XP_013667677.1, XP_013713881.1
OG0015897	Aa_G72780.h1.t1	XP_022549262.1, XP_048625149.1
OG0015898	Aa_G72860.h1.t1	XP_013714693.1, XP_022575156.2
OG0015899	Aa_G354660.h1.t1	XP_048625156.1, XP_013712841.2
OG0015900	Aa_G473500.h1.t1	XP_013667691.1, XP_013714813.1
OG0015901	Aa_G7910.h1.t1	XP_013726182.2
OG0015902	Aa_G7950.h1.t1	XP_013714462.1, XP_013667703.2
OG0015903	Aa_G431470.h1.t1	XP_048602335.1, XP_013662348.1
OG0015904	Aa_G236940.h1.t1	XP_013723116.1, XP_013728210.1
OG0015906	Aa_G321070.h1.t1	XP_013662358.1
OG0015907	Aa_G240260.h1.t1	XP_013729037.1, XP_013728150.2
OG0015908	Aa_G356640.h1.t1, Aa_G600910.h1.t1	XP_013720958.1, XP_013667801.2
OG0015909	Aa_G96830.h1.t1, Aa_G1045980.h1.t1	XP_013667596.2, XP_013667824.1
OG0015910	Aa_G42400.h1.t1	XP_048632170.1, XP_013735699.2
OG0015911	Aa_G59250.h1.t1	XP_013667604.2, XP_013666030.2
OG0015912	Aa_G158010.h1.t1	XP_013667843.1, XP_013667582.2
OG0015913	Aa_G489970.h1.t1	XP_048602369.1, XP_013649829.2
OG0015914	Aa_G162340.h1.t1	XP_048602375.1, XP_013649827.1
OG0015915	Aa_G162270.h1.t1	XP_013667548.2, XP_013683065.1
OG0015916	Aa_G162210.h1.t1	XP_013652424.2, XP_013675519.2
OG0015917	Aa_G334640.h1.t1	XP_013649800.1, XP_013649802.2
OG0015918	Aa_G264850.h1.t1	XP_013743085.2, XP_013743091.2
OG0015919	Aa_G264830.h1.t1	XP_013746724.2, XP_013743086.2
OG0015920	Aa_G192830.h1.t1	XP_048605011.1, XP_013707433.1
OG0015921	Aa_G220360.h1.t1	XP_013683102.2, XP_013722328.2
OG0015922	Aa_G387520.h1.t1	XP_013683105.2, XP_013722343.2
OG0015923	Aa_G325640.h1.t1	XP_013722348.2, XP_013680682.2
OG0015924	Aa_G70370.h1.t1	XP_048605262.1, XP_048605111.1
OG0015925	Aa_G85840.h1.t1	XP_048625017.1, XP_013683124.2
OG0015926	Aa_G411020.h1.t1	XP_048625015.1, XP_013690690.2
OG0015927	Aa_G411010.h1.t1	XP_013690085.2, XP_013681935.2
OG0015928	Aa_G416090.h1.t1	XP_013681864.2, XP_013730118.1
OG0015929	Aa_G655880.h1.t1	XP_048627216.1, XP_013681863.1
OG0015930	Aa_G442570.h1.t1	XP_013716108.2, XP_013672629.2
OG0015931	Aa_G446950.h1.t1	XP_013667483.1, XP_013683185.2
OG0015932	Aa_G126230.h1.t1	XP_013667475.2, XP_013683190.2
OG0015933	Aa_G126220.h1.t1	XP_013727674.2, XP_013683527.2
OG0015934	Aa_G126120.h1.t1	XP_013680708.1, XP_048624980.1
OG0015935	Aa_G128840.h1.t1	XP_013727710.1
OG0015936	Aa_G141020.h1.t1	XP_048617893.1, XP_013643812.2
OG0015937	Aa_G189780.h1.t1	XP_013643970.1, XP_013643799.2
OG0015939	Aa_G691090.h1.t1	XP_013692072.2, XP_013647294.1
OG0015940	Aa_G26050.h1.t1	XP_022547980.2, XP_048625665.1
OG0015941	Aa_G25920.h1.t1	XP_022547987.2, XP_013733013.1
OG0015942	Aa_G430240.h1.t1	XP_013706269.2, XP_013707498.2
OG0015943	Aa_G430250.h1.t1	XP_013643902.2, XP_013706268.2
OG0015944	Aa_G761910.h1.t1	XP_048625632.1, XP_048591165.1, XP_013677660.3
OG0015946	Aa_G106940.h1.t1	XP_013672126.1, XP_013744944.1
OG0015947	Aa_G296640.h1.t1	XP_013644135.2, XP_013644067.2
OG0015948	Aa_G32090.h1.t1	XP_013698094.1, XP_013702811.1
OG0015949	Aa_G382490.h1.t1	XP_013644157.2, XP_013707707.2
OG0015951	Aa_G509950.h1.t1	XP_013660760.2, XP_013724370.1
OG0015952	Aa_G102180.h1.t1	XP_048591236.1, XP_048618156.1
OG0015953	Aa_G102080.h1.t1	XP_013644295.1, XP_013663331.2
OG0015955	Aa_G386480.h1.t1	XP_013722555.1, XP_048624718.1
OG0015959	Aa_G386410.h1.t1	XP_013746765.1, XP_013715383.2
OG0015960	Aa_G694680.h1.t1	XP_013670834.1, XP_022549414.2
OG0015961	Aa_G200210.h1.t1	XP_022543501.2, XP_013644260.1
OG0015962	Aa_G82650.h1.t1	XP_013717219.2, XP_013646117.1, XP_048598659.1
OG0015963	Aa_G287030.h1.t1	XP_013644266.2, XP_013644265.3
OG0015964	Aa_G414800.h1.t1	XP_013684188.1, XP_013715178.1
OG0015965	Aa_G209750.h1.t1	XP_048624171.1, XP_022555072.2, XP_048598535.1
OG0015966	Aa_G307570.h1.t1	XP_013718974.1, XP_013676132.2
OG0015967	Aa_G307540.h1.t1	XP_013728506.2, XP_048598545.1
OG0015968	Aa_G195210.h1.t1	XP_013728499.1, XP_013715261.3
OG0015969	Aa_G195190.h1.t1	XP_013715285.2, XP_013728474.1
OG0015970	Aa_G195180.h1.t1	XP_013728525.1, XP_013715270.2
OG0015971	Aa_G261360.h1.t1	XP_013715689.2, XP_013728514.1
