Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0013288	Aa_G503350.h1.t1	Ag003G293000, Ag003G292990
OG0013289	Aa_G503360.h1.t1	Ag003G293030
OG0013290	Aa_G503400.h1.t1	Ag003G293070
OG0013291	Aa_G437420.h1.t1	Ag003G293430
OG0013292	Aa_G437430.h1.t1	Ag003G293450
OG0013293	Aa_G437440.h1.t1	Ag003G293460
OG0013294	Aa_G130900.h1.t1	Ag007G584120
OG0013295	Aa_G381670.h1.t1	Ag003G293510
OG0013296	Aa_G205220.h1.t1	Ag003G294780
OG0013297	Aa_G205230.h1.t1	Ag003G294890
OG0013298	Aa_G205240.h1.t1, Aa_G658830.h1.t1	Ag003G294900
OG0013299	Aa_G352060.h1.t1	Ag003G295110
OG0013300	Aa_G352010.h1.t1	Ag003G295190
OG0013301	Aa_G351900.h1.t1	Ag003G295480
OG0013302	Aa_G137940.h1.t1	Ag003G296370
OG0013303	Aa_G138000.h1.t1	Ag003G296550
OG0013304	Aa_G138040.h1.t1	Ag003G296610
OG0013305	Aa_G219240.h1.t1	Ag003G296840
OG0013306	Aa_G541050.h1.t1	Ag003G297040
OG0013307	Aa_G219360.h1.t1	Ag003G296960
OG0013308	Aa_G219320.h1.t1	Ag003G296920
OG0013309	Aa_G487100.h1.t1	Ag003G297090
OG0013310	Aa_G279270.h1.t1	Ag006G521770
OG0013311	Aa_G280760.h1.t1	Ag003G285540
OG0013312	Aa_G65120.h1.t1	Ag007G644870
OG0013313	Aa_G65170.h1.t1	Ag007G583190
OG0013314	Aa_G503640.h1.t1	Ag007G645000
OG0013315	Aa_G495190.h1.t1	Ag007G645480
OG0013316	Aa_G575760.h1.t1	Ag004G307000
OG0013317	Aa_G512950.h1.t1, Aa_G754570.h1.t1	Ag007G645730
OG0013318	Aa_G213110.h1.t1, Aa_G212950.h1.t1	Ag007G645770
OG0013319	Aa_G481850.h1.t1	Ag007G645870
OG0013320	Aa_G505940.h1.t1	Ag007G645990
OG0013321	Aa_G336580.h1.t1	Ag007G646220
OG0013322	Aa_G439620.h1.t1	Ag007G646700
OG0013323	Aa_G417840.h1.t1	Ag007G646880
OG0013324	Aa_G253930.h1.t1	Ag007G647060
OG0013325	Aa_G110050.h1.t1	Ag007G647240
OG0013326	Aa_G110030.h1.t1	Ag007G647250
OG0013327	Aa_G110020.h1.t1, Aa_G575750.h1.t1	Ag007G647260
OG0013328	Aa_G365260.h1.t1	Ag007G647750
OG0013329	Aa_G245670.h2.t1, Aa_G245670.h1.t1	Ag007G648070
OG0013330	Aa_G169280.h1.t1	Ag007G649090
OG0013331	Aa_G582870.h1.t1	Ag004G333730
OG0013332	Aa_G582880.h1.t1	Ag007G649470, Ag005G462980
OG0013333	Aa_G126150.h1.t1	Ag007G629560
OG0013334	Aa_G463010.h1.t1	Ag007G578850
OG0013335	Aa_G424480.h1.t1	Ag002G197740
OG0013336	Aa_G318200.h1.t1	Ag002G146100
OG0013337	Aa_G139030.h1.t1	Ag007G643700
OG0013339	Aa_G52050.h1.t1	Ag002G163240
OG0013340	Aa_G549310.h1.t1	Ag002G162860
OG0013341	Aa_G71390.h1.t1	Ag009G736880, Ag002G151900
OG0013342	Aa_G3440.h1.t1	Ag002G153520, Ag002G156070
OG0013343	Aa_G61200.h1.t1	Ag002G155930, Ag002G153310
OG0013345	Aa_G61180.h1.t1	Ag002G155860, Ag002G153280
OG0013346	Aa_G61150.h1.t1	Ag002G155790, Ag002G153130
OG0013347	Aa_G61130.h1.t1	Ag002G149270, Ag002G155670
OG0013348	Aa_G230450.h1.t1	Ag008G719070
OG0013349	Aa_G243870.h1.t1	Ag002G120260
OG0013350	Aa_G249530.h1.t1, Aa_G120130.h1.t1	Ag005G415090
OG0013351	Aa_G287830.h1.t1	Ag006G533410
OG0013352	Aa_G151110.h1.t1	Ag002G107780, Ag002G111330
OG0013353	Aa_G151120.h1.t1	Ag004G313160
OG0013355	Aa_G339540.h1.t1	Ag002G160220
OG0013356	Aa_G113380.h1.t1	Ag002G158760
OG0013357	Aa_G113370.h1.t1	Ag002G158750
OG0013358	Aa_G408580.h1.t1, Aa_G440110.h1.t1	Ag002G158630
OG0013359	Aa_G11100.h1.t1	Ag002G163550
OG0013360	Aa_G32560.h2.t1, Aa_G32560.h1.t1	Ag003G256630
OG0013363	Aa_G32720.h1.t1	Ag002G158250
OG0013364	Aa_G584480.h1.t1	Ag002G158120
OG0013365	Aa_G595760.h1.t1	Ag002G157700
OG0013366	Aa_G128410.h1.t1	Ag007G584420
OG0013367	Aa_G150460.h1.t1	Ag002G157280
OG0013368	Aa_G150610.h1.t1	Ag002G154630, Ag002G157090
OG0013369	Aa_G110730.h1.t1	Ag001G024930
OG0013370	Aa_G612990.h1.t1	Ag002G156950, Ag002G154520
OG0013371	Aa_G39560.h1.t1	Ag002G156810, Ag002G154400
OG0013372	Aa_G39510.h1.t1	Ag002G156520, Ag002G154070
OG0013373	Aa_G39500.h1.t1	Ag002G156410, Ag002G153980
OG0013374	Aa_G39460.h1.t1, Aa_G39470.h1.t1	Ag002G163740
OG0013375	Aa_G316850.h1.t1	Ag007G587310
OG0013376	Aa_G39430.h1.t1	Ag002G153970, Ag002G156390
OG0013377	Aa_G150800.h1.t1	Ag002G174970
OG0013378	Aa_G39410.h1.t1	Ag002G153960, Ag002G156350
OG0013379	Aa_G39390.h1.t1	Ag002G153920, Ag002G156310
OG0013380	Aa_G671970.h1.t1	Ag002G153870, Ag002G156260
OG0013381	Aa_G97970.h1.t1	Ag008G724480
OG0013382	Aa_G24680.h1.t1	Ag002G164600
OG0013383	Aa_G540030.h1.t1	Ag002G152670
OG0013384	Aa_G177280.h1.t1	Ag004G375440
OG0013385	Aa_G294850.h1.t1	Ag002G149080
OG0013386	Aa_G660740.h1.t1	Ag002G148560
OG0013387	Aa_G453800.h1.t1	Ag002G148510
OG0013388	Aa_G610230.h1.t1	Ag006G540110, Ag006G538110
OG0013389	Aa_G224020.h1.t1	Ag002G148090
OG0013390	Aa_G275310.h1.t1	Ag002G146850
OG0013391	Aa_G573290.h1.t1	Ag002G146490
OG0013392	Aa_G318190.h1.t1	Ag002G146070
OG0013393	Aa_G341460.h1.t1	Ag002G145990
OG0013395	Aa_G39290.h1.t1	Ag002G145630
OG0013397	Aa_G452390.h1.t1, Aa_G502180.h1.t1	Ag002G145110
OG0013398	Aa_G409230.h1.t1	Ag002G144970
OG0013399	Aa_G546070.h1.t1	Ag002G143330
OG0013400	Aa_G35230.h1.t1	Ag002G143720
OG0013401	Aa_G35040.h1.t1	Ag002G143100
OG0013402	Aa_G320470.h1.t1	Ag002G140560
OG0013403	Aa_G320520.h1.t1	Ag002G140440
OG0013404	Aa_G257030.h1.t1	Ag002G133350
OG0013405	Aa_G373300.h1.t1	Ag002G133190
OG0013406	Aa_G137430.h1.t1	Ag002G131810
OG0013407	Aa_G373290.h1.t1	Ag002G133180
OG0013409	Aa_G103130.h1.t1	Ag002G127670
OG0013410	Aa_G123770.h1.t1	Ag002G125360
OG0013411	Aa_G123690.h1.t1	Ag002G124920
OG0013412	Aa_G616010.h1.t1	Ag002G124420
OG0013413	Aa_G149500.h1.t1	Ag002G103780
OG0013414	Aa_G149560.h1.t1	Ag002G103590
OG0013415	Aa_G149550.h1.t1	Ag002G103600
OG0013416	Aa_G149530.h1.t1, Aa_G149510.h1.t1	Ag002G103730
OG0013418	Aa_G118030.h1.t1	Ag002G104710
OG0013419	Aa_G176660.h1.t1	Ag002G104950
OG0013420	Aa_G176620.h1.t1	Ag002G105260
OG0013422	Aa_G677440.h1.t1	Ag002G106080
OG0013424	Aa_G208120.h1.t1	Ag002G116220
OG0013425	Aa_G68400.h1.t1	Ag008G718820
OG0013426	Aa_G315540.h1.t1	Ag002G114730, Ag002G122960
OG0013427	Aa_G315550.h1.t1	Ag002G122860, Ag002G114670
OG0013428	Aa_G70990.h1.t1	Ag001G042060
OG0013429	Aa_G211230.h1.t1	Ag005G425770
OG0013430	Aa_G255320.h1.t1	Ag001G043050
OG0013431	Aa_G255360.h1.t1	Ag001G043100
OG0013432	Aa_G183470.h1.t1	Ag005G426830
OG0013433	Aa_G391450.h1.t1	Ag001G043310
OG0013434	Aa_G76990.h1.t1	Ag005G427500
OG0013435	Aa_G183930.h1.t1	Ag001G043960, Ag001G039310
OG0013436	Aa_G306440.h1.t1	Ag005G429740
OG0013437	Aa_G79950.h1.t1	Ag001G038390
OG0013438	Aa_G79750.h1.t1	Ag001G038130
OG0013439	Aa_G203540.h1.t1	Ag001G037870
OG0013440	Aa_G115740.h1.t1	Ag001G037730
OG0013441	Aa_G250890.h1.t1	Ag001G037460
OG0013442	Aa_G617990.h1.t1	Ag002G146730
OG0013443	Aa_G54990.h1.t1	Ag001G036800
OG0013444	Aa_G362580.h1.t1	Ag001G036550
OG0013445	Aa_G31140.h1.t1	Ag001G035020
OG0013446	Aa_G594600.h1.t1	Ag004G349020
OG0013447	Aa_G418490.h1.t1	Ag001G034540
OG0013448	Aa_G346170.h1.t1	Ag001G034440
OG0013449	Aa_G346190.h1.t1	Ag001G034410
OG0013450	Aa_G37880.h1.t1	Ag001G033560
OG0013451	Aa_G608530.h1.t1	Ag001G033520
OG0013452	Aa_G151520.h1.t1	Ag007G649950
OG0013453	Aa_G149780.h1.t1	Ag007G650820
OG0013454	Aa_G545960.h1.t1	Ag007G651750
OG0013455	Aa_G266770.h1.t1	Ag007G653890
OG0013456	Aa_G298300.h1.t1	Ag007G655740
OG0013457	Aa_G165280.h1.t1	Ag007G656280
OG0013458	Aa_G184990.h1.t1	Ag001G065350
OG0013459	Aa_G184920.h1.t1	Ag002G186010
OG0013460	Aa_G184830.h1.t1	Ag007G592820
OG0013461	Aa_G13080.h1.t1	Ag002G206600
OG0013462	Aa_G12890.h1.t1	Ag002G206400
OG0013463	Aa_G12850.h1.t1	Ag002G206310
OG0013464	Aa_G206170.h1.t1	Ag002G206210
OG0013465	Aa_G206150.h1.t1	Ag002G206190
OG0013466	Aa_G241290.h1.t1	Ag002G206080
OG0013467	Aa_G241210.h1.t1	Ag002G205990
OG0013468	Aa_G226090.h1.t1	Ag002G205720
OG0013469	Aa_G593450.h1.t1	Ag002G204600
OG0013470	Aa_G178010.h1.t1	Ag002G204590
OG0013471	Aa_G494570.h1.t1, Aa_G177950.h1.t1	Ag002G204440
OG0013472	Aa_G177930.h1.t1	Ag002G204420
OG0013473	Aa_G332610.h1.t1	Ag002G203720
OG0013474	Aa_G196870.h1.t1	Ag002G203440
OG0013475	Aa_G196820.h1.t1	Ag002G203380
OG0013476	Aa_G536050.h1.t1	Ag002G203340
OG0013477	Aa_G536070.h1.t1	Ag002G203320
OG0013478	Aa_G381020.h1.t1	Ag002G203250
OG0013479	Aa_G16870.h1.t1	Ag002G202950
OG0013480	Aa_G16970.h1.t1	Ag002G202810
OG0013481	Aa_G17000.h1.t1	Ag002G202780
OG0013482	Aa_G17110.h1.t1	Ag002G202680
OG0013483	Aa_G17130.h1.t1	Ag002G202660
OG0013484	Aa_G16020.h1.t1	Ag002G202000
OG0013485	Aa_G289670.h1.t1	Ag002G201470
OG0013486	Aa_G252370.h1.t1	Ag002G200070
OG0013487	Aa_G103420.h1.t1	Ag001G092510
OG0013488	Aa_G265060.h1.t1	Ag002G199840
OG0013489	Aa_G265110.h1.t1	Ag002G199790
OG0013490	Aa_G484790.h1.t1	Ag002G199530
OG0013491	Aa_G288470.h1.t1	Ag002G199390
OG0013492	Aa_G288490.h1.t1	Ag002G199370
OG0013493	Aa_G479510.h1.t1	Ag002G199120
OG0013494	Aa_G595210.h1.t1	Ag002G198590, Ag007G648850
OG0013495	Aa_G552010.h1.t1	Ag002G198380
OG0013496	Aa_G445360.h1.t1	Ag002G197920
OG0013497	Aa_G581330.h1.t1	Ag002G197300
OG0013498	Aa_G125350.h1.t1	Ag002G197070
OG0013499	Aa_G125450.h1.t1	Ag002G196790
OG0013500	Aa_G125530.h1.t1	Ag002G196700
OG0013501	Aa_G280550.h1.t1	Ag002G196140
OG0013502	Aa_G454740.h1.t1	Ag002G196030
OG0013503	Aa_G450740.h1.t1	Ag002G195880
OG0013504	Aa_G374620.h1.t1	Ag002G195100
OG0013505	Aa_G433170.h1.t1	Ag001G088000
OG0013506	Aa_G67370.h1.t1	Ag002G193230
OG0013507	Aa_G230780.h1.t1	Ag002G193340
OG0013508	Aa_G145840.h1.t1	Ag002G192560
OG0013509	Aa_G145850.h1.t1	Ag002G192580
OG0013511	Aa_G420150.h1.t1	Ag006G491800
OG0013512	Aa_G443040.h1.t1	Ag006G492180
OG0013513	Aa_G18640.h1.t1	Ag006G492320
OG0013514	Aa_G18700.h1.t1	Ag006G492430
OG0013515	Aa_G18830.h1.t1	Ag006G492730
OG0013516	Aa_G18910.h1.t1	Ag006G492800
OG0013517	Aa_G274570.h1.t1	Ag006G492920
OG0013518	Aa_G85200.h1.t1	Ag006G492980
OG0013519	Aa_G260580.h1.t1	Ag006G493520
OG0013520	Aa_G260780.h1.t1	Ag006G494040
OG0013521	Aa_G260770.h1.t1	Ag006G494030
OG0013522	Aa_G170140.h1.t1	Ag006G495600
OG0013523	Aa_G170120.h1.t1	Ag006G495620
OG0013524	Aa_G509400.h1.t1	Ag006G495860
OG0013525	Aa_G520000.h1.t1	Ag006G496080
OG0013526	Aa_G519990.h1.t1	Ag006G496090
OG0013527	Aa_G226410.h1.t1	Ag006G496530
OG0013529	Aa_G259030.h1.t1	Ag006G496940
OG0013530	Aa_G259020.h1.t1	Ag006G496960
OG0013531	Aa_G140770.h1.t1	Ag006G497310
OG0013532	Aa_G140720.h1.t1	Ag006G497390
OG0013533	Aa_G140670.h1.t1	Ag006G497440
OG0013534	Aa_G665020.h1.t1	Ag006G497480
OG0013535	Aa_G181640.h1.t1	Ag006G497570
OG0013536	Aa_G181630.h1.t1	Ag006G497580
OG0013537	Aa_G68360.h1.t1	Ag008G718710
OG0013539	Aa_G181240.h1.t1	Ag008G719350
OG0013540	Aa_G15470.h1.t1	Ag008G717720
OG0013541	Aa_G15460.h1.t1	Ag008G717710
OG0013542	Aa_G404760.h1.t1	Ag008G716590
OG0013543	Aa_G9010.h1.t1	Ag008G716260
OG0013544	Aa_G8870.h1.t1, Aa_G79830.h1.t1	Ag008G716170
OG0013545	Aa_G8850.h1.t1	Ag008G716140
OG0013546	Aa_G8750.h1.t1	Ag008G715990
OG0013547	Aa_G470840.h1.t1	Ag008G714020
OG0013548	Aa_G470850.h1.t1	Ag008G714010
OG0013549	Aa_G552160.h1.t1	Ag008G713700
OG0013550	Aa_G127270.h1.t1	Ag008G712900
OG0013551	Aa_G127250.h1.t1	Ag008G712770
OG0013552	Aa_G127240.h1.t1	Ag008G712760
OG0013553	Aa_G127140.h1.t1	Ag008G712540
OG0013554	Aa_G478610.h1.t1	Ag008G712310
OG0013555	Aa_G34020.h2.t1, Aa_G34020.h1.t1	Ag008G710650
OG0013556	Aa_G28140.h1.t1	Ag008G709060
OG0013557	Aa_G28070.h1.t1	Ag008G708930
OG0013558	Aa_G28050.h1.t1	Ag008G708900
OG0013559	Aa_G613730.h1.t1	Ag007G583850
OG0013561	Aa_G472760.h1.t1	Ag008G729130
OG0013562	Aa_G75370.h1.t1	Ag008G729220
OG0013563	Aa_G559300.h1.t1, Aa_G559300.h2.t1	Ag008G729620
OG0013564	Aa_G75950.h1.t1	Ag008G729770
OG0013565	Aa_G76040.h1.t1	Ag008G730210
OG0013566	Aa_G268230.h1.t1	Ag008G730570
OG0013567	Aa_G268290.h1.t1, Aa_G340790.h1.t1	Ag008G730630
OG0013569	Aa_G268430.h1.t1	Ag008G730860
OG0013570	Aa_G51660.h1.t1	Ag008G730960
OG0013571	Aa_G51630.h1.t1	Ag008G731020
OG0013572	Aa_G51510.h1.t1	Ag008G731120
OG0013573	Aa_G51460.h1.t1	Ag008G731220
OG0013574	Aa_G51400.h1.t1	Ag008G731270
OG0013575	Aa_G306140.h1.t1	Ag008G731400
OG0013576	Aa_G21110.h1.t1	Ag008G731490
OG0013577	Aa_G325960.h1.t1	Ag005G410660, Ag008G731650
OG0013578	Aa_G20940.h1.t1	Ag008G731710
OG0013579	Aa_G20890.h1.t1	Ag003G280820, Ag008G731810
OG0013580	Aa_G704370.h1.t1, Aa_G720630.h1.t1	Ag008G732260
OG0013581	Aa_G37180.h1.t1	Ag008G732580
OG0013582	Aa_G526980.h1.t1	Ag008G733020
OG0013583	Aa_G500380.h1.t1	Ag008G733460
OG0013584	Aa_G500370.h1.t1	Ag008G733470
OG0013585	Aa_G500330.h1.t1	Ag008G733570
OG0013586	Aa_G23390.h1.t1	Ag008G733650
OG0013587	Aa_G23480.h1.t1	Ag008G733790, Ag008G733830
OG0013588	Aa_G23600.h1.t1	Ag008G734020
OG0013589	Aa_G23630.h1.t1	Ag008G734050
OG0013590	Aa_G23660.h1.t1	Ag008G734080
OG0013591	Aa_G383090.h1.t1	Ag008G734280
OG0013592	Aa_G383190.h1.t1	Ag008G734360
OG0013593	Aa_G165820.h1.t1	Ag008G734450
OG0013594	Aa_G165880.h1.t1	Ag008G734510
OG0013595	Aa_G165920.h1.t1	Ag008G734560
OG0013596	Aa_G165950.h1.t1	Ag008G734580
OG0013599	Aa_G147150.h1.t1	Ag003G276410
OG0013600	Aa_G147040.h1.t1	Ag008G735100
OG0013601	Aa_G43560.h1.t1, Aa_G43590.h1.t1	Ag001G100070
OG0013602	Aa_G43970.h1.t1	Ag001G099610
OG0013603	Aa_G44090.h1.t1	Ag001G099490
OG0013604	Aa_G113940.h1.t1	Ag001G099380
OG0013605	Aa_G113860.h1.t1	Ag001G099310
OG0013606	Aa_G113820.h1.t1	Ag001G099270
OG0013607	Aa_G113760.h1.t1	Ag001G099200
OG0013608	Aa_G113740.h1.t1	Ag001G099180
OG0013609	Aa_G136190.h1.t1	Ag007G609650, Ag006G519120
OG0013610	Aa_G136210.h1.t1	Ag006G519170
OG0013611	Aa_G136230.h1.t1	Ag006G519320
OG0013612	Aa_G78460.h1.t1	Ag006G516850
OG0013613	Aa_G511690.h1.t1	Ag006G517180
OG0013614	Aa_G242180.h1.t1	Ag006G520050
OG0013615	Aa_G242200.h1.t1	Ag006G520020
OG0013616	Aa_G242210.h1.t1	Ag006G520000
OG0013617	Aa_G53390.h1.t1	Ag006G515770
OG0013618	Aa_G67890.h1.t1	Ag006G515530
OG0013619	Aa_G67880.h1.t1	Ag006G515520
OG0013620	Aa_G67810.h1.t1	Ag006G515370
OG0013621	Aa_G67770.h1.t1	Ag006G515230
OG0013622	Aa_G53170.h1.t1	Ag006G514920
OG0013623	Aa_G46800.h1.t1	Ag006G513750
OG0013624	Aa_G46770.h1.t1	Ag006G513600
OG0013625	Aa_G46730.h1.t1	Ag006G513080
OG0013626	Aa_G46710.h1.t1	Ag006G513100
OG0013627	Aa_G46580.h1.t1	Ag006G512830
OG0013628	Aa_G191440.h1.t1	Ag006G512650
OG0013629	Aa_G191420.h1.t1	Ag006G512640
OG0013630	Aa_G191360.h1.t1	Ag006G512570
OG0013631	Aa_G6600.h1.t1	Ag004G299750
OG0013632	Aa_G99710.h1.t1	Ag006G511190
OG0013633	Aa_G188710.h1.t1	Ag006G509920
OG0013634	Aa_G188910.h1.t1	Ag007G599550
OG0013635	Aa_G188900.h1.t1	Ag007G599560
OG0013636	Aa_G188890.h1.t1	Ag006G508540
OG0013637	Aa_G189030.h1.t1	Ag007G599470
OG0013638	Aa_G189050.h1.t1	Ag007G599440
OG0013639	Aa_G189130.h1.t1	Ag007G599370
OG0013640	Aa_G187660.h1.t1	Ag007G599170
OG0013641	Aa_G187680.h1.t1	Ag007G599120
OG0013642	Aa_G187810.h1.t1	Ag007G598930
OG0013643	Aa_G384400.h1.t1	Ag007G586420
OG0013644	Aa_G384390.h1.t1	Ag007G586430
OG0013645	Aa_G215320.h1.t1	Ag007G586690
OG0013646	Aa_G89520.h1.t1	Ag007G586940
OG0013647	Aa_G89540.h1.t1	Ag007G586960
OG0013648	Aa_G89650.h1.t1	Ag007G587050
OG0013649	Aa_G316890.h1.t1	Ag007G587340
OG0013650	Aa_G359950.h1.t1	Ag007G587580
OG0013651	Aa_G519810.h1.t1	Ag007G587830
OG0013652	Aa_G219550.h1.t1	Ag007G587940
OG0013653	Aa_G183630.h1.t1	Ag007G588510
OG0013654	Aa_G363630.h1.t1	Ag007G588460
OG0013655	Aa_G363560.h1.t1	Ag007G588410
OG0013656	Aa_G363550.h1.t1	Ag007G588390
OG0013657	Aa_G243710.h1.t1	Ag007G589400
OG0013658	Aa_G148670.h1.t1	Ag007G588710
OG0013659	Aa_G243560.h1.t1	Ag007G589610
OG0013660	Aa_G243630.h1.t1	Ag007G589490
OG0013661	Aa_G346420.h1.t1	Ag007G589850
OG0013662	Aa_G346380.h1.t1	Ag007G589860
OG0013663	Aa_G154590.h1.t1	Ag007G590150
OG0013664	Aa_G154640.h1.t1	Ag007G590200
OG0013666	Aa_G154730.h1.t1	Ag007G590430
OG0013667	Aa_G445720.h1.t1	Ag007G590630
OG0013668	Aa_G359450.h1.t1	Ag007G591470
OG0013669	Aa_G359490.h1.t1	Ag007G591510
OG0013670	Aa_G561790.h1.t1	Ag007G591660
OG0013671	Aa_G86100.h1.t1	Ag007G591890
OG0013672	Aa_G86010.h1.t1	Ag007G591950
OG0013673	Aa_G359810.h1.t1	Ag007G592060
OG0013674	Aa_G310910.h1.t1	Ag007G592110
OG0013675	Aa_G351170.h1.t1	Ag007G592220
OG0013676	Aa_G119330.h1.t1	Ag007G592620
OG0013677	Aa_G35370.h1.t1	Ag007G592680
OG0013678	Aa_G375190.h1.t1	Ag008G681180
OG0013679	Aa_G470510.h1.t1	Ag007G593550
OG0013680	Aa_G154130.h1.t1	Ag007G593770
OG0013681	Aa_G199800.h1.t1	Ag007G593800
OG0013682	Aa_G763040.h1.t1	Ag007G594730
OG0013683	Aa_G248310.h1.t1	Ag007G595060
OG0013684	Aa_G219250.h1.t1	Ag003G296850
OG0013685	Aa_G18090.h1.t1, Aa_G456320.h1.t1	Ag007G595840
OG0013686	Aa_G502970.h1.t1	Ag007G595950
OG0013687	Aa_G202230.h1.t1	Ag007G596230
OG0013688	Aa_G277890.h1.t1, Aa_G277890.h2.t1	Ag007G596250
OG0013689	Aa_G504330.h1.t1	Ag007G596400
OG0013690	Aa_G466700.h1.t1	Ag007G596440
OG0013692	Aa_G432310.h1.t1	Ag007G597760
OG0013693	Aa_G90660.h1.t1	Ag007G597710, Ag007G597720
OG0013695	Aa_G65700.h1.t1	Ag007G597080
OG0013696	Aa_G2980.h1.t1	Ag007G597920
OG0013697	Aa_G2970.h1.t1	Ag007G597930
OG0013698	Aa_G321240.h1.t1	Ag007G598030
OG0013699	Aa_G411220.h1.t1	Ag007G598110
OG0013700	Aa_G536200.h1.t1	Ag007G598280
OG0013701	Aa_G7100.h1.t1	Ag007G598310, Ag002G148020
OG0013702	Aa_G36210.h1.t1	Ag003G246410
OG0013703	Aa_G383310.h1.t1, Aa_G758480.h1.t1	Ag007G628240
OG0013704	Aa_G597970.h1.t1	Ag007G634310
OG0013705	Aa_G363350.h1.t1	Ag006G525810
OG0013706	Aa_G647370.h1.t1	Ag008G716030
OG0013707	Aa_G506530.h1.t1	Ag006G526650
OG0013708	Aa_G709530.h1.t1	Ag007G593600
OG0013709	Aa_G185660.h1.t1	Ag005G486300
OG0013710	Aa_G290430.h1.t1	Ag006G525800
OG0013711	Aa_G495990.h1.t1	Ag007G631330
OG0013712	Aa_G480890.h1.t1	Ag006G525700
OG0013713	Aa_G480910.h1.t1	Ag006G525490
OG0013714	Aa_G35770.h1.t1	Ag006G527900
OG0013715	Aa_G217520.h1.t1	Ag003G252060
OG0013716	Aa_G363780.h1.t1	Ag003G251000
OG0013717	Aa_G14910.h1.t1, Aa_G14910.h2.t1	Ag005G490600
OG0013719	Aa_G52580.h1.t1	Ag001G100770
OG0013721	Aa_G52550.h1.t1	Ag001G100810
OG0013722	Aa_G52490.h1.t1	Ag001G100880
OG0013723	Aa_G271780.h1.t1	Ag006G490840
OG0013724	Aa_G264570.h1.t1	Ag006G490920
OG0013725	Aa_G264610.h1.t1	Ag006G491050
OG0013726	Aa_G264640.h1.t1	Ag006G490980
OG0013727	Aa_G216610.h1.t1	Ag008G698080
OG0013728	Aa_G483120.h1.t1	Ag008G694590
OG0013729	Aa_G14590.h1.t1	Ag005G490180
OG0013730	Aa_G14570.h1.t1	Ag005G490130
OG0013731	Aa_G71590.h1.t1	Ag005G489840
OG0013732	Aa_G14950.h1.t1, Aa_G14960.h1.t1, Aa_G71550.h1.t1	Ag005G489800
OG0013734	Aa_G102240.h1.t1	Ag007G643600
OG0013735	Aa_G42200.h1.t1	Ag005G488790
OG0013737	Aa_G267930.h1.t1, Aa_G181660.h1.t1	Ag005G487970
OG0013739	Aa_G267840.h1.t1	Ag005G487820
OG0013740	Aa_G129620.h1.t1	Ag003G266480, Ag003G265700
OG0013741	Aa_G44860.h1.t1, Aa_G413580.h1.t1	Ag005G487230
OG0013742	Aa_G45020.h1.t1	Ag005G486910
OG0013743	Aa_G438120.h1.t1	Ag005G486770
OG0013744	Aa_G438150.h1.t1	Ag005G486750
OG0013745	Aa_G185540.h1.t1	Ag005G486420
OG0013746	Aa_G185560.h1.t1	Ag005G486400
OG0013747	Aa_G217210.h1.t1	Ag005G486020
OG0013748	Aa_G304960.h1.t1	Ag005G485670
OG0013749	Aa_G305000.h1.t1	Ag005G485750
OG0013750	Aa_G4200.h1.t1	Ag005G485470
OG0013751	Aa_G4210.h1.t1	Ag005G485460
OG0013752	Aa_G4280.h1.t1	Ag005G485330
OG0013753	Aa_G4320.h1.t1	Ag005G485220
OG0013754	Aa_G4500.h1.t1	Ag005G484900
OG0013755	Aa_G4560.h1.t1	Ag005G484830
OG0013756	Aa_G4650.h1.t1	Ag005G484670
OG0013757	Aa_G4740.h1.t1, Aa_G686360.h1.t1	Ag005G484530
OG0013758	Aa_G5020.h1.t1	Ag005G484180
OG0013759	Aa_G75570.h1.t1	Ag005G483990
OG0013760	Aa_G5060.h1.t1	Ag005G484130
OG0013761	Aa_G51110.h1.t1	Ag005G483170
OG0013762	Aa_G51210.h1.t1	Ag005G482960
OG0013763	Aa_G205810.h1.t1	Ag005G482550
OG0013764	Aa_G205840.h1.t1, Aa_G205830.h1.t1	Ag005G482530
OG0013765	Aa_G524320.h1.t1	Ag005G482070
OG0013766	Aa_G49760.h1.t1	Ag005G481560
OG0013767	Aa_G49910.h1.t1	Ag005G481420
OG0013768	Aa_G47290.h1.t1	Ag005G481160
OG0013769	Aa_G47250.h1.t1	Ag005G481090
OG0013770	Aa_G47120.h1.t1	Ag005G480840
OG0013771	Aa_G78790.h1.t1, Aa_G139070.h1.t1	Ag005G480390
OG0013772	Aa_G174620.h1.t1	Ag005G479750
OG0013773	Aa_G573280.h1.t1	Ag002G146430
OG0013774	Aa_G174220.h1.t1	Ag005G479300
OG0013775	Aa_G174190.h1.t1	Ag005G479280
OG0013776	Aa_G301980.h1.t1	Ag005G478980
OG0013777	Aa_G302030.h1.t1	Ag005G478870
OG0013778	Aa_G24380.h1.t1	Ag005G478660
OG0013779	Aa_G24200.h1.t1	Ag005G478340
OG0013780	Aa_G560390.h1.t1	Ag002G186510
OG0013782	Aa_G224200.h1.t1	Ag002G185060
OG0013783	Aa_G591500.h1.t1	Ag001G079970
OG0013784	Aa_G38310.h1.t1	Ag002G184120
OG0013785	Aa_G451130.h1.t1	Ag002G183140
OG0013786	Aa_G359290.h1.t1	Ag002G182940
OG0013787	Aa_G461850.h1.t1	Ag002G182030
OG0013788	Aa_G461890.h1.t1	Ag002G181900
OG0013789	Aa_G509540.h1.t1	Ag002G180560
