Orthogroup	Arabis_alpina	Noccaea_praecox
OG0013663	Aa_G154590.h1.t1	Np006G355960
OG0013664	Aa_G154640.h1.t1	Np006G355900
OG0013666	Aa_G154730.h1.t1	Np006G355700
OG0013667	Aa_G445720.h1.t1	Np006G355530
OG0013668	Aa_G359450.h1.t1	Np006G354760, Np006G348160
OG0013669	Aa_G359490.h1.t1	Np006G354720, Np006G348200
OG0013670	Aa_G561790.h1.t1	Np006G354510, Np006G348550
OG0013671	Aa_G86100.h1.t1	Np006G354090, Np006G348900
OG0013672	Aa_G86010.h1.t1	Np006G354020, Np006G346730
OG0013673	Aa_G359810.h1.t1	Np006G346970, Np006G353860
OG0013674	Aa_G310910.h1.t1	Np006G347020, Np006G353760
OG0013675	Aa_G351170.h1.t1	Np006G353600, Np006G347170
OG0013676	Aa_G119330.h1.t1	Np006G347890, Np006G352870
OG0013677	Aa_G35370.h1.t1	Np006G352600
OG0013678	Aa_G375190.h1.t1	Np003G167040
OG0013679	Aa_G470510.h1.t1	Np006G352270
OG0013680	Aa_G154130.h1.t1	Np006G350590
OG0013681	Aa_G199800.h1.t1	Np006G350480, Np008G425860
OG0013682	Aa_G763040.h1.t1	Np006G360130
OG0013683	Aa_G248310.h1.t1	Np006G359930
OG0013684	Aa_G219250.h1.t1	Np003G152110
OG0013685	Aa_G18090.h1.t1, Aa_G456320.h1.t1	Np006G359140
OG0013686	Aa_G502970.h1.t1	Np006G359010
OG0013687	Aa_G202230.h1.t1	Np006G358750
OG0013688	Aa_G277890.h1.t1, Aa_G277890.h2.t1	Np006G358730
OG0013689	Aa_G504330.h1.t1	Np006G358550
OG0013690	Aa_G466700.h1.t1	Np006G358490
OG0013692	Aa_G432310.h1.t1	Np006G361570
OG0013693	Aa_G90660.h1.t1	Np006G361520
OG0013695	Aa_G65700.h1.t1	Np006G361000
OG0013696	Aa_G2980.h1.t1	Np006G361950
OG0013697	Aa_G2970.h1.t1	Np006G361970
OG0013698	Aa_G321240.h1.t1	Np006G362040
OG0013699	Aa_G411220.h1.t1	Np006G362200
OG0013700	Aa_G536200.h1.t1	Np006G362260
OG0013701	Aa_G7100.h1.t1	Np006G362280
OG0013702	Aa_G36210.h1.t1	Np006G362290
OG0013703	Aa_G383310.h1.t1, Aa_G758480.h1.t1	Np006G338660
OG0013704	Aa_G597970.h1.t1	Np006G362340
OG0013705	Aa_G363350.h1.t1	Np006G362460
OG0013706	Aa_G647370.h1.t1	Np006G362560
OG0013707	Aa_G506530.h1.t1	Np006G362690
OG0013708	Aa_G709530.h1.t1	Np006G362800
OG0013709	Aa_G185660.h1.t1	Np007G421280
OG0013710	Aa_G290430.h1.t1	Np006G362920
OG0013711	Aa_G495990.h1.t1	Np006G363050
OG0013712	Aa_G480890.h1.t1	Np006G363100
OG0013713	Aa_G480910.h1.t1	Np006G363130
OG0013714	Aa_G35770.h1.t1	Np006G363410, Np006G363470
OG0013715	Aa_G217520.h1.t1	Np005G277630
OG0013716	Aa_G363780.h1.t1	Np005G278600
OG0013717	Aa_G14910.h1.t1, Aa_G14910.h2.t1	Np007G424650
OG0013718	Aa_G52630.h1.t1, Aa_G52620.h1.t1	Np007G425140
OG0013719	Aa_G52580.h1.t1	Np007G425180
OG0013721	Aa_G52550.h1.t1	Np007G425220
OG0013722	Aa_G52490.h1.t1	Np007G425330
OG0013723	Aa_G271780.h1.t1	Np003G124950
OG0013724	Aa_G264570.h1.t1	Np003G125030
OG0013725	Aa_G264610.h1.t1	Np007G376810
OG0013726	Aa_G264640.h1.t1	Np003G125110
OG0013727	Aa_G216610.h1.t1	Np003G158190
OG0013728	Aa_G483120.h1.t1	Np003G160590
OG0013729	Aa_G14590.h1.t1	Np007G424160
OG0013730	Aa_G14570.h1.t1	Np007G424130
OG0013731	Aa_G71590.h1.t1	Np007G423720
OG0013732	Aa_G14950.h1.t1, Aa_G14960.h1.t1, Aa_G71550.h1.t1	Np007G423680
OG0013734	Aa_G102240.h1.t1	Np001G017940
OG0013735	Aa_G42200.h1.t1	Np007G423130
OG0013736	Aa_G111900.h1.t1	Np007G422800
OG0013737	Aa_G267930.h1.t1, Aa_G181660.h1.t1	Np007G422490
OG0013739	Aa_G267840.h1.t1	Np007G422310
OG0013740	Aa_G129620.h1.t1	Np005G278330
OG0013741	Aa_G44860.h1.t1, Aa_G413580.h1.t1	Np007G421970
OG0013742	Aa_G45020.h1.t1	Np007G421670
OG0013743	Aa_G438120.h1.t1	Np007G421570
OG0013744	Aa_G438150.h1.t1	Np007G421550
OG0013745	Aa_G185540.h1.t1	Np007G421410
OG0013746	Aa_G185560.h1.t1	Np007G421400
OG0013747	Aa_G217210.h1.t1	Np007G420950
OG0013748	Aa_G304960.h1.t1	Np007G420720
OG0013749	Aa_G305000.h1.t1	Np007G420760
OG0013750	Aa_G4200.h1.t1	Np007G420470
OG0013751	Aa_G4210.h1.t1	Np007G420460
OG0013752	Aa_G4280.h1.t1	Np007G420360
OG0013753	Aa_G4320.h1.t1	Np007G420290
OG0013754	Aa_G4500.h1.t1	Np007G420020
OG0013755	Aa_G4560.h1.t1	Np007G419950
OG0013756	Aa_G4650.h1.t1	Np007G419550
OG0013757	Aa_G4740.h1.t1, Aa_G686360.h1.t1	Np007G419450
OG0013758	Aa_G5020.h1.t1	Np007G419210
OG0013759	Aa_G75570.h1.t1	Np007G418970
OG0013760	Aa_G5060.h1.t1	Np007G419170, Np007G419140
OG0013761	Aa_G51110.h1.t1	Np007G418470
OG0013762	Aa_G51210.h1.t1	Np007G418290
OG0013763	Aa_G205810.h1.t1	Np007G417870
OG0013764	Aa_G205840.h1.t1, Aa_G205830.h1.t1	Np007G417850
OG0013765	Aa_G524320.h1.t1	Np007G417420
OG0013766	Aa_G49760.h1.t1	Np007G417200
OG0013767	Aa_G49910.h1.t1	Np007G416960
OG0013768	Aa_G47290.h1.t1	Np007G416680
OG0013769	Aa_G47250.h1.t1	Np003G175930
OG0013770	Aa_G47120.h1.t1	Np007G416510
OG0013771	Aa_G139070.h1.t1	Np007G415920
OG0013772	Aa_G174620.h1.t1	Np007G415500
OG0013773	Aa_G573280.h1.t1	Np003G179990
OG0013774	Aa_G174220.h1.t1	Np007G415100
OG0013775	Aa_G174190.h1.t1	Np007G415070
OG0013776	Aa_G301980.h1.t1	Np007G414610
OG0013777	Aa_G302030.h1.t1	Np007G414520
OG0013778	Aa_G24380.h1.t1	Np007G414330
OG0013779	Aa_G24200.h1.t1	Np007G414040
OG0013780	Aa_G560390.h1.t1	Np006G331710
OG0013782	Aa_G224200.h1.t1	Np006G332380
OG0013783	Aa_G591500.h1.t1	Np001G059800
OG0013784	Aa_G38310.h1.t1	Np006G332800
OG0013785	Aa_G451130.h1.t1	Np006G333190
OG0013786	Aa_G359290.h1.t1	Np006G333340
OG0013787	Aa_G461850.h1.t1	Np003G176070, Np006G333540
OG0013788	Aa_G461890.h1.t1	Np006G333580
OG0013789	Aa_G509540.h1.t1	Np006G334070
OG0013790	Aa_G202450.h1.t1	Np006G334200
OG0013791	Aa_G202440.h1.t1	Np006G334210
OG0013793	Aa_G444110.h1.t1	Np006G334430
OG0013794	Aa_G216880.h1.t1, Aa_G216870.h1.t1	Np006G334540
OG0013796	Aa_G594440.h1.t1	Np006G334980
OG0013797	Aa_G354200.h1.t1	Np006G339720
OG0013798	Aa_G282210.h1.t1	Np006G339360
OG0013799	Aa_G595100.h1.t1	Np006G338810
OG0013800	Aa_G402600.h1.t1, Aa_G382140.h1.t1	Np006G338700
OG0013801	Aa_G25230.h1.t1	Np006G338470
OG0013802	Aa_G25350.h1.t1	Np006G338290
OG0013803	Aa_G159800.h1.t1	Np006G338200
OG0013804	Aa_G135760.h1.t1	Np006G338130
OG0013805	Aa_G570360.h1.t1	Np006G337990
OG0013806	Aa_G30040.h1.t1	Np006G337570
OG0013807	Aa_G197150.h1.t1	Np006G337000
OG0013808	Aa_G197170.h1.t1	Np006G336980
OG0013809	Aa_G617050.h2.t1, Aa_G617050.h1.t1	Np006G336860
OG0013810	Aa_G150770.h1.t1	Np006G336110
OG0013811	Aa_G150780.h1.t1	Np006G336120
OG0013812	Aa_G150810.h1.t1	Np006G336160, Np001G062670
OG0013813	Aa_G679800.h1.t1	Np005G309600
OG0013814	Aa_G24610.h1.t1	Np006G340000
OG0013816	Aa_G121180.h1.t1	Np004G241130
OG0013817	Aa_G66470.h1.t1	Np004G239990
OG0013818	Aa_G103930.h1.t1	Np004G239650
OG0013819	Aa_G103910.h1.t1	Np004G239630
OG0013822	Aa_G131910.h1.t1	Np004G239370
OG0013823	Aa_G118450.h1.t1	Np004G243860, Np004G243930, Np004G243310
OG0013824	Aa_G275070.h1.t1	Np004G238990
OG0013826	Aa_G495530.h1.t1	Np004G238850
OG0013827	Aa_G631860.h1.t1	Np004G238720
OG0013828	Aa_G343570.h1.t1	Np004G238660
OG0013829	Aa_G454420.h1.t1	Np004G238250
OG0013830	Aa_G535560.h1.t1, Aa_G139700.h1.t1	Np004G238080
OG0013831	Aa_G55190.h1.t1	Np004G237620
OG0013832	Aa_G583540.h1.t1	Np004G237790
OG0013833	Aa_G583640.h1.t1	Np004G237880
OG0013834	Aa_G729270.h1.t1	Np004G237900
OG0013835	Aa_G132320.h1.t1	Np004G237490
OG0013836	Aa_G119010.h1.t1	Np004G237180
OG0013838	Aa_G192190.h1.t1	Np004G236540
OG0013839	Aa_G192180.h1.t1	Np004G236530
OG0013840	Aa_G407840.h1.t1	Np004G236430
OG0013841	Aa_G407810.h1.t1	Np004G236360
OG0013842	Aa_G407700.h1.t1	Np004G236190
OG0013843	Aa_G93300.h1.t1, Aa_G93320.h1.t1	Np004G235920
OG0013844	Aa_G93360.h1.t1	Np004G235890
OG0013845	Aa_G329250.h1.t1	Np004G235690
OG0013846	Aa_G329300.h1.t1	Np004G235610
OG0013847	Aa_G266420.h1.t1	Np004G235470
OG0013848	Aa_G148840.h1.t1	Np004G234990
OG0013849	Aa_G715280.h1.t1	Np004G234660
OG0013850	Aa_G609830.h1.t1, Aa_G477470.h1.t1	Np004G234420
OG0013851	Aa_G331070.h1.t1	Np004G234020, Np004G234100
OG0013852	Aa_G374440.h1.t1	Np002G113680, Np004G233990
OG0013853	Aa_G374430.h1.t1	Np004G233980
OG0013854	Aa_G86960.h1.t1	Np004G233800
OG0013855	Aa_G86900.h1.t1	Np004G233760
OG0013856	Aa_G454260.h1.t1	Np004G233610
OG0013857	Aa_G458300.h1.t1	Np004G233470
OG0013858	Aa_G272120.h1.t1	Np004G232760
OG0013859	Aa_G121750.h1.t1, Aa_G121750.h2.t1	Np004G231720
OG0013860	Aa_G121760.h2.t1, Aa_G121760.h1.t1	Np004G231700
OG0013861	Aa_G121780.h2.t1, Aa_G121780.h1.t1	Np004G231560
OG0013863	Aa_G62440.h1.t1	Np004G230390
OG0013864	Aa_G274060.h2.t1, Aa_G274060.h1.t1	Np004G228970
OG0013865	Aa_G274080.h1.t1	Np004G228890
OG0013866	Aa_G126640.h1.t1	Np004G227900
OG0013867	Aa_G255010.h1.t1	Np004G226980
OG0013868	Aa_G255000.h1.t1	Np004G226940
OG0013869	Aa_G254970.h1.t1	Np004G226900
OG0013870	Aa_G469110.h1.t1	Np004G226130
OG0013871	Aa_G539060.h1.t1	Np004G225850
OG0013872	Aa_G283520.h1.t1	Np004G224650
OG0013873	Aa_G641490.h1.t1, Aa_G283500.h1.t1	Np004G208840
OG0013874	Aa_G587340.h1.t1	Np004G208980
OG0013875	Aa_G474510.h1.t1	Np004G209710
OG0013876	Aa_G7150.h1.t1	Np002G091320
OG0013877	Aa_G61820.h1.t1	Np004G209970
OG0013878	Aa_G475480.h1.t1	Np004G210090
OG0013879	Aa_G593950.h1.t1, Aa_G593980.h1.t1	Np004G202210
OG0013880	Aa_G520630.h1.t1, Aa_G92210.h1.t1	Np005G282280
OG0013882	Aa_G627760.h1.t1	Np005G281750
OG0013883	Aa_G130180.h1.t1	Np005G281740
OG0013884	Aa_G130090.h1.t1	Np005G281500
OG0013885	Aa_G353740.h1.t1	Np005G281190
OG0013886	Aa_G353760.h1.t1	Np005G281140
OG0013887	Aa_G353790.h1.t1	Np005G281120
OG0013888	Aa_G153900.h1.t1	Np005G270000
OG0013889	Aa_G373600.h1.t1	Np006G364180
OG0013890	Aa_G393010.h1.t1	Np006G364540
OG0013891	Aa_G321390.h1.t1	Np006G364430
OG0013892	Aa_G393050.h1.t1	Np006G364590
OG0013893	Aa_G432640.h1.t1	Np005G263240
OG0013894	Aa_G393110.h1.t1	Np006G364720
OG0013895	Aa_G393120.h1.t1	Np006G364730
OG0013897	Aa_G155640.h1.t1	Np006G364820
OG0013898	Aa_G169110.h1.t1	Np006G364400
OG0013899	Aa_G321350.h1.t1	Np006G364370
OG0013900	Aa_G11830.h1.t1	Np006G366810
OG0013901	Aa_G157410.h1.t1	Np006G367990
OG0013902	Aa_G87840.h1.t1	Np002G076940
OG0013903	Aa_G87850.h1.t1	Np002G076950
OG0013904	Aa_G224760.h1.t1	Np006G368520
OG0013905	Aa_G313890.h1.t1	Np006G368900
OG0013906	Aa_G91700.h1.t1	Np006G369120
OG0013907	Aa_G100310.h1.t1	Np006G369450
OG0013908	Aa_G100340.h1.t1	Np006G369480
OG0013909	Aa_G145580.h1.t1	Np006G369530
OG0013910	Aa_G279280.h1.t1	Np006G370150
OG0013911	Aa_G50360.h1.t1	Np006G370510
OG0013913	Aa_G638780.h1.t1	Np006G371170
OG0013915	Aa_G121140.h1.t1	Np004G241200
OG0013916	Aa_G242510.h1.t1	Np004G241780
OG0013917	Aa_G115610.h1.t1	Np004G241790
OG0013918	Aa_G393320.h1.t1	Np004G242090
OG0013919	Aa_G93100.h1.t1	Np004G242360
OG0013920	Aa_G658780.h1.t1	Np004G242600
OG0013921	Aa_G437630.h1.t1	Np004G243030, Np004G243060
OG0013922	Aa_G437590.h1.t1	Np004G243110
OG0013923	Aa_G118560.h1.t1	Np004G243170
OG0013924	Aa_G118460.h1.t1	Np004G243260
OG0013925	Aa_G109600.h1.t1	Np004G243480
OG0013926	Aa_G164270.h1.t1	Np004G244010
OG0013927	Aa_G26650.h1.t1	Np004G244490
OG0013928	Aa_G291950.h1.t1, Aa_G291950.h2.t1	Np004G244850
OG0013929	Aa_G291930.h2.t1, Aa_G291930.h1.t1	Np004G244870
OG0013930	Aa_G298960.h1.t1	Np004G245960
OG0013931	Aa_G77440.h1.t1	Np004G246180
OG0013932	Aa_G77450.h1.t1	Np004G246190
OG0013933	Aa_G338990.h1.t1	Np004G246390
OG0013934	Aa_G339050.h1.t1	Np004G246530
OG0013935	Aa_G457690.h1.t1	Np004G247510
OG0013937	Aa_G43250.h1.t1	Np004G247830
OG0013938	Aa_G211160.h1.t1	Np007G388890
OG0013939	Aa_G211150.h1.t1	Np007G388880
OG0013940	Aa_G165910.h1.t1	Np001G015690
OG0013941	Aa_G463950.h1.t1	Np004G249160
OG0013942	Aa_G550200.h1.t1	Np004G249100
OG0013944	Aa_G516450.h1.t1	Np004G249580
OG0013945	Aa_G194050.h1.t1	Np004G249690
OG0013946	Aa_G193970.h1.t1	Np004G249730
OG0013947	Aa_G193890.h1.t1	Np004G249750
OG0013948	Aa_G394730.h1.t1	Np004G249800
OG0013949	Aa_G394790.h1.t1	Np004G249860
OG0013950	Aa_G488180.h1.t1	Np004G250620
OG0013951	Aa_G442670.h1.t1	Np004G250770
OG0013952	Aa_G512740.h1.t1	Np004G250870
OG0013953	Aa_G368330.h1.t1	Np004G250930
OG0013954	Aa_G317250.h1.t1	Np001G062550
OG0013955	Aa_G481440.h1.t1	Np004G251530
OG0013957	Aa_G275750.h1.t1	Np004G252180
OG0013958	Aa_G275930.h1.t1	Np004G252310
OG0013959	Aa_G441410.h1.t1	Np004G252520
OG0013960	Aa_G429800.h1.t1	Np004G252620
OG0013961	Aa_G429810.h1.t1	Np004G252630
OG0013962	Aa_G22490.h1.t1	Np004G253000
OG0013963	Aa_G22820.h1.t1	Np004G253300
OG0013964	Aa_G22970.h1.t1	Np004G253470
OG0013965	Aa_G517580.h1.t1	Np004G253610
OG0013966	Aa_G220720.h1.t1	Np004G253940
OG0013967	Aa_G219890.h1.t1	Np004G254230
OG0013968	Aa_G79440.h1.t1	Np004G254310
OG0013969	Aa_G219030.h1.t1	Np004G254660
OG0013970	Aa_G493570.h1.t1	Np004G255040
OG0013971	Aa_G286270.h1.t1	Np004G255250
OG0013972	Aa_G286230.h1.t1	Np004G255290
OG0013973	Aa_G477750.h1.t1	Np004G255470
OG0013974	Aa_G38840.h1.t1	Np004G255750
OG0013975	Aa_G341260.h1.t1	Np004G255960
OG0013976	Aa_G423570.h1.t1	Np004G256040
OG0013977	Aa_G423540.h1.t1	Np004G256080
OG0013978	Aa_G134960.h1.t1	Np004G256970
OG0013979	Aa_G358040.h1.t1	Np004G257210
OG0013980	Aa_G228380.h1.t1	Np004G257350
OG0013981	Aa_G228430.h1.t1	Np004G257380
OG0013982	Aa_G6570.h1.t1	Np004G257750
OG0013983	Aa_G325250.h1.t1	Np004G258300
OG0013984	Aa_G211790.h1.t1, Aa_G531700.h1.t1	Np004G258410
OG0013985	Aa_G290690.h1.t1	Np004G258570
OG0013986	Aa_G290710.h1.t1	Np004G258600
OG0013987	Aa_G290740.h1.t1	Np004G258630
OG0013988	Aa_G290760.h1.t1	Np004G258650
OG0013989	Aa_G325190.h1.t1	Np004G258720
OG0013990	Aa_G105740.h1.t1	Np004G259080
OG0013991	Aa_G105790.h1.t1	Np004G258980
OG0013992	Aa_G291090.h1.t1	Np004G259250
OG0013993	Aa_G94470.h1.t1	Np004G259460, Np004G259490
OG0013994	Aa_G94490.h1.t1	Np004G259530
OG0013995	Aa_G94520.h1.t1	Np004G259570
OG0013996	Aa_G94550.h1.t1	Np004G259600
OG0013997	Aa_G106240.h1.t1	Np002G078300
OG0013998	Aa_G106330.h1.t1	Np004G259920
OG0013999	Aa_G354760.h1.t1	Np003G140840
OG0014000	Aa_G524150.h1.t1	Np003G141510
OG0014001	Aa_G128870.h1.t1	Np003G147010
OG0014002	Aa_G258090.h1.t1	Np003G141390
OG0014003	Aa_G258120.h1.t1	Np003G141360
OG0014004	Aa_G354640.h1.t1	Np003G140980
OG0014005	Aa_G7940.h1.t1	Np003G141680
OG0014006	Aa_G236900.h1.t1	Np003G142400
OG0014007	Aa_G376860.h1.t1	Np003G142620
OG0014008	Aa_G376850.h1.t1	Np003G142630
OG0014009	Aa_G376840.h1.t1	Np003G142640
OG0014010	Aa_G383520.h1.t1	Np003G142680
OG0014011	Aa_G383490.h1.t1	Np003G142710
OG0014012	Aa_G305480.h1.t1	Np003G142910
OG0014013	Aa_G186930.h1.t1, Aa_G305500.h1.t1	Np003G142920
OG0014014	Aa_G59310.h1.t1	Np003G143090
OG0014015	Aa_G505030.h1.t1	Np003G143220
OG0014016	Aa_G782260.h1.t1, Aa_G412300.h1.t1	Np003G143250
OG0014017	Aa_G158000.h1.t1	Np003G143590
OG0014018	Aa_G79120.h1.t1, Aa_G644310.h1.t1, Aa_G95450.h1.t1	Np003G143860
OG0014019	Aa_G162370.h1.t1	Np003G143940
OG0014020	Aa_G499370.h1.t1	Np003G144170
OG0014021	Aa_G309620.h1.t1	Np003G144350
OG0014022	Aa_G334630.h1.t1	Np003G144430
OG0014023	Aa_G264900.h1.t1	Np003G144740
OG0014024	Aa_G264890.h1.t1	Np003G144730
OG0014025	Aa_G387570.h1.t1	Np003G144960
OG0014026	Aa_G145000.h1.t1, Aa_G144990.h1.t1	Np003G145620
OG0014027	Aa_G215670.h1.t1	Np002G075330
OG0014028	Aa_G411030.h1.t1	Np003G145700
OG0014029	Aa_G276250.h1.t1	Np003G145980
OG0014030	Aa_G735980.h1.t1	Np003G146320
OG0014031	Aa_G280270.h1.t1	Np003G146390
OG0014032	Aa_G33710.h1.t1	Np003G146520
OG0014033	Aa_G83750.h1.t1	Np003G146780
OG0014034	Aa_G128830.h1.t1	Np003G147050
OG0014035	Aa_G846190.h1.t1	Np003G147270
OG0014036	Aa_G40930.h1.t1	Np001G014110
OG0014037	Aa_G189770.h1.t1	Np001G014240
OG0014038	Aa_G189790.h1.t1	Np001G014260
OG0014039	Aa_G189810.h1.t1	Np001G014290
OG0014040	Aa_G691100.h1.t1	Np001G014340
OG0014041	Aa_G146610.h1.t1	Np001G014470
OG0014042	Aa_G203780.h1.t1	Np001G041010
OG0014043	Aa_G26110.h1.t1	Np001G014840
OG0014044	Aa_G251090.h1.t1	Np001G015230
OG0014045	Aa_G542480.h1.t1	Np001G015680
OG0014046	Aa_G540530.h1.t1	Np001G016940
OG0014047	Aa_G396070.h1.t1	Np001G017010
OG0014048	Aa_G525740.h1.t1	Np001G017090
OG0014049	Aa_G139000.h1.t1	Np001G017130
OG0014050	Aa_G102150.h1.t1	Np001G017800
OG0014051	Aa_G139080.h1.t1	Np001G017250
OG0014052	Aa_G388250.h1.t1	Np003G140340
OG0014053	Aa_G718330.h1.t1	Np003G132600
OG0014054	Aa_G244410.h1.t1	Np003G132740
OG0014055	Aa_G566900.h1.t1	Np003G132640
OG0014056	Aa_G7990.h1.t1	Np005G308970, Np003G141730
OG0014057	Aa_G420740.h1.t1	Np003G132350
OG0014058	Aa_G420770.h1.t1	Np003G132310
OG0014059	Aa_G494010.h1.t1	Np003G132280
OG0014060	Aa_G694670.h1.t1	Np003G132120
OG0014061	Aa_G244830.h1.t1	Np001G018150
OG0014062	Aa_G209820.h1.t1	Np003G131530
OG0014063	Aa_G570090.h1.t1	Np003G131450
OG0014064	Aa_G195280.h1.t1	Np003G131320
OG0014065	Aa_G195200.h1.t1	Np003G131180
OG0014067	Aa_G261390.h1.t1	Np003G130990
OG0014068	Aa_G261320.h1.t1	Np003G130750
OG0014069	Aa_G526580.h1.t1	Np003G130660, Np003G137480
OG0014070	Aa_G170360.h1.t1	Np003G130520
OG0014071	Aa_G170380.h1.t1	Np003G130490
OG0014072	Aa_G170590.h1.t1	Np003G130250
OG0014073	Aa_G353280.h1.t1	Np003G130050
OG0014074	Aa_G331780.h1.t1	Np003G129470
OG0014075	Aa_G304070.h1.t1	Np003G129490
OG0014076	Aa_G303990.h1.t1	Np003G129610, Np003G132780
OG0014077	Aa_G303980.h1.t1	Np003G129620
OG0014078	Aa_G331870.h1.t1	Np003G129360
OG0014079	Aa_G719490.h1.t1	Np003G129330
OG0014080	Aa_G73340.h1.t1	Np003G129300
OG0014081	Aa_G73320.h1.t1	Np003G129240
OG0014082	Aa_G73270.h1.t1	Np003G129200
OG0014083	Aa_G73010.h1.t1	Np003G128960
OG0014084	Aa_G112980.h1.t1	Np001G013640
OG0014085	Aa_G552800.h1.t1	Np001G013170
OG0014087	Aa_G70600.h1.t1	Np001G012780
OG0014088	Aa_G46010.h1.t1	Np001G011570
OG0014089	Aa_G45490.h1.t1	Np001G011700
OG0014090	Aa_G45470.h1.t1	Np001G011740
OG0014091	Aa_G46030.h1.t1	Np001G011490
OG0014092	Aa_G46090.h1.t1	Np001G011430
OG0014093	Aa_G475050.h1.t1	Np001G011060
OG0014094	Aa_G578230.h1.t1	Np001G010870
OG0014095	Aa_G140.h1.t1	Np007G388580
OG0014096	Aa_G97990.h1.t1	Np001G010030
OG0014097	Aa_G98010.h1.t1	Np001G010000
OG0014098	Aa_G94880.h1.t1	Np001G009700
OG0014099	Aa_G664900.h1.t1	Np001G009170
OG0014100	Aa_G590890.h1.t1	Np001G009110
OG0014101	Aa_G435190.h1.t1	Np001G008740
OG0014103	Aa_G131190.h1.t1	Np001G007920
OG0014104	Aa_G131090.h1.t1	Np001G007820, Np001G007810
OG0014105	Aa_G13440.h1.t1	Np001G007470, Np001G007490
OG0014106	Aa_G13790.h1.t1	Np001G007090
OG0014107	Aa_G621040.h1.t1	Np001G007000
OG0014108	Aa_G621070.h1.t1	Np001G006970
OG0014109	Aa_G406170.h1.t1	Np001G006880
OG0014110	Aa_G406250.h1.t1	Np001G006790
OG0014111	Aa_G492200.h1.t1	Np001G006620
OG0014112	Aa_G492190.h1.t1	Np001G006610
OG0014113	Aa_G147960.h1.t1	Np003G154100
OG0014114	Aa_G93930.h1.t1	Np003G154250
OG0014115	Aa_G344330.h1.t1	Np003G154610
OG0014116	Aa_G122810.h1.t1	Np001G053280
OG0014117	Aa_G122700.h1.t1	Np001G053180
OG0014118	Aa_G122640.h1.t1	Np001G053120
OG0014119	Aa_G122530.h1.t1	Np001G053060
OG0014120	Aa_G309420.h1.t1	Np001G052730
OG0014121	Aa_G11440.h1.t1	Np001G052480
OG0014122	Aa_G491070.h1.t1	Np001G052200
OG0014123	Aa_G73030.h1.t1	Np005G268320
OG0014124	Aa_G366030.h1.t1	Np001G052030
OG0014125	Aa_G177180.h1.t1	Np001G051770
OG0014126	Aa_G52910.h1.t1	Np001G051010
OG0014127	Aa_G52820.h1.t1	Np001G050910
OG0014128	Aa_G342180.h1.t1	Np001G050820
OG0014129	Aa_G315140.h1.t1	Np001G050370
OG0014130	Aa_G97830.h1.t1	Np001G050300
OG0014131	Aa_G102650.h1.t1	Np001G050100
OG0014132	Aa_G608660.h1.t1	Np001G049940
OG0014133	Aa_G168310.h1.t1	Np001G049330
OG0014134	Aa_G533380.h1.t1	Np001G049120
OG0014135	Aa_G363970.h1.t1	Np001G048260
OG0014136	Aa_G343910.h1.t1	Np001G048190
OG0014137	Aa_G561390.h1.t1	Np001G048060
OG0014138	Aa_G331090.h1.t1	Np003G180000, Np003G180010
OG0014139	Aa_G377270.h1.t1	Np001G047670
OG0014140	Aa_G254350.h1.t1	Np001G047560
OG0014141	Aa_G207480.h1.t1	Np001G047200
OG0014142	Aa_G458680.h1.t1	Np001G047130
OG0014143	Aa_G458670.h1.t1	Np001G047100, Np001G047110
OG0014144	Aa_G88920.h1.t1	Np001G046770
OG0014145	Aa_G88910.h1.t1	Np001G046760
OG0014146	Aa_G99300.h1.t1	Np001G046350
OG0014147	Aa_G99430.h1.t1	Np001G046160
OG0014148	Aa_G318720.h1.t1	Np001G045870
OG0014149	Aa_G567820.h1.t1	Np002G080310
OG0014150	Aa_G424440.h1.t1	Np001G045560
OG0014151	Aa_G597830.h1.t1	Np001G045500
OG0014152	Aa_G207660.h1.t1	Np001G045350
OG0014153	Aa_G436370.h1.t1	Np001G045000
OG0014154	Aa_G648010.h1.t1	Np001G044960
OG0014155	Aa_G672710.h1.t1	Np001G044790
OG0014156	Aa_G208400.h1.t1	Np001G044710
OG0014157	Aa_G241000.h1.t1	Np001G044570
OG0014158	Aa_G564780.h1.t1	Np001G043850
OG0014159	Aa_G542950.h1.t1	Np001G043830
OG0014160	Aa_G542940.h1.t1	Np001G043820
OG0014161	Aa_G17940.h1.t1	Np001G043710
OG0014162	Aa_G15920.h1.t1	Np006G323890
OG0014163	Aa_G488450.h1.t1	Np003G175330
OG0014164	Aa_G490410.h1.t1, Aa_G490380.h1.t1	Np004G190240
OG0014165	Aa_G184450.h1.t1	Np002G091240
OG0014166	Aa_G7190.h1.t1	Np002G091610
OG0014167	Aa_G55930.h1.t1	Np002G090800
OG0014168	Aa_G487470.h1.t1, Aa_G228630.h1.t1	Np002G121180
OG0014169	Aa_G285660.h1.t1	Np002G090500
OG0014170	Aa_G343260.h1.t1	Np002G090380
OG0014171	Aa_G423770.h1.t1	Np002G088850
OG0014172	Aa_G159570.h1.t1	Np002G088750
OG0014173	Aa_G21430.h1.t1	Np002G071010
OG0014174	Aa_G317510.h1.t1, Aa_G27180.h1.t1	Np002G087320
OG0014175	Aa_G446050.h1.t1	Np002G087240
OG0014176	Aa_G553950.h1.t1	Np002G087120
OG0014179	Aa_G144450.h1.t1	Np002G086130
OG0014180	Aa_G521020.h1.t1	Np002G085460
OG0014181	Aa_G17730.h1.t1	Np002G085080
