Orthogroup	Arabis_alpina	Cardamine_amara
OG0013575	Aa_G306140.h1.t1	evm.model.RL_8.2535
OG0013576	Aa_G21110.h1.t1	evm.model.RL_8.2541
OG0013577	Aa_G325960.h1.t1	evm.model.RL_1.3027
OG0013578	Aa_G20940.h1.t1	evm.model.RL_8.2557
OG0013579	Aa_G20890.h1.t1	evm.model.RL_8.2562
OG0013580	Aa_G704370.h1.t1, Aa_G720630.h1.t1	evm.model.RL_8.2589
OG0013581	Aa_G37180.h1.t1	evm.model.RL_8.2603
OG0013582	Aa_G526980.h1.t1	evm.model.RL_8.2631
OG0013583	Aa_G500380.h1.t1	evm.model.RL_8.2664
OG0013584	Aa_G500370.h1.t1	evm.model.RL_8.2665
OG0013585	Aa_G500330.h1.t1	evm.model.RL_8.2668
OG0013586	Aa_G23390.h1.t1	evm.model.RL_8.2677
OG0013587	Aa_G23480.h1.t1	evm.model.RL_8.2687
OG0013588	Aa_G23600.h1.t1	evm.model.RL_8.2699
OG0013589	Aa_G23630.h1.t1	evm.model.RL_8.2702
OG0013590	Aa_G23660.h1.t1	evm.model.RL_8.2705
OG0013591	Aa_G383090.h1.t1	evm.model.RL_8.2719
OG0013592	Aa_G383190.h1.t1	evm.model.RL_8.2724
OG0013593	Aa_G165820.h1.t1	evm.model.RL_8.2731
OG0013594	Aa_G165880.h1.t1	evm.model.RL_8.2737
OG0013596	Aa_G165950.h1.t1	evm.model.RL_8.2739, evm.model.RL_1.1910
OG0013599	Aa_G147150.h1.t1	evm.model.RL_8.2776
OG0013600	Aa_G147040.h1.t1	evm.model.RL_8.2787
OG0013602	Aa_G43970.h1.t1	evm.model.RL_8.2818
OG0013603	Aa_G44090.h1.t1	evm.model.RL_8.2826
OG0013604	Aa_G113940.h1.t1	evm.model.RL_8.2834
OG0013605	Aa_G113860.h1.t1	evm.model.RL_8.2848
OG0013606	Aa_G113820.h1.t1	evm.model.RL_8.2852
OG0013607	Aa_G113760.h1.t1	evm.model.RL_8.2859
OG0013608	Aa_G113740.h1.t1	evm.model.RL_8.2860
OG0013609	Aa_G136190.h1.t1	evm.model.RL_8.23
OG0013610	Aa_G136210.h1.t1	evm.model.RL_8.25
OG0013611	Aa_G136230.h1.t1	evm.model.RL_8.27
OG0013612	Aa_G78460.h1.t1	evm.model.RL_8.94
OG0013613	Aa_G511690.h1.t1	evm.model.RL_8.68
OG0013614	Aa_G242180.h1.t1	evm.model.RL_8.51
OG0013615	Aa_G242200.h1.t1	evm.model.RL_8.49
OG0013616	Aa_G242210.h1.t1	evm.model.RL_8.48
OG0013617	Aa_G53390.h1.t1	evm.model.RL_8.120
OG0013618	Aa_G67890.h1.t1	evm.model.RL_8.127
OG0013619	Aa_G67880.h1.t1	evm.model.RL_8.128
OG0013620	Aa_G67810.h1.t1	evm.model.RL_8.140
OG0013621	Aa_G67770.h1.t1	evm.model.RL_8.143
OG0013622	Aa_G53170.h1.t1	evm.model.RL_8.231
OG0013623	Aa_G46800.h1.t1	evm.model.RL_8.204
OG0013624	Aa_G46770.h1.t1	evm.model.RL_8.201.1.687c8555
OG0013625	Aa_G46730.h1.t1	evm.model.RL_8.197
OG0013626	Aa_G46710.h1.t1	evm.model.RL_8.195
OG0013627	Aa_G46580.h1.t1	evm.model.RL_8.176
OG0013628	Aa_G191440.h1.t1	evm.model.RL_8.169
OG0013629	Aa_G191420.h1.t1	evm.model.RL_8.168
OG0013630	Aa_G191360.h1.t1	evm.model.RL_8.161
OG0013631	Aa_G6600.h1.t1	evm.model.RL_5.128
OG0013632	Aa_G99710.h1.t1	evm.model.RL_8.255
OG0013633	Aa_G188710.h1.t1	evm.model.RL_8.290
OG0013634	Aa_G188910.h1.t1	evm.model.RL_8.312
OG0013636	Aa_G188890.h1.t1	evm.model.RL_8.310
OG0013637	Aa_G189030.h1.t1	evm.model.RL_8.320.1.687c8556
OG0013638	Aa_G189050.h1.t1	evm.model.RL_8.322
OG0013639	Aa_G189130.h1.t1	evm.model.RL_8.335
OG0013640	Aa_G187660.h1.t1	evm.model.RL_8.350
OG0013641	Aa_G187680.h1.t1	evm.model.RL_8.352
OG0013642	Aa_G187810.h1.t1	evm.model.RL_8.365
OG0013643	Aa_G384400.h1.t1	evm.model.RL_8.369
OG0013644	Aa_G384390.h1.t1	evm.model.RL_8.370
OG0013645	Aa_G215320.h1.t1	evm.model.RL_4.445
OG0013646	Aa_G89520.h1.t1	evm.model.RL_4.462
OG0013647	Aa_G89540.h1.t1	evm.model.RL_4.465
OG0013648	Aa_G89650.h1.t1	evm.model.RL_4.475
OG0013649	Aa_G316890.h1.t1	evm.model.RL_4.499
OG0013650	Aa_G359950.h1.t1	evm.model.RL_4.513.1.687c86cf
OG0013651	Aa_G519810.h1.t1	evm.model.RL_4.533
OG0013652	Aa_G219550.h1.t1	evm.model.RL_4.537
OG0013653	Aa_G183630.h1.t1	evm.model.RL_6.1401
OG0013654	Aa_G363630.h1.t1	evm.model.RL_6.1403
OG0013655	Aa_G363560.h1.t1	evm.model.RL_6.1409
OG0013656	Aa_G363550.h1.t1	evm.model.RL_6.1411
OG0013657	Aa_G243710.h1.t1	evm.model.RL_6.1323
OG0013658	Aa_G148670.h1.t1	evm.model.RL_6.1380
OG0013659	Aa_G243560.h1.t1	evm.model.RL_6.1340
OG0013660	Aa_G243630.h1.t1	evm.model.RL_6.1332
OG0013661	Aa_G346420.h1.t1	evm.model.RL_6.1308
OG0013662	Aa_G346380.h1.t1	evm.model.RL_6.1307
OG0013663	Aa_G154590.h1.t1	evm.model.RL_6.1295
OG0013664	Aa_G154640.h1.t1	evm.model.RL_6.1292
OG0013666	Aa_G154730.h1.t1	evm.model.RL_6.1283
OG0013667	Aa_G445720.h1.t1	evm.model.RL_6.1274
OG0013668	Aa_G359450.h1.t1	evm.model.RL_6.1215
OG0013669	Aa_G359490.h1.t1	evm.model.RL_6.1212
OG0013670	Aa_G561790.h1.t1	evm.model.RL_6.1198
OG0013671	Aa_G86100.h1.t1	evm.model.RL_6.1183
OG0013672	Aa_G86010.h1.t1	evm.model.RL_6.1175
OG0013673	Aa_G359810.h1.t1	evm.model.RL_6.1168
OG0013674	Aa_G310910.h1.t1	evm.model.RL_6.1166
OG0013675	Aa_G351170.h1.t1	evm.model.RL_6.1154
OG0013676	Aa_G119330.h1.t1	evm.model.RL_6.1126
OG0013677	Aa_G35370.h1.t1	evm.model.RL_6.1120
OG0013678	Aa_G375190.h1.t1	evm.model.RL_8.1299
OG0013679	Aa_G470510.h1.t1	evm.model.RL_6.1086
OG0013680	Aa_G154130.h1.t1	evm.model.RL_6.1066
OG0013681	Aa_G199800.h1.t1	evm.model.RL_6.1062
OG0013682	Aa_G763040.h1.t1	evm.model.RL_6.1009
OG0013683	Aa_G248310.h1.t1	evm.model.RL_6.988
OG0013684	Aa_G219250.h1.t1	evm.model.RL_1.2185, evm.model.RL_2.3478
OG0013685	Aa_G18090.h1.t1, Aa_G456320.h1.t1	evm.model.RL_6.937
OG0013686	Aa_G502970.h1.t1	evm.model.RL_6.927
OG0013687	Aa_G202230.h1.t1	evm.model.RL_6.901
OG0013688	Aa_G277890.h1.t1, Aa_G277890.h2.t1	evm.model.RL_6.898
OG0013689	Aa_G504330.h1.t1	evm.model.RL_6.890
OG0013690	Aa_G466700.h1.t1	evm.model.RL_6.888
OG0013692	Aa_G432310.h1.t1	evm.model.RL_6.757
OG0013693	Aa_G90660.h1.t1	evm.model.RL_6.766
OG0013695	Aa_G65700.h1.t1	evm.model.RL_6.821
OG0013696	Aa_G2980.h1.t1	evm.model.RL_6.737
OG0013697	Aa_G2970.h1.t1	evm.model.RL_6.736
OG0013698	Aa_G321240.h1.t1	evm.model.RL_6.732
OG0013699	Aa_G411220.h1.t1	evm.model.RL_5.2272, evm.model.RL_6.726
OG0013700	Aa_G536200.h1.t1	evm.model.RL_6.719
OG0013701	Aa_G7100.h1.t1	evm.model.RL_6.724
OG0013702	Aa_G36210.h1.t1	evm.model.RL_6.1131
OG0013703	Aa_G383310.h1.t1, Aa_G758480.h1.t1	evm.model.RL_5.2250
OG0013704	Aa_G597970.h1.t1	evm.model.RL_6.594
OG0013705	Aa_G363350.h1.t1	evm.model.RL_6.576
OG0013706	Aa_G647370.h1.t1	evm.model.RL_6.561
OG0013707	Aa_G506530.h1.t1	evm.model.RL_6.551
OG0013708	Aa_G709530.h1.t1	evm.model.RL_6.539
OG0013709	Aa_G185660.h1.t1	evm.model.RL_1.318
OG0013710	Aa_G290430.h1.t1	evm.model.RL_6.533
OG0013711	Aa_G495990.h1.t1	evm.model.RL_6.528
OG0013712	Aa_G480890.h1.t1	evm.model.RL_6.520
OG0013713	Aa_G480910.h1.t1	evm.model.RL_6.511
OG0013714	Aa_G35770.h1.t1	evm.model.RL_6.488
OG0013715	Aa_G217520.h1.t1	evm.model.RL_2.2267
OG0013716	Aa_G363780.h1.t1	evm.model.RL_2.2214
OG0013717	Aa_G14910.h1.t1, Aa_G14910.h2.t1	evm.model.RL_1.83
OG0013718	Aa_G52630.h1.t1, Aa_G52620.h1.t1	evm.model.RL_1.40
OG0013719	Aa_G52580.h1.t1	evm.model.RL_1.36
OG0013721	Aa_G52550.h1.t1	evm.model.RL_1.32
OG0013722	Aa_G52490.h1.t1	evm.model.RL_1.25
OG0013723	Aa_G271780.h1.t1	evm.model.RL_4.3431
OG0013724	Aa_G264570.h1.t1	evm.model.RL_4.3425
OG0013725	Aa_G264610.h1.t1	evm.model.RL_4.3420
OG0013726	Aa_G264640.h1.t1	evm.model.RL_2.1777
OG0013728	Aa_G483120.h1.t1	evm.model.RL_8.1600
OG0013729	Aa_G14590.h1.t1	evm.model.RL_1.115
OG0013730	Aa_G14570.h1.t1	evm.model.RL_1.117.2.687c87e9
OG0013731	Aa_G71590.h1.t1	evm.model.RL_1.133
OG0013732	Aa_G14950.h1.t1, Aa_G14960.h1.t1, Aa_G71550.h1.t1	evm.model.RL_1.138
OG0013734	Aa_G102240.h1.t1	evm.model.RL_4.777, evm.model.RL_8.1201.1.687c855a.1.687c97bf
OG0013735	Aa_G42200.h1.t1	evm.model.RL_1.186
OG0013736	Aa_G111900.h1.t1	evm.model.RL_1.220
OG0013739	Aa_G267840.h1.t1	evm.model.RL_1.254
OG0013740	Aa_G129620.h1.t1	evm.model.RL_2.2239
OG0013741	Aa_G44860.h1.t1, Aa_G413580.h1.t1	evm.model.RL_1.275
OG0013742	Aa_G45020.h1.t1	evm.model.RL_1.292
OG0013743	Aa_G438120.h1.t1	evm.model.RL_1.299, evm.model.RL_1.300.2.687c87ea
OG0013744	Aa_G438150.h1.t1	evm.model.RL_1.302
OG0013745	Aa_G185540.h1.t1	evm.model.RL_1.308
OG0013746	Aa_G185560.h1.t1	evm.model.RL_1.309
OG0013747	Aa_G217210.h1.t1	evm.model.RL_1.333
OG0013748	Aa_G304960.h1.t1	evm.model.RL_1.353
OG0013749	Aa_G305000.h1.t1	evm.model.RL_1.348
OG0013750	Aa_G4200.h1.t1	evm.model.RL_1.367
OG0013751	Aa_G4210.h1.t1	evm.model.RL_1.368
OG0013752	Aa_G4280.h1.t1	evm.model.RL_1.375
OG0013753	Aa_G4320.h1.t1	evm.model.RL_1.379
OG0013754	Aa_G4500.h1.t1	evm.model.RL_1.398
OG0013755	Aa_G4560.h1.t1	evm.model.RL_1.404
OG0013756	Aa_G4650.h1.t1	evm.model.RL_1.413
OG0013757	Aa_G4740.h1.t1, Aa_G686360.h1.t1	evm.model.RL_1.420.1.687c87ea
OG0013758	Aa_G5020.h1.t1	evm.model.RL_1.443
OG0013759	Aa_G75570.h1.t1	evm.model.RL_1.459
OG0013760	Aa_G5060.h1.t1	evm.model.RL_1.447
OG0013762	Aa_G51210.h1.t1	evm.model.RL_1.505
OG0013763	Aa_G205810.h1.t1	evm.model.RL_1.526
OG0013764	Aa_G205840.h1.t1, Aa_G205830.h1.t1	evm.model.RL_1.528
OG0013765	Aa_G524320.h1.t1	evm.model.RL_1.552
OG0013766	Aa_G49760.h1.t1	evm.model.RL_1.574
OG0013767	Aa_G49910.h1.t1	evm.model.RL_1.658
OG0013768	Aa_G47290.h1.t1	evm.model.RL_1.604
OG0013769	Aa_G47250.h1.t1	evm.model.RL_1.2507
OG0013770	Aa_G47120.h1.t1	evm.model.RL_1.620
OG0013771	Aa_G139070.h1.t1	evm.model.RL_1.655
OG0013772	Aa_G174620.h1.t1	evm.model.RL_1.682
OG0013773	Aa_G573280.h1.t1	evm.model.RL_8.670
OG0013774	Aa_G174220.h1.t1	evm.model.RL_1.720
OG0013775	Aa_G174190.h1.t1	evm.model.RL_1.722
OG0013776	Aa_G301980.h1.t1	evm.model.RL_1.753
OG0013777	Aa_G302030.h1.t1	evm.model.RL_1.758
OG0013778	Aa_G24380.h1.t1	evm.model.RL_1.776
OG0013779	Aa_G24200.h1.t1	evm.model.RL_1.798
OG0013780	Aa_G560390.h1.t1	evm.model.RL_6.2159
OG0013782	Aa_G224200.h1.t1	evm.model.RL_6.2124
OG0013783	Aa_G591500.h1.t1	evm.model.RL_7.776
OG0013784	Aa_G38310.h1.t1	evm.model.RL_6.2106
OG0013785	Aa_G451130.h1.t1	evm.model.RL_6.2084
OG0013786	Aa_G359290.h1.t1	evm.model.RL_6.2076
OG0013787	Aa_G461850.h1.t1	evm.model.RL_6.2070
OG0013788	Aa_G461890.h1.t1	evm.model.RL_6.2067
OG0013789	Aa_G509540.h1.t1	evm.model.RL_6.2040
OG0013790	Aa_G202450.h1.t1	evm.model.RL_6.2030
OG0013791	Aa_G202440.h1.t1	evm.model.RL_6.2029
OG0013792	Aa_G444100.h1.t1	evm.model.RL_6.2019
OG0013793	Aa_G444110.h1.t1	evm.model.RL_6.930
OG0013794	Aa_G216880.h1.t1, Aa_G216870.h1.t1	evm.model.RL_6.2009
OG0013795	Aa_G269530.h1.t1	evm.model.RL_6.2000
OG0013796	Aa_G594440.h1.t1	evm.model.RL_6.1981
OG0013797	Aa_G354200.h1.t1	evm.model.RL_6.1695
OG0013798	Aa_G282210.h1.t1	evm.model.RL_6.1721
OG0013799	Aa_G595100.h1.t1	evm.model.RL_6.1751
OG0013800	Aa_G402600.h1.t1, Aa_G382140.h1.t1	evm.model.RL_6.1760
OG0013801	Aa_G25230.h1.t1	evm.model.RL_6.1768
OG0013802	Aa_G25350.h1.t1	evm.model.RL_6.1776
OG0013803	Aa_G159800.h1.t1	evm.model.RL_6.1782
OG0013804	Aa_G135760.h1.t1	evm.model.RL_6.1789, evm.model.RL_6.1792
OG0013805	Aa_G570360.h1.t1	evm.model.RL_6.1798
OG0013806	Aa_G30040.h1.t1	evm.model.RL_6.1853
OG0013807	Aa_G197150.h1.t1	evm.model.RL_6.1826
OG0013808	Aa_G197170.h1.t1	evm.model.RL_6.1824
OG0013809	Aa_G617050.h2.t1, Aa_G617050.h1.t1	evm.model.RL_6.1814
OG0013810	Aa_G150770.h1.t1	evm.model.RL_6.1910
OG0013811	Aa_G150780.h1.t1	evm.model.RL_6.1909
OG0013812	Aa_G150810.h1.t1	evm.model.RL_6.1905
OG0013813	Aa_G679800.h1.t1	evm.model.RL_2.648
OG0013814	Aa_G24610.h1.t1	evm.model.RL_6.1667
OG0013816	Aa_G121180.h1.t1	evm.model.RL_5.1374
OG0013817	Aa_G66470.h1.t1	evm.model.RL_5.1475
OG0013818	Aa_G103930.h1.t1	evm.model.RL_5.1498
OG0013819	Aa_G103910.h1.t1	evm.model.RL_5.1500.1.687c88b4
OG0013822	Aa_G131910.h1.t1	evm.model.RL_5.1525
OG0013823	Aa_G118450.h1.t1	evm.model.RL_5.1206
OG0013824	Aa_G275070.h1.t1	evm.model.RL_5.1561
OG0013825	Aa_G324090.h1.t1, Aa_G487860.h1.t1	evm.model.RL_5.1572
OG0013826	Aa_G495530.h1.t1	evm.model.RL_5.1573
OG0013827	Aa_G631860.h1.t1	evm.model.RL_5.2773
OG0013828	Aa_G343570.h1.t1	evm.model.RL_5.1579
OG0013829	Aa_G454420.h1.t1	evm.model.RL_5.1608
OG0013830	Aa_G535560.h1.t1, Aa_G139700.h1.t1	evm.model.RL_5.1619
OG0013831	Aa_G55190.h1.t1	evm.model.RL_5.1651
OG0013832	Aa_G583540.h1.t1	evm.model.RL_5.1637
OG0013833	Aa_G583640.h1.t1	evm.model.RL_5.1629
OG0013834	Aa_G729270.h1.t1	evm.model.RL_5.1627
OG0013835	Aa_G132320.h1.t1	evm.model.RL_5.1670
OG0013836	Aa_G119010.h1.t1	evm.model.RL_5.1695.1.687c88b6
OG0013837	Aa_G192240.h1.t1	evm.model.RL_5.1746
OG0013838	Aa_G192190.h1.t1	evm.model.RL_5.1750.1.687c88b6
OG0013839	Aa_G192180.h1.t1	evm.model.RL_5.1752
OG0013840	Aa_G407840.h1.t1	evm.model.RL_5.1759
OG0013841	Aa_G407810.h1.t1	evm.model.RL_5.1763
OG0013842	Aa_G407700.h1.t1	evm.model.RL_5.1773
OG0013843	Aa_G93300.h1.t1, Aa_G93320.h1.t1	evm.model.RL_5.1791
OG0013844	Aa_G93360.h1.t1	evm.model.RL_5.1794
OG0013845	Aa_G329250.h1.t1	evm.model.RL_5.1812
OG0013846	Aa_G329300.h1.t1	evm.model.RL_5.1817
OG0013847	Aa_G266420.h1.t1	evm.model.RL_3.1279, evm.model.RL_5.1836
OG0013848	Aa_G148840.h1.t1	evm.model.RL_5.3685
OG0013849	Aa_G715280.h1.t1	evm.model.RL_5.3664
OG0013850	Aa_G609830.h1.t1, Aa_G477470.h1.t1	evm.model.RL_5.3646
OG0013851	Aa_G331070.h1.t1	evm.model.RL_5.3616
OG0013852	Aa_G374440.h1.t1	evm.model.RL_5.3609
OG0013853	Aa_G374430.h1.t1	evm.model.RL_5.3608
OG0013854	Aa_G86960.h1.t1	evm.model.RL_5.3599
OG0013855	Aa_G86900.h1.t1	evm.model.RL_5.3595
OG0013857	Aa_G458300.h1.t1	evm.model.RL_5.3580
OG0013858	Aa_G272120.h1.t1	evm.model.RL_5.3555
OG0013859	Aa_G121750.h1.t1, Aa_G121750.h2.t1	evm.model.RL_5.3492
OG0013860	Aa_G121760.h2.t1, Aa_G121760.h1.t1	evm.model.RL_5.3491
OG0013861	Aa_G121780.h2.t1, Aa_G121780.h1.t1	evm.model.RL_5.3489
OG0013862	Aa_G121800.h1.t1, Aa_G121800.h2.t1	evm.model.RL_5.3487
OG0013863	Aa_G62440.h1.t1	evm.model.RL_5.3429
OG0013865	Aa_G274080.h1.t1	evm.model.RL_5.3377
OG0013866	Aa_G126640.h1.t1	evm.model.RL_5.3349
OG0013867	Aa_G255010.h1.t1	evm.model.RL_5.3319
OG0013868	Aa_G255000.h1.t1	evm.model.RL_5.3318
OG0013869	Aa_G254970.h1.t1	evm.model.RL_5.3315
OG0013870	Aa_G469110.h1.t1	evm.model.RL_5.3298
OG0013871	Aa_G539060.h1.t1	evm.model.RL_5.3284
OG0013872	Aa_G283520.h1.t1	evm.model.RL_5.3259
OG0013873	Aa_G641490.h1.t1, Aa_G283500.h1.t1	evm.model.RL_5.3257
OG0013874	Aa_G587340.h1.t1	evm.model.RL_5.3245
OG0013875	Aa_G474510.h1.t1	evm.model.RL_5.3188
OG0013876	Aa_G7150.h1.t1	evm.model.RL_3.1137
OG0013877	Aa_G61820.h1.t1	evm.model.RL_5.3170
OG0013878	Aa_G475480.h1.t1	evm.model.RL_5.3159
OG0013879	Aa_G593950.h1.t1, Aa_G593980.h1.t1	evm.model.RL_5.2310
OG0013880	Aa_G520630.h1.t1, Aa_G92210.h1.t1	evm.model.RL_2.1954
OG0013882	Aa_G627760.h1.t1	evm.model.RL_2.1987
OG0013883	Aa_G130180.h1.t1	evm.model.RL_2.1988
OG0013884	Aa_G130090.h1.t1	evm.model.RL_2.2003.1.687c86e4
OG0013885	Aa_G353740.h1.t1	evm.model.RL_2.2022
OG0013886	Aa_G353760.h1.t1	evm.model.RL_2.2027
OG0013887	Aa_G353790.h1.t1	evm.model.RL_2.2029
OG0013888	Aa_G153900.h1.t1	evm.model.RL_2.2776
OG0013889	Aa_G373600.h1.t1	evm.model.RL_6.425
OG0013890	Aa_G393010.h1.t1	evm.model.RL_6.407
OG0013891	Aa_G321390.h1.t1	evm.model.RL_6.408
OG0013892	Aa_G393050.h1.t1	evm.model.RL_6.402
OG0013893	Aa_G432640.h1.t1	evm.model.RL_2.2828
OG0013894	Aa_G393110.h1.t1	evm.model.RL_6.394
OG0013895	Aa_G393120.h1.t1	evm.model.RL_6.393
OG0013897	Aa_G155640.h1.t1	evm.model.RL_6.384
OG0013898	Aa_G169110.h1.t1	evm.model.RL_6.413
OG0013899	Aa_G321350.h1.t1	evm.model.RL_6.415
OG0013900	Aa_G11830.h1.t1	evm.model.RL_6.253
OG0013901	Aa_G157410.h1.t1	evm.model.RL_6.205
OG0013902	Aa_G87840.h1.t1	evm.model.RL_3.2027
OG0013903	Aa_G87850.h1.t1	evm.model.RL_3.2026
OG0013904	Aa_G224760.h1.t1	evm.model.RL_6.171
OG0013905	Aa_G313890.h1.t1	evm.model.RL_6.146
OG0013906	Aa_G91700.h1.t1	evm.model.RL_6.371, evm.model.RL_6.129
OG0013907	Aa_G100310.h1.t1	evm.model.RL_6.102
OG0013908	Aa_G100340.h1.t1	evm.model.RL_6.101
OG0013909	Aa_G145580.h1.t1	evm.model.RL_6.97
OG0013910	Aa_G279280.h1.t1	evm.model.RL_6.82
OG0013911	Aa_G50360.h1.t1	evm.model.RL_6.56
OG0013913	Aa_G638780.h1.t1	evm.model.RL_6.18
OG0013914	Aa_G36400.h1.t1	evm.model.RL_5.1465
OG0013915	Aa_G121140.h1.t1	evm.model.RL_5.1368
OG0013916	Aa_G486480.h1.t1, Aa_G242510.h1.t1	evm.model.RL_5.1321
OG0013917	Aa_G115610.h1.t1	evm.model.RL_5.1320
OG0013918	Aa_G393320.h1.t1	evm.model.RL_5.1304
OG0013919	Aa_G93100.h1.t1	evm.model.RL_5.1277
OG0013920	Aa_G658780.h1.t1	evm.model.RL_5.1260
OG0013921	Aa_G437630.h1.t1	evm.model.RL_5.1227
OG0013922	Aa_G437590.h1.t1	evm.model.RL_5.1219
OG0013923	Aa_G118560.h1.t1	evm.model.RL_5.1214
OG0013924	Aa_G118460.h1.t1	evm.model.RL_5.1207
OG0013925	Aa_G109600.h1.t1	evm.model.RL_5.1197
OG0013926	Aa_G164270.h1.t1	evm.model.RL_5.1182
OG0013927	Aa_G26650.h1.t1	evm.model.RL_5.1157.2.687c88b2
OG0013928	Aa_G291950.h1.t1, Aa_G291950.h2.t1	evm.model.RL_5.1133
OG0013929	Aa_G291930.h2.t1, Aa_G291930.h1.t1	evm.model.RL_5.1131
OG0013930	Aa_G298960.h1.t1	evm.model.RL_5.1068
OG0013931	Aa_G77440.h1.t1	evm.model.RL_5.1060
OG0013932	Aa_G77450.h1.t1	evm.model.RL_5.1059
OG0013933	Aa_G338990.h1.t1	evm.model.RL_5.1042
OG0013934	Aa_G339050.h1.t1	evm.model.RL_5.1036
OG0013935	Aa_G457690.h1.t1	evm.model.RL_5.971
OG0013936	Aa_G457590.h1.t1	evm.model.RL_5.964
OG0013937	Aa_G43250.h1.t1	evm.model.RL_5.943.2.687c88b0
OG0013938	Aa_G211160.h1.t1	evm.model.RL_1.2491
OG0013939	Aa_G211150.h1.t1	evm.model.RL_1.2490
OG0013940	Aa_G165910.h1.t1	evm.model.RL_4.978
OG0013942	Aa_G550200.h1.t1	evm.model.RL_5.853.1.687c88af
OG0013944	Aa_G516450.h1.t1	evm.model.RL_5.816
OG0013945	Aa_G194050.h1.t1	evm.model.RL_5.807
OG0013946	Aa_G193970.h1.t1	evm.model.RL_5.803
OG0013947	Aa_G193890.h1.t1	evm.model.RL_5.799
OG0013948	Aa_G394730.h1.t1	evm.model.RL_5.795
OG0013949	Aa_G394790.h1.t1	evm.model.RL_5.789
OG0013950	Aa_G488180.h1.t1	evm.model.RL_5.725
OG0013951	Aa_G442670.h1.t1	evm.model.RL_5.713
OG0013952	Aa_G512740.h1.t1	evm.model.RL_5.708
OG0013953	Aa_G368330.h1.t1	evm.model.RL_5.699
OG0013955	Aa_G481440.h1.t1	evm.model.RL_5.636
OG0013957	Aa_G275750.h1.t1	evm.model.RL_5.589
OG0013958	Aa_G275930.h1.t1	evm.model.RL_5.576
OG0013959	Aa_G441410.h1.t1	evm.model.RL_5.561
OG0013960	Aa_G429800.h1.t1	evm.model.RL_5.552
OG0013962	Aa_G22490.h1.t1	evm.model.RL_5.526
OG0013963	Aa_G22820.h1.t1	evm.model.RL_5.500
OG0013964	Aa_G22970.h1.t1	evm.model.RL_5.486
OG0013965	Aa_G517580.h1.t1	evm.model.RL_2.2658
OG0013966	Aa_G220720.h1.t1	evm.model.RL_5.438.1.687c88ac
OG0013967	Aa_G219890.h1.t1	evm.model.RL_6.340
OG0013968	Aa_G79440.h1.t1	evm.model.RL_5.422
OG0013969	Aa_G219030.h1.t1	evm.model.RL_5.393
OG0013970	Aa_G493570.h1.t1	evm.model.RL_5.364
OG0013971	Aa_G286270.h1.t1	evm.model.RL_5.347
OG0013972	Aa_G286230.h1.t1	evm.model.RL_5.343
OG0013973	Aa_G477750.h1.t1	evm.model.RL_5.326
OG0013974	Aa_G38840.h1.t1	evm.model.RL_5.304
OG0013975	Aa_G341260.h1.t1	evm.model.RL_5.285
OG0013977	Aa_G423540.h1.t1	evm.model.RL_5.273
OG0013978	Aa_G134960.h1.t1	evm.model.RL_5.206
OG0013979	Aa_G358040.h1.t1	evm.model.RL_5.177
OG0013980	Aa_G228380.h1.t1	evm.model.RL_5.164
OG0013981	Aa_G228430.h1.t1	evm.model.RL_5.161
OG0013982	Aa_G6570.h1.t1	evm.model.RL_5.123
OG0013983	Aa_G325250.h1.t1	evm.model.RL_5.79
OG0013984	Aa_G211790.h1.t1, Aa_G531700.h1.t1	evm.model.RL_5.73
OG0013985	Aa_G290690.h1.t1	evm.model.RL_5.57
OG0013986	Aa_G290710.h1.t1	evm.model.RL_5.55
OG0013987	Aa_G290740.h1.t1	evm.model.RL_5.52
OG0013988	Aa_G290760.h1.t1	evm.model.RL_5.50.1.687c88a9
OG0013989	Aa_G325190.h1.t1	evm.model.RL_5.45
OG0013990	Aa_G105740.h1.t1	evm.model.RL_5.12
OG0013991	Aa_G105790.h1.t1	evm.model.RL_5.17
OG0013992	Aa_G291090.h1.t1	evm.model.RL_8.2872, evm.model.RL_3.515
OG0013993	Aa_G94470.h1.t1	evm.model.RL_8.2891.1.687c8563
OG0013994	Aa_G94490.h1.t1	evm.model.RL_8.2893
OG0013995	Aa_G94520.h1.t1	evm.model.RL_6.2326
OG0013996	Aa_G94550.h1.t1	evm.model.RL_8.2897
OG0013997	Aa_G106240.h1.t1	evm.model.RL_7.1567
OG0013998	Aa_G106330.h1.t1	evm.model.RL_8.2927
OG0013999	Aa_G354760.h1.t1	evm.model.RL_4.2228
OG0014000	Aa_G524150.h1.t1	evm.model.RL_4.2169
OG0014001	Aa_G128870.h1.t1	evm.model.RL_4.1740
OG0014002	Aa_G258090.h1.t1	evm.model.RL_4.2178
OG0014003	Aa_G258120.h1.t1	evm.model.RL_4.2181
OG0014004	Aa_G354640.h1.t1	evm.model.RL_4.2217
OG0014005	Aa_G7940.h1.t1	evm.model.RL_4.2153
OG0014006	Aa_G236900.h1.t1	evm.model.RL_4.2087
OG0014007	Aa_G376860.h1.t1	evm.model.RL_4.2070
OG0014008	Aa_G376850.h1.t1	evm.model.RL_4.2069
OG0014009	Aa_G376840.h1.t1	evm.model.RL_4.2068
OG0014010	Aa_G383520.h1.t1	evm.model.RL_4.2063
OG0014011	Aa_G383490.h1.t1	evm.model.RL_4.2060
OG0014012	Aa_G305480.h1.t1	evm.model.RL_4.2047
