Orthogroup	Arabis_alpina	Aethionema_saxatile
OG0014944	Aa_G168070.h1.t1	As002G048750
OG0014945	Aa_G690180.h1.t1	As002G049100
OG0014946	Aa_G227760.h1.t1	As002G049310
OG0014947	Aa_G227740.h1.t1	As002G049340
OG0014948	Aa_G766510.h1.t1	As002G049440
OG0014949	Aa_G31770.h1.t1	As002G049530
OG0014950	Aa_G31710.h1.t1	As002G049610
OG0014951	Aa_G31520.h1.t1	As002G049930
OG0014952	Aa_G31500.h1.t1	As002G049950
OG0014953	Aa_G90110.h1.t1	As002G050010
OG0014954	Aa_G790510.h1.t1	As002G050080
OG0014955	Aa_G19690.h1.t1	As002G050250
OG0014956	Aa_G19700.h1.t1	As002G050260
OG0014957	Aa_G385350.h1.t1	As002G050540
OG0014958	Aa_G155120.h1.t1	As002G050740
OG0014959	Aa_G256540.h1.t1	As002G051100
OG0014960	Aa_G278990.h1.t1	As002G051360
OG0014962	Aa_G116880.h1.t1	As002G051740
OG0014963	Aa_G116770.h1.t1	As002G051850
OG0014964	Aa_G158460.h1.t1	As002G051900
OG0014965	Aa_G158480.h1.t1	As002G051920
OG0014966	Aa_G259190.h1.t1, Aa_G259210.h1.t1	As002G052130
OG0014967	Aa_G412760.h1.t1	As002G052180
OG0014968	Aa_G373460.h1.t1	As002G052190
OG0014969	Aa_G172220.h1.t1	As002G052220
OG0014970	Aa_G168860.h1.t1	As002G052280
OG0014971	Aa_G168830.h1.t1	As002G052310
OG0014972	Aa_G967750.h1.t1, Aa_G168790.h1.t1	As002G052340
OG0014973	Aa_G168570.h1.t1	As002G052540
OG0014974	Aa_G168540.h1.t1	As002G052560
OG0014975	Aa_G98250.h1.t1	As002G052760
OG0014976	Aa_G366110.h1.t1, Aa_G98220.h1.t1	As002G052800
OG0014977	Aa_G98180.h1.t1	As002G052830
OG0014978	Aa_G159170.h1.t1	As002G052920
OG0014979	Aa_G159010.h1.t1	As002G053100
OG0014980	Aa_G356430.h1.t1	As002G053110
OG0014981	Aa_G195980.h1.t1	As002G053320
OG0014982	Aa_G516750.h1.t1	As002G053600
OG0014983	Aa_G231130.h1.t1	As002G053650
OG0014984	Aa_G230990.h1.t1	As002G053780
OG0014985	Aa_G230980.h1.t1	As002G053790
OG0014986	Aa_G130350.h1.t1	As002G054080
OG0014987	Aa_G210570.h1.t1	As002G054540
OG0014988	Aa_G691940.h1.t1	As002G054570
OG0014989	Aa_G392810.h1.t1	As002G054810
OG0014990	Aa_G471560.h1.t1	As002G055170
OG0014991	Aa_G495820.h1.t1	As002G055260
OG0014992	Aa_G275570.h1.t1	As002G055340
OG0014993	Aa_G275490.h1.t1	As002G055420
OG0014994	Aa_G96370.h1.t1	As003G055600
OG0014995	Aa_G96160.h1.t1	As003G055730
OG0014996	Aa_G96140.h1.t1	As003G055750
OG0014997	Aa_G267130.h1.t1	As003G056110
OG0014998	Aa_G267120.h1.t1	As003G056130
OG0014999	Aa_G423070.h1.t1	As003G056770
OG0015000	Aa_G340000.h1.t1	As003G056950
OG0015001	Aa_G345140.h1.t1	As003G057060
OG0015002	Aa_G345120.h1.t1	As003G057080
OG0015003	Aa_G743150.h1.t1	As003G057130
OG0015004	Aa_G150200.h1.t1	As003G057250
OG0015005	Aa_G150220.h1.t1	As003G057270
OG0015007	Aa_G78170.h1.t1	As003G057590
OG0015009	Aa_G148310.h1.t1	As003G057950
OG0015010	Aa_G148260.h1.t1	As003G057960
OG0015011	Aa_G148200.h1.t1	As003G058020
OG0015012	Aa_G204000.h1.t1	As003G058260
OG0015013	Aa_G581650.h1.t1	As003G058670, As003G058710
OG0015014	Aa_G422640.h1.t1	As003G058780
OG0015015	Aa_G581820.h1.t1, Aa_G68830.h1.t1	As003G058830
OG0015016	Aa_G583560.h1.t1	As003G058880
OG0015017	Aa_G37610.h1.t1	As003G059070
OG0015018	Aa_G37680.h1.t1	As003G059140
OG0015019	Aa_G72710.h1.t1	As003G059260, As009G200120
OG0015020	Aa_G58990.h1.t1	As003G059280
OG0015021	Aa_G318050.h1.t1	As003G059490
OG0015022	Aa_G398690.h1.t1	As003G059550
OG0015023	Aa_G398640.h1.t1	As003G059580
OG0015024	Aa_G472150.h1.t1	As003G059700
OG0015025	Aa_G298560.h1.t1	As003G059820
OG0015026	Aa_G213280.h1.t1	As003G059870
OG0015027	Aa_G117410.h1.t1	As003G059990
OG0015028	Aa_G736890.h1.t1	As003G060500
OG0015029	Aa_G292430.h1.t1	As003G060660
OG0015030	Aa_G19910.h1.t1	As003G060860
OG0015031	Aa_G19950.h1.t1	As003G060910
OG0015032	Aa_G360250.h1.t1	As003G061040
OG0015033	Aa_G500510.h1.t1	As003G062040
OG0015034	Aa_G332010.h1.t1	As003G062250
OG0015035	Aa_G376010.h1.t1	As003G062320
OG0015036	Aa_G376040.h1.t1	As003G062360
OG0015037	Aa_G517730.h1.t1	As003G062390
OG0015038	Aa_G380510.h1.t1	As003G062440
OG0015039	Aa_G693970.h1.t1	As003G062460
OG0015040	Aa_G107890.h1.t1	As003G062610
OG0015041	Aa_G107920.h1.t1	As003G062630
OG0015042	Aa_G124960.h1.t1	As003G062670
OG0015043	Aa_G124920.h1.t1	As003G062730
OG0015044	Aa_G377030.h1.t1	As003G063280
OG0015045	Aa_G377000.h1.t1	As003G063310
OG0015046	Aa_G60540.h1.t1	As003G063350
OG0015047	Aa_G463200.h1.t1	As003G063460
OG0015048	Aa_G689850.h1.t1	As003G063800
OG0015049	Aa_G322390.h1.t1	As003G063840
OG0015050	Aa_G294040.h1.t1	As003G063850
OG0015051	Aa_G260080.h1.t1	As003G063960
OG0015052	Aa_G225740.h1.t1	As003G064090
OG0015053	Aa_G471220.h1.t1	As003G064180
OG0015054	Aa_G471230.h1.t1	As003G064190
OG0015055	Aa_G471240.h1.t1	As003G064200
OG0015056	Aa_G239570.h1.t1	As003G064230
OG0015057	Aa_G27720.h1.t1	As003G064580
OG0015058	Aa_G382670.h1.t1	As003G064600
OG0015059	Aa_G369240.h1.t1	As003G064650
OG0015060	Aa_G54770.h1.t1	As003G064830
OG0015061	Aa_G112220.h1.t1	As003G064890
OG0015062	Aa_G571970.h1.t1	As003G064970
OG0015064	Aa_G614110.h1.t1	As003G065110
OG0015065	Aa_G326560.h1.t1	As003G065220
OG0015066	Aa_G29540.h1.t1	As003G065290
OG0015067	Aa_G29400.h1.t1	As003G065400
OG0015068	Aa_G29360.h1.t1	As003G065470
OG0015069	Aa_G332910.h1.t1	As003G065560
OG0015070	Aa_G438520.h1.t1	As003G065820
OG0015071	Aa_G127530.h1.t1	As003G066010
OG0015072	Aa_G128440.h1.t1	As003G066280
OG0015073	Aa_G128430.h1.t1	As003G066290
OG0015074	Aa_G128420.h1.t1	As003G066300
OG0015075	Aa_G39630.h1.t1	As003G066550
OG0015076	Aa_G29500.h1.t1	As003G066600
OG0015077	Aa_G130760.h1.t1	As003G067310
OG0015078	Aa_G306620.h1.t1	As003G067480
OG0015079	Aa_G130830.h1.t1	As003G068120
OG0015080	Aa_G130820.h1.t1	As003G068230
OG0015081	Aa_G590900.h1.t1	As003G068390, As009G218090
OG0015082	Aa_G48180.h1.t1	As003G068640
OG0015083	Aa_G551320.h1.t1, Aa_G430680.h1.t1	As003G068970
OG0015084	Aa_G348070.h1.t1	As003G069850
OG0015085	Aa_G108430.h1.t1	As003G070140
OG0015086	Aa_G108290.h1.t1	As003G070300
OG0015087	Aa_G248860.h1.t1	As003G070450
OG0015088	Aa_G248830.h1.t1	As003G070490
OG0015089	Aa_G679300.h1.t1	As003G070650
OG0015090	Aa_G728010.h1.t1	As003G070670
OG0015091	Aa_G138770.h1.t1	As003G071110
OG0015092	Aa_G279720.h1.t1	As003G071230
OG0015093	Aa_G279750.h1.t1	As003G071250
OG0015094	Aa_G739570.h1.t1	As003G071660
OG0015095	Aa_G590230.h1.t1	As003G071880
OG0015096	Aa_G514740.h1.t1	As003G072160
OG0015097	Aa_G514680.h1.t1	As003G072230
OG0015098	Aa_G514640.h1.t1	As003G072270
OG0015099	Aa_G285890.h1.t1	As003G072330
OG0015100	Aa_G285870.h1.t1	As003G072350
OG0015101	Aa_G453320.h1.t1	As003G072450
OG0015102	Aa_G179500.h1.t1	As003G072590
OG0015103	Aa_G223200.h1.t1	As003G072990
OG0015104	Aa_G223240.h1.t1	As003G073030
OG0015105	Aa_G223260.h1.t1	As003G073040
OG0015107	Aa_G363170.h1.t1	As003G073080
OG0015108	Aa_G139430.h1.t1	As003G073370
OG0015110	Aa_G402120.h1.t1	As003G073480
OG0015111	Aa_G402090.h1.t1	As003G073510
OG0015112	Aa_G306090.h1.t1	As003G073660
OG0015113	Aa_G611600.h1.t1	As003G073820
OG0015114	Aa_G561530.h1.t1	As003G073910
OG0015115	Aa_G95130.h1.t1	As003G074100
OG0015116	Aa_G237320.h1.t1	As003G074270
OG0015117	Aa_G294530.h1.t1	As003G074340
OG0015118	Aa_G294480.h1.t1	As003G074420
OG0015119	Aa_G251480.h1.t1, Aa_G653510.h1.t1	As003G074450
OG0015120	Aa_G224750.h1.t1	As003G074470
OG0015121	Aa_G662470.h1.t1	As003G074680
OG0015122	Aa_G901630.h1.t1	As003G075000
OG0015123	Aa_G693490.h1.t1	As003G075030
OG0015124	Aa_G450570.h1.t1	As003G075110
OG0015125	Aa_G553670.h1.t1, Aa_G539080.h1.t1	As003G075470
OG0015126	Aa_G352100.h1.t1	As003G075540
OG0015128	Aa_G468060.h1.t1	As003G075830
OG0015129	Aa_G137870.h1.t1	As003G076000
OG0015130	Aa_G137920.h1.t1	As003G076040
OG0015131	Aa_G137990.h1.t1	As003G076110
OG0015132	Aa_G138010.h1.t1	As003G076140
OG0015133	Aa_G138030.h1.t1	As003G076160
OG0015134	Aa_G541080.h1.t1	As003G076420
OG0015135	Aa_G219390.h1.t1	As003G076440
OG0015136	Aa_G219350.h1.t1	As003G076480
OG0015137	Aa_G219340.h1.t1	As003G076490
OG0015138	Aa_G219280.h1.t1	As003G076550
OG0015139	Aa_G219260.h1.t1	As003G076570
OG0015140	Aa_G487030.h1.t1	As003G076640
OG0015141	Aa_G840440.h1.t1	As004G076680
OG0015142	Aa_G36200.h1.t1	As004G076750
OG0015144	Aa_G722730.h1.t1	As004G076880
OG0015145	Aa_G65130.h1.t1	As004G076960
OG0015146	Aa_G474750.h1.t1	As004G076970
OG0015147	Aa_G455970.h1.t1	As004G077210
OG0015148	Aa_G512880.h1.t1, Aa_G512890.h1.t1	As004G077240
OG0015149	Aa_G336570.h1.t1	As004G077440
OG0015150	Aa_G336590.h1.t1	As004G077470
OG0015151	Aa_G551800.h1.t1	As004G077510
OG0015152	Aa_G110110.h1.t1	As004G077810
OG0015153	Aa_G110040.h1.t1	As004G077850
OG0015154	Aa_G421540.h1.t1	As004G077910
OG0015155	Aa_G245650.h1.t1	As004G078220
OG0015157	Aa_G308830.h1.t1	As004G078560
OG0015158	Aa_G308840.h1.t1	As004G078570
OG0015159	Aa_G176640.h1.t1	As004G078640
OG0015160	Aa_G355720.h1.t1	As004G078700
OG0015161	Aa_G344510.h1.t1	As004G078840
OG0015162	Aa_G344530.h1.t1	As004G078870
OG0015163	Aa_G344560.h1.t1	As004G078890
OG0015164	Aa_G424460.h1.t1	As004G079220
OG0015165	Aa_G424490.h1.t1	As004G079260
OG0015166	Aa_G194250.h1.t1	As004G079310
OG0015168	Aa_G502530.h1.t1	As004G079470
OG0015170	Aa_G11130.h1.t1	As004G079550
OG0015171	Aa_G52070.h1.t1	As004G079610
OG0015172	Aa_G554670.h1.t1	As004G080130
OG0015174	Aa_G97540.h1.t1	As004G080520
OG0015175	Aa_G97520.h1.t1	As004G080540
OG0015176	Aa_G97490.h1.t1	As004G080560
OG0015177	Aa_G615380.h1.t1, Aa_G373320.h1.t1	As004G080610
OG0015178	Aa_G547730.h1.t1	As004G080620
OG0015179	Aa_G471210.h1.t1	As004G080630
OG0015180	Aa_G151150.h1.t1	As004G080830
OG0015182	Aa_G339560.h1.t1	As004G081120
OG0015183	Aa_G464430.h1.t1	As004G081180
OG0015184	Aa_G438700.h1.t1	As004G081380
OG0015185	Aa_G438770.h1.t1	As004G081430
OG0015186	Aa_G113500.h1.t1	As004G081550
OG0015187	Aa_G113490.h1.t1	As004G081560
OG0015188	Aa_G113360.h1.t1	As004G081670
OG0015190	Aa_G32610.h1.t1	As004G081950
OG0015191	Aa_G32650.h1.t1	As004G081980
OG0015192	Aa_G32670.h1.t1	As004G081990
OG0015194	Aa_G492550.h1.t1	As004G082170
OG0015195	Aa_G581120.h1.t1	As004G082230
OG0015196	Aa_G150470.h1.t1	As004G082360
OG0015197	Aa_G150480.h1.t1	As004G082380
OG0015198	Aa_G39570.h1.t1	As004G082590
OG0015199	Aa_G39490.h1.t1	As004G082680
OG0015200	Aa_G230420.h1.t1	As004G082690
OG0015201	Aa_G316840.h1.t1	As004G082720
OG0015202	Aa_G39420.h1.t1	As004G082780
OG0015203	Aa_G39400.h1.t1	As004G082810
OG0015204	Aa_G294810.h1.t1	As004G083350
OG0015205	Aa_G453790.h1.t1	As004G083420
OG0015206	Aa_G154350.h1.t1	As004G083460
OG0015207	Aa_G154340.h1.t1	As004G083540
OG0015208	Aa_G154330.h1.t1	As004G083550
OG0015209	Aa_G425080.h1.t1	As004G083630
OG0015211	Aa_G558800.h1.t1	As004G083890
OG0015212	Aa_G107490.h1.t1	As004G083930
OG0015213	Aa_G107430.h1.t1	As004G083980
OG0015214	Aa_G36130.h1.t1	As004G084080
OG0015215	Aa_G36170.h1.t1	As004G084100
OG0015217	Aa_G686380.h1.t1	As004G084220
OG0015218	Aa_G289270.h1.t1	As004G084340
OG0015219	Aa_G477180.h1.t1	As004G084390
OG0015221	Aa_G352530.h1.t1	As004G084620
OG0015222	Aa_G352540.h1.t1	As004G084630
OG0015224	Aa_G35240.h1.t1	As004G084880
OG0015225	Aa_G35100.h1.t1	As004G084990
OG0015226	Aa_G287040.h1.t1	As004G085050
OG0015228	Aa_G561130.h1.t1	As004G085490
OG0015229	Aa_G561110.h1.t1	As004G085520
OG0015230	Aa_G320530.h1.t1	As004G085590
OG0015231	Aa_G320550.h1.t1	As004G085610
OG0015232	Aa_G320610.h1.t1	As004G085660
OG0015233	Aa_G320690.h1.t1	As004G085700
OG0015234	Aa_G892700.h1.t1	As004G085810
OG0015237	Aa_G103090.h1.t1	As004G086640
OG0015238	Aa_G123810.h1.t1	As004G087020
OG0015239	Aa_G123800.h1.t1	As004G087030
OG0015240	Aa_G123700.h1.t1	As004G087140
OG0015241	Aa_G149540.h1.t1	As004G087800
OG0015242	Aa_G117990.h1.t1, Aa_G118000.h1.t1	As004G088080
OG0015243	Aa_G220200.h1.t1	As004G088220
OG0015244	Aa_G650020.h1.t1	As004G088270
OG0015245	Aa_G420000.h1.t1	As004G088320
OG0015246	Aa_G541250.h1.t1	As004G088390, As010G240070
OG0015247	Aa_G385530.h1.t1	As004G088450
OG0015249	Aa_G193310.h1.t1	As012G268470, As004G088490
OG0015251	Aa_G524900.h1.t1	As004G088800
OG0015252	Aa_G208110.h1.t1	As004G088890
OG0015253	Aa_G63540.h1.t1	As004G088920
OG0015254	Aa_G268650.h1.t1	As004G089280
OG0015255	Aa_G41340.h1.t1	As004G089630
OG0015256	Aa_G70900.h1.t1	As004G090730
OG0015257	Aa_G363030.h1.t1	As004G090770
OG0015258	Aa_G162900.h1.t1	As004G091080
OG0015259	Aa_G162920.h1.t1	As004G091110
OG0015260	Aa_G246620.h1.t1	As004G092140
OG0015261	Aa_G210.h1.t1	As004G092160
OG0015262	Aa_G44180.h1.t1	As004G092270
OG0015263	Aa_G211250.h1.t1	As004G092440
OG0015264	Aa_G44230.h1.t1	As004G092490
OG0015265	Aa_G391460.h1.t1	As004G093010
OG0015266	Aa_G535140.h1.t1	As004G093170
OG0015267	Aa_G59820.h1.t1	As004G093410
OG0015268	Aa_G356210.h1.t1	As004G093450
OG0015269	Aa_G380090.h1.t1	As004G093670
OG0015270	Aa_G178810.h1.t1, Aa_G311130.h1.t1	As004G093680
OG0015271	Aa_G126900.h1.t1	As004G093890
OG0015272	Aa_G198100.h1.t1	As004G094480
OG0015273	Aa_G79850.h1.t1	As004G094560
OG0015274	Aa_G341610.h1.t1	As004G094940
OG0015275	Aa_G367890.h1.t1	As004G095070
OG0015276	Aa_G518250.h1.t1	As004G095320
OG0015277	Aa_G270810.h1.t1	As004G095580
OG0015278	Aa_G270790.h1.t1	As004G095590
OG0015279	Aa_G330870.h1.t1	As004G095600, As011G255090
OG0015281	Aa_G295140.h1.t1	As004G096480
OG0015282	Aa_G37900.h1.t1	As004G096580
OG0015283	Aa_G459980.h1.t1	As004G096760
OG0015284	Aa_G151470.h1.t1	As004G096860
OG0015285	Aa_G675950.h1.t1	As004G097120
OG0015286	Aa_G744220.h1.t1	As004G097140
OG0015287	Aa_G495310.h1.t1	As004G097280
OG0015288	Aa_G352950.h1.t1	As004G097670
OG0015289	Aa_G547880.h1.t1	As004G097940
OG0015290	Aa_G512940.h1.t1	As004G098470
OG0015291	Aa_G13130.h1.t1	As005G098640
OG0015292	Aa_G13060.h1.t1	As005G098710
OG0015293	Aa_G13030.h1.t1	As005G098740
OG0015294	Aa_G12990.h1.t1	As005G098780
OG0015295	Aa_G12860.h1.t1	As005G099030
OG0015296	Aa_G12840.h1.t1	As005G099050
OG0015297	Aa_G12830.h1.t1	As005G099060
OG0015298	Aa_G206070.h1.t1	As005G099270
OG0015299	Aa_G206060.h1.t1	As005G099280
OG0015300	Aa_G241260.h1.t1	As005G099340
OG0015301	Aa_G241240.h1.t1	As005G099370
OG0015302	Aa_G241190.h1.t1	As005G099410
OG0015303	Aa_G507840.h1.t1	As005G099890
OG0015304	Aa_G593410.h1.t1	As005G099920
OG0015305	Aa_G177910.h1.t1	As005G100120
OG0015306	Aa_G177900.h1.t1	As005G100140
OG0015307	Aa_G469430.h1.t1	As005G100310
OG0015308	Aa_G332680.h1.t1	As005G100370
OG0015309	Aa_G332560.h1.t1	As005G100490
OG0015310	Aa_G196920.h1.t1	As005G100660
OG0015311	Aa_G536040.h1.t1	As005G100760
OG0015312	Aa_G16920.h1.t1	As005G101050
OG0015313	Aa_G17100.h1.t1	As005G101200
OG0015314	Aa_G16000.h1.t1	As005G101470
OG0015315	Aa_G16010.h1.t1	As005G101480
OG0015316	Aa_G16030.h1.t1	As005G101500
OG0015317	Aa_G289600.h1.t1	As005G101760
OG0015318	Aa_G705910.h1.t1	As005G101890
OG0015319	Aa_G443460.h1.t1	As005G101920
OG0015320	Aa_G443500.h1.t1	As005G101950
OG0015321	Aa_G443530.h1.t1	As005G101980
OG0015322	Aa_G175200.h1.t1	As005G102090
OG0015323	Aa_G175220.h1.t1	As005G102110
OG0015324	Aa_G175320.h1.t1	As005G102240
OG0015325	Aa_G467060.h1.t1	As005G102290
OG0015326	Aa_G252380.h1.t1	As005G102460
OG0015327	Aa_G479530.h1.t1	As005G102870
OG0015328	Aa_G100510.h1.t1	As005G103100
OG0015329	Aa_G360540.h1.t1	As005G103210
OG0015330	Aa_G284480.h1.t1	As005G103600
OG0015331	Aa_G581360.h1.t1	As005G103760
OG0015332	Aa_G125300.h1.t1	As005G103880
OG0015333	Aa_G125320.h1.t1	As005G103910
OG0015334	Aa_G125570.h1.t1	As005G104080
OG0015335	Aa_G280630.h1.t1	As005G104240
OG0015336	Aa_G454750.h1.t1	As005G104390
OG0015337	Aa_G488910.h1.t1	As005G104440
OG0015338	Aa_G200000.h1.t1	As005G104490
OG0015339	Aa_G374590.h1.t1	As005G104620
OG0015340	Aa_G374600.h1.t1	As005G104630
OG0015341	Aa_G374670.h1.t1	As005G104690
OG0015342	Aa_G415320.h1.t1	As005G104760
OG0015343	Aa_G599350.h1.t1	As005G104910
OG0015344	Aa_G67250.h1.t1	As005G105030
OG0015345	Aa_G230810.h1.t1	As005G105230
OG0015346	Aa_G188400.h1.t1	As005G106030
OG0015347	Aa_G54000.h1.t1	As005G106520
OG0015348	Aa_G54010.h1.t1	As005G106530
OG0015349	Aa_G612100.h1.t1	As005G106850
OG0015350	Aa_G490120.h1.t1	As005G106890
OG0015351	Aa_G18630.h1.t1	As005G106990
OG0015352	Aa_G18690.h1.t1	As005G107080
OG0015353	Aa_G18770.h1.t1	As005G107130
OG0015354	Aa_G274530.h1.t1	As005G107270
OG0015355	Aa_G274590.h1.t1	As005G107350
OG0015356	Aa_G260610.h1.t1	As005G107690
OG0015357	Aa_G260660.h1.t1	As005G107750
OG0015358	Aa_G456510.h1.t1	As005G107990
OG0015359	Aa_G469770.h1.t1	As005G108010
OG0015360	Aa_G451880.h1.t1	As005G108030
OG0015361	Aa_G259850.h1.t1	As005G108160
OG0015362	Aa_G170220.h1.t1	As005G108250
OG0015363	Aa_G170170.h1.t1	As005G108300
OG0015364	Aa_G170130.h1.t1	As005G108340
OG0015365	Aa_G519970.h1.t1	As005G108560
OG0015366	Aa_G152780.h1.t1	As005G108570
OG0015367	Aa_G556550.h1.t1	As005G108650
OG0015368	Aa_G226340.h1.t1	As005G108780
OG0015369	Aa_G337180.h1.t1	As005G108830
OG0015370	Aa_G337120.h1.t1	As005G108900
OG0015371	Aa_G140810.h1.t1	As005G109080
OG0015372	Aa_G181620.h1.t1	As005G109400
OG0015373	Aa_G181610.h1.t1	As005G109420
OG0015374	Aa_G181330.h1.t1	As005G109950
OG0015375	Aa_G68110.h1.t1	As005G110890
OG0015376	Aa_G68220.h1.t1	As005G111250
OG0015377	Aa_G501660.h1.t1	As005G112330
OG0015378	Aa_G672090.h1.t1	As005G112380
OG0015379	Aa_G578680.h1.t1	As005G112440
OG0015380	Aa_G404780.h1.t1	As005G112530
OG0015381	Aa_G404740.h1.t1	As005G112560
OG0015382	Aa_G9080.h1.t1	As005G112890
OG0015383	Aa_G8840.h1.t1	As005G113120
OG0015384	Aa_G8760.h1.t1	As005G113190
OG0015385	Aa_G459200.h1.t1	As005G113260
OG0015387	Aa_G692850.h1.t1	As005G113430
OG0015388	Aa_G173800.h1.t1	As005G113650
OG0015389	Aa_G127260.h1.t1	As005G113980
OG0015390	Aa_G127120.h1.t1	As005G114130
OG0015391	Aa_G127090.h1.t1	As005G114170
OG0015392	Aa_G323930.h1.t1	As005G114260
OG0015393	Aa_G260.h1.t1, Aa_G304750.h1.t1	As005G114530
OG0015394	Aa_G34000.h1.t1	As005G114570
OG0015395	Aa_G33780.h1.t1	As005G114780
OG0015396	Aa_G448460.h1.t1	As005G114880
OG0015397	Aa_G28020.h1.t1	As005G115170
OG0015398	Aa_G345490.h1.t1	As005G115420
OG0015399	Aa_G28080.h1.t1	As005G115630
OG0015400	Aa_G297080.h1.t1	As005G115730
OG0015401	Aa_G320910.h1.t1	As005G116010
OG0015402	Aa_G75400.h1.t1	As005G116180
OG0015403	Aa_G75360.h1.t1	As005G116220
OG0015404	Aa_G75290.h1.t1	As005G116270
OG0015405	Aa_G75280.h1.t1	As005G116280
OG0015406	Aa_G75260.h1.t1	As005G116300
OG0015407	Aa_G75230.h1.t1	As005G116310
OG0015408	Aa_G75220.h1.t1	As005G116330
OG0015409	Aa_G75940.h1.t1	As005G116590
OG0015410	Aa_G76190.h1.t1	As005G116860
OG0015411	Aa_G76230.h1.t1	As005G116890
OG0015413	Aa_G51700.h1.t1	As005G117210
OG0015414	Aa_G51580.h1.t1	As005G117320
OG0015415	Aa_G51560.h1.t1	As005G117340
OG0015416	Aa_G51530.h1.t1	As005G117360
OG0015417	Aa_G51440.h1.t1	As005G117420
OG0015418	Aa_G51410.h1.t1	As005G117470
OG0015419	Aa_G306150.h1.t1	As005G117510
OG0015420	Aa_G21100.h1.t1	As005G117590
OG0015421	Aa_G21040.h1.t1	As005G117660
OG0015422	Aa_G20830.h1.t1	As005G117860
OG0015423	Aa_G20780.h1.t1	As005G117910
OG0015425	Aa_G37310.h1.t1	As005G118390
OG0015426	Aa_G292860.h1.t1	As005G118480
OG0015427	Aa_G81490.h1.t1	As005G118610
OG0015428	Aa_G81410.h1.t1	As005G118660
OG0015429	Aa_G81310.h1.t1	As005G118750
OG0015430	Aa_G23430.h1.t1	As005G118940
OG0015431	Aa_G23450.h1.t1	As005G118960
OG0015432	Aa_G23510.h1.t1	As005G119010
OG0015433	Aa_G23590.h1.t1	As005G119090
OG0015434	Aa_G23640.h1.t1	As005G119130
OG0015435	Aa_G23690.h1.t1	As005G119190
OG0015436	Aa_G383100.h1.t1	As005G119300
OG0015437	Aa_G383110.h1.t1	As005G119310
OG0015438	Aa_G165760.h1.t1	As005G119350
OG0015439	Aa_G649320.h1.t1	As005G119620
OG0015440	Aa_G87230.h1.t1	As005G119740
OG0015441	Aa_G180740.h1.t1	As005G119770
OG0015442	Aa_G180710.h1.t1	As005G119810
OG0015443	Aa_G146990.h1.t1	As005G120010
OG0015444	Aa_G43740.h1.t1	As005G120220
OG0015445	Aa_G43770.h1.t1	As005G120260
OG0015446	Aa_G43880.h1.t1	As005G120380
OG0015447	Aa_G44050.h1.t1	As005G120530
OG0015448	Aa_G44110.h1.t1	As005G120580
OG0015449	Aa_G113950.h1.t1	As005G120620
OG0015450	Aa_G113900.h1.t1	As005G120670
OG0015451	Aa_G113780.h1.t1	As005G120800
OG0015452	Aa_G113670.h1.t1	As005G120900
OG0015453	Aa_G136130.h1.t1	As006G121080
OG0015454	Aa_G78470.h1.t1	As006G121230
OG0015455	Aa_G511720.h1.t1	As006G121470
OG0015456	Aa_G242190.h1.t1	As006G121620
OG0015458	Aa_G53290.h1.t1	As006G121900
OG0015459	Aa_G67930.h1.t1	As006G122010
OG0015461	Aa_G67800.h1.t1	As006G122140
OG0015462	Aa_G46780.h1.t1	As006G122600
OG0015463	Aa_G46630.h1.t1	As006G122740
OG0015464	Aa_G191460.h1.t1	As006G122820
OG0015465	Aa_G191350.h1.t1	As006G122890
OG0015466	Aa_G197370.h1.t1	As006G123280
OG0015467	Aa_G180000.h1.t1	As006G123420
OG0015468	Aa_G180020.h1.t1	As006G123440
OG0015469	Aa_G180030.h1.t1	As006G123450
OG0015470	Aa_G189000.h1.t1	As006G123710
OG0015471	Aa_G189020.h1.t1	As006G123730
OG0015472	Aa_G215360.h1.t1	As006G124310
OG0015473	Aa_G215300.h1.t1	As006G124360
OG0015474	Aa_G215280.h1.t1	As006G124380
OG0015475	Aa_G215270.h1.t1	As006G124390
OG0015476	Aa_G89560.h1.t1	As006G124540
OG0015477	Aa_G89680.h1.t1	As006G124630
OG0015478	Aa_G89710.h1.t1	As006G124660
OG0015479	Aa_G316830.h1.t1	As006G124780
OG0015480	Aa_G316860.h1.t1	As006G124800
OG0015481	Aa_G316880.h1.t1	As006G124820
OG0015482	Aa_G219590.h1.t1	As006G125070
OG0015483	Aa_G424800.h1.t1	As006G125700
OG0015484	Aa_G148680.h1.t1	As006G126020
OG0015485	Aa_G346450.h1.t1	As006G126180
OG0015486	Aa_G346360.h1.t1	As006G126400
OG0015487	Aa_G346330.h1.t1	As006G126440
OG0015489	Aa_G154680.h1.t1	As006G126810
OG0015490	Aa_G167440.h1.t1	As006G127190
OG0015491	Aa_G167530.h1.t1	As006G127340
OG0015492	Aa_G343060.h1.t1	As006G127360
OG0015494	Aa_G119360.h1.t1	As006G128200
OG0015495	Aa_G35490.h1.t1	As006G128320
OG0015496	Aa_G470540.h1.t1	As006G128570
OG0015497	Aa_G425730.h1.t1	As006G129100
OG0015498	Aa_G248290.h1.t1	As006G129410
OG0015499	Aa_G60270.h1.t1	As006G129570
OG0015500	Aa_G598720.h1.t1	As006G129620
OG0015501	Aa_G60010.h1.t1	As006G129690
OG0015502	Aa_G18060.h1.t1	As006G129930
OG0015503	Aa_G182050.h1.t1	As006G129990
OG0015504	Aa_G504030.h1.t1	As006G130040
