Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0015668	Aa_G55180.h1.t1	g31762
OG0015669	Aa_G379800.h1.t1	g31753
OG0015670	Aa_G190810.h1.t1	g50032
OG0015671	Aa_G583600.h1.t1	g31745
OG0015672	Aa_G342670.h1.t1	g44559
OG0015673	Aa_G119150.h1.t1	g31799
OG0015674	Aa_G548290.h1.t1	g50056
OG0015675	Aa_G627740.h1.t1	g31812
OG0015676	Aa_G493840.h1.t1	g31815
OG0015677	Aa_G313750.h1.t1	g27428
OG0015678	Aa_G192230.h1.t1	g31819
OG0015679	Aa_G407790.h1.t1	g31836
OG0015680	Aa_G407760.h1.t1	g50083
OG0015681	Aa_G407730.h1.t1	g31844
OG0015682	Aa_G323700.h1.t1	g27433
OG0015683	Aa_G266360.h1.t1	g50120
OG0015685	Aa_G148890.h1.t1	g31940
OG0015686	Aa_G119520.h1.t1	g31945
OG0015687	Aa_G334100.h1.t1	g31951
OG0015688	Aa_G60700.h1.t1	g31963
OG0015689	Aa_G86950.h1.t1	g27490
OG0015690	Aa_G86870.h1.t1	g50205
OG0015691	Aa_G86860.h1.t1	g50206
OG0015692	Aa_G454150.h1.t1	g32007
OG0015693	Aa_G444740.h1.t1	g32010
OG0015694	Aa_G444750.h1.t1	g27496
OG0015696	Aa_G166080.h1.t1	g32023
OG0015697	Aa_G479840.h1.t1	g50233
OG0015698	Aa_G198690.h1.t1	g32038
OG0015699	Aa_G372720.h1.t1	g32044
OG0015700	Aa_G371910.h1.t1	g50250
OG0015701	Aa_G121810.h1.t1	g50254
OG0015702	Aa_G399800.h1.t1	g27538
OG0015703	Aa_G399810.h1.t1	g50271
OG0015704	Aa_G653380.h1.t1	g27542
OG0015706	Aa_G62640.h1.t1	g32061
OG0015707	Aa_G62420.h1.t1	g32103
OG0015708	Aa_G487320.h2.t1, Aa_G487320.h1.t1	g32087
OG0015709	Aa_G274000.h1.t1	g32083
OG0015710	Aa_G274090.h1.t1	g32079
OG0015711	Aa_G429760.h1.t1	g49560
OG0015712	Aa_G579810.h1.t1	g32145
OG0015713	Aa_G469120.h1.t1	g32149
OG0015714	Aa_G539020.h1.t1	g32162
OG0015715	Aa_G283300.h1.t1	g44779
OG0015716	Aa_G283560.h1.t1	g32173
OG0015717	Aa_G395940.h1.t1	g45757
OG0015718	Aa_G587370.h1.t1	g50371
OG0015719	Aa_G684770.h1.t1	g32195
OG0015720	Aa_G442230.h1.t1	g32201
OG0015721	Aa_G431840.h1.t1	g32230
OG0015722	Aa_G61720.h1.t1	g50399
OG0015723	Aa_G61750.h1.t1	g27621
OG0015724	Aa_G266440.h1.t1	g31894
OG0015725	Aa_G415710.h1.t1	g53933
OG0015726	Aa_G475080.h1.t1	g28142
OG0015727	Aa_G92310.h1.t1	g32284
OG0015728	Aa_G460460.h1.t1	g47493
OG0015729	Aa_G24120.h1.t1	g47499
OG0015730	Aa_G516770.h1.t1	g17217
OG0015732	Aa_G318000.h1.t1	g23832
OG0015733	Aa_G311340.h1.t1	g23826
OG0015734	Aa_G494170.h1.t1	g38329
OG0015735	Aa_G15700.h1.t1	g17200
OG0015736	Aa_G130160.h1.t1	g47519
OG0015737	Aa_G335010.h1.t1	g47524
OG0015739	Aa_G480430.h1.t1, Aa_G480420.h1.t1	g23811
OG0015740	Aa_G353690.h1.t1	g23801
OG0015741	Aa_G208640.h1.t1	g23792
OG0015742	Aa_G90890.h1.t1	g23779
OG0015743	Aa_G90970.h1.t1	g47544
OG0015744	Aa_G29750.h1.t1	g47551
OG0015745	Aa_G29840.h1.t1	g17165
OG0015747	Aa_G261130.h1.t1	g28353
OG0015748	Aa_G512760.h1.t1	g49686
OG0015749	Aa_G212550.h1.t1	g23608
OG0015750	Aa_G133100.h1.t1	g47642
OG0015751	Aa_G373590.h1.t1	g36876
OG0015752	Aa_G155620.h1.t1	g38356
OG0015753	Aa_G393130.h1.t1	g51032
OG0015754	Aa_G41520.h1.t1	g38368
OG0015755	Aa_G217930.h1.t1	g38410
OG0015756	Aa_G11820.h1.t1	g38425
OG0015758	Aa_G253080.h1.t1	g38434
OG0015759	Aa_G204720.h1.t1	g38438
OG0015760	Aa_G360400.h1.t1	g47646
OG0015761	Aa_G418330.h1.t1	g38448
OG0015762	Aa_G389580.h1.t1	g38458
OG0015763	Aa_G311510.h1.t1	g38484
OG0015764	Aa_G300540.h1.t1	g19155
OG0015765	Aa_G313870.h1.t1	g50897
OG0015767	Aa_G100350.h1.t1	g38512
OG0015768	Aa_G100360.h1.t1	g38513
OG0015769	Aa_G279250.h1.t1	g38521
OG0015770	Aa_G77600.h1.t1	g50877
OG0015771	Aa_G287840.h1.t1	g38527
OG0015774	Aa_G36560.h1.t1	g50846
OG0015775	Aa_G36410.h1.t1	g45706
OG0015776	Aa_G393280.h1.t1	g27275
OG0015777	Aa_G117760.h1.t1	g31525
OG0015778	Aa_G93040.h1.t1	g27263
OG0015779	Aa_G93030.h1.t1	g31517
OG0015780	Aa_G93010.h1.t1	g31514
OG0015781	Aa_G658800.h1.t1	g31509
OG0015782	Aa_G585770.h1.t1	g31491
OG0015783	Aa_G599490.h1.t1	g27254
OG0015784	Aa_G437640.h1.t1	g49894
OG0015785	Aa_G569550.h1.t1	g49898
OG0015786	Aa_G118540.h1.t1	g31475
OG0015787	Aa_G109580.h1.t1	g31464
OG0015788	Aa_G616300.h1.t1	g27213
OG0015789	Aa_G563220.h1.t1	g31455
OG0015790	Aa_G726110.h1.t1	g49869
OG0015791	Aa_G26620.h1.t1	g31419
OG0015792	Aa_G319800.h1.t1	g31398
OG0015793	Aa_G710450.h1.t1	g31392
OG0015794	Aa_G10800.h1.t1	g49822
OG0015795	Aa_G10870.h1.t1	g31384
OG0015796	Aa_G246100.h1.t1	g31379
OG0015797	Aa_G193690.h1.t1	g31372
OG0015798	Aa_G193660.h1.t1	g49814
OG0015799	Aa_G298890.h1.t1	g31352
OG0015801	Aa_G307210.h1.t1	g31327
OG0015802	Aa_G469920.h1.t1	g27157
OG0015803	Aa_G593000.h1.t1	g40942
OG0015804	Aa_G89330.h1.t1	g27154
OG0015805	Aa_G232700.h1.t1	g27145
OG0015806	Aa_G43390.h1.t1	g49756
OG0015807	Aa_G43320.h1.t1	g49752
OG0015808	Aa_G43270.h1.t1	g31278
OG0015809	Aa_G353480.h1.t1	g31270
OG0015810	Aa_G427960.h1.t1	g49731
OG0015811	Aa_G427940.h1.t1	g31258
OG0015812	Aa_G318480.h1.t1	g49725
OG0015813	Aa_G446380.h1.t1	g27107
OG0015814	Aa_G160800.h1.t1	g49704
OG0015815	Aa_G635800.h1.t1	g31220
OG0015817	Aa_G307130.h1.t1, Aa_G550190.h1.t1	g49708
OG0015818	Aa_G171340.h1.t1	g27103
OG0015819	Aa_G160990.h1.t1, Aa_G160970.h1.t1	g31208
OG0015820	Aa_G194030.h1.t1, Aa_G193990.h1.t1	g31181
OG0015821	Aa_G193980.h1.t1	g27077
OG0015822	Aa_G394770.h1.t1	g31178
OG0015823	Aa_G592410.h1.t1	g27064
OG0015824	Aa_G19040.h1.t1	g31169
OG0015825	Aa_G19140.h1.t1	g27061
OG0015827	Aa_G80760.h1.t1	g27050
OG0015828	Aa_G442590.h1.t1	g49665
OG0015830	Aa_G369440.h1.t1	g27020
OG0015833	Aa_G534690.h1.t1	g40604
OG0015834	Aa_G310510.h1.t1	g49569
OG0015835	Aa_G275820.h1.t1	g31057
OG0015836	Aa_G663670.h1.t1	g31042
OG0015837	Aa_G429820.h1.t1	g31039
OG0015838	Aa_G429860.h1.t1	g49558
OG0015839	Aa_G22690.h1.t1	g31009
OG0015840	Aa_G22370.h1.t1	g49554
OG0015841	Aa_G22390.h1.t1	g31027
OG0015842	Aa_G22510.h1.t1	g26990
OG0015843	Aa_G22530.h1.t1	g49549
OG0015844	Aa_G22720.h1.t1, Aa_G22730.h1.t1	g26979
OG0015845	Aa_G22740.h1.t1	g26978
OG0015846	Aa_G22760.h1.t1	g31006
OG0015847	Aa_G22810.h1.t1	g31000
OG0015848	Aa_G140010.h1.t1	g26964
OG0015849	Aa_G220670.h1.t1	g30958
OG0015850	Aa_G28580.h1.t1	g10266
OG0015851	Aa_G220680.h1.t1	g30957
OG0015852	Aa_G220700.h1.t1	g30955
OG0015853	Aa_G79300.h1.t1	g30931
OG0015854	Aa_G219100.h1.t1	g49494
OG0015855	Aa_G534160.h1.t1	g30909
OG0015856	Aa_G600520.h1.t1	g30908
OG0015857	Aa_G493560.h1.t1	g26952
OG0015858	Aa_G286340.h1.t1	g30890
OG0015859	Aa_G286310.h1.t1	g30891
OG0015860	Aa_G286300.h1.t1	g30892
OG0015861	Aa_G217810.h1.t1	g49470
OG0015862	Aa_G38890.h1.t1	g30878
OG0015863	Aa_G127570.h1.t1	g17619
OG0015864	Aa_G400320.h1.t1	g30846
OG0015865	Aa_G400290.h1.t1	g26921
OG0015867	Aa_G134850.h1.t1	g30832
OG0015868	Aa_G134600.h1.t1	g49431
OG0015870	Aa_G135000.h1.t1	g30824
OG0015871	Aa_G135010.h1.t1	g49415
OG0015872	Aa_G135140.h1.t1	g30812
OG0015873	Aa_G228330.h1.t1	g49400
OG0015874	Aa_G6730.h1.t1	g26901
OG0015875	Aa_G6590.h1.t1	g26896
OG0015876	Aa_G6530.h1.t1	g30778
OG0015877	Aa_G452110.h1.t1	g49364
OG0015878	Aa_G6410.h1.t1	g26891
OG0015879	Aa_G687290.h1.t1	g49359
OG0015880	Aa_G325290.h1.t1	g26887
OG0015881	Aa_G325170.h1.t1	g49336
OG0015882	Aa_G105890.h1.t1	g26874
OG0015883	Aa_G94360.h1.t1	g30733
OG0015884	Aa_G94410.h1.t1	g26864
OG0015885	Aa_G94500.h1.t1	g49298
OG0015886	Aa_G94510.h1.t1	g30729
OG0015887	Aa_G94530.h1.t1	g26862
OG0015888	Aa_G94570.h1.t1	g49296
OG0015889	Aa_G94600.h1.t1	g26859
OG0015890	Aa_G106070.h1.t1	g26858
OG0015891	Aa_G106140.h1.t1	g49290
OG0015892	Aa_G106230.h1.t1	g30726
OG0015893	Aa_G106320.h1.t1	g27755
OG0015894	Aa_G290020.h1.t1	g29331
OG0015895	Aa_G524190.h1.t1	g29303
OG0015896	Aa_G258150.h1.t1	g45658
OG0015897	Aa_G72780.h1.t1	g45654
OG0015898	Aa_G72860.h1.t1	g45649
OG0015899	Aa_G354660.h1.t1	g5216
OG0015900	Aa_G473500.h1.t1	g29298
OG0015901	Aa_G7910.h1.t1	g29288
OG0015902	Aa_G7950.h1.t1	g5160
OG0015903	Aa_G431470.h1.t1	g5103
OG0015904	Aa_G236940.h1.t1	g5113
OG0015906	Aa_G321070.h1.t1	g45690
OG0015907	Aa_G240260.h1.t1	g29271
OG0015908	Aa_G356640.h1.t1, Aa_G600910.h1.t1	g45711
OG0015910	Aa_G42400.h1.t1	g12682
OG0015911	Aa_G59250.h1.t1	g5063
OG0015912	Aa_G158010.h1.t1	g29190
OG0015913	Aa_G489970.h1.t1	g5031
OG0015914	Aa_G162340.h1.t1	g29167
OG0015915	Aa_G162270.h1.t1	g29156
OG0015916	Aa_G162210.h1.t1	g5013
OG0015917	Aa_G334640.h1.t1	g4998
OG0015918	Aa_G264850.h1.t1	g29138
OG0015919	Aa_G264830.h1.t1	g4992
OG0015920	Aa_G192830.h1.t1	g29132
OG0015921	Aa_G220360.h1.t1	g41501
OG0015922	Aa_G387520.h1.t1	g28993
OG0015923	Aa_G325640.h1.t1	g28994
OG0015924	Aa_G70370.h1.t1	g4948
OG0015925	Aa_G85840.h1.t1	g4947
OG0015926	Aa_G411020.h1.t1	g41479
OG0015927	Aa_G411010.h1.t1	g4933
OG0015928	Aa_G416090.h1.t1	g4922
OG0015929	Aa_G655880.h1.t1	g4920
OG0015930	Aa_G442570.h1.t1	g27031
OG0015931	Aa_G446950.h1.t1	g29067
OG0015932	Aa_G126230.h1.t1	g29072
OG0015933	Aa_G126220.h1.t1	g4904
OG0015934	Aa_G126120.h1.t1	g4902
OG0015935	Aa_G128840.h1.t1	g29096
OG0015936	Aa_G141020.h1.t1	g4865
OG0015937	Aa_G189780.h1.t1	g10115, g4836
OG0015939	Aa_G691090.h1.t1	g4825
OG0015940	Aa_G26050.h1.t1	g18517
OG0015941	Aa_G25920.h1.t1	g10142
OG0015942	Aa_G430240.h1.t1	g4689
OG0015943	Aa_G430250.h1.t1	g4688
OG0015944	Aa_G761910.h1.t1	g10161
OG0015946	Aa_G106940.h1.t1	g19437
OG0015947	Aa_G296640.h1.t1	g4673
OG0015948	Aa_G32090.h1.t1	g7062
OG0015949	Aa_G382490.h1.t1	g10215
OG0015951	Aa_G509950.h1.t1	g10263
OG0015952	Aa_G102180.h1.t1	g10277
OG0015953	Aa_G102080.h1.t1	g10271
OG0015955	Aa_G386480.h1.t1	g29652
OG0015959	Aa_G386410.h1.t1	g29657
OG0015960	Aa_G694680.h1.t1	g29673
OG0015961	Aa_G200210.h1.t1	g10298
OG0015962	Aa_G82650.h1.t1	g1258
OG0015963	Aa_G287030.h1.t1	g10294
OG0015964	Aa_G414800.h1.t1	g45452
OG0015965	Aa_G209750.h1.t1	g5603
OG0015966	Aa_G307570.h1.t1	g45446
OG0015967	Aa_G307540.h1.t1	g45443
OG0015968	Aa_G195210.h1.t1	g45442
OG0015969	Aa_G195190.h1.t1	g5616
OG0015970	Aa_G195180.h1.t1	g45440
OG0015971	Aa_G261360.h1.t1	g5626
OG0015972	Aa_G261340.h1.t1	g45432
OG0015974	Aa_G526540.h1.t1	g5628
OG0015975	Aa_G526560.h1.t1	g5629
OG0015977	Aa_G1160.h1.t1	g12148
OG0015978	Aa_G353270.h1.t1	g45418
OG0015979	Aa_G353340.h1.t1	g29742
OG0015980	Aa_G634220.h1.t1	g29748
OG0015981	Aa_G304020.h1.t1	g5661
OG0015982	Aa_G274960.h1.t1	g49989
OG0015983	Aa_G73310.h1.t1	g29784
OG0015984	Aa_G73220.h1.t1	g45405
OG0015985	Aa_G73090.h1.t1	g5689
OG0015986	Aa_G112960.h1.t1	g10095
OG0015987	Aa_G112970.h1.t1	g625
OG0015988	Aa_G112990.h1.t1	g18544
OG0015989	Aa_G113050.h1.t1	g18548, g14919
OG0015990	Aa_G70610.h1.t1	g589
OG0015991	Aa_G267340.h1.t1	g10047
OG0015992	Aa_G596590.h1.t1	g576
OG0015993	Aa_G169030.h1.t1	g567
OG0015994	Aa_G169090.h1.t1	g564
OG0015995	Aa_G719370.h1.t1	g18565
OG0015996	Aa_G45540.h1.t1	g539
OG0015997	Aa_G45510.h1.t1	g541
OG0015998	Aa_G45360.h1.t1	g546
OG0015999	Aa_G45350.h1.t1	g547
OG0016001	Aa_G46240.h1.t1	g9995
OG0016002	Aa_G474990.h1.t1	g9992
OG0016003	Aa_G630870.h1.t1	g9990
OG0016004	Aa_G630810.h1.t1	g501
OG0016005	Aa_G150.h1.t1	g13535
OG0016006	Aa_G143280.h1.t1	g9970
OG0016007	Aa_G637240.h1.t1	g9968
OG0016009	Aa_G97980.h1.t1	g9952
OG0016010	Aa_G94760.h1.t1	g9939
OG0016011	Aa_G94790.h1.t1	g9938
OG0016012	Aa_G94800.h1.t1	g9937
OG0016013	Aa_G94970.h1.t1	g435
OG0016014	Aa_G448820.h1.t1	g9905
OG0016015	Aa_G448840.h1.t1	g9901
OG0016016	Aa_G401160.h1.t1	g413
OG0016017	Aa_G435240.h1.t1	g9888
OG0016018	Aa_G61390.h1.t1	g384
OG0016019	Aa_G131160.h1.t1	g9873
OG0016020	Aa_G315920.h1.t1	g371
OG0016021	Aa_G316000.h1.t1	g359
OG0016022	Aa_G316010.h1.t1	g18605
OG0016023	Aa_G13690.h1.t1	g348
OG0016024	Aa_G13770.h1.t1	g343
OG0016026	Aa_G406230.h1.t1	g9837
OG0016027	Aa_G406320.h1.t1	g324
OG0016028	Aa_G492160.h1.t1	g9828
OG0016029	Aa_G148010.h1.t1	g1219
OG0016030	Aa_G93940.h1.t1	g1205
OG0016031	Aa_G93870.h1.t1	g1197
OG0016032	Aa_G93860.h1.t1	g1196
OG0016033	Aa_G93780.h1.t1	g1188
OG0016034	Aa_G93740.h1.t1	g1185
OG0016035	Aa_G344190.h1.t1	g28693
OG0016036	Aa_G31440.h1.t1	g1156
OG0016037	Aa_G122540.h1.t1	g19316
OG0016038	Aa_G122460.h1.t1	g11345
OG0016039	Aa_G309430.h1.t1	g19334
OG0016040	Aa_G515870.h1.t1	g2544
OG0016041	Aa_G109770.h1.t1	g2569
OG0016042	Aa_G109740.h1.t1	g19361
OG0016043	Aa_G177170.h1.t1	g2582
OG0016044	Aa_G131540.h1.t1	g2588
OG0016045	Aa_G124690.h1.t1	g19366
OG0016046	Aa_G446200.h1.t1	g19374
OG0016047	Aa_G342160.h1.t1	g19392
OG0016048	Aa_G944970.h1.t1	g19393
OG0016049	Aa_G225240.h1.t1	g2621
OG0016050	Aa_G45330.h1.t1	g548
OG0016051	Aa_G411870.h1.t1	g2628
OG0016052	Aa_G608670.h1.t1	g2646
OG0016053	Aa_G106770.h1.t1	g2674
OG0016054	Aa_G106790.h1.t1	g2675
OG0016055	Aa_G248940.h1.t1	g32418
OG0016056	Aa_G768760.h1.t1	g2711
OG0016057	Aa_G253590.h1.t1	g2717
OG0016058	Aa_G325780.h1.t1	g2718
OG0016059	Aa_G390180.h1.t1	g11390
OG0016060	Aa_G363960.h1.t1	g19469
OG0016061	Aa_G556680.h1.t1	g19480
OG0016062	Aa_G406330.h1.t1	g18623
OG0016063	Aa_G711580.h1.t1	g11393
OG0016064	Aa_G561380.h1.t1	g2767
OG0016066	Aa_G492010.h1.t1	g19493
OG0016067	Aa_G377200.h1.t1	g2751
OG0016068	Aa_G691560.h1.t1	g19500
OG0016069	Aa_G254310.h1.t1	g19503
OG0016070	Aa_G296270.h1.t1	g19508
OG0016071	Aa_G296260.h1.t1	g2732
OG0016072	Aa_G518110.h1.t1	g2772
OG0016073	Aa_G207440.h1.t1	g2776
OG0016074	Aa_G207430.h1.t1	g19515
OG0016075	Aa_G207420.h1.t1	g2780
OG0016076	Aa_G458660.h1.t1	g2785
OG0016077	Aa_G88900.h1.t1	g2811
OG0016078	Aa_G715870.h1.t1	g2818
OG0016079	Aa_G578520.h1.t1	g11420
OG0016080	Aa_G99320.h1.t1	g2871
OG0016081	Aa_G597790.h1.t1	g2941
OG0016082	Aa_G436390.h1.t1	g2987
OG0016083	Aa_G436350.h1.t1	g2992
OG0016084	Aa_G115960.h1.t1	g3208, g19607
OG0016085	Aa_G337520.h1.t1	g36968
OG0016086	Aa_G337510.h1.t1	g11508
OG0016087	Aa_G337470.h1.t1	g19619
OG0016088	Aa_G252730.h1.t1	g5023
OG0016089	Aa_G252710.h1.t1	g11518
OG0016090	Aa_G252670.h1.t1	g11523
OG0016091	Aa_G6520.h1.t1	g49382
OG0016092	Aa_G218620.h1.t1	g41574
OG0016093	Aa_G449650.h1.t1	g44900
OG0016094	Aa_G131730.h1.t1	g41577
OG0016095	Aa_G609160.h1.t1	g44852
OG0016096	Aa_G479380.h1.t1	g44875
OG0016097	Aa_G634610.h1.t1	g44824
OG0016098	Aa_G299430.h1.t1	g44797
OG0016099	Aa_G40350.h1.t1	g7305
OG0016100	Aa_G182950.h1.t1	g44814
OG0016101	Aa_G405650.h1.t1	g44788
OG0016102	Aa_G305280.h1.t1	g45766
OG0016103	Aa_G305290.h1.t1	g45767
OG0016104	Aa_G305330.h1.t1	g45770
OG0016105	Aa_G305340.h1.t1	g45771
OG0016106	Aa_G538490.h1.t1	g44775
OG0016107	Aa_G446070.h1.t1	g45792
OG0016109	Aa_G335310.h1.t1	g44758, g45802
OG0016111	Aa_G540890.h1.t1	g44750
OG0016112	Aa_G144570.h1.t1	g44717
OG0016113	Aa_G510850.h1.t1	g18014
OG0016114	Aa_G295000.h1.t1	g45828
OG0016115	Aa_G221930.h1.t1	g45830
OG0016116	Aa_G222000.h1.t1	g45835
OG0016118	Aa_G17780.h1.t1	g18010
OG0016119	Aa_G437970.h1.t1	g45872
OG0016120	Aa_G163330.h1.t1	g45882
OG0016121	Aa_G413020.h1.t1	g45883
OG0016122	Aa_G232170.h1.t1	g45904
OG0016123	Aa_G232200.h1.t1	g45906
OG0016124	Aa_G170750.h1.t1	g45913
OG0016125	Aa_G170790.h1.t1	g45914
OG0016126	Aa_G297620.h1.t1	g45918
OG0016127	Aa_G319530.h1.t1	g45926
OG0016128	Aa_G319470.h1.t1	g44650
OG0016130	Aa_G149350.h1.t1	g45933
OG0016131	Aa_G149360.h1.t1	g44644
OG0016132	Aa_G245900.h1.t1	g45940
OG0016133	Aa_G245880.h1.t1	g45942
OG0016134	Aa_G245840.h1.t1	g44635
OG0016135	Aa_G245820.h1.t1	g45946
OG0016136	Aa_G475200.h1.t1	g44619
OG0016137	Aa_G485910.h1.t1	g46421
OG0016138	Aa_G204310.h1.t1	g46404
OG0016139	Aa_G204290.h1.t1	g46402
OG0016140	Aa_G787050.h1.t1	g46396
OG0016141	Aa_G314210.h1.t1	g46379
OG0016143	Aa_G129290.h1.t1	g44362
OG0016146	Aa_G193630.h1.t1	g44378
OG0016148	Aa_G418910.h1.t1	g46304
OG0016149	Aa_G418990.h1.t1	g46301
OG0016151	Aa_G211290.h1.t1	g45136
OG0016152	Aa_G111100.h1.t1, Aa_G111090.h1.t1	g46277
OG0016153	Aa_G111120.h1.t1	g46275
OG0016154	Aa_G111190.h1.t1	g46269
OG0016155	Aa_G111200.h1.t1	g46268
OG0016156	Aa_G87750.h1.t1	g46260
OG0016158	Aa_G87820.h1.t1	g46252, g44410
OG0016159	Aa_G87860.h1.t1	g46249
OG0016160	Aa_G281730.h1.t1	g44420
OG0016161	Aa_G64870.h1.t1	g46223
OG0016162	Aa_G64850.h1.t1	g46221
OG0016163	Aa_G64760.h1.t1	g46216
OG0016164	Aa_G128400.h1.t1, Aa_G356250.h1.t1	g53964
OG0016165	Aa_G198500.h1.t1	g46204
OG0016166	Aa_G198480.h1.t1	g44456
OG0016167	Aa_G198420.h1.t1	g44464
OG0016168	Aa_G348820.h1.t1	g44471
OG0016169	Aa_G259450.h1.t1	g44481
OG0016170	Aa_G476890.h1.t1	g46178
OG0016171	Aa_G477030.h1.t1, Aa_G201440.h1.t1	g44495
OG0016172	Aa_G477070.h1.t1	g46171
OG0016173	Aa_G64500.h1.t1	g46168
OG0016174	Aa_G64600.h1.t1	g44512
OG0016175	Aa_G492790.h1.t1	g44513
OG0016176	Aa_G492800.h1.t1	g17981
OG0016177	Aa_G492850.h1.t1	g46149
OG0016178	Aa_G492870.h1.t1	g46146
OG0016179	Aa_G283770.h1.t1	g44536
OG0016180	Aa_G639690.h1.t1	g46135
OG0016181	Aa_G449840.h1.t1	g44539
OG0016182	Aa_G30590.h1.t1	g46115
OG0016183	Aa_G30500.h1.t1	g44553
OG0016185	Aa_G203160.h1.t1	g46082
OG0016186	Aa_G303460.h1.t1	g44571
OG0016187	Aa_G303360.h1.t1	g46061
OG0016188	Aa_G708440.h1.t1	g46060
OG0016189	Aa_G640620.h1.t1	g46045
OG0016190	Aa_G341850.h1.t1	g46034
OG0016191	Aa_G341820.h1.t1	g46031
OG0016192	Aa_G341800.h1.t1	g46030
OG0016193	Aa_G341770.h1.t1	g46028
OG0016194	Aa_G579200.h1.t1	g44584
OG0016195	Aa_G187280.h1.t1	g46010
OG0016196	Aa_G187120.h1.t1	g46003
OG0016197	Aa_G199380.h1.t1	g46001
OG0016198	Aa_G199360.h1.t1	g45999
OG0016199	Aa_G457930.h1.t1	g46477
OG0016201	Aa_G293050.h1.t1	g46488
OG0016202	Aa_G293070.h1.t1	g46491
OG0016203	Aa_G293170.h1.t1	g44347
OG0016204	Aa_G336920.h1.t1	g46512
OG0016205	Aa_G457390.h1.t1	g44316
OG0016206	Aa_G293650.h1.t1	g13601
OG0016207	Aa_G293550.h1.t1	g46544
OG0016209	Aa_G385700.h1.t1	g46594
OG0016210	Aa_G389020.h1.t1	g44272
OG0016211	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1	g46596
OG0016212	Aa_G706640.h1.t1	g46601
OG0016213	Aa_G239090.h1.t1	g46608
OG0016214	Aa_G239250.h1.t1	g44265
OG0016215	Aa_G239190.h1.t1	g44267
OG0016216	Aa_G239180.h1.t1	g44268
OG0016217	Aa_G239170.h1.t1	g45244
OG0016218	Aa_G40040.h1.t1	g7282
OG0016219	Aa_G720240.h1.t1	g12256
OG0016220	Aa_G378960.h1.t1	g13153, g7258
OG0016221	Aa_G374050.h1.t1	g12249
OG0016222	Aa_G463650.h1.t1	g7231
OG0016223	Aa_G546600.h1.t1	g7222
OG0016224	Aa_G207830.h1.t1	g7221
OG0016225	Aa_G327430.h1.t1	g12216
OG0016226	Aa_G237670.h1.t1	g13206
OG0016227	Aa_G483870.h1.t1	g7184
OG0016228	Aa_G140320.h1.t1	g13223
OG0016229	Aa_G1480.h1.t1	g7139
OG0016230	Aa_G1230.h1.t1	g12152
OG0016231	Aa_G235030.h1.t1	g7082
OG0016232	Aa_G424020.h1.t1	g12135
OG0016233	Aa_G32080.h1.t1	g12111
OG0016234	Aa_G233750.h1.t1	g7050
OG0016235	Aa_G233780.h1.t1	g7049
OG0016236	Aa_G223390.h1.t1, Aa_G223380.h1.t1	g7037
OG0016237	Aa_G223470.h1.t1	g12093
OG0016238	Aa_G223480.h1.t1	g12092
OG0016239	Aa_G223490.h1.t1	g7024
OG0016240	Aa_G223520.h1.t1	g7019
OG0016242	Aa_G317050.h1.t1	g12081
OG0016243	Aa_G97050.h1.t1	g6995
OG0016244	Aa_G20490.h1.t1	g12063
OG0016245	Aa_G20480.h1.t1	g6986, g13272
OG0016246	Aa_G20450.h1.t1	g12062
OG0016247	Aa_G20380.h1.t1	g6982
OG0016248	Aa_G20350.h1.t1	g12060
OG0016250	Aa_G53620.h1.t1	g6948
OG0016251	Aa_G53550.h1.t1	g13286
OG0016252	Aa_G53520.h1.t1	g12044
OG0016253	Aa_G587220.h1.t1	g6934
OG0016255	Aa_G176940.h1.t1	g12028
OG0016256	Aa_G176990.h1.t1	g12023
OG0016257	Aa_G63010.h1.t1	g6907
OG0016258	Aa_G62970.h1.t1	g6902
OG0016259	Aa_G82030.h1.t1	g6881
OG0016260	Aa_G104740.h1.t1	g6869
OG0016263	Aa_G342900.h1.t1	g6848
OG0016264	Aa_G382270.h1.t1	g6830
OG0016265	Aa_G240050.h1.t1	g6821
OG0016267	Aa_G164460.h1.t1	g6784
OG0016268	Aa_G164570.h1.t1	g6778
OG0016269	Aa_G164650.h1.t1	g11951
OG0016270	Aa_G164660.h1.t1	g11950
OG0016271	Aa_G50760.h1.t1	g11945
OG0016272	Aa_G250560.h1.t1	g11914
OG0016273	Aa_G222510.h1.t1	g44208
OG0016274	Aa_G133340.h1.t1	g13369
OG0016275	Aa_G133330.h1.t1	g6710
OG0016276	Aa_G133260.h1.t1	g11896
OG0016277	Aa_G284680.h1.t1	g11700
OG0016278	Aa_G72030.h1.t1	g6662
OG0016279	Aa_G229450.h1.t1	g13389
OG0016280	Aa_G229420.h1.t1	g11868
OG0016281	Aa_G858190.h1.t1	g13405
OG0016282	Aa_G538150.h1.t1	g11834
OG0016283	Aa_G96530.h1.t1	g6583
OG0016284	Aa_G330880.h1.t1	g6548
OG0016285	Aa_G239900.h1.t1	g6542
OG0016286	Aa_G87440.h1.t1	g13468
OG0016287	Aa_G227300.h1.t1	g13480
OG0016289	Aa_G199050.h1.t1	g11731
OG0016290	Aa_G199020.h1.t1	g11729
OG0016291	Aa_G306430.h1.t1	g6452
OG0016292	Aa_G400010.h1.t1	g11707
OG0016293	Aa_G399990.h1.t1	g11706
OG0016294	Aa_G35850.h1.t1	g51051
