Orthogroup	Arabis_alpina	Cardamine_glauca
OG0015900	Aa_G473500.h1.t1	Cg008G294870
OG0015901	Aa_G7910.h1.t1	Cg008G294970
OG0015902	Aa_G7950.h1.t1	Cg008G295000
OG0015903	Aa_G431470.h1.t1	Cg008G295810
OG0015904	Aa_G236940.h1.t1	Cg008G295730
OG0015906	Aa_G321070.h1.t1	Cg008G295570
OG0015907	Aa_G240260.h1.t1	Cg008G295440
OG0015908	Aa_G356640.h1.t1, Aa_G600910.h1.t1	Cg008G296200
OG0015909	Aa_G96830.h1.t1, Aa_G1045980.h1.t1	Cg008G296550
OG0015910	Aa_G42400.h1.t1	Cg004G117660
OG0015911	Aa_G59250.h1.t1	Cg008G296430
OG0015912	Aa_G158010.h1.t1	Cg008G296780
OG0015913	Aa_G489970.h1.t1	Cg008G296890
OG0015914	Aa_G162340.h1.t1	Cg008G297070
OG0015915	Aa_G162270.h1.t1	Cg008G297130
OG0015916	Aa_G162210.h1.t1	Cg008G297170
OG0015917	Aa_G334640.h1.t1	Cg008G297520
OG0015918	Aa_G264850.h1.t1	Cg008G297660
OG0015919	Aa_G264830.h1.t1	Cg008G297640
OG0015920	Aa_G192830.h1.t1	Cg008G297740
OG0015921	Aa_G220360.h1.t1	Cg008G297860
OG0015922	Aa_G387520.h1.t1	Cg008G297930
OG0015923	Aa_G325640.h1.t1	Cg008G297950
OG0015924	Aa_G70370.h1.t1	Cg008G298230
OG0015925	Aa_G85840.h1.t1	Cg008G298320
OG0015926	Aa_G411020.h1.t1	Cg008G298550
OG0015927	Aa_G411010.h1.t1	Cg008G298560
OG0015928	Aa_G416090.h1.t1	Cg008G298700
OG0015929	Aa_G655880.h1.t1	Cg008G298730
OG0015930	Aa_G442570.h1.t1	Cg006G237420
OG0015931	Aa_G446950.h1.t1	Cg008G299010
OG0015932	Aa_G126230.h1.t1	Cg008G299120
OG0015933	Aa_G126220.h1.t1	Cg008G299130
OG0015934	Aa_G126120.h1.t1	Cg008G299200
OG0015935	Aa_G128840.h1.t1	Cg008G299610
OG0015936	Aa_G141020.h1.t1	Cg008G305970
OG0015937	Aa_G189780.h1.t1	Cg008G306270
OG0015939	Aa_G691090.h1.t1	Cg008G306360
OG0015940	Aa_G26050.h1.t1	Cg008G306760
OG0015941	Aa_G25920.h1.t1	Cg008G306910
OG0015942	Aa_G430240.h1.t1	Cg008G307050
OG0015943	Aa_G430250.h1.t1	Cg008G307060
OG0015944	Aa_G761910.h1.t1	Cg008G307450
OG0015946	Aa_G106940.h1.t1	Cg002G058120
OG0015947	Aa_G296640.h1.t1	Cg008G308050
OG0015948	Aa_G32090.h1.t1	Cg001G014370
OG0015949	Aa_G382490.h1.t1	Cg008G309070, Cg008G310710
OG0015951	Aa_G509950.h1.t1	Cg008G312080
OG0015952	Aa_G102180.h1.t1	Cg008G312600
OG0015953	Aa_G102080.h1.t1	Cg008G312290
OG0015955	Aa_G386480.h1.t1	Cg008G287680
OG0015959	Aa_G386410.h1.t1	Cg008G287610
OG0015961	Aa_G200210.h1.t1	Cg008G313620
OG0015962	Aa_G82650.h1.t1	Cg006G204560
OG0015963	Aa_G287030.h1.t1	Cg008G313350
OG0015964	Aa_G414800.h1.t1	Cg008G287180
OG0015966	Aa_G307570.h1.t1	Cg008G286940
OG0015967	Aa_G307540.h1.t1	Cg008G286890
OG0015968	Aa_G195210.h1.t1	Cg008G286760
OG0015969	Aa_G195190.h1.t1	Cg008G286740
OG0015970	Aa_G195180.h1.t1	Cg008G286720
OG0015971	Aa_G261360.h1.t1	Cg008G286610
OG0015972	Aa_G261340.h1.t1	Cg008G286590
OG0015973	Aa_G261300.h1.t1	Cg008G286540
OG0015974	Aa_G526540.h1.t1	Cg008G286490
OG0015975	Aa_G526560.h1.t1	Cg008G286470
OG0015976	Aa_G170490.h1.t1	Cg008G286210
OG0015977	Aa_G1160.h1.t1	Cg004G131290
OG0015978	Aa_G353270.h1.t1	Cg008G286080
OG0015979	Aa_G353340.h1.t1	Cg008G286010
OG0015980	Aa_G634220.h1.t1	Cg008G285950
OG0015981	Aa_G304020.h1.t1	Cg008G285750
OG0015982	Aa_G274960.h1.t1	Cg006G228900
OG0015983	Aa_G73310.h1.t1	Cg008G285470
OG0015984	Aa_G73220.h1.t1	Cg008G285350
OG0015985	Aa_G73090.h1.t1	Cg008G285250
OG0015986	Aa_G112960.h1.t1	Cg008G305790
OG0015987	Aa_G112970.h1.t1	Cg008G305770
OG0015988	Aa_G112990.h1.t1	Cg008G305730
OG0015989	Aa_G113050.h1.t1	Cg008G305610
OG0015990	Aa_G70610.h1.t1	Cg008G304920
OG0015991	Aa_G267340.h1.t1	Cg008G304780
OG0015992	Aa_G596590.h1.t1	Cg008G304570
OG0015993	Aa_G169030.h1.t1	Cg008G304520
OG0015994	Aa_G169090.h1.t1	Cg008G304470
OG0015995	Aa_G719370.h1.t1	Cg008G304400
OG0015996	Aa_G45540.h1.t1	Cg008G304030
OG0015997	Aa_G45510.h1.t1	Cg008G304060
OG0015998	Aa_G45360.h1.t1	Cg008G304190
OG0015999	Aa_G45350.h1.t1	Cg008G304200
OG0016001	Aa_G46240.h1.t1	Cg008G303730
OG0016002	Aa_G474990.h1.t1	Cg008G303530
OG0016003	Aa_G630870.h1.t1	Cg008G303490
OG0016004	Aa_G630810.h1.t1	Cg008G303410
OG0016005	Aa_G150.h1.t1	Cg004G143650
OG0016006	Aa_G143280.h1.t1	Cg008G303230
OG0016007	Aa_G637240.h1.t1	Cg008G303170
OG0016008	Aa_G97920.h1.t1	Cg008G302850
OG0016009	Aa_G97980.h1.t1	Cg008G302780
OG0016010	Aa_G94760.h1.t1	Cg003G108640
OG0016011	Aa_G94790.h1.t1	Cg003G108660
OG0016012	Aa_G94800.h1.t1	Cg002G071790
OG0016013	Aa_G94970.h1.t1	Cg003G108850
OG0016014	Aa_G448820.h1.t1	Cg003G109090
OG0016015	Aa_G448840.h1.t1	Cg003G109110
OG0016016	Aa_G401160.h1.t1	Cg003G109310
OG0016017	Aa_G435240.h1.t1	Cg003G109400
OG0016018	Aa_G61390.h1.t1	Cg003G109830
OG0016019	Aa_G131160.h1.t1	Cg003G109870
OG0016020	Aa_G315920.h1.t1	Cg003G110020
OG0016021	Aa_G316000.h1.t1	Cg003G110120
OG0016022	Aa_G316010.h1.t1	Cg003G110130
OG0016023	Aa_G13690.h1.t1	Cg003G110350
OG0016024	Aa_G13770.h1.t1	Cg003G110410
OG0016025	Aa_G621060.h1.t1	Cg003G110530
OG0016026	Aa_G406230.h1.t1	Cg003G110730
OG0016027	Aa_G406320.h1.t1	Cg003G110820
OG0016028	Aa_G492160.h1.t1	Cg003G110900
OG0016029	Aa_G148010.h1.t1	Cg003G106360
OG0016030	Aa_G93940.h1.t1	Cg003G106200
OG0016031	Aa_G93870.h1.t1	Cg003G106130
OG0016032	Aa_G93860.h1.t1	Cg003G106120
OG0016033	Aa_G93780.h1.t1	Cg003G106060
OG0016034	Aa_G93740.h1.t1	Cg003G106020
OG0016035	Aa_G344190.h1.t1	Cg003G105820
OG0016036	Aa_G31440.h1.t1	Cg003G105800
OG0016037	Aa_G122540.h1.t1	Cg002G055520
OG0016038	Aa_G122460.h1.t1	Cg002G055590
OG0016039	Aa_G309430.h1.t1	Cg002G055760
OG0016040	Aa_G515870.h1.t1	Cg002G056090
OG0016041	Aa_G109770.h1.t1	Cg002G056400
OG0016042	Aa_G109740.h1.t1	Cg002G056440
OG0016043	Aa_G177170.h1.t1	Cg002G056480
OG0016044	Aa_G131540.h1.t1	Cg002G056680
OG0016045	Aa_G124690.h1.t1	Cg002G056780
OG0016046	Aa_G446200.h1.t1	Cg002G056870
OG0016047	Aa_G342160.h1.t1	Cg002G057140
OG0016048	Aa_G944970.h1.t1	Cg002G057220
OG0016049	Aa_G225240.h1.t1	Cg002G057270
OG0016050	Aa_G45330.h1.t1	Cg008G304210
OG0016051	Aa_G411870.h1.t1	Cg002G057580
OG0016052	Aa_G608670.h1.t1	Cg002G057830
OG0016053	Aa_G106770.h1.t1	Cg002G057920
OG0016054	Aa_G106790.h1.t1	Cg002G057930
OG0016055	Aa_G248940.h1.t1	Cg006G216540
OG0016056	Aa_G768760.h1.t1	Cg002G058510
OG0016057	Aa_G253590.h1.t1	Cg002G058540
OG0016058	Aa_G325780.h1.t1	Cg002G058570
OG0016059	Aa_G390180.h1.t1	Cg002G058650, Cg002G058630
OG0016060	Aa_G363960.h1.t1	Cg002G058730
OG0016061	Aa_G556680.h1.t1	Cg002G058780
OG0016062	Aa_G406330.h1.t1	Cg003G110830
OG0016063	Aa_G711580.h1.t1	Cg002G058870
OG0016064	Aa_G561380.h1.t1	Cg002G058910
OG0016066	Aa_G492010.h1.t1	Cg002G059080
OG0016067	Aa_G377200.h1.t1	Cg002G059140
OG0016068	Aa_G691560.h1.t1	Cg002G059230
OG0016069	Aa_G254310.h1.t1	Cg002G059350
OG0016070	Aa_G296270.h1.t1	Cg002G059420
OG0016071	Aa_G296260.h1.t1	Cg002G059430
OG0016072	Aa_G518110.h1.t1	Cg002G059630
OG0016073	Aa_G207440.h1.t1	Cg002G059670
OG0016074	Aa_G207430.h1.t1	Cg002G059680
OG0016075	Aa_G207420.h1.t1	Cg002G059690
OG0016076	Aa_G458660.h1.t1	Cg002G059740
OG0016077	Aa_G88900.h1.t1	Cg002G060060
OG0016078	Aa_G715870.h1.t1	Cg002G060200
OG0016079	Aa_G578520.h1.t1	Cg002G060260
OG0016080	Aa_G99320.h1.t1	Cg002G060700
OG0016081	Aa_G597790.h1.t1	Cg002G061490
OG0016082	Aa_G436390.h1.t1	Cg002G062030
OG0016083	Aa_G436350.h1.t1	Cg002G062090
OG0016084	Aa_G115960.h1.t1	Cg002G063570
OG0016085	Aa_G337520.h1.t1	Cg002G064580
OG0016086	Aa_G337510.h1.t1	Cg002G064660
OG0016087	Aa_G337470.h1.t1	Cg002G064820
OG0016088	Aa_G252730.h1.t1	Cg002G064850
OG0016089	Aa_G252710.h1.t1	Cg002G072660
OG0016090	Aa_G252670.h1.t1	Cg002G066290
OG0016091	Aa_G6520.h1.t1	Cg006G243780
OG0016092	Aa_G218620.h1.t1	Cg007G268300
OG0016093	Aa_G449650.h1.t1	Cg007G267410
OG0016094	Aa_G131730.h1.t1	Cg007G268080
OG0016095	Aa_G609160.h1.t1	Cg007G268330
OG0016096	Aa_G479380.h1.t1	Cg007G267880
OG0016097	Aa_G634610.h1.t1	Cg007G268840
OG0016098	Aa_G299430.h1.t1	Cg007G269060
OG0016099	Aa_G40350.h1.t1	Cg004G128240
OG0016100	Aa_G182950.h1.t1	Cg007G268920
OG0016101	Aa_G405650.h1.t1	Cg007G269160
OG0016103	Aa_G305290.h1.t1	Cg007G269230
OG0016104	Aa_G305330.h1.t1	Cg007G269300
OG0016105	Aa_G305340.h1.t1	Cg007G269310
OG0016106	Aa_G538490.h1.t1	Cg007G269750
OG0016107	Aa_G446070.h1.t1	Cg007G269560
OG0016108	Aa_G446080.h1.t1	Cg007G269550
OG0016109	Aa_G335310.h1.t1	Cg007G269850
OG0016111	Aa_G540890.h1.t1	Cg007G269980
OG0016112	Aa_G144570.h1.t1	Cg007G270280
OG0016113	Aa_G510850.h1.t1	Cg007G270410
OG0016114	Aa_G295000.h1.t1	Cg007G270490
OG0016115	Aa_G221930.h1.t1	Cg007G270610
OG0016116	Aa_G222000.h1.t1	Cg007G270670
OG0016118	Aa_G17780.h1.t1	Cg007G271080
OG0016119	Aa_G437970.h1.t1	Cg007G271110
OG0016120	Aa_G163330.h1.t1	Cg007G271270
OG0016121	Aa_G413020.h1.t1	Cg007G271370
OG0016122	Aa_G232170.h1.t1	Cg007G271620
OG0016123	Aa_G232200.h1.t1, Aa_G232190.h1.t1	Cg007G271640
OG0016124	Aa_G170750.h1.t1	Cg007G271760
OG0016125	Aa_G170790.h1.t1	Cg007G271790
OG0016126	Aa_G297620.h1.t1	Cg007G271830
OG0016127	Aa_G319530.h1.t1	Cg007G271920
OG0016128	Aa_G319470.h1.t1	Cg007G271990
OG0016129	Aa_G149300.h1.t1	Cg007G272030
OG0016130	Aa_G149350.h1.t1	Cg007G272070
OG0016131	Aa_G149360.h1.t1	Cg007G272080
OG0016132	Aa_G245900.h1.t1	Cg007G272110
OG0016133	Aa_G245880.h1.t1	Cg007G272120
OG0016134	Aa_G245840.h1.t1	Cg007G272160
OG0016135	Aa_G245820.h1.t1	Cg007G272180
OG0016136	Aa_G475200.h1.t1	Cg007G272490
OG0016137	Aa_G485910.h1.t1	Cg007G278760
OG0016138	Aa_G204310.h1.t1	Cg007G278650
OG0016139	Aa_G204290.h1.t1	Cg007G278620
OG0016140	Aa_G787050.h1.t1	Cg007G278550
OG0016141	Aa_G314210.h1.t1	Cg007G278290
OG0016142	Aa_G129480.h1.t1	Cg007G278260
OG0016143	Aa_G129290.h1.t1	Cg007G278090
OG0016144	Aa_G654170.h1.t1	Cg007G278020
OG0016145	Aa_G104350.h1.t1	Cg007G277890
OG0016146	Aa_G193630.h1.t1	Cg007G277550
OG0016148	Aa_G418910.h1.t1	Cg007G277340
OG0016149	Aa_G418990.h1.t1	Cg007G277260
OG0016151	Aa_G211290.h1.t1	Cg004G144910
OG0016152	Aa_G111100.h1.t1, Aa_G111090.h1.t1	Cg007G277140
OG0016153	Aa_G111120.h1.t1	Cg007G277120
OG0016154	Aa_G111190.h1.t1	Cg007G277060
OG0016155	Aa_G111200.h1.t1	Cg007G277050
OG0016156	Aa_G87750.h1.t1	Cg007G276880
OG0016157	Aa_G87760.h1.t1	Cg007G276860
OG0016158	Aa_G87820.h1.t1	Cg007G276760
OG0016159	Aa_G87860.h1.t1	Cg007G276710
OG0016160	Aa_G281730.h1.t1	Cg007G276440
OG0016161	Aa_G64870.h1.t1	Cg007G276210
OG0016162	Aa_G64850.h1.t1	Cg007G276190
OG0016163	Aa_G64760.h1.t1	Cg007G276130
OG0016164	Aa_G128400.h1.t1, Aa_G356250.h1.t1	Cg006G203490
OG0016165	Aa_G198500.h1.t1	Cg007G276010
OG0016166	Aa_G198480.h1.t1	Cg007G275990
OG0016167	Aa_G198420.h1.t1	Cg007G275950
OG0016168	Aa_G348820.h1.t1	Cg007G275750
OG0016169	Aa_G259450.h1.t1	Cg007G275560
OG0016170	Aa_G476890.h1.t1	Cg007G275470
OG0016171	Aa_G477030.h1.t1, Aa_G201440.h1.t1	Cg007G275390
OG0016172	Aa_G477070.h1.t1	Cg007G275350
OG0016173	Aa_G64500.h1.t1	Cg007G275260
OG0016174	Aa_G64600.h1.t1	Cg007G275160
OG0016175	Aa_G492790.h1.t1	Cg007G275110
OG0016176	Aa_G492800.h1.t1	Cg007G275100
OG0016177	Aa_G492850.h1.t1	Cg007G275040
OG0016178	Aa_G492870.h1.t1	Cg007G275000
OG0016179	Aa_G283770.h1.t1	Cg007G274770
OG0016180	Aa_G639690.h1.t1	Cg007G274760
OG0016181	Aa_G449840.h1.t1	Cg007G274710
OG0016182	Aa_G30590.h1.t1	Cg007G274510
OG0016183	Aa_G30500.h1.t1	Cg007G274430
OG0016185	Aa_G203160.h1.t1	Cg007G274060
OG0016186	Aa_G303460.h1.t1	Cg007G273820
OG0016187	Aa_G303360.h1.t1	Cg007G273780
OG0016188	Aa_G708440.h1.t1	Cg007G273760
OG0016189	Aa_G640620.h1.t1	Cg007G273600
OG0016190	Aa_G341850.h1.t1	Cg007G273580
OG0016191	Aa_G341820.h1.t1	Cg007G273550
OG0016192	Aa_G341800.h1.t1	Cg007G273530
OG0016193	Aa_G341770.h1.t1	Cg007G273500
OG0016194	Aa_G579200.h1.t1	Cg007G273430
OG0016195	Aa_G187280.h1.t1	Cg007G273160
OG0016196	Aa_G187120.h1.t1	Cg007G273010
OG0016197	Aa_G199380.h1.t1	Cg007G272980
OG0016198	Aa_G199360.h1.t1	Cg007G272960
OG0016199	Aa_G457930.h1.t1	Cg007G279460
OG0016200	Aa_G370310.h1.t1	Cg007G279570
OG0016201	Aa_G293050.h1.t1	Cg007G279580
OG0016202	Aa_G293070.h1.t1	Cg007G279610
OG0016203	Aa_G293170.h1.t1	Cg007G279660
OG0016205	Aa_G457390.h1.t1	Cg007G280210
OG0016206	Aa_G293650.h1.t1	Cg007G280360
OG0016207	Aa_G293550.h1.t1	Cg007G280470
OG0016208	Aa_G385690.h1.t1	Cg007G281330
OG0016209	Aa_G385700.h1.t1	Cg007G281340
OG0016210	Aa_G389020.h1.t1	Cg007G281440
OG0016211	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1	Cg007G281460
OG0016212	Aa_G706640.h1.t1	Cg007G281510
OG0016213	Aa_G239090.h1.t1	Cg007G281660
OG0016214	Aa_G239250.h1.t1	Cg007G281750
OG0016215	Aa_G239190.h1.t1	Cg007G281800
OG0016216	Aa_G239180.h1.t1	Cg007G281810
OG0016217	Aa_G239170.h1.t1	Cg007G281820
OG0016218	Aa_G40040.h1.t1	Cg004G128530
OG0016219	Aa_G720240.h1.t1	Cg004G128700
OG0016220	Aa_G378960.h1.t1	Cg004G128910
OG0016221	Aa_G374050.h1.t1	Cg004G128960
OG0016222	Aa_G463650.h1.t1	Cg004G129410
OG0016223	Aa_G546600.h1.t1	Cg004G147300, Cg004G129550
OG0016224	Aa_G207830.h1.t1	Cg004G129570
OG0016225	Aa_G327430.h1.t1	Cg004G129670
OG0016226	Aa_G237670.h1.t1	Cg004G129970
OG0016227	Aa_G483870.h1.t1	Cg004G130290
OG0016228	Aa_G140320.h1.t1	Cg004G130870
OG0016229	Aa_G1480.h1.t1	Cg004G130990
OG0016230	Aa_G1230.h1.t1	Cg004G131220
OG0016231	Aa_G235030.h1.t1	Cg004G131770
OG0016232	Aa_G424020.h1.t1	Cg004G131900
OG0016233	Aa_G32080.h1.t1	Cg004G132110
OG0016234	Aa_G233750.h1.t1	Cg004G132280
OG0016235	Aa_G233780.h1.t1	Cg004G132310
OG0016236	Aa_G223390.h1.t1, Aa_G223380.h1.t1	Cg004G132570
OG0016237	Aa_G223470.h1.t1	Cg004G132640
OG0016238	Aa_G223480.h1.t1	Cg004G132650
OG0016239	Aa_G223490.h1.t1	Cg004G132660
OG0016240	Aa_G223520.h1.t1	Cg004G132690
OG0016242	Aa_G317050.h1.t1	Cg004G132990
OG0016243	Aa_G97050.h1.t1	Cg004G133210
OG0016244	Aa_G20490.h1.t1	Cg004G133360
OG0016245	Aa_G20480.h1.t1	Cg004G133370
OG0016246	Aa_G20450.h1.t1	Cg004G133410
OG0016247	Aa_G20380.h1.t1	Cg004G133450
OG0016248	Aa_G20350.h1.t1	Cg004G133480
OG0016249	Aa_G753450.h1.t1	Cg004G133660
OG0016250	Aa_G53620.h1.t1	Cg004G133900
OG0016251	Aa_G53550.h1.t1	Cg004G133990
OG0016252	Aa_G53520.h1.t1	Cg004G134020
OG0016253	Aa_G587220.h1.t1	Cg004G134110
OG0016254	Aa_G176880.h1.t1	Cg004G134450
OG0016255	Aa_G176940.h1.t1	Cg004G134500
OG0016256	Aa_G176990.h1.t1	Cg004G134570
OG0016257	Aa_G63010.h1.t1	Cg004G134620
OG0016258	Aa_G62970.h1.t1	Cg004G134680
OG0016259	Aa_G82030.h1.t1	Cg004G135030
OG0016260	Aa_G104740.h1.t1	Cg004G135180
OG0016264	Aa_G382270.h1.t1	Cg004G135780
OG0016265	Aa_G240050.h1.t1	Cg004G135860
OG0016267	Aa_G164460.h1.t1	Cg004G136390
OG0016268	Aa_G164570.h1.t1	Cg004G136480
OG0016269	Aa_G164650.h1.t1	Cg004G136570
OG0016270	Aa_G164660.h1.t1	Cg004G136590, Cg004G136580
OG0016271	Aa_G50760.h1.t1	Cg004G136690
OG0016272	Aa_G250560.h1.t1	Cg004G137360
OG0016273	Aa_G222510.h1.t1	Cg007G248220
OG0016274	Aa_G133340.h1.t1	Cg004G137590
OG0016275	Aa_G133330.h1.t1	Cg004G137610
OG0016276	Aa_G133260.h1.t1	Cg004G137690
OG0016277	Aa_G284680.h1.t1	Cg004G142660
OG0016278	Aa_G72030.h1.t1	Cg004G138610
OG0016279	Aa_G229450.h1.t1	Cg004G138480
OG0016280	Aa_G229420.h1.t1	Cg004G138390
OG0016281	Aa_G858190.h1.t1	Cg004G139190
OG0016282	Aa_G538150.h1.t1	Cg004G139430
OG0016283	Aa_G96530.h1.t1	Cg004G139670
OG0016284	Aa_G330880.h1.t1	Cg004G140530
OG0016285	Aa_G239900.h1.t1	Cg004G140680
OG0016286	Aa_G87440.h1.t1	Cg004G140950
OG0016287	Aa_G227300.h1.t1	Cg004G141590
OG0016289	Aa_G199050.h1.t1	Cg004G141790
OG0016290	Aa_G199020.h1.t1	Cg004G141820
OG0016291	Aa_G306430.h1.t1	Cg004G142340
OG0016292	Aa_G400010.h1.t1	Cg004G142470
OG0016293	Aa_G399990.h1.t1	Cg004G142540
OG0016294	Aa_G35850.h1.t1	Cg005G187790
OG0016295	Aa_G76900.h1.t1	Cg004G142850
OG0016296	Aa_G380120.h1.t1	Cg004G142790
OG0016297	Aa_G77010.h1.t1	Cg004G142950
OG0016298	Aa_G204590.h1.t1	Cg004G143370
OG0016299	Aa_G680660.h1.t1	Cg004G143240
OG0016300	Aa_G390.h1.t1	Cg004G144530
OG0016301	Aa_G240.h1.t1	Cg004G144030
OG0016302	Aa_G354210.h1.t1	Cg004G146780
OG0016303	Aa_G238050.h1.t1	Cg003G099360
OG0016304	Aa_G105300.h1.t1	Cg004G147930
OG0016305	Aa_G116410.h1.t1	Cg004G146510
OG0016306	Aa_G302840.h1.t1	Cg004G145700
OG0016307	Aa_G105330.h1.t1	Cg004G147900
OG0016309	Aa_G105230.h1.t1	Cg004G148070
OG0016310	Aa_G105210.h1.t1	Cg004G148170
OG0016311	Aa_G105200.h1.t1	Cg004G148180
OG0016312	Aa_G105190.h1.t1	Cg004G148200
OG0016313	Aa_G105180.h1.t1	Cg004G148250
OG0016314	Aa_G105170.h1.t1	Cg004G148260
OG0016315	Aa_G105110.h1.t1	Cg004G148350
OG0016316	Aa_G105090.h1.t1	Cg004G148380
OG0016317	Aa_G105050.h1.t1	Cg004G148470
OG0016318	Aa_G395310.h1.t1	Cg004G148750
OG0016319	Aa_G298700.h1.t1	Cg001G033080
OG0016320	Aa_G269150.h1.t1	Cg004G150530, Cg004G149600
OG0016321	Aa_G675140.h1.t1	Cg004G150920, Cg004G149740
OG0016322	Aa_G284860.h1.t1	Cg004G149860, Cg004G150840
OG0016323	Aa_G246810.h1.t1	Cg004G150800, Cg004G149930
OG0016324	Aa_G246780.h1.t1	Cg004G149940, Cg004G150790
OG0016325	Aa_G548590.h1.t1, Aa_G384680.h1.t1	Cg004G151350
OG0016326	Aa_G543470.h1.t1	Cg004G152240
OG0016327	Aa_G323520.h1.t1	Cg004G152550
OG0016328	Aa_G70100.h1.t1	Cg004G152700
OG0016329	Aa_G70080.h1.t1	Cg004G152740
OG0016330	Aa_G436180.h1.t1	Cg004G153000
OG0016331	Aa_G421720.h1.t1	Cg004G153100
OG0016332	Aa_G329610.h1.t1	Cg004G153710
OG0016333	Aa_G197450.h1.t1	Cg004G154050
OG0016334	Aa_G197440.h1.t1	Cg004G154070
OG0016335	Aa_G235660.h1.t1	Cg004G154220
OG0016336	Aa_G483720.h1.t1	Cg004G154720
OG0016337	Aa_G415500.h1.t1	Cg004G154560
OG0016338	Aa_G415550.h1.t1	Cg004G154500
OG0016339	Aa_G99890.h1.t1	Cg004G154450
OG0016340	Aa_G99990.h1.t1	Cg004G154360
OG0016341	Aa_G185840.h1.t1	Cg004G155100
OG0016342	Aa_G259240.h1.t1	Cg004G151560, Cg001G035660
OG0016343	Aa_G244910.h1.t1	Cg004G155650
OG0016344	Aa_G244960.h1.t1	Cg004G155690
OG0016345	Aa_G726600.h1.t1	Cg004G156020
OG0016346	Aa_G64150.h1.t1	Cg004G156190
OG0016347	Aa_G64230.h1.t1	Cg004G156210
OG0016348	Aa_G513460.h1.t1	Cg004G156330
OG0016349	Aa_G166630.h1.t1	Cg004G156470
OG0016350	Aa_G166620.h1.t1	Cg004G156480
OG0016351	Aa_G166510.h1.t1	Cg004G156610
OG0016353	Aa_G440890.h1.t1	Cg004G157140
OG0016354	Aa_G505110.h1.t1	Cg004G157320
OG0016355	Aa_G109010.h1.t1	Cg006G194400
OG0016356	Aa_G109040.h1.t1	Cg006G194430
OG0016357	Aa_G378670.h1.t1	Cg006G194500
OG0016358	Aa_G420920.h1.t1	Cg006G194570
OG0016359	Aa_G193180.h1.t1	Cg006G194690
OG0016360	Aa_G193230.h1.t1	Cg006G194760
OG0016361	Aa_G231470.h1.t1	Cg006G194920
OG0016362	Aa_G375440.h1.t1	Cg006G195060
OG0016363	Aa_G176050.h1.t1	Cg006G195140
OG0016364	Aa_G243370.h1.t1	Cg004G129760
OG0016365	Aa_G608290.h1.t1	Cg006G195430
OG0016366	Aa_G458820.h1.t1	Cg004G130260
OG0016368	Aa_G643170.h1.t1	Cg006G195920
OG0016369	Aa_G501510.h1.t1	Cg006G196400
OG0016370	Aa_G381980.h1.t1	Cg006G196540
OG0016372	Aa_G173580.h1.t1	Cg006G196930
OG0016373	Aa_G173590.h1.t1	Cg006G196940
OG0016374	Aa_G173610.h1.t1	Cg006G196970
OG0016375	Aa_G465530.h1.t1	Cg006G197140
OG0016376	Aa_G465570.h1.t1	Cg006G197180
OG0016377	Aa_G386140.h1.t1	Cg006G197280
OG0016378	Aa_G256030.h1.t1	Cg006G197420
OG0016379	Aa_G256060.h1.t1	Cg006G197440
OG0016380	Aa_G568110.h1.t1	Cg006G197500
OG0016381	Aa_G219710.h1.t1	Cg006G197520
OG0016382	Aa_G219730.h1.t1	Cg006G197530
OG0016383	Aa_G410600.h1.t1	Cg006G198850
OG0016384	Aa_G431680.h1.t1	Cg006G198660
OG0016385	Aa_G431670.h1.t1	Cg006G198650
OG0016386	Aa_G415040.h1.t1	Cg006G198490
OG0016387	Aa_G582080.h1.t1	Cg006G198380
OG0016388	Aa_G370060.h1.t1	Cg006G198310
OG0016389	Aa_G370070.h1.t1	Cg006G198300
OG0016390	Aa_G36860.h1.t1	Cg006G199120
OG0016391	Aa_G36830.h1.t1	Cg006G199160
OG0016392	Aa_G178400.h1.t1	Cg006G199210
OG0016393	Aa_G459430.h1.t1	Cg006G199570
OG0016394	Aa_G180980.h1.t1	Cg006G199660
OG0016395	Aa_G656560.h1.t1	Cg006G199690
OG0016396	Aa_G92510.h1.t1	Cg006G199720
OG0016397	Aa_G92570.h1.t1	Cg006G199770
OG0016398	Aa_G513230.h1.t1	Cg006G200140
OG0016399	Aa_G581490.h1.t1	Cg006G200170
OG0016400	Aa_G581500.h1.t1	Cg006G200180
OG0016401	Aa_G705460.h1.t1	Cg006G200190
OG0016402	Aa_G95900.h1.t1	Cg006G200220
OG0016403	Aa_G689710.h1.t1	Cg006G200360
OG0016404	Aa_G110640.h1.t1	Cg006G201330
OG0016405	Aa_G110740.h1.t1	Cg006G201430
OG0016406	Aa_G110800.h1.t1	Cg006G201500
OG0016407	Aa_G110870.h1.t1	Cg006G201580
OG0016408	Aa_G57610.h1.t1	Cg006G201690
OG0016409	Aa_G57570.h1.t1	Cg006G201760
OG0016410	Aa_G57550.h1.t1	Cg006G201780
OG0016411	Aa_G57530.h1.t1	Cg006G201800
OG0016412	Aa_G418770.h1.t1	Cg006G201920
OG0016413	Aa_G380700.h1.t1	Cg001G024960
OG0016414	Aa_G461360.h1.t1	Cg001G025100
OG0016415	Aa_G507540.h1.t1	Cg001G025250
OG0016416	Aa_G565100.h1.t1	Cg001G025560
OG0016418	Aa_G727550.h1.t1	Cg001G025590
OG0016419	Aa_G562820.h1.t1	Cg005G171850
OG0016420	Aa_G138790.h1.t1	Cg006G215890
