Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0015347	AT5G52100.1	XP_006280887.1
OG0015348	AT5G52010.1	XP_023640872.1
OG0015349	AT5G51970.1	XP_006280679.1
OG0015350	AT5G51820.1	XP_006281919.1
OG0015351	AT5G51600.1	XP_023633167.1
OG0015352	AT5G51690.1	XP_023636072.1
OG0015353	AT5G51710.1	XP_023636535.1
OG0015354	AT5G51570.1	XP_006279659.2
OG0015355	AT5G51010.1	XP_006281246.1
OG0015356	AT5G51060.1	XP_006282261.1
OG0015357	AT5G51050.1	XP_006281426.2
OG0015358	AT2G07340.1	XP_023634124.1
OG0015359	AT2G13840.1	XP_006297717.1
OG0015360	AT2G14050.1	XP_006297152.1
OG0015361	AT2G14095.1	XP_006298449.1
OG0015362	AT2G14110.1	XP_023641483.1
OG0015363	AT2G13810.1	XP_006297649.1
OG0015364	AT2G14210.2	XP_023642287.1
OG0015365	AT2G14260.1	XP_006299976.2
OG0015366	AT2G14530.1	XP_006297796.1
OG0015367	AT2G14620.1	XP_006298221.1
OG0015368	AT2G14680.2	XP_006297176.2
OG0015369	AT2G14820.1	XP_006297197.1
OG0015370	AT2G15230.1	XP_006296713.1
OG0015371	AT2G15310.1	XP_023642670.1
OG0015372	AT2G15320.1	XP_006299807.1
OG0015373	AT2G15960.1	XP_006298909.1
OG0015374	AT3G32940.1	XP_023638304.1
OG0015375	AT2G16380.1	XP_006297369.1
OG0015376	AT2G16440.1	XP_006296975.1
OG0015377	AT2G16800.1	XP_006297931.1
OG0015378	AT2G16860.1	XP_006298098.2
OG0015379	AT4G23950.2	XP_023634151.1
OG0015380	AT4G23790.1	XP_006282849.2
OG0015381	AT4G23780.1, AT4G23770.1	XP_023635123.1
OG0015382	AT4G22960.1	XP_006283608.2
OG0015383	AT4G22940.2	XP_023634793.1
OG0015384	AT4G22900.1	XP_006284067.1
OG0015385	AT4G22758.1	XP_006284357.1
OG0015386	AT4G22560.1	XP_006284350.1
OG0015387	AT4G22530.1	XP_006285991.1
OG0015388	AT4G22160.2	XP_006286177.1
OG0015389	AT4G19880.2	XP_023635683.1
OG0015390	AT4G20060.1	XP_006283032.1
OG0015391	AT4G20310.4	XP_006283552.1
OG0015392	AT4G20760.2	XP_006284140.1
OG0015393	AT4G20820.1	XP_006283525.1
OG0015394	AT4G20870.1	XP_006284450.1
OG0015395	AT4G20930.1	XP_006284037.1
OG0015396	AT4G20960.1	XP_006283790.1
OG0015397	AT4G21170.1	XP_006285106.1
OG0015398	AT4G21180.1	XP_006283280.1
OG0015399	AT4G21210.1	XP_023635473.1
OG0015400	AT4G21300.1	XP_006286154.1
OG0015401	AT4G21323.1	XP_006283139.1
OG0015402	AT4G21340.1	XP_006285553.2
OG0015403	AT4G21350.1	XP_006282651.1
OG0015404	AT5G20660.1	XP_006287022.1
OG0015405	AT4G21510.1	XP_006282705.1
OG0015406	AT4G21520.1	XP_006283773.1
OG0015407	AT4G21610.1	XP_006286008.2
OG0015408	AT4G21670.1	XP_006283078.1
OG0015409	AT2G01350.1	XP_006291409.1
OG0015410	AT4G21780.1	XP_006285845.1
OG0015411	AT4G21820.3	XP_023634956.1
OG0015412	AT1G44090.1	XP_006306112.1
OG0015413	AT4G21880.1	XP_006283108.1
OG0015414	AT4G19660.2	XP_023635187.1
OG0015415	AT4G19590.2	XP_023634123.1
OG0015417	AT5G27280.1	XP_006288620.1
OG0015418	AT1G63610.1	XP_023642992.1
OG0015419	AT5G42310.1	XP_006279580.1
OG0015420	AT5G42390.1	XP_023635497.1
OG0015421	AT4G16340.1	XP_006282522.1
OG0015422	AT4G16490.1	XP_006282596.1
OG0015423	AT4G16570.1	XP_023634516.1
OG0015424	AT4G16370.1	XP_006283198.1
OG0015425	AT4G16590.1	XP_006282581.1
OG0015426	AT4G16700.1	XP_006286156.1
OG0015427	AT4G16780.1	XP_006284142.2
OG0015428	AT4G16800.1	XP_023635297.1
OG0015429	AT4G17020.3	XP_006285003.1
OG0015430	AT3G01960.1	XP_006298775.1
OG0015431	AT3G01860.1	XP_023641836.1
OG0015432	AT3G01840.1	XP_006297134.1
OG0015433	AT3G01820.1	XP_006298261.2
OG0015434	AT3G01710.3	XP_023642158.1
OG0015435	AT3G01570.1	XP_023641329.1
OG0015436	AT3G01510.1	XP_006297296.1
OG0015437	AT5G66590.1	XP_006279499.1
OG0015438	AT5G66530.1	XP_006280859.1
OG0015439	AT5G66420.2	XP_023636481.1
OG0015440	AT1G77370.2	XP_006302987.1
OG0015441	AT5G66300.1	XP_006280905.1
OG0015442	AT3G26060.2	XP_006291823.1
OG0015443	AT5G66180.1	XP_006282226.1
OG0015444	AT5G66160.1	XP_006281860.2
OG0015445	AT5G66090.1	XP_006281130.1
OG0015446	AT5G66050.1	XP_023638326.1
OG0015448	AT3G63540.1	XP_006292627.1
OG0015449	AT3G63530.1	XP_023638370.1
OG0015451	AT3G63470.1	XP_006292523.2
OG0015452	AT3G63420.3	XP_006292109.1
OG0015453	AT3G63400.1	XP_023638129.1, XP_023638954.1
OG0015454	AT3G63310.1	XP_006292690.1
OG0015455	AT3G63300.1	XP_006292218.1
OG0015456	AT3G63120.1	XP_006291814.1
OG0015457	AT3G63090.1	XP_006291245.1
OG0015458	AT3G62970.1	XP_006291570.2
OG0015459	AT3G62880.1	XP_006293300.1
OG0015460	AT3G62820.1	XP_006291882.1
OG0015461	AT3G62780.1	XP_006292651.1
OG0015462	AT3G62730.1	XP_006292494.1
OG0015463	AT3G62620.1	XP_023638468.1
OG0015464	AT3G62370.1	XP_006291368.1
OG0015465	AT3G62360.1	XP_006292713.1
OG0015466	AT3G62240.1	XP_006290262.1
OG0015467	AT3G62200.1	XP_006290678.1
OG0015468	AT3G62020.1	XP_006290312.1
OG0015469	AT3G61910.1	XP_006292948.1
OG0015470	AT3G61870.1	XP_006291671.1
OG0015471	AT3G61840.1	XP_006293216.1
OG0015472	AT5G51880.1	XP_006279683.1
OG0015473	AT3G61660.2	XP_006293268.1
OG0015474	AT3G61550.1	XP_006291847.1
OG0015475	AT3G61490.4	XP_006291035.1
OG0015476	AT3G61410.3	XP_006293252.2
OG0015477	AT3G61170.1	XP_023638440.1
OG0015478	AT3G61150.1	XP_006290613.1
OG0015480	AT3G60860.1	XP_006282259.1
OG0015481	AT3G60850.1	XP_006290712.1
OG0015482	AT2G25890.2	XP_006295714.1
OG0015483	AT3G60510.3	XP_006291254.1
OG0015484	AT3G60440.1	XP_023638258.1
OG0015485	AT3G60340.1	XP_006291453.1
OG0015486	AT1G25420.1	XP_006305211.2
OG0015487	AT3G60300.2	XP_023638265.1
OG0015488	AT3G60240.4	XP_023638992.1
OG0015489	AT3G60970.1, AT3G60160.1	XP_023637883.1
OG0015490	AT3G59980.1	XP_006293043.1
OG0015491	AT3G59940.1	XP_006292239.1
OG0015492	AT3G59780.1	XP_006292503.1
OG0015493	AT3G59520.1	XP_023637829.1
OG0015494	AT3G59390.1	XP_006291531.2
OG0015495	AT3G59380.1	XP_006291459.2
OG0015496	AT2G05790.1	XP_006297583.1
OG0015497	AT3G59150.1	XP_006290894.2
OG0015498	AT3G58830.2	XP_006291323.2
OG0015500	AT3G58650.1	XP_006290604.1
OG0015501	AT3G58560.1	XP_006290784.1
OG0015502	AT3G58530.1	XP_023639164.1
OG0015503	AT3G58490.1	XP_006291211.1
OG0015504	AT3G58470.1	XP_006291642.2
OG0015505	AT3G58460.2	XP_023638255.1
OG0015506	AT3G58010.1	XP_006290370.1
OG0015507	AT3G57830.1	XP_006290696.1
OG0015508	AT3G57810.2	XP_006291548.1
OG0015509	AT3G57760.1	XP_006291346.1
OG0015510	AT3G57630.1	XP_006290615.1
OG0015511	AT3G57570.1	XP_023637798.1
OG0015512	AT3G57540.1	XP_006293304.1
OG0015513	AT3G57410.1	XP_023637836.1
OG0015515	AT2G25800.1	XP_006293617.1
OG0015516	AT3G57050.1	XP_006291071.1
OG0015517	AT3G56720.3	XP_023638128.1
OG0015518	AT3G56650.1	XP_023637893.1
OG0015519	AT3G56610.1	XP_006299657.1, XP_006293020.1
OG0015520	AT3G45010.1	XP_006290935.1
OG0015521	AT3G56440.1	XP_006292213.1
OG0015522	AT3G56410.2	XP_023638744.1
OG0015523	AT3G56230.1	XP_006291636.1
OG0015524	AT3G56170.1	XP_006291485.1
OG0015525	AT3G56130.1	XP_023637955.1
OG0015526	AT3G56040.1	XP_006292431.1
OG0015527	AT3G56000.1	XP_006290419.1
OG0015528	AT3G55920.1	XP_006291798.1
OG0015529	AT3G55840.1	XP_006292901.1
OG0015530	AT3G55830.1	XP_006291460.1
OG0015531	AT3G55640.1	XP_006291466.1
OG0015532	AT1G63460.1	XP_023642995.1
OG0015533	AT3G55390.1	XP_006292463.1
OG0015534	AT3G55360.1	XP_006290373.1
OG0015535	AT3G55330.1	XP_023638448.1
OG0015536	AT3G55260.1	XP_006290865.1
OG0015537	AT3G55230.1	XP_023638518.1
OG0015538	AT3G55160.1	XP_006290485.2
OG0015539	AT3G55140.1	XP_006291476.1
OG0015540	AT3G55060.1	XP_023638526.1
OG0015541	AT3G54970.1	XP_023638332.1
OG0015542	AT3G54930.1	XP_006290981.1
OG0015543	AT3G54880.1	XP_023638532.1
OG0015544	AT3G54870.2	XP_006290526.1
OG0015545	AT3G54830.1	XP_023639309.1
OG0015546	AT1G68080.1	XP_023644120.1
OG0015547	AT3G54640.1	XP_006291523.1
OG0015548	AT3G54600.1	XP_006291261.1
OG0015549	AT3G54500.3	XP_006290711.1
OG0015550	AT3G54460.1	XP_006293149.1
OG0015551	AT3G54420.1	XP_006291664.1
OG0015552	AT3G54390.2	XP_006292979.1
OG0015553	AT3G54380.1	XP_023638281.1
OG0015554	AT3G54240.1	XP_006292272.1
OG0015555	AT1G41830.1	XP_006307199.1
OG0015556	AT2G05260.1	XP_006297981.1
OG0015557	AT3G53970.1	XP_006291553.1
OG0015558	AT3G53940.1	XP_006291362.1
OG0015559	AT3G53880.1	XP_006291519.1
OG0015560	AT3G53830.4	XP_006290887.2
OG0015561	AT3G53560.2	XP_006292273.1
OG0015562	AT2G20725.1	XP_006298194.1
OG0015563	AT3G53090.1	XP_023637832.1
OG0015564	AT3G53030.1	XP_006290889.1
OG0015565	AT3G52970.2	XP_006293048.1
OG0015566	AT3G52820.1	XP_006291164.1
OG0015567	AT3G52710.1	XP_006291522.2
OG0015568	AT3G52640.2	XP_006290686.1
OG0015569	AT3G52610.1	XP_006291061.1
OG0015570	AT3G52520.1	XP_023639037.1
OG0015571	AT5G53860.4	XP_006280533.1
OG0015572	AT5G53760.1	XP_006280243.1
OG0015573	AT5G53470.1	XP_006280752.1
OG0015574	AT5G53450.1	XP_006279586.1
OG0015575	AT5G53320.1	XP_006280204.1
OG0015576	AT5G53310.1	XP_006281093.1
OG0015577	AT4G16070.3	XP_006283282.1
OG0015578	AT3G24490.1	XP_006298066.1
OG0015579	AT3G24495.1	XP_006296868.1
OG0015580	AT3G24530.1	XP_006297563.1
OG0015581	AT3G24560.2	XP_023642742.1
OG0015582	AT3G24590.2	XP_006296723.1
OG0015583	AT3G24730.1	XP_006298736.1
OG0015584	AT3G24750.2	XP_006299701.2
OG0015585	AT3G24820.1	XP_023642031.1
OG0015586	AT3G25130.1	XP_006297814.1
OG0015587	AT3G25150.2	XP_023642816.1
OG0015588	AT3G25210.1	XP_006297781.2
OG0015589	AT3G25220.1	XP_006298734.1
OG0015590	AT3G25430.1	XP_006299254.1
OG0015591	AT3G25440.1	XP_023641881.1
OG0015592	AT2G04350.1	XP_023641108.1
OG0015593	AT2G04360.2	XP_023641109.1
OG0015594	AT2G04530.1	XP_006299164.1
OG0015595	AT2G04560.1	XP_006299911.1
OG0015596	AT2G04570.1	XP_006298032.1
OG0015597	AT2G04780.1	XP_023641573.1
OG0015598	AT2G04842.1	XP_006297093.2
OG0015599	AT2G04940.1	XP_006296789.1
OG0015600	AT2G05120.2	XP_006296676.1
OG0015601	AT2G05320.1	XP_006296708.1
OG0015602	AT2G05760.1	XP_006297434.1
OG0015603	AT3G43520.1	XP_006291786.1
OG0015604	AT2G05910.1	XP_006298511.2
OG0015605	AT3G24320.1	XP_023642552.1
OG0015606	AT1G66830.1	XP_006300314.1
OG0015607	AT1G67050.1	XP_006302685.1
OG0015608	AT1G67110.1	XP_006300450.1
OG0015609	AT1G67210.1	XP_006302282.1
OG0015610	AT1G67300.2	XP_006302175.1
OG0015611	AT3G43400.1, AT1G67400.1	XP_006302643.1
OG0015612	AT1G67490.1	XP_006300710.2
OG0015613	AT1G67500.2	XP_023643164.1
OG0015614	AT1G67830.1	XP_006302412.1
OG0015615	AT1G67900.1	XP_006300867.1
OG0015616	AT1G68030.1	XP_006301220.1
OG0015617	AT1G68090.1	XP_006300427.1
OG0015618	AT1G68185.2	XP_006300327.1
OG0015619	AT1G68220.1	XP_006302748.2
OG0015620	AT4G06676.1	XP_006289621.1
OG0015621	AT5G48220.1	XP_006280626.2
OG0015622	AT5G48800.1	XP_006281736.1
OG0015623	AT5G48790.1	XP_006280834.2
OG0015624	AT5G48650.1	XP_023641017.1
OG0015625	AT5G48590.1	XP_006280743.1
OG0015626	AT2G18100.1	XP_006297155.1
OG0015627	AT5G33370.1	XP_006283972.1
OG0015628	AT2G18240.1	XP_006298507.1
OG0015629	AT2G18290.1	XP_006298623.1
OG0015630	AT2G18370.1	XP_006298841.1
OG0015631	AT2G18410.1	XP_006297927.1
OG0015632	AT2G18465.1	XP_006298310.1
OG0015633	AT2G18540.2	XP_023642445.1
OG0015634	AT2G18876.1	XP_006297899.1
OG0015635	AT2G18900.1	XP_006296974.2
OG0015636	AT2G18969.1	XP_006298682.1
OG0015637	AT2G19330.1	XP_023642770.1
OG0015638	AT2G19385.1	XP_006298267.1
OG0015639	AT2G19430.1	XP_006297958.1
OG0015640	AT2G41200.1	XP_023640303.1
OG0015641	AT2G41120.1	XP_006295651.1
OG0015642	AT2G41050.1	XP_023640168.1
OG0015643	AT2G40970.1	XP_006295739.2
OG0015644	AT2G40930.1	XP_006296310.1
OG0015645	AT2G03140.12	XP_006293246.1
OG0015646	AT2G40840.1	XP_006293633.1
OG0015647	AT2G40700.1	XP_006295405.2
OG0015648	AT2G40660.1	XP_023640052.1
OG0015649	AT2G40390.1	XP_006294080.1
OG0015650	AT5G42010.1	XP_006283216.1
OG0015651	AT2G40280.1	XP_006293840.2
OG0015652	AT2G40270.1	XP_023640665.1
OG0015653	AT2G40110.1	XP_006295229.1
OG0015654	AT2G39950.1	XP_006293799.2
OG0015655	AT2G39920.1	XP_023639748.1
OG0015656	AT2G39910.1	XP_006295692.1
OG0015657	AT2G39880.1	XP_006294397.1
OG0015658	AT2G39670.2	XP_006294270.1
OG0015659	AT2G39650.1	XP_006294666.1
OG0015660	AT2G39550.1	XP_006296026.1
OG0015661	AT2G39435.1	XP_006294168.1
OG0015662	AT2G39090.1	XP_006295551.1
OG0015663	AT2G38960.3	XP_006294116.2
OG0015664	AT2G38890.3	XP_023639586.1
OG0015665	AT3G12350.1	XP_006297741.1
OG0015666	AT2G38860.2	XP_006294278.2
OG0015667	AT2G38830.1	XP_006295726.2
OG0015668	AT2G38720.1	XP_023639643.1
OG0015669	AT2G38660.1	XP_006294495.1
OG0015670	AT2G38580.1	XP_023640077.1
OG0015671	AT2G01640.1	XP_006291984.1
OG0015672	AT2G38550.1	XP_006294550.1
OG0015673	AT2G38410.1	XP_006293789.1
OG0015674	AT2G38340.1	XP_006295384.1
OG0015675	AT2G38160.3	XP_006295953.1
OG0015676	AT2G38140.1	XP_006296531.1
OG0015677	AT2G38130.1	XP_023639935.1
OG0015678	AT4G08790.1	XP_006288289.1
OG0015679	AT2G38050.1	XP_006295771.1
OG0015680	AT2G37820.1	XP_006295890.1
OG0015681	AT2G37760.1	XP_006294644.1
OG0015682	AT3G44020.1	XP_006291975.1
OG0015683	AT2G37660.1	XP_006294589.1
OG0015684	AT2G37640.1	XP_006294816.1
OG0015685	AT2G37340.1	XP_006293506.1
OG0015686	AT2G37240.1	XP_006294870.1
OG0015687	AT2G37230.1	XP_006296196.1
OG0015688	AT2G37195.2	XP_006295230.1
OG0015689	AT2G37100.1	XP_006294724.1
OG0015690	AT2G37090.1	XP_006296219.1, XP_006296216.2
OG0015691	AT2G37025.1	XP_006295772.1
OG0015692	AT2G37010.1	XP_006296443.1
OG0015693	AT2G36960.3	XP_023640301.1
OG0015694	AT2G36885.1	XP_006294833.2
OG0015695	AT4G12570.1	XP_006286358.1
OG0015696	AT4G04320.1	XP_006287500.1
OG0015697	AT4G04330.1	XP_006288771.1
OG0015698	AT4G04350.1	XP_006287002.1
OG0015699	AT4G04470.1	XP_006288732.1
OG0015700	AT4G04614.1	XP_023635766.1
OG0015701	AT5G43080.1	XP_006280684.1
OG0015702	AT4G30570.1	XP_006284084.2
OG0015703	AT4G12090.1	XP_006289425.1
OG0015704	AT5G43180.1	XP_006282415.2
OG0015705	AT4G11880.1	XP_006288611.1
OG0015706	AT4G12460.7	XP_023636281.1
OG0015707	AT2G21280.2	XP_006294502.1
OG0015708	AT2G21370.1	XP_023641006.1
OG0015709	AT2G21385.1	XP_006293495.2
OG0015710	AT2G21520.2	XP_023640005.1
OG0015711	AT2G21620.2	XP_023639777.1
OG0015712	AT2G21640.1	XP_023640556.1
OG0015713	AT2G21960.1	XP_006296468.1
OG0015714	AT2G21970.1	XP_023641014.1
OG0015715	AT2G22080.1	XP_023639430.1
OG0015716	AT2G22260.6	XP_006295426.1
OG0015717	AT2G22450.1	XP_006294135.1
OG0015718	AT2G22570.1	XP_006294884.1
OG0015719	AT2G22840.1	XP_006293984.1
OG0015720	AT2G23093.1	XP_006294129.2
OG0015721	AT2G23320.1	XP_006294625.1
OG0015722	AT2G23370.1	XP_006296258.1
OG0015723	AT2G23380.1	XP_006295423.1
OG0015724	AT2G23460.1	XP_006293655.1
OG0015725	AT2G23890.2	XP_006293942.1
OG0015726	AT2G25530.1	XP_006293890.1
OG0015727	AT2G25490.1	XP_006293838.1
OG0015728	AT2G25950.1	XP_006295006.1
OG0015729	AT2G26100.1	XP_023640049.1
OG0015730	AT2G24860.1	XP_006295092.2
OG0015731	AT2G26210.1	XP_006295051.1
OG0015732	AT2G26300.1	XP_023640178.1
OG0015733	AT2G26200.1	XP_023633190.1
OG0015734	AT2G24830.1	XP_006296432.1
OG0015735	AT2G26260.1	XP_023640881.1
OG0015736	AT2G26460.1	XP_006293917.1
OG0015737	AT2G24350.1	XP_023639339.1
OG0015738	AT2G25620.1	XP_006294374.1
OG0015739	AT1G43580.1	XP_006307532.2
OG0015740	AT1G43190.1	XP_023633271.1
OG0015741	AT1G43690.1	XP_006307053.1
OG0015742	AT1G44000.1	XP_006304121.1
OG0015743	AT1G44120.2	XP_006304821.2
OG0015744	AT1G44350.1	XP_006307296.2
OG0015745	AT1G36980.1	XP_023633187.1
OG0015746	AT1G36370.1	XP_006307065.1
OG0015747	AT1G36320.1	XP_006307651.1
OG0015748	AT1G36060.1	XP_006303237.1
OG0015749	AT1G35680.1	XP_006305607.1
OG0015750	AT1G35510.1	XP_006304663.1
OG0015751	AT1G35490.1	XP_006305878.1
OG0015752	AT1G35420.2	XP_023645875.1
OG0015753	AT1G34640.1	XP_006303445.1
OG0015754	AT1G34580.1	XP_006307287.1
OG0015755	AT1G34430.1	XP_006307286.2
OG0015756	AT1G34420.1	XP_006304713.1
OG0015757	AT1G34380.2	XP_006305228.1
OG0015758	AT1G34320.1	XP_006306964.1
OG0015759	AT1G34245.1	XP_023646050.1, XP_006305864.1
OG0015760	AT1G34200.1	XP_006305229.1
OG0015761	AT1G33430.2	XP_023644597.1
OG0015762	AT4G08690.1	XP_006288267.1
OG0015763	AT4G08550.2	XP_023636417.1
OG0015765	AT4G10050.1	XP_006288071.1
OG0015766	AT4G10090.1	XP_023636864.1
OG0015767	AT4G10120.1	XP_023636497.1
OG0015768	AT4G10140.1	XP_006288744.1
OG0015769	AT4G10170.1	XP_006288500.1
OG0015770	AT4G10180.1	XP_006289806.2
OG0015771	AT4G10240.1	XP_006289760.2
OG0015772	AT4G10300.1	XP_006288876.1
OG0015773	AT4G10330.1	XP_006286605.1
OG0015774	AT4G10465.1	XP_006289340.1
OG0015775	AT4G10630.1	XP_006286786.1
OG0015776	AT4G10920.1	XP_006288802.1
OG0015777	AT4G10930.1	XP_023636336.1
OG0015778	AT4G10970.6	XP_023636356.1
OG0015779	AT4G11120.1	XP_023636590.1
OG0015780	AT4G11175.1	XP_006288860.1
OG0015781	AT4G11230.1	XP_006289909.1
OG0015782	AT4G11280.1	XP_006287590.1
OG0015783	AT4G11440.1	XP_006286373.1
OG0015784	AT4G11450.1	XP_006287161.1
OG0015785	AT4G11570.1	XP_006287963.1
OG0015786	AT4G11655.1	XP_006288648.1
OG0015787	AT4G11670.2	XP_006286936.1
OG0015788	AT4G11680.2	XP_006287901.1
OG0015789	AT5G19160.1	XP_006287694.1
OG0015790	AT5G26240.1	XP_006290072.1
OG0015791	AT2G26570.1	XP_006293713.1
OG0015792	AT5G48440.1	XP_006280436.1
OG0015793	AT5G26600.1	XP_006287664.1
OG0015794	AT5G26810.1	XP_023637250.1
OG0015795	AT5G26820.1	XP_006286480.1
OG0015796	AT5G26930.1	XP_006289523.1
OG0015797	AT5G27710.1	XP_006288157.1
OG0015798	AT5G27390.2	XP_023636977.1
OG0015799	AT5G27395.1	XP_023636772.1
OG0015800	AT5G28080.2	XP_006287586.2
OG0015801	AT2G19980.1	XP_006299459.2
OG0015802	AT2G20000.1	XP_006297034.2
OG0015803	AT2G20010.2	XP_006296917.1
OG0015804	AT2G20110.2	XP_006297342.1
OG0015805	AT2G20120.1, AT2G20130.1	XP_006298323.1
OG0015806	AT2G20270.2	XP_006298612.2
OG0015807	AT2G20780.1	XP_006297425.1
OG0015808	AT2G20495.3	XP_006298241.2
OG0015809	AT3G50370.2	XP_023637888.1
OG0015810	AT4G31000.1	XP_006283459.1
OG0015811	AT3G45900.1	XP_006291264.1
OG0015812	AT3G45850.1	XP_023638409.1
OG0015813	AT3G45780.1	XP_006292321.1
OG0015814	AT2G48070.3	XP_023639676.1
OG0015815	AT2G48010.1	XP_006295825.2
OG0015816	AT2G47960.1	XP_006293426.1
OG0015817	AT2G47830.1	XP_006296572.2
OG0015818	AT2G47790.1	XP_006295658.1
OG0015819	AT2G47770.1	XP_006295036.1
OG0015820	AT2G47760.5	XP_006294178.2
OG0015821	AT2G47680.1	XP_006293613.1
OG0015822	AT2G47600.1	XP_006293968.1
OG0015823	AT2G47540.1	XP_006295080.1
OG0015824	AT2G47090.1	XP_023640650.1
OG0015825	AT2G47070.1	XP_023639628.1
OG0015826	AT2G46950.1	XP_023643564.1, XP_006293976.2
OG0015827	AT2G46915.1	XP_023640759.1
OG0015828	AT2G46900.1	XP_023640195.1
OG0015829	AT2G46880.1	XP_023640934.1
OG0015830	AT2G46700.1	XP_006293857.1
OG0015831	AT2G46640.4	XP_006293507.2
OG0015832	AT2G46360.1	XP_023640813.1
OG0015833	AT2G46100.1	XP_023639484.1
OG0015834	AT2G45880.1	XP_006293786.1
OG0015835	AT2G45700.1	XP_006293744.1
OG0015836	AT2G45620.1	XP_006295859.1
OG0015837	AT2G45610.1	XP_006296220.1
OG0015838	AT2G45590.1	XP_023640491.1
OG0015839	AT2G45240.1	XP_006296333.1
OG0015840	AT2G45210.1	XP_006295154.1
OG0015841	AT2G45180.1	XP_006295216.1
OG0015842	AT2G45150.1	XP_023639648.1
OG0015843	AT2G17970.1	XP_006300108.1
OG0015844	AT2G45040.1	XP_006293383.1
OG0015845	AT2G45010.1	XP_006294886.1
OG0015846	AT2G44970.1	XP_006294052.1
OG0015847	AT2G44920.2	XP_006294952.1
OG0015848	AT2G44850.1	XP_023640805.1
OG0015849	AT4G03550.1	XP_023637481.1
OG0015850	AT2G44760.1	XP_006295679.1
OG0015851	AT2G44710.1	XP_006293703.1
OG0015852	AT2G44360.1	XP_006295211.1
OG0015853	AT2G43990.1	XP_006296075.1
OG0015854	AT2G43870.1	XP_006295652.1
OG0015855	AT2G43720.1	XP_006295181.1
OG0015856	AT2G43560.1	XP_023640151.1
OG0015857	AT2G43465.1	XP_006294367.1
OG0015858	AT2G43400.1	XP_006295895.1
OG0015859	AT2G43310.1	XP_006296106.1
OG0015860	AT2G43235.1	XP_006294241.1
OG0015861	AT2G43070.4	XP_006293936.2
OG0015862	AT2G42960.1	XP_023640075.1
OG0015863	AT2G42900.1	XP_023640512.1
OG0015864	AT2G42860.1	XP_006296166.1
OG0015865	AT2G42850.1	XP_006295434.1
OG0015866	AT2G42760.1	XP_006294801.1
OG0015867	AT2G42670.2	XP_023640943.1
OG0015868	AT2G42660.1	XP_006295407.1
OG0015869	AT2G42590.3	XP_006294817.1
OG0015870	AT2G42250.1	XP_006296500.2
OG0015871	AT2G41950.1	XP_006294802.1
OG0015872	AT2G41740.1	XP_023639655.1
OG0015873	AT2G41870.1	XP_006294746.1
OG0015874	AT2G41890.1	XP_006295802.1
OG0015875	AT2G41900.1	XP_006293740.1
OG0015876	AT2G41550.1	XP_006294191.2
OG0015877	AT2G41520.1	XP_006296537.2
OG0015878	AT2G41450.1	XP_023640270.1
OG0015879	AT5G47400.1	XP_006280035.1
OG0015880	AT5G47040.1	XP_006279987.1
OG0015881	AT3G01220.1	XP_023642332.1
OG0015882	AT3G01210.1	XP_023642333.1
OG0015883	AT3G01180.1	XP_006297008.1
OG0015884	AT3G01170.1	XP_006298962.1
OG0015885	AT3G01080.2	XP_006297602.1
OG0015886	AT3G01060.1	XP_006297653.1
OG0015887	AT3G02110.1	XP_006297594.1
OG0015888	AT3G02120.1	XP_006300032.1
OG0015889	AT3G02125.1	XP_006299561.1
OG0015890	AT3G02180.1	XP_006298828.1
OG0015891	AT3G02290.5	XP_023642498.1
OG0015892	AT3G02300.2	XP_023642415.1
OG0015893	AT3G02450.1	XP_006299835.1
OG0015894	AT3G02540.1	XP_006299986.1
OG0015895	AT3G02690.1	XP_023641200.1
OG0015896	AT3G02700.1	XP_006298406.1
OG0015897	AT3G02710.1	XP_006297405.1
OG0015898	AT3G02720.1	XP_006297870.1
OG0015900	AT3G02820.2	XP_006298245.1
OG0015901	AT3G02920.1	XP_006298263.1
OG0015902	AT3G03000.1	XP_006298698.1
OG0015903	AT3G03010.1	XP_006299762.1
OG0015904	AT3G03190.1	XP_006298522.1
OG0015905	AT3G03270.1	XP_006298706.1
OG0015906	AT3G03520.1	XP_006297431.1
OG0015907	AT3G03670.1	XP_006299929.1
OG0015908	AT3G03750.2	XP_023641551.1
OG0015909	AT3G03773.2	XP_006298626.2
OG0015910	AT3G03880.1	XP_006298625.1
OG0015911	AT3G03900.1	XP_006298545.1
OG0015912	AT3G03970.1	XP_023641400.1
OG0015913	AT3G04010.1	XP_006297514.1
OG0015914	AT3G04130.1	XP_006298882.2
OG0015915	AT3G04140.1	XP_006297158.1
OG0015916	AT3G04260.1	XP_006296937.1
OG0015917	AT3G04350.1	XP_006299082.1
OG0015918	AT3G04500.1	XP_006298367.2
OG0015919	AT3G04810.1	XP_006296690.1
OG0015920	AT3G04850.1	XP_023642810.1
OG0015921	AT3G05170.1	XP_023642365.1
OG0015922	AT3G05210.1	XP_023641689.1
OG0015923	AT3G05270.1	XP_006297224.1
OG0015924	AT3G05410.2	XP_006298266.1
OG0015925	AT5G34930.2	XP_006285821.2
OG0015926	AT3G05510.1	XP_006297716.1
OG0015927	AT3G05630.1	XP_006296883.1
OG0015928	AT3G05720.1	XP_006297694.2
OG0015929	AT3G05740.1	XP_006297250.1
OG0015930	AT3G05760.1	XP_006298584.1
OG0015931	AT3G05820.2	XP_023642214.1
OG0015932	AT3G05830.2	XP_006298085.1
