Orthogroup	Arabidopsis_thaliana	Cochlearia_excelsa
OG0015991	AT3G11260.1	g12328
OG0015992	AT3G11340.1	g7386
OG0015993	AT3G11397.1	g7385
OG0015994	AT3G25250.1	g6405
OG0015995	AT3G11590.1	g7371
OG0015996	AT3G12020.2	g7338
OG0015997	AT3G12040.1	g7336
OG0015998	AT3G12100.1	g12295
OG0015999	AT3G12300.1	g12287
OG0016000	AT3G12345.1	g7314
OG0016001	AT3G12530.1	g7305
OG0016002	AT3G12590.1	g12276
OG0016003	AT3G12750.1	g7286
OG0016004	AT3G12880.1	g7276
OG0016005	AT2G01590.1	g10778
OG0016006	AT3G13110.1	g7258, g13153
OG0016007	AT3G13550.1	g7231
OG0016008	AT3G13677.1	g7222
OG0016009	AT3G13780.1	g12216
OG0016011	AT3G13845.1	g12215
OG0016012	AT3G13860.1	g13202
OG0016013	AT3G14010.5	g13206
OG0016014	AT3G14170.2	g12198
OG0016015	AT3G14370.1	g7164
OG0016016	AT3G14450.1	g12177
OG0016017	AT3G14760.1	g13223
OG0016018	AT3G14860.2	g7139
OG0016019	AT3G14880.1	g7137
OG0016020	AT3G14900.1	g7136
OG0016021	AT3G15080.1	g12152
OG0016022	AT3G15250.1	g7106
OG0016023	AT3G15290.1	g7102
OG0016024	AT3G15410.2	g7082
OG0016025	AT3G15580.1	g13239
OG0016026	AT4G26310.2	g7062
OG0016027	AT3G15900.1	g7050
OG0016028	AT3G15940.1	g7049
OG0016029	AT3G16190.1	g7037
OG0016030	AT3G16260.1	g12093
OG0016031	AT3G16270.1	g12092
OG0016032	AT3G16280.2	g7024
OG0016033	AT3G16310.1	g7019
OG0016034	AT3G16560.1	g13263
OG0016035	AT3G16565.3	g12081
OG0016036	AT3G16700.1	g6998
OG0016037	AT3G16910.1	g13272
OG0016038	AT3G17000.1	g6982
OG0016039	AT3G17030.1	g12060
OG0016041	AT3G17250.1	g13280
OG0016042	AT3G17450.1	g13286
OG0016043	AT3G17470.2	g12044
OG0016044	AT3G17680.2	g12035
OG0016045	AT3G17830.1	g6917
OG0016047	AT3G17930.1	g12028
OG0016048	AT3G18020.1	g12023
OG0016049	AT3G18040.3	g12021
OG0016050	AT3G18060.1	g6907
OG0016051	AT3G18110.1	g6902
OG0016052	AT5G42910.1	g37051
OG0016053	AT3G18220.1	g6890
OG0016054	AT3G18370.1	g6881
OG0016055	AT3G18524.1	g6869
OG0016056	AT2G10553.1, AT3G18640.1	g13314
OG0016057	AT3G18670.2	g11996
OG0016059	AT3G18800.1	g6856
OG0016060	AT3G18870.1	g11983
OG0016061	AT3G18900.4	g6848
OG0016062	AT3G19080.3	g6833
OG0016063	AT3G19120.1	g6830
OG0016064	AT3G19180.1	g6823
OG0016065	AT3G19200.1	g11970
OG0016066	AT3G19220.1	g6819
OG0016067	AT3G19210.1	g6820
OG0016069	AT3G19440.1	g11958
OG0016070	AT3G19450.1	g11957
OG0016071	AT3G19610.1	g6786
OG0016072	AT3G19630.1	g6784
OG0016073	AT3G19700.1	g6778
OG0016074	AT3G19780.1	g11952
OG0016075	AT3G19800.1	g11951
OG0016076	AT3G19900.1	g11945
OG0016077	AT3G20015.1	g6756
OG0016078	AT3G20180.2	g11932, g11926
OG0016079	AT3G20250.2	g6749
OG0016080	AT3G20280.1	g6747
OG0016081	AT3G20475.1	g6718
OG0016082	AT3G20500.1	g11912
OG0016083	AT3G20680.1	g13369
OG0016084	AT3G20720.2	g6710
OG0016085	AT3G20780.1	g11897
OG0016086	AT3G20830.1	g11893
OG0016087	AT3G20870.1	g6699
OG0016088	AT5G52830.1	g892
OG0016089	AT5G52820.1	g891
OG0016090	AT5G52800.3	g28389
OG0016091	AT5G52580.2	g885
OG0016092	AT2G13560.1	g14690
OG0016093	AT5G39790.3	g16883
OG0016094	AT5G39785.4	g16884
OG0016095	AT5G39250.1	g16901
OG0016096	AT5G38900.2	g18084
OG0016097	AT5G38710.1	g18087
OG0016098	AT5G38560.1	g46738
OG0016100	AT5G38060.1	g46762
OG0016101	AT5G37860.1	g18115
OG0016102	AT5G37830.1	g46772
OG0016103	AT5G37530.1	g46802
OG0016104	AT5G36880.2	g46840
OG0016105	AT5G48120.1	g10291
OG0016106	AT5G48040.1	g10294
OG0016107	AT5G47970.1	g10298
OG0016108	AT5G47940.1	g10299
OG0016109	AT3G23760.1	g6506
OG0016111	AT3G23240.1	g6542
OG0016112	AT3G23160.1	g6548
OG0016113	AT2G20870.1	g13837
OG0016114	AT3G22850.1	g6565
OG0016115	AT3G22590.1	g11807
OG0016116	AT3G22440.1	g6583
OG0016117	AT3G21630.1	g6637
OG0016118	AT3G21580.1	g13395
OG0016119	AT3G21570.1	g6662
OG0016120	AT3G21530.1	g13392
OG0016121	AT3G21360.1	g6674
OG0016122	AT3G21350.2	g13388
OG0016123	AT3G21295.1	g13384
OG0016124	AT3G20840.1	g6704
OG0016125	AT4G30310.2	g23415
OG0016126	AT4G29950.1	g23447
OG0016127	AT5G43230.1	g11126
OG0016128	AT1G66480.1	g44978
OG0016130	AT1G66345.1	g45001
OG0016131	AT1G66190.1	g45016
OG0016132	AT1G66160.1	g45019
OG0016133	AT1G66140.1	g45021
OG0016134	AT1G65730.1	g45046
OG0016135	AT1G65840.1	g42007
OG0016136	AT1G65900.1	g41914
OG0016137	AT1G65910.1	g45044
OG0016138	AT1G65580.1	g51957
OG0016139	AT1G65070.2	g53640
OG0016141	AT5G63930.1	g45138
OG0016142	AT1G64860.1	g45130
OG0016143	AT2G44870.1	g45102
OG0016144	AT2G23840.1	g41232
OG0016145	AT1G54450.1	g43822
OG0016146	AT5G18840.1	g4902
OG0016147	AT5G18820.1	g4903
OG0016148	AT5G18760.1	g4904
OG0016149	AT5G18750.1	g29072, g41456
OG0016150	AT5G18690.1	g4907
OG0016151	AT5G18660.1	g29067
OG0016152	AT5G18525.1	g41466
OG0016153	AT5G18390.1	g4922
OG0016154	AT5G18260.1	g29037
OG0016155	AT5G18220.1	g4933
OG0016156	AT5G18210.2	g41479
OG0016157	AT5G28500.1	g4727
OG0016158	AT5G49570.1	g4673
OG0016159	AT5G49480.1	g4662, g10189
OG0016160	AT5G49580.1	g4764
OG0016161	AT5G49110.2	g4535
OG0016162	AT2G19870.1	g5944
OG0016163	AT3G52340.6	g2413
OG0016164	AT3G52310.1	g11333
OG0016165	AT3G52280.2	g2415
OG0016166	AT3G52200.2	g19276
OG0016167	AT3G52160.1	g2423
OG0016168	AT3G52050.3	g2436
OG0016169	AT3G51920.1	g11340
OG0016170	AT5G41920.1	g16768
OG0016171	AT3G51890.1	g2444
OG0016172	AT3G51790.1	g19292
OG0016173	AT3G51780.1	g19293
OG0016174	AT3G51740.1	g11342
OG0016175	AT3G51630.1	g11344
OG0016176	AT3G51610.1	g19297
OG0016177	AT3G51580.2	g19304
OG0016178	AT3G51540.1	g2468
OG0016179	AT3G51410.1	g2474
OG0016180	AT3G51320.1	g19316
OG0016181	AT3G51310.1	g2485
OG0016182	AT3G51250.1	g11345
OG0016183	AT1G02170.1	g27755
OG0016184	AT1G02120.1	g30726
OG0016185	AT1G02100.1	g49286
OG0016186	AT1G01990.1	g26858
OG0016187	AT1G01970.1	g26859
OG0016188	AT1G01940.1	g49296
OG0016189	AT1G01910.1	g26862
OG0016190	AT1G01900.1	g30729
OG0016191	AT1G01880.1	g49298
OG0016192	AT1G01860.4	g49299
OG0016193	AT1G01770.1	g26864
OG0016194	AT1G01710.1	g49304
OG0016195	AT1G01695.1	g26869
OG0016196	AT1G01660.2	g30735
OG0016197	AT1G01570.2	g49316, g30738
OG0016198	AT1G01470.1	g49321
OG0016199	AT1G01430.1	g26874
OG0016200	AT1G01300.1	g49333
OG0016201	AT1G01280.1	g49336
OG0016202	AT1G01240.1	g49343
OG0016203	AT1G02260.1	g26880
OG0016204	AT2G10970.1	g13663
OG0016205	AT1G02310.2	g26887
OG0016206	AT1G02330.1	g49359
OG0016207	AT1G02390.1	g49364
OG0016208	AT1G02510.1	g30774
OG0016209	AT1G02630.1	g49382
OG0016210	AT1G02640.1	g30778
OG0016211	AT1G02700.1	g26896
OG0016212	AT1G02820.1	g26901
OG0016213	AT1G03090.2	g49400
OG0016214	AT1G03250.2	g30812
OG0016215	AT1G03380.1	g49415
OG0016216	AT1G03390.1	g30824
OG0016218	AT1G03560.1	g30832
OG0016219	AT1G03650.1	g26912
OG0016220	AT1G03687.1	g30836
OG0016221	AT1G03750.1	g30838
OG0016222	AT1G03830.2	g49431
OG0016223	AT1G04030.1	g30847
OG0016224	AT1G04180.1	g30861
OG0016225	AT1G04330.1	g26931
OG0016227	AT1G04570.1	g30878
OG0016229	AT1G04890.1	g49470
OG0016230	AT1G04900.1	g30898
OG0016231	AT1G04960.2	g30892
OG0016232	AT1G04970.1	g30891
OG0016233	AT1G04985.1	g49479
OG0016234	AT1G05060.1	g49480
OG0016235	AT1G05100.1	g30908
OG0016236	AT1G05140.1	g49487
OG0016237	AT1G05310.1	g26956
OG0016238	AT1G05340.1	g49491
OG0016239	AT1G05360.1	g26957
OG0016240	AT1G05380.1	g49494
OG0016241	AT1G05440.1	g30931
OG0016242	AT1G05610.2	g30941
OG0016243	AT1G05670.1	g30945
OG0016244	AT1G05820.1	g30955
OG0016245	AT1G05830.1	g30956
OG0016246	AT1G05840.1	g30958
OG0016247	AT1G05894.1	g30961
OG0016248	AT1G54780.1	g41130
OG0016249	AT1G06400.1	g49544
OG0016250	AT1G06450.1	g31000
OG0016251	AT1G06510.1	g26978
OG0016252	AT1G06520.1	g26979
OG0016253	AT1G06550.1	g31009
OG0016254	AT1G06690.1	g49549
OG0016255	AT1G06710.1	g26990
OG0016256	AT1G06730.1	g31019
OG0016257	AT1G06820.1	g31027
OG0016258	AT1G06840.1	g49554
OG0016259	AT1G06920.1	g31033
OG0016260	AT1G06970.1	g49558
OG0016261	AT1G07000.1	g31039
OG0016262	AT1G07040.1	g49560
OG0016263	AT1G07060.2	g31042
OG0016264	AT1G07250.1	g31052
OG0016266	AT4G24370.1	g17217
OG0016267	AT1G07460.2	g31066
OG0016268	AT1G07530.1	g49569
OG0016269	AT1G07540.1	g31071
OG0016271	AT1G07725.1	g31079
OG0016272	AT1G07850.1	g31083
OG0016273	AT1G05055.1	g26952
OG0016274	AT1G08125.2	g27020
OG0016275	AT1G08170.1	g49608
OG0016276	AT1G08190.1	g31111
OG0016277	AT1G08280.1	g49616
OG0016278	AT1G08470.1	g49678
OG0016279	AT1G08520.1	g49673
OG0016280	AT1G08590.1	g49665
OG0016281	AT1G08610.1	g27031
OG0016282	AT1G08640.1	g49664, g27033
OG0016283	AT1G08670.1	g27044
OG0016284	AT1G08720.1	g31134
OG0016285	AT1G08760.1	g49659
OG0016286	AT1G08770.1	g27050
OG0016287	AT1G09030.1	g49641
OG0016288	AT1G09160.1	g27061
OG0016289	AT1G09170.5	g31162
OG0016290	AT1G09240.1	g31169
OG0016291	AT1G51990.1	g31174
OG0016292	AT1G09440.1	g27077
OG0016293	AT1G09450.1	g31181
OG0016294	AT1G09610.1	g31202
OG0016295	AT1G09680.1	g31208
OG0016296	AT1G09810.1	g49704
OG0016297	AT1G09812.1	g31219
OG0016298	AT1G09815.1	g31220
OG0016300	AT1G09910.1	g49709
OG0016301	AT1G10240.1	g27107
OG0016302	AT1G10320.1	g31246
OG0016303	AT1G10530.1	g31258
OG0016304	AT1G10550.1	g49731
OG0016305	AT1G10800.2	g31278
OG0016306	AT1G10870.2	g31282
OG0016307	AT1G10880.1	g49754, g49756
OG0016308	AT4G08280.2	g40207
OG0016309	AT1G11200.1	g27145
OG0016310	AT4G13040.3	g24822
OG0016311	AT1G11545.1	g27157
OG0016312	AT1G11660.1	g31327
OG0016315	AT1G62390.1	g27180
OG0016316	AT1G12050.1	g31352
OG0016317	AT1G12244.1	g31372
OG0016318	AT1G12250.1	g49814
OG0016319	AT1G12370.2	g31379
OG0016320	AT1G12430.2	g31384
OG0016321	AT1G12480.1	g49822
OG0016323	AT1G12570.1	g31392
OG0016324	AT1G12650.1	g31398
OG0016325	AT1G12800.1	g31406
OG0016326	AT1G12970.1	g31419
OG0016327	AT1G13130.1	g49867
OG0016328	AT1G13170.2	g49869
OG0016329	AT1G13220.3	g27213
OG0016331	AT1G13570.1	g31464
OG0016332	AT1G13635.1	g31474
OG0016333	AT1G13670.1	g31475
OG0016334	AT1G13700.1	g49885
OG0016335	AT1G13820.1	g49894
OG0016336	AT1G13890.1	g49898
OG0016337	AT1G13990.3	g27254
OG0016338	AT1G13980.1	g27253
OG0016339	AT1G14140.1	g31502
OG0016340	AT1G14170.3	g49903
OG0016341	AT1G14190.2, AT1G14185.1	g31507
OG0016342	AT1G14280.1	g31514
OG0016343	AT1G14300.2	g31517
OG0016344	AT1G14310.1	g27263
OG0016345	AT1G14350.1	g31521
OG0016346	AT1G14520.3	g27275
OG0016347	AT1G14560.1	g31534
OG0016348	AT1G15200.3	g31579
OG0016349	AT1G15330.1	g31590
OG0016351	AT1G15410.1	g31599
OG0016352	AT1G15470.1	g27305
OG0016353	AT1G15700.1	g49948
OG0016354	AT1G15740.1	g49950
OG0016355	AT1G77550.1	g25217
OG0016356	AT1G16030.1	g27332
OG0016357	AT1G16070.1	g31634
OG0016358	AT1G16350.1	g49968
OG0016359	AT1G16445.1	g31651
OG0016360	AT1G16480.1	g54067
OG0016361	AT1G16590.1	g49976
OG0016362	AT1G16630.1	g49978
OG0016363	AT1G16650.3	g31657
OG0016364	AT1G16680.1	g31658
OG0016365	AT1G16960.1	g31679
OG0016366	AT1G17080.1	g31684
OG0016369	AT1G17210.1	g27368
OG0016371	AT1G17260.1	g27369
OG0016372	AT1G17330.1	g31695
OG0016373	AT5G28530.1	g4728
OG0016374	AT1G17440.1	g27372
OG0016375	AT1G17460.2	g31710
OG0016376	AT1G17480.1	g31711
OG0016377	AT1G17490.1	g50003
OG0016378	AT1G17540.1	g31715, g50007
OG0016379	AT1G17580.1	g31718, g50009
OG0016380	AT1G17745.2	g31726
OG0016381	AT1G17750.1	g31727
OG0016382	AT1G17760.1	g31728
OG0016383	AT2G26530.1	g38267
OG0016384	AT1G18030.1	g31745
OG0016385	AT1G18060.1	g31747
OG0016386	AT1G18090.1	g31750
OG0016387	AT1G18140.1	g50030
OG0016388	AT1G18160.1	g50032
OG0016389	AT1G18180.1	g31753
OG0016390	AT1G18265.1	g31762
OG0016391	AT4G06534.1, AT4G06536.1	g41146
OG0016392	AT5G52160.1	g868
OG0016393	AT1G18680.1	g31799
OG0016395	AT1G18810.1	g50056
OG0016396	AT1G18960.1	g31815
OG0016397	AT1G19090.1	g27428
OG0016398	AT1G19120.1	g31819
OG0016399	AT1G19200.2	g31825
OG0016400	AT1G19290.1	g50072
OG0016401	AT1G19310.1	g31836
OG0016402	AT1G19340.1	g50083
OG0016403	AT1G19370.1	g31844
OG0016404	AT1G19490.1	g31855
OG0016405	AT1G19650.1	g31867
OG0016406	AT1G19830.1	g50098
OG0016407	AT2G04039.3	g6382
OG0016408	AT1G20050.1	g31894
OG0016409	AT1G20060.1	g31896
OG0016410	AT1G20120.1	g50120
OG0016412	AT1G20560.1	g31940
OG0016413	AT1G20870.1	g31951
OG0016414	AT1G21060.1	g31963
OG0016415	AT1G21326.1	g50181
OG0016416	AT2G23670.1	g38424
OG0016417	AT1G21550.1	g50200
OG0016418	AT1G21560.2	g27490
OG0016419	AT1G21600.1	g50203, g31998
OG0016420	AT1G21640.2	g50205
OG0016421	AT1G21650.3	g50206
OG0016422	AT1G21651.1	g32000
OG0016423	AT1G21730.1	g27494
OG0016424	AT1G21740.1	g32008
OG0016425	AT1G21760.1	g32010
OG0016426	AT1G21780.1	g27496
OG0016428	AT1G22180.2	g50230
OG0016429	AT1G22190.1	g50233
OG0016430	AT1G22460.1	g50245
OG0016431	AT1G22480.1	g32038
OG0016432	AT1G22530.1	g50247
OG0016433	AT1G22540.1	g50248
OG0016434	AT1G22610.1	g32044
OG0016435	AT1G22690.1	g50250
OG0016436	AT1G22770.1	g27533
OG0016437	AT1G22790.1	g50253, g27534
OG0016438	AT1G22800.1	g50254
OG0016439	AT1G23000.2	g27542
OG0016441	AT1G71850.1	g45992
OG0016442	AT1G71810.1	g45946
OG0016443	AT1G71750.2	g45942
OG0016444	AT1G71730.1	g45940
OG0016446	AT1G71500.1	g44650
OG0016447	AT1G71490.1	g44651
OG0016448	AT1G71460.1	g45928
OG0016449	AT1G71440.1	g45926
OG0016450	AT1G71260.1	g45914
OG0016451	AT1G71240.1	g45913
OG0016452	AT1G71210.1	g44661
OG0016453	AT1G44960.1	g53933
OG0016454	AT1G71120.1	g45906
OG0016455	AT1G71100.1	g45904
OG0016456	AT1G71090.1	g45903
OG0016457	AT1G65510.2	g45072
OG0016458	AT1G70900.1	g45883
OG0016459	AT1G70650.2	g45872
OG0016460	AT1G70590.1	g45869
OG0016461	AT1G70540.1	g45862
OG0016462	AT1G70330.1	g45848
OG0016463	AT1G70200.1	g45835
OG0016464	AT1G70150.1	g45830
OG0016466	AT1G70070.1	g45828
OG0016467	AT1G32790.2	g27787
OG0016468	AT1G32810.2	g32637
OG0016469	AT1G32930.1	g50670
OG0016470	AT1G33050.1	g32649
OG0016471	AT1G33170.1	g50681
OG0016472	AT1G33250.1	g27800
OG0016473	AT1G33265.1	g50689
OG0016474	AT1G33290.1	g50692
OG0016476	AT1G63490.4	g1736
OG0016477	AT1G63420.1	g37127
OG0016478	AT1G63410.2	g40843
OG0016479	AT5G60160.1	g28257, g1401
OG0016480	AT1G63060.1	g40860
OG0016481	AT1G62970.1	g40868
OG0016483	AT1G62810.1	g40879
OG0016484	AT1G62790.1	g40882
OG0016485	AT1G62780.1	g40883
OG0016486	AT1G62770.1	g40884
OG0016487	AT1G62760.1	g44237
OG0016488	AT1G62750.1	g40885
OG0016489	AT1G62520.1	g40892
OG0016490	AT1G62480.1	g40902
OG0016491	AT4G08290.1	g40208
OG0016492	AT1G61930.1	g40934
OG0016493	AT1G61860.1	g40937
OG0016494	AT1G61780.1	g40942
OG0016495	AT1G61600.1	g40962
OG0016496	AT1G61350.1	g44173
OG0016497	AT4G09980.1	g40279
OG0016498	AT1G61255.1	g44166
OG0016499	AT1G61215.1	g40972
OG0016500	AT1G61210.1	g40975
OG0016501	AT1G61100.1	g44152
OG0016502	AT1G60870.1	g44143
OG0016503	AT1G60760.1	g41001
OG0016504	AT1G60600.2	g44137
OG0016505	AT1G60560.1	g41016
OG0016506	AT1G60470.1	g41022
OG0016507	AT1G60430.1	g44125
OG0016508	AT1G60230.1	g44122
OG0016509	AT2G20410.1	g36245
OG0016510	AT1G60070.2	g44108
OG0016511	AT1G60050.1	g41430, g41033
OG0016512	AT1G59900.1	g44100
OG0016513	AT1G59840.1	g41040
OG0016514	AT1G59710.2	g44088
OG0016515	AT1G59600.1	g44071
OG0016516	AT1G59520.4	g41053
OG0016517	AT4G27670.1	g47640
OG0016518	AT1G58470.1	g38258
OG0016519	AT1G58350.1	g44044
OG0016520	AT1G58340.1	g44042
OG0016521	AT1G58200.1	g24716
OG0016522	AT1G58170.1	g44028
OG0016523	AT1G58100.1	g1712
OG0016524	AT2G13650.1	g44015
OG0016525	AT1G57770.1	g44016
OG0016526	AT1G64960.2	g49534
OG0016527	AT1G57600.1	g41093
OG0016528	AT1G56710.1	g1709
OG0016529	AT1G56590.1	g41104
OG0016530	AT1G56420.1	g41115
OG0016531	AT1G56320.1	g43971
OG0016532	AT1G56310.1	g43970
OG0016533	AT1G56260.1	g41122
OG0016534	AT1G56230.1	g1695
OG0016536	AT1G55040.1	g41125
OG0016537	AT1G64110.2	g43513
OG0016538	AT1G64210.1	g40825
OG0016539	AT5G50630.1, AT5G50520.1	g1390
OG0016540	AT5G49320.1	g4639
OG0016542	AT1G64385.1	g40770
OG0016543	AT1G64440.1	g40765
OG0016544	AT1G64450.1	g40764
OG0016545	AT1G64530.1	g40757
OG0016547	AT1G64620.1	g40746
OG0016548	AT1G64720.1	g40731
OG0016549	AT5G46390.2	g40628
OG0016550	AT5G46400.1	g10945
OG0016551	AT2G01660.1	g10771
OG0016552	AT5G46830.1	g10917
OG0016553	AT5G46850.2	g10915
OG0016554	AT5G47435.1	g40703
OG0016555	AT5G47790.1	g40727
OG0016556	AT5G47810.1	g10837
OG0016557	AT5G44800.1	g11028
OG0016558	AT5G44750.2	g40513
OG0016559	AT5G44740.2	g11031
OG0016560	AT4G26555.1	g47587
OG0016561	AT5G44650.1	g11039
OG0016562	AT5G44370.1	g40488
OG0016563	AT2G03260.1	g16687
OG0016564	AT4G05220.1	g18512
OG0016565	AT4G04990.1	g25550
OG0016566	AT4G04955.1	g40458
OG0016567	AT4G29330.1	g23478
OG0016568	AT4G29540.2	g23463
OG0016570	AT4G29740.2	g47703
OG0016571	AT4G29750.1	g47704
OG0016572	AT3G46870.2	g2818
OG0016573	AT5G48390.1	g10271
OG0016574	AT4G16270.1	g47149
OG0016575	AT1G47990.1	g36276
OG0016576	AT1G48100.1	g54042
OG0016577	AT1G48110.1	g54043
OG0016578	AT1G48120.1	g54044
OG0016579	AT1G48310.2	g54070
OG0016580	AT1G48360.2	g36321
OG0016581	AT1G48380.2	g54075
OG0016582	AT4G02750.1	g54085
OG0016583	AT1G48870.1	g54101
OG0016584	AT1G49000.1	g28084
OG0016585	AT1G49130.1	g36382
OG0016586	AT4G11130.1	g25747
OG0016587	AT1G49170.1	g54118
OG0016588	AT1G49270.1	g28082
OG0016590	AT1G49450.1	g36396
OG0016591	AT1G49470.1	g54133
OG0016593	AT1G49490.2	g54135
OG0016595	AT1G75010.1	g46178
OG0016596	AT1G74990.1	g44488
OG0016597	AT1G74920.1	g44495
OG0016598	AT4G38130.1	g18383
OG0016599	AT4G38140.1	g19270
OG0016600	AT4G38150.1	g19269, g19273
OG0016601	AT4G38180.1	g53552
OG0016602	AT4G38270.1	g18375
OG0016603	AT4G38340.1	g18373
OG0016604	AT4G38370.1	g18370
OG0016605	AT4G38380.1	g18369
OG0016606	AT4G38390.1	g18368
OG0016607	AT4G38480.1	g18358
OG0016608	AT4G38490.1	g18357
OG0016609	AT4G38640.1	g18341
OG0016611	AT4G38660.1	g18340
OG0016612	AT4G38670.1	g18339
OG0016613	AT4G38890.1	g18326
OG0016614	AT4G39010.1	g18317, g22675
OG0016615	AT4G39230.1	g22695
OG0016616	AT4G39270.1	g22700
OG0016617	AT4G39330.1	g22702
OG0016618	AT4G39380.2	g18125
OG0016619	AT4G39610.1	g18303
OG0016620	AT4G39690.1	g22725
OG0016621	AT4G39710.1	g22729
OG0016623	AT4G39820.2	g18142
OG0016624	AT4G39850.3	g22744
OG0016625	AT4G39860.1	g22745
OG0016626	AT4G39890.1	g22748
OG0016628	AT4G40050.1	g22774
OG0016629	AT4G38090.1	g22783
OG0016630	AT4G37970.1	g22796
OG0016631	AT4G37920.1	g48002
OG0016632	AT4G37800.1	g18285
OG0016633	AT4G37630.1	g22823
OG0016634	AT4G37280.1	g22847
OG0016635	AT4G37250.1	g22850
OG0016636	AT4G36960.1	g22868
OG0016638	AT4G37220.1	g18261
OG0016639	AT4G35910.1	g18259
OG0016640	AT4G36860.3	g22893
OG0016641	AT4G36850.1	g47977
OG0016643	AT4G36790.1	g22899
OG0016644	AT4G36480.1	g22925
OG0016645	AT4G36420.1	g22929
OG0016646	AT4G36410.1	g22930
OG0016647	AT4G36180.1	g47954
OG0016648	AT4G36090.3	g22953
OG0016649	AT4G36070.2	g22954
OG0016650	AT4G36050.2	g47951
OG0016651	AT4G36030.1	g22957
OG0016652	AT4G35970.1	g47948
OG0016653	AT4G35930.3	g47943
OG0016654	AT4G35905.1	g47944
OG0016655	AT4G35870.1	g18236
OG0016657	AT4G35770.1	g22973
OG0016658	AT4G35650.1	g22981
OG0016659	AT4G35620.1	g47926
OG0016660	AT4G35590.1	g22986
OG0016661	AT4G35440.2	g23003
OG0016662	AT4G35420.1	g23004
OG0016663	AT4G35380.1	g23006, g18227
OG0016664	AT4G35250.1	g23016
OG0016665	AT1G35440.1	g28917
OG0016666	AT4G35300.1	g23011
OG0016667	AT4G35350.1	g23008
OG0016668	AT4G35220.1	g23020
OG0016669	AT4G34620.1	g23069
OG0016670	AT4G34610.1	g18214
OG0016671	AT4G34540.1	g47882
OG0016672	AT4G34340.1	g18204
OG0016673	AT4G34280.1	g23106
OG0016674	AT4G34240.1	g47873
OG0016675	AT4G32340.1	g16923
OG0016676	AT4G32420.1	g23273
OG0016677	AT5G50280.1	g1413
OG0016678	AT5G50290.1	g1412
OG0016679	AT4G32630.2	g23251
OG0016680	AT4G32790.1	g23242
OG0016681	AT4G32900.2	g16909
OG0016682	AT4G32910.1	g16908
OG0016683	AT4G33280.3	g23192
OG0016684	AT5G66810.1	g9646
OG0016685	AT4G33470.1	g47841
OG0016687	AT4G33490.2	g23177
OG0016688	AT4G33495.1	g23176
OG0016689	AT1G69070.2	g44779
OG0016690	AT4G33510.1	g23174
OG0016691	AT3G27950.1	g4326
OG0016692	AT4G33540.1	g23170
OG0016694	AT4G33945.1	g23143
OG0016695	AT4G32060.1	g23289
OG0016696	AT1G07700.3	g17214
OG0016697	AT4G32050.1	g16938
OG0016698	AT4G31930.1	g16941
OG0016699	AT4G31910.1	g23295
OG0016700	AT4G31890.1	g23297
OG0016701	AT4G31810.1	g47793
OG0016702	AT4G31805.1	g23306
OG0016704	AT4G28180.1	g23572, g47658
OG0016705	AT4G31420.2	g23328
OG0016706	AT4G31240.1	g47775
OG0016707	AT4G31230.1	g47774
OG0016708	AT4G31200.1	g23346
OG0016709	AT4G31080.2	g47766
OG0016710	AT4G30980.2	g23361
OG0016711	AT4G30845.1	g16969
OG0016712	AT4G30830.1	g23376
OG0016713	AT4G30825.1	g23377
OG0016714	AT3G47730.1	g2736
OG0016715	AT3G47700.1	g19503
OG0016716	AT3G24255.7, AT3G23910.1	g6493
OG0016717	AT3G24190.1	g6488
OG0016718	AT3G24040.1	g11731
OG0016719	AT3G24010.1	g11729
OG0016720	AT1G72680.1	g46010
OG0016721	AT1G72480.1	g45999
OG0016722	AT1G72470.1	g45998
OG0016723	AT1G72100.1	g44619
OG0016724	AT1G23180.1	g32061
OG0016725	AT1G23480.1	g50296
OG0016726	AT1G23730.1	g27554
OG0016727	AT1G24040.1	g32083
OG0016728	AT1G24095.1	g32081
OG0016729	AT1G26820.1	g32140
OG0016730	AT1G26790.1	g50345
OG0016731	AT1G26760.1	g32145
OG0016732	AT1G26650.1	g32149
OG0016733	AT1G26460.1	g32162
OG0016734	AT1G26340.1	g32165
OG0016736	AT4G01800.2	g39517
OG0016737	AT4G01395.1	g39490
OG0016739	AT4G01030.1	g45259
OG0016740	AT4G01080.1	g25398
OG0016742	AT4G01240.1	g39481
OG0016743	AT4G00490.1	g39456
OG0016744	AT4G00335.1	g25354
OG0016746	AT1G64770.3	g53688
OG0016747	AT4G00090.1	g25340
OG0016748	AT4G00060.1	g25338
OG0016750	AT2G47450.1	g38557
OG0016751	AT1G16210.1	g38556
OG0016752	AT2G20960.1	g50845
OG0016753	AT2G20980.1	g50846
OG0016754	AT2G21045.1	g50848
OG0016755	AT1G24560.1	g32245
OG0016756	AT1G26090.1	g50371
OG0016757	AT4G26240.1	g17140
OG0016758	AT4G26620.1	g47592
OG0016759	AT4G26750.1	g23675
OG0016760	AT4G27390.1	g23639
OG0016761	AT4G27700.1	g47642
OG0016762	AT4G27780.1	g23609
OG0016763	AT4G27790.1	g23608
OG0016764	AT4G27800.1	g47646
OG0016765	AT4G27900.1	g17073
OG0016766	AT4G28020.1	g23583
OG0016767	AT4G28070.2	g23579
OG0016768	AT4G28220.1	g23569
OG0016769	AT4G28350.1	g47663
OG0016770	AT3G25545.1	g10629
OG0016771	AT1G05880.2	g49519
