Orthogroup	Arabidopsis_thaliana	Camelina_sativa
OG0013934	AT1G19010.1	XP_010459557.1, XP_010477104.1, XP_010498309.1
OG0013935	AT1G19100.1	XP_010477110.1, XP_019091774.1, XP_010498319.1
OG0013936	AT1G19150.1	XP_010459573.1, XP_010477121.1, XP_010498326.1
OG0013937	AT1G19170.1	XP_010459574.1, XP_010498327.1
OG0013939	AT1G19380.1	XP_010459607.1, XP_010498356.1, XP_010498354.1, XP_010477152.1
OG0013940	AT1G19430.1	XP_010459613.1, XP_010477162.1, XP_019094419.1, XP_010498361.1
OG0013941	AT1G19530.1	XP_010498377.1, XP_010477174.1, XP_010459626.1
OG0013942	AT1G19630.1	XP_010477182.1, XP_010459635.1, XP_010501526.1
OG0013943	AT1G19690.1	XP_010477191.1, XP_010459645.1, XP_010498392.1
OG0013944	AT1G19710.1	XP_010477197.1, XP_010498394.1
OG0013945	AT1G19240.1	XP_010459583.1, XP_010498336.1, XP_010477126.1, XP_010480543.1
OG0013946	AT1G19790.1	XP_010477201.1, XP_010498401.1, XP_010459654.1
OG0013947	AT1G19880.1	XP_010498413.1, XP_010459668.1, XP_010477214.1
OG0013948	AT2G03310.1	XP_010514096.1, XP_010502345.1, XP_010425118.1
OG0013949	AT1G20100.1	XP_010477240.1, XP_010459692.1
OG0013950	AT1G20130.1	XP_010459697.1, XP_010498444.1, XP_010477244.1
OG0013951	AT5G39830.1	XP_010435839.1, XP_010450763.1, XP_010441096.1
OG0013952	AT1G20350.1	XP_019091445.1, XP_010498468.1, XP_019094854.1
OG0013953	AT1G20380.1	XP_010459719.1, XP_010498470.1
OG0013954	AT1G20510.1	XP_010459734.1, XP_010498483.1, XP_010477286.1
OG0013955	AT1G20810.1	XP_019098688.1, XP_010477329.2, XP_010459769.1, XP_010498520.1
OG0013956	AT1G21350.5	XP_010459843.1, XP_010498585.1, XP_010477397.1
OG0013957	AT1G21360.1	XP_010498590.1, XP_010459844.1, XP_010477398.1
OG0013958	AT1G21370.1	XP_010459849.1, XP_010498593.1, XP_010477402.1
OG0013959	AT1G21430.1	XP_010501542.1, XP_010462821.1, XP_010480580.1
OG0013960	AT1G21440.1	XP_010498601.1, XP_010459855.1
OG0013961	AT1G21670.1	XP_010466456.1, XP_010488216.1, XP_010510815.1, XP_010477408.2
OG0013962	AT1G21890.1	XP_010498646.1, XP_010477438.1, XP_010459911.1
OG0013963	AT1G22060.1	XP_010477457.1, XP_010459930.1, XP_010498666.1
OG0013964	AT1G22130.1	XP_010477469.1, XP_010498675.1
OG0013965	AT1G22230.1	XP_010498686.1, XP_010477483.1, XP_010459964.1
OG0013966	AT5G48060.1	XP_010439267.2, XP_019087785.1, XP_010482053.2
OG0013967	AT1G22750.4	XP_019099146.1, XP_010460037.1
OG0013968	AT1G22850.1	XP_010498770.1, XP_010460050.1, XP_010477556.1
OG0013969	AT1G22930.1	XP_010498783.1, XP_010477571.1, XP_010460064.1
OG0013970	AT1G22950.1	XP_010477574.1, XP_010498785.1, XP_010460068.1
OG0013971	AT1G22960.1	XP_010498786.1, XP_010477575.1, XP_010460069.1
OG0013972	AT3G29631.1	XP_010424794.1, XP_019084106.1
OG0013973	AT1G71860.1	XP_010428033.1, XP_010471199.1, XP_010415897.1
OG0013974	AT1G71800.1	XP_010428027.1, XP_010471188.1
OG0013975	AT1G71760.2	XP_010471185.1, XP_010415884.1, XP_010428007.1
OG0013976	AT1G71720.1	XP_010471180.1, XP_010428002.1, XP_010415880.1
OG0013977	AT1G71696.2	XP_019083294.1, XP_010471171.1, XP_010427995.1
OG0013978	AT1G71691.2	XP_010471167.1, XP_010427992.1, XP_010415867.1
OG0013979	AT1G71420.1	XP_010427975.1, XP_019083711.1, XP_010471156.1
OG0013980	AT1G71350.1	XP_010427965.1, XP_010415842.1, XP_010471148.1
OG0013981	AT1G71310.1	XP_010415838.1, XP_010427958.1, XP_010471143.1
OG0013982	AT1G71110.1	XP_010415807.1, XP_010474269.1, XP_010427929.1
OG0013983	AT1G70760.1	XP_010427866.1, XP_010415765.1, XP_010471077.1
OG0013984	AT1G70720.2	XP_010471074.2, XP_010415758.1, XP_010427856.1
OG0013985	AT1G70640.1	XP_010427847.2, XP_010415750.1, XP_010471064.1
OG0013986	AT1G70560.1	XP_010415739.1, XP_010427835.1
OG0013987	AT1G70530.1	XP_010427831.1, XP_010471049.1, XP_010415737.1
OG0013988	AT1G70520.1	XP_010427830.1, XP_010415736.1, XP_010471047.1
OG0013989	AT1G70470.1	XP_010471038.1, XP_010427821.1, XP_010415723.1
OG0013990	AT1G70170.1	XP_010512095.1, XP_010471013.1, XP_010415694.1
OG0013991	AT4G24110.1	XP_010439084.1, XP_010433814.1, XP_010448608.1
OG0013992	AT4G24140.1	XP_010439080.1, XP_010433810.1, XP_010448605.1
OG0013993	AT1G32860.1	XP_010478704.1, XP_010499813.1, XP_010461089.1
OG0013994	AT1G64060.1	XP_010418449.1, XP_010473652.1, XP_010430522.1
OG0013995	AT1G64050.1	XP_010418447.1, XP_010473649.1, XP_010430520.1
OG0013996	AT1G64040.1	XP_010418446.1, XP_010430519.1, XP_010473648.1
OG0013997	AT1G63520.1	XP_010418378.1, XP_010473600.1, XP_010430454.1
OG0013998	AT1G63430.2	XP_010418360.1, XP_010430437.1, XP_010473580.1
OG0013999	AT4G26900.1	XP_010438685.1, XP_010448198.1, XP_010433428.1
OG0014000	AT2G14755.1	XP_019085789.1
OG0014001	AT1G63160.1	XP_010430402.1, XP_010473549.1, XP_010418329.1
OG0014002	AT2G01210.1	XP_010424856.1, XP_010513827.1, XP_010502083.1
OG0014003	AT1G62975.1	XP_010430372.1, XP_010418297.1, XP_010473522.1
OG0014004	AT1G62940.1	XP_010418296.1, XP_010473518.1, XP_010430369.1
OG0014005	AT5G16610.2	XP_010492572.1, XP_019089948.1, XP_010420359.1
OG0014006	AT1G62730.1	XP_010430343.1, XP_010473494.1, XP_010418272.1
OG0014007	AT1G62430.1	XP_010430297.1, XP_010418237.1, XP_010473461.1
OG0014008	AT1G62360.1	XP_010418229.1, XP_010430288.1, XP_010473456.1
OG0014009	AT1G62180.1	XP_010473430.1, XP_010418195.1, XP_010430255.1
OG0014010	AT1G61690.1	XP_010418139.1, XP_010473382.1, XP_010430187.1
OG0014011	AT1G61640.1	XP_010473377.1, XP_010430178.1, XP_010418133.1
OG0014012	AT1G61110.1	XP_010418059.1, XP_010473311.1, XP_010430102.1
OG0014013	AT1G61050.2	XP_010418055.1, XP_010473307.1, XP_010430095.1
OG0014014	AT1G61040.1	XP_010418054.1, XP_010430094.1, XP_010473306.1
OG0014015	AT1G60890.2	XP_010473268.1, XP_010430074.1, XP_010418032.1
OG0014016	AT1G60790.1	XP_010510908.1, XP_010473258.1, XP_010418022.1
OG0014017	AT2G12550.1	XP_010413726.1, XP_010467169.1, XP_010496033.1
OG0014018	AT1G60660.1	XP_010510926.1, XP_010418011.1, XP_010473247.1
OG0014019	AT1G60490.1	XP_010417982.1, XP_010510944.1
OG0014020	AT1G60200.1	XP_019100689.1, XP_010417962.1, XP_010510960.1
OG0014021	AT1G60010.1	XP_010510980.1
OG0014022	AT1G59760.1	XP_010511015.1, XP_010414654.1, XP_010470196.1
OG0014023	AT1G59510.1	XP_010511051.1, XP_010414713.1, XP_010470231.1
OG0014024	AT1G58230.1	XP_010511103.1, XP_010418879.1, XP_010474048.1
OG0014026	AT1G58070.1	XP_010414780.1, XP_010470292.1, XP_010511382.1
OG0014027	AT1G56560.1	XP_010415004.1, XP_010480269.1, XP_010511297.1
OG0014028	AT1G56423.1	XP_010414985.1, XP_010480250.1, XP_010511281.1
OG0014029	AT1G56350.1	XP_010511277.1, XP_010480243.1, XP_010414980.1
OG0014030	AT1G55020.1	XP_010480214.1, XP_010414944.1, XP_010511239.1
OG0014031	AT1G64080.1	XP_010430524.1, XP_010473655.1, XP_010418451.1
OG0014032	AT1G64200.1	XP_010418474.1, XP_010430540.1
OG0014033	AT1G64350.1	XP_010430562.1, XP_010473697.1, XP_010418497.1
OG0014034	AT1G64405.1	XP_010418507.1, XP_010473706.1
OG0014035	AT1G64430.1	XP_010430576.1, XP_010418509.1, XP_010473710.1
OG0014037	AT1G64480.1	XP_010430582.1, XP_010418513.1, XP_019093429.1
OG0014038	AT1G64670.2	XP_019094091.1, XP_010430615.1, XP_010496628.1
OG0014039	AT1G64690.3	XP_019098267.1, XP_010430618.2
OG0014040	AT4G08620.1	XP_010421777.1, XP_010455280.1, XP_010496703.1
OG0014041	AT5G46840.1	XP_010441527.1, XP_010481405.1, XP_010494875.1
OG0014042	AT5G47470.2	XP_010494979.1, XP_019087543.1
OG0014043	AT5G47500.1	XP_010481313.1
OG0014044	AT5G47750.1	XP_010481275.1
OG0014045	AT5G44780.1	XP_010441827.1, XP_010481710.1, XP_010494529.1
OG0014046	AT5G44680.1	XP_010494515.1, XP_010441839.1, XP_010481722.1
OG0014047	AT5G44635.2	XP_010494505.1, XP_010441847.1, XP_010481741.1
OG0014048	AT5G44460.1	XP_010494470.1, XP_010441886.1
OG0014049	AT5G44410.1	XP_010441891.1, XP_010484843.2, XP_010495665.2
OG0014050	AT4G05100.1	XP_010422382.1, XP_010431743.1, XP_010455843.1
OG0014051	AT4G04970.1	XP_010431954.1, XP_010422344.1, XP_010455820.1
OG0014052	AT4G04960.1	XP_010431969.1, XP_010455819.1, XP_010422343.1
OG0014053	AT4G04940.1	XP_010455814.1, XP_010432004.1, XP_010422335.1
OG0014054	AT4G29420.1	XP_010438302.1, XP_019089033.1, XP_010447855.1, XP_010433098.1
OG0014055	AT4G29490.1	XP_010447846.1, XP_010438295.1, XP_010433090.1
OG0014056	AT4G29530.1	XP_010433087.1, XP_010447843.1, XP_010438289.2
OG0014057	AT4G29780.1	XP_010447808.1, XP_010438261.1, XP_010433065.1
OG0014058	AT4G29860.1	XP_010447801.1, XP_010438251.1, XP_010433054.1
OG0014059	AT4G29880.1	XP_010433053.1, XP_010438250.1, XP_010447800.1
OG0014060	AT4G16150.1	XP_010434872.1, XP_010440198.1, XP_010449842.1
OG0014061	AT4G16260.1	XP_010440186.1, XP_010434858.1, XP_010449818.1
OG0014062	AT1G47970.1	XP_010500307.1, XP_010479200.1, XP_010461599.1
OG0014063	AT1G48040.1	XP_010500316.1, XP_019094283.1, XP_010461604.1
OG0014064	AT1G48050.1	XP_010500317.1, XP_010479215.1, XP_010461606.1
OG0014065	AT1G48570.1	XP_010461677.1, XP_010500390.1
OG0014066	AT1G48270.1	XP_010479247.1
OG0014067	AT1G48280.1	XP_010461641.1, XP_010479248.1, XP_010500351.1
OG0014068	AT1G48550.1	XP_010500388.1, XP_010461674.1
OG0014069	AT1G48460.1	XP_010461667.1, XP_010500373.1, XP_010479270.1
OG0014070	AT1G48580.2	XP_019091953.1, XP_010501895.1, XP_010500392.1
OG0014071	AT1G48840.1	XP_010479312.1, XP_010500422.1, XP_010461746.1
OG0014073	AT1G48910.1	XP_010479316.1, XP_010461732.1, XP_010500431.1
OG0014074	AT1G48950.1	XP_010479320.1, XP_010500436.1, XP_010461723.1
OG0014075	AT1G49040.1	XP_010461712.1, XP_010500445.1, XP_010479332.1
OG0014076	AT1G49050.1	XP_010461710.1, XP_010479334.1, XP_010500446.1
OG0014077	AT1G49380.1	XP_010479370.1, XP_010461773.1, XP_010500479.1
OG0014078	AT1G49405.1	XP_019090759.1, XP_010479375.1, XP_010500482.1
OG0014079	AT1G49410.1	XP_019090760.1, XP_019099445.1, XP_019095014.1
OG0014080	AT1G49430.1	XP_010461777.1, XP_010479377.1, XP_019099446.1
OG0014081	AT1G74900.1	XP_010471588.1, XP_010416349.1, XP_010428486.1
OG0014082	AT1G74880.1	XP_010471583.1, XP_010428483.1, XP_010416346.1
OG0014083	AT4G38190.1	XP_010496636.1, XP_010446321.1
OG0014084	AT4G38210.1	XP_010436912.1
OG0014085	AT4G38230.2	XP_010431754.1, XP_010436921.1, XP_010446332.1
OG0014086	AT4G38410.1	XP_010431776.1, XP_010436934.1, XP_010446348.1
OG0014087	AT4G38460.1	XP_010431779.1, XP_010446350.1, XP_010436939.1
OG0014088	AT4G38495.1	XP_010431783.1, XP_010436943.2
OG0014089	AT4G38580.1	XP_010436952.1, XP_010446365.1, XP_010431798.1
OG0014090	AT4G38710.2	XP_010446389.1, XP_010436972.1, XP_010431817.1
OG0014091	AT4G38800.1	XP_010436977.1, XP_010431831.1, XP_010446396.1
OG0014092	AT4G38830.1	XP_010436980.2, XP_010446399.1, XP_010431834.1
OG0014093	AT4G38950.1	XP_010436987.1, XP_010431843.1, XP_010446407.1
OG0014094	AT4G38980.1	XP_010446417.1, XP_010431847.1, XP_010436994.1, XP_010436995.1
OG0014095	AT4G39030.1	XP_010431856.1, XP_010446424.1, XP_010437004.1
OG0014096	AT4G39100.1	XP_010446442.1, XP_010431863.1, XP_010437008.1
OG0014097	AT4G39120.2	XP_010437014.1, XP_010431867.1, XP_010446440.2
OG0014098	AT4G39360.1	XP_010437053.1, XP_010431902.1, XP_010446474.2, XP_010446475.2
OG0014099	AT4G39420.2	XP_010446488.1, XP_010431914.1, XP_019088146.1
OG0014100	AT4G39460.1	XP_010446489.1, XP_010437066.1
OG0014101	AT4G39660.1	XP_010437088.1, XP_010431941.1, XP_010446521.1
OG0014102	AT5G48020.1	XP_010442214.1, XP_010482048.1, XP_010439213.1
OG0014103	AT4G39970.1	XP_010431980.1, XP_010446586.1, XP_010437122.1
OG0014104	AT4G40020.1	XP_010446579.1, XP_010431985.1, XP_010437130.1
OG0014105	AT4G40045.1	XP_019087265.1, XP_010431990.1, XP_010446570.1
OG0014106	AT1G26290.1	XP_010446564.1, XP_010431998.1, XP_010437144.1
OG0014107	AT4G38100.1	XP_010437146.1, XP_010446563.1, XP_019086406.1
OG0014108	AT2G04860.1	XP_010467038.1, XP_019097106.1, XP_010412411.1
OG0014109	AT4G37910.1	XP_010432016.1, XP_010446611.1, XP_010437168.1
OG0014110	AT4G37890.1	XP_010446613.1, XP_019086184.1, XP_010432018.1, XP_010437171.1
OG0014111	AT4G37840.1	XP_010432022.1, XP_010437179.1
OG0014112	AT4G37710.1	XP_010446632.1, XP_010432037.1, XP_010437190.1
OG0014113	AT4G37445.1	XP_010432060.1, XP_010446659.1, XP_010437229.1
OG0014114	AT4G37420.1	XP_010432062.1, XP_010437231.1, XP_010446662.1
OG0014115	AT4G36950.1	XP_010437255.1, XP_010432085.1, XP_010446694.1
OG0014116	AT4G37020.2	XP_010432092.1, XP_010437263.1, XP_010446702.1
OG0014117	AT4G37190.1	XP_010432114.1, XP_010446724.1, XP_010437289.1
OG0014118	AT4G36660.1	XP_010432152.1
OG0014119	AT4G36650.1	XP_010446764.1, XP_010437322.1
OG0014120	AT4G36630.1	XP_010446769.1, XP_010437326.1, XP_019086384.1
OG0014121	AT4G36530.2	XP_010437339.1, XP_010446783.1
OG0014122	AT4G36440.1	XP_010446793.1, XP_010437349.1
OG0014123	AT4G36400.1	XP_010432178.1, XP_010446798.1, XP_010437353.1
OG0014124	AT4G36390.1	XP_010437355.1, XP_010432179.1
OG0014125	AT4G36210.3	XP_010446814.1, XP_010432190.2, XP_010437365.1
OG0014126	AT4G36060.3	XP_019088265.1
OG0014127	AT4G35880.1	XP_010437405.1, XP_010432218.1, XP_010446864.1
OG0014128	AT4G35660.1	XP_010446898.1, XP_010437442.1, XP_019086501.1
OG0014129	AT4G35540.1	XP_010432266.1, XP_010437455.1, XP_010446910.1
OG0014130	AT5G35970.1	XP_010435481.1, XP_010450430.1, XP_010440778.1
OG0014131	AT4G35390.1	XP_010432287.1, XP_010446930.1, XP_010437478.1, XP_019086194.1
OG0014132	AT4G35140.2	XP_010437516.1, XP_019086021.1, XP_010446971.1
OG0014133	AT4G35080.3	XP_010432342.1, XP_010437528.1, XP_010446983.1
OG0014134	AT4G34830.1	XP_010497589.1, XP_010444965.1, XP_010436259.1, XP_010447032.1
OG0014135	AT4G34500.1	XP_010432406.1, XP_010437608.1, XP_010447069.1
OG0014136	AT4G34412.1	XP_010447085.1, XP_010432418.1, XP_010437622.1
OG0014137	AT4G34310.1	XP_010447104.1, XP_010432433.1, XP_019098650.1, XP_010437633.1
OG0014138	AT4G34190.1	XP_010432450.1, XP_010447122.1, XP_010437656.1
OG0014139	AT4G32285.1	XP_010447412.1, XP_010432743.1, XP_010437928.1
OG0014140	AT4G32430.1	XP_010447390.1
OG0014141	AT4G29250.1	XP_010447873.1, XP_010433114.1, XP_010438318.1
OG0014142	AT4G32590.3	XP_010437886.1, XP_010447367.1, XP_010432692.1
OG0014143	AT4G32620.2	XP_010432687.1, XP_010451080.1, XP_019087301.1
OG0014144	AT4G32660.1, AT1G36627.1	XP_010447357.1, XP_010437874.1, XP_010432681.1
OG0014145	AT4G32770.1	XP_010432668.1, XP_019087881.1, XP_010447345.1
OG0014146	AT4G32810.2	XP_010437851.1, XP_010447340.1, XP_010432658.1
OG0014147	AT4G32840.1	XP_010432655.1, XP_010437846.1, XP_010447333.1
OG0014148	AT4G32920.1	XP_010447318.1
OG0014149	AT4G32960.1	XP_010447314.1, XP_010437826.1, XP_010432631.1
OG0014150	AT4G33130.3	XP_010447282.1, XP_010432610.1, XP_010437801.1
OG0014151	AT4G33170.1	XP_010437793.1, XP_010447274.1
OG0014152	AT4G33200.4	XP_010447270.2, XP_010444992.1
OG0014153	AT4G33360.1	XP_010432573.1, XP_010447249.1, XP_010437772.1
OG0014154	AT4G33460.1	XP_010447239.1, XP_010432561.1, XP_010437761.1
OG0014155	AT4G33560.1	XP_010447222.1, XP_010432545.1, XP_010437747.1
OG0014156	AT4G33640.2	XP_010432532.1, XP_010437738.1, XP_010447216.1
OG0014157	AT4G33925.1	XP_010437702.1, XP_010432495.1, XP_010447176.1
OG0014158	AT4G34020.1	XP_010432477.1, XP_010447162.1, XP_010437683.1
OG0014159	AT2G02750.1	XP_010425047.1, XP_010514045.1, XP_010502284.1
OG0014160	AT4G31460.1	XP_010447499.1, XP_010438033.1, XP_010432856.1
OG0014161	AT4G31450.1	XP_010432858.1, XP_019088929.1, XP_010438035.1
OG0014162	AT4G31390.1	XP_010447563.1, XP_010438044.1, XP_010432869.1
OG0014163	AT4G31270.1	XP_010432883.1, XP_010438058.1, XP_010447592.1
OG0014164	AT5G51170.1	XP_010442601.1, XP_010482449.1, XP_010426300.1
OG0014165	AT4G30993.2	XP_010432916.1, XP_010438095.1, XP_010447631.1
OG0014166	AT4G30935.1	XP_010438103.1, XP_010432924.1, XP_010447641.1
OG0014167	AT4G30860.1	XP_010447653.1, XP_019087895.1, XP_010432929.1
OG0014168	AT4G30840.1	XP_010432934.1, XP_010447657.1, XP_010438123.1
OG0014169	AT3G47670.1	XP_010515073.1, XP_010503371.1, XP_019084794.1
OG0014170	AT2G34900.1	XP_010516655.1, XP_010509689.1, XP_010504975.1
OG0014171	AT3G24180.1	XP_010466774.1, XP_010513119.1, XP_010488488.1
OG0014172	AT3G24030.1	XP_010513285.1, XP_010488506.1, XP_010466801.1
OG0014173	AT1G72640.1	XP_010471291.1, XP_010416018.1, XP_010428152.1
OG0014174	AT1G72520.1	XP_010428139.1, XP_010471279.1, XP_010416003.1
OG0014175	AT1G72460.1	XP_019093600.1, XP_010431495.1, XP_010415996.1
OG0014176	AT1G72416.3	XP_019084976.1, XP_019093750.1, XP_010415987.2
OG0014177	AT1G72320.1	XP_010428114.1, XP_010471257.1, XP_010415976.1
OG0014178	AT1G72280.1	XP_010471251.1, XP_010415960.1, XP_010428097.1, XP_010414862.1
OG0014179	AT1G71990.1	XP_010428052.1, XP_010471220.1, XP_010415920.1, XP_010470320.1
OG0014180	AT1G71980.1	XP_010415919.1, XP_010428051.1, XP_010471219.1
OG0014181	AT1G23150.1	XP_010498820.1, XP_010460096.1, XP_010477604.1
OG0014182	AT1G23360.1	XP_010498845.1, XP_010460123.1, XP_010477632.1
OG0014183	AT5G38890.1	XP_010435798.1, XP_010441018.1, XP_010450856.1
OG0014184	AT1G23860.1	XP_010477687.1, XP_010498894.2, XP_010460161.1
OG0014185	AT1G24100.1	XP_010498931.1, XP_010477734.1, XP_010460183.1
OG0014186	AT1G24120.1	XP_010477736.1, XP_010460185.1, XP_010498933.1
OG0014187	AT1G26780.2	XP_010477813.1, XP_010460263.1, XP_010498996.1
OG0014188	AT1G26640.1	XP_010499016.1, XP_010460286.1, XP_010477836.1
OG0014189	AT1G26520.1	XP_010429272.1, XP_010472327.1, XP_010460299.1, XP_010417078.1
OG0014190	AT1G26230.1	XP_010460335.1, XP_010499065.1, XP_010477879.1
OG0014191	AT1G26220.1	XP_010460333.1, XP_010477878.1, XP_010460334.1, XP_010499070.1
OG0014192	AT1G26180.1	XP_010499074.1, XP_010460340.1, XP_010477887.1
OG0014193	AT2G30390.2	XP_010414272.1, XP_010469859.1, XP_010510368.1
OG0014194	AT2G04090.1, AT2G04100.1	XP_010466975.1, XP_010514294.1, XP_010488662.1
OG0014195	AT4G02140.1	XP_010429252.1, XP_010422634.1, XP_010422633.1, XP_010456074.1
OG0014196	AT4G02120.2	XP_010422292.1, XP_010455761.1, XP_010432424.1
OG0014197	AT4G02090.1	XP_010456082.1, XP_010422639.1, XP_010429170.1
OG0014198	AT4G02070.1	XP_010456087.1, XP_010422644.1, XP_010429135.1
OG0014199	AT4G02010.1	XP_010422657.1, XP_010456096.1, XP_010429034.1
OG0014200	AT4G01995.1	XP_010422658.1, XP_010456098.1, XP_010429022.1
OG0014201	AT4G01940.1	XP_010428952.1, XP_010422671.1, XP_010456107.1
OG0014202	AT4G01895.1	XP_010422677.1, XP_010456111.1, XP_010428928.1
OG0014203	AT4G01883.1	XP_010456114.1, XP_010422680.1, XP_010428891.1
OG0014204	AT4G01730.1	XP_010428702.1, XP_010456990.1, XP_010422690.1
OG0014205	AT4G01720.1	XP_010456128.1, XP_010428690.1, XP_010422691.1
OG0014206	AT4G01680.2	XP_010422696.1, XP_010428642.1, XP_010456131.1
OG0014207	AT4G01610.1	XP_010456139.1, XP_010422703.1, XP_010428573.1
OG0014208	AT4G01570.1	XP_010456144.1, XP_010422707.1, XP_010428522.1
OG0014209	AT4G01400.1	XP_010428258.1, XP_010422726.1, XP_010424685.1, XP_010424684.1
OG0014210	AT4G00905.1	XP_010428036.1, XP_010457004.1, XP_010422746.1
OG0014211	AT4G26170.1	XP_010448316.1, XP_010433540.1, XP_019087340.1
OG0014212	AT4G01120.1	XP_010456215.1, XP_010427732.1, XP_010422771.1
OG0014213	AT4G00752.1	XP_010456249.1, XP_010419630.1, XP_010427369.1
OG0014214	AT4G00750.1	XP_010456248.1, XP_010419631.1, XP_010427380.1
OG0014215	AT4G00560.4	XP_010456264.1, XP_010419602.1, XP_010427206.1
OG0014216	AT4G00520.2	XP_010427111.1, XP_010456274.1, XP_010419593.1
OG0014217	AT4G00467.1	XP_019090383.1, XP_019088452.1, XP_019084708.1
OG0014218	AT4G00340.1	XP_010456295.1, XP_019083749.1, XP_010426911.1
OG0014219	AT4G00330.1	XP_010419568.1, XP_010456297.1, XP_010426856.1
OG0014220	AT4G00310.1	XP_010456298.1, XP_010419565.1, XP_010426876.1
OG0014221	AT4G00170.1	XP_010456315.1, XP_010497395.2, XP_019084034.1, XP_010426633.1
OG0014222	AT4G00150.1	XP_010419547.1, XP_010426616.1, XP_010456318.1, XP_019085033.1
OG0014223	AT2G41990.1	XP_010506000.1, XP_010517707.1, XP_010508633.1
OG0014224	AT5G40820.2	XP_019093370.1, XP_010416834.1
OG0014225	AT1G24310.1	XP_010499185.1, XP_010478033.1, XP_010460471.1
OG0014226	AT1G26100.1	XP_010460366.1, XP_010499084.1, XP_010477915.1
OG0014227	AT1G42540.1	XP_010500221.1, XP_010478979.1, XP_010463180.1
OG0014228	AT1G42550.1	XP_010500215.1, XP_010461387.1, XP_010478982.1
OG0014229	AT1G42960.1	XP_010478984.1, XP_010461388.1, XP_010500214.1
OG0014230	AT4G26740.1	XP_010448216.1, XP_010438703.1
OG0014231	AT4G27430.1	XP_010448136.1, XP_010433372.1, XP_010438617.1
OG0014232	AT4G27530.1	XP_010448119.1
OG0014233	AT4G27540.1	XP_010433353.1, XP_010448120.1, XP_010438595.1
OG0014234	AT4G27745.1	XP_019089041.1, XP_010438554.1, XP_010433318.1
OG0014235	AT4G27750.1	XP_010448081.1, XP_010438559.1, XP_010433315.1
OG0014236	AT4G27870.2	XP_019089789.1, XP_010433297.1, XP_019088524.1
OG0014237	AT2G03880.1	XP_010506968.1, XP_010514156.1, XP_010425185.2, XP_010502408.1
OG0014238	AT4G28100.1	XP_010438502.1, XP_010433261.1, XP_010448030.1
OG0014239	AT4G28110.1	XP_010448029.1, XP_010433260.1, XP_010438501.1
OG0014240	AT4G28230.1	XP_019086941.1, XP_010448014.1, XP_010438492.1
OG0014241	AT2G03890.1	XP_010502409.1, XP_019102171.1, XP_010425186.1
OG0014242	AT3G25560.3	XP_010514169.1, XP_010502426.1, XP_019085289.1
OG0014243	AT1G13400.1	XP_010458792.1, XP_010495299.1, XP_010476338.1
OG0014244	AT1G13500.1, AT1G13490.2, AT1G13530.1	XP_010458802.1, XP_010476351.1, XP_019098978.1
OG0014245	AT1G13680.1	XP_010480464.1, XP_019094401.1, XP_010458823.1, XP_019096995.1, XP_010476389.1, XP_019091388.1
OG0014246	AT1G19620.1	XP_010498384.1, XP_010498385.1, XP_010459634.1
OG0014247	AT1G20980.1	XP_010459792.1, XP_010498553.1, XP_010477356.1
OG0014248	AT1G24140.1	XP_010498935.1, XP_010460187.1, XP_010477738.1
OG0014249	AT1G25560.1	XP_010477910.1, XP_010499095.1, XP_010460353.1
OG0014250	AT1G25425.1	XP_010477927.1, XP_010460382.1, XP_010499111.1
OG0014251	AT1G25390.1	XP_010460388.1, XP_010477934.1, XP_010499115.1
OG0014253	AT1G24590.1	XP_010477991.1, XP_010499153.1
OG0014254	AT1G27461.1	XP_010501616.2, XP_010460506.1, XP_010478086.1
OG0014255	AT1G32770.1	XP_010478697.1, XP_010499821.1, XP_010461098.1
