Orthogroup	Arabidopsis_thaliana	Eutrema_salsugineum
OG0013603	AT3G08960.1	XP_006407725.1
OG0013604	AT4G24270.2	XP_006413452.1
OG0013605	AT3G09010.1	XP_006407720.1
OG0013606	AT3G09030.1	XP_006407718.1
OG0013607	AT3G09100.2	XP_006407709.1
OG0013609	AT3G09540.1	XP_006407667.1
OG0013610	AT3G09650.1	XP_006407654.1
OG0013611	AT3G09920.1	XP_006407623.1
OG0013612	AT3G09930.1	XP_006407621.2
OG0013613	AT3G10080.2	XP_006407608.1
OG0013614	AT3G10150.2	XP_024015769.1
OG0013615	AT3G10180.1	XP_006407599.1
OG0013616	AT3G10420.2	XP_006407569.1
OG0013617	AT3G10595.1	XP_006407532.1
OG0013618	AT3G10630.1	XP_006407526.1
OG0013619	AT3G10800.1	XP_006407504.1
OG0013620	AT3G10810.1	XP_006407502.2
OG0013621	AT3G10815.1	XP_006407501.1
OG0013622	AT3G10850.1	XP_006407499.1
OG0013623	AT3G10910.1	XP_006407493.1
OG0013625	AT3G11090.1	XP_006407473.1
OG0013626	AT3G11180.2	XP_006407467.1
OG0013627	AT3G11220.1	XP_006407464.1
OG0013628	AT3G11560.2	XP_006407434.1
OG0013629	AT3G11640.1	XP_024015701.1
OG0013630	AT3G12010.1	XP_006407381.2
OG0013631	AT3G12080.1	XP_006407372.1
OG0013632	AT3G12120.1	XP_006407366.1
OG0013633	AT3G12180.1	XP_006407357.1
OG0013634	AT3G12370.1	XP_006407338.1
OG0013635	AT3G12400.2	XP_006407335.1
OG0013636	AT3G12550.1	XP_006407322.1
OG0013637	AT3G12680.1	XP_024015631.1
OG0013638	AT3G12775.1	XP_006407294.1
OG0013639	AT3G12940.2	XP_024015181.1
OG0013640	AT3G13130.1	XP_006407259.1
OG0013641	AT3G13220.1	XP_006407250.1
OG0013642	AT3G13650.1	XP_006407191.1
OG0013643	AT3G13880.1	XP_006407155.2
OG0013644	AT3G46600.1	XP_006418880.1
OG0013645	AT3G14060.1	XP_006407133.1
OG0013646	AT3G14395.1	XP_006407086.1
OG0013647	AT3G14590.2	XP_006407065.1
OG0013648	AT3G14750.1	XP_006407048.1
OG0013649	AT3G14870.1	XP_006407036.1
OG0013650	AT3G14930.1	XP_024015570.1
OG0013651	AT3G15150.1	XP_006407007.1
OG0013652	AT3G15200.1	XP_006407002.1
OG0013653	AT3G15240.2	XP_006406998.1
OG0013654	AT3G15280.1	XP_006406994.1
OG0013655	AT3G15354.3	XP_006406987.1
OG0013656	AT3G15360.1	XP_006406977.1
OG0013657	AT3G15590.1	XP_006406949.1
OG0013658	AT3G15620.1	XP_006406944.1
OG0013659	AT5G39840.1	XP_006405590.1
OG0013660	AT3G15700.1	XP_006406930.2
OG0013662	AT3G15970.1	XP_024015520.1
OG0013663	AT3G16010.1	XP_024014840.1
OG0013664	AT3G16090.1	XP_006406879.2
OG0013665	AT4G33465.2, AT4G14785.1	XP_006406844.1
OG0013666	AT3G16340.1	XP_006406843.1
OG0013667	AT3G16350.1	XP_006406842.1
OG0013668	AT3G16800.1	XP_006406805.1
OG0013669	AT3G16810.1	XP_006406804.1
OG0013670	AT3G16900.1	XP_006406793.1
OG0013671	AT3G16940.1	XP_006406788.1
OG0013672	AT3G16990.1	XP_006406781.1
OG0013673	AT3G17040.1	XP_006406776.1
OG0013674	AT3G17070.1, AT3G42570.1	XP_006406772.1
OG0013675	AT3G17090.1	XP_006406770.1
OG0013676	AT3G17170.1	XP_006406758.1
OG0013677	AT3G17310.1	XP_024014165.1, XP_006406742.1
OG0013679	AT3G17350.1	XP_006406740.1
OG0013680	AT3G17380.1	XP_024015797.1
OG0013681	AT3G17600.1	XP_006406713.1
OG0013682	AT3G17630.1	XP_006406710.1
OG0013683	AT3G17640.1	XP_006406709.1
OG0013684	AT3G17668.1	XP_006406706.1
OG0013685	AT3G17670.2	XP_024015674.1
OG0013686	AT3G17675.1	XP_006406703.1
OG0013687	AT3G17730.1	XP_006406699.1
OG0013688	AT3G17740.1, AT3G17712.2	XP_006406697.2
OG0013689	AT3G17910.1	XP_006406674.1
OG0013690	AT3G17920.1	XP_006406672.1
OG0013691	AT3G18500.3	XP_006406597.1
OG0013692	AT3G18750.1	XP_006406570.1
OG0013693	AT3G19240.1	XP_006406522.1
OG0013694	AT3G19370.1	XP_006406507.1
OG0013695	AT3G19380.1	XP_006406505.1
OG0013696	AT3G19480.1	XP_006406498.1
OG0013697	AT3G19710.1	XP_006406467.1
OG0013698	AT3G19840.1	XP_006406451.2
OG0013699	AT3G19895.1	XP_006406445.1, XP_006391638.1
OG0013700	AT3G20150.1	XP_024015225.1
OG0013702	AT3G20270.1	XP_024015782.1
OG0013703	AT3G20420.1	XP_006406384.1
OG0013704	AT3G20430.1	XP_006406383.1
OG0013705	AT3G20440.2	XP_006406382.1
OG0013706	AT3G20450.1	XP_006406381.1
OG0013707	AT3G20490.1	XP_024014588.1
OG0013708	AT3G20557.1	XP_006406370.2
OG0013709	AT1G60080.1	XP_006392186.1
OG0013710	AT3G20730.1	XP_006406355.1
OG0013711	AT3G20810.2	XP_024015431.1
OG0013712	AT3G20860.1	XP_006406339.1
OG0013713	AT3G20930.2	XP_006406331.1
OG0013714	AT5G39380.1	XP_006405635.1
OG0013715	AT5G39210.1	XP_006405656.1
OG0013716	AT4G24610.2	XP_006413410.1
OG0013717	AT5G38730.1	XP_006405706.2
OG0013718	AT5G38630.1	XP_006405734.1
OG0013719	AT5G38600.1	XP_006405746.1
OG0013720	AT5G38380.1	XP_024014352.1
OG0013721	AT5G38220.1	XP_006405788.1
OG0013722	AT5G38070.1	XP_006405809.1
OG0013723	AT5G37850.1	XP_006405823.1
OG0013724	AT5G37710.1	XP_006405841.1
OG0013725	AT5G37680.1	XP_006405844.1
OG0013726	AT1G54390.2	XP_006403067.1
OG0013727	AT5G37630.1	XP_006405850.1
OG0013728	AT5G37590.1	XP_024014708.1
OG0013729	AT5G37360.1	XP_006405887.1
OG0013730	AT5G36950.1	XP_006405960.1
OG0013731	AT5G36290.1	XP_006395896.1
OG0013732	AT5G47860.1	XP_006395236.1
OG0013733	AT3G23790.1	XP_006418838.1
OG0013734	AT3G23700.1	XP_006418850.1
OG0013735	AT3G23580.1	XP_006406016.1
OG0013736	AT3G23400.1	XP_006406031.1
OG0013737	AT3G23280.1	XP_006406051.1
OG0013738	AT3G23255.2	XP_024015455.1, XP_024015428.1
OG0013739	AT3G23070.1	XP_024014947.1, XP_006415278.1
OG0013740	AT3G22990.1	XP_006406105.1
OG0013741	AT3G22670.1	XP_006406138.1
OG0013742	AT3G22540.1	XP_006406151.1
OG0013743	AT3G22430.1	XP_006406165.1
OG0013744	AT1G65280.1	XP_006397180.1
OG0013745	AT3G22250.1	XP_006406193.1
OG0013746	AT3G21870.1	XP_006406231.1
OG0013747	AT3G21770.1	XP_006406236.1
OG0013748	AT3G21680.1	XP_006406245.1
OG0013749	AT3G21620.1	XP_006406250.1
OG0013750	AT3G21510.1	XP_006406261.1
OG0013751	AT3G21290.1	XP_006406290.1
OG0013752	AT4G30360.1	XP_006412715.1
OG0013753	AT1G54840.1	XP_006392481.1
OG0013754	AT1G66250.1	XP_006391369.1
OG0013755	AT1G66150.1	XP_006391349.1
OG0013756	AT1G65470.1	XP_006391554.1
OG0013757	AT1G65230.1	XP_006391575.1
OG0013758	AT1G65320.1	XP_006391564.1
OG0013759	AT1G65380.1	XP_006391563.1
OG0013760	AT1G54400.1	XP_006392543.2
OG0013761	AT1G54570.1	XP_006392513.1
OG0013762	AT1G54610.1	XP_006392507.1
OG0013763	AT5G18940.1	XP_006400448.1
OG0013764	AT5G18590.1	XP_006400408.1
OG0013765	AT5G18540.1	XP_006400403.1
OG0013766	AT5G18490.1	XP_006400398.1
OG0013767	AT5G18430.1	XP_006400391.1
OG0013768	AT5G18410.1	XP_006400387.1
OG0013769	AT2G26070.2	XP_006408845.1
OG0013770	AT2G23945.1	XP_006404887.1
OG0013771	AT5G18200.1	XP_006400367.1
OG0013772	AT5G49340.1	XP_006395071.1
OG0013773	AT5G49430.1	XP_006395063.1
OG0013774	AT5G48360.1	XP_006395193.1
OG0013775	AT5G48340.1	XP_024007072.1
OG0013776	AT3G52480.1	XP_006403800.1
OG0013777	AT3G52290.1	XP_006403817.1
OG0013778	AT3G52250.1	XP_006403821.1
OG0013779	AT3G52240.1	XP_006403822.1
OG0013780	AT3G52230.1	XP_006403824.1
OG0013781	AT3G52220.1	XP_006403825.1
OG0013782	AT3G52210.3	XP_024013495.1
OG0013783	AT3G51990.1	XP_006403855.1
OG0013784	AT3G51980.1	XP_006403859.1
OG0013785	AT3G51940.2	XP_024013401.1
OG0013786	AT3G51870.1	XP_006403873.1
OG0013787	AT3G51830.1	XP_024013419.1
OG0013788	AT3G51760.1	XP_006403884.1
OG0013789	AT3G51620.2	XP_024013512.1
OG0013790	AT3G51480.1	XP_006403911.1
OG0013791	AT3G51360.9	XP_024013743.1
OG0013792	AT2G01320.3	XP_006398520.1
OG0013793	AT1G02180.1	XP_006418507.1
OG0013794	AT3G48110.1	XP_006390342.1
OG0013795	AT1G01920.1	XP_006418470.1
OG0013796	AT1G01830.1	XP_024007820.1
OG0013797	AT1G01730.1	XP_006418451.1
OG0013799	AT1G01550.1	XP_006418433.1
OG0013800	AT1G01230.1	XP_006418402.1
OG0013801	AT1G01225.1	XP_006418401.1
OG0013802	AT1G01180.1	XP_006418396.1
OG0013803	AT1G01110.2	XP_006418384.1
OG0013804	AT1G01040.2	XP_006418369.1
OG0013805	AT2G41610.1	XP_006418363.1
OG0013806	AT3G15520.1	XP_006406959.1
OG0013807	AT1G02475.1	XP_006418335.1
OG0013808	AT1G02560.1	XP_024008278.1
OG0013809	AT1G02610.1	XP_006418324.1
OG0013810	AT1G02660.1	XP_024008582.1
OG0013811	AT1G02870.1	XP_006418295.1
OG0013812	AT1G02910.1	XP_006418287.1
OG0013813	AT1G03030.1	XP_006418275.1
OG0013814	AT1G03055.1	XP_006418271.1
OG0013815	AT1G03160.1	XP_006418260.1
OG0013816	AT1G03457.2	XP_006418232.1
OG0013817	AT1G03760.1	XP_024008825.1
OG0013818	AT1G03980.2	XP_006418182.2
OG0013819	AT1G04020.1	XP_024008493.1
OG0013820	AT1G04530.1	XP_006418120.1
OG0013821	AT1G04580.1	XP_024008643.1
OG0013822	AT1G04730.1	XP_006418098.1
OG0013823	AT1G04930.2	XP_006418080.2
OG0013824	AT1G04940.1	XP_024008314.1
OG0013825	AT1G05950.1	XP_006417970.1
OG0013826	AT1G05970.2	XP_006417968.1
OG0013827	AT1G06270.1	XP_006417939.2
OG0013828	AT1G06500.1	XP_006417910.1
OG0013829	AT1G06923.1	XP_006417867.2
OG0013830	AT1G06930.1	XP_006417865.1
OG0013831	AT1G07020.1	XP_006417854.1
OG0013832	AT1G07120.1	XP_006417842.1
OG0013833	AT1G07280.1	XP_006417819.1
OG0013834	AT1G07380.2	XP_006417808.2
OG0013835	AT5G37500.2	XP_006405871.1
OG0013836	AT1G07970.1	XP_006417748.1
OG0013837	AT1G08180.1	XP_006417718.1
OG0013838	AT1G08315.1	XP_006417706.1
OG0013839	AT1G08390.1	XP_006417695.1
OG0013840	AT1G64810.2	XP_006418818.1
OG0013841	AT1G08410.1	XP_006417692.1
OG0013842	AT1G08860.1	XP_006417636.1
OG0013843	AT1G08990.1	XP_024009076.1
OG0013844	AT1G09090.2	XP_006417613.2
OG0013845	AT1G09195.10	XP_024008199.1
OG0013846	AT1G09250.1	XP_006417590.1
OG0013847	AT1G09290.1	XP_006417587.1
OG0013848	AT1G09340.2	XP_006417582.1
OG0013849	AT1G09430.1	XP_006417573.1
OG0013850	AT1G09483.1, AT1G09470.1	XP_024008900.1
OG0013851	AT1G09575.1	XP_006417560.1
OG0013852	AT1G09720.1	XP_006417546.1
OG0013853	AT1G09800.1	XP_006417534.1
OG0013854	AT1G09860.1	XP_006417525.1
OG0013855	AT1G10150.1	XP_006417492.1
OG0013856	AT1G10380.1	XP_006417473.1
OG0013857	AT1G10450.3	XP_024008302.1
OG0013858	AT1G10480.1	XP_006417462.1
OG0013859	AT1G10520.1	XP_006417457.1
OG0013860	AT1G25570.1	XP_006415887.1
OG0013861	AT1G10700.1	XP_024009136.1
OG0013862	AT1G10780.2	XP_006417417.1
OG0013863	AT1G10910.1	XP_006417404.1
OG0013864	AT1G11000.1	XP_006417398.1
OG0013865	AT1G11050.1	XP_006417395.2
OG0013866	AT1G11090.1	XP_024009124.1
OG0013867	AT1G11112.1	XP_006417389.1
OG0013868	AT1G11220.2, AT1G11230.2	XP_006417377.1
OG0013869	AT1G11240.1	XP_006417376.1
OG0013870	AT1G10980.1	XP_006417354.1
OG0013871	AT2G22900.1	XP_006404757.1
OG0013872	AT1G11700.1	XP_006417325.1
OG0013873	AT1G11730.1	XP_006417321.1
OG0013874	AT1G11750.2	XP_006417317.1
OG0013875	AT1G11780.1	XP_006417311.1
OG0013876	AT1G11900.1	XP_006417295.1
OG0013877	AT1G11905.1	XP_006417293.1
OG0013878	AT1G11950.1	XP_006417283.1
OG0013879	AT1G11990.2	XP_006417280.1
OG0013880	AT1G12000.1	XP_006417279.1
OG0013881	AT1G12750.1	XP_006417202.1
OG0013882	AT1G12790.1	XP_006417195.1
OG0013883	AT1G12845.1	XP_006417187.1
OG0013884	AT1G12860.1	XP_006417184.1
OG0013885	AT1G12930.1	XP_006417173.1
OG0013886	AT1G13000.1	XP_006417167.1
OG0013887	AT1G24706.2	XP_006415827.2
OG0013888	AT1G13180.1	XP_006417147.1
OG0013889	AT1G13290.1	XP_006417136.1
OG0013890	AT5G52190.1	XP_006401855.1
OG0013891	AT1G13410.1	XP_024008699.1
OG0013892	AT1G13690.1	XP_006417099.1
OG0013893	AT1G13730.1	XP_006417095.2
OG0013894	AT1G14150.1	XP_006417049.1
OG0013895	AT1G14210.1	XP_006417041.1
OG0013896	AT1G14260.1	XP_006417033.1
OG0013897	AT1G14290.1	XP_006417030.1
OG0013898	AT1G14340.1	XP_006417025.1
OG0013899	AT1G14345.1	XP_006417023.1
OG0013900	AT1G14440.1	XP_006417011.1
OG0013901	AT1G14687.1	XP_006416985.1
OG0013902	AT1G14690.1	XP_006416984.1
OG0013903	AT1G15080.1	XP_006416945.1
OG0013904	AT1G15230.1	XP_006416932.1
OG0013905	AT5G48840.1	XP_006395127.1
OG0013906	AT1G15710.1	XP_006416886.1
OG0013907	AT1G15950.1	XP_006416860.1
OG0013909	AT1G16260.1	XP_024008403.1
OG0013910	AT1G16290.2	XP_024008764.1
OG0013911	AT1G16380.1	XP_006416823.1
OG0013912	AT1G16490.1	XP_006416812.1
OG0013913	AT1G16520.1	XP_006416808.1
OG0013914	AT1G16540.3	XP_006416806.1
OG0013915	AT1G16730.1	XP_006416786.2
OG0013916	AT1G16750.1	XP_006416784.1
OG0013917	AT1G16830.1	XP_006416774.1
OG0013918	AT1G17160.1	XP_006416733.1
OG0013919	AT1G17310.2	XP_006416719.2
OG0013920	AT5G52970.1	XP_006398781.1, XP_024010209.1
OG0013921	AT1G17410.1	XP_006416707.1
OG0013922	AT1G17420.1	XP_006416705.1
OG0013923	AT1G17430.1	XP_006416704.1
OG0013924	AT1G17510.1	XP_006416695.1
OG0013925	AT1G17560.1	XP_024008339.1
OG0013926	AT1G17870.1	XP_006416659.1
OG0013927	AT1G17970.1	XP_006416652.1
OG0013928	AT1G18010.1, AT1G18000.1	XP_006416648.1
OG0013929	AT1G18100.1	XP_006416640.1
OG0013930	AT1G18250.2	XP_006416627.1
OG0013931	AT1G18270.3	XP_006416624.1
OG0013933	AT1G18600.1	XP_006416589.1
OG0013934	AT1G19010.1	XP_006416542.1
OG0013935	AT1G19100.1	XP_006416538.1
OG0013936	AT1G19150.1	XP_006416532.1
OG0013937	AT1G19170.1	XP_006416531.1
OG0013939	AT1G19380.1	XP_006416510.1
OG0013940	AT1G19430.1	XP_006416505.1
OG0013941	AT1G19530.1	XP_006416495.1
OG0013942	AT1G19630.1	XP_006416485.1
OG0013943	AT1G19690.1	XP_006416474.1
OG0013944	AT1G19710.1	XP_006416471.1
OG0013945	AT1G19240.1	XP_006416525.1
OG0013946	AT1G19790.1	XP_006416463.1
OG0013947	AT1G19880.1	XP_006416455.1
OG0013948	AT2G03310.1	XP_006395714.1, XP_006395718.2
OG0013949	AT1G20100.1	XP_006416435.1
OG0013950	AT1G20130.1	XP_006416430.2
OG0013951	AT5G39830.1	XP_006405593.1
OG0013952	AT1G20350.1	XP_006416410.1
OG0013953	AT1G20380.1	XP_006416406.1
OG0013954	AT1G20510.1	XP_006416390.1
OG0013955	AT1G20810.1	XP_006416362.1
OG0013956	AT1G21350.5	XP_006416312.1
OG0013957	AT1G21360.1	XP_024008968.1
OG0013958	AT1G21370.1	XP_006416310.1
OG0013959	AT1G21430.1	XP_006416303.1
OG0013960	AT1G21440.1	XP_006416301.1
OG0013961	AT1G21670.1	XP_006416278.1
OG0013962	AT1G21890.1	XP_006416254.2
OG0013963	AT1G22060.1	XP_006416235.1
OG0013964	AT1G22130.1	XP_024008876.1
OG0013965	AT1G22230.1	XP_006416218.1
OG0013966	AT5G48060.1	XP_006395220.1
OG0013967	AT1G22750.4	XP_006416163.1
OG0013968	AT1G22850.1	XP_006416150.1
OG0013969	AT1G22930.1	XP_006416141.1
OG0013970	AT1G22950.1	XP_006416138.1
OG0013971	AT1G22960.1	XP_006416136.1
OG0013972	AT3G29631.1	XP_024006338.1, XP_024006503.1
OG0013973	AT1G71860.1	XP_006390734.2
OG0013974	AT1G71800.1	XP_006390742.1
OG0013975	AT1G71760.2	XP_006390746.2
OG0013976	AT1G71720.1	XP_006390750.1
OG0013977	AT1G71696.2	XP_024012600.1
OG0013978	AT1G71691.2	XP_006390758.1
OG0013979	AT1G71420.1	XP_006390774.1
OG0013980	AT1G71350.1	XP_006390780.1
OG0013981	AT1G71310.1	XP_006390784.1
OG0013982	AT1G71110.1	XP_006390802.2
OG0013983	AT1G70760.1	XP_006390842.1
OG0013984	AT1G70720.2	XP_006390848.1
OG0013985	AT1G70640.1	XP_006390857.1
OG0013986	AT1G70560.1	XP_006390871.2
OG0013987	AT1G70530.1	XP_006390874.1
OG0013988	AT1G70520.1	XP_006390875.1
OG0013989	AT1G70470.1	XP_006390887.1
OG0013990	AT1G70170.1	XP_006390919.1
OG0013991	AT4G24110.1	XP_006413473.1
OG0013992	AT4G24140.1	XP_006413470.1
OG0013993	AT1G32860.1	XP_006415143.1
OG0013994	AT1G64060.1	XP_006391675.1
OG0013995	AT1G64050.1	XP_006391676.2
OG0013996	AT1G64040.1	XP_006391677.1
OG0013997	AT1G63520.1	XP_006391737.1
OG0013998	AT1G63430.2	XP_006391746.2
OG0013999	AT4G26900.1	XP_006413127.1
OG0014001	AT1G63160.1	XP_006391776.1
OG0014002	AT2G01210.1	XP_006398506.1
OG0014003	AT1G62975.1	XP_006391801.1
OG0014004	AT1G62940.1	XP_006391805.1
OG0014005	AT5G16610.2	XP_006400199.1
OG0014006	AT1G62730.1	XP_006391828.1, XP_024010515.1
OG0014007	AT1G62430.1	XP_006391868.1
OG0014008	AT1G62360.1	XP_006391899.1
OG0014009	AT1G62180.1	XP_006391919.1
OG0014010	AT1G61690.1	XP_024015413.1
OG0014011	AT1G61640.1	XP_006391986.1
OG0014012	AT1G61110.1	XP_006392059.1
OG0014013	AT1G61050.2	XP_006392065.1
OG0014014	AT1G61040.1	XP_006392066.1
OG0014015	AT1G60890.2	XP_024013307.1
OG0014016	AT1G60790.1	XP_006392115.1
OG0014017	AT2G12550.1	XP_006409704.1, XP_006408827.1
OG0014018	AT1G60660.1	XP_006392134.1
OG0014019	AT1G60490.1	XP_006392160.1
OG0014020	AT1G60200.1	XP_006392179.1
OG0014021	AT1G60010.1	XP_006392195.1
OG0014022	AT1G59760.1	XP_006392240.1
OG0014023	AT1G59510.1	XP_006392280.1
OG0014024	AT1G58230.1	XP_006392317.1
OG0014026	AT1G58070.1	XP_024004458.1
OG0014027	AT1G56560.1	XP_006392417.1
OG0014028	AT1G56423.1	XP_006392429.1
OG0014029	AT1G56350.1	XP_024016273.1
OG0014030	AT1G55020.1	XP_006392468.1
OG0014031	AT1G64080.1	XP_024003711.1
OG0014032	AT1G64200.1	XP_024003862.1
OG0014033	AT1G64350.1	XP_006391641.1, XP_024016269.1
OG0014034	AT1G64405.1	XP_006391619.1
OG0014035	AT1G64430.1	XP_006391618.1
OG0014037	AT1G64480.1	XP_006391614.1
OG0014038	AT1G64670.2	XP_006391593.1
OG0014039	AT1G64690.3	XP_024015661.1
OG0014041	AT5G46840.1	XP_006398378.1
OG0014042	AT5G47470.2	XP_006398444.1
OG0014043	AT5G47500.1	XP_006398447.1
OG0014044	AT5G47750.1	XP_006398477.1
OG0014045	AT5G44780.1	XP_024010951.1
OG0014046	AT5G44680.1	XP_006398092.1
OG0014047	AT5G44635.2	XP_006398088.1
OG0014048	AT5G44460.1	XP_006398057.1
OG0014049	AT5G44410.1	XP_006398055.1
OG0014050	AT4G05100.1	XP_006396633.1
OG0014051	AT4G04970.1	XP_006396640.2
OG0014052	AT4G04960.1	XP_006396646.1
OG0014053	AT4G04940.1	XP_006396651.1
OG0014054	AT4G29420.1	XP_006412841.1
OG0014055	AT4G29490.1	XP_006412835.1
OG0014056	AT4G29530.1	XP_006412831.1
OG0014057	AT4G29780.1	XP_024005317.1
OG0014058	AT4G29860.1	XP_006412799.1
OG0014059	AT4G29880.1	XP_006412797.1
OG0014060	AT4G16150.1	XP_006414383.1
OG0014061	AT4G16260.1	XP_006414372.1
OG0014062	AT1G47970.1	XP_024006344.1
OG0014063	AT1G48040.1	XP_006393490.1
OG0014064	AT1G48050.1	XP_024006496.1
OG0014065	AT1G48570.1	XP_024006193.1
OG0014066	AT1G48270.1	XP_006393446.1
OG0014067	AT1G48280.1	XP_006393445.1
OG0014068	AT1G48550.1	XP_006393395.1
OG0014069	AT1G48460.1	XP_006393404.1
OG0014070	AT1G48580.2	XP_024005943.1
OG0014071	AT1G48840.1	XP_006393351.1
OG0014073	AT1G48910.1	XP_006393332.1
OG0014074	AT1G48950.1	XP_006393326.1
OG0014075	AT1G49040.1	XP_024006007.1
OG0014076	AT1G49050.1	XP_006393315.1
OG0014077	AT1G49380.1	XP_006393262.1
OG0014078	AT1G49405.1	XP_006393260.1
OG0014079	AT1G49410.1	XP_006393259.1
OG0014080	AT1G49430.1	XP_006393257.1
OG0014081	AT1G74900.1	XP_024006419.1
OG0014082	AT1G74880.1	XP_006390378.1
OG0014083	AT4G38190.1	XP_006411601.1
OG0014084	AT4G38210.1	XP_006411605.1
OG0014085	AT4G38230.2	XP_024005356.1
OG0014086	AT4G38410.1	XP_006411627.1
OG0014087	AT4G38460.1	XP_006411634.1
OG0014088	AT4G38495.1	XP_006411639.1
OG0014089	AT4G38580.1	XP_006411650.1
OG0014090	AT4G38710.2	XP_006411661.1
OG0014091	AT4G38800.1	XP_006411670.1
OG0014092	AT4G38830.1	XP_024004525.1
OG0014093	AT4G38950.1	XP_006411686.2
OG0014094	AT4G38980.1	XP_006411693.1
OG0014095	AT4G39030.1	XP_006411700.1
OG0014096	AT4G39100.1	XP_006411708.1
OG0014097	AT4G39120.2	XP_006411711.1
OG0014098	AT4G39360.1	XP_006411738.2
OG0014099	AT4G39420.2	XP_006411745.1
OG0014100	AT4G39460.1	XP_024005826.1
OG0014101	AT4G39660.1	XP_006411759.1
OG0014102	AT5G48020.1	XP_006395224.1
OG0014103	AT4G39970.1	XP_006411800.1
OG0014104	AT4G40020.1	XP_006411805.1
OG0014105	AT4G40045.1	XP_006411808.1
OG0014106	AT1G26290.1	XP_006411815.1
OG0014107	AT4G38100.1	XP_006405971.1
OG0014108	AT2G04860.1	XP_006418543.1
OG0014109	AT4G37910.1	XP_006401204.1, XP_006411838.1
OG0014110	AT4G37890.1	XP_024004327.1
OG0014111	AT4G37840.1	XP_006411846.1
OG0014112	AT4G37710.1	XP_006411858.1
OG0014113	AT4G37445.1	XP_006411888.1
OG0014114	AT4G37420.1	XP_006411893.1
OG0014115	AT4G36950.1	XP_006411921.1
OG0014116	AT4G37020.2	XP_006411930.1
OG0014117	AT4G37190.1	XP_024005728.1
OG0014118	AT4G36660.1	XP_006411975.1
OG0014119	AT4G36650.1	XP_006411976.1
OG0014120	AT4G36630.1	XP_006411980.1
OG0014121	AT4G36530.2	XP_006411993.1
OG0014122	AT4G36440.1	XP_006412000.1, XP_006404941.1
OG0014123	AT4G36400.1	XP_006412006.1, XP_024013923.1
OG0014124	AT4G36390.1	XP_006412008.1, XP_006404935.1
OG0014125	AT4G36210.3	XP_024005338.1
OG0014126	AT4G36060.3	XP_024005285.1
OG0014127	AT4G35880.1	XP_006412049.1
OG0014128	AT4G35660.1	XP_006412076.1
OG0014129	AT4G35540.1	XP_006412092.1
OG0014130	AT5G35970.1	XP_024007459.1
OG0014131	AT4G35390.1	XP_006412109.1
OG0014132	AT4G35140.2	XP_006412141.2, XP_024004408.1
OG0014133	AT4G35080.3	XP_006412155.1
OG0014134	AT4G34830.1	XP_006412181.1
OG0014135	AT4G34500.1	XP_006412220.1
OG0014136	AT4G34412.1	XP_006412230.1
OG0014137	AT4G34310.1	XP_024005752.1
OG0014138	AT4G34190.1	XP_006412260.1
OG0014139	AT4G32285.1	XP_006412495.1
OG0014141	AT4G29250.1	XP_006412466.1
OG0014142	AT4G32590.3	XP_006412454.1
OG0014143	AT4G32620.2	XP_024005910.1
OG0014144	AT4G32660.1, AT1G36627.1	XP_006412444.1
OG0014145	AT4G32770.1	XP_006412433.1
OG0014146	AT4G32810.2	XP_006412429.1
OG0014147	AT4G32840.1	XP_006412426.1
OG0014148	AT4G32920.1	XP_006412410.1
OG0014149	AT4G32960.1	XP_006412406.1
OG0014150	AT4G33130.3	XP_006412390.1
OG0014151	AT4G33170.1	XP_006412384.1
OG0014152	AT4G33200.4	XP_006412382.1
OG0014153	AT4G33360.1	XP_006412366.1
OG0014154	AT4G33460.1	XP_006412357.1
OG0014155	AT4G33560.1	XP_024005395.1
OG0014156	AT4G33640.2	XP_006412331.1
OG0014157	AT4G33925.1	XP_006412297.1
OG0014158	AT4G34020.1	XP_006412285.1
OG0014159	AT2G02750.1	XP_006395761.1
OG0014160	AT4G31460.1	XP_006412588.1
OG0014161	AT4G31450.1	XP_024005244.1
OG0014162	AT4G31390.1	XP_006412598.1
OG0014163	AT4G31270.1	XP_006412613.1
OG0014164	AT5G51170.1	XP_006402006.1
OG0014165	AT4G30993.2	XP_006412643.1
OG0014166	AT4G30935.1	XP_006412655.1
OG0014167	AT4G30860.1	XP_006412659.1
OG0014168	AT4G30840.1	XP_006412663.1
OG0014169	AT3G47670.1	XP_006404353.1
OG0014170	AT2G34900.1	XP_024003698.1
OG0014171	AT3G24180.1	XP_024015037.1
OG0014172	AT3G24030.1	XP_006418793.1
OG0014173	AT1G72640.1	XP_006390639.1
OG0014174	AT1G72520.1	XP_006390648.1
OG0014175	AT1G72460.1	XP_006390654.1
OG0014176	AT1G72416.3	XP_006390660.1
OG0014177	AT1G72320.1	XP_006390673.1
OG0014178	AT1G72280.1	XP_006390680.1
OG0014179	AT1G71990.1	XP_006390719.1
OG0014180	AT1G71980.1	XP_006390720.1
OG0014181	AT1G23150.1	XP_006416119.1
OG0014182	AT1G23360.1	XP_006416092.1
OG0014183	AT5G38890.1	XP_006391337.1
OG0014184	AT1G23860.1	XP_006416049.1
OG0014185	AT1G24100.1	XP_006416029.1
OG0014186	AT1G24120.1	XP_006416027.1
OG0014187	AT1G26780.2	XP_006415957.1
OG0014188	AT1G26640.1	XP_006415942.1
OG0014189	AT1G26520.1	XP_024008914.1
OG0014190	AT1G26230.1	XP_006415907.1
