Orthogroup	Arabidopsis_thaliana	Raphanus_sativus
OG0013697	AT3G19710.1	XP_018463502.1, XP_018486531.1
OG0013698	AT3G19840.1	XP_018463628.1, XP_018488531.1
OG0013699	AT3G19895.1	XP_018434087.1
OG0013700	AT3G20150.1	XP_018493226.1
OG0013701	AT3G20230.1	XP_018491331.1
OG0013702	AT3G20270.1	XP_018490735.1, XP_018490738.1
OG0013703	AT3G20420.1	XP_018488941.1
OG0013704	AT3G20430.1	XP_018432570.1
OG0013705	AT3G20440.2	XP_018432569.1
OG0013706	AT3G20450.1	XP_018489351.1
OG0013707	AT3G20490.1	XP_018483131.1, XP_018483132.1
OG0013708	AT3G20557.1	XP_018438806.1, XP_018490240.1
OG0013709	AT1G60080.1	XP_018453200.1
OG0013710	AT3G20730.1	XP_018487190.1
OG0013711	AT3G20810.2	XP_018486066.1
OG0013712	AT3G20860.1	XP_018491257.1
OG0013713	AT3G20930.2	XP_018491808.1
OG0013714	AT5G39380.1	XP_018459103.1
OG0013715	AT5G39210.1	XP_018461178.1
OG0013716	AT4G24610.2	XP_018471770.1
OG0013717	AT5G38730.1	XP_018480364.1
OG0013718	AT5G38630.1	XP_018461624.1, XP_018477552.1
OG0013719	AT5G38600.1	XP_018442591.1, XP_018459839.1
OG0013720	AT5G38380.1	XP_018480704.1, XP_018460642.1
OG0013721	AT5G38220.1	XP_018460568.1, XP_018478591.1
OG0013722	AT5G38070.1	XP_018443945.1, XP_018462676.1
OG0013723	AT5G37850.1	XP_018478298.1
OG0013724	AT5G37710.1	XP_018483675.1
OG0013725	AT5G37680.1	XP_018464377.1, XP_018478978.1
OG0013726	AT1G54390.2	XP_018459925.1
OG0013727	AT5G37630.1	XP_018485098.1
OG0013728	AT5G37590.1	XP_018464568.1, XP_018484028.1
OG0013729	AT5G37360.1	XP_018483884.1
OG0013730	AT5G36950.1	XP_018477610.1
OG0013731	AT5G36290.1	XP_018443772.1, XP_018484840.1, XP_018484859.1
OG0013732	AT5G47860.1	XP_018484593.1
OG0013733	AT3G23790.1	XP_018485515.1
OG0013734	AT3G23700.1	XP_018485617.1
OG0013735	AT3G23580.1	XP_018486985.1
OG0013736	AT3G23400.1	XP_018488006.1, XP_018492575.1
OG0013737	AT3G23280.1	XP_018432764.1
OG0013738	AT3G23255.2	XP_018489116.1
OG0013739	AT3G23070.1	XP_018460317.1, XP_018462323.1
OG0013740	AT3G22990.1	XP_018459939.1, XP_018459945.1
OG0013741	AT3G22670.1	XP_018485498.1
OG0013742	AT3G22540.1	XP_018488932.1
OG0013743	AT3G22430.1	XP_018491950.1
OG0013744	AT1G65280.1	XP_018459038.1
OG0013745	AT3G22250.1	XP_018490402.1
OG0013746	AT3G21870.1	XP_018491562.1, XP_018489235.1
OG0013747	AT3G21770.1	XP_018433706.1
OG0013748	AT3G21680.1	XP_018458548.1
OG0013749	AT3G21620.1	XP_018486461.1
OG0013750	AT3G21510.1	XP_018458538.1, XP_018458539.1
OG0013751	AT3G21290.1	XP_018492435.1
OG0013752	AT4G30360.1	XP_018478884.1, XP_018471546.1
OG0013754	AT1G66250.1	XP_018471618.1
OG0013755	AT1G66150.1	XP_018466249.1, XP_018444756.1
OG0013756	AT1G65470.1	XP_018442156.1
OG0013757	AT1G65230.1	XP_018472070.1
OG0013758	AT1G65320.1	XP_018446437.1
OG0013759	AT1G65380.1	XP_018471580.1
OG0013760	AT1G54400.1	XP_018481543.1, XP_018474740.1
OG0013761	AT1G54570.1	XP_018452011.1
OG0013762	AT1G54610.1	XP_018457301.1, XP_018465043.1
OG0013763	AT5G18940.1	XP_018446989.1, XP_018462344.1
OG0013764	AT5G18590.1	XP_018442638.1, XP_018462585.1
OG0013765	AT5G18540.1	XP_018469642.1
OG0013766	AT5G18490.1	XP_018464808.1, XP_018465384.1, XP_018466329.1
OG0013767	AT5G18430.1	XP_018468656.1, XP_018460355.1
OG0013768	AT5G18410.1	XP_018476468.1, XP_018464991.1
OG0013769	AT2G26070.2	XP_018489954.1, XP_018489957.1
OG0013770	AT2G23945.1	XP_018482178.1, XP_018465283.1
OG0013771	AT5G18200.1	XP_018444474.1, XP_018444467.1
OG0013772	AT5G49340.1	XP_018441364.1, XP_018466181.1
OG0013773	AT5G49430.1	XP_018482990.1
OG0013774	AT5G48360.1	XP_018461201.1, XP_018483967.1
OG0013775	AT5G48340.1	XP_018461199.1, XP_018477283.1
OG0013776	AT3G52480.1	XP_018437438.1
OG0013777	AT3G52290.1	XP_018478904.1
OG0013778	AT3G52250.1	XP_018439451.1
OG0013779	AT3G52240.1	XP_018439390.1
OG0013780	AT3G52230.1	XP_018439395.1, XP_018439396.1
OG0013781	AT3G52220.1	XP_018439393.1, XP_018439394.1
OG0013782	AT3G52210.3	XP_018439392.1, XP_018439391.1
OG0013783	AT3G51990.1	XP_018433881.1, XP_018433863.1
OG0013784	AT3G51980.1	XP_018434162.1
OG0013785	AT3G51940.2	XP_018433147.1, XP_018433145.1
OG0013786	AT3G51870.1	XP_018484468.1
OG0013787	AT3G51830.1	XP_018463318.1, XP_018453446.1
OG0013788	AT3G51760.1	XP_018437403.1
OG0013789	AT3G51620.2	XP_018470285.1
OG0013790	AT3G51480.1	XP_018441051.1, XP_018463827.1
OG0013791	AT3G51360.9	XP_018433940.1
OG0013792	AT2G01320.3	XP_018439886.1, XP_018441808.1
OG0013793	AT1G02180.1	XP_018479987.1
OG0013794	AT3G48110.1	XP_018460680.1, XP_018446943.1
OG0013795	AT1G01920.1	XP_018492673.1
OG0013796	AT1G01830.1	XP_018487724.1
OG0013797	AT1G01730.1	XP_018488809.1, XP_018466806.1
OG0013798	AT3G28570.2	XP_018479377.1, XP_018479374.1, XP_018484711.1
OG0013799	AT1G01550.1	XP_018438611.1
OG0013800	AT1G01230.1	XP_018432948.1, XP_018462598.1, XP_018470484.1
OG0013801	AT1G01225.1	XP_018432947.1
OG0013802	AT1G01180.1	XP_018490856.1
OG0013803	AT1G01110.2	XP_018490417.1, XP_018464354.1
OG0013804	AT1G01040.2	XP_018432594.1, XP_018492201.1
OG0013805	AT2G41610.1	XP_018469938.1
OG0013806	AT3G15520.1	XP_018492893.1
OG0013807	AT1G02475.1	XP_018443139.1
OG0013808	AT1G02560.1	XP_018475267.1
OG0013809	AT1G02610.1	XP_018447773.1, XP_018491610.1
OG0013810	AT1G02660.1	XP_018432565.1
OG0013811	AT1G02870.1	XP_018475504.1
OG0013812	AT1G02910.1	XP_018447072.1
OG0013813	AT1G03030.1	XP_018439189.1
OG0013814	AT1G03055.1	XP_018487896.1, XP_018490621.1
OG0013815	AT1G03160.1	XP_018451390.1
OG0013816	AT1G03457.2	XP_018470087.1, XP_018470245.1
OG0013817	AT1G03760.1	XP_018451629.1
OG0013818	AT1G03980.2	XP_018486660.1, XP_018488565.1
OG0013819	AT1G04020.1	XP_018447192.1, XP_018447201.1
OG0013820	AT1G04530.1	XP_018486873.1, XP_018452694.1
OG0013821	AT1G04580.1	XP_018443296.1
OG0013822	AT1G04730.1	XP_018490769.1
OG0013823	AT1G04930.2	XP_018471157.1, XP_018455110.1
OG0013824	AT1G04940.1	XP_018440698.1
OG0013825	AT1G05950.1	XP_018467452.1, XP_018492143.1
OG0013826	AT1G05970.2	XP_018467989.1
OG0013827	AT1G06270.1	XP_018435598.1, XP_018461812.1
OG0013828	AT1G06500.1	XP_018486370.1
OG0013829	AT1G06923.1	XP_018487948.1
OG0013830	AT1G06930.1	XP_018485013.1
OG0013831	AT1G07020.1	XP_018449247.1, XP_018462290.1
OG0013832	AT1G07120.1	XP_018447631.1, XP_018450859.1
OG0013833	AT1G07280.1	XP_018439504.1, XP_018439517.1
OG0013834	AT1G07380.2	XP_018436188.1
OG0013835	AT5G37500.2	XP_018433301.1
OG0013836	AT1G07970.1	XP_018491525.1
OG0013837	AT1G08180.1	XP_018470371.1, XP_018449399.1
OG0013838	AT1G08315.1	XP_018467904.1
OG0013839	AT1G08390.1	XP_018438885.1, XP_018467476.1
OG0013840	AT1G64810.2	XP_018485770.1
OG0013841	AT1G08410.1	XP_018486152.1, XP_018447110.1
OG0013842	AT1G08860.1	XP_018490233.1
OG0013843	AT1G08990.1	XP_018451209.1, XP_018488850.1
OG0013844	AT1G09090.2	XP_018489083.1
OG0013845	AT1G09195.10	XP_018448963.1, XP_018448960.1
OG0013846	AT1G09250.1	XP_018474216.1
OG0013847	AT1G09290.1	XP_018449175.1, XP_018448983.1
OG0013848	AT1G09340.2	XP_018437951.1
OG0013849	AT1G09430.1	XP_018451102.1, XP_018451094.1
OG0013850	AT1G09483.1, AT1G09470.1	XP_018437025.1
OG0013851	AT1G09575.1	XP_018468504.1
OG0013852	AT1G09720.1	XP_018471878.1
OG0013853	AT1G09800.1	XP_018437784.1, XP_018489013.1
OG0013854	AT1G09860.1	XP_018488570.1, XP_018488557.1
OG0013855	AT1G10150.1	XP_018433991.1
OG0013856	AT1G10380.1	XP_018466883.1, XP_018436488.1
OG0013857	AT1G10450.3	XP_018439626.1
OG0013858	AT1G10480.1	XP_018437122.1, XP_018489831.1
OG0013859	AT1G10520.1	XP_018437256.1, XP_018463026.1
OG0013860	AT1G25570.1	XP_018440101.1, XP_018433034.1
OG0013862	AT1G10780.2	XP_018492813.1
OG0013863	AT1G10910.1	XP_018452584.1
OG0013864	AT1G11000.1	XP_018488410.1
OG0013865	AT1G11050.1	XP_018486126.1
OG0013866	AT1G11090.1	XP_018447340.1, XP_018447362.1
OG0013867	AT1G11112.1	XP_018487590.1, XP_018449929.1
OG0013868	AT1G11220.2	XP_018487144.1
OG0013869	AT1G11240.1	XP_018436061.1
OG0013871	AT2G22900.1	XP_018441842.1
OG0013872	AT1G11700.1	XP_018458042.1
OG0013873	AT1G11730.1	XP_018481688.1
OG0013874	AT1G11750.2	XP_018449118.1
OG0013875	AT1G11780.1	XP_018458306.1, XP_018458304.1
OG0013876	AT1G11900.1	XP_018438850.1, XP_018465258.1
OG0013877	AT1G11905.1	XP_018458307.1, XP_018463034.1
OG0013878	AT1G11950.1	XP_018450448.1, XP_018465299.1, XP_018451596.1
OG0013879	AT1G11990.2	XP_018486898.1
OG0013880	AT1G12000.1	XP_018448937.1
OG0013881	AT1G12750.1	XP_018481344.1
OG0013882	AT1G12790.1	XP_018435329.1
OG0013883	AT1G12845.1	XP_018451069.1
OG0013884	AT1G12860.1	XP_018451007.1, XP_018450994.1, XP_018451374.1
OG0013885	AT1G12930.1	XP_018441190.1
OG0013886	AT1G13000.1	XP_018436628.1, XP_018436668.1
OG0013887	AT1G24706.2	XP_018450601.1
OG0013888	AT1G13180.1	XP_018435401.1, XP_018447507.1
OG0013889	AT1G13290.1	XP_018488426.1, XP_018442592.1
OG0013890	AT5G52190.1	XP_018476788.1
OG0013891	AT1G13410.1	XP_018464559.1, XP_018450403.1
OG0013892	AT1G13690.1	XP_018469198.1
OG0013893	AT1G13730.1	XP_018467794.1
OG0013894	AT1G14150.1	XP_018441309.1, XP_018437017.1
OG0013895	AT1G14210.1	XP_018433891.1
OG0013896	AT1G14260.1	XP_018436760.1
OG0013897	AT1G14290.1	XP_018455432.1
OG0013898	AT1G14340.1	XP_018451150.1, XP_018447242.1
OG0013899	AT1G14345.1	XP_018470226.1, XP_018470076.1
OG0013900	AT1G14440.1	XP_018435472.1, XP_018436636.1
OG0013901	AT1G14687.1	XP_018437252.1
OG0013902	AT1G14690.1	XP_018441665.1
OG0013903	AT1G15080.1	XP_018434935.1, XP_018434924.1
OG0013904	AT1G15230.1	XP_018479817.1, XP_018479725.1
OG0013905	AT5G48840.1	XP_018477672.1
OG0013906	AT1G15710.1	XP_018487486.1
OG0013907	AT1G15950.1	XP_018438531.1
OG0013909	AT1G16260.1	XP_018447503.1
OG0013910	AT1G16290.2	XP_018493097.1
OG0013911	AT1G16380.1	XP_018450208.1, XP_018470454.1
OG0013912	AT1G16490.1	XP_018436892.1, XP_018454233.1
OG0013913	AT1G16520.1	XP_018472885.1, XP_018463604.1
OG0013914	AT1G16540.3	XP_018468332.1, XP_018463605.1
OG0013915	AT1G16730.1	XP_018450739.1
OG0013916	AT1G16750.1	XP_018450737.1
OG0013917	AT1G16830.1	XP_018434410.1
OG0013918	AT1G17160.1	XP_018479379.1, XP_018479393.1
OG0013919	AT1G17310.2	XP_018458612.1
OG0013920	AT5G52970.1	XP_018468180.1
OG0013921	AT1G17410.1	XP_018451423.1, XP_018460498.1
OG0013922	AT1G17420.1	XP_018451422.1
OG0013923	AT1G17430.1	XP_018449229.1
OG0013924	AT1G17510.1	XP_018445117.1
OG0013925	AT1G17560.1	XP_018480516.1
OG0013926	AT1G17870.1	XP_018432683.1, XP_018488274.1
OG0013927	AT1G17970.1	XP_018450811.1, XP_018448069.1
OG0013928	AT1G18010.1, AT1G18000.1	XP_018434372.1
OG0013929	AT1G18100.1	XP_018437997.1
OG0013930	AT1G18250.2	XP_018433427.1
OG0013931	AT1G18270.3	XP_018435703.1
OG0013932	AT1G18400.1	XP_018482284.1, XP_018462226.1
OG0013933	AT1G18600.1	XP_018489314.1
OG0013934	AT1G19010.1	XP_018449321.1
OG0013935	AT1G19100.1	XP_018442185.1
OG0013936	AT1G19150.1	XP_018448035.1, XP_018448040.1
OG0013937	AT1G19170.1	XP_018451757.1, XP_018451749.1
OG0013938	AT1G19190.1	XP_018449370.1, XP_018449365.1
OG0013939	AT1G19380.1	XP_018448135.1
OG0013940	AT1G19430.1	XP_018493149.1
OG0013941	AT1G19530.1	XP_018467646.1
OG0013942	AT1G19630.1	XP_018447689.1
OG0013943	AT1G19690.1	XP_018466551.1, XP_018484629.1
OG0013944	AT1G19710.1	XP_018491924.1, XP_018491935.1
OG0013945	AT1G19240.1	XP_018480568.1
OG0013946	AT1G19790.1	XP_018484700.1
OG0013947	AT1G19880.1	XP_018442410.1, XP_018433137.1
OG0013948	AT2G03310.1	XP_018454722.1
OG0013949	AT1G20100.1	XP_018473625.1, XP_018450745.1
OG0013950	AT1G20130.1	XP_018481919.1, XP_018435961.1
OG0013951	AT5G39830.1	XP_018483457.1
OG0013952	AT1G20350.1	XP_018450729.1
OG0013953	AT1G20380.1	XP_018436110.1
OG0013954	AT1G20510.1	XP_018451612.1
OG0013955	AT1G20810.1	XP_018469253.1
OG0013956	AT1G21350.5	XP_018469244.1
OG0013957	AT1G21360.1	XP_018486247.1
OG0013958	AT1G21370.1	XP_018436582.1
OG0013959	AT1G21430.1	XP_018465455.1, XP_018469317.1
OG0013960	AT1G21440.1	XP_018469325.1
OG0013961	AT1G21670.1	XP_018490249.1
OG0013962	AT1G21890.1	XP_018473133.1, XP_018437353.1
OG0013963	AT1G22060.1	XP_018483658.1, XP_018483634.1
OG0013964	AT1G22130.1	XP_018450939.1
OG0013965	AT1G22230.1	XP_018470063.1
OG0013966	AT5G48060.1	XP_018482552.1
OG0013967	AT1G22750.4	XP_018433878.1
OG0013968	AT1G22850.1	XP_018443246.1
OG0013969	AT1G22930.1	XP_018434323.1, XP_018443576.1
OG0013970	AT1G22950.1	XP_018439790.1
OG0013971	AT1G22960.1	XP_018491811.1
OG0013973	AT1G71860.1	XP_018455474.1, XP_018455473.1
OG0013974	AT1G71800.1	XP_018446523.1
OG0013975	AT1G71760.2	XP_018453252.1
OG0013976	AT1G71720.1	XP_018458003.1
OG0013977	AT1G71696.2	XP_018471965.1
OG0013978	AT1G71691.2	XP_018444529.1
OG0013979	AT1G71420.1	XP_018456091.1
OG0013980	AT1G71350.1	XP_018456822.1
OG0013981	AT1G71310.1	XP_018445045.1
OG0013982	AT1G71110.1	XP_018457714.1
OG0013983	AT1G70760.1	XP_018470100.1
OG0013984	AT1G70720.2	XP_018444625.1, XP_018461004.1
OG0013985	AT1G70640.1	XP_018452180.1, XP_018455511.1
OG0013986	AT1G70560.1	XP_018467911.1
OG0013987	AT1G70530.1	XP_018464402.1, XP_018457919.1
OG0013988	AT1G70520.1	XP_018451965.1, XP_018470239.1
OG0013990	AT1G70170.1	XP_018455318.1, XP_018455107.1, XP_018444939.1
OG0013991	AT4G24110.1	XP_018471526.1, XP_018464770.1
OG0013992	AT4G24140.1	XP_018454656.1
OG0013993	AT1G32860.1	XP_018434179.1
OG0013994	AT1G64060.1	XP_018457117.1
OG0013995	AT1G64050.1	XP_018457682.1
OG0013996	AT1G64040.1	XP_018454280.1
OG0013997	AT1G63520.1	XP_018456051.1
OG0013998	AT1G63430.2	XP_018457800.1
OG0013999	AT4G26900.1	XP_018471436.1
OG0014001	AT1G63160.1	XP_018452781.1
OG0014002	AT2G01210.1	XP_018434357.1, XP_018464028.1
OG0014003	AT1G62975.1	XP_018464284.1, XP_018453987.1
OG0014004	AT1G62940.1	XP_018454815.1
OG0014005	AT5G16610.2	XP_018446788.1
OG0014006	AT1G62730.1	XP_018452841.1
OG0014007	AT1G62430.1	XP_018452051.1
OG0014008	AT1G62360.1	XP_018452225.1
OG0014009	AT1G62180.1	XP_018458642.1, XP_018458630.1
OG0014010	AT1G61690.1	XP_018440351.1
OG0014011	AT1G61640.1	XP_018433538.1
OG0014012	AT1G61110.1	XP_018454723.1
OG0014013	AT1G61050.2	XP_018455793.1, XP_018437598.1
OG0014014	AT1G61040.1	XP_018440912.1
OG0014015	AT1G60890.2	XP_018457656.1, XP_018457658.1
OG0014016	AT1G60790.1	XP_018454189.1, XP_018455625.1
OG0014017	AT2G12550.1	XP_018485387.1
OG0014018	AT1G60660.1	XP_018436899.1
OG0014019	AT1G60490.1	XP_018446900.1, XP_018452674.1, XP_018461927.1
OG0014020	AT1G60200.1	XP_018439275.1
OG0014021	AT1G60010.1	XP_018457573.1, XP_018435091.1
OG0014022	AT1G59760.1	XP_018457496.1
OG0014023	AT1G59510.1	XP_018454292.1
OG0014024	AT1G58230.1	XP_018439452.1
OG0014026	AT1G58070.1	XP_018456994.1
OG0014027	AT1G56560.1	XP_018458173.1
OG0014028	AT1G56423.1	XP_018453182.1, XP_018453203.1
OG0014029	AT1G56350.1	XP_018458165.1
OG0014030	AT1G55020.1	XP_018440095.1
OG0014031	AT1G64080.1	XP_018453066.1
OG0014032	AT1G64200.1	XP_018452728.1, XP_018452727.1
OG0014033	AT1G64350.1	XP_018452858.1
OG0014034	AT1G64405.1	XP_018454767.1, XP_018454975.1
OG0014035	AT1G64430.1	XP_018456908.1
OG0014037	AT1G64480.1	XP_018454546.1
OG0014038	AT1G64670.2	XP_018456270.1
OG0014039	AT1G64690.3	XP_018455678.1
OG0014040	AT4G08620.1	XP_018469204.1
OG0014041	AT5G46840.1	XP_018485201.1, XP_018464830.1
OG0014042	AT5G47470.2	XP_018482272.1, XP_018439045.1
OG0014043	AT5G47500.1	XP_018437083.1, XP_018478607.1
OG0014044	AT5G47750.1	XP_018433110.1, XP_018441245.1, XP_018463918.1
OG0014045	AT5G44780.1	XP_018477661.1
OG0014046	AT5G44680.1	XP_018434364.1
OG0014047	AT5G44635.2	XP_018485353.1
OG0014048	AT5G44460.1	XP_018438325.1, XP_018482226.1
OG0014049	AT5G44410.1	XP_018453266.1
OG0014050	AT4G05100.1	XP_018466145.1, XP_018464011.1
OG0014051	AT4G04970.1	XP_018456509.1
OG0014052	AT4G04960.1	XP_018452140.1
OG0014053	AT4G04940.1	XP_018476812.1
OG0014054	AT4G29420.1	XP_018470104.1
OG0014055	AT4G29490.1	XP_018470714.1
OG0014056	AT4G29530.1	XP_018470716.1
OG0014057	AT4G29780.1	XP_018438948.1
OG0014058	AT4G29860.1	XP_018448385.1
OG0014059	AT4G29880.1	XP_018468606.1, XP_018482758.1
OG0014060	AT4G16150.1	XP_018450972.1
OG0014061	AT4G16260.1	XP_018458239.1
OG0014062	AT1G47970.1	XP_018480935.1
OG0014063	AT1G48040.1	XP_018445644.1
OG0014064	AT1G48050.1	XP_018485167.1, XP_018464519.1
OG0014065	AT1G48570.1	XP_018461833.1, XP_018440500.1
OG0014066	AT1G48270.1	XP_018482169.1, XP_018466004.1
OG0014067	AT1G48280.1	XP_018465852.1, XP_018463930.1
OG0014068	AT1G48550.1	XP_018435242.1, XP_018435223.1, XP_018461834.1
OG0014069	AT1G48460.1	XP_018448784.1, XP_018448785.1
OG0014070	AT1G48580.2	XP_018465201.1, XP_018438403.1
OG0014071	AT1G48840.1	XP_018462313.1, XP_018490930.1
OG0014073	AT1G48910.1	XP_018488096.1, XP_018490472.1
OG0014074	AT1G48950.1	XP_018447104.1
OG0014075	AT1G49040.1	XP_018433594.1
OG0014076	AT1G49050.1	XP_018432744.1
OG0014077	AT1G49380.1	XP_018447797.1
OG0014078	AT1G49405.1	XP_018447645.1, XP_018447644.1
OG0014079	AT1G49410.1	XP_018449361.1, XP_018488822.1
OG0014080	AT1G49430.1	XP_018492715.1
OG0014081	AT1G74900.1	XP_018446569.1, XP_018446567.1
OG0014082	AT1G74880.1	XP_018444191.1, XP_018444214.1
OG0014083	AT4G38190.1	XP_018469144.1
OG0014084	AT4G38210.1	XP_018471336.1
OG0014085	AT4G38230.2	XP_018483959.1, XP_018484300.1
OG0014086	AT4G38410.1	XP_018459040.1, XP_018458405.1
OG0014087	AT4G38460.1	XP_018449141.1
OG0014088	AT4G38495.1	XP_018470927.1
OG0014089	AT4G38580.1	XP_018447315.1, XP_018450219.1
OG0014090	AT4G38710.2	XP_018451463.1
OG0014091	AT4G38800.1	XP_018451669.1
OG0014092	AT4G38830.1	XP_018482493.1
OG0014093	AT4G38950.1	XP_018470460.1
OG0014094	AT4G38980.1	XP_018447993.1
OG0014095	AT4G39030.1	XP_018456011.1
OG0014096	AT4G39100.1	XP_018463648.1, XP_018447884.1
OG0014097	AT4G39120.2	XP_018448353.1, XP_018463651.1
OG0014098	AT4G39360.1	XP_018469714.1
OG0014099	AT4G39420.2	XP_018470114.1
OG0014100	AT4G39460.1	XP_018447804.1, XP_018447612.1
OG0014101	AT4G39660.1	XP_018447228.1, XP_018468030.1
OG0014102	AT5G48020.1	XP_018478282.1
OG0014103	AT4G39970.1	XP_018448140.1, XP_018459822.1
OG0014104	AT4G40020.1	XP_018468116.1
OG0014105	AT4G40045.1	XP_018468120.1, XP_018468118.1
OG0014106	AT1G26290.1	XP_018449892.1, XP_018459826.1
OG0014107	AT4G38100.1	XP_018459824.1, XP_018447145.1
OG0014108	AT2G04860.1	XP_018485505.1
OG0014109	AT4G37910.1	XP_018449469.1, XP_018449470.1
OG0014110	AT4G37890.1	XP_018484020.1
OG0014111	AT4G37840.1	XP_018469671.1
OG0014112	AT4G37710.1	XP_018449859.1, XP_018482005.1
OG0014113	AT4G37445.1	XP_018468622.1, XP_018468614.1
OG0014114	AT4G37420.1	XP_018469451.1, XP_018469449.1
OG0014115	AT4G36950.1	XP_018470099.1
OG0014116	AT4G37020.2	XP_018449015.1, XP_018449014.1, XP_018449013.1
OG0014117	AT4G37190.1	XP_018484567.1
OG0014118	AT4G36660.1	XP_018479022.1, XP_018469848.1, XP_018469862.1
OG0014119	AT4G36650.1	XP_018469847.1, XP_018469860.1, XP_018483520.1
OG0014120	AT4G36630.1	XP_018483641.1
OG0014121	AT4G36530.2	XP_018462567.1, XP_018469851.1, XP_018469838.1
OG0014122	AT4G36440.1	XP_018465336.1, XP_018468847.1
OG0014123	AT4G36400.1	XP_018477861.1
OG0014124	AT4G36390.1	XP_018471577.1
OG0014125	AT4G36210.3	XP_018472477.1
OG0014126	AT4G36060.3	XP_018478868.1
OG0014127	AT4G35880.1	XP_018459227.1, XP_018450031.1
OG0014128	AT4G35660.1	XP_018479028.1
OG0014129	AT4G35540.1	XP_018471649.1
OG0014130	AT5G35970.1	XP_018458161.1
OG0014131	AT4G35390.1	XP_018468533.1
OG0014132	AT4G35140.2	XP_018471341.1
OG0014133	AT4G35080.3	XP_018447172.1, XP_018446942.1
OG0014134	AT4G34830.1	XP_018471679.1
OG0014135	AT4G34500.1	XP_018468013.1
OG0014136	AT4G34412.1	XP_018480361.1
OG0014137	AT4G34310.1	XP_018471879.1
OG0014138	AT4G34190.1	XP_018471507.1
OG0014139	AT4G32285.1	XP_018471080.1
OG0014140	AT4G32430.1	XP_018468057.1
OG0014141	AT4G29250.1	XP_018469152.1, XP_018469670.1
OG0014143	AT4G32620.2	XP_018470881.1
OG0014144	AT4G32660.1, AT1G36627.1	XP_018448798.1
OG0014145	AT4G32770.1	XP_018480322.1
OG0014146	AT4G32810.2	XP_018470885.1
OG0014147	AT4G32840.1	XP_018452460.1, XP_018465046.1
OG0014148	AT4G32920.1	XP_018477644.1, XP_018471825.1
OG0014150	AT4G33130.3	XP_018468092.1
OG0014151	AT4G33170.1	XP_018465736.1
OG0014152	AT4G33200.4	XP_018469963.1
OG0014153	AT4G33360.1	XP_018477531.1
OG0014154	AT4G33460.1	XP_018470813.1
OG0014155	AT4G33560.1	XP_018450319.1
OG0014156	AT4G33640.2	XP_018466005.1
OG0014157	AT4G33925.1	XP_018468761.1
OG0014158	AT4G34020.1	XP_018483646.1, XP_018444249.1
OG0014159	AT2G02750.1	XP_018456170.1, XP_018452392.1
OG0014160	AT4G31460.1	XP_018448028.1, XP_018457576.1
OG0014161	AT4G31450.1	XP_018485314.1, XP_018482365.1
OG0014162	AT4G31390.1	XP_018464533.1, XP_018446426.1
OG0014163	AT4G31270.1	XP_018450428.1, XP_018449798.1
OG0014164	AT5G51170.1	XP_018457463.1, XP_018455040.1
OG0014165	AT4G30993.2	XP_018457665.1
OG0014166	AT4G30935.1	XP_018460687.1, XP_018447922.1
OG0014167	AT4G30860.1	XP_018460696.1, XP_018449265.1
OG0014168	AT4G30840.1	XP_018483606.1
OG0014169	AT3G47670.1	XP_018439614.1
OG0014170	AT2G34900.1	XP_018433404.1
OG0014171	AT3G24180.1	XP_018492914.1
OG0014172	AT3G24030.1	XP_018486893.1, XP_018486909.1
OG0014173	AT1G72640.1	XP_018454702.1
OG0014174	AT1G72520.1	XP_018447401.1
OG0014175	AT1G72460.1	XP_018466714.1, XP_018444947.1
OG0014176	AT1G72416.3	XP_018453244.1, XP_018453225.1
OG0014177	AT1G72320.1	XP_018456746.1, XP_018456730.1
OG0014178	AT1G72280.1	XP_018452553.1
OG0014179	AT1G71990.1	XP_018452642.1
OG0014180	AT1G71980.1	XP_018457535.1
OG0014181	AT1G23150.1	XP_018484786.1
OG0014182	AT1G23360.1	XP_018449416.1, XP_018447421.1
OG0014183	AT5G38890.1	XP_018485538.1
OG0014184	AT1G23860.1	XP_018438443.1, XP_018438429.1
OG0014185	AT1G24100.1	XP_018442109.1
OG0014186	AT1G24120.1	XP_018486897.1
OG0014187	AT1G26780.2	XP_018486794.1
OG0014188	AT1G26640.1	XP_018441892.1, XP_018441854.1
OG0014189	AT1G26520.1	XP_018484239.1
OG0014190	AT1G26230.1	XP_018434928.1
OG0014191	AT1G26220.1	XP_018447702.1
OG0014192	AT1G26180.1	XP_018449184.1
OG0014193	AT2G30390.2	XP_018432915.1, XP_018432888.1
OG0014194	AT2G04090.1, AT2G04100.1	XP_018489929.1
OG0014195	AT4G02140.1	XP_018455437.1
OG0014196	AT4G02120.2	XP_018444860.1
OG0014197	AT4G02090.1	XP_018467272.1, XP_018454505.1, XP_018453889.1
OG0014198	AT4G02070.1	XP_018475958.1
OG0014199	AT4G02010.1	XP_018476451.1
OG0014200	AT4G01995.1	XP_018474686.1
OG0014201	AT4G01940.1	XP_018474449.1, XP_018474441.1
OG0014202	AT4G01895.1	XP_018474445.1
OG0014203	AT4G01883.1	XP_018461672.1, XP_018454908.1
OG0014204	AT4G01730.1	XP_018454019.1
OG0014205	AT4G01720.1	XP_018454672.1
OG0014206	AT4G01680.2	XP_018453029.1
OG0014207	AT4G01610.1	XP_018460594.1, XP_018460593.1
OG0014208	AT4G01570.1	XP_018452200.1
OG0014209	AT4G01400.1	XP_018461991.1, XP_018461993.1
