Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0013136	AT5G42320.2	Ag028G3081800, Ag026G2980900
OG0013137	AT5G42340.1	Ag026G2980800, Ag028G3081900
OG0013138	AT5G25070.1	Ag026G2980300, Ag028G3082800
OG0013139	AT5G42420.1	Ag028G3084500, Ag026G2979000
OG0013140	AT5G42480.1	Ag026G2978400, Ag028G3085100
OG0013141	AT5G42490.1	Ag026G2978300, Ag028G3085200
OG0013142	AT5G42630.1	Ag028G3085800, Ag026G2977600
OG0013143	AT5G42660.1	Ag026G2977000, Ag028G3086300
OG0013144	AT5G42680.1	Ag028G3086600, Ag026G2976800
OG0013145	AT4G16350.1	Ag031G3138100
OG0013146	AT4G16390.1	Ag031G3138300
OG0013147	AT4G16410.1	Ag031G3138600
OG0013148	AT4G16510.1	Ag031G3139700
OG0013149	AT4G16563.1	Ag031G3140200
OG0013150	AT4G16566.1	Ag031G3140300
OG0013151	AT4G16745.2	Ag031G3143300
OG0013152	AT4G16970.1	Ag031G3145200
OG0013153	AT4G17010.1	Ag031G3146100
OG0013155	AT3G02070.1	Ag031G3148500
OG0013156	AT3G02060.1	Ag031G3148700
OG0013157	AT3G19340.1	Ag031G3149000
OG0013158	AT3G02000.1	Ag031G3149500
OG0013159	AT3G01920.2	Ag031G3150600
OG0013160	AT3G01800.1	Ag031G3151800
OG0013161	AT3G01780.1	Ag031G3152000
OG0013162	AT3G01600.1	Ag031G3153900
OG0013163	AT3G01500.2	Ag031G3155200
OG0013164	AT5G66560.1	Ag031G3158800
OG0013165	AT5G49555.1	Ag031G3159000
OG0013166	AT5G66510.2	Ag031G3159600
OG0013167	AT5G66480.1	Ag031G3159800
OG0013168	AT5G66390.1	Ag031G3161800
OG0013169	AT5G66350.1	Ag031G3162500
OG0013170	AT5G17280.1	Ag031G3162800
OG0013171	AT5G66190.1	Ag031G3164800
OG0013172	AT2G20515.1	Ag088G5438500, Ag031G3165900
OG0013173	AT5G66070.2	Ag031G3166200
OG0013174	AT5G66040.1	Ag031G3166700
OG0013175	AT5G65950.1	Ag031G3167700
OG0013176	AT5G65930.3	Ag031G3167900
OG0013177	AT5G26880.1	Ag031G3168200
OG0013178	AT3G63510.1	Ag031G3168700
OG0013179	AT3G63500.2	Ag031G3168800
OG0013180	AT3G63430.1	Ag031G3169700
OG0013181	AT3G63390.1	Ag031G3170100
OG0013182	AT3G63340.2	Ag031G3170600
OG0013183	AT3G63290.1	Ag031G3171000
OG0013184	AT3G63280.4	Ag031G3171100
OG0013185	AT3G63150.1	Ag031G3172900
OG0013186	AT3G63140.1	Ag031G3173000
OG0013187	AT3G63020.1	Ag031G3175000
OG0013188	AT3G62810.1	Ag031G3177000
OG0013189	AT3G62720.1	Ag031G3178300
OG0013190	AT3G62710.1	Ag031G3178400
OG0013191	AT3G62130.1	Ag031G3190300
OG0013192	AT3G62070.1	Ag031G3191700
OG0013193	AT3G61800.1	Ag031G3198800
OG0013194	AT3G61790.1	Ag031G3198900
OG0013195	AT3G61680.1	Ag031G3202700
OG0013196	AT3G61540.1	Ag031G3205300
OG0013197	AT5G51545.1	Ag031G3206300
OG0013198	AT3G61080.2	Ag031G3213800
OG0013199	AT3G60490.1	Ag031G3220700
OG0013200	AT3G60390.1	Ag031G3223300
OG0013201	AT3G60310.1	Ag031G3224100
OG0013202	AT2G23120.1	Ag031G3224700
OG0013203	AT3G60966.1	Ag031G3227000, Ag031G3226900
OG0013204	AT3G60080.1	Ag031G3229800
OG0013205	AT3G59845.1	Ag031G3234200
OG0013206	AT3G59760.1	Ag031G3235900, Ag031G3236000
OG0013207	AT3G59690.1	Ag014G1958600, Ag031G3236800
OG0013208	AT5G48090.1	Ag042G4394000, Ag031G3240800
OG0013209	AT3G59440.1	Ag031G3242500, Ag002G0122300
OG0013210	AT1G55000.1	Ag036G4125100, Ag002G0273200, Ag031G3243400
OG0013211	AT3G59050.1	Ag031G3252100
OG0013212	AT1G66080.1	Ag031G3253200
OG0013213	AT4G26500.1	Ag031G3260100
OG0013214	AT3G58590.1	Ag031G3264800
OG0013215	AT3G58480.1	Ag031G3266300
OG0013216	AT3G47390.1	Ag031G3281200
OG0013217	AT3G58170.1	Ag031G3281500
OG0013218	AT3G58150.1	Ag031G3281700
OG0013219	AT3G58090.1	Ag031G3282600
OG0013220	AT3G57920.1	Ag031G3286800
OG0013221	AT3G57910.1	Ag031G3286900
OG0013223	AT3G57480.1	Ag031G3295100
OG0013224	AT3G57430.1	Ag031G3296200
OG0013225	AT3G57300.2	Ag031G3299400
OG0013226	AT3G57030.1	Ag031G3306100
OG0013227	AT3G56891.1	Ag031G3310200
OG0013228	AT3G56820.1	Ag031G3311000
OG0013229	AT3G56770.1	Ag031G3311400
OG0013230	AT3G56690.1	Ag031G3316300
OG0013231	AT3G56570.2	Ag031G3318100
OG0013232	AT3G56500.1	Ag031G3320200
OG0013233	AT3G56270.1	Ag031G3324800
OG0013234	AT3G56260.2	Ag031G3325000
OG0013235	AT3G56210.5	Ag031G3325800
OG0013236	AT5G48730.1	Ag031G3327200
OG0013237	AT3G56070.1	Ag031G3328700
OG0013238	AT3G55950.1	Ag031G3332000
OG0013239	AT3G55530.1	Ag031G3342400
OG0013240	AT3G55520.1	Ag031G3342500
OG0013241	AT3G55400.1	Ag031G3345000
OG0013242	AT3G55340.1	Ag031G3346800
OG0013243	AT3G54990.1	Ag031G3359000
OG0013244	AT3G54860.2	Ag031G3360700
OG0013245	AT3G54850.1	Ag031G3360800
OG0013246	AT3G54770.1	Ag031G3363100
OG0013247	AT3G54710.1	Ag031G3364100
OG0013248	AT3G54510.2	Ag031G3368500
OG0013249	AT3G54260.1	Ag031G3373400
OG0013250	AT3G54230.2	Ag031G3373700
OG0013251	AT1G66210.1	Ag019G2488900, Ag031G3376000
OG0013252	AT3G54090.1	Ag031G3377500
OG0013253	AT4G16440.1	Ag031G3377600
OG0013254	AT3G53800.1	Ag031G3385100
OG0013255	AT2G24615.1, AT2G24625.1	Ag031G3388400, Ag031G3388100
OG0013256	AT3G53440.1	Ag031G3391500
OG0013257	AT3G53400.1	Ag031G3392000
OG0013258	AT3G53360.1	Ag031G3392400
OG0013259	AT3G53350.9	Ag031G3392500
OG0013260	AT3G53040.1	Ag031G3404300
OG0013261	AT3G52905.1	Ag031G3406500
OG0013262	AT3G52880.2	Ag031G3407000
OG0013263	AT3G52850.1	Ag031G3407400
OG0013264	AT3G52540.1	Ag031G3417600
OG0013265	AT5G53940.1	Ag020G2561000
OG0013266	AT5G53930.1	Ag020G2561100
OG0013267	AT5G53920.1	Ag020G2561200
OG0013268	AT5G53900.2	Ag020G2561900
OG0013269	AT5G53480.1	Ag020G2570800
OG0013270	AT5G53370.2	Ag020G2574300
OG0013271	AT5G53190.1	Ag020G2578900
OG0013272	AT4G16144.1	Ag053G4869900, Ag025G2906800
OG0013273	AT4G16130.1	Ag053G4870900, Ag025G2905500
OG0013274	AT4G24480.1	Ag053G4871800, Ag025G2904500
OG0013275	AT4G16060.1	Ag053G4872100, Ag025G2904100
OG0013276	AT3G24630.1	Ag029G3096100
OG0013277	AT3G24760.1	Ag029G3099000
OG0013278	AT3G25230.2	Ag029G3105800
OG0013279	AT3G25400.1	Ag029G3106800
OG0013280	AT3G25410.1	Ag029G3106900
OG0013281	AT3G25493.1, AT3G25500.1	Ag029G3107800
OG0013282	AT2G04540.1	Ag061G5016700, Ag029G3112500
OG0013283	AT2G04850.1	Ag029G3115300
OG0013284	AT2G04845.1	Ag029G3115400
OG0013285	AT2G04880.1	Ag029G3115700
OG0013286	AT2G05590.2	Ag029G3118300
OG0013287	AT2G05940.1	Ag029G3120400
OG0013288	AT2G06025.1	Ag029G3121300
OG0013290	AT2G06510.1	Ag029G3123300
OG0013291	AT3G24330.1	Ag064G5113900, Ag095G5470300
OG0013292	AT3G24430.1	Ag095G5471500, Ag064G5114900
OG0013293	AT3G24440.1	Ag064G5115000, Ag095G5471600
OG0013294	AT3G24450.1	Ag064G5115100, Ag095G5471900
OG0013295	AT1G66750.1	Ag067G5172600
OG0013296	AT1G66890.1	Ag067G5176000
OG0013297	AT5G28720.1	Ag036G4115300, Ag067G5176900
OG0013298	AT1G67060.1	Ag067G5177800
OG0013299	AT1G67080.1	Ag067G5178900
OG0013300	AT1G67180.1	Ag067G5180900
OG0013301	AT1G67190.1	Ag067G5181100
OG0013302	AT1G67280.1	Ag067G5182600
OG0013303	AT1G67550.1	Ag067G5188300
OG0013304	AT1G67580.1	Ag067G5189000
OG0013305	AT1G67630.1	Ag067G5190200
OG0013306	AT1G67790.1	Ag067G5193500
OG0013307	AT1G67940.1	Ag067G5196400
OG0013308	AT1G68100.1	Ag067G5198300
OG0013309	AT1G68350.1	Ag067G5204600
OG0013310	AT1G68480.1	Ag067G5208200
OG0013311	AT5G36170.1	Ag081G5398200
OG0013312	AT2G17972.1	Ag042G4377800, Ag086G5421800
OG0013313	AT2G18280.1	Ag042G4387100
OG0013314	AT2G18328.1	Ag042G4388000
OG0013315	AT5G40940.1	Ag042G4390500
OG0013316	AT2G18480.1	Ag042G4391700
OG0013317	AT2G18650.1	Ag042G4395100
OG0013318	AT2G18700.1	Ag042G4398900
OG0013319	AT2G18710.1	Ag042G4399000
OG0013320	AT2G18940.1	Ag042G4405000
OG0013321	AT2G18950.1	Ag042G4405300
OG0013322	AT2G19130.1	Ag042G4410300
OG0013323	AT2G19270.1	Ag042G4415700
OG0013324	AT2G19400.1	Ag042G4418400
OG0013325	AT2G19560.1	Ag042G4426100
OG0013326	AT2G19620.1	Ag042G4427300
OG0013327	AT2G19710.1	Ag042G4428300
OG0013328	AT2G41170.2	Ag039G4183700
OG0013329	AT2G41160.1	Ag039G4183800
OG0013330	AT2G41040.1	Ag039G4188000
OG0013331	AT2G41020.1	Ag039G4188400
OG0013332	AT2G41000.2	Ag039G4188600, Ag039G4188700
OG0013333	AT2G40980.1	Ag039G4189100
OG0013334	AT2G40860.1	Ag039G4191900
OG0013335	AT2G40810.1	Ag039G4193500
OG0013336	AT2G40620.1	Ag039G4196800
OG0013337	AT2G40570.1	Ag039G4199000
OG0013338	AT2G40550.1	Ag039G4199600
OG0013339	AT2G40410.2	Ag039G4205300
OG0013340	AT2G40160.2	Ag039G4216200
OG0013341	AT2G40030.1	Ag039G4219400
OG0013342	AT2G39930.1	Ag039G4224600
OG0013343	AT2G39740.1	Ag039G4232300
OG0013344	AT2G39690.5	Ag039G4233700
OG0013345	AT2G39580.2	Ag039G4239100
OG0013346	AT2G39270.1	Ag039G4250000
OG0013347	AT2G39170.1	Ag039G4253600
OG0013348	AT2G39140.1	Ag039G4253900
OG0013349	AT2G28290.5	Ag039G4256400
OG0013350	AT2G39010.1	Ag039G4257200
OG0013351	AT2G39000.1	Ag039G4258300
OG0013352	AT2G38680.1	Ag039G4271600
OG0013353	AT3G47420.1	Ag039G4277000
OG0013354	AT2G24390.1	Ag039G4277700
OG0013355	AT2G38500.1	Ag039G4278600
OG0013356	AT3G43600.1	Ag039G4281100, Ag039G4281400
OG0013357	AT2G37570.1	Ag039G4282200
OG0013358	AT2G38300.1	Ag039G4287000
OG0013359	AT2G38060.2	Ag039G4291800
OG0013360	AT2G38025.1	Ag039G4292500
OG0013361	AT2G37925.1	Ag039G4294500
OG0013362	AT2G01460.1	Ag039G4296400
OG0013363	AT2G37670.2	Ag039G4304700
OG0013364	AT2G37585.1	Ag039G4308600
OG0013365	AT2G37420.1	Ag039G4312900
OG0013366	AT2G37320.1	Ag039G4315000
OG0013367	AT2G37290.2	Ag039G4315900
OG0013368	AT2G23230.2	Ag039G4320400
OG0013369	AT2G37035.1	Ag039G4324000
OG0013370	AT2G37020.3	Ag039G4324800
OG0013371	AT2G36980.1	Ag039G4325600, Ag039G4326700
OG0013372	AT3G20480.1	Ag014G2157300, Ag039G4327400
OG0013373	AT2G36895.3	Ag039G4330100
OG0013375	AT4G03965.1	Ag066G5138400
OG0013376	AT4G04180.1	Ag066G5140400
OG0013377	AT1G06440.1	Ag034G3727800, Ag066G5140800
OG0013378	AT3G19860.2	Ag066G5143700
OG0013379	AT3G19870.2	Ag014G2135900, Ag066G5143800
OG0013380	AT2G22660.2	Ag066G5150600
OG0013381	AT4G04790.1	Ag087G5425300, Ag066G5154700
OG0013382	AT4G12030.2	Ag030G3127100, Ag021G2628300
OG0013383	AT4G12000.1	Ag030G3128000
OG0013384	AT4G11860.1	Ag030G3130500
OG0013385	AT4G12230.1	Ag030G3132600
OG0013386	AT4G12450.1	Ag030G3136800
OG0013387	AT2G21150.1	Ag015G2177400
OG0013388	AT2G21440.1	Ag015G2181700
OG0013389	AT2G21610.2	Ag015G2184300
OG0013390	AT2G21710.1	Ag015G2184900
OG0013391	AT2G21890.1, AT2G21730.1	Ag015G2185600
OG0013392	AT2G21940.4	Ag015G2187300
OG0013393	AT2G21990.1	Ag015G2187700
OG0013394	AT2G22010.2	Ag015G2187900
OG0013395	AT2G22120.2	Ag015G2188500
OG0013396	AT2G22270.1	Ag015G2190500
OG0013397	AT2G22300.1	Ag015G2190700
OG0013398	AT2G22460.1	Ag015G2192600
OG0013399	AT2G22560.1	Ag015G2193800
OG0013400	AT2G22630.1	Ag015G2194700
OG0013401	AT2G23030.1	Ag015G2197600
OG0013402	AT2G23780.1	Ag015G2201300
OG0013403	AT2G23755.1	Ag015G2202000
OG0013404	AT2G25260.1	Ag015G2205400
OG0013405	AT2G25460.2	Ag015G2205500
OG0013406	AT2G25180.1	Ag015G2207700
OG0013407	AT2G25870.1	Ag015G2208200
OG0013408	AT2G25910.2	Ag015G2208300
OG0013409	AT2G26150.1	Ag015G2210300
OG0013410	AT2G26500.1	Ag015G2210400
OG0013411	AT2G25100.1	Ag015G2210900
OG0013412	AT2G25050.1, AT3G32410.1	Ag015G2212800
OG0013413	AT2G24970.1	Ag015G2213500
OG0013414	AT2G26310.1	Ag015G2215900
OG0013415	AT2G25730.2	Ag015G2221700
OG0013416	AT2G25760.2	Ag015G2222700
OG0013417	AT1G44910.1	Ag015G2225200
OG0013418	AT1G27460.1	Ag015G2225700
OG0013419	AT1G43620.1	Ag015G2236200
OG0013420	AT1G27320.1	Ag015G2238100
OG0013421	AT1G43670.1	Ag015G2239800
OG0013422	AT1G43860.1	Ag015G2240000
OG0013423	AT1G44770.1	Ag015G2244400
OG0013424	AT1G44790.1	Ag015G2244600
OG0013425	AT1G38131.1, AT1G38065.1	Ag015G2248900
OG0013426	AT1G35620.1	Ag015G2258000
OG0013427	AT1G35530.2	Ag015G2258500
OG0013428	AT1G35340.1	Ag015G2260300
OG0013429	AT1G35330.1	Ag015G2260400
OG0013430	AT1G35210.1	Ag015G2260700
OG0013431	AT1G34370.1	Ag015G2264700
OG0013432	AT1G34300.1	Ag015G2265500
OG0013433	AT1G34150.1	Ag052G4866900, Ag015G2267200
OG0013434	AT1G34120.2	Ag015G2267500, Ag052G4866200
OG0013435	AT2G26230.1	Ag052G4866100, Ag015G2267900
OG0013436	AT1G33810.1	Ag052G4863900, Ag015G2270900
OG0013437	AT1G33500.1	Ag015G2274400, Ag052G4860900
OG0013438	AT1G33475.1	Ag015G2274800, Ag052G4860400
OG0013439	AT1G33470.1	Ag015G2274900, Ag052G4860300
OG0013440	AT1G33340.1	Ag052G4859100, Ag015G2278100
OG0013441	AT1G33350.1	Ag052G4858700, Ag015G2278500
OG0013442	AT4G09720.3	Ag026G3000800, Ag021G2582400
OG0013443	AT4G09020.1	Ag021G2596100, Ag026G2984800
OG0013444	AT4G10010.2	Ag021G2596700
OG0013445	AT4G10110.1	Ag021G2599700
OG0013446	AT4G10130.1	Ag021G2599900
OG0013447	AT4G10380.1	Ag021G2603400
OG0013448	AT4G10800.1	Ag021G2608200
OG0013449	AT4G11030.1	Ag021G2611000
OG0013450	AT4G11060.1	Ag021G2611300
OG0013451	AT4G11090.1	Ag021G2612600
OG0013452	AT4G11270.1	Ag021G2615800
OG0013453	AT4G11300.1	Ag021G2616300
OG0013454	AT4G11330.1	Ag021G2616800
OG0013455	AT5G19130.1	Ag038G4146200
OG0013456	AT5G19151.1	Ag038G4146700
OG0013457	AT5G19220.1	Ag038G4147400
OG0013458	AT5G26680.1	Ag038G4157900
OG0013459	AT5G26610.1	Ag038G4159000
OG0013460	AT5G26749.2	Ag038G4159300
OG0013461	AT5G26760.2	Ag038G4159500
OG0013462	AT5G27860.1	Ag038G4166400
OG0013463	AT5G27730.1	Ag038G4168500
OG0013464	AT5G27690.1	Ag038G4169000
OG0013465	AT5G27660.2	Ag038G4169300
OG0013466	AT5G27600.1	Ag038G4170700
OG0013467	AT2G22650.1	Ag038G4171000
OG0013468	AT2G20142.1	Ag088G5432100, Ag088G5432800
OG0013469	AT2G20240.1	Ag088G5433500
OG0013470	AT2G20590.1	Ag088G5440500
OG0013471	AT2G20820.2	Ag088G5444200
OG0013472	AT3G46450.2	Ag089G5446900
OG0013473	AT3G45830.1	Ag089G5452000
OG0013474	AT2G47910.1	Ag003G0280300
OG0013475	AT2G47860.3	Ag003G0281000
OG0013476	AT2G47810.1	Ag003G0281400
OG0013477	AT2G47780.1	Ag003G0281900
OG0013478	AT2G47700.1	Ag003G0282800
OG0013479	AT2G47590.1	Ag003G0284100
OG0013480	AT2G47580.1	Ag003G0284200
OG0013481	AT2G40940.1	Ag003G0284900
OG0013482	AT2G47490.1	Ag003G0285200
OG0013483	AT2G47330.1	Ag003G0287200
OG0013484	AT2G47320.1	Ag003G0287300
OG0013485	AT2G47310.1	Ag003G0287400
OG0013486	AT2G47020.3	Ag003G0296700
OG0013487	AT2G47010.1	Ag003G0296800
OG0013488	AT2G46930.1	Ag003G0298100
OG0013489	AT3G10280.1, AT2G46720.1	Ag003G0300500
OG0013490	AT2G46660.1	Ag003G0302800
OG0013491	AT2G46580.1	Ag003G0303700
OG0013492	AT2G46570.1	Ag003G0303800
OG0013493	AT2G46560.1	Ag003G0303900
OG0013494	AT2G46470.1	Ag003G0305600
OG0013495	AT2G46380.1	Ag003G0307000
OG0013496	AT2G46340.1	Ag003G0307400
OG0013497	AT2G46320.1	Ag003G0307700
OG0013498	AT2G46270.1	Ag003G0308400
OG0013499	AT2G46210.1	Ag003G0309900
OG0013500	AT2G45990.1	Ag003G0312100
OG0013501	AT2G45970.1	Ag003G0312400
OG0013502	AT2G45860.1	Ag003G0313500
OG0013503	AT2G45850.1	Ag003G0313600
OG0013504	AT2G45600.1	Ag003G0319000
OG0013505	AT2G45520.1	Ag003G0320800
OG0013506	AT2G45320.1	Ag003G0324100
OG0013507	AT2G45280.2	Ag003G0324200
OG0013508	AT2G45000.1	Ag003G0329000
OG0013509	AT2G44925.1	Ag003G0331000
OG0013510	AT2G44660.1	Ag003G0338800
OG0013511	AT2G44600.1	Ag003G0339300
OG0013512	AT2G44580.1	Ag003G0340400
OG0013513	AT2G44500.1	Ag003G0341500
OG0013514	AT2G44430.1	Ag003G0342700
OG0013515	AT2G44410.1	Ag003G0342900
OG0013516	AT2G44310.1	Ag003G0345200
OG0013517	AT2G44230.1	Ag003G0347000
OG0013518	AT2G44020.1	Ag061G5021400, Ag003G0349600
OG0013519	AT2G43650.1	Ag003G0357600
OG0013520	AT3G45890.1	Ag003G0357800
OG0013521	AT2G43540.1	Ag003G0361500
OG0013522	AT2G43420.1	Ag003G0363600
OG0013523	AT2G43250.1	Ag003G0367000
OG0013524	AT2G43190.1	Ag003G0368200
OG0013525	AT2G43030.1	Ag003G0371700
OG0013526	AT2G43010.5	Ag003G0372000
OG0013527	AT2G42975.1	Ag003G0372400
OG0013528	AT2G42780.1	Ag003G0376200
OG0013529	AT2G42700.2	Ag003G0379300
OG0013530	AT2G42690.1	Ag003G0380600
OG0013531	AT2G42450.1	Ag003G0387900
OG0013532	AT5G48880.2	Ag003G0391300, Ag043G4458800
OG0013533	AT2G42260.1	Ag003G0394000
OG0013534	AT2G42220.1	Ag003G0394400
OG0013535	AT2G42110.1	Ag003G0395400
OG0013536	AT2G41670.1	Ag003G0399500
OG0013537	AT2G41680.1	Ag003G0399600
OG0013538	AT2G41690.1	Ag003G0399700
OG0013539	AT2G41700.1	Ag003G0399800
OG0013540	AT2G41705.1	Ag003G0399900
OG0013541	AT2G41370.1	Ag003G0411900
OG0013542	AT2G41330.1	Ag003G0414400
OG0013543	AT3G01370.1	Ag014G1771000
OG0013544	AT3G01360.1	Ag014G1771100
OG0013545	AT3G01320.1	Ag014G1771500
OG0013546	AT3G01175.1	Ag014G1773700
OG0013547	AT4G07390.1	Ag014G1776200
OG0013548	AT3G02220.1	Ag014G1778200
OG0013549	AT3G02430.1	Ag014G1786200
OG0013551	AT3G02740.1	Ag014G1790600
OG0013552	AT3G02940.1	Ag014G1793400
OG0013553	AT3G03280.1	Ag014G1798200
OG0013554	AT3G03320.1	Ag014G1798800
OG0013555	AT3G03560.1	Ag014G1804200
OG0013556	AT3G03630.1	Ag014G1805900
OG0013557	AT3G03680.1	Ag014G1806700
OG0013558	AT3G03690.1	Ag014G1806800
OG0013559	AT3G04440.1, AT3G03700.1	Ag014G1806900
OG0013560	AT3G03790.3	Ag014G1808200
OG0013561	AT3G03870.2	Ag014G1810800
OG0013562	AT3G03890.1	Ag014G1811000
OG0013563	AT3G04310.1	Ag014G1816900
OG0013564	AT3G04360.1	Ag014G1817800
OG0013565	AT3G04550.1	Ag014G1819700
OG0013566	AT3G04560.1	Ag014G1819900
OG0013567	AT3G04640.1	Ag014G1821500
OG0013568	AT3G04650.1	Ag014G1821800
OG0013569	AT3G04720.1	Ag014G1823500
OG0013570	AT3G04780.1	Ag014G1824200
OG0013571	AT3G04870.1	Ag014G1825100
OG0013572	AT3G04890.4	Ag014G1825300
OG0013573	AT3G04950.1	Ag014G1826400
OG0013574	AT4G08630.1	Ag014G1827800
OG0013575	AT3G05250.1	Ag014G1831500
OG0013576	AT3G05350.1	Ag014G1832900
OG0013577	AT3G05400.1	Ag011G1164400, Ag014G1833600
OG0013578	AT3G05625.1	Ag014G1839400
OG0013579	AT3G05725.1	Ag014G1841800
OG0013580	AT3G05910.1	Ag014G1845100
OG0013581	AT3G05936.1	Ag014G1846400
OG0013582	AT3G05940.1	Ag014G1846600
OG0013583	AT3G06100.1	Ag014G1849100
OG0013584	AT3G06170.1	Ag014G1850900
OG0013585	AT3G06390.1	Ag014G1855100
OG0013586	AT3G06480.1	Ag014G1856300
OG0013587	AT3G06520.1	Ag014G1857100, Ag025G2946400
OG0013588	AT3G06580.1	Ag014G1857600
OG0013589	AT3G66658.2	Ag014G1858800
OG0013590	AT3G06770.5	Ag014G1861300
OG0013591	AT3G07080.1	Ag014G1865400
OG0013592	AT3G07130.2	Ag014G1865900
OG0013593	AT3G07140.1	Ag014G1866000
OG0013594	AT3G07180.1	Ag014G1866500
OG0013595	AT3G07400.1	Ag014G1872000
OG0013596	AT3G07450.1	Ag014G1873000
OG0013597	AT3G07720.1	Ag014G1876700
OG0013598	AT3G07740.4	Ag014G1876800
OG0013599	AT3G08490.1	Ag014G1880800
OG0013600	AT3G08550.1	Ag014G1881400
OG0013601	AT3G08680.1	Ag014G1882900
OG0013602	AT3G08920.1	Ag014G1886000
OG0013603	AT3G08960.1	Ag014G1886700
OG0013604	AT4G24270.2	Ag014G1886900
OG0013605	AT3G09010.1	Ag014G1887300
OG0013606	AT3G09030.1	Ag014G1887500
OG0013607	AT3G09100.2	Ag014G1890200
OG0013608	AT3G09490.1	Ag014G1898300
OG0013609	AT3G09540.1	Ag014G1898800
OG0013610	AT3G09650.1	Ag014G1900300
OG0013611	AT3G09920.1	Ag014G1904700
OG0013612	AT3G09930.1	Ag014G1905100
OG0013613	AT3G10080.2	Ag014G1907400
OG0013614	AT3G10150.2	Ag014G1908000
OG0013615	AT3G10180.1	Ag014G1908300
OG0013616	AT3G10420.2	Ag014G1911100
OG0013617	AT3G10595.1	Ag011G1253200, Ag014G1918800
OG0013618	AT3G10630.1	Ag014G1919200
OG0013619	AT3G10800.1	Ag014G1921800
OG0013620	AT3G10810.1	Ag014G1921900
OG0013621	AT3G10815.1	Ag014G1922000
OG0013622	AT3G10850.1	Ag014G1922300
OG0013623	AT3G10910.1	Ag014G1922900
OG0013625	AT3G11090.1	Ag014G1927100, Ag014G1928000
OG0013626	AT3G11180.2	Ag014G1929500
OG0013627	AT3G11220.1	Ag014G1929800
OG0013628	AT3G11560.2	Ag014G1936800
OG0013629	AT3G11640.1	Ag014G1938400
OG0013630	AT3G12010.1	Ag014G1943400
OG0013631	AT3G12080.1	Ag014G1944400
OG0013632	AT3G12120.1	Ag014G1944800
OG0013633	AT3G12180.1	Ag014G1946200
OG0013634	AT3G12370.1	Ag014G1948700
OG0013635	AT3G12400.2	Ag014G1949000
OG0013636	AT3G12550.1	Ag014G1950700
OG0013637	AT3G12680.1	Ag014G1953200
OG0013638	AT3G12775.1	Ag014G1955000
OG0013639	AT3G12940.2	Ag014G1957500, Ag011G1143100
OG0013640	AT3G13130.1	Ag014G1961200
OG0013641	AT3G13220.1	Ag014G1962200
OG0013642	AT3G13650.1	Ag014G1970000
OG0013643	AT3G13880.1	Ag014G1976200
OG0013644	AT3G46600.1	Ag014G1978000
OG0013645	AT3G14060.1	Ag014G1980400
OG0013646	AT3G14395.1	Ag014G1993000
OG0013647	AT3G14590.2	Ag014G1996400
OG0013648	AT3G14750.1	Ag014G1999200
OG0013649	AT3G14870.1	Ag014G2001200
OG0013650	AT3G14930.1	Ag014G2002100
OG0013651	AT3G15150.1	Ag014G2005700
OG0013652	AT3G15200.1	Ag014G2006300
OG0013653	AT3G15240.2	Ag014G2006800
OG0013654	AT3G15280.1	Ag014G2007700
OG0013655	AT3G15354.3	Ag014G2009600
OG0013656	AT3G15360.1	Ag014G2010600
OG0013657	AT3G15590.1	Ag014G2017800
OG0013658	AT3G15620.1	Ag014G2018400
OG0013659	AT5G39840.1	Ag014G2018600, Ag061G5017800
OG0013660	AT3G15700.1	Ag014G2089700, Ag014G2019500
OG0013661	AT3G15790.1	Ag034G3882300, Ag034G3882500, Ag014G2021100
OG0013662	AT3G15970.1	Ag014G2023300
OG0013663	AT3G16010.1	Ag014G2023700
OG0013664	AT3G16090.1	Ag014G2026400
OG0013665	AT4G33465.2, AT4G14785.1	Ag014G2030100, Ag014G2030200, Ag014G2030300, Ag014G2030400
OG0013666	AT3G16340.1	Ag014G2030500, Ag014G2141700
OG0013667	AT3G16350.1	Ag014G2030600
OG0013668	AT3G16800.1	Ag014G2041400
OG0013669	AT3G16810.1	Ag014G2041500
OG0013670	AT3G16900.1	Ag014G2044100
OG0013671	AT3G16940.1	Ag014G2044700
OG0013672	AT3G16990.1	Ag014G2046900
OG0013673	AT3G17040.1	Ag014G2047700
OG0013674	AT3G17070.1, AT3G42570.1	Ag014G2048000
OG0013675	AT3G17090.1	Ag014G2048400
OG0013676	AT3G17170.1	Ag014G2049700
OG0013677	AT3G17310.1	Ag014G2053600
OG0013678	AT3G17340.2	Ag014G2055600
OG0013679	AT3G17350.1	Ag014G2056300
OG0013680	AT3G17380.1	Ag014G2056900
OG0013681	AT3G17600.1	Ag014G2061800
OG0013682	AT3G17630.1	Ag014G2062200
OG0013683	AT3G17640.1	Ag014G2062900
OG0013684	AT3G17668.1	Ag014G2063200
OG0013685	AT3G17670.2	Ag014G2063300
OG0013686	AT3G17675.1	Ag014G2063400
OG0013687	AT3G17730.1	Ag014G2064100
OG0013688	AT3G17740.1, AT3G17712.2	Ag014G2064200
OG0013689	AT3G17910.1	Ag014G2069600
OG0013690	AT3G17920.1	Ag014G2069700
OG0013691	AT3G18500.3	Ag014G2085300
OG0013692	AT3G18750.1	Ag014G2093600
OG0013693	AT3G19240.1	Ag014G2116400
OG0013694	AT3G19370.1	Ag014G2120100
