Orthogroup	Arabidopsis_thaliana	Brassica_rapa
OG0017693	AT3G14067.1	XP_009146419.1, XP_009117189.1
OG0017694	AT3G14090.1	XP_009146417.2
OG0017695	AT3G14330.1	XP_009116979.1
OG0017696	AT3G14570.1	XP_009146344.1
OG0017697	AT3G14580.1	XP_009146342.1
OG0017699	AT3G15050.1	XP_009116509.1
OG0017700	AT3G15130.1	XP_009135427.1
OG0017701	AT3G15140.1	XP_009146284.1
OG0017702	AT3G15160.1	XP_009135428.1
OG0017704	AT3G15357.1	XP_009146257.1
OG0017705	AT3G15605.4	XP_009146219.1
OG0017706	AT3G15630.1	XP_009135449.1
OG0017707	AT3G16160.1	XP_033137936.1
OG0017708	AT3G16290.1	XP_009146153.1
OG0017709	AT3G16760.1	XP_009114517.2
OG0017710	AT3G16785.4	XP_009146059.1
OG0017711	AT3G17590.2	XP_009146005.1
OG0017712	AT3G17880.1	XP_009145963.1
OG0017713	AT4G26090.1	XP_009139872.1
OG0017714	AT3G18715.1	XP_018514736.1, XP_033143071.1, XP_033146041.1
OG0017715	AT3G19690.1	XP_033142642.1
OG0017716	AT3G19720.1	XP_009111576.1
OG0017717	AT3G19740.1	XP_009111556.2
OG0017718	AT1G04620.1	XP_009119272.1
OG0017719	AT3G19810.1	XP_009145743.1
OG0017720	AT5G35170.1	XP_018509518.1
OG0017721	AT3G20790.1	XP_009145584.1
OG0017722	AT5G52810.1	XP_009127216.1
OG0017723	AT5G39865.1	XP_009139935.1
OG0017724	AT5G39820.1	XP_009125115.1
OG0017725	AT5G39580.1	XP_009125110.1
OG0017726	AT5G39410.1	XP_009139847.1
OG0017727	AT5G38460.1	XP_009139788.1
OG0017728	AT5G38450.1	XP_009139787.1
OG0017729	AT5G37690.1	XP_009139742.1
OG0017730	AT5G37670.1	XP_009139740.1
OG0017731	AT5G37660.2	XP_009139736.1
OG0017732	AT5G37550.1	XP_033145887.1
OG0017733	AT5G37180.1	XP_009144669.1
OG0017734	AT5G36740.1, AT5G36670.1	XP_009124221.2
OG0017735	AT3G23710.1	XP_009106378.1
OG0017736	AT3G23220.1	XP_009102649.1
OG0017737	AT3G23150.1	XP_009108178.1
OG0017738	AT3G22980.1	XP_009145247.2
OG0017739	AT3G22450.1	XP_009108841.1
OG0017740	AT3G22210.1	XP_009145418.1
OG0017741	AT3G22150.1	XP_009124772.1
OG0017742	AT3G22060.1	XP_009145437.1
OG0017743	AT1G20160.1	XP_009149504.2
OG0017744	AT3G21430.2	XP_009145478.1
OG0017745	AT3G21300.1	XP_009145491.1
OG0017746	AT4G30130.1	XP_009128059.1
OG0017747	AT4G30120.1	XP_009137892.1, XP_009128077.1
OG0017748	AT4G30100.1	XP_009137889.1
OG0017749	AT4G30090.1	XP_009128101.1
OG0017750	AT4G30030.1	XP_009128167.1
OG0017751	AT4G29980.1	XP_009137879.1
OG0017752	AT5G61865.1	XP_009150112.1
OG0017753	AT1G66340.1	XP_009105200.1
OG0017754	AT1G65650.1	XP_009105157.1
OG0017755	AT1G65590.1	XP_009105156.1
OG0017756	AT1G65000.1	XP_009105141.1
OG0017757	AT1G65240.1	XP_009123332.1
OG0017758	AT1G65260.1	XP_009127392.1
OG0017759	AT1G65430.1	XP_009127400.1
OG0017760	AT5G55000.2	XP_009132413.1
OG0017761	AT1G54530.1	XP_009113431.1
OG0017762	AT1G54540.1	XP_009113430.1
OG0017763	AT1G54790.2	XP_009123458.1
OG0017764	AT1G54890.1	XP_009113412.1
OG0017765	AT5G19030.1	XP_009131719.1
OG0017766	AT5G18920.2	XP_009131705.1
OG0017767	AT5G18570.1	XP_009126267.1
OG0017768	AT5G18240.1	XP_009120994.1
OG0017769	AT5G49610.1	XP_009129804.2
OG0017770	AT5G28690.1	XP_009151262.1
OG0017771	AT5G48460.1	XP_009111841.1
OG0017772	AT2G19900.1	XP_009102128.1
OG0017773	AT3G52155.1	XP_009136660.1
OG0017774	AT3G52030.1	XP_009136648.1
OG0017775	AT3G51240.1	XP_009115799.1
OG0017776	AT3G51230.1	XP_009149224.1
OG0017777	AT1G02150.1	XP_009119759.1
OG0017779	AT1G02060.1	XP_033146010.1
OG0017780	AT1G01840.1	XP_033137723.1
OG0017781	AT1G01760.3	XP_009119730.1
OG0017782	AT1G01720.1	XP_009119728.1
OG0017783	AT5G49680.2	XP_009140364.2
OG0017784	AT1G02335.1	XP_018511169.1
OG0017785	AT1G02370.1	XP_009119640.1
OG0017786	AT1G03180.1	XP_009111162.1
OG0017787	AT1G03320.1	XP_033138357.1
OG0017788	AT1G03700.1	XP_009119375.2
OG0017789	AT1G03982.1	XP_009118877.2, XP_033138356.1
OG0017790	AT1G03990.1	XP_009119340.1
OG0017791	AT1G04100.1	XP_009119331.1
OG0017792	AT1G04130.1	XP_009118671.1
OG0017793	AT1G04200.1	XP_009111120.1
OG0017794	AT1G04380.1	XP_009119308.1
OG0017795	AT1G04840.1	XP_009119238.2
OG0017796	AT1G04990.1	XP_009119217.1
OG0017798	AT5G48160.1	XP_033136578.1
OG0017799	AT1G05330.1	XP_033138025.1
OG0017800	AT1G05385.1	XP_009129770.1
OG0017801	AT1G05590.1	XP_009118582.1
OG0017802	AT1G05690.1	XP_009111041.1
OG0017803	AT1G05835.1	XP_009111021.1
OG0017804	AT1G05900.2	XP_009118569.1
OG0017805	AT1G06050.1	XP_009119094.1
OG0017806	AT1G06140.1	XP_033138423.1
OG0017807	AT1G06240.1	XP_009110998.1
OG0017808	AT1G06330.1	XP_009118544.1
OG0017809	AT1G06740.1	XP_009118484.1
OG0017810	AT1G07240.1	XP_009118977.1
OG0017811	AT1G07320.1	XP_009118972.1
OG0017812	AT1G07705.2	XP_009148024.2
OG0017813	AT1G07860.1	XP_033132510.1
OG0017814	AT1G07880.2	XP_009118413.1
OG0017815	AT1G08350.2	XP_009148093.1
OG0017816	AT5G52520.1	XP_009127234.2
OG0017817	AT1G08460.1	XP_033135430.1
OG0017818	AT1G08530.1	XP_009148108.2
OG0017819	AT1G09140.1	XP_009148166.1
OG0017820	AT1G09230.1	XP_009148173.1
OG0017821	AT1G09280.1	XP_009148179.1
OG0017822	AT1G09300.1	XP_009110837.1
OG0017823	AT1G09360.1	XP_009148235.1
OG0017824	AT1G09390.1	XP_009148237.1
OG0017825	AT1G09420.2	XP_009110832.1
OG0017826	AT1G09820.1	XP_009148288.1
OG0017827	AT1G10180.1	XP_009144468.1
OG0017828	AT1G10310.1	XP_009144454.2
OG0017829	AT1G10385.1	XP_009144444.1
OG0017830	AT1G10750.1	XP_009118208.1
OG0017831	AT1G10790.1	XP_009148424.1
OG0017832	AT1G10830.1	XP_009148420.1
OG0017833	AT1G10865.1	XP_009118216.1
OG0017834	AT1G10970.1	XP_009118225.1
OG0017835	AT1G11360.1	XP_009148466.1
OG0017836	AT1G11490.1	XP_033129280.1
OG0017837	AT1G11650.2	XP_009118181.2
OG0017839	AT1G12850.1	XP_009110615.1
OG0017840	AT1G13280.1	XP_009110591.1
OG0017841	AT2G24940.1	XP_009140603.1
OG0017842	AT1G13610.1	XP_033129184.1
OG0017844	AT1G13770.1	XP_009148666.1
OG0017845	AT1G14030.1	XP_009117946.2
OG0017846	AT1G14160.1	XP_009117933.1
OG0017847	AT1G14205.1	XP_009117926.1
OG0017848	AT1G14390.1	XP_009148817.1
OG0017849	AT1G14686.1	XP_009148854.1
OG0017850	AT1G15290.1	XP_009148915.1
OG0017851	AT1G15540.3	XP_033129102.1
OG0017852	AT1G15570.1	XP_009148953.1
OG0017853	AT1G15980.1	XP_009149041.1
OG0017854	AT1G16020.1	XP_009117784.1
OG0017855	AT1G16280.1	XP_009117769.1
OG0017856	AT1G17030.1	XP_009149140.1
OG0017857	AT1G17230.2	XP_009149170.1
OG0017858	AT1G17370.1	XP_009117665.1
OG0017859	AT1G17630.1	XP_033130085.1
OG0017860	AT1G17830.1	XP_009110384.1, XP_009149236.1
OG0017861	AT1G17930.1	XP_009149244.1
OG0017862	AT1G18335.2	XP_033132673.1
OG0017863	AT1G18360.1	XP_009110346.2
OG0017864	AT1G18490.1	XP_009149291.1
OG0017865	AT1G18550.1	XP_009149299.1
OG0017866	AT1G18590.1	XP_009149333.2
OG0017867	AT1G18560.1	XP_009117609.1
OG0017868	AT1G18700.5	XP_033136616.1
OG0017869	AT1G19025.1	XP_009117569.2
OG0017870	AT1G19130.1	XP_009110299.1
OG0017871	AT1G19580.1	XP_009110271.1
OG0017872	AT1G19730.1	XP_009149459.1
OG0017873	AT5G35690.1	XP_009124262.1
OG0017874	AT1G20650.1	XP_009149542.1, XP_009110218.1
OG0017875	AT1G20925.1	XP_033129829.1
OG0017876	AT1G21510.1	XP_033128799.1
OG0017877	AT1G21680.1	XP_009149686.1
OG0017878	AT1G21710.1	XP_009149691.1
OG0017879	AT1G21722.1	XP_009149693.1
OG0017880	AT1G21790.1	XP_009149703.1
OG0017882	AT1G22140.1	XP_009145373.1
OG0017883	AT1G22470.1	XP_009123121.1
OG0017884	AT1G22600.1	XP_009103229.1
OG0017885	AT1G22630.1	XP_009110130.1
OG0017886	AT1G22730.1	XP_009115603.1
OG0017887	AT1G32870.3	XP_009103220.1
OG0017888	AT1G22760.1	XP_009110128.1
OG0017889	AT1G22860.1	XP_009115589.1
OG0017890	AT1G71790.1	XP_009105837.1
OG0017891	AT1G71697.1	XP_009105827.1
OG0017892	AT1G71340.1	XP_009105805.1
OG0017893	AT1G71220.3	XP_033130195.1
OG0017894	AT1G71080.1	XP_009105775.1
OG0017895	AT1G70950.1	XP_009105764.1
OG0017896	AT1G23100.1	XP_009115563.1
OG0017897	AT1G70820.1	XP_009105749.1
OG0017898	AT1G70750.1	XP_033130200.1
OG0017899	AT1G70630.3	XP_018508240.1
OG0017900	AT1G70620.3	XP_018512283.1
OG0017901	AT1G70610.1	XP_009104948.1
OG0017902	AT1G70500.1	XP_009105713.2
OG0017903	AT1G32900.1	XP_009151458.1
OG0017905	AT1G33060.2	XP_009151462.1
OG0017906	AT1G33260.1	XP_009123751.1
OG0017907	AT5G41590.1	XP_009140102.1
OG0017908	AT5G39880.1	XP_009140046.1
OG0017910	AT1G62370.1	XP_009123390.1
OG0017911	AT1G62330.1	XP_009113085.1
OG0017912	AT1G62305.1	XP_009123372.1
OG0017913	AT1G62260.1	XP_009113100.2
OG0017914	AT1G62250.1	XP_009123360.1
OG0017915	AT1G62050.1	XP_009123355.1
OG0017916	AT1G61950.1	XP_009113383.1
OG0017917	AT1G61870.1	XP_009105779.1
OG0017918	AT1G61065.1	XP_009104307.1
OG0017919	AT1G60990.1	XP_009104253.1
OG0017920	AT1G60970.1	XP_009113153.1
OG0017921	AT1G60800.1	XP_009104018.1
OG0017922	AT1G60460.1	XP_009103780.1
OG0017923	AT1G60440.1	XP_009113211.1
OG0017924	AT1G65570.1	XP_009105154.1
OG0017925	AT1G59530.1	XP_033136552.1
OG0017926	AT1G58440.1	XP_009113311.1
OG0017927	AT1G58180.2	XP_009102642.2
OG0017928	AT1G56700.1	XP_009113373.1
OG0017929	AT1G65560.1	XP_009127410.1
OG0017930	AT1G56460.3	XP_009122974.1
OG0017931	AT1G56345.1	XP_009124455.1
OG0017932	AT1G64160.1	XP_009112896.1
OG0017933	AT3G29230.1	XP_009151793.1
OG0017934	AT2G14660.1	XP_009102311.2
OG0017935	AT1G64700.1	XP_009132886.1
OG0017936	AT5G46600.1	XP_009128885.1
OG0017937	AT5G46610.1	XP_009101505.1
OG0017938	AT5G46720.1	XP_033136885.1
OG0017939	AT5G46920.1	XP_033128244.1
OG0017940	AT5G47630.1	XP_009128985.1
OG0017941	AT1G27410.1	XP_009102025.1
OG0017942	AT5G44530.2	XP_009101698.1
OG0017943	AT5G44300.1	XP_009123941.1
OG0017944	AT4G05390.1	XP_009114485.1
OG0017945	AT4G05170.1	XP_009114498.3
OG0017946	AT4G29310.1	XP_009128862.2
OG0017947	AT4G29440.1	XP_033128359.1
OG0017948	AT4G29810.2	XP_009128460.1
OG0017949	AT4G29820.1	XP_009128448.1
OG0017951	AT4G16280.2	XP_009146104.1
OG0017952	AT1G42990.1	XP_009107646.1
OG0017953	AT1G48170.1	XP_009147990.1
OG0017954	AT1G48350.1	XP_009107364.1
OG0017955	AT1G48480.1	XP_009107354.2
OG0017956	AT1G48450.1	XP_009145005.1
OG0017957	AT1G48650.2	XP_009147952.1
OG0017958	AT1G48880.1	XP_009107331.1
OG0017959	AT1G48970.1	XP_009107325.1
OG0017960	AT1G75000.1	XP_009106156.2
OG0017961	AT4G38200.1	XP_009101960.1
OG0017962	AT4G38225.3	XP_009148284.1
OG0017963	AT4G38350.2	XP_009109561.1
OG0017964	AT4G38500.1	XP_009101941.1
OG0017965	AT4G38530.1	XP_009101938.2
OG0017966	AT4G38690.1	XP_009109534.1
OG0017967	AT4G38700.1	XP_009131015.1
OG0017968	AT4G38730.1	XP_009109532.1
OG0017969	AT4G38810.2	XP_009101929.1
OG0017970	AT3G42473.1	XP_018514549.1
OG0017971	AT4G39170.1	XP_009109488.1
OG0017972	AT4G39540.3	XP_009125168.1
OG0017973	AT3G45280.1	XP_009150083.1
OG0017974	AT4G39620.1	XP_009125746.1
OG0017975	AT4G39700.1	XP_009126827.1
OG0017976	AT4G40000.1	XP_009129775.1
OG0017977	AT4G40010.1	XP_009129882.1
OG0017978	AT2G26360.1	XP_009140741.1
OG0017979	AT4G38000.1	XP_009131626.1
OG0017980	AT4G37430.1	XP_009136438.1, XP_009136332.1
OG0017981	AT4G36910.1	XP_009138482.1
OG0017982	AT4G36945.1	XP_009138476.1
OG0017983	AT4G37170.1	XP_009140477.1
OG0017984	AT4G36770.1	XP_009142135.1
OG0017985	AT4G36240.1	XP_009145707.1
OG0017986	AT4G35560.2	XP_009138377.1
OG0017987	AT4G35170.1	XP_009138348.2
OG0017988	AT4G34750.1	XP_033142429.1
OG0017989	AT4G34370.1	XP_009113444.1
OG0017990	AT4G34215.1	XP_009115453.1
OG0017991	AT4G32460.1	XP_009125963.1
OG0017993	AT4G32780.2	XP_009125447.1
OG0017994	AT4G33020.2	XP_033141841.1
OG0017995	AT4G33530.1	XP_009121325.1
OG0017996	AT4G33565.1	XP_033134034.1
OG0017997	AT4G33730.1	XP_033136847.1
OG0017998	AT4G33870.1	XP_009119029.1
OG0017999	AT4G33990.1	XP_009126525.1
OG0018000	AT4G31860.1	XP_009138044.1
OG0018001	AT4G31790.1	XP_009126649.1
OG0018002	AT4G31600.1	XP_009108919.1
OG0018003	AT4G31470.1	XP_009138015.2
OG0018004	AT4G28170.1	XP_009144218.2
OG0018005	AT4G31350.1	XP_009127065.1
OG0018006	AT4G31310.2	XP_009138003.1
OG0018007	AT4G31115.2	XP_009137990.1
OG0018008	AT4G30900.1	XP_009127415.1
OG0018009	AT3G24240.1	XP_009102561.1
OG0018010	AT3G24210.1	XP_009102556.1
OG0018011	AT3G24050.1	XP_033144224.1
OG0018012	AT1G72670.1	XP_009105929.2
OG0018013	AT1G72560.1	XP_009105916.1
OG0018014	AT1G72500.1	XP_009105911.1
OG0018015	AT1G24030.1	XP_009115480.1
OG0018016	AT1G24130.1	XP_009115472.1
OG0018017	AT1G26690.1	XP_009115397.1
OG0018018	AT1G26170.1	XP_009103082.1
OG0018019	AT4G25780.1	XP_009109192.1
OG0018020	AT2G26420.2	XP_009117011.1
OG0018021	AT2G25570.1	XP_009117050.1
OG0018022	AT4G02075.1	XP_009111319.1
OG0018023	AT4G00820.1	XP_009134490.1
OG0018024	AT4G00890.1	XP_009128509.2
OG0018025	AT4G00900.1	XP_009111394.1
OG0018026	AT4G01140.1	XP_009111422.1
OG0018027	AT4G00350.1	XP_009111491.1
OG0018028	AT2G20950.7	XP_009117454.1, XP_009134016.2
OG0018029	AT2G21140.1	XP_009140254.1
OG0018030	AT1G25500.2	XP_009109886.1
OG0018031	AT1G42970.1	XP_009107645.1
OG0018032	AT4G26790.1	XP_009142811.1
OG0018033	AT4G27100.1	XP_009143075.2
OG0018034	AT4G27380.1	XP_009143377.1
OG0018035	AT4G27340.1	XP_009143332.1
OG0018036	AT4G27490.1	XP_009143519.1
OG0018037	AT4G27510.1	XP_033132922.1
OG0018038	AT4G27620.1	XP_009143663.2
OG0018039	AT4G27860.3	XP_018513704.1
OG0018040	AT4G27980.2	XP_033144028.1
OG0018043	AT1G03340.1	XP_009119550.1
OG0018044	AT1G08400.1	XP_009148226.2
OG0018045	AT1G09900.1	XP_009148305.2
OG0018046	AT1G10710.1	XP_009118205.1
OG0018047	AT1G12600.1	XP_009110635.1
OG0018048	AT1G13609.1	XP_009137055.1
OG0018051	AT1G23110.1	XP_009103196.1
OG0018052	AT1G27070.1	XP_009115438.1
OG0018053	AT1G26761.1	XP_009115409.3
OG0018054	AT1G26500.1	XP_033136776.1
OG0018055	AT1G30250.1	XP_009109603.1
OG0018056	AT1G32560.1	XP_009107977.1
OG0018057	AT1G43020.1	XP_009107484.1
OG0018058	AT1G43245.2	XP_009111402.1
OG0018059	AT1G43650.1	XP_009107491.1
OG0018060	AT1G44830.1	XP_009124432.1
OG0018061	AT1G45231.2	XP_009123535.1
OG0018063	AT1G64107.1	XP_018510210.1
OG0018064	AT1G66030.1	XP_009109987.1
OG0018067	AT1G65060.1	XP_009105144.1
OG0018068	AT1G65540.1	XP_009105153.1
OG0018069	AT1G65920.1	XP_009124152.1
OG0018070	AT1G66350.1	XP_009127484.1
OG0018071	AT1G68120.1	XP_009127598.1
OG0018072	AT1G68238.1	XP_009127617.1
OG0018073	AT1G68765.1	XP_009127667.1, XP_033130286.1
OG0018074	AT1G69360.1	XP_009105481.2
OG0018075	AT1G71060.1	XP_009127843.1
OG0018076	AT1G72070.1	XP_009105868.1
OG0018077	AT1G73965.1	XP_033131347.1
OG0018078	AT1G74080.1	XP_009106064.1, XP_009128025.1
OG0018079	AT1G74420.3	XP_009104765.1
OG0018080	AT1G74600.1	XP_033130646.1
OG0018081	AT1G76220.1	XP_033131189.1
OG0018082	AT1G76965.1	XP_033131943.1
OG0018083	AT1G78200.1	XP_009106524.1
OG0018084	AT1G79120.1	XP_009106632.1
OG0018086	AT3G01015.1	XP_009134645.1
OG0018087	AT3G07425.1	XP_009134966.1, XP_009147074.1
OG0018088	AT3G07530.4	XP_009147064.1
OG0018089	AT3G12960.1	XP_009124692.1
OG0018090	AT3G18035.1	XP_009113565.1
OG0018091	AT3G18470.1	XP_009145891.1
OG0018092	AT3G18890.1	XP_009145844.1
OG0018093	AT3G18970.1	XP_009145839.2
OG0018094	AT3G23360.1	XP_009102626.1
OG0018095	AT3G23440.1	XP_009135858.1
OG0018096	AT3G25240.1	XP_009136110.1
OG0018097	AT2G04495.1, AT2G04515.1	XP_033144232.1
OG0018098	AT2G13600.1	XP_033143093.1
OG0018099	AT2G14760.3	XP_009123213.1
OG0018100	AT3G02010.1	XP_009125145.1
OG0018101	AT2G14960.1	XP_009123229.1
OG0018102	AT2G16400.1	XP_033132102.1, XP_009136305.1
OG0018103	AT2G17210.1	XP_033130720.1
OG0018104	AT2G18520.1	XP_009112497.1
OG0018105	AT2G20740.1	XP_018508780.1
OG0018106	AT2G20835.1	XP_009101988.1
OG0018107	AT2G22320.1	XP_033145420.1, XP_033135411.1
OG0018108	AT2G22670.4	XP_009140376.1
OG0018109	AT2G22680.1	XP_009140377.1
OG0018110	AT2G22800.1	XP_009140395.1
OG0018111	AT2G23050.1	XP_009140445.1
OG0018112	AT2G23300.1	XP_009140454.1
OG0018113	AT2G23440.1	XP_033145481.1, XP_033136719.1
OG0018114	AT2G23530.1	XP_009140468.1
OG0018115	AT2G23640.1	XP_009117273.1
OG0018116	AT2G23680.1	XP_018513857.1
OG0018117	AT2G23950.1	XP_009140509.1
OG0018118	AT2G24140.2	XP_009117244.1
OG0018119	AT2G24300.3	XP_018513698.1
OG0018120	AT2G24790.1	XP_009140597.1
OG0018121	AT2G25060.1	XP_009117087.1
OG0018122	AT2G25130.1	XP_009117081.1
OG0018123	AT2G25790.1	XP_009133964.1
OG0018124	AT2G33480.1	XP_009143857.1, XP_009141320.1
OG0018125	AT2G34060.1	XP_009143810.1
OG0018126	AT2G37310.1	XP_009141646.1
OG0018128	AT2G42290.1	XP_009142052.1
OG0018129	AT2G46480.4	XP_033148409.1
OG0018130	AT2G01200.1	XP_009101361.1
OG0018131	AT2G01379.1	XP_033129029.1, XP_033139717.1
OG0018132	AT2G01420.2	XP_009129244.1
OG0018133	AT2G01510.1	XP_033128403.1
OG0018134	AT2G01900.3	XP_033139718.1
OG0018135	AT2G01990.2	XP_009129181.1
OG0018136	AT2G02410.6	XP_009101259.1
OG0018137	AT2G02910.1	XP_009129109.1
OG0018138	AT3G25950.1	XP_009152095.1
OG0018139	AT3G26540.1	XP_009121513.1
OG0018140	AT3G27320.1	XP_009129429.1
OG0018141	AT3G27540.1	XP_009151948.1
OG0018142	AT3G27860.1	XP_033128956.1
OG0018143	AT3G30460.2	XP_009111809.2, XP_009151749.1
OG0018144	AT3G30725.1	XP_033140513.1, XP_033129758.1
OG0018145	AT3G42180.1	XP_018510179.2
OG0018146	AT3G44510.2	XP_033128015.1
OG0018147	AT3G44716.1	XP_009150314.1
OG0018148	AT3G44720.1	XP_009150263.1
OG0018149	AT3G44730.2	XP_033147815.1
OG0018150	AT3G45230.1	XP_009150086.1
OG0018151	AT3G48360.1	XP_009149827.1
OG0018153	AT3G48850.1	XP_009150170.1
OG0018154	AT3G50030.1	XP_033139998.1
OG0018155	AT3G56900.1	XP_009116392.1
OG0018156	AT3G52561.1	XP_033137114.1
OG0018157	AT3G55190.1	XP_033146539.1
OG0018158	AT5G03810.1, AT5G03820.2	XP_009125521.1, XP_009130783.1
OG0018159	AT5G07330.1	XP_009122350.1
OG0018160	AT5G08030.2	XP_033138665.1
OG0018161	AT5G10300.1	XP_009122069.1
OG0018162	AT5G12280.1	XP_033145402.1
OG0018163	AT5G11310.1	XP_009121967.1
OG0018164	AT5G14330.1	XP_009132239.2
OG0018165	AT5G14540.1	XP_009125983.1
OG0018166	AT5G19020.1	XP_033138811.1
OG0018167	AT5G19810.1, AT5G19800.1	XP_009126859.1
OG0018169	AT4G08330.1	XP_009124771.1
OG0018170	AT4G08980.1	XP_009113518.1, XP_009134118.1
OG0018171	AT4G09340.1	XP_009134141.1
OG0018172	AT4G10020.1	XP_009134177.2
OG0018173	AT4G10910.1	XP_033140713.1
OG0018174	AT4G01890.1	XP_018513306.1
OG0018176	AT4G39130.1	XP_009102260.1
OG0018177	AT4G34360.1	XP_009113576.1
OG0018178	AT4G33520.2	XP_009121393.1
OG0018180	AT4G29790.1	XP_009128466.1
OG0018181	AT4G29110.1	XP_009137828.1
OG0018182	AT4G28780.1	XP_009129278.1
OG0018183	AT4G28490.1	XP_009129583.2
OG0018184	AT4G28390.1	XP_009109094.1
OG0018185	AT4G28150.1	XP_033143513.1
OG0018186	AT4G27850.1	XP_018512910.2, XP_033133156.1
OG0018187	AT4G27590.2	XP_009143585.1
OG0018188	AT4G26860.2	XP_009142899.1
OG0018189	AT4G26680.1	XP_033139369.1
OG0018190	AT4G26490.1	XP_009142392.1
OG0018192	AT4G26150.1	XP_009137582.2, XP_009142013.1
OG0018193	AT4G25580.1	XP_009137538.1
OG0018194	AT4G24450.1	XP_009138061.1
OG0018196	AT4G21705.1	XP_009137206.1
OG0018197	AT4G20770.1	XP_009133906.1
OG0018198	AT4G18395.1	XP_009108360.1
OG0018199	AT4G17360.1	XP_009144582.1
OG0018200	AT4G14270.1	XP_009139536.1
OG0018201	AT5G35580.2	XP_009124269.1
OG0018202	AT5G35840.1	XP_009144644.1
OG0018203	AT5G37260.1	XP_009144670.1
OG0018204	AT5G38770.1	XP_033145898.1
OG0018205	AT5G39350.1	XP_009139834.1
OG0018206	AT5G39360.1	XP_009139833.1
OG0018207	AT5G39710.1	XP_009139915.1
OG0018208	AT5G41110.1	XP_009140069.1
OG0018209	AT5G41620.1	XP_009140105.1
OG0018210	AT5G41761.1	XP_033130484.1
OG0018211	AT5G61520.1	XP_009136482.1
OG0018212	AT5G47460.1	XP_009128969.1
OG0018213	AT5G43790.1	XP_033128663.1
OG0018214	AT5G43190.1	XP_009114012.1
OG0018215	AT5G47960.1	XP_009151604.1
OG0018216	AT5G48100.1	XP_009129702.1, XP_009151610.1
OG0018217	AT5G48450.1	XP_009129727.1
OG0018218	AT5G49600.1	XP_033129735.1
OG0018219	AT5G50260.1	XP_009134051.1
OG0018220	AT5G50370.1	XP_009134062.1
OG0018221	AT5G50915.1	XP_009132684.2
OG0018222	AT5G50970.1	XP_009132680.1
OG0018223	AT5G51720.1	XP_009107238.1
OG0018224	AT5G51760.1	XP_009132588.1
OG0018225	AT5G51850.1	XP_009107112.1
OG0018226	AT5G52860.1	XP_009127210.2
OG0018227	AT5G61370.1	XP_009136464.1
OG0018228	AT5G61930.1	XP_009112004.1
OG0018229	AT5G65370.1	XP_009130600.3
OG0018230	AT5G66631.1	XP_009103500.1
OG0018234	AT4G14315.1	XP_033146656.1, XP_033132245.1
OG0018236	AT5G26790.1	XP_033129763.1
OG0018237	AT5G20045.1	XP_009126412.1, XP_009131766.1
OG0018238	ATCG00480.1	XP_033129023.1, XP_033138924.1, XP_033135789.1
OG0018240	AT2G15770.1	XP_009119396.1
OG0018262	AT3G46890.1	XP_009150242.1
OG0018263	AT5G40500.1	XP_009140011.1
OG0018264	AT5G17720.1	XP_009121366.1
OG0018265	AT5G17500.1	XP_009107523.1
OG0018266	AT2G26480.1	XP_009133944.1
OG0018267	AT5G15300.1	XP_009121586.2
OG0018268	AT5G15210.1	XP_009121598.1
OG0018270	AT5G14650.1	XP_009121649.1
OG0018271	AT4G14070.1	XP_009139565.1
OG0018272	AT5G14345.1	XP_009121673.2
OG0018273	AT5G14150.1	XP_009131388.1
OG0018274	AT5G13940.1	XP_009125953.1
OG0018275	AT5G13270.1	XP_009121779.1
OG0018276	AT5G13050.1	XP_009121806.1
OG0018277	AT5G12360.1	XP_009121856.1
OG0018279	AT1G32270.1	XP_009125381.1
OG0018280	AT5G10460.1	XP_009125297.1
OG0018281	AT5G10250.2	XP_009122073.1
OG0018282	AT5G09876.1	XP_033142817.1
OG0018283	AT5G09860.1	XP_009125341.1
OG0018284	AT5G09630.1	XP_009131117.1
OG0018285	AT5G09360.1	XP_009122510.1
OG0018286	AT5G08780.1	XP_009122499.1
OG0018287	AT5G08510.1	XP_009122463.1
OG0018288	AT5G08270.1	XP_009122440.1
OG0018289	AT5G07500.1	XP_009122332.1
OG0018290	AT4G24972.1	XP_009138729.1
OG0018292	AT2G27220.2	XP_009140780.1
OG0018293	AT2G27240.1	XP_018514143.1
OG0018294	AT2G27270.1	XP_009140786.1
OG0018297	AT2G29130.1	XP_009144396.1
OG0018298	AT2G29380.1	XP_009144382.1
OG0018299	AT2G29890.3	XP_009144346.1
OG0018300	AT2G29960.1	XP_009144343.1
OG0018301	AT2G30695.1	XP_009141090.1
OG0018302	AT2G30766.1	XP_009141097.1, XP_009132751.1
OG0018303	AT2G31830.2	XP_033147613.1
OG0018304	AT2G33290.1	XP_033146279.1
OG0018305	AT5G43840.1	XP_009123909.1
OG0018306	AT4G24460.1	XP_033144075.1
OG0018307	AT4G25290.1	XP_009137511.2
OG0018308	AT4G25390.1	XP_009137521.2
OG0018309	AT4G25750.1	XP_009139481.2
OG0018310	AT1G47710.2	XP_033137611.1
OG0018311	AT1G47056.1	XP_033147956.1
OG0018312	AT1G29780.1	XP_009109641.2
OG0018313	AT1G30515.1	XP_009115134.1
OG0018314	AT1G30570.1	XP_009115126.1
OG0018315	AT1G30740.2	XP_009115053.1
OG0018316	AT1G31920.1	XP_009145219.1
OG0018317	AT1G32250.1	XP_033148170.1
OG0018318	AT1G32415.1	XP_009114882.1
