Orthogroup	Arabidopsis_thaliana	Cardamine_hirsuta
OG0018451	AT4G18060.1	CARHR224830
OG0018452	AT4G17960.1	CARHR224700
OG0018453	AT5G39600.1	CARHR262690
OG0018455	AT4G17660.1	CARHR224380
OG0018457	AT5G46340.1	CARHR175460
OG0018458	AT3G50840.1	CARHR160380
OG0018459	AT3G50510.1	CARHR160010
OG0018460	AT2G01818.1	CARHR144370
OG0018461	AT3G50220.1	CARHR159580
OG0018462	AT5G52260.1	CARHR265230
OG0018463	AT2G13370.1	CARHR105150
OG0018464	AT2G07040.1	CARHR103940
OG0018465	AT2G13680.1	CARHR104750
OG0018466	AT2G16940.2	CARHR107220
OG0018467	AT4G22820.1	CARHR229850
OG0018468	AT4G22580.1	CARHR229470
OG0018469	AT3G28950.1	CARHR152030
OG0018470	AT4G19890.1	CARHR226670
OG0018471	AT3G01580.1	CARHR075350
OG0018472	AT4G20140.1	CARHR226970
OG0018473	AT4G20350.2	CARHR227170
OG0018474	AT4G09100.1	CARHR260170
OG0018475	AT4G21320.1	CARHR227890
OG0018476	AT4G19650.2	CARHR226460
OG0018477	AT4G16835.1	CARHR223460
OG0018478	AT4G17140.3	CARHR223710
OG0018479	AT3G02030.2	CARHR074910
OG0018480	AT3G01990.5	CARHR074960
OG0018481	AT3G01970.1	CARHR074990
OG0018482	AT3G01940.1	CARHR075010
OG0018483	AT3G01750.1	CARHR075170
OG0018484	AT3G01720.1	CARHR075200
OG0018485	AT3G01550.1	CARHR075370
OG0018486	AT3G01520.1	CARHR075410
OG0018487	AT3G01490.1	CARHR075470
OG0018488	AT5G66360.2	CARHR281350
OG0018489	AT5G66250.4	CARHR281470
OG0018490	AT5G66230.2	CARHR281500
OG0018491	AT5G66150.1	CARHR281590
OG0018492	AT3G63480.1	CARHR291490
OG0018493	AT3G63380.1	CARHR291590
OG0018494	AT3G63370.1	CARHR291600
OG0018495	AT3G62590.1	CARHR172860
OG0018496	AT3G62040.1	CARHR172390
OG0018497	AT4G00040.1	CARHR248080
OG0018499	AT3G61450.2	CARHR171790
OG0018500	AT3G59420.1	CARHR169820
OG0018501	AT3G59080.1	CARHR169500
OG0018502	AT3G58520.1	CARHR168920
OG0018503	AT3G57790.1	CARHR168110
OG0018505	AT3G56460.1	CARHR166580
OG0018506	AT3G56160.1	CARHR166310
OG0018507	AT3G54960.1	CARHR164940
OG0018508	AT3G53770.1	CARHR163660
OG0018509	AT3G53700.1	CARHR163610
OG0018510	AT3G53100.1	CARHR162950
OG0018511	AT3G52780.1	CARHR162660
OG0018512	AT3G52600.1	CARHR162420
OG0018514	AT2G04750.1	CARHR102710, CARHR102730
OG0018515	AT1G66730.1	CARHR058830
OG0018519	AT2G18800.1	CARHR109390
OG0018520	AT2G19310.1	CARHR109750
OG0018521	AT2G41010.1	CARHR136130
OG0018522	AT5G35400.2	CARHR217420
OG0018523	AT2G39500.1	CARHR134390
OG0018524	AT2G38100.3	CARHR132680
OG0018525	AT2G37790.1	CARHR131740
OG0018526	AT4G11950.1	CARHR254340
OG0018527	AT2G21400.2	CARHR112300
OG0018528	AT2G22370.1	CARHR113580
OG0018529	AT3G42860.1	CARHR152360
OG0018530	AT1G43980.1	CARHR035750
OG0018531	AT1G36730.1	CARHR035070
OG0018532	AT1G35220.1	CARHR286320
OG0018533	AT1G35140.1	CARHR262000
OG0018534	AT1G33440.1	CARHR032890
OG0018535	AT4G10250.1	CARHR256610
OG0018536	AT4G11350.1	CARHR255220
OG0018537	AT5G26910.1	CARHR186660
OG0018538	AT5G27030.2	CARHR186480, CARHR154630
OG0018539	AT5G27680.1	CARHR186200
OG0018540	AT5G27440.1	CARHR186050
OG0018542	AT2G20330.1	CARHR110860
OG0018543	AT2G20635.1	CARHR111290
OG0018544	AT5G48330.1	CARHR183970
OG0018545	AT2G48110.1	CARHR143510
OG0018546	AT2G46890.1	CARHR142240
OG0018547	AT2G45350.1	CARHR140560
OG0018549	AT3G04900.1	CARHR079170
OG0018550	AT4G13650.1	CARHR219380
OG0018551	AT2G43100.1	CARHR138170
OG0018552	AT2G42980.1	CARHR138040
OG0018553	AT2G42920.1	CARHR137990
OG0018554	AT2G42800.1	CARHR137880
OG0018555	AT2G41835.1	CARHR136920
OG0018559	AT3G02320.1	CARHR076300
OG0018560	AT3G02500.3	CARHR076500
OG0018561	AT3G02640.1	CARHR076640
OG0018562	AT3G02790.1	CARHR076800
OG0018563	AT3G02860.2	CARHR076870
OG0018564	AT3G03300.1	CARHR077330
OG0018565	AT3G03470.1	CARHR077480
OG0018566	AT3G03510.1	CARHR077520
OG0018567	AT3G03580.1	CARHR077590
OG0018570	AT3G04610.1	CARHR078820
OG0018571	AT3G04760.1	CARHR079010
OG0018572	AT3G05345.1	CARHR079690
OG0018573	AT3G05340.1	CARHR079700
OG0018574	AT3G05620.1	CARHR080060
OG0018575	AT3G05750.1	CARHR080220
OG0018577	AT3G07290.1	CARHR081940
OG0018578	AT3G07525.2	CARHR082180
OG0018579	AT3G08800.1	CARHR083120
OG0018580	AT4G13180.1	CARHR218640
OG0018581	AT3G09570.1	CARHR083980
OG0018583	AT3G10986.1	CARHR085580
OG0018585	AT3G11760.1	CARHR086310
OG0018586	AT3G12685.1	CARHR087200
OG0018587	AT3G12770.1	CARHR087300
OG0018588	AT3G12950.1	CARHR087470
OG0018589	AT3G13180.1	CARHR087770
OG0018590	AT3G13226.1	CARHR087860
OG0018591	AT3G13229.1	CARHR087870
OG0018592	AT3G13898.1	CARHR088700
OG0018593	AT3G14380.1	CARHR089400
OG0018594	AT3G15120.2	CARHR090100
OG0018595	AT3G15352.4	CARHR090370
OG0018596	AT3G15395.1	CARHR090450
OG0018597	AT3G16470.1	CARHR091680
OG0018599	AT3G18440.1	CARHR093800
OG0018600	AT2G01400.1	CARHR143910
OG0018601	AT3G19190.2	CARHR094600
OG0018602	AT3G19230.1	CARHR094640
OG0018603	AT2G07695.1	CARHR287230, CARHR283480
OG0018604	AT3G19615.1	CARHR095070
OG0018605	AT3G19620.1	CARHR095080
OG0018606	AT3G19660.1	CARHR095120
OG0018607	AT3G20040.1	CARHR095570
OG0018608	AT3G20970.1	CARHR096860
OG0018609	AT5G52630.1	CARHR265620
OG0018610	AT5G39590.1	CARHR262700
OG0018611	AT5G39200.1, AT5G39140.1, AT5G39170.1	CARHR263210
OG0018612	AT5G47900.1	CARHR284320
OG0018613	AT3G21780.1	CARHR097730
OG0018614	AT3G21380.1	CARHR097330
OG0018615	AT2G01918.1	CARHR144520
OG0018616	AT1G65620.1	CARHR057400
OG0018617	AT1G64800.1	CARHR056210
OG0018618	AT1G54410.1	CARHR055510
OG0018619	AT5G18950.1	CARHR194060
OG0018620	AT5G18290.1	CARHR194760
OG0018621	AT3G52420.1	CARHR162190
OG0018622	AT3G52170.1	CARHR161930
OG0018623	AT1G02010.4	CARHR000350
OG0018624	AT1G01960.1	CARHR000390
OG0018625	AT1G01950.3	CARHR000400
OG0018626	AT1G02290.1	CARHR001590
OG0018627	AT1G03540.1	CARHR002900
OG0018628	AT1G03920.1	CARHR003260
OG0018629	AT1G04090.1	CARHR003430
OG0018630	AT1G04110.1	CARHR003450
OG0018631	AT1G04390.1	CARHR003720
OG0018632	AT1G04920.1	CARHR004320
OG0018633	AT1G05010.1	CARHR004440
OG0018634	AT1G05065.1	CARHR004530, CARHR126470
OG0018635	AT1G05460.1	CARHR004950
OG0018636	AT1G05800.1	CARHR005320
OG0018637	AT1G06800.1	CARHR006500
OG0018638	AT1G06990.1	CARHR006660
OG0018639	AT1G07160.1	CARHR006870
OG0018640	AT1G07350.1	CARHR007060
OG0018641	AT1G07590.1	CARHR007380
OG0018642	AT1G07740.1	CARHR007530
OG0018643	AT1G08035.1	CARHR007810
OG0018644	AT1G08070.1	CARHR007890
OG0018645	AT1G08940.1	CARHR008850
OG0018646	AT1G09190.1	CARHR009130
OG0018647	AT1G09415.1	CARHR009390
OG0018648	AT1G09794.1	CARHR009770
OG0018649	AT1G09890.3	CARHR009930
OG0018652	AT1G11290.1	CARHR011540
OG0018653	AT1G11630.1	CARHR011930
OG0018654	AT1G12100.1	CARHR012460
OG0018655	AT1G13250.1	CARHR013630
OG0018657	AT1G14460.1	CARHR014920
OG0018658	AT1G15050.1	CARHR015590
OG0018659	AT1G15320.1	CARHR015850
OG0018660	AT1G15510.1	CARHR016080
OG0018661	AT1G15520.1	CARHR016070
OG0018662	AT1G15730.1	CARHR016210
OG0018663	AT1G16515.2	CARHR016990
OG0018664	AT1G16916.2	CARHR017420
OG0018666	AT1G17120.1	CARHR017660
OG0018667	AT1G17650.1	CARHR018260
OG0018668	AT1G19670.1	CARHR020190
OG0018670	AT1G20150.1	CARHR020660
OG0018671	AT1G20225.1	CARHR020720
OG0018672	AT1G20230.1	CARHR020730
OG0018673	AT1G20300.1	CARHR020780
OG0018674	AT5G42440.1	CARHR285150
OG0018675	AT1G22830.1	CARHR023180
OG0018676	AT1G22870.1	CARHR023220
OG0018677	AT1G71740.1	CARHR291050
OG0018678	AT4G24265.2	CARHR231690
OG0018681	AT1G63295.2	CARHR048120
OG0018682	AT1G63030.1	CARHR048600
OG0018683	AT1G62935.1	CARHR048760
OG0018684	AT1G62870.1	CARHR048880
OG0018685	AT1G62700.1	CARHR049140
OG0018686	AT1G62290.1	CARHR049830
OG0018687	AT1G60860.1	CARHR051880
OG0018688	AT1G60590.1	CARHR052390
OG0018689	AT1G60000.1	CARHR052980
OG0018690	AT1G58320.1	CARHR284190
OG0018691	AT1G56570.1	CARHR054950
OG0018692	AT1G56430.1	CARHR055180
OG0018693	AT5G40405.1	CARHR261610
OG0018694	AT1G64355.1	CARHR046590
OG0018695	AT5G46770.1	CARHR174730
OG0018696	AT5G47800.2	CARHR173530
OG0018697	AT4G04900.1	CARHR252630
OG0018698	AT4G29800.2	CARHR237700
OG0018699	AT4G16008.1	CARHR290640
OG0018700	AT1G48510.3	CARHR038140
OG0018701	AT1G48640.1	CARHR038290
OG0018703	AT1G49110.1	CARHR039060
OG0018705	AT1G49180.1	CARHR039180
OG0018706	AT4G38170.1	CARHR293920
OG0018707	AT4G38213.1	CARHR293990
OG0018708	AT4G38590.2	CARHR294320
OG0018709	AT4G39530.1	CARHR247200
OG0018710	AT4G39675.1	CARHR247050
OG0018711	AT4G37780.1	CARHR246170
OG0018712	AT4G37720.1	CARHR246110
OG0018713	AT4G37700.1	CARHR246090
OG0018714	AT4G37480.1	CARHR245880
OG0018715	AT4G37380.1	CARHR245760
OG0018716	AT4G36890.1	CARHR245620
OG0018717	AT4G36980.4	CARHR245520
OG0018719	AT4G35850.1	CARHR244220
OG0018722	AT4G35130.1	CARHR243440
OG0018723	AT4G34840.1	CARHR243130
OG0018724	AT4G34810.1	CARHR243110
OG0018725	AT3G24000.1	CARHR242250
OG0018726	AT4G31850.1	CARHR239780
OG0018728	AT3G47790.1	CARHR156470
OG0018729	AT2G13295.1	CARHR100000
OG0018730	AT3G23880.1	CARHR099880
OG0018731	AT1G72690.1	CARHR065610
OG0018732	AT1G72620.1	CARHR065540
OG0018733	AT1G23200.1	CARHR023650
OG0018734	AT1G26700.1	CARHR025260
OG0018735	AT4G01130.1	CARHR249160
OG0018736	AT4G00030.1	CARHR248070
OG0018737	AT1G01453.2	CARHR000970
OG0018738	AT1G05040.1	CARHR004490
OG0018739	AT1G06143.1	CARHR239330
OG0018740	AT1G06475.1	CARHR006090
OG0018741	AT1G11710.1	CARHR012020
OG0018743	AT1G22120.1	CARHR022470
OG0018744	AT1G23710.1	CARHR024110
OG0018745	AT1G23880.1	CARHR024280
OG0018746	AT1G27045.4	CARHR024870
OG0018747	AT1G26960.1	CARHR024950
OG0018748	AT1G26440.2	CARHR025520
OG0018749	AT1G26320.1	CARHR025600, CARHR077090
OG0018750	AT1G26140.1	CARHR025780
OG0018751	AT1G25470.1	CARHR025990
OG0018752	AT1G25320.1	CARHR026170
OG0018753	AT1G28690.1	CARHR028120
OG0018755	AT1G43130.1	CARHR035290
OG0018757	AT1G44414.1	CARHR035920
OG0018758	AT1G52200.1	CARHR042340
OG0018759	AT1G53935.1, AT4G01260.1, AT5G23180.1	CARHR112660
OG0018760	AT1G64295.1, AT1G64290.1	CARHR050300
OG0018761	AT1G61105.1	CARHR051660
OG0018762	AT1G60610.1	CARHR052360
OG0018763	AT1G58460.2	CARHR283950
OG0018764	AT1G56720.1	CARHR054790
OG0018765	AT1G56620.1	CARHR054870
OG0018766	AT1G65040.2	CARHR056530
OG0018767	AT1G65710.1	CARHR057540
OG0018768	AT1G68250.1	CARHR060950
OG0018769	AT1G68700.1	CARHR061510
OG0018770	AT1G74055.1	CARHR067210
OG0018771	AT1G76952.1	CARHR070460
OG0018772	AT1G77320.3	CARHR070810
OG0018773	AT1G78530.1	CARHR072020
OG0018774	AT1G79200.1	CARHR072850
OG0018776	AT1G80180.1	CARHR074300
OG0018777	AT1G80090.1	CARHR074410
OG0018779	AT3G12955.1	CARHR087480
OG0018780	AT3G13222.1	CARHR087820
OG0018781	AT3G13700.1	CARHR088440
OG0018783	AT3G18840.2	CARHR094280
OG0018784	AT3G24070.1	CARHR100140
OG0018786	AT2G06200.2	CARHR103790
OG0018788	AT2G13610.1	CARHR104790
OG0018790	AT2G16270.1	CARHR106490
OG0018791	AT5G43070.1	CARHR180920
OG0018793	AT2G20825.1	CARHR111530
OG0018794	AT2G20875.1	CARHR111620
OG0018795	AT2G23290.1	CARHR292900
OG0018796	AT2G23430.1	CARHR293050
OG0018797	AT2G23470.1	CARHR293110
OG0018798	AT2G24100.1	CARHR118240
OG0018799	AT2G24570.1	CARHR117430
OG0018800	AT2G24700.1	CARHR117140
OG0018801	AT2G24762.1	CARHR116830
OG0018804	AT2G26810.1	CARHR118990
OG0018805	AT2G36110.1	CARHR130350
OG0018806	AT2G34010.1	CARHR128080
OG0018807	AT2G34340.1	CARHR128400
OG0018808	AT2G36560.1	CARHR130850
OG0018809	AT2G37510.2	CARHR132100
OG0018810	AT2G39851.1	CARHR134760
OG0018811	AT2G43280.1	CARHR138370
OG0018812	AT2G47115.1	CARHR142490
OG0018813	AT2G01270.1	CARHR143800
OG0018814	AT2G02540.1	CARHR145080
OG0018815	AT3G26130.2	CARHR147150
OG0018816	AT3G27920.1	CARHR149430
OG0018817	AT3G43120.1	CARHR152540
OG0018818	AT3G44960.2	CARHR151010
OG0018819	AT3G45730.1	CARHR149930
OG0018820	AT3G53790.1	CARHR163690
OG0018821	AT3G49480.2	CARHR158440, CARHR158480, CARHR158470
OG0018822	AT3G49740.1	CARHR158810
OG0018823	AT3G50750.1	CARHR160260
OG0018824	AT3G51325.1	CARHR160910
OG0018825	AT3G53600.1	CARHR163530
OG0018826	AT3G55080.1	CARHR165100
OG0018827	AT3G56550.1	CARHR166670
OG0018828	AT3G60400.1	CARHR170720
OG0018829	AT3G62340.1	CARHR172680
OG0018830	AT5G06180.1	CARHR206890
OG0018831	AT5G15460.1	CARHR197860
OG0018832	AT5G23270.1	CARHR190270
OG0018833	AT5G24313.1	CARHR189170
OG0018834	AT5G28646.1	CARHR185260
OG0018835	AT4G08040.1	CARHR259250
OG0018836	AT4G08210.1	CARHR259320
OG0018837	AT4G10000.1	CARHR260600, CARHR260860
OG0018838	AT4G10260.1	CARHR256600
OG0018839	AT4G11340.1	CARHR293200, CARHR255240, CARHR255230
OG0018840	AT4G04972.1	CARHR252550
OG0018841	AT4G03565.1	CARHR252000
OG0018842	AT4G39952.1	CARHR246740
OG0018843	AT4G37010.2	CARHR246070
OG0018844	AT4G35520.2	CARHR243850
OG0018845	AT4G34800.1	CARHR243100
OG0018847	AT4G28370.1	CARHR236110
OG0018848	AT4G26880.1	CARHR234490
OG0018849	AT4G26770.1	CARHR234390
OG0018850	AT4G26580.1	CARHR234160
OG0018851	AT4G26455.1	CARHR234020
OG0018852	AT4G25790.1	CARHR233240
OG0018853	AT4G24510.1	CARHR231900
OG0018854	AT4G17680.1	CARHR224400
OG0018855	AT4G14820.1	CARHR221380
OG0018856	AT4G13730.1	CARHR219520
OG0018858	AT4G13020.3	CARHR218320
OG0018859	AT5G35790.1	CARHR216770
OG0018860	AT5G37570.1	CARHR215340
OG0018861	AT5G40410.1	CARHR261600
OG0018862	AT5G42450.1	CARHR181940
OG0018863	AT5G42380.1	CARHR285070
OG0018864	AT5G42290.1	CARHR284890
OG0018865	AT5G43490.1	CARHR292000
OG0018866	AT5G49015.1	CARHR286230, CARHR286170
OG0018867	AT5G50000.1	CARHR258690
OG0018868	AT5G50160.1	CARHR258480
OG0018869	AT5G50335.1	CARHR258170
OG0018870	AT5G50720.1	CARHR257600
OG0018871	AT5G50990.1	CARHR257210
OG0018872	AT5G51210.1	CARHR256810
OG0018873	AT5G51550.1	CARHR264350
OG0018874	AT5G51585.1	CARHR264380
OG0018875	AT5G51770.1	CARHR264650
OG0018876	AT5G51910.1	CARHR264840
OG0018877	AT5G52250.1	CARHR265220
OG0018878	AT5G52850.1	CARHR265780
OG0018880	AT5G54165.1	CARHR267370
OG0018881	AT5G64110.1	CARHR278020
OG0018882	AT5G66500.1	CARHR281250
OG0018883	AT5G66100.1	CARHR281650
OG0018885	AT5G66815.1	CARHR280880
OG0018886	AT4G35783.1	CARHR244140
OG0018888	AT4G01200.1	CARHR249100
OG0018890	AT5G57123.1	CARHR270900
OG0018892	AT2G38905.1	CARHR133630
OG0018894	AT1G73780.1	CARHR066860
OG0018913	AT3G48350.1	CARHR157120
OG0018914	AT3G48020.1	CARHR156750
OG0018915	AT2G02140.1	CARHR144800
OG0018916	AT5G40380.1	CARHR261720
OG0018918	AT5G16940.1	CARHR196230
OG0018919	AT5G15860.1	CARHR197450
OG0018920	AT5G15340.1	CARHR197950
OG0018921	AT5G14470.1	CARHR198840
OG0018922	AT5G13230.1	CARHR200220
OG0018923	AT5G11600.1	CARHR201620
OG0018924	AT5G11570.1	CARHR201650
OG0018925	AT5G10820.1	CARHR202470
OG0018926	AT5G10290.1	CARHR203010, CARHR279180
OG0018928	AT5G08350.1	CARHR204720
OG0018929	AT4G03230.1	CARHR251680
OG0018930	AT4G24810.2	CARHR232200
OG0018931	AT2G26840.2	CARHR119020
OG0018932	AT2G26920.1	CARHR119090
OG0018933	AT5G07360.1	CARHR205790
OG0018934	AT2G21450.2	CARHR113460, CARHR112360
OG0018935	AT5G44230.1	CARHR179010
OG0018936	AT4G25400.2	CARHR232810
OG0018937	AT4G24170.1	CARHR231570
OG0018938	AT1G28375.1	CARHR027870
OG0018939	AT1G30220.1	CARHR029210
OG0018941	AT1G32510.1	CARHR031960
OG0018943	AT2G03210.2	CARHR145540
OG0018945	AT5G67265.1	CARHR280360
OG0018946	AT5G65320.1	CARHR279280
OG0018947	AT5G64710.1	CARHR278700
OG0018948	AT5G63560.1	CARHR277420
OG0018950	AT5G19870.1	CARHR193010
OG0018952	AT5G60520.1	CARHR274180
OG0018953	AT5G60280.1	CARHR273960
OG0018954	AT5G58630.1	CARHR272490
OG0018956	AT5G52460.1	CARHR265450
OG0018957	AT5G55830.1	CARHR269200
OG0018958	AT3G49170.1	CARHR158050
OG0018959	AT5G06960.1	CARHR206190
OG0018961	AT5G05860.1	CARHR207360
OG0018963	AT5G05110.1	CARHR208160, CARHR216350
OG0018964	AT5G04730.1	CARHR208560
OG0018965	AT5G04330.1	CARHR208970
OG0018967	AT5G02800.1	CARHR210530
OG0018968	AT5G02320.1	CARHR211060
OG0018969	AT5G01250.1	CARHR211590
OG0018970	AT5G01740.1	CARHR212100
OG0018971	AT5G40790.1	CARHR213720
OG0018972	AT5G40900.1	CARHR213530
OG0018974	AT1G75420.1	CARHR068810
OG0018978	AT5G48920.1	CARHR046070
OG0018979	AT1G54215.1	CARHR044590
OG0018980	AT2G36350.1	CARHR130640
OG0018981	AT3G45170.1	CARHR150800
OG0018982	AT3G58310.1	CARHR168670
OG0018983	AT5G50030.1	CARHR258630
OG0018984	AT4G13260.1	CARHR218800
OG0018985	AT4G14920.3	CARHR221450
OG0018986	AT4G15250.1	CARHR221980
OG0018987	AT5G50130.1	CARHR258500
OG0018988	AT5G50120.1	CARHR258510
OG0018989	AT5G50770.1	CARHR257560
OG0018992	AT1G74350.1	CARHR067610
OG0018993	AT1G74820.1	CARHR068130
OG0018997	AT5G51030.1	CARHR257130
OG0018999	AT5G45420.1	CARHR176650
OG0019001	AT5G44910.1	CARHR177920
OG0019002	AT1G52830.1	CARHR043060
OG0019003	AT5G42785.1	CARHR181750
OG0019004	AT2G33520.1	CARHR127530
OG0019005	AT2G34380.1	CARHR128460
OG0019006	AT2G34510.1	CARHR128600
OG0019007	AT2G34925.1	CARHR129090
OG0019008	AT4G18840.1	CARHR225710
OG0019009	AT4G18750.1	CARHR225600
OG0019011	AT5G41890.1	CARHR212670
OG0019012	AT4G21065.1	CARHR227650
OG0019013	AT4G21326.1	CARHR227910
OG0019014	AT4G16680.2	CARHR223200
OG0019015	AT4G16740.1	CARHR223300
OG0019017	AT1G32740.1	CARHR032120
OG0019019	AT3G02065.2	CARHR074860
OG0019020	AT3G01900.1	CARHR075050
OG0019021	AT5G66490.1	CARHR281260
OG0019023	AT3G56920.1	CARHR167070
OG0019027	AT5G53710.2	CARHR266840
OG0019028	AT3G24605.1	CARHR100890
OG0019029	AT2G04410.1	CARHR102270
OG0019030	AT2G04865.1	CARHR102890
OG0019031	AT1G67510.1	CARHR060090
OG0019032	AT2G18860.1	CARHR109430
OG0019033	AT2G40765.1	CARHR135860
OG0019035	AT3G13672.2	CARHR088380
OG0019037	AT4G10950.2	CARHR255660
OG0019038	AT4G11070.1	CARHR255530
OG0019039	AT2G20540.1	CARHR111120
OG0019040	AT2G20840.1	CARHR111570
OG0019042	AT2G19150.1	CARHR142680
OG0019043	AT2G46830.1	CARHR142180
OG0019044	AT2G45480.3	CARHR140670
OG0019045	AT2G45450.1	CARHR140640
OG0019046	AT2G44810.2	CARHR140020
OG0019048	AT2G44690.1	CARHR139900
OG0019049	AT2G42990.1	CARHR138050
OG0019050	AT2G42720.1	CARHR137820
OG0019051	AT3G01311.1	CARHR075710
OG0019052	AT3G02330.1	CARHR076310
OG0019054	AT5G49350.1	CARHR182180
OG0019058	AT3G06145.1	CARHR080660
OG0019059	AT3G06340.1	CARHR080860
OG0019060	AT3G09700.1	CARHR084120
OG0019063	AT3G16610.1	CARHR091870
OG0019064	AT3G16920.2	CARHR092200
OG0019065	AT3G17750.1	CARHR093090
OG0019066	AT3G20520.1	CARHR096280
OG0019068	AT5G38310.1	CARHR214270
OG0019069	AT3G23330.1	CARHR099300
OG0019070	AT3G23140.1	CARHR099070
OG0019071	AT3G22740.1	CARHR098590
OG0019072	AT3G22690.1	CARHR098570
OG0019074	AT1G54920.3	CARHR284550
OG0019075	AT5G18850.1	CARHR194160
OG0019076	AT5G18810.1	CARHR194190
OG0019077	AT1G02050.1	CARHR000290
OG0019078	AT1G01220.1	CARHR001250
OG0019080	AT1G03510.1	CARHR002870
OG0019082	AT1G04050.1	CARHR003400
OG0019083	AT1G04490.1	CARHR003830
OG0019084	AT1G05785.6	CARHR005300
OG0019085	AT1G07650.2	CARHR007440
OG0019086	AT1G08300.1	CARHR008150
OG0019087	AT1G09630.1	CARHR009600
OG0019090	AT1G13230.1	CARHR013610
OG0019091	AT1G22210.1	CARHR022560
OG0019092	AT1G23010.1	CARHR023390
OG0019093	AT1G71150.1	CARHR064450
OG0019094	AT1G70895.1	CARHR064170
OG0019096	AT1G62422.1	CARHR049500
OG0019097	AT1G60650.1	CARHR052280
OG0019098	AT1G59720.1	CARHR053480
OG0019099	AT2G33680.5	CARHR127680
OG0019102	AT5G46640.1	CARHR174870
OG0019103	AT5G46871.1, AT5G46874.1	CARHR174570, CARHR174560
OG0019104	AT5G47510.4	CARHR173840
OG0019105	AT5G47530.1	CARHR173820
OG0019106	AT5G44440.2	CARHR178660, CARHR178640
OG0019107	AT5G62340.1	CARHR276120
OG0019108	AT1G48470.1	CARHR038100
OG0019109	AT1G48830.1	CARHR038830, CARHR038800
OG0019112	AT4G35030.3	CARHR243310
OG0019113	AT4G32260.1	CARHR240140
OG0019115	AT4G33666.1	CARHR241770
OG0019117	AT4G31150.1	CARHR239060
OG0019118	AT4G02200.3	CARHR250420
OG0019119	AT4G00200.1	CARHR248250
OG0019120	AT4G00165.1	CARHR248210
OG0019122	AT4G27740.1	CARHR235460
OG0019123	AT2G03770.1	CARHR146180
OG0019124	AT1G02070.1	CARHR000260
OG0019126	AT1G07150.1	CARHR006860
OG0019129	AT1G14470.1	CARHR014930
OG0019132	AT1G26900.1	CARHR025040
OG0019133	AT1G25460.1	CARHR026000
OG0019134	AT1G25360.1	CARHR026130
OG0019135	AT1G25230.3	CARHR026330
OG0019136	AT1G24485.3	CARHR026640
OG0019138	AT1G31840.1	CARHR031180
OG0019139	AT1G55120.1	CARHR044710
OG0019140	AT1G36150.1	CARHR034910
OG0019142	AT1G37140.1	CARHR033330
OG0019143	AT1G43560.1	CARHR035380
OG0019144	AT1G44608.1	CARHR035970
OG0019146	AT1G55640.1	CARHR045340
OG0019147	AT1G61097.1, AT1G61095.1, AT1G61093.1	CARHR052260, CARHR052250
OG0019151	AT1G56210.1	CARHR289750
OG0019153	AT2G25250.1	CARHR116380
OG0019155	AT1G64780.1	CARHR056130
OG0019158	AT1G66230.1	CARHR058130
OG0019159	AT1G68450.1	CARHR061230
OG0019160	AT1G68880.1	CARHR061740
OG0019161	AT1G72570.1	CARHR065510
OG0019162	AT1G72600.1	CARHR065530
OG0019163	AT1G72810.1	CARHR065720
OG0019164	AT1G80990.1, AT1G80970.2	CARHR073390, CARHR073420
OG0019166	AT3G02960.1	CARHR076990
OG0019167	AT3G04750.1	CARHR079000
OG0019168	AT3G06970.1	CARHR081580
OG0019170	AT3G21305.1	CARHR097210
OG0019171	AT3G21590.3	CARHR097550
OG0019172	AT3G24225.1	CARHR099920
OG0019174	AT2G06010.1	CARHR103670
OG0019175	AT2G07020.1	CARHR103930
OG0019176	AT2G23830.1	CARHR170990
OG0019177	AT2G11810.1	CARHR104980
OG0019178	AT2G13440.1	CARHR104850
OG0019180	AT2G19320.1	CARHR109760
OG0019181	AT2G20880.1	CARHR111650
OG0019182	AT2G22730.2	CARHR114010
OG0019183	AT2G24030.1	CARHR184730
OG0019184	AT2G24400.1	CARHR117650, CARHR107910
OG0019185	AT2G25200.1	CARHR116430
OG0019187	AT2G25850.2	CARHR115380
OG0019188	AT2G25900.1	CARHR115300
OG0019189	AT2G26790.1	CARHR118970
OG0019190	AT2G34700.1	CARHR128860
OG0019191	AT2G41080.1	CARHR136190
OG0019192	AT2G01760.2	CARHR144340
OG0019193	AT2G02980.1	CARHR145400
OG0019194	AT2G03250.1	CARHR145580
OG0019195	AT2G03640.4	CARHR145980
OG0019196	AT3G26610.1	CARHR147630
OG0019198	AT3G44590.1	CARHR151590
OG0019199	AT3G45160.1	CARHR150820
OG0019200	AT3G45620.2	CARHR150000
OG0019201	AT3G49690.1	CARHR158760
OG0019203	AT3G52550.1	CARHR162330
OG0019205	AT5G07900.1	CARHR205300
OG0019206	AT5G12880.1	CARHR200570
OG0019209	AT5G23930.1	CARHR189630
OG0019212	AT4G08570.1	CARHR259630
OG0019213	AT4G09530.1	CARHR260410
OG0019215	AT4G11050.1	CARHR255560
OG0019218	AT4G38010.1	CARHR246410
OG0019219	AT4G30040.1	CARHR238750
OG0019220	AT4G26890.1	CARHR234500
OG0019221	AT4G26820.1	CARHR234440
OG0019223	AT4G26420.1	CARHR233980
OG0019224	AT4G25760.1	CARHR233210
OG0019225	AT4G25430.1	CARHR232840
OG0019226	AT4G24570.1	CARHR231970
OG0019227	AT4G15720.1	CARHR290120
OG0019228	AT4G14300.1	CARHR220480
