Orthogroup	Arabidopsis_thaliana	Arabidopsis_lyrata_NCBI
OG0015641	AT2G41120.1	XP_020884139.1
OG0015642	AT2G41050.1	XP_020883991.1
OG0015643	AT2G40970.1	XP_002881752.1
OG0015644	AT2G40930.1	XP_002881749.1
OG0015645	AT2G03140.12	XP_020879714.1
OG0015646	AT2G40840.1	XP_020883143.1
OG0015647	AT2G40700.1	XP_020885435.1
OG0015648	AT2G40660.1	XP_002879883.1
OG0015649	AT2G40390.1	XP_020883742.1
OG0015650	AT5G42010.1	XP_020874923.1
OG0015651	AT2G40280.1	XP_002881711.1
OG0015652	AT2G40270.1	XP_020882950.1
OG0015653	AT2G40110.1	XP_002879844.1
OG0015654	AT2G39950.1	XP_020883995.1
OG0015655	AT2G39920.1	XP_020884180.1
OG0015656	AT2G39910.1	XP_020884179.1
OG0015657	AT2G39880.1	XP_002881682.1
OG0015658	AT2G39670.2	XP_020883513.1
OG0015659	AT2G39650.1	XP_002881668.1
OG0015660	AT2G39550.1	XP_002879805.2
OG0015661	AT2G39435.1	XP_020883745.1
OG0015662	AT2G39090.1	XP_002881630.1
OG0015663	AT2G38960.3	XP_020883464.1
OG0015664	AT2G38890.3	XP_020885531.1
OG0015665	AT3G12350.1	XP_002882775.1
OG0015666	AT2G38860.2	XP_002881620.1
OG0015667	AT2G38830.1	XP_002879768.1
OG0015668	AT2G38720.1	XP_002879762.1
OG0015669	AT2G38660.1	XP_020882889.1
OG0015670	AT2G38580.1	XP_020882920.1
OG0015671	AT2G01640.1	XP_020880915.1
OG0015672	AT2G38550.1	XP_002879752.1
OG0015673	AT2G38410.1	XP_002881591.1
OG0015674	AT2G38340.1	XP_020882755.1
OG0015675	AT2G38160.3	XP_020882883.1
OG0015676	AT2G38140.1	XP_002879729.2
OG0015677	AT2G38130.1	XP_002881566.1
OG0015678	AT4G08790.1	XP_002874554.1
OG0015679	AT2G38050.1	XP_002881561.1
OG0015680	AT2G37820.1	XP_020885383.1
OG0015681	AT2G37760.1	XP_002879707.1
OG0015682	AT3G44020.1	XP_002875637.1
OG0015683	AT2G37660.1	XP_020883399.1
OG0015684	AT2G37640.1	XP_002881524.1, XP_020884288.1
OG0015685	AT2G37340.1	XP_020883378.1
OG0015686	AT2G37240.1	XP_020885180.1
OG0015687	AT2G37230.1	XP_002881498.1
OG0015688	AT2G37195.2	XP_002879656.1
OG0015689	AT2G37100.1	XP_020883613.1
OG0015690	AT2G37090.1	XP_002881489.1
OG0015691	AT2G37025.1	XP_020883838.1
OG0015692	AT2G37010.1	XP_020883893.1
OG0015693	AT2G36960.3	XP_020884578.1
OG0015694	AT2G36885.1	XP_020885770.1
OG0015695	AT4G12570.1	XP_020877638.1
OG0015696	AT4G04320.1	XP_020877662.1
OG0015697	AT4G04330.1	XP_002874794.1
OG0015698	AT4G04350.1	XP_020877636.1
OG0015699	AT4G04470.1	XP_002874798.1
OG0015700	AT4G04614.1	XP_002874804.1
OG0015701	AT5G43080.1	XP_002865455.1
OG0015702	AT4G30570.1	XP_020874796.1
OG0015703	AT4G12090.1	XP_020877743.1
OG0015704	AT5G43180.1	XP_020879625.1
OG0015705	AT4G11880.1	XP_020875880.1
OG0015706	AT4G12460.7	XP_020877647.1
OG0015707	AT2G21280.2	XP_002880372.2
OG0015708	AT2G21370.1	XP_002880377.1
OG0015709	AT2G21385.1	XP_002878549.1
OG0015710	AT2G21520.2	XP_020884479.1
OG0015711	AT2G21620.2	XP_020884185.1
OG0015712	AT2G21640.1	XP_002878563.1
OG0015713	AT2G21960.1	XP_002878582.1
OG0015714	AT2G21970.1	XP_020883046.1
OG0015715	AT2G22080.1	XP_002878587.2
OG0015716	AT2G22260.6	XP_002878604.2
OG0015717	AT2G22450.1	XP_020884637.1
OG0015718	AT2G22570.1	XP_002880452.1
OG0015719	AT2G22840.1	XP_002878638.1
OG0015720	AT2G23093.1	XP_020885240.1
OG0015721	AT2G23320.1	XP_002878677.1
OG0015722	AT2G23370.1	XP_020884086.1
OG0015723	AT2G23380.1	XP_020884080.1
OG0015724	AT2G23460.1	XP_002878687.2
OG0015725	AT2G23890.2	XP_002878705.1
OG0015726	AT2G25530.1	XP_002878860.1
OG0015727	AT2G25490.1	XP_020883315.1
OG0015728	AT2G25950.1	XP_002878909.1
OG0015729	AT2G26100.1	XP_002880742.1
OG0015730	AT2G24860.1	XP_020883036.1
OG0015731	AT2G26210.1	XP_020884531.1
OG0015732	AT2G26300.1	XP_020884449.1
OG0015733	AT2G26200.1	XP_020885109.1
OG0015734	AT2G24830.1	XP_002880634.1
OG0015735	AT2G26260.1	XP_020885374.1
OG0015736	AT2G26460.1	XP_020884954.1
OG0015737	AT2G24350.1	XP_002878748.1
OG0015738	AT2G25620.1	XP_020885415.1
OG0015739	AT1G43580.1	XP_020869343.1
OG0015740	AT1G43190.1	XP_002893943.1
OG0015741	AT1G43690.1	XP_020868437.1
OG0015742	AT1G44000.1	XP_002893975.1
OG0015743	AT1G44120.2	XP_002891285.2
OG0015744	AT1G44350.1	XP_002893987.1
OG0015745	AT1G36980.1	XP_002891225.1
OG0015746	AT1G36370.1	XP_002893915.1
OG0015747	AT1G36320.1	XP_020868905.1
OG0015748	AT1G36060.1	XP_020870094.1
OG0015749	AT1G35680.1	XP_002891198.1
OG0015750	AT1G35510.1	XP_020868625.1
OG0015751	AT1G35490.1	XP_020866466.1
OG0015752	AT1G35420.2	XP_002891182.1
OG0015753	AT1G34640.1	XP_020869397.1
OG0015754	AT1G34580.1	XP_002891108.1
OG0015755	AT1G34430.1	XP_020867439.1
OG0015756	AT1G34420.1	XP_002891102.1
OG0015757	AT1G34380.2	XP_020867316.1
OG0015758	AT1G34320.1	XP_020868951.1
OG0015759	AT1G34245.1	XP_002891089.1
OG0015760	AT1G34200.1	XP_002891083.1
OG0015761	AT1G33430.2	XP_002893769.1
OG0015762	AT4G08690.1	XP_020877488.1
OG0015763	AT4G08550.2	XP_020877458.1
OG0015764	AT4G08810.1	XP_020877463.1
OG0015765	AT4G10050.1	XP_002874604.1
OG0015766	AT4G10090.1	XP_002872489.1
OG0015767	AT4G10120.1	XP_020876794.1
OG0015768	AT4G10140.1	XP_002872493.1
OG0015769	AT4G10170.1	XP_020876854.1
OG0015770	AT4G10180.1	XP_020876855.1
OG0015771	AT4G10240.1	XP_002874613.1
OG0015772	AT4G10300.1	XP_020878560.1
OG0015773	AT4G10330.1	XP_020876688.1
OG0015774	AT4G10465.1	XP_002872516.1
OG0015775	AT4G10630.1	XP_002874639.1
OG0015776	AT4G10920.1	XP_020879098.1
OG0015777	AT4G10930.1	XP_020876555.1
OG0015778	AT4G10970.6	XP_002874661.1
OG0015779	AT4G11120.1	XP_020878808.1
OG0015780	AT4G11175.1	XP_002872555.1
OG0015781	AT4G11230.1	XP_020876071.1
OG0015782	AT4G11280.1	XP_002872570.1
OG0015783	AT4G11440.1	XP_002872587.1
OG0015784	AT4G11450.1	XP_020878318.1
OG0015785	AT4G11570.1	XP_020877443.1
OG0015786	AT4G11655.1	XP_020876523.1
OG0015787	AT4G11670.2	XP_020877024.1
OG0015788	AT4G11680.2	XP_002874711.1
OG0015789	AT5G19160.1	XP_002871866.1
OG0015790	AT5G26240.1	XP_002872208.1
OG0015791	AT2G26570.1	XP_020883562.1
OG0015792	AT5G48440.1	XP_002865635.1
OG0015793	AT5G26600.1	XP_020879589.1
OG0015794	AT5G26810.1	XP_020879101.1
OG0015795	AT5G26820.1	XP_020878668.1
OG0015796	AT5G26930.1	XP_002872245.1
OG0015797	AT5G27710.1	XP_020876950.1
OG0015798	AT5G27390.2	XP_002872272.1
OG0015799	AT5G27395.1	XP_002872273.1
OG0015800	AT5G28080.2	XP_020876910.1
OG0015801	AT2G19980.1	XP_020886939.1
OG0015802	AT2G20000.1	XP_020888177.1
OG0015803	AT2G20010.2	XP_002883952.1
OG0015804	AT2G20110.2	XP_020887986.1
OG0015805	AT2G20120.1, AT2G20130.1	XP_002883944.1
OG0015806	AT2G20270.2	XP_020886993.1
OG0015807	AT2G20780.1	XP_020887686.1
OG0015808	AT2G20495.3	XP_020887325.1
OG0015809	AT3G50370.2	XP_020879856.1
OG0015810	AT4G31000.1	XP_002869350.1
OG0015811	AT3G45900.1	XP_020880656.1
OG0015812	AT3G45850.1	XP_002877438.2
OG0015813	AT3G45780.1	XP_020880442.1
OG0015814	AT2G48070.3	XP_002880341.1
OG0015815	AT2G48010.1	XP_002880339.1
OG0015816	AT2G47960.1	XP_020883162.1
OG0015817	AT2G47830.1	XP_002882134.1
OG0015818	AT2G47790.1	XP_002882132.1
OG0015819	AT2G47770.1	XP_020883154.1
OG0015820	AT2G47760.5	XP_002882131.2
OG0015821	AT2G47680.1	XP_002882127.1
OG0015822	AT2G47600.1	XP_002882124.1
OG0015823	AT2G47540.1	XP_002880311.1
OG0015824	AT2G47090.1	XP_020883416.1
OG0015825	AT2G47070.1	XP_020883222.1
OG0015826	AT2G46950.1	XP_002882095.1
OG0015827	AT2G46915.1	XP_020884265.1
OG0015828	AT2G46900.1	XP_002880272.1
OG0015829	AT2G46880.1	XP_020885020.1, XP_002862756.1
OG0015830	AT2G46700.1	XP_020882876.1
OG0015831	AT2G46640.4	XP_020885069.1
OG0015832	AT2G46360.1	XP_020884943.1
OG0015833	AT2G46100.1	XP_020884050.1
OG0015834	AT2G45880.1	XP_002882038.1
OG0015835	AT2G45700.1	XP_020884250.1
OG0015836	AT2G45620.1	XP_002880188.1
OG0015837	AT2G45610.1	XP_002880187.1
OG0015838	AT2G45590.1	XP_002880185.1
OG0015839	AT2G45240.1	XP_002880167.1
OG0015840	AT2G45210.1	XP_002880165.1
OG0015841	AT2G45180.1	XP_020882744.1
OG0015842	AT2G45150.1	XP_020883937.1
OG0015843	AT2G17970.1	XP_020886293.1
OG0015844	AT2G45040.1	XP_020883047.1
OG0015845	AT2G45010.1	XP_002880151.1
OG0015846	AT2G44970.1	XP_002881992.1
OG0015847	AT2G44920.2	XP_020885644.1
OG0015848	AT2G44850.1	XP_002880143.1
OG0015849	AT4G03550.1	XP_020876343.1
OG0015850	AT2G44760.1	XP_002881980.2
OG0015851	AT2G44710.1	XP_020882768.1
OG0015852	AT2G44360.1	XP_002881961.1
OG0015853	AT2G43990.1	XP_002880076.1
OG0015854	AT2G43870.1	XP_002881935.1
OG0015855	AT2G43720.1	XP_002880064.1
OG0015856	AT2G43560.1	XP_020883600.1
OG0015857	AT2G43465.1	XP_020884207.1
OG0015858	AT2G43400.1	XP_020884586.1
OG0015859	AT2G43310.1	XP_020883302.1
OG0015860	AT2G43235.1	XP_020883354.1
OG0015861	AT2G43070.4	XP_002881886.1
OG0015862	AT2G42960.1	XP_020885319.1
OG0015863	AT2G42900.1	XP_020885410.1
OG0015864	AT2G42860.1	XP_002880007.1
OG0015865	AT2G42850.1	XP_002880006.2
OG0015866	AT2G42760.1	XP_020882992.1
OG0015867	AT2G42670.2	XP_002881866.1
OG0015868	AT2G42660.1	XP_002881865.1
OG0015869	AT2G42590.3	XP_020883439.1
OG0015870	AT2G42250.1	XP_002881828.1
OG0015871	AT2G41950.1	XP_002879962.1
OG0015872	AT2G41740.1	XP_020883757.1
OG0015873	AT2G41870.1	XP_020885343.1
OG0015874	AT2G41890.1	XP_002881807.1
OG0015875	AT2G41900.1	XP_020883576.1
OG0015876	AT2G41550.1	XP_020884164.1
OG0015877	AT2G41520.1	XP_002879936.1
OG0015878	AT2G41450.1	XP_020883865.1
OG0015879	AT5G47400.1	XP_020882605.1
OG0015880	AT5G47040.1	XP_020888114.1
OG0015881	AT3G01220.1	XP_002884288.1
OG0015882	AT3G01210.1	XP_020888148.1
OG0015883	AT3G01180.1	XP_020888142.1
OG0015884	AT3G01170.1	XP_002884292.1
OG0015885	AT3G01080.2	XP_002884294.1
OG0015886	AT3G01060.1	XP_020888161.1
OG0015887	AT3G02110.1	XP_002884303.1
OG0015888	AT3G02120.1	XP_020886122.1
OG0015889	AT3G02125.1	XP_020886123.1
OG0015890	AT3G02180.1	XP_020886917.1
OG0015891	AT3G02290.5	XP_002882219.1
OG0015892	AT3G02300.2	XP_020886900.1
OG0015893	AT3G02450.1	XP_002884320.1
OG0015894	AT3G02540.1	XP_020887332.1
OG0015895	AT3G02690.1	XP_020888067.1
OG0015896	AT3G02700.1	XP_020888068.1
OG0015897	AT3G02710.1	XP_020888066.1
OG0015898	AT3G02720.1	XP_002882249.1
OG0015900	AT3G02820.2	XP_020889330.1
OG0015901	AT3G02920.1	XP_020887903.1
OG0015902	AT3G03000.1	XP_020889456.1
OG0015903	AT3G03010.1	XP_020885900.1
OG0015904	AT3G03190.1	XP_020887190.1
OG0015905	AT3G03270.1	XP_002884367.1
OG0015906	AT3G03520.1	XP_020888894.1
OG0015907	AT3G03670.1	XP_002884404.1
OG0015908	AT3G03750.2	XP_020888933.1
OG0015909	AT3G03773.2	XP_002882306.1
OG0015910	AT3G03880.1	XP_020887045.1
OG0015911	AT3G03900.1	XP_002884417.1
OG0015912	AT3G03970.1	XP_002884422.1
OG0015913	AT3G04010.1	XP_002884423.1
OG0015914	AT3G04130.1	XP_020887016.1
OG0015915	AT3G04140.1	XP_020887013.1
OG0015916	AT3G04260.1	XP_020887001.1
OG0015917	AT3G04350.1	XP_020889021.1
OG0015918	AT3G04500.1	XP_020889341.1
OG0015919	AT3G04810.1	XP_020889398.1
OG0015920	AT3G04850.1	XP_020886522.1
OG0015921	AT3G05170.1	XP_002882400.1
OG0015922	AT3G05210.1	XP_002882403.1
OG0015923	AT3G05270.1	XP_020886780.1
OG0015924	AT3G05410.2	XP_002882410.2
OG0015925	AT5G34930.2	XP_020874229.1
OG0015926	AT3G05510.1	XP_002882420.1
OG0015927	AT3G05630.1	XP_020886155.1
OG0015928	AT3G05720.1	XP_020887211.1
OG0015929	AT3G05740.1	XP_020886802.1
OG0015930	AT3G05760.1	XP_002882434.1
OG0015931	AT3G05820.2	XP_002884536.1
OG0015932	AT3G05830.2	XP_020887893.1
OG0015933	AT5G37480.1	XP_020875666.1
OG0015934	AT3G06140.1	XP_020889250.1
OG0015936	AT3G06380.1	XP_020887551.1
OG0015937	AT3G06430.1	XP_002884579.1
OG0015938	AT3G06440.1	XP_020887526.1
OG0015939	AT2G05210.1, AT2G04395.1	XP_020886787.1
OG0015940	AT3G06840.1	XP_020887995.1
OG0015941	AT3G06960.1	XP_002884616.1
OG0015942	AT3G07030.5	XP_020889275.1
OG0015943	AT3G07060.1	XP_002882508.1
OG0015944	AT3G07480.1	XP_020887080.1
OG0015945	AT3G07550.1	XP_002882535.1
OG0015946	AT3G07568.1	XP_020889567.1
OG0015947	AT3G07620.1	XP_020885964.1
OG0015948	AT3G07640.1	XP_002882540.1
OG0015949	AT3G07670.1	XP_002882542.1
OG0015950	AT3G07700.3	XP_020889303.1
OG0015951	AT3G07780.2	XP_002882550.1
OG0015952	AT3G07860.1	XP_020888868.1
OG0015953	AT3G07870.1	XP_020888508.1
OG0015954	AT3G08010.1	XP_002882566.1
OG0015955	AT3G08660.1	XP_020887358.1
OG0015956	AT3G08970.1	XP_002882594.1
OG0015957	AT3G08990.1	XP_020888742.1
OG0015958	AT3G09040.2	XP_020887582.1
OG0015959	AT3G09060.1	XP_002884709.1
OG0015960	AT3G09080.3	XP_020885929.1
OG0015961	AT3G09210.1	XP_002884721.1
OG0015962	AT3G09220.1	XP_020886086.1
OG0015963	AT3G09250.2	XP_020886213.1
OG0015964	AT3G09310.1	XP_020886600.1
OG0015965	AT3G09450.1	XP_002882620.1
OG0015966	AT3G09530.1	XP_002882623.1
OG0015967	AT3G09580.1	XP_002884742.1
OG0015968	AT3G09640.1	XP_020885886.1
OG0015969	AT3G09690.1	XP_020885881.1
OG0015970	AT3G09720.1	XP_020887507.1
OG0015971	AT3G09730.2	XP_002882635.1
OG0015972	AT3G09850.1	XP_002884758.1
OG0015973	AT3G09860.1	XP_002882641.1
OG0015974	AT3G09910.1	XP_020888374.1
OG0015975	AT3G10060.1	XP_002882651.1
OG0015976	AT3G10070.1	XP_020886400.1
OG0015977	AT1G68510.1	XP_002887186.1
OG0015978	AT3G10220.1	XP_002882657.1
OG0015979	AT3G10320.1	XP_002884789.1
OG0015980	AT3G10360.1	XP_002884790.1
OG0015981	AT3G10400.1	XP_002882666.1
OG0015982	AT3G10405.1	XP_020886488.1
OG0015983	AT3G10500.1	XP_020886650.1
OG0015984	AT3G10670.1	XP_020886855.1
OG0015985	AT3G10690.1	XP_020887708.1
OG0015986	AT3G10700.1	XP_020889310.1
OG0015987	AT3G10840.1	XP_020888973.1
OG0015988	AT3G10940.1	XP_002884823.1
OG0015989	AT3G11050.1	XP_002862448.2, XP_002882711.1
OG0015990	AT3G11150.1	XP_020888276.1
OG0015991	AT3G11260.1	XP_020888319.1
OG0015992	AT3G11340.1	XP_002882723.1
OG0015993	AT3G11397.1	XP_020888308.1
OG0015994	AT3G25250.1	XP_002883596.1
OG0015995	AT3G11590.1	XP_020888221.1
OG0015996	AT3G12020.2	XP_020888211.1
OG0015997	AT3G12040.1	XP_002884879.1
OG0015998	AT3G12100.1	XP_002884882.1
OG0015999	AT3G12300.1	XP_002884897.1
OG0016000	AT3G12345.1	XP_020888318.1
OG0016001	AT3G12530.1	XP_002884909.1
OG0016002	AT3G12590.1	XP_020888203.1
OG0016003	AT3G12750.1	XP_002884924.1
OG0016004	AT3G12880.1	XP_020888753.1
OG0016005	AT2G01590.1	XP_002875081.1
OG0016006	AT3G13110.1	XP_002884944.1
OG0016007	AT3G13550.1	XP_002884971.1
OG0016008	AT3G13677.1	XP_020888601.1
OG0016009	AT3G13780.1	XP_002882845.1
OG0016010	AT3G13784.2	XP_020888925.1
OG0016011	AT3G13845.1	XP_020885982.1
OG0016012	AT3G13860.1	XP_002884993.1
OG0016013	AT3G14010.5	XP_002882865.1
OG0016014	AT3G14170.2	XP_020887169.1
OG0016015	AT3G14370.1	XP_002885040.1
OG0016016	AT3G14450.1	XP_020889448.1
OG0016017	AT3G14760.1	XP_002882892.1
OG0016018	AT3G14860.2	XP_002885058.1
OG0016019	AT3G14880.1	XP_020888820.1
OG0016020	AT3G14900.1	XP_020888804.1
OG0016021	AT3G15080.1	XP_020888078.1
OG0016022	AT3G15250.1	XP_020887185.1
OG0016023	AT3G15290.1	XP_002882924.1
OG0016024	AT3G15410.2	XP_020886836.1
OG0016025	AT3G15580.1	XP_002885095.1
OG0016026	AT4G26310.2	XP_020873680.1
OG0016027	AT3G15900.1	XP_020889478.1
OG0016028	AT3G15940.1	XP_002885116.1
OG0016029	AT3G16190.1	XP_002885128.1
OG0016030	AT3G16260.1	XP_002882993.1
OG0016031	AT3G16270.1	XP_002882994.1
OG0016032	AT3G16280.2	XP_002882995.1
OG0016033	AT3G16310.1	XP_020887441.1
OG0016034	AT3G16560.1	XP_020889137.1
OG0016035	AT3G16565.3	XP_020889208.1
OG0016036	AT3G16700.1	XP_020889216.1
OG0016037	AT3G16910.1	XP_020889127.1
OG0016038	AT3G17000.1	XP_020889197.1
OG0016039	AT3G17030.1	XP_020889121.1
OG0016040	AT3G17180.1	XP_002885191.1
OG0016041	AT3G17250.1	XP_020889155.1
OG0016042	AT3G17450.1	XP_020889096.1
OG0016043	AT3G17470.2	XP_002883062.1
OG0016044	AT3G17680.2	XP_020889196.1
OG0016045	AT3G17830.1	XP_002883090.1
OG0016046	AT3G17890.1	XP_002883094.1
OG0016047	AT3G17930.1	XP_002885234.1
OG0016048	AT3G18020.1	XP_002883101.1
OG0016049	AT3G18040.3	XP_002883103.2
OG0016050	AT3G18060.1	XP_002883105.1
OG0016051	AT3G18110.1	XP_020887102.1
OG0016052	AT5G42910.1	XP_002865471.1
OG0016053	AT3G18220.1	XP_002883120.1
OG0016054	AT3G18370.1	XP_002883128.1
OG0016055	AT3G18524.1	XP_020888948.1
OG0016056	AT3G18640.1	XP_002885268.1
OG0016057	AT3G18670.2	XP_020886170.1
OG0016059	AT3G18800.1	XP_002883152.1
OG0016060	AT3G18870.1	XP_002885283.1
OG0016061	AT3G18900.4	XP_020886740.1
OG0016062	AT3G19080.3	XP_020889364.1
OG0016063	AT3G19120.1	XP_020887466.1
OG0016064	AT3G19180.1	XP_020887706.1
OG0016065	AT3G19200.1	XP_002885299.1
OG0016066	AT3G19220.1	XP_002883167.1
OG0016067	AT3G19210.1	XP_020887980.1
OG0016068	AT3G19310.1	XP_020886191.1
OG0016069	AT3G19440.1	XP_002883182.1
OG0016070	AT3G19450.1	XP_020888785.1
OG0016071	AT3G19610.1	XP_020887495.1
OG0016072	AT3G19630.1	XP_020887492.1
OG0016073	AT3G19700.1	XP_020887978.1
OG0016074	AT3G19780.1	XP_020886412.1
OG0016075	AT3G19800.1	XP_002883204.1
OG0016076	AT3G19900.1	XP_020889032.1
OG0016077	AT3G20015.1	XP_002885351.1
OG0016078	AT3G20180.2	XP_020886762.1
OG0016079	AT3G20250.2	XP_020888885.1
OG0016080	AT3G20280.1	XP_020887098.1
OG0016081	AT3G20475.1	XP_020889339.1
OG0016082	AT3G20500.1	XP_020886681.1
OG0016083	AT3G20680.1	XP_002885395.1
OG0016084	AT3G20720.2	XP_002883265.1
OG0016085	AT3G20780.1	XP_020888533.1
OG0016086	AT3G20830.1	XP_002885406.1
OG0016087	AT3G20870.1	XP_020887932.1
OG0016088	AT5G52830.1	XP_020871995.1
OG0016089	AT5G52820.1	XP_002864196.1
OG0016090	AT5G52800.3	XP_020867000.1
OG0016091	AT5G52580.2	XP_020886660.1
OG0016092	AT2G13560.1	XP_002883801.1
OG0016093	AT5G39790.3	XP_020872970.1
OG0016094	AT5G39785.4	XP_020872923.1
OG0016095	AT5G39250.1	XP_020872976.1
OG0016096	AT5G38900.2	XP_020872977.1
OG0016097	AT5G38710.1	XP_020875111.1
OG0016098	AT5G38560.1	XP_020873180.1
OG0016100	AT5G38060.1	XP_002870875.2
OG0016101	AT5G37860.1	XP_020874154.1
OG0016102	AT5G37830.1	XP_002870570.1
OG0016103	AT5G37530.1	XP_002868526.1
OG0016104	AT5G36880.2	XP_002870488.1
OG0016105	AT5G48120.1	XP_002865608.2
OG0016106	AT5G48040.1	XP_002863847.1
OG0016107	AT5G47970.1	XP_002865587.1
OG0016108	AT5G47940.1	XP_020868059.1
OG0016109	AT3G23760.1	XP_002885592.2
OG0016110	AT3G23340.1	XP_020888480.1
OG0016111	AT3G23240.1	XP_002883413.1
OG0016112	AT3G23160.1	XP_020888899.1
OG0016113	AT2G20870.1	XP_002886312.1
OG0016114	AT3G22850.1	XP_002883381.1
OG0016115	AT3G22590.1	XP_002883372.1
OG0016116	AT3G22440.1	XP_020886700.1
OG0016117	AT3G21630.1	XP_020888456.1
OG0016118	AT3G21580.1	XP_002885450.1
OG0016119	AT3G21570.1	XP_002885449.1
OG0016120	AT3G21530.1	XP_020887249.1
OG0016121	AT3G21360.1	XP_002883301.1
OG0016122	AT3G21350.2	XP_020888978.1
OG0016123	AT3G21295.1	XP_020889385.1
OG0016124	AT3G20840.1	XP_002883273.1
OG0016125	AT4G30310.2	XP_020874265.1
OG0016126	AT4G29950.1	XP_020872841.1
OG0016127	AT5G43230.1	XP_002865440.2
OG0016128	AT1G66480.1	XP_002888502.1
OG0016129	AT1G66460.3	XP_020889940.1
OG0016130	AT1G66345.1	XP_002887023.1
OG0016131	AT1G66190.1	XP_002888487.1
OG0016132	AT1G66160.1	XP_002887012.2
OG0016133	AT1G66140.1	XP_020865642.1
OG0016134	AT1G65730.1	XP_020891471.1
OG0016135	AT1G65840.1	XP_002886983.1
OG0016136	AT1G65900.1	XP_020865895.1
OG0016137	AT1G65910.1	XP_002888465.1
OG0016138	AT1G65580.1	XP_020890403.1
OG0016139	AT1G65070.2	XP_002888306.1
OG0016140	AT1G64890.1	XP_020890919.1
OG0016141	AT5G63930.1	XP_020867410.1
OG0016142	AT1G64860.1	XP_002886771.2
OG0016143	AT2G44870.1	XP_002886801.2
OG0016144	AT2G23840.1	XP_020867459.1
OG0016145	AT1G54450.1	XP_002894582.1
OG0016146	AT5G18840.1	XP_020878900.1
OG0016147	AT5G18820.1	XP_020878906.1
OG0016148	AT5G18760.1	XP_020877976.1
OG0016149	AT5G18750.1	XP_002871838.1
OG0016150	AT5G18690.1	XP_002873911.1
OG0016151	AT5G18660.1	XP_002873908.1
OG0016152	AT5G18525.1	XP_002873901.2
OG0016153	AT5G18390.1	XP_020878952.1
OG0016154	AT5G18260.1	XP_020878824.1
OG0016155	AT5G18220.1	XP_002873877.1
OG0016156	AT5G18210.2	XP_002871809.1
OG0016157	AT5G28500.1	XP_020878074.1
OG0016158	AT5G49570.1	XP_002865742.1
OG0016159	AT5G49480.1	XP_020871665.1
OG0016160	AT5G49580.1	XP_020885565.1
OG0016161	AT5G49110.2	XP_020871316.1
OG0016162	AT2G19870.1	XP_020886943.1
OG0016163	AT3G52340.6	XP_020880987.1
OG0016164	AT3G52310.1	XP_020880981.1
OG0016165	AT3G52280.2	XP_002877853.1
OG0016166	AT3G52200.2	XP_020879657.1
OG0016167	AT3G52160.1	XP_002877845.1
OG0016168	AT3G52050.3	XP_020882534.1
OG0016169	AT3G51920.1	XP_002877832.1
OG0016170	AT5G41920.1	XP_020875190.1
OG0016171	AT3G51890.1	XP_020880432.1
OG0016172	AT3G51790.1	XP_020880126.1
OG0016173	AT3G51780.1	XP_020880125.1
OG0016174	AT3G51740.1	XP_020881152.1
OG0016175	AT3G51630.1	XP_020880405.1
OG0016176	AT3G51610.1	XP_002877814.1
OG0016177	AT3G51580.2	XP_020880406.1
OG0016178	AT3G51540.1	XP_002876093.1
OG0016179	AT3G51410.1	XP_020881681.1
OG0016180	AT3G51320.1	XP_002877796.1
OG0016181	AT3G51310.1	XP_020879927.1
OG0016182	AT3G51250.1	XP_002876076.1
OG0016183	AT1G02170.1	XP_020869576.1
OG0016184	AT1G02120.1	XP_020868849.1
OG0016185	AT1G02100.1	XP_002892026.1
OG0016186	AT1G01990.1	XP_020870510.1
OG0016187	AT1G01970.1	XP_002892034.1
OG0016188	AT1G01940.1	XP_002892036.1
OG0016189	AT1G01910.1	XP_020867970.1
OG0016190	AT1G01900.1	XP_002892038.1
OG0016191	AT1G01880.1	XP_020867965.1
OG0016192	AT1G01860.4	XP_020867972.1
OG0016193	AT1G01770.1	XP_020870062.1
OG0016194	AT1G01710.1	XP_020870069.1
OG0016195	AT1G01695.1	XP_020869976.1
OG0016196	AT1G01660.2	XP_020869665.1
OG0016197	AT1G01570.2	XP_002892055.1
OG0016198	AT1G01470.1	XP_002889364.1
OG0016199	AT1G01430.1	XP_020869315.1
OG0016200	AT1G01300.1	XP_020870179.1
OG0016201	AT1G01280.1	XP_020870178.1
OG0016202	AT1G01240.1	XP_020870010.1
OG0016203	AT1G02260.1	XP_020868096.1
OG0016204	AT2G10970.1	XP_002885842.1
OG0016205	AT1G02310.2	XP_020868090.1
OG0016206	AT1G02330.1	XP_002892100.1
OG0016207	AT1G02390.1	XP_002889399.1
OG0016208	AT1G02510.1	XP_002892112.1
OG0016209	AT1G02630.1	XP_020869574.1
OG0016210	AT1G02640.1	XP_020868989.1
OG0016211	AT1G02700.1	XP_002889416.2
OG0016212	AT1G02820.1	XP_002892126.1
OG0016213	AT1G03090.2	XP_020868323.1
OG0016214	AT1G03250.2	XP_020869285.1
OG0016215	AT1G03380.1	XP_002889457.1
OG0016216	AT1G03390.1	XP_002892159.1
OG0016217	AT1G03430.1	XP_002889458.1
OG0016218	AT1G03560.1	XP_002892169.1
OG0016219	AT1G03650.1	XP_002892172.2
OG0016220	AT1G03687.1	XP_020870437.1
OG0016221	AT1G03750.1	XP_002889473.1
OG0016222	AT1G03830.2	XP_020869188.1
OG0016223	AT1G04030.1	XP_002889489.1
