Orthogroup	Arabidopsis_thaliana	Brassica_oleracea
OG0012752	AT5G40690.1	XP_013632318.1
OG0012753	AT4G06744.1	XP_013608837.1
OG0012754	AT5G41140.1	XP_013635965.1
OG0012755	AT5G41320.1	XP_013636610.1
OG0012756	AT5G41460.1	XP_013630986.1, XP_013588455.1
OG0012757	AT5G41780.1	XP_013590780.1
OG0012758	AT1G80010.1	XP_013592150.1
OG0012759	AT1G79960.1	XP_013591430.1
OG0012760	AT1G09995.1, AT1G79890.1	XP_013621292.1
OG0012761	AT3G27750.1	XP_013631529.1
OG0012762	AT1G79780.1	XP_013590435.1
OG0012763	AT1G79770.1	XP_013590432.1
OG0012764	AT1G80050.1	XP_013590236.1, XP_013588117.1
OG0012765	AT1G80120.1	XP_013590216.1, XP_013618545.1
OG0012766	AT1G80200.2	XP_013632762.1, XP_013619685.1
OG0012767	AT1G80390.1	XP_013590966.1
OG0012768	AT1G80480.1	XP_013621667.1
OG0012769	AT1G57540.1	XP_013607280.1
OG0012770	AT1G80790.1	XP_013592237.1, XP_013594305.1
OG0012771	AT1G79620.5	XP_013621633.1
OG0012772	AT5G53650.1	XP_013619260.1
OG0012773	AT1G79460.1	XP_013588800.1
OG0012774	AT1G79400.1	XP_013619270.1, XP_013590848.1
OG0012775	AT1G79350.1	XP_013591503.1
OG0012777	AT1G79070.1	XP_013590764.1
OG0012778	AT1G78995.1	XP_013590227.1
OG0012779	AT1G78922.1	XP_013590319.1
OG0012780	AT1G78890.1	XP_013590043.1
OG0012783	AT1G78560.1	XP_013592587.1
OG0012784	AT1G78310.1	XP_013620874.1
OG0012785	AT1G78260.1	XP_013591065.1, XP_013588507.1
OG0012786	AT1G78210.1	XP_013588645.1
OG0012787	AT1G78180.1	XP_013591794.1
OG0012788	AT1G78150.3	XP_013620159.1
OG0012789	AT1G77920.1	XP_013589879.1, XP_013588544.1
OG0012790	AT1G77810.1	XP_013590624.1
OG0012791	AT1G77590.1	XP_013592161.1
OG0012792	AT1G77480.1	XP_013591662.1
OG0012793	AT1G77290.1	XP_013591433.1
OG0012794	AT1G77140.1	XP_013612801.1
OG0012795	AT1G77110.1	XP_013588753.1
OG0012796	AT1G77030.1	XP_013591593.1
OG0012797	AT1G77020.1	XP_013590128.1
OG0012798	AT1G76760.1	XP_013590355.1
OG0012799	AT1G76570.1	XP_013618165.1
OG0012800	AT1G76370.1	XP_013590676.1, XP_013590849.1
OG0012801	AT1G76080.1	XP_013591845.1
OG0012802	AT2G17020.1	XP_013612852.1
OG0012803	AT1G75720.1	XP_013590574.1, XP_013619498.1
OG0012804	AT5G32450.1	XP_013593734.1
OG0012805	AT1G75310.2	XP_013591562.1
OG0012806	AT1G75130.1	XP_013588235.1
OG0012807	AT5G48910.1	XP_013598909.1
OG0012808	AT1G75100.1	XP_013588320.1
OG0012809	AT2G17270.1	XP_013625482.1
OG0012811	AT2G17370.1	XP_013594396.1
OG0012812	AT2G17440.1	XP_013630557.1
OG0012813	AT2G17520.1	XP_013629272.1
OG0012814	AT3G28210.1	XP_013596154.1
OG0012815	AT2G17705.1	XP_013593177.1
OG0012816	AT2G17900.1	XP_013595408.1
OG0012817	AT3G49890.2	XP_013598095.1
OG0012818	AT3G49845.1	XP_013590579.1, XP_013603551.1
OG0012819	AT3G49800.1	XP_013606649.1
OG0012820	AT2G38020.1	XP_013629048.1
OG0012821	AT3G47410.1	XP_013627935.1
OG0012822	AT1G54350.1	XP_013601507.1
OG0012823	AT1G56160.1	XP_013625045.1
OG0012824	AT1G56080.1	XP_013588597.1
OG0012825	AT1G55865.1	XP_013592024.1
OG0012826	AT1G55820.1	XP_013591967.1
OG0012827	AT1G55805.1	XP_013629242.1
OG0012828	AT1G55540.2	XP_013628282.1
OG0012829	AT1G55475.1	XP_013629408.1
OG0012830	AT1G55370.2	XP_013588445.1
OG0012831	AT1G55350.5	XP_013625006.1, XP_013591406.1
OG0012832	AT1G55250.1	XP_013630079.1
OG0012833	AT1G54070.1	XP_013590916.1, XP_013591758.1
OG0012834	AT1G53910.1	XP_013630261.1
OG0012835	AT1G53770.2	XP_013588175.1
OG0012836	AT1G53560.1	XP_013587759.1
OG0012837	AT1G53380.1	XP_013592750.1, XP_013630728.1
OG0012838	AT1G67540.2	XP_013619418.1, XP_013591072.1
OG0012839	AT1G53280.1	XP_013629056.1, XP_013592050.1
OG0012840	AT1G53140.1	XP_013588391.1
OG0012841	AT1G53090.1	XP_013592217.1
OG0012842	AT2G35980.1	XP_013634605.1, XP_013627249.1
OG0012843	AT2G35990.1	XP_013627469.1, XP_013633394.1
OG0012844	AT2G36120.1	XP_013623938.1, XP_013632181.1
OG0012845	AT2G36240.1	XP_013631352.1
OG0012846	AT2G36570.1	XP_013630630.1
OG0012847	AT2G36630.1	XP_013637457.1
OG0012848	AT2G34080.1	XP_013635039.1
OG0012849	AT2G36670.1	XP_013637060.1
OG0012850	AT2G36690.1, AT2G06960.1	XP_013631954.1, XP_013634732.1
OG0012851	AT2G36720.1	XP_013637105.1
OG0012852	AT2G36835.1	XP_013636149.1
OG0012853	AT3G45640.1	XP_013627827.1
OG0012854	AT1G11380.1	XP_013583514.1
OG0012855	AT3G45190.1	XP_013614605.1, XP_013629754.1
OG0012856	AT3G45090.1	XP_013614816.1
OG0012857	AT3G44880.1	XP_013607539.1
OG0012858	AT3G44820.1	XP_013604653.1
OG0012859	AT5G49880.1	XP_013613239.1
OG0012860	AT5G49930.1	XP_013614303.1
OG0012861	AT5G52960.1	XP_013608913.1
OG0012862	AT5G49990.1	XP_013606251.1
OG0012863	AT5G50150.1	XP_013606033.1
OG0012864	AT5G50310.1	XP_013628353.1
OG0012865	AT5G49650.1	XP_013630026.1
OG0012867	AT5G49820.1	XP_013615428.1
OG0012868	AT5G49840.1	XP_013613077.1
OG0012869	AT5G49830.2	XP_013611897.1
OG0012870	AT5G35090.1	XP_013603881.1
OG0012871	AT4G12760.1	XP_013600520.1
OG0012872	AT4G13150.1	XP_013637330.1
OG0012873	AT3G24810.1	XP_013624298.1
OG0012874	AT4G13230.1	XP_013603765.1
OG0012875	AT4G13530.1	XP_013587877.1
OG0012876	AT4G13620.1	XP_013634554.1
OG0012877	AT4G13630.1	XP_013631873.1
OG0012878	AT4G13790.1	XP_013635635.1
OG0012879	AT4G13840.1	XP_013636526.1
OG0012880	AT4G13885.1, AT2G34110.1, AT4G13870.2	XP_013634186.1
OG0012881	AT4G13990.1	XP_013600391.1
OG0012882	AT4G14090.1	XP_013600808.1
OG0012883	AT4G14190.1	XP_013614235.1
OG0012884	AT4G14385.1	XP_013633845.1
OG0012885	AT4G14520.1	XP_013607242.1
OG0012886	AT4G14650.1	XP_013600492.1, XP_013591420.1
OG0012887	AT4G14860.1	XP_013590877.1
OG0012888	AT4G15010.1	XP_013618946.1
OG0012889	AT4G15080.1	XP_013602806.1
OG0012890	AT4G15110.1	XP_013605918.1
OG0012891	AT4G15410.1	XP_013600245.1
OG0012892	AT4G15545.1	XP_013601659.1
OG0012893	AT1G50580.1	XP_013626816.1
OG0012894	AT4G15820.1	XP_013593580.1
OG0012895	AT4G15840.1	XP_013598503.1
OG0012896	AT4G15910.1	XP_013589032.1
OG0012897	AT4G15980.2	XP_013601308.1
OG0012898	AT1G72960.1	XP_013590730.1, XP_013588242.1
OG0012899	AT1G73180.1	XP_013592649.1
OG0012900	AT1G73240.1	XP_013588186.1
OG0012901	AT1G73470.3	XP_013618173.1
OG0012902	AT1G73550.1	XP_013619953.1, XP_013590951.1
OG0012903	AT1G73710.1	XP_013592296.1
OG0012904	AT1G73770.1	XP_013618901.1
OG0012905	AT1G73875.1	XP_013589976.1
OG0012906	AT1G73880.1	XP_013588754.1
OG0012907	AT1G73990.1	XP_013591906.1
OG0012908	AT1G74120.1	XP_013592435.1, XP_013592434.1
OG0012909	AT1G74160.1	XP_013620629.1
OG0012910	AT2G20750.1	XP_013595881.1
OG0012911	AT1G74330.1	XP_013591350.1
OG0012912	AT1G74450.1	XP_013592373.1
OG0012913	AT1G74530.3	XP_013592860.1
OG0012914	AT1G74690.1	XP_013621051.1
OG0012915	AT1G74790.1	XP_013589731.1
OG0012916	AT1G68590.1	XP_013591574.1
OG0012917	AT1G68610.1	XP_013591054.1
OG0012918	AT1G68680.1	XP_013590439.1
OG0012919	AT1G68760.1	XP_013618926.1
OG0012920	AT1G68800.2	XP_013590580.1, XP_013619458.1
OG0012921	AT1G69270.1	XP_013621334.1
OG0012922	AT4G28410.1	XP_013598537.1
OG0012923	AT2G18760.3	XP_013597622.1
OG0012924	AT4G28706.4	XP_013617920.1
OG0012925	AT4G28760.1	XP_013596821.1
OG0012926	AT5G43250.1	XP_013596508.1
OG0012927	AT4G29170.1	XP_013595416.1
OG0012928	AT4G29240.1	XP_013598922.1
OG0012929	AT1G63660.1	XP_013613232.1
OG0012930	AT1G63690.1	XP_013613010.1
OG0012931	AT3G43540.1	XP_013625218.1
OG0012932	AT1G63990.1	XP_013606274.1
OG0012933	AT5G39980.1	XP_013592391.1
OG0012934	AT5G39990.1	XP_013631029.1, XP_013587902.1
OG0012935	AT2G04650.1	XP_013633851.1
OG0012936	AT5G40280.2	XP_013631907.1
OG0012937	AT5G50790.1	XP_013626506.1
OG0012938	AT3G29290.1	XP_013598411.1
OG0012939	AT3G44200.1	XP_013629308.1
OG0012940	AT3G44160.1	XP_013630520.1
OG0012941	AT3G28670.2	XP_013594022.1
OG0012942	AT3G27925.1	XP_013599426.1
OG0012943	AT3G44100.1	XP_013629377.1, XP_013638040.1
OG0012944	AT3G27770.1	XP_013616475.1
OG0012945	AT3G27730.2	XP_013615929.1
OG0012946	AT2G47180.1	XP_013637398.1
OG0012947	AT3G48630.1, AT3G44150.1	XP_013630521.1
OG0012948	AT3G27470.5	XP_013606737.1
OG0012949	AT3G27410.1	XP_013617800.1, XP_013594933.1
OG0012950	AT3G27310.1	XP_013595490.1
OG0012951	AT3G27150.1	XP_013595986.1
OG0012952	AT5G52220.1	XP_013613073.1
OG0012953	AT3G26960.1	XP_013611942.1, XP_013593646.1
OG0012954	AT3G26600.1	XP_013606351.1
OG0012955	AT3G26380.1	XP_013612549.1
OG0012956	AT3G26210.1	XP_013621404.1, XP_013596179.1
OG0012957	AT3G26115.1	XP_013595765.1
OG0012958	AT3G26030.1	XP_013620877.1, XP_013597889.1
OG0012959	AT3G25905.1	XP_013619368.1, XP_013597254.1
OG0012960	AT3G25900.1	XP_013593803.1
OG0012961	AT3G25660.1	XP_013613228.1
OG0012962	AT1G69910.1	XP_013588033.1
OG0012963	AT1G69830.1	XP_013591805.1
OG0012964	AT1G69790.1	XP_013618887.1, XP_013590109.1
OG0012965	AT1G69440.1	XP_013616247.1, XP_013592711.1
OG0012966	AT1G69400.1	XP_013614624.1
OG0012967	AT1G69350.1	XP_013591377.1
OG0012968	AT1G69330.1	XP_013591372.1
OG0012969	AT5G46180.1	XP_013593040.1
OG0012970	AT4G08250.1	XP_013606001.1
OG0012971	AT5G45960.1	XP_013621585.1
OG0012972	AT5G45910.1	XP_013635781.1
OG0012973	AT5G45860.1	XP_013597026.1
OG0012974	AT5G45850.1	XP_013621038.1
OG0012975	AT5G45790.2	XP_013593728.1
OG0012976	AT5G45780.1	XP_013594135.1
OG0012977	AT5G45700.1	XP_013596073.1
OG0012978	AT5G45660.1	XP_013599113.1
OG0012979	AT2G13100.1	XP_013593607.1
OG0012980	AT5G45580.2	XP_013596112.1
OG0012981	AT5G45410.1	XP_013620720.1, XP_013612449.1
OG0012982	AT5G45310.1	XP_013610934.1
OG0012983	AT5G45170.1	XP_013598280.1
OG0012984	AT1G49570.1	XP_013603753.1
OG0012985	AT1G49580.1	XP_013599951.1
OG0012986	AT1G49620.3	XP_013590459.1
OG0012987	AT1G49730.1	XP_013591822.1
OG0012988	AT1G50170.1	XP_013622182.1
OG0012989	AT4G24430.1	XP_013638233.1
OG0012990	AT1G50600.2	XP_013592147.1
OG0012991	AT1G50620.1	XP_013587196.1
OG0012992	AT1G50890.1	XP_013587584.1
OG0012993	AT1G51070.2	XP_013613874.1, XP_013608909.1
OG0012994	AT1G51080.1	XP_013589896.1
OG0012995	AT1G51090.1	XP_013625944.1
OG0012996	AT1G51140.1	XP_013587853.1
OG0012997	AT1G51350.1	XP_013592893.1
OG0012998	AT1G51550.1	XP_013629783.1
OG0012999	AT1G51560.1	XP_013588467.1
OG0013000	AT1G52155.1	XP_013592361.1
OG0013001	AT1G52160.1	XP_013592360.1
OG0013002	AT1G52330.2	XP_013588481.1
OG0013004	AT1G52800.1	XP_013590365.1
OG0013005	AT1G52900.1	XP_013591216.1, XP_013591371.1
OG0013006	AT1G53010.1	XP_013591217.1
OG0013007	AT5G42765.1	XP_013607313.1
OG0013008	AT5G42920.2	XP_013636733.1
OG0013009	AT5G43020.1	XP_013637198.1
OG0013010	AT5G43050.1	XP_013609205.1
OG0013011	AT5G43100.1	XP_013637103.1
OG0013012	AT2G33580.1	XP_013636241.1
OG0013013	AT2G33610.1	XP_013631891.1
OG0013015	AT5G51220.1	XP_013608758.1
OG0013016	AT2G34470.2	XP_013636410.1
OG0013017	AT2G34670.2	XP_013630816.1
OG0013018	AT2G34680.2	XP_013628675.1
OG0013019	AT2G34790.1	XP_013636257.1, XP_013636440.1
OG0013020	AT2G34940.1	XP_013631856.1
OG0013021	AT2G35000.1	XP_013633655.1
OG0013022	AT2G35100.1	XP_013631268.1, XP_013623478.1
OG0013023	AT2G35210.1	XP_013635036.1
OG0013024	AT2G35350.1	XP_013637535.1, XP_013632323.1
OG0013025	AT2G35380.1	XP_013631270.1
OG0013026	AT2G35490.1	XP_013637006.1
OG0013027	AT5G42370.2	XP_013609458.1
OG0013028	AT2G35510.1	XP_013633591.1, XP_013636396.1
OG0013029	AT2G35720.1	XP_013631583.1
OG0013030	AT2G35770.1	XP_013634354.1
OG0013033	AT4G19185.1	XP_013621965.1, XP_013616069.1
OG0013034	AT4G18920.1	XP_013597154.1
OG0013035	AT4G19000.1	XP_013635445.1
OG0013036	AT4G19020.1	XP_013597188.1
OG0013037	AT4G19050.1	XP_013597204.1
OG0013039	AT4G18780.1	XP_013598772.1
OG0013040	AT4G18640.1	XP_013608943.1
OG0013041	AT4G18630.1	XP_013594207.1, XP_013619845.1
OG0013042	AT4G18540.1	XP_013591110.1
OG0013043	AT4G18350.1	XP_013588275.1, XP_013596575.1
OG0013044	AT4G18240.1	XP_013604226.1
OG0013045	AT5G48950.1	XP_013596450.1
OG0013046	AT1G69980.1	XP_013590025.1
OG0013047	AT4G17830.2	XP_013597531.1, XP_013604435.1
OG0013048	AT4G17770.1	XP_013598246.1
OG0013049	AT4G17750.1	XP_013617733.1
OG0013050	AT4G17710.1	XP_013602839.1
OG0013051	AT4G17610.1	XP_013621076.1, XP_013606006.1
OG0013052	AT4G17540.1	XP_013601089.1
OG0013053	AT4G17490.1	XP_013601330.1, XP_013603166.1
OG0013054	AT4G17370.1	XP_013593814.1
OG0013055	AT1G03370.1	XP_013598214.1
OG0013056	AT3G51050.1	XP_013598820.1
OG0013057	AT3G51040.1	XP_013637746.1
OG0013059	AT3G50860.1	XP_013595648.1
OG0013060	AT3G50690.1	XP_013602580.1
OG0013061	AT3G61980.1	XP_013602356.1
OG0013062	AT3G50630.1	XP_013602458.1, XP_013595675.1
OG0013063	AT3G50590.1	XP_013604283.1
OG0013064	AT3G50520.1	XP_013638538.1
OG0013065	AT3G50430.1	XP_013616888.1
OG0013066	AT3G50330.1	XP_013603812.1, XP_013590391.1
OG0013068	AT4G23570.3	XP_013593358.1, XP_013593436.1
OG0013069	AT4G23540.1	XP_013604136.1
OG0013070	AT5G52290.1	XP_013627724.1
OG0013071	AT5G52030.2	XP_013616075.1
OG0013072	AT5G51800.1	XP_013619892.1, XP_013610231.1
OG0013073	AT5G51680.1	XP_013609867.1
OG0013074	AT5G51560.1	XP_013611554.1
OG0013075	AT5G51410.1	XP_013629785.1, XP_013606934.1
OG0013076	AT5G51290.1	XP_013630821.1
OG0013077	AT5G51070.1	XP_013611611.1, XP_013628903.1
OG0013078	AT5G51160.1	XP_013622836.1
OG0013079	AT2G13620.1	XP_013610125.1
OG0013080	AT2G11000.1	XP_013630624.1
OG0013081	AT2G14255.1	XP_013606493.1
OG0013082	AT5G02860.1	XP_013598522.1
OG0013083	AT2G15020.1	XP_013622938.1
OG0013084	AT2G15270.1	XP_013595405.1
OG0013085	AT2G15570.2	XP_013595294.1
OG0013086	AT2G15580.1	XP_013593987.1
OG0013087	AT2G15680.1	XP_013608907.1
OG0013088	AT2G15820.1	XP_013599319.1
OG0013089	AT2G15890.1	XP_013629246.1
OG0013090	AT2G15900.1	XP_013597601.1
OG0013091	AT2G16060.1	XP_013596458.1, XP_013596456.1
OG0013092	AT2G16720.1	XP_013625372.1
OG0013093	AT2G16880.1	XP_013592993.1
OG0013094	AT1G34360.1	XP_013626536.1, XP_013592966.1
OG0013095	AT4G23890.1	XP_013597305.1
OG0013096	AT4G23895.3	XP_013595778.1
OG0013097	AT4G23860.1	XP_013612580.1
OG0013098	AT4G23850.1	XP_013599195.1
OG0013099	AT4G23720.1	XP_013593457.1
OG0013100	AT4G23520.1	XP_013590665.1
OG0013101	AT4G39920.1	XP_013593217.1
OG0013102	AT4G22850.1	XP_013635967.1
OG0013103	AT4G22840.1	XP_013615756.1, XP_013595117.1, XP_013593377.1
OG0013104	AT4G22730.1	XP_013587338.1
OG0013105	AT4G22666.1	XP_013627311.1
OG0013106	AT4G22490.1	XP_013596388.1
OG0013107	AT4G22370.2	XP_013600200.1
OG0013108	AT4G22200.1	XP_013603709.1
OG0013109	AT4G22150.1	XP_013617854.1
OG0013110	AT3G62000.2	XP_013600637.1
OG0013111	AT4G22010.1	XP_013609451.1
OG0013112	AT4G21960.1	XP_013601039.1
OG0013113	AT4G21930.1	XP_013601218.1
OG0013114	AT4G19985.4	XP_013597884.1
OG0013115	AT4G20070.1	XP_013592933.1
OG0013116	AT4G20090.1	XP_013597816.1
OG0013117	AT4G20110.2	XP_013616516.1
OG0013118	AT4G20130.1	XP_013630605.1
OG0013119	AT1G44890.1	XP_013591000.1
OG0013120	AT4G20790.1	XP_013614802.1
OG0013121	AT4G20900.1	XP_013598365.1
OG0013122	AT5G50240.1	XP_013625173.1
OG0013123	AT4G21260.1, AT4G21250.1	XP_013585344.1
OG0013124	AT4G21310.1	XP_013602089.1
OG0013125	AT1G42430.1	XP_013600149.1
OG0013126	AT4G21550.1	XP_013601765.1
OG0013127	AT4G21690.1	XP_013627846.1
OG0013128	AT4G21700.1	XP_013602021.1
OG0013129	AT4G21800.1	XP_013598303.1
OG0013130	AT4G19670.1	XP_013607147.1
OG0013131	AT4G09890.1	XP_013609282.1
OG0013132	AT4G09040.1	XP_013606326.1
OG0013133	AT4G09140.1	XP_013622395.1
OG0013134	AT4G09160.1	XP_013629519.1
OG0013135	AT5G42220.1	XP_013612092.1
OG0013136	AT5G42320.2	XP_013606712.1
OG0013137	AT5G42340.1	XP_013610088.1
OG0013138	AT5G25070.1	XP_013636753.1
OG0013139	AT5G42420.1	XP_013606330.1
OG0013140	AT5G42480.1	XP_013636572.1
OG0013141	AT5G42490.1	XP_013618956.1
OG0013142	AT5G42630.1	XP_013619450.1
OG0013143	AT5G42660.1	XP_013612223.1, XP_013622980.1
OG0013144	AT5G42680.1	XP_013609171.1
OG0013145	AT4G16350.1	XP_013637915.1
OG0013146	AT4G16390.1	XP_013604353.1, XP_013601492.1
OG0013147	AT4G16410.1	XP_013598673.1
OG0013148	AT4G16510.1	XP_013600799.1
OG0013149	AT4G16563.1	XP_013618678.1
OG0013150	AT4G16566.1	XP_013619941.1
OG0013151	AT4G16745.2	XP_013620161.1
OG0013152	AT4G16970.1	XP_013618526.1
OG0013153	AT4G17010.1	XP_013638205.1
OG0013155	AT3G02070.1	XP_013614030.1
OG0013156	AT3G02060.1	XP_013607435.1, XP_013614024.1
OG0013157	AT3G19340.1	XP_013608564.1, XP_013583478.1
OG0013158	AT3G02000.1	XP_013622249.1
OG0013159	AT3G01920.2	XP_013603930.1
OG0013160	AT3G01800.1	XP_013625806.1
OG0013161	AT3G01780.1	XP_013620468.1
OG0013162	AT3G01600.1	XP_013626215.1
OG0013163	AT3G01500.2	XP_013586460.1
OG0013164	AT5G66560.1	XP_013598930.1
OG0013165	AT5G49555.1	XP_013608383.1
OG0013166	AT5G66510.2	XP_013599066.1, XP_013621409.1
OG0013167	AT5G66480.1	XP_013610536.1
OG0013168	AT5G66390.1	XP_013609908.1, XP_013596329.1
OG0013169	AT5G66350.1	XP_013595820.1
OG0013170	AT5G17280.1	XP_013612091.1, XP_013616386.1
OG0013171	AT5G66190.1	XP_013611447.1, XP_013618033.1
OG0013172	AT2G20515.1	XP_013625811.1
OG0013173	AT5G66070.2	XP_013627050.1, XP_013611840.1
OG0013175	AT5G65950.1	XP_013625026.1
OG0013176	AT5G65930.3	XP_013618018.1, XP_013612103.1
OG0013177	AT5G26880.1	XP_013628983.1
OG0013178	AT3G63510.1	XP_013591507.1
OG0013179	AT3G63500.2	XP_013591532.1
OG0013180	AT3G63430.1	XP_013600766.1
OG0013181	AT3G63390.1	XP_013600173.1
OG0013182	AT3G63340.2	XP_013636691.1
OG0013183	AT3G63290.1	XP_013636909.1
OG0013184	AT3G63280.4	XP_013636902.1
OG0013185	AT3G63150.1	XP_013635706.1
OG0013186	AT3G63140.1	XP_013635709.1
OG0013187	AT3G63020.1	XP_013601743.1, XP_013635563.1
OG0013188	AT3G62810.1	XP_013634208.1
OG0013189	AT3G62720.1	XP_013635955.1
OG0013190	AT3G62710.1	XP_013591097.1, XP_013635952.1
OG0013191	AT3G62130.1	XP_013591526.1
OG0013192	AT3G62070.1	XP_013599576.1
OG0013193	AT3G61800.1	XP_013587784.1
OG0013194	AT3G61790.1	XP_013633664.1, XP_013587881.1
OG0013195	AT3G61680.1	XP_013634158.1
OG0013196	AT3G61540.1	XP_013588008.1
OG0013197	AT5G51545.1	XP_013623449.1
OG0013198	AT3G61080.2	XP_013589917.1
OG0013199	AT3G60490.1	XP_013591012.1, XP_013603208.1
OG0013200	AT3G60390.1	XP_013600065.1
OG0013201	AT3G60310.1	XP_013636428.1
OG0013202	AT2G23120.1	XP_013602440.1
OG0013203	AT3G60966.1	XP_013632926.1
OG0013204	AT3G60080.1	XP_013599766.1
OG0013206	AT3G59760.1	XP_013630943.1
OG0013207	AT3G59690.1	XP_013599702.1
OG0013208	AT5G48090.1	XP_013593252.1
OG0013209	AT3G59440.1	XP_013588571.1, XP_013603279.1
OG0013210	AT1G55000.1	XP_013633632.1
OG0013211	AT3G59050.1	XP_013588398.1
OG0013212	AT1G66080.1	XP_013590456.1
OG0013213	AT4G26500.1	XP_013600440.1
OG0013214	AT3G58590.1	XP_013637078.1
OG0013216	AT3G47390.1	XP_013630711.1
OG0013217	AT3G58170.1	XP_013602502.1, XP_013590186.1
OG0013218	AT3G58150.1	XP_013634643.1
OG0013220	AT3G57920.1	XP_013591803.1
OG0013221	AT3G57910.1	XP_013591804.1
OG0013222	AT3G57780.1	XP_013633539.1
OG0013223	AT3G57480.1	XP_013591875.1, XP_013602808.1
OG0013224	AT3G57430.1	XP_013605379.1
OG0013225	AT3G57300.2	XP_013604582.1
OG0013226	AT3G57030.1	XP_013599944.1
OG0013227	AT3G56891.1	XP_013635516.1, XP_013603545.1
OG0013228	AT3G56820.1	XP_013602220.1
OG0013229	AT3G56770.1	XP_013637526.1
OG0013230	AT3G56690.1	XP_013604365.1
OG0013231	AT3G56570.2	XP_013601971.1
OG0013232	AT3G56500.1	XP_013635478.1
OG0013233	AT3G56270.1	XP_013602923.1
OG0013234	AT3G56260.2	XP_013600534.1, XP_013614716.1
OG0013235	AT3G56210.5	XP_013599678.1
OG0013236	AT5G48730.1	XP_013598686.1
OG0013237	AT3G56070.1	XP_013600122.1
OG0013238	AT3G55950.1	XP_013605283.1
OG0013239	AT3G55530.1	XP_013602238.1
OG0013240	AT3G55520.1	XP_013602533.1
OG0013241	AT3G55400.1	XP_013605341.1
OG0013242	AT3G55340.1	XP_013604841.1
OG0013243	AT3G54990.1	XP_013601987.1, XP_013590878.1
OG0013244	AT3G54860.2	XP_013604383.1
OG0013245	AT3G54850.1	XP_013604382.1
OG0013246	AT3G54770.1	XP_013614677.1
OG0013247	AT3G54710.1	XP_013631951.1, XP_013633027.1
OG0013248	AT3G54510.2	XP_013603679.1
OG0013249	AT3G54260.1	XP_013633656.1
OG0013250	AT3G54230.2	XP_013604838.1
OG0013251	AT1G66210.1	XP_013623919.1, XP_013588658.1
OG0013252	AT3G54090.1	XP_013604214.1
OG0013253	AT4G16440.1	XP_013601476.1
OG0013254	AT3G53800.1	XP_013600082.1, XP_013598111.1
OG0013256	AT3G53440.1	XP_013604391.1, XP_013599467.1
OG0013257	AT3G53400.1	XP_013614760.1
OG0013258	AT3G53360.1	XP_013600216.1
OG0013259	AT3G53350.9	XP_013605891.1
OG0013260	AT3G53040.1	XP_013634725.1
OG0013261	AT3G52905.1	XP_013590207.1, XP_013634835.1
OG0013262	AT3G52880.2	XP_013592857.1, XP_013605261.1
OG0013263	AT3G52850.1	XP_013604861.1, XP_013592078.1
OG0013264	AT3G52540.1	XP_013603600.1
OG0013265	AT5G53940.1	XP_013609346.1
OG0013266	AT5G53930.1	XP_013621135.1
OG0013267	AT5G53920.1	XP_013621136.1
OG0013268	AT5G53900.2	XP_013615476.1
OG0013269	AT5G53480.1	XP_013608642.1
OG0013270	AT5G53370.2	XP_013616211.1, XP_013611291.1
OG0013271	AT5G53190.1	XP_013619413.1, XP_013610084.1
OG0013272	AT4G16144.1	XP_013616059.1, XP_013598191.1
OG0013273	AT4G16130.1	XP_013601556.1
OG0013274	AT4G24480.1	XP_013607902.1
OG0013275	AT4G16060.1	XP_013595807.1
OG0013276	AT3G24630.1	XP_013592995.1
OG0013277	AT3G24760.1	XP_013593302.1
OG0013278	AT3G25230.2	XP_013630210.1
OG0013279	AT3G25400.1	XP_013599010.1
OG0013280	AT3G25410.1	XP_013599009.1
OG0013281	AT3G25493.1, AT3G25500.1	XP_013628749.1
OG0013282	AT2G04540.1	XP_013625144.1
OG0013283	AT2G04850.1	XP_013623377.1
OG0013284	AT2G04845.1	XP_013625875.1
OG0013285	AT2G04880.1	XP_013628106.1
OG0013286	AT2G05590.2	XP_013630309.1
OG0013287	AT2G05940.1	XP_013593149.1
OG0013288	AT2G06025.1	XP_013597806.1
OG0013289	AT2G06040.1	XP_013597805.1
OG0013290	AT2G06510.1	XP_013598064.1
OG0013291	AT3G24330.1	XP_013599088.1
OG0013292	AT3G24430.1	XP_013593317.1
OG0013293	AT3G24440.1	XP_013598168.1
OG0013294	AT3G24450.1	XP_013626342.1
OG0013295	AT1G66750.1	XP_013589858.1
OG0013296	AT1G66890.1	XP_013590321.1
OG0013298	AT1G67060.1	XP_013618389.1
OG0013299	AT1G67080.1	XP_013618475.1
OG0013300	AT1G67180.1	XP_013618489.1
OG0013301	AT1G67190.1	XP_013592644.1
OG0013302	AT1G67280.1	XP_013592883.1
OG0013303	AT1G67550.1	XP_013621142.1
OG0013304	AT1G67580.1	XP_013591643.1
OG0013305	AT1G67630.1	XP_013616553.1
OG0013306	AT1G67790.1	XP_013592690.1
OG0013307	AT1G67940.1	XP_013592776.1
OG0013308	AT1G68100.1	XP_013590032.1, XP_013592643.1
OG0013309	AT1G68350.1	XP_013591149.1
OG0013310	AT1G68480.1	XP_013621475.1, XP_013590525.1
OG0013311	AT5G36170.1	XP_013587993.1
OG0013312	AT2G17972.1	XP_013593243.1
OG0013313	AT2G18280.1	XP_013598892.1
OG0013314	AT2G18328.1	XP_013596257.1
OG0013315	AT5G40940.1	XP_013635102.1
