Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0018016	Ag018G2464800	AT1G24130.1
OG0018017	Ag018G2476700	AT1G26690.1
OG0018018	Ag018G2481900	AT1G26170.1
OG0018019	Ag018G2483100	AT4G25780.1
OG0018020	Ag018G2485900	AT2G26420.2
OG0018021	Ag018G2486300	AT2G25570.1
OG0018022	Ag019G2495500	AT4G02075.1
OG0018023	Ag019G2512900	AT4G00820.1
OG0018024	Ag019G2514800	AT4G00890.1
OG0018025	Ag019G2515000	AT4G00900.1
OG0018026	Ag019G2521100	AT4G01140.1
OG0018027	Ag019G2536600	AT4G00350.1
OG0018028	Ag019G2550400	AT2G20950.7
OG0018029	Ag019G2552900	AT2G21140.1
OG0018030	Ag010G0986100	AT1G25500.2
OG0018031	Ag010G0999100	AT1G42970.1
OG0018032	Ag010G1003600	AT4G26790.1
OG0018033	Ag010G1006000	AT4G27100.1
OG0018034	Ag010G1007400	AT4G27380.1
OG0018035	Ag010G1007900	AT4G27340.1
OG0018036	Ag010G1010400	AT4G27490.1
OG0018037	Ag010G1010700	AT4G27510.1
OG0018038	Ag010G1013800	AT4G27620.1
OG0018039	Ag010G1016800	AT4G27860.3
OG0018040	Ag010G1018300, Ag010G1018900	AT4G27980.2
OG0018262	Ag055G4906300	AT3G46890.1
OG0018264	Ag013G1351800	AT5G17720.1
OG0018265	Ag013G1362900	AT5G17500.1
OG0018266	Ag013G1375900	AT2G26480.1
OG0018267	Ag013G1417200	AT5G15300.1
OG0018268	Ag013G1419700	AT5G15210.1
OG0018270	Ag013G1441300	AT5G14650.1
OG0018271	Ag013G1442500	AT4G14070.1
OG0018272	Ag013G1447300	AT5G14345.1
OG0018273	Ag013G1451800	AT5G14150.1
OG0018274	Ag013G1455100	AT5G13940.1
OG0018275	Ag013G1470000	AT5G13270.1
OG0018276	Ag013G1479200	AT5G13050.1
OG0018277	Ag013G1486400	AT5G12360.1
OG0018279	Ag013G1515900	AT1G32270.1
OG0018280	Ag013G1524100	AT5G10460.1
OG0018281	Ag013G1528600	AT5G10250.2
OG0018282	Ag013G1536900	AT5G09876.1
OG0018283	Ag013G1537100	AT5G09860.1
OG0018284	Ag013G1542000	AT5G09630.1
OG0018285	Ag013G1547100	AT5G09360.1
OG0018286	Ag013G1548700	AT5G08780.1
OG0018287	Ag013G1553400	AT5G08510.1
OG0018288	Ag013G1559000	AT5G08270.1
OG0018289	Ag013G1570600	AT5G07500.1
OG0018290	Ag013G1579500	AT4G24972.1
OG0018291	Ag013G1585400	AT1G60625.1, AT1G60815.1, AT1G60913.1
OG0018292	Ag013G1591300	AT2G27220.2
OG0018293	Ag013G1591700	AT2G27240.1
OG0018294	Ag013G1592000	AT2G27270.1
OG0018295	Ag013G1600800	AT2G28050.1
OG0018296	Ag013G1613900	AT2G29065.1
OG0018297	Ag013G1614600	AT2G29130.1
OG0018298	Ag013G1618800	AT2G29380.1
OG0018299	Ag013G1623500	AT2G29890.3
OG0018300	Ag013G1624300	AT2G29960.1
OG0018301	Ag013G1637800	AT2G30695.1
OG0018302	Ag013G1638400	AT2G30766.1
OG0018303	Ag013G1653500	AT2G31830.2
OG0018304	Ag011G1152100, Ag013G1673800	AT2G33290.1
OG0018305	Ag013G1683200	AT5G43840.1
OG0018306	Ag013G1693000	AT4G24460.1
OG0018307	Ag013G1694400	AT4G25290.1
OG0018308	Ag013G1695500	AT4G25390.1
OG0018309	Ag013G1700900	AT4G25750.1
OG0018310	Ag013G1702400	AT1G47710.2
OG0018311	Ag013G1711100	AT1G47056.1
OG0018312	Ag013G1736100	AT1G29780.1
OG0018313	Ag013G1745900	AT1G30515.1
OG0018314	Ag013G1746700	AT1G30570.1
OG0018315	Ag013G1749400	AT1G30740.2
OG0018316	Ag013G1763100	AT1G31920.1
OG0018317	Ag013G1766500	AT1G32250.1
OG0018318	Ag013G1768100	AT1G32415.1
OG0018320	Ag062G5061000	AT2G03380.1
OG0018321	Ag004G0432000, Ag004G0581700	AT1G64100.2, AT1G64105.1
OG0018322	Ag004G0442200	AT5G65100.1
OG0018323	Ag004G0452500	AT5G64480.2
OG0018324	Ag004G0465600	AT5G63610.1
OG0018325	Ag004G0484600	AT5G62400.1
OG0018326	Ag004G0487200	AT5G62220.1
OG0018327	Ag004G0489000	AT5G62065.1
OG0018328	Ag004G0489900	AT5G61990.1
OG0018329	Ag004G0492200	AT5G61830.1
OG0018330	Ag004G0499200	AT5G61400.1
OG0018331	Ag004G0499600	AT5G61350.1
OG0018332	Ag004G0500700	AT5G61280.1
OG0018333	Ag004G0515400	AT5G23440.1
OG0018334	Ag004G0523900	AT5G24080.2
OG0018335	Ag004G0527500	AT5G24318.1
OG0018336	Ag004G0528200	AT5G24340.2
OG0018337	Ag004G0545300	AT5G25500.1
OG0018338	Ag004G0545500	AT5G25520.6
OG0018339	Ag004G0546700	AT5G25630.2
OG0018340	Ag004G0552800	AT5G19490.1
OG0018341	Ag004G0556600	AT5G19670.1
OG0018342	Ag004G0573200	AT5G20710.1
OG0018343	Ag004G0639800	AT5G59600.1
OG0018344	Ag022G2669900, Ag022G2669800, Ag022G2669600, Ag004G0651500	AT5G59190.1
OG0018345	Ag004G0651600	AT5G59200.1
OG0018346	Ag004G0656300	AT5G58910.2
OG0018347	Ag004G0663100	AT5G58620.1
OG0018348	Ag004G0677300	AT5G57940.1
OG0018349	Ag004G0681100	AT5G57690.1
OG0018350	Ag004G0690700	AT5G57450.1
OG0018351	Ag004G0691200	AT5G57400.2
OG0018352	Ag004G0721200	AT5G56310.1
OG0018353	Ag004G0758100	AT3G49640.1
OG0018354	Ag004G0761100	AT3G49380.1
OG0018355	Ag022G2641100	AT4G02650.1
OG0018356	Ag022G2662400	AT5G07230.1
OG0018357	Ag022G2668300	AT5G07140.1
OG0018358	Ag022G2716000	AT5G05300.1
OG0018359	Ag022G2726200	AT5G04780.1
OG0018360	Ag022G2774300	AT5G01020.1
OG0018361	Ag022G2775900	AT5G02440.1
OG0018362	Ag022G2779400	AT5G02070.1
OG0018363	Ag022G2784300	AT5G01180.1
OG0018364	Ag022G2786900, Ag022G2787000	AT5G01305.1
OG0018365	Ag022G2789100	AT5G01490.1
OG0018366	Ag022G2789400	AT5G01520.1
OG0018367	Ag022G2791700	AT5G01690.1
OG0018368	Ag022G2795500	AT5G01940.3
OG0018369	Ag022G2795900	AT3G08570.1
OG0018370	Ag075G5296600	AT5G41315.2
OG0018371	Ag075G5299600	AT5G41470.1
OG0018372	Ag048G4555100	AT1G79915.1
OG0018373	Ag048G4556600	AT1G79880.1
OG0018374	Ag048G4581300	AT1G79710.1
OG0018375	Ag048G4588000	AT1G79420.1
OG0018376	Ag048G4589400	AT1G79310.1
OG0018377	Ag048G4590400	AT1G79260.2
OG0018378	Ag048G4617600	AT1G78172.1
OG0018379	Ag048G4633200	AT1G77640.1
OG0018380	Ag048G4641800	AT1G77380.1
OG0018381	Ag048G4642400	AT1G23070.1
OG0018382	Ag048G4646100	AT1G77210.1
OG0018383	Ag048G4647100	AT1G77122.1
OG0018384	Ag048G4656100	AT2G15630.1
OG0018385	Ag048G4666100	AT1G76380.2
OG0018386	Ag048G4668700	AT1G76320.1
OG0018387	Ag048G4716200	AT1G75170.1
OG0018388	Ag048G4718000	AT1G75140.1
OG0018389	Ag040G4339600	AT2G17525.1
OG0018390	Ag040G4345700	AT2G17680.1
OG0018391	Ag032G3419600	AT1G56180.1
OG0018392	Ag032G3448400	AT1G65610.1
OG0018393	Ag032G3448800	AT1G54090.1
OG0018394	Ag032G3449400	AT1G54020.2
OG0018395	Ag032G3455900	AT1G53820.1
OG0018396	Ag054G4883600	AT2G36295.1
OG0018397	Ag054G4884900	AT2G36325.1
OG0018398	Ag054G4895700	AT2G36730.1
OG0018399	Ag041G4353600, Ag009G0981900	AT3G46770.1
OG0018400	Ag007G0861200	AT5G35110.1
OG0018401	Ag007G0863700	AT5G35460.1
OG0018402	Ag007G0865600	AT4G12680.1
OG0018403	Ag007G0865700	AT4G12640.1
OG0018404	Ag007G0868700	AT4G12970.1
OG0018405	Ag007G0884700	AT4G13600.1
OG0018406	Ag007G0890300	AT4G14100.1
OG0018407	Ag007G0893700	AT4G14225.1
OG0018408	Ag007G0896400	AT4G14305.1
OG0018409	Ag007G0905700	AT4G14730.1
OG0018410	Ag007G0910200	AT4G14850.1
OG0018411	Ag078G5342700	AT1G73325.1
OG0018412	Ag078G5351300	AT1G73580.1
OG0018413	Ag078G5358900	AT1G24290.1
OG0018414	Ag016G2393300, Ag021G2602000, Ag078G5364500	AT5G38392.1
OG0018415	Ag078G5386100	AT1G74540.1
OG0018416	Ag078G5392000	AT1G74700.1
OG0018417	Ag078G5392200	AT1G74720.1
OG0018418	Ag078G5392900	AT2G43390.1
OG0018419	Ag056G4939600	AT1G68790.1
OG0018420	Ag056G4945900	AT1G69085.1
OG0018421	Ag056G4949400	AT1G69280.1
OG0018422	Ag287G5488100, Ag045G4505200	AT4G28397.1
OG0018423	Ag045G4505500	AT4G28405.1, AT1G52415.1
OG0018424	Ag045G4513100	AT4G28703.1
OG0018425	Ag071G5236600	AT5G39930.1
OG0018426	Ag071G5241200	AT5G40010.1
OG0018427	Ag012G1284300	AT3G44290.1
OG0018428	Ag012G1295400	AT3G27870.1
OG0018429	Ag012G1311900	AT3G43800.1
OG0018431	Ag006G0815200	AT5G45810.1
OG0018432	Ag006G0838300, Ag021G2627200, Ag030G3126200	AT3G47190.1
OG0018433	Ag006G0839900, Ag006G0841700	AT5G45120.1
OG0018434	Ag006G0840100	AT5G45113.1
OG0018435	Ag001G0016200	AT3G28630.1
OG0018436	Ag001G0044900	AT1G50732.1
OG0018437	Ag001G0053600	AT1G51170.1
OG0018438	Ag001G0068100	AT1G51965.1
OG0018439	Ag001G0068900	AT1G52000.1
OG0018440	Ag001G0075500	AT1G52290.1
OG0018441	Ag001G0078200	AT1G52340.1
OG0018442	Ag001G0085300	AT1G52790.1
OG0018443	Ag023G2802600	AT5G43000.1
OG0018444	Ag023G2813600	AT2G34020.2
OG0018445	Ag023G2831100	AT2G35030.1
OG0018446	Ag023G2834400	AT2G35200.1
OG0018447	Ag023G2838800	AT2G35460.1
OG0018448	Ag023G2841800	AT2G35540.1
OG0018449	Ag050G4767700	AT4G18593.1
OG0018450	Ag050G4782600, Ag015G2263000	AT4G18080.1, AT4G18090.1
OG0018451	Ag050G4782800	AT4G18060.1
OG0018452	Ag050G4785600	AT4G17960.1
OG0018453	Ag050G4785700	AT5G39600.1
OG0018454	Ag050G4789100	AT4G17905.2
OG0018455	Ag050G4793900	AT4G17660.1
OG0018457	Ag058G4993700	AT5G46340.1
OG0018458	Ag008G0942800	AT3G50840.1
OG0018459	Ag008G0952900	AT3G50510.1
OG0018460	Ag008G0953100	AT2G01818.1
OG0018461	Ag008G0959400	AT3G50220.1
OG0018462	Ag051G4807200	AT5G52260.1
OG0018463	Ag044G4473900	AT2G13370.1
OG0018464	Ag044G4474600	AT2G07040.1
OG0018465	Ag044G4475700	AT2G13680.1
OG0018466	Ag044G4498200	AT2G16940.2
OG0018467	Ag033G3511400	AT4G22820.1
OG0018468	Ag033G3518300	AT4G22580.1
OG0018469	Ag033G3533300	AT3G28950.1
OG0018470	Ag033G3550800	AT4G19890.1
OG0018471	Ag033G3551000	AT3G01580.1
OG0018472	Ag033G3571100	AT4G20140.1
OG0018473	Ag033G3580900	AT4G20350.2
OG0018474	Ag033G3586700	AT4G09100.1
OG0018475	Ag033G3604200	AT4G21320.1
OG0018476	Ag033G3642300	AT4G19650.2
OG0018477	Ag031G3144900	AT4G16835.1
OG0018478	Ag031G3147700	AT4G17140.3
OG0018479	Ag031G3149200	AT3G02030.2
OG0018480	Ag031G3149600	AT3G01990.5
OG0018481	Ag031G3149800	AT3G01970.1
OG0018482	Ag031G3150200	AT3G01940.1
OG0018483	Ag031G3152200	AT3G01750.1
OG0018484	Ag031G3152400	AT3G01720.1
OG0018485	Ag031G3154400	AT3G01550.1
OG0018486	Ag031G3154700	AT3G01520.1
OG0018487	Ag031G3155400	AT3G01490.1
OG0018488	Ag031G3162200	AT5G66360.2
OG0018489	Ag031G3163800	AT5G66250.4
OG0018490	Ag031G3164200	AT5G66230.2
OG0018491	Ag031G3165400	AT5G66150.1
OG0018492	Ag031G3169000	AT3G63480.1
OG0018493	Ag031G3170200	AT3G63380.1
OG0018494	Ag031G3170300	AT3G63370.1
OG0018495	Ag031G3180700	AT3G62590.1
OG0018496	Ag031G3192800	AT3G62040.1
OG0018497	Ag031G3205100	AT4G00040.1
OG0018498	Ag031G3205800	AT3G61510.1
OG0018499	Ag031G3206600	AT3G61450.2
OG0018500	Ag031G3242800	AT3G59420.1
OG0018501	Ag031G3251700	AT3G59080.1
OG0018502	Ag031G3265700	AT3G58520.1
OG0018503	Ag031G3288900	AT3G57790.1
OG0018505	Ag031G3320600	AT3G56460.1
OG0018506	Ag031G3326900	AT3G56160.1
OG0018507	Ag031G3359300	AT3G54960.1
OG0018508	Ag031G3385500	AT3G53770.1
OG0018509	Ag031G3386500	AT3G53700.1
OG0018510	Ag031G3400000	AT3G53100.1
OG0018511	Ag031G3411200	AT3G52780.1
OG0018512	Ag031G3416600	AT3G52600.1
OG0018513	Ag029G3109500	AT2G04235.1
OG0018514	Ag029G3114300	AT2G04750.1
OG0018515	Ag067G5172300	AT1G66730.1
OG0018517	Ag067G5193000	AT1G67770.1
OG0018518	Ag067G5194100	AT1G67820.1
OG0018519	Ag042G4400700	AT2G18800.1
OG0018520	Ag042G4416400	AT2G19310.1
OG0018521	Ag039G4188500	AT2G41010.1
OG0018522	Ag039G4196100	AT5G35400.2
OG0018523	Ag039G4240700	AT2G39500.1
OG0018524	Ag039G4290900	AT2G38100.3
OG0018525	Ag039G4298100	AT2G37790.1
OG0018526	Ag030G3129100	AT4G11950.1
OG0018527	Ag015G2181200	AT2G21400.2
OG0018528	Ag015G2191600	AT2G22370.1
OG0018529	Ag015G2197900	AT3G42860.1
OG0018530	Ag015G2240900	AT1G43980.1
OG0018531	Ag015G2251700	AT1G36730.1
OG0018532	Ag015G2260600	AT1G35220.1
OG0018533	Ag015G2261600	AT1G35140.1
OG0018534	Ag052G4859600, Ag015G2277600	AT1G33440.1
OG0018535	Ag021G2601600	AT4G10250.1
OG0018536	Ag021G2617600	AT4G11350.1
OG0018537	Ag038G4161500	AT5G26910.1
OG0018538	Ag038G4164600	AT5G27030.2
OG0018539	Ag038G4169100	AT5G27680.1
OG0018540	Ag038G4172100	AT5G27440.1
OG0018542	Ag088G5435200	AT2G20330.1
OG0018543	Ag088G5441600	AT2G20635.1
OG0018544	Ag014G1919600, Ag088G5443500	AT5G48330.1
OG0018545	Ag003G0278200	AT2G48110.1
OG0018546	Ag003G0298700	AT2G46890.1
OG0018547	Ag003G0323700	AT2G45350.1
OG0018548	Ag003G0338300	AT5G42655.2
OG0018549	Ag003G0344300	AT3G04900.1
OG0018550	Ag003G0356300, Ag003G0356100	AT4G13650.1
OG0018551	Ag003G0369400	AT2G43100.1
OG0018552	Ag003G0372300	AT2G42980.1
OG0018553	Ag003G0373700	AT2G42920.1
OG0018554	Ag003G0375800	AT2G42800.1
OG0018555	Ag003G0403700	AT2G41835.1
OG0018557	Ag003G0416200	AT2G41300.1
OG0018558	Ag014G1776700	AT3G02100.1
OG0018559	Ag014G1780900	AT3G02320.1
OG0018560	Ag014G1784600	AT3G02500.3
OG0018561	Ag014G1786000	AT3G02640.1
OG0018562	Ag014G1791200	AT3G02790.1
OG0018563	Ag014G1792200	AT3G02860.2
OG0018564	Ag014G1798500	AT3G03300.1
OG0018565	Ag014G1802500	AT3G03470.1
OG0018566	Ag014G1803300	AT3G03510.1
OG0018567	Ag014G1804400	AT3G03580.1
OG0018568	Ag014G1818200	AT3G04450.1
OG0018569	Ag014G1819600	AT3G04530.1
OG0018570	Ag014G1821000	AT3G04610.1
OG0018571	Ag014G1824000	AT3G04760.1
OG0018572	Ag014G1832700	AT3G05345.1
OG0018573	Ag014G1832800	AT3G05340.1
OG0018574	Ag014G1839300	AT3G05620.1
OG0018575	Ag014G1842400	AT3G05750.1
OG0018577	Ag014G1867700	AT3G07290.1
OG0018578	Ag014G1873700	AT3G07525.2
OG0018579	Ag014G1884300	AT3G08800.1
OG0018580	Ag014G1890700, Ag014G1890800	AT4G13180.1
OG0018581	Ag014G1899100	AT3G09570.1
OG0018582	Ag014G1905300	AT3G09950.1
OG0018583	Ag014G1925200	AT3G10986.1
OG0018585	Ag014G1940200	AT3G11760.1
OG0018586	Ag014G1953300	AT3G12685.1
OG0018587	Ag014G1954900	AT3G12770.1
OG0018588	Ag014G1957600	AT3G12950.1
OG0018589	Ag014G1961700	AT3G13180.1
OG0018590	Ag014G1962800	AT3G13226.1
OG0018591	Ag014G1962900	AT3G13229.1
OG0018592	Ag014G1976600	AT3G13898.1
OG0018593	Ag014G1992900	AT3G14380.1
OG0018594	Ag014G2005400	AT3G15120.2
OG0018595	Ag014G2010000	AT3G15352.4
OG0018596	Ag014G2011000	AT3G15395.1
OG0018597	Ag014G2032100	AT3G16470.1
OG0018599	Ag014G2084300	AT3G18440.1
OG0018600	Ag014G2097200	AT2G01400.1
OG0018601	Ag014G2115000	AT3G19190.2
OG0018602	Ag014G2116500	AT3G19230.1
OG0018603	Ag014G2130400	AT2G07695.1
OG0018604	Ag014G2130600	AT3G19615.1
OG0018605	Ag014G2130700	AT3G19620.1
OG0018606	Ag014G2131400	AT3G19660.1
OG0018607	Ag014G2148000	AT3G20040.1
OG0018608	Ag027G3070100, Ag014G2171100	AT3G20970.1
OG0018609	Ag073G5262200	AT5G52630.1
OG0018610	Ag061G5022400	AT5G39590.1
OG0018611	Ag061G5026300	AT5G39200.1, AT5G39140.1, AT5G39170.1
OG0018612	Ag061G5049000	AT5G47900.1
OG0018613	Ag027G3052900	AT3G21780.1
OG0018614	Ag027G3060900	AT3G21380.1
OG0018615	Ag036G4089800	AT2G01918.1
OG0018616	Ag036G4101700	AT1G65620.1
OG0018617	Ag036G4114800	AT1G64800.1
OG0018618	Ag036G4118700	AT1G54410.1
OG0018619	Ag060G4999800	AT5G18950.1
OG0018620	Ag060G5014100	AT5G18290.1
OG0018621	Ag017G2407700	AT3G52420.1
OG0018622	Ag017G2415000	AT3G52170.1
OG0018623	Ag034G3652200	AT1G02010.4
OG0018624	Ag034G3652700	AT1G01960.1
OG0018625	Ag034G3652800	AT1G01950.3
OG0018626	Ag034G3667300	AT1G02290.1
OG0018627	Ag034G3686100	AT1G03540.1
OG0018628	Ag034G3692500	AT1G03920.1
OG0018629	Ag034G3694400	AT1G04090.1
OG0018630	Ag034G3694600	AT1G04110.1
OG0018631	Ag034G3698000	AT1G04390.1
OG0018632	Ag034G3705200	AT1G04920.1
OG0018633	Ag034G3706300	AT1G05010.1
OG0018634	Ag034G3707600	AT1G05065.1
OG0018635	Ag034G3714100	AT1G05460.1
OG0018636	Ag034G3719900	AT1G05800.1
OG0018637	Ag034G3731600	AT1G06800.1
OG0018638	Ag034G3733300	AT1G06990.1
OG0018639	Ag034G3736900	AT1G07160.1
OG0018640	Ag034G3740300	AT1G07350.1
OG0018641	Ag034G3744000	AT1G07590.1
OG0018642	Ag034G3745900	AT1G07740.1
OG0018643	Ag034G3750100	AT1G08035.1
OG0018644	Ag034G3751300	AT1G08070.1
OG0018645	Ag034G3762400	AT1G08940.1
OG0018646	Ag034G3765500	AT1G09190.1
OG0018647	Ag034G3771100	AT1G09415.1
OG0018648	Ag034G3776900	AT1G09794.1
OG0018649	Ag034G3778500	AT1G09890.3
OG0018650	Ag034G3791400	AT1G10600.1
OG0018652	Ag034G3803900	AT1G11290.1
OG0018653	Ag034G3810600	AT1G11630.1
OG0018654	Ag034G3819500	AT1G12100.1
OG0018655	Ag034G3840400	AT1G13250.1
OG0018656	Ag034G3846100	AT1G13650.1
OG0018657	Ag034G3864000	AT1G14460.1
OG0018658	Ag034G3877800	AT1G15050.1
OG0018659	Ag034G3882100	AT1G15320.1
OG0018660	Ag034G3884600	AT1G15510.1
OG0018661	Ag034G3884700	AT1G15520.1
OG0018662	Ag034G3888700	AT1G15730.1
OG0018663	Ag034G3903200	AT1G16515.2
OG0018664	Ag034G3908600	AT1G16916.2
OG0018665	Ag034G3912900	AT2G29430.1
OG0018666	Ag034G3914000	AT1G17120.1
OG0018667	Ag034G3928700	AT1G17650.1
OG0018668	Ag034G3966200	AT1G19670.1
OG0018670	Ag034G3976900	AT1G20150.1
OG0018671	Ag034G3977800	AT1G20225.1
OG0018672	Ag034G3977900	AT1G20230.1
OG0018673	Ag034G3978500	AT1G20300.1
OG0018674	Ag034G3986400	AT5G42440.1
OG0018675	Ag034G4029400	AT1G22830.1
OG0018676	Ag034G4030000	AT1G22870.1
OG0018677	Ag034G4042100	AT1G71740.1
OG0018678	Ag034G4059500	AT4G24265.2
OG0018679	Ag052G4855000	AT1G33055.1
OG0018680	Ag052G4855300	AT1G50990.1
OG0018681	Ag002G0133700	AT1G63295.2
OG0018682	Ag002G0162300	AT1G63030.1
OG0018683	Ag002G0167600	AT1G62935.1
OG0018684	Ag002G0168800	AT1G62870.1
OG0018685	Ag002G0174900	AT1G62700.1
OG0018686	Ag002G0187500	AT1G62290.1
OG0018687	Ag002G0224600	AT1G60860.1
OG0018688	Ag002G0231700	AT1G60590.1
OG0018689	Ag002G0243700	AT1G60000.1
OG0018690	Ag002G0255100	AT1G58320.1
OG0018691	Ag002G0267400	AT1G56570.1
OG0018692	Ag002G0268900	AT1G56430.1
OG0018693	Ag024G2882800	AT5G40405.1
OG0018694	Ag024G2884300	AT1G64355.1
OG0018695	Ag016G2309700	AT5G46770.1
OG0018696	Ag016G2334800	AT5G47800.2
OG0018697	Ag016G2402000	AT4G04900.1
OG0018698	Ag065G5126600	AT4G29800.2
OG0018699	Ag025G2902800	AT4G16008.1
OG0018700	Ag025G2937500	AT1G48510.3
OG0018701	Ag025G2942000	AT1G48640.1
OG0018702	Ag025G2952100	AT1G48980.1
OG0018703	Ag025G2956700, Ag025G2956600	AT1G49110.1
OG0018704	Ag025G2957400	AT1G49120.1
OG0018705	Ag025G2963100	AT1G49180.1
OG0018706	Ag011G1026400	AT4G38170.1
OG0018707	Ag011G1026900	AT4G38213.1
OG0018708	Ag011G1031000	AT4G38590.2
OG0018709	Ag011G1049900	AT4G39530.1
OG0018710	Ag011G1053100	AT4G39675.1
OG0018711	Ag011G1071100	AT4G37780.1
OG0018712	Ag011G1072300	AT4G37720.1
OG0018713	Ag011G1072700	AT4G37700.1
OG0018714	Ag011G1077700	AT4G37480.1
OG0018715	Ag011G1079100	AT4G37380.1
OG0018716	Ag011G1081600	AT4G36890.1
OG0018717	Ag011G1084500	AT4G36980.4
OG0018718	Ag011G1112400	AT4G35980.1
OG0018719	Ag011G1114100	AT4G35850.1
OG0018720	Ag011G1117900, Ag011G1117800, Ag011G1117600	AT4G35725.1
OG0018721	Ag011G1119600	AT4G35680.1
OG0018722	Ag011G1137000	AT4G35130.1
OG0018723	Ag011G1146200	AT4G34840.1
OG0018724	Ag011G1146400	AT4G34810.1
OG0018725	Ag011G1221600	AT3G24000.1
OG0018726	Ag011G1236900	AT4G31850.1
OG0018727	Ag011G1249500, Ag035G4080100	AT1G31960.1
OG0018728	Ag098G5474500	AT3G47790.1
OG0018729	Ag064G5096500	AT2G13295.1
OG0018730	Ag064G5105300	AT3G23880.1
OG0018731	Ag018G2436200	AT1G72690.1
OG0018732	Ag018G2436800	AT1G72620.1
OG0018733	Ag018G2453300	AT1G23200.1
OG0018734	Ag018G2476500	AT1G26700.1
OG0018735	Ag019G2519700	AT4G01130.1
OG0018736	Ag019G2545300	AT4G00030.1
OG0018912	Ag055G4917700	AT3G48490.1
OG0018913	Ag055G4920200	AT3G48350.1
OG0018914	Ag055G4926100	AT3G48020.1
OG0018915	Ag074G5272000	AT2G02140.1
OG0018916	Ag005G0789700	AT5G40380.1
OG0018918	Ag013G1374100	AT5G16940.1
OG0018919	Ag013G1403900	AT5G15860.1
OG0018920	Ag013G1416300	AT5G15340.1
OG0018921	Ag013G1445600	AT5G14470.1
OG0018922	Ag013G1470800	AT5G13230.1
OG0018923	Ag013G1499900	AT5G11600.1
OG0018924	Ag013G1500400	AT5G11570.1
OG0018925	Ag013G1516200	AT5G10820.1
OG0018926	Ag013G1527900	AT5G10290.1
OG0018928	Ag013G1556800	AT5G08350.1
OG0018929	Ag013G1575400	AT4G03230.1
OG0018930	Ag013G1581000	AT4G24810.2
OG0018931	Ag013G1586700	AT2G26840.2
OG0018932	Ag013G1587500	AT2G26920.1
OG0018933	Ag013G1589600, Ag022G2655200	AT5G07360.1
OG0018934	Ag013G1619200	AT2G21450.2
OG0018935	Ag013G1689200	AT5G44230.1
OG0018936	Ag013G1695600	AT4G25400.2
OG0018937	Ag013G1701000	AT4G24170.1
OG0018938	Ag013G1720700	AT1G28375.1
OG0018939	Ag013G1742400	AT1G30220.1
OG0018941	Ag013G1768900	AT1G32510.1
OG0018943	Ag062G5059400	AT2G03210.2
OG0018944	Ag062G5064400	AT2G03630.1
OG0018945	Ag004G0423800	AT5G67265.1
OG0018946	Ag004G0438800	AT5G65320.1
OG0018947	Ag004G0448800	AT5G64710.1
OG0018948	Ag004G0466500	AT5G63560.1
OG0018949	Ag004G0487300	AT5G62210.1
OG0018950	Ag004G0558500	AT5G19870.1
OG0018952	Ag004G0615500	AT5G60520.1
OG0018953	Ag004G0621500	AT5G60280.1
OG0018954	Ag004G0663000	AT5G58630.1
OG0018955	Ag004G0663900	AT5G58590.1
OG0018957	Ag004G0733500	AT5G55830.1
OG0018958	Ag004G0766000	AT3G49170.1
OG0018959	Ag022G2672600	AT5G06960.1
OG0018961	Ag022G2705200	AT5G05860.1
OG0018962	Ag022G2710100	AT5G05580.1
OG0018963	Ag022G2720200	AT5G05110.1
OG0018965	Ag022G2734800	AT5G04330.1
OG0018966	Ag022G2743000, Ag022G2743100	AT3G21470.1
OG0018967	Ag022G2767500	AT5G02800.1
OG0018968	Ag022G2773100	AT5G02320.1
OG0018969	Ag022G2785400	AT5G01250.1
OG0018970	Ag022G2792200	AT5G01740.1
OG0018971	Ag075G5288800	AT5G40790.1
OG0018972	Ag075G5289800	AT5G40900.1
OG0018974	Ag048G4708300	AT1G75420.1
OG0018978	Ag032G3418700	AT5G48920.1
OG0018979	Ag032G3446500	AT1G54215.1
OG0018980	Ag054G4886000	AT2G36350.1
OG0018981	Ag041G4356800, Ag009G0979500	AT3G45170.1
OG0018982	Ag031G3271700, Ag070G5234200, Ag031G3271800	AT3G58310.1
OG0018983	Ag007G0852300	AT5G50030.1
OG0018984	Ag007G0880600	AT4G13260.1
OG0018985	Ag007G0911300	AT4G14920.3
OG0018986	Ag007G0917400	AT4G15250.1
OG0018987	Ag007G0931100	AT5G50130.1
OG0018988	Ag007G0931600	AT5G50120.1
OG0018989	Ag007G0935500	AT5G50770.1
OG0018992	Ag078G5379700	AT1G74350.1
OG0018993	Ag078G5394500	AT1G74820.1
OG0018994	Ag056G4941800	AT1G68825.1
OG0018995	Ag045G4512200	AT4G28680.5
OG0018996	Ag071G5240800	AT4G07666.1
OG0018997	Ag012G1274000	AT5G51030.1
OG0018999	Ag006G0831000	AT5G45420.1
OG0019001	Ag006G0845400	AT5G44910.1
OG0019002	Ag001G0086600	AT1G52830.1
OG0019003	Ag023G2798400	AT5G42785.1
OG0019004	Ag023G2805100	AT2G33520.1
OG0019005	Ag023G2818100	AT2G34380.1
OG0019006	Ag023G2819200	AT2G34510.1
OG0019007	Ag023G2828700	AT2G34925.1
OG0019008	Ag050G4762900	AT4G18840.1
OG0019009	Ag050G4765000	AT4G18750.1
OG0019011	Ag033G3540600	AT5G41890.1
