Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0017442	Ag031G3162300	Np001G0005300
OG0017444	Ag031G3163700	Np001G0004300
OG0017445	Ag031G3164000	Np001G0004000
OG0017446	Ag031G3164700	Np001G0003400
OG0017447	Ag031G3165800	Np001G0002400
OG0017448	Ag031G3166300	Np001G0001900
OG0017449	Ag031G3166400	Np001G0001800
OG0017450	Ag031G3167100	Np001G0001200, Np001G0001100
OG0017451	Ag031G3169500	Np001G0699000
OG0017452	Ag031G3170400	Np001G0698200
OG0017453	Ag031G3170500	Np001G0698100
OG0017454	Ag031G3171200	Np001G0697500
OG0017456	Ag031G3174800	Np001G0694700
OG0017457	Ag031G3179600	Np001G0689500
OG0017458	Ag031G3189500	Np001G0684400
OG0017459	Ag031G3198700	Np001G0678900
OG0017460	Ag031G3199700	Np001G0678600
OG0017461	Ag031G3214800	Np001G0667700
OG0017463	Ag031G3216000	Np001G0666400
OG0017464	Ag031G3216200	Np001G0666000
OG0017465	Ag031G3223100	Np001G0661600
OG0017466	Ag031G3223500	Np001G0661200
OG0017467	Ag031G3226700	Np001G0656300
OG0017468	Ag031G3233400	Np001G0651100
OG0017469	Ag031G3234300, Ag038G4152500	Np005G2907800
OG0017470	Ag031G3252300	Np001G0642700
OG0017471	Ag031G3258700	Np001G0637600
OG0017472	Ag031G3291700	Np001G0624700
OG0017473	Ag031G3294700	Np001G0622600
OG0017476	Ag031G3302600	Np001G0617300
OG0017477	Ag031G3314100	Np001G0612200
OG0017478	Ag031G3322200	Np001G0605500
OG0017479	Ag031G3323200	Np001G0605300
OG0017480	Ag031G3328600	Np001G0600900
OG0017481	Ag031G3334100	Np001G0597600
OG0017482	Ag031G3339900	Np001G0594700
OG0017483	Ag031G3343500	Np001G0592300
OG0017484	Ag031G3343700	Np001G0592000
OG0017485	Ag031G3346600, Ag031G3346700	Np001G0590100
OG0017486	Ag031G3357700	Np001G0585700
OG0017487	Ag031G3360000	Np001G0584100
OG0017488	Ag031G3369900	Np001G0575200
OG0017489	Ag031G3373000	Np001G0573700
OG0017490	Ag031G3380300	Np001G0570700
OG0017491	Ag031G3382700	Np001G0568500
OG0017492	Ag031G3385000	Np001G0566600
OG0017493	Ag031G3385700	Np001G0565900
OG0017494	Ag031G3387400	Np001G0564200
OG0017495	Ag031G3396400	Np004G1973900, Np001G0560200
OG0017496	Ag031G3398300	Np001G0559500
OG0017498	Ag031G3404700	Np001G0553400
OG0017499	Ag031G3410800	Np001G0550500
OG0017500	Ag031G3411100	Np001G0550200
OG0017501	Ag031G3412400	Np001G0549300
OG0017502	Ag031G3416400	Np001G0547900
OG0017503	Ag020G2562300	Np003G1617700
OG0017504	Ag020G2570200	Np003G1638100
OG0017505	Ag029G3087900	Np007G3870500
OG0017506	Ag029G3088000	Np007G3870600
OG0017507	Ag029G3098100	Np007G3874200
OG0017508	Ag029G3102100	Np007G3876100
OG0017509	Ag029G3102300	Np007G3876000
OG0017510	Ag029G3103100	Np007G3877800
OG0017511	Ag029G3107700	Np007G3881400
OG0017512	Ag029G3109900	Np007G3885400
OG0017513	Ag029G3110100	Np007G3885600
OG0017514	Ag029G3116500	Np007G3890600
OG0017515	Ag029G3121200	Np007G3896100
OG0017516	Ag067G5174000	Np002G0939900
OG0017517	Ag067G5176600	Np002G0934900
OG0017518	Ag067G5179500	Np002G0932300
OG0017519	Ag067G5191900	Np002G0911600
OG0017520	Ag067G5194300	Np002G0907700
OG0017521	Ag067G5195200	Np002G0906700
OG0017522	Ag067G5197000	Np002G0900900
OG0017523	Ag067G5197300	Np002G0900600
OG0017524	Ag067G5202100, Ag067G5201700	Np002G0896300
OG0017525	Ag067G5206400	Np002G0892600, Np002G0892800
OG0017526	Ag042G4386900	Np007G4194200, Np007G3747200
OG0017527	Ag042G4391000	Np007G3745400
OG0017528	Ag042G4401000	Np007G3737400
OG0017529	Ag042G4402400	Np001G0601700
OG0017530	Ag042G4417100	Np001G0271300
OG0017531	Ag042G4430300	Np001G0177900
OG0017533	Ag039G4193400	Np006G3309900
OG0017534	Ag039G4195300, Ag039G4195500	Np006G3311600
OG0017535	Ag039G4197500	Np003G1651500
OG0017536	Ag039G4204600	Np006G3316400
OG0017537	Ag039G4206100	Np007G3868000, Np006G3317000
OG0017538	Ag039G4208000	Np006G3318200
OG0017539	Ag039G4215700	Np005G2738100
OG0017540	Ag039G4217800	Np006G3323900
OG0017541	Ag039G4219000	Np006G3324500
OG0017542	Ag039G4239000	Np006G3335000, Np006G3335400
OG0017543	Ag039G4239900	Np006G3335700
OG0017544	Ag039G4246800	Np006G3339000
OG0017545	Ag039G4253200	Np006G3341700
OG0017547	Ag039G4262100	Np006G3346300
OG0017548	Ag039G4275100	Np006G3352000
OG0017549	Ag039G4280100	Np006G3354000
OG0017550	Ag039G4280300	Np006G3354300
OG0017551	Ag039G4280400	Np006G3354400
OG0017553	Ag039G4300800	Np006G3367900
OG0017554	Ag039G4302200	Np006G3368500
OG0017555	Ag039G4309600	Np006G3370900
OG0017556	Ag066G5130800	Np003G1826900
OG0017558	Ag066G5134700	Np003G1828700
OG0017559	Ag066G5136600	Np003G1829400
OG0017560	Ag066G5138800	Np003G1830400
OG0017561	Ag066G5139300	Np003G1830500
OG0017562	Ag030G3135600	Np003G1823600, Np007G4001100
OG0017563	Ag030G3136000	Np004G2092600
OG0017564	Ag015G2177700	Np006G3710300
OG0017565	Ag015G2178100	Np006G3567400
OG0017566	Ag015G2179800	Np006G3707200
OG0017567	Ag015G2180700	Np006G3706600
OG0017568	Ag015G2182300	Np006G3705500
OG0017569	Ag015G2183200	Np006G3699100
OG0017570	Ag015G2187400	Np006G3695300
OG0017571	Ag015G2188100	Np006G3693900
OG0017572	Ag015G2193400	Np006G3687600
OG0017573	Ag015G2195000	Np006G3685400
OG0017574	Ag015G2205300	Np006G3641800
OG0017575	Ag015G2208100	Np006G3632100
OG0017576	Ag015G2219000	Np006G3629200
OG0017577	Ag015G2219900	Np006G3624500
OG0017578	Ag015G2235200	Np006G3636300
OG0017579	Ag015G2239500	Np004G2032900
OG0017580	Ag015G2257200	Np004G2046800
OG0017581	Ag015G2262200	Np004G2040400
OG0017582	Ag015G2262600	Np004G2241500
OG0017583	Ag052G4867000, Ag015G2267100	Np004G2085500
OG0017584	Ag015G2268600, Ag052G4865500	Np004G2084100
OG0017585	Ag052G4860600, Ag015G2274600	Np004G2064400
OG0017586	Ag052G4859400, Ag015G2277800	Np004G2063700
OG0017587	Ag052G4859300, Ag015G2277900	Np004G2063500
OG0017588	Ag021G2606400	Np003G1788200
OG0017590	Ag021G2610000	Np003G1796800
OG0017591	Ag021G2610600	Np003G1797100
OG0017592	Ag021G2622400	Np003G1809100
OG0017593	Ag021G2622600	Np003G1809300
OG0017594	Ag038G4149200	Np003G1472500
OG0017595	Ag038G4163600	Np001G0144700
OG0017596	Ag038G4172500, Ag011G1077100	Np001G0150900
OG0017597	Ag038G4173500	Np001G0152300
OG0017598	Ag038G4176100	Np001G0154300
OG0017599	Ag088G5430900	Np007G3724500
OG0017600	Ag088G5436700	Np007G3721300
OG0017601	Ag088G5441700	Np007G3718300
OG0017602	Ag088G5444000	Np007G3716500
OG0017603	Ag088G5444900	Np007G3715300
OG0017604	Ag003G0278300	Np006G3204500
OG0017605	Ag003G0278800	Np006G3205200
OG0017607	Ag003G0284700	Np006G3211400
OG0017609	Ag003G0286400	Np006G3213800
OG0017610	Ag003G0298200	Np006G3221900
OG0017611	Ag003G0299100	Np006G3222900
OG0017612	Ag003G0304400	Np006G3227500
OG0017613	Ag003G0309500	Np006G3231000
OG0017614	Ag003G0320700	Np006G3241900
OG0017615	Ag003G0323500	Np006G3244500
OG0017616	Ag003G0329100	Np006G3249100
OG0017617	Ag003G0342100	Np005G2761100
OG0017618	Ag003G0348200	Np006G3259700
OG0017619	Ag003G0348600	Np006G3260000
OG0017620	Ag003G0348800	Np006G3260200
OG0017621	Ag003G0350000	Np006G3262100
OG0017622	Ag003G0350700	Np006G3263000
OG0017623	Ag003G0355900	Np003G1440700
OG0017624	Ag003G0365700	Np006G3270900
OG0017625	Ag003G0367300	Np006G3272800
OG0017626	Ag003G0368300	Np006G3273700
OG0017627	Ag003G0394200	Np006G3288400
OG0017628	Ag003G0397300	Np006G3290500
OG0017629	Ag003G0397500	Np006G3290900
OG0017631	Ag037G4129800	Np002G0794300
OG0017632	Ag014G1777100	Np007G4238500
OG0017633	Ag014G1778100	Np007G4237300
OG0017634	Ag014G1786400	Np007G4231800
OG0017635	Ag014G1792400	Np007G4229200
OG0017636	Ag014G1792900	Np007G4229000
OG0017637	Ag014G1795300	Np004G2575400
OG0017638	Ag014G1798600	Np007G4223300
OG0017639	Ag014G1798700	Np007G4223200
OG0017640	Ag014G1801300	Np007G4221200
OG0017642	Ag014G1806000	Np007G4217500
OG0017643	Ag014G1806600	Np001G0011300
OG0017644	Ag014G1820300	Np005G3187300, Np007G4204300
OG0017645	Ag014G1823900	Np007G4201500
OG0017646	Ag014G1825800	Np006G3668300
OG0017647	Ag014G1829700	Np007G4192800
OG0017648	Ag014G1831400	Np007G4191800
OG0017649	Ag014G1836900	Np007G4187900
OG0017650	Ag014G1848300	Np007G4176800
OG0017651	Ag014G1848500	Np007G4176600
OG0017652	Ag014G1848600	Np004G2095400
OG0017653	Ag014G1854400	Np007G4172400
OG0017654	Ag014G1856100	Np007G4170100
OG0017655	Ag014G1856800	Np007G4169300
OG0017657	Ag014G1858500	Np007G4167100
OG0017659	Ag014G1863400	Np007G4162500
OG0017660	Ag014G1866100	Np007G4159100
OG0017662	Ag014G1872100	Np007G4154900
OG0017663	Ag014G1876300	Np007G4151300
OG0017664	Ag014G1876500	Np001G0183200
OG0017665	Ag014G1878500	Np007G4147900
OG0017666	Ag014G1879800	Np007G4146200
OG0017667	Ag014G1880100	Np007G4145900
OG0017668	Ag014G1884200	Np007G4142200
OG0017669	Ag014G1884800	Np007G4141900
OG0017670	Ag014G1885300	Np007G4140900
OG0017672	Ag014G1898900	Np007G4133000
OG0017673	Ag014G1900400	Np007G4131500
OG0017674	Ag014G1901700	Np007G4130600
OG0017675	Ag014G1902400	Np007G4128900
OG0017676	Ag014G1906900	Np007G4125700
OG0017678	Ag014G1908800	Np007G4121000
OG0017679	Ag014G1909000	Np007G4120800
OG0017680	Ag014G1910500	Np007G4119200
OG0017681	Ag014G1919100	Np007G4115000
OG0017682	Ag014G1922100	Np007G4112200
OG0017683	Ag014G1935000	Np007G4103400
OG0017684	Ag014G1950500	Np007G4089000
OG0017685	Ag014G1950900	Np007G4088600
OG0017686	Ag014G1955300	Np007G4085300
OG0017687	Ag014G1961500	Np007G4079800
OG0017688	Ag014G1963600	Np007G4077700
OG0017689	Ag014G1968500	Np007G4073600
OG0017690	Ag014G1972400	Np007G4069600
OG0017691	Ag014G1973600	Np007G4067300
OG0017692	Ag014G1973900	Np007G4067000
OG0017693	Ag014G1980600	Np007G4060900
OG0017694	Ag014G1981100	Np007G4060400
OG0017695	Ag014G1992200	Np007G4057000
OG0017698	Ag014G2004100	Np007G3799600
OG0017699	Ag014G2004500	Np007G4047400
OG0017700	Ag014G2005500	Np007G4046000
OG0017701	Ag014G2005600	Np007G4045900
OG0017702	Ag014G2005800	Np007G4045700
OG0017704	Ag014G2010500	Np007G4040300
OG0017705	Ag014G2018100	Np007G4029700
OG0017708	Ag014G2029600	Np007G3905700
OG0017709	Ag014G2040900	Np007G3914800
OG0017710	Ag014G2041200	Np007G3915200
OG0017711	Ag014G2061600	Np007G3927800
OG0017712	Ag014G2069300	Np007G3932700
OG0017715	Ag014G2132700	Np007G3970900
OG0017716	Ag014G2133600	Np007G3974800
OG0017717	Ag014G2133700	Np007G3974900
OG0017718	Ag014G2134400, Ag034G3700500	Np004G2556600
OG0017719	Ag014G2134700	Np007G3975400
OG0017720	Ag014G2136200	Np005G3097800
OG0017721	Ag014G2167400	Np007G3805000
OG0017722	Ag073G5260900	Np003G1651000
OG0017723	Ag061G5016200	Np005G3161500
OG0017724	Ag061G5018300	Np005G3159900
OG0017725	Ag061G5022700	Np005G3156600, Np005G3156800
OG0017727	Ag061G5031600	Np005G3134900
OG0017728	Ag061G5031900	Np005G3134800
OG0017729	Ag061G5039600	Np005G3124300
OG0017730	Ag061G5039800	Np005G3124100
OG0017731	Ag061G5041100	Np005G3124000
OG0017732	Ag061G5041300	Np005G3121600
OG0017733	Ag061G5043400	Np005G3113200
OG0017734	Ag061G5046700	Np005G3109000
OG0017735	Ag027G3006900, Ag064G5100000	Np007G3852700
OG0017736	Ag027G3018100	Np007G3843300
OG0017737	Ag027G3019400	Np007G3842300
OG0017738	Ag027G3023900	Np007G3839500
OG0017739	Ag027G3036900	Np007G3832300
OG0017740	Ag027G3043200	Np007G3827600
OG0017741	Ag027G3044500	Np007G3827100
OG0017742	Ag027G3045900	Np007G3824700
OG0017743	Ag034G3977000, Ag027G3051000	Np004G2353200
OG0017744	Ag027G3060500	Np007G3814800
OG0017745	Ag027G3062700	Np007G3812800
OG0017746	Ag068G5225600	Np005G2741800
OG0017747	Ag068G5225700	Np005G2742000
OG0017748	Ag068G5226200	Np005G2742300
OG0017749	Ag068G5226300	Np005G2742400
OG0017750	Ag068G5228200, Ag068G5228300	Np005G2744100
OG0017751	Ag068G5230400	Np005G2744500
OG0017752	Ag068G5230500	Np001G0086100
OG0017753	Ag036G4088400	Np002G0953800
OG0017754	Ag036G4100600	Np002G0976200
OG0017755	Ag036G4106500	Np002G0977700
OG0017756	Ag036G4112800	Np002G1005300
OG0017757	Ag036G4115700	Np002G0995400
OG0017758	Ag036G4115800	Np002G0993200
OG0017759	Ag036G4117500	Np002G0985600
OG0017760	Ag036G4119000	Np003G1607400
OG0017762	Ag036G4120100	Np005G3175700
OG0017763	Ag036G4123000, Ag002G0275700	Np002G1060600
OG0017765	Ag060G4995400	Np003G1469000
OG0017766	Ag060G5000600	Np003G1467600
OG0017767	Ag060G5007400	Np003G1464000
OG0017768	Ag060G5015400	Np003G1457900
OG0017769	Ag043G4448500	Np001G0161900
OG0017770	Ag043G4451200	Np001G0157900
OG0017771	Ag043G4460700	Np001G0176800
OG0017772	Ag096G5473900	Np007G3726900
OG0017773	Ag017G2415200	Np001G0541100
OG0017774	Ag017G2416800	Np001G0539100
OG0017775	Ag017G2434200	Np001G0529800
OG0017776	Ag017G2434300	Np001G0529600
OG0017777	Ag034G3650600	Np004G2599000
OG0017778	Ag034G3651300	Np004G2598400
OG0017779	Ag034G3651800	Np004G2597600
OG0017780	Ag034G3653800	Np004G2595300
OG0017781	Ag034G3654800	Np004G2594000
OG0017782	Ag034G3655300	Np004G2593500
OG0017783	Ag034G3658300	Np006G3688000
OG0017784	Ag034G3667800	Np004G2582400
OG0017785	Ag034G3668200	Np004G2581300
OG0017786	Ag034G3680600	Np004G2572000
OG0017787	Ag034G3682100	Np004G2571000
OG0017788	Ag034G3688500	Np004G2567300
OG0017790	Ag034G3693600	Np004G2563400
OG0017791	Ag034G3694500	Np004G2562400
OG0017792	Ag034G3694800	Np004G2562000
OG0017793	Ag034G3695500	Np004G2560900
OG0017794	Ag034G3697900	Np005G3086800
OG0017795	Ag034G3703900	Np004G2553500
OG0017796	Ag034G3706100	Np004G2551500
OG0017797	Ag034G3708400	Np004G2549900
OG0017798	Ag034G3708600, Ag034G3708700	Np001G0179900
OG0017799	Ag034G3712100	Np004G2546500
OG0017800	Ag034G3712900	Np004G2545400
OG0017801	Ag034G3716400	Np004G2543300
OG0017802	Ag034G3718200	Np004G2541900
OG0017803	Ag034G3720600	Np004G2539100
OG0017804	Ag034G3721600	Np004G2538100
OG0017805	Ag034G3723200	Np004G2537100
OG0017806	Ag034G3724300	Np004G2536300
OG0017807	Ag034G3725800	Np004G2535200
OG0017808	Ag034G3726600	Np004G2533900
OG0017809	Ag034G3730600	Np004G2530000
OG0017810	Ag034G3738100	Np004G2523300
OG0017811	Ag034G3740100	Np004G2522400
OG0017812	Ag034G3745400	Np004G2517700
OG0017813	Ag034G3747200	Np004G2515300
OG0017814	Ag034G3747400	Np004G2515100
OG0017815	Ag034G3755100	Np004G2510100
OG0017816	Ag034G3756200	Np003G1656900
OG0017817	Ag034G3756600	Np004G2509000
OG0017818	Ag034G3757500	Np004G2507700
OG0017820	Ag034G3767000	Np004G2499300
OG0017821	Ag034G3768500	Np004G2498700
OG0017822	Ag034G3768700	Np004G2498500
OG0017823	Ag034G3769300	Np004G2497900
OG0017824	Ag034G3769600	Np004G2497600
OG0017826	Ag034G3777600	Np004G2492200
OG0017827	Ag034G3782700	Np004G2487000
OG0017828	Ag034G3786400	Np004G2485500
OG0017829	Ag034G3787300	Np004G2484400
OG0017830	Ag034G3794400	Np004G2478900
OG0017831	Ag034G3794900	Np004G2478300
OG0017832	Ag034G3795800	Np004G2478000
OG0017833	Ag034G3796200	Np004G2477700
OG0017834	Ag034G3798200	Np004G2476300
OG0017835	Ag034G3804700	Np004G2470800
OG0017836	Ag034G3807300	Np004G2468800, Np007G4146800
OG0017838	Ag034G3817500	Np004G2460300
OG0017839	Ag034G3832400	Np004G2446400
OG0017840	Ag034G3840900	Np004G2440300
OG0017841	Ag034G3843600	Np006G3647500
OG0017842	Ag034G3845500	Np004G2433500
OG0017843	Ag034G3846000	Np004G2432600
OG0017844	Ag034G3848500	Np004G2431200
OG0017845	Ag034G3852700	Np004G2428100
OG0017846	Ag034G3855600	Np004G2426600
OG0017847	Ag034G3856700	Np004G2425900
OG0017848	Ag034G3862600	Np004G2423200
OG0017849	Ag034G3868100	Np004G2418100
OG0017850	Ag034G3881800	Np004G2410700
OG0017851	Ag034G3884900	Np004G2407500
OG0017852	Ag034G3885300	Np004G2407200
OG0017853	Ag034G3896000	Np004G2402600
OG0017854	Ag034G3897100	Np004G2402200
OG0017855	Ag034G3900400	Np004G2400100
OG0017856	Ag034G3912100	Np004G2391800
OG0017857	Ag034G3915900	Np004G2389400
OG0017858	Ag034G3922600	Np004G2387200
OG0017859	Ag034G3928500	Np004G2383900
OG0017860	Ag034G3933100	Np004G2381700
OG0017861	Ag034G3934800	Np004G2380400
OG0017862	Ag034G3942400	Np004G2375600
OG0017863	Ag034G3942800	Np004G2375400
OG0017864	Ag034G3945100	Np004G2373000
OG0017865	Ag034G3946900	Np004G2372400
OG0017866	Ag034G3947600	Np004G2372000
OG0017867	Ag034G3949100	Np004G2372300
OG0017868	Ag034G3949700	Np004G2370300
OG0017869	Ag034G3958100	Np004G2366500
OG0017870	Ag034G3959600	Np004G2365800
OG0017871	Ag034G3965200	Np004G2359400
OG0017872	Ag034G3966900	Np004G2357700
OG0017873	Ag034G3978400	Np005G3104000
OG0017874	Ag034G3985300	Np004G2348500
OG0017875	Ag034G3992400	Np004G2345100
OG0017876	Ag034G4004300	Np004G2339100
OG0017877	Ag034G4008700	Np004G2336100
OG0017878	Ag034G4009200	Np004G2335200
OG0017879	Ag034G4009500	Np004G2335000
OG0017880	Ag034G4010500	Np004G2333600
OG0017881	Ag034G4013600	Np004G2328200
OG0017882	Ag034G4015100	Np004G2326700
OG0017883	Ag034G4021800	Np004G2322000
OG0017884	Ag034G4023400	Np004G2320100
OG0017885	Ag034G4023800	Np004G2319600
OG0017886	Ag034G4024200	Np004G2317400
OG0017887	Ag034G4026500	Np004G2317600
OG0017888	Ag034G4026800	Np004G2315800
OG0017889	Ag034G4029900	Np004G2313000
OG0017890	Ag034G4041400	Np002G0834400
OG0017891	Ag034G4042500	Np002G0835300
OG0017892	Ag034G4047000	Np002G0838000
OG0017893	Ag034G4048400	Np002G0839000
OG0017894	Ag034G4050300	Np002G0840600
OG0017895	Ag034G4053700	Np002G0843400
OG0017896	Ag034G4054300	Np004G2309700
OG0017897	Ag034G4055300	Np002G0845500
OG0017898	Ag034G4056300	Np002G0846500
OG0017899	Ag034G4059200	Np002G0850400
OG0017900	Ag034G4059300	Np002G0850500
OG0017901	Ag034G4059400	Np002G0850600
OG0017902	Ag034G4063300	Np002G0853000
OG0017903	Ag052G4852900	Np004G2057900
OG0017904	Ag052G4854700	Np004G2059700
OG0017905	Ag052G4855100	Np004G2060200
OG0017906	Ag052G4857200	Np004G2061600
OG0017907	Ag002G0120400	Np005G3196700
OG0017908	Ag002G0177700, Ag024G2862900	Np005G3161600
OG0017909	Ag002G0181200	Np002G1199800
OG0017910	Ag002G0182000	Np002G1199100
OG0017911	Ag002G0184900	Np002G1198600
OG0017912	Ag002G0185900	Np002G1197800
OG0017913	Ag002G0188100	Np002G1196500
OG0017914	Ag002G0188200	Np002G1196400
OG0017915	Ag002G0190600	Np002G1193900
OG0017916	Ag002G0193300	Np002G1189300
OG0017917	Ag002G0193800	Np002G1188700
OG0017918	Ag002G0218500	Np002G1173200
OG0017919	Ag002G0220200	Np002G1172500
OG0017920	Ag002G0220800	Np002G1171600
OG0017921	Ag002G0225600	Np002G1166700
OG0017922	Ag002G0235200	Np002G1160700
OG0017923	Ag002G0235900	Np002G1160000
OG0017925	Ag002G0251400	Np002G1141700
OG0017926	Ag002G0252400	Np002G1138200
OG0017927	Ag002G0257900	Np002G1131300
OG0017928	Ag002G0266700	Np002G1115200
OG0017929	Ag002G0267600	Np002G0978500
OG0017930	Ag002G0268500	Np002G1110400
OG0017931	Ag002G0269700	Np002G1079700
OG0017932	Ag024G2863500	Np002G1238500
OG0017933	Ag024G2885300, Ag024G2884900	Np001G0189500
OG0017934	Ag024G2897500	Np007G3792000
OG0017935	Ag024G2898800	Np002G1248000
OG0017936	Ag016G2294400	Np001G0345900
OG0017937	Ag016G2294500	Np001G0345600
OG0017938	Ag016G2304200	Np001G0344000
OG0017939	Ag016G2313200	Np001G0337400
OG0017940	Ag016G2333200	Np001G0321000
OG0017941	Ag016G2335600	Np007G3720200
OG0017942	Ag016G2354700	Np001G0396000
OG0017943	Ag016G2365300	Np001G0400100
OG0017944	Ag016G2374900	Np003G1848800
OG0017945	Ag016G2382300	Np003G1847100
OG0017946	Ag065G5116400	Np005G2752700
OG0017947	Ag065G5120300	Np005G2751100
OG0017948	Ag065G5126800	Np005G2746600
OG0017949	Ag065G5126900	Np005G2746500
OG0017950	Ag025G2913100	Np005G3007600
OG0017952	Ag025G2921100	Np004G2036500
OG0017953	Ag025G2926200, Ag025G2925900	Np002G0886000
OG0017954	Ag025G2932900	Np004G1996400
OG0017955	Ag025G2938400	Np004G1994100
OG0017956	Ag025G2938900	Np004G1994600
OG0017957	Ag025G2942100	Np004G1991700
OG0017958	Ag025G2949300	Np004G1987700
OG0017959	Ag025G2951400	Np004G1986800
OG0017960	Ag072G5252200	Np002G0785900
OG0017961	Ag011G1026700	Np005G2600400
OG0017962	Ag011G1027200	Np005G2600700, Np005G3187700
OG0017963	Ag011G1028000	Np005G2601500
OG0017964	Ag011G1029500	Np005G2603300
OG0017965	Ag011G1030000	Np005G2603800
OG0017966	Ag011G1032000	Np005G2605600
OG0017967	Ag011G1032100	Np005G2605700
OG0017968	Ag011G1032300	Np005G2605900
OG0017969	Ag011G1034200	Np005G2606600
OG0017971	Ag011G1042500	Np005G2612200
OG0017972	Ag011G1050100	Np005G2617100
OG0017973	Ag011G1051600	Np005G3072800
OG0017974	Ag011G1052500	Np005G2617800
OG0017975	Ag011G1054600	Np005G2618700
OG0017976	Ag011G1061100	Np005G2622900
OG0017977	Ag011G1062200	Np005G2623100
OG0017979	Ag011G1067000	Np005G2626400
OG0017980	Ag011G1078700	Np005G2693400
OG0017981	Ag011G1082000	Np005G2689700
OG0017982	Ag011G1083400	Np005G2689300
OG0017983	Ag011G1090200	Np003G1413500
OG0017985	Ag011G1102000	Np005G2679100
OG0017986	Ag011G1122400	Np005G2667300
OG0017988	Ag011G1147200	Np005G2653900
OG0017989	Ag011G1155800	Np005G2646700
OG0017990	Ag011G1160800	Np003G1538700, Np005G2644800
OG0017991	Ag011G1174300	Np005G2702600
OG0017993	Ag011G1182800	Np005G2628500
OG0017994	Ag011G1189000	Np005G2631500
OG0017995	Ag011G1202200	Np005G2636900
OG0017996	Ag011G1202900	Np005G2637400
OG0017997	Ag011G1212600	Np005G2639600
OG0017998	Ag011G1216400	Np005G2640800
OG0017999	Ag011G1219900	Np005G2642200
OG0018000	Ag011G1236800	Np005G2712500
OG0018001	Ag011G1239600	Np005G2713500
OG0018002	Ag011G1247800	Np005G2716100
OG0018003	Ag011G1252900	Np005G2717500
OG0018004	Ag011G1255000	Np005G2767700
OG0018005	Ag011G1257000	Np005G2720900
OG0018006	Ag011G1259900	Np005G2721500
OG0018007	Ag011G1263100	Np005G2723500
OG0018008	Ag011G1269000	Np005G2726500
OG0018009	Ag064G5105900	Np007G3857600
OG0018010	Ag064G5106300	Np007G3858800
OG0018011	Ag064G5109500	Np007G3861200
OG0018012	Ag018G2436400	Np002G0821000
OG0018013	Ag018G2437500	Np002G0822400
OG0018014	Ag018G2438900	Np002G0824100
OG0018015	Ag018G2463300	Np004G2292200
OG0018016	Ag018G2464800	Np004G2288500
OG0018017	Ag018G2476700	Np004G2263900
