Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0014144	Ag011G1179400	AL7G19090
OG0014145	Ag011G1182700	AL7G18970
OG0014146	Ag011G1183100	AL7G18920
OG0014147	Ag011G1183500	AL7G18880
OG0014148	Ag011G1185700	AL7G18770
OG0014149	Ag011G1187100	AL7G18730
OG0014150	Ag011G1191500	AL7G18440
OG0014151	Ag011G1192600, Ag011G1192700	AL7G18380
OG0014152	Ag011G1194500	AL7G18360
OG0014153	Ag011G1196500	AL7G18200
OG0014154	Ag011G1199100, Ag011G1198700	AL7G18110
OG0014155	Ag011G1202800	AL7G17960
OG0014156	Ag011G1206100	nbis-gene-1721
OG0014157	Ag011G1217600	AL7G17500
OG0014158	Ag011G1220200	AL7G17370
OG0014159	Ag011G1239100	AL5G11950
OG0014160	Ag011G1254600	AL7G20600
OG0014161	Ag011G1254700	AL7G20610
OG0014162	Ag011G1256300	AL7G20670
OG0014163	Ag011G1260300	AL7G20800
OG0014164	Ag011G1261000	AL8G25430
OG0014165	Ag011G1266600	AL7G21080
OG0014166	Ag011G1268600	AL7G21150
OG0014167	Ag011G1270300	AL7G21250
OG0014168	Ag011G1270700	AL7G21280
OG0014169	Ag098G5475800	AL5G26960
OG0014170	Ag064G5103500	AL4G30910
OG0014171	Ag064G5106700	AL3G39080
OG0014172	Ag064G5110200	AL3G39350
OG0014173	Ag018G2436700	AL2G32310
OG0014174	Ag018G2438200	AL2G32210
OG0014175	Ag018G2440500	AL2G32150
OG0014176	Ag018G2441200	AL2G32080
OG0014177	Ag018G2442700	AL2G32000
OG0014178	Ag018G2443400	AL2G31950
OG0014179	Ag018G2449900	AL2G31600
OG0014180	Ag018G2450100	AL2G31590, nbis-gene-1644
OG0014181	Ag018G2452400	AL1G36820
OG0014182	Ag018G2456900	AL1G37160
OG0014183	Ag018G2460500	AL5G30950, AL7G51540
OG0014184	Ag018G2461800	AL1G37610
OG0014185	Ag018G2464100	AL1G37910
OG0014186	Ag018G2464400	AL1G37930
OG0014187	Ag018G2474500	AL1G38910
OG0014188	Ag018G2477600	AL1G39090
OG0014189	Ag018G2478600	AL1G39210
OG0014190	Ag018G2481300	AL1G39500
OG0014191	Ag018G2481400	AL1G39510
OG0014192	Ag018G2481800	AL1G39570
OG0014193	Ag018G2485600	AL4G25250
OG0014194	Ag019G2489400	AL3G41790, AL3G41800
OG0014195	Ag019G2492900	AL6G51030
OG0014197	Ag019G2495300	AL6G51140
OG0014198	Ag019G2495600	AL6G51170
OG0014199	Ag019G2496300	AL6G51240
OG0014200	Ag019G2496400	AL6G51250
OG0014201	Ag019G2497800	AL6G51350
OG0014202	Ag019G2499600	AL6G51390
OG0014204	Ag019G2502800	AL6G51610
OG0014205	Ag019G2503600	AL6G51620
OG0014206	Ag019G2504600	AL6G51660
OG0014207	Ag019G2506000	AL6G51730
OG0014208	Ag019G2507700	AL6G51770
OG0014209	Ag019G2512500	AL6G52000
OG0014210	Ag019G2515200	AL6G52480
OG0014211	Ag019G2518500	AL7G26800
OG0014212	Ag019G2519600	AL6G52240
OG0014213	Ag019G2528600	AL6G52710
OG0014214	Ag019G2528700	AL6G52720
OG0014215	Ag019G2530500	AL6G52870
OG0014216	Ag019G2531600, Ag019G2532100	AL6G52960
OG0014218	Ag019G2536700	AL6G53140
OG0014219	Ag019G2537000	AL6G53160
OG0014220	Ag019G2537300	AL6G53170
OG0014221	Ag019G2542500	AL6G53330
OG0014222	Ag019G2543700	AL6G53350
OG0014223	Ag019G2549400	AL4G40350
OG0014225	Ag010G0983900	AL1G40610
OG0014226	Ag010G0988700	AL1G39680
OG0014227	Ag010G0990000	AL1G51370
OG0014229	Ag010G0999200	AL1G51420
OG0014230	Ag010G1003200	AL7G26090
OG0014231	Ag010G1009400	AL7G25350
OG0014232	Ag010G1011700	AL7G25240
OG0014233	Ag010G1011800	AL7G25230
OG0014234	Ag010G1015600	AL7G24910
OG0014235	Ag010G1015700	AL7G24900
OG0014236	Ag010G1016900	AL7G24770
OG0014238	Ag010G1021700	AL7G24490
OG0014239	Ag010G1022100	AL7G24480
OG0014240	Ag010G1023700	AL7G24370
OG0014241	Ag085G5415800	AL5G13700
OG0014242	Ag085G5417900	AL5G14030
OG0014373	Ag055G4900900	AL5G21280
OG0014374	Ag055G4903900	AL5G25790
OG0014375	Ag055G4907100	AL5G26150
OG0014376	Ag055G4907600	AL5G26190
OG0014377	Ag055G4908000	AL5G26200
OG0014378	Ag055G4908100	AL5G26210
OG0014379	Ag055G4908600	AL5G26450
OG0014380	Ag055G4912100	AL8G29740
OG0014381	Ag055G4917500	AL5G27930
OG0014382	Ag055G4919100	AL5G27850
OG0014383	Ag055G4919600	AL5G27820
OG0014384	Ag055G4920000	AL5G27780
OG0014385	Ag055G4920900	AL5G27750
OG0014386	Ag055G4922300	AL5G27630
OG0014387	Ag055G4923200	AL5G27540
OG0014388	Ag055G4923700	AL5G27240
OG0014389	Ag055G4925200	AL5G27330
OG0014390	Ag055G4926700	AL1G40520
OG0014391	Ag055G4930700	AL5G27170
OG0014392	Ag055G4931300	AL5G27110
OG0014393	Ag055G4932000, Ag055G4932100	AL5G27090
OG0014394	Ag074G5266400, Ag035G4082400	AL5G10020
OG0014395	Ag011G1166500, Ag074G5267700	AL5G10090
OG0014396	Ag074G5272200	AL5G11350
OG0014397	Ag005G0787500	AL7G49360
OG0014398	Ag005G0788100	AL7G49380
OG0014399	Ag005G0789200	AL7G49460
OG0014400	Ag047G4548100	AL7G21450
OG0014401	Ag013G1342500	AL7G43860
OG0014402	Ag013G1344000	AL1G53850
OG0014403	Ag013G1344800	AL6G29030
OG0014404	Ag013G1346400	AL6G28920
OG0014405	Ag013G1355700	AL6G28750
OG0014406	Ag013G1355900	AL6G28730
OG0014407	Ag013G1358400	AL6G28660
OG0014408	Ag013G1363600, Ag013G1363500	AL6G28530
OG0014409	Ag013G1364700	AL6G28480
OG0014410	Ag013G1365300	AL6G28430
OG0014411	Ag013G1369100	AL6G28290
OG0014412	Ag013G1375000	AL6G27880
OG0014414	Ag013G1376500	AL6G27830
OG0014415	Ag013G1380700, Ag013G1380600	AL6G27750
OG0014416	Ag013G1383200	AL6G27600
OG0014418	Ag013G1396200	AL6G27020
OG0014419	Ag013G1397400	AL8G21320
OG0014420	Ag013G1407200	AL6G26550
OG0014421	Ag013G1409200	AL7G24210
OG0014422	Ag013G1412000	AL6G26360
OG0014423	Ag013G1413500	AL6G26290
OG0014424	Ag013G1416400	AL6G26210
OG0014425	Ag013G1419000	AL6G26100
OG0014426	Ag013G1425000	AL6G25830
OG0014427	Ag013G1425500	AL6G25790
OG0014428	Ag013G1425600	AL6G25780
OG0014429	Ag013G1433900	AL6G25570
OG0014430	Ag013G1439000	AL6G25450
OG0014431	Ag013G1441200	AL6G25430
OG0014432	Ag013G1442200	AL6G25330
OG0014433	Ag013G1443100	AL7G42410
OG0014434	Ag013G1443300	AL6G25300
OG0014435	Ag013G1443900	AL6G25280
OG0014436	Ag013G1444700	AL6G25260
OG0014437	Ag013G1446200	AL6G25130
OG0014438	Ag013G1448600	AL6G24970
OG0014439	Ag013G1450300	AL6G24890
OG0014440	Ag013G1452000	AL6G24810
OG0014441	Ag013G1452500	AL6G24760
OG0014442	Ag013G1452800	AL6G24740
OG0014443	Ag013G1455700	AL6G24530
OG0014444	Ag013G1455800	AL6G24520
OG0014445	Ag013G1456300	AL6G24460
OG0014446	Ag013G1459600	AL6G24390
OG0014447	Ag013G1467000	AL6G24030
OG0014448	Ag013G1467100	AL6G24020
OG0014449	Ag013G1476700	AL6G23720
OG0014450	Ag013G1480400	AL6G23480
OG0014451	Ag013G1482300, Ag013G1483100	AL2G11050, nbis-gene-1821
OG0014452	Ag013G1486600	AL6G23140
OG0014453	Ag013G1487200	AL6G23100
OG0014454	Ag013G1488700	AL6G22990
OG0014455	Ag013G1489300	AL6G22940
OG0014456	Ag013G1497200	AL6G22530
OG0014457	Ag013G1498400, Ag013G1498200	AL6G22450
OG0014458	Ag013G1499600	AL7G23970
OG0014459	Ag013G1499800, Ag013G1500000	AL6G22300
OG0014460	Ag013G1504300	AL5G18490
OG0014461	Ag013G1504500	AL6G22000
OG0014462	Ag013G1506400	AL6G21900
OG0014463	Ag013G1511400	AL6G21730
OG0014464	Ag013G1513000	AL6G21660
OG0014465	Ag013G1513100	AL6G21650
OG0014466	Ag013G1513300	AL6G21630
OG0014467	Ag013G1514900	AL6G21500
OG0014468	Ag013G1515200	AL6G21470
OG0014469	Ag013G1515800	AL6G21430
OG0014470	Ag013G1519500	AL6G21240
OG0014471	Ag013G1519600	AL6G21210
OG0014472	Ag013G1521000	AL6G21140
OG0014473	Ag013G1522500	AL6G21090
OG0014474	Ag013G1522600	AL6G21080
OG0014475	Ag013G1523600	AL6G21020
OG0014476	Ag013G1526000	AL6G20880
OG0014477	Ag013G1529100	AL6G20690
OG0014478	Ag013G1530500	AL6G20590
OG0014479	Ag013G1530600	AL6G20570
OG0014480	Ag013G1533200	AL6G20440
OG0014481	Ag007G0863600, Ag013G1538100	AL7G44320
OG0014482	Ag013G1542400	AL6G20040
OG0014483	Ag013G1545200	AL6G19860
OG0014484	Ag013G1545300	AL6G19850
OG0014485	Ag013G1549500	AL6G19500
OG0014486	Ag013G1551200	nbis-gene-1493
OG0014487	Ag013G1552600	AL6G19260
OG0014488	Ag013G1554600	AL6G18910
OG0014489	Ag013G1556100	AL8G18950, nbis-gene-786
OG0014490	Ag013G1556900	AL6G18780
OG0014491	Ag013G1557200	AL6G18750
OG0014493	Ag013G1562000	AL6G18400
OG0014494	Ag013G1563100	nbis-gene-1484
OG0014495	Ag013G1568400	AL6G17900
OG0014496	Ag013G1570700	AL6G17790
OG0014497	Ag013G1571600	AL6G50020
OG0014498	Ag013G1577800	AL7G28030
OG0014499	Ag013G1578600	AL7G28080
OG0014500	Ag013G1579700	AL7G28240
OG0014501	Ag013G1579900	AL7G28250
OG0014502	Ag013G1581700	AL7G28390
OG0014503	Ag013G1581900	AL7G28440
OG0014505	Ag013G1582700	AL4G19630
OG0014506	Ag013G1584400	AL5G24560
OG0014507	Ag013G1584500	AL8G25470
OG0014508	Ag013G1585000	AL4G20030
OG0014509	Ag013G1585100	AL4G19730
OG0014510	Ag013G1585300	AL4G19800
OG0014511	Ag013G1586300	AL4G19960
OG0014512	Ag013G1586400	AL4G19970
OG0014513	Ag013G1587000	AL4G20090
OG0014514	Ag013G1587100	AL4G20110
OG0014515	Ag013G1590400	AL4G20900
OG0014516	Ag013G1590900	AL4G21100
OG0014517	Ag013G1593400	AL4G21280
OG0014518	Ag013G1593700	AL4G21330
OG0014519	Ag013G1593800	AL4G21340
OG0014520	Ag013G1596500	AL4G22790
OG0014521	Ag013G1598700	AL4G22390
OG0014522	Ag013G1599500	AL4G22270
OG0014523	Ag013G1601400	AL4G22090
OG0014524	Ag013G1601800	AL4G22060
OG0014525	Ag013G1602400	AL4G22000
OG0014526	Ag013G1602700	AL4G21940
OG0014527	Ag013G1603800	AL4G21860
OG0014528	Ag013G1604400	AL4G21760
OG0014529	Ag013G1604900	AL4G21730
OG0014530	Ag013G1606500	AL4G22870
OG0014531	Ag013G1607500	AL4G23060
OG0014532	Ag013G1608200	AL4G23120
OG0014533	Ag013G1608800	AL4G23180, AL228U10010
OG0014534	Ag013G1608900	nbis-gene-1030
OG0014535	Ag013G1610900	AL4G23340
OG0014536	Ag013G1613700	AL4G23610
OG0014537	Ag013G1614000	AL4G23640
OG0014538	Ag013G1620700	AL4G24210
OG0014539	Ag013G1621800	AL4G24380
OG0014540	Ag013G1622000	AL4G24410, AL2G20350
OG0014541	Ag013G1624500	AL4G24720
OG0014542	Ag013G1625700	AL4G24850
OG0014543	Ag013G1630600	AL59U10010, AL4G24930
OG0014544	Ag013G1631600	AL4G25000
OG0014545	Ag013G1633000	AL4G25120
OG0014546	Ag013G1633400	AL4G25180
OG0014547	Ag013G1639800	nbis-gene-364
OG0014548	Ag013G1643600	AL6G33390
OG0014549	Ag013G1645500	AL5G39390
OG0014550	Ag013G1645800	AL4G26540
OG0014551	Ag013G1645900	AL4G26550
OG0014552	Ag013G1646000	AL4G26570
OG0014553	Ag013G1647800	AL4G26710
OG0014554	Ag013G1648600, Ag013G1648700, Ag031G3409100	AL4G26740
OG0014555	Ag013G1650400	AL7G29060
OG0014556	Ag013G1654400	AL4G27160
OG0014557	Ag013G1655500	AL4G27240, AL80U10020
OG0014558	Ag013G1656900	AL4G27370
OG0014559	Ag013G1658300	AL4G27420
OG0014560	Ag013G1659000	AL103U10040
OG0014561	Ag013G1660300	AL4G28030
OG0014562	Ag013G1661600	AL4G27860
OG0014563	Ag013G1663600	AL4G27690
OG0014564	Ag013G1664900	AL4G27620
OG0014565	Ag013G1668000	AL4G28220
OG0014566	Ag013G1668400	AL4G28260
OG0014567	Ag013G1670200	AL4G28440
OG0014568	Ag013G1670300	AL4G28450
OG0014569	Ag013G1675300	AL4G29070
OG0014570	Ag013G1677900	AL8G16880
OG0014571	Ag013G1681000	AL8G16570
OG0014572	Ag013G1682600	AL8G16390
OG0014573	Ag013G1682700	AL8G16370
OG0014574	Ag013G1682900	AL8G16350
OG0014575	Ag013G1683100	AL8G16320
OG0014576	Ag013G1684700	AL8G16210
OG0014577	Ag013G1685400	AL8G16130
OG0014578	Ag013G1688300	AL8G15870
OG0014579	Ag013G1688400	AL8G15860
OG0014580	Ag013G1688600	AL8G15840
OG0014581	Ag013G1689300	AL8G15780
OG0014582	Ag013G1694200	AL7G27870
OG0014583	Ag013G1694700	AL7G27800
OG0014584	Ag013G1695400	AL7G27760
OG0014585	Ag013G1696600	AL7G27680
OG0014586	Ag013G1696700	AL7G27670
OG0014587	Ag013G1698800	AL7G27560
OG0014588	Ag013G1699000	AL7G27540
OG0014589	Ag013G1702600	AL1G54070
OG0014590	Ag013G1703000	AL1G53970
OG0014591	Ag013G1703800	AL1G53880
OG0014592	Ag013G1705500	AL1G53530
OG0014593	Ag013G1706000	AL1G53420
OG0014594	Ag013G1707100	AL1G41150
OG0014595	Ag013G1707200	AL1G52620
OG0014596	Ag048G4654700, Ag013G1707800	AL2G36770
OG0014597	Ag013G1708200	AL1G52700
OG0014598	Ag013G1708700	AL1G52800
OG0014599	Ag013G1709600	AL1G53020
OG0014600	Ag013G1710100	AL1G53040
OG0014601	Ag013G1713300	AL1G41280
OG0014602	Ag013G1713400	AL1G41290
OG0014603	Ag013G1714100	AL1G41380
OG0014604	Ag013G1715000	AL1G41450
OG0014605	Ag013G1716900	AL1G41640
OG0014606	Ag013G1718100	AL1G41760
OG0014607	Ag013G1720300	AL1G41920
OG0014608	Ag013G1720400	AL1G41940
OG0014609	Ag013G1721400	AL1G42040
OG0014610	Ag013G1726100	AL1G42760
OG0014611	Ag013G1728500	AL1G42970
OG0014612	Ag013G1730700	AL1G43200
OG0014613	Ag013G1732600	AL1G43380
OG0014614	Ag013G1734200	AL1G43500
OG0014615	Ag013G1736400	AL1G43640
OG0014616	Ag013G1737500	AL1G43750
OG0014617	Ag013G1740200	AL1G43870
OG0014618	Ag013G1741000	AL1G43960
OG0014619	Ag013G1741200	AL1G43990
OG0014620	Ag013G1745700	AL1G44530
OG0014621	Ag013G1746000	AL1G44560
OG0014622	Ag013G1746200	AL1G44580
OG0014623	Ag013G1746600	AL7G28690
OG0014624	Ag013G1747200	AL1G44660
OG0014625	Ag013G1747800	AL1G44700
OG0014626	Ag013G1748300	AL1G44740
OG0014627	Ag013G1752100	AL1G45080
OG0014628	Ag013G1752300	AL1G45120
OG0014629	Ag013G1752900	AL1G45190
OG0014630	Ag013G1753900	AL1G45450
OG0014631	Ag013G1754900	AL1G49390
OG0014632	Ag013G1755000	AL1G49340
OG0014633	Ag013G1757100	AL1G49720
OG0014634	Ag013G1758000	AL1G49670
OG0014635	Ag013G1758400	AL1G49620
OG0014636	Ag013G1758800	AL1G49590
OG0014637	Ag013G1759100	AL1G49560
OG0014638	Ag013G1761300	AL1G45850
OG0014639	Ag013G1761400	AL1G45860
OG0014640	Ag013G1761500	AL1G45870
OG0014641	Ag013G1763000	AL1G46000
OG0014642	Ag013G1765000	AL1G46230
OG0014643	Ag013G1765100	AL1G46240
OG0014644	Ag013G1766100	AL1G46350
OG0014645	Ag013G1766600	AL1G46410
OG0014646	Ag013G1767000	AL1G46470
OG0014647	Ag013G1769000	AL1G46770
OG0014648	Ag062G5051900	AL5G11900
OG0014649	Ag062G5052400	AL5G11990
OG0014650	Ag062G5057300	AL5G12630
OG0014651	Ag062G5059500	AL5G12870
OG0014652	Ag062G5061400	AL5G13180
OG0014653	Ag062G5061500	AL7G28270
OG0014654	Ag062G5061900	AL5G13210
OG0014655	Ag062G5064300	AL5G13400
OG0014656	Ag062G5065200	AL5G13440
OG0014657	Ag004G0419000	AL8G44580
OG0014658	Ag004G0419300	AL8G44540
OG0014659	Ag004G0421100	AL8G44320
OG0014660	Ag004G0423700	AL8G44080
OG0014661	Ag004G0424000	AL8G44050
OG0014662	Ag004G0424200	AL8G44040
OG0014663	Ag004G0424600	AL8G44010
OG0014664	Ag004G0424700	AL8G44000
OG0014665	Ag004G0426300	AL8G43880
OG0014666	Ag004G0426600	AL8G43840
OG0014667	Ag004G0426800	AL8G43820
OG0014668	Ag004G0428800	AL8G43690
OG0014669	Ag004G0429700	AL8G43620
OG0014670	Ag004G0429800	AL8G43610
OG0014671	Ag004G0430600	AL8G43570
OG0014672	Ag004G0432200	AL8G43450
OG0014673	Ag004G0434100, Ag004G0433700	nbis-gene-2212, nbis-gene-6
OG0014674	Ag004G0435200	AL8G43110
OG0014675	Ag004G0440800	AL8G42730
OG0014676	Ag004G0441300	AL455U10030, AL8G42670
OG0014677	Ag004G0442400	AL8G42480
OG0014678	Ag004G0446500	AL8G42370
OG0014679	Ag004G0447200	AL8G42310
OG0014680	Ag004G0448600	AL8G42180
OG0014681	Ag004G0449700	AL8G42070
OG0014682	Ag004G0450600	AL8G42010
OG0014683	Ag004G0452700	AL8G41830
OG0014684	Ag004G0453000	AL8G41790
OG0014685	Ag004G0453100	AL8G41780
OG0014686	Ag004G0453800	AL8G41740
OG0014687	Ag004G0454900	AL8G41640
OG0014688	Ag004G0456200	AL8G41510
OG0014689	Ag004G0456800	AL8G41430
OG0014690	Ag004G0459300	AL8G41250
OG0014691	Ag004G0459700	AL8G41210
OG0014692	Ag004G0460400	AL8G41150
OG0014693	Ag004G0465400	AL8G40750
OG0014694	Ag004G0468200	AL8G40500
OG0014695	Ag004G0468300	AL8G40490
OG0014696	Ag004G0469700	AL8G40470
OG0014697	Ag004G0469900	AL8G40450
OG0014698	Ag004G0470000	AL8G40440
OG0014699	Ag004G0470100	AL4G40530
OG0014700	Ag004G0471200	AL8G40340
OG0014701	Ag004G0472800	AL8G40180
OG0014702	Ag004G0473200	AL8G40160
OG0014703	Ag004G0473400	AL8G40110
OG0014704	Ag004G0475400	AL8G40030
OG0014705	Ag004G0475600	AL8G40020
OG0014706	Ag004G0478900	AL8G39720
OG0014707	Ag004G0482000	AL8G39460
OG0014708	Ag004G0486200	AL8G39150
OG0014709	Ag004G0486300	AL8G39140
OG0014710	Ag004G0488200	AL8G38920
OG0014711	Ag004G0488700	AL8G38870
OG0014712	Ag004G0488900	AL8G38850
OG0014713	Ag004G0489500	AL8G38790
OG0014714	Ag004G0490300	AL8G38680
OG0014715	Ag004G0490500	AL8G38660
OG0014717	Ag004G0495200	AL8G38390
OG0014718	Ag004G0496200	AL8G38310
OG0014719	Ag004G0497300	AL8G38160
OG0014720	Ag004G0499300	AL8G38060
OG0014721	Ag004G0500800	AL8G37930
OG0014722	Ag004G0503300	AL8G37790
OG0014723	Ag004G0505700	AL5G15820
OG0014724	Ag004G0505800	AL8G37580
OG0014725	Ag004G0506100	AL8G37560
OG0014726	Ag004G0508000	AL8G37490
OG0014728	Ag004G0515700	AL6G34760
OG0014729	Ag004G0516000	AL6G34790
OG0014730	Ag004G0518400	AL6G34990
OG0014731	Ag004G0519000	AL6G35010
OG0014732	Ag004G0520200	AL6G35190
OG0014733	Ag004G0521200	AL1G52590
OG0014734	Ag004G0524100	AL6G35450
OG0014735	Ag004G0525900	AL5G24550
OG0014736	Ag004G0526900	AL6G35710
OG0014737	Ag004G0527000	AL6G35730
OG0014738	Ag004G0527100	AL6G35740
OG0014739	Ag004G0527400	AL6G35810
OG0014740	Ag004G0527600	AL6G35840
OG0014741	Ag004G0528300	AL6G35880
OG0014742	Ag004G0529800	AL6G36080
OG0014743	Ag004G0529900	AL6G36090
OG0014744	Ag004G0530200	AL6G42370
OG0014745	Ag004G0530300	AL6G36110
OG0014746	Ag004G0532500	AL6G36190
OG0014747	Ag004G0533900	AL6G36350
OG0014748	Ag004G0534700	AL6G36460
OG0014749	Ag004G0534800	AL6G36470
OG0014750	Ag004G0535400	AL6G36540
OG0014751	Ag004G0536400	AL6G36590
OG0014752	Ag004G0541600	AL6G37050
OG0014753	Ag004G0548700	AL6G37880
OG0014754	Ag004G0549900	AL6G38000
OG0014755	Ag004G0550200	AL6G38030
OG0014756	Ag004G0550400	AL6G38050
OG0014757	Ag004G0551600	AL6G38150
OG0014758	Ag004G0554200	AL6G30870
OG0014759	Ag004G0554900	AL6G31170
OG0014760	Ag004G0558200	AL6G31370
OG0014761	Ag004G0562300	AL6G31570
OG0014762	Ag004G0562900	AL6G31640
OG0014763	Ag004G0565800	AL6G31780
OG0014764	Ag004G0568000	AL6G31940
OG0014765	Ag004G0568500	AL6G31970
OG0014766	Ag004G0568600	AL6G31990
OG0014767	Ag004G0571300	AL6G32120
OG0014768	Ag004G0571400	AL6G32130
OG0014769	Ag004G0572100	AL6G32190
OG0014770	Ag004G0579100	AL6G32470
OG0014771	Ag004G0581600	AL6G32610
OG0014772	Ag004G0583500	AL6G32850
OG0014773	Ag004G0585900	AL6G33020
OG0014774	Ag004G0586900	AL6G33100
OG0014775	Ag004G0587000	AL6G33110
OG0014776	Ag004G0588800, Ag034G4032100	AL1G36500
OG0014777	Ag004G0592600	AL6G33310
OG0014778	Ag004G0594700	AL6G33420
OG0014779	Ag004G0594800	AL6G33430
OG0014780	Ag004G0595900	AL6G33490
OG0014781	Ag004G0600700	AL6G33750
OG0014782	Ag004G0602500	AL6G33950
OG0014783	Ag029G3094900, Ag004G0605100	AL3G40170
OG0014784	Ag004G0605200	AL6G33990
OG0014785	Ag004G0605300	AL6G34010
OG0014786	Ag004G0606200	nbis-gene-2053, nbis-gene-2052
OG0014787	Ag004G0607200	AL8G28310
OG0014788	Ag004G0612000	AL8G37330
OG0014789	Ag004G0614400	AL8G37200
OG0014790	Ag004G0614500	AL8G37190
OG0014791	Ag004G0614900	AL8G37160
OG0014792	Ag004G0615200	AL8G37130
OG0014793	Ag004G0624200	AL8G36760
OG0014795	Ag004G0632400	AL8G36380
OG0014796	Ag004G0634300	AL8G36290
OG0014797	Ag004G0642200	AL8G35920
OG0014798	Ag004G0642500	AL7G52050
OG0014799	Ag004G0642800	AL8G35870
OG0014800	Ag004G0644300	AL8G35800
OG0014801	Ag004G0647700	AL8G35670
OG0014802	Ag004G0648000	AL8G35640
OG0014803	Ag004G0652600	AL8G35460
OG0014804	Ag004G0652700	AL8G35440
OG0014805	Ag004G0661700	nbis-gene-2170
OG0014806	Ag004G0663500	AL8G34870
OG0014807	Ag004G0664600	AL8G34790
OG0014808	Ag004G0664700	AL8G34780
OG0014809	Ag004G0666000	AL8G34640
OG0014810	Ag004G0667800	AL8G34410
OG0014811	Ag004G0669700	AL8G34340
OG0014812	Ag004G0669900	AL8G34320
OG0014813	Ag004G0671000	AL8G34250
OG0014814	Ag004G0671200	AL8G34230
OG0014815	Ag004G0671400	AL8G33630
OG0014816	Ag004G0671500	AL8G34210
OG0014817	Ag004G0671800	AL8G34180
OG0014818	Ag004G0673900	AL8G34030
OG0014819	Ag004G0677400	nbis-gene-2167
OG0014821	Ag004G0680400	AL8G33780
OG0014822	Ag004G0681000	AL8G33730
OG0014823	Ag004G0681800	AL8G33700
OG0014824	Ag004G0682100	AL8G33680
OG0014825	Ag004G0691000	AL8G33390
OG0014826	Ag004G0691800	AL8G33370
OG0014827	Ag004G0695200	AL5G10820
OG0014828	Ag004G0696600	AL3G51460
OG0014829	Ag004G0696700	AL3G47000
OG0014830	Ag004G0698600	AL8G32960
OG0014831	Ag004G0698700	AL8G32970
OG0014832	Ag004G0701300	AL8G33090
OG0014833	Ag004G0710600	AL8G32560
OG0014834	Ag004G0710700	AL8G32550
OG0014835	Ag004G0712100	AL8G32410
OG0014836	Ag004G0722400	AL8G31840
OG0014837	Ag004G0726600	AL8G31680, AL8G31730, AL2G23000
OG0014838	Ag004G0727500	AL8G31660
OG0014839	Ag004G0729000, Ag004G0735000	AL8G31320
OG0014840	Ag004G0731500	AL8G31510
OG0014841	Ag004G0732100	AL8G31490
OG0014842	Ag004G0732700	AL8G31460
OG0014843	Ag004G0733100	nbis-gene-2144
OG0014844	Ag004G0733300	AL8G31410
OG0014845	Ag004G0734500	AL8G31330
OG0014846	Ag004G0737200	AL8G31150
OG0014847	Ag004G0739600	AL8G31070
OG0014848	Ag004G0740700	AL8G31000
OG0014849	Ag004G0753600	AL8G30280
OG0014850	Ag004G0758600	AL5G29430
OG0014851	Ag004G0760700	AL5G29170
OG0014852	Ag004G0762100	AL5G29070
OG0014853	Ag004G0766200	AL5G28870
OG0014854	Ag004G0769400	AL5G28500
OG0014855	Ag004G0769600	AL5G28490
OG0014856	Ag004G0772800	AL5G28320
OG0014857	Ag022G2633900	AL1G64640
OG0014858	Ag022G2639900	AL6G50510
OG0014859	Ag022G2652100	AL6G17780
OG0014860	Ag022G2654100	AL6G17700
OG0014861	Ag039G4253000, Ag022G2656000	AL4G36490
OG0014862	Ag022G2665600	AL6G17360
OG0014863	Ag022G2670600	AL6G17190
OG0014864	Ag022G2673900	AL6G17030
OG0014865	Ag022G2674800	AL6G16970
OG0014866	Ag022G2676800	AL6G16900
OG0014867	Ag022G2677500	AL6G16860
OG0014869	Ag022G2686300	AL6G16400
OG0014870	Ag022G2692200	AL2G19260
OG0014871	Ag022G2697100	AL6G16040
OG0014872	Ag022G2697300	AL6G16030
OG0014873	Ag022G2701200	AL7G29110
OG0014874	Ag022G2703400	AL6G15900
OG0014875	Ag022G2703500	AL6G15890
OG0014876	Ag022G2703600	AL6G15880
OG0014877	Ag022G2703800	AL6G15850
OG0014879	Ag022G2706000	AL6G15710
OG0014880	Ag022G2706600	AL6G15680
OG0014881	Ag022G2707500	AL6G15650
OG0014882	Ag022G2708400	AL6G15600
OG0014883	Ag022G2708800	AL6G15570
OG0014884	Ag022G2714800	AL6G15260
OG0014885	Ag022G2718400	AL6G15070
OG0014886	Ag022G2718500	AL6G15060
OG0014887	Ag022G2719100	AL6G15000
OG0014888	Ag022G2720300	AL469U10010, AL6G14910
OG0014889	Ag022G2724100	AL6G14620
OG0014890	Ag022G2724400	AL6G14580
OG0014891	Ag022G2726900	AL6G14410
OG0014892	Ag022G2731600	AL6G14210
OG0014893	Ag022G2731900, Ag024G2880700, Ag014G1912100	AL5G11430, AL5G11420
OG0014894	Ag022G2732200	AL6G14160
OG0014895	Ag022G2733100	AL6G14040
OG0014896	Ag022G2734000	AL6G14000
OG0014897	Ag022G2735300	AL6G13920
OG0014898	Ag022G2735400	AL6G13910
OG0014899	Ag022G2737900	AL6G13840
OG0014900	Ag022G2739300	AL6G13760
OG0014901	Ag022G2740000	AL6G13710
OG0014902	Ag022G2742700	AL6G13560
OG0014903	Ag022G2743400	AL6G13500
OG0014904	Ag022G2744300	AL6G13430
OG0014905	Ag022G2744800	AL7G44590
OG0014906	Ag022G2748400	AL6G13210
OG0014907	Ag022G2749200	AL6G13170
