Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0016559	Ag016G2342700	Cg008G2950300, Cg008G2949600
OG0016560	Ag016G2343000	Cg001G0137400
OG0016561	Ag016G2345400	Cg008G2948700
OG0016562	Ag016G2359000	Cg008G2943900
OG0016564	Ag016G2372000	Cg003G0736500, Cg003G0861700
OG0016565	Ag016G2391900	Cg003G0859600, Cg003G0738400
OG0016566	Ag016G2397000	Cg003G0859000, Cg003G0739000
OG0016567	Ag065G5116900	Cg001G0108800
OG0016568	Ag065G5122600	Cg001G0106900
OG0016570	Ag065G5125000	Cg001G0105400
OG0016571	Ag065G5125500	Cg001G0105300
OG0016572	Ag065G5127300	Cg002G0558800
OG0016573	Ag025G2909000	Cg008G2875600
OG0016574	Ag025G2913400	Cg001G0242300
OG0016575	Ag025G2918900	Cg006G1852700
OG0016576	Ag025G2922600	Cg006G1851800
OG0016577	Ag025G2922700	Cg006G1851700
OG0016578	Ag025G2924500	Cg006G1851600
OG0016579	Ag025G2930900	Cg006G1850000
OG0016580	Ag025G2934300	Cg006G1849400
OG0016581	Ag025G2934500	Cg006G1849200
OG0016582	Ag025G2940900	Cg003G0726100, Cg014G3028600
OG0016583	Ag025G2948700	Cg006G1843900
OG0016584	Ag025G2953300	Cg006G1842000
OG0016585	Ag025G2958100	Cg006G1841000
OG0016586	Ag025G2959200	Cg003G0762100
OG0016587	Ag025G2963000	Cg006G1840500
OG0016588	Ag025G2965800	Cg006G1839300
OG0016589	Ag025G2970100	Cg006G1837800, Cg006G1837700
OG0016590	Ag025G2972400	Cg006G1837500
OG0016591	Ag025G2975100	Cg006G1837400
OG0016592	Ag025G2975200	Cg006G1837300
OG0016593	Ag025G2975500	Cg006G1837000
OG0016594	Ag025G2975700	Cg006G1836900
OG0016595	Ag072G5252100	Cg007G2520600
OG0016596	Ag072G5252500	Cg007G2520400
OG0016597	Ag072G5255200	Cg007G2519800
OG0016598	Ag011G1026000	Cg001G0000200
OG0016599	Ag011G1026100	Cg001G0000300
OG0016600	Ag011G1026200	Cg001G0000400
OG0016601	Ag011G1026500	Cg001G0000700
OG0016602	Ag011G1027700	Cg001G0001900
OG0016603	Ag011G1027900	Cg001G0002100
OG0016604	Ag011G1028200	Cg001G0002400
OG0016605	Ag011G1028300	Cg001G0002500
OG0016606	Ag011G1028400	Cg001G0002600
OG0016607	Ag011G1029200	Cg001G0003400
OG0016608	Ag011G1029300	Cg001G0003500
OG0016609	Ag011G1031500	Cg001G0005100
OG0016610	Ag011G1031600	Cg001G0005200
OG0016611	Ag011G1031700	Cg001G0005300
OG0016612	Ag011G1031800	Cg001G0005400
OG0016613	Ag011G1035400	Cg001G0007100
OG0016614	Ag011G1038400	Cg001G0008300
OG0016615	Ag011G1043400	Cg001G0010800
OG0016616	Ag011G1044200	Cg001G0011400
OG0016617	Ag011G1117300, Ag011G1044500	Cg001G0011900
OG0016619	Ag011G1052400	Cg001G0014100
OG0016620	Ag011G1054400	Cg001G0015100
OG0016621	Ag011G1054700	Cg001G0015300
OG0016622	Ag011G1057400	Cg001G0015900
OG0016623	Ag011G1058200	Cg001G0016300
OG0016624	Ag011G1058900	Cg001G0016600
OG0016625	Ag011G1059000	Cg001G0016700
OG0016626	Ag011G1059400	Cg001G0017000
OG0016627	Ag011G1060500	Cg001G0017900
OG0016628	Ag011G1063000	Cg001G0019300
OG0016629	Ag011G1064800	Cg001G0020100
OG0016630	Ag011G1067300	Cg001G0021400
OG0016631	Ag011G1067800	Cg001G0021900
OG0016632	Ag011G1070900	Cg001G0023700
OG0016633	Ag011G1075300	Cg001G0025600
OG0016634	Ag011G1080800	Cg001G0028500
OG0016635	Ag011G1081100	Cg001G0028800
OG0016636	Ag011G1084200	Cg001G0029800
OG0016638	Ag011G1091200	Cg001G0032300
OG0016639	Ag011G1091600	Cg001G0041000
OG0016640	Ag011G1091800	Cg001G0032700
OG0016641	Ag011G1091900	Cg001G0032800
OG0016642	Ag011G1093100	Cg001G0033000
OG0016643	Ag011G1093500	Cg001G0033400
OG0016644	Ag011G1099300	Cg001G0036400
OG0016645	Ag011G1100200	Cg001G0036800
OG0016646	Ag011G1100300	Cg001G0036900
OG0016647	Ag011G1102900	Cg001G0038500
OG0016648	Ag011G1107000	Cg001G0039000
OG0016649	Ag011G1107200	Cg001G0039200
OG0016650	Ag011G1107400	Cg001G0039400
OG0016651	Ag011G1107600	Cg001G0039600
OG0016652	Ag011G1112600	Cg001G0040400
OG0016653	Ag011G1113100	Cg001G0040800
OG0016654	Ag011G1113400	Cg001G0041100
OG0016655	Ag011G1113900	Cg001G0041700
OG0016656	Ag011G1114600, Ag011G1172000	Cg001G0079400
OG0016658	Ag011G1120400	Cg001G0044600
OG0016659	Ag011G1120800	Cg001G0044900
OG0016660	Ag011G1121400	Cg001G0045200
OG0016661	Ag011G1125200	Cg001G0046800
OG0016662	Ag011G1125300	Cg001G0046900
OG0016663	Ag011G1126100	Cg001G0047200
OG0016664	Ag011G1126200	Cg001G0048600
OG0016666	Ag011G1129600	Cg001G0047900
OG0016667	Ag011G1130300	Cg001G0047500
OG0016668	Ag011G1131900	Cg001G0049000
OG0016669	Ag011G1149400	Cg001G0054600
OG0016670	Ag011G1149900	Cg001G0054700
OG0016671	Ag011G1151300	Cg001G0055400
OG0016672	Ag011G1156500	Cg001G0057800
OG0016673	Ag011G1157000	Cg001G0058200
OG0016674	Ag011G1159600	Cg001G0058800
OG0016675	Ag011G1171600	Cg001G0079600
OG0016676	Ag011G1173600	Cg001G0078700
OG0016677	Ag011G1178800	Cg003G0874200, Cg016G3060800
OG0016678	Ag011G1178900	Cg003G0874300
OG0016679	Ag011G1179100	Cg001G0075700
OG0016680	Ag011G1182900	Cg001G0073900
OG0016681	Ag011G1185300	Cg001G0072600
OG0016682	Ag011G1185500	Cg001G0072500
OG0016683	Ag011G1195400	Cg001G0069000
OG0016684	Ag011G1197600	Cg003G1061200
OG0016685	Ag011G1199600, Ag011G1200200	Cg001G0067400
OG0016686	Ag011G1200800	Cg001G0067300
OG0016687	Ag011G1200900	Cg001G0067200
OG0016688	Ag011G1201100	Cg001G0067100
OG0016689	Ag011G1201200	Cg007G2460200
OG0016690	Ag011G1201500	Cg001G0066800
OG0016691	Ag011G1201900	Cg002G0630400
OG0016692	Ag011G1202600	Cg001G0066500
OG0016693	Ag011G1213100	Cg001G0120700
OG0016694	Ag011G1217900	Cg001G0062100
OG0016695	Ag011G1228300	Cg001G0082300
OG0016696	Ag011G1229700	Cg006G2187100
OG0016697	Ag011G1229800	Cg001G0082400
OG0016698	Ag011G1233200	Cg001G0083700
OG0016699	Ag011G1233500	Cg001G0083900
OG0016700	Ag011G1235200	Cg001G0084100
OG0016701	Ag011G1237800	Cg001G0085000
OG0016702	Ag011G1237900	Cg001G0085100
OG0016703	Ag011G1243800	Cg001G0086900
OG0016704	Ag011G1255100	Cg001G0120400
OG0016705	Ag011G1255500	Cg001G0089100
OG0016706	Ag011G1260500	Cg001G0090700
OG0016707	Ag011G1260600	Cg001G0090800
OG0016708	Ag011G1260800	Cg001G0091000
OG0016709	Ag011G1263700	Cg001G0092000
OG0016710	Ag011G1267000	Cg001G0093000
OG0016711	Ag011G1270600	Cg001G0094300
OG0016712	Ag011G1270800	Cg001G0094500
OG0016713	Ag011G1270900	Cg001G0094600
OG0016714	Ag098G5474800	Cg002G0550500
OG0016715	Ag098G5475500	Cg002G0550900
OG0016716	Ag064G5105400	Cg004G1308400
OG0016717	Ag064G5106500	Cg004G1309100
OG0016718	Ag064G5110100	Cg004G1310600
OG0016719	Ag064G5110400	Cg004G1310900
OG0016720	Ag018G2436300	Cg007G2497100
OG0016721	Ag018G2440300	Cg007G2494900
OG0016722	Ag018G2440400	Cg007G2494800
OG0016723	Ag018G2448100	Cg007G2490200
OG0016724	Ag018G2453100	Cg006G2034200
OG0016725	Ag018G2458700	Cg006G2031500
OG0016726	Ag018G2461100	Cg006G2028900
OG0016727	Ag018G2463400	Cg006G2027000
OG0016729	Ag018G2473400	Cg006G2019200
OG0016730	Ag018G2473900	Cg006G2018900
OG0016731	Ag018G2475600	Cg006G2018500
OG0016732	Ag018G2477400	Cg006G2017300
OG0016733	Ag018G2478900	Cg006G2015300
OG0016734	Ag018G2480900	Cg006G2014600
OG0016735	Ag019G2496500, Ag019G2496600	Cg003G0712700, Cg014G3043300
OG0016736	Ag019G2502200	Cg003G0713600
OG0016737	Ag019G2512600	Cg014G3037600, Cg003G0718400
OG0016738	Ag019G2516000	Cg014G3045800, Cg003G0709900
OG0016739	Ag019G2517600	Cg003G0709000, Cg014G3046800
OG0016740	Ag019G2518800	Cg014G3047300, Cg003G0708300
OG0016741	Ag019G2522900	Cg014G3048500, Cg003G0707000
OG0016742	Ag019G2523100	Cg003G0706900, Cg014G3048600
OG0016743	Ag019G2532300	Cg014G3052700, Cg003G0703000
OG0016744	Ag019G2536800	Cg014G3054600, Cg003G0701300
OG0016745	Ag019G2540700	Cg003G0700100
OG0016747	Ag019G2544800	Cg003G0698800
OG0016748	Ag019G2545100	Cg003G0698600
OG0016749	Ag019G2549200	Cg001G0034900
OG0016750	Ag019G2549500	Cg005G1454900
OG0016751	Ag019G2549600	Cg006G2102300
OG0016752	Ag019G2550500	Cg005G1779000
OG0016753	Ag019G2551000	Cg005G1778800
OG0016754	Ag019G2551300	Cg005G1778600
OG0016755	Ag010G0982300	Cg006G2005400
OG0016756	Ag010G0988600	Cg006G2011900
OG0016757	Ag010G0994400	Cg001G0140400
OG0016758	Ag010G1000400	Cg001G0136700
OG0016759	Ag010G1003300	Cg001G0135100
OG0016760	Ag010G1007300	Cg001G0129400
OG0016761	Ag010G1014700	Cg001G0125600
OG0016762	Ag010G1016000	Cg001G0124900
OG0016763	Ag010G1016100	Cg001G0124800
OG0016764	Ag010G1016500	Cg001G0124600
OG0016765	Ag010G1017400	Cg001G0123900
OG0016766	Ag010G1019300	Cg001G0122700
OG0016767	Ag010G1021000	Cg001G0122100
OG0016768	Ag010G1023600	Cg001G0119900
OG0016769	Ag010G1024900	Cg001G0118600
OG0016770	Ag085G5417800	Cg002G0672600
OG0016938	Ag055G4901900	Cg002G0564100
OG0016939	Ag055G4907500	Cg002G0557600
OG0016940	Ag055G4916800	Cg002G0542700
OG0016941	Ag055G4921400	Cg002G0544700
OG0016942	Ag055G4927300	Cg002G0546400
OG0016943	Ag055G4928100	Cg002G0546000
OG0016944	Ag055G4930400	Cg002G0548500
OG0016945	Ag074G5268100, Ag035G4080200	Cg002G0694700
OG0016946	Ag074G5275700	Cg002G0688700
OG0016947	Ag013G1340800	Cg001G0326300
OG0016948	Ag013G1341500	Cg008G2745100
OG0016949	Ag013G1343400	Cg008G2743900
OG0016950	Ag013G1348600	Cg008G2741700
OG0016951	Ag013G1355600	Cg008G2740500
OG0016952	Ag013G1356000	Cg008G2740100
OG0016953	Ag019G2545600, Ag013G1356900	Cg003G0697900
OG0016954	Ag013G1365100	Cg008G2737500
OG0016955	Ag013G1369900	Cg008G2735600
OG0016956	Ag013G1386300	Cg008G2729300
OG0016957	Ag013G1388300	Cg008G2728400
OG0016958	Ag013G1393000	Cg008G2727000
OG0016959	Ag013G1394800	Cg008G2726400
OG0016960	Ag013G1420400	Cg008G2716000
OG0016961	Ag013G1425700	Cg008G2713800
OG0016962	Ag013G1438800	Cg004G1361100
OG0016963	Ag013G1442300	Cg001G0370200
OG0016964	Ag013G1445800	Cg008G2708500
OG0016965	Ag013G1447900	Cg006G1884800
OG0016966	Ag013G1456000	Cg008G2702300
OG0016967	Ag013G1456200	Cg008G2702100
OG0016968	Ag013G1461900	Cg008G2700600
OG0016969	Ag013G1462000	Cg008G2700500
OG0016970	Ag013G1463100	Cg008G2700000
OG0016971	Ag013G1463400	Cg008G2699700
OG0016972	Ag013G1464800	Cg001G0320100
OG0016974	Ag013G1486200	Cg008G2690700
OG0016975	Ag013G1489400	Cg008G2688400
OG0016976	Ag013G1491100	Cg008G2687200
OG0016977	Ag013G1495600	Cg008G2685700
OG0016978	Ag013G1500300	Cg008G2682800
OG0016979	Ag013G1500700	Cg008G2682400
OG0016980	Ag013G1502700	Cg008G2681500
OG0016981	Ag013G1510000	Cg008G2678800
OG0016982	Ag013G1513900	Cg008G2677100
OG0016984	Ag013G1516100	Cg008G2675700
OG0016985	Ag013G1519200	Cg008G2674300
OG0016986	Ag013G1529200	Cg008G2668800
OG0016987	Ag013G1529300	Cg008G2668700
OG0016988	Ag013G1531500	Cg008G2667700
OG0016989	Ag013G1533300	Cg008G2666700
OG0016990	Ag013G1534200	Cg008G2666500
OG0016991	Ag013G1534400	Cg008G2666300
OG0016992	Ag013G1541000	Cg008G2663600
OG0016994	Ag013G1543100	Cg008G2662700
OG0016995	Ag013G1544300	Cg008G2662500
OG0016996	Ag013G1546300	Cg008G2661200
OG0016997	Ag013G1547400	Cg008G2660500
OG0016999	Ag013G1548300	Cg008G2659800
OG0017001	Ag013G1553900	Cg008G2656800
OG0017002	Ag013G1557500	Cg008G2654800
OG0017003	Ag013G1559600	Cg008G2654000
OG0017004	Ag013G1561500	Cg008G2652700
OG0017005	Ag095G5470900, Ag013G1562300	Cg008G2651900
OG0017006	Ag013G1562500	Cg008G2651600
OG0017007	Ag013G1567200	Cg008G2648800
OG0017008	Ag013G1579300	Cg001G0154000
OG0017009	Ag013G1582800	Cg005G1699500
OG0017010	Ag013G1583300	Cg005G1698600
OG0017011	Ag013G1583400	Cg005G1697800
OG0017012	Ag013G1583500	Cg005G1691400
OG0017013	Ag013G1584300	Cg005G1691200
OG0017014	Ag013G1587600	Cg005G1683000
OG0017015	Ag013G1589200	Cg005G1679500
OG0017016	Ag013G1589500	Cg005G1678600
OG0017017	Ag013G1594700	Cg005G1667300
OG0017018	Ag013G1597700	Cg005G1659600
OG0017019	Ag013G1601900	Cg005G1656100
OG0017020	Ag013G1602300	Cg005G1655500
OG0017021	Ag013G1605500	Cg005G1652100
OG0017023	Ag013G1607400	Cg005G1650100
OG0017024	Ag013G1608500	Cg005G1648900
OG0017025	Ag013G1609300	Cg005G1648200
OG0017026	Ag013G1612100	Cg005G1645100
OG0017027	Ag013G1623200	Cg005G1635900
OG0017028	Ag013G1631300, Ag024G2898000	Cg007G2257400
OG0017029	Ag013G1636600	Cg005G1627000
OG0017030	Ag013G1639500	Cg005G1624400
OG0017031	Ag013G1642700	Cg005G1621600
OG0017033	Ag013G1650100	Cg005G1616300
OG0017034	Ag013G1652500	Cg005G1615200
OG0017035	Ag013G1658200	Cg005G1612000
OG0017036	Ag013G1667300	Cg005G1605700
OG0017037	Ag013G1677200	Cg008G2929300
OG0017039	Ag013G1681800	Cg008G2934000
OG0017040	Ag013G1689000	Cg006G2229200
OG0017041	Ag013G1689400	Cg008G2942300
OG0017042	Ag013G1693700	Cg001G0151500
OG0017043	Ag013G1696900	Cg001G0149000
OG0017044	Ag013G1698400, Ag004G0735500	Cg003G0945800
OG0017045	Ag013G1701900	Cg008G2903500
OG0017046	Ag013G1704900	Cg006G1859000
OG0017048	Ag013G1706400	Cg006G1999000
OG0017049	Ag013G1706600	Cg006G1999100
OG0017050	Ag013G1706700	Cg006G1999200
OG0017051	Ag013G1707400	Cg006G1871000
OG0017052	Ag013G1708600	Cg006G1872400
OG0017054	Ag013G1711200	Cg002G0690200
OG0017055	Ag013G1712300	Cg006G1998900
OG0017056	Ag013G1713600	Cg006G1997900
OG0017057	Ag013G1714300	Cg006G1997200
OG0017058	Ag013G1720000	Cg006G1992100
OG0017059	Ag013G1724800	Cg006G1987800
OG0017060	Ag013G1725000	Cg006G1987700
OG0017061	Ag013G1729200	Cg006G1984000, Cg006G1982600, Cg006G1982200, Cg006G1981700, Cg006G1981300
OG0017062	Ag013G1734400	Cg006G1978000
OG0017063	Ag013G1736500	Cg006G1975900
OG0017064	Ag013G1739000	Cg006G1974400
OG0017065	Ag013G1740500	Cg006G1973900
OG0017066	Ag013G1742200	Cg006G1972600
OG0017067	Ag013G1745000	Cg006G1970100
OG0017068	Ag013G1745600	Cg001G0310500
OG0017069	Ag013G1745800	Cg006G1969300
OG0017070	Ag013G1747100	Cg006G1968400
OG0017071	Ag013G1753200	Cg006G1963600
OG0017072	Ag013G1758100	Cg006G1958800
OG0017073	Ag013G1758900	Cg006G1958200
OG0017074	Ag013G1762100	Cg006G1954900
OG0017075	Ag013G1766800	Cg006G1950000
OG0017076	Ag013G1767300	Cg006G1949400
OG0017077	Ag013G1767500	Cg006G1949200
OG0017078	Ag013G1768800	Cg006G1947300
OG0017079	Ag062G5055200	Cg002G0682200
OG0017080	Ag062G5060400	Cg002G0679800
OG0017081	Ag062G5061200	Cg002G0677600
OG0017082	Ag062G5062300	Cg002G0677100
OG0017083	Ag062G5063600	Cg002G0676500
OG0017084	Ag004G0418100	Cg003G1061400
OG0017085	Ag004G0420300	Cg003G1059600
OG0017086	Ag004G0422500	Cg003G1057500
OG0017087	Ag004G0422900	Cg003G1057100
OG0017088	Ag004G0427400	Cg003G1053100
OG0017089	Ag004G0428300	Cg003G1052800
OG0017090	Ag004G0429300	Cg003G1052000
OG0017092	Ag004G0430900	Cg003G1050700
OG0017093	Ag004G0432400	Cg003G1049500
OG0017094	Ag004G0434700	Cg003G1047800
OG0017095	Ag004G0435300	Cg003G1047300
OG0017097	Ag004G0437000	Cg003G1046100
OG0017098	Ag004G0439900	Cg003G1044900
OG0017099	Ag004G0440400	Cg003G1044300
OG0017100	Ag004G0441400	Cg003G1042400
OG0017101	Ag004G0441500	Cg003G1042500
OG0017102	Ag004G0443800	Cg003G1043500
OG0017103	Ag004G0445300	Cg003G1041600
OG0017104	Ag004G0447400	Cg003G1040000
OG0017105	Ag004G0452100	Cg003G1036600
OG0017106	Ag004G0454600	Cg003G1034400
OG0017107	Ag004G0457500	Cg003G1031600
OG0017108	Ag004G0459100	Cg003G1030800
OG0017109	Ag004G0460300	Cg003G1029900
OG0017110	Ag004G0460500	Cg003G1029700
OG0017111	Ag004G0462900	Cg003G1028000
OG0017112	Ag004G0470900	Cg003G1023900
OG0017113	Ag004G0473500	Cg003G1021600
OG0017114	Ag004G0474800	Cg003G1021300
OG0017115	Ag004G0476600	Cg003G1019900
OG0017116	Ag004G0480400	Cg003G1016800
OG0017117	Ag004G0487700	Cg003G1012400
OG0017118	Ag004G0495900	Cg003G1006900
OG0017119	Ag004G0496600	Cg003G1006200
OG0017120	Ag004G0497100	Cg003G1005600
OG0017121	Ag004G0510000	Cg008G2787600
OG0017122	Ag004G0510600	Cg008G2788300
OG0017123	Ag004G0511500, Ag004G0511400	Cg008G2788900
OG0017124	Ag004G0514600	Cg008G2791100
OG0017125	Ag004G0518000	Cg008G2793400
OG0017126	Ag004G0519700	Cg008G2794700
OG0017127	Ag004G0523000	Cg008G2796300
OG0017128	Ag004G0523100	Cg008G2796400
OG0017129	Ag004G0528600	Cg008G2800500
OG0017130	Ag004G0530700	Cg008G2801900
OG0017131	Ag004G0533700	Cg008G2803300
OG0017132	Ag004G0534900	Cg008G2804600
OG0017133	Ag004G0540600	Cg005G1451000
OG0017134	Ag004G0545100	Cg008G2811800
OG0017135	Ag004G0545800	Cg008G2812600
OG0017136	Ag004G0550800	Cg008G2817600
OG0017137	Ag004G0551100	Cg008G2817800
OG0017138	Ag004G0553700	Cg008G2759300
OG0017139	Ag004G0554400	Cg008G2760900
OG0017140	Ag004G0555300	Cg008G2761900
OG0017141	Ag004G0558000	Cg008G2763500
OG0017142	Ag004G0560200	Cg008G2764800
OG0017143	Ag004G0565700	Cg008G2767300
OG0017144	Ag004G0566800	Cg008G2768100
OG0017145	Ag004G0567800	Cg008G2768600
OG0017146	Ag004G0580300, Ag004G0580000	Cg008G2773900
OG0017147	Ag004G0580900	Cg008G2774400
OG0017148	Ag004G0582000	Cg008G2775100
OG0017149	Ag004G0593900	Cg008G2781300
OG0017150	Ag004G0598700	Cg008G2783800
OG0017151	Ag004G0601800	Cg008G2785200
OG0017152	Ag004G0606100	Cg008G2786400
OG0017154	Ag004G0631200, Ag075G5299100	Cg003G0989800
OG0017155	Ag004G0634500	Cg003G0988000
OG0017156	Ag004G0656500	Cg003G0979100
OG0017157	Ag004G0659800	Cg002G0590100
OG0017158	Ag004G0664200	Cg003G0975700
OG0017159	Ag004G0665100	Cg003G0975200
OG0017160	Ag004G0665500	Cg003G0974800
OG0017161	Ag004G0665600	Cg003G0974700
OG0017162	Ag004G0670000	Cg003G0972000
OG0017163	Ag004G0673800	Cg003G0969300
OG0017164	Ag004G0678100	Cg003G0968300
OG0017165	Ag004G0679300	Cg003G0967600
OG0017166	Ag004G0688300	Cg003G0965000
OG0017167	Ag004G0695100	Cg003G0962400
OG0017168	Ag004G0699000	Cg001G0142600
OG0017169	Ag004G0699600	Cg003G0960600
OG0017171	Ag004G0706300	Cg003G0958000
OG0017172	Ag004G0707100	Cg003G0957400
OG0017173	Ag004G0711800	Cg003G0955200
OG0017174	Ag004G0716000	Cg003G0953400
OG0017175	Ag004G0744700	Cg003G0941800
OG0017176	Ag004G0745700	Cg003G0940600
OG0017177	Ag004G0750600	Cg003G0938200
OG0017178	Ag004G0751900	Cg003G0937600
OG0017179	Ag004G0752000	Cg003G0937500
OG0017180	Ag004G0753800	Cg003G0936800
OG0017181	Ag004G0768400	Cg002G0536900
OG0017182	Ag004G0768800	Cg002G0537100
OG0017183	Ag004G0770600	Cg002G0538200
OG0017184	Ag004G0771200	Cg002G0538500
OG0017185	Ag022G2654600	Cg008G2645700
OG0017186	Ag022G2668200	Cg008G2643500
OG0017187	Ag022G2668700	Cg008G2643300
OG0017188	Ag022G2668900	Cg008G2643100
OG0017189	Ag022G2669200	Cg008G2643000
OG0017190	Ag022G2670400	Cg008G2642600
OG0017192	Ag022G2675000	Cg008G2640500
OG0017193	Ag022G2677200	Cg008G2639900
OG0017194	Ag022G2683300	Cg008G2636900
OG0017195	Ag022G2685500	Cg001G0320900
OG0017197	Ag022G2705400	Cg008G2630400
OG0017198	Ag022G2707700	Cg008G2629300
OG0017199	Ag022G2715900	Cg008G2625400
OG0017201	Ag022G2717600	Cg008G2624800
OG0017202	Ag022G2719300	Cg008G2623800
OG0017203	Ag022G2719900	Cg008G2623500
OG0017204	Ag022G2724300	Cg008G2621400
OG0017205	Ag022G2740300	Cg008G2612000
OG0017206	Ag022G2750600	Cg008G2607200
OG0017207	Ag022G2753600	Cg008G2605700
OG0017209	Ag022G2764900	Cg008G2601300
OG0017210	Ag022G2765100	Cg008G2601100
OG0017212	Ag022G2768700	Cg008G2985200
OG0017213	Ag022G2769300	Cg008G2598900
OG0017214	Ag022G2771200	Cg008G2598300
OG0017215	Ag022G2771500	Cg008G2597900
OG0017216	Ag022G2777500	Cg008G2594400
OG0017217	Ag022G2782500	Cg008G2592400
OG0017218	Ag022G2784400	Cg008G2591300
OG0017219	Ag022G2788900	Cg008G2588100
OG0017220	Ag022G2791100	Cg008G2586500
OG0017221	Ag022G2791400	Cg008G2586300
OG0017222	Ag022G2792000	Cg008G2585800
OG0017223	Ag022G2792100	Cg008G2585700
OG0017224	Ag022G2793100	Cg008G2584600
OG0017225	Ag022G2794600	Cg008G2584300
OG0017226	Ag075G5284800	Cg001G0379000
OG0017227	Ag075G5294000	Cg001G0383200
OG0017228	Ag075G5300400	Cg001G0388600
OG0017229	Ag075G5305700	Cg001G0391900
OG0017230	Ag048G4556800	Cg007G2581300
OG0017231	Ag048G4557000	Cg007G2581500
OG0017232	Ag048G4557300	Cg007G2582600
OG0017233	Ag048G4559800	Cg007G2578900
OG0017234	Ag048G4561600	Cg007G2578100
OG0017235	Ag048G4563800	Cg007G2576400
OG0017236	Ag048G4565400	Cg007G2575200
OG0017237	Ag048G4578000	Cg007G2570100
OG0017238	Ag048G4580100	Cg007G2569500
OG0017239	Ag048G4580200	Cg007G2569400
OG0017240	Ag048G4581500	Cg007G2568300
OG0017241	Ag048G4584300	Cg007G2566900
OG0017242	Ag048G4585400	Cg006G1862000
OG0017243	Ag048G4587200	Cg007G2566000
OG0017244	Ag048G4589300	Cg007G2564400
OG0017245	Ag048G4598000	Cg007G2558900
OG0017246	Ag048G4607000	Cg007G2556400
OG0017247	Ag048G4618400	Cg007G2551800
OG0017248	Ag048G4621700	Cg007G2550400
OG0017249	Ag048G4622100	Cg007G2550100
OG0017250	Ag048G4623200	Cg007G2549500
OG0017251	Ag048G4633400	Cg007G2547100
OG0017252	Ag048G4640500	Cg007G2545800
OG0017253	Ag048G4640800	Cg007G2545500
OG0017254	Ag048G4641300	Cg007G2545100
OG0017255	Ag048G4641900	Cg007G2544500
OG0017256	Ag002G0224700, Ag048G4648500	Cg007G2541000
OG0017257	Ag048G4650600	Cg007G2540200
OG0017258	Ag048G4652900	Cg007G2538400
OG0017260	Ag012G1308400, Ag048G4666900	Cg002G0652900
OG0017261	Ag048G4685300	Cg007G2530700
OG0017262	Ag048G4687700	Cg007G2529700
OG0017263	Ag048G4692900	Cg007G2529100
OG0017264	Ag048G4693200	Cg007G2528800
OG0017265	Ag048G4704000	Cg007G2526500
OG0017266	Ag048G4718900	Cg007G2327900
OG0017267	Ag040G4337200	Cg004G1410000
OG0017268	Ag040G4349400	Cg004G1414000
OG0017269	Ag049G4735200	Cg002G0553800
OG0017270	Ag049G4735700	Cg002G0554400
OG0017271	Ag032G3419400	Cg006G1780500
OG0017272	Ag032G3421700	Cg006G1782200
OG0017273	Ag032G3423100	Cg006G1782500
OG0017274	Ag032G3425900	Cg006G1784000
OG0017275	Ag032G3426600	Cg004G1444100
OG0017276	Ag032G3427800	Cg006G1785400
OG0017277	Ag032G3430000	Cg006G1786500
OG0017279	Ag032G3434700	Cg006G1787500
OG0017280	Ag032G3438200	Cg006G1789100
OG0017281	Ag032G3439800	Cg006G1789700
OG0017282	Ag032G3441200	Cg006G1790000
OG0017283	Ag032G3442000	Cg006G1790400
OG0017285	Ag032G3448600	Cg006G1793500
OG0017286	Ag032G3453600	Cg006G1795800
OG0017288	Ag032G3464500	Cg006G1799100
OG0017290	Ag032G3470900	Cg005G1746300
OG0017291	Ag032G3474500	Cg006G1804300
OG0017292	Ag054G4879900	Cg005G1572000
OG0017293	Ag054G4892400	Cg005G1567600
OG0017294	Ag054G4896700	Cg005G1566200
OG0017295	Ag082G5406800	Cg003G0913700
OG0017296	Ag007G0849600	Cg003G0815100
OG0017297	Ag007G0855900	Cg003G0838700
OG0017306	Ag007G0870300, Ag076G5314300	Cg001G0289000
OG0017307	Ag007G0873900, Ag007G0879300	Cg001G0286800
OG0017308	Ag007G0884200	Cg001G0281500
OG0017309	Ag007G0887300, Ag034G3833600	Cg006G2134500
OG0017310	Ag007G0887600	Cg001G0276500
OG0017311	Ag007G0893100	Cg001G0271200
OG0017312	Ag007G0893200	Cg001G0271100
OG0017313	Ag007G0899900	Cg001G0265600
OG0017314	Ag007G0910100	Cg001G0260800
OG0017315	Ag007G0910500	Cg001G0260500
OG0017316	Ag007G0910700	Cg001G0260300
OG0017317	Ag007G0912300	Cg001G0259800
OG0017318	Ag007G0923000	Cg001G0251100
OG0017319	Ag007G0926100	Cg001G0249100
OG0017320	Ag007G0930700	Cg001G0248400
OG0017322	Ag078G5329500, Ag034G3928000	Cg007G2344800
OG0017323	Ag078G5332900	Cg007G2500000
OG0017324	Ag078G5333600	Cg007G2500400
