Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0016127	Ag069G5232900	XP_018465462.1, XP_018452042.1
OG0016128	Ag036G4084400	XP_018459505.1, XP_018445036.1
OG0016129	Ag036G4085600	XP_018446897.1
OG0016130	Ag036G4088000	XP_018445886.1
OG0016131	Ag036G4091200	XP_018468470.1
OG0016132	Ag036G4092100	XP_018468005.1
OG0016133	Ag036G4094700	XP_018453325.1
OG0016134	Ag036G4098900	XP_018445890.1, XP_018445889.1
OG0016135	Ag036G4099400	XP_018448679.1, XP_018462513.1
OG0016136	Ag036G4100000	XP_018443064.1
OG0016137	Ag036G4100100	XP_018468102.1
OG0016138	Ag036G4108100	XP_018461591.1, XP_018446265.1
OG0016139	Ag036G4112500	XP_018446183.1
OG0016140	Ag036G4113900	XP_018442606.1, XP_018444282.1
OG0016141	Ag036G4114900	XP_018472242.1
OG0016142	Ag036G4115000	XP_018450058.1
OG0016143	Ag036G4115400	XP_018462913.1, XP_018453718.1
OG0016144	Ag036G4118500	XP_018453295.1
OG0016145	Ag036G4119500	XP_018433018.1
OG0016146	Ag060G5001700	XP_018442961.1
OG0016147	Ag060G5002300	XP_018450263.1
OG0016148	Ag060G5002700	XP_018451429.1
OG0016149	Ag060G5002900	XP_018446899.1
OG0016150	Ag060G5004800	XP_018443965.1
OG0016151	Ag060G5005800	XP_018443284.1
OG0016152	Ag060G5008100	XP_018445989.1
OG0016153	Ag060G5013300	XP_018475411.1
OG0016154	Ag060G5015000	XP_018443127.1
OG0016155	Ag060G5015700	XP_018444471.1, XP_018444466.1
OG0016156	Ag060G5015800	XP_018444475.1
OG0016157	Ag043G4433100	XP_018483338.1
OG0016158	Ag043G4447500	XP_018483024.1, XP_018483033.1
OG0016159	Ag043G4447700	XP_018453113.1
OG0016160	Ag043G4447800	XP_018484862.1
OG0016161	Ag043G4456300	XP_018433745.1
OG0016162	Ag096G5474200	XP_018441954.1
OG0016163	Ag017G2411800	XP_018478620.1
OG0016164	Ag017G2412500	XP_018478521.1
OG0016165	Ag017G2413100	XP_018478644.1
OG0016166	Ag017G2414400	XP_018458905.1
OG0016167	Ag017G2415100	XP_018482791.1
OG0016168	Ag017G2416600	XP_018440314.1
OG0016169	Ag017G2419000	XP_018478090.1
OG0016170	Ag017G2419800	XP_018477714.1
OG0016171	Ag017G2421000	XP_018478843.1
OG0016172	Ag017G2424100	XP_018434117.1
OG0016173	Ag017G2424200	XP_018434599.1
OG0016174	Ag017G2424700	XP_018470283.1
OG0016175	Ag017G2427000	XP_018441755.1
OG0016176	Ag017G2427200	XP_018456426.1
OG0016177	Ag017G2429200	XP_018477528.1
OG0016178	Ag017G2429600	XP_018434899.1
OG0016179	Ag017G2431300	XP_018438228.1
OG0016180	Ag017G2433200	XP_018433642.1
OG0016181	Ag017G2433400	XP_018439731.1
OG0016182	Ag017G2434100	XP_018433344.1
OG0016183	Ag034G3650400	XP_018490367.1
OG0016184	Ag034G3651200	XP_018439139.1
OG0016185	Ag034G3651400	XP_018493376.1
OG0016186	Ag034G3652500	XP_018439041.1
OG0016187	Ag034G3652600	XP_018439030.1
OG0016188	Ag034G3652900	XP_018487015.1
OG0016189	Ag034G3653400	XP_018490811.1
OG0016190	Ag034G3653500	XP_018439532.1
OG0016191	Ag034G3653600	XP_018490810.1
OG0016192	Ag034G3653700	XP_018490812.1
OG0016193	Ag034G3654700	XP_018485635.1
OG0016194	Ag034G3655400	XP_018465158.1
OG0016195	Ag034G3655800	XP_018487879.1
OG0016196	Ag034G3656700	XP_018436364.1
OG0016197	Ag034G3658100	XP_018485928.1
OG0016198	Ag034G3659400	XP_018460527.1
OG0016199	Ag034G3660100	XP_018477769.1, XP_018461168.1
OG0016200	Ag034G3661400	XP_018437812.1
OG0016201	Ag034G3661600	XP_018482580.1
OG0016202	Ag034G3662200	XP_018485924.1
OG0016203	Ag034G3666800	XP_018486955.1
OG0016204	Ag034G3666900	XP_018482215.1
OG0016205	Ag034G3667500	XP_018442025.1
OG0016206	Ag034G3667700	XP_018467639.1
OG0016207	Ag034G3668400	XP_018463539.1
OG0016208	Ag034G3670600, Ag034G3670500	XP_018467234.1
OG0016209	Ag034G3671400	XP_018447772.1
OG0016210	Ag034G3671500	XP_018436287.1
OG0016211	Ag034G3672400	XP_018432771.1
OG0016212	Ag034G3673700	XP_018484040.1
OG0016213	Ag034G3678200	XP_018432572.1
OG0016214	Ag034G3681500	XP_018441434.1
OG0016215	Ag034G3682700	XP_018482711.1
OG0016216	Ag034G3682800	XP_018482748.1
OG0016217	Ag034G3683500	XP_018482779.1, XP_018482805.1
OG0016218	Ag034G3686300	XP_018490511.1
OG0016219	Ag034G3687100	XP_018491840.1, XP_018491841.1
OG0016220	Ag034G3688300	XP_018491848.1
OG0016221	Ag034G3689600	XP_018485618.1
OG0016222	Ag034G3690600	XP_018450530.1
OG0016223	Ag034G3694000	XP_018492999.1
OG0016224	Ag034G3695300	XP_018489591.1, XP_018484520.1
OG0016225	Ag034G3696900	XP_018479663.1
OG0016226	Ag034G3699700	XP_018488617.1
OG0016227	Ag034G3700000	XP_018479322.1
OG0016228	Ag034G3700700	XP_018435539.1
OG0016229	Ag034G3704500	XP_018488865.1
OG0016230	Ag034G3704900	XP_018482098.1, XP_018439908.1
OG0016231	Ag034G3705700	XP_018480032.1
OG0016232	Ag034G3705800	XP_018478564.1
OG0016233	Ag034G3706000	XP_018451324.1
OG0016234	Ag034G3707500	XP_018467629.1
OG0016235	Ag034G3708200	XP_018488854.1
OG0016236	Ag034G3708800	XP_018490961.1, XP_018465405.1
OG0016237	Ag034G3711900	XP_018487029.1
OG0016238	Ag034G3712200	XP_018481821.1
OG0016239	Ag034G3712600	XP_018486904.1
OG0016240	Ag034G3712800	XP_018436938.1
OG0016241	Ag034G3713900	XP_018482548.1
OG0016242	Ag034G3716600	XP_018434700.1
OG0016243	Ag034G3717900	XP_018434717.1
OG0016244	Ag034G3720400	XP_018449694.1
OG0016245	Ag034G3720500	XP_018492033.1
OG0016246	Ag034G3720700	XP_018492034.1
OG0016247	Ag034G3721500	XP_018451235.1
OG0016248	Ag034G3724400	XP_018467548.1
OG0016249	Ag034G3727300	XP_018486130.1, XP_018486099.1
OG0016250	Ag034G3727900	XP_018489701.1, XP_018489678.1
OG0016251	Ag034G3728500	XP_018472726.1
OG0016252	Ag034G3728600	XP_018472566.1
OG0016253	Ag034G3728900	XP_018449067.1
OG0016254	Ag034G3730000	XP_018451142.1
OG0016255	Ag034G3730300	XP_018472499.1
OG0016256	Ag034G3730500	XP_018472611.1
OG0016257	Ag034G3731700	XP_018432638.1
OG0016258	Ag034G3731900	XP_018472507.1
OG0016259	Ag034G3732500	XP_018490250.1
OG0016260	Ag034G3733100	XP_018448199.1
OG0016261	Ag034G3733400	XP_018468633.1
OG0016262	Ag034G3733900	XP_018479438.1
OG0016263	Ag034G3734400	XP_018437182.1
OG0016264	Ag034G3738500, Ag034G3738200	XP_018489390.1, XP_018461516.1
OG0016265	Ag034G3739900	XP_018485811.1
OG0016266	Ag034G3741000	XP_018468168.1
OG0016267	Ag034G3742200	XP_018450326.1
OG0016268	Ag034G3743300	XP_018450564.1
OG0016269	Ag034G3743400	XP_018482964.1
OG0016270	Ag034G3745500	XP_018436012.1
OG0016271	Ag034G3745700	XP_018471637.1
OG0016272	Ag034G3747100	XP_018435799.1
OG0016273	Ag034G3748800	XP_018447347.1
OG0016274	Ag034G3751900	XP_018434360.1
OG0016275	Ag034G3752900	XP_018484528.1
OG0016276	Ag034G3753100	XP_018436355.1
OG0016277	Ag034G3754100	XP_018438230.1
OG0016278	Ag034G3756800	XP_018490629.1
OG0016279	Ag034G3757400	XP_018490646.1
OG0016280	Ag034G3758100	XP_018451866.1
OG0016281	Ag034G3758300	XP_018466206.1
OG0016282	Ag034G3758600	XP_018433401.1
OG0016283	Ag034G3759000	XP_018490069.1
OG0016284	Ag034G3759900	XP_018492499.1
OG0016285	Ag034G3760300	XP_018433612.1
OG0016286	Ag034G3760400	XP_018433623.1
OG0016287	Ag034G3763400	XP_018493457.1
OG0016288	Ag034G3764800	XP_018451116.1
OG0016289	Ag034G3764900, Ag034G3765000	XP_018448033.1
OG0016290	Ag034G3767200	XP_018474149.1
OG0016291	Ag034G3767900	XP_018448654.1
OG0016292	Ag034G3771400	XP_018468321.1
OG0016293	Ag034G3771500	XP_018448014.1
OG0016294	Ag034G3774900	XP_018460021.1, XP_018451225.1, XP_018483239.1
OG0016295	Ag034G3775600	XP_018468956.1
OG0016296	Ag034G3777200	XP_018460584.1
OG0016297	Ag034G3777400	XP_018438311.1
OG0016298	Ag034G3777500	XP_018438320.1
OG0016299	Ag034G3778100	XP_018488517.1, XP_018488526.1
OG0016300	Ag034G3778700	XP_018471940.1, XP_018436509.1
OG0016301	Ag034G3784400	XP_018433772.1
OG0016302	Ag034G3786500	XP_018440617.1
OG0016303	Ag034G3789900	XP_018489690.1
OG0016304	Ag034G3790200	XP_018463774.1
OG0016305	Ag034G3795000	XP_018490068.1
OG0016306	Ag034G3796300	XP_018490030.1
OG0016307	Ag034G3796800	XP_018489903.1
OG0016308	Ag034G3800300	XP_018467921.1, XP_018466026.1
OG0016309	Ag034G3801700	XP_018447752.1
OG0016310	Ag034G3801800	XP_018451857.1
OG0016311	Ag034G3808200	XP_018458310.1
OG0016312	Ag034G3811500	XP_018438387.1
OG0016313	Ag034G3811900	XP_018489233.1, XP_018448223.1
OG0016314	Ag034G3813500	XP_018449125.1
OG0016315	Ag034G3818100	XP_018436456.1
OG0016316	Ag034G3818800	XP_018483238.1
OG0016317	Ag034G3821000	XP_018488132.1
OG0016318	Ag034G3821100	XP_018432730.1
OG0016319	Ag034G3822800	XP_018448060.1
OG0016320	Ag034G3823500	XP_018439178.1
OG0016321	Ag034G3824800	XP_018437327.1
OG0016322	Ag034G3825500	XP_018439496.1, XP_018463245.1, XP_018481731.1
OG0016323	Ag034G3826600	XP_018484756.1, XP_018450388.1
OG0016324	Ag034G3827500	XP_018434897.1
OG0016325	Ag034G3831500	XP_018442314.1
OG0016326	Ag034G3834700	XP_018433052.1
OG0016327	Ag034G3837100	XP_018484144.1
OG0016328	Ag034G3838000	XP_018438504.1
OG0016329	Ag034G3840100	XP_018434559.1
OG0016330	Ag034G3840300	XP_018449451.1, XP_018449452.1, XP_018482409.1
OG0016331	Ag034G3844800	XP_018452401.1
OG0016332	Ag034G3845900	XP_018481845.1
OG0016333	Ag034G3847200	XP_018481980.1
OG0016334	Ag034G3847400	XP_018436826.1
OG0016335	Ag034G3850700	XP_018483103.1
OG0016336	Ag034G3851200	XP_018438029.1
OG0016337	Ag034G3853100	XP_018470052.1
OG0016338	Ag034G3853200	XP_018464571.1, XP_018435744.1
OG0016339	Ag034G3855400	XP_018434863.1
OG0016340	Ag034G3855700	XP_018433974.1
OG0016341	Ag034G3856500	XP_018433841.1
OG0016342	Ag034G3859300	XP_018444434.1
OG0016343	Ag034G3859600	XP_018442084.1
OG0016344	Ag034G3859700	XP_018442085.1
OG0016345	Ag034G3860500	XP_018436603.1
OG0016346	Ag034G3865600	XP_018438204.1
OG0016347	Ag034G3866100	XP_018447781.1
OG0016348	Ag034G3880700	XP_018470112.1
OG0016349	Ag034G3882200	XP_018472491.1
OG0016350	Ag034G3883100	XP_018464251.1, XP_018438276.1
OG0016351	Ag034G3883400	XP_018440535.1
OG0016352	Ag034G3884000	XP_018450808.1, XP_018437446.1
OG0016353	Ag034G3888400	XP_018450715.1
OG0016354	Ag034G3888800	XP_018493002.1
OG0016355	Ag034G3889400	XP_018483979.1
OG0016356	Ag034G3897300	XP_018451125.1, XP_018487475.1
OG0016357	Ag034G3897600	XP_018435156.1
OG0016358	Ag034G3901000	XP_018433499.1
OG0016359	Ag034G3902200	XP_018437152.1
OG0016360	Ag034G3902700	XP_018449057.1
OG0016361	Ag034G3904000	XP_018459790.1, XP_018460754.1
OG0016362	Ag034G3904500	XP_018472191.1
OG0016363	Ag034G3904800	XP_018442271.1
OG0016364	Ag034G3905000	XP_018456077.1
OG0016365	Ag034G3911200	XP_018451770.1
OG0016366	Ag034G3913200	XP_018447721.1
OG0016367	Ag034G3915200	XP_018472968.1, XP_018479397.1, XP_018479404.1, XP_018479384.1
OG0016368	Ag034G3915500	XP_018479422.1, XP_018451049.1
OG0016369	Ag034G3915700	XP_018479428.1
OG0016370	Ag034G3917600	XP_018455194.1, XP_018459068.1
OG0016371	Ag034G3917900	XP_018451047.1, XP_018447218.1
OG0016372	Ag034G3919900	XP_018489887.1
OG0016373	Ag034G3922800	XP_018433527.1
OG0016374	Ag034G3923900	XP_018442238.1, XP_018456998.1
OG0016375	Ag034G3924200	XP_018437101.1
OG0016376	Ag034G3924400	XP_018437121.1
OG0016377	Ag034G3924500	XP_018482467.1
OG0016378	Ag034G3925200	XP_018473014.1, XP_018465551.1, XP_018450893.1
OG0016379	Ag034G3925500	XP_018440410.1
OG0016380	Ag034G3930300	XP_018450820.1
OG0016381	Ag034G3930400	XP_018442083.1, XP_018442080.1
OG0016382	Ag034G3930600	XP_018450819.1
OG0016383	Ag034G3933900	XP_018478636.1
OG0016384	Ag034G3937900	XP_018484890.1
OG0016385	Ag034G3938100	XP_018450247.1
OG0016386	Ag034G3938600	XP_018450242.1
OG0016387	Ag034G3938900	XP_018450241.1
OG0016388	Ag034G3939200	XP_018436913.1
OG0016389	Ag034G3939700	XP_018433255.1
OG0016390	Ag034G3941600	XP_018435711.1
OG0016392	Ag034G3945300	XP_018476791.1
OG0016393	Ag034G3949300	XP_018441396.1
OG0016394	Ag034G3953100	XP_018448256.1
OG0016395	Ag034G3953700	XP_018449510.1
OG0016396	Ag034G3957500	XP_018449663.1
OG0016397	Ag034G3958800	XP_018488973.1
OG0016399	Ag034G3960700	XP_018461748.1, XP_018486083.1
OG0016400	Ag034G3961500	XP_018450590.1
OG0016401	Ag034G3961800	XP_018492035.1
OG0016402	Ag034G3962300	XP_018455505.1
OG0016403	Ag034G3962600	XP_018439450.1
OG0016404	Ag034G3963900	XP_018438214.1
OG0016405	Ag034G3965800	XP_018492885.1
OG0016406	Ag034G3968700	XP_018486910.1
OG0016407	Ag034G3968900	XP_018492343.1
OG0016408	Ag034G3974100	XP_018441094.1
OG0016409	Ag034G3974300	XP_018433736.1
OG0016410	Ag034G3975300	XP_018466748.1
OG0016411	Ag034G3983100	XP_018468823.1
OG0016412	Ag034G3983400	XP_018492935.1
OG0016413	Ag034G3990000	XP_018433637.1
OG0016414	Ag034G3995600	XP_018441175.1
OG0016415	Ag034G4000800	XP_018459127.1, XP_018481169.1
OG0016416	Ag034G4003900	XP_018480304.1
OG0016417	Ag034G4006600, Ag034G4005900	XP_018480868.1
OG0016418	Ag034G4006700	XP_018492710.1
OG0016419	Ag034G4007000	XP_018492509.1
OG0016420	Ag034G4007300	XP_018433099.1
OG0016421	Ag034G4007400	XP_018451640.1, XP_018448169.1
OG0016422	Ag034G4007500	XP_018433109.1
OG0016423	Ag034G4009700	XP_018488708.1
OG0016424	Ag034G4009800	XP_018473603.1
OG0016425	Ag034G4010200	XP_018437435.1
OG0016426	Ag034G4010400	XP_018437425.1
OG0016427	Ag034G4015600	XP_018480547.1
OG0016428	Ag034G4015800	XP_018450106.1
OG0016429	Ag034G4016000	XP_018471284.1
OG0016430	Ag034G4021700	XP_018469506.1
OG0016431	Ag034G4021900	XP_018485308.1
OG0016432	Ag034G4022800	XP_018440674.1, XP_018433562.1
OG0016433	Ag034G4022900	XP_018433573.1
OG0016434	Ag034G4023600	XP_018432849.1
OG0016435	Ag034G4025500	XP_018434120.1
OG0016436	Ag034G4026900	XP_018433584.1
OG0016437	Ag034G4028700	XP_018441926.1
OG0016438	Ag034G4028800	XP_018441913.1
OG0016439	Ag034G4033100	XP_018491857.1
OG0016440	Ag034G4035000	XP_018437351.1
OG0016441	Ag034G4039500	XP_018452762.1
OG0016442	Ag034G4041000	XP_018453338.1, XP_018455464.1
OG0016443	Ag034G4042000	XP_018453360.1
OG0016444	Ag034G4042200	XP_018458004.1
OG0016445	Ag034G4043500	XP_018452593.1
OG0016446	Ag034G4044200	XP_018452325.1
OG0016447	Ag034G4044300	XP_018445252.1, XP_018460191.1
OG0016448	Ag034G4045000	XP_018452697.1
OG0016449	Ag034G4045200	XP_018456092.1
OG0016450	Ag034G4047400	XP_018454256.1
OG0016451	Ag034G4048300	XP_018454246.1
OG0016452	Ag034G4048500	XP_018454241.1
OG0016453	Ag034G4049400	XP_018464861.1
OG0016454	Ag034G4049600	XP_018460772.1
OG0016455	Ag034G4050100	XP_018447209.1
OG0016456	Ag034G4050200	XP_018457603.1
OG0016457	Ag034G4051400	XP_018453482.1
OG0016458	Ag034G4054400	XP_018472928.1
OG0016459	Ag034G4058500	XP_018453195.1
OG0016460	Ag034G4060200	XP_018457241.1
OG0016461	Ag034G4061800	XP_018469712.1
OG0016462	Ag034G4065000	XP_018469440.1
OG0016463	Ag034G4068600	XP_018442593.1
OG0016464	Ag034G4069900	XP_018457388.1, XP_018457378.1
OG0016465	Ag034G4071000	XP_018456308.1
OG0016466	Ag034G4071600	XP_018456072.1
OG0016467	Ag052G4851500	XP_018441240.1
OG0016468	Ag052G4851800	XP_018450970.1
OG0016469	Ag052G4853300	XP_018468301.1
OG0016470	Ag052G4854900	XP_018451681.1
OG0016471	Ag052G4856200	XP_018441367.1, XP_018447224.1
OG0016472	Ag052G4856800	XP_018441116.1
OG0016473	Ag052G4857600	XP_018443101.1
OG0016474	Ag052G4858100	XP_018485948.1
OG0016475	Ag002G0096000	XP_018465342.1
OG0016476	Ag002G0129700	XP_018456490.1
OG0016477	Ag002G0132200	XP_018457715.1
OG0016478	Ag002G0132800	XP_018465768.1
OG0016479	Ag002G0143900	XP_018476576.1
OG0016480	Ag002G0160800	XP_018452021.1
OG0016481	Ag002G0165200	XP_018457133.1
OG0016482	Ag002G0168900	XP_018457052.1
OG0016483	Ag002G0172300	XP_018440878.1
OG0016484	Ag002G0172800	XP_018457778.1
OG0016485	Ag002G0172900	XP_018453237.1
OG0016486	Ag002G0173400	XP_018452641.1
OG0016487	Ag002G0173600	XP_018454760.1
OG0016488	Ag002G0173700	XP_018456251.1
OG0016489	Ag002G0178400	XP_018454440.1
OG0016490	Ag002G0180500	XP_018456966.1
OG0016491	Ag002G0191600	XP_018466121.1
OG0016492	Ag002G0193400	XP_018454717.1
OG0016493	Ag002G0193900	XP_018458078.1, XP_018441896.1
OG0016494	Ag002G0197700	XP_018454783.1
OG0016495	Ag002G0202900	XP_018458053.1
OG0016496	Ag002G0209900	XP_018457765.1
OG0016497	Ag002G0210400	XP_018457237.1
OG0016498	Ag002G0212400	XP_018454885.1
OG0016499	Ag002G0213800	XP_018434656.1
OG0016500	Ag002G0213900	XP_018440015.1
OG0016501	Ag002G0217700	XP_018440421.1
OG0016502	Ag002G0224200	XP_018452891.1
OG0016503	Ag002G0227700	XP_018455624.1
OG0016504	Ag002G0231500	XP_018436868.1
OG0016505	Ag002G0232300	XP_018433590.1
OG0016506	Ag002G0235100	XP_018466702.1
OG0016507	Ag002G0236200	XP_018452086.1
OG0016508	Ag002G0237900	XP_018457341.1
OG0016509	Ag002G0238100	XP_018434429.1
OG0016510	Ag002G0242200	XP_018435538.1
OG0016511	Ag002G0243000	XP_018455714.1
OG0016512	Ag002G0246200	XP_018438741.1
OG0016513	Ag002G0246800	XP_018434779.1
OG0016514	Ag002G0249900	XP_018452618.1
OG0016515	Ag002G0250900	XP_018433073.1
OG0016516	Ag002G0251500	XP_018466730.1
OG0016517	Ag002G0251600	XP_018468720.1
OG0016518	Ag002G0252300	XP_018454293.1
OG0016519	Ag002G0253700	XP_018457578.1
OG0016520	Ag002G0254200	XP_018455933.1
OG0016521	Ag002G0259300	XP_018441074.1
OG0016522	Ag002G0260000	XP_018478834.1
OG0016523	Ag002G0260600	XP_018456993.1
OG0016524	Ag002G0262500	XP_018456278.1
OG0016525	Ag002G0263200	XP_018456277.1
OG0016526	Ag002G0263600	XP_018446777.1
OG0016527	Ag002G0264700	XP_018456271.1
OG0016528	Ag002G0266600	XP_018457323.1
OG0016529	Ag002G0267200	XP_018452338.1
OG0016530	Ag002G0269600	XP_018434811.1
OG0016531	Ag002G0270100	XP_018433720.1
OG0016532	Ag002G0270200	XP_018456705.1
OG0016533	Ag002G0271900	XP_018436771.1
OG0016534	Ag002G0272400	XP_018441282.1
OG0016535	Ag002G0272700	XP_018455840.1, XP_018453002.1
OG0016536	Ag002G0272800	XP_018457990.1
OG0016537	Ag024G2863100	XP_018456219.1
OG0016538	Ag024G2869100	XP_018455585.1
OG0016539	Ag024G2880800	XP_018444998.1
OG0016540	Ag024G2882300	XP_018436871.1
OG0016541	Ag024G2883000	XP_018455345.1
OG0016542	Ag024G2884800	XP_018452023.1
OG0016543	Ag024G2886200	XP_018456910.1
OG0016544	Ag024G2886300	XP_018456909.1
OG0016545	Ag024G2893700	XP_018457750.1, XP_018457723.1
OG0016546	Ag024G2895900	XP_018453132.1
OG0016547	Ag024G2896900	XP_018452751.1
OG0016548	Ag024G2899000	XP_018456523.1
OG0016549	Ag016G2282900	XP_018457479.1
OG0016550	Ag016G2284300	XP_018485041.1
OG0016551	Ag016G2304300	XP_018477780.1
OG0016552	Ag016G2310800	XP_018455076.1
OG0016553	Ag016G2311800	XP_018484990.1
OG0016554	Ag016G2330500	XP_018485073.1
OG0016555	Ag016G2334700	XP_018439861.1
OG0016556	Ag016G2334900	XP_018439859.1
OG0016557	Ag016G2339300	XP_018455185.1
OG0016558	Ag016G2342600	XP_018477454.1
OG0016559	Ag016G2342700	XP_018477985.1
OG0016560	Ag016G2343000	XP_018484224.1
OG0016561	Ag016G2345400	XP_018435753.1, XP_018477374.1
OG0016562	Ag016G2359000	XP_018477501.1
OG0016563	Ag016G2364000	XP_018478379.1, XP_018478378.1
OG0016564	Ag016G2372000	XP_018455638.1
OG0016566	Ag016G2397000	XP_018452117.1
OG0016567	Ag065G5116900	XP_018470641.1
OG0016568	Ag065G5122600	XP_018447520.1
OG0016569	Ag065G5123100	XP_018477940.1
OG0016570	Ag065G5125000	XP_018481203.1
OG0016571	Ag065G5125500	XP_018440582.1
OG0016572	Ag065G5127300	XP_018435117.1
OG0016573	Ag025G2909000	XP_018483438.1
OG0016574	Ag025G2913400	XP_018468873.1
OG0016575	Ag025G2918900	XP_018489937.1
OG0016576	Ag025G2922600	XP_018433316.1
OG0016577	Ag025G2922700	XP_018433296.1
OG0016578	Ag025G2924500	XP_018437685.1
OG0016579	Ag025G2930900	XP_018492981.1
OG0016580	Ag025G2934300	XP_018447767.1
OG0016581	Ag025G2934500	XP_018451459.1
OG0016582	Ag025G2940900	XP_018489378.1, XP_018439727.1
OG0016583	Ag025G2948700	XP_018483297.1
OG0016584	Ag025G2953300	XP_018458041.1
OG0016585	Ag025G2958100	XP_018490515.1
OG0016586	Ag025G2959200	XP_018457329.1
OG0016587	Ag025G2963000	XP_018489029.1
OG0016588	Ag025G2965800	XP_018486879.1
OG0016589	Ag025G2970100	XP_018477588.1
OG0016590	Ag025G2972400	XP_018451690.1
OG0016591	Ag025G2975100	XP_018447850.1
OG0016592	Ag025G2975200	XP_018449383.1
OG0016593	Ag025G2975500	XP_018449601.1
OG0016594	Ag025G2975700	XP_018449797.1
OG0016595	Ag072G5252100	XP_018445144.1
OG0016596	Ag072G5252500	XP_018444794.1
OG0016597	Ag072G5255200	XP_018445397.1, XP_018445398.1
OG0016598	Ag011G1026000	XP_018440690.1
OG0016599	Ag011G1026100	XP_018438554.1, XP_018443658.1, XP_018463066.1, XP_018479255.1
OG0016600	Ag011G1026200	XP_018483066.1
OG0016601	Ag011G1026500	XP_018477030.1
OG0016602	Ag011G1027700	XP_018479001.1, XP_018483258.1
OG0016603	Ag011G1027900	XP_018479002.1, XP_018479003.1
OG0016604	Ag011G1028200	XP_018450781.1
OG0016605	Ag011G1028300	XP_018450779.1
OG0016606	Ag011G1028400	XP_018477346.1
OG0016607	Ag011G1029200	XP_018450230.1
OG0016608	Ag011G1029300	XP_018450235.1
OG0016609	Ag011G1031500	XP_018451531.1
OG0016610	Ag011G1031600	XP_018447751.1
OG0016611	Ag011G1031700	XP_018451883.1
OG0016612	Ag011G1031800	XP_018470926.1
OG0016613	Ag011G1035400	XP_018470461.1
OG0016614	Ag011G1038400	XP_018450272.1
OG0016615	Ag011G1043400	XP_018450457.1, XP_018451465.1
OG0016616	Ag011G1044200	XP_018477084.1, XP_018463282.1
OG0016617	Ag011G1117300, Ag011G1044500	XP_018483410.1
OG0016618	Ag011G1045800	XP_018448161.1
OG0016619	Ag011G1052400	XP_018449726.1
OG0016620	Ag011G1054400	XP_018451696.1
OG0016621	Ag011G1054700	XP_018458170.1
OG0016622	Ag011G1057400	XP_018470010.1
OG0016623	Ag011G1058200	XP_018450433.1
OG0016624	Ag011G1058900	XP_018484190.1, XP_018450438.1
OG0016625	Ag011G1059000	XP_018450421.1
OG0016626	Ag011G1059400	XP_018480786.1
OG0016627	Ag011G1060500	XP_018478927.1
OG0016628	Ag011G1063000	XP_018468114.1
OG0016629	Ag011G1064800	XP_018484591.1
OG0016630	Ag011G1067300	XP_018453852.1, XP_018459418.1
OG0016631	Ag011G1067800	XP_018469681.1
OG0016632	Ag011G1070900	XP_018485221.1
OG0016633	Ag011G1075300	XP_018478918.1
OG0016634	Ag011G1080800	XP_018470455.1
OG0016635	Ag011G1081100	XP_018467842.1
OG0016636	Ag011G1084200	XP_018484537.1
OG0016638	Ag011G1091200	XP_018450126.1, XP_018450127.1
OG0016639	Ag011G1091600	XP_018470867.1
OG0016640	Ag011G1091800	XP_018462728.1, XP_018453489.1
OG0016641	Ag011G1091900	XP_018462731.1, XP_018468199.1
