Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0018625	Ag034G3652800	XP_006418473.1
OG0018626	Ag034G3667300	XP_006418359.2
OG0018627	Ag034G3686100	XP_006404782.1
OG0018628	Ag034G3692500	XP_006418186.1
OG0018630	Ag034G3694600	XP_006418166.1
OG0018631	Ag034G3698000	XP_024008113.1
OG0018632	Ag034G3705200	XP_006418081.1
OG0018633	Ag034G3706300	XP_006418070.1
OG0018634	Ag034G3707600	XP_006418064.2
OG0018635	Ag034G3714100	XP_006418024.1
OG0018636	Ag034G3719900	XP_006417987.1
OG0018637	Ag034G3731600	XP_006417878.2
OG0018638	Ag034G3733300	XP_006417860.1
OG0018639	Ag034G3736900	XP_006417835.2
OG0018640	Ag034G3740300	XP_006417810.1
OG0018641	Ag034G3744000	XP_006417788.1
OG0018642	Ag034G3745900	XP_006417772.1
OG0018643	Ag034G3750100	XP_006417737.2
OG0018644	Ag034G3751300	XP_006417732.1
OG0018645	Ag034G3762400	XP_006417629.1
OG0018646	Ag034G3765500	XP_006417598.2
OG0018647	Ag034G3771100	XP_024009182.1
OG0018648	Ag034G3776900	XP_006417536.1
OG0018649	Ag034G3778500	XP_024008435.1
OG0018650	Ag034G3791400	XP_006417447.1
OG0018651	Ag034G3798400	XP_006403276.1
OG0018652	Ag034G3803900	XP_006393717.1
OG0018653	Ag034G3810600	XP_006417334.1
OG0018654	Ag034G3819500	XP_006417265.1
OG0018655	Ag034G3840400	XP_006417141.1
OG0018656	Ag034G3846100	XP_024008070.1
OG0018657	Ag034G3864000	XP_006417008.1
OG0018659	Ag034G3882100	XP_006416922.1
OG0018660	Ag034G3884600	XP_006416898.1
OG0018661	Ag034G3884700	XP_006416897.1
OG0018662	Ag034G3888700	XP_006416885.1
OG0018663	Ag034G3903200	XP_006416809.1
OG0018664	Ag034G3908600	XP_006416760.2
OG0018666	Ag034G3914000	XP_006416741.1
OG0018667	Ag034G3928700	XP_024008240.1
OG0018668	Ag034G3966200	XP_006416475.1
OG0018670	Ag034G3976900	XP_006416427.1
OG0018671	Ag034G3977800	XP_006416420.1
OG0018672	Ag034G3977900	XP_006416418.1
OG0018673	Ag034G3978500	XP_006416414.1
OG0018674	Ag034G3986400	XP_006411358.1
OG0018675	Ag034G4029400	XP_006416152.1
OG0018676	Ag034G4030000	XP_006416147.1
OG0018677	Ag034G4042100	XP_006390748.1
OG0018679	Ag052G4855000	XP_024008495.1
OG0018680	Ag052G4855300	XP_006391232.1
OG0018681	Ag002G0133700	XP_024004808.1
OG0018682	Ag002G0162300	XP_006391789.1
OG0018684	Ag002G0168800	XP_006391812.1
OG0018685	Ag002G0174900	XP_006391831.1
OG0018686	Ag002G0187500	XP_006391910.1
OG0018687	Ag002G0224600	XP_006392108.1
OG0018688	Ag002G0231700	XP_006392146.1
OG0018689	Ag002G0243700	XP_006392197.1
OG0018690	Ag002G0255100	XP_006392206.1
OG0018691	Ag002G0267400	XP_006392413.1
OG0018692	Ag002G0268900	XP_006392427.1
OG0018693	Ag024G2882800	XP_006408800.1
OG0018694	Ag024G2884300	XP_006391628.1
OG0018695	Ag016G2309700	XP_006398372.1
OG0018696	Ag016G2334800	XP_006398482.1
OG0018697	Ag016G2402000	XP_006396655.1
OG0018698	Ag065G5126600	XP_006412806.1
OG0018699	Ag025G2902800	XP_024005475.1
OG0018700	Ag025G2937500	XP_024006328.1
OG0018701	Ag025G2942000	XP_006393375.1
OG0018702	Ag025G2952100	XP_024006282.1
OG0018703	Ag025G2956700, Ag025G2956600	XP_006393313.2
OG0018704	Ag025G2957400	XP_006393309.1
OG0018705	Ag025G2963100	XP_006393298.2
OG0018706	Ag011G1026400	XP_006411600.1
OG0018707	Ag011G1026900	XP_006411608.1
OG0018709	Ag011G1049900	XP_006411752.1
OG0018712	Ag011G1072300	XP_006411857.1
OG0018713	Ag011G1072700	XP_006411859.1
OG0018714	Ag011G1077700	XP_006411881.1
OG0018716	Ag011G1081600	XP_006411913.1
OG0018717	Ag011G1084500	XP_006411926.1
OG0018718	Ag011G1112400	XP_006412037.1
OG0018719	Ag011G1114100	XP_006412052.1
OG0018721	Ag011G1119600	XP_006412074.1
OG0018722	Ag011G1137000	XP_006412144.1
OG0018723	Ag011G1146200	XP_006412180.1
OG0018724	Ag011G1146400	XP_006412182.1
OG0018725	Ag011G1221600	XP_006412272.1
OG0018726	Ag011G1236900	XP_006412544.1
OG0018728	Ag098G5474500	XP_006404340.1
OG0018729	Ag064G5096500	XP_006398294.1
OG0018730	Ag064G5105300	XP_006418828.1
OG0018731	Ag018G2436200	XP_006390633.1
OG0018732	Ag018G2436800	XP_024009048.1
OG0018733	Ag018G2453300	XP_006416115.1
OG0018734	Ag018G2476500	XP_006415949.1
OG0018735	Ag019G2519700	XP_006396297.1
OG0018736	Ag019G2545300	XP_024010010.1
OG0018912	Ag055G4917700	XP_006404253.1
OG0018913	Ag055G4920200	XP_006404272.1
OG0018914	Ag055G4926100	XP_006404306.1
OG0018915	Ag074G5272000	XP_006395807.1
OG0018916	Ag005G0789700	XP_006405500.1
OG0018918	Ag013G1374100	XP_006400235.1
OG0018919	Ag013G1403900	XP_006400112.1
OG0018920	Ag013G1416300	XP_006400058.1
OG0018921	Ag013G1445600	XP_006399959.1
OG0018922	Ag013G1470800	XP_006399813.1
OG0018923	Ag013G1499900	XP_006399667.1
OG0018925	Ag013G1516200	XP_024011825.1
OG0018926	Ag013G1527900	XP_006399523.1
OG0018927	Ag013G1554500	XP_006399340.2
OG0018928	Ag013G1556800	XP_024012185.1
OG0018930	Ag013G1581000	XP_006413380.2
OG0018931	Ag013G1586700	XP_006408613.1
OG0018932	Ag013G1587500	XP_024015983.1
OG0018933	Ag013G1589600, Ag022G2655200	XP_006399220.1
OG0018934	Ag013G1619200	XP_006404593.2
OG0018935	Ag013G1689200	XP_006403127.1
OG0018936	Ag013G1695600	XP_006413310.1
OG0018937	Ag013G1701000	XP_024005498.1
OG0018938	Ag013G1720700	XP_006415664.1
OG0018939	Ag013G1742400	XP_006415500.1
OG0018940	Ag013G1766700	XP_006415220.1
OG0018941	Ag013G1768900	XP_006415183.1
OG0018942	Ag062G5056300	XP_006395746.1
OG0018943	Ag062G5059400	XP_006395733.1
OG0018944	Ag062G5064400	XP_006395687.2
OG0018945	Ag004G0423800	XP_006393924.1
OG0018946	Ag004G0438800	XP_006394047.1
OG0018947	Ag004G0448800	XP_024007340.1
OG0018948	Ag004G0466500	XP_024007380.1
OG0018949	Ag004G0487300	XP_006394421.2
OG0018950	Ag004G0558500	XP_006400549.1
OG0018952	Ag004G0615500	XP_006400841.2
OG0018953	Ag004G0621500	XP_006400864.1
OG0018954	Ag004G0663000	XP_006401059.1
OG0018955	Ag004G0663900	XP_006409593.1
OG0018957	Ag004G0733500	XP_006401411.1
OG0018958	Ag004G0766000	XP_006404168.1
OG0018959	Ag022G2672600	XP_024012386.1
OG0018960	Ag022G2689300	XP_006399097.2
OG0018961	Ag022G2705200	XP_006399048.1
OG0018962	Ag022G2710100	XP_006399017.1
OG0018967	Ag022G2767500	XP_006398733.1
OG0018968	Ag022G2773100	XP_006398696.1
OG0018969	Ag022G2785400	XP_024011928.1
OG0018970	Ag022G2792200	XP_006398586.1
OG0018971	Ag075G5288800	XP_006405425.1
OG0018974	Ag048G4708300	XP_006390304.1
OG0018978	Ag032G3418700	XP_006392549.1
OG0018979	Ag032G3446500	XP_006392701.1
OG0018980	Ag054G4886000	XP_006410810.1
OG0018981	Ag041G4356800, Ag009G0979500	XP_006419066.1
OG0018983	Ag007G0852300	XP_006402195.1
OG0018984	Ag007G0880600	XP_006414940.1
OG0018985	Ag007G0911300	XP_006414621.1
OG0018986	Ag007G0917400	XP_024004815.1
OG0018987	Ag007G0931100	XP_006402182.1
OG0018988	Ag007G0931600	XP_006402183.1
OG0018989	Ag007G0935500	XP_006402065.1
OG0018991	Ag078G5360000	XP_024005661.1, XP_006390503.1
OG0018992	Ag078G5379700	XP_024016144.1
OG0018993	Ag078G5394500	XP_006390386.1
OG0018994	Ag056G4941800	XP_024012029.1
OG0018997	Ag012G1274000	XP_006402033.1
OG0018998	Ag057G4950900, Ag034G4073600	XP_006390942.1
OG0018999	Ag006G0831000	XP_024011081.1
OG0019001	Ag006G0845400	XP_006398127.2
OG0019002	Ag001G0086600	XP_024006100.1
OG0019003	Ag023G2798400	XP_006403350.1
OG0019004	Ag023G2805100	XP_024004207.1
OG0019006	Ag023G2819200	XP_006410597.1
OG0019007	Ag023G2828700	XP_006410649.1
OG0019008	Ag050G4762900	XP_006414048.1
OG0019009	Ag050G4765000	XP_006414062.1
OG0019010	Ag050G4776200	XP_024005777.1
OG0019011	Ag033G3540600	XP_006405297.1
OG0019012	Ag033G3597500	XP_006413827.1
OG0019013	Ag033G3604400	XP_006413792.1
OG0019014	Ag031G3142400	XP_006414316.1
OG0019016	Ag031G3145300	XP_006414287.1
OG0019017	Ag031G3147900	XP_006415155.1
OG0019018	Ag031G3148200	XP_024009098.1
OG0019019	Ag031G3148600	XP_006408578.1
OG0019021	Ag031G3159700	XP_024007345.1
OG0019022	Ag031G3299800, Ag031G3299700	XP_006409034.1, XP_006396056.1
OG0019023	Ag031G3309900	XP_024012811.1
OG0019024	Ag031G3341900, Ag031G3342200	XP_006403448.1
OG0019025	Ag031G3376300, Ag031G3375500, Ag031G3376200, Ag031G3375600	XP_006403610.2
OG0019026	Ag031G3404100	XP_006396777.1, XP_006403732.1
OG0019026	Ag031G3404200	XP_006403733.1
OG0019027	Ag020G2565900	XP_006401671.1
OG0019028	Ag029G3095000	XP_006418715.1
OG0019029	Ag029G3111700	XP_006418573.1
OG0019030	Ag029G3115600	XP_006418536.1
OG0019031	Ag067G5187500	XP_006391267.1
OG0019034	Ag039G4261200	XP_024004352.1
OG0019035	Ag014G1971900, Ag039G4320000	XP_024014889.1
OG0019037	Ag021G2610500	XP_006396987.1
OG0019038	Ag021G2612300	XP_006396960.1
OG0019039	Ag088G5438800	XP_006408981.1
OG0019040	Ag088G5444500	XP_006409023.1
OG0019041	Ag089G5449700	XP_006418981.1
OG0019042	Ag003G0287600	XP_006397923.2
OG0019044	Ag003G0321300	XP_006397730.1
OG0019045	Ag003G0321600	XP_006397727.2
OG0019046	Ag003G0334000	XP_006397662.2
OG0019047	Ag003G0335500	XP_024010853.1
OG0019048	Ag003G0338100	XP_024010717.1
OG0019049	Ag003G0372200	XP_006411572.1
OG0019050	Ag003G0378400, Ag003G0378600, Ag003G0378500	XP_024004281.1
OG0019051	Ag014G1771800	XP_024015303.1
OG0019052	Ag014G1781100	XP_024011085.1
OG0019054	Ag014G1817500	XP_006395070.1
OG0019055	Ag014G1820900	XP_006408173.1
OG0019059	Ag014G1853700	XP_006407958.2
OG0019060	Ag014G1901200	XP_006407648.1
OG0019063	Ag014G2037100	XP_006406821.1
OG0019064	Ag014G2044300	XP_006406791.1
OG0019065	Ag014G2064800	XP_006406696.1
OG0019066	Ag014G2157900	XP_006406374.2
OG0019067	Ag061G5029600	XP_024007320.1
OG0019068	Ag061G5033400	XP_024014691.1
OG0019069	Ag027G3014600	XP_024015495.1
OG0019071	Ag027G3031900	XP_006406133.1
OG0019072	Ag027G3032100	XP_006406136.1
OG0019073	Ag027G3056900, Ag027G3057000	XP_006406247.1
OG0019075	Ag060G5001300	XP_006400441.1
OG0019076	Ag060G5002500	XP_024012218.1
OG0019077	Ag034G3651900	XP_006418482.1
OG0019078	Ag034G3662600	XP_006418400.1
OG0019079	Ag034G3683700	XP_024008103.1
OG0019080	Ag034G3685700	XP_006418227.1
OG0019081	Ag034G3691300	XP_006418193.1
OG0019082	Ag034G3694200	XP_024008841.1, XP_024008310.1
OG0019084	Ag034G3719700	XP_024007888.1
OG0019085	Ag034G3744700	XP_024007892.1
OG0019086	Ag034G3754300	XP_006417708.1
OG0019087	Ag034G3775100	XP_006417553.1
OG0019090	Ag034G3840200	XP_006417142.1
OG0019091	Ag034G4016400	XP_024008308.1
OG0019092	Ag034G4033300	XP_006416131.1
OG0019093	Ag034G4049100	XP_006390798.2
OG0019094	Ag034G4054600	XP_006390827.1
OG0019095	Ag052G4858800	XP_006415096.2
OG0019096	Ag002G0181400	XP_006391870.1
OG0019097	Ag002G0229500	XP_024013261.1
OG0019098	Ag002G0249800	XP_006392246.1
OG0019099	Ag002G0254800	XP_006410511.2
OG0019100	Ag024G2883400	XP_024004840.1
OG0019101	Ag016G2283900	XP_006417288.1
OG0019102	Ag016G2299000	XP_006398361.1
OG0019103	Ag016G2312000	XP_006398382.1
OG0019104	Ag016G2331800	XP_024011054.1
OG0019105	Ag016G2332100	XP_006398451.1
OG0019108	Ag025G2938700	XP_006393403.1
OG0019109	Ag025G2945200	XP_006393353.1
OG0019110	Ag025G2970600	XP_024006420.1, XP_024007260.1, XP_024006137.1
OG0019111	Ag011G1039100	XP_006411697.2
OG0019112	Ag011G1142400	XP_006412161.2
OG0019113	Ag011G1169100	XP_006412501.1
OG0019114	Ag011G1176200	XP_024005503.1
OG0019115	Ag011G1207000, Ag011G1207100	XP_006412327.2
OG0019116	Ag011G1207700	XP_024005373.1
OG0019117	Ag011G1262000	XP_024005082.1
OG0019118	Ag019G2490000	XP_006396426.1
OG0019119	Ag019G2541400	XP_006396218.1
OG0019120	Ag019G2542600	XP_006396214.1
OG0019121	Ag019G2552500	XP_006404549.1
OG0019122	Ag010G1015300	XP_006413034.1
OG0019123	Ag085G5414600	XP_006395674.1
OG0019297	Ag055G4903300	XP_006418864.1
OG0019299	Ag013G1375100	XP_006400228.1
OG0019300	Ag013G1418800	XP_024012290.1
OG0019301	Ag013G1432100	XP_024012287.1
OG0019302	Ag013G1451900	XP_006399926.1
OG0019303	Ag013G1533900	XP_006399483.2
OG0019307	Ag013G1621000	XP_006410009.1
OG0019309	Ag013G1637400	XP_006410169.1
OG0019310	Ag013G1740600	XP_006415521.2
OG0019311	Ag004G0465800, Ag016G2314900, Ag004G0465700	XP_006394258.1
OG0019317	Ag004G0640900	XP_006400951.1
OG0019318	Ag004G0642700	XP_006400964.1
OG0019321	Ag022G2652000	XP_024012713.1
OG0019322	Ag022G2682400	XP_006412402.2
OG0019324	Ag022G2791500, Ag022G2791600	XP_006398593.1
OG0019326	Ag022G2796300	XP_006398555.1
OG0019328	Ag075G5307300	XP_024014670.1
OG0019329	Ag048G4561500	XP_006389756.1
OG0019330	Ag048G4613300	XP_006389992.1
OG0019331	Ag048G4647900	XP_006390127.1, XP_006405097.1
OG0019332	Ag048G4655500	XP_006409479.1
OG0019334	Ag048G4713000, Ag002G0143000	XP_006415730.1
OG0019335	Ag032G3418800	XP_006392551.1
OG0019337	Ag032G3475500	XP_006392840.1
OG0019338	Ag007G0885700	XP_006414870.1
OG0019339	Ag007G0910800	XP_006414627.1
OG0019340	Ag007G0927900, Ag007G0927600	XP_006414457.1
OG0019341	Ag078G5386600	XP_006395843.1
OG0019342	Ag063G5078600, Ag002G0113500	XP_006391721.1
OG0019343	Ag012G1302000	XP_006397912.1
OG0019344	Ag012G1338400	XP_024007440.1
OG0019346	Ag006G0840600	XP_024011058.1
OG0019348	Ag001G0009000	XP_006393217.1
OG0019350	Ag001G0023200, Ag001G0024000, Ag001G0024700	XP_006408625.1
OG0019351	Ag001G0028700	XP_006393160.1
OG0019353	Ag001G0061900	XP_006393027.1
OG0019354	Ag008G0954900	XP_024013711.1
OG0019357	Ag044G4503200	XP_006409347.1
OG0019358	Ag033G3522200	XP_024005315.1
OG0019360	Ag031G3152100	XP_006408545.1
OG0019361	Ag031G3154300	XP_006408524.1
OG0019363	Ag031G3158100	XP_006393855.1
OG0019364	Ag031G3159500, Ag014G2047500	XP_006393847.1
OG0019366	Ag031G3172800	XP_006402303.1
OG0019367	Ag031G3180000, Ag031G3179900	XP_006402364.1
OG0019368	Ag031G3195000	XP_006402427.1
OG0019369	Ag031G3216900	XP_006402549.1
OG0019371	Ag031G3233100	XP_006402642.1
OG0019372	Ag031G3244700	XP_006402702.1
OG0019373	Ag031G3258300, Ag031G3257800	XP_006402742.1
OG0019374	Ag031G3331300, Ag031G3331400	XP_006403041.1
OG0019375	Ag031G3377400	XP_006403617.1
OG0019376	Ag031G3391900	XP_006403692.1
OG0019377	Ag003G0306900, Ag053G4871100	XP_006397827.2
OG0019378	Ag029G3112000	XP_024009282.1
OG0019379	Ag029G3115800	XP_006418535.1
OG0019380	Ag067G5205500	XP_006391144.1
OG0019383	Ag039G4297500, Ag003G0363800	XP_024010104.1
OG0019384	Ag039G4305600	XP_006410957.2
OG0019385	Ag021G2626300, Ag030G3125200	XP_006396796.1
OG0019386	Ag015G2213400	XP_024014210.1
OG0019388	Ag015G2255200	XP_006397480.1
OG0019389	Ag088G5427400	XP_006408913.1
OG0019390	Ag088G5438300	XP_006408972.1
OG0019391	Ag003G0282200	XP_006397970.1
OG0019393	Ag003G0304200	XP_024010871.1
OG0019394	Ag003G0331400	XP_024010758.1
OG0019395	Ag003G0336100	XP_024010851.1
OG0019396	Ag003G0345100	XP_024010694.1
OG0019398	Ag003G0379700	XP_006411539.1
OG0019399	Ag014G1803200	XP_006408296.1
OG0019404	Ag014G1967900, Ag014G1967800	XP_006407209.2
OG0019405	Ag014G1987600	XP_024015705.1
OG0019406	Ag014G2049600	XP_006406757.1
OG0019407	Ag014G2084400	XP_024015750.1
OG0019408	Ag014G2151400	XP_006406409.1
OG0019410	Ag014G2155700	XP_006406386.2
OG0019411	Ag027G3061000	XP_006406276.2
OG0019412	Ag068G5214800	XP_006412713.2
OG0019413	Ag034G3652000	XP_006418481.2
OG0019414	Ag034G3673200	XP_006418304.1
OG0019415	Ag034G3705900	XP_006418074.1
OG0019417	Ag034G3764000	XP_006417615.1
OG0019420	Ag034G3808100	XP_006417348.1
OG0019421	Ag034G3808600	XP_006417345.1
OG0019422	Ag034G3813000	XP_024008862.1
OG0019426	Ag034G3904700	XP_006416796.1
OG0019427	Ag034G3905100	XP_006416791.1
OG0019428	Ag034G3956900	XP_006416553.1
OG0019429	Ag034G3957100	XP_024008811.1
OG0019430	Ag034G3966800	XP_024008677.1
OG0019431	Ag034G3974000	XP_006416442.1
OG0019432	Ag034G4005600	XP_006416293.1
OG0019433	Ag034G4039800	XP_006390736.2
OG0019436	Ag052G4854100, Ag052G4854300	XP_006415135.1
OG0019437	Ag052G4858000	XP_006415110.1
OG0019439	Ag002G0129300	XP_024006400.1
OG0019440	Ag002G0130500, Ag002G0130600	XP_024016420.1
OG0019442	Ag016G2324300	XP_006398422.2
OG0019443	Ag016G2348700	XP_024011088.1
OG0019444	Ag016G2359400	XP_006403105.2
OG0019446	Ag011G1091300	XP_006411951.1
OG0019448	Ag011G1173800, Ag011G1174000	XP_024005260.1
OG0019449	Ag011G1181600	XP_006412442.1
OG0019450	Ag011G1181900	XP_006412438.1
OG0019451	Ag011G1263800	XP_006412634.2
OG0019452	Ag018G2454900	XP_006416108.1
OG0019453	Ag018G2464200	XP_006416028.1
OG0019456	Ag019G2549100	XP_006396190.1
OG0019604	Ag013G1512900	XP_006399605.1
OG0019606	Ag013G1689600	XP_024013334.1
OG0019607	Ag013G1704600	XP_006393577.1
OG0019608	Ag013G1748200	XP_006415438.2
OG0019611	Ag013G1761800	XP_024008272.1
OG0019612	Ag013G1762000	XP_006415291.1
OG0019613	Ag013G1766900	XP_006415218.1
OG0019615	Ag004G0490400	XP_024007606.1
OG0019616	Ag004G0538400	XP_024007591.1
OG0019619	Ag004G0730600	XP_006401394.1
OG0019621	Ag004G0776500	XP_024013427.1
OG0019623	Ag022G2697000	XP_006399071.1
OG0019625	Ag022G2760000	XP_024006838.1
OG0019626	Ag022G2769500	XP_006398725.2
OG0019627	Ag022G2772200	XP_006398714.1
OG0019628	Ag022G2796600	XP_006398551.1
OG0019633	Ag048G4714400	XP_006390326.1
OG0019634	Ag049G4736400	XP_006404372.1
OG0019635	Ag049G4737300	XP_006404360.1
OG0019636	Ag032G3419700	XP_006392559.1
OG0019637	Ag032G3421600	XP_006392574.1
OG0019638	Ag032G3426800	XP_006392602.1
OG0019640	Ag032G3471300	XP_006392814.1
OG0019641	Ag007G0860400	XP_024013085.1
OG0019646	Ag071G5246400, Ag031G3409400	XP_024014666.1
OG0019647	Ag012G1315800	XP_006398133.1
OG0019648	Ag006G0837600	XP_024011108.1
OG0019650	Ag001G0041800	XP_006393114.1
OG0019651	Ag023G2841900	XP_006410714.1
OG0019652	Ag023G2846000	XP_006410742.1
OG0019653	Ag050G4755800	XP_006414037.1
OG0019658	Ag031G3202800	XP_006402457.1
OG0019659	Ag031G3211300	XP_006402507.1
OG0019660	Ag031G3259800	XP_006402749.2
OG0019662	Ag031G3340800, Ag031G3341100	XP_006403445.1
OG0019663	Ag031G3384500	XP_006403646.1
OG0019664	Ag042G4379400	XP_006409197.1
OG0019667	Ag039G4203600	XP_006411278.2, XP_024004171.1, XP_006411277.1
OG0019668	Ag039G4219900	XP_006411246.1
OG0019669	Ag066G5170800, Ag016G2397900	XP_006396652.1
OG0019671	Ag015G2267300, Ag052G4866400	XP_024007685.1
OG0019672	Ag003G0298400	XP_024010726.1
OG0019673	Ag003G0315600	XP_024010837.1
OG0019674	Ag003G0341600	XP_024010897.1
OG0019675	Ag003G0395100	XP_006411478.1
OG0019677	Ag014G1817300	XP_006408197.1
OG0019678	Ag014G1834200	XP_006408078.1
OG0019682	Ag014G1998600	XP_006407054.1
OG0019683	Ag014G1999600	XP_006407043.2
OG0019684	Ag014G2022700	XP_006406902.1
OG0019685	Ag014G2068500, Ag036G4087200, Ag011G1250500	XP_024004519.1, XP_024011194.1, XP_024010210.1, XP_024007288.1, XP_024016571.1, XP_024013233.1, XP_024010641.1, XP_024004737.1, XP_024004850.1, XP_024006577.1
OG0019686	Ag014G2166800	XP_006406352.1
OG0019688	Ag061G5028000	XP_024014673.1
OG0019689	Ag061G5038600	XP_006405838.2
OG0019690	Ag027G3014200	XP_006406037.1
OG0019692	Ag034G3815000	XP_024008907.1
OG0019693	Ag034G3833800, Ag034G3833700	XP_024014302.1
OG0019695	Ag034G3853900	XP_024008584.1
OG0019696	Ag034G3895000	XP_006416866.1
OG0019697	Ag034G3904400	XP_006416798.1
OG0019699	Ag034G3956300, Ag034G3956600, Ag034G3955800, Ag034G3955700, Ag034G3956100	XP_006410105.1, XP_006410075.1, XP_006410108.1
OG0019700	Ag034G4004400	XP_024008767.1
OG0019701	Ag034G4017500	XP_024008960.1
OG0019703	Ag002G0267800	XP_006392418.1
OG0019704	Ag002G0270500	XP_006392446.1
OG0019708	Ag011G1030700	XP_006411648.1
OG0019709	Ag011G1055100	XP_024004388.1
OG0019710	Ag011G1069200	XP_024004389.1
OG0019713	Ag011G1240000	XP_006412557.1
OG0019714	Ag010G1021600	XP_006412994.1
OG0019831	Ag046G4531200	XP_006412692.2
OG0019834	Ag013G1559200	XP_006399311.1
OG0019838	Ag013G1734800	XP_024009772.1
OG0019839	Ag004G0441000	XP_006394069.2
OG0019840	Ag004G0444100	XP_024007464.1
OG0019841	Ag004G0464500	XP_024009791.1
OG0019843	Ag004G0500000	XP_024007517.1
OG0019844	Ag004G0541700	XP_006394782.1
OG0019845	Ag004G0766100	XP_006404169.1
OG0019846	Ag011G1203600, Ag022G2705300	XP_024013412.1
OG0019847	Ag022G2748300	XP_006398829.1
OG0019848	Ag022G2778200	XP_006398680.1
OG0019849	Ag022G2794400	XP_024011972.1
OG0019850	Ag048G4554300	XP_006389704.1
OG0019852	Ag048G4696800	XP_006390282.1
OG0019853	Ag049G4727100	XP_006404098.1
OG0019854	Ag032G3418900	XP_024005997.1
OG0019860	Ag031G3272300, Ag070G5234700	XP_006402794.2
OG0019861	Ag006G0811800, Ag058G4970900	XP_006398272.1
OG0019863	Ag001G0073500	XP_006392950.1
OG0019864	Ag001G0080600	XP_006392907.1
OG0019865	Ag023G2843300	XP_006410730.2
OG0019867	Ag051G4806500	XP_024007234.1
OG0019870	Ag031G3231500	XP_006402630.1
OG0019872	Ag031G3268200	XP_006405459.2
OG0019875	Ag067G5197600	XP_006391190.1
OG0019880	Ag038G4164500	XP_006394927.1
OG0019882	Ag003G0352300	XP_006413175.1
OG0019884	Ag003G0414100	XP_006411400.1
OG0019885	Ag014G1776000	XP_006408453.2
OG0019888	Ag014G1864800	XP_006407877.1
OG0019889	Ag014G1924500	XP_006407488.1
OG0019891	Ag014G1988900	XP_006407107.1
OG0019893	Ag014G1998700	XP_006407053.2
OG0019894	Ag014G2014700	XP_024006335.1
OG0019895	Ag014G2061400	XP_024006473.1
OG0019897	Ag014G2104600	XP_024015014.1
OG0019899	Ag034G3654200	XP_006418461.2
OG0019900	Ag034G3672500	XP_024007732.1
OG0019901	Ag034G3904100	XP_006416800.2
OG0019904	Ag002G0208200	XP_006392006.1
OG0019905	Ag016G2370300	XP_024010097.1
OG0019906	Ag025G2960300	XP_024006163.1
OG0019907	Ag011G1039200	XP_006411698.1
OG0019909	Ag011G1197800	XP_006390480.1
OG0019910	Ag011G1234400	XP_006400784.1
OG0019911	Ag018G2455600	XP_024008039.1
OG0020049	Ag004G0488800	XP_006394437.1
OG0020051	Ag034G3816200, Ag016G2317000, Ag037G4137300, Ag004G0738100, Ag049G4735000, Ag039G4256200	XP_024004939.1
OG0020051	Ag014G2132400	XP_024005059.1
OG0020052	Ag004G0755300, Ag004G0755400	XP_006401540.1
OG0020054	Ag075G5285900	XP_006408977.1
OG0020055	Ag048G4558400	XP_024007292.1
OG0020058	Ag032G3468200	XP_024005954.1
OG0020061	Ag007G0883400	XP_024004947.1
OG0020063	Ag012G1305500	XP_006395445.1
OG0020066	Ag023G2828100	XP_006410644.1
OG0020068	Ag009G0980200	XP_024009645.1
OG0020074	Ag031G3177600	XP_006402344.1
OG0020075	Ag031G3196600	XP_006402433.1
OG0020079	Ag039G4211600	XP_006411283.1
OG0020080	Ag021G2620000	XP_006396893.2
OG0020081	Ag088G5436300	XP_006393618.1
