Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0013581	Ag014G1846400	g12515
OG0013582	Ag014G1846600	g7681
OG0013583	Ag014G1849100	g12505
OG0013584	Ag014G1850900	g12499
OG0013586	Ag014G1856300	g7645
OG0013587	Ag014G1857100, Ag025G2946400	g12484
OG0013588	Ag014G1857600	g7638
OG0013589	Ag014G1858800	g7632
OG0013590	Ag014G1861300	g7627
OG0013591	Ag014G1865400	g12456
OG0013592	Ag014G1865900	g12452
OG0013593	Ag014G1866000	g12451
OG0013595	Ag014G1872000	g12968
OG0013597	Ag014G1876700	g7571
OG0013598	Ag014G1876800	g7569
OG0013599	Ag014G1880800	g7550
OG0013600	Ag014G1881400	g12989
OG0013601	Ag014G1882900	g7541
OG0013602	Ag014G1886000	g13007
OG0013603	Ag014G1886700	g13012
OG0013604	Ag014G1886900	g47499
OG0013605	Ag014G1887300	g13013
OG0013606	Ag014G1887500	g7517
OG0013608	Ag014G1898300	g12398
OG0013608	Ag014G1898100	g7489
OG0013609	Ag014G1898800	g13053
OG0013610	Ag014G1900300	g7480
OG0013611	Ag014G1904700	g7458, g12389
OG0013612	Ag014G1905100	g53300, g37792
OG0013613	Ag014G1907400	g13069
OG0013614	Ag014G1908000	g12381
OG0013615	Ag014G1908300	g7445
OG0013616	Ag014G1911100	g13089
OG0013617	Ag011G1253200, Ag014G1918800	g13103
OG0013618	Ag014G1919200	g13106
OG0013619	Ag014G1921800	g7411
OG0013620	Ag014G1921900	g7410
OG0013622	Ag014G1922300	g12350
OG0013623	Ag014G1922900	g7405, g12344
OG0013625	Ag014G1927100, Ag014G1928000	g12337
OG0013627	Ag014G1929800	g12330
OG0013628	Ag014G1936800	g7374
OG0013629	Ag014G1938400	g13121
OG0013630	Ag014G1943400	g13132
OG0013631	Ag014G1944400	g7333
OG0013632	Ag014G1944800	g12294, g7331
OG0013633	Ag014G1946200	g12290, g7322
OG0013634	Ag014G1948700	g7313
OG0013635	Ag014G1949000	g7310
OG0013636	Ag014G1950700	g13141
OG0013637	Ag014G1953200	g7291
OG0013638	Ag014G1955000	g7283
OG0013639	Ag014G1957500, Ag011G1143100	g12257
OG0013641	Ag014G1962200	g13161
OG0013642	Ag014G1970000	g14349
OG0013643	Ag014G1976200	g7207
OG0013644	Ag014G1978000	g11431
OG0013645	Ag014G1980400	g12204
OG0013647	Ag014G1996400	g7150
OG0013649	Ag014G2001200	g7138
OG0013650	Ag014G2002100	g19161
OG0013651	Ag014G2005700	g12147
OG0013652	Ag014G2006300	g12144
OG0013653	Ag014G2006800	g7107
OG0013654	Ag014G2007700	g7103
OG0013655	Ag014G2009600	g7099
OG0013656	Ag014G2010600	g7087
OG0013657	Ag014G2017800	g7066
OG0013658	Ag014G2018400	g7065
OG0013659	Ag014G2018600, Ag061G5017800	g16882
OG0013660	Ag014G2089700, Ag014G2019500	g12111
OG0013661	Ag014G2021100	g7059
OG0013663	Ag014G2023700	g12103
OG0013664	Ag014G2026400	g7044
OG0013666	Ag014G2030500, Ag014G2141700	g13260, g12091
OG0013667	Ag014G2030600	g7016
OG0013668	Ag014G2041400	g6991
OG0013669	Ag014G2041500	g12072
OG0013670	Ag014G2044100	g12063
OG0013671	Ag014G2044700	g12062
OG0013672	Ag014G2046900	g6983
OG0013673	Ag014G2047700	g6980
OG0013674	Ag014G2048000	g6977
OG0013675	Ag014G2048400	g13275
OG0013676	Ag014G2049700	g13277
OG0013677	Ag014G2053600	g6953
OG0013678	Ag014G2055600	g13281
OG0013680	Ag014G2056900	g6948
OG0013681	Ag014G2061800	g6931
OG0013682	Ag014G2062200	g6929
OG0013683	Ag014G2062900	g12039
OG0013684	Ag014G2063200	g13292
OG0013685	Ag014G2063300	g12036
OG0013686	Ag014G2063400	g6927
OG0013687	Ag014G2064100	g6924
OG0013688	Ag014G2064200	g6923
OG0013689	Ag014G2069600	g12029
OG0013690	Ag014G2069700	g13296
OG0013691	Ag014G2085300	g12006
OG0013692	Ag014G2093600	g13319
OG0013693	Ag014G2116400	g13333
OG0013694	Ag014G2120100	g6812
OG0013695	Ag014G2120400	g6811
OG0013696	Ag014G2126000	g6800
OG0013698	Ag014G2135100	g6774
OG0013699	Ag014G2136400	g11946
OG0013700	Ag014G2150200	g11935, g6754
OG0013701	Ag014G2151500	g6751, g13359
OG0013702	Ag014G2152000	g11924
OG0013703	Ag014G2155900	g11915
OG0013704	Ag014G2156200	g6731
OG0013705	Ag014G2156300	g6724
OG0013706	Ag014G2156500	g36449
OG0013707	Ag014G2157400	g11913, g25078
OG0013709	Ag014G2165800, Ag002G0241700	g44109
OG0013710	Ag014G2166400	g6709
OG0013711	Ag027G3073300, Ag014G2168000	g11894
OG0013712	Ag027G3071300, Ag014G2169400	g11891
OG0013713	Ag014G2170900, Ag027G3070300, Ag014G2170800	g13373
OG0013714	Ag061G5024600	g16895
OG0013715	Ag061G5025600	g16906
OG0013716	Ag061G5027100	g23826
OG0013717	Ag061G5029800	g46731
OG0013718	Ag061G5030500	g18089
OG0013719	Ag061G5030600	g46737
OG0013720	Ag061G5032900	g18098
OG0013721	Ag061G5034000	g18114
OG0013722	Ag061G5035400	g46761
OG0013723	Ag061G5037000	g18116
OG0013724	Ag061G5038700	g46780
OG0013725	Ag061G5039700	g18120
OG0013726	Ag061G5040600	g17927
OG0013727	Ag061G5040900	g46787
OG0013728	Ag061G5041200	g18121
OG0013729	Ag061G5043100	g16742
OG0013730	Ag061G5045700	g46838
OG0013731	Ag061G5046600	g25096, g18129
OG0013732	Ag061G5049700	g10305
OG0013733	Ag064G5101700, Ag027G3005000	g13476
OG0013734	Ag027G3007000, Ag064G5099900	g11749
OG0013735	Ag027G3010200, Ag064G5094100	g6523
OG0013736	Ag027G3013800	g11757
OG0013737	Ag027G3015500, Ag064G5091300	g6538
OG0013738	Ag027G3015700	g13461
OG0013739	Ag027G3021700	g11769
OG0013740	Ag027G3023400	g6558
OG0013741	Ag027G3032300	g6572
OG0013742	Ag027G3035100	g13428, g11815
OG0013743	Ag027G3037100	g13424
OG0013744	Ag027G3040600	g40263
OG0013747	Ag027G3053000	g6604
OG0013748	Ag027G3056400	g6634
OG0013749	Ag027G3057300	g6659
OG0013751	Ag027G3062900	g6678, g13383
OG0013752	Ag068G5215500	g23410
OG0013753	Ag002G0275000, Ag036G4123500, Ag068G5232300	g41129
OG0013754	Ag036G4090500	g45006
OG0013755	Ag036G4092600	g45020
OG0013756	Ag036G4114400	g45082
OG0013757	Ag036G4115600	g18060
OG0013758	Ag036G4116800	g45090
OG0013759	Ag036G4117000	g18059
OG0013760	Ag036G4118600	g41131
OG0013761	Ag036G4120200	g41132
OG0013762	Ag036G4120900, Ag002G0277100	g1684
OG0013763	Ag060G4999900	g4899
OG0013764	Ag060G5007200	g29061
OG0013765	Ag060G5008000	g29049
OG0013766	Ag060G5009100	g4915
OG0013767	Ag060G5011500	g41473
OG0013768	Ag060G5012300	g4920
OG0013769	Ag060G5014500	g38302
OG0013770	Ag060G5014800	g24721, g38406
OG0013771	Ag060G5015900	g29035
OG0013772	Ag043G4455000	g10195
OG0013773	Ag043G4457400	g10191
OG0013774	Ag043G4459500	g10276
OG0013775	Ag043G4459600	g1675
OG0013777	Ag017G2412900	g2414
OG0013778	Ag017G2413400	g11334, g19271
OG0013779	Ag017G2413500	g19272
OG0013780	Ag017G2413600	g2418
OG0013781	Ag017G2413900	g2419
OG0013782	Ag017G2414000	g2420
OG0013783	Ag017G2417900	g11336
OG0013784	Ag017G2418000	g11337
OG0013785	Ag017G2418800	g11339
OG0013786	Ag017G2421300	g2445
OG0013787	Ag017G2422500	g2454
OG0013788	Ag017G2424500	g11341
OG0013789	Ag017G2427100	g2465, g19296
OG0013790	Ag017G2430100	g19309
OG0013791	Ag017G2432900	g19315
OG0013792	Ag017G2434600	g10807
OG0013793	Ag034G3650300	g49274
OG0013794	Ag034G3651100	g44478
OG0013795	Ag034G3653100	g26861
OG0013796	Ag034G3654000	g49300
OG0013797	Ag034G3655100	g26868
OG0013799	Ag034G3658200	g30739, g49317
OG0013801	Ag034G3662500	g30759
OG0013802	Ag034G3663100	g30763
OG0013803	Ag034G3663600	g49347
OG0013804	Ag034G3664500	g26879
OG0013805	Ag034G3667100	g26881
OG0013806	Ag034G3668500	g12135
OG0013807	Ag034G3670200	g26891
OG0013808	Ag034G3671000	g49377, g30776
OG0013809	Ag034G3671200	g49380
OG0013810	Ag034G3671600	g30779
OG0013811	Ag034G3674100	g49391
OG0013812	Ag034G3675700	g30798
OG0013813	Ag034G3677100	g26902
OG0013814	Ag034G3677600	g30808
OG0013815	Ag034G3679800	g49406
OG0013816	Ag034G3683800	g30826
OG0013817	Ag034G3689700	g30839
OG0013818	Ag034G3693400	g49438
OG0013819	Ag034G3693900	g30846
OG0013820	Ag034G3699500	g49455
OG0013821	Ag034G3700100	g30879
OG0013822	Ag034G3702800	g30855
OG0013823	Ag034G3705300	g30895
OG0013824	Ag034G3705400	g30894
OG0013825	Ag034G3722000	g26964
OG0013827	Ag034G3726100	g49541
OG0013828	Ag034G3728300	g31006
OG0013829	Ag034G3732700, Ag034G3732600	g31034
OG0013830	Ag034G3732800	g31036
OG0013831	Ag034G3733700	g31041
OG0013832	Ag034G3734900	g26995
OG0013833	Ag034G3739300	g31054
OG0013834	Ag034G3740600	g27008
OG0013835	Ag034G3742000	g18124, g46804
OG0013836	Ag034G3748400	g31095
OG0013837	Ag034G3753000	g31110
OG0013838	Ag034G3754800	g31113
OG0013839	Ag034G3755600	g31117
OG0013840	Ag034G3755800	g6415
OG0013841	Ag034G3755900	g31119
OG0013842	Ag034G3761600	g31143, g49653
OG0013843	Ag034G3763000	g27059
OG0013845	Ag034G3765300	g31163
OG0013846	Ag034G3767500	g27064
OG0013847	Ag034G3768600	g31177
OG0013848	Ag034G3769100	g27072, g49635
OG0013849	Ag034G3771300	g27076
OG0013850	Ag034G3771700	g31183
OG0013851	Ag034G3774400	g27087
OG0013852	Ag034G3776000	g31211
OG0013853	Ag034G3777100	g49703
OG0013854	Ag034G3778200	g31223
OG0013855	Ag034G3782400	g27105
OG0013856	Ag034G3787200	g27117
OG0013857	Ag034G3788100	g49728
OG0013858	Ag034G3788500	g49730
OG0013859	Ag034G3789600	g31256
OG0013860	Ag034G3789800	g50374
OG0013861	Ag034G3793000	g31270
OG0013862	Ag034G3794800	g27129, g31277
OG0013863	Ag034G3797200	g49757
OG0013864	Ag034G3798500	g49761
OG0013865	Ag034G3798800	g27136, g31297
OG0013866	Ag034G3799600	g31299
OG0013871	Ag034G3809400	g38456
OG0013874	Ag034G3813300	g31333
OG0013875	Ag034G3814100	g31334
OG0013876	Ag034G3815600	g49788
OG0013878	Ag034G3817400	g27179
OG0013879	Ag034G3817600	g49797
OG0013880	Ag034G3817700	g27181
OG0013881	Ag034G3829400	g31401
OG0013882	Ag034G3831100	g31404
OG0013883	Ag034G3832300	g31411
OG0013884	Ag034G3832900	g31413
OG0013885	Ag034G3834500	g27207
OG0013886	Ag034G3835100	g49860
OG0013887	Ag034G3837000, Ag018G2486500	g32230
OG0013888	Ag034G3838100	g31436
OG0013889	Ag034G3841000	g31448
OG0013890	Ag034G3841900	g28362
OG0013892	Ag034G3847300	g27245, g49884
OG0013893	Ag034G3847700	g49890, g27247
OG0013894	Ag034G3855500	g31503
OG0013895	Ag034G3856800	g31510
OG0013896	Ag034G3858600	g31512
OG0013897	Ag034G3859500, Ag034G3859400	g31515
OG0013898	Ag034G3860100	g31520
OG0013899	Ag034G3860200	g27265
OG0013900	Ag034G3863800	g31528
OG0013901	Ag034G3868200	g31544, g49917
OG0013902	Ag034G3868500	g31545
OG0013903	Ag034G3878000	g27291
OG0013904	Ag034G3881100	g31584
OG0013905	Ag034G3888200	g10222
OG0013906	Ag034G3888500	g49949, g27310
OG0013907	Ag034G3895700	g31627
OG0013908	Ag034G3897700	g31635
OG0013910	Ag034G3900500	g31643
OG0013911	Ag034G3901400	g31647
OG0013912	Ag034G3902800	g49973
OG0013914	Ag034G3903700	g31655
OG0013915	Ag034G3905700	g31660
OG0013916	Ag034G3905900	g31662
OG0013917	Ag034G3906700	g31668
OG0013918	Ag034G3915100	g27365
OG0013919	Ag034G3918400	g49997, g31694
OG0013920	Ag034G3921900	g5739
OG0013921	Ag034G3923300	g31704
OG0013922	Ag034G3923700	g31707
OG0013923	Ag034G3923800	g27371
OG0013924	Ag034G3924900	g31712
OG0013925	Ag034G3925400	g31717
OG0013926	Ag034G3934200	g50018
OG0013927	Ag034G3935400	g31743
OG0013928	Ag034G3936700	g50027
OG0013929	Ag034G3938700	g31751
OG0013930	Ag034G3940700	g31757
OG0013931	Ag034G3941700	g50036
OG0013932	Ag034G3943600	g50040
OG0013933	Ag034G3947500, Ag034G3947700	g27413
OG0013934	Ag034G3957900	g27426
OG0013935	Ag034G3959300	g31817
OG0013936	Ag034G3959800	g50068
OG0013937	Ag034G3959900	g27429, g50069
OG0013939	Ag034G3962700	g27432
OG0013940	Ag034G3963100	g27433
OG0013941	Ag034G3964800	g31860
OG0013942	Ag034G3965600	g50093
OG0013943	Ag034G3966400	g31870
OG0013944	Ag034G3966600	g50095
OG0013945	Ag034G3967200	g31830
OG0013946	Ag034G3968300	g31880
OG0013947	Ag034G3970400	g27443
OG0013948	Ag034G3971200	g16680
OG0013949	Ag034G3975100	g31901, g50118
OG0013951	Ag034G3976200	g46688
OG0013952	Ag034G3979300	g50132
OG0013953	Ag034G3980000	g50133
OG0013954	Ag034G3982500	g50142
OG0013955	Ag034G3988400	g50153
OG0013956	Ag034G4001200	g31986
OG0013957	Ag034G4001500	g50187
OG0013958	Ag034G4001700	g31987, g50188
OG0013959	Ag034G4003000	g50190
OG0013961	Ag034G4008600	g50207
OG0013962	Ag034G4011200	g50210
OG0013963	Ag034G4014100	g27511
OG0013964	Ag034G4015000	g32022
OG0013965	Ag034G4016900	g50236
OG0013966	Ag034G4017700	g10293
OG0013967	Ag034G4026700	g50252
OG0013968	Ag034G4029600	g27535
OG0013969	Ag034G4031800	g27538
OG0013970	Ag034G4032200	g27539
OG0013971	Ag034G4032300	g50273, g46043, g46041
OG0013973	Ag034G4039600	g44630
OG0013974	Ag034G4041100	g45945
OG0013975	Ag025G2932800, Ag034G4041900	g45943
OG0013976	Ag034G4042300	g44639
OG0013977	Ag034G4042600	g45933
OG0013978	Ag034G4043400	g45930, g44647
OG0013979	Ag034G4046200	g45923, g3816, g3817
OG0013980	Ag034G4046800	g45920
OG0013981	Ag034G4047200	g45916
OG0013982	Ag034G4049700	g45905
OG0013983	Ag034G4056000	g45879
OG0013985	Ag034G4058800	g45871
OG0013986	Ag034G4061400	g44695
OG0013987	Ag034G4062000	g45861
OG0013988	Ag034G4062100	g45860
OG0013989	Ag034G4063900	g45855, g36216
OG0013990	Ag034G4069700	g45832
OG0013991	Ag052G4848800	g23849
OG0013992	Ag052G4850000, Ag052G4850100	g17227
OG0013993	Ag052G4852100	g27790
OG0013994	Ag002G0092600, Ag024G2858100	g40814
OG0013995	Ag002G0092800, Ag024G2857900	g40810
OG0013996	Ag002G0093100, Ag024G2857700	g40809
OG0013997	Ag002G0127700	g44255
OG0013998	Ag002G0132000	g40842
OG0013999	Ag002G0134900	g47609
OG0014000	Ag002G0150600	g46954, g41397
OG0014001	Ag002G0151300	g40851
OG0014002	Ag002G0160000	g10814
OG0014003	Ag002G0165000	g44242
OG0014004	Ag002G0167100	g40870
OG0014005	Ag002G0167700	g5032
OG0014006	Ag002G0174000	g40887
OG0014007	Ag002G0181100	g40905
OG0014008	Ag002G0182400	g40919
OG0014009	Ag002G0189700	g40929
OG0014010	Ag002G0199400	g40948
OG0014011	Ag002G0201000	g44181
OG0014012	Ag002G0216900	g44153
OG0014013	Ag002G0218600	g44150
OG0014014	Ag002G0219100	g40982
OG0014015	Ag002G0223000	g40995
OG0014016	Ag002G0226300	g41004
OG0014017	Ag002G0229000	g13672
OG0014018	Ag002G0229400	g40998
OG0014019	Ag002G0234600	g41021
OG0014020	Ag002G0239500	g41027
OG0014021	Ag002G0243400	g44106
OG0014022	Ag002G0248300	g41046
OG0014023	Ag002G0251700	g44068
OG0014024	Ag002G0257300	g41068
OG0014025	Ag002G0259200	g34470, g34493
OG0014026	Ag002G0260800	g41074
OG0014027	Ag002G0267500	g41107, g33426
OG0014028	Ag002G0269500	g41114
OG0014029	Ag002G0269800	g41118
OG0014030	Ag002G0273100	g41126
OG0014031	Ag024G2862600	g40817
OG0014032	Ag024G2868800, Ag024G2869000	g40824
OG0014033	Ag024G2884200	g40777
OG0014035	Ag024G2886100	g40766
OG0014036	Ag024G2890800	g40763
OG0014037	Ag024G2891100, Ag024G2890900	g40762
OG0014038	Ag024G2898200	g40736
OG0014039	Ag024G2898700	g40735
OG0014040	Ag016G2311100	g40226
OG0014041	Ag016G2311500	g10916
OG0014042	Ag016G2331300	g40706
OG0014043	Ag016G2331600	g40708
OG0014044	Ag016G2334400	g10839, g40724
OG0014045	Ag016G2342300, Ag016G2340000	g40515
OG0014046	Ag016G2344700	g11037, g40508
OG0014047	Ag016G2345500	g11040
OG0014048	Ag016G2356100	g40492
OG0014049	Ag016G2357400	g40491
OG0014051	Ag016G2395900	g25552
OG0014052	Ag016G2396000	g25555
OG0014053	Ag016G2397200	g25557
OG0014054	Ag065G5120100	g23471
OG0014055	Ag065G5121400	g23466
OG0014056	Ag065G5122500	g47699
OG0014057	Ag065G5126100	g47708
OG0014058	Ag065G5127500	g47715
OG0014059	Ag065G5127700	g16996
OG0014060	Ag025G2908100	g24390, g47137
OG0014061	Ag025G2913200	g47147
OG0014062	Ag025G2918500	g54036
OG0014063	Ag025G2921700	g54037
OG0014064	Ag025G2921800	g54038
OG0014065	Ag025G2922100, Ag025G2939300	g36329
OG0014066	Ag025G2929700	g28107
OG0014067	Ag025G2929900	g54068
OG0014068	Ag025G2936600	g36328
OG0014069	Ag025G2938800	g36324
OG0014070	Ag025G2940200	g36337
OG0014071	Ag025G2945300	g54098
OG0014072	Ag025G2949200	g28090
OG0014073	Ag025G2951800, Ag025G2949400	g54106
OG0014074	Ag025G2950100	g54108
OG0014075	Ag025G2955600	g36374
OG0014076	Ag025G2955700	g28083
OG0014077	Ag025G2969800	g54124
OG0014078	Ag025G2969900	g36395
OG0014080	Ag025G2970200	g54132
OG0014081	Ag072G5255400	g46173
OG0014082	Ag072G5255600	g46171
OG0014083	Ag011G1026600	g18381
OG0014084	Ag011G1026800	g22661
OG0014085	Ag011G1027300	g18378
OG0014087	Ag011G1029000	g18363
OG0014088	Ag011G1029400	g18356
OG0014089	Ag011G1030900	g18345
OG0014090	Ag011G1032200	g18335
OG0014091	Ag011G1034100	g18330
OG0014092	Ag011G1034300	g41010
OG0014093	Ag011G1037600	g18322
OG0014094	Ag011G1038000	g18319
OG0014095	Ag011G1039800	g18313
OG0014096	Ag011G1040800	g22684
OG0014097	Ag011G1041100	g18308
OG0014098	Ag011G1044800	g25989
OG0014099	Ag011G1046300	g22711
OG0014100	Ag011G1046400	g22712
OG0014101	Ag011G1052900	g22722
OG0014102	Ag011G1057600	g10296
OG0014103	Ag011G1060800	g48003
OG0014104	Ag011G1062300	g22770
OG0014105	Ag011G1062700	g22773
OG0014106	Ag011G1064300	g18299
OG0014107	Ag011G1064700	g22781
OG0014108	Ag011G1065500	g13566
OG0014110	Ag011G1068700	g47999
OG0014111	Ag011G1069600	g22802
OG0014112	Ag011G1072500	g22816
OG0014113	Ag011G1078200	g47989
OG0014114	Ag011G1078800	g18283
OG0014115	Ag011G1084100	g18269
OG0014117	Ag011G1090400	g22885
OG0014118	Ag011G1095000	g47973
OG0014119	Ag011G1095100	g18255
OG0014120	Ag011G1096300	g22914
OG0014121	Ag011G1098200	g22921
OG0014122	Ag011G1100000	g22927
OG0014123	Ag011G1100400	g22931
OG0014124	Ag011G1100500	g22932
OG0014125	Ag011G1102600	g22943
OG0014126	Ag011G1107300	g22955
OG0014127	Ag011G1113700	g47941
OG0014128	Ag011G1120200	g18230
OG0014129	Ag011G1122600	g22992
OG0014130	Ag011G1124500	g25121
OG0014131	Ag011G1125600	g23005
OG0014132	Ag011G1136200	g23024
OG0014133	Ag011G1140900	g23031
OG0014134	Ag011G1146300	g23044
OG0014135	Ag011G1151700	g23082
OG0014136	Ag011G1154500	g23096
OG0014137	Ag011G1156700	g23104
OG0014138	Ag011G1161500	g18200
OG0014139	Ag011G1169900, Ag011G1170200	g16928
OG0014140	Ag011G1173700	g23272
OG0014141	Ag011G1175800	g23264
OG0014143	Ag011G1178000	g23252
OG0014144	Ag011G1179400	g47819
OG0014145	Ag011G1182700	g47824
OG0014146	Ag011G1183100	g23240
OG0014147	Ag011G1183500	g16914
OG0014148	Ag011G1185700	g23234
OG0014149	Ag011G1187100	g16907
OG0014150	Ag011G1191500	g47836
OG0014151	Ag011G1192600, Ag011G1192700	g47838
OG0014152	Ag011G1194500	g23199
OG0014153	Ag011G1196500	g23188
OG0014154	Ag011G1199100, Ag011G1198700	g23179
OG0014155	Ag011G1202800	g23168
OG0014156	Ag011G1206100	g23163
OG0014157	Ag011G1217600	g23146
OG0014158	Ag011G1220200	g23138
OG0014159	Ag011G1239100	g10699
OG0014161	Ag011G1254700	g23325
OG0014162	Ag011G1256300	g23330
OG0014163	Ag011G1260300	g47776
OG0014164	Ag011G1261000	g41159
OG0014165	Ag011G1266600	g23359
OG0014166	Ag011G1268600	g47762
OG0014167	Ag011G1270300	g47759
OG0014168	Ag011G1270700	g23375
OG0014169	Ag098G5475800	g2734
OG0014170	Ag064G5103500	g51481
OG0014171	Ag064G5106700	g6519
OG0014172	Ag064G5110200	g6469
OG0014173	Ag018G2436700	g46007
OG0014174	Ag018G2438200	g46003
OG0014175	Ag018G2440500	g44604
OG0014176	Ag018G2441200	g44607
OG0014177	Ag018G2442700	g45951
OG0014178	Ag018G2443400	g44614
OG0014179	Ag018G2449900	g44621
OG0014180	Ag018G2450100	g45974
OG0014182	Ag018G2456900	g50294
OG0014183	Ag018G2460500	g45034
OG0014184	Ag018G2461800	g32087
OG0014185	Ag018G2464100	g32080
OG0014186	Ag018G2464400	g50314
OG0014187	Ag018G2474500	g32142
OG0014188	Ag018G2477600	g32150
OG0014189	Ag018G2478600	g32158
OG0014190	Ag018G2481300	g32172
OG0014191	Ag018G2481400	g32173
OG0014192	Ag018G2481800	g32181
OG0014193	Ag018G2485600	g38263
OG0014194	Ag019G2489400	g6377
OG0014196	Ag019G2493100	g39541
OG0014197	Ag019G2495300	g25461, g25453
OG0014198	Ag019G2495600	g25450
OG0014199	Ag019G2496300	g25444
OG0014200	Ag019G2496400	g25443
OG0014201	Ag019G2497800	g25437
OG0014202	Ag019G2499600	g39524
OG0014204	Ag019G2502800	g39515
OG0014205	Ag019G2503600	g25426
OG0014206	Ag019G2504600	g25424
OG0014207	Ag019G2506000	g39512
OG0014208	Ag019G2507700	g45223
OG0014209	Ag019G2512500	g25409
OG0014210	Ag019G2515200	g25405
OG0014211	Ag019G2518500	g23713
OG0014212	Ag019G2519600	g39473
OG0014213	Ag019G2528600	g25374
OG0014214	Ag019G2528700	g39458
OG0014218	Ag019G2536700	g25355
OG0014219	Ag019G2537000	g45276, g25353
OG0014220	Ag019G2537300	g25352
OG0014222	Ag019G2543700	g25345
OG0014224	Ag019G2549700	g45706
OG0014225	Ag010G0983900	g32259
OG0014226	Ag010G0988700	g50370
OG0014227	Ag010G0990000	g53718
OG0014228	Ag010G0990100	g53719
OG0014229	Ag010G0999200	g28239, g28242
OG0014230	Ag010G1003200	g17120
OG0014231	Ag010G1009400	g23635
OG0014232	Ag010G1011700	g47631, g23628
OG0014233	Ag010G1011800	g23627
OG0014234	Ag010G1015600	g17076, g47644
OG0014235	Ag010G1015700	g17074, g23610
OG0014236	Ag010G1016900	g23594
OG0014237	Ag010G1020700	g10644
OG0014238	Ag010G1021700	g23578
OG0014239	Ag010G1022100	g23577
OG0014240	Ag010G1023700	g17053
OG0014241	Ag085G5415800	g10643
OG0014242	Ag085G5417900	g10628
OG0014373	Ag055G4900900	g19619
OG0014374	Ag055G4903900	g11420
OG0014375	Ag055G4907100	g19527, g2813
OG0014376	Ag055G4907600	g2811
OG0014377	Ag055G4908000	g11410
OG0014378	Ag055G4908100	g2809
OG0014379	Ag055G4908600	g2798
OG0014380	Ag055G4912100	g957
OG0014381	Ag055G4917500	g2706
OG0014382	Ag055G4919100	g2711
OG0014383	Ag055G4919600	g2717
OG0014384	Ag055G4920000	g2718
OG0014385	Ag055G4920900	g2723
OG0014386	Ag055G4922300	g19469
OG0014387	Ag055G4923200	g19481
OG0014388	Ag055G4923700	g19493
OG0014389	Ag055G4925200	g19497
OG0014390	Ag055G4926700	g27621
OG0014391	Ag055G4930700	g2751
OG0014392	Ag055G4931300	g19499
OG0014393	Ag055G4932000, Ag055G4932100	g19500
OG0014394	Ag074G5266400, Ag035G4082400	g10828
OG0014395	Ag011G1166500, Ag074G5267700	g10821
OG0014396	Ag074G5272200	g10731
OG0014397	Ag005G0787500	g46671
OG0014398	Ag005G0788100	g46672
OG0014399	Ag005G0789200	g46676
OG0014401	Ag013G1342500	g25300
OG0014402	Ag013G1344000	g37176
OG0014403	Ag013G1344800	g4948
OG0014404	Ag013G1346400	g4952, g4956
OG0014405	Ag013G1355700	g28994
OG0014406	Ag013G1355900	g28993
OG0014407	Ag013G1358400	g41501
OG0014408	Ag013G1363600, Ag013G1363500	g29132
OG0014409	Ag013G1364700	g29135
OG0014410	Ag013G1365300	g4992
OG0014411	Ag013G1369100	g4998
