Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0013991	Ag052G4848800	Aa_G186970.h1.t1
OG0013992	Ag052G4850000, Ag052G4850100	Aa_G332010.h1.t1
OG0013993	Ag052G4852100	Aa_G376030.h1.t1
OG0013994	Ag002G0092600, Ag024G2858100	Aa_G324280.h1.t1
OG0013995	Ag002G0092800, Ag024G2857900	Aa_G324290.h1.t1
OG0013996	Ag002G0093100, Ag024G2857700	Aa_G701650.h1.t1
OG0013997	Ag002G0127700	Aa_G462410.h1.t1
OG0013998	Ag002G0132000	Aa_G316680.h1.t1
OG0013999	Ag002G0134900	Aa_G234110.h1.t1
OG0014001	Ag002G0151300	Aa_G95360.h1.t1, Aa_G95370.h1.t1
OG0014002	Ag002G0160000	Aa_G251360.h1.t1
OG0014003	Ag002G0165000	Aa_G274730.h1.t1
OG0014004	Ag002G0167100	Aa_G487470.h1.t1
OG0014005	Ag002G0167700	Aa_G490010.h1.t1
OG0014006	Ag002G0174000	Aa_G262900.h1.t1
OG0014007	Ag002G0181100	Aa_G211440.h1.t1
OG0014008	Ag002G0182400	Aa_G408930.h1.t1
OG0014009	Ag002G0189700	Aa_G222620.h1.t1
OG0014010	Ag002G0199400	Aa_G400740.h1.t1
OG0014011	Ag002G0201000	Aa_G587100.h1.t1
OG0014012	Ag002G0216900	Aa_G220570.h1.t1, Aa_G825260.h1.t1
OG0014014	Ag002G0219100	Aa_G8630.h1.t1
OG0014015	Ag002G0223000	Aa_G549640.h1.t1
OG0014016	Ag002G0226300	Aa_G392530.h1.t1
OG0014017	Ag002G0229000	Aa_G105450.h1.t1
OG0014018	Ag002G0229400	Aa_G222880.h1.t1
OG0014019	Ag002G0234600	Aa_G193040.h1.t1
OG0014020	Ag002G0239500	Aa_G147470.h1.t1
OG0014021	Ag002G0243400	Aa_G238470.h1.t1
OG0014022	Ag002G0248300	Aa_G18450.h1.t1
OG0014023	Ag002G0251700	Aa_G282540.h1.t1
OG0014024	Ag002G0257300	Aa_G11260.h1.t1
OG0014026	Ag002G0260800	Aa_G485110.h1.t1
OG0014027	Ag002G0267500	Aa_G7620.h1.t1
OG0014028	Ag002G0269500	Aa_G280430.h1.t1
OG0014029	Ag002G0269800	Aa_G123230.h1.t1
OG0014030	Ag002G0273100	Aa_G261750.h1.t1
OG0014031	Ag024G2862600	Aa_G324260.h1.t1
OG0014032	Ag024G2868800, Ag024G2869000	Aa_G135550.h1.t1
OG0014033	Ag024G2884200	Aa_G186200.h1.t1
OG0014034	Ag024G2885600	Aa_G270060.h1.t1
OG0014035	Ag024G2886100	Aa_G270080.h1.t1
OG0014036	Ag024G2890800	Aa_G270110.h1.t1
OG0014037	Ag024G2891100, Ag024G2890900	Aa_G270120.h1.t1
OG0014038	Ag024G2898200	Aa_G615230.h1.t1
OG0014039	Ag024G2898700	Aa_G65870.h1.t1
OG0014040	Ag016G2311100	Aa_G243870.h1.t1
OG0014041	Ag016G2311500	Aa_G295540.h1.t1
OG0014042	Ag016G2331300	Aa_G162840.h1.t1
OG0014043	Ag016G2331600	Aa_G162810.h1.t1
OG0014044	Ag016G2334400	Aa_G63480.h1.t1
OG0014046	Ag016G2344700	Aa_G123770.h1.t1
OG0014047	Ag016G2345500	Aa_G123810.h1.t1
OG0014049	Ag016G2357400	Aa_G103090.h1.t1
OG0014050	Ag016G2388100	Aa_G137430.h1.t1
OG0014051	Ag016G2395900	Aa_G373290.h1.t1
OG0014052	Ag016G2396000	Aa_G373300.h1.t1
OG0014053	Ag016G2397200	Aa_G257030.h1.t1
OG0014054	Ag065G5120100	Aa_G507340.h1.t1
OG0014055	Ag065G5121400	Aa_G628370.h1.t1
OG0014056	Ag065G5122500	Aa_G195690.h1.t1
OG0014057	Ag065G5126100	Aa_G301350.h1.t1
OG0014058	Ag065G5127500	Aa_G301250.h1.t1
OG0014059	Ag065G5127700	Aa_G301230.h1.t1
OG0014060	Ag025G2908100	Aa_G461360.h1.t1
OG0014061	Ag025G2913200	Aa_G380680.h1.t1
OG0014062	Ag025G2918500	Aa_G714940.h1.t1
OG0014063	Ag025G2921700	Aa_G57520.h1.t1
OG0014064	Ag025G2921800	Aa_G57530.h1.t1
OG0014065	Ag025G2922100, Ag025G2939300	Aa_G110640.h1.t1
OG0014066	Ag025G2929700	Aa_G473360.h1.t1
OG0014067	Ag025G2929900	Aa_G473350.h1.t1
OG0014068	Ag025G2936600	Aa_G110660.h1.t1
OG0014069	Ag025G2938800	Aa_G110730.h1.t1
OG0014070	Ag025G2940200	Aa_G110630.h1.t1
OG0014071	Ag025G2945300	Aa_G161240.h1.t1
OG0014072	Ag025G2949200	Aa_G273760.h1.t1
OG0014074	Ag025G2950100	Aa_G273800.h1.t1
OG0014075	Ag025G2955600	Aa_G237870.h1.t1
OG0014076	Ag025G2955700	Aa_G237860.h1.t1
OG0014077	Ag025G2969800	Aa_G95930.h1.t1
OG0014078	Ag025G2969900	Aa_G95910.h1.t1
OG0014079	Ag025G2970000	Aa_G95900.h1.t1
OG0014080	Ag025G2970200	Aa_G95870.h1.t1
OG0014081	Ag072G5255400	Aa_G477050.h1.t1
OG0014082	Ag072G5255600	Aa_G477070.h1.t1
OG0014083	Ag011G1026600	Aa_G487080.h1.t1
OG0014084	Ag011G1026800	Aa_G487100.h1.t1
OG0014085	Ag011G1027300	Aa_G541040.h1.t1
OG0014086	Ag011G1028600	Aa_G219320.h1.t1
OG0014087	Ag011G1029000	Aa_G219280.h1.t1
OG0014088	Ag011G1029400	Aa_G219240.h1.t1
OG0014089	Ag011G1030900	Aa_G650390.h1.t1
OG0014090	Ag011G1032200	Aa_G138000.h1.t1
OG0014091	Ag011G1034100	Aa_G137940.h1.t1
OG0014092	Ag011G1034300	Aa_G137920.h1.t1
OG0014093	Ag011G1037600	Aa_G137800.h1.t1
OG0014094	Ag011G1038000	Aa_G137770.h1.t1
OG0014095	Ag011G1039800	Aa_G468060.h1.t1
OG0014096	Ag011G1040800	Aa_G351870.h1.t1
OG0014097	Ag011G1041100	Aa_G351900.h1.t1
OG0014099	Ag011G1046300	Aa_G658830.h1.t1, Aa_G205240.h1.t1
OG0014100	Ag011G1046400	Aa_G205230.h1.t1
OG0014101	Ag011G1052900	Aa_G450620.h1.t1
OG0014102	Ag011G1057600	Aa_G287000.h1.t1
OG0014103	Ag011G1060800	Aa_G486250.h1.t1
OG0014104	Ag011G1062300	Aa_G503400.h1.t1
OG0014105	Ag011G1062700	Aa_G503360.h1.t1
OG0014106	Ag011G1064300	Aa_G294360.h1.t1
OG0014107	Ag011G1064700	Aa_G294380.h1.t1
OG0014108	Ag011G1065500	Aa_G59830.h1.t1
OG0014109	Ag011G1068000	Aa_G237330.h1.t1
OG0014110	Ag011G1068700	Aa_G237350.h1.t1
OG0014111	Ag011G1069600	Aa_G767190.h1.t1
OG0014113	Ag011G1078200	Aa_G153340.h1.t1
OG0014114	Ag011G1078800	Aa_G672600.h1.t1
OG0014115	Ag011G1084100	Aa_G139410.h1.t1
OG0014116	Ag011G1085100	Aa_G139500.h1.t1
OG0014117	Ag011G1090400	Aa_G637750.h1.t1
OG0014118	Ag011G1095000	Aa_G493150.h1.t1
OG0014119	Ag011G1095100	Aa_G493160.h1.t1
OG0014120	Ag011G1096300	Aa_G670480.h1.t1
OG0014121	Ag011G1098200	Aa_G467510.h1.t1
OG0014122	Ag011G1100000	Aa_G179530.h1.t1
OG0014123	Ag011G1100400	Aa_G179480.h1.t1
OG0014124	Ag011G1100500	Aa_G179470.h1.t1
OG0014126	Ag011G1107300	Aa_G285860.h1.t1
OG0014127	Ag011G1113700	Aa_G514730.h1.t1
OG0014128	Ag011G1120200	Aa_G157080.h1.t1
OG0014129	Ag011G1122600	Aa_G426420.h1.t1
OG0014130	Ag011G1124500	Aa_G280760.h1.t1
OG0014131	Ag011G1125600	Aa_G527810.h1.t1
OG0014132	Ag011G1136200	Aa_G395560.h1.t1
OG0014133	Ag011G1140900	Aa_G180320.h1.t1
OG0014134	Ag011G1146300	Aa_G385110.h1.t1
OG0014135	Ag011G1151700	Aa_G667950.h1.t1
OG0014136	Ag011G1154500	Aa_G144790.h1.t1
OG0014137	Ag011G1156700	Aa_G258850.h1.t1
OG0014138	Ag011G1161500	Aa_G698750.h1.t1
OG0014139	Ag011G1169900, Ag011G1170200	Aa_G395040.h1.t1
OG0014140	Ag011G1173700	Aa_G9860.h1.t1
OG0014141	Ag011G1175800	Aa_G9690.h1.t1
OG0014143	Ag011G1178000	Aa_G153900.h1.t1
OG0014144	Ag011G1179400	Aa_G153950.h1.t1
OG0014145	Ag011G1182700	Aa_G708000.h1.t1
OG0014146	Ag011G1183100	Aa_G404960.h1.t1
OG0014147	Ag011G1183500	Aa_G404990.h1.t1
OG0014148	Ag011G1185700	Aa_G468810.h1.t1
OG0014149	Ag011G1187100	Aa_G66500.h1.t1, Aa_G66500.h2.t1, Aa_G58560.h1.t1
OG0014150	Ag011G1191500	Aa_G432640.h1.t1
OG0014151	Ag011G1192600, Ag011G1192700	Aa_G432600.h1.t1
OG0014152	Ag011G1194500	Aa_G432580.h1.t1
OG0014153	Ag011G1196500	Aa_G376560.h1.t1
OG0014154	Ag011G1199100, Ag011G1198700	Aa_G609950.h1.t1
OG0014155	Ag011G1202800	Aa_G397140.h1.t1, Aa_G592050.h1.t1
OG0014156	Ag011G1206100	Aa_G258390.h1.t1, Aa_G258380.h1.t1
OG0014157	Ag011G1217600	Aa_G288280.h1.t1
OG0014158	Ag011G1220200	Aa_G274250.h1.t1
OG0014159	Ag011G1239100	Aa_G146190.h1.t1
OG0014160	Ag011G1254600	Aa_G59760.h1.t1
OG0014161	Ag011G1254700	Aa_G59750.h1.t1
OG0014162	Ag011G1256300	Aa_G399020.h1.t1
OG0014163	Ag011G1260300	Aa_G32980.h1.t1
OG0014164	Ag011G1261000	Aa_G83900.h1.t1
OG0014165	Ag011G1266600	Aa_G163950.h1.t1
OG0014166	Ag011G1268600	Aa_G190680.h1.t1
OG0014167	Ag011G1270300	Aa_G190570.h1.t1
OG0014168	Ag011G1270700	Aa_G190540.h1.t1
OG0014169	Ag098G5475800	Aa_G296340.h1.t1
OG0014170	Ag064G5103500	Aa_G405960.h1.t1, Aa_G405970.h1.t1
OG0014171	Ag064G5106700	Aa_G358490.h1.t1
OG0014172	Ag064G5110200	Aa_G199040.h1.t1
OG0014173	Ag018G2436700	Aa_G187220.h1.t1
OG0014174	Ag018G2438200	Aa_G187120.h1.t1
OG0014175	Ag018G2440500	Aa_G199340.h1.t1
OG0014176	Ag018G2441200	Aa_G199270.h1.t1
OG0014177	Ag018G2442700	Aa_G347860.h1.t1
OG0014178	Ag018G2443400	Aa_G347930.h1.t1
OG0014179	Ag018G2449900	Aa_G259650.h1.t1
OG0014180	Ag018G2450100	Aa_G259660.h1.t1
OG0014181	Ag018G2452400	Aa_G837680.h1.t1
OG0014182	Ag018G2456900	Aa_G62440.h1.t1
OG0014183	Ag018G2460500	Aa_G194970.h1.t1
OG0014184	Ag018G2461800	Aa_G487320.h1.t1, Aa_G487320.h2.t1
OG0014185	Ag018G2464100	Aa_G274060.h1.t1, Aa_G274060.h2.t1
OG0014186	Ag018G2464400	Aa_G274080.h1.t1
OG0014187	Ag018G2474500	Aa_G254960.h1.t1
OG0014188	Ag018G2477600	Aa_G469110.h1.t1
OG0014189	Ag018G2478600	Aa_G539060.h1.t1
OG0014190	Ag018G2481300	Aa_G283570.h1.t1
OG0014191	Ag018G2481400	Aa_G283560.h1.t1
OG0014192	Ag018G2481800	Aa_G283520.h1.t1
OG0014193	Ag018G2485600	Aa_G36210.h1.t1
OG0014195	Ag019G2492900	Aa_G191510.h1.t1
OG0014196	Ag019G2493100	Aa_G387400.h1.t1
OG0014198	Ag019G2495600	Aa_G191360.h1.t1
OG0014199	Ag019G2496300	Aa_G191420.h1.t1
OG0014200	Ag019G2496400	Aa_G191440.h1.t1
OG0014201	Ag019G2497800	Aa_G46580.h1.t1
OG0014202	Ag019G2499600	Aa_G46710.h1.t1
OG0014203	Ag019G2500200	Aa_G46700.h1.t1
OG0014204	Ag019G2502800	Aa_G46760.h1.t1
OG0014205	Ag019G2503600	Aa_G46770.h1.t1
OG0014206	Ag019G2504600	Aa_G46800.h1.t1
OG0014207	Ag019G2506000	Aa_G46850.h1.t1
OG0014208	Ag019G2507700	Aa_G347380.h1.t1, Aa_G563090.h1.t1
OG0014209	Ag019G2512500	Aa_G53160.h1.t1
OG0014210	Ag019G2515200	Aa_G67770.h1.t1
OG0014211	Ag019G2518500	Aa_G42960.h1.t1
OG0014212	Ag019G2519600	Aa_G53390.h1.t1
OG0014213	Ag019G2528600	Aa_G78460.h1.t1
OG0014214	Ag019G2528700	Aa_G78470.h1.t1
OG0014215	Ag019G2530500	Aa_G425570.h1.t1
OG0014216	Ag019G2531600, Ag019G2532100	Aa_G511700.h1.t1
OG0014217	Ag019G2532500	Aa_G299840.h1.t1, Aa_G299840.h2.t1
OG0014218	Ag019G2536700	Aa_G242180.h1.t1
OG0014219	Ag019G2537000	Aa_G242200.h1.t1
OG0014220	Ag019G2537300	Aa_G242210.h1.t1
OG0014221	Ag019G2542500	Aa_G136230.h1.t1
OG0014222	Ag019G2543700	Aa_G136210.h1.t1
OG0014223	Ag019G2549400	Aa_G36380.h1.t1
OG0014224	Ag019G2549700	Aa_G36410.h1.t1
OG0014225	Ag010G0983900	Aa_G61820.h1.t1
OG0014226	Ag010G0988700	Aa_G587380.h1.t1
OG0014227	Ag010G0990000	Aa_G192690.h1.t1, Aa_G162390.h1.t1
OG0014228	Ag010G0990100	Aa_G192680.h1.t1
OG0014229	Ag010G0999200	Aa_G127520.h1.t1
OG0014230	Ag010G1003200	Aa_G86650.h1.t1
OG0014231	Ag010G1009400	Aa_G77870.h1.t1
OG0014232	Ag010G1011700	Aa_G217510.h1.t1
OG0014233	Ag010G1011800	Aa_G217520.h1.t1
OG0014235	Ag010G1015700	Aa_G212570.h1.t1
OG0014236	Ag010G1016900	Aa_G159970.h1.t1
OG0014237	Ag010G1020700	Aa_G408140.h1.t1
OG0014238	Ag010G1021700	Aa_G393640.h1.t1
OG0014240	Ag010G1023700	Aa_G512410.h1.t1
OG0014241	Ag085G5415800	Aa_G408130.h1.t1
OG0014242	Ag085G5417900	Aa_G329130.h1.t1
OG0014373	Ag055G4900900	Aa_G337470.h1.t1
OG0014374	Ag055G4903900	Aa_G578520.h1.t1
OG0014375	Ag055G4907100	Aa_G88870.h1.t1
OG0014376	Ag055G4907600	Aa_G88900.h1.t1
OG0014377	Ag055G4908000	Aa_G88910.h1.t1
OG0014378	Ag055G4908100	Aa_G88920.h1.t1
OG0014379	Ag055G4908600	Aa_G41680.h1.t1
OG0014380	Ag055G4912100	Aa_G616580.h1.t1, Aa_G54590.h1.t1
OG0014381	Ag055G4917500	Aa_G197590.h1.t1
OG0014382	Ag055G4919100	Aa_G768760.h1.t1
OG0014383	Ag055G4919600	Aa_G253590.h1.t1
OG0014384	Ag055G4920000	Aa_G325780.h1.t1
OG0014385	Ag055G4920900	Aa_G390200.h1.t1
OG0014386	Ag055G4922300	Aa_G363960.h1.t1
OG0014387	Ag055G4923200	Aa_G343920.h1.t1
OG0014388	Ag055G4923700	Aa_G492010.h1.t1
OG0014389	Ag055G4925200	Aa_G420580.h1.t1
OG0014390	Ag055G4926700	Aa_G61750.h1.t1
OG0014391	Ag055G4930700	Aa_G377200.h1.t1
OG0014392	Ag055G4931300	Aa_G377270.h1.t1
OG0014393	Ag055G4932000, Ag055G4932100	Aa_G691560.h1.t1
OG0014394	Ag074G5266400, Ag035G4082400	Aa_G623670.h1.t1
OG0014395	Ag011G1166500, Ag074G5267700	Aa_G639520.h1.t1
OG0014396	Ag074G5272200	Aa_G186380.h1.t1
OG0014397	Ag005G0787500	Aa_G245120.h1.t1
OG0014398	Ag005G0788100	Aa_G495310.h1.t1
OG0014399	Ag005G0789200	Aa_G495350.h1.t1
OG0014400	Ag047G4548100	Aa_G129830.h1.t1
OG0014401	Ag013G1342500	Aa_G679800.h1.t1
OG0014402	Ag013G1344000	Aa_G383310.h1.t1, Aa_G758480.h1.t1
OG0014403	Ag013G1344800	Aa_G70370.h1.t1
OG0014405	Ag013G1355700	Aa_G325640.h1.t1
OG0014406	Ag013G1355900	Aa_G387520.h1.t1
OG0014407	Ag013G1358400	Aa_G220360.h1.t1
OG0014408	Ag013G1363600, Ag013G1363500	Aa_G192830.h1.t1
OG0014409	Ag013G1364700	Aa_G264890.h1.t1
OG0014410	Ag013G1365300	Aa_G264830.h1.t1
OG0014411	Ag013G1369100	Aa_G334640.h1.t1
OG0014412	Ag013G1375000	Aa_G162270.h1.t1
OG0014414	Ag013G1376500	Aa_G162340.h1.t1
OG0014415	Ag013G1380700, Ag013G1380600	Aa_G79090.h1.t1
OG0014416	Ag013G1383200	Aa_G489970.h1.t1
OG0014418	Ag013G1396200	Aa_G59250.h1.t1
OG0014419	Ag013G1397400	Aa_G28560.h1.t1
OG0014420	Ag013G1407200	Aa_G376840.h1.t1
OG0014421	Ag013G1409200	Aa_G44540.h1.t1
OG0014422	Ag013G1412000	Aa_G431470.h1.t1
OG0014423	Ag013G1413500	Aa_G236940.h1.t1
OG0014425	Ag013G1419000	Aa_G321020.h1.t1
OG0014426	Ag013G1425000	Aa_G499750.h1.t1
OG0014427	Ag013G1425500	Aa_G450460.h1.t1
OG0014428	Ag013G1425600	Aa_G450450.h1.t1
OG0014429	Ag013G1433900	Aa_G7950.h1.t1
OG0014430	Ag013G1439000	Aa_G7840.h1.t1
OG0014431	Ag013G1441200	Aa_G473500.h1.t1
OG0014432	Ag013G1442200	Aa_G524170.h1.t1
OG0014433	Ag013G1443100	Aa_G367890.h1.t1
OG0014434	Ag013G1443300	Aa_G524190.h1.t1
OG0014435	Ag013G1443900	Aa_G524210.h1.t1
OG0014436	Ag013G1444700	Aa_G258020.h1.t1
OG0014437	Ag013G1446200	Aa_G258150.h1.t1
OG0014438	Ag013G1448600	Aa_G72710.h1.t1
OG0014439	Ag013G1450300	Aa_G72780.h1.t1
OG0014440	Ag013G1452000	Aa_G72860.h1.t1
OG0014441	Ag013G1452500	Aa_G354640.h1.t1
OG0014442	Ag013G1452800	Aa_G354660.h1.t1
OG0014443	Ag013G1455700	Aa_G290020.h1.t1
OG0014444	Ag013G1455800	Aa_G290030.h1.t1
OG0014446	Ag013G1459600	Aa_G209600.h1.t1
OG0014447	Ag013G1467000	Aa_G19700.h1.t1
OG0014448	Ag013G1467100	Aa_G19690.h1.t1
OG0014449	Ag013G1476700	Aa_G385350.h1.t1
OG0014450	Ag013G1480400	Aa_G155120.h1.t1
OG0014453	Ag013G1487200	Aa_G623410.h1.t1
OG0014454	Ag013G1488700	Aa_G256590.h1.t1
OG0014455	Ag013G1489300	Aa_G256540.h1.t1
OG0014456	Ag013G1497200	Aa_G267660.h1.t1
OG0014457	Ag013G1498400, Ag013G1498200	Aa_G267590.h1.t1
OG0014458	Ag013G1499600	Aa_G339410.h1.t1
OG0014459	Ag013G1499800, Ag013G1500000	Aa_G711950.h1.t1
OG0014460	Ag013G1504300	Aa_G142470.h1.t1
OG0014461	Ag013G1504500	Aa_G158460.h1.t1
OG0014462	Ag013G1506400	Aa_G158540.h1.t1
OG0014463	Ag013G1511400	Aa_G259210.h1.t1, Aa_G259190.h1.t1
OG0014464	Ag013G1513000	Aa_G412790.h1.t1
OG0014465	Ag013G1513100	Aa_G412760.h1.t1
OG0014466	Ag013G1513300	Aa_G373460.h1.t1
OG0014467	Ag013G1514900	Aa_G168860.h1.t1
OG0014468	Ag013G1515200	Aa_G168830.h1.t1
OG0014469	Ag013G1515800	Aa_G168780.h1.t1
OG0014470	Ag013G1519500	Aa_G168570.h1.t1
OG0014471	Ag013G1519600	Aa_G168540.h1.t1
OG0014472	Ag013G1521000	Aa_G168470.h1.t1
OG0014473	Ag013G1522500	Aa_G98310.h1.t1
OG0014474	Ag013G1522600	Aa_G98300.h1.t1
OG0014475	Ag013G1523600	Aa_G98250.h1.t1
OG0014476	Ag013G1526000	Aa_G159170.h1.t1
OG0014477	Ag013G1529100	Aa_G356430.h1.t1
OG0014478	Ag013G1530500	Aa_G579960.h1.t1
OG0014479	Ag013G1530600	Aa_G579970.h1.t1
OG0014480	Ag013G1533200	Aa_G195980.h1.t1
OG0014481	Ag007G0863600, Ag013G1538100	Aa_G611600.h1.t1
OG0014482	Ag013G1542400	Aa_G231130.h1.t1
OG0014483	Ag013G1545200	Aa_G230990.h1.t1
OG0014484	Ag013G1545300	Aa_G230980.h1.t1
OG0014485	Ag013G1549500	Aa_G130350.h1.t1
OG0014486	Ag013G1551200	Aa_G635930.h1.t1
OG0014487	Ag013G1552600	Aa_G210840.h1.t1
OG0014488	Ag013G1554600	Aa_G210720.h1.t1
OG0014489	Ag013G1556100	Aa_G76900.h1.t1
OG0014490	Ag013G1556900	Aa_G210570.h1.t1
OG0014491	Ag013G1557200	Aa_G691940.h1.t1
OG0014493	Ag013G1562000	Aa_G392810.h1.t1
OG0014495	Ag013G1568400	Aa_G471560.h1.t1
OG0014496	Ag013G1570700	Aa_G495820.h1.t1
OG0014497	Ag013G1571600	Aa_G189020.h1.t1
OG0014498	Ag013G1577800	Aa_G208640.h1.t1
OG0014499	Ag013G1578600	Aa_G353690.h1.t1
OG0014500	Ag013G1579700	Aa_G130040.h1.t1
OG0014502	Ag013G1581700	Aa_G335010.h1.t1
OG0014503	Ag013G1581900	Aa_G130160.h1.t1
OG0014504	Ag013G1582300	Aa_G15700.h1.t1
OG0014505	Ag013G1582700	Aa_G7100.h1.t1
OG0014506	Ag013G1584400	Aa_G424470.h1.t1
OG0014507	Ag013G1584500	Aa_G411220.h1.t1
OG0014508	Ag013G1585000	Aa_G202880.h1.t1
OG0014509	Ag013G1585100	Aa_G362560.h1.t1
OG0014510	Ag013G1585300	Aa_G463320.h1.t1
OG0014511	Ag013G1586300	Aa_G2970.h1.t1
OG0014512	Ag013G1586400	Aa_G2980.h1.t1
OG0014513	Ag013G1587000	Aa_G59520.h1.t1
OG0014514	Ag013G1587100	Aa_G59490.h1.t1
OG0014515	Ag013G1590400	Aa_G685770.h1.t1
OG0014516	Ag013G1590900	Aa_G257330.h1.t1
OG0014517	Ag013G1593400	Aa_G65700.h1.t1
OG0014518	Ag013G1593700	Aa_G63180.h1.t1
OG0014519	Ag013G1593800	Aa_G456710.h1.t1
OG0014520	Ag013G1596500	Aa_G430060.h1.t1
OG0014522	Ag013G1599500	Aa_G504330.h1.t1
OG0014523	Ag013G1601400	Aa_G202220.h1.t1
OG0014524	Ag013G1601800	Aa_G347850.h1.t1
OG0014525	Ag013G1602400	Aa_G504030.h1.t1
OG0014526	Ag013G1602700	Aa_G182050.h1.t1
OG0014527	Ag013G1603800	Aa_G502970.h1.t1
OG0014528	Ag013G1604400	Aa_G18060.h1.t1
OG0014529	Ag013G1604900	Aa_G18090.h1.t1, Aa_G456320.h1.t1
OG0014530	Ag013G1606500	Aa_G405390.h1.t1
OG0014531	Ag013G1607500	Aa_G60010.h1.t1
OG0014532	Ag013G1608200	Aa_G598720.h1.t1
OG0014534	Ag013G1608900	Aa_G60270.h1.t1
OG0014535	Ag013G1610900	Aa_G248290.h1.t1
OG0014536	Ag013G1613700	Aa_G763040.h1.t1
OG0014537	Ag013G1614000	Aa_G425730.h1.t1
OG0014538	Ag013G1620700	Aa_G199720.h1.t1
OG0014539	Ag013G1621800	Aa_G118790.h1.t1
OG0014540	Ag013G1622000	Aa_G154130.h1.t1
OG0014541	Ag013G1624500	Aa_G470540.h1.t1
OG0014542	Ag013G1625700	Aa_G135340.h1.t1
OG0014543	Ag013G1630600	Aa_G597510.h1.t1
OG0014544	Ag013G1631600	Aa_G35490.h1.t1
OG0014545	Ag013G1633000	Aa_G35370.h1.t1
OG0014546	Ag013G1633400	Aa_G119360.h1.t1
OG0014548	Ag013G1643600	Aa_G359480.h1.t1
OG0014549	Ag013G1645500	Aa_G317260.h1.t1, Aa_G317270.h1.t1
OG0014551	Ag013G1645900	Aa_G343060.h1.t1
OG0014552	Ag013G1646000	Aa_G167530.h1.t1
OG0014553	Ag013G1647800	Aa_G167440.h1.t1
OG0014555	Ag013G1650400	Aa_G460460.h1.t1
OG0014556	Ag013G1654400	Aa_G154750.h1.t1
OG0014557	Ag013G1655500	Aa_G154680.h1.t1
OG0014558	Ag013G1656900	Aa_G154580.h1.t1
OG0014559	Ag013G1658300	Aa_G346330.h1.t1
OG0014560	Ag013G1659000	Aa_G346360.h1.t1
OG0014561	Ag013G1660300	Aa_G346460.h1.t1
OG0014562	Ag013G1661600	Aa_G243570.h1.t1
OG0014563	Ag013G1663600	Aa_G243710.h1.t1
OG0014564	Ag013G1664900	Aa_G424800.h1.t1
OG0014565	Ag013G1668000	Aa_G257880.h1.t1
OG0014567	Ag013G1670200	Aa_G148670.h1.t1
OG0014568	Ag013G1670300	Aa_G148680.h1.t1
OG0014569	Ag013G1675300	Aa_G208650.h1.t1
OG0014570	Ag013G1677900	Aa_G219590.h1.t1
OG0014571	Ag013G1681000	Aa_G203770.h1.t1
OG0014572	Ag013G1682600	Aa_G316880.h1.t1
OG0014573	Ag013G1682700	Aa_G316860.h1.t1
OG0014574	Ag013G1682900	Aa_G316840.h1.t1
OG0014575	Ag013G1683100	Aa_G316830.h1.t1
OG0014576	Ag013G1684700	Aa_G89710.h1.t1
OG0014577	Ag013G1685400	Aa_G89650.h1.t1
OG0014578	Ag013G1688300	Aa_G215270.h1.t1
OG0014579	Ag013G1688400	Aa_G215280.h1.t1
OG0014580	Ag013G1688600	Aa_G215300.h1.t1
OG0014581	Ag013G1689300	Aa_G215360.h1.t1
OG0014582	Ag013G1694200	Aa_G90880.h1.t1
OG0014583	Ag013G1694700	Aa_G90920.h1.t1
OG0014584	Ag013G1695400	Aa_G90970.h1.t1
OG0014586	Ag013G1696700	Aa_G29860.h1.t1
OG0014587	Ag013G1698800	Aa_G29750.h1.t1
OG0014589	Ag013G1702600	Aa_G29400.h1.t1
OG0014590	Ag013G1703000	Aa_G29360.h1.t1
OG0014591	Ag013G1703800	Aa_G332840.h1.t1
OG0014592	Ag013G1705500	Aa_G514050.h1.t1
OG0014593	Ag013G1706000	Aa_G438520.h1.t1
OG0014595	Ag013G1707200	Aa_G326560.h1.t1
OG0014596	Ag048G4654700, Ag013G1707800	Aa_G418980.h1.t1
OG0014597	Ag013G1708200	Aa_G533090.h1.t1
OG0014598	Ag013G1708700	Aa_G128500.h1.t1
OG0014599	Ag013G1709600	Aa_G128420.h1.t1
OG0014600	Ag013G1710100	Aa_G128400.h1.t1, Aa_G356250.h1.t1
OG0014601	Ag013G1713300	Aa_G130830.h1.t1
OG0014602	Ag013G1713400	Aa_G130820.h1.t1
OG0014603	Ag013G1714100	Aa_G130760.h1.t1
OG0014604	Ag013G1715000	Aa_G130670.h1.t1
OG0014605	Ag013G1716900	Aa_G48100.h1.t1
OG0014606	Ag013G1718100	Aa_G48180.h1.t1
OG0014607	Ag013G1720300	Aa_G430660.h1.t1
OG0014608	Ag013G1720400	Aa_G551320.h1.t1, Aa_G430680.h1.t1
OG0014609	Ag013G1721400	Aa_G472930.h1.t1
OG0014610	Ag013G1726100	Aa_G456650.h1.t1
OG0014611	Ag013G1728500	Aa_G348070.h1.t1
OG0014612	Ag013G1730700	Aa_G223770.h1.t1
OG0014613	Ag013G1732600	Aa_G784090.h1.t1
OG0014614	Ag013G1734200	Aa_G108430.h1.t1
OG0014615	Ag013G1736400	Aa_G108290.h1.t1
OG0014616	Ag013G1737500	Aa_G248940.h1.t1
OG0014617	Ag013G1740200	Aa_G248860.h1.t1
OG0014618	Ag013G1741000	Aa_G679300.h1.t1
