Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0014808	Ag004G0664700	XP_010453842.1, XP_010483453.1, XP_010443593.1
OG0014809	Ag004G0666000	XP_010453709.1, XP_019088441.1
OG0014810	Ag004G0667800	XP_010443550.1, XP_010483409.1, XP_010497322.2, XP_010453481.1
OG0014811	Ag004G0669700	XP_010453349.1, XP_010483394.1, XP_010443540.1
OG0014812	Ag004G0669900	XP_010483388.1, XP_010443537.1, XP_010453332.2
OG0014813	Ag004G0671000	XP_010483372.1, XP_010453248.1, XP_010443528.1
OG0014814	Ag004G0671200	XP_010453222.1, XP_010483376.1
OG0014815	Ag004G0671400	XP_010443452.1, XP_010483289.1, XP_010452530.1
OG0014816	Ag004G0671500	XP_010483378.1, XP_010453210.1, XP_010443525.1
OG0014817	Ag004G0671800	XP_010483380.1, XP_010443522.1, XP_010453160.1
OG0014818	Ag004G0673900	XP_010483352.1, XP_010452991.1, XP_010443505.1
OG0014819	Ag004G0677400	XP_010483349.1, XP_010443503.1, XP_010452955.1
OG0014820	Ag004G0679900	XP_019088474.1, XP_019095744.1, XP_019087871.1
OG0014821	Ag004G0680400	XP_019092611.1
OG0014822	Ag004G0681000	XP_010443470.1, XP_010483301.1, XP_010452697.1
OG0014823	Ag004G0681800	XP_010443468.1, XP_010452651.1, XP_010483298.2
OG0014824	Ag004G0682100	XP_010443465.1, XP_010452612.1, XP_010483295.1
OG0014825	Ag004G0691000	XP_010483253.1, XP_010452070.1
OG0014826	Ag004G0691800	XP_010483252.1, XP_010452060.1, XP_010443425.1
OG0014827	Ag004G0695200	XP_010502163.1
OG0014828	Ag004G0696600	XP_019096996.1, XP_010414099.1, XP_010467636.1
OG0014829	Ag004G0696700	XP_010467288.1, XP_010488949.1
OG0014830	Ag004G0698600	XP_010483200.1, XP_010443374.1, XP_010451772.1
OG0014831	Ag004G0698700	XP_010451778.1, XP_019088472.1, XP_010483201.1
OG0014832	Ag004G0701300	XP_010451850.1, XP_010483217.1, XP_010443392.1
OG0014833	Ag004G0710600	XP_010483149.1, XP_010451407.1, XP_010443322.1
OG0014834	Ag004G0710700	XP_010443324.1, XP_010451420.1, XP_010483151.1
OG0014835	Ag004G0712100	XP_010483135.1, XP_019092373.1, XP_010446151.2
OG0014836	Ag004G0722400	XP_010450783.1, XP_010483091.1
OG0014837	Ag004G0726600	XP_019087037.1, XP_010450658.1, XP_010483077.1
OG0014838	Ag004G0727500	XP_010450614.1, XP_010483074.1
OG0014839	Ag004G0729000, Ag004G0735000	XP_019095390.1, XP_010443215.1, XP_010450118.1
OG0014840	Ag004G0731500	XP_010450464.1, XP_010443235.1
OG0014841	Ag004G0732100	XP_010483061.1, XP_010450442.1, XP_010443233.1
OG0014842	Ag004G0732700	XP_010450234.1, XP_010450405.1, XP_010483057.1
OG0014843	Ag004G0733100	XP_019088294.1, XP_019088435.1, XP_010483055.1, XP_019086724.1, XP_010485149.1, XP_010446134.1
OG0014844	Ag004G0733300	XP_010485148.1, XP_019087107.1, XP_010450185.1
OG0014845	Ag004G0734500	XP_010483044.1, XP_010450135.1, XP_010443217.1
OG0014846	Ag004G0737200	XP_010449906.1, XP_010443197.1, XP_010483010.1
OG0014847	Ag004G0739600	XP_010443183.1, XP_010449731.1, XP_010482999.1
OG0014848	Ag004G0740700	XP_010449615.1, XP_010443172.1, XP_019096098.1
OG0014849	Ag004G0753600	XP_010482890.1, XP_010448695.1, XP_010443064.1
OG0014850	Ag004G0758600	XP_010515310.1, XP_010426480.1, XP_010503619.1
OG0014851	Ag004G0760700	XP_010503598.1, XP_010426450.1
OG0014852	Ag004G0762100	XP_010503595.1, XP_010426441.1
OG0014853	Ag004G0766200	XP_010503565.1, XP_010426421.1
OG0014854	Ag004G0769400	XP_010515235.1, XP_010426401.1, XP_010503546.1
OG0014855	Ag004G0769600	XP_010426402.1, XP_010503544.1, XP_010515234.1
OG0014856	Ag004G0772800	XP_010503521.1, XP_010426378.1, XP_010515205.1
OG0014857	Ag022G2633900	XP_010470334.1, XP_010511152.1, XP_010414879.1
OG0014858	Ag022G2639900	XP_010456017.1, XP_010422577.1, XP_010429816.1
OG0014859	Ag022G2652100	XP_010424736.1, XP_010491367.1, XP_019089904.1
OG0014860	Ag022G2654100	XP_010491354.1, XP_019084378.1
OG0014861	Ag039G4253000, Ag022G2656000	XP_010517256.1, XP_010509063.1
OG0014862	Ag022G2665600	XP_019090344.1, XP_019084667.1, XP_019097727.1
OG0014863	Ag022G2670600	XP_010491302.1, XP_010423262.1, XP_010452652.1
OG0014864	Ag022G2673900	XP_010424746.1, XP_010452634.2
OG0014865	Ag022G2674800	XP_010423287.1, XP_010452629.1, XP_010491269.1
OG0014866	Ag022G2676800	XP_010452620.1, XP_010491261.1, XP_010423298.1
OG0014867	Ag022G2677500	XP_010452615.1
OG0014869	Ag022G2686300	XP_010491192.1, XP_010452558.1, XP_010423352.1
OG0014870	Ag022G2692200	XP_010446455.1, XP_010470328.1
OG0014871	Ag022G2697100	XP_010452522.1, XP_010423389.1, XP_010491155.1
OG0014872	Ag022G2697300	XP_010423390.1, XP_010491154.1, XP_010452521.1
OG0014873	Ag022G2701200	XP_010433807.1, XP_010439076.1, XP_010448600.1
OG0014874	Ag022G2703400	XP_010452507.1, XP_010491142.1, XP_010423401.1
OG0014875	Ag022G2703500	XP_010491144.1, XP_019084385.1, XP_010452505.1
OG0014876	Ag022G2703600	XP_010491141.1, XP_010452504.1, XP_010423404.1
OG0014877	Ag022G2703800	XP_010423406.1, XP_010491136.1, XP_010452501.1
OG0014879	Ag022G2706000	XP_010423421.1, XP_010452489.1, XP_010491126.1
OG0014880	Ag022G2706600	XP_010423428.1, XP_010452485.1, XP_010491116.1
OG0014881	Ag022G2707500	XP_010423431.1, XP_010491112.1, XP_010452482.1
OG0014882	Ag022G2708400	XP_010452478.1, XP_010423437.1, XP_010491098.1
OG0014883	Ag022G2708800	XP_010491101.1, XP_010423444.1, XP_010452476.1
OG0014884	Ag022G2714800	XP_010491072.1, XP_010423474.1, XP_010452443.1
OG0014885	Ag022G2718400	XP_010491055.1, XP_010423488.1, XP_010452426.1
OG0014886	Ag022G2718500	XP_010452425.1, XP_010423491.1
OG0014887	Ag022G2719100	XP_010452417.1, XP_010423497.1, XP_010491047.1
OG0014888	Ag022G2720300	XP_010491040.1, XP_010452414.1, XP_010423500.1
OG0014889	Ag022G2724100	XP_010452394.1, XP_010423516.1, XP_010491021.1
OG0014890	Ag022G2724400	XP_010456399.1, XP_010424776.1, XP_010491018.1
OG0014891	Ag022G2726900	XP_019090507.1, XP_019097165.1, XP_019084509.1
OG0014892	Ag022G2731600	XP_010423563.1, XP_010490971.1, XP_010452355.1
OG0014893	Ag022G2731900, Ag024G2880700, Ag014G1912100	XP_010424997.1, XP_010502229.1
OG0014894	Ag022G2732200	XP_010490964.1, XP_010452350.1
OG0014895	Ag022G2733100	XP_010423580.1, XP_010452338.1, XP_010490952.1
OG0014896	Ag022G2734000	XP_010490946.1, XP_010452331.1
OG0014897	Ag022G2735300	XP_010452326.1, XP_010495069.1, XP_010423595.1
OG0014898	Ag022G2735400	XP_010490937.1, XP_010452324.1, XP_010423596.1
OG0014899	Ag022G2737900	XP_010452317.1, XP_010490927.1
OG0014900	Ag022G2739300	XP_010452310.1, XP_010423623.1, XP_010490918.1
OG0014901	Ag022G2740000	XP_010497738.1, XP_010423634.1, XP_019097204.1, XP_019084530.1, XP_019090509.1
OG0014902	Ag022G2742700	XP_010490890.1, XP_010423646.1
OG0014903	Ag022G2743400	XP_010423651.1, XP_010490884.1, XP_010452288.1
OG0014904	Ag022G2744300	XP_010423656.1, XP_010490879.1
OG0014905	Ag022G2744800	XP_010450413.1, XP_010435464.1, XP_010440763.1
OG0014906	Ag022G2748400	XP_010490859.1, XP_010423676.1, XP_010452264.1
OG0014907	Ag022G2749200	XP_010423680.1, XP_010452259.1
OG0014908	Ag022G2749500	XP_010423681.1, XP_010452258.2, XP_010490856.1
OG0014909	Ag022G2749800	XP_019084395.1, XP_019089982.1, XP_010495057.1
OG0014910	Ag022G2753400	XP_010452227.1, XP_010423708.1, XP_010490828.1
OG0014911	Ag022G2756100	XP_010423730.1, XP_010452211.1, XP_010490813.1
OG0014912	Ag022G2757300	XP_019097760.1, XP_010423740.1, XP_010452199.1
OG0014913	Ag022G2760400	XP_010452173.1, XP_010490781.1, XP_010423755.1
OG0014914	Ag022G2767200	XP_010490749.1, XP_010452144.1, XP_010423813.1
OG0014915	Ag022G2767300	XP_010452145.1, XP_010423811.1, XP_010490750.1
OG0014916	Ag022G2768800	XP_010423826.1, XP_010452125.1, XP_010490740.1
OG0014917	Ag022G2770900	XP_010452113.1, XP_010423837.1, XP_010490730.1
OG0014918	Ag022G2774200	XP_010490691.1, XP_010423869.1
OG0014919	Ag022G2777100	XP_010452057.1, XP_019084588.1, XP_010490642.1
OG0014920	Ag022G2777600	XP_010452054.1, XP_010423886.1, XP_010490636.1
OG0014921	Ag022G2777700	XP_010423891.1, XP_010452050.1, XP_010490634.1
OG0014922	Ag022G2779500	XP_010490624.1, XP_010452041.1, XP_010423904.1
OG0014923	Ag022G2779700	XP_010423906.1, XP_010490619.1, XP_010452037.1
OG0014924	Ag022G2781600	XP_010490612.1, XP_010424821.1, XP_010452033.1
OG0014925	Ag022G2782700	XP_010490609.2, XP_010452030.2, XP_019084599.1
OG0014926	Ag022G2783000	XP_010423914.1, XP_010452023.1, XP_010490605.1
OG0014927	Ag022G2783800	XP_010452019.1, XP_010423916.1, XP_010490601.1
OG0014928	Ag022G2785700	XP_010452004.1, XP_010423931.2, XP_010490586.1
OG0014929	Ag022G2787800	XP_019097586.1, XP_019090214.1, XP_019084609.1
OG0014930	Ag022G2788000	XP_010490573.1, XP_010423948.1, XP_010451995.1
OG0014931	Ag022G2788300	XP_019097979.1, XP_010451991.1, XP_010423951.1
OG0014932	Ag022G2788500	XP_010490568.1, XP_010423953.1, XP_010451987.1
OG0014933	Ag022G2788700	XP_010423955.1, XP_010451984.1, XP_010490564.1
OG0014934	Ag022G2789200	XP_010490552.1, XP_010423959.1, XP_010451978.1
OG0014935	Ag022G2789300	XP_010490551.1, XP_019084611.1, XP_010451974.1
OG0014936	Ag022G2790200	XP_010451968.1, XP_010490539.1, XP_010423970.1
OG0014937	Ag022G2790400	XP_010490535.1, XP_010451962.1, XP_010423971.1
OG0014938	Ag022G2791200, Ag011G1247900	XP_010423978.1, XP_010490523.1
OG0014939	Ag022G2794900	XP_019084410.1, XP_019089967.1, XP_019097284.1
OG0014940	Ag022G2795200	XP_010483145.1, XP_010443319.1, XP_010451396.1
OG0014941	Ag022G2795300	XP_010424009.1, XP_010490491.1, XP_010456345.1
OG0014942	Ag022G2795700	XP_010424012.2, XP_010490489.1, XP_010496824.1
OG0014943	Ag022G2796000	XP_010462347.1, XP_010486393.1, XP_010464463.1
OG0014944	Ag022G2796400	XP_010496815.1, XP_010424022.1, XP_010490483.1
OG0014945	Ag075G5288900	XP_010450616.1, XP_010436018.1, XP_010441238.1
OG0014946	Ag075G5295400	XP_010436068.1, XP_010447211.1, XP_010441285.1
OG0014947	Ag075G5296900	XP_010436080.1, XP_010447336.1, XP_010441294.1
OG0014948	Ag075G5301500	XP_010447730.1, XP_010436112.1, XP_010441325.1
OG0014949	Ag048G4554000	XP_010417762.1, XP_019082492.1, XP_010473000.1, XP_010430031.1, XP_019082737.1, XP_019082491.1
OG0014950	Ag048G4554600	XP_010430035.1, XP_010473004.1
OG0014951	Ag048G4556400	XP_010473013.1, XP_010417781.1, XP_010430048.1
OG0014952	Ag048G4557400	XP_010473023.1, XP_010430056.1, XP_010417786.1
OG0014953	Ag048G4557600	XP_010417791.1, XP_010473028.1, XP_010431663.1
OG0014954	Ag048G4557700	XP_010473030.1, XP_010430064.1
OG0014955	Ag048G4558300	XP_010430068.1, XP_010473033.1, XP_010417798.1
OG0014956	Ag048G4559100	XP_010417756.1, XP_010430021.1, XP_010472996.1
OG0014957	Ag048G4560500	XP_010417750.1, XP_010430008.1, XP_019093398.1
OG0014958	Ag048G4561900	XP_010429999.1, XP_010472976.1, XP_010417741.1
OG0014959	Ag048G4563200	XP_010429985.1, XP_019093522.1, XP_010417728.1
OG0014960	Ag048G4563900	XP_010429978.1, XP_010472948.1
OG0014961	Ag048G4565100	XP_010429961.1, XP_010417710.1, XP_010472936.1
OG0014962	Ag048G4572700	XP_010429926.1, XP_010472898.1, XP_010417680.1
OG0014963	Ag048G4579200	XP_010417655.1, XP_010472864.1, XP_010429894.1
OG0014964	Ag048G4580600	XP_010417650.1, XP_010472851.1, XP_010429883.1
OG0014965	Ag048G4582900	XP_010493999.1, XP_010455111.1, XP_010421597.1
OG0014966	Ag048G4584800	XP_010472815.1, XP_010429850.1, XP_010417622.1
OG0014967	Ag048G4587500	XP_010417608.1, XP_010429833.1, XP_010472803.1
OG0014968	Ag048G4587800	XP_010429827.1, XP_019083543.1, XP_010472798.1
OG0014969	Ag048G4590500	XP_010460456.1, XP_010499173.1, XP_010478018.1
OG0014970	Ag048G4591500	XP_010429785.1, XP_010417534.1, XP_010472752.1
OG0014971	Ag048G4591600	XP_010431642.1, XP_010417533.1, XP_010474488.1
OG0014972	Ag048G4592400	XP_010417523.1, XP_010429780.1, XP_010472747.1
OG0014973	Ag048G4593200	XP_010417390.1, XP_010429627.1, XP_010472639.1
OG0014974	Ag048G4594000	XP_019085162.1, XP_019093610.1, XP_010417514.1
OG0014975	Ag048G4595400	XP_010417507.1, XP_010429759.1, XP_010472729.1
OG0014976	Ag048G4595700	XP_010417501.1, XP_010472726.1, XP_010429755.1
OG0014977	Ag048G4595800	XP_010417502.1, XP_010429751.1, XP_010472723.1
OG0014978	Ag048G4597900	XP_010472709.1, XP_010429706.1
OG0014979	Ag048G4598500	XP_010417479.1
OG0014980	Ag048G4605500	XP_010417464.1, XP_010429689.1
OG0014981	Ag048G4621200	XP_010416767.1, XP_010428906.1, XP_010471999.1
OG0014982	Ag048G4621600	XP_010428901.1, XP_010471997.1, XP_010416764.1
OG0014983	Ag048G4622300	XP_010428875.1, XP_010416753.1
OG0014984	Ag048G4629400	XP_010471970.1, XP_010428857.1, XP_010419244.1
OG0014985	Ag048G4632000	XP_010416723.1, XP_010471963.1, XP_010428851.1
OG0014986	Ag048G4632200	XP_010416722.1, XP_010471962.1, XP_010428850.1
OG0014987	Ag048G4633900	XP_010471950.1, XP_010428838.1, XP_010416705.1
OG0014988	Ag048G4640400	XP_010471944.1, XP_010416694.1, XP_010428828.1
OG0014989	Ag048G4641000	XP_010428823.1, XP_010471939.1, XP_010416688.1
OG0014990	Ag048G4642500	XP_019088671.1, XP_010440766.1, XP_010450414.1
OG0014991	Ag048G4645400	XP_010416660.1, XP_010474376.1
OG0014992	Ag048G4645900	XP_010471912.1, XP_010428793.1, XP_010416655.1
OG0014993	Ag048G4646700, Ag048G4646600	XP_010471903.1, XP_010428784.1, XP_010416648.1
OG0014994	Ag048G4653900	XP_010428736.1, XP_010416598.1, XP_010471829.1
OG0014995	Ag048G4654200	XP_010428730.1, XP_010416590.1, XP_010471824.1
OG0014996	Ag048G4655300	XP_010416582.1, XP_010428726.1, XP_010471817.1
OG0014997	Ag048G4659200	XP_010474367.1, XP_010479593.1, XP_010416576.2
OG0014998	Ag048G4660100	XP_010471805.1, XP_010428715.1, XP_010416571.1
OG0014999	Ag048G4660500	XP_010428708.1
OG0015000	Ag048G4662000	XP_010428707.1, XP_010416568.1, XP_010471801.1
OG0015001	Ag048G4665800	XP_010428697.1, XP_010471789.1, XP_010416555.1
OG0015002	Ag048G4665900	XP_010471790.1, XP_010416556.1, XP_010428698.1
OG0015003	Ag048G4668200	XP_010428691.1, XP_010471784.1, XP_010416548.1
OG0015004	Ag048G4668300	XP_010428785.1, XP_010456122.1, XP_010422685.1
OG0015005	Ag048G4673600	XP_010416535.1, XP_010428676.1, XP_010471773.1
OG0015006	Ag048G4677100	XP_010471764.1, XP_010428666.1
OG0015007	Ag048G4677700	XP_010428663.1, XP_010471761.1, XP_010416522.1
OG0015008	Ag048G4677800	XP_010428662.1, XP_010471760.1, XP_010416521.1
OG0015009	Ag048G4681200	XP_010471751.2, XP_010428653.1, XP_010416511.1
OG0015010	Ag048G4687800	XP_010471726.1, XP_010428633.1
OG0015011	Ag048G4693400	XP_010416480.1, XP_010471705.1, XP_010428615.1
OG0015012	Ag048G4697700	XP_010416455.1, XP_010471682.1, XP_010471685.1, XP_010428592.1
OG0015013	Ag048G4700000	XP_010416453.1, XP_019093083.1, XP_010428589.1
OG0015014	Ag048G4703800	XP_010416446.1, XP_019093119.1, XP_010428582.1
OG0015015	Ag030G3129300, Ag048G4704700	XP_010419214.1, XP_010431528.1, XP_010471666.1
OG0015016	Ag048G4707600	XP_010471656.1, XP_010416432.1, XP_010428568.1
OG0015017	Ag048G4708000	XP_010428564.1, XP_010416425.1, XP_010471654.1
OG0015018	Ag048G4708500	XP_010416419.1, XP_010471648.1, XP_010428559.1
OG0015019	Ag048G4710000	XP_010416414.1, XP_010471643.1, XP_010428554.1
OG0015020	Ag048G4714800	XP_019082680.1, XP_010471634.1, XP_010428537.1
OG0015021	Ag048G4716000	XP_010416386.1, XP_010428526.1, XP_010471623.1
OG0015022	Ag048G4716600	XP_010416379.1, XP_010471618.1, XP_010428516.1, XP_010419209.1
OG0015023	Ag048G4719400	XP_010428513.1, XP_010416373.1, XP_010471610.1
OG0015024	Ag040G4335300	XP_010467492.1, XP_010515309.1, XP_010489358.1
OG0015025	Ag040G4340600	XP_010467529.1, XP_010489387.1, XP_010514809.1
OG0015026	Ag040G4345400	XP_010514750.1, XP_010489394.1, XP_010467542.1
OG0015027	Ag040G4349600	XP_010413423.1, XP_010467580.1, XP_010489420.1
OG0015028	Ag040G4353200	XP_010467590.1, XP_019089927.1, XP_019089994.1, XP_010489434.1
OG0015029	Ag049G4727200	XP_010426509.1, XP_010426508.1, XP_010503649.1
OG0015030	Ag049G4729200	XP_019084927.1, XP_010504696.1, XP_010516382.1
OG0015031	Ag049G4730900	XP_010503638.1, XP_019102305.1, XP_010426496.1
OG0015032	Ag049G4731100	XP_010503639.1, XP_010426497.1, XP_010412678.2
OG0015033	Ag049G4734700	XP_010426192.1, XP_010515055.1, XP_010503350.1
OG0015034	Ag049G4735300	XP_010426185.1, XP_010515050.1, XP_010507281.1
OG0015035	Ag049G4735400	XP_010503343.1, XP_010426184.1, XP_010515049.1
OG0015036	Ag049G4736100	XP_010503351.1, XP_010515057.1, XP_010426193.1
OG0015037	Ag049G4737800	XP_010515067.1, XP_010503365.1, XP_010426207.1
OG0015038	Ag032G3419300	XP_019091730.1, XP_010480183.1, XP_010501259.1
OG0015039	Ag032G3423200	XP_010501232.1, XP_010480161.1, XP_010462469.1
OG0015040	Ag032G3425500	XP_010462455.1, XP_010501220.1, XP_010480151.1
OG0015041	Ag032G3425700	XP_010462451.1, XP_010501215.1, XP_010480144.1
OG0015042	Ag032G3426500	XP_010501206.1, XP_010480135.1, XP_010462446.1
OG0015043	Ag032G3427400	XP_010462434.1, XP_010480125.1
OG0015044	Ag032G3429900	XP_010480100.1, XP_010501176.1
OG0015045	Ag032G3437500	XP_010501152.1, XP_010462385.1, XP_010480072.1
OG0015046	Ag032G3437700	XP_010462380.1, XP_010501144.1, XP_010480067.1
OG0015047	Ag032G3441000	XP_010462361.1, XP_010480035.1, XP_010501124.1
OG0015048	Ag032G3441900	XP_010480028.1, XP_010501121.1, XP_010462358.1
OG0015049	Ag032G3442300	XP_010480027.1, XP_010462351.1, XP_010501117.1
OG0015050	Ag032G3446300	XP_019094191.1, XP_010501097.1, XP_010462335.1
OG0015051	Ag032G3458100	XP_010462279.1, XP_010479949.1, XP_010501030.2
OG0015052	Ag032G3459800	XP_010479944.1, XP_010462273.1, XP_010501027.1
OG0015053	Ag032G3465300	XP_010479932.1, XP_010462258.1, XP_010501014.1
OG0015054	Ag032G3469000	XP_010462215.1, XP_010500974.1, XP_010479889.1
OG0015055	Ag032G3470800	XP_019091833.1, XP_010500966.1, XP_010479884.1
OG0015056	Ag032G3473200	XP_010500949.1, XP_010462182.1, XP_010479861.1
OG0015057	Ag032G3474300	XP_010501266.1, XP_010501992.1, XP_019090836.1, XP_010479857.1, XP_010500944.1
OG0015058	Ag032G3474600	XP_010479843.1
OG0015059	Ag054G4883500	XP_010509493.1, XP_010505160.1, XP_010516840.1
OG0015060	Ag054G4883800	XP_010516842.1, XP_010505162.1, XP_010509489.1
OG0015061	Ag054G4885300	XP_010509484.1, XP_010516845.1, XP_010505167.1
OG0015062	Ag054G4886300	XP_010505173.1, XP_010516851.1, XP_010509482.1
OG0015063	Ag054G4893900	XP_010516889.1
OG0015064	Ag054G4895800	XP_010509436.1, XP_010505221.1, XP_010516899.1
OG0015065	Ag054G4897400	XP_010516911.1, XP_010505230.1, XP_010509428.1
OG0015066	Ag009G0982000, Ag041G4353500	XP_010514896.1, XP_010496797.1
OG0015067	Ag041G4355600, Ag009G0980600	XP_010514879.1, XP_010425966.1
OG0015068	Ag041G4356100, Ag009G0980300	XP_010514870.1, XP_010425956.1
OG0015069	Ag082G5405900	XP_010442855.1, XP_010482682.1, XP_010445467.1
OG0015070	Ag082G5407600	XP_019088123.1, XP_010482701.1, XP_010445573.1
OG0015071	Ag070G5234400, Ag031G3272100	XP_010412846.1, XP_010504786.1
OG0015072	Ag007G0846200	XP_010472336.1, XP_010429290.1, XP_010417093.1
OG0015073	Ag007G0846700	XP_010421524.1, XP_010438796.1, XP_010496489.1
OG0015074	Ag007G0847100	XP_010455229.1, XP_010438614.1, XP_010421734.1
OG0015075	Ag007G0849300	XP_019090212.1, XP_019084009.1, XP_010438651.1
OG0015076	Ag007G0851900	XP_010441368.1, XP_010482299.1
OG0015077	Ag007G0855100	XP_010482244.1, XP_010442431.1, XP_010440851.1
OG0015078	Ag007G0860500	XP_010450338.1, XP_010435389.1, XP_010440687.1
OG0015079	Ag007G0862800	XP_010450362.1, XP_010440701.1, XP_010435425.1
OG0015080	Ag007G0863400	XP_019098539.1, XP_010440709.1, XP_010435432.1, XP_010450371.2
OG0015081	Ag007G0865100	XP_010440752.1, XP_010450407.1, XP_010435458.1
OG0015082	Ag007G0865800	XP_010496356.1, XP_019086773.1, XP_010450327.1
OG0015083	Ag007G0867400	XP_010440628.1, XP_010450251.1
OG0015084	Ag007G0868800	XP_010440643.1, XP_010435315.1, XP_010450266.1
OG0015085	Ag007G0874100	XP_010455232.1, XP_019098250.1
OG0015086	Ag007G0880500	XP_010421658.1, XP_010455158.1, XP_010450895.1
OG0015087	Ag007G0880700	XP_010440608.1, XP_010435290.1, XP_010450318.1
OG0015088	Ag007G0884600	XP_010450188.1, XP_010440561.1, XP_010435244.1
OG0015089	Ag007G0886500	XP_010450177.1, XP_010440545.1, XP_010435233.1
OG0015090	Ag007G0886600	XP_010440544.1, XP_010450175.1, XP_010435232.1
OG0015091	Ag007G0889300	XP_010450121.1, XP_010435206.1, XP_010450142.1
OG0015092	Ag007G0889800	XP_010450136.1, XP_010435209.1, XP_010450119.1
OG0015093	Ag007G0896600	XP_010450064.1, XP_010440494.1, XP_010435151.1
OG0015094	Ag007G0898900	XP_010435120.1, XP_010440460.1, XP_010450034.1
OG0015095	Ag007G0899400	XP_010435119.1, XP_010440458.1, XP_010450033.1
OG0015096	Ag007G0899600	XP_010435118.1, XP_010440457.1, XP_010450032.1
OG0015097	Ag007G0913400	XP_010440356.1, XP_019086141.1, XP_010496120.1
OG0015098	Ag007G0914300	XP_010440343.1, XP_010435013.1, XP_010495886.1
OG0015099	Ag007G0914600	XP_010435021.1, XP_010495894.1, XP_010440340.1
OG0015100	Ag007G0914800	XP_010495896.1, XP_010435023.1, XP_010440339.1
OG0015101	Ag007G0919200	XP_010449941.1, XP_010434987.1, XP_010440310.1
OG0015102	Ag007G0919800	XP_019087073.1, XP_010434326.1, XP_010434981.1
OG0015103	Ag007G0921200	XP_010466401.1, XP_010488167.1, XP_010510338.1
OG0015104	Ag007G0921300	XP_010440292.1, XP_010434967.1
OG0015105	Ag007G0927000	XP_010424982.1, XP_010502206.1, XP_010513953.1
OG0015106	Ag007G0929400	XP_019092457.1, XP_019096645.1, XP_019084144.1
OG0015107	Ag007G0930900	XP_010434923.1, XP_010440252.1, XP_010449894.1
OG0015108	Ag007G0932400	XP_010449891.1, XP_010434919.1, XP_010440249.1
OG0015109	Ag007G0932500	XP_019087115.1, XP_010434918.1, XP_010449888.1
OG0015110	Ag007G0932900	XP_010451486.1, XP_010445371.1, XP_019086937.1
