Orthogroup	Alyssum_gmelinii	Rorippa_islandica
OG0013112	Ag033G3543400	Roisl.0091s0125.1.p
OG0013113	Ag033G3544700	Roisl.0091s0129.1.p
OG0013114	Ag033G3560400	Roisl.0091s0308.1.p
OG0013115	Ag033G3570600	Roisl.0091s0298.1.p
OG0013116	Ag033G3570800	Roisl.0091s0294.1.p
OG0013117	Ag033G3570900	Roisl.0091s0292.1.p
OG0013118	Ag033G3571000	Roisl.0091s0291.1.p
OG0013119	Ag033G3579100	Roisl.0179s0026.1.p
OG0013120	Ag033G3584300	Roisl.0091s0257.1.p
OG0013121	Ag033G3591200	Roisl.0091s0245.1.p
OG0013122	Ag033G3592300	Roisl.0214s0154.1.p
OG0013123	Ag033G3603700	Roisl.0091s0205.1.p
OG0013124	Ag033G3604100	Roisl.0091s0201.1.p
OG0013125	Ag033G3610500	Roisl.0082s0077.1.p
OG0013126	Ag033G3612900	Roisl.0091s0175.1.p
OG0013127	Ag033G3615600	Roisl.0091s0160.1.p
OG0013128	Ag033G3616200, Ag033G3616000	Roisl.0091s0158.1.p
OG0013129	Ag033G3622000	Roisl.0091s0145.1.p
OG0013130	Ag033G3641900	Roisl.0091s0331.1.p
OG0013131	Ag028G3074400	Roisl.0020s0046.1.p
OG0013132	Ag028G3077200, Ag026G2984300	Roisl.0032s0072.1.p
OG0013133	Ag026G2983500, Ag028G3078100	Roisl.0032s0067.1.p
OG0013134	Ag026G2983300, Ag028G3078300	Roisl.0032s0065.1.p
OG0013135	Ag026G2981500, Ag028G3080900	Roisl.0041s0036.1.p
OG0013136	Ag028G3081800, Ag026G2980900	Roisl.0041s0066.1.p
OG0013137	Ag026G2980800, Ag028G3081900	Roisl.0041s0071.1.p
OG0013138	Ag026G2980300, Ag028G3082800	Roisl.0189s0017.1.p
OG0013139	Ag028G3084500, Ag026G2979000	Roisl.0189s0018.1.p
OG0013140	Ag026G2978400, Ag028G3085100	Roisl.0189s0036.1.p
OG0013141	Ag026G2978300, Ag028G3085200	Roisl.0189s0037.1.p
OG0013142	Ag028G3085800, Ag026G2977600	Roisl.0036s0102.1.p
OG0013143	Ag026G2977000, Ag028G3086300	Roisl.0055s0021.1.p
OG0013144	Ag028G3086600, Ag026G2976800	Roisl.0055s0026.1.p
OG0013145	Ag031G3138100	Roisl.0002s0030.1.p
OG0013146	Ag031G3138300	Roisl.0002s0026.1.p
OG0013147	Ag031G3138600	Roisl.0002s0024.1.p
OG0013148	Ag031G3139700	Roisl.0002s0011.1.p
OG0013149	Ag031G3140200	Roisl.0002s0002.1.p
OG0013150	Ag031G3140300	Roisl.0002s0001.1.p
OG0013151	Ag031G3143300	Roisl.0091s0664.1.p
OG0013152	Ag031G3145200	Roisl.0091s0646.1.p
OG0013153	Ag031G3146100	Roisl.0091s0643.1.p
OG0013155	Ag031G3148500	Roisl.0016s0001.1.p
OG0013157	Ag031G3149000	Roisl.0016s0006.1.p
OG0013158	Ag031G3149500	Roisl.0016s0013.1.p
OG0013159	Ag031G3150600	Roisl.0016s0022.1.p
OG0013160	Ag031G3151800	Roisl.0016s0033.1.p
OG0013161	Ag031G3152000	Roisl.0016s0035.1.p
OG0013162	Ag031G3153900	Roisl.0016s0052.1.p
OG0013163	Ag031G3155200	Roisl.0016s0066.1.p
OG0013164	Ag031G3158800	Roisl.0024s0623.1.p
OG0013165	Ag031G3159000	Roisl.0024s0625.1.p
OG0013166	Ag031G3159600	Roisl.0024s0629.1.p
OG0013167	Ag031G3159800	Roisl.0024s0632.1.p
OG0013168	Ag031G3161800	Roisl.0024s0640.1.p
OG0013169	Ag031G3162500	Roisl.0024s0643.1.p
OG0013170	Ag031G3162800	Roisl.0210s1425.1.p
OG0013171	Ag031G3164800	Roisl.0024s0659.1.p
OG0013172	Ag088G5438500, Ag031G3165900	Roisl.0214s0460.1.p
OG0013173	Ag031G3166200	Roisl.0024s0672.1.p
OG0013174	Ag031G3166600, Ag031G3166700	Roisl.0024s0675.1.p
OG0013175	Ag031G3167700	Roisl.0024s0684.1.p
OG0013176	Ag031G3167900	Roisl.0214s0642.1.p
OG0013177	Ag031G3168200	Roisl.0009s0194.1.p
OG0013178	Ag031G3168700	Roisl.0213s0646.1.p
OG0013179	Ag031G3168800	Roisl.0004s0071.1.p
OG0013180	Ag031G3169700	Roisl.0018s0484.1.p
OG0013181	Ag031G3170100	Roisl.0018s0480.1.p
OG0013182	Ag031G3170600	Roisl.0018s0475.1.p
OG0013183	Ag031G3171000	Roisl.0018s0471.1.p
OG0013184	Ag031G3171100	Roisl.0018s0470.1.p
OG0013185	Ag031G3172900	Roisl.0018s0456.1.p
OG0013186	Ag031G3173000	Roisl.0018s0455.1.p
OG0013187	Ag031G3175000	Roisl.0018s0440.1.p
OG0013188	Ag031G3177000	Roisl.0018s0417.1.p
OG0013189	Ag031G3178300	Roisl.0018s0405.1.p
OG0013190	Ag031G3178400	Roisl.0018s0404.1.p
OG0013191	Ag031G3190300	Roisl.0018s0343.1.p
OG0013192	Ag031G3191700	Roisl.0018s0335.1.p
OG0013193	Ag031G3198800	Roisl.0018s0307.1.p
OG0013194	Ag031G3198900	Roisl.0018s0306.1.p
OG0013195	Ag031G3202700	Roisl.0018s0292.1.p
OG0013196	Ag031G3205300	Roisl.0018s0277.1.p
OG0013197	Ag031G3206300	Roisl.0189s0221.1.p
OG0013198	Ag031G3213800	Roisl.0018s0221.1.p
OG0013199	Ag031G3220700	Roisl.0018s0167.1.p
OG0013200	Ag031G3223300	Roisl.0018s0153.1.p
OG0013201	Ag031G3224100	Roisl.0018s0145.1.p
OG0013202	Ag031G3224700	Roisl.0046s0507.1.p
OG0013203	Ag031G3227000, Ag031G3226900	Roisl.0018s0128.1.p, Roisl.0008s0092.1.p
OG0013204	Ag031G3229800	Roisl.0018s0118.1.p
OG0013205	Ag031G3234200	Roisl.0018s0094.1.p
OG0013206	Ag031G3235900, Ag031G3236000	Roisl.0018s0084.1.p
OG0013207	Ag014G1958600, Ag031G3236800	Roisl.0018s0079.1.p
OG0013208	Ag042G4394000, Ag031G3240800	Roisl.0046s0351.1.p
OG0013209	Ag031G3242500, Ag002G0122300	Roisl.0018s0058.1.p
OG0013210	Ag036G4125100, Ag002G0273200, Ag031G3243400	Roisl.0184s0061.1.p
OG0013211	Ag031G3252100	Roisl.0018s0021.1.p
OG0013212	Ag031G3253200	Roisl.0209s0073.1.p
OG0013213	Ag031G3260100	Roisl.0022s0310.1.p
OG0013215	Ag031G3266300	Roisl.0026s0042.1.p
OG0013216	Ag031G3281200	Roisl.0209s0442.1.p
OG0013217	Ag031G3281500	Roisl.0026s0070.1.p
OG0013218	Ag031G3281700	Roisl.0026s0072.1.p
OG0013219	Ag031G3282600	Roisl.0026s0079.1.p
OG0013220	Ag031G3286800	Roisl.0026s0097.1.p
OG0013221	Ag031G3286900	Roisl.0026s0098.1.p
OG0013222	Ag031G3289200, Ag016G2309500	Roisl.0026s0112.1.p
OG0013223	Ag031G3295100	Roisl.0026s0145.1.p
OG0013224	Ag031G3296200	Roisl.0026s0153.1.p
OG0013225	Ag031G3299400	Roisl.0026s0165.1.p
OG0013226	Ag031G3306100	Roisl.0026s0193.1.p
OG0013227	Ag031G3310200	Roisl.0026s0210.1.p
OG0013228	Ag031G3311000	Roisl.0026s0217.1.p
OG0013229	Ag031G3311400	Roisl.0026s0221.1.p
OG0013230	Ag031G3316300	Roisl.0046s1673.1.p
OG0013231	Ag031G3318100	Roisl.0046s1660.1.p
OG0013232	Ag031G3320200	Roisl.0046s1652.1.p
OG0013233	Ag031G3324800	Roisl.0046s1631.1.p
OG0013234	Ag031G3325000	Roisl.0046s1630.1.p
OG0013235	Ag031G3325800	Roisl.0046s1624.1.p
OG0013236	Ag031G3327200	Roisl.0014s0143.1.p, Roisl.0014s0092.1.p
OG0013237	Ag031G3328700	Roisl.0046s1608.1.p
OG0013238	Ag031G3332000	Roisl.0046s1593.1.p
OG0013239	Ag031G3342400	Roisl.0046s1544.1.p
OG0013240	Ag031G3342500	Roisl.0046s1543.1.p
OG0013241	Ag031G3345000	Roisl.0046s1529.1.p
OG0013242	Ag031G3346800	Roisl.0046s1524.1.p
OG0013243	Ag031G3359000	Roisl.0046s1491.1.p
OG0013244	Ag031G3360700	Roisl.0046s1473.1.p
OG0013245	Ag031G3360800	Roisl.0046s1472.1.p
OG0013246	Ag031G3363100	Roisl.0046s1463.1.p
OG0013247	Ag031G3364100	Roisl.0046s1456.1.p
OG0013248	Ag031G3368500	Roisl.0046s1434.1.p
OG0013249	Ag031G3373400	Roisl.0046s1406.1.p
OG0013250	Ag031G3373700	Roisl.0046s1403.1.p, Roisl.0046s1411.1.p
OG0013251	Ag019G2488900, Ag031G3376000	Roisl.0055s0013.1.p
OG0013252	Ag031G3377500	Roisl.0046s1386.1.p
OG0013253	Ag031G3377600	Roisl.0002s0021.1.p
OG0013254	Ag031G3385100	Roisl.0046s1357.1.p
OG0013255	Ag031G3388400, Ag031G3388100	Roisl.0009s0237.1.p
OG0013256	Ag031G3391500	Roisl.0046s1321.1.p
OG0013257	Ag031G3392000	Roisl.0046s1317.1.p
OG0013258	Ag031G3392400	Roisl.0046s1311.1.p
OG0013259	Ag031G3392500	Roisl.0046s1310.1.p
OG0013260	Ag031G3404300	Roisl.0046s1280.1.p
OG0013261	Ag031G3406500	Roisl.0046s1263.1.p
OG0013262	Ag031G3407000	Roisl.0046s1260.1.p
OG0013263	Ag031G3407400	Roisl.0046s1257.1.p
OG0013264	Ag031G3417600	Roisl.0046s1225.1.p
OG0013265	Ag020G2561000	Roisl.0184s0120.1.p
OG0013266	Ag020G2561100	Roisl.0184s0119.1.p
OG0013267	Ag020G2561200	Roisl.0184s0118.1.p
OG0013268	Ag020G2561900	Roisl.0184s0114.1.p
OG0013269	Ag020G2570800	Roisl.0031s0120.1.p
OG0013270	Ag020G2574300	Roisl.0031s0110.1.p
OG0013271	Ag020G2578900	Roisl.0031s0094.1.p
OG0013272	Ag053G4869900, Ag025G2906800	Roisl.0002s0058.1.p
OG0013273	Ag053G4870900, Ag025G2905500	Roisl.0002s0062.1.p
OG0013274	Ag053G4871800, Ag025G2904500	Roisl.0022s0092.1.p
OG0013275	Ag053G4872100, Ag025G2904100	Roisl.0002s0070.1.p
OG0013276	Ag029G3096100	Roisl.0053s0201.1.p
OG0013277	Ag029G3099000	Roisl.0053s0192.1.p
OG0013278	Ag029G3105800	Roisl.0001s0546.1.p
OG0013279	Ag029G3106800	Roisl.0001s0538.1.p
OG0013280	Ag029G3106900	Roisl.0082s0026.1.p, Roisl.0001s0537.1.p
OG0013281	Ag029G3107800	Roisl.0001s0527.1.p
OG0013282	Ag061G5016700, Ag029G3112500	Roisl.0213s0784.1.p
OG0013283	Ag029G3115300	Roisl.0213s0738.1.p
OG0013284	Ag029G3115400	Roisl.0213s0739.1.p
OG0013285	Ag029G3115700	Roisl.0213s0736.1.p
OG0013286	Ag029G3118300	Roisl.0213s0691.1.p
OG0013287	Ag029G3120400	Roisl.0038s0057.1.p
OG0013288	Ag029G3121300	Roisl.0038s0043.1.p
OG0013290	Ag029G3123300	Roisl.0038s0031.1.p
OG0013291	Ag064G5113900, Ag095G5470300	Roisl.0053s0245.1.p
OG0013292	Ag095G5471500, Ag064G5114900	Roisl.0053s0236.1.p
OG0013293	Ag064G5115000, Ag095G5471600	Roisl.0053s0235.1.p
OG0013294	Ag064G5115100, Ag095G5471900	Roisl.0053s0234.1.p
OG0013295	Ag067G5172600	Roisl.0024s0039.1.p
OG0013296	Ag067G5176000	Roisl.0024s0058.1.p
OG0013297	Ag036G4115300	Roisl.0014s0089.1.p, Roisl.0048s0024.1.p, Roisl.0043s0009.1.p
OG0013297	Ag067G5176900	Roisl.0025s0043.1.p
OG0013298	Ag067G5177800	Roisl.0024s0091.1.p
OG0013299	Ag067G5178900	Roisl.0024s0093.1.p
OG0013300	Ag067G5180900	Roisl.0024s0102.1.p
OG0013301	Ag067G5181100	Roisl.0024s0103.1.p
OG0013302	Ag067G5182600	Roisl.0019s0852.1.p
OG0013303	Ag067G5188300	Roisl.0019s0816.1.p
OG0013304	Ag067G5189000	Roisl.0019s0812.1.p
OG0013305	Ag067G5190200	Roisl.0019s0806.1.p
OG0013306	Ag067G5193500	Roisl.0019s0785.1.p
OG0013307	Ag067G5196400	Roisl.0019s0768.1.p
OG0013308	Ag067G5198300	Roisl.0019s0751.1.p
OG0013309	Ag067G5204600	Roisl.0019s0723.1.p
OG0013310	Ag067G5208200	Roisl.0019s0708.1.p
OG0013311	Ag081G5398200	Roisl.0053s0116.1.p
OG0013312	Ag042G4377800, Ag086G5421800	Roisl.0066s0123.1.p
OG0013313	Ag042G4387100	Roisl.0066s0078.1.p
OG0013314	Ag042G4388000	Roisl.0066s0075.1.p
OG0013315	Ag042G4390500	Roisl.0009s0134.1.p
OG0013316	Ag042G4391700	Roisl.0066s0057.1.p
OG0013317	Ag042G4395100	Roisl.0066s0036.1.p
OG0013318	Ag042G4398900	Roisl.0066s0030.1.p
OG0013319	Ag042G4399000	Roisl.0066s0029.1.p
OG0013320	Ag042G4405000	Roisl.0066s0009.1.p
OG0013321	Ag042G4405300	Roisl.0066s0008.1.p
OG0013322	Ag042G4410300	Roisl.0210s2185.1.p
OG0013323	Ag042G4415700	Roisl.0206s0020.1.p
OG0013324	Ag042G4418400	Roisl.0206s0009.1.p
OG0013325	Ag042G4426100	Roisl.0214s0355.1.p
OG0013326	Ag042G4427300	Roisl.0214s0361.1.p
OG0013327	Ag042G4428300	Roisl.0214s0372.1.p
OG0013328	Ag039G4183700	Roisl.0028s0505.1.p
OG0013329	Ag039G4183800	Roisl.0028s0506.1.p
OG0013330	Ag039G4188000	Roisl.0028s0518.1.p
OG0013331	Ag039G4188400	Roisl.0028s0519.1.p
OG0013332	Ag039G4188600, Ag039G4188700	Roisl.0028s0521.1.p
OG0013333	Ag039G4189100	Roisl.0028s0525.1.p
OG0013334	Ag039G4191900	Roisl.0019s0532.1.p, Roisl.0028s0535.1.p
OG0013335	Ag039G4193500	Roisl.0028s0542.1.p
OG0013336	Ag039G4196800	Roisl.0028s0564.1.p
OG0013337	Ag039G4199000	Roisl.0028s0573.1.p
OG0013338	Ag039G4199600	Roisl.0028s0574.1.p
OG0013339	Ag039G4205300	Roisl.0028s0591.1.p
OG0013340	Ag039G4216200	Roisl.0017s0409.1.p
OG0013341	Ag039G4219400	Roisl.0017s0392.1.p
OG0013342	Ag039G4224600	Roisl.0017s0376.1.p
OG0013343	Ag039G4232300	Roisl.0017s0348.1.p
OG0013344	Ag039G4233700	Roisl.0017s0341.1.p
OG0013345	Ag039G4239100	Roisl.0017s0334.1.p
OG0013346	Ag039G4250000	Roisl.0017s0299.1.p
OG0013347	Ag039G4253600	Roisl.0017s0287.1.p
OG0013348	Ag039G4253900	Roisl.0017s0286.1.p
OG0013349	Ag039G4256400	Roisl.0082s0586.1.p
OG0013350	Ag039G4257200	Roisl.0017s0272.1.p
OG0013351	Ag039G4258300	Roisl.0017s0271.1.p
OG0013352	Ag039G4271600	Roisl.0017s0233.1.p
OG0013353	Ag039G4277000	Roisl.0209s0446.1.p
OG0013355	Ag039G4278600	Roisl.0017s0217.1.p
OG0013356	Ag039G4281100, Ag039G4281400	Roisl.0208s0020.1.p
OG0013357	Ag039G4282200	Roisl.0017s0103.1.p
OG0013358	Ag039G4287000	Roisl.0017s0190.1.p
OG0013359	Ag039G4291800	Roisl.0017s0166.1.p
OG0013360	Ag039G4292500	Roisl.0017s0163.1.p
OG0013361	Ag039G4294500	Roisl.0017s0149.1.p
OG0013362	Ag039G4296400	Roisl.0030s0102.1.p, Roisl.0011s0039.1.p
OG0013363	Ag039G4304700	Roisl.0017s0115.1.p
OG0013364	Ag039G4308600	Roisl.0017s0105.1.p
OG0013365	Ag039G4312900	Roisl.0017s0085.1.p
OG0013366	Ag039G4315000	Roisl.0017s0073.1.p
OG0013367	Ag039G4315900	Roisl.0017s0070.1.p
OG0013369	Ag039G4324000	Roisl.0017s0042.1.p
OG0013370	Ag039G4324800	Roisl.0017s0039.1.p
OG0013372	Ag014G2157300, Ag039G4327400	Roisl.0115s0375.1.p
OG0013373	Ag039G4330100	Roisl.0017s0024.1.p
OG0013375	Ag066G5138400	Roisl.0082s0175.1.p
OG0013376	Ag066G5140400	Roisl.0082s0185.1.p
OG0013377	Ag034G3727800, Ag066G5140800	Roisl.0091s0911.1.p
OG0013378	Ag066G5143700	Roisl.0115s0299.1.p
OG0013379	Ag014G2135900, Ag066G5143800	Roisl.0115s0301.1.p
OG0013380	Ag066G5150600	Roisl.0046s0568.1.p
OG0013381	Ag087G5425300, Ag066G5154700	Roisl.0082s0228.1.p
OG0013382	Ag030G3127100, Ag021G2628300	Roisl.0213s0518.1.p
OG0013383	Ag030G3128000	Roisl.0213s0522.1.p
OG0013384	Ag030G3130500	Roisl.0213s0536.1.p
OG0013385	Ag030G3132600	Roisl.0209s0221.1.p
OG0013386	Ag030G3136800	Roisl.0209s0243.1.p
OG0013387	Ag015G2177400	Roisl.0063s0031.1.p
OG0013388	Ag015G2181700	Roisl.0082s0139.1.p
OG0013389	Ag015G2184300	Roisl.0082s0119.1.p
OG0013390	Ag015G2184900	Roisl.0204s0168.1.p, Roisl.0204s0167.1.p
OG0013391	Ag015G2185600	Roisl.0204s0157.1.p
OG0013392	Ag015G2187300	Roisl.0046s0646.1.p
OG0013393	Ag015G2187700	Roisl.0046s0642.1.p
OG0013394	Ag015G2187900	Roisl.0046s0640.1.p
OG0013395	Ag015G2188500	Roisl.0046s0625.1.p
OG0013396	Ag015G2190500	Roisl.0046s0610.1.p
OG0013397	Ag015G2190700	Roisl.0046s0606.1.p
OG0013398	Ag015G2192600	Roisl.0046s0593.1.p
OG0013399	Ag015G2193800	Roisl.0046s0581.1.p
OG0013400	Ag015G2194700	Roisl.0046s0570.1.p
OG0013401	Ag015G2197600	Roisl.0046s0523.1.p
OG0013402	Ag015G2201300	Roisl.0006s0551.1.p
OG0013403	Ag015G2202000	Roisl.0006s0554.1.p
OG0013404	Ag015G2205400	Roisl.0023s0048.1.p
OG0013405	Ag015G2205500	Roisl.0023s0079.1.p
OG0013406	Ag015G2207700	Roisl.0023s0023.1.p
OG0013407	Ag015G2208200	Roisl.0036s0122.1.p
OG0013408	Ag015G2208300	Roisl.0082s0522.1.p, Roisl.0022s0397.1.p
OG0013409	Ag015G2210300	Roisl.0082s0461.1.p
OG0013410	Ag015G2210400	Roisl.0040s0034.1.p
OG0013411	Ag015G2210900	Roisl.0023s0011.1.p
OG0013412	Ag015G2212800	Roisl.0023s0005.1.p
OG0013413	Ag015G2213500	Roisl.0214s0010.1.p
OG0013414	Ag015G2215900	Roisl.0198s0061.1.p
OG0013415	Ag015G2221700	Roisl.0189s0068.1.p
OG0013416	Ag015G2222700	Roisl.0078s0002.1.p
OG0013417	Ag015G2225200	Roisl.0179s0021.1.p
OG0013418	Ag015G2225700	Roisl.0015s0113.1.p
OG0013419	Ag015G2236200	Roisl.0179s0103.1.p
OG0013420	Ag015G2238100	Roisl.0015s0096.1.p
OG0013421	Ag015G2239800	Roisl.0179s0109.1.p
OG0013422	Ag015G2240000	Roisl.0185s0015.1.p
OG0013423	Ag015G2244400	Roisl.0179s0055.1.p
OG0013425	Ag015G2248900	Roisl.0210s2169.1.p
OG0013426	Ag015G2258000	Roisl.0210s2102.1.p
OG0013427	Ag015G2258500	Roisl.0210s2087.1.p
OG0013428	Ag015G2260300	Roisl.0210s2067.1.p
OG0013429	Ag015G2260400	Roisl.0210s2069.1.p
OG0013430	Ag015G2260700	Roisl.0048s0006.1.p
OG0013431	Ag015G2264700	Roisl.0056s0058.1.p
OG0013432	Ag015G2265500	Roisl.0056s0021.1.p
OG0013433	Ag052G4866900, Ag015G2267200	Roisl.0082s0529.1.p
OG0013434	Ag015G2267500, Ag052G4866200	Roisl.0082s0532.1.p
OG0013435	Ag052G4866100, Ag015G2267900	Roisl.0194s0070.1.p
OG0013436	Ag052G4863900, Ag015G2270900	Roisl.0040s0050.1.p
OG0013437	Ag015G2274400, Ag052G4860900	Roisl.0040s0068.1.p
OG0013438	Ag015G2274800, Ag052G4860400	Roisl.0040s0071.1.p
OG0013439	Ag015G2274900, Ag052G4860300	Roisl.0040s0072.1.p
OG0013440	Ag052G4859100, Ag015G2278100	Roisl.0040s0087.1.p
OG0013441	Ag052G4858700, Ag015G2278500	Roisl.0040s0089.1.p
OG0013442	Ag026G3000800, Ag021G2582400	Roisl.0184s0144.1.p
OG0013443	Ag021G2596100, Ag026G2984800	Roisl.0032s0076.1.p
OG0013444	Ag021G2596700	Roisl.0020s0064.1.p
OG0013445	Ag021G2599700	Roisl.0020s0079.1.p
OG0013446	Ag021G2599900	Roisl.0020s0084.1.p
OG0013447	Ag021G2603400	Roisl.0020s0123.1.p
OG0013448	Ag021G2608200	Roisl.0057s0036.1.p
OG0013449	Ag021G2611000	Roisl.0213s0636.1.p
OG0013450	Ag021G2611300	Roisl.0213s0633.1.p
OG0013451	Ag021G2612600	Roisl.0213s0627.1.p, Roisl.0115s0449.1.p
OG0013452	Ag021G2615800	Roisl.0213s0603.1.p
OG0013453	Ag021G2616300	Roisl.0213s0599.1.p
OG0013454	Ag021G2616800	Roisl.0213s0567.1.p
OG0013455	Ag038G4146200	Roisl.0210s1632.1.p
OG0013456	Ag038G4146700	Roisl.0210s1635.1.p
OG0013457	Ag038G4147400	Roisl.0210s1641.1.p
OG0013458	Ag038G4157900	Roisl.0046s0321.1.p
OG0013459	Ag038G4159000	Roisl.0046s0327.1.p
OG0013460	Ag038G4159300	Roisl.0046s0330.1.p
OG0013461	Ag038G4159500	Roisl.0046s0333.1.p
OG0013462	Ag038G4166400	Roisl.0046s0372.1.p
OG0013463	Ag038G4168500	Roisl.0046s0383.1.p
OG0013464	Ag038G4169000	Roisl.0046s0388.1.p
OG0013465	Ag038G4169300	Roisl.0046s0392.1.p
OG0013466	Ag038G4170700	Roisl.0046s0397.1.p
OG0013467	Ag038G4171000	Roisl.0214s0135.1.p
OG0013468	Ag088G5432100	Roisl.0011s0546.1.p, Roisl.0214s0419.1.p, Roisl.0214s0418.1.p
OG0013469	Ag088G5433500	Roisl.0214s0426.1.p
OG0013470	Ag088G5440500	Roisl.0214s0481.1.p
OG0013471	Ag088G5444200	Roisl.0214s0513.1.p
OG0013472	Ag089G5446900	Roisl.0209s0344.1.p
OG0013473	Ag089G5452000	Roisl.0209s0288.1.p
OG0013474	Ag003G0280300	Roisl.0067s0026.1.p
OG0013475	Ag003G0281000	Roisl.0067s0032.1.p
OG0013476	Ag003G0281400	Roisl.0067s0037.1.p
OG0013477	Ag003G0281900	Roisl.0067s0041.1.p
OG0013478	Ag003G0282800	Roisl.0067s0048.1.p
OG0013479	Ag003G0284100	Roisl.0028s0008.1.p, Roisl.0067s0058.1.p
OG0013480	Ag003G0284200	Roisl.0067s0059.1.p
OG0013481	Ag003G0284900	Roisl.0067s0065.1.p
OG0013482	Ag003G0285200	Roisl.0067s0068.1.p
OG0013483	Ag003G0287200	Roisl.0067s0086.1.p
OG0013484	Ag003G0287300	Roisl.0067s0087.1.p
OG0013485	Ag003G0287400	Roisl.0035s0004.1.p
OG0013486	Ag003G0296700	Roisl.0035s0036.1.p
OG0013487	Ag003G0296800	Roisl.0035s0037.1.p, Roisl.0020s0056.1.p
OG0013488	Ag003G0298100	Roisl.0035s0046.1.p
OG0013489	Ag003G0300500	Roisl.0035s0067.1.p
OG0013490	Ag003G0302800	Roisl.0035s0074.1.p
OG0013491	Ag003G0303700	Roisl.0035s0081.1.p
OG0013492	Ag003G0303800	Roisl.0035s0082.1.p
OG0013493	Ag003G0303900	Roisl.0035s0083.1.p
OG0013494	Ag003G0305600	Roisl.0035s0096.1.p
OG0013495	Ag003G0307000	Roisl.0035s0111.1.p
OG0013496	Ag003G0307400	Roisl.0035s0115.1.p
OG0013497	Ag003G0307700	Roisl.0035s0117.1.p
OG0013498	Ag003G0308400	Roisl.0035s0122.1.p
OG0013499	Ag003G0309900	Roisl.0035s0131.1.p
OG0013500	Ag003G0312100	Roisl.0035s0149.1.p
OG0013501	Ag003G0312400	Roisl.0035s0151.1.p
OG0013502	Ag003G0313500	Roisl.0035s0161.1.p
OG0013503	Ag003G0313600	Roisl.0035s0162.1.p
OG0013504	Ag003G0319000	Roisl.0035s0194.1.p
OG0013505	Ag003G0320800	Roisl.0028s0026.1.p
OG0013506	Ag003G0324100	Roisl.0028s0053.1.p
OG0013507	Ag003G0324200	Roisl.0028s0057.1.p
OG0013508	Ag003G0329000	Roisl.0028s0084.1.p
OG0013509	Ag003G0331000	Roisl.0091s0586.1.p, Roisl.0028s0091.1.p
OG0013510	Ag003G0338800	Roisl.0028s0122.1.p
OG0013511	Ag003G0339300	Roisl.0028s0127.1.p
OG0013512	Ag003G0340400	Roisl.0028s0129.1.p
OG0013513	Ag003G0341500	Roisl.0028s0138.1.p
OG0013514	Ag003G0342700	Roisl.0028s0146.1.p
OG0013515	Ag003G0342900	Roisl.0028s0148.1.p
OG0013516	Ag003G0345200	Roisl.0028s0158.1.p
OG0013517	Ag003G0347000	Roisl.0028s0166.1.p, Roisl.0204s0144.1.p
OG0013518	Ag061G5021400, Ag003G0349600	Roisl.0028s0187.1.p
OG0013519	Ag003G0357600	Roisl.0028s0230.1.p, Roisl.0028s0234.1.p
OG0013520	Ag003G0357800	Roisl.0209s0293.1.p
OG0013521	Ag003G0361500	Roisl.0028s0252.1.p
OG0013522	Ag003G0363600	Roisl.0028s0265.1.p
OG0013523	Ag003G0367000	Roisl.0028s0287.1.p
OG0013524	Ag003G0368200	Roisl.0028s0293.1.p
OG0013525	Ag003G0371700	Roisl.0028s0310.1.p
OG0013526	Ag003G0372000	Roisl.0028s0313.1.p
OG0013527	Ag003G0372400	Roisl.0028s0317.1.p
OG0013528	Ag003G0376200	Roisl.0028s0337.1.p
OG0013529	Ag003G0379300	Roisl.0028s0345.1.p
OG0013530	Ag003G0380600	Roisl.0028s0347.1.p
OG0013531	Ag003G0387900	Roisl.0028s0370.1.p
OG0013532	Ag003G0391300, Ag043G4458800	Roisl.0036s0029.1.p
OG0013533	Ag003G0394000	Roisl.0028s0394.1.p
OG0013534	Ag003G0394400	Roisl.0028s0398.1.p
OG0013535	Ag003G0395400	Roisl.0028s0407.1.p
OG0013536	Ag003G0399500	Roisl.0028s0451.1.p
OG0013537	Ag003G0399600	Roisl.0028s0450.1.p
OG0013538	Ag003G0399700	Roisl.0028s0449.1.p
OG0013539	Ag003G0399800	Roisl.0028s0448.1.p
OG0013540	Ag003G0399900	Roisl.0028s0447.1.p
OG0013541	Ag003G0411900	Roisl.0028s0484.1.p
OG0013542	Ag003G0414400	Roisl.0028s0489.1.p
OG0013543	Ag014G1771000	Roisl.0016s0081.1.p
OG0013544	Ag014G1771100	Roisl.0016s0082.1.p
OG0013545	Ag014G1771500	Roisl.0016s0088.1.p
OG0013546	Ag014G1773700	Roisl.0016s0106.1.p
OG0013547	Ag014G1776200	Roisl.0189s0201.1.p
OG0013548	Ag014G1778200	Roisl.0016s0147.1.p
OG0013549	Ag014G1786200	Roisl.0016s0169.1.p
OG0013550	Ag014G1786500	Roisl.0016s0197.1.p
OG0013551	Ag014G1790600	Roisl.0016s0205.1.p
OG0013552	Ag014G1793400	Roisl.0016s0228.1.p
OG0013553	Ag014G1798200	Roisl.0016s0264.1.p
OG0013554	Ag014G1798800	Roisl.0016s0269.1.p
OG0013555	Ag014G1804200	Roisl.0039s0152.1.p, Roisl.0016s0291.1.p
OG0013556	Ag014G1805900	Roisl.0016s0300.1.p
OG0013557	Ag014G1806700	Roisl.0016s0306.1.p
OG0013558	Ag014G1806800	Roisl.0016s0307.1.p
