Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0016733	Ag018G2478900	CARHR025500
OG0016734	Ag018G2480900	CARHR025580
OG0016735	Ag019G2496500, Ag019G2496600	CARHR249690
OG0016736	Ag019G2502200	CARHR249770
OG0016737	Ag019G2512600	CARHR250280
OG0016738	Ag019G2516000	CARHR249400
OG0016739	Ag019G2517600	CARHR249300
OG0016740	Ag019G2518800	CARHR249210
OG0016741	Ag019G2522900	CARHR249070
OG0016742	Ag019G2523100	CARHR249060
OG0016743	Ag019G2532300	CARHR248610
OG0016744	Ag019G2536800	CARHR248420
OG0016745	Ag019G2540700	CARHR248260
OG0016746	Ag019G2544500	CARHR287400
OG0016747	Ag019G2544800	CARHR248130
OG0016748	Ag019G2545100	CARHR248110
OG0016749	Ag019G2549200	CARHR245000
OG0016750	Ag019G2549500	CARHR142840
OG0016751	Ag019G2549600	CARHR016680
OG0016752	Ag019G2550500	CARHR111850
OG0016753	Ag019G2551000	CARHR111860
OG0016754	Ag019G2551300	CARHR111880
OG0016755	Ag010G0982300	CARHR026530
OG0016756	Ag010G0988600	CARHR025840
OG0016757	Ag010G0994400	CARHR233790
OG0016758	Ag010G1000400	CARHR234200
OG0016759	Ag010G1003300	CARHR234370
OG0016760	Ag010G1007300	CARHR235060
OG0016761	Ag010G1014700	CARHR235430
OG0016762	Ag010G1016000	CARHR235500
OG0016763	Ag010G1016100	CARHR235510
OG0016764	Ag010G1016500	CARHR235530
OG0016765	Ag010G1017400	CARHR235600
OG0016766	Ag010G1019300	CARHR235700
OG0016767	Ag010G1021000	CARHR235770
OG0016768	Ag010G1023600	CARHR235930
OG0016769	Ag010G1024900	CARHR236060, CARHR236050
OG0016770	Ag085G5417800	CARHR146460
OG0016938	Ag055G4901900	CARHR155260
OG0016939	Ag055G4907500	CARHR155590
OG0016941	Ag055G4921400	CARHR157020
OG0016942	Ag055G4927300	CARHR156850
OG0016943	Ag055G4928100	CARHR156890
OG0016944	Ag055G4930400	CARHR156600
OG0016945	Ag074G5268100, Ag035G4080200	CARHR143850
OG0016946	Ag074G5275700	CARHR144480
OG0016947	Ag013G1340800	CARHR216100
OG0016948	Ag013G1341500	CARHR194970
OG0016949	Ag013G1343400	CARHR195090
OG0016950	Ag013G1348600	CARHR195390
OG0016951	Ag013G1355600	CARHR195510
OG0016952	Ag013G1356000	CARHR195550
OG0016953	Ag019G2545600, Ag013G1356900	CARHR248030
OG0016954	Ag013G1365100	CARHR195830
OG0016955	Ag013G1369900	CARHR196030
OG0016956	Ag013G1386300	CARHR196720
OG0016957	Ag013G1388300	CARHR196830
OG0016958	Ag013G1393000	CARHR197050
OG0016960	Ag013G1420400	CARHR198140
OG0016961	Ag013G1425700	CARHR198340
OG0016962	Ag013G1438800	CARHR105120
OG0016963	Ag013G1442300	CARHR262260
OG0016964	Ag013G1445800	CARHR198860
OG0016965	Ag013G1447900	CARHR035510, CARHR035490
OG0016966	Ag013G1456000	CARHR199570
OG0016967	Ag013G1456200	CARHR199590
OG0016968	Ag013G1461900	CARHR199750
OG0016969	Ag013G1462000	CARHR199760
OG0016970	Ag013G1463100	CARHR199810
OG0016971	Ag013G1463400	CARHR199840
OG0016973	Ag034G4003700, Ag048G4623600, Ag002G0215600, Ag013G1470500	CARHR120630
OG0016974	Ag013G1486200	CARHR200730
OG0016975	Ag013G1489400	CARHR200970
OG0016976	Ag013G1491100	CARHR201120
OG0016977	Ag013G1495600	CARHR201300
OG0016978	Ag013G1500300	CARHR201640
OG0016979	Ag013G1500700	CARHR201680
OG0016980	Ag013G1502700	CARHR201780
OG0016981	Ag013G1510000	CARHR202150
OG0016982	Ag013G1513900	CARHR202320
OG0016983	Ag013G1515400	CARHR202400
OG0016984	Ag013G1516100	CARHR202450
OG0016985	Ag013G1519200	CARHR202610
OG0016986	Ag013G1529200	CARHR203100
OG0016987	Ag013G1529300	CARHR203110
OG0016988	Ag013G1531500	CARHR203220
OG0016989	Ag013G1533300	CARHR203330
OG0016990	Ag013G1534200	CARHR203360
OG0016991	Ag013G1534400	CARHR203380
OG0016992	Ag013G1541000	CARHR203720
OG0016993	Ag014G1999000, Ag013G1541800	CARHR221260
OG0016995	Ag013G1544300	CARHR203850
OG0016996	Ag013G1546300	CARHR203990
OG0016997	Ag013G1547400	CARHR204080
OG0016998	Ag013G1547800	CARHR204120
OG0016999	Ag013G1548300	CARHR204190
OG0017000	Ag013G1548800	CARHR204240
OG0017001	Ag013G1553900	CARHR204540
OG0017002	Ag013G1557500	CARHR204820
OG0017003	Ag013G1559600	CARHR204950
OG0017004	Ag013G1561500	CARHR205110
OG0017005	Ag095G5470900, Ag013G1562300	CARHR205170
OG0017006	Ag013G1562500	CARHR205200
OG0017007	Ag013G1567200	CARHR205490
OG0017008	Ag013G1579300	CARHR232390
OG0017009	Ag013G1582800	CARHR118530
OG0017010	Ag013G1583300	CARHR118490
OG0017011	Ag013G1583400	CARHR118520
OG0017012	Ag013G1583500	CARHR118550
OG0017013	Ag013G1584300	CARHR118580
OG0017014	Ag013G1587600	CARHR119100
OG0017015	Ag013G1589200	CARHR119430
OG0017016	Ag013G1589500	CARHR119480
OG0017017	Ag013G1594700	CARHR120130
OG0017018	Ag013G1597700	CARHR120470
OG0017019	Ag013G1601900	CARHR120870
OG0017020	Ag013G1602300	CARHR120990
OG0017021	Ag013G1605500	CARHR121350
OG0017023	Ag013G1607400	CARHR121570
OG0017024	Ag013G1608500	CARHR121750
OG0017025	Ag013G1609300	CARHR121800
OG0017026	Ag013G1612100	CARHR122110
OG0017027	Ag013G1623200	CARHR123100
OG0017028	Ag013G1631300, Ag024G2898000	CARHR046230
OG0017029	Ag013G1636600	CARHR124020
OG0017030	Ag013G1639500	CARHR124350
OG0017031	Ag013G1642700	CARHR124680
OG0017033	Ag013G1650100	CARHR125270
OG0017034	Ag013G1652500	CARHR125430
OG0017035	Ag013G1658200	CARHR125820
OG0017036	Ag013G1667300	CARHR126630
OG0017037	Ag013G1677200	CARHR180230
OG0017038	Ag013G1679200	CARHR180100
OG0017039	Ag013G1681800	CARHR179910
OG0017041	Ag013G1689400	CARHR178980
OG0017042	Ag013G1693700	CARHR232630
OG0017043	Ag013G1696900	CARHR232880
OG0017044	Ag013G1698400, Ag004G0735500	CARHR269010
OG0017045	Ag013G1701900	CARHR181800
OG0017046	Ag013G1704900	CARHR037020
OG0017047	Ag013G1705800	CARHR036860
OG0017048	Ag013G1706400	CARHR027170
OG0017049	Ag013G1706600	CARHR027160
OG0017050	Ag013G1706700	CARHR027150
OG0017051	Ag013G1707400	CARHR036190
OG0017052	Ag013G1708600	CARHR036240
OG0017053	Ag013G1709400	CARHR036370
OG0017054	Ag013G1711200	CARHR144310
OG0017055	Ag013G1712300	CARHR027180
OG0017056	Ag013G1713600	CARHR027290
OG0017057	Ag013G1714300	CARHR027350
OG0017058	Ag013G1720000	CARHR027810
OG0017059	Ag013G1724800	CARHR028170
OG0017060	Ag013G1725000	CARHR028180
OG0017061	Ag013G1729200	CARHR028590
OG0017062	Ag013G1734400	CARHR029050, CARHR029040
OG0017063	Ag013G1736500	CARHR029620
OG0017064	Ag013G1739000	CARHR029420
OG0017065	Ag013G1740500	CARHR029380
OG0017066	Ag013G1742200	CARHR029230
OG0017067	Ag013G1745000	CARHR029850
OG0017068	Ag013G1745600	CARHR217170
OG0017069	Ag013G1745800	CARHR029920
OG0017070	Ag013G1747100	CARHR030040
OG0017071	Ag013G1753200	CARHR030490
OG0017072	Ag013G1758100	CARHR030900
OG0017073	Ag013G1758900	CARHR287050
OG0017074	Ag013G1762100	CARHR031170
OG0017075	Ag013G1766800	CARHR031660, CARHR033090
OG0017076	Ag013G1767300	CARHR031720
OG0017077	Ag013G1767500	CARHR031740
OG0017078	Ag013G1768800	CARHR031950
OG0017079	Ag062G5055200	CARHR145320
OG0017080	Ag062G5060400	CARHR145610
OG0017081	Ag062G5061200	CARHR145750
OG0017082	Ag062G5062300	CARHR145820
OG0017083	Ag062G5063600	CARHR145870
OG0017084	Ag004G0418100	CARHR280910
OG0017085	Ag004G0420300	CARHR280720
OG0017086	Ag004G0422500	CARHR280500
OG0017087	Ag004G0422900	CARHR280450
OG0017088	Ag004G0427400	CARHR280060
OG0017089	Ag004G0428300	CARHR280020
OG0017090	Ag004G0429300	CARHR279950
OG0017091	Ag011G1183900	CARHR052380
OG0017092	Ag004G0430900	CARHR279810
OG0017093	Ag004G0432400	CARHR279700
OG0017095	Ag004G0435300	CARHR279490
OG0017097	Ag004G0437000	CARHR279370, CARHR279380
OG0017098	Ag004G0439900	CARHR279230
OG0017099	Ag004G0440400	CARHR279170
OG0017100	Ag004G0441400	CARHR279070
OG0017101	Ag004G0441500	CARHR279060
OG0017102	Ag004G0443800	CARHR293740
OG0017103	Ag004G0445300	CARHR293830
OG0017104	Ag004G0447400	CARHR278820
OG0017105	Ag004G0452100	CARHR278480
OG0017106	Ag004G0454600	CARHR278250
OG0017107	Ag004G0457500	CARHR278000
OG0017109	Ag004G0460300	CARHR277840
OG0017110	Ag004G0460500	CARHR277820
OG0017111	Ag004G0462900	CARHR277630
OG0017112	Ag004G0470900	CARHR277140
OG0017113	Ag004G0473500	CARHR276880
OG0017114	Ag004G0474800	CARHR276840
OG0017115	Ag004G0476600	CARHR276710
OG0017116	Ag004G0480400	CARHR276440
OG0017117	Ag004G0487700	CARHR275960
OG0017118	Ag004G0495900	CARHR275410, CARHR275400
OG0017119	Ag004G0496600	CARHR275310
OG0017120	Ag004G0497100	CARHR275250
OG0017121	Ag004G0510000	CARHR190470
OG0017122	Ag004G0510600	CARHR190420
OG0017123	Ag004G0511500, Ag004G0511400	CARHR190370
OG0017124	Ag004G0514600	CARHR190120
OG0017125	Ag004G0518000	CARHR189860
OG0017126	Ag004G0519700	CARHR189710
OG0017127	Ag004G0523000	CARHR189570
OG0017128	Ag004G0523100	CARHR189550
OG0017129	Ag004G0528600	CARHR189040
OG0017130	Ag004G0530700	CARHR188890
OG0017131	Ag004G0533700	CARHR188760
OG0017132	Ag004G0534900	CARHR188610
OG0017133	Ag004G0540600	CARHR143240
OG0017134	Ag004G0545100	CARHR187910
OG0017135	Ag004G0545800	CARHR187830
OG0017136	Ag004G0550800	CARHR187360
OG0017137	Ag004G0551100	CARHR187380
OG0017138	Ag004G0553700	CARHR193540
OG0017139	Ag004G0554400	CARHR193360
OG0017140	Ag004G0555300	CARHR193270
OG0017141	Ag004G0558000	CARHR193040
OG0017142	Ag004G0560200	CARHR192900
OG0017143	Ag004G0565700	CARHR192610
OG0017144	Ag004G0566800	CARHR192530
OG0017145	Ag004G0567800	CARHR192480
OG0017146	Ag004G0580300, Ag004G0580000	CARHR191900
OG0017147	Ag004G0580900	CARHR191850
OG0017149	Ag004G0593900	CARHR191200
OG0017150	Ag004G0598700	CARHR190940
OG0017151	Ag004G0601800	CARHR190760
OG0017152	Ag004G0606100	CARHR190610
OG0017153	Ag004G0625600	CARHR273730
OG0017154	Ag004G0631200, Ag075G5299100	CARHR273510
OG0017155	Ag004G0634500	CARHR273330
OG0017156	Ag004G0656500	CARHR272840
OG0017157	Ag004G0659800	CARHR104480
OG0017158	Ag004G0664200	CARHR272410
OG0017159	Ag004G0665100	CARHR272350
OG0017160	Ag004G0665500	CARHR272320
OG0017161	Ag004G0665600	CARHR272310
OG0017162	Ag004G0670000	CARHR272010
OG0017163	Ag004G0673800	CARHR271740
OG0017164	Ag004G0678100	CARHR271590
OG0017165	Ag004G0679300	CARHR271520
OG0017166	Ag004G0688300	CARHR271270
OG0017167	Ag004G0695100	CARHR271020
OG0017168	Ag004G0699000	CARHR233560
OG0017169	Ag004G0699600	CARHR270870
OG0017170	Ag004G0705500, Ag004G0705900, Ag004G0704800, Ag004G0705000, Ag034G3870900	CARHR015290
OG0017171	Ag004G0706300	CARHR270650
OG0017173	Ag004G0711800	CARHR270300
OG0017174	Ag004G0716000	CARHR269990
OG0017175	Ag004G0744700	CARHR268670
OG0017176	Ag004G0745700	CARHR268560
OG0017177	Ag004G0750600	CARHR268300
OG0017178	Ag004G0751900	CARHR268230
OG0017179	Ag004G0752000	CARHR268220
OG0017180	Ag004G0753800	CARHR268160
OG0017181	Ag004G0768400	CARHR157910
OG0017182	Ag004G0768800	CARHR157880
OG0017183	Ag004G0770600	CARHR157740
OG0017184	Ag004G0771200	CARHR157720
OG0017185	Ag022G2654600	CARHR205770
OG0017186	Ag022G2668200	CARHR205990
OG0017187	Ag022G2668700	CARHR206010
OG0017188	Ag022G2668900	CARHR206040
OG0017189	Ag022G2669200	CARHR206030
OG0017190	Ag022G2670400	CARHR206090
OG0017191	Ag022G2670500	CARHR206100
OG0017192	Ag022G2675000	CARHR206340
OG0017193	Ag022G2677200	CARHR206400
OG0017194	Ag022G2683300	CARHR206730
OG0017195	Ag022G2685500	CARHR216510
OG0017196	Ag022G2689700	CARHR206980
OG0017197	Ag022G2705400	CARHR207400
OG0017198	Ag022G2707700	CARHR207520
OG0017199	Ag022G2715900	CARHR207930
OG0017200	Ag022G2716200	CARHR207970
OG0017201	Ag022G2717600	CARHR207980
OG0017202	Ag022G2719300	CARHR208110
OG0017203	Ag022G2719900	CARHR208140
OG0017204	Ag022G2724300	CARHR208360
OG0017206	Ag022G2750600	CARHR209740
OG0017207	Ag022G2753600	CARHR209900
OG0017208	Ag022G2757400	CARHR121210, CARHR210080
OG0017209	Ag022G2764900	CARHR210310
OG0017210	Ag022G2765100	CARHR210340
OG0017211	Ag022G2766900	CARHR210480
OG0017212	Ag022G2768700	CARHR173770
OG0017213	Ag022G2769300	CARHR210640
OG0017214	Ag022G2771200	CARHR210730
OG0017215	Ag022G2771500	CARHR210760
OG0017216	Ag022G2777500	CARHR211150
OG0017217	Ag022G2782500	CARHR211380
OG0017218	Ag022G2784400	CARHR211520
OG0017219	Ag022G2788900	CARHR211840
OG0017220	Ag022G2791100	CARHR212010
OG0017221	Ag022G2791400	CARHR212030
OG0017222	Ag022G2792000	CARHR212080
OG0017223	Ag022G2792100	CARHR212090
OG0017224	Ag022G2793100	CARHR212200
OG0017225	Ag022G2794600	CARHR212230
OG0017226	Ag075G5284800	CARHR261290
OG0017227	Ag075G5294000	CARHR213300
OG0017228	Ag075G5300400	CARHR287610
OG0017229	Ag075G5305700	CARHR212700
OG0017230	Ag048G4556800	CARHR074630
OG0017231	Ag048G4557000	CARHR074650
OG0017232	Ag048G4557300	CARHR074770
OG0017233	Ag048G4559800	CARHR074420
OG0017234	Ag048G4561600	CARHR074350
OG0017235	Ag048G4563800	CARHR074180
OG0017236	Ag048G4565400	CARHR074810
OG0017237	Ag048G4578000	CARHR073670
OG0017238	Ag048G4580100	CARHR073600
OG0017239	Ag048G4580200	CARHR073590
OG0017240	Ag048G4581500	CARHR073470
OG0017241	Ag048G4584300	CARHR073230
OG0017242	Ag048G4585400	CARHR036700
OG0017243	Ag048G4587200	CARHR073150
OG0017244	Ag048G4589200	CARHR072990
OG0017244	Ag048G4589300	CARHR072970
OG0017245	Ag048G4598000	CARHR072350
OG0017246	Ag048G4607000	CARHR072040
OG0017247	Ag048G4618400	CARHR071590
OG0017248	Ag048G4621700	CARHR071440
OG0017249	Ag048G4622100	CARHR071400
OG0017250	Ag048G4623200	CARHR071340
OG0017251	Ag048G4633400	CARHR071140
OG0017252	Ag048G4640500	CARHR071010
OG0017253	Ag048G4640800	CARHR070980
OG0017254	Ag048G4641300	CARHR070900
OG0017255	Ag048G4641900	CARHR070840
OG0017256	Ag002G0224700, Ag048G4648500	CARHR070520
OG0017257	Ag048G4650600	CARHR070420
OG0017258	Ag048G4652900	CARHR070270
OG0017259	Ag048G4655400	CARHR070170
OG0017260	Ag012G1308400, Ag048G4666900	CARHR148570
OG0017261	Ag048G4685300	CARHR069490
OG0017262	Ag048G4687700	CARHR069410
OG0017263	Ag048G4692900	CARHR069240
OG0017264	Ag048G4693200	CARHR069210
OG0017265	Ag048G4704000	CARHR068950
OG0017266	Ag048G4718900	CARHR054840
OG0017267	Ag040G4337200	CARHR281790, CARHR107600
OG0017268	Ag040G4349400	CARHR108210
OG0017269	Ag049G4735200	CARHR156090
OG0017270	Ag049G4735700	CARHR156040
OG0017271	Ag032G3419400	CARHR045970
OG0017272	Ag032G3421700	CARHR045770
OG0017273	Ag032G3423100	CARHR045750
OG0017274	Ag032G3425900	CARHR045570
OG0017275	Ag032G3426600	CARHR111350
OG0017276	Ag032G3427800	CARHR045400
OG0017277	Ag032G3430000	CARHR045280
OG0017278	Ag032G3435400	CARHR045090
OG0017279	Ag032G3434700	CARHR045150
OG0017280	Ag032G3438200	CARHR044920
OG0017281	Ag032G3439800	CARHR044810
OG0017282	Ag032G3441200	CARHR044790
OG0017283	Ag032G3442000	CARHR044740
OG0017285	Ag032G3448600	CARHR044430
OG0017286	Ag032G3453600	CARHR044230
OG0017287	Ag032G3459300	CARHR043970
OG0017288	Ag032G3464500	CARHR043860
OG0017289	Ag032G3466300	CARHR217390
OG0017290	Ag032G3470900	CARHR117660
OG0017291	Ag032G3474500	CARHR043330
OG0017292	Ag054G4879900	CARHR130380
OG0017293	Ag054G4892400	CARHR130890
OG0017294	Ag054G4896700	CARHR131190
OG0017295	Ag082G5406800	CARHR266100
OG0017296	Ag007G0849600	CARHR259210
OG0017297	Ag007G0855900	CARHR258960
OG0017298	Ag007G0861300	CARHR217230
OG0017299	Ag007G0862000	CARHR217280
OG0017300	Ag007G0862200	CARHR217300
OG0017301	Ag007G0862600	CARHR217310
OG0017302	Ag007G0863500	CARHR217680
OG0017303	Ag007G0864300	CARHR217620
OG0017304	Ag007G0864500	CARHR217590
OG0017305	Ag007G0867500	CARHR218170
OG0017306	Ag007G0870300, Ag076G5314300	CARHR218610
OG0017307	Ag007G0873900, Ag007G0879300	CARHR218720
OG0017308	Ag007G0884200	CARHR219180
OG0017309	Ag007G0887300, Ag034G3833600	CARHR013220
OG0017310	Ag007G0887600	CARHR219560, CARHR219530
OG0017311	Ag007G0893100	CARHR220200
OG0017312	Ag007G0893200	CARHR220210
OG0017313	Ag007G0899900	CARHR220730
OG0017314	Ag007G0910100	CARHR221400
OG0017315	Ag007G0910500	CARHR221470
OG0017316	Ag007G0910700	CARHR221490
OG0017317	Ag007G0912300	CARHR221550
OG0017318	Ag007G0923000	CARHR289990
OG0017319	Ag007G0926100	CARHR290140
OG0017320	Ag007G0930700	CARHR290250
OG0017321	Ag007G0931700	CARHR258520
OG0017323	Ag078G5332900	CARHR065970
OG0017324	Ag078G5333600	CARHR066010
OG0017325	Ag078G5333800	CARHR066030
OG0017326	Ag078G5335400	CARHR066080
OG0017327	Ag078G5343300	CARHR117160
OG0017328	Ag078G5344200	CARHR066430
OG0017329	Ag078G5344400	CARHR066460
OG0017330	Ag078G5351900	CARHR066620
OG0017331	Ag078G5352500	CARHR066680
OG0017332	Ag078G5353700	CARHR066740
OG0017333	Ag078G5358500	CARHR066810
OG0017334	Ag078G5368700	CARHR067230
OG0017335	Ag078G5391600, Ag078G5391700	CARHR067960
OG0017336	Ag056G4942100	CARHR061670
OG0017337	Ag056G4942200	CARHR061680
OG0017338	Ag056G4943400	CARHR061750
OG0017339	Ag056G4944600	CARHR061900
OG0017340	Ag056G4948300	CARHR062090
OG0017341	Ag045G4505700	CARHR236200
OG0017342	Ag045G4510900	CARHR236350
OG0017343	Ag045G4514100	CARHR212710
OG0017345	Ag071G5236100	CARHR262290
OG0017346	Ag071G5241100	CARHR262080
OG0017347	Ag012G1278900	CARHR153450
OG0017348	Ag012G1279000	CARHR153440
OG0017349	Ag012G1290600	CARHR292500
OG0017351	Ag012G1292700	CARHR149500
OG0017352	Ag012G1298000	CARHR149120
OG0017353	Ag012G1319700	CARHR147850
OG0017354	Ag012G1321500	CARHR147690
OG0017355	Ag012G1324300	CARHR147470
OG0017356	Ag012G1339700	CARHR288530
OG0017357	Ag057G4958800	CARHR062700
OG0017358	Ag057G4960400	CARHR062560
OG0017359	Ag057G4962300	CARHR062510
OG0017360	Ag057G4963300	CARHR062470
OG0017361	Ag057G4963900	CARHR062430
OG0017362	Ag057G4968300	CARHR062200
OG0017363	Ag006G0823100	CARHR176290
OG0017364	Ag006G0824300	CARHR176350
OG0017365	Ag006G0827500	CARHR176480
OG0017366	Ag006G0842500	CARHR177700
OG0017367	Ag001G0035300	CARHR040620
OG0017368	Ag001G0036700	CARHR040680, CARHR040600
OG0017369	Ag001G0056600	CARHR041520
OG0017370	Ag001G0059800	CARHR041680
OG0017371	Ag001G0071000	CARHR051420
OG0017372	Ag001G0073900	CARHR091350
OG0017373	Ag001G0080300	CARHR042630
OG0017374	Ag001G0080400	CARHR042650
OG0017375	Ag001G0080700	CARHR042670
OG0017376	Ag001G0082500	CARHR042780
OG0017377	Ag001G0084600	CARHR042910
OG0017378	Ag023G2799400	CARHR181460
OG0017379	Ag023G2799800	CARHR181310
OG0017380	Ag023G2803200	CARHR216700
OG0017381	Ag023G2804600	CARHR180490
OG0017383	Ag023G2807500	CARHR127640
OG0017384	Ag023G2807600, Ag033G3573800	CARHR127650
OG0017385	Ag023G2809400	CARHR127830
OG0017386	Ag023G2811800	CARHR127980
OG0017387	Ag023G2818400	CARHR128530
OG0017389	Ag023G2829400	CARHR129120
OG0017390	Ag023G2832700	CARHR129290
OG0017391	Ag023G2837000	CARHR129520
OG0017392	Ag023G2840000	CARHR129630
OG0017394	Ag050G4742500	CARHR226190
OG0017395	Ag050G4747200	CARHR123800, CARHR226070
OG0017396	Ag050G4757100	CARHR225920
OG0017397	Ag050G4761400	CARHR225970
OG0017398	Ag050G4764100	CARHR225640
OG0017399	Ag050G4766800	CARHR225480
OG0017400	Ag050G4775500	CARHR225100
OG0017401	Ag050G4779600	CARHR154870
OG0017402	Ag058G4971300	CARHR292820
OG0017403	Ag083G5410400	CARHR115270
OG0017404	Ag008G0942000	CARHR160430
OG0017405	Ag008G0946500	CARHR160270
OG0017406	Ag008G0950200	CARHR160150
OG0017408	Ag051G4812900	CARHR264610
OG0017409	Ag044G4465000	CARHR104090
OG0017410	Ag044G4472900	CARHR104000
OG0017411	Ag044G4476000	CARHR104740
OG0017412	Ag044G4486700	CARHR106170
OG0017413	Ag044G4489000	CARHR106340
OG0017414	Ag044G4494400	CARHR106800
OG0017415	Ag044G4495000	CARHR106910
OG0017416	Ag044G4501200	CARHR293400
OG0017417	Ag033G3512700	CARHR229720
OG0017418	Ag033G3519200	CARHR229440
OG0017419	Ag033G3523600	CARHR027100
OG0017420	Ag033G3524400, Ag016G2300600	CARHR229250
OG0017421	Ag033G3541500	CARHR183490
OG0017422	Ag033G3571900	CARHR226990
OG0017423	Ag033G3582500	CARHR227260
OG0017424	Ag033G3587300	CARHR105070
OG0017425	Ag033G3588200	CARHR154000
OG0017426	Ag033G3596700	CARHR227640
OG0017427	Ag033G3609000	CARHR228140
OG0017428	Ag033G3611800	CARHR228160
OG0017429	Ag033G3620000	CARHR228480
OG0017430	Ag033G3625000	CARHR228650
OG0017431	Ag033G3640900	CARHR226530
OG0017433	Ag033G3647300	CARHR093600
OG0017434	Ag031G3148800	CARHR074880
OG0017435	Ag031G3149100	CARHR074920
OG0017436	Ag031G3149700	CARHR074980
OG0017437	Ag031G3151500	CARHR075100
OG0017438	Ag031G3151700	CARHR075120
OG0017439	Ag031G3153100	CARHR075260
OG0017440	Ag031G3153500	CARHR075280
OG0017441	Ag031G3153600	CARHR075290
OG0017442	Ag031G3162300	CARHR163090
OG0017444	Ag031G3163700	CARHR281450
OG0017445	Ag031G3164000	CARHR281480
OG0017446	Ag031G3164700	CARHR281530
OG0017447	Ag031G3165800	CARHR281640
OG0017448	Ag031G3166300	CARHR281690
OG0017449	Ag031G3166400	CARHR281700
OG0017450	Ag031G3167100	CARHR281750
OG0017451	Ag031G3169500	CARHR291530
OG0017452	Ag031G3170400	CARHR291610
OG0017453	Ag031G3170500	CARHR291620
OG0017454	Ag031G3171200	CARHR291680
OG0017456	Ag031G3174800	CARHR173340
OG0017457	Ag031G3179600	CARHR172910
OG0017458	Ag031G3189500	CARHR172530
OG0017459	Ag031G3198700	CARHR172140
OG0017460	Ag031G3199700	CARHR172110
OG0017461	Ag031G3214800	CARHR171300
OG0017462	Ag031G3215000	CARHR171270
OG0017463	Ag031G3216000	CARHR171200
OG0017464	Ag031G3216200	CARHR171170
OG0017465	Ag031G3223100	CARHR170730
OG0017466	Ag031G3223500	CARHR170690
OG0017467	Ag031G3226700	CARHR170500
OG0017468	Ag031G3233400	CARHR170200
OG0017469	Ag038G4152500	CARHR170180
OG0017470	Ag031G3252300	CARHR169440
OG0017471	Ag031G3258700	CARHR169190
OG0017472	Ag031G3291700	CARHR167880
OG0017473	Ag031G3294700	CARHR167740
OG0017474	Ag031G3296900	CARHR167570
OG0017475	Ag031G3299100	CARHR167510
OG0017476	Ag031G3302600	CARHR167360
OG0017477	Ag031G3314100	CARHR166870
OG0017478	Ag031G3322200	CARHR166520
OG0017479	Ag031G3323200	CARHR166500
OG0017480	Ag031G3328600	CARHR166150
OG0017481	Ag031G3334100	CARHR165930
OG0017482	Ag031G3339900	CARHR165690
OG0017483	Ag031G3343500	CARHR165530
OG0017484	Ag031G3343700	CARHR165480
OG0017485	Ag031G3346600, Ag031G3346700	CARHR165360
OG0017486	Ag031G3357700	CARHR165060
OG0017487	Ag031G3360000	CARHR164920
OG0017488	Ag031G3369900	CARHR164340
OG0017489	Ag031G3373000	CARHR164210
