Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0015496	Ag031G3247400	ESY11_g52493_DN3_SP0_c0.t1
OG0015498	Ag031G3258600	ESY1_g11370_DN3_SP3_c0.t1
OG0015499	Ag031G3259100	ESY9_g44822_DN2_SP0_c0.t1
OG0015500	Ag031G3262000	ESY1_g11400_DN3_SP0_c13.t1
OG0015501	Ag031G3265400	ESY1_g11418_DN3_SP8_c0.t1
OG0015502	Ag031G3265600	ESY1_g11422_DN3_SP6_c0.t1
OG0015503	Ag031G3266000	ESY1_g11426_DN3_SP5_c0.t1
OG0015504	Ag031G3266400	ESY1_g11430_DN3_SP0_c0.t1
OG0015505	Ag031G3266500	ESY1_g11432_DN3_SP7_c2.t1
OG0015506	Ag031G3284600	ESY1_g11542_DN3_SP2_c0.t1
OG0015507	Ag031G3287500	ESY1_g11564_DN3_SP0_c0.t1
OG0015508	Ag031G3287600	ESY1_g11565_DN3_SP0_c0.t1
OG0015509	Ag031G3289500	ESY1_g11589_DN2_SP0_c27.t1
OG0015510	Ag031G3292600	ESY1_g11634_DN3_SP6_c0.t1
OG0015511	Ag031G3293900	ESY1_g11640_DN3_SP0_c0.t1
OG0015512	Ag031G3294200	ESY1_g11643_DN3_SP3_c0.t1
OG0015513	Ag031G3296400	ESY1_g11679_DN3_SP8_c0.t1
OG0015515	Ag031G3305400	ESY8_g59279_DN3_SP8_c0.t1
OG0015517	Ag031G3314200	ESY1_g11802_DN3_SP0_c0.t1
OG0015518	Ag031G3316600	ESY1_g11823_DN3_SP8_c0.t1
OG0015519	Ag031G3317600	ESY1_g11835_DN2_SP0_c0.t1
OG0015520	Ag031G3318300	ESY1_g7570_DN3_SP1_c0.t1
OG0015521	Ag031G3320700	ESY1_g10522_DN3_SP5_c0.t1
OG0015522	Ag031G3321000	ESY1_g10525_DN3_SP0_c0.t1
OG0015523	Ag031G3325600	ESY1_g10553_DN3_SP0_c0.t1
OG0015524	Ag031G3326200	ESY1_g10564_DN3_SP0_c0.t1
OG0015525	Ag031G3327600	ESY1_g10568_DN3_SP0_c0.t1
OG0015526	Ag031G3329900	ESY1_g10612_DN3_SP0_c0.t1
OG0015527	Ag031G3330200	ESY1_g10616_DN3_SP3_c0.t1
OG0015528	Ag031G3333000	ESY1_g10645_DN3_SP8_c0.t1
OG0015529	Ag031G3333500	ESY1_g10654_DN3_SP0_c0.t1
OG0015530	Ag031G3333600	ESY1_g10655_DN3_SP8_c0.t1
OG0015531	Ag031G3339700	ESY1_g10695_DN3_SP8_c0.t1
OG0015532	Ag002G0130400, Ag031G3344500	ESY2_g33492_DN3_SP6_c0.t1
OG0015533	Ag031G3345100	ESY1_g10759_DN3_SP8_c0.t1
OG0015534	Ag031G3346500	ESY1_g10762_DN3_SP8_c0.t1
OG0015535	Ag031G3347000	ESY1_g10765_DN3_SP5_c0.t1
OG0015536	Ag031G3353300	ESY1_g10770_DN3_SP8_c6.t1
OG0015537	Ag031G3353700	ESY1_g10773_DN3_SP0_c0.t1
OG0015538	Ag031G3354100	ESY21_g55190_DN3_SP0_c0.t1
OG0015539	Ag031G3354500	ESY1_g10780_DN3_SP8_c0.t1
OG0015540	Ag031G3357500	ESY1_g10797_DN3_SP0_c0.t1
OG0015541	Ag031G3359200	ESY1_g10811_DN3_SP0_c0.t1
OG0015543	Ag031G3360500	ESY1_g10824_DN3_SP7_c0.t1
OG0015544	Ag031G3360600	ESY1_g10825_DN3_SP8_c0.t1
OG0015545	Ag031G3362200	ESY1_g10848_DN3_SP4_c0.t1, ESY10_g14113_DN3_SP0_c0.t1
OG0015546	Ag031G3363300	ESY2_g34509_DN3_SP0_c0.t1
OG0015547	Ag031G3365300	ESY1_g10890_DN3_SP8_c0.t1
OG0015548	Ag031G3365800	ESY1_g10895_DN3_SP0_c0.t1
OG0015549	Ag031G3368700	ESY1_g10947_DN3_SP0_c0.t1
OG0015550	Ag031G3369200	ESY1_g10952_DN3_SP0_c0.t1
OG0015551	Ag031G3370100	ESY1_g10956_DN3_SP6_c0.t1
OG0015552	Ag031G3370300	ESY1_g10959_DN3_SP0_c0.t1
OG0015553	Ag031G3370400	ESY1_g10960_DN3_SP0_c0.t1
OG0015554	Ag031G3373600	ESY1_g10979_DN3_SP0_c0.t1
OG0015556	Ag031G3381300	ESY8_g59966_DN1_SP0_c0.t1
OG0015557	Ag031G3382400	ESY1_g11013_DN3_SP0_c0.t1
OG0015558	Ag031G3383000	ESY1_g11027_DN3_SP0_c0.t1
OG0015559	Ag031G3384200, Ag031G3384300	ESY1_g11032_DN3_SP8_c0.t1
OG0015560	Ag031G3384600	ESY1_g11036_DN3_SP0_c0.t1, ESY1_g11035_DN3_SP0_c0.t1
OG0015561	Ag031G3387700	ESY1_g11095_DN3_SP0_c0.t1
OG0015562	Ag031G3391700	ESY11_g54970_DN3_SP0_c0.t1
OG0015563	Ag031G3400100	ESY1_g11170_DN3_SP7_c0.t1
OG0015564	Ag031G3404400	ESY1_g11182_DN3_SP8_c0.t1
OG0015565	Ag031G3405000	ESY1_g10508_DN3_SP4_c18.t1
OG0015566	Ag031G3410600	ESY1_g10472_DN3_SP4_c0.t1
OG0015567	Ag031G3412600	ESY1_g10450_DN3_SP0_c0.t1
OG0015568	Ag031G3416200	ESY1_g10439_DN3_SP1_c0.t1
OG0015569	Ag031G3416500	ESY1_g10420_DN3_SP0_c0.t1
OG0015570	Ag031G3417900	ESY1_g10402_DN3_SP0_c0.t1
OG0015571	Ag020G2563100	ESY6_g47520_DN3_SP8_c0.t1
OG0015572	Ag020G2564500	ESY6_g47504_DN3_SP8_c0.t1
OG0015573	Ag020G2571100	ESY6_g47412_DN3_SP3_c0.t1
OG0015574	Ag020G2572200	ESY6_g47411_DN3_SP7_c0.t1
OG0015575	Ag020G2575000	ESY6_g47355_DN3_SP0_c0.t1
OG0015576	Ag020G2575100	ESY6_g47354_DN3_SP7_c0.t1
OG0015577	Ag025G2904400, Ag053G4871900	ESY2_g38444_DN3_SP7_c0.t1
OG0015578	Ag029G3087700	ESY3_g27946_DN3_SP0_c0.t1
OG0015579	Ag029G3087800	ESY3_g27945_DN3_SP5_c0.t1
OG0015581	Ag029G3094500	ESY3_g27916_DN3_SP0_c0.t1
OG0015582	Ag029G3094800	ESY3_g27911_DN3_SP0_c0.t1
OG0015583	Ag029G3098200	ESY3_g27801_DN3_SP0_c0.t1
OG0015585	Ag029G3101000	ESY3_g27595_DN3_SP0_c0.t1
OG0015586	Ag029G3103500	ESY12_g50996_DN3_SP0_c0.t1
OG0015587	Ag029G3103700	ESY3_g27519_DN3_SP0_c0.t1
OG0015588	Ag029G3105200	ESY1_g12376_DN3_SP0_c0.t1
OG0015589	Ag029G3105300	ESY3_g27532_DN3_SP1_c0.t1
OG0015590	Ag029G3107300	ESY3_g27435_DN3_SP0_c0.t1
OG0015591	Ag029G3107400	ESY3_g27433_DN3_SP3_c0.t1
OG0015592	Ag029G3110400	ESY3_g27271_DN3_SP0_c0.t1
OG0015593	Ag029G3110500	ESY3_g27270_DN3_SP0_c0.t1
OG0015594	Ag029G3112400	ESY3_g27150_DN3_SP8_c0.t1
OG0015595	Ag029G3113100	ESY3_g27026_DN3_SP0_c0.t1
OG0015596	Ag029G3113200	ESY6_g49424_DN3_SP7_c12.t1
OG0015597	Ag029G3114600	ESY3_g26998_DN3_SP0_c0.t1
OG0015598	Ag029G3115000	ESY3_g27006_DN3_SP8_c0.t1
OG0015599	Ag029G3116100	ESY3_g27020_DN3_SP2_c0.t1
OG0015600	Ag029G3116200	ESY16_g62341_DN3_SP0_c0.t1
OG0015601	Ag029G3117800	ESY6_g47848_DN3_SP0_c0.t1
OG0015602	Ag029G3118900	ESY18_g63339_DN1_SP0_c0.t1, ESY2_g36590_DN3_SP8_c0.t1
OG0015603	Ag029G3119100	ESY4_g25165_DN3_SP0_c0.t1
OG0015604	Ag029G3120200	ESY8_g58390_DN3_SP3_c0.t1
OG0015605	Ag095G5469900	ESY3_g28021_DN3_SP8_c0.t1
OG0015606	Ag067G5174200	ESY2_g35214_DN3_SP0_c0.t1
OG0015607	Ag067G5177500	ESY2_g35194_DN3_SP0_c0.t1
OG0015608	Ag067G5179600	ESY2_g35185_DN2_SP7_c0.t1
OG0015609	Ag067G5181600	ESY2_g35177_DN3_SP0_c0.t1
OG0015610	Ag067G5183300	ESY10_g14501_DN3_SP0_c0.t1
OG0015612	Ag067G5187200	ESY19_g41932_DN3_SP1_c0.t1
OG0015613	Ag067G5187300	ESY2_g34235_DN3_SP0_c0.t1
OG0015614	Ag067G5194200	ESY5_g2391_DN2_SP0_c0.t1
OG0015615	Ag067G5195400	ESY21_g55188_DN3_SP6_c0.t1
OG0015616	Ag067G5197100	ESY2_g34515_DN3_SP0_c0.t1
OG0015617	Ag067G5198100	ESY2_g34508_DN3_SP8_c0.t1
OG0015618	Ag067G5200600	ESY2_g34495_DN3_SP0_c0.t1
OG0015619	Ag067G5201100	ESY2_g34488_DN3_SP3_c0.t1
OG0015620	Ag081G5398400	ESY15_g64859_DN3_SP3_c0.t1
OG0015621	Ag081G5400200	ESY15_g64581_DN3_SP7_c0.t1
OG0015622	Ag081G5400500	ESY15_g64462_DN3_SP8_c0.t1
OG0015624	Ag081G5403100	ESY15_g64478_DN3_SP0_c0.t1
OG0015626	Ag042G4379300	ESY11_g54202_DN3_SP6_c0.t1
OG0015627	Ag042G4380300	ESY17_g39195_DN3_SP8_c0.t1
OG0015628	Ag042G4386700	ESY11_g54252_DN3_SP0_c0.t1
OG0015629	Ag042G4387200	ESY11_g54264_DN3_SP8_c0.t1
OG0015630	Ag042G4388900	ESY11_g54283_DN2_SP0_c0.t1
OG0015631	Ag042G4390300	ESY11_g54291_DN3_SP1_c0.t1
OG0015632	Ag042G4391100	ESY11_g54299_DN3_SP0_c0.t1
OG0015633	Ag042G4392400	ESY11_g54321_DN3_SP0_c0.t1
OG0015634	Ag042G4403100	ESY11_g54408_DN3_SP7_c0.t1
OG0015635	Ag042G4403500	ESY11_g54423_DN3_SP1_c0.t1
OG0015636	Ag042G4405800	ESY11_g54430_DN3_SP0_c0.t1
OG0015637	Ag042G4416500	ESY11_g54593_DN3_SP8_c0.t1
OG0015638	Ag042G4418200	ESY11_g54603_DN3_SP0_c0.t1
OG0015639	Ag042G4420400	ESY11_g54609_DN3_SP2_c0.t1
OG0015640	Ag039G4182300	ESY12_g51061_DN2_SP0_c22.t1
OG0015641	Ag039G4185100	ESY12_g51048_DN3_SP0_c0.t1
OG0015642	Ag039G4186200	ESY12_g51036_DN3_SP0_c0.t1
OG0015643	Ag039G4189300	ESY12_g51025_DN3_SP0_c0.t1
OG0015644	Ag039G4190000	ESY12_g51021_DN3_SP7_c0.t1
OG0015645	Ag039G4191100	ESY2_g33533_DN3_SP0_c0.t1
OG0015646	Ag039G4192100	ESY12_g51002_DN3_SP8_c0.t1
OG0015647	Ag039G4195600	ESY12_g50963_DN3_SP7_c0.t1
OG0015648	Ag039G4196200	ESY12_g50956_DN3_SP1_c0.t1
OG0015649	Ag039G4206400	ESY12_g50867_DN3_SP5_c0.t1
OG0015650	Ag039G4210200	ESY8_g59987_DN3_SP0_c0.t1
OG0015651	Ag039G4210300	ESY12_g50852_DN3_SP8_c0.t1
OG0015652	Ag039G4211700	ESY12_g50848_DN3_SP0_c0.t1
OG0015653	Ag039G4217700	ESY9_g45685_DN3_SP8_c0.t1
OG0015654	Ag039G4224400	ESY9_g45648_DN3_SP1_c0.t1
OG0015655	Ag039G4224800	ESY9_g45636_DN3_SP0_c0.t1
OG0015656	Ag039G4224900	ESY9_g45635_DN3_SP0_c0.t1
OG0015657	Ag039G4225600	ESY9_g45625_DN3_SP0_c0.t1
OG0015658	Ag039G4236800	ESY9_g45571_DN3_SP8_c0.t1
OG0015659	Ag039G4237100	ESY9_g45562_DN3_SP3_c0.t1
OG0015660	Ag039G4240100	ESY9_g45550_DN3_SP0_c0.t1
OG0015661	Ag039G4244300	ESY9_g45521_DN3_SP0_c0.t1
OG0015662	Ag039G4254600	ESY9_g45447_DN3_SP8_c0.t1
OG0015663	Ag039G4260700	ESY9_g45425_DN3_SP7_c0.t1
OG0015664	Ag039G4263200	ESY9_g45410_DN3_SP0_c0.t1
OG0015665	Ag039G4265200	ESY15_g64862_DN3_SP0_c0.t1
OG0015666	Ag039G4266700	ESY9_g45403_DN3_SP2_c0.t1
OG0015667	Ag039G4266900	ESY9_g45401_DN3_SP0_c0.t1
OG0015668	Ag039G4270700	ESY2_g34362_DN3_SP0_c0.t1, ESY9_g45373_DN3_SP0_c0.t1
OG0015669	Ag039G4272100	ESY9_g45363_DN3_SP8_c0.t1
OG0015670	Ag039G4274700	ESY9_g45352_DN3_SP0_c0.t1
OG0015671	Ag039G4276300	ESY10_g14592_DN3_SP0_c0.t1
OG0015672	Ag039G4277600	ESY9_g45347_DN3_SP0_c0.t1
OG0015673	Ag039G4282700	ESY9_g45310_DN3_SP1_c0.t1
OG0015674	Ag039G4284400	ESY9_g45282_DN3_SP0_c0.t1
OG0015675	Ag039G4289400	ESY9_g45242_DN3_SP0_c0.t1
OG0015676	Ag039G4289700	ESY9_g45238_DN3_SP8_c0.t1
OG0015677	Ag039G4289800	ESY9_g45237_DN3_SP7_c0.t1
OG0015678	Ag039G4290800	ESY2_g38084_DN3_SP7_c0.t1
OG0015679	Ag039G4292100	ESY9_g45165_DN3_SP2_c0.t1
OG0015680	Ag039G4297100	ESY31_g32722_DN2_SP0_c0.t1, ESY9_g45090_DN3_SP0_c0.t1
OG0015681	Ag039G4299600	ESY9_g45074_DN3_SP0_c0.t1
OG0015682	Ag039G4302600	ESY5_g5070_DN3_SP6_c0.t1
OG0015683	Ag039G4305800	ESY9_g44957_DN3_SP7_c0.t1
OG0015684	Ag039G4306500	ESY9_g44954_DN3_SP7_c0.t1
OG0015685	Ag039G4314800	ESY9_g44794_DN3_SP8_c0.t1
OG0015686	Ag039G4317200	ESY9_g44777_DN3_SP1_c0.t1
OG0015687	Ag039G4318000	ESY2_g34609_DN3_SP0_c11.t1
OG0015688	Ag039G4319100	ESY9_g44749_DN3_SP2_c0.t1
OG0015689	Ag039G4321600	ESY6_g49539_DN2_SP0_c0.t1
OG0015690	Ag039G4322300	ESY12_g51555_DN3_SP8_c0.t1
OG0015691	Ag039G4324600	ESY9_g44655_DN3_SP0_c0.t1
OG0015692	Ag039G4324900	ESY9_g44653_DN3_SP8_c0.t1
OG0015693	Ag039G4327800	ESY9_g44635_DN3_SP1_c0.t1
OG0015694	Ag039G4331600	ESY9_g44588_DN3_SP1_c0.t1
OG0015695	Ag066G5131000	ESY7_g16086_DN3_SP0_c0.t1
OG0015696	Ag066G5141000	ESY7_g16179_DN3_SP2_c0.t1
OG0015697	Ag066G5141100	ESY7_g16178_DN3_SP2_c0.t1
OG0015698	Ag066G5141900	ESY7_g16207_DN3_SP8_c0.t1
OG0015699	Ag066G5142400	ESY7_g16221_DN3_SP7_c0.t1
OG0015700	Ag066G5145500	ESY7_g16297_DN3_SP1_c0.t1
OG0015704	Ag030G3128100	ESY2_g33476_DN3_SP0_c0.t1
OG0015705	Ag030G3130200	ESY18_g63091_DN3_SP3_c0.t1
OG0015706	Ag030G3136900	ESY2_g37721_DN2_SP0_c0.t1, ESY7_g16015_DN3_SP3_c0.t1
OG0015707	Ag015G2179200	ESY8_g59881_DN3_SP8_c0.t1
OG0015708	Ag015G2180100	ESY8_g59866_DN3_SP3_c0.t1
OG0015709	Ag015G2181000	ESY8_g59864_DN3_SP0_c0.t1
OG0015710	Ag015G2183100	ESY8_g59834_DN3_SP8_c0.t1
OG0015711	Ag015G2184400	ESY8_g59818_DN3_SP7_c0.t1
OG0015712	Ag015G2184600	ESY8_g59816_DN3_SP0_c0.t1
OG0015713	Ag015G2187500	ESY8_g59750_DN3_SP8_c0.t1
OG0015714	Ag015G2187600	ESY8_g59749_DN3_SP8_c0.t1
OG0015715	Ag015G2188200	ESY8_g59738_DN3_SP0_c0.t1
OG0015716	Ag015G2190400	ESY8_g59712_DN3_SP2_c0.t1
OG0015717	Ag015G2192500	ESY8_g59695_DN3_SP4_c0.t1
OG0015718	Ag015G2193900	ESY8_g59681_DN3_SP2_c23.t1
OG0015719	Ag015G2197000	ESY8_g59639_DN3_SP2_c2.t1
OG0015720	Ag015G2198200	ESY8_g59607_DN3_SP1_c0.t1
OG0015721	Ag015G2198800	ESY8_g59589_DN3_SP5_c0.t1
OG0015722	Ag015G2199400	ESY8_g59580_DN3_SP2_c0.t1
OG0015723	Ag015G2199500	ESY8_g59579_DN3_SP4_c0.t1
OG0015724	Ag015G2199900	ESY8_g59570_DN3_SP8_c0.t1
OG0015725	Ag015G2200800	ESY8_g59521_DN3_SP8_c0.t1
OG0015726	Ag015G2206700	ESY8_g59333_DN3_SP8_c0.t1
OG0015727	Ag015G2206800	ESY8_g59335_DN1_SP0_c0.t1
OG0015728	Ag015G2209500	ESY8_g59261_DN3_SP8_c0.t1
OG0015729	Ag015G2209600	ESY8_g59256_DN3_SP1_c0.t1
OG0015730	Ag015G2214100	ESY8_g59391_DN3_SP2_c0.t1
OG0015731	Ag015G2215100	ESY8_g59244_DN3_SP0_c0.t1
OG0015732	Ag015G2215600	ESY8_g59235_DN3_SP8_c0.t1
OG0015733	Ag015G2216000	ESY8_g59245_DN3_SP0_c0.t1
OG0015734	Ag015G2216200	ESY8_g59393_DN3_SP0_c0.t1
OG0015736	Ag015G2219600	ESY8_g59214_DN3_SP2_c0.t1
OG0015737	Ag015G2222000	ESY8_g59444_DN3_SP0_c0.t1
OG0015738	Ag015G2234900	ESY8_g59301_DN3_SP6_c0.t1
OG0015739	Ag015G2235600	ESY4_g25343_DN3_SP0_c0.t1
OG0015740	Ag015G2236300	ESY4_g21928_DN3_SP8_c0.t1
OG0015741	Ag015G2238800	ESY4_g21788_DN3_SP1_c0.t1
OG0015742	Ag015G2241300	ESY14_g21550_DN3_SP0_c0.t1
OG0015743	Ag015G2241800	ESY14_g20909_DN3_SP0_c0.t1
OG0015744	Ag015G2242900	ESY14_g20904_DN3_SP0_c0.t1
OG0015745	Ag015G2249600	ESY14_g21427_DN2_SP8_c0.t1
OG0015746	Ag015G2252500	ESY14_g21081_DN3_SP8_c38.t1
OG0015747	Ag015G2252600	ESY14_g21094_DN3_SP6_c0.t1
OG0015748	Ag015G2254400	ESY14_g20855_DN3_SP0_c0.t1
OG0015749	Ag015G2257600	ESY14_g20840_DN3_SP0_c0.t1
OG0015750	Ag015G2258600	ESY14_g20745_DN3_SP8_c0.t1
OG0015751	Ag015G2258700	ESY1_g12412_DN3_SP1_c0.t1
OG0015752	Ag015G2259800	ESY14_g20697_DN3_SP0_c0.t1
OG0015753	Ag015G2262800	ESY5_g5460_DN3_SP0_c0.t1
OG0015754	Ag015G2263100	ESY4_g26042_DN3_SP0_c0.t1
OG0015755	Ag015G2264100	ESY14_g20589_DN3_SP8_c0.t1
OG0015756	Ag015G2264200	ESY14_g20588_DN3_SP0_c0.t1
OG0015757	Ag015G2264600	ESY14_g20587_DN3_SP4_c0.t1
OG0015758	Ag015G2265400	ESY14_g20571_DN3_SP8_c0.t1
OG0015759	Ag052G4868400, Ag015G2266300	ESY14_g20549_DN1_SP1_c0.t1
OG0015760	Ag052G4868100, Ag015G2266600	ESY14_g20540_DN3_SP0_c0.t1
OG0015761	Ag052G4859500, Ag015G2277700	ESY1_g11547_DN3_SP8_c0.t1
OG0015762	Ag021G2584700, Ag026G2998300	ESY21_g55114_DN3_SP0_c0.t1
OG0015763	Ag021G2586300, Ag026G2996400	ESY19_g41785_DN3_SP2_c0.t1
OG0015764	Ag021G2594600, Ag026G2987900	ESY25_g62652_DN3_SP0_c20.t1
OG0015765	Ag021G2597900	ESY25_g62733_DN3_SP8_c0.t1
OG0015766	Ag021G2599500	ESY10_g13988_DN3_SP1_c0.t1
OG0015767	Ag021G2599800	ESY2_g38539_DN2_SP8_c11.t1
OG0015768	Ag021G2600000	ESY1_g10637_DN3_SP4_c0.t1
OG0015770	Ag021G2601400	ESY25_g62609_DN3_SP8_c0.t1
OG0015771	Ag021G2601500	ESY25_g62608_DN2_SP1_c0.t1
OG0015772	Ag021G2602500	ESY7_g17632_DN3_SP4_c0.t1
OG0015773	Ag021G2602900	ESY25_g62591_DN3_SP2_c0.t1
OG0015774	Ag021G2603900	ESY2_g33478_DN3_SP2_c0.t1
OG0015775	Ag021G2606100	ESY18_g64050_DN3_SP0_c0.t1
OG0015776	Ag021G2609900	ESY18_g63913_DN3_SP1_c0.t1
OG0015777	Ag021G2610200	ESY18_g63911_DN3_SP2_c0.t1
OG0015778	Ag021G2610700	ESY18_g63902_DN3_SP0_c0.t1
OG0015779	Ag021G2613800	ESY2_g33565_DN3_SP1_c0.t1
OG0015780	Ag021G2614600	ESY18_g63658_DN3_SP0_c0.t1
OG0015781	Ag021G2615300	ESY18_g63620_DN3_SP0_c0.t1
OG0015782	Ag021G2616000	ESY18_g63558_DN3_SP8_c0.t1
OG0015783	Ag021G2618700	ESY21_g55408_DN3_SP0_c0.t1
OG0015784	Ag021G2618800	ESY18_g63363_DN3_SP0_c0.t1
OG0015785	Ag021G2621300	ESY18_g63314_DN2_SP0_c0.t1
OG0015786	Ag021G2623100	ESY18_g63296_DN3_SP0_c0.t1
OG0015787	Ag021G2623700	ESY18_g63289_DN3_SP3_c0.t1
OG0015788	Ag021G2623800	ESY18_g63288_DN3_SP1_c0.t1
OG0015789	Ag038G4147000	ESY7_g16890_DN3_SP1_c0.t1
OG0015790	Ag038G4153300	ESY7_g16865_DN3_SP8_c0.t1
OG0015791	Ag038G4155400	ESY8_g59199_DN3_SP1_c0.t1
OG0015792	Ag038G4158600	ESY15_g64774_DN3_SP1_c0.t1
OG0015793	Ag038G4159100	ESY10_g15368_DN3_SP0_c0.t1
OG0015794	Ag038G4159900	ESY10_g15392_DN3_SP0_c0.t1
OG0015795	Ag038G4160800	ESY10_g15393_DN3_SP6_c0.t1
OG0015796	Ag038G4162900	ESY10_g15405_DN3_SP0_c0.t1
OG0015797	Ag038G4168700	ESY10_g15487_DN3_SP2_c0.t1
OG0015798	Ag038G4172600	ESY10_g15592_DN3_SP0_c0.t1
OG0015799	Ag038G4172700	ESY10_g15593_DN3_SP2_c0.t1
OG0015801	Ag088G5427200	ESY11_g54782_DN3_SP0_c0.t1
OG0015802	Ag088G5427500	ESY11_g54786_DN3_SP8_c4.t1
OG0015803	Ag088G5429200	ESY11_g54797_DN3_SP7_c0.t1
OG0015804	Ag088G5431800	ESY11_g54817_DN3_SP0_c0.t1
OG0015805	Ag088G5431900	ESY11_g54818_DN3_SP8_c19.t1
OG0015806	Ag088G5433800	ESY11_g54847_DN3_SP0_c0.t1
OG0015807	Ag088G5438100	ESY11_g54975_DN3_SP8_c0.t1
OG0015808	Ag088G5438200	ESY11_g54920_DN3_SP0_c0.t1
OG0015809	Ag088G5442500	ESY1_g9915_DN3_SP0_c0.t1
OG0015810	Ag011G1266200, Ag089G5448600	ESY4_g24803_DN3_SP0_c0.t1
OG0015811	Ag089G5451300	ESY1_g7921_DN3_SP0_c0.t1
OG0015812	Ag089G5451900	ESY1_g7919_DN3_SP8_c0.t1
OG0015813	Ag089G5452600	ESY1_g7883_DN3_SP8_c0.t1
OG0015814	Ag003G0279000	ESY12_g52324_DN3_SP2_c0.t1
OG0015815	Ag003G0279500	ESY12_g52319_DN3_SP0_c0.t1
OG0015816	Ag003G0279900	ESY12_g52310_DN3_SP2_c0.t1
OG0015817	Ag003G0281200	ESY12_g52295_DN3_SP0_c0.t1
OG0015818	Ag003G0281800	ESY12_g52291_DN3_SP3_c0.t1
OG0015819	Ag003G0282000	ESY12_g52277_DN3_SP0_c0.t1
OG0015820	Ag003G0282100	ESY12_g52276_DN3_SP4_c0.t1
OG0015821	Ag003G0283000	ESY12_g52262_DN3_SP1_c6.t1
OG0015822	Ag003G0284000	ESY12_g52252_DN3_SP4_c0.t1
OG0015823	Ag003G0284600	ESY12_g52237_DN3_SP3_c0.t1
OG0015824	Ag003G0296000	ESY12_g51390_DN3_SP0_c0.t1
OG0015825	Ag003G0296300	ESY12_g51395_DN3_SP4_c0.t1
OG0015827	Ag003G0298300	ESY12_g51596_DN3_SP1_c0.t1
OG0015828	Ag003G0298500	ESY12_g51598_DN3_SP0_c0.t1
OG0015829	Ag003G0298800	ESY12_g51601_DN3_SP0_c0.t1
OG0015830	Ag003G0301600	ESY12_g51638_DN3_SP8_c0.t1
OG0015831	Ag003G0303100	ESY12_g51657_DN3_SP0_c0.t1
OG0015832	Ag003G0307300	ESY12_g51713_DN1_SP0_c0.t1
OG0015833	Ag003G0311200	ESY12_g51752_DN3_SP3_c0.t1
OG0015834	Ag003G0313300	ESY12_g51789_DN3_SP8_c0.t1
OG0015835	Ag003G0317400	ESY12_g51838_DN3_SP0_c0.t1
OG0015836	Ag003G0318800	ESY12_g51849_DN3_SP0_c0.t1
OG0015837	Ag003G0318900	ESY12_g51850_DN3_SP0_c0.t1
OG0015839	Ag003G0324500	ESY12_g51924_DN3_SP8_c0.t1
OG0015840	Ag003G0325100	ESY12_g51926_DN3_SP0_c0.t1
OG0015841	Ag003G0326000	ESY12_g51954_DN3_SP0_c0.t1
OG0015842	Ag003G0326300	ESY12_g51945_DN3_SP6_c0.t1
OG0015843	Ag003G0326800	ESY11_g54175_DN3_SP1_c0.t1
OG0015844	Ag003G0328700	ESY12_g51976_DN1_SP0_c0.t1
OG0015845	Ag003G0328900	ESY12_g51979_DN3_SP8_c0.t1
OG0015847	Ag003G0331100	ESY12_g52007_DN3_SP7_c0.t1
OG0015848	Ag003G0332100	ESY12_g52015_DN3_SP0_c0.t1
OG0015849	Ag014G2057600, Ag003G0333400	ESY8_g58228_DN3_SP7_c0.t1
OG0015850	Ag003G0334700	ESY12_g52027_DN3_SP1_c0.t1
OG0015851	Ag003G0336500	ESY12_g52036_DN3_SP0_c0.t1
OG0015852	Ag003G0344800	ESY12_g52093_DN3_SP6_c0.t1
OG0015853	Ag003G0349900	ESY12_g52141_DN3_SP0_c0.t1
OG0015854	Ag003G0351500	ESY12_g52162_DN3_SP6_c0.t1
OG0015855	Ag003G0355600	ESY12_g52180_DN3_SP1_c0.t1
OG0015856	Ag003G0361200	ESY12_g52206_DN3_SP6_c0.t1
OG0015857	Ag003G0363200	ESY12_g51469_DN3_SP0_c0.t1
OG0015858	Ag003G0363900	ESY12_g51475_DN3_SP8_c0.t1
OG0015859	Ag003G0366400	ESY12_g51489_DN3_SP0_c0.t1
OG0015860	Ag003G0367200	ESY4_g24845_DN3_SP0_c0.t1
OG0015861	Ag003G0370600	ESY12_g51530_DN3_SP7_c0.t1
OG0015862	Ag003G0372600	ESY12_g51546_DN3_SP8_c0.t1
OG0015863	Ag003G0374000, Ag003G0373000, Ag003G0373200	ESY12_g51556_DN2_SP0_c0.t1
OG0015864	Ag003G0375100	ESY12_g51564_DN3_SP0_c0.t1
OG0015865	Ag003G0375300	ESY12_g51565_DN3_SP5_c0.t1
OG0015866	Ag003G0377200	ESY12_g51576_DN3_SP0_c0.t1
OG0015867	Ag003G0380800	ESY12_g51587_DN3_SP4_c0.t1
OG0015868	Ag003G0380900	ESY12_g51588_DN3_SP0_c0.t1
OG0015869	Ag003G0381800	ESY12_g51359_DN3_SP8_c0.t1
OG0015870	Ag003G0394100	ESY12_g51297_DN2_SP3_c17.t1
OG0015871	Ag003G0397900	ESY12_g51267_DN3_SP5_c0.t1
OG0015872	Ag003G0401500	ESY12_g51219_DN3_SP2_c0.t1
OG0015873	Ag003G0404900	ESY12_g51250_DN1_SP5_c0.t1
OG0015874	Ag003G0405100	ESY12_g51252_DN3_SP0_c0.t1
