Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0014774	Ag004G0586900	CP8_g54182_DN3_SP1_c.t1
OG0014775	Ag004G0587000	CP8_g54178_DN3_SP8_c.t1
OG0014776	Ag004G0588800, Ag034G4032100	CP7_g45489_DN3_SP7_c.t1
OG0014777	Ag004G0592600	CP8_g54168_DN3_SP8_c.t1
OG0014778	Ag004G0594700	CP8_g54159_DN3_SP7_c.t1
OG0014779	Ag004G0594800	CP8_g54158_DN3_SP0_c.t1
OG0014780	Ag004G0595900	CP8_g54151_DN3_SP8_c.t1
OG0014781	Ag004G0600700	CP8_g54134_DN3_SP8_c.t1
OG0014782	Ag004G0602500	CP8_g54122_DN3_SP8_c.t1
OG0014783	Ag029G3094900, Ag004G0605100	CP12_g30850_DN3_SP3_c.t1
OG0014784	Ag004G0605200	CP8_g54116_DN3_SP0_c.t1
OG0014785	Ag004G0605300	CP8_g54115_DN2_SP8_c.t1
OG0014786	Ag004G0606200	CP10_g43993_DN1_SP0_c.t1
OG0014787	Ag004G0607200	CP8_g53327_DN3_SP8_c.t1
OG0014788	Ag004G0612000	CP8_g54096_DN3_SP8_c.t1
OG0014789	Ag004G0614400	CP8_g54082_DN3_SP0_c.t1
OG0014790	Ag004G0614500	CP8_g54081_DN3_SP8_c.t1
OG0014791	Ag004G0614900	CP8_g54078_DN3_SP0_c.t1
OG0014792	Ag004G0615200	CP8_g54075_DN3_SP8_c.t1
OG0014793	Ag004G0624200	CP8_g54040_DN3_SP0_c.t1
OG0014795	Ag004G0632400	CP8_g54007_DN3_SP8_c.t1
OG0014796	Ag004G0634300	CP8_g54000_DN3_SP6_c.t1
OG0014797	Ag004G0642200	CP8_g53956_DN3_SP0_c.t1
OG0014798	Ag004G0642500	CP5_g1633_DN3_SP8_c.t1
OG0014799	Ag004G0642800	CP8_g53951_DN3_SP8_c.t1
OG0014800	Ag004G0644300	CP8_g53947_DN2_SP0_c.t1
OG0014801	Ag004G0647700	CP8_g53935_DN1_SP0_c.t1
OG0014802	Ag004G0648000	CP8_g53933_DN3_SP6_c.t1
OG0014803	Ag004G0652600	CP8_g53917_DN3_SP0_c.t1
OG0014804	Ag004G0652700	CP8_g53915_DN3_SP8_c.t1
OG0014805	Ag004G0661700	CP8_g53872_DN3_SP5_c.t1
OG0014806	Ag004G0663500	CP8_g53862_DN3_SP7_c.t1
OG0014807	Ag004G0664600	CP8_g53855_DN3_SP5_c.t1
OG0014808	Ag004G0664700	CP8_g53854_DN3_SP0_c.t1
OG0014809	Ag004G0666000	CP8_g53845_DN3_SP7_c.t1
OG0014810	Ag004G0667800	CP8_g53832_DN3_SP1_c.t1
OG0014811	Ag004G0669700	CP8_g53825_DN3_SP4_c.t1
OG0014812	Ag004G0669900	CP8_g53823_DN3_SP3_c.t1
OG0014813	Ag004G0671000	CP8_g53816_DN3_SP0_c.t1
OG0014814	Ag004G0671200	CP8_g53814_DN3_SP0_c.t1
OG0014815	Ag004G0671400	CP8_g53756_DN3_SP3_c.t1
OG0014816	Ag004G0671500	CP8_g53812_DN3_SP8_c.t1
OG0014817	Ag004G0671800	CP8_g53807_DN3_SP1_c.t1
OG0014818	Ag004G0673900	CP8_g53792_DN3_SP1_c.t1
OG0014819	Ag004G0677400	CP8_g53790_DN3_SP7_c.t1
OG0014820	Ag004G0679900	CP8_g53770_DN1_SP0_c.t1
OG0014821	Ag004G0680400	CP8_g53768_DN3_SP8_c.t1
OG0014822	Ag004G0681000	CP8_g53765_DN3_SP8_c.t1
OG0014823	Ag004G0681800	CP8_g53762_DN3_SP5_c.t1
OG0014824	Ag004G0682100	CP8_g53760_DN3_SP8_c.t1
OG0014825	Ag004G0691000	CP8_g53738_DN3_SP8_c.t1
OG0014826	Ag004G0691800	CP8_g53736_DN3_SP5_c.t1
OG0014827	Ag004G0695200	CP13_g19641_DN3_SP8_c.t1
OG0014828	Ag004G0696600	CP10_g43691_DN3_SP2_c.t1
OG0014829	Ag004G0696700	CP17_g4986_DN2_SP0_c.t1, CP17_g4895_DN2_SP0_c.t1
OG0014830	Ag004G0698600	CP8_g53698_DN3_SP7_c.t1
OG0014831	Ag004G0698700	CP8_g53699_DN3_SP0_c.t1
OG0014832	Ag004G0701300	CP8_g53711_DN3_SP7_c.t1
OG0014833	Ag004G0710600	CP8_g53664_DN3_SP8_c.t1
OG0014834	Ag004G0710700	CP8_g53663_DN3_SP4_c.t1
OG0014835	Ag004G0712100	CP8_g53652_DN3_SP8_c.t1
OG0014836	Ag004G0722400	CP8_g53606_DN3_SP0_c.t1
OG0014837	Ag004G0726600	CP8_g53594_DN1_SP0_c.t1
OG0014838	Ag004G0727500	CP8_g53590_DN3_SP0_c.t1
OG0014839	Ag004G0729000, Ag004G0735000	CP8_g53559_DN3_SP0_c.t1
OG0014840	Ag004G0731500	CP8_g53578_DN3_SP8_c.t1
OG0014841	Ag004G0732100	CP8_g53576_DN3_SP7_c.t1
OG0014842	Ag004G0732700	CP8_g53573_DN3_SP3_c.t1
OG0014843	Ag004G0733100	CP8_g53571_DN3_SP0_c.t1
OG0014844	Ag004G0733300	CP8_g53568_DN2_SP2_c.t1
OG0014845	Ag004G0734500	CP8_g53560_DN2_SP0_c.t1
OG0014846	Ag004G0737200	CP8_g53543_DN3_SP8_c.t1
OG0014847	Ag004G0739600	CP8_g53533_DN3_SP3_c.t1
OG0014848	Ag004G0740700	CP8_g53524_DN3_SP8_c.t1
OG0014849	Ag004G0753600	CP8_g53453_DN3_SP7_c.t1
OG0014850	Ag004G0758600	CP3_g14417_DN3_SP7_c.t1
OG0014851	Ag004G0760700	CP3_g14431_DN3_SP8_c.t1
OG0014852	Ag004G0762100	CP3_g14442_DN3_SP8_c.t1
OG0014853	Ag004G0766200	CP3_g14461_DN3_SP0_c.t1
OG0014854	Ag004G0769400	CP3_g14479_DN3_SP8_c.t1
OG0014855	Ag004G0769600	CP3_g14480_DN3_SP4_c.t1
OG0014856	Ag004G0772800	CP3_g14496_DN1_SP0_c.t1
OG0014857	Ag022G2633900	CP11_g32068_DN3_SP3_c.t1
OG0014858	Ag022G2639900	CP11_g32052_DN3_SP3_c.t1
OG0014859	Ag022G2652100	CP11_g33147_DN3_SP0_c.t1
OG0014860	Ag022G2654100	CP11_g33154_DN3_SP0_c.t1
OG0014861	Ag039G4253000, Ag022G2656000	CP4_g24804_DN3_SP4_c.t1
OG0014862	Ag022G2665600	CP11_g33183_DN3_SP0_c.t1
OG0014863	Ag022G2670600	CP11_g33296_DN1_SP0_c.t1
OG0014864	Ag022G2673900	CP11_g33281_DN3_SP0_c.t1
OG0014865	Ag022G2674800	CP11_g33278_DN3_SP0_c.t1
OG0014866	Ag022G2676800	CP11_g33270_DN3_SP0_c.t1
OG0014869	Ag022G2686300	CP11_g33227_DN3_SP7_c.t1
OG0014870	Ag022G2692200	CP14_g22700_DN3_SP4_c.t1
OG0014871	Ag022G2697100	CP11_g33197_DN3_SP7_c.t1
OG0014872	Ag022G2697300	CP11_g33196_DN3_SP1_c.t1
OG0014873	Ag022G2701200	CP19_g18235_DN3_SP1_c.t1
OG0014874	Ag022G2703400	CP11_g33307_DN3_SP0_c.t1
OG0014875	Ag022G2703500	CP11_g33309_DN2_SP1_c.t1
OG0014876	Ag022G2703600	CP11_g33310_DN3_SP0_c.t1
OG0014877	Ag022G2703800	CP11_g33312_DN3_SP8_c.t1
OG0014878	Ag022G2704300	CP11_g33314_DN3_SP0_c.t1
OG0014879	Ag022G2706000	CP11_g33324_DN3_SP0_c.t1
OG0014881	Ag022G2707500	CP11_g33329_DN3_SP8_c.t1
OG0014882	Ag022G2708400	CP11_g33334_DN3_SP0_c.t1
OG0014883	Ag022G2708800	CP11_g33336_DN3_SP5_c.t1
OG0014884	Ag022G2714800	CP11_g33359_DN3_SP7_c.t1
OG0014885	Ag022G2718400	CP11_g33371_DN3_SP5_c.t1
OG0014886	Ag022G2718500	CP11_g33372_DN2_SP0_c.t1
OG0014887	Ag022G2719100	CP11_g33378_DN3_SP0_c.t1
OG0014888	Ag022G2720300	CP11_g33387_DN3_SP1_c.t1
OG0014889	Ag022G2724100	CP11_g33402_DN3_SP8_c.t1
OG0014890	Ag022G2724400	CP11_g33406_DN3_SP8_c.t1
OG0014891	Ag022G2726900	CP11_g33420_DN3_SP0_c.t1
OG0014892	Ag022G2731600	CP11_g33434_DN3_SP0_c.t1
OG0014893	Ag022G2731900, Ag024G2880700, Ag014G1912100	CP13_g19592_DN2_SP0_c.t1
OG0014894	Ag022G2732200	CP11_g33438_DN3_SP6_c.t1
OG0014895	Ag022G2733100	CP11_g33449_DN3_SP8_c.t1
OG0014896	Ag022G2734000	CP11_g33455_DN3_SP7_c.t1
OG0014897	Ag022G2735300	CP11_g33463_DN3_SP0_c.t1
OG0014898	Ag022G2735400	CP11_g33464_DN3_SP8_c.t1
OG0014899	Ag022G2737900	CP11_g33470_DN3_SP7_c.t1
OG0014900	Ag022G2739300	CP11_g33478_DN3_SP8_c.t1
OG0014901	Ag022G2740000	CP11_g33485_DN1_SP3_c.t1
OG0014903	Ag022G2743400	CP11_g33498_DN3_SP5_c.t1
OG0014905	Ag022G2744800	CP5_g2116_DN3_SP1_c.t1
OG0014906	Ag022G2748400	CP11_g33518_DN1_SP0_c.t1
OG0014907	Ag022G2749200	CP11_g33522_DN3_SP5_c.t1
OG0014908	Ag022G2749500	CP11_g33523_DN3_SP8_c.t1
OG0014909	Ag022G2749800	CP11_g33526_DN3_SP2_c.t1
OG0014910	Ag022G2753400	CP11_g33546_DN3_SP8_c.t1
OG0014911	Ag022G2756100	CP11_g33558_DN3_SP8_c.t1
OG0014912	Ag022G2757300	CP11_g33565_DN3_SP8_c.t1
OG0014913	Ag022G2760400	CP11_g33578_DN2_SP0_c.t1
OG0014914	Ag022G2767200	CP11_g33597_DN3_SP8_c.t1
OG0014915	Ag022G2767300	CP11_g33598_DN3_SP8_c.t1
OG0014916	Ag022G2768800	CP11_g33602_DN3_SP7_c.t1
OG0014917	Ag022G2770900	CP11_g33613_DN2_SP0_c.t1
OG0014918	Ag022G2774200	CP11_g33638_DN3_SP6_c.t1
OG0014919	Ag022G2777100	CP11_g33649_DN3_SP7_c.t1
OG0014920	Ag022G2777600	CP11_g33654_DN3_SP0_c.t1
OG0014921	Ag022G2777700	CP11_g33655_DN3_SP8_c.t1
OG0014922	Ag022G2779500	CP11_g33668_DN3_SP8_c.t1
OG0014923	Ag022G2779700	CP11_g33670_DN3_SP7_c.t1
OG0014924	Ag022G2781600	CP11_g33675_DN3_SP0_c.t1
OG0014927	Ag022G2783800	CP11_g33685_DN3_SP0_c.t1
OG0014928	Ag022G2785700	CP11_g33698_DN3_SP0_c.t1
OG0014929	Ag022G2787800	CP11_g33708_DN3_SP6_c.t1
OG0014930	Ag022G2788000	CP11_g33710_DN3_SP5_c.t1
OG0014931	Ag022G2788300	CP11_g33713_DN3_SP1_c.t1
OG0014932	Ag022G2788500	CP11_g33715_DN3_SP0_c.t1
OG0014933	Ag022G2788700	CP11_g33717_DN2_SP7_c.t1
OG0014934	Ag022G2789200	CP11_g33721_DN3_SP8_c.t1
OG0014935	Ag022G2789300	CP11_g33722_DN3_SP5_c.t1
OG0014936	Ag022G2790200	CP11_g33727_DN3_SP0_c.t1
OG0014937	Ag022G2790400	CP11_g33729_DN3_SP8_c.t1
OG0014938	Ag022G2791200, Ag011G1247900	CP11_g33737_DN3_SP0_c.t1
OG0014939	Ag022G2794900	CP11_g33758_DN2_SP1_c.t1
OG0014940	Ag022G2795200	CP11_g33761_DN3_SP0_c.t1
OG0014941	Ag022G2795300	CP11_g33762_DN3_SP7_c.t1
OG0014942	Ag022G2795700	CP11_g33765_DN3_SP5_c.t1
OG0014943	Ag022G2796000	CP7_g44843_DN3_SP8_c.t1
OG0014944	Ag022G2796400	CP11_g33769_DN2_SP0_c.t1
OG0014945	Ag075G5288900	CP5_g1331_DN3_SP0_c.t1
OG0014946	Ag075G5295400	CP19_g17911_DN3_SP1_c.t1
OG0014947	Ag075G5296900	CP19_g17891_DN3_SP0_c.t1
OG0014948	Ag075G5301500	CP19_g17861_DN3_SP8_c.t1
OG0014949	Ag048G4554000	CP9_g29722_DN3_SP0_c.t1
OG0014950	Ag048G4554600	CP9_g29726_DN3_SP2_c.t1
OG0014951	Ag048G4556400	CP9_g29731_DN3_SP5_c.t1
OG0014952	Ag048G4557400	CP9_g29741_DN3_SP7_c.t1
OG0014953	Ag048G4557600	CP9_g29743_DN3_SP0_c.t1
OG0014954	Ag048G4557700	CP9_g29745_DN2_SP1_c.t1
OG0014955	Ag048G4558300	CP9_g29750_DN3_SP8_c.t1
OG0014956	Ag048G4559100	CP9_g29719_DN3_SP8_c.t1
OG0014957	Ag048G4560500	CP9_g29709_DN3_SP7_c.t1
OG0014958	Ag048G4561900	CP9_g29701_DN3_SP2_c.t1
OG0014959	Ag048G4563200	CP9_g29687_DN2_SP0_c.t1
OG0014960	Ag048G4563900	CP9_g29682_DN2_SP4_c.t1
OG0014961	Ag048G4565100	CP9_g29676_DN3_SP7_c.t1
OG0014962	Ag048G4572700	CP9_g29644_DN2_SP0_c.t1
OG0014963	Ag048G4579200	CP9_g29623_DN3_SP8_c.t1
OG0014964	Ag048G4580600	CP9_g29616_DN3_SP3_c.t1
OG0014965	Ag048G4582900	CP2_g48598_DN3_SP7_c.t1
OG0014966	Ag048G4584800	CP9_g29592_DN3_SP8_c.t1
OG0014967	Ag048G4587500	CP9_g29583_DN3_SP7_c.t1
OG0014968	Ag048G4587800	CP9_g29581_DN3_SP8_c.t1
OG0014969	Ag048G4590500	CP7_g45174_DN3_SP0_c.t1
OG0014970	Ag048G4591500	CP9_g29554_DN3_SP3_c.t1
OG0014971	Ag048G4591600	CP9_g29553_DN3_SP0_c.t1
OG0014972	Ag048G4592400	CP9_g29549_DN2_SP0_c.t1
OG0014973	Ag048G4593200	CP18_g12502_DN2_SP0_c.t1
OG0014974	Ag048G4594000	CP9_g29538_DN3_SP7_c.t1
OG0014975	Ag048G4595400	CP9_g29531_DN3_SP2_c.t1
OG0014976	Ag048G4595700	CP9_g29528_DN3_SP8_c.t1
OG0014977	Ag048G4595800	CP9_g29527_DN3_SP5_c.t1
OG0014978	Ag048G4597900	CP9_g29517_DN3_SP0_c.t1
OG0014979	Ag048G4598500	CP9_g29513_DN3_SP8_c.t1
OG0014980	Ag048G4605500	CP9_g29498_DN3_SP6_c.t1
OG0014981	Ag048G4621200	CP9_g29442_DN3_SP6_c.t1
OG0014982	Ag048G4621600	CP9_g29439_DN3_SP2_c.t1
OG0014983	Ag048G4622300	CP9_g29432_DN3_SP1_c.t1
OG0014984	Ag048G4629400	CP9_g29415_DN3_SP1_c.t1
OG0014985	Ag048G4632000	CP9_g29410_DN3_SP0_c.t1
OG0014986	Ag048G4632200	CP9_g29409_DN3_SP7_c.t1
OG0014987	Ag048G4633900	CP9_g29399_DN3_SP1_c.t1
OG0014988	Ag048G4640400	CP9_g29393_DN3_SP0_c.t1
OG0014989	Ag048G4641000	CP9_g29388_DN3_SP8_c.t1
OG0014990	Ag048G4642500	CP5_g2101_DN3_SP2_c.t1
OG0014991	Ag048G4645400	CP9_g29370_DN3_SP0_c.t1
OG0014992	Ag048G4645900	CP9_g29365_DN3_SP2_c.t1, CP4_g24090_DN3_SP0_c.t1
OG0014994	Ag048G4653900	CP9_g29319_DN3_SP8_c.t1
OG0014995	Ag048G4654200	CP9_g29315_DN3_SP8_c.t1
OG0014996	Ag048G4655300	CP9_g29311_DN3_SP2_c.t1
OG0014997	Ag048G4659200	CP9_g29299_DN1_SP0_c.t1
OG0014998	Ag048G4660100	CP9_g29295_DN3_SP4_c.t1
OG0014999	Ag048G4660500	CP9_g29291_DN3_SP0_c.t1
OG0015000	Ag048G4662000	CP9_g29289_DN3_SP3_c.t1
OG0015001	Ag048G4665800	CP9_g29282_DN3_SP8_c.t1
OG0015002	Ag048G4665900	CP9_g29281_DN2_SP2_c.t1
OG0015003	Ag048G4668200	CP9_g29277_DN3_SP8_c.t1
OG0015004	Ag048G4668300	CP11_g32141_DN3_SP8_c.t1
OG0015005	Ag048G4673600	CP9_g29267_DN3_SP0_c.t1
OG0015006	Ag048G4677100	CP9_g29259_DN3_SP5_c.t1
OG0015007	Ag048G4677700	CP9_g29255_DN2_SP2_c.t1
OG0015008	Ag048G4677800	CP9_g29254_DN3_SP5_c.t1
OG0015009	Ag048G4681200	CP9_g29246_DN3_SP7_c.t1
OG0015010	Ag048G4687800	CP9_g29230_DN3_SP8_c.t1
OG0015011	Ag048G4693400	CP9_g29222_DN3_SP0_c.t1
OG0015012	Ag048G4697700	CP9_g29207_DN3_SP1_c.t1
OG0015013	Ag048G4700000	CP9_g29205_DN3_SP0_c.t1
OG0015014	Ag048G4703800	CP9_g29197_DN2_SP2_c.t1
OG0015015	Ag030G3129300, Ag048G4704700	CP9_g29194_DN3_SP0_c.t1
OG0015016	Ag048G4707600	CP9_g29183_DN3_SP8_c.t1
OG0015017	Ag048G4708000	CP9_g29181_DN3_SP5_c.t1
OG0015018	Ag048G4708500	CP9_g29177_DN3_SP7_c.t1
OG0015019	Ag048G4710000	CP9_g29174_DN3_SP2_c.t1
OG0015020	Ag048G4714800	CP9_g29164_DN3_SP0_c.t1
OG0015021	Ag048G4716000	CP9_g29156_DN3_SP0_c.t1
OG0015022	Ag048G4716600	CP9_g29150_DN3_SP0_c.t1
OG0015023	Ag048G4719400	CP9_g29144_DN3_SP0_c.t1
OG0015024	Ag040G4335300	CP10_g43818_DN1_SP0_c.t1
OG0015025	Ag040G4340600	CP10_g43789_DN3_SP5_c.t1
OG0015026	Ag040G4345400	CP10_g43778_DN3_SP0_c.t1
OG0015027	Ag040G4349600	CP10_g43740_DN3_SP7_c.t1
OG0015028	Ag040G4353200	CP10_g43726_DN3_SP0_c.t1
OG0015029	Ag049G4727200	CP3_g14392_DN2_SP0_c.t1
OG0015030	Ag049G4729200	CP2_g50710_DN2_SP0_c.t1
OG0015031	Ag049G4730900	CP3_g14405_DN3_SP0_c.t1
OG0015032	Ag049G4731100	CP3_g14403_DN3_SP3_c.t1
OG0015033	Ag049G4734700	CP3_g14655_DN3_SP7_c.t1
OG0015034	Ag049G4735300	CP3_g14660_DN3_SP8_c.t1
OG0015035	Ag049G4735400	CP3_g14661_DN3_SP7_c.t1
OG0015036	Ag049G4736100	CP3_g14654_DN3_SP0_c.t1
OG0015037	Ag049G4737800	CP3_g14640_DN3_SP7_c.t1
OG0015038	Ag032G3419300	CP7_g46473_DN3_SP8_c.t1
OG0015039	Ag032G3423200	CP7_g46451_DN3_SP4_c.t1
OG0015040	Ag032G3425500	CP7_g46441_DN3_SP3_c.t1
OG0015041	Ag032G3425700	CP7_g46438_DN3_SP8_c.t1
OG0015042	Ag032G3426500	CP7_g46430_DN3_SP0_c.t1
OG0015043	Ag032G3427400	CP7_g46421_DN3_SP8_c.t1
OG0015044	Ag032G3429900	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1
OG0015045	Ag032G3437500	CP7_g46388_DN3_SP0_c.t1
OG0015046	Ag032G3437700	CP7_g46380_DN3_SP6_c.t1
OG0015047	Ag032G3441000	CP7_g46367_DN3_SP3_c.t1
OG0015048	Ag032G3441900	CP7_g46360_DN3_SP8_c.t1
OG0015049	Ag032G3442300	CP7_g46356_DN3_SP3_c.t1
OG0015050	Ag032G3446300	CP7_g46345_DN3_SP8_c.t1
OG0015051	Ag032G3458100	CP7_g46295_DN3_SP3_c.t1
OG0015052	Ag032G3459800	CP7_g46291_DN3_SP4_c.t1
OG0015053	Ag032G3465300	CP7_g46277_DN3_SP3_c.t1
OG0015055	Ag032G3470800	CP7_g46247_DN2_SP0_c.t1
OG0015056	Ag032G3473200	CP7_g46235_DN3_SP0_c.t1
OG0015058	Ag032G3474600	CP7_g46229_DN3_SP1_c.t1
OG0015059	Ag054G4883500	CP4_g25117_DN3_SP3_c.t1
OG0015060	Ag054G4883800	CP4_g25114_DN3_SP0_c.t1
OG0015061	Ag054G4885300	CP4_g25109_DN3_SP3_c.t1
OG0015062	Ag054G4886300	CP4_g25103_DN3_SP0_c.t1
OG0015063	Ag054G4893900	CP4_g25077_DN3_SP0_c.t1
OG0015064	Ag054G4895800	CP4_g25069_DN3_SP2_c.t1
OG0015065	Ag054G4897400	CP4_g25059_DN3_SP7_c.t1
OG0015066	Ag009G0982000, Ag041G4353500	CP3_g14859_DN3_SP5_c.t1
OG0015067	Ag041G4355600, Ag009G0980600	CP3_g14885_DN3_SP8_c.t1
OG0015069	Ag082G5405900	CP8_g53249_DN3_SP0_c.t1
OG0015070	Ag082G5407600	CP8_g53277_DN3_SP3_c.t1
OG0015071	Ag070G5234400, Ag031G3272100	CP3_g13518_DN3_SP0_c.t1
OG0015072	Ag007G0846200	CP69_g34236_DN3_SP7_c.t1
OG0015073	Ag007G0846700	CP6_g7117_DN3_SP5_c.t1
OG0015074	Ag007G0847100	CP14_g23762_DN3_SP7_c.t1
OG0015075	Ag007G0849300	CP30_g9961_DN3_SP6_c.t1
OG0015076	Ag007G0851900	CP8_g52281_DN3_SP8_c.t1
OG0015077	Ag007G0855100	CP27_g41876_DN2_SP8_c.t1
OG0015078	Ag007G0860500	CP5_g2554_DN3_SP8_c.t1
OG0015079	Ag007G0862800	CP5_g2366_DN3_SP0_c.t1
OG0015080	Ag007G0863400	CP5_g2316_DN3_SP0_c.t1
OG0015081	Ag007G0865100	CP5_g2134_DN3_SP1_c.t1
OG0015082	Ag007G0865800	CP6_g9664_DN3_SP0_c.t1
OG0015083	Ag007G0867400	CP6_g8739_DN3_SP8_c.t1
OG0015084	Ag007G0868800	CP6_g8482_DN3_SP0_c.t1
OG0015085	Ag007G0874100	CP14_g23740_DN3_SP4_c.t1
OG0015086	Ag007G0880500	CP6_g8292_DN3_SP0_c.t1
OG0015087	Ag007G0880700	CP6_g8170_DN3_SP2_c.t1
OG0015088	Ag007G0884600	CP6_g7712_DN3_SP8_c.t1
OG0015089	Ag007G0886500	CP6_g7680_DN3_SP0_c.t1
OG0015091	Ag007G0889300	CP6_g7594_DN3_SP2_c.t1
OG0015092	Ag007G0889800	CP6_g7590_DN3_SP8_c.t1
OG0015093	Ag007G0896600	CP6_g7523_DN3_SP0_c.t1
OG0015094	Ag007G0898900	CP6_g7499_DN3_SP7_c.t1
OG0015095	Ag007G0899400	CP6_g7498_DN2_SP0_c.t1
OG0015096	Ag007G0899600	CP6_g7497_DN3_SP0_c.t1
OG0015097	Ag007G0913400	CP6_g7405_DN3_SP6_c.t1
OG0015099	Ag007G0914600	CP6_g7394_DN3_SP0_c.t1
OG0015100	Ag007G0914800	CP6_g7391_DN3_SP0_c.t1
OG0015101	Ag007G0919200	CP6_g7359_DN3_SP7_c.t1
OG0015102	Ag007G0919800	CP6_g7353_DN3_SP5_c.t1
OG0015103	Ag007G0921200	CP6_g7345_DN3_SP3_c.t1
OG0015104	Ag007G0921300	CP6_g7343_DN3_SP7_c.t1
OG0015105	Ag007G0927000	CP13_g19610_DN3_SP2_c.t1
OG0015106	Ag007G0929400	CP15_g34877_DN1_SP0_c.t1
OG0015107	Ag007G0930900	CP6_g7308_DN3_SP4_c.t1
OG0015108	Ag007G0932400	CP6_g7300_DN3_SP8_c.t1
OG0015109	Ag007G0932500	CP6_g7298_DN3_SP3_c.t1
OG0015110	Ag007G0932900	CP6_g7295_DN2_SP0_c.t1
OG0015111	Ag007G0933100	CP6_g7291_DN3_SP5_c.t1
OG0015113	Ag078G5326900	CP9_g28916_DN3_SP5_c.t1
OG0015114	Ag078G5331500	CP9_g28929_DN1_SP0_c.t1
OG0015115	Ag078G5331600	CP9_g28930_DN3_SP0_c.t1
OG0015117	Ag078G5335200	CP9_g28940_DN3_SP5_c.t1
OG0015118	Ag078G5335600	CP9_g28944_DN3_SP0_c.t1
OG0015119	Ag078G5335700	CP9_g28945_DN3_SP8_c.t1
OG0015120	Ag078G5339200	CP9_g28949_DN3_SP4_c.t1
OG0015121	Ag078G5342200	CP9_g28966_DN3_SP7_c.t1
OG0015122	Ag078G5342500	CP2_g48756_DN3_SP0_c.t1
OG0015123	Ag078G5343000	CP9_g28970_DN3_SP8_c.t1
OG0015124	Ag078G5352200	CP9_g28996_DN3_SP8_c.t1
OG0015125	Ag078G5353300	CP9_g29000_DN3_SP1_c.t1
OG0015126	Ag078G5357500	CP9_g29007_DN3_SP8_c.t1
OG0015128	Ag078G5358800	CP9_g29011_DN3_SP1_c.t1
OG0015129	Ag078G5361300	CP9_g29022_DN3_SP3_c.t1
OG0015130	Ag078G5364100	CP9_g29033_DN3_SP8_c.t1
OG0015131	Ag078G5364900	CP9_g29037_DN3_SP8_c.t1
OG0015132	Ag078G5367200	CP9_g29044_DN3_SP7_c.t1
OG0015133	Ag078G5376000	CP16_g55514_DN3_SP5_c.t1
OG0015134	Ag078G5376800	CP16_g55177_DN3_SP7_c.t1
OG0015135	Ag078G5378200	CP9_g29066_DN3_SP1_c.t1
OG0015136	Ag078G5379400	CP9_g29071_DN3_SP8_c.t1
OG0015137	Ag078G5379600	CP9_g29073_DN2_SP0_c.t1
OG0015138	Ag078G5380700	CP9_g29080_DN3_SP7_c.t1
OG0015140	Ag078G5386700	CP13_g19625_DN1_SP0_c.t1
OG0015142	Ag078G5390100, Ag078G5390400	CP9_g29101_DN3_SP4_c.t1
OG0015143	Ag078G5391800	CP9_g29105_DN2_SP3_c.t1
OG0015144	Ag078G5392600	CP9_g29111_DN3_SP8_c.t1
OG0015145	Ag078G5393100	CP9_g29112_DN3_SP0_c.t1
OG0015146	Ag078G5393900	CP9_g29114_DN3_SP8_c.t1
OG0015147	Ag056G4935800	CP9_g28450_DN3_SP8_c.t1
OG0015148	Ag056G4935900	CP9_g28451_DN3_SP8_c.t1
OG0015149	Ag056G4937800	CP9_g28459_DN3_SP1_c.t1
OG0015151	Ag056G4939500	CP9_g28466_DN3_SP3_c.t1
OG0015152	Ag056G4941700	CP9_g28471_DN3_SP8_c.t1
OG0015153	Ag056G4943200	CP9_g28477_DN3_SP0_c.t1
OG0015155	Ag056G4944200	CP9_g28485_DN3_SP2_c.t1
OG0015156	Ag056G4945600	CP9_g28495_DN3_SP1_c.t1
OG0015157	Ag056G4947400	CP9_g28500_DN3_SP8_c.t1
OG0015158	Ag056G4948200	CP9_g28508_DN3_SP3_c.t1
OG0015159	Ag045G4505900	CP5_g1153_DN3_SP5_c.t1
OG0015160	Ag045G4511000	CP5_g1136_DN3_SP5_c.t1
OG0015161	Ag045G4511200	CP5_g1135_DN3_SP8_c.t1
OG0015162	Ag045G4511600	CP5_g1131_DN3_SP7_c.t1
OG0015163	Ag045G4512900	CP5_g1127_DN3_SP0_c.t1
OG0015164	Ag045G4514300	CP5_g1120_DN3_SP4_c.t1
OG0015165	Ag045G4518300	CP5_g1101_DN3_SP8_c.t1
OG0015166	Ag045G4518500	CP5_g1100_DN3_SP8_c.t1
OG0015167	Ag045G4519600	CP5_g1090_DN3_SP7_c.t1
OG0015168	Ag045G4521900	CP1_g38354_DN3_SP0_c.t1
OG0015169	Ag045G4523400	CP5_g1084_DN3_SP3_c.t1
OG0015170	Ag045G4524700	CP5_g1076_DN3_SP8_c.t1
OG0015172	Ag002G0114400, Ag063G5076200	CP2_g48911_DN3_SP8_c.t1
OG0015173	Ag002G0109300, Ag063G5083500	CP2_g48902_DN3_SP1_c.t1
OG0015174	Ag063G5088800, Ag002G0104000	CP2_g48889_DN3_SP0_c.t1
OG0015175	Ag071G5236200	CP5_g1470_DN3_SP6_c.t1
OG0015176	Ag071G5240500	CP5_g1444_DN3_SP8_c.t1
OG0015177	Ag071G5247100	CP5_g1391_DN3_SP5_c.t1
