Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0013162	Ag031G3153900	XP_013626215.1
OG0013163	Ag031G3155200	XP_013586460.1
OG0013164	Ag031G3158800	XP_013598930.1
OG0013165	Ag031G3159000	XP_013608383.1
OG0013166	Ag031G3159600	XP_013599066.1, XP_013621409.1
OG0013167	Ag031G3159800	XP_013610536.1
OG0013168	Ag031G3161800	XP_013609908.1, XP_013596329.1
OG0013169	Ag031G3162500	XP_013595820.1
OG0013170	Ag031G3162800	XP_013612091.1, XP_013616386.1
OG0013171	Ag031G3164800	XP_013611447.1, XP_013618033.1
OG0013172	Ag088G5438500, Ag031G3165900	XP_013625811.1
OG0013173	Ag031G3166200	XP_013627050.1, XP_013611840.1
OG0013174	Ag031G3166600	XP_013612865.1
OG0013175	Ag031G3167700	XP_013625026.1
OG0013176	Ag031G3167900	XP_013618018.1, XP_013612103.1
OG0013177	Ag031G3168200	XP_013628983.1
OG0013178	Ag031G3168700	XP_013591507.1
OG0013179	Ag031G3168800	XP_013591532.1
OG0013180	Ag031G3169700	XP_013600766.1
OG0013181	Ag031G3170100	XP_013600173.1
OG0013182	Ag031G3170600	XP_013636691.1
OG0013183	Ag031G3171000	XP_013636909.1
OG0013184	Ag031G3171100	XP_013636902.1
OG0013185	Ag031G3172900	XP_013635706.1
OG0013186	Ag031G3173000	XP_013635709.1
OG0013187	Ag031G3175000	XP_013601743.1, XP_013635563.1
OG0013188	Ag031G3177000	XP_013634208.1
OG0013189	Ag031G3178300	XP_013635955.1
OG0013190	Ag031G3178400	XP_013591097.1, XP_013635952.1
OG0013191	Ag031G3190300	XP_013591526.1
OG0013192	Ag031G3191700	XP_013599576.1
OG0013193	Ag031G3198800	XP_013587784.1
OG0013194	Ag031G3198900	XP_013633664.1, XP_013587881.1
OG0013195	Ag031G3202700	XP_013634158.1
OG0013196	Ag031G3205300	XP_013588008.1
OG0013197	Ag031G3206300	XP_013623449.1
OG0013198	Ag031G3213800	XP_013589917.1
OG0013199	Ag031G3220700	XP_013591012.1, XP_013603208.1
OG0013200	Ag031G3223300	XP_013600065.1
OG0013201	Ag031G3224100	XP_013636428.1
OG0013202	Ag031G3224700	XP_013602440.1
OG0013203	Ag031G3227000, Ag031G3226900	XP_013632926.1
OG0013204	Ag031G3229800	XP_013599766.1
OG0013206	Ag031G3235900, Ag031G3236000	XP_013630943.1
OG0013207	Ag014G1958600, Ag031G3236800	XP_013599702.1
OG0013208	Ag042G4394000, Ag031G3240800	XP_013593252.1
OG0013209	Ag031G3242500, Ag002G0122300	XP_013588571.1, XP_013603279.1
OG0013210	Ag036G4125100, Ag002G0273200, Ag031G3243400	XP_013633632.1
OG0013211	Ag031G3252100	XP_013588398.1
OG0013212	Ag031G3253200	XP_013590456.1
OG0013213	Ag031G3260100	XP_013600440.1
OG0013214	Ag031G3264800	XP_013637078.1
OG0013216	Ag031G3281200	XP_013630711.1
OG0013217	Ag031G3281500	XP_013602502.1, XP_013590186.1
OG0013218	Ag031G3281700	XP_013634643.1
OG0013220	Ag031G3286800	XP_013591803.1
OG0013221	Ag031G3286900	XP_013591804.1
OG0013222	Ag031G3289200, Ag016G2309500	XP_013633539.1
OG0013223	Ag031G3295100	XP_013591875.1, XP_013602808.1
OG0013224	Ag031G3296200	XP_013605379.1
OG0013225	Ag031G3299400	XP_013604582.1
OG0013226	Ag031G3306100	XP_013599944.1
OG0013227	Ag031G3310200	XP_013635516.1, XP_013603545.1
OG0013228	Ag031G3311000	XP_013602220.1
OG0013229	Ag031G3311400	XP_013637526.1
OG0013230	Ag031G3316300	XP_013604365.1
OG0013231	Ag031G3318100	XP_013601971.1
OG0013232	Ag031G3320200	XP_013635478.1
OG0013233	Ag031G3324800	XP_013602923.1
OG0013234	Ag031G3325000	XP_013600534.1, XP_013614716.1
OG0013235	Ag031G3325800	XP_013599678.1
OG0013236	Ag031G3327200	XP_013598686.1
OG0013237	Ag031G3328700	XP_013600122.1
OG0013238	Ag031G3332000	XP_013605283.1
OG0013239	Ag031G3342400	XP_013602238.1
OG0013240	Ag031G3342500	XP_013602533.1
OG0013241	Ag031G3345000	XP_013605341.1
OG0013242	Ag031G3346800	XP_013604841.1
OG0013243	Ag031G3359000	XP_013590878.1
OG0013244	Ag031G3360700	XP_013604383.1
OG0013245	Ag031G3360800	XP_013604382.1
OG0013246	Ag031G3363100	XP_013614677.1
OG0013247	Ag031G3364100	XP_013631951.1, XP_013633027.1
OG0013248	Ag031G3368500	XP_013603679.1
OG0013249	Ag031G3373400	XP_013633656.1
OG0013250	Ag031G3373700	XP_013604838.1
OG0013251	Ag019G2488900, Ag031G3376000	XP_013623919.1, XP_013588658.1
OG0013252	Ag031G3377500	XP_013604214.1
OG0013253	Ag031G3377600	XP_013601476.1
OG0013254	Ag031G3385100	XP_013600082.1, XP_013598111.1
OG0013256	Ag031G3391500	XP_013604391.1, XP_013599467.1
OG0013257	Ag031G3392000	XP_013614760.1
OG0013258	Ag031G3392400	XP_013600216.1
OG0013259	Ag031G3392500	XP_013605891.1
OG0013260	Ag031G3404300	XP_013634725.1
OG0013261	Ag031G3406500	XP_013590207.1, XP_013634835.1
OG0013262	Ag031G3407000	XP_013592857.1, XP_013605261.1
OG0013263	Ag031G3407400	XP_013604861.1, XP_013592078.1
OG0013264	Ag031G3417600	XP_013603600.1
OG0013265	Ag020G2561000	XP_013609346.1
OG0013266	Ag020G2561100	XP_013621135.1
OG0013267	Ag020G2561200	XP_013621136.1
OG0013268	Ag020G2561900	XP_013615476.1
OG0013269	Ag020G2570800	XP_013608642.1
OG0013270	Ag020G2574300	XP_013616211.1, XP_013611291.1
OG0013271	Ag020G2578900	XP_013619413.1, XP_013610084.1
OG0013272	Ag053G4869900, Ag025G2906800	XP_013616059.1, XP_013598191.1
OG0013273	Ag053G4870900, Ag025G2905500	XP_013601556.1
OG0013274	Ag053G4871800, Ag025G2904500	XP_013607902.1
OG0013275	Ag053G4872100, Ag025G2904100	XP_013595807.1
OG0013276	Ag029G3096100	XP_013592995.1
OG0013277	Ag029G3099000	XP_013593302.1
OG0013278	Ag029G3105800	XP_013630210.1
OG0013279	Ag029G3106800	XP_013599010.1
OG0013280	Ag029G3106900	XP_013599009.1
OG0013281	Ag029G3107800	XP_013628749.1
OG0013282	Ag061G5016700, Ag029G3112500	XP_013625144.1
OG0013283	Ag029G3115300	XP_013623377.1
OG0013284	Ag029G3115400	XP_013625875.1
OG0013285	Ag029G3115700	XP_013628106.1
OG0013286	Ag029G3118300	XP_013630309.1
OG0013287	Ag029G3120400	XP_013593149.1
OG0013288	Ag029G3121300	XP_013597806.1
OG0013289	Ag029G3121400	XP_013597805.1
OG0013290	Ag029G3123300	XP_013598064.1
OG0013291	Ag064G5113900, Ag095G5470300	XP_013599088.1
OG0013292	Ag095G5471500, Ag064G5114900	XP_013593317.1
OG0013293	Ag064G5115000, Ag095G5471600	XP_013598168.1
OG0013294	Ag064G5115100, Ag095G5471900	XP_013626342.1
OG0013295	Ag067G5172600	XP_013589858.1
OG0013296	Ag067G5176000	XP_013590321.1
OG0013298	Ag067G5177800	XP_013618389.1
OG0013299	Ag067G5178900	XP_013618475.1
OG0013300	Ag067G5180900	XP_013618489.1
OG0013301	Ag067G5181100	XP_013592644.1
OG0013302	Ag067G5182600	XP_013592883.1
OG0013303	Ag067G5188300	XP_013621142.1
OG0013304	Ag067G5189000	XP_013591643.1
OG0013305	Ag067G5190200	XP_013616553.1
OG0013306	Ag067G5193500	XP_013592690.1
OG0013307	Ag067G5196400	XP_013592776.1
OG0013308	Ag067G5198300	XP_013590032.1, XP_013592643.1
OG0013309	Ag067G5204600	XP_013591149.1
OG0013310	Ag067G5208200	XP_013621475.1, XP_013590525.1
OG0013311	Ag081G5398200	XP_013587993.1
OG0013312	Ag042G4377800, Ag086G5421800	XP_013593243.1
OG0013313	Ag042G4387100	XP_013598892.1
OG0013314	Ag042G4388000	XP_013596257.1
OG0013315	Ag042G4390500	XP_013635102.1
OG0013316	Ag042G4391700	XP_013609224.1
OG0013317	Ag042G4395100	XP_013609811.1, XP_013596045.1
OG0013318	Ag042G4398900	XP_013611482.1
OG0013319	Ag042G4399000	XP_013599045.1
OG0013320	Ag042G4405000	XP_013629373.1
OG0013321	Ag042G4405300	XP_013593914.1
OG0013322	Ag042G4410300	XP_013611907.1
OG0013323	Ag042G4415700	XP_013615737.1
OG0013324	Ag042G4418400	XP_013595535.1, XP_013608840.1
OG0013325	Ag042G4426100	XP_013595296.1
OG0013326	Ag042G4427300	XP_013605296.1
OG0013327	Ag042G4428300	XP_013598192.1
OG0013328	Ag039G4183700	XP_013631667.1
OG0013329	Ag039G4183800	XP_013631902.1
OG0013330	Ag039G4188000	XP_013633441.1
OG0013331	Ag039G4188400	XP_013633774.1
OG0013332	Ag039G4188600, Ag039G4188700	XP_013631057.1
OG0013333	Ag039G4189100	XP_013631339.1, XP_013630632.1
OG0013334	Ag039G4191900	XP_013621953.1
OG0013335	Ag039G4193500	XP_013631051.1
OG0013336	Ag039G4196800	XP_013634112.1, XP_013636912.1
OG0013337	Ag039G4199000	XP_013634023.1
OG0013338	Ag039G4199600	XP_013632016.1
OG0013339	Ag039G4205300	XP_013635679.1
OG0013340	Ag039G4216200	XP_013627435.1
OG0013341	Ag039G4219400	XP_013628526.1
OG0013342	Ag039G4224600	XP_013637441.1
OG0013343	Ag039G4232300	XP_013631521.1
OG0013344	Ag039G4233700	XP_013634521.1
OG0013345	Ag039G4239100	XP_013636058.1
OG0013346	Ag039G4250000	XP_013636754.1
OG0013347	Ag039G4253600	XP_013629630.1
OG0013348	Ag039G4253900	XP_013631432.1
OG0013349	Ag039G4256400	XP_013625116.1
OG0013350	Ag039G4257200	XP_013628857.1
OG0013351	Ag039G4258300	XP_013631999.1
OG0013352	Ag039G4271600	XP_013630091.1
OG0013353	Ag039G4277000	XP_013629932.1
OG0013354	Ag039G4277700	XP_013634159.1
OG0013355	Ag039G4278600	XP_013625085.1, XP_013634651.1
OG0013356	Ag039G4281100, Ag039G4281400	XP_013629318.1
OG0013357	Ag039G4282200	XP_013636549.1
OG0013358	Ag039G4287000	XP_013634096.1
OG0013359	Ag039G4291800	XP_013634163.1
OG0013360	Ag039G4292500	XP_013625868.1
OG0013361	Ag039G4294500	XP_013634767.1
OG0013362	Ag039G4296400	XP_013620885.1
OG0013363	Ag039G4304700	XP_013634598.1
OG0013364	Ag039G4308600	XP_013631812.1
OG0013365	Ag039G4312900	XP_013631906.1
OG0013366	Ag039G4315000	XP_013634495.1, XP_013634459.1
OG0013367	Ag039G4315900	XP_013636418.1
OG0013369	Ag039G4324000	XP_013637585.1
OG0013370	Ag039G4324800	XP_013621915.1
OG0013371	Ag039G4325600, Ag039G4326700	XP_013632222.1
OG0013372	Ag014G2157300, Ag039G4327400	XP_013618351.1
OG0013373	Ag039G4330100	XP_013608482.1, XP_013633766.1
OG0013374	Ag066G5134200	XP_013608104.1
OG0013375	Ag066G5138400	XP_013627520.1
OG0013376	Ag066G5140400	XP_013611536.1
OG0013377	Ag034G3727800, Ag066G5140800	XP_013583572.1, XP_013583573.1
OG0013378	Ag066G5143700	XP_013615991.1
OG0013379	Ag014G2135900, Ag066G5143800	XP_013608310.1
OG0013380	Ag066G5150600	XP_013614104.1
OG0013381	Ag087G5425300, Ag066G5154700	XP_013613253.1
OG0013382	Ag030G3127100, Ag021G2628300	XP_013608959.1, XP_013629540.1
OG0013383	Ag030G3128000	XP_013613251.1
OG0013384	Ag030G3130500	XP_013606223.1
OG0013385	Ag030G3132600	XP_013622647.1
OG0013386	Ag030G3136800	XP_013609541.1
OG0013387	Ag015G2177400	XP_013633811.1, XP_013604270.1
OG0013388	Ag015G2181700	XP_013605072.1
OG0013389	Ag015G2184300	XP_013601784.1
OG0013390	Ag015G2184900	XP_013604786.1
OG0013391	Ag015G2185600	XP_013603067.1
OG0013392	Ag015G2187300	XP_013636791.1
OG0013393	Ag015G2187700	XP_013635322.1
OG0013394	Ag015G2187900	XP_013604491.1
OG0013395	Ag015G2188500	XP_013633661.1
OG0013396	Ag015G2190500	XP_013633616.1
OG0013397	Ag015G2190700	XP_013636191.1
OG0013398	Ag015G2192600	XP_013635561.1
OG0013399	Ag015G2193800	XP_013637430.1
OG0013400	Ag015G2194700	XP_013603502.1, XP_013634719.1
OG0013401	Ag015G2197600	XP_013631135.1
OG0013402	Ag015G2201300	XP_013636687.1
OG0013403	Ag015G2202000	XP_013600876.1
OG0013404	Ag015G2205400	XP_013633264.1, XP_013634801.1
OG0013405	Ag015G2205500	XP_013600922.1
OG0013406	Ag015G2207700	XP_013631146.1
OG0013407	Ag015G2208200	XP_013637559.1
OG0013408	Ag015G2208300	XP_013631420.1
OG0013409	Ag015G2210300	XP_013622640.1
OG0013410	Ag015G2210400	XP_013605363.1
OG0013411	Ag015G2210900	XP_013633925.1
OG0013412	Ag015G2212800	XP_013604843.1
OG0013413	Ag015G2213500	XP_013603275.1
OG0013414	Ag015G2215900	XP_013634945.1
OG0013415	Ag015G2221700	XP_013628188.1
OG0013416	Ag015G2222700	XP_013621845.1, XP_013605690.1
OG0013417	Ag015G2225200	XP_013592190.1
OG0013418	Ag015G2225700	XP_013623692.1, XP_013621735.1
OG0013419	Ag015G2236200	XP_013588154.1
OG0013420	Ag015G2238100	XP_013598058.1
OG0013421	Ag015G2239800	XP_013605351.1
OG0013422	Ag015G2240000	XP_013585965.1
OG0013423	Ag015G2244400	XP_013588259.1
OG0013424	Ag015G2244600	XP_013587824.1
OG0013425	Ag015G2248900	XP_013637985.1
OG0013426	Ag015G2258000	XP_013637761.1
OG0013427	Ag015G2258500	XP_013587693.1
OG0013428	Ag015G2260300	XP_013590059.1
OG0013429	Ag015G2260400	XP_013591148.1
OG0013430	Ag015G2260700	XP_013584420.1
OG0013431	Ag015G2264700	XP_013605287.1
OG0013432	Ag015G2265500	XP_013605006.1, XP_013592501.1
OG0013433	Ag052G4866900, Ag015G2267200	XP_013591962.1
OG0013434	Ag015G2267500, Ag052G4866200	XP_013637987.1
OG0013435	Ag052G4866100, Ag015G2267900	XP_013593549.1
OG0013436	Ag052G4863900, Ag015G2270900	XP_013592558.1
OG0013437	Ag015G2274400, Ag052G4860900	XP_013587104.1
OG0013438	Ag015G2274800, Ag052G4860400	XP_013588401.1
OG0013439	Ag015G2274900, Ag052G4860300	XP_013637717.1
OG0013440	Ag052G4859100, Ag015G2278100	XP_013588281.1
OG0013441	Ag052G4858700, Ag015G2278500	XP_013591972.1
OG0013442	Ag026G3000800, Ag021G2582400	XP_013625369.1
OG0013443	Ag021G2596100, Ag026G2984800	XP_013621700.1
OG0013444	Ag021G2596700	XP_013609727.1
OG0013445	Ag021G2599700	XP_013609254.1
OG0013446	Ag021G2599900	XP_013609273.1
OG0013447	Ag021G2603400	XP_013623432.1, XP_013616343.1
OG0013448	Ag021G2608200	XP_013607307.1
OG0013449	Ag021G2611000	XP_013609890.1
OG0013450	Ag021G2611300	XP_013606500.1
OG0013451	Ag021G2612600	XP_013606126.1
OG0013452	Ag021G2615800	XP_013611850.1
OG0013453	Ag021G2616300	XP_013606962.1
OG0013454	Ag021G2616800	XP_013612397.1
OG0013455	Ag038G4146200	XP_013611754.1
OG0013456	Ag038G4146700	XP_013620546.1
OG0013457	Ag038G4147400	XP_013613119.1, XP_013620926.1
OG0013458	Ag038G4157900	XP_013593401.1, XP_013617908.1
OG0013459	Ag038G4159000	XP_013608808.1
OG0013460	Ag038G4159300	XP_013613001.1
OG0013461	Ag038G4159500	XP_013621453.1, XP_013595900.1
OG0013462	Ag038G4166400	XP_013595521.1
OG0013463	Ag038G4168500	XP_013616570.1
OG0013464	Ag038G4169000	XP_013618105.1
OG0013465	Ag038G4169300	XP_013598394.1
OG0013466	Ag038G4170700	XP_013593869.1
OG0013467	Ag038G4171000	XP_013595337.1
OG0013468	Ag088G5432100	XP_013593884.1
OG0013469	Ag088G5433500	XP_013598282.1
OG0013470	Ag088G5440500	XP_013600402.1
OG0013471	Ag088G5444200	XP_013602724.1, XP_013614198.1
OG0013472	Ag089G5446900	XP_013630602.1
OG0013473	Ag089G5452000	XP_013628840.1
OG0013474	Ag003G0280300	XP_013631779.1
OG0013475	Ag003G0281000	XP_013617640.1
OG0013476	Ag003G0281400	XP_013634509.1
OG0013477	Ag003G0281900	XP_013635052.1
OG0013478	Ag003G0282800	XP_013639309.1, XP_013636006.1
OG0013479	Ag003G0284100	XP_013636108.1
OG0013480	Ag003G0284200	XP_013636109.1
OG0013481	Ag003G0284900	XP_013637485.1
OG0013482	Ag003G0285200	XP_013631972.1
OG0013483	Ag003G0287200	XP_013636862.1, XP_013628670.1
OG0013484	Ag003G0287300	XP_013628673.1
OG0013485	Ag003G0287400	XP_013628672.1
OG0013486	Ag003G0296700	XP_013632004.1, XP_013602366.1
OG0013487	Ag003G0296800	XP_013634532.1
OG0013488	Ag003G0298100	XP_013631666.1
OG0013489	Ag003G0300500	XP_013636819.1
OG0013490	Ag003G0302800	XP_013634253.1, XP_013634202.1
OG0013491	Ag003G0303700	XP_013615223.1, XP_013631888.1
OG0013492	Ag003G0303800	XP_013631885.1, XP_013615220.1
OG0013493	Ag003G0303900	XP_013633547.1
OG0013494	Ag003G0305600	XP_013622629.1
OG0013495	Ag003G0307000	XP_013637134.1
OG0013496	Ag003G0307400	XP_013636201.1
OG0013497	Ag003G0307700	XP_013630982.1
OG0013498	Ag003G0308400	XP_013631386.1
OG0013499	Ag003G0309900	XP_013614731.1
OG0013500	Ag003G0312100	XP_013631098.1
OG0013501	Ag003G0312400	XP_013636022.1
OG0013502	Ag003G0313500	XP_013635395.1, XP_013635976.1
OG0013503	Ag003G0313600	XP_013635974.1
OG0013504	Ag003G0319000	XP_013631176.1
OG0013505	Ag003G0320800	XP_013634132.1, XP_013631582.1
OG0013506	Ag003G0324100	XP_013630497.1
OG0013507	Ag003G0324200	XP_013636854.1
OG0013508	Ag003G0329000	XP_013636660.1
OG0013509	Ag003G0331000	XP_013635576.1, XP_013615212.1
OG0013510	Ag003G0338800	XP_013635466.1
OG0013511	Ag003G0339300	XP_013634497.1
OG0013512	Ag003G0340400	XP_013633808.1
OG0013513	Ag003G0341500	XP_013636953.1
OG0013514	Ag003G0342700	XP_013636826.1
OG0013515	Ag003G0342900	XP_013630945.1
OG0013516	Ag003G0345200	XP_013625905.1
OG0013517	Ag003G0347000	XP_013631079.1
OG0013518	Ag061G5021400, Ag003G0349600	XP_013631488.1
OG0013519	Ag003G0357600	XP_013628495.1
OG0013520	Ag003G0357800	XP_013628937.1
OG0013521	Ag003G0361500	XP_013632018.1
OG0013522	Ag003G0363600	XP_013636021.1, XP_013628011.1
OG0013523	Ag003G0367000	XP_013631477.1
OG0013524	Ag003G0368200	XP_013633934.1
OG0013525	Ag003G0371700	XP_013629372.1
OG0013526	Ag003G0372000	XP_013632091.1, XP_013622128.1
OG0013527	Ag003G0372400	XP_013634152.1
OG0013528	Ag003G0376200	XP_013625194.1
OG0013529	Ag003G0379300	XP_013633524.1
OG0013530	Ag003G0380600	XP_013637132.1
OG0013531	Ag003G0387900	XP_013631487.1
OG0013532	Ag003G0391300, Ag043G4458800	XP_013621362.1
OG0013533	Ag003G0394000	XP_013634513.1
OG0013534	Ag003G0394400	XP_013637056.1
OG0013535	Ag003G0395400	XP_013635047.1
OG0013536	Ag003G0399500	XP_013636966.1
OG0013537	Ag003G0399600	XP_013636965.1, XP_013621723.1
OG0013538	Ag003G0399700	XP_013628204.1
OG0013540	Ag003G0399900	XP_013631894.1
OG0013541	Ag003G0411900	XP_013633536.1
OG0013542	Ag003G0414400	XP_013622284.1, XP_013631807.1
OG0013543	Ag014G1771000	XP_013585645.1
OG0013544	Ag014G1771100	XP_013587132.1
OG0013545	Ag014G1771500	XP_013638049.1
OG0013546	Ag014G1773700	XP_013636950.1
OG0013547	Ag014G1776200	XP_013625444.1
OG0013548	Ag014G1778200	XP_013584201.1
OG0013549	Ag014G1786200	XP_013594870.1
OG0013550	Ag014G1786500	XP_013630061.1, XP_013633437.1
OG0013551	Ag014G1790600	XP_013632916.1, XP_013585866.1
OG0013552	Ag014G1793400	XP_013584940.1, XP_013591324.1
OG0013553	Ag014G1798200	XP_013585019.1, XP_013602437.1
OG0013554	Ag014G1798800	XP_013637706.1
OG0013555	Ag014G1804200	XP_013623204.1
OG0013556	Ag014G1805900	XP_013633520.1
OG0013557	Ag014G1806700	XP_013630049.1
OG0013558	Ag014G1806800	XP_013619927.1
OG0013559	Ag014G1806900	XP_013584716.1
OG0013560	Ag014G1808200	XP_013586329.1
OG0013561	Ag014G1810800	XP_013637984.1, XP_013607577.1
OG0013562	Ag014G1811000	XP_013638153.1
OG0013563	Ag014G1816900	XP_013623310.1
OG0013564	Ag014G1817800	XP_013585172.1
OG0013565	Ag014G1819700	XP_013628275.1
OG0013566	Ag014G1819900	XP_013587198.1
OG0013567	Ag014G1821500	XP_013635254.1, XP_013613990.1
OG0013568	Ag014G1821800	XP_013628375.1, XP_013603455.1
OG0013569	Ag014G1823500	XP_013625658.1
OG0013570	Ag014G1824200	XP_013585059.1, XP_013584243.1
OG0013571	Ag014G1825100	XP_013586764.1
OG0013572	Ag014G1825300	XP_013584637.1
OG0013573	Ag014G1826400	XP_013629909.1
OG0013574	Ag014G1827800	XP_013584899.1
OG0013575	Ag014G1831500	XP_013584157.1
OG0013576	Ag014G1832900	XP_013586638.1
OG0013577	Ag011G1164400, Ag014G1833600	XP_013587743.1
OG0013578	Ag014G1839400	XP_013626135.1
OG0013579	Ag014G1841800	XP_013585236.1, XP_013593956.1
OG0013580	Ag014G1845100	XP_013629226.1, XP_013585816.1
OG0013581	Ag014G1846400	XP_013626842.1
OG0013582	Ag014G1846600	XP_013638118.1
OG0013583	Ag014G1849100	XP_013584910.1
OG0013584	Ag014G1850900	XP_013614320.1
OG0013585	Ag014G1855100	XP_013584791.1
OG0013586	Ag014G1856300	XP_013628934.1
OG0013588	Ag014G1857600	XP_013622225.1, XP_013587676.1
OG0013589	Ag014G1858800	XP_013637919.1
OG0013590	Ag014G1861300	XP_013630410.1
OG0013591	Ag014G1865400	XP_013617983.1, XP_013628771.1
OG0013592	Ag014G1865900	XP_013638133.1
OG0013593	Ag014G1866000	XP_013587175.1
OG0013594	Ag014G1866500	XP_013586894.1
OG0013595	Ag014G1872000	XP_013585386.1
OG0013596	Ag014G1873000	XP_013585490.1, XP_013627819.1
OG0013597	Ag014G1876700	XP_013585314.1
OG0013598	Ag014G1876800	XP_013585313.1
OG0013599	Ag014G1880800	XP_013589813.1, XP_013584759.1
OG0013600	Ag014G1881400	XP_013618189.1
OG0013602	Ag014G1886000	XP_013587061.1
OG0013603	Ag014G1886700	XP_013629842.1, XP_013587318.1
OG0013604	Ag014G1886900	XP_013591707.1, XP_013599417.1
OG0013605	Ag014G1887300	XP_013623057.1, XP_013617383.1
OG0013606	Ag014G1887500	XP_013638041.1
OG0013607	Ag014G1890200	XP_013587187.1
OG0013609	Ag014G1898800	XP_013583802.1
OG0013610	Ag014G1900300	XP_013586459.1
OG0013611	Ag014G1904700	XP_013586711.1
OG0013612	Ag014G1905100	XP_013583552.1
OG0013613	Ag014G1907400	XP_013583291.1
OG0013614	Ag014G1908000	XP_013583549.1
OG0013615	Ag014G1908300	XP_013630370.1
OG0013616	Ag014G1911100	XP_013586953.1
OG0013617	Ag011G1253200, Ag014G1918800	XP_013634689.1
OG0013618	Ag014G1919200	XP_013583502.1
OG0013619	Ag014G1921800	XP_013635480.1
OG0013620	Ag014G1921900	XP_013636460.1
OG0013621	Ag014G1922000	XP_013614515.1, XP_013585727.1
OG0013622	Ag014G1922300	XP_013585725.1
OG0013623	Ag014G1922900	XP_013585009.1
OG0013625	Ag014G1927100, Ag014G1928000	XP_013587709.1
OG0013626	Ag014G1929500	XP_013586567.1, XP_013584855.1
OG0013627	Ag014G1929800	XP_013583807.1
OG0013628	Ag014G1936800	XP_013586614.1
OG0013629	Ag014G1938400	XP_013591221.1
OG0013630	Ag014G1943400	XP_013583396.1, XP_013621720.1
OG0013631	Ag014G1944400	XP_013586842.1
OG0013632	Ag014G1944800	XP_013586351.1
OG0013633	Ag014G1946200	XP_013586145.1, XP_013589002.1
OG0013634	Ag014G1948700	XP_013611513.1, XP_013583783.1
OG0013635	Ag014G1949000	XP_013629413.1
OG0013636	Ag014G1950700	XP_013586307.1
OG0013637	Ag014G1953200	XP_013586039.1
OG0013638	Ag014G1955000	XP_013624183.1, XP_013585057.1
OG0013639	Ag014G1957500, Ag011G1143100	XP_013586572.1
OG0013640	Ag014G1961200	XP_013627176.1, XP_013584435.1
OG0013641	Ag014G1962200	XP_013603213.1
OG0013642	Ag014G1970000	XP_013584465.1, XP_013627981.1
OG0013643	Ag014G1976200	XP_013620743.1, XP_013634069.1
OG0013644	Ag014G1978000	XP_013603044.1
OG0013645	Ag014G1980400	XP_013590171.1
OG0013646	Ag014G1993000	XP_013586058.1, XP_013622865.1
OG0013647	Ag014G1996400	XP_013586089.1, XP_013610355.1
OG0013648	Ag014G1999200	XP_013638603.1
OG0013649	Ag014G2001200	XP_013638295.1, XP_013623421.1
OG0013650	Ag014G2002100	XP_013587263.1
OG0013651	Ag014G2005700	XP_013638788.1
OG0013652	Ag014G2006300	XP_013586659.1
OG0013653	Ag014G2006800	XP_013584761.1
OG0013654	Ag014G2007700	XP_013638089.1
OG0013655	Ag014G2009600	XP_013610178.1, XP_013585697.1
OG0013656	Ag014G2010600	XP_013586920.1
OG0013657	Ag014G2017800	XP_013638259.1
OG0013658	Ag014G2018400	XP_013636811.1
OG0013659	Ag014G2018600, Ag061G5017800	XP_013636847.1
OG0013660	Ag014G2089700, Ag014G2019500	XP_013589452.1
