protein	mRNA	gene
XP_013610588.1	XM_013755134.1	LOC106317293
XP_013607762.1	XM_013752308.1	LOC106314439
XP_013612837.1	XM_013757383.1	LOC106319140
XP_013609244.1	XM_013753790.1	LOC106315941
XP_013608716.1	XM_013753262.1	LOC106315516
XP_013612961.1	XM_013757507.1	LOC106319232
XP_013612959.1	XM_013757505.1	LOC106319231
XP_013611873.1	XM_013756419.1	LOC106318447
XP_013608960.1	XM_013753506.1	LOC106315703
XP_013610726.1	XM_013755272.1	LOC106317458
XP_013609000.1	XM_013753546.1	LOC106315733
XP_013611397.1	XM_013755943.1	LOC106318093
XP_013611398.1	XM_013755944.1	LOC106318094
XP_013606981.1	XM_013751527.1	LOC106313657
XP_013607764.1	XM_013752310.1	LOC106314444
XP_013606726.1	XM_013751272.1	LOC106313467
XP_013606285.1	XM_013750831.1	LOC106313093
XP_013610570.1	XM_013755116.1	LOC106317273
XP_013612524.1	XM_013757070.1	LOC106318910
XP_013612525.1	XM_013757071.1	LOC106318910
XP_013608919.1	XM_013753465.1	LOC106315666
XP_013607346.1	XM_013751892.1	LOC106313955
XP_013607347.1	XM_013751893.1	LOC106313955
XP_013610771.1	XM_013755317.1	LOC106317511
XP_013610772.1	XM_013755318.1	LOC106317511
XP_013610773.1	XM_013755319.1	LOC106317511
XP_013606392.1	XM_013750938.1	LOC106313190
XP_013610866.1	XM_013755412.1	LOC106317628
XP_013610188.1	XM_013754734.1	LOC106316865
XP_013607765.1	XM_013752311.1	LOC106314445
XP_013607766.1	XM_013752312.1	LOC106314446
XP_013608876.1	XM_013753422.1	LOC106315629
XP_013611917.1	XM_013756463.1	LOC106318469
XP_013609543.1	XM_013754089.1	LOC106316220
XP_013607767.1	XM_013752313.1	LOC106314447
XP_013610066.1	XM_013754612.1	LOC106316735
XP_013609930.1	XM_013754476.1	LOC106316587
XP_013612610.1	XM_013757156.1	LOC106318973
XP_013612608.1	XM_013757154.1	LOC106318973
XP_013612609.1	XM_013757155.1	LOC106318973
XP_013608904.1	XM_013753450.1	LOC106315654
XP_013609323.1	XM_013753869.1	LOC106316009
XP_013609322.1	XM_013753868.1	LOC106316009
XP_013607769.1	XM_013752315.1	LOC106314448
XP_013612033.1	XM_013756579.1	LOC106318555
XP_013612032.1	XM_013756578.1	LOC106318555
XP_013607770.1	XM_013752316.1	LOC106314449
XP_013607771.1	XM_013752317.1	LOC106314450
XP_013606959.1	XM_013751505.1	LOC106313637
XP_013606275.1	XM_013750821.1	LOC106313085
XP_013607772.1	XM_013752318.1	LOC106314451
XP_013607773.1	XM_013752319.1	LOC106314452
XP_013608776.1	XM_013753322.1	LOC106315558
XP_013612392.1	XM_013756938.1	LOC106318803
XP_013611859.1	XM_013756405.1	LOC106318431
XP_013611860.1	XM_013756406.1	LOC106318431
XP_013611858.1	XM_013756404.1	LOC106318430
XP_013610455.1	XM_013755001.1	LOC106317144
XP_013609494.1	XM_013754040.1	LOC106316174
XP_013612358.1	XM_013756904.1	LOC106318775
XP_013608771.1	XM_013753317.1	LOC106315554
XP_013612092.1	XM_013756638.1	LOC106318598
XP_013612095.1	XM_013756641.1	LOC106318598
XP_013612093.1	XM_013756639.1	LOC106318598
XP_013612094.1	XM_013756640.1	LOC106318598
XP_013612096.1	XM_013756642.1	LOC106318598
XP_013612097.1	XM_013756643.1	LOC106318598
XP_013610845.1	XM_013755391.1	LOC106317606
XP_013606712.1	XM_013751258.1	LOC106313454
XP_013610088.1	XM_013754634.1	LOC106316759
XP_013606010.1	XM_013750556.1	LOC106312875
XP_013606009.1	XM_013750555.1	LOC106312875
XP_013610358.1	XM_013754904.1	LOC106317043
XP_013610362.1	XM_013754908.1	LOC106317045
XP_013609458.1	XM_013754004.1	LOC106316132
XP_013607775.1	XM_013752321.1	LOC106314453
XP_013609246.1	XM_013753792.1	LOC106315943
XP_013607776.1	XM_013752322.1	LOC106314454
XP_013611321.1	XM_013755867.1	LOC106318031
XP_013611927.1	XM_013756473.1	LOC106318471
XP_013611930.1	XM_013756476.1	LOC106318471
XP_013611929.1	XM_013756475.1	LOC106318471
XP_013611928.1	XM_013756474.1	LOC106318471
XP_013611926.1	XM_013756472.1	LOC106318471
XP_013611924.1	XM_013756470.1	LOC106318471
XP_013611921.1	XM_013756467.1	LOC106318471
XP_013611923.1	XM_013756469.1	LOC106318471
XP_013611922.1	XM_013756468.1	LOC106318471
XP_013611920.1	XM_013756466.1	LOC106318471
XP_013611919.1	XM_013756465.1	LOC106318471
XP_013611925.1	XM_013756471.1	LOC106318471
XP_013610203.1	XM_013754749.1	LOC106316879
XP_013606330.1	XM_013750876.1	LOC106313136
XP_013612682.1	XM_013757228.1	LOC106319026
XP_013609938.1	XM_013754484.1	LOC106316595
XP_013609147.1	XM_013753693.1	LOC106315864
XP_013610331.1	XM_013754877.1	LOC106317017
XP_013609033.1	XM_013753579.1	LOC106315755
XP_013609032.1	XM_013753578.1	LOC106315755
XP_013609027.1	XM_013753573.1	LOC106315755
XP_013609029.1	XM_013753575.1	LOC106315755
XP_013609028.1	XM_013753574.1	LOC106315755
XP_013609030.1	XM_013753576.1	LOC106315755
XP_013609031.1	XM_013753577.1	LOC106315755
XP_013609171.1	XM_013753717.1	LOC106315883
XP_013607071.1	XM_013751617.1	LOC106313720
XP_013607072.1	XM_013751618.1	LOC106313720
XP_013607073.1	XM_013751619.1	LOC106313720
XP_013607074.1	XM_013751620.1	LOC106313720
XP_013613143.1	XM_013757689.1	LOC106319379
XP_013606481.1	XM_013751027.1	LOC106313260
XP_013607273.1	XM_013751819.1	LOC106313892
XP_013607274.1	XM_013751820.1	LOC106313892
XP_013607777.1	XM_013752323.1	LOC106314455
XP_013612854.1	XM_013757400.1	LOC106319154
XP_013609043.1	XM_013753589.1	LOC106315765
XP_013607313.1	XM_013751859.1	LOC106313923
XP_013607779.1	XM_013752325.1	LOC106314456
XP_013609207.1	XM_013753753.1	LOC106315912
XP_013610826.1	XM_013755372.1	LOC106317579
XP_013606052.1	XM_013750598.1	LOC106312910
XP_013607780.1	XM_013752326.1	LOC106314457
XP_013609036.1	XM_013753582.1	LOC106315758
XP_013607781.1	XM_013752327.1	LOC106314458
XP_013606655.1	XM_013751201.1	LOC106313402
XP_013606215.1	XM_013750761.1	LOC106313042
XP_013608930.1	XM_013753476.1	LOC106315676
XP_013612880.1	XM_013757426.1	LOC106319175
XP_013608968.1	XM_013753514.1	LOC106315711
XP_013607782.1	XM_013752328.1	LOC106314459
XP_013608953.1	XM_013753499.1	LOC106315699
XP_013608955.1	XM_013753501.1	LOC106315699
XP_013610116.1	XM_013754662.1	LOC106316790
XP_013610115.1	XM_013754661.1	LOC106316790
XP_013610114.1	XM_013754660.1	LOC106316790
XP_013609974.1	XM_013754520.1	LOC106316643
XP_013606381.1	XM_013750927.1	LOC106313185
XP_013606382.1	XM_013750928.1	LOC106313185
XP_013607783.1	XM_013752329.1	LOC106314460
XP_013610746.1	XM_013755292.1	LOC106317482
XP_013610747.1	XM_013755293.1	LOC106317482
XP_013610748.1	XM_013755294.1	LOC106317483
XP_013609589.1	XM_013754135.1	LOC106316257
XP_013609590.1	XM_013754136.1	LOC106316257
XP_013609205.1	XM_013753751.1	LOC106315909
XP_013609206.1	XM_013753752.1	LOC106315909
XP_013610494.1	XM_013755040.1	LOC106317190
XP_013607204.1	XM_013751750.1	LOC106313831
XP_013607178.1	XM_013751724.1	LOC106313812
XP_013607177.1	XM_013751723.1	LOC106313811
XP_013606464.1	XM_013751010.1	LOC106313244
XP_013607393.1	XM_013751939.1	LOC106313986
XP_013607390.1	XM_013751936.1	LOC106313986
XP_013607391.1	XM_013751937.1	LOC106313986
XP_013606325.1	XM_013750871.1	LOC106313129
XP_013607784.1	XM_013752330.1	LOC106314461
XP_013609705.1	XM_013754251.1	LOC106316374
XP_013610239.1	XM_013754785.1	LOC106316924
XP_013610240.1	XM_013754786.1	LOC106316924
XP_013612811.1	XM_013757357.1	LOC106319118
XP_013613225.1	XM_013757771.1	LOC106319444
XP_013609924.1	XM_013754470.1	LOC106316581
XP_013607785.1	XM_013752331.1	LOC106314463
XP_013609896.1	XM_013754442.1	LOC106316543
XP_013609877.1	XM_013754423.1	LOC106316522
XP_013609876.1	XM_013754422.1	LOC106316522
XP_013607786.1	XM_013752332.1	LOC106314464
XP_013607787.1	XM_013752333.1	LOC106314465
XP_013610048.1	XM_013754594.1	LOC106316714
XP_013610731.1	XM_013755277.1	LOC106317463
XP_013609041.1	XM_013753587.1	LOC106315763
XP_013610624.1	XM_013755170.1	LOC106317340
XP_013607789.1	XM_013752335.1	LOC106314466
XP_013607790.1	XM_013752336.1	LOC106314467
XP_013609283.1	XM_013753829.1	LOC106315975
XP_013609850.1	XM_013754396.1	LOC106316497
XP_013609849.1	XM_013754395.1	LOC106316496
XP_013606589.1	XM_013751135.1	LOC106313340
XP_013606315.1	XM_013750861.1	LOC106313119
XP_013607345.1	XM_013751891.1	LOC106313954
XP_013607336.1	XM_013751882.1	LOC106313945
XP_013612371.1	XM_013756917.1	LOC106318785
XP_013612372.1	XM_013756918.1	LOC106318785
XP_013608578.1	XM_013753124.1	LOC106315397
XP_013608569.1	XM_013753115.1	LOC106315389
XP_013608579.1	XM_013753125.1	LOC106315398
XP_013608573.1	XM_013753119.1	LOC106315393
XP_013607791.1	XM_013752337.1	LOC106314470
XP_013608572.1	XM_013753118.1	LOC106315392
XP_013608570.1	XM_013753116.1	LOC106315391
XP_013608571.1	XM_013753117.1	LOC106315391
XP_013608575.1	XM_013753121.1	LOC106315396
XP_013608576.1	XM_013753122.1	LOC106315396
XP_013608574.1	XM_013753120.1	LOC106315395
XP_013609200.1	XM_013753746.1	LOC106315905
XP_013609495.1	XM_013754041.1	LOC106316175
XP_013609887.1	XM_013754433.1	LOC106316531
XP_013609886.1	XM_013754432.1	LOC106316531
XP_013607201.1	XM_013751747.1	LOC106313829
XP_013607091.1	XM_013751637.1	LOC106313739
XP_013607092.1	XM_013751638.1	LOC106313739
XP_013607093.1	XM_013751639.1	LOC106313739
XP_013610130.1	XM_013754676.1	LOC106316809
XP_013610173.1	XM_013754719.1	LOC106316852
XP_013611421.1	XM_013755967.1	LOC106318113
XP_013611419.1	XM_013755965.1	LOC106318113
XP_013611422.1	XM_013755968.1	LOC106318114
XP_013607793.1	XM_013752339.1	LOC106314472
XP_013607238.1	XM_013751784.1	LOC106313863
XP_013612703.1	XM_013757249.1	LOC106319041
XP_013612988.1	XM_013757534.1	LOC106319258
XP_013612989.1	XM_013757535.1	LOC106319258
XP_013612991.1	XM_013757537.1	LOC106319259
XP_013610940.1	XM_013755486.1	LOC106317718
XP_013610765.1	XM_013755311.1	LOC106317503
XP_013610809.1	XM_013755355.1	LOC106317557
XP_013610211.1	XM_013754757.1	LOC106316892
XP_013612386.1	XM_013756932.1	LOC106318796
XP_013612387.1	XM_013756933.1	LOC106318797
XP_013608781.1	XM_013753327.1	LOC106315564
XP_013606447.1	XM_013750993.1	LOC106313231
XP_013606448.1	XM_013750994.1	LOC106313231
XP_013610689.1	XM_013755235.1	LOC106317412
XP_013606161.1	XM_013750707.1	LOC106312991
XP_013610288.1	XM_013754834.1	LOC106316968
XP_013610287.1	XM_013754833.1	LOC106316968
XP_013610289.1	XM_013754835.1	LOC106316968
XP_013610290.1	XM_013754836.1	LOC106316968
XP_013612174.1	XM_013756720.1	LOC106318650
XP_013612217.1	XM_013756763.1	LOC106318679
XP_013609339.1	XM_013753885.1	LOC106316024
XP_013607794.1	XM_013752340.1	LOC106314473
XP_013607429.1	XM_013751975.1	LOC106314025
XP_013607795.1	XM_013752341.1	LOC106314474
XP_013607797.1	XM_013752343.1	LOC106314475
XP_013607798.1	XM_013752344.1	LOC106314476
XP_013606657.1	XM_013751203.1	LOC106313403
XP_013606658.1	XM_013751204.1	LOC106313403
XP_013606346.1	XM_013750892.1	LOC106313149
XP_013609046.1	XM_013753592.1	LOC106315768
XP_013607129.1	XM_013751675.1	LOC106313767
XP_013607130.1	XM_013751676.1	LOC106313767
XP_013607128.1	XM_013751674.1	LOC106313767
XP_013607131.1	XM_013751677.1	LOC106313768
XP_013609315.1	XM_013753861.1	LOC106316004
XP_013610402.1	XM_013754948.1	LOC106317090
XP_013607799.1	XM_013752345.1	LOC106314477
XP_013609702.1	XM_013754248.1	LOC106316371
XP_013607800.1	XM_013752346.1	LOC106314478
XP_013607801.1	XM_013752347.1	LOC106314480
XP_013606679.1	XM_013751225.1	LOC106313425
XP_013607395.1	XM_013751941.1	LOC106313988
XP_013610142.1	XM_013754688.1	LOC106316823
XP_013611281.1	XM_013755827.1	LOC106317998
XP_013607803.1	XM_013752349.1	LOC106314481
XP_013609014.1	XM_013753560.1	LOC106315743
XP_013610929.1	XM_013755475.1	LOC106317711
XP_013610930.1	XM_013755476.1	LOC106317712
XP_013610931.1	XM_013755477.1	LOC106317712
XP_013610937.1	XM_013755483.1	LOC106317714
XP_013610936.1	XM_013755482.1	LOC106317714
XP_013610935.1	XM_013755481.1	LOC106317714
XP_013610934.1	XM_013755480.1	LOC106317714
XP_013607804.1	XM_013752350.1	LOC106314482
XP_013610932.1	XM_013755478.1	LOC106317713
XP_013610933.1	XM_013755479.1	LOC106317713
XP_013607805.1	XM_013752351.1	LOC106314483
XP_013606717.1	XM_013751263.1	LOC106313459
XP_013609338.1	XM_013753884.1	LOC106316023
XP_013607807.1	XM_013752353.1	LOC106314485
XP_013612751.1	XM_013757297.1	LOC106319075
XP_013608927.1	XM_013753473.1	LOC106315672
XP_013609049.1	XM_013753595.1	LOC106315773
XP_013608882.1	XM_013753428.1	LOC106315634
XP_013606407.1	XM_013750953.1	LOC106313202
XP_013606410.1	XM_013750956.1	LOC106313202
XP_013606406.1	XM_013750952.1	LOC106313202
XP_013606411.1	XM_013750957.1	LOC106313202
XP_013612158.1	XM_013756704.1	LOC106318643
XP_013612448.1	XM_013756994.1	LOC106318848
XP_013612449.1	XM_013756995.1	LOC106318850
XP_013612110.1	XM_013756656.1	LOC106318608
XP_013612109.1	XM_013756655.1	LOC106318607
XP_013608818.1	XM_013753364.1	LOC106315594
XP_013605949.1	XM_013750495.1	LOC106312829
XP_013605950.1	XM_013750496.1	LOC106312829
XP_013606446.1	XM_013750992.1	LOC106313230
XP_013606442.1	XM_013750988.1	LOC106313230
XP_013606445.1	XM_013750991.1	LOC106313230
XP_013606444.1	XM_013750990.1	LOC106313230
XP_013607808.1	XM_013752354.1	LOC106314488
XP_013607809.1	XM_013752355.1	LOC106314489
XP_013610493.1	XM_013755039.1	LOC106317189
XP_013607811.1	XM_013752357.1	LOC106314490
XP_013612248.1	XM_013756794.1	LOC106318698
XP_013608879.1	XM_013753425.1	LOC106315631
XP_013607812.1	XM_013752358.1	LOC106314491
XP_013608992.1	XM_013753538.1	LOC106315725
XP_013607813.1	XM_013752359.1	LOC106314492
XP_013606496.1	XM_013751042.1	LOC106313274
XP_013606497.1	XM_013751043.1	LOC106313274
XP_013606495.1	XM_013751041.1	LOC106313274
XP_013606018.1	XM_013750564.1	LOC106312882
XP_013607814.1	XM_013752360.1	LOC106314493
XP_013610948.1	XM_013755494.1	LOC106317731
XP_013606507.1	XM_013751053.1	LOC106313284
XP_013606508.1	XM_013751054.1	LOC106313284
XP_013606506.1	XM_013751052.1	LOC106313283
XP_013608912.1	XM_013753458.1	LOC106315662
XP_013610821.1	XM_013755367.1	LOC106317573
XP_013610819.1	XM_013755365.1	LOC106317573
XP_013607815.1	XM_013752361.1	LOC106314495
XP_013607816.1	XM_013752362.1	LOC106314497
XP_013610185.1	XM_013754731.1	LOC106316862
XP_013609072.1	XM_013753618.1	LOC106315796
XP_013607084.1	XM_013751630.1	LOC106313732
XP_013609721.1	XM_013754267.1	LOC106316390
XP_013611720.1	XM_013756266.1	LOC106318336
XP_013609433.1	XM_013753979.1	LOC106316109
XP_013607818.1	XM_013752364.1	LOC106314499
XP_013607819.1	XM_013752365.1	LOC106314500
XP_013606480.1	XM_013751026.1	LOC106313258
XP_013610975.1	XM_013755521.1	LOC106317751
XP_013610974.1	XM_013755520.1	LOC106317751
XP_013606514.1	XM_013751060.1	LOC106313288
XP_013606515.1	XM_013751061.1	LOC106313288
XP_013606517.1	XM_013751063.1	LOC106313288
XP_013606516.1	XM_013751062.1	LOC106313288
XP_013610387.1	XM_013754933.1	LOC106317074
XP_013610389.1	XM_013754935.1	LOC106317074
XP_013610388.1	XM_013754934.1	LOC106317074
XP_013609250.1	XM_013753796.1	LOC106315947
XP_013609251.1	XM_013753797.1	LOC106315947
XP_013609249.1	XM_013753795.1	LOC106315947
XP_013609252.1	XM_013753798.1	LOC106315947
XP_013607820.1	XM_013752366.1	LOC106314501
XP_013612527.1	XM_013757073.1	LOC106318912
XP_013606618.1	XM_013751164.1	LOC106313366
XP_013606617.1	XM_013751163.1	LOC106313365
XP_013611802.1	XM_013756348.1	LOC106318393
XP_013611801.1	XM_013756347.1	LOC106318392
XP_013607821.1	XM_013752367.1	LOC106314503
XP_013611677.1	XM_013756223.1	LOC106318306
XP_013607822.1	XM_013752368.1	LOC106314504
XP_013610444.1	XM_013754990.1	LOC106317132
XP_013607823.1	XM_013752369.1	LOC106314505
XP_013609865.1	XM_013754411.1	LOC106316508
XP_013610610.1	XM_013755156.1	LOC106317318
XP_013610684.1	XM_013755230.1	LOC106317408
XP_013613038.1	XM_013757584.1	LOC106319298
XP_013613039.1	XM_013757585.1	LOC106319299
XP_013611210.1	XM_013755756.1	LOC106317939
XP_013610441.1	XM_013754987.1	LOC106317129
XP_013607824.1	XM_013752370.1	LOC106314506
XP_013606145.1	XM_013750691.1	LOC106312979
XP_013606146.1	XM_013750692.1	LOC106312979
XP_013606147.1	XM_013750693.1	LOC106312979
XP_013606148.1	XM_013750694.1	LOC106312980
XP_013606149.1	XM_013750695.1	LOC106312981
XP_013607826.1	XM_013752372.1	LOC106314509
XP_013613237.1	XM_013757783.1	LOC106319455
XP_013609870.1	XM_013754416.1	LOC106316513
XP_013606636.1	XM_013751182.1	LOC106313386
XP_013609110.1	XM_013753656.1	LOC106315828
XP_013610538.1	XM_013755084.1	LOC106317231
XP_013610461.1	XM_013755007.1	LOC106317150
XP_013608774.1	XM_013753320.1	LOC106315556
XP_013609942.1	XM_013754488.1	LOC106316601
XP_013607828.1	XM_013752374.1	LOC106314511
XP_013606964.1	XM_013751510.1	LOC106313644
XP_013607215.1	XM_013751761.1	LOC106313840
XP_013612311.1	XM_013756857.1	LOC106318743
XP_013606581.1	XM_013751127.1	LOC106313333
XP_013610757.1	XM_013755303.1	LOC106317493
XP_013606554.1	XM_013751100.1	LOC106313316
XP_013607829.1	XM_013752375.1	LOC106314513
XP_013607830.1	XM_013752376.1	LOC106314514
XP_013607832.1	XM_013752378.1	LOC106314516
XP_013607833.1	XM_013752379.1	LOC106314517
XP_013607210.1	XM_013751756.1	LOC106313836
XP_013607209.1	XM_013751755.1	LOC106313836
XP_013607211.1	XM_013751757.1	LOC106313836
XP_013610415.1	XM_013754961.1	LOC106317104
XP_013607834.1	XM_013752380.1	LOC106314518
XP_013606486.1	XM_013751032.1	LOC106313265
XP_013606487.1	XM_013751033.1	LOC106313265
XP_013610201.1	XM_013754747.1	LOC106316878
XP_013610202.1	XM_013754748.1	LOC106316878
XP_013610619.1	XM_013755165.1	LOC106317333
XP_013607835.1	XM_013752381.1	LOC106314519
XP_013610089.1	XM_013754635.1	LOC106316760
XP_013607837.1	XM_013752383.1	LOC106314520
XP_013607838.1	XM_013752384.1	LOC106314521
XP_013612116.1	XM_013756662.1	LOC106318613
XP_013612115.1	XM_013756661.1	LOC106318613
XP_013612117.1	XM_013756663.1	LOC106318613
XP_013612660.1	XM_013757206.1	LOC106319009
XP_013608923.1	XM_013753469.1	LOC106315669
XP_013608924.1	XM_013753470.1	LOC106315669
XP_013609187.1	XM_013753733.1	LOC106315895
XP_013607839.1	XM_013752385.1	LOC106314523
XP_013607841.1	XM_013752387.1	LOC106314524
XP_013606569.1	XM_013751115.1	LOC106313326
XP_013607842.1	XM_013752388.1	LOC106314525
XP_013608764.1	XM_013753310.1	LOC106315549
XP_013612885.1	XM_013757431.1	LOC106319179
XP_013612884.1	XM_013757430.1	LOC106319179
XP_013612886.1	XM_013757432.1	LOC106319179
XP_013612888.1	XM_013757434.1	LOC106319180
XP_013610946.1	XM_013755492.1	LOC106317729
XP_013610945.1	XM_013755491.1	LOC106317729
XP_013607843.1	XM_013752389.1	LOC106314526
XP_013606076.1	XM_013750622.1	LOC106312925
XP_013606077.1	XM_013750623.1	LOC106312925
XP_013606074.1	XM_013750620.1	LOC106312925
XP_013606075.1	XM_013750621.1	LOC106312925
XP_013606078.1	XM_013750624.1	LOC106312925
XP_013606079.1	XM_013750625.1	LOC106312925
XP_013607094.1	XM_013751640.1	LOC106313740
XP_013610046.1	XM_013754592.1	LOC106316710
XP_013607844.1	XM_013752390.1	LOC106314527
XP_013606762.1	XM_013751308.1	LOC106313495
XP_013611588.1	XM_013756134.1	LOC106318243
XP_013611589.1	XM_013756135.1	LOC106318243
XP_013610122.1	XM_013754668.1	LOC106316797
XP_013610853.1	XM_013755399.1	LOC106317617
XP_013610855.1	XM_013755401.1	LOC106317618
XP_013610857.1	XM_013755403.1	LOC106317618
XP_013610856.1	XM_013755402.1	LOC106317618
XP_013610862.1	XM_013755408.1	LOC106317622
XP_013610863.1	XM_013755409.1	LOC106317622
XP_013610858.1	XM_013755404.1	LOC106317619
XP_013610859.1	XM_013755405.1	LOC106317620
XP_013610851.1	XM_013755397.1	LOC106317616
XP_013610850.1	XM_013755396.1	LOC106317616
XP_013610852.1	XM_013755398.1	LOC106317616
XP_013610861.1	XM_013755407.1	LOC106317621
XP_013610860.1	XM_013755406.1	LOC106317621
XP_013607076.1	XM_013751622.1	LOC106313723
XP_013612331.1	XM_013756877.1	LOC106318755
XP_013612330.1	XM_013756876.1	LOC106318754
XP_013609444.1	XM_013753990.1	LOC106316121
XP_013609112.1	XM_013753658.1	LOC106315831
XP_013607846.1	XM_013752392.1	LOC106314529
XP_013610377.1	XM_013754923.1	LOC106317064
XP_013610174.1	XM_013754720.1	LOC106316853
XP_013610175.1	XM_013754721.1	LOC106316853
XP_013609037.1	XM_013753583.1	LOC106315759
XP_013607847.1	XM_013752393.1	LOC106314531
XP_013609312.1	XM_013753858.1	LOC106316001
XP_013610508.1	XM_013755054.1	LOC106317206
XP_013608749.1	XM_013753295.1	LOC106315539
XP_013608748.1	XM_013753294.1	LOC106315539
XP_013608750.1	XM_013753296.1	LOC106315540
XP_013608751.1	XM_013753297.1	LOC106315540
XP_013608754.1	XM_013753300.1	LOC106315540
XP_013608756.1	XM_013753302.1	LOC106315541
XP_013608755.1	XM_013753301.1	LOC106315541
XP_013609650.1	XM_013754196.1	LOC106316321
XP_013607848.1	XM_013752394.1	LOC106314532
XP_013609280.1	XM_013753826.1	LOC106315971
XP_013610472.1	XM_013755018.1	LOC106317161
XP_013607849.1	XM_013752395.1	LOC106314533
XP_013607197.1	XM_013751743.1	LOC106313825
XP_013609335.1	XM_013753881.1	LOC106316018
XP_013609334.1	XM_013753880.1	LOC106316018
XP_013609332.1	XM_013753878.1	LOC106316018
XP_013609333.1	XM_013753879.1	LOC106316018
XP_013606138.1	XM_013750684.1	LOC106312973
XP_013611132.1	XM_013755678.1	LOC106317875
XP_013611127.1	XM_013755673.1	LOC106317873
XP_013611128.1	XM_013755674.1	LOC106317873
XP_013611125.1	XM_013755671.1	LOC106317873
XP_013611129.1	XM_013755675.1	LOC106317874
XP_013611130.1	XM_013755676.1	LOC106317874
XP_013611131.1	XM_013755677.1	LOC106317874
XP_013607850.1	XM_013752396.1	LOC106314535
XP_013611124.1	XM_013755670.1	LOC106317872
XP_013611122.1	XM_013755668.1	LOC106317871
XP_013611123.1	XM_013755669.1	LOC106317871
XP_013608873.1	XM_013753419.1	LOC106315626
XP_013608866.1	XM_013753412.1	LOC106315620
XP_013613136.1	XM_013757682.1	LOC106319371
XP_013613132.1	XM_013757678.1	LOC106319371
XP_013613133.1	XM_013757679.1	LOC106319371
XP_013613134.1	XM_013757680.1	LOC106319371
XP_013613135.1	XM_013757681.1	LOC106319371
XP_013609457.1	XM_013754003.1	LOC106316131
