protein	mRNA	gene
XP_006416650.1	XM_006416587.2	LOC18993106
XP_006416652.1	XM_006416589.2	LOC18993107
XP_006416651.1	XM_006416588.2	LOC18993107
XP_006416653.1	XM_006416590.2	LOC18993108
XP_024008532.1	XM_024152764.1	LOC18993109
XP_024008533.1	XM_024152765.1	LOC18993109
XP_024008530.1	XM_024152762.1	LOC18993109
XP_024008529.1	XM_024152761.1	LOC18993109
XP_006416654.1	XM_006416591.2	LOC18993109
XP_024008531.1	XM_024152763.1	LOC18993109
XP_024008534.1	XM_024152766.1	LOC18993109
XP_006416655.1	XM_006416592.2	LOC18993110
XP_006416656.2	XM_006416593.2	LOC18993111
XP_006416657.1	XM_006416594.2	LOC18993112
XP_006416658.1	XM_006416595.2	LOC18993113
XP_006416659.1	XM_006416596.2	LOC18993114
XP_006416660.1	XM_006416597.2	LOC18993115
XP_006416661.1	XM_006416598.2	LOC18993116
XP_024007847.1	XM_024152079.1	LOC18993116
XP_006416662.1	XM_006416599.2	LOC18993117
XP_006416663.1	XM_006416600.2	LOC18993118
XP_024008928.1	XM_024153160.1	LOC18993118
XP_024008929.1	XM_024153161.1	LOC18993118
XP_006416664.1	XM_006416601.2	LOC18993119
XP_006416665.1	XM_006416602.2	LOC18993120
XP_006416666.1	XM_006416603.2	LOC18993121
XP_024009142.1	XM_024153374.1	LOC18993122
XP_006416668.1	XM_006416605.2	LOC18993123
XP_006416669.1	XM_006416606.2	LOC18993124
XP_006416670.1	XM_006416607.2	LOC18993125
XP_006416673.1	XM_006416610.2	LOC18993126
XP_006416672.1	XM_006416609.2	LOC18993126
XP_006416674.1	XM_006416611.2	LOC18993127
XP_006416675.1	XM_006416612.2	LOC18993128
XP_006416676.1	XM_006416613.2	LOC18993129
XP_024008373.1	XM_024152605.1	LOC18993130
XP_024008374.1	XM_024152606.1	LOC18993130
XP_006416677.1	XM_006416614.2	LOC18993130
XP_006416679.1	XM_006416616.2	LOC18993131
XP_024008240.1	XM_024152472.1	LOC18993132
XP_024008836.1	XM_024153068.1	LOC18993133
XP_006416683.1	XM_006416620.2	LOC18993133
XP_006416685.1	XM_006416622.2	LOC18993134
XP_006416686.1	XM_006416623.2	LOC18993135
XP_006416687.1	XM_006416624.2	LOC18993136
XP_006416688.1	XM_006416625.2	LOC18993137
XP_024008339.1	XM_024152571.1	LOC18993137
XP_024008127.1	XM_024152359.1	LOC18993138
XP_006416690.1	XM_006416627.2	LOC18993138
XP_006416691.1	XM_006416628.2	LOC18993139
XP_006416692.2	XM_006416629.2	LOC18993140
XP_024008713.1	XM_024152945.1	LOC18993140
XP_024008714.1	XM_024152946.1	LOC18993140
XP_006416693.1	XM_006416630.2	LOC18993141
XP_024008305.1	XM_024152537.1	LOC18993142
XP_006416694.1	XM_006416631.2	LOC18993142
XP_024008306.1	XM_024152538.1	LOC18993142
XP_024008307.1	XM_024152539.1	LOC18993142
XP_006416695.1	XM_006416632.2	LOC18993143
XP_006416696.1	XM_006416633.2	LOC18993144
XP_024009083.1	XM_024153315.1	LOC112084148
XP_024009082.1	XM_024153314.1	LOC18993145
XP_024008501.1	XM_024152733.1	LOC18993146
XP_006416698.1	XM_006416635.2	LOC18993146
XP_006416699.1	XM_006416636.2	LOC18993147
XP_024008695.1	XM_024152927.1	LOC18993148
XP_024008360.1	XM_024152592.1	LOC18993149
XP_006416703.1	XM_006416640.2	LOC18993150
XP_006416704.1	XM_006416641.2	LOC18993151
XP_006416705.1	XM_006416642.2	LOC18993152
XP_006416707.1	XM_006416644.2	LOC18993153
XP_024008740.1	XM_024152972.1	LOC18993153
XP_006416706.1	XM_006416643.2	LOC18993153
XP_006416708.1	XM_006416645.2	LOC18993154
XP_006416709.1	XM_006416646.2	LOC18993155
XP_006416710.1	XM_006416647.2	LOC18993156
XP_024008261.1	XM_024152493.1	LOC18993156
XP_024008262.1	XM_024152494.1	LOC18993156
XP_024008263.1	XM_024152495.1	LOC18993156
XP_024008126.1	XM_024152358.1	LOC18993157
XP_006416712.1	XM_006416649.2	LOC18993158
XP_024008481.1	XM_024152713.1	LOC18993158
XP_006416715.1	XM_006416652.2	LOC18993159
XP_024008255.1	XM_024152487.1	LOC18993160
XP_006416717.1	XM_006416654.1	LOC18993161
XP_024008471.1	XM_024152703.1	LOC18993162
XP_024008470.1	XM_024152702.1	LOC18993162
XP_006416718.2	XM_006416655.2	LOC18993162
XP_006416719.2	XM_006416656.2	LOC18993163
XP_006416720.1	XM_006416657.2	LOC18993164
XP_006416721.2	XM_006416658.2	LOC18993165
XP_006416722.1	XM_006416659.2	LOC18993166
XP_024009159.1	XM_024153391.1	LOC18993166
XP_024009157.1	XM_024153389.1	LOC18993167
XP_024009156.1	XM_024153388.1	LOC18993167
XP_024009158.1	XM_024153390.1	LOC18993167
XP_006416723.1	XM_006416660.2	LOC18993167
XP_006416724.1	XM_006416661.2	LOC18993168
XP_024007684.1	XM_024151916.1	LOC18993169
XP_024008918.1	XM_024153150.1	LOC18993170
XP_024008400.1	XM_024152632.1	LOC18993171
XP_006416728.1	XM_006416665.2	LOC18993172
XP_006416730.1	XM_006416667.2	LOC18993173
XP_006416731.1	XM_006416668.2	LOC18993174
XP_006416732.1	XM_006416669.2	LOC18993175
XP_006416733.1	XM_006416670.2	LOC18993176
XP_006416734.1	XM_006416671.2	LOC18993177
XP_024008917.1	XM_024153149.1	LOC18993178
XP_006416736.1	XM_006416673.2	LOC18993179
XP_024008700.1	XM_024152932.1	LOC18993180
XP_006416737.1	XM_006416674.2	LOC18993180
XP_006416740.1	XM_006416677.2	LOC18993181
XP_024008356.1	XM_024152588.1	LOC18993181
XP_006416738.1	XM_006416675.2	LOC18993183
XP_006416741.1	XM_006416678.2	LOC18993182
XP_024007782.1	XM_024152014.1	LOC18993184
XP_006416743.1	XM_006416680.2	LOC18993184
XP_006416742.1	XM_006416679.2	LOC18993186
XP_024007742.1	XM_024151974.1	LOC18993185
XP_024007743.1	XM_024151975.1	LOC18993185
XP_006416745.1	XM_006416682.2	LOC18993187
XP_006416746.1	XM_006416683.2	LOC18993188
XP_024008519.1	XM_024152751.1	LOC18993189
XP_024008059.1	XM_024152291.1	LOC112084032
XP_006416748.1	XM_006416685.2	LOC18993190
XP_024008335.1	XM_024152567.1	LOC18993191
XP_006416750.1	XM_006416687.2	LOC18993192
XP_006416751.1	XM_006416688.2	LOC18993193
XP_006416752.1	XM_006416689.1	LOC18993194
XP_024008719.1	XM_024152951.1	LOC18993195
XP_006416754.1	XM_006416691.2	LOC18993196
XP_006416755.1	XM_006416692.2	LOC18993197
XP_006416756.1	XM_006416693.2	LOC18993198
XP_024009108.1	XM_024153340.1	LOC18993199
XP_006416758.1	XM_006416695.2	LOC18993200
XP_024008175.1	XM_024152407.1	LOC18993201
XP_006416760.2	XM_006416697.2	LOC18993202
XP_006416761.1	XM_006416698.2	LOC18993203
XP_006416762.1	XM_006416699.2	LOC18993204
XP_006416763.1	XM_006416700.2	LOC18993205
XP_006416765.1	XM_006416702.2	LOC18993206
XP_024007818.1	XM_024152050.1	LOC18993206
XP_006416768.1	XM_006416705.2	LOC18993207
XP_006416769.1	XM_006416706.2	LOC18993208
XP_006416770.1	XM_006416707.2	LOC18993209
XP_006416773.1	XM_006416710.2	LOC18993210
XP_006416772.1	XM_006416709.2	LOC18993210
XP_006416774.1	XM_006416711.2	LOC18993211
XP_006416775.2	XM_006416712.2	LOC18993213
XP_024008484.1	XM_024152716.1	LOC18993213
XP_006416778.1	XM_006416715.2	LOC18993214
XP_006416777.1	XM_006416714.2	LOC18993214
XP_024008359.1	XM_024152591.1	LOC18993214
XP_024007882.1	XM_024152114.1	LOC18993215
XP_024007883.1	XM_024152115.1	LOC18993215
XP_006416781.1	XM_006416718.2	LOC18993216
XP_006416782.1	XM_006416719.2	LOC18993217
XP_024008906.1	XM_024153138.1	LOC18993217
XP_024008625.1	XM_024152857.1	LOC18993218
XP_006416784.1	XM_006416721.2	LOC18993219
XP_006416785.1	XM_006416722.2	LOC18993220
XP_006416786.2	XM_006416723.2	LOC18993221
XP_006416787.2	XM_006416724.2	LOC18993222
XP_024009094.1	XM_024153326.1	LOC18993223
XP_024009095.1	XM_024153327.1	LOC18993223
XP_024009093.1	XM_024153325.1	LOC18993223
XP_006416789.1	XM_006416726.2	LOC18993224
XP_006416790.1	XM_006416727.2	LOC18993224
XP_024008286.1	XM_024152518.1	LOC18993225
XP_006416791.1	XM_006416728.2	LOC18993225
XP_024008285.1	XM_024152517.1	LOC18993225
XP_006416793.1	XM_006416730.2	LOC18993226
XP_024008112.1	XM_024152344.1	LOC18993227
XP_006416794.1	XM_006416731.2	LOC18993227
XP_006416795.1	XM_006416732.2	LOC18993228
XP_006416796.1	XM_006416733.2	LOC18993229
XP_024008703.1	XM_024152935.1	LOC18993230
XP_006416798.1	XM_006416735.2	LOC18993231
XP_006416799.1	XM_006416736.2	LOC18993232
XP_006416800.2	XM_006416737.2	LOC18993233
XP_006416802.1	XM_006416739.2	LOC18993235
XP_006416805.1	XM_006416742.2	LOC18993236
XP_024007849.1	XM_024152081.1	LOC18993236
XP_006416803.1	XM_006416740.2	LOC18993238
XP_024007850.1	XM_024152082.1	LOC18993238
XP_024008774.1	XM_024153006.1	LOC18993237
XP_006416806.1	XM_006416743.2	LOC18993237
XP_006416807.1	XM_006416744.2	LOC18993239
XP_006416808.1	XM_006416745.2	LOC18993240
XP_006416809.1	XM_006416746.2	LOC18993241
XP_006416810.2	XM_006416747.2	LOC18993242
XP_006416811.1	XM_006416748.2	LOC18993243
XP_006416812.1	XM_006416749.2	LOC18993244
XP_006416813.2	XM_006416750.2	LOC18993245
XP_006416814.1	XM_006416751.2	LOC18993246
XP_006416816.1	XM_006416753.2	LOC18993247
XP_024008910.1	XM_024153142.1	LOC18993247
XP_006416815.1	XM_006416752.2	LOC18993247
XP_024008911.1	XM_024153143.1	LOC18993247
XP_024008912.1	XM_024153144.1	LOC18993247
XP_006416817.1	XM_006416754.2	LOC18993248
XP_024008757.1	XM_024152989.1	LOC18993249
XP_006416819.1	XM_006416756.2	LOC18993250
XP_006416820.1	XM_006416757.2	LOC18993251
XP_024008756.1	XM_024152988.1	LOC18993251
XP_006416821.1	XM_006416758.2	LOC18993252
XP_024008060.1	XM_024152292.1	LOC18993253
XP_006416823.1	XM_006416760.2	LOC18993254
XP_006416824.1	XM_006416761.2	LOC18993255
XP_006416825.1	XM_006416762.2	LOC18993256
XP_006416826.1	XM_006416763.2	LOC18993257
XP_006416827.1	XM_006416764.2	LOC18993258
XP_006416828.1	XM_006416765.2	LOC18993259
XP_006416829.2	XM_006416766.2	LOC18993260
XP_024008148.1	XM_024152380.1	LOC18993261
XP_024007691.1	XM_024151923.1	LOC18993262
XP_024008764.1	XM_024152996.1	LOC18993263
XP_006416833.1	XM_006416770.2	LOC18993264
XP_006416835.1	XM_006416772.2	LOC18993265
XP_024007749.1	XM_024151981.1	LOC18993265
XP_006416834.1	XM_006416771.2	LOC18993265
XP_024008403.1	XM_024152635.1	LOC18993266
XP_006416837.1	XM_006416774.2	LOC18993267
XP_024008404.1	XM_024152636.1	LOC18993268
XP_006416838.1	XM_006416775.2	LOC18993268
XP_006416839.1	XM_006416776.2	LOC18993268
XP_006416840.1	XM_006416777.2	LOC18993269
XP_006416841.1	XM_006416778.2	LOC18993270
XP_006416842.1	XM_006416779.2	LOC18993271
XP_006416843.1	XM_006416780.2	LOC18993271
XP_024007868.1	XM_024152100.1	LOC18993272
XP_024007867.1	XM_024152099.1	LOC18993273
XP_024008737.1	XM_024152969.1	LOC18993274
XP_006416847.1	XM_006416784.2	LOC18993275
XP_006416848.1	XM_006416785.2	LOC18993276
XP_006416849.1	XM_006416786.2	LOC18993277
XP_006416850.1	XM_006416787.2	LOC18993278
XP_006416851.1	XM_006416788.2	LOC18993279
XP_006416852.2	XM_006416789.2	LOC18993280
XP_024007873.1	XM_024152105.1	LOC18993281
XP_006416853.1	XM_006416790.2	LOC18993281
XP_024007872.1	XM_024152104.1	LOC18993281
XP_024007874.1	XM_024152106.1	LOC18993281
XP_006416855.1	XM_006416792.2	LOC18993282
XP_024007876.1	XM_024152108.1	LOC18993282
XP_024007877.1	XM_024152109.1	LOC18993282
XP_006416854.1	XM_006416791.2	LOC18993284
XP_006416856.2	XM_006416793.2	LOC18993283
XP_006416857.1	XM_006416794.2	LOC18993285
XP_024009146.1	XM_024153378.1	LOC18993286
XP_006416858.1	XM_006416795.2	LOC18993286
XP_006416859.1	XM_006416796.2	LOC18993287
XP_006416860.1	XM_006416797.2	LOC18993288
XP_006416861.1	XM_006416798.2	LOC18993289
XP_006416863.1	XM_006416800.2	LOC18993290
XP_006416864.1	XM_006416801.2	LOC18993291
XP_024009177.1	XM_024153409.1	LOC18993291
XP_006416865.1	XM_006416802.2	LOC18993292
XP_006416866.1	XM_006416803.2	LOC18993293
XP_006416867.1	XM_006416804.2	LOC18993294
XP_006416868.1	XM_006416805.2	LOC18993295
XP_006416872.1	XM_006416809.2	LOC18993296
XP_006416871.1	XM_006416808.2	LOC18993296
XP_006416869.1	XM_006416806.2	LOC18993296
XP_006416870.1	XM_006416807.2	LOC18993296
XP_024008578.1	XM_024152810.1	LOC18993298
XP_006416874.2	XM_006416811.2	LOC18993298
XP_024008061.1	XM_024152293.1	LOC112084033
XP_024008062.1	XM_024152294.1	LOC18993299
XP_006416877.1	XM_006416814.2	LOC18993300
XP_006416876.1	XM_006416813.2	LOC18993302
XP_006416878.1	XM_006416815.2	LOC18993301
XP_006416879.1	XM_006416816.2	LOC18993303
XP_006416881.1	XM_006416818.2	LOC18993304
XP_006416882.1	XM_006416819.2	LOC18993305
XP_006416884.1	XM_006416821.2	LOC18993306
XP_024008290.1	XM_024152522.1	LOC18993306
XP_006416883.1	XM_006416820.2	LOC18993308
XP_024008291.1	XM_024152523.1	LOC18993308
XP_024008292.1	XM_024152524.1	LOC18993308
XP_006416885.1	XM_006416822.2	LOC18993307
XP_006416886.1	XM_006416823.2	LOC18993309
XP_006416888.1	XM_006416825.2	LOC18993310
XP_006416887.1	XM_006416824.2	LOC18993312
XP_006416889.1	XM_006416826.2	LOC18993311
XP_024008063.1	XM_024152295.1	LOC112084034
XP_006416890.1	XM_006416827.2	LOC18993313
XP_006416891.1	XM_006416828.2	LOC18993313
XP_006416892.1	XM_006416829.2	LOC18993314
XP_006416893.1	XM_006416830.2	LOC18993315
XP_024008225.1	XM_024152457.1	LOC18993315
XP_006416894.1	XM_006416831.2	LOC18993316
XP_006416895.1	XM_006416832.2	LOC18993317
XP_006416896.1	XM_006416833.2	LOC18993318
XP_006416897.1	XM_006416834.1	LOC18993319
XP_006416898.1	XM_006416835.2	LOC18993320
XP_006416899.1	XM_006416836.2	LOC18993321
XP_006416901.1	XM_006416838.2	LOC18993322
XP_006416900.1	XM_006416837.2	LOC18993322
XP_024008727.1	XM_024152959.1	LOC18993322
XP_006416902.1	XM_006416839.2	LOC18993323
XP_006416903.1	XM_006416840.2	LOC18993324
XP_006416904.1	XM_006416841.2	LOC18993325
XP_006416905.1	XM_006416842.2	LOC18993326
XP_006416906.1	XM_006416843.2	LOC18993327
XP_006416908.1	XM_006416845.2	LOC18993328
XP_006416907.1	XM_006416844.2	LOC18993330
XP_024008333.1	XM_024152565.1	LOC18993330
XP_024008332.1	XM_024152564.1	LOC18993330
XP_006416910.1	XM_006416847.2	LOC18993331
XP_006416911.1	XM_006416848.2	LOC18993332
XP_006416913.1	XM_006416850.2	LOC18993334
XP_024008064.1	XM_024152296.1	LOC112084035
XP_006416914.1	XM_006416851.2	LOC18993335
XP_006416915.1	XM_006416852.2	LOC18993336
XP_006416916.1	XM_006416853.2	LOC18993337
XP_024008947.1	XM_024153179.1	LOC18993337
XP_006416920.1	XM_006416857.2	LOC18993338
XP_006416921.1	XM_006416858.2	LOC18993339
XP_006416922.1	XM_006416859.2	LOC18993340
XP_006416923.2	XM_006416860.2	LOC18993341
XP_024008065.1	XM_024152297.1	LOC18993342
XP_006416925.1	XM_006416862.2	LOC18993343
XP_024008613.1	XM_024152845.1	LOC18993343
XP_024008434.1	XM_024152666.1	LOC18993344
XP_006416927.1	XM_006416864.2	LOC18993344
XP_024008431.1	XM_024152663.1	LOC18993344
XP_024008432.1	XM_024152664.1	LOC18993344
XP_024008433.1	XM_024152665.1	LOC18993344
XP_024008487.1	XM_024152719.1	LOC18993346
XP_006416930.1	XM_006416867.2	LOC18993347
XP_006416931.1	XM_006416868.2	LOC18993348
XP_024007702.1	XM_024151934.1	LOC18993348
XP_006416932.1	XM_006416869.2	LOC18993349
XP_006416933.1	XM_006416870.2	LOC18993350
XP_006416934.1	XM_006416871.2	LOC18993351
XP_024007703.1	XM_024151935.1	LOC18993351
XP_006416935.1	XM_006416872.2	LOC18993352
XP_006416936.1	XM_006416873.2	LOC18993353
XP_006416937.1	XM_006416874.2	LOC18993354
XP_006416938.1	XM_006416875.2	LOC18993355
XP_024007884.1	XM_024152116.1	LOC18993355
XP_006416939.1	XM_006416876.2	LOC18993356
XP_006416940.1	XM_006416877.2	LOC18993357
XP_006416941.1	XM_006416878.2	LOC18993358
XP_024007832.1	XM_024152064.1	LOC18993358
XP_024008348.1	XM_024152580.1	LOC18993359
XP_024008347.1	XM_024152579.1	LOC18993360
XP_006416943.1	XM_006416880.2	LOC18993360
XP_006416944.1	XM_006416881.2	LOC18993361
XP_006416945.1	XM_006416882.2	LOC18993362
XP_006416946.1	XM_006416883.2	LOC18993363
XP_024008631.1	XM_024152863.1	LOC18993363
XP_006416948.1	XM_006416885.2	LOC18993364
XP_006416949.1	XM_006416886.2	LOC18993365
XP_006416950.1	XM_006416887.2	LOC18993366
XP_006416951.1	XM_006416888.2	LOC18993367
XP_006416952.2	XM_006416889.2	LOC18993368
XP_006416953.2	XM_006416890.2	LOC18993369
XP_006416954.1	XM_006416891.2	LOC18993370
XP_006416955.1	XM_006416892.2	LOC18993371
XP_024008066.1	XM_024152298.1	LOC18993372
XP_006416957.1	XM_006416894.2	LOC18993373
XP_006416958.1	XM_006416895.2	LOC18993374
XP_006416959.2	XM_006416896.2	LOC18993375
XP_006416960.1	XM_006416897.2	LOC18993376
XP_006416961.1	XM_006416898.2	LOC18993377
XP_006416962.1	XM_006416899.2	LOC18993378
XP_006416963.1	XM_006416900.2	LOC18993379
XP_006416964.1	XM_006416901.2	LOC18993380
XP_006416965.1	XM_006416902.2	LOC18993381
XP_006416966.1	XM_006416903.2	LOC18993382
XP_006416967.1	XM_006416904.2	LOC18993383
XP_024008367.1	XM_024152599.1	LOC18993384
XP_006416968.1	XM_006416905.2	LOC18993384
XP_006416969.1	XM_006416906.2	LOC18993385
XP_006416971.2	XM_006416908.2	LOC18993386
XP_006416972.1	XM_006416909.2	LOC18993387
XP_024008786.1	XM_024153018.1	LOC18993387
XP_006416973.1	XM_006416910.2	LOC18993388
XP_006416974.1	XM_006416911.2	LOC18993389
XP_006416975.1	XM_006416912.2	LOC18993390
XP_024008944.1	XM_024153176.1	LOC18993390
XP_024007795.1	XM_024152027.1	LOC18993391
XP_006416977.2	XM_006416914.2	LOC18993392
XP_006416978.1	XM_006416915.2	LOC18993393
XP_006416979.1	XM_006416916.2	LOC18993394
XP_024008281.1	XM_024152513.1	LOC18993395
XP_006416982.2	XM_006416919.2	LOC18993396
XP_006416984.1	XM_006416921.2	LOC18993397
XP_006416985.1	XM_006416922.2	LOC18993398
XP_006416986.1	XM_006416923.2	LOC18993399
XP_006416988.1	XM_006416925.2	LOC18993400
XP_006416987.1	XM_006416924.2	LOC18993400
XP_006416989.1	XM_006416926.2	LOC18993401
XP_006416990.1	XM_006416927.2	LOC18993402
XP_024008831.1	XM_024153063.1	LOC18993403
XP_006416991.1	XM_006416928.2	LOC18993403
XP_024008832.1	XM_024153064.1	LOC18993403
XP_024007880.1	XM_024152112.1	LOC18993404
XP_006416992.1	XM_006416929.2	LOC18993404
XP_006416993.1	XM_006416930.2	LOC18993405
XP_006416994.1	XM_006416931.2	LOC18993406
XP_006416995.1	XM_006416932.2	LOC18993407
XP_024008475.1	XM_024152707.1	LOC18993408
XP_006416996.1	XM_006416933.2	LOC18993408
XP_006416997.1	XM_006416934.2	LOC18993409
XP_024008389.1	XM_024152621.1	LOC18993409
XP_024008390.1	XM_024152622.1	LOC18993409
XP_006416998.1	XM_006416935.2	LOC18993410
XP_006416999.1	XM_006416936.2	LOC18993411
XP_006417000.1	XM_006416937.2	LOC18993412
XP_006417001.1	XM_006416938.2	LOC18993413
XP_024008328.1	XM_024152560.1	LOC18993413
XP_024008486.1	XM_024152718.1	LOC18993414
XP_006417002.1	XM_006416939.2	LOC18993414
XP_006417003.1	XM_006416940.2	LOC18993415
XP_006417005.1	XM_006416942.2	LOC18993417
XP_024008067.1	XM_024152299.1	LOC18993418
XP_024008839.1	XM_024153071.1	LOC18993419
XP_006417008.1	XM_006416945.2	LOC18993420
XP_006417010.1	XM_006416947.2	LOC18993422
XP_024008697.1	XM_024152929.1	LOC18993423
XP_006417011.1	XM_006416948.2	LOC18993423
XP_006417012.1	XM_006416949.2	LOC18993424
XP_024008304.1	XM_024152536.1	LOC112084066
XP_024008068.1	XM_024152300.1	LOC112084036
XP_006417013.1	XM_006416950.2	LOC18993425
XP_006417014.1	XM_006416951.2	LOC18993426
XP_006417015.1	XM_006416952.2	LOC18993427
XP_006417019.1	XM_006416956.2	LOC18993428
XP_006417018.1	XM_006416955.2	LOC18993428
XP_024008579.1	XM_024152811.1	LOC18993428
XP_024008580.1	XM_024152812.1	LOC18993428
XP_006417017.1	XM_006416954.2	LOC18993430
XP_006417022.1	XM_006416959.2	LOC18993429
XP_006417021.1	XM_006416958.2	LOC18993431
XP_006417023.1	XM_006416960.2	LOC18993432
XP_006417024.2	XM_006416961.2	LOC18993434
XP_006417026.1	XM_006416963.2	LOC18993435
XP_006417025.1	XM_006416962.2	LOC18993435
XP_024009172.1	XM_024153404.1	LOC18993436
XP_006417027.2	XM_006416964.2	LOC18993436
XP_006417028.2	XM_006416965.2	LOC18993437
XP_006417029.1	XM_006416966.2	LOC18993438
XP_024008377.1	XM_024152609.1	LOC112084072
XP_006417030.1	XM_006416967.2	LOC18993439
XP_006417031.1	XM_006416968.2	LOC18993440
XP_024008554.1	XM_024152786.1	LOC18993441
XP_006417032.1	XM_006416969.2	LOC18993441
XP_024008553.1	XM_024152785.1	LOC18993441
XP_024008555.1	XM_024152787.1	LOC18993441
XP_024008556.1	XM_024152788.1	LOC18993441
XP_006417033.1	XM_006416970.2	LOC18993442
XP_024008557.1	XM_024152789.1	LOC18993442
XP_006417038.2	XM_006416975.2	LOC18993447
XP_024008898.1	XM_024153130.1	LOC18993448
XP_006417041.1	XM_006416978.2	LOC18993449
XP_006417040.2	XM_006416977.2	LOC18993451
XP_006417042.1	XM_006416979.2	LOC18993450
XP_024009035.1	XM_024153267.1	LOC18993452
XP_024008751.1	XM_024152983.1	LOC18993454
XP_024008750.1	XM_024152982.1	LOC18993454
XP_024008894.1	XM_024153126.1	LOC18993455
XP_024008895.1	XM_024153127.1	LOC18993455
XP_006417050.1	XM_006416987.2	LOC18993457
XP_006417049.1	XM_006416986.2	LOC18993459
XP_024008681.1	XM_024152913.1	LOC18993458
XP_006417053.1	XM_006416990.2	LOC18993460
XP_024008680.1	XM_024152912.1	LOC18993460
XP_006417054.1	XM_006416991.2	LOC18993461
XP_024008284.1	XM_024152516.1	LOC18993462
XP_006417055.2	XM_006416992.2	LOC18993462
XP_024008283.1	XM_024152515.1	LOC18993462
XP_006417056.2	XM_006416993.2	LOC18993463
XP_024008759.1	XM_024152991.1	LOC18993464
XP_006417057.1	XM_006416994.2	LOC18993464
XP_006417058.1	XM_006416995.2	LOC18993465
XP_006417059.2	XM_006416996.2	LOC18993466
XP_006417060.1	XM_006416997.2	LOC18993467
XP_006417061.1	XM_006416998.2	LOC18993468
XP_006417062.1	XM_006416999.2	LOC18993469
XP_006417063.1	XM_006417000.2	LOC18993470
XP_006417064.2	XM_006417001.2	LOC18993471
XP_006417065.1	XM_006417002.2	LOC18993472
XP_006417066.1	XM_006417003.2	LOC18993473
XP_006417067.1	XM_006417004.2	LOC18993474
XP_006417068.1	XM_006417005.2	LOC18993475
XP_006417071.2	XM_006417008.2	LOC18993478
XP_006417072.1	XM_006417009.2	LOC18993479
XP_024008189.1	XM_024152421.1	LOC18993480
XP_006417073.1	XM_006417010.2	LOC18993480
XP_006417074.1	XM_006417011.2	LOC18993481
XP_006417075.1	XM_006417012.2	LOC18993482
XP_006417076.1	XM_006417013.2	LOC18993483
XP_006417077.1	XM_006417014.2	LOC18993484
XP_006417078.1	XM_006417015.2	LOC18993485
XP_006417079.1	XM_006417016.2	LOC18993486
XP_024008626.1	XM_024152858.1	LOC18993486
XP_006417080.1	XM_006417017.2	LOC18993487
XP_006417081.1	XM_006417018.2	LOC18993488
XP_006417082.2	XM_006417019.2	LOC18993489
XP_024008358.1	XM_024152590.1	LOC112084069
XP_006417084.1	XM_006417021.2	LOC18993490
XP_006417085.1	XM_006417022.2	LOC18993491
XP_006417086.1	XM_006417023.2	LOC18993492
XP_024008508.1	XM_024152740.1	LOC18993493
XP_024008638.1	XM_024152870.1	LOC18993494
XP_006417089.1	XM_006417026.2	LOC18993495
XP_006417091.1	XM_006417028.2	LOC18993496
XP_024008322.1	XM_024152554.1	LOC18993496
XP_024008069.1	XM_024152301.1	LOC112084037
