protein	mRNA	gene
XP_006280910.1	XM_006280848.2	LOC17874674
XP_006282033.2	XM_006281971.2	LOC17875095
XP_006281227.1	XM_006281165.2	LOC17875796
XP_006281961.1	XM_006281899.2	LOC17875157
XP_006279615.1	XM_006279553.2	LOC17877150
XP_006280285.1	XM_006280223.2	LOC17877043
XP_006281690.1	XM_006281628.2	LOC17876085
XP_006279671.1	XM_006279609.2	LOC17874705
XP_023637137.1	XM_023781369.1	LOC17875431
XP_023637131.1	XM_023781363.1	LOC17875431
XP_023637133.1	XM_023781365.1	LOC17875431
XP_023637129.1	XM_023781361.1	LOC17875431
XP_006281272.1	XM_006281210.2	LOC17876558
XP_023645705.1	XM_023789937.1	LOC111832595
XP_006280372.1	XM_006280310.2	LOC17876883
XP_006280011.2	XM_006279949.2	LOC17875660
XP_023633431.1	XM_023777663.1	LOC111829030
XP_006281559.1	XM_006281497.2	LOC17876149
XP_006279761.1	XM_006279699.2	LOC17875240
XP_006281069.1	XM_006281007.2	LOC17874611
XP_023642540.1	XM_023786772.1	LOC17874961
XP_023642543.1	XM_023786775.1	LOC17874961
XP_023642534.1	XM_023786766.1	LOC17874961
XP_006279627.1	XM_006279565.2	LOC17875640
XP_023644710.1	XM_023788942.1	LOC17874654
XP_006282116.1	XM_006282054.2	LOC17875549
XP_023644696.1	XM_023788928.1	LOC17877330
XP_006281196.1	XM_006281134.2	LOC17877228
XP_006280838.1	XM_006280776.2	LOC17877117
XP_006281080.1	XM_006281018.2	LOC17875714
XP_023641139.1	XM_023785371.1	LOC17875228
XP_023641991.1	XM_023786223.1	LOC17877201
XP_006280069.1	XM_006280007.2	LOC17876014
XP_006279478.2	XM_006279416.2	LOC17876984
XP_023640170.1	XM_023784402.1	LOC17876984
XP_023640173.1	XM_023784405.1	LOC17876984
XP_006280067.1	XM_006280005.2	LOC17874647
XP_006279711.1	XM_006279649.2	LOC17876770
XP_006282191.1	XM_006282129.2	LOC17876762
XP_006280885.1	XM_006280823.2	LOC17876092
XP_006281963.1	XM_006281901.1	LOC17877304
XP_006281216.1	XM_006281154.2	LOC17875149
XP_006281770.2	XM_006281708.2	LOC17875118
XP_006281878.1	XM_006281816.1	LOC17877139
XP_006282038.1	XM_006281976.1	LOC17874801
XP_006280756.1	XM_006280694.2	LOC17876030
XP_006281222.1	XM_006281160.2	LOC17875099
XP_006281751.1	XM_006281689.2	LOC17875251
XP_006281283.2	XM_006281221.2	LOC17875964
XP_006281350.1	XM_006281288.2	LOC17877271
XP_006281297.2	XM_006281235.2	LOC17877116
XP_006282087.1	XM_006282025.2	LOC17875290
XP_006280849.1	XM_006280787.2	LOC17876387
XP_006281262.1	XM_006281200.2	LOC17876196
XP_006282193.1	XM_006282131.2	LOC17876628
XP_006280964.2	XM_006280902.2	LOC17876261
XP_023642487.1	XM_023786719.1	LOC17876653
XP_023642493.1	XM_023786725.1	LOC17876653
XP_023642483.1	XM_023786715.1	LOC17876653
XP_023642486.1	XM_023786718.1	LOC17876653
XP_023642491.1	XM_023786723.1	LOC17876653
XP_006280714.2	XM_006280652.2	LOC17874676
XP_023633458.1	XM_023777690.1	LOC17876759
XP_006281309.1	XM_006281247.2	LOC17876759
XP_006280446.1	XM_006280384.2	LOC17876441
XP_023638986.1	XM_023783218.1	LOC17876626
XP_006280828.2	XM_006280766.2	LOC17875326
XP_006280827.1	XM_006280765.2	LOC17875326
XP_006281984.1	XM_006281922.2	LOC17877260
XP_006281201.1	XM_006281139.2	LOC17876985
XP_006281016.1	XM_006280954.2	LOC17875560
XP_006280925.1	XM_006280863.2	LOC17875038
XP_006281623.1	XM_006281561.2	LOC17876972
XP_006281852.1	XM_006281790.2	LOC17877148
XP_006280582.1	XM_006280520.2	LOC17874738
XP_006281267.1	XM_006281205.2	LOC17876998
XP_006282282.1	XM_006282220.2	LOC17876806
XP_006282023.1	XM_006281961.2	LOC17874980
XP_006279819.1	XM_006279757.2	LOC17875611
XP_006280937.1	XM_006280875.2	LOC17875288
XP_006280902.1	XM_006280840.2	LOC17875942
XP_006280452.1	XM_006280390.2	LOC17874815
XP_006279520.1	XM_006279458.2	LOC17877118
XP_006282115.1	XM_006282053.2	LOC17875233
XP_023633603.1	XM_023777835.1	LOC17874691
XP_006280950.1	XM_006280888.2	LOC17874691
XP_023633604.1	XM_023777836.1	LOC111829091
XP_023638620.1	XM_023782852.1	LOC17875901
XP_023638631.1	XM_023782863.1	LOC17875901
XP_023638625.1	XM_023782857.1	LOC17875901
XP_023638639.1	XM_023782871.1	LOC17875901
XP_023638633.1	XM_023782865.1	LOC17875901
XP_023639042.1	XM_023783274.1	LOC17874894
XP_006279988.1	XM_006279926.2	LOC17876155
XP_023633454.1	XM_023777686.1	LOC17876155
XP_023633455.1	XM_023777687.1	LOC17876155
XP_006279505.1	XM_006279443.2	LOC17875977
XP_006280010.1	XM_006279948.2	LOC17875553
XP_023640882.1	XM_023785114.1	LOC17876110
XP_023640880.1	XM_023785112.1	LOC17876110
XP_006281238.1	XM_006281176.2	LOC17875263
XP_006282043.1	XM_006281981.2	LOC17875821
XP_006280747.1	XM_006280685.2	LOC17875963
XP_006280341.1	XM_006280279.2	LOC17874907
XP_023633310.1	XM_023777542.1	LOC17874821
XP_023633311.1	XM_023777543.1	LOC17874821
XP_006281031.1	XM_006280969.2	LOC17875664
XP_006279692.1	XM_006279630.2	LOC17876617
XP_023633463.1	XM_023777695.1	LOC17876042
XP_023633464.1	XM_023777696.1	LOC17876042
XP_006280519.1	XM_006280457.2	LOC17875686
XP_006280768.2	XM_006280706.2	LOC17875461
XP_006282063.1	XM_006282001.2	LOC17875204
XP_023640155.1	XM_023784387.1	LOC17876683
XP_006280985.1	XM_006280923.2	LOC17877002
XP_023634992.1	XM_023779224.1	LOC17877167
XP_023634993.1	XM_023779225.1	LOC17877167
XP_023634996.1	XM_023779228.1	LOC17877167
XP_006281429.1	XM_006281367.2	LOC17875584
XP_006281264.1	XM_006281202.2	LOC17875898
XP_006279474.1	XM_006279412.2	LOC17876320
XP_023634864.1	XM_023779096.1	LOC17876320
XP_006281292.1	XM_006281230.2	LOC17874713
XP_006281290.1	XM_006281228.2	LOC17876062
XP_006281263.1	XM_006281201.2	LOC17876560
XP_023638251.1	XM_023782483.1	LOC111828542
XP_023638254.1	XM_023782486.1	LOC17876690
XP_006279867.1	XM_006279805.2	LOC17875439
XP_006281312.1	XM_006281250.2	LOC17876485
XP_006281389.1	XM_006281327.2	LOC17876596
XP_006279700.1	XM_006279638.2	LOC17875130
XP_006280518.1	XM_006280456.2	LOC17876372
XP_023643237.1	XM_023787469.1	LOC111831909
XP_006281855.1	XM_006281793.1	LOC17876343
XP_006280933.2	XM_006280871.2	LOC17876495
XP_006281708.1	XM_006281646.1	LOC17875814
XP_006281907.1	XM_006281845.1	LOC17875060
XP_006280235.1	XM_006280173.2	LOC17876469
XP_006281086.1	XM_006281024.2	LOC17874938
XP_006279465.1	XM_006279403.2	LOC17875330
XP_023637965.1	XM_023782197.1	LOC17875330
XP_006281633.1	XM_006281571.2	LOC17874849
XP_006281434.2	XM_006281372.2	LOC17876206
XP_006282166.1	XM_006282104.1	LOC17876147
XP_023633432.1	XM_023777664.1	LOC17875568
XP_006280584.2	XM_006280522.2	LOC17875397
XP_023642631.1	XM_023786863.1	LOC17877141
XP_023633433.1	XM_023777665.1	LOC111829034
XP_023633322.1	XM_023777554.1	LOC111828956
XP_006282276.1	XM_006282214.1	LOC17875817
XP_006280364.1	XM_006280302.2	LOC17874944
XP_023638315.1	XM_023782547.1	LOC17875495
XP_006282152.2	XM_006282090.2	LOC17875951
XP_006282242.2	XM_006282180.2	LOC17877370
XP_023633523.1	XM_023777755.1	LOC17877173
XP_006280394.1	XM_006280332.2	LOC17876076
XP_023636117.1	XM_023780349.1	LOC17876101
XP_023636120.1	XM_023780352.1	LOC17876101
XP_006282003.1	XM_006281941.1	LOC17874707
XP_023633434.1	XM_023777666.1	LOC111829035
XP_006280698.1	XM_006280636.2	LOC17875313
XP_006281054.1	XM_006280992.2	LOC17876818
XP_006280744.2	XM_006280682.2	LOC17876499
XP_023645188.1	XM_023789420.1	LOC111832534
XP_006281579.2	XM_006281517.2	LOC17876714
XP_023645196.1	XM_023789428.1	LOC17876714
XP_023645192.1	XM_023789424.1	LOC17876714
XP_023645195.1	XM_023789427.1	LOC17876714
XP_023633435.1	XM_023777667.1	LOC111829036
XP_006280164.1	XM_006280102.2	LOC17875769
XP_006280128.1	XM_006280066.2	LOC17876243
XP_006279798.1	XM_006279736.2	LOC17875071
XP_006280094.1	XM_006280032.2	LOC17874870
XP_006280116.2	XM_006280054.2	LOC17874875
XP_023637702.1	XM_023781934.1	LOC17874847
XP_006282302.1	XM_006282240.2	LOC17876963
XP_006282113.1	XM_006282051.2	LOC17875408
XP_023637712.1	XM_023781944.1	LOC17875408
XP_006280697.1	XM_006280635.2	LOC17876993
XP_023641327.1	XM_023785559.1	LOC17876634
XP_006282377.2	XM_006282315.2	LOC17876699
XP_006281512.1	XM_006281450.1	LOC17876351
XP_006280459.1	XM_006280397.2	LOC17876408
XP_006281387.1	XM_006281325.2	LOC17877010
XP_006279992.1	XM_006279930.2	LOC17875119
XP_023635694.1	XM_023779926.1	LOC17875119
XP_023635693.1	XM_023779925.1	LOC17875119
XP_006282294.1	XM_006282232.1	LOC17875948
XP_006280031.1	XM_006279969.2	LOC17875237
XP_006281590.1	XM_006281528.2	LOC17876796
XP_006280537.1	XM_006280475.2	LOC17876200
XP_006282138.1	XM_006282076.1	LOC17876378
XP_006279682.1	XM_006279620.2	LOC17874852
XP_006279833.1	XM_006279771.1	LOC17875692
XP_006281674.1	XM_006281612.1	LOC17875592
XP_006281710.1	XM_006281648.2	LOC17877357
XP_006281551.1	XM_006281489.2	LOC17874768
XP_006280984.1	XM_006280922.2	LOC17875026
XP_006279632.1	XM_006279570.2	LOC17877072
XP_006280577.1	XM_006280515.2	LOC17877177
XP_006282160.1	XM_006282098.2	LOC17876842
XP_023644778.1	XM_023789010.1	LOC17876842
XP_023644786.1	XM_023789018.1	LOC17876842
XP_023644783.1	XM_023789015.1	LOC17876842
XP_023642641.1	XM_023786873.1	LOC17875257
XP_006281699.1	XM_006281637.2	LOC17875257
XP_006280064.1	XM_006280002.2	LOC17874939
XP_006282065.1	XM_006282003.2	LOC17876539
XP_006280640.1	XM_006280578.2	LOC17876348
XP_006282297.2	XM_006282235.2	LOC17875775
XP_006280191.2	XM_006280129.2	LOC17875267
XP_006282019.1	XM_006281957.2	LOC17876521
XP_006280883.2	XM_006280821.2	LOC17875593
XP_006281217.1	XM_006281155.2	LOC17877261
XP_006281214.1	XM_006281152.2	LOC17874975
XP_006280004.1	XM_006279942.2	LOC17874796
XP_006279968.1	XM_006279906.2	LOC17876053
XP_023639542.1	XM_023783774.1	LOC111830925
XP_006280106.2	XM_006280044.2	LOC17875702
XP_006280609.1	XM_006280547.2	LOC17877275
XP_006281832.1	XM_006281770.2	LOC17875300
XP_006280734.1	XM_006280672.2	LOC17877089
XP_023639858.1	XM_023784090.1	LOC17876948
XP_023639863.1	XM_023784095.1	LOC17876948
XP_006280066.1	XM_006280004.2	LOC17876948
XP_006282092.1	XM_006282030.1	LOC17876747
XP_006281631.1	XM_006281569.2	LOC17876692
XP_006280175.2	XM_006280113.2	LOC17875124
XP_023633436.1	XM_023777668.1	LOC111829037
XP_006280904.1	XM_006280842.2	LOC17876975
XP_006281656.1	XM_006281594.1	LOC17874881
XP_006281898.1	XM_006281836.2	LOC17877325
XP_006280544.1	XM_006280482.2	LOC17876298
XP_006281849.2	XM_006281787.2	LOC17876337
XP_006281059.2	XM_006280997.2	LOC17875051
XP_006280855.1	XM_006280793.2	LOC17874607
XP_006281083.1	XM_006281021.2	LOC17876452
XP_006280458.1	XM_006280396.2	LOC17875285
XP_023643690.1	XM_023787922.1	LOC17875285
XP_006282052.1	XM_006281990.2	LOC17876955
XP_006281446.1	XM_006281384.2	LOC17876250
XP_006281003.1	XM_006280941.2	LOC17876316
XP_006280281.2	XM_006280219.2	LOC17876344
XP_023633536.1	XM_023777768.1	LOC17877015
XP_023633535.1	XM_023777767.1	LOC17877015
XP_006279467.1	XM_006279405.2	LOC17877015
XP_023636206.1	XM_023780438.1	LOC17875988
XP_006281938.1	XM_006281876.2	LOC17875187
XP_006282075.1	XM_006282013.2	LOC17876280
XP_006280693.1	XM_006280631.2	LOC17877238
XP_006281753.1	XM_006281691.1	LOC17877329
XP_023643421.1	XM_023787653.1	LOC17875766
XP_023643429.1	XM_023787661.1	LOC17875766
XP_006280455.1	XM_006280393.2	LOC17875737
XP_006280119.2	XM_006280057.2	LOC17877272
XP_006280169.1	XM_006280107.2	LOC17874885
XP_006280366.1	XM_006280304.2	LOC17876791
XP_006280367.1	XM_006280305.2	LOC17876791
XP_023637329.1	XM_023781561.1	LOC17875341
XP_023637327.1	XM_023781559.1	LOC17874799
XP_023633606.1	XM_023777838.1	LOC17877286
XP_006280162.1	XM_006280100.2	LOC17877286
XP_023633607.1	XM_023777839.1	LOC17877286
XP_006280161.1	XM_006280099.2	LOC17877286
XP_023633609.1	XM_023777841.1	LOC17876184
XP_023633610.1	XM_023777842.1	LOC17876184
XP_023642473.1	XM_023786705.1	LOC17876895
XP_023645857.1	XM_023790089.1	LOC17876154
XP_006281754.1	XM_006281692.2	LOC17876154
XP_023642225.1	XM_023786457.1	LOC17874987
XP_023642227.1	XM_023786459.1	LOC17874987
XP_006281136.1	XM_006281074.2	LOC17875503
XP_023643357.1	XM_023787589.1	LOC17875565
XP_006281903.1	XM_006281841.2	LOC17875565
XP_006280178.1	XM_006280116.2	LOC17876843
XP_006280457.1	XM_006280395.2	LOC17875606
XP_006281184.2	XM_006281122.2	LOC17876780
XP_023640894.1	XM_023785126.1	LOC17877189
XP_006279565.1	XM_006279503.2	LOC17877189
XP_023640761.1	XM_023784993.1	LOC17876057
XP_023640762.1	XM_023784994.1	LOC17876057
XP_006281801.1	XM_006281739.2	LOC17874621
XP_006279517.1	XM_006279455.2	LOC17874688
XP_023633475.1	XM_023777707.1	LOC17874688
XP_006281203.1	XM_006281141.2	LOC17875656
XP_006280810.1	XM_006280748.2	LOC17874620
XP_023642555.1	XM_023786787.1	LOC17876259
XP_006281918.1	XM_006281856.2	LOC17876259
XP_006280503.1	XM_006280441.2	LOC17875972
XP_023643899.1	XM_023788131.1	LOC17875972
XP_006281493.1	XM_006281431.2	LOC17875333
XP_023644391.1	XM_023788623.1	LOC17876685
XP_006281921.1	XM_006281859.2	LOC17876550
XP_006280431.1	XM_006280369.2	LOC17876304
XP_023643745.1	XM_023787977.1	LOC17876703
XP_023643749.1	XM_023787981.1	LOC17876703
XP_023643753.1	XM_023787985.1	LOC17876703
XP_023639792.1	XM_023784024.1	LOC111830971
XP_023639686.1	XM_023783918.1	LOC17876446
XP_006282146.1	XM_006282084.2	LOC17876446
XP_006280822.1	XM_006280760.2	LOC17874824
XP_006281454.1	XM_006281392.2	LOC17876903
XP_023633437.1	XM_023777669.1	LOC17876781
XP_006280363.1	XM_006280301.2	LOC17876600
XP_023635270.1	XM_023779502.1	LOC17876063
XP_006280383.1	XM_006280321.2	LOC17875293
XP_006282008.2	XM_006281946.2	LOC17876230
XP_006280926.1	XM_006280864.2	LOC17875421
XP_023636988.1	XM_023781220.1	LOC17875421
XP_023633438.1	XM_023777670.1	LOC111829039
XP_006281711.1	XM_006281649.2	LOC17875621
XP_006280783.1	XM_006280721.2	LOC17875256
XP_006280989.1	XM_006280927.2	LOC17875697
XP_006280469.1	XM_006280407.2	LOC17877354
XP_006281451.1	XM_006281389.2	LOC17876669
XP_006279856.1	XM_006279794.2	LOC17876674
XP_006279551.1	XM_006279489.2	LOC17876571
XP_006279936.1	XM_006279874.2	LOC17875971
XP_006281868.1	XM_006281806.2	LOC17875140
XP_006282346.1	XM_006282284.2	LOC17875569
XP_006282139.1	XM_006282077.2	LOC17876404
XP_006281983.1	XM_006281921.2	LOC17877359
XP_023632559.1	XM_023776791.1	LOC17874735
XP_023639116.1	XM_023783348.1	LOC17875909
XP_023639112.1	XM_023783344.1	LOC17875909
XP_023639124.1	XM_023783356.1	LOC17875909
XP_006281721.1	XM_006281659.2	LOC17876363
XP_023639104.1	XM_023783336.1	LOC17876363
XP_023633590.1	XM_023777822.1	LOC17875465
XP_006280030.1	XM_006279968.2	LOC17875465
XP_023633591.1	XM_023777823.1	LOC17875465
XP_006280691.1	XM_006280629.2	LOC17876811
XP_006280690.1	XM_006280628.2	LOC17876811
XP_023642235.1	XM_023786467.1	LOC17876211
XP_006281687.2	XM_006281625.2	LOC17876214
XP_006281978.1	XM_006281916.2	LOC17876303
XP_023633495.1	XM_023777727.1	LOC17874920
XP_006282179.2	XM_006282117.2	LOC17875646
XP_006282324.1	XM_006282262.2	LOC17876082
XP_006281993.1	XM_006281931.1	LOC17875957
XP_006281045.1	XM_006280983.2	LOC17875142
XP_006279771.1	XM_006279709.2	LOC17877355
XP_006281764.1	XM_006281702.2	LOC17876960
XP_006279662.1	XM_006279600.2	LOC17876758
XP_023633173.1	XM_023777405.1	LOC17875004
XP_023633439.1	XM_023777671.1	LOC17875374
XP_006282090.1	XM_006282028.2	LOC17875440
XP_023633298.1	XM_023777530.1	LOC17877339
XP_006279962.1	XM_006279900.2	LOC17877339
XP_023633569.1	XM_023777801.1	LOC17875591
XP_006281097.1	XM_006281035.2	LOC17877014
XP_006280873.1	XM_006280811.2	LOC17875696
XP_023639920.1	XM_023784152.1	LOC17875696
XP_023639280.1	XM_023783512.1	LOC17876370
XP_023639278.1	XM_023783510.1	LOC17876370
XP_006282301.1	XM_006282239.2	LOC17877343
XP_023641833.1	XM_023786065.1	LOC17875352
XP_006282095.1	XM_006282033.2	LOC17875433
XP_006279765.1	XM_006279703.2	LOC17876834
XP_023633261.1	XM_023777493.1	LOC17876834
XP_023633252.1	XM_023777484.1	LOC17876834
XP_006279767.1	XM_006279705.2	LOC17876862
XP_006280401.1	XM_006280339.2	LOC17877005
XP_023640284.1	XM_023784516.1	LOC17877005
XP_006280830.1	XM_006280768.2	LOC17876819
XP_006280543.1	XM_006280481.2	LOC17877195
XP_023645628.1	XM_023789860.1	LOC17876585
XP_006282313.1	XM_006282251.1	LOC17876585
XP_023641005.1	XM_023785237.1	LOC17875642
XP_023641010.1	XM_023785242.1	LOC111831245
XP_006279688.1	XM_006279626.2	LOC17875628
XP_023635882.1	XM_023780114.1	LOC17875795
XP_023635890.1	XM_023780122.1	LOC17875795
XP_023635877.1	XM_023780109.1	LOC111829930
XP_023635343.1	XM_023779575.1	LOC17876713
XP_006281018.1	XM_006280956.2	LOC17876713
XP_023635348.1	XM_023779580.1	LOC17876713
XP_006280572.1	XM_006280510.2	LOC17877163
XP_023635333.1	XM_023779565.1	LOC17876668
XP_023635731.1	XM_023779963.1	LOC17874863
XP_006280201.1	XM_006280139.2	LOC17875897
XP_006280012.1	XM_006279950.2	LOC17876974
XP_023642345.1	XM_023786577.1	LOC17875839
XP_023642342.1	XM_023786574.1	LOC17875839
XP_023633602.1	XM_023777834.1	LOC17875371
XP_023633601.1	XM_023777833.1	LOC17875371
XP_006280765.2	XM_006280703.2	LOC17875965
XP_006280451.1	XM_006280389.2	LOC17875347
XP_006281443.1	XM_006281381.2	LOC17875650
XP_006280517.1	XM_006280455.2	LOC17877052
XP_023633440.1	XM_023777672.1	LOC17875862
XP_006280595.1	XM_006280533.2	LOC17875681
XP_006281768.1	XM_006281706.2	LOC17876901
XP_006281693.1	XM_006281631.2	LOC17877145
XP_006280889.1	XM_006280827.2	LOC17874734
XP_023633441.1	XM_023777673.1	LOC17876517
XP_023633442.1	XM_023777674.1	LOC111829040
XP_006280748.1	XM_006280686.2	LOC17876050
XP_006281008.1	XM_006280946.2	LOC17874927
XP_006281367.1	XM_006281305.2	LOC17876576
XP_006282196.1	XM_006282134.2	LOC17874832
XP_023640210.1	XM_023784442.1	LOC17876295
XP_006281112.1	XM_006281050.2	LOC17876295
XP_006280092.1	XM_006280030.2	LOC17876458
XP_006281598.1	XM_006281536.1	LOC17877088
XP_006280803.1	XM_006280741.2	LOC17876120
XP_006279587.1	XM_006279525.2	LOC17876210
XP_006281076.2	XM_006281014.2	LOC17877055
XP_006281064.1	XM_006281002.2	LOC17874855
XP_006282034.1	XM_006281972.2	LOC17874728
XP_006279954.1	XM_006279892.2	LOC17875788
XP_023632690.1	XM_023776922.1	LOC17875388
XP_006282202.1	XM_006282140.2	LOC17874859
XP_006279635.1	XM_006279573.2	LOC17876411
XP_023633521.1	XM_023777753.1	LOC17876411
XP_023633522.1	XM_023777754.1	LOC17876411
XP_006280610.1	XM_006280548.2	LOC17875799
XP_006279685.2	XM_006279623.2	LOC17874699
XP_006281039.1	XM_006280977.2	LOC17875752
XP_006281038.1	XM_006280976.2	LOC17875752
XP_006281256.2	XM_006281194.2	LOC17876835
XP_006279913.1	XM_006279851.2	LOC17876366
XP_006282174.1	XM_006282112.2	LOC17876369
XP_006282064.1	XM_006282002.2	LOC17875073
XP_006281134.1	XM_006281072.2	LOC17876208
XP_006281048.1	XM_006280986.2	LOC17876153
XP_006282365.1	XM_006282303.2	LOC17875779
XP_006280728.1	XM_006280666.2	LOC17877287
XP_006280427.1	XM_006280365.2	LOC17875059
XP_023644765.1	XM_023788997.1	LOC17876515
XP_006279906.1	XM_006279844.2	LOC17875056
XP_006282124.1	XM_006282062.2	LOC17874898
XP_006280864.1	XM_006280802.2	LOC17875230
XP_006281035.2	XM_006280973.2	LOC17876854
XP_023638226.1	XM_023782458.1	LOC17876712
XP_023638223.1	XM_023782455.1	LOC17876712
XP_006280703.1	XM_006280641.2	LOC17877023
XP_006282015.1	XM_006281953.2	LOC17877126
XP_006280917.1	XM_006280855.2	LOC17875524
XP_006281449.1	XM_006281387.1	LOC17875281
XP_006279864.1	XM_006279802.1	LOC17876687
XP_006281617.1	XM_006281555.2	LOC17876376
XP_006279602.2	XM_006279540.2	LOC17876941
XP_006281265.1	XM_006281203.2	LOC17876891
XP_006280453.2	XM_006280391.2	LOC17876188
XP_006280255.1	XM_006280193.2	LOC17877149
XP_023636297.1	XM_023780529.1	LOC111830042
XP_006280331.1	XM_006280269.2	LOC17875763
XP_023636278.1	XM_023780510.1	LOC17875763
XP_023636288.1	XM_023780520.1	LOC17875959
XP_023636290.1	XM_023780522.1	LOC17875959
XP_006282328.1	XM_006282266.2	LOC17877227
XP_006280220.1	XM_006280158.2	LOC17875913
XP_023633443.1	XM_023777675.1	LOC111829041
XP_023639212.1	XM_023783444.1	LOC111830735
XP_006279846.1	XM_006279784.2	LOC17876773
XP_023641358.1	XM_023785590.1	LOC17875980
XP_006281969.1	XM_006281907.2	LOC17875980
XP_006280920.1	XM_006280858.2	LOC17874772
XP_006280123.1	XM_006280061.2	LOC17875382
XP_023643408.1	XM_023787640.1	LOC17874931
XP_023643419.1	XM_023787651.1	LOC17874931
XP_006280529.2	XM_006280467.2	LOC17874931
XP_006280579.2	XM_006280517.2	LOC17875413
XP_006282210.2	XM_006282148.2	LOC17876910
XP_023645663.1	XM_023789895.1	LOC111832589
XP_006280508.2	XM_006280446.2	LOC17875851
XP_006279581.1	XM_006279519.2	LOC17875450
XP_006280313.1	XM_006280251.2	LOC17876748
XP_006282111.1	XM_006282049.2	LOC17874627
XP_006279959.1	XM_006279897.2	LOC17876786
XP_006282309.1	XM_006282247.2	LOC17875457
XP_006280205.1	XM_006280143.2	LOC17875367
XP_006280999.1	XM_006280937.2	LOC17877146
XP_006280210.2	XM_006280148.2	LOC17876272
XP_006280820.2	XM_006280758.2	LOC17877313
XP_023633456.1	XM_023777688.1	LOC111829052
XP_006280167.1	XM_006280105.2	LOC17876857
XP_023642422.1	XM_023786654.1	LOC17876857
XP_006280949.1	XM_006280887.2	LOC17876606
XP_006280395.1	XM_006280333.2	LOC17875409
XP_023633444.1	XM_023777676.1	LOC111829042
XP_006280321.1	XM_006280259.2	LOC17876277
XP_006279839.2	XM_006279777.2	LOC17877209
XP_006280891.1	XM_006280829.2	LOC17875787
XP_006281467.1	XM_006281405.2	LOC17875694
XP_006282094.2	XM_006282032.2	LOC17877250
XP_006281223.1	XM_006281161.2	LOC17876830
XP_006281091.1	XM_006281029.2	LOC17875284
XP_023633589.1	XM_023777821.1	LOC17875284
XP_023633588.1	XM_023777820.1	LOC17875349
XP_023633586.1	XM_023777818.1	LOC17875349
XP_023633587.1	XM_023777819.1	LOC17875349
XP_006281155.2	XM_006281093.2	LOC17875854
XP_006280776.1	XM_006280714.2	LOC17877066
XP_006281027.1	XM_006280965.2	LOC17875502
XP_006279680.1	XM_006279618.2	LOC17876532
XP_006280650.1	XM_006280588.2	LOC17875631
XP_006281277.1	XM_006281215.2	LOC17875922
XP_023644150.1	XM_023788382.1	LOC17875922
XP_023644148.1	XM_023788380.1	LOC17875922
XP_023644146.1	XM_023788378.1	LOC17875922
XP_023644152.1	XM_023788384.1	LOC17875922
XP_023633022.1	XM_023777254.1	LOC17876433
XP_006280732.1	XM_006280670.2	LOC17876433
XP_006279516.1	XM_006279454.1	LOC17876465
XP_023645273.1	XM_023789505.1	LOC17875655
XP_023645277.1	XM_023789509.1	LOC17875655
XP_006280288.2	XM_006280226.2	LOC17876511
XP_006280287.1	XM_006280225.2	LOC17876511
XP_023641979.1	XM_023786211.1	LOC17876511
XP_006281131.1	XM_006281069.2	LOC17877310
