protein	mRNA	gene
XP_018449737.1	XM_018594235.1	LOC108821188
XP_018450962.1	XM_018595460.1	LOC108822395
XP_018450963.1	XM_018595461.1	LOC108822395
XP_018450964.1	XM_018595462.1	LOC108822395
XP_018450965.1	XM_018595463.1	LOC108822396
XP_018450966.1	XM_018595464.1	LOC108822397
XP_018450176.1	XM_018594674.1	LOC108821682
XP_018448404.1	XM_018592902.1	LOC108819885
XP_018449731.1	XM_018594229.1	LOC108821184
XP_018449730.1	XM_018594228.1	LOC108821184
XP_018449733.1	XM_018594231.1	LOC108821184
XP_018449732.1	XM_018594230.1	LOC108821184
XP_018451828.1	XM_018596326.1	LOC108823088
XP_018449310.1	XM_018593808.1	LOC108820799
XP_018449447.1	XM_018593945.1	LOC108820914
XP_018451562.1	XM_018596060.1	LOC108822870
XP_018451564.1	XM_018596062.1	LOC108822870
XP_018451403.1	XM_018595901.1	LOC108822744
XP_018447899.1	XM_018592397.1	LOC108819378
XP_018447285.1	XM_018591783.1	LOC108818837
XP_018451674.1	XM_018596172.1	LOC108822955
XP_018448405.1	XM_018592903.1	LOC108819886
XP_018451415.1	XM_018595913.1	LOC108822753
XP_018450755.1	XM_018595253.1	LOC108822220
XP_018450756.1	XM_018595254.1	LOC108822221
XP_018447891.1	XM_018592389.1	LOC108819372
XP_018447434.1	XM_018591932.1	LOC108818968
XP_018450220.1	XM_018594718.1	LOC108821728
XP_018450166.1	XM_018594664.1	LOC108821672
XP_018449753.1	XM_018594251.1	LOC108821206
XP_018449752.1	XM_018594250.1	LOC108821206
XP_018448406.1	XM_018592904.1	LOC108819887
XP_018448407.1	XM_018592905.1	LOC108819888
XP_018448408.1	XM_018592906.1	LOC108819889
XP_018448409.1	XM_018592907.1	LOC108819890
XP_018450015.1	XM_018594513.1	LOC108821482
XP_018447075.1	XM_018591573.1	LOC108818654
XP_018447076.1	XM_018591574.1	LOC108818655
XP_018447531.1	XM_018592029.1	LOC108819045
XP_018447530.1	XM_018592028.1	LOC108819045
XP_018448410.1	XM_018592908.1	LOC108819891
XP_018448025.1	XM_018592523.1	LOC108819481
XP_018450974.1	XM_018595472.1	LOC108822403
XP_018450975.1	XM_018595473.1	LOC108822405
XP_018450976.1	XM_018595474.1	LOC108822406
XP_018450973.1	XM_018595471.1	LOC108822402
XP_018448083.1	XM_018592581.1	LOC108819526
XP_018448082.1	XM_018592580.1	LOC108819525
XP_018450273.1	XM_018594771.1	LOC108821778
XP_018447464.1	XM_018591962.1	LOC108818985
XP_018447520.1	XM_018592018.1	LOC108819035
XP_018447518.1	XM_018592016.1	LOC108819032
XP_018447519.1	XM_018592017.1	LOC108819034
XP_018448411.1	XM_018592909.1	LOC108819892
XP_018449870.1	XM_018594368.1	LOC108821325
XP_018447810.1	XM_018592308.1	LOC108819300
XP_018450012.1	XM_018594510.1	LOC108821478
XP_018450168.1	XM_018594666.1	LOC108821673
XP_018451168.1	XM_018595666.1	LOC108822552
XP_018451167.1	XM_018595665.1	LOC108822551
XP_018451165.1	XM_018595663.1	LOC108822548
XP_018451166.1	XM_018595664.1	LOC108822550
XP_018451164.1	XM_018595662.1	LOC108822547
XP_018450110.1	XM_018594608.1	LOC108821609
XP_018450301.1	XM_018594799.1	LOC108821804
XP_018450300.1	XM_018594798.1	LOC108821804
XP_018450296.1	XM_018594794.1	LOC108821800
XP_018450304.1	XM_018594802.1	LOC108821806
XP_018450297.1	XM_018594795.1	LOC108821801
XP_018450303.1	XM_018594801.1	LOC108821805
XP_018450305.1	XM_018594803.1	LOC108821807
XP_018448412.1	XM_018592910.1	LOC108819893
XP_018450298.1	XM_018594796.1	LOC108821802
XP_018450299.1	XM_018594797.1	LOC108821802
XP_018450214.1	XM_018594712.1	LOC108821721
XP_018450213.1	XM_018594711.1	LOC108821720
XP_018451220.1	XM_018595718.1	LOC108822600
XP_018449653.1	XM_018594151.1	LOC108821102
XP_018447677.1	XM_018592175.1	LOC108819180
XP_018447191.1	XM_018591689.1	LOC108818755
XP_018451649.1	XM_018596147.1	LOC108822937
XP_018451648.1	XM_018596146.1	LOC108822937
XP_018451023.1	XM_018595521.1	LOC108822446
XP_018449260.1	XM_018593758.1	LOC108820749
XP_018450144.1	XM_018594642.1	LOC108821645
XP_018447585.1	XM_018592083.1	LOC108819093
XP_018447552.1	XM_018592050.1	LOC108819062
XP_018449814.1	XM_018594312.1	LOC108821265
XP_018449816.1	XM_018594314.1	LOC108821265
XP_018449745.1	XM_018594243.1	LOC108821198
XP_018449251.1	XM_018593749.1	LOC108820742
XP_018449889.1	XM_018594387.1	LOC108821346
XP_018450342.1	XM_018594840.1	LOC108821852
XP_018449521.1	XM_018594019.1	LOC108820973
XP_018450210.1	XM_018594708.1	LOC108821716
XP_018449390.1	XM_018593888.1	LOC108820867
XP_018450201.1	XM_018594699.1	LOC108821706
XP_018449101.1	XM_018593599.1	LOC108820620
XP_018449273.1	XM_018593771.1	LOC108820764
XP_018450328.1	XM_018594826.1	LOC108821836
XP_018449280.1	XM_018593778.1	LOC108820770
XP_018450327.1	XM_018594825.1	LOC108821835
XP_018447864.1	XM_018592362.1	LOC108819348
XP_018447141.1	XM_018591639.1	LOC108818715
XP_018447818.1	XM_018592316.1	LOC108819306
XP_018449233.1	XM_018593731.1	LOC108820722
XP_018449234.1	XM_018593732.1	LOC108820722
XP_018449232.1	XM_018593730.1	LOC108820722
XP_018449265.1	XM_018593763.1	LOC108820756
XP_018450249.1	XM_018594747.1	LOC108821755
XP_018447559.1	XM_018592057.1	LOC108819068
XP_018448150.1	XM_018592648.1	LOC108819592
XP_018447922.1	XM_018592420.1	LOC108819397
XP_018447496.1	XM_018591994.1	LOC108819010
XP_018448413.1	XM_018592911.1	LOC108819895
XP_018449189.1	XM_018593687.1	LOC108820689
XP_018450014.1	XM_018594512.1	LOC108821480
XP_018447085.1	XM_018591583.1	LOC108818664
XP_018447084.1	XM_018591582.1	LOC108818664
XP_018447083.1	XM_018591581.1	LOC108818663
XP_018447082.1	XM_018591580.1	LOC108818663
XP_018448414.1	XM_018592912.1	LOC108819896
XP_018450358.1	XM_018594856.1	LOC108821868
XP_018448415.1	XM_018592913.1	LOC108819897
XP_018450359.1	XM_018594857.1	LOC108821870
XP_018450360.1	XM_018594858.1	LOC108821871
XP_018450361.1	XM_018594859.1	LOC108821872
XP_018450363.1	XM_018594861.1	LOC108821872
XP_018450364.1	XM_018594862.1	LOC108821874
XP_018450365.1	XM_018594863.1	LOC108821874
XP_018448416.1	XM_018592914.1	LOC108819899
XP_018450366.1	XM_018594864.1	LOC108821875
XP_018450367.1	XM_018594865.1	LOC108821877
XP_018448011.1	XM_018592509.1	LOC108819468
XP_018448012.1	XM_018592510.1	LOC108819471
XP_018448013.1	XM_018592511.1	LOC108819471
XP_018448015.1	XM_018592513.1	LOC108819473
XP_018448017.1	XM_018592515.1	LOC108819475
XP_018448018.1	XM_018592516.1	LOC108819475
XP_018450170.1	XM_018594668.1	LOC108821676
XP_018447563.1	XM_018592061.1	LOC108819072
XP_018449195.1	XM_018593693.1	LOC108820695
XP_018449684.1	XM_018594182.1	LOC108821132
XP_018449683.1	XM_018594181.1	LOC108821132
XP_018447944.1	XM_018592442.1	LOC108819411
XP_018448417.1	XM_018592915.1	LOC108819900
XP_018448418.1	XM_018592916.1	LOC108819901
XP_018448420.1	XM_018592918.1	LOC108819902
XP_018448421.1	XM_018592919.1	LOC108819903
XP_018451553.1	XM_018596051.1	LOC108822864
XP_018449597.1	XM_018594095.1	LOC108821050
XP_018449380.1	XM_018593878.1	LOC108820858
XP_018451427.1	XM_018595925.1	LOC108822765
XP_018451428.1	XM_018595926.1	LOC108822765
XP_018451726.1	XM_018596224.1	LOC108823001
XP_018447305.1	XM_018591803.1	LOC108818856
XP_018449767.1	XM_018594265.1	LOC108821219
XP_018448422.1	XM_018592920.1	LOC108819904
XP_018450130.1	XM_018594628.1	LOC108821631
XP_018449515.1	XM_018594013.1	LOC108820967
XP_018450324.1	XM_018594822.1	LOC108821828
XP_018447516.1	XM_018592014.1	LOC108819030
XP_018450914.1	XM_018595412.1	LOC108822361
XP_018450915.1	XM_018595413.1	LOC108822362
XP_018448423.1	XM_018592921.1	LOC108819906
XP_018450912.1	XM_018595410.1	LOC108822358
XP_018450911.1	XM_018595409.1	LOC108822357
XP_018450910.1	XM_018595408.1	LOC108822356
XP_018450909.1	XM_018595407.1	LOC108822355
XP_018450913.1	XM_018595411.1	LOC108822360
XP_018447981.1	XM_018592479.1	LOC108819439
XP_018449981.1	XM_018594479.1	LOC108821437
XP_018447650.1	XM_018592148.1	LOC108819158
XP_018450137.1	XM_018594635.1	LOC108821638
XP_018450678.1	XM_018595176.1	LOC108822151
XP_018450028.1	XM_018594526.1	LOC108821509
XP_018450069.1	XM_018594567.1	LOC108821562
XP_018451441.1	XM_018595939.1	LOC108822777
XP_018451021.1	XM_018595519.1	LOC108822444
XP_018451020.1	XM_018595518.1	LOC108822443
XP_018447978.1	XM_018592476.1	LOC108819436
XP_018447376.1	XM_018591874.1	LOC108818921
XP_018448424.1	XM_018592922.1	LOC108819909
XP_018449584.1	XM_018594082.1	LOC108821035
XP_018451416.1	XM_018595914.1	LOC108822754
XP_018450998.1	XM_018595496.1	LOC108822429
XP_018450997.1	XM_018595495.1	LOC108822428
XP_018449978.1	XM_018594476.1	LOC108821434
XP_018449329.1	XM_018593827.1	LOC108820819
XP_018451783.1	XM_018596281.1	LOC108823054
XP_018450215.1	XM_018594713.1	LOC108821722
XP_018449654.1	XM_018594152.1	LOC108821103
XP_018449681.1	XM_018594179.1	LOC108821130
XP_018447474.1	XM_018591972.1	LOC108818992
XP_018448081.1	XM_018592579.1	LOC108819524
XP_018448426.1	XM_018592924.1	LOC108819911
XP_018448151.1	XM_018592649.1	LOC108819593
XP_018447674.1	XM_018592172.1	LOC108819176
XP_018450624.1	XM_018595122.1	LOC108822102
XP_018450625.1	XM_018595123.1	LOC108822102
XP_018449281.1	XM_018593779.1	LOC108820772
XP_018450418.1	XM_018594916.1	LOC108821925
XP_018450061.1	XM_018594559.1	LOC108821554
XP_018450929.1	XM_018595427.1	LOC108822371
XP_018450930.1	XM_018595428.1	LOC108822371
XP_018447938.1	XM_018592436.1	LOC108819405
XP_018451745.1	XM_018596243.1	LOC108823015
XP_018451345.1	XM_018595843.1	LOC108822698
XP_018451346.1	XM_018595844.1	LOC108822699
XP_018451344.1	XM_018595842.1	LOC108822697
XP_018449324.1	XM_018593822.1	LOC108820815
XP_018449323.1	XM_018593821.1	LOC108820815
XP_018450087.1	XM_018594585.1	LOC108821582
XP_018450051.1	XM_018594549.1	LOC108821543
XP_018449398.1	XM_018593896.1	LOC108820875
XP_018448427.1	XM_018592925.1	LOC108819913
XP_018449915.1	XM_018594413.1	LOC108821376
XP_018447227.1	XM_018591725.1	LOC108818791
XP_018447430.1	XM_018591928.1	LOC108818963
XP_018449790.1	XM_018594288.1	LOC108821241
XP_018447745.1	XM_018592243.1	LOC108819239
XP_018449991.1	XM_018594489.1	LOC108821450
XP_018450516.1	XM_018595014.1	LOC108822001
XP_018450518.1	XM_018595016.1	LOC108822002
XP_018450515.1	XM_018595013.1	LOC108822000
XP_018447047.1	XM_018591545.1	LOC108818633
XP_018447048.1	XM_018591546.1	LOC108818634
XP_018447049.1	XM_018591547.1	LOC108818634
XP_018450112.1	XM_018594610.1	LOC108821610
XP_018450111.1	XM_018594609.1	LOC108821610
XP_018450706.1	XM_018595204.1	LOC108822180
XP_018450707.1	XM_018595205.1	LOC108822180
XP_018450708.1	XM_018595206.1	LOC108822181
XP_018450709.1	XM_018595207.1	LOC108822181
XP_018450712.1	XM_018595210.1	LOC108822184
XP_018450705.1	XM_018595203.1	LOC108822179
XP_018450711.1	XM_018595209.1	LOC108822183
XP_018450710.1	XM_018595208.1	LOC108822183
XP_018448087.1	XM_018592585.1	LOC108819530
XP_018447352.1	XM_018591850.1	LOC108818899
XP_018447354.1	XM_018591852.1	LOC108818900
XP_018447353.1	XM_018591851.1	LOC108818900
XP_018449557.1	XM_018594055.1	LOC108821009
XP_018447834.1	XM_018592332.1	LOC108819317
XP_018449639.1	XM_018594137.1	LOC108821090
XP_018451421.1	XM_018595919.1	LOC108822760
XP_018451420.1	XM_018595918.1	LOC108822759
XP_018449729.1	XM_018594227.1	LOC108821183
XP_018450054.1	XM_018594552.1	LOC108821545
XP_018450138.1	XM_018594636.1	LOC108821639
XP_018448428.1	XM_018592926.1	LOC108819915
XP_018451552.1	XM_018596050.1	LOC108822863
XP_018451550.1	XM_018596048.1	LOC108822862
XP_018451494.1	XM_018595992.1	LOC108822816
XP_018451493.1	XM_018595991.1	LOC108822816
XP_018451492.1	XM_018595990.1	LOC108822816
XP_018451495.1	XM_018595993.1	LOC108822818
XP_018447360.1	XM_018591858.1	LOC108818905
XP_018447429.1	XM_018591927.1	LOC108818962
XP_018448429.1	XM_018592927.1	LOC108819916
XP_018447433.1	XM_018591931.1	LOC108818967
XP_018448430.1	XM_018592928.1	LOC108819917
XP_018447528.1	XM_018592026.1	LOC108819042
XP_018447526.1	XM_018592024.1	LOC108819040
XP_018447527.1	XM_018592025.1	LOC108819041
XP_018449582.1	XM_018594080.1	LOC108821032
XP_018449581.1	XM_018594079.1	LOC108821032
XP_018450204.1	XM_018594702.1	LOC108821711
XP_018447467.1	XM_018591965.1	LOC108818987
XP_018450670.1	XM_018595168.1	LOC108822141
XP_018447935.1	XM_018592433.1	LOC108819403
XP_018447897.1	XM_018592395.1	LOC108819377
XP_018447898.1	XM_018592396.1	LOC108819377
XP_018449536.1	XM_018594034.1	LOC108820990
XP_018449533.1	XM_018594031.1	LOC108820989
XP_018449534.1	XM_018594032.1	LOC108820989
XP_018450088.1	XM_018594586.1	LOC108821583
XP_018450089.1	XM_018594587.1	LOC108821583
XP_018448097.1	XM_018592595.1	LOC108819539
XP_018451237.1	XM_018595735.1	LOC108822614
XP_018451239.1	XM_018595737.1	LOC108822615
XP_018451240.1	XM_018595738.1	LOC108822615
XP_018451238.1	XM_018595736.1	LOC108822615
XP_018449798.1	XM_018594296.1	LOC108821251
XP_018450419.1	XM_018594917.1	LOC108821926
XP_018450420.1	XM_018594918.1	LOC108821927
XP_018450424.1	XM_018594922.1	LOC108821928
XP_018450423.1	XM_018594921.1	LOC108821928
XP_018450422.1	XM_018594920.1	LOC108821928
XP_018448431.1	XM_018592929.1	LOC108819919
XP_018450425.1	XM_018594923.1	LOC108821929
XP_018450426.1	XM_018594924.1	LOC108821930
XP_018450427.1	XM_018594925.1	LOC108821930
XP_018450428.1	XM_018594926.1	LOC108821931
XP_018450429.1	XM_018594927.1	LOC108821932
XP_018447502.1	XM_018592000.1	LOC108819016
XP_018450205.1	XM_018594703.1	LOC108821712
XP_018449899.1	XM_018594397.1	LOC108821356
XP_018450002.1	XM_018594500.1	LOC108821465
XP_018447694.1	XM_018592192.1	LOC108819195
XP_018451542.1	XM_018596040.1	LOC108822853
XP_018451543.1	XM_018596041.1	LOC108822854
XP_018448028.1	XM_018592526.1	LOC108819484
XP_018449949.1	XM_018594447.1	LOC108821407
XP_018450640.1	XM_018595138.1	LOC108822117
XP_018450641.1	XM_018595139.1	LOC108822118
XP_018450638.1	XM_018595136.1	LOC108822116
XP_018450639.1	XM_018595137.1	LOC108822116
XP_018451801.1	XM_018596299.1	LOC108823070
XP_018448432.1	XM_018592930.1	LOC108819922
XP_018448433.1	XM_018592931.1	LOC108819923
XP_018447212.1	XM_018591710.1	LOC108818774
XP_018447838.1	XM_018592336.1	LOC108819322
XP_018447207.1	XM_018591705.1	LOC108818770
XP_018447208.1	XM_018591706.1	LOC108818771
XP_018450648.1	XM_018595146.1	LOC108822125
XP_018450656.1	XM_018595154.1	LOC108822130
XP_018450659.1	XM_018595157.1	LOC108822130
XP_018450657.1	XM_018595155.1	LOC108822130
XP_018450655.1	XM_018595153.1	LOC108822130
XP_018450661.1	XM_018595159.1	LOC108822132
XP_018450647.1	XM_018595145.1	LOC108822124
XP_018450663.1	XM_018595161.1	LOC108822134
XP_018450649.1	XM_018595147.1	LOC108822126
XP_018450652.1	XM_018595150.1	LOC108822128
XP_018450654.1	XM_018595152.1	LOC108822128
XP_018450653.1	XM_018595151.1	LOC108822128
XP_018450651.1	XM_018595149.1	LOC108822128
XP_018450660.1	XM_018595158.1	LOC108822131
XP_018450650.1	XM_018595148.1	LOC108822127
XP_018450662.1	XM_018595160.1	LOC108822133
XP_018449522.1	XM_018594020.1	LOC108820974
XP_018449523.1	XM_018594021.1	LOC108820975
XP_018448434.1	XM_018592932.1	LOC108819924
XP_018451890.1	XM_018596388.1	LOC108823123
XP_018451896.1	XM_018596394.1	LOC108823125
XP_018451895.1	XM_018596393.1	LOC108823125
XP_018451894.1	XM_018596392.1	LOC108823125
XP_018451893.1	XM_018596391.1	LOC108823125
XP_018451897.1	XM_018596395.1	LOC108823125
XP_018451892.1	XM_018596390.1	LOC108823124
XP_018451891.1	XM_018596389.1	LOC108823124
XP_018449963.1	XM_018594461.1	LOC108821420
XP_018448435.1	XM_018592933.1	LOC108819925
XP_018448436.1	XM_018592934.1	LOC108819926
XP_018447976.1	XM_018592474.1	LOC108819432
XP_018447918.1	XM_018592416.1	LOC108819394
XP_018450351.1	XM_018594849.1	LOC108821861
XP_018447657.1	XM_018592155.1	LOC108819165
XP_018448437.1	XM_018592935.1	LOC108819927
XP_018450289.1	XM_018594787.1	LOC108821793
XP_018448438.1	XM_018592936.1	LOC108819928
XP_018450158.1	XM_018594656.1	LOC108821661
XP_018449463.1	XM_018593961.1	LOC108820929
XP_018447705.1	XM_018592203.1	LOC108819207
XP_018449393.1	XM_018593891.1	LOC108820871
XP_018447655.1	XM_018592153.1	LOC108819162
XP_018451447.1	XM_018595945.1	LOC108822784
XP_018451446.1	XM_018595944.1	LOC108822782
XP_018451454.1	XM_018595952.1	LOC108822789
XP_018451453.1	XM_018595951.1	LOC108822788
XP_018449988.1	XM_018594486.1	LOC108821446
XP_018448439.1	XM_018592937.1	LOC108819929
XP_018447626.1	XM_018592124.1	LOC108819136
XP_018451193.1	XM_018595691.1	LOC108822579
XP_018451194.1	XM_018595692.1	LOC108822579
XP_018451195.1	XM_018595693.1	LOC108822579
XP_018451196.1	XM_018595694.1	LOC108822581
XP_018451197.1	XM_018595695.1	LOC108822581
XP_018450291.1	XM_018594789.1	LOC108821795
XP_018448440.1	XM_018592938.1	LOC108819931
XP_018448441.1	XM_018592939.1	LOC108819932
XP_018447277.1	XM_018591775.1	LOC108818834
XP_018447279.1	XM_018591777.1	LOC108818834
XP_018447278.1	XM_018591776.1	LOC108818834
XP_018447280.1	XM_018591778.1	LOC108818834
XP_018447953.1	XM_018592451.1	LOC108819418
XP_018451359.1	XM_018595857.1	LOC108822712
XP_018451360.1	XM_018595858.1	LOC108822713
XP_018449989.1	XM_018594487.1	LOC108821448
XP_018449990.1	XM_018594488.1	LOC108821449
XP_018448072.1	XM_018592570.1	LOC108819515
XP_018450822.1	XM_018595320.1	LOC108822281
XP_018450825.1	XM_018595323.1	LOC108822283
XP_018450824.1	XM_018595322.1	LOC108822283
XP_018450823.1	XM_018595321.1	LOC108822282
XP_018450826.1	XM_018595324.1	LOC108822285
XP_018450441.1	XM_018594939.1	LOC108821944
XP_018451902.1	XM_018596400.1	LOC108823128
XP_018451898.1	XM_018596396.1	LOC108823127
XP_018451900.1	XM_018596398.1	LOC108823127
XP_018451901.1	XM_018596399.1	LOC108823127
XP_018448024.1	XM_018592522.1	LOC108819480
XP_018448023.1	XM_018592521.1	LOC108819480
XP_018449676.1	XM_018594174.1	LOC108821126
XP_018449675.1	XM_018594173.1	LOC108821126
XP_018447710.1	XM_018592208.1	LOC108819211
XP_018451436.1	XM_018595934.1	LOC108822773
XP_018451438.1	XM_018595936.1	LOC108822774
XP_018447579.1	XM_018592077.1	LOC108819087
XP_018448048.1	XM_018592546.1	LOC108819498
XP_018447808.1	XM_018592306.1	LOC108819297
XP_018447809.1	XM_018592307.1	LOC108819299
XP_018447492.1	XM_018591990.1	LOC108819006
XP_018448036.1	XM_018592534.1	LOC108819490
XP_018448442.1	XM_018592940.1	LOC108819933
XP_018450006.1	XM_018594504.1	LOC108821473
XP_018447630.1	XM_018592128.1	LOC108819139
XP_018447629.1	XM_018592127.1	LOC108819139
XP_018449604.1	XM_018594102.1	LOC108821057
XP_018449603.1	XM_018594101.1	LOC108821056
XP_018449563.1	XM_018594061.1	LOC108821015
XP_018447335.1	XM_018591833.1	LOC108818884
XP_018448444.1	XM_018592942.1	LOC108819934
XP_018447334.1	XM_018591832.1	LOC108818883
XP_018448445.1	XM_018592943.1	LOC108819935
XP_018450545.1	XM_018595043.1	LOC108822031
XP_018450171.1	XM_018594669.1	LOC108821678
XP_018449590.1	XM_018594088.1	LOC108821041
XP_018450319.1	XM_018594817.1	LOC108821824
XP_018449377.1	XM_018593875.1	LOC108820855
XP_018450984.1	XM_018595482.1	LOC108822418
XP_018450985.1	XM_018595483.1	LOC108822418
XP_018450988.1	XM_018595486.1	LOC108822420
XP_018450987.1	XM_018595485.1	LOC108822419
XP_018447936.1	XM_018592434.1	LOC108819404
XP_018447937.1	XM_018592435.1	LOC108819404
XP_018448446.1	XM_018592944.1	LOC108819936
XP_018450169.1	XM_018594667.1	LOC108821675
XP_018448447.1	XM_018592945.1	LOC108819937
XP_018450017.1	XM_018594515.1	LOC108821485
XP_018448448.1	XM_018592946.1	LOC108819938
XP_018447803.1	XM_018592301.1	LOC108819294
XP_018448449.1	XM_018592947.1	LOC108819939
XP_018448450.1	XM_018592948.1	LOC108819942
XP_018450174.1	XM_018594672.1	LOC108821681
XP_018450175.1	XM_018594673.1	LOC108821681
XP_018448451.1	XM_018592949.1	LOC108819943
XP_018450172.1	XM_018594670.1	LOC108821679
XP_018450173.1	XM_018594671.1	LOC108821679
XP_018450133.1	XM_018594631.1	LOC108821634
XP_018449387.1	XM_018593885.1	LOC108820864
XP_018448077.1	XM_018592575.1	LOC108819521
XP_018447241.1	XM_018591739.1	LOC108818805
XP_018449833.1	XM_018594331.1	LOC108821282
XP_018450410.1	XM_018594908.1	LOC108821915
XP_018448453.1	XM_018592951.1	LOC108819944
XP_018450412.1	XM_018594910.1	LOC108821918
XP_018450407.1	XM_018594905.1	LOC108821912
XP_018450409.1	XM_018594907.1	LOC108821914
XP_018450406.1	XM_018594904.1	LOC108821911
XP_018450405.1	XM_018594903.1	LOC108821911
XP_018448454.1	XM_018592952.1	LOC108819945
XP_018450408.1	XM_018594906.1	LOC108821913
XP_018450411.1	XM_018594909.1	LOC108821917
XP_018449565.1	XM_018594063.1	LOC108821017
XP_018447966.1	XM_018592464.1	LOC108819429
XP_018450093.1	XM_018594591.1	LOC108821588
XP_018451262.1	XM_018595760.1	LOC108822631
XP_018450720.1	XM_018595218.1	LOC108822193
XP_018450719.1	XM_018595217.1	LOC108822191
XP_018450718.1	XM_018595216.1	LOC108822190
XP_018450156.1	XM_018594654.1	LOC108821659
XP_018449855.1	XM_018594353.1	LOC108821309
XP_018451548.1	XM_018596046.1	LOC108822860
XP_018451547.1	XM_018596045.1	LOC108822858
XP_018448455.1	XM_018592953.1	LOC108819946
XP_018450018.1	XM_018594516.1	LOC108821490
XP_018447544.1	XM_018592042.1	LOC108819056
XP_018447124.1	XM_018591622.1	LOC108818699
XP_018448456.1	XM_018592954.1	LOC108819948
XP_018450350.1	XM_018594848.1	LOC108821859
XP_018451802.1	XM_018596300.1	LOC108823071
XP_018449901.1	XM_018594399.1	LOC108821357
XP_018450580.1	XM_018595078.1	LOC108822066
XP_018450582.1	XM_018595080.1	LOC108822068
XP_018450583.1	XM_018595081.1	LOC108822068
XP_018450581.1	XM_018595079.1	LOC108822067
XP_018449580.1	XM_018594078.1	LOC108821031
XP_018449750.1	XM_018594248.1	LOC108821204
XP_018449429.1	XM_018593927.1	LOC108820897
XP_018449428.1	XM_018593926.1	LOC108820897
XP_018448457.1	XM_018592955.1	LOC108819949
XP_018447883.1	XM_018592381.1	LOC108819364
XP_018447529.1	XM_018592027.1	LOC108819043
XP_018449259.1	XM_018593757.1	LOC108820748
XP_018449258.1	XM_018593756.1	LOC108820748
XP_018447832.1	XM_018592330.1	LOC108819316
