protein	mRNA	gene
XP_048617839.1	XM_048761882.1	LOC106348776
XP_048617840.1	XM_048761883.1	LOC106348776
XP_048617835.1	XM_048761878.1	LOC106348776
XP_048617845.1	XM_048761888.1	LOC106348776
XP_048617844.1	XM_048761887.1	LOC106348776
XP_048617842.1	XM_048761885.1	LOC106348776
XP_048617846.1	XM_048761889.1	LOC106348776
XP_048617843.1	XM_048761886.1	LOC106348776
XP_048617836.1	XM_048761879.1	LOC106348776
XP_048617834.1	XM_048761877.1	LOC106348776
XP_048617841.1	XM_048761884.1	LOC106348776
XP_013644035.2	XM_013788581.3	LOC106348774
XP_048617847.1	XM_048761890.1	LOC125589598
XP_013647282.2	XM_013791828.3	LOC106352158
XP_013643858.2	XM_013788404.3	LOC106348638
XP_013643859.2	XM_013788405.3	LOC106348639
XP_048617848.1	XM_048761891.1	LOC125589600
XP_013647283.2	XM_013791829.3	LOC106352159
XP_048617849.1	XM_048761892.1	LOC106382221
XP_048617850.1	XM_048761893.1	LOC106382221
XP_013677660.3	XM_013822206.3	LOC106382222
XP_013643865.1	XM_013788411.3	LOC106348644
XP_048617853.1	XM_048761896.1	LOC106348646
XP_013643866.2	XM_013788412.3	LOC106348645
XP_048617851.1	XM_048761894.1	LOC106348647
XP_048617852.1	XM_048761895.1	LOC106348647
XP_013643872.2	XM_013788418.3	LOC106348648
XP_013643877.2	XM_013788423.3	LOC106348650
XP_013643875.2	XM_013788421.3	LOC106348650
XP_013643874.2	XM_013788420.3	LOC106348650
XP_013643873.2	XM_013788419.3	LOC106348650
XP_013643878.2	XM_013788424.3	LOC106348650
XP_013643879.1	XM_013788425.3	LOC106348651
XP_048617855.1	XM_048761898.1	LOC106382233
XP_048617856.1	XM_048761899.1	LOC106382233
XP_048617854.1	XM_048761897.1	LOC106382233
XP_013677676.1	XM_013822222.3	LOC106382233
XP_013677675.1	XM_013822221.3	LOC106382233
XP_022552880.1	XM_022697159.2	LOC106382233
XP_013643884.1	XM_013788430.3	LOC106348654
XP_022552882.2	XM_022697161.2	LOC111203380
XP_022552881.2	XM_022697160.2	LOC111203380
XP_013643887.2	XM_013788433.3	LOC106348657
XP_022561937.2	XM_022706216.2	LOC106348657
XP_048620229.1	XM_048764272.1	LOC106350675
XP_013643889.2	XM_013788435.3	LOC106348658
XP_013643890.2	XM_013788436.3	LOC106348659
XP_013643891.2	XM_013788437.3	LOC106348659
XP_048617857.1	XM_048761900.1	LOC106382240
XP_013677689.3	XM_013822235.3	LOC106382241
XP_013677690.2	XM_013822236.3	LOC106382242
XP_048617858.1	XM_048761901.1	LOC106382243
XP_048617859.1	XM_048761902.1	LOC125589606
XP_013643900.2	XM_013788446.3	LOC106348664
XP_048617860.1	XM_048761903.1	LOC106347555
XP_048617861.1	XM_048761904.1	LOC106347555
XP_048617862.1	XM_048761905.1	LOC125589608
XP_048617863.1	XM_048761906.1	LOC125589611
XP_048620230.1	XM_048764273.1	LOC125590635
XP_048620231.1	XM_048764274.1	LOC125590636
XP_022569950.2	XM_022714229.2	LOC111212653
XP_013707194.2	XM_013851740.3	LOC106411061
XP_013643902.2	XM_013788448.3	LOC106348666
XP_013707498.2	XM_013852044.3	LOC106411302
XP_048617866.1	XM_048761909.1	LOC106411302
XP_013707575.2	XM_013852121.3	LOC106411372
XP_013707576.2	XM_013852122.3	LOC106411372
XP_048617864.1	XM_048761907.1	LOC106411371
XP_048617865.1	XM_048761908.1	LOC106411371
XP_048617867.1	XM_048761910.1	LOC106352162
XP_013647288.2	XM_013791834.3	LOC106352162
XP_048620232.1	XM_048764275.1	LOC125590637
XP_013705718.3	XM_013850264.3	LOC106409680
XP_013703851.1	XM_013848397.3	LOC106407524
XP_013704921.1	XM_013849467.3	LOC106408761
XP_013645987.1	XM_013790533.1	LOC106350683
XP_013645988.1	XM_013790534.1	LOC106350685
XP_022561805.1	XM_022706084.2	LOC106348672
XP_048617868.1	XM_048761911.1	LOC106348672
XP_013643911.1	XM_013788457.3	LOC106348672
XP_013643912.1	XM_013788458.3	LOC106348672
XP_048617869.1	XM_048761912.1	LOC106352166
XP_013647291.1	XM_013791837.3	BNAC07G28020D
XP_022562129.1	XM_022706408.2	LOC106348674
XP_022562130.1	XM_022706409.2	LOC106348674
XP_013643915.1	XM_013788461.3	LOC106348674
XP_013643914.1	XM_013788460.3	LOC106348673
XP_013707421.2	XM_013851967.3	LOC106411248
XP_013707422.2	XM_013851968.3	LOC106411248
XP_013643918.1	XM_013788464.3	LOC106348677
XP_048617871.1	XM_048761914.1	LOC106348678
XP_048617870.1	XM_048761913.1	LOC106348678
XP_022561907.2	XM_022706186.2	LOC106348678
XP_048617872.1	XM_048761915.1	LOC106348678
XP_048620233.1	XM_048764276.1	LOC106348680
XP_013643919.1	XM_013788465.2	LOC106348679
XP_048617876.1	XM_048761919.1	LOC106348685
XP_048617874.1	XM_048761917.1	LOC106348682
XP_048617873.1	XM_048761916.1	LOC106348682
XP_013643925.1	XM_013788471.3	LOC106348682
XP_048617875.1	XM_048761918.1	LOC125589617
XP_013706039.1	XM_013850585.3	LOC106410090
XP_013643924.1	XM_013788470.3	LOC106348681
XP_013643923.1	XM_013788469.3	LOC106348681
XP_013643922.1	XM_013788468.3	LOC106348681
XP_048617877.1	XM_048761920.1	LOC106407452
XP_048617878.1	XM_048761921.1	LOC106407452
XP_013643934.1	XM_013788480.3	LOC106348688
XP_022561640.1	XM_022705919.2	LOC106348688
XP_013643935.1	XM_013788481.3	LOC106348689
XP_013703798.2	XM_013848344.3	BNAA06G28580D
XP_013647293.1	XM_013791839.3	LOC106352168
XP_013643937.2	XM_013788483.3	LOC106348691
XP_048617880.1	XM_048761923.1	LOC106348691
XP_048617879.1	XM_048761922.1	BNAC07G28260D
XP_013643941.1	XM_013788487.3	BNAC07G28260D
XP_013643939.1	XM_013788485.3	BNAC07G28260D
XP_013643938.1	XM_013788484.3	LOC106348692
XP_013643942.1	XM_013788488.3	LOC106348694
XP_013643943.1	XM_013788489.2	LOC106348695
XP_013643946.2	XM_013788492.3	LOC106348701
XP_048617884.1	XM_048761927.1	LOC106350687
XP_013645992.2	XM_013790538.2	LOC106350688
XP_048617881.1	XM_048761924.1	LOC106434679
XP_013643944.2	XM_013788490.3	LOC106348699
XP_013643945.2	XM_013788491.3	LOC106348700
XP_013643951.1	XM_013788497.3	LOC106348704
XP_013643950.1	XM_013788496.3	LOC106348703
XP_013643949.1	XM_013788495.3	LOC106348703
XP_048617883.1	XM_048761926.1	LOC106348703
XP_048617882.1	XM_048761925.1	LOC106350689
XP_013643952.2	XM_013788498.3	LOC106348707
XP_013643956.1	XM_013788502.3	BNAC07G28470D
XP_013643954.1	XM_013788500.3	BNAC07G28470D
XP_013643957.1	XM_013788503.3	LOC106348710
XP_022574390.2	XM_022718669.2	LOC106448640
XP_013647294.1	XM_013791840.3	LOC106352169
XP_048617885.1	XM_048761928.1	LOC125589628
XP_022561171.1	XM_022705450.2	LOC106350691
XP_013645996.2	XM_013790542.2	LOC106350692
XP_013731906.1	XM_013876452.2	LOC106435548
XP_048620234.1	XM_048764277.1	LOC106424122
XP_048617886.1	XM_048761929.1	LOC125589630
XP_013647297.1	XM_013791843.3	BNAC07G28550D
XP_013647298.1	XM_013791844.3	BNAC07G28560D
XP_013643958.1	XM_013788504.3	LOC106348711
XP_048617889.1	XM_048761932.1	LOC106348711
XP_013643960.1	XM_013788506.3	LOC106348712
XP_013643961.1	XM_013788507.3	LOC106348712
XP_013643962.1	XM_013788508.3	LOC106348712
XP_048617887.1	XM_048761930.1	LOC106348712
XP_013643963.1	XM_013788509.3	LOC106348712
XP_013643965.1	XM_013788511.3	LOC106348712
XP_048617888.1	XM_048761931.1	LOC106348712
XP_013643968.1	XM_013788514.3	LOC106348714
XP_048617890.1	XM_048761933.1	LOC106348714
XP_013643969.1	XM_013788515.3	LOC106348714
XP_013643970.1	XM_013788516.3	LOC106348715
XP_013647299.1	XM_013791845.3	BNAC07G28630D
XP_013647300.3	XM_013791846.3	LOC106352177
XP_013647301.2	XM_013791847.3	LOC106352178
XP_048617891.1	XM_048761934.1	LOC106350696
XP_013643972.1	XM_013788518.3	LOC106348719
XP_013643973.1	XM_013788519.3	LOC106348720
XP_013643974.1	XM_013788520.3	LOC106348720
XP_013643975.1	XM_013788521.3	LOC106348722
XP_013647302.1	XM_013791848.3	LOC106352179
XP_013643976.1	XM_013788522.3	LOC106348723
XP_022562928.1	XM_022707207.2	LOC111208257
XP_013647305.1	XM_013791851.3	LOC106352180
XP_013647306.1	XM_013791852.3	BNAC07G28780D
XP_022562531.2	XM_022706810.2	LOC106348724
XP_013643980.2	XM_013788526.3	LOC106348726
XP_013643983.1	XM_013788529.3	LOC106348727
XP_013643982.1	XM_013788528.3	LOC106348727
XP_013643981.1	XM_013788527.3	LOC106348727
XP_048620236.1	XM_048764279.1	LOC125590638
XP_048617892.1	XM_048761935.1	LOC106348728
XP_013643984.2	XM_013788530.3	LOC106348728
XP_013643985.1	XM_013788531.3	LOC106348731
XP_013647307.1	XM_013791853.3	LOC106352183
XP_013646003.2	XM_013790549.3	LOC106350699
XP_048617894.1	XM_048761937.1	LOC106348732
XP_048617893.1	XM_048761936.1	LOC106348732
XP_048617895.1	XM_048761938.1	LOC106348596
XP_013643991.1	XM_013788537.3	LOC106348735
XP_013643990.1	XM_013788536.3	LOC106348735
XP_013643989.2	XM_013788535.3	LOC106348734
XP_022561862.1	XM_022706141.2	LOC106348741
XP_013643993.2	XM_013788539.3	LOC106348739
XP_048617896.1	XM_048761939.1	LOC106432280
XP_022571250.1	XM_022715529.2	LOC106432280
XP_022571252.1	XM_022715531.1	LOC111213711
XP_013643995.1	XM_013788541.3	LOC106348743
XP_048617897.1	XM_048761940.1	LOC106350703
XP_013647312.1	XM_013791858.3	LOC106352187
XP_013647313.2	XM_013791859.3	LOC106352188
XP_048617899.1	XM_048761942.1	LOC106350706
XP_013644009.2	XM_013788555.3	LOC106348753
XP_048617898.1	XM_048761941.1	LOC106348754
XP_013647315.2	XM_013791861.3	LOC106352190
XP_048617900.1	XM_048761943.1	LOC106350709
XP_013644013.2	XM_013788559.3	LOC106348757
XP_048620237.1	XM_048764280.1	LOC106350710
XP_013644012.1	XM_013788558.3	LOC106348756
XP_013644011.2	XM_013788557.3	LOC106348755
XP_013644014.1	XM_013788560.3	LOC106348758
XP_013647316.1	XM_013791862.3	LOC106352191
XP_013647317.1	XM_013791863.3	LOC106352191
XP_013644015.1	XM_013788561.3	LOC106348759
XP_048617901.1	XM_048761944.1	LOC125589641
XP_048617902.1	XM_048761945.1	LOC106350711
XP_022562203.1	XM_022706482.2	LOC106348760
XP_022562202.1	XM_022706481.2	LOC106348760
XP_013644016.1	XM_013788562.3	LOC106348760
XP_013644019.1	XM_013788565.3	LOC106348761
XP_013644021.1	XM_013788567.3	LOC106348762
XP_013644022.1	XM_013788568.3	LOC106348763
XP_013644023.1	XM_013788569.3	LOC106348764
XP_013703570.1	XM_013848116.3	LOC106407281
XP_013703571.1	XM_013848117.3	LOC106407281
XP_013644026.1	XM_013788572.3	LOC106348766
XP_022561485.1	XM_022705764.2	LOC111207578
XP_022561220.1	XM_022705499.2	LOC106410612
XP_013707004.1	XM_013851550.3	LOC106410913
XP_013707005.3	XM_013851551.3	LOC106410914
XP_013707006.1	XM_013851552.3	LOC106410915
XP_022562193.1	XM_022706472.2	LOC111207907
XP_013704980.2	XM_013849526.2	LOC106408831
XP_013661912.1	XM_013806458.3	LOC106366796
XP_048617903.1	XM_048761946.1	LOC106366796
XP_013661915.1	XM_013806461.3	LOC106366798
XP_013661913.1	XM_013806459.3	LOC106366797
XP_013661914.1	XM_013806460.3	LOC106366797
XP_013661916.1	XM_013806462.3	LOC106366799
XP_022560519.1	XM_022704798.2	LOC106362987
XP_013705246.1	XM_013849792.3	LOC106409110
XP_013705247.1	XM_013849793.3	LOC106409110
XP_013703673.1	XM_013848219.3	LOC106407360
XP_013703680.1	XM_013848226.3	LOC106407369
XP_013703681.1	XM_013848227.3	LOC106407369
XP_048620238.1	XM_048764281.1	LOC106408830
XP_048617904.1	XM_048761947.1	LOC125589649
XP_013706621.1	XM_013851167.3	LOC106410624
XP_013705673.1	XM_013850219.3	LOC106409622
XP_022561449.1	XM_022705728.1	LOC106409852
XP_013705899.2	XM_013850445.3	LOC106409901
XP_013682322.2	XM_013826868.3	LOC106387055
XP_022561665.2	XM_022705944.2	LOC106407643
XP_022561664.2	XM_022705943.2	LOC106407643
XP_048617905.1	XM_048761948.1	LOC106407643
XP_013703369.1	XM_013847915.3	BNAC07G29400D
XP_013706305.2	XM_013850851.3	LOC106410357
XP_048617906.1	XM_048761949.1	LOC106410357
XP_013704975.1	XM_013849521.3	LOC106408827
XP_013706132.2	XM_013850678.3	LOC106410194
XP_013703786.1	XM_013848332.3	LOC106407468
XP_048617907.1	XM_048761950.1	LOC106407468
XP_022562817.1	XM_022707096.2	LOC106407468
XP_013703789.2	XM_013848335.3	LOC106407469
XP_013703592.1	XM_013848138.3	LOC106407297
XP_013706459.1	XM_013851005.3	LOC106410497
XP_048617908.1	XM_048761951.1	LOC106409445
XP_013705536.1	XM_013850082.3	LOC106409445
XP_048620239.1	XM_048764282.1	LOC125590639
XP_022562173.1	XM_022706452.2	LOC106411052
XP_013707182.1	XM_013851728.3	LOC106411052
XP_013707183.1	XM_013851729.3	LOC106411052
XP_013706487.1	XM_013851033.3	LOC106410520
XP_013706486.1	XM_013851032.3	LOC106410520
XP_048617910.1	XM_048761953.1	LOC106410520
XP_048617909.1	XM_048761952.1	LOC106410520
XP_048620240.1	XM_048764283.1	LOC111208089
XP_013707694.1	XM_013852240.3	BNAC07G29540D
XP_048617911.1	XM_048761954.1	LOC125589654
XP_048617912.1	XM_048761955.1	LOC106407517
XP_013704974.2	XM_013849520.2	LOC106408826
XP_048620241.1	XM_048764284.1	LOC106409864
XP_013707109.1	XM_013851655.3	LOC106410997
XP_022562938.1	XM_022707217.2	LOC106410997
XP_013704973.1	XM_013849519.1	LOC106408824
NP_001302966.1	NM_001316037.1	LOC106410645
XP_013707800.1	XM_013852346.3	LOC106411558
XP_013706974.1	XM_013851520.3	LOC106410890
XP_048617913.1	XM_048761956.1	LOC106410889
XP_048617914.1	XM_048761957.1	LOC106410889
XP_013706972.1	XM_013851518.3	LOC106410889
XP_013706973.1	XM_013851519.3	LOC106410889
XP_013706971.1	XM_013851517.3	LOC106410888
XP_013704041.1	XM_013848587.3	LOC106407712
XP_022561231.1	XM_022705510.2	LOC106407712
XP_013705117.1	XM_013849663.3	LOC106408971
XP_048617917.1	XM_048761960.1	LOC106407625
XP_013706151.1	XM_013850697.3	LOC106410216
XP_013706146.1	XM_013850692.3	LOC106410213
XP_013706145.1	XM_013850691.3	LOC106410213
XP_013706148.1	XM_013850694.3	LOC106410214
XP_048617915.1	XM_048761958.1	LOC106410215
XP_048617916.1	XM_048761959.1	LOC106410215
XP_013659138.1	XM_013803684.3	LOC106364038
XP_013657954.1	XM_013802500.1	LOC106362631
XP_022561393.1	XM_022705672.2	LOC111207525
XP_013703618.2	XM_013848164.3	LOC106407323
XP_013650725.1	XM_013795271.1	LOC106355293
XP_048617918.1	XM_048761961.1	LOC111211316
XP_013675859.1	XM_013820405.3	BNACNNG28890D
XP_013675924.1	XM_013820470.3	BNACNNG28890D
XP_048620244.1	XM_048764287.1	LOC106355318
XP_013667356.1	XM_013811902.3	LOC106371796
XP_013676037.1	XM_013820583.3	LOC106380724
XP_022568017.1	XM_022712296.2	LOC106380724
XP_013650754.1	XM_013795300.1	LOC106355325
XP_013667366.1	XM_013811912.3	LOC106371806
XP_013676415.1	XM_013820961.3	LOC106381064
XP_013676512.1	XM_013821058.3	LOC106381159
XP_013676211.1	XM_013820757.3	LOC106380819
XP_013676150.1	XM_013820696.3	LOC106380819
XP_013676279.1	XM_013820825.3	LOC106380819
XP_013667377.1	XM_013811923.3	LOC106371816
XP_048617921.1	XM_048761964.1	LOC106448918
XP_048617922.1	XM_048761965.1	LOC106447427
XP_013747354.1	XM_013891900.3	BNAC07G29760D
XP_048617919.1	XM_048761962.1	LOC106447428
XP_048617920.1	XM_048761963.1	LOC106447428
XP_048617923.1	XM_048761966.1	LOC106448919
XP_013643695.2	XM_013788241.3	LOC106348490
XP_013643696.1	XM_013788242.3	LOC106348491
XP_048617925.1	XM_048761968.1	LOC106350626
XP_048617924.1	XM_048761967.1	LOC106350626
XP_013643693.1	XM_013788239.3	LOC106348489
XP_013647215.1	XM_013791761.3	LOC106352081
XP_013643691.1	XM_013788237.3	LOC106348487
XP_048617926.1	XM_048761969.1	LOC106348485
XP_048617929.1	XM_048761972.1	LOC106350623
XP_048617928.1	XM_048761971.1	LOC106350623
XP_048617927.1	XM_048761970.1	LOC106350623
XP_013645937.2	XM_013790483.3	LOC106350623
XP_022562539.1	XM_022706818.1	LOC111208091
XP_013643689.1	XM_013788235.3	BNAC07G29870D
XP_013643687.1	XM_013788233.3	BNAC07G29880D
XP_013643685.1	XM_013788231.3	LOC106348482
NP_001303085.1	NM_001316156.1	LOC106348482
XP_048620245.1	XM_048764288.1	LOC125590640
XP_048617930.1	XM_048761973.1	LOC106352078
XP_048617931.1	XM_048761974.1	LOC125589667
XP_013647210.1	XM_013791756.3	BNAC07G29920D
XP_022561228.1	XM_022705507.2	LOC106352075
XP_013643684.1	XM_013788230.3	LOC106348481
XP_048617797.1	XM_048761840.1	LOC106348480
XP_013643681.2	XM_013788227.3	LOC106348480
XP_013643682.2	XM_013788228.3	LOC106348480
NP_001303079.1	NM_001316150.1	LOC106348480
XP_013643679.2	XM_013788225.3	LOC106348478
XP_013643680.1	XM_013788226.3	LOC106348479
XP_048617932.1	XM_048761975.1	LOC106350621
XP_013643677.2	XM_013788223.3	LOC106348477
XP_013708454.1	XM_013853000.3	LOC106412106
XP_013710802.1	XM_013855348.3	LOC106414758
XP_013710466.2	XM_013855012.3	LOC106414342
XP_013712077.3	XM_013856623.3	LOC106415823
XP_013710237.2	XM_013854783.3	LOC106414071
XP_013708430.1	XM_013852976.3	LOC106412086
XP_013710959.2	XM_013855505.3	LOC106414922
XP_013710957.2	XM_013855503.3	LOC106414921
XP_013710958.2	XM_013855504.3	LOC106414921
XP_013710960.2	XM_013855506.3	LOC106414923
XP_013711571.2	XM_013856117.3	LOC106415414
XP_048617933.1	XM_048761976.1	LOC106415415
XP_048617934.1	XM_048761977.1	BNAC07G30130D
XP_048617935.1	XM_048761978.1	LOC106412188
XP_048617936.1	XM_048761979.1	LOC106412188
XP_013708541.1	XM_013853087.3	LOC106412188
XP_013711391.1	XM_013855937.3	LOC106415281
XP_022562303.2	XM_022706582.2	LOC106425111
XP_048617937.1	XM_048761980.1	LOC106415214
XP_048617938.1	XM_048761981.1	LOC106415214
XP_013708777.1	XM_013853323.3	LOC106412403
XP_013711676.2	XM_013856222.3	LOC106415491
XP_022561421.1	XM_022705700.2	LOC106413915
XP_048617939.1	XM_048761982.1	LOC106413915
XP_048617940.1	XM_048761983.1	LOC125575487
XP_048617941.1	XM_048761984.1	LOC111211847
XP_048620246.1	XM_048764289.1	LOC106412326
XP_013707865.2	XM_013852411.3	LOC106411619
XP_013707866.2	XM_013852412.3	LOC106411619
XP_022561222.2	XM_022705501.2	LOC111207455
NP_001302490.2	NM_001315561.2	LOC106415877
XP_013710478.2	XM_013855024.3	LOC106414357
XP_013707870.2	XM_013852416.3	LOC106411623
XP_013710081.2	XM_013854627.3	LOC106413892
XP_013710340.1	XM_013854886.3	LOC106414185
XP_013732885.2	XM_013877431.3	LOC106436468
XP_013732883.2	XM_013877429.3	LOC106436466
XP_048617942.1	XM_048761985.1	LOC106417827
XP_013732889.2	XM_013877435.3	LOC106436472
XP_013732891.2	XM_013877437.3	LOC106436472
XP_048620247.1	XM_048764290.1	LOC106436471
XP_013732892.2	XM_013877438.3	LOC106436473
XP_013732895.2	XM_013877441.3	LOC106436476
XP_048617943.1	XM_048761986.1	LOC106436470
XP_013732882.2	XM_013877428.3	LOC106436465
XP_013732894.1	XM_013877440.3	LOC106436475
XP_013732893.2	XM_013877439.3	LOC106436474
XP_013643461.2	XM_013788007.3	LOC106348293
XP_022562752.1	XM_022707031.2	LOC111208198
XP_013643467.2	XM_013788013.3	LOC106348296
XP_013643466.2	XM_013788012.3	LOC106348295
XP_013643465.2	XM_013788011.3	LOC106348295
XP_022561242.2	XM_022705521.2	LOC111207470
XP_022561243.2	XM_022705522.2	LOC111207470
XP_013643469.2	XM_013788015.3	LOC106348299
XP_022562880.1	XM_022707159.2	LOC111208235
XP_022562882.1	XM_022707161.2	LOC111208235
XP_022562883.1	XM_022707162.2	LOC111208235
XP_022562881.1	XM_022707160.2	LOC111208235
XP_022562884.1	XM_022707163.2	LOC111208236
XP_022562885.1	XM_022707164.2	LOC106348304
XP_013643482.2	XM_013788028.3	LOC106348309
XP_022562888.1	XM_022707167.1	LOC111197844
XP_022562887.1	XM_022707166.2	LOC111197844
XP_022562889.1	XM_022707168.2	LOC111208238
XP_022562886.1	XM_022707165.2	LOC111208237
XP_022562685.1	XM_022706964.2	LOC111208182
XP_022562686.1	XM_022706965.2	LOC111208182
XP_022562684.1	XM_022706963.2	LOC111208181
XP_013643488.3	XM_013788034.3	LOC106348313
XP_022561266.1	XM_022705545.2	LOC111207477
XP_022562921.1	XM_022707200.2	LOC111208255
XP_048617945.1	XM_048761988.1	LOC111207458
XP_013643491.2	XM_013788037.3	LOC106348316
XP_022561530.1	XM_022705809.2	LOC111207607
XP_022561531.1	XM_022705810.2	LOC111207607
XP_022561985.1	XM_022706264.2	LOC111207849
XP_022561984.1	XM_022706263.2	LOC111207848
XP_013643496.3	XM_013788042.3	LOC106348321
XP_022561983.2	XM_022706262.2	LOC106348321
XP_022561989.2	XM_022706268.2	LOC111207854
XP_022561987.1	XM_022706266.2	LOC111207853
XP_022561470.1	XM_022705749.2	LOC111207567
XP_013643502.2	XM_013788048.3	LOC106348326
XP_013643504.2	XM_013788050.3	LOC106348328
XP_022561933.1	XM_022706212.2	LOC106348328
XP_022561932.1	XM_022706211.2	LOC106348328
XP_048617948.1	XM_048761991.1	LOC106348328
XP_048617946.1	XM_048761989.1	LOC111207823
XP_048617947.1	XM_048761990.1	LOC111207823
XP_013643506.2	XM_013788052.3	LOC106348330
XP_048617949.1	XM_048761992.1	LOC125589685
XP_013736870.2	XM_013881416.3	LOC106439878
XP_013736873.2	XM_013881419.3	LOC106439881
XP_013736872.2	XM_013881418.3	LOC106439881
XP_013736871.2	XM_013881417.3	LOC106439879
XP_013741210.1	XM_013885756.3	LOC106444262
XP_048617950.1	XM_048761993.1	LOC125589686
XP_013739572.2	XM_013884118.2	LOC106442430
XP_048620249.1	XM_048764292.1	LOC125590643
XP_013739573.2	XM_013884119.2	LOC106442431
XP_013741211.1	XM_013885757.3	LOC106444263
XP_048617951.1	XM_048761994.1	LOC106444265
XP_013741212.1	XM_013885758.3	LOC106444266
XP_013736879.1	XM_013881425.3	LOC106439885
XP_013736878.1	XM_013881424.3	LOC106439884
XP_013741213.1	XM_013885759.3	LOC106444267
XP_013739574.3	XM_013884120.3	LOC106442432
XP_013736880.1	XM_013881426.3	LOC106439886
XP_013736881.1	XM_013881427.3	LOC106439887
XP_013736882.1	XM_013881428.3	LOC106439888
XP_013741215.1	XM_013885761.3	LOC106444268
XP_048617803.1	XM_048761846.1	LOC106444269
XP_048617804.1	XM_048761847.1	LOC106444269
NP_001303188.1	NM_001316259.1	LOC106444269
XP_048617952.1	XM_048761995.1	LOC125589690
XP_013736883.1	XM_013881429.3	BNAC07G49690D
XP_013736884.1	XM_013881430.3	LOC106439892
XP_022572389.1	XM_022716668.2	LOC111214227
XP_048617953.1	XM_048761996.1	LOC106439896
XP_013672939.1	XM_013817485.3	LOC106377288
XP_013672941.1	XM_013817487.3	LOC106377288
XP_048617954.1	XM_048761997.1	LOC125589692
XP_022563955.1	XM_022708234.2	LOC111208781
XP_013672942.1	XM_013817488.3	BNAC07G49750D
XP_022563954.1	XM_022708233.2	LOC111208780
XP_048617955.1	XM_048761998.1	LOC111208779
XP_022564653.1	XM_022708932.2	LOC111209121
XP_048617956.1	XM_048761999.1	LOC106374036
XP_013672932.1	XM_013817478.3	LOC106377279
XP_013672930.1	XM_013817476.3	LOC106377277
XP_013672935.1	XM_013817481.3	LOC106377282
XP_013672928.1	XM_013817474.3	LOC106377275
XP_013730936.2	XM_013875482.3	LOC106434614
