protein	mRNA	gene
XP_010471387.1	XM_010473085.2	LOC104751184
XP_010471390.1	XM_010473088.2	LOC104751185
XP_010471395.1	XM_010473093.1	LOC104751187
XP_010471392.1	XM_010473090.2	LOC104751186
XP_010471391.1	XM_010473089.2	LOC104751186
XP_010471394.1	XM_010473092.2	LOC104751186
XP_010471393.1	XM_010473091.2	LOC104751186
XP_019093122.1	XM_019237577.1	LOC104751186
XP_010471396.1	XM_010473094.2	LOC104751188
XP_019093340.1	XM_019237795.1	LOC104751189
XP_010471397.1	XM_010473095.2	LOC104751191
XP_010471399.1	XM_010473097.2	LOC104751191
XP_010471398.1	XM_010473096.2	LOC104751191
XP_010471400.1	XM_010473098.2	LOC104751191
XP_019093642.1	XM_019238097.1	LOC104753813
XP_010471402.1	XM_010473100.2	LOC104751193
XP_010471403.1	XM_010473101.2	LOC104751194
XP_019094104.1	XM_019238559.1	LOC104751195
XP_010474312.1	XM_010476010.2	LOC104753814
XP_010474313.1	XM_010476011.2	LOC104753815
XP_010471405.1	XM_010473103.2	LOC104751196
XP_010471406.1	XM_010473104.2	LOC104751196
XP_010471407.1	XM_010473105.2	LOC104751197
XP_010471409.1	XM_010473107.2	LOC104751198
XP_010474314.1	XM_010476012.1	LOC104753816
XP_019093496.1	XM_019237951.1	LOC104753817
XP_010471412.1	XM_010473110.2	LOC104751202
XP_010474316.1	XM_010476014.1	LOC104753818
XP_010471413.1	XM_010473111.2	LOC104751203
XP_010471414.1	XM_010473112.2	LOC104751204
XP_010471415.1	XM_010473113.1	LOC104751205
XP_010471416.1	XM_010473114.1	LOC104751206
XP_019092994.1	XM_019237449.1	LOC104751210
XP_019092993.1	XM_019237448.1	LOC104751208
XP_010471420.1	XM_010473118.2	LOC104751211
XP_010471421.1	XM_010473119.2	LOC104751212
XP_010471422.1	XM_010473120.2	LOC104751212
XP_010471423.1	XM_010473121.1	LOC104751213
XP_010471424.1	XM_010473122.2	LOC104751214
XP_019093534.1	XM_019237989.1	LOC104751214
XP_010471425.1	XM_010473123.2	LOC104751215
XP_019093136.1	XM_019237591.1	LOC104751217
XP_010471428.1	XM_010473126.2	LOC104751217
XP_010471426.1	XM_010473124.2	LOC104751216
XP_010471427.1	XM_010473125.2	LOC104751216
XP_010474317.1	XM_010476015.2	LOC104753819
XP_010471429.1	XM_010473127.1	LOC104751218
XP_010471431.1	XM_010473129.2	LOC104751219
XP_010471432.1	XM_010473130.2	LOC104751219
XP_010471433.1	XM_010473131.2	LOC104751221
XP_019093341.1	XM_019237796.1	LOC104753822
XP_010474320.1	XM_010476018.1	LOC104753823
XP_010471434.1	XM_010473132.1	LOC104751223
XP_010471435.1	XM_010473133.2	LOC104751224
XP_010471436.1	XM_010473134.2	LOC104751225
XP_010471438.1	XM_010473136.2	LOC104751226
XP_010471437.1	XM_010473135.2	LOC104751226
XP_010474321.1	XM_010476019.2	LOC104753824
XP_010471439.1	XM_010473137.2	LOC109124698
XP_010471440.1	XM_010473138.2	LOC104751229
XP_010471441.1	XM_010473139.1	LOC104751230
XP_010471442.1	XM_010473140.2	LOC104751231
XP_010471444.1	XM_010473142.2	LOC104751232
XP_010471443.1	XM_010473141.2	LOC104751232
XP_010471445.1	XM_010473143.2	LOC104751233
XP_019093042.1	XM_019237497.1	LOC109129397
XP_019093043.1	XM_019237498.1	LOC109129398
XP_010471446.1	XM_010473144.2	LOC104751235
XP_010471453.1	XM_010473151.2	LOC104751239
XP_019094006.1	XM_019238461.1	LOC104751241
XP_019094003.1	XM_019238458.1	LOC104751238
XP_019094007.1	XM_019238462.1	LOC109129708
XP_010471449.1	XM_010473147.2	LOC104751237
XP_010471447.2	XM_010473145.2	LOC104751237
XP_019094005.1	XM_019238460.1	LOC104753825
XP_019094004.1	XM_019238459.1	LOC104753826
XP_010471455.1	XM_010473153.2	LOC109124652
XP_010471454.1	XM_010473152.2	LOC104751240
XP_010471456.1	XM_010473154.2	LOC104751242
XP_010471457.1	XM_010473155.2	LOC104751245
XP_010471458.1	XM_010473156.1	LOC104751246
XP_010471461.1	XM_010473159.2	LOC104751247
XP_010471459.1	XM_010473157.2	LOC104751247
XP_019093342.1	XM_019237797.1	LOC109129527
XP_010474324.1	XM_010476022.1	LOC104753827
XP_010471462.1	XM_010473160.1	LOC104751248
XP_010471463.1	XM_010473161.1	LOC104751248
XP_010471464.1	XM_010473162.2	LOC104751249
XP_010471465.1	XM_010473163.2	LOC104751250
XP_010471466.1	XM_010473164.2	LOC104751251
XP_010471468.1	XM_010473166.2	LOC104751251
XP_010471469.1	XM_010473167.2	LOC104751253
XP_019094037.1	XM_019238492.1	LOC104751254
XP_010471470.1	XM_010473168.2	LOC104751254
XP_019094038.1	XM_019238493.1	LOC104751255
XP_019093343.1	XM_019237798.1	LOC104753828
XP_010471476.1	XM_010473174.1	LOC104751256
XP_010471474.1	XM_010473172.1	LOC104751256
XP_010471475.1	XM_010473173.1	LOC104751256
XP_010474326.1	XM_010476024.2	LOC104753829
XP_010471477.1	XM_010473175.2	LOC104751257
XP_010471478.1	XM_010473176.2	LOC104751258
XP_019093344.1	XM_019237799.1	LOC104753831
XP_010471479.1	XM_010473177.2	LOC104751259
XP_010471480.1	XM_010473178.1	LOC104751262
XP_010471481.1	XM_010473179.2	LOC104751264
XP_010471482.1	XM_010473180.2	LOC104751264
XP_010471484.1	XM_010473182.2	LOC104751265
XP_010471487.1	XM_010473185.2	LOC104751267
XP_010471486.1	XM_010473184.2	LOC104751266
XP_010471485.1	XM_010473183.2	LOC104751266
XP_010471489.1	XM_010473187.2	LOC104751268
XP_019094160.1	XM_019238615.1	LOC104751268
XP_010471490.1	XM_010473188.2	LOC104751269
XP_019093509.1	XM_019237964.1	LOC104751270
XP_010471491.1	XM_010473189.1	LOC104751271
XP_010471492.1	XM_010473190.2	LOC104751272
XP_010471494.1	XM_010473192.2	LOC104751273
XP_010471495.1	XM_010473193.2	LOC104751274
XP_010471496.1	XM_010473194.1	LOC104751275
XP_010471497.1	XM_010473195.2	LOC104751276
XP_019094042.1	XM_019238497.1	LOC104751276
XP_010471498.1	XM_010473196.2	LOC104751277
XP_010471499.1	XM_010473197.2	LOC104751278
XP_010471500.1	XM_010473198.1	LOC104751279
XP_010471501.2	XM_010473199.2	LOC104751280
XP_019093485.1	XM_019237940.1	LOC104751281
XP_019093486.1	XM_019237941.1	LOC109129571
XP_010471502.1	XM_010473200.2	LOC104751282
XP_010471503.1	XM_010473201.2	LOC104751283
XP_010474330.1	XM_010476028.1	LOC104753835
XP_019093604.1	XM_019238059.1	LOC104751284
XP_010471505.1	XM_010473203.2	LOC104751285
XP_010471507.1	XM_010473205.2	LOC104751287
XP_010471508.1	XM_010473206.2	LOC104751287
XP_010471506.1	XM_010473204.2	LOC104751286
XP_019093591.1	XM_019238046.1	LOC104751288
XP_019093345.1	XM_019237800.1	LOC104751289
XP_010474331.1	XM_010476029.2	LOC104753836
XP_010471509.1	XM_010473207.1	LOC104751291
XP_010474333.1	XM_010476031.2	LOC104753837
XP_010471510.1	XM_010473208.2	LOC104751292
XP_010471511.1	XM_010473209.2	LOC104751293
XP_010471512.1	XM_010473210.2	LOC104751294
XP_010474334.2	XM_010476032.2	LOC104751295
XP_010471513.1	XM_010473211.2	LOC104751295
XP_010471515.1	XM_010473213.2	LOC104751297
XP_010471514.1	XM_010473212.2	LOC104751296
XP_010471517.1	XM_010473215.1	LOC104751300
XP_010471516.1	XM_010473214.2	LOC104751298
XP_010471524.1	XM_010473222.1	LOC104751302
XP_010471523.1	XM_010473221.2	LOC104751302
XP_010471518.1	XM_010473216.2	LOC104751301
XP_010471520.1	XM_010473218.2	LOC104751301
XP_019093638.1	XM_019238093.1	LOC104751301
XP_019093184.1	XM_019237639.1	LOC109129417
XP_019093039.1	XM_019237494.1	LOC109129396
XP_019093040.1	XM_019237495.1	LOC109129396
XP_010471527.1	XM_010473225.2	LOC104751305
XP_010471525.1	XM_010473223.2	LOC104751304
XP_010471526.1	XM_010473224.2	LOC104751304
XP_010471529.1	XM_010473227.2	LOC104751307
XP_010471528.1	XM_010473226.2	LOC104751306
XP_010471530.1	XM_010473228.2	LOC104751308
XP_010471532.1	XM_010473230.2	LOC104751310
XP_010471531.1	XM_010473229.2	LOC104751309
XP_010471533.1	XM_010473231.2	LOC104751311
XP_010471534.1	XM_010473232.2	LOC104751313
XP_019093058.1	XM_019237513.1	LOC109129399
XP_010471535.1	XM_010473233.2	LOC104751315
XP_010471537.1	XM_010473235.2	LOC104751317
XP_019093346.1	XM_019237801.1	LOC104751316
XP_010471538.1	XM_010473236.2	LOC104751318
XP_010471539.1	XM_010473237.1	LOC104751319
XP_010471540.1	XM_010473238.1	LOC104751320
XP_010471541.1	XM_010473239.2	LOC104751321
XP_010471546.1	XM_010473244.2	LOC104751324
XP_010471544.1	XM_010473242.2	LOC104751324
XP_010471543.1	XM_010473241.2	LOC104751323
XP_010471542.1	XM_010473240.2	LOC104751322
XP_010471547.1	XM_010473245.2	LOC104751325
XP_010471549.1	XM_010473247.2	LOC104751326
XP_010471550.1	XM_010473248.2	LOC104751327
XP_010471551.1	XM_010473249.2	LOC104751328
XP_010474335.1	XM_010476033.1	LOC104753839
XP_010471554.1	XM_010473252.1	LOC104751330
XP_010474336.2	XM_010476034.2	LOC104753840
XP_010474337.1	XM_010476035.1	LOC104753842
XP_010471552.1	XM_010473250.2	LOC104751329
XP_019094030.1	XM_019238485.1	LOC104751329
XP_019094029.1	XM_019238484.1	LOC104751329
XP_010474338.1	XM_010476036.1	LOC104753843
XP_019093347.1	XM_019237802.1	LOC109129528
XP_010474339.1	XM_010476037.1	LOC104753844
XP_019093348.1	XM_019237803.1	LOC109129529
XP_019093349.1	XM_019237804.1	LOC109129530
XP_010471555.1	XM_010473253.1	LOC104751331
XP_010471556.1	XM_010473254.1	LOC104751334
XP_010471557.1	XM_010473255.2	LOC104751335
XP_010471558.1	XM_010473256.2	LOC104751336
XP_010471560.1	XM_010473258.2	LOC104751337
XP_010471561.1	XM_010473259.2	LOC104751338
XP_010471562.1	XM_010473260.2	LOC104751339
XP_010471563.1	XM_010473261.2	LOC104751340
XP_010471566.1	XM_010473264.2	LOC104751343
XP_010471565.1	XM_010473263.2	LOC104751342
XP_010471564.1	XM_010473262.2	LOC104751342
XP_010471567.1	XM_010473265.2	LOC104751346
XP_010471568.1	XM_010473266.2	LOC104751347
XP_010471570.1	XM_010473268.2	LOC104751348
XP_010471569.1	XM_010473267.2	LOC104751348
XP_010471571.1	XM_010473269.2	LOC104751349
XP_010471573.1	XM_010473271.2	LOC104751350
XP_010471575.1	XM_010473273.1	LOC104751352
XP_010471574.1	XM_010473272.1	LOC104751351
XP_019093350.1	XM_019237805.1	LOC109129531
XP_010471576.1	XM_010473274.2	LOC104751353
XP_010471578.1	XM_010473276.2	LOC104751354
XP_019093896.1	XM_019238351.1	LOC104751354
XP_010471580.1	XM_010473278.2	LOC104751354
XP_010471577.1	XM_010473275.2	LOC104751354
XP_010471581.1	XM_010473279.2	LOC104751355
XP_010471582.1	XM_010473280.2	LOC104751355
XP_010471584.1	XM_010473282.2	LOC104751357
XP_010471583.1	XM_010473281.2	LOC104751356
XP_010471586.1	XM_010473284.2	LOC104751358
XP_010471585.1	XM_010473283.2	LOC104751358
XP_010471588.1	XM_010473286.1	LOC104751361
XP_010471587.1	XM_010473285.2	LOC104751360
XP_019093351.1	XM_019237806.1	LOC104751362
XP_019093352.1	XM_019237807.1	LOC104753846
XP_010471592.1	XM_010473290.2	LOC104751363
XP_010471593.1	XM_010473291.2	LOC104751364
XP_010471595.1	XM_010473293.2	LOC104751365
XP_010471594.1	XM_010473292.2	LOC104751365
XP_019093975.1	XM_019238430.1	LOC104753847
XP_010474342.2	XM_010476040.2	LOC104753847
XP_010471596.1	XM_010473294.2	LOC104751366
XP_010471597.1	XM_010473295.2	LOC104751367
XP_019093609.1	XM_019238064.1	LOC109129607
XP_010471598.1	XM_010473296.2	LOC104751368
XP_010471599.1	XM_010473297.2	LOC104751370
XP_019094180.1	XM_019238635.1	LOC104751371
XP_019094181.1	XM_019238636.1	LOC104751372
XP_010471604.1	XM_010473302.2	LOC104751373
XP_010471605.1	XM_010473303.2	LOC104751374
XP_010471606.1	XM_010473304.2	LOC104751374
XP_010474343.1	XM_010476041.1	LOC104753848
XP_010471607.1	XM_010473305.2	LOC104751375
XP_010471608.1	XM_010473306.1	LOC104751376
XP_010471609.1	XM_010473307.2	LOC104751378
XP_010474344.1	XM_010476042.1	LOC104753849
XP_010471612.1	XM_010473310.2	LOC104751380
XP_010471611.1	XM_010473309.2	LOC104751380
XP_010471610.1	XM_010473308.2	LOC104751380
XP_019093944.1	XM_019238399.1	LOC104751381
XP_019093945.1	XM_019238400.1	LOC109129700
XP_010471616.1	XM_010473314.2	LOC104751383
XP_010471615.1	XM_010473313.2	LOC104751382
XP_019093613.1	XM_019238068.1	LOC109129611
XP_010471617.2	XM_010473315.2	LOC104751384
XP_010471618.1	XM_010473316.2	LOC104751385
XP_010471619.1	XM_010473317.1	LOC104751386
XP_010471620.1	XM_010473318.2	LOC104751387
XP_010471621.1	XM_010473319.2	LOC104751388
XP_010471622.1	XM_010473320.2	LOC104751388
XP_010471623.1	XM_010473321.1	LOC104751390
XP_010471624.1	XM_010473322.2	LOC104751391
XP_010471626.1	XM_010473324.2	LOC104751392
XP_010471627.1	XM_010473325.2	LOC104751392
XP_010471628.1	XM_010473326.2	LOC104751393
XP_010471629.1	XM_010473327.2	LOC104751394
XP_010471630.1	XM_010473328.2	LOC104751394
XP_019093580.1	XM_019238035.1	LOC104753850
XP_010471631.1	XM_010473329.2	LOC104751395
XP_010471632.1	XM_010473330.2	LOC104751396
XP_019093572.1	XM_019238027.1	LOC104751397
XP_019093571.1	XM_019238026.1	LOC104751397
XP_010471634.1	XM_010473332.2	LOC104751399
XP_010471635.1	XM_010473333.1	LOC104751400
XP_010471636.1	XM_010473334.1	LOC104751401
XP_010471638.1	XM_010473336.2	LOC104751402
XP_010471639.1	XM_010473337.2	LOC104751404
XP_010474346.1	XM_010476044.2	LOC104753851
XP_010471640.1	XM_010473338.2	LOC104751405
XP_010471641.1	XM_010473339.2	LOC104751406
XP_019093353.1	XM_019237808.1	LOC104753854
XP_019093354.1	XM_019237809.1	LOC109129533
XP_010471642.1	XM_010473340.2	LOC104751407
XP_010471644.1	XM_010473342.2	LOC104751410
XP_010471643.1	XM_010473341.2	LOC104702278
XP_010471645.1	XM_010473343.2	LOC104751411
XP_019094165.1	XM_019238620.1	LOC104751411
XP_010471646.1	XM_010473344.2	LOC104751412
XP_010471648.1	XM_010473346.2	LOC104751413
XP_010471650.1	XM_010473348.2	LOC104751413
XP_010471649.1	XM_010473347.2	LOC104751413
XP_010471651.1	XM_010473349.1	LOC104751414
XP_010471652.1	XM_010473350.2	LOC104751415
XP_010471653.1	XM_010473351.2	LOC104751415
XP_010471654.1	XM_010473352.2	LOC104751416
XP_010471658.1	XM_010473356.2	LOC104751418
XP_010471656.1	XM_010473354.1	LOC104751417
XP_010474349.1	XM_010476047.1	LOC104753857
XP_010471660.1	XM_010473358.1	LOC104751420
XP_010471659.1	XM_010473357.1	LOC104751420
XP_010474350.1	XM_010476048.1	LOC104753858
XP_019093356.1	XM_019237811.1	LOC109129534
XP_010474351.1	XM_010476049.1	LOC104753859
XP_010471661.1	XM_010473359.2	LOC104751421
XP_010471662.1	XM_010473360.2	LOC104751422
XP_010471663.1	XM_010473361.1	LOC104751423
XP_010471664.1	XM_010473362.2	LOC104751424
XP_010471665.1	XM_010473363.2	LOC104751425
XP_010471666.1	XM_010473364.2	LOC104751428
XP_010471668.1	XM_010473366.2	LOC104751429
XP_010471670.1	XM_010473368.1	LOC104751430
XP_019093119.1	XM_019237574.1	LOC104753861
XP_010471671.1	XM_010473369.2	LOC104751431
XP_010471672.1	XM_010473370.1	LOC104751432
XP_019093805.1	XM_019238260.1	LOC104751432
XP_010471674.1	XM_010473372.2	LOC104751434
XP_010471676.1	XM_010473374.2	LOC104751435
XP_010471677.1	XM_010473375.2	LOC104751437
XP_019093083.1	XM_019237538.1	LOC104751438
XP_010471679.1	XM_010473377.2	LOC104751439
XP_010471680.1	XM_010473378.1	LOC104751439
XP_010471682.1	XM_010473380.2	LOC104751440
XP_010471684.1	XM_010473382.2	LOC104751441
XP_010471683.1	XM_010473381.2	LOC104751441
XP_010471685.1	XM_010473383.2	LOC104751442
XP_010471687.1	XM_010473385.2	LOC104751443
XP_010471686.1	XM_010473384.2	LOC104751443
XP_010471689.1	XM_010473387.2	LOC104751444
XP_010471688.1	XM_010473386.2	LOC104751444
XP_010471690.1	XM_010473388.1	LOC104751445
XP_010471691.1	XM_010473389.2	LOC104751446
XP_010471695.1	XM_010473393.1	LOC104751447
XP_019093536.1	XM_019237991.1	LOC104751447
XP_010471696.1	XM_010473394.2	LOC104751448
XP_019093705.1	XM_019238160.1	LOC104751449
XP_010471697.1	XM_010473395.2	LOC104751450
XP_010471700.1	XM_010473398.1	LOC104751451
XP_010471699.1	XM_010473397.2	LOC104751451
XP_010471698.1	XM_010473396.1	LOC104751451
XP_010471701.1	XM_010473399.2	LOC104751452
XP_010471702.1	XM_010473400.2	LOC104751453
XP_010471704.1	XM_010473402.2	LOC104751457
XP_019093548.1	XM_019238003.1	LOC104753864
XP_019093547.1	XM_019238002.1	LOC104753864
XP_010471705.1	XM_010473403.2	LOC104751458
XP_010471707.1	XM_010473405.2	LOC104751458
XP_010471709.1	XM_010473407.2	LOC104751460
XP_010471708.1	XM_010473406.2	LOC104751460
XP_019093913.1	XM_019238368.1	LOC104751459
XP_019093912.1	XM_019238367.1	LOC104751459
XP_019093357.1	XM_019237812.1	LOC104753866
XP_010471710.1	XM_010473408.2	LOC104751461
XP_010471712.1	XM_010473410.2	LOC104751462
XP_010471711.1	XM_010473409.2	LOC104751462
XP_010471714.1	XM_010473412.2	LOC104751465
XP_010471713.1	XM_010473411.2	LOC104751463
XP_019093641.1	XM_019238096.1	LOC104751466
XP_010471716.1	XM_010473414.2	LOC104751466
XP_010471718.1	XM_010473416.2	LOC104751467
XP_010471722.1	XM_010473420.1	LOC104751472
XP_010471723.1	XM_010473421.2	LOC104751473
XP_019093989.1	XM_019238444.1	LOC109129706
XP_010471724.1	XM_010473422.2	LOC104751474
XP_010471725.1	XM_010473423.2	LOC104751475
XP_010471726.1	XM_010473424.2	LOC104751476
XP_010471729.1	XM_010473427.2	LOC104751476
XP_010471727.1	XM_010473425.2	LOC104751476
XP_010471730.1	XM_010473428.1	LOC104751477
XP_019093161.1	XM_019237616.1	LOC104751481
XP_010471737.1	XM_010473435.1	LOC104751480
XP_010471739.1	XM_010473437.1	LOC104751480
XP_010471738.1	XM_010473436.1	LOC104751480
XP_010471736.1	XM_010473434.2	LOC104751479
XP_010471735.1	XM_010473433.2	LOC104751479
XP_010471734.1	XM_010473432.2	LOC104751479
XP_010471731.1	XM_010473429.2	LOC104751478
XP_010471733.1	XM_010473431.2	LOC104751478
XP_010471732.1	XM_010473430.2	LOC104751478
XP_019093358.1	XM_019237813.1	LOC104751482
XP_010471741.1	XM_010473439.2	LOC104751483
XP_010474357.1	XM_010476055.1	LOC104753869
XP_019093359.1	XM_019237814.1	LOC104751485
XP_010471742.1	XM_010473440.1	LOC104751484
XP_010471743.1	XM_010473441.1	LOC104751486
XP_010474358.1	XM_010476056.1	LOC104753870
XP_010471744.1	XM_010473442.2	LOC104751487
XP_010471746.1	XM_010473444.1	LOC104751489
XP_010471747.1	XM_010473445.2	LOC104751490
XP_019094167.1	XM_019238622.1	LOC104713261
XP_010471749.1	XM_010473447.1	LOC104751492
XP_010474360.1	XM_010476058.2	LOC104753872
XP_010471750.1	XM_010473448.2	LOC104751494
XP_010471751.2	XM_010473449.2	LOC104751495
XP_019093049.1	XM_019237504.1	LOC104751498
XP_010471753.1	XM_010473451.2	LOC104751498
XP_010471752.1	XM_010473450.2	LOC104751497
XP_010471754.1	XM_010473452.2	LOC104751499
XP_010471756.1	XM_010473454.1	LOC104751500
XP_010471757.1	XM_010473455.2	LOC104751501
XP_010471758.1	XM_010473456.1	LOC104751502
XP_010471759.1	XM_010473457.2	LOC104751503
XP_010471760.1	XM_010473458.2	LOC104751504
XP_010471761.1	XM_010473459.2	LOC104751505
XP_010471762.1	XM_010473460.2	LOC104751506
XP_010471763.1	XM_010473461.2	LOC109124584
XP_010471764.1	XM_010473462.2	LOC104751510
XP_010471765.1	XM_010473463.2	LOC104751511
XP_010471767.1	XM_010473465.2	LOC104751512
XP_010474361.2	XM_010476059.2	LOC104753873
XP_010471769.1	XM_010473467.2	LOC104751514
XP_010471770.1	XM_010473468.2	LOC104751515
XP_019093146.1	XM_019237601.1	LOC104751516
XP_019093145.1	XM_019237600.1	LOC104751516
XP_010471771.1	XM_010473469.2	LOC104751517
XP_010471772.1	XM_010473470.2	LOC104751518
XP_010474362.1	XM_010476060.2	LOC104753874
XP_019093360.1	XM_019237815.1	LOC109129535
XP_010471773.1	XM_010473471.2	LOC104751519
XP_010471774.1	XM_010473472.2	LOC104751520
XP_010471776.1	XM_010473474.2	LOC104751522
XP_010471775.1	XM_010473473.2	LOC104751521
XP_010471777.1	XM_010473475.2	LOC104751523
XP_010471778.1	XM_010473476.2	LOC104751523
XP_010471779.1	XM_010473477.2	LOC104751524
XP_010471781.1	XM_010473479.2	LOC104751526
XP_010471780.1	XM_010473478.2	LOC104751525
XP_010471782.2	XM_010473480.2	LOC104751527
XP_010471783.1	XM_010473481.2	LOC104751528
XP_010471784.1	XM_010473482.2	LOC104751529
XP_019094065.1	XM_019238520.1	LOC104751529
XP_010471786.1	XM_010473484.2	LOC104751530
XP_019093361.1	XM_019237816.1	LOC109129536
XP_010471787.1	XM_010473485.2	LOC104751531
XP_010474363.1	XM_010476061.1	LOC104753875
XP_010471788.1	XM_010473486.2	LOC104751532
XP_010471791.1	XM_010473489.2	LOC104751534
XP_010471790.1	XM_010473488.2	LOC104751534
XP_010471792.1	XM_010473490.2	LOC104751534
XP_010471789.1	XM_010473487.2	LOC104751533
XP_010471793.1	XM_010473491.2	LOC104751535
XP_010471794.1	XM_010473492.2	LOC104751537
XP_010471795.1	XM_010473493.1	LOC104751538
XP_010471798.1	XM_010473496.2	LOC104751540
XP_010471799.1	XM_010473497.2	LOC104751541
XP_010471800.1	XM_010473498.2	LOC104751541
XP_010474364.1	XM_010476062.1	LOC104753876
XP_010471801.1	XM_010473499.2	LOC104751543
XP_010474365.1	XM_010476063.2	LOC104753877
XP_010474366.1	XM_010476064.2	LOC104753878
XP_010471802.1	XM_010473500.2	LOC104751544
XP_010471803.1	XM_010473501.2	LOC104751545
XP_010471805.1	XM_010473503.1	LOC104751546
XP_010471806.1	XM_010473504.1	LOC104751547
XP_010471808.1	XM_010473506.2	LOC104751549
XP_010471807.1	XM_010473505.2	LOC104751548
XP_010471809.1	XM_010473507.2	LOC104751550
XP_010474367.1	XM_010476065.1	LOC104753879
XP_010471810.1	XM_010473508.2	LOC104751554
XP_010471811.1	XM_010473509.2	LOC104751555
XP_010471812.1	XM_010473510.2	LOC104751555
XP_010471813.1	XM_010473511.2	LOC104751556
XP_010471815.1	XM_010473513.1	LOC104751558
XP_010471816.1	XM_010473514.2	LOC104751559
XP_010471817.1	XM_010473515.2	LOC104751560
XP_010471818.1	XM_010473516.2	LOC104751560
XP_010471821.1	XM_010473519.2	LOC104751563
XP_010471819.1	XM_010473517.2	LOC104751562
XP_010471823.1	XM_010473521.1	LOC104751564
XP_010471824.1	XM_010473522.2	LOC104751565
XP_010474368.1	XM_010476066.1	LOC104753880
XP_010471825.1	XM_010473523.1	LOC104751566
XP_019094116.1	XM_019238571.1	LOC104751567
XP_010474369.1	XM_010476067.2	LOC104753881
XP_010471827.1	XM_010473525.2	LOC104751568
XP_010474370.1	XM_010476068.2	LOC104753882
XP_010471829.1	XM_010473527.2	LOC104751569
XP_010474371.2	XM_010476069.2	LOC104753883
XP_010471830.1	XM_010473528.1	LOC104751571
XP_010471832.1	XM_010473530.1	LOC104751571
XP_010471833.1	XM_010473531.1	LOC104751571
XP_010471831.1	XM_010473529.1	LOC104751571
XP_010471834.1	XM_010473532.1	LOC104751571
