protein	mRNA	gene
XP_020872354.1	XM_021016695.1	LOC110226097
XP_020872358.1	XM_021016699.1	LOC9306649
XP_002870579.2	XM_002870533.2	LOC9306651
XP_020872350.1	XM_021016691.1	LOC9306651
XP_020872351.1	XM_021016692.1	LOC9306651
XP_020872352.1	XM_021016693.1	LOC9306651
XP_002870580.1	XM_002870534.2	LOC9306651
XP_002870581.1	XM_002870535.2	LOC9306652
XP_020875525.1	XM_021019866.1	LOC9304625
XP_020875526.1	XM_021019867.1	LOC9304625
XP_020875524.1	XM_021019865.1	LOC9304625
XP_020874156.1	XM_021018497.1	LOC110226555
XP_002868553.1	XM_002868507.1	LOC9306659
XP_020873082.1	XM_021017423.1	LOC9304627
XP_020874157.1	XM_021018498.1	LOC110226556
XP_002868555.1	XM_002868509.2	LOC9306660
XP_020875156.1	XM_021019497.1	LOC9306663
XP_020874996.1	XM_021019337.1	LOC110226755
XP_002868558.1	XM_002868512.2	LOC9304630
XP_002868559.1	XM_002868513.2	LOC9304631
XP_002870592.1	XM_002870546.2	LOC9304632
XP_020874915.1	XM_021019256.1	LOC9304633
XP_020874917.1	XM_021019258.1	LOC110226727
XP_020874916.1	XM_021019257.1	LOC110226727
XP_020874918.1	XM_021019259.1	LOC110226728
XP_020874919.1	XM_021019260.1	LOC110226729
XP_020874920.1	XM_021019261.1	LOC110226729
XP_002868562.2	XM_002868516.2	LOC9304634
XP_002868563.1	XM_002868517.2	LOC9304635
XP_020874352.1	XM_021018693.1	LOC9306665
XP_002868564.1	XM_002868518.2	LOC9306666
XP_020874353.1	XM_021018694.1	LOC9304637
XP_020874351.1	XM_021018692.1	LOC9304638
XP_020874924.1	XM_021019265.1	LOC9304640
XP_020874923.1	XM_021019264.1	LOC9306667
XP_002870598.1	XM_002870552.2	LOC9306669
XP_020873930.1	XM_021018271.1	LOC9306670
XP_020873931.1	XM_021018272.1	LOC110226463
XP_002870599.2	XM_002870553.2	LOC9304641
XP_020875757.1	XM_021020098.1	LOC110226988
XP_020875267.1	XM_021019608.1	LOC110226832
XP_020874942.1	XM_021019283.1	LOC9306673
XP_002870603.1	XM_002870557.2	LOC9306674
XP_002870604.2	XM_002870558.2	LOC9306675
XP_020872093.1	XM_021016434.1	LOC9306676
XP_002870605.1	XM_002870559.2	LOC9306676
XP_020872091.1	XM_021016432.1	LOC9306677
XP_020872092.1	XM_021016433.1	LOC9306678
XP_020875190.1	XM_021019531.1	LOC9306679
XP_020875585.1	XM_021019926.1	LOC9306680
XP_020875584.1	XM_021019925.1	LOC9306680
XP_020874158.1	XM_021018499.1	LOC110226557
XP_002870609.1	XM_002870563.2	LOC9304643
XP_020875606.1	XM_021019947.1	LOC9306681
XP_020875605.1	XM_021019946.1	LOC9306681
XP_020875603.1	XM_021019944.1	LOC9304644
XP_020875604.1	XM_021019945.1	LOC9304644
XP_002868572.1	XM_002868526.2	LOC9306683
XP_020874355.1	XM_021018696.1	LOC110226617
XP_020874354.1	XM_021018695.1	LOC9304645
XP_020875437.1	XM_021019778.1	LOC9304646
XP_020875096.1	XM_021019437.1	LOC110226775
XP_020875087.1	XM_021019428.1	LOC9304647
XP_020874992.1	XM_021019333.1	LOC9304648
XP_020874993.1	XM_021019334.1	LOC9304648
XP_002870612.1	XM_002870566.2	LOC9304649
XP_002870613.1	XM_002870567.2	LOC9306684
XP_020872431.1	XM_021016772.1	LOC9306685
XP_002868577.1	XM_002868531.2	LOC9306686
XP_020875110.1	XM_021019451.1	LOC9304650
XP_020872577.1	XM_021016918.1	LOC9306687
XP_020872487.1	XM_021016828.1	LOC110226158
XP_002870617.1	XM_002870571.2	LOC9306688
XP_002870618.1	XM_002870572.2	LOC9306689
XP_002870619.1	XM_002870573.2	LOC9306690
XP_020875340.1	XM_021019681.1	LOC9306690
XP_020875339.1	XM_021019680.1	LOC9306690
XP_020874693.1	XM_021019034.1	LOC9306691
XP_002870621.1	XM_002870575.2	LOC9306692
XP_020872254.1	XM_021016595.1	LOC9306693
XP_020872253.1	XM_021016594.1	LOC9306693
XP_020872251.1	XM_021016592.1	LOC9306693
XP_020872250.1	XM_021016591.1	LOC9306693
XP_020872258.1	XM_021016599.1	LOC9306693
XP_020872252.1	XM_021016593.1	LOC9306693
XP_020872249.1	XM_021016590.1	LOC9306693
XP_020872257.1	XM_021016598.1	LOC9306693
XP_020872261.1	XM_021016602.1	LOC9306693
XP_020872260.1	XM_021016601.1	LOC9306693
XP_020872262.1	XM_021016603.1	LOC9306693
XP_020872263.1	XM_021016604.1	LOC9306693
XP_020872255.1	XM_021016596.1	LOC9306693
XP_020872256.1	XM_021016597.1	LOC9306693
XP_020872259.1	XM_021016600.1	LOC9306693
XP_020872266.1	XM_021016607.1	LOC110226056
XP_002868578.1	XM_002868532.2	LOC9306694
XP_020874159.1	XM_021018500.1	LOC9304651
XP_020874289.1	XM_021018630.1	LOC110226604
XP_020874288.1	XM_021018629.1	LOC110226604
XP_020874287.1	XM_021018628.1	LOC110226603
XP_020874286.1	XM_021018627.1	LOC110226602
XP_020874285.1	XM_021018626.1	LOC110226602
XP_020874813.1	XM_021019154.1	LOC9304652
XP_020874812.1	XM_021019153.1	LOC9304652
XP_020874450.1	XM_021018791.1	LOC9306695
XP_020874452.1	XM_021018793.1	LOC110226635
XP_020874451.1	XM_021018792.1	LOC9304653
XP_002868581.1	XM_002868535.2	LOC9306696
XP_020874437.1	XM_021018778.1	LOC9304654
XP_020872055.1	XM_021016396.1	LOC9304655
XP_020872053.1	XM_021016394.1	LOC9304655
XP_020872056.1	XM_021016397.1	LOC9306697
XP_020872052.1	XM_021016393.1	LOC9306698
XP_020875404.1	XM_021019745.1	LOC9306699
XP_020875406.1	XM_021019747.1	LOC9306699
XP_020875405.1	XM_021019746.1	LOC9306699
XP_002868583.1	XM_002868537.2	LOC9306700
XP_020875188.1	XM_021019529.1	LOC9306701
XP_002868584.1	XM_002868538.2	LOC9306702
XP_002868585.1	XM_002868539.2	LOC9304657
XP_020875227.1	XM_021019568.1	LOC9304658
XP_002868586.1	XM_002868540.2	LOC9306703
XP_020874890.1	XM_021019231.1	LOC9304659
XP_020872799.1	XM_021017140.1	LOC9304661
XP_002868590.1	XM_002868544.2	LOC9304662
XP_020872798.1	XM_021017139.1	LOC9304662
XP_002870632.2	XM_002870586.2	LOC9304663
XP_020875050.1	XM_021019391.1	LOC9306704
XP_020875172.1	XM_021019513.1	LOC9304664
XP_002870634.1	XM_002870588.2	LOC9306705
XP_020875661.1	XM_021020002.1	LOC9306706
XP_020874952.1	XM_021019293.1	LOC9304665
XP_002868593.1	XM_002868547.2	LOC9306707
XP_020875353.1	XM_021019694.1	LOC110226865
XP_020874160.1	XM_021018501.1	LOC9304666
XP_002868595.1	XM_002868549.2	LOC9304667
XP_020874161.1	XM_021018502.1	LOC110226559
XP_020874297.1	XM_021018638.1	LOC9304669
XP_020872040.1	XM_021016381.1	LOC110225999
XP_002868597.1	XM_002868551.2	LOC9306709
XP_020872214.1	XM_021016555.1	LOC9304671
XP_002870638.1	XM_002870592.2	LOC9304671
XP_020872321.1	XM_021016662.1	LOC9306710
XP_020872322.1	XM_021016663.1	LOC9306710
XP_020872777.1	XM_021017118.1	LOC9304672
XP_002868600.1	XM_002868554.2	LOC9306711
XP_002870640.2	XM_002870594.2	LOC9304674
XP_020872776.1	XM_021017117.1	LOC9304674
XP_020875084.1	XM_021019425.1	LOC9306712
XP_020875085.1	XM_021019426.1	LOC9306712
XP_020875136.1	XM_021019477.1	LOC9304675
XP_020875137.1	XM_021019478.1	LOC9304675
XP_020874067.1	XM_021018408.1	LOC9306713
XP_020874068.1	XM_021018409.1	LOC9306713
XP_020874069.1	XM_021018410.1	LOC9306713
XP_020874063.1	XM_021018404.1	LOC9306713
XP_020874064.1	XM_021018405.1	LOC9306713
XP_020874065.1	XM_021018406.1	LOC9306713
XP_020874066.1	XM_021018407.1	LOC9306713
XP_020874062.1	XM_021018403.1	LOC110226488
XP_020875532.1	XM_021019873.1	LOC9304677
XP_020875533.1	XM_021019874.1	LOC9304677
XP_002870642.2	XM_002870596.2	LOC9304677
XP_020874162.1	XM_021018503.1	LOC9306715
XP_020875617.1	XM_021019958.1	LOC9304678
XP_020874969.1	XM_021019310.1	LOC9306716
XP_002870646.1	XM_002870600.2	LOC9306717
XP_020874642.1	XM_021018983.1	LOC9306718
XP_020874643.1	XM_021018984.1	LOC9306718
XP_020874963.1	XM_021019304.1	LOC9306719
XP_020874845.1	XM_021019186.1	LOC110226701
XP_020874846.1	XM_021019187.1	LOC110226701
XP_002868607.1	XM_002868561.2	LOC9304679
XP_020874841.1	XM_021019182.1	LOC9304680
XP_002870648.1	XM_002870602.2	LOC9304681
XP_002868609.1	XM_002868563.2	LOC9306720
XP_020874842.1	XM_021019183.1	LOC9304682
XP_002870649.2	XM_002870603.2	LOC9304682
XP_020874843.1	XM_021019184.1	LOC9304682
XP_020874319.1	XM_021018660.1	LOC110226610
XP_020874318.1	XM_021018659.1	LOC110226610
XP_020874163.1	XM_021018504.1	LOC110226560
XP_020872324.1	XM_021016665.1	LOC110226084
XP_020872635.1	XM_021016976.1	LOC9306721
XP_020872634.1	XM_021016975.1	LOC110226209
XP_002870650.2	XM_002870604.2	LOC9304683
XP_020873194.1	XM_021017535.1	LOC9306722
XP_020873193.1	XM_021017534.1	LOC9306722
XP_020873197.1	XM_021017538.1	LOC9304684
XP_020873196.1	XM_021017537.1	LOC9304684
XP_020873199.1	XM_021017540.1	LOC9304685
XP_020873198.1	XM_021017539.1	LOC9304685
XP_002868614.1	XM_002868568.2	LOC9304686
XP_020873195.1	XM_021017536.1	LOC9304687
XP_002868615.1	XM_002868569.2	LOC9304687
XP_020873192.1	XM_021017533.1	LOC9304688
XP_020873190.1	XM_021017531.1	LOC9304688
XP_020873191.1	XM_021017532.1	LOC9304688
XP_020872402.1	XM_021016743.1	LOC110226114
XP_020872401.1	XM_021016742.1	LOC110226114
XP_020872403.1	XM_021016744.1	LOC110226114
XP_020873076.1	XM_021017417.1	LOC9304690
XP_020873075.1	XM_021017416.1	LOC9304690
XP_020873077.1	XM_021017418.1	LOC9304690
XP_020873079.1	XM_021017420.1	LOC9304690
XP_020874164.1	XM_021018505.1	LOC110226561
XP_020873080.1	XM_021017421.1	LOC9306723
XP_002870652.1	XM_002870606.2	LOC9306723
XP_020873081.1	XM_021017422.1	LOC9306723
XP_002870653.1	XM_002870607.2	LOC9306724
XP_020875424.1	XM_021019765.1	LOC9306725
XP_020875464.1	XM_021019805.1	LOC110226897
XP_020875463.1	XM_021019804.1	LOC9306726
XP_020875258.1	XM_021019599.1	LOC9306727
XP_020875257.1	XM_021019598.1	LOC9306727
XP_002870656.1	XM_002870610.2	LOC9306727
XP_002868618.1	XM_002868572.2	LOC9306728
XP_020875311.1	XM_021019652.1	LOC9304691
XP_002870658.2	XM_002870612.2	LOC9306729
XP_002868619.1	XM_002868573.2	LOC9306730
XP_002870659.1	XM_002870613.2	LOC9304692
XP_002870660.1	XM_002870614.2	LOC9306731
XP_020875193.1	XM_021019534.1	LOC9306731
XP_020872097.1	XM_021016438.1	LOC9304693
XP_020874165.1	XM_021018506.1	LOC110226562
XP_002868621.1	XM_002868575.2	LOC9306733
XP_002870662.2	XM_002870616.2	LOC9304694
XP_020874792.1	XM_021019133.1	LOC9306734
XP_020874791.1	XM_021019132.1	LOC9304695
XP_002870664.1	XM_002870618.2	LOC9306735
XP_020875400.1	XM_021019741.1	LOC9306736
XP_002870665.1	XM_002870619.2	LOC9304696
XP_020872727.1	XM_021017068.1	LOC9306737
XP_020872728.1	XM_021017069.1	LOC9306737
XP_002870666.2	XM_002870620.2	LOC9306737
XP_020872730.1	XM_021017071.1	LOC9306738
XP_020872729.1	XM_021017070.1	LOC9306738
XP_002870667.2	XM_002870621.2	LOC9306738
XP_020872731.1	XM_021017072.1	LOC9306738
XP_020875269.1	XM_021019610.1	LOC110226834
XP_020872137.1	XM_021016478.1	LOC9306739
XP_020872139.1	XM_021016480.1	LOC9304697
XP_020872138.1	XM_021016479.1	LOC9304697
XP_020872140.1	XM_021016481.1	LOC9306740
XP_020872456.1	XM_021016797.1	LOC9306741
XP_002868625.2	XM_002868579.2	LOC9306742
XP_020875561.1	XM_021019902.1	LOC110226935
XP_020873878.1	XM_021018219.1	LOC9304698
XP_020875223.1	XM_021019564.1	LOC9306744
XP_020875222.1	XM_021019563.1	LOC9306744
XP_020875225.1	XM_021019566.1	LOC9306744
XP_020875224.1	XM_021019565.1	LOC9306744
XP_020875472.1	XM_021019813.1	LOC9304699
XP_020875473.1	XM_021019814.1	LOC9304699
XP_020875474.1	XM_021019815.1	LOC9304699
XP_020875476.1	XM_021019817.1	LOC9304699
XP_020874166.1	XM_021018507.1	LOC110226563
XP_020875518.1	XM_021019859.1	LOC9304700
XP_020872383.1	XM_021016724.1	LOC9304701
XP_020874922.1	XM_021019263.1	LOC110226730
XP_020875212.1	XM_021019553.1	LOC9304705
XP_002868633.1	XM_002868587.2	LOC9304705
XP_020875213.1	XM_021019554.1	LOC9304705
XP_020875214.1	XM_021019555.1	LOC9304705
XP_002868634.1	XM_002868588.2	LOC9304706
XP_002870676.1	XM_002870630.2	LOC9304708
XP_002868636.1	XM_002868590.2	LOC9306748
XP_002868637.1	XM_002868591.2	LOC9304709
XP_002870677.1	XM_002870631.2	LOC9304710
XP_020874490.1	XM_021018831.1	LOC9304710
XP_020874901.1	XM_021019242.1	LOC9306749
XP_002870678.1	XM_002870632.2	LOC9304711
XP_002868639.1	XM_002868593.2	LOC9306753
XP_020874663.1	XM_021019004.1	LOC9304712
XP_020874926.1	XM_021019267.1	LOC9306754
XP_020874928.1	XM_021019269.1	LOC9306755
XP_020875547.1	XM_021019888.1	LOC9306756
XP_020875548.1	XM_021019889.1	LOC9304713
XP_002870686.1	XM_002870640.2	LOC9306757
XP_020875314.1	XM_021019655.1	LOC9306758
XP_020874308.1	XM_021018649.1	LOC9306759
XP_002870688.1	XM_002870642.2	LOC9304714
XP_002868642.1	XM_002868596.2	LOC9306760
XP_020873039.1	XM_021017380.1	LOC110226308
XP_020873038.1	XM_021017379.1	LOC110226307
XP_020873037.1	XM_021017378.1	LOC110226306
XP_020873043.1	XM_021017384.1	LOC9304715
XP_020873040.1	XM_021017381.1	LOC9304715
XP_020873042.1	XM_021017383.1	LOC9304715
XP_020873041.1	XM_021017382.1	LOC9304715
XP_002868643.1	XM_002868597.2	LOC9306761
XP_002870690.1	XM_002870644.2	LOC9304716
XP_002868644.2	XM_002868598.2	LOC9306762
XP_020872222.1	XM_021016563.1	LOC9304717
XP_002868645.2	XM_002868599.2	LOC9304717
XP_020875631.1	XM_021019972.1	LOC110226953
XP_020875630.1	XM_021019971.1	LOC110226953
XP_020875237.1	XM_021019578.1	LOC110226817
XP_002868646.1	XM_002868600.2	LOC9304718
XP_020875146.1	XM_021019487.1	LOC9304719
XP_020875098.1	XM_021019439.1	LOC9306764
XP_020875682.1	XM_021020023.1	LOC9306765
XP_020875681.1	XM_021020022.1	LOC9306765
XP_020875680.1	XM_021020021.1	LOC9306765
XP_002870695.2	XM_002870649.2	LOC9306766
XP_020874718.1	XM_021019059.1	LOC9306767
XP_020874702.1	XM_021019043.1	LOC9306768
XP_020874704.1	XM_021019045.1	LOC9306768
XP_020874703.1	XM_021019044.1	LOC9306768
XP_002870697.1	XM_002870651.2	LOC9304720
XP_002870698.1	XM_002870652.2	LOC9306769
XP_020874715.1	XM_021019056.1	LOC9306770
XP_020874714.1	XM_021019055.1	LOC9306770
XP_020874709.1	XM_021019050.1	LOC110226671
XP_020874711.1	XM_021019052.1	LOC110226671
XP_020874708.1	XM_021019049.1	LOC110226670
XP_020874699.1	XM_021019040.1	LOC9306772
XP_020874713.1	XM_021019054.1	LOC9306774
XP_020874720.1	XM_021019061.1	LOC9304721
XP_020874698.1	XM_021019039.1	LOC9306775
XP_020874712.1	XM_021019053.1	LOC9304722
XP_002868650.2	XM_002868604.2	LOC9306776
XP_020874717.1	XM_021019058.1	LOC9306776
XP_020874719.1	XM_021019060.1	LOC9304723
XP_020874705.1	XM_021019046.1	LOC9306778
XP_020874706.1	XM_021019047.1	LOC110224136
XP_020874707.1	XM_021019048.1	LOC9306779
XP_020874701.1	XM_021019042.1	LOC9304728
XP_020874716.1	XM_021019057.1	LOC9306781
XP_020874167.1	XM_021018508.1	LOC9304729
XP_020874721.1	XM_021019062.1	LOC9306783
XP_002870713.1	XM_002870667.2	LOC9304730
XP_002868658.2	XM_002868612.2	LOC9306784
XP_002868660.1	XM_002868614.2	LOC9304732
XP_020872288.1	XM_021016629.1	LOC110226064
XP_020872290.1	XM_021016631.1	LOC110226064
XP_020872291.1	XM_021016632.1	LOC110226064
XP_020872058.1	XM_021016399.1	LOC110226004
XP_020874222.1	XM_021018563.1	LOC110226593
XP_020872393.1	XM_021016734.1	LOC110226112
XP_020874886.1	XM_021019227.1	LOC110226715
XP_020874168.1	XM_021018509.1	LOC110226567
XP_020875357.1	XM_021019698.1	LOC110226867
XP_020873179.1	XM_021017520.1	LOC110226331
XP_020873174.1	XM_021017515.1	LOC9304734
XP_020873173.1	XM_021017514.1	LOC9304734
XP_020873178.1	XM_021017519.1	LOC110226330
XP_020873177.1	XM_021017518.1	LOC110226330
XP_020873175.1	XM_021017516.1	LOC110226330
XP_020873176.1	XM_021017517.1	LOC110226330
XP_020873172.1	XM_021017513.1	LOC110226329
XP_020872271.1	XM_021016612.1	LOC9306787
XP_020874900.1	XM_021019241.1	LOC9304736
XP_020874381.1	XM_021018722.1	LOC9306789
XP_002868664.1	XM_002868618.2	LOC9306789
XP_002868665.1	XM_002868619.2	LOC9304737
XP_020874382.1	XM_021018723.1	LOC9304737
XP_002868667.2	XM_002868621.2	LOC9304739
XP_020875451.1	XM_021019792.1	LOC9306790
XP_002870720.1	XM_002870674.2	LOC9306790
XP_020875468.1	XM_021019809.1	LOC9306791
XP_002870721.1	XM_002870675.2	LOC9304742
XP_002868670.2	XM_002868624.2	LOC9306792
XP_020875497.1	XM_021019838.1	LOC110226911
XP_020874169.1	XM_021018510.1	LOC9304744
XP_020872564.1	XM_021016905.1	LOC110226183
XP_020872449.1	XM_021016790.1	LOC110226137
XP_020872448.1	XM_021016789.1	LOC110226137
XP_002868672.1	XM_002868626.2	LOC9306794
XP_020874170.1	XM_021018511.1	LOC9304745
XP_002870724.1	XM_002870678.2	LOC9304746
XP_020873004.1	XM_021017345.1	LOC9306795
XP_020872953.1	XM_021017294.1	LOC9306796
XP_020872952.1	XM_021017293.1	LOC9306796
XP_020872954.1	XM_021017295.1	LOC9306796
XP_002870726.2	XM_002870680.2	LOC9304747
XP_002868675.1	XM_002868629.2	LOC9306797
XP_020872947.1	XM_021017288.1	LOC110226272
XP_020874171.1	XM_021018512.1	LOC9304748
XP_002868676.2	XM_002868630.2	LOC9306798
XP_002870728.1	XM_002870682.2	LOC9304749
XP_020872975.1	XM_021017316.1	LOC9306799
XP_020872936.1	XM_021017277.1	LOC110226269
XP_020874172.1	XM_021018513.1	LOC9304750
XP_020872995.1	XM_021017336.1	LOC110226280
XP_020874173.1	XM_021018514.1	LOC9306801
XP_020874174.1	XM_021018515.1	LOC9304753
XP_020872958.1	XM_021017299.1	LOC110226275
XP_002868681.1	XM_002868635.2	LOC9306802
XP_020872965.1	XM_021017306.1	LOC9304754
XP_020872966.1	XM_021017307.1	LOC9304754
XP_020872964.1	XM_021017305.1	LOC9304754
XP_020872967.1	XM_021017308.1	LOC9304754
XP_020872919.1	XM_021017260.1	LOC9304755
XP_020874175.1	XM_021018516.1	LOC9306803
XP_020874176.1	XM_021018517.1	LOC110226570
XP_002870735.2	XM_002870689.2	LOC9306805
XP_020872949.1	XM_021017290.1	LOC9306806
XP_020872950.1	XM_021017291.1	LOC9306806
XP_002870737.1	XM_002870691.2	LOC9306807
XP_020873006.1	XM_021017347.1	LOC110226283
XP_020872944.1	XM_021017285.1	LOC9306808
XP_002870740.1	XM_002870694.2	LOC9306810
XP_020872921.1	XM_021017262.1	LOC9306810
XP_020873009.1	XM_021017350.1	LOC9306811
XP_020872931.1	XM_021017272.1	LOC9304757
XP_020872997.1	XM_021017338.1	LOC9306812
XP_002870742.1	XM_002870696.2	LOC9304759
XP_020872959.1	XM_021017300.1	LOC9306813
XP_020872951.1	XM_021017292.1	LOC9304760
XP_020872924.1	XM_021017265.1	LOC9304761
XP_020872925.1	XM_021017266.1	LOC9304761
XP_020872926.1	XM_021017267.1	LOC9304761
XP_002870743.1	XM_002870697.2	LOC9304762
XP_020872943.1	XM_021017284.1	LOC9306814
XP_020872981.1	XM_021017322.1	LOC9306815
XP_002868691.1	XM_002868645.2	LOC9304763
XP_002870747.1	XM_002870701.2	LOC9306817
XP_020874177.1	XM_021018518.1	LOC9306818
XP_020874178.1	XM_021018519.1	LOC110226571
XP_020872992.1	XM_021017333.1	LOC110226278
XP_020872991.1	XM_021017332.1	LOC110226277
XP_002870749.1	XM_002870703.2	LOC9304768
XP_002870750.1	XM_002870704.2	LOC9306820
XP_002870751.1	XM_002870705.2	LOC9306821
XP_002870752.1	XM_002870706.2	LOC9306822
XP_002870753.1	XM_002870707.2	LOC9306823
XP_002868697.1	XM_002868651.2	LOC9304769
XP_020873002.1	XM_021017343.1	LOC9304771
XP_002870759.1	XM_002870713.2	LOC9304771
XP_020872970.1	XM_021017311.1	LOC9306830
XP_020872971.1	XM_021017312.1	LOC9306830
XP_020872923.1	XM_021017264.1	LOC9304772
XP_020874179.1	XM_021018520.1	LOC110226572
XP_020872932.1	XM_021017273.1	LOC9306831
XP_020872934.1	XM_021017275.1	LOC9306831
XP_020872933.1	XM_021017274.1	LOC9306831
XP_002870761.2	XM_002870715.2	LOC9304773
XP_020872961.1	XM_021017302.1	LOC9306832
XP_020872955.1	XM_021017296.1	LOC9306833
XP_002870764.1	XM_002870718.2	LOC9306834
XP_020872993.1	XM_021017334.1	LOC9306835
XP_002870766.1	XM_002870720.2	LOC9306836
XP_020874180.1	XM_021018521.1	LOC110226573
XP_020874181.1	XM_021018522.1	LOC9306837
XP_002870767.1	XM_002870721.2	LOC9304775
XP_020872920.1	XM_021017261.1	LOC9304776
XP_002870769.1	XM_002870723.2	LOC9304777
XP_002870770.1	XM_002870724.2	LOC9306840
XP_020872980.1	XM_021017321.1	LOC9306841
XP_020874182.1	XM_021018523.1	LOC110226574
XP_002870772.1	XM_002870726.2	LOC9306842
XP_002868705.2	XM_002868659.2	LOC9306843
XP_020872969.1	XM_021017310.1	LOC9304778
XP_002868707.1	XM_002868661.2	LOC9304779
XP_020872937.1	XM_021017278.1	LOC9304780
XP_020872962.1	XM_021017303.1	LOC9306844
XP_020872956.1	XM_021017297.1	LOC9304781
XP_020872957.1	XM_021017298.1	LOC9304781
XP_002870774.1	XM_002870728.2	LOC9304781
XP_002868709.2	XM_002868663.2	LOC9306845
XP_020872987.1	XM_021017328.1	LOC110226276
XP_020872996.1	XM_021017337.1	LOC110226281
XP_002868711.2	XM_002868665.2	LOC9304783
XP_002868712.1	XM_002868666.2	LOC9304784
XP_002868713.1	XM_002868667.2	LOC9304785
XP_020872983.1	XM_021017324.1	LOC9304786
XP_020872984.1	XM_021017325.1	LOC9304786
XP_020872915.1	XM_021017256.1	LOC9306846
XP_020872916.1	XM_021017257.1	LOC9306846
XP_002868714.1	XM_002868668.2	LOC9306847
XP_002868715.2	XM_002868669.2	LOC9304787
XP_002868717.2	XM_002868671.2	LOC9304789
XP_002870777.1	XM_002870731.2	LOC9304790
XP_020872935.1	XM_021017276.1	LOC9304790
XP_002870779.1	XM_002870733.2	LOC9304791
XP_002868719.1	XM_002868673.2	LOC9306851
XP_020872929.1	XM_021017270.1	LOC110226267
XP_020872948.1	XM_021017289.1	LOC9304792
XP_002870781.1	XM_002870735.2	LOC9304793
XP_020872941.1	XM_021017282.1	LOC9306852
XP_020872940.1	XM_021017281.1	LOC9306852
XP_020872939.1	XM_021017280.1	LOC9306852
XP_020872938.1	XM_021017279.1	LOC9306852
XP_020874184.1	XM_021018525.1	LOC9304794
XP_002868722.1	XM_002868676.2	LOC9306853
XP_002868724.1	XM_002868678.2	LOC9306854
XP_020872922.1	XM_021017263.1	LOC9306855
XP_002868726.1	XM_002868680.2	LOC9304798
XP_020874185.1	XM_021018526.1	LOC110226575
XP_020872963.1	XM_021017304.1	LOC9304799
XP_002870786.2	XM_002870740.2	LOC9306856
XP_002868727.2	XM_002868681.2	LOC9306857
XP_020874186.1	XM_021018527.1	LOC9306858
XP_002868728.1	XM_002868682.2	LOC9306859
XP_020873001.1	XM_021017342.1	LOC9304801
XP_020874187.1	XM_021018528.1	LOC110226576
XP_020872994.1	XM_021017335.1	LOC110226279
XP_020872973.1	XM_021017314.1	LOC9306861
XP_020872974.1	XM_021017315.1	LOC9306861
XP_020872972.1	XM_021017313.1	LOC9306861
XP_002870791.1	XM_002870745.2	LOC9304802
XP_020872988.1	XM_021017329.1	LOC9306862
XP_020872989.1	XM_021017330.1	LOC9306863
XP_002870795.1	XM_002870749.2	LOC9306865
XP_002868730.1	XM_002868684.2	LOC9306866
XP_002868731.1	XM_002868685.2	LOC9304803
XP_002868732.1	XM_002868686.2	LOC9304804
XP_020873007.1	XM_021017348.1	LOC9304807
XP_020872976.1	XM_021017317.1	LOC9304808
XP_002868736.2	XM_002868690.2	LOC9306867
XP_020873000.1	XM_021017341.1	LOC9304809
XP_020872999.1	XM_021017340.1	LOC9304809
XP_002870797.1	XM_002870751.2	LOC9304809
XP_002870798.1	XM_002870752.2	LOC9306868
XP_020874188.1	XM_021018529.1	LOC110226577
XP_002870799.1	XM_002870753.2	LOC9306869
XP_002868737.1	XM_002868691.2	LOC9306870
XP_002868738.1	XM_002868692.2	LOC9304810
XP_020872982.1	XM_021017323.1	LOC9304811
XP_020874189.1	XM_021018530.1	LOC110226579
XP_002868742.1	XM_002868696.2	LOC9304814
XP_002868743.1	XM_002868697.2	LOC9304815
XP_002868745.2	XM_002868699.2	LOC9304817
XP_020874190.1	XM_021018531.1	LOC110226580
XP_002870801.2	XM_002870755.2	LOC9306871
XP_002870802.1	XM_002870756.2	LOC9306872
XP_020872930.1	XM_021017271.1	LOC110226268
