protein	mRNA	gene
XP_009111761.1	XM_009113513.3	LOC103837181
XP_033135609.1	XM_033279718.1	LOC103837181
XP_033135607.1	XM_033279716.1	LOC103837181
XP_009111762.1	XM_009113514.3	LOC103837183
XP_033135091.1	XM_033279200.1	LOC103837177
XP_009111753.3	XM_009113505.3	LOC103837177
XP_009111775.1	XM_009113527.1	LOC103837197
XP_033135092.1	XM_033279201.1	LOC103837196
XP_009111754.2	XM_009113506.3	LOC103837178
XP_009111755.1	XM_009113507.3	LOC103837179
XP_009111756.1	XM_009113508.3	LOC103837180
XP_009111752.1	XM_009113504.3	LOC103837176
XP_018509620.1	XM_018654104.2	LOC103837175
XP_009111751.1	XM_009113503.3	LOC103837175
XP_009111750.1	XM_009113502.3	LOC103837174
XP_009111749.1	XM_009113501.3	LOC103837173
XP_009111748.1	XM_009113500.3	LOC103837172
XP_009111747.2	XM_009113499.3	LOC103837171
XP_009111745.1	XM_009113497.3	LOC103837169
XP_009111744.1	XM_009113496.3	LOC103837168
XP_009111743.1	XM_009113495.3	LOC103837167
XP_009111742.1	XM_009113494.3	LOC103837164
XP_018509654.1	XM_018654138.1	LOC103837164
XP_009111741.1	XM_009113493.3	LOC103837163
XP_009111740.2	XM_009113492.3	LOC103837162
XP_033135104.1	XM_033279213.1	LOC103837161
XP_033135107.1	XM_033279216.1	LOC103837160
XP_009111773.1	XM_009113525.2	LOC103837195
XP_009111737.1	XM_009113489.3	LOC103837159
XP_009111736.1	XM_009113488.2	LOC103837156
XP_033135105.1	XM_033279214.1	LOC103837156
XP_033135108.1	XM_033279217.1	LOC103837155
XP_033135094.1	XM_033279203.1	LOC103837194
XP_009111772.1	XM_009113524.3	LOC103837194
XP_009111732.1	XM_009113484.3	LOC103837153
XP_033135103.1	XM_033279212.1	LOC103837152
XP_009111731.1	XM_009113483.3	LOC103837152
XP_018510271.1	XM_018654755.2	LOC103837151
XP_018510270.1	XM_018654754.2	LOC103837151
XP_018510269.1	XM_018654753.2	LOC103837151
XP_033135099.1	XM_033279208.1	LOC103837147
XP_033135100.1	XM_033279209.1	LOC103837147
XP_033135097.1	XM_033279206.1	LOC103837147
XP_033135098.1	XM_033279207.1	LOC103837147
XP_033135102.1	XM_033279211.1	LOC103837147
XP_033135101.1	XM_033279210.1	LOC103837147
XP_033135095.1	XM_033279204.1	LOC103837146
XP_018510479.2	XM_018654963.2	LOC103837146
XP_009111722.2	XM_009113474.3	LOC103837146
XP_009111723.2	XM_009113475.2	LOC103837146
XP_009111721.1	XM_009113473.3	LOC103837145
XP_009111770.1	XM_009113522.3	LOC103837192
XP_033135096.1	XM_033279205.1	LOC103837192
XP_009111720.1	XM_009113472.3	LOC103837144
XP_009111719.1	XM_009113471.3	LOC103837143
XP_009111716.1	XM_009113468.3	LOC103837141
XP_033135111.1	XM_033279220.1	LOC103837142
XP_033135110.1	XM_033279219.1	LOC103837142
XP_009111717.1	XM_009113469.3	LOC103837142
XP_009111715.1	XM_009113467.3	LOC103837140
XP_033135106.1	XM_033279215.1	LOC103837140
XP_033136548.1	XM_033280657.1	LOC103837137
XP_009111713.1	XM_009113465.3	LOC103837136
XP_009111712.1	XM_009113464.3	LOC103837135
XP_009111710.1	XM_009113462.3	LOC103837133
XP_009111711.2	XM_009113463.3	LOC103837134
XP_009111709.1	XM_009113461.3	LOC103837132
XP_033136524.1	XM_033280633.1	LOC103837131
XP_009111705.2	XM_009113457.3	LOC103837129
XP_009111706.1	XM_009113458.3	LOC103837130
XP_009111704.1	XM_009113456.3	LOC103837127
XP_033136522.1	XM_033280631.1	LOC103837127
XP_033136523.1	XM_033280632.1	LOC103837126
XP_009111700.1	XM_009113452.3	LOC103837125
XP_009111699.1	XM_009113451.3	LOC103837124
XP_009111698.1	XM_009113450.2	LOC103837123
XP_009111696.1	XM_009113448.3	LOC103837120
XP_009111695.1	XM_009113447.3	LOC103837119
XP_009111694.1	XM_009113446.3	LOC103837118
XP_009111693.1	XM_009113445.3	LOC103837116
XP_009111692.1	XM_009113444.3	LOC103837115
XP_009111768.3	XM_009113520.3	LOC103837190
XP_009111691.1	XM_009113443.3	LOC103837114
XP_009111690.1	XM_009113442.2	LOC103837113
XP_033134879.1	XM_033278988.1	LOC103837111
XP_033134878.1	XM_033278987.1	LOC103837111
XP_009111689.1	XM_009113441.3	LOC103837111
XP_009111688.1	XM_009113440.2	LOC103837110
XP_033134884.1	XM_033278993.1	LOC103837109
XP_018509621.2	XM_018654105.2	LOC103837109
XP_033134885.1	XM_033278994.1	LOC103837109
XP_009111685.1	XM_009113437.3	LOC103837108
XP_009111684.1	XM_009113436.3	LOC103837108
XP_033134882.1	XM_033278991.1	LOC117127942
XP_033136509.1	XM_033280618.1	LOC117128382
XP_033136510.1	XM_033280619.1	LOC103837189
XP_033134881.1	XM_033278990.1	LOC103837106
XP_009111682.1	XM_009113434.3	LOC103837105
XP_033134883.1	XM_033278992.1	LOC103837104
XP_009111680.1	XM_009113432.3	LOC103837103
XP_009111678.2	XM_009113430.2	LOC103837101
XP_033134886.1	XM_033278995.1	LOC103837101
XP_033136511.1	XM_033280620.1	LOC117128385
XP_033134494.1	XM_033278603.1	LOC103837100
XP_009111675.1	XM_009113427.3	LOC103837099
XP_009111673.1	XM_009113425.2	LOC103837097
XP_009111674.1	XM_009113426.3	LOC103837098
XP_009111672.1	XM_009113424.3	LOC103837095
XP_009111671.1	XM_009113423.3	LOC103837094
XP_018509718.1	XM_018654202.2	LOC103837094
XP_009111670.2	XM_009113422.3	LOC103837093
XP_018509809.1	XM_018654293.1	LOC103837188
XP_009111668.1	XM_009113420.3	LOC103837092
XP_009111669.1	XM_009113421.3	LOC103837092
XP_009111765.2	XM_009113517.2	LOC103837187
XP_033134490.1	XM_033278599.1	LOC103837187
XP_033134491.1	XM_033278600.1	LOC103837091
XP_033134493.1	XM_033278602.1	LOC103837091
XP_033134492.1	XM_033278601.1	LOC103837091
XP_009111666.1	XM_009113418.3	LOC103837090
XP_009111664.1	XM_009113416.3	LOC103837087
XP_018510605.1	XM_018655089.2	LOC103837086
XP_009111662.1	XM_009113414.3	LOC103837085
XP_009111661.1	XM_009113413.3	LOC103837084
XP_033136213.1	XM_033280322.1	LOC103837083
XP_009111659.1	XM_009113411.3	LOC103837082
XP_033134702.1	XM_033278811.1	LOC103837081
XP_009111656.1	XM_009113408.3	LOC103837080
XP_033134700.1	XM_033278809.1	LOC103837080
XP_009111654.1	XM_009113406.3	LOC103837079
XP_033134701.1	XM_033278810.1	LOC103837079
XP_009111653.1	XM_009113405.3	LOC103837078
XP_009111652.2	XM_009113404.3	LOC103837076
XP_033134703.1	XM_033278812.1	LOC103837076
XP_033134699.1	XM_033278808.1	LOC103837075
XP_009111649.1	XM_009113401.3	LOC103837074
XP_018510673.1	XM_018655157.2	LOC103837073
XP_009111646.1	XM_009113398.3	LOC103837072
XP_009111644.1	XM_009113396.3	LOC103837071
XP_009111643.1	XM_009113395.3	LOC103837069
XP_009111642.2	XM_009113394.3	LOC103837068
XP_009111641.1	XM_009113393.3	LOC103837067
XP_033134523.1	XM_033278632.1	LOC103837066
XP_033134525.1	XM_033278634.1	LOC103837066
XP_033134524.1	XM_033278633.1	LOC103837066
XP_009111638.1	XM_009113390.3	LOC103837065
XP_009111639.1	XM_009113391.3	LOC103837065
XP_018510211.1	XM_018654695.2	LOC103837064
XP_009111636.1	XM_009113388.3	LOC103837064
XP_009111635.1	XM_009113387.3	LOC103837063
NP_001288914.1	NM_001301985.1	LOC103837062
XP_009111633.1	XM_009113385.3	LOC103837060
XP_009111632.1	XM_009113384.2	LOC103837059
XP_009111631.1	XM_009113383.2	LOC103837059
XP_033135024.1	XM_033279133.1	LOC103837185
XP_009111630.1	XM_009113382.3	LOC103837058
XP_009111629.1	XM_009113381.3	LOC103837057
XP_009111628.1	XM_009113380.3	LOC103837056
XP_009111627.1	XM_009113379.3	LOC103837055
XP_009141986.1	XM_009143738.3	LOC103865876
XP_033134103.1	XM_033278212.1	LOC103865865
XP_009141975.1	XM_009143727.3	LOC103865865
XP_033134105.1	XM_033278214.1	LOC103865852
XP_009141944.1	XM_009143696.3	LOC103865842
XP_009141935.1	XM_009143687.3	LOC103865831
XP_009141913.1	XM_009143665.3	LOC103865811
XP_009141925.1	XM_009143677.3	LOC103865821
XP_009141903.1	XM_009143655.2	LOC103865802
XP_009141891.1	XM_009143643.3	LOC103865791
XP_009141862.1	XM_009143614.3	LOC103865761
XP_009141851.1	XM_009143603.3	LOC103865753
XP_009141839.1	XM_009143591.3	LOC103865744
XP_009141829.1	XM_009143581.3	LOC103865733
XP_009141810.1	XM_009143562.3	LOC103865717
XP_009141817.1	XM_009143569.3	LOC103865717
XP_009141778.1	XM_009143530.3	LOC103865696
XP_009141788.1	XM_009143540.2	LOC103865696
XP_009141799.2	XM_009143551.3	LOC103865709
XP_009141759.1	XM_009143511.2	LOC103865680
XP_009141747.2	XM_009143499.3	LOC103865672
XP_009141730.1	XM_009143482.3	LOC103865650
XP_033135752.1	XM_033279861.1	LOC103865650
XP_009141736.1	XM_009143488.3	LOC103865650
XP_018513994.1	XM_018658478.2	LOC103865650
XP_009141711.1	XM_009143463.2	LOC103865640
XP_009141697.1	XM_009143449.3	LOC103865631
XP_033135758.1	XM_033279867.1	LOC103865623
XP_009141677.1	XM_009143429.2	LOC103865612
XP_033135753.1	XM_033279862.1	LOC103865590
XP_033135755.1	XM_033279864.1	LOC103865590
XP_033135754.1	XM_033279863.1	LOC103865590
XP_009141631.1	XM_009143383.3	LOC103865569
XP_009141623.1	XM_009143375.3	LOC103865569
XP_009141640.1	XM_009143392.3	LOC103865569
XP_009141613.1	XM_009143365.3	LOC103865560
XP_009141602.1	XM_009143354.3	LOC103865543
XP_009144801.1	XM_009146553.3	LOC103868460
XP_009141584.1	XM_009143336.3	LOC103865535
XP_009141573.1	XM_009143325.3	LOC103865527
XP_009141562.1	XM_009143314.3	LOC103865514
XP_033135756.1	XM_033279865.1	LOC103865504
XP_009141552.1	XM_009143304.3	LOC103865504
XP_033135757.1	XM_033279866.1	LOC103865504
XP_009141539.1	XM_009143291.3	LOC103865498
XP_009141528.1	XM_009143280.3	LOC103865488
XP_009141520.1	XM_009143272.3	LOC103865479
XP_009141509.1	XM_009143261.3	LOC103865469
XP_018513985.1	XM_018658469.2	LOC103865459
XP_009141488.1	XM_009143240.3	LOC103865451
XP_009141470.1	XM_009143222.3	LOC103865432
XP_009141478.1	XM_009143230.3	LOC103865440
XP_009141469.1	XM_009143221.3	LOC103865427
XP_009141461.1	XM_009143213.3	LOC103865402
XP_009141450.1	XM_009143202.3	LOC103865402
XP_009141455.1	XM_009143207.3	LOC103865402
XP_009141444.1	XM_009143196.3	LOC103865402
XP_009111953.1	XM_009113705.3	LOC103837346
XP_009111958.1	XM_009113710.3	LOC103837349
XP_009111957.1	XM_009113709.3	LOC103837349
XP_009111955.2	XM_009113707.3	LOC103837348
XP_009111956.2	XM_009113708.3	LOC103837348
XP_018510430.2	XM_018654914.2	LOC103837348
XP_033134940.1	XM_033279049.1	LOC103837348
XP_018510431.2	XM_018654915.2	LOC103837347
XP_009111959.1	XM_009113711.3	LOC103837350
XP_009111960.1	XM_009113712.3	LOC103837351
XP_009111961.1	XM_009113713.3	LOC103837352
XP_009111962.2	XM_009113714.2	LOC103837354
XP_018509814.1	XM_018654298.1	LOC108869621
XP_033135017.1	XM_033279126.1	LOC103837355
XP_009111964.1	XM_009113716.3	LOC103837358
XP_009111965.1	XM_009113717.3	LOC103837358
XP_009111966.2	XM_009113718.3	LOC103837359
XP_033135631.1	XM_033279740.1	LOC103837360
XP_033135632.1	XM_033279741.1	LOC103837360
XP_033135012.1	XM_033279121.1	LOC103837362
XP_009111970.1	XM_009113722.3	LOC103837363
XP_009111969.1	XM_009113721.3	LOC103837363
XP_009111971.1	XM_009113723.3	LOC103837365
XP_033135013.1	XM_033279122.1	LOC103837367
XP_009111976.1	XM_009113728.3	LOC103837367
XP_018510372.1	XM_018654856.2	LOC103837367
XP_018510373.1	XM_018654857.2	LOC103837367
XP_018510370.1	XM_018654854.2	LOC103837366
XP_009111974.1	XM_009113726.3	LOC103837366
XP_033135011.1	XM_033279120.1	LOC103837366
XP_018510371.1	XM_018654855.2	LOC103837366
XP_009111973.1	XM_009113725.3	LOC103837366
XP_009111972.1	XM_009113724.3	LOC103837366
XP_009111977.1	XM_009113729.3	LOC103837368
XP_009111979.1	XM_009113731.3	LOC103837369
XP_009111978.1	XM_009113730.3	LOC103837369
XP_009111980.2	XM_009113732.3	LOC103837370
XP_033135274.1	XM_033279383.1	LOC103837483
XP_018510409.1	XM_018654893.2	LOC103837483
XP_018510408.1	XM_018654892.2	LOC103837483
XP_033136521.1	XM_033280630.1	LOC103837482
XP_018510411.2	XM_018654895.2	LOC103837373
XP_018510410.1	XM_018654894.2	LOC103837373
XP_009111983.2	XM_009113735.3	LOC103837373
XP_009111984.1	XM_009113736.3	LOC103837374
XP_033135283.1	XM_033279392.1	LOC103837374
XP_033135284.1	XM_033279393.1	LOC103837374
XP_009111985.1	XM_009113737.3	LOC103837375
XP_009111986.2	XM_009113738.3	LOC103837376
XP_009111987.1	XM_009113739.3	LOC103837377
XP_033135273.1	XM_033279382.1	LOC103837377
NP_001288951.1	NM_001302022.1	LOC103837378
XP_009111989.1	XM_009113741.3	LOC103837379
XP_009111990.1	XM_009113742.3	LOC103837380
XP_009111991.1	XM_009113743.3	LOC103837380
XP_033135290.1	XM_033279399.1	LOC108869596
XP_018510507.1	XM_018654991.2	LOC103837381
XP_009111992.1	XM_009113744.3	LOC103837381
XP_033135279.1	XM_033279388.1	LOC103837381
XP_009112092.1	XM_009113844.3	LOC103837484
XP_009111993.1	XM_009113745.3	LOC103837384
XP_033135289.1	XM_033279398.1	LOC103837485
XP_033135278.1	XM_033279387.1	LOC117128027
XP_009111995.1	XM_009113747.3	LOC103837386
XP_033135277.1	XM_033279386.1	LOC117128026
XP_009111998.1	XM_009113750.3	LOC103837391
XP_009111999.1	XM_009113751.3	LOC103837392
XP_009112000.1	XM_009113752.3	LOC103837393
XP_033135286.1	XM_033279395.1	LOC103837393
XP_033135287.1	XM_033279396.1	LOC103837393
XP_018509674.2	XM_018654158.2	LOC103837394
XP_033135282.1	XM_033279391.1	LOC103837394
XP_033135281.1	XM_033279390.1	LOC103837394
XP_009112001.2	XM_009113753.3	LOC103837394
XP_009112002.2	XM_009113754.3	CAX1
XP_009112003.1	XM_009113755.3	LOC103837396
XP_033135285.1	XM_033279394.1	LOC103837396
XP_009112004.1	XM_009113756.3	LOC103837397
XP_009112005.1	XM_009113757.3	ARF2-3
XP_033137307.1	XM_033281416.1	LOC103837399
XP_033136534.1	XM_033280643.1	LOC103837401
XP_033134781.1	XM_033278890.1	LOC103837402
XP_033134782.1	XM_033278891.1	LOC103837402
XP_009112008.1	XM_009113760.3	LOC103837402
XP_009112010.1	XM_009113762.3	LOC103837404
XP_009112011.2	XM_009113763.3	LOC103837405
XP_009112012.2	XM_009113764.3	LOC103837406
XP_009112013.1	XM_009113765.3	LOC103837407
XP_033134780.1	XM_033278889.1	LOC103837407
XP_009112094.1	XM_009113846.3	LOC103837487
XP_009112017.1	XM_009113769.2	LOC103837408
XP_009112016.1	XM_009113768.2	LOC103837408
XP_009112018.1	XM_009113770.3	LOC103837409
XP_009112019.1	XM_009113771.3	LOC103837410
XP_033135237.1	XM_033279346.1	LOC103837412
XP_009112020.1	XM_009113772.3	LOC103837412
XP_009112021.1	XM_009113773.3	LOC103837413
XP_009112022.1	XM_009113774.3	LOC103837414
XP_009112024.2	XM_009113776.3	LOC103837417
XP_033136802.1	XM_033280911.1	LOC103837417
XP_033136801.1	XM_033280910.1	LOC103837417
XP_009112026.1	XM_009113778.3	LOC103837419
XP_009112027.1	XM_009113779.3	LOC103837420
XP_009112028.1	XM_009113780.2	LOC103837421
XP_009112096.3	XM_009113848.3	LOC103837490
XP_033136799.1	XM_033280908.1	LOC103837423
XP_009112029.1	XM_009113781.2	LOC103837424
XP_009112031.1	XM_009113783.3	LOC103837425
XP_009112032.1	XM_009113784.3	LOC103837426
XP_009112033.1	XM_009113785.3	LOC103837427
XP_009112034.1	XM_009113786.3	LOC103837428
XP_009112035.1	XM_009113787.3	LOC103837428
XP_009112036.1	XM_009113788.3	LOC103837429
XP_033136611.1	XM_033280720.1	LOC103837432
XP_033136610.1	XM_033280719.1	LOC103837432
XP_033136608.1	XM_033280717.1	LOC103837431
XP_033136609.1	XM_033280718.1	LOC103837431
XP_033136536.1	XM_033280645.1	LOC103837491
XP_009112037.2	XM_009113789.3	LOC103837430
XP_009112042.1	XM_009113794.3	LOC103837433
XP_009112041.1	XM_009113793.3	LOC103837433
XP_009112043.1	XM_009113795.3	LOC103837434
XP_009112044.1	XM_009113796.3	LOC103837435
XP_033135739.1	XM_033279848.1	LOC103837436
XP_018510134.1	XM_018654618.2	LOC103837436
XP_009112045.1	XM_009113797.3	LOC103837436
XP_033135738.1	XM_033279847.1	LOC103837437
XP_009112046.1	XM_009113798.3	LOC103837437
XP_009112049.1	XM_009113801.3	LOC103837441
XP_009112050.1	XM_009113802.3	LOC103837441
XP_009112048.1	XM_009113800.3	LOC103837439
XP_009112052.1	XM_009113804.3	LOC103837443
XP_009112051.1	XM_009113803.3	LOC103837442
XP_009112054.1	XM_009113806.2	LOC103837445
XP_009112053.1	XM_009113805.3	LOC103837444
XP_009112055.1	XM_009113807.3	LOC103837446
XP_033134695.1	XM_033278804.1	LOC103837449
XP_009112057.2	XM_009113809.3	LOC103837450
XP_009112059.2	XM_009113811.2	LOC103837452
XP_009112061.1	XM_009113813.3	LOC103837454
XP_009112060.1	XM_009113812.2	LOC103837453
XP_009112063.1	XM_009113815.3	LOC103837456
XP_009112064.1	XM_009113816.3	LOC103837456
XP_033136549.1	XM_033280658.1	LOC103837457
XP_033137180.1	XM_033281289.1	LOC103848741
XP_033137173.1	XM_033281282.1	LOC103848741
XP_033137172.1	XM_033281281.1	LOC103848741
XP_033137178.1	XM_033281287.1	LOC103848741
XP_033137179.1	XM_033281288.1	LOC103848741
XP_033137175.1	XM_033281284.1	LOC103848741
XP_033137174.1	XM_033281283.1	LOC103848741
XP_033137171.1	XM_033281280.1	LOC103848741
XP_033137176.1	XM_033281285.1	LOC103848741
XP_033137177.1	XM_033281286.1	LOC103848741
XP_009112066.2	XM_009113818.3	LOC103837458
XP_009112067.1	XM_009113819.3	LOC103837459
XP_009112068.1	XM_009113820.3	LOC103837460
XP_009112069.2	XM_009113821.3	LOC103837461
XP_009112072.2	XM_009113824.3	LOC103837463
XP_009112071.1	XM_009113823.2	LOC103837462
XP_009112073.1	XM_009113825.3	LOC103837464
NP_001288834.1	NM_001301905.1	LOC103837465
XP_033134713.1	XM_033278822.1	LOC103837466
XP_009112075.1	XM_009113827.3	LOC103837466
XP_009112077.1	XM_009113829.3	LOC103837467
XP_009112078.1	XM_009113830.2	LOC103837469
XP_018510494.1	XM_018654978.2	LOC103837469
XP_033134689.1	XM_033278798.1	LOC103837470
XP_033136550.1	XM_033280659.1	LOC117128404
XP_009112080.1	XM_009113832.3	LOC103837471
XP_009112083.1	XM_009113835.3	LOC103837473
XP_033134688.1	XM_033278797.1	LOC103837472
XP_033134686.1	XM_033278795.1	LOC103837472
XP_033134687.1	XM_033278796.1	LOC103837472
XP_009112082.1	XM_009113834.3	LOC103837472
XP_009112084.1	XM_009113836.3	LOC103837474
XP_009112085.2	XM_009113837.3	LOC103837475
XP_009112086.1	XM_009113838.3	LOC103837476
XP_009112087.1	XM_009113839.3	LOC103837477
XP_009112088.2	XM_009113840.3	LOC103837478
XP_009112101.1	XM_009113853.3	LOC103837496
XP_009112102.1	XM_009113854.3	LOC103837497
XP_009112104.1	XM_009113856.3	LOC103837499
XP_009112105.1	XM_009113857.3	LOC103837500
XP_009112220.2	XM_009113972.3	LOC103837615
XP_009112106.1	XM_009113858.3	LOC103837501
XP_009112107.1	XM_009113859.3	LOC103837502
XP_009112108.1	XM_009113860.3	LOC103837503
XP_009112109.1	XM_009113861.3	LOC103837504
XP_009112110.1	XM_009113862.2	LOC103837505
XP_009112112.2	XM_009113864.3	LOC103837508
XP_009112111.1	XM_009113863.3	LOC103837507
XP_018510656.1	XM_018655140.2	LOC103837507
XP_009112221.1	XM_009113973.3	LOC103837616
XP_009112115.1	XM_009113867.3	LOC103837510
XP_009112113.1	XM_009113865.3	LOC103837509
XP_009112116.1	XM_009113868.3	LOC103837511
XP_033134790.1	XM_033278899.1	LOC103853082
XP_033134791.1	XM_033278900.1	LOC103853082
XP_033134789.1	XM_033278898.1	LOC103853082
XP_033134788.1	XM_033278897.1	LOC103853082
XP_033136553.1	XM_033280662.1	LOC117128405
XP_033134797.1	XM_033278906.1	LOC117127913
XP_033134787.1	XM_033278896.1	LOC117127911
XP_033134793.1	XM_033278902.1	LOC103837514
XP_033134792.1	XM_033278901.1	LOC103837514
XP_033134794.1	XM_033278903.1	LOC103837514
XP_018510120.1	XM_018654604.2	LOC103837514
XP_009112117.1	XM_009113869.3	LOC103837514
XP_009112118.2	XM_009113870.3	LOC103837514
XP_033134795.1	XM_033278904.1	LOC103837514
XP_033134796.1	XM_033278905.1	LOC103837515
XP_009112121.1	XM_009113873.3	LOC103837517
XP_009112122.1	XM_009113874.3	LOC103837518
XP_009112123.2	XM_009113875.2	LOC103837519
XP_009112125.1	XM_009113877.3	LOC103837520
XP_018510240.1	XM_018654724.2	LOC103837520
XP_009112126.1	XM_009113878.1	LOC103837521
XP_009112127.1	XM_009113879.3	LOC103837523
XP_009112129.1	XM_009113881.3	LOC103837524
XP_009112128.1	XM_009113880.3	LOC103837524
XP_009112132.1	XM_009113884.3	LOC103837527
XP_009112133.1	XM_009113885.3	LOC103837528
XP_009112134.1	XM_009113886.3	LOC103837529
XP_018509708.1	XM_018654192.2	LOC103837530
XP_033134802.1	XM_033278911.1	LOC103837530
XP_033134803.1	XM_033278912.1	LOC103837530
XP_033134800.1	XM_033278909.1	LOC103837530
XP_033134801.1	XM_033278910.1	LOC103837530
XP_033134804.1	XM_033278913.1	LOC103837530
XP_018509709.1	XM_018654193.2	LOC103837530
XP_009112135.1	XM_009113887.3	LOC103837530
XP_009112136.1	XM_009113888.3	LOC103837530
XP_009112137.1	XM_009113889.3	LOC103837531
XP_033134798.1	XM_033278907.1	LOC103837532
XP_009112140.1	XM_009113892.3	LOC103837534
XP_033134799.1	XM_033278908.1	LOC103837534
XP_009112141.1	XM_009113893.3	LOC103837535
XP_009112144.1	XM_009113896.3	LOC103837537
XP_009112143.1	XM_009113895.3	LOC103837536
XP_009112145.1	XM_009113897.3	LOC103837538
XP_009112147.1	XM_009113899.3	LOC103837540
XP_009112146.1	XM_009113898.3	LOC103837539
XP_033135236.1	XM_033279345.1	LOC103837541
XP_009112149.2	XM_009113901.3	LOC103837542
XP_009112150.1	XM_009113902.3	LOC103837544
XP_009112151.1	XM_009113903.3	LOC103837545
XP_033135235.1	XM_033279344.1	LOC103837546
XP_009112152.1	XM_009113904.3	LOC103837546
XP_033134617.1	XM_033278726.1	LOC103837548
XP_033134618.1	XM_033278727.1	LOC117127878
XP_009112155.2	XM_009113907.2	LOC103837549
XP_009112156.1	XM_009113908.2	LOC103837551
XP_009112157.1	XM_009113909.3	LOC103837552
XP_009112158.1	XM_009113910.3	LOC103837553
XP_009112159.1	XM_009113911.2	LOC103837554
XP_009112160.1	XM_009113912.2	LOC103837554
XP_009112161.1	XM_009113913.3	LOC103837556
XP_009112162.1	XM_009113914.3	LOC103837557
XP_009112164.2	XM_009113916.3	LOC103837558
XP_009112165.1	XM_009113917.3	LOC103837560
XP_009112166.1	XM_009113918.3	LOC103837561
XP_009112167.1	XM_009113919.3	LOC103837562
XP_009112168.1	XM_009113920.3	LOC103837563
XP_009112170.1	XM_009113922.3	LOC103837564
XP_033137298.1	XM_033281407.1	LOC103837564
XP_033137297.1	XM_033281406.1	LOC103837565
XP_009112171.1	XM_009113923.3	LOC103837565
XP_033137299.1	XM_033281408.1	LOC103837620
XP_033137296.1	XM_033281405.1	LOC103838187
XP_033137295.1	XM_033281404.1	LOC103838187
XP_033137294.1	XM_033281403.1	LOC103838187
XP_033137293.1	XM_033281402.1	LOC103838187
