Orthogroup	Brassica_napus	Cardamine_hirsuta
OG0015749	XP_013700051.1, XP_013671648.1	CARHR235510
OG0015750	XP_013698844.1, XP_013671618.1	CARHR235430
OG0015751	XP_013712605.1, XP_013664026.2	CARHR116270
OG0015752	XP_013659079.1, XP_013660043.1	CARHR294560
OG0015753	XP_022556924.2, XP_013690449.3	CARHR116800
OG0015754	XP_013743889.3, XP_013743903.2	CARHR117360
OG0015755	XP_048633635.1	CARHR184860
OG0015757	XP_013743662.2, XP_048633622.1	CARHR293100
OG0015758	XP_048612313.1, XP_048633615.1	CARHR293010
OG0015759	XP_013743654.1, XP_013686177.2	CARHR292960
OG0015760	XP_013706979.2, XP_013738204.2	CARHR235530
OG0015761	XP_048597457.1, XP_013708478.1	CARHR114450
OG0015762	XP_048608773.1, XP_013685216.2	CARHR114150
OG0015763	XP_013710122.1, XP_013664149.2	CARHR113760
OG0015764	XP_013647961.1, XP_048616596.1	CARHR164290
OG0015765	XP_013664138.2, XP_013711776.2	CARHR113630
OG0015766	XP_048597487.1, XP_048621024.1	CARHR113210
OG0015767	XP_013660932.2, XP_013712211.3	CARHR113060, CARHR113050
OG0015768	XP_013671383.2, XP_013716871.2	CARHR113040
OG0015769	XP_048621030.1, XP_048597494.1	CARHR112700
OG0015770	XP_022563963.2, XP_022547069.2	CARHR112610
OG0015771	XP_013711264.1, XP_013706590.2	CARHR112450
OG0015772	XP_048612215.1, XP_013717075.2	CARHR111970
OG0015773	XP_013672013.2, XP_013691217.2	CARHR111880
OG0015774	XP_048608804.1, XP_013685239.2	CARHR111860
OG0015775	XP_013716890.2, XP_048612214.1	CARHR115960
OG0015776	XP_048614028.1, XP_048638244.1	CARHR015000
OG0015777	XP_013696385.1, XP_013641414.1	CARHR014830
OG0015778	XP_013646524.2, XP_013695259.1	CARHR014730
OG0015779	XP_013641279.2, XP_013727200.1	CARHR014720
OG0015780	XP_022564396.2, XP_013641281.2	CARHR014700
OG0015781	XP_013664700.1, XP_013712154.1	CARHR014620
OG0015782	XP_013664678.1, XP_013712065.1	CARHR014400
OG0015783	XP_048614003.1, XP_013641357.2	CARHR014360
OG0015784	XP_013676293.1, XP_013686067.2	CARHR014210
OG0015785	XP_013710729.1, XP_013664671.1	CARHR014260
OG0015786	XP_022559543.1, XP_013646542.2	CARHR014070
OG0015787	XP_048613994.1, XP_013671789.2	CARHR013890
OG0015788	XP_013696981.2, XP_013641222.2	CARHR013600
OG0015789	XP_022558103.2, XP_048638144.1, XP_048594172.1, XP_022563456.1	CARHR013770
OG0015790	XP_013641235.2, XP_048638156.1	CARHR013540
OG0015791	XP_013697815.2, XP_013708909.1	CARHR013310
OG0015792	XP_013693474.2, XP_013709916.1	CARHR012940
OG0015793	XP_013732374.1, XP_013675220.2	CARHR012850
OG0015794	XP_013742612.3, XP_022558577.1	CARHR012780
OG0015795	XP_022576412.2, XP_048613979.1	CARHR012720
OG0015796	XP_048594191.1, XP_022564719.1	CARHR012660
OG0015797	XP_048622995.1, XP_013711072.2	CARHR012550
OG0015798	XP_013711071.2, XP_013711013.2	CARHR012560
OG0015799	XP_013686605.2, XP_013671769.2	CARHR012410
OG0015800	XP_013657459.2, XP_048622316.1	CARHR012080
OG0015801	XP_013641197.2, XP_022558974.2	CARHR011970
OG0015802	XP_013681240.1, XP_013697645.1	CARHR011830
OG0015803	XP_013716285.1, XP_013687237.1	CARHR050560
OG0015804	XP_013685156.2, XP_013695119.1	CARHR011620
OG0015805	XP_013657421.2, XP_013749126.1	CARHR011430
OG0015806	XP_022558413.2, XP_048638098.1	CARHR011100
OG0015807	XP_013645558.2, XP_013653115.1	CARHR011050
OG0015808	XP_013653113.2, XP_048638092.1	CARHR011020
OG0015809	XP_048613928.1, XP_013645602.2	CARHR010880
OG0015810	XP_013708468.1, XP_013657765.1	CARHR010710
OG0015811	XP_013716362.1, XP_013680905.1	CARHR010680
OG0015812	XP_013655351.1, XP_013640285.2	CARHR010520
OG0015813	XP_013640929.1, XP_048613906.1	CARHR010360
OG0015814	XP_013698440.1, XP_013640964.2	CARHR009800
OG0015815	XP_048638056.1, XP_013697781.1	CARHR009820
OG0015816	XP_048613897.1, XP_013640957.1	CARHR009870
OG0015817	XP_013696710.2, XP_013640951.2	CARHR009960
OG0015818	XP_048597809.1, XP_013716432.2	CARHR010160
OG0015819	XP_013640978.2, XP_013693394.2	CARHR009650
OG0015820	XP_013657698.1, XP_013661949.1	CARHR009420
OG0015821	XP_013711982.1, XP_048638043.1	CARHR009410
OG0015822	XP_048622816.1	CARHR009270
OG0015823	XP_013641021.1	CARHR009230
OG0015824	XP_048613875.1, XP_048638039.1	CARHR009200
OG0015825	XP_013750878.1, XP_013657678.1	CARHR009090
OG0015826	XP_048613863.1, XP_048638035.1	CARHR008930
OG0015827	XP_013641050.2, XP_013696849.1	CARHR008690
OG0015828	XP_013657652.1, XP_013678854.2	CARHR008490
OG0015829	XP_048621384.1, XP_013716388.2	CARHR008600
OG0015830	XP_013641110.2, XP_013711771.1	CARHR007930
OG0015831	XP_013641147.2, XP_013711857.2	CARHR007490
OG0015832	XP_013646479.1, XP_013707847.1	CARHR007520
OG0015833	XP_048618135.1, XP_022543493.2	CARHR153580
OG0015834	XP_022563433.2, XP_013657501.1	CARHR007300
OG0015835	XP_013687143.1, XP_013696777.2, XP_048626869.1	CARHR007030
OG0015836	XP_022548842.2, XP_013697356.2	CARHR006750
OG0015837	XP_048599464.1, XP_048613805.1	CARHR006680
OG0015838	XP_013655302.2, XP_048594261.1	CARHR006640
OG0015839	XP_048621577.1, XP_013657515.2	CARHR006160
OG0015840	XP_013697938.2, XP_013664548.1	CARHR006530
OG0015841	XP_048597890.1, XP_013716452.1	CARHR006510
OG0015842	XP_022559389.2, XP_013723208.2	CARHR006390
OG0015843	XP_048621583.1, XP_013657519.2	CARHR006370
OG0015844	XP_013723264.2, XP_013696751.1	CARHR006140
OG0015845	XP_013723265.2, XP_013696752.1	CARHR006130
OG0015846	XP_013716384.1	CARHR006110
OG0015847	XP_048597896.1	CARHR006060
OG0015848	XP_013716434.1	CARHR005480
OG0015849	XP_013716436.1	CARHR005370
OG0015850	XP_013644300.2, XP_013663333.2	CARHR183670
OG0015851	XP_013660617.2, XP_048621563.1	CARHR005380
OG0015852	XP_048594275.1, XP_048621556.1	CARHR005350
OG0015853	XP_022548874.2, XP_013665694.3	CARHR004930
OG0015854	XP_013666681.2, XP_022558379.2	CARHR004890
OG0015855	XP_022547880.2	CARHR004590
OG0015856	XP_013719897.2, XP_013695443.2	CARHR004560
OG0015857	XP_048594303.1, XP_048621999.1	CARHR004500
OG0015858	XP_048613723.1, XP_013698471.2	CARHR004410
OG0015859	XP_013666424.2, XP_013697759.1	CARHR004380
OG0015860	XP_048599386.1, XP_013693162.1	CARHR004370
OG0015861	XP_048613720.1, XP_013666245.3	CARHR004280
OG0015862	XP_013693782.1, XP_013666470.2	CARHR003920
OG0015863	XP_013744088.1, XP_013692511.1	CARHR290280
OG0015864	XP_013664833.1	CARHR003370
OG0015865	XP_048613672.1, XP_013666404.2	CARHR003340
OG0015866	XP_048597935.1, XP_013693014.1, XP_048599355.1	CARHR003330
OG0015867	XP_013696261.2, XP_013719149.2	CARHR002920
OG0015868	XP_048621948.1, XP_013694622.3	CARHR003160
OG0015869	XP_013719164.1, XP_013693610.1	CARHR002780
OG0015870	XP_013696902.1, XP_013719185.2	CARHR002770
OG0015871	XP_013696900.2, XP_013719314.1	CARHR002760
OG0015872	XP_022559074.2, XP_013719327.1	CARHR002550
OG0015873	XP_048597949.1, XP_013664865.1	CARHR002440
OG0015874	XP_013719243.1, XP_013698313.1	CARHR002140
OG0015875	XP_013719335.2, XP_013697509.1	CARHR002000
OG0015876	XP_013697896.1, XP_013719332.1	CARHR001930
OG0015877	XP_013666369.2, XP_013698462.2	CARHR001710
OG0015878	XP_013666367.1, XP_013698178.1	CARHR001800
OG0015879	XP_013666379.1, XP_013698064.1	CARHR001640
OG0015880	XP_013695958.1, XP_013666371.1	CARHR001620
OG0015881	XP_013696231.1, XP_013665593.1	CARHR001190
OG0015882	XP_013666322.2, XP_013697754.2	CARHR001010
OG0015883	XP_048599258.1, NP_001302866.1	CARHR000620
OG0015884	XP_013722260.2, XP_013730468.2	CARHR000550
OG0015885	XP_013730421.2, XP_013722162.2	CARHR000470
OG0015886	XP_013666266.2, XP_013653637.1	CARHR000460
OG0015887	XP_013730454.2, XP_013722245.1	CARHR000450
OG0015888	XP_013722165.3, XP_013730420.1	CARHR000410
OG0015889	XP_013666261.2, XP_022561854.1	CARHR000380
OG0015891	XP_013698586.2, XP_048634552.1	CARHR000280
OG0015892	XP_013697076.1, XP_013666256.1	CARHR000210
OG0015893	XP_048628946.1, XP_013716507.1	CARHR000150
OG0015894	XP_048625162.1, XP_013665460.2	CARHR199540
OG0015895	XP_013712756.1, XP_013667683.1	CARHR198760
OG0015896	XP_013667677.1, XP_013713881.1	CARHR198900
OG0015897	XP_022549262.1, XP_048625149.1	CARHR199120
OG0015898	XP_013714693.1, XP_022575156.2	CARHR199200
OG0015899	XP_048625156.1, XP_013712841.2	CARHR199280
OG0015900	XP_013667691.1, XP_013714813.1	CARHR198660
OG0015901	XP_013726182.2	CARHR198570
OG0015902	XP_013714462.1, XP_013667703.2	CARHR198540
OG0015903	XP_048602335.1, XP_013662348.1	CARHR197800
OG0015904	XP_013723116.1, XP_013728210.1	CARHR197880
OG0015905	XP_013720977.1, XP_013667748.1	CARHR197960
OG0015906	XP_013662358.1	CARHR198030
OG0015907	XP_013729037.1, XP_013728150.2	CARHR198140
OG0015908	XP_013720958.1, XP_013667801.2	CARHR197410
OG0015909	XP_013667596.2, XP_013667824.1	CARHR197050
OG0015910	XP_048632170.1, XP_013735699.2	CARHR076540
OG0015911	XP_013667604.2, XP_013666030.2	CARHR197160
OG0015912	XP_013667843.1, XP_013667582.2	CARHR196720
OG0015913	XP_048602369.1, XP_013649829.2	CARHR196570
OG0015914	XP_048602375.1, XP_013649827.1	CARHR196350
OG0015915	XP_013667548.2, XP_013683065.1	CARHR196290
OG0015916	XP_013652424.2, XP_013675519.2	CARHR196240
OG0015917	XP_013649800.1, XP_013649802.2	CARHR195970
OG0015918	XP_013743085.2, XP_013743091.2	CARHR195830
OG0015919	XP_013746724.2, XP_013743086.2	CARHR195850
OG0015920	XP_048605011.1, XP_013707433.1	CARHR195750
OG0015921	XP_013683102.2, XP_013722328.2	CARHR195610
OG0015922	XP_013683105.2, XP_013722343.2	CARHR195540
OG0015923	XP_013722348.2, XP_013680682.2	CARHR195520
OG0015924	XP_048605262.1, XP_048605111.1	CARHR195170
OG0015925	XP_048625017.1, XP_013683124.2	CARHR195090
OG0015926	XP_048625015.1, XP_013690690.2	CARHR194850
OG0015927	XP_013690085.2, XP_013681935.2	CARHR194840
OG0015928	XP_013681864.2, XP_013730118.1	CARHR194640
OG0015929	XP_048627216.1, XP_013681863.1	CARHR194610
OG0015930	XP_013716108.2, XP_013672629.2	CARHR008520
OG0015931	XP_013667483.1, XP_013683185.2	CARHR194360
OG0015932	XP_013667475.2, XP_013683190.2	CARHR194240
OG0015933	XP_013727674.2, XP_013683527.2	CARHR194230
OG0015934	XP_013680708.1, XP_048624980.1	CARHR194150
OG0015935	XP_013727710.1	CARHR193790
OG0015936	XP_048617893.1, XP_013643812.2	CARHR187130
OG0015937	XP_013643970.1, XP_013643799.2	CARHR186840
OG0015938	XP_048603984.1	CARHR186740, CARHR186730, CARHR107860, CARHR058520
OG0015939	XP_013692072.2, XP_013647294.1	CARHR186720
OG0015940	XP_022547980.2, XP_048625665.1	CARHR186230
OG0015941	XP_022547987.2, XP_013733013.1	CARHR186120
OG0015942	XP_013706269.2, XP_013707498.2	CARHR185990
OG0015943	XP_013643902.2, XP_013706268.2	CARHR185980
OG0015944	XP_048625632.1, XP_048591165.1, XP_013677660.3	CARHR185010
OG0015945	XP_013675525.1, XP_013659794.1, XP_022543992.2, XP_048618189.1	CARHR185570
OG0015946	XP_013672126.1, XP_013744944.1	CARHR157620
OG0015947	XP_013644135.2, XP_013644067.2	CARHR287990
OG0015948	XP_013698094.1, XP_013702811.1	CARHR233880
OG0015949	XP_013644157.2, XP_013707707.2	CARHR182660
OG0015950	XP_048618165.1, XP_013644186.2	CARHR183120
OG0015951	XP_013660760.2, XP_013724370.1	CARHR183620
OG0015952	XP_048591236.1, XP_048618156.1	CARHR183980
OG0015953	XP_013644295.1, XP_013663331.2	CARHR183800
OG0015954	XP_022565820.2, XP_048598204.1	CARHR196310
OG0015955	XP_013722555.1, XP_048624718.1	CARHR206320
OG0015956	XP_048603038.1, XP_013695931.2	CARHR206250
OG0015957	XP_022572669.2, XP_013727413.1	CARHR199590
OG0015958	XP_013666053.1, XP_013667882.1	CARHR199600
OG0015959	XP_013746765.1, XP_013715383.2	CARHR206390
OG0015961	XP_022543501.2, XP_013644260.1	CARHR184310
OG0015962	XP_013717219.2, XP_013646117.1, XP_048598659.1	CARHR036000
OG0015963	XP_013644266.2, XP_013644265.3	CARHR184240
OG0015964	XP_013684188.1, XP_013715178.1	CARHR207080
OG0015965	XP_048624171.1, XP_022555072.2, XP_048598535.1	CARHR206980
OG0015966	XP_013718974.1, XP_013676132.2	CARHR206840
OG0015967	XP_013728506.2, XP_048598545.1	CARHR206790
OG0015968	XP_013728499.1, XP_013715261.3	CARHR207260
OG0015969	XP_013715285.2, XP_013728474.1	CARHR207280
OG0015970	XP_013728525.1, XP_013715270.2	CARHR207290
OG0015971	XP_013715689.2, XP_013728514.1	CARHR207450
OG0015972	XP_013715256.2, XP_013728477.1	CARHR207470
OG0015973	XP_013724025.1, XP_048607768.1, XP_048626713.1	CARHR207520
OG0015974	XP_022549396.2, XP_013736638.2	CARHR207580
OG0015975	XP_048623218.1, XP_013715573.2	CARHR207600
OG0015976	XP_013737858.1, XP_013715269.1	CARHR207870
OG0015977	XP_048609055.1, XP_013736295.2	CARHR090110
OG0015978	XP_013737846.1, XP_013715203.2	CARHR208000
OG0015979	XP_013715174.2, XP_013737842.1	CARHR208100
OG0015980	XP_013724303.2, XP_013678542.1	CARHR208170
OG0015981	XP_013715563.1, XP_048623237.1	CARHR208370
OG0015982	XP_022563623.1, XP_013731233.2	CARHR017600
OG0015983	XP_013729419.1, XP_022549368.2	CARHR208680
OG0015984	XP_013724541.2, XP_022554207.1	CARHR208750, CARHR034630
OG0015985	XP_048624276.1, XP_022554201.1	CARHR208890
OG0015986	XP_013647249.1, XP_013647313.2	CARHR187340
OG0015987	XP_013643778.2, XP_013644009.2	CARHR187290
OG0015988	XP_013647248.2, XP_013647315.2	CARHR187270
OG0015989	XP_013675355.3, XP_013699926.2	CARHR187500
OG0015990	XP_013703786.1, XP_013643733.2	CARHR188140
OG0015991	XP_048628808.1, XP_013643724.2, XP_013707694.1	CARHR188280
OG0015992	XP_013647224.2, XP_013659138.1	CARHR188520
OG0015993	XP_013643706.2, XP_013676037.1	CARHR188580
OG0015994	XP_013647220.2, XP_013667377.1	CARHR188640
OG0015995	XP_013700432.1, XP_013678101.2	CARHR188730
OG0015996	XP_013711571.2, XP_048591060.1	CARHR189130
OG0015997	XP_013643427.2, XP_013710957.2	CARHR189090
OG0015998	XP_013660994.3, XP_013724658.2	CARHR188930
OG0015999	XP_048604302.1, XP_013700472.2	CARHR188920
OG0016000	XP_013700600.1, XP_013675368.2	CARHR189440
OG0016001	XP_013724645.1, XP_013659172.2	CARHR189490
OG0016002	XP_013643469.2, XP_022543373.2	CARHR189680
OG0016003	XP_022543370.2, XP_022562885.1	CARHR189710
OG0016004	XP_013661046.2, XP_013724620.2	CARHR189800
OG0016005	XP_013661775.1, XP_013702966.1	CARHR102220
OG0016006	XP_013643504.2, XP_022543363.1	CARHR190020
OG0016007	XP_013736870.2, XP_013643507.2	CARHR190080
OG0016009	XP_013672930.1, XP_013672929.1	CARHR190470
OG0016010	XP_048632659.1, XP_048617972.1	CARHR274620
OG0016011	XP_013706615.2, XP_013736976.2	CARHR274640
OG0016012	XP_013736978.1, XP_013703764.1	CARHR147920
OG0016013	XP_048602821.1, XP_048602799.1	CARHR274830
OG0016014	XP_022572403.2, XP_048632663.1, XP_013724254.1	CARHR275130
OG0016015	XP_048595416.1, XP_013677641.2	CARHR275150
OG0016016	XP_048632677.1, XP_022562784.1	CARHR275370
OG0016017	XP_013749331.1, XP_013661100.1	CARHR275470
OG0016018	XP_013723394.2, XP_048607586.1	CARHR275820
OG0016019	XP_013723450.1, XP_013731369.1	CARHR275860
OG0016020	XP_048607570.1, XP_022544196.2	CARHR276000
OG0016021	XP_022543464.2, XP_013642173.1	CARHR276100
OG0016022	XP_048607564.1, XP_048637839.1	CARHR276110
OG0016023	XP_013642901.2, XP_048607555.1	CARHR276350
OG0016024	XP_013721107.2, XP_013642903.2	CARHR276440
OG0016025	XP_013642918.2, XP_013721077.1	CARHR276540
OG0016026	XP_013647028.1, XP_013721071.1	CARHR276710
OG0016027	XP_013696510.2, XP_013661198.2	CARHR276800
OG0016028	XP_048625774.1, XP_013661205.2	CARHR276890
OG0016029	XP_013683468.2	CARHR272670
OG0016030	XP_013742962.2	CARHR272460
OG0016031	XP_013716768.2, XP_013671820.1	CARHR272380
OG0016032	XP_013671821.1, XP_022549038.2	CARHR272370
OG0016033	XP_013716605.2, XP_013671815.1	CARHR272310
OG0016034	XP_048598928.1, XP_013671806.2	CARHR272270
OG0016035	XP_013716577.1, XP_013722221.1	CARHR272040
OG0016036	XP_013683764.1, XP_013682941.2	CARHR272020
OG0016037	XP_013663014.3, XP_022564124.1	CARHR160900
OG0016038	XP_013663007.2, XP_022546783.2	CARHR160830
OG0016039	XP_022572434.2	CARHR160630
OG0016040	XP_013737033.2, XP_013721796.1	CARHR160280
OG0016041	XP_013642677.2, XP_048601925.1	CARHR159940
OG0016042	XP_013646935.1, XP_013730636.1	CARHR159910
OG0016043	XP_022563238.2, XP_048596972.1	CARHR159850
OG0016044	XP_048622066.1, XP_048596969.1	CARHR159600
OG0016045	XP_048619499.1, XP_048632698.1	CARHR159170
OG0016046	XP_013737019.2, XP_022561990.2	CARHR159060
OG0016047	XP_013743406.1, XP_013642376.1	CARHR158780
OG0016048	XP_048638541.1, XP_013714863.2, XP_048638536.1	CARHR158670
OG0016049	XP_022543199.1, XP_013718223.1	CARHR158600
OG0016050	NP_001303154.1, NP_001303079.1	CARHR188910
OG0016051	XP_013718141.1, XP_022548439.1	CARHR158260
OG0016052	XP_013746278.2, XP_013642426.2	CARHR157910
OG0016053	XP_022566782.1, XP_013642423.2	CARHR157810
OG0016054	XP_013732701.2, XP_013642432.2	CARHR157790
OG0016055	XP_022569563.2, XP_048596011.1	CARHR029540
OG0016056	XP_013727073.2, XP_013724867.1	CARHR157200
OG0016057	XP_013725127.2, XP_013724820.1	CARHR157170
OG0016058	XP_013725149.1, XP_013724855.1	CARHR157150
OG0016059	XP_048608821.1, XP_013672150.2	CARHR157070
OG0016060	XP_022548851.2, XP_048621443.1	CARHR157000
OG0016061	XP_013737733.2, XP_022548848.1	CARHR156950
OG0016062	XP_013647031.2, XP_013718909.1	CARHR276810
OG0016063	NP_001303116.1, XP_048608827.1, XP_022543200.1	CARHR156890
OG0016064	XP_013705068.1, XP_048620466.1, XP_048627396.1	CARHR156850
OG0016065	XP_048638602.1, XP_013705073.2	CARHR156730
OG0016066	XP_013685289.2, XP_013706787.3	CARHR156640
OG0016067	XP_013703716.2, XP_013642616.2	CARHR156550
OG0016068	XP_013642629.2, XP_048606747.1	CARHR156480
OG0016069	XP_048638615.1, XP_013642634.2	CARHR156380
OG0016070	XP_022543554.2, XP_013748392.1	CARHR156300
OG0016071	XP_013642658.2, XP_013748411.1	CARHR156290
OG0016072	XP_013748507.2, XP_013731684.1	CARHR156130
OG0016073	XP_013748549.2, XP_048606734.1	CARHR156090
OG0016074	XP_013731617.1, XP_013748562.1	CARHR156080
OG0016075	XP_013748569.2, XP_013731614.1	CARHR156070
OG0016076	XP_013710293.1, XP_013731604.2, XP_013665772.1	CARHR156040
OG0016077	XP_013642590.2, XP_013647828.1	CARHR155610
OG0016078	XP_013647840.1, XP_013642580.3	CARHR155520
OG0016079	XP_013711390.2, XP_013669099.2	CARHR154880
OG0016080	XP_013708286.1, XP_048600052.1	CARHR155230
OG0016081	XP_013668356.2, XP_013646896.2	CARHR149920
OG0016082	XP_013641310.1, XP_013642513.2	CARHR150430
OG0016083	XP_013645195.2, XP_022543951.1	CARHR150610
OG0016084	XP_013646954.1, XP_022565345.2	CARHR104480
OG0016085	XP_048607481.1, XP_048590803.1	CARHR098710
OG0016086	XP_013661402.2, XP_013706092.1	CARHR153370
OG0016087	XP_013661398.1, XP_013707779.1	CARHR184560
OG0016088	XP_048625055.1, XP_013667523.2	CARHR152570
OG0016089	XP_048628472.1, XP_048590795.1, XP_048608910.1	CARHR147050
OG0016090	XP_013750688.1, XP_013750739.2	CARHR152510
OG0016091	XP_013695805.2, XP_048594340.1	CARHR001920
OG0016092	XP_013731628.1, XP_013649126.1	CARHR060870
OG0016093	XP_013707145.1, XP_048616134.1	CARHR060060
OG0016094	XP_013715942.1, XP_013701507.1	CARHR060760
OG0016095	XP_013703037.2, XP_013649297.2	CARHR060910
OG0016096	XP_013701854.2, XP_013674147.2	CARHR060550
OG0016097	XP_048591996.1, XP_048617106.1	CARHR061440
OG0016098	XP_013698721.1, XP_048592001.1	CARHR061660
OG0016099	XP_048632352.1, XP_013695376.1	CARHR087030
OG0016100	XP_022551776.2, XP_013689470.2	CARHR061530
OG0016101	XP_013747041.1, XP_013689511.2	CARHR061720
OG0016102	XP_022560766.2, XP_022544845.2	CARHR061800
OG0016103	XP_048592009.1, XP_013698902.2	CARHR061810
OG0016104	XP_013702653.2, XP_022544847.2	CARHR061890
OG0016105	XP_048614181.1, XP_013724739.2	CARHR061900
OG0016106	XP_013649355.2, XP_022560436.2	CARHR062080
OG0016107	XP_048617205.1, XP_013649363.2	CARHR062230
OG0016108	XP_013701623.1, XP_013649362.2	CARHR062240
OG0016109	XP_013649374.2, XP_013703081.2	CARHR062440
OG0016110	XP_013700855.2, XP_013652328.1	CARHR062450
OG0016111	XP_013668479.1, XP_013690105.2	CARHR062560
OG0016112	XP_013728847.2, XP_013701072.2	CARHR062940
OG0016113	XP_013646807.2	CARHR292590, CARHR063080
OG0016114	XP_013642191.2, XP_013725756.1	CARHR063170
OG0016116	XP_013649231.1, XP_013743710.1	CARHR063320
OG0016117	XP_013674405.1, XP_048629366.1, XP_013674469.1	CARHR187380
OG0016118	XP_048592081.1, XP_013701597.1	CARHR063860
OG0016119	XP_013699320.2	CARHR063900
OG0016120	XP_048592096.1, XP_048617283.1	CARHR064080
OG0016121	XP_013702587.2, XP_048617290.1	CARHR064180
OG0016122	XP_048613024.1, XP_013729264.2	CARHR064390
OG0016123	XP_048613025.1, XP_048604381.1	CARHR064410
OG0016124	XP_048592116.1, XP_013702174.1	CARHR064540
OG0016125	XP_022544885.2, XP_013698993.1	CARHR064580
OG0016126	XP_013700745.1, XP_013649462.1	CARHR064620
OG0016127	XP_013702716.1, XP_013649480.1	CARHR291240
OG0016128	XP_013649488.1, XP_013676404.1	CARHR291180
OG0016129	XP_013649487.1, XP_013674786.1	CARHR291140
OG0016130	XP_048604388.1, XP_013707997.2	CARHR291100
OG0016131	XP_013649495.1, XP_013676398.1	CARHR291090
OG0016132	XP_013649498.1, XP_013676395.1	CARHR291060
OG0016133	XP_048592127.1, XP_013676394.1	CARHR291040
OG0016134	XP_048617315.1, XP_048592132.1	CARHR290990
OG0016135	XP_013676389.1, XP_013649505.1	CARHR290970
