Orthogroup	Brassica_napus	Noccaea_praecox
OG0013588	XP_048606565.1, XP_013643286.2	Np001G002320
OG0013589	XP_013740797.2, XP_013740934.1	Np001G002290
OG0013590	XP_013701873.2, XP_048616453.1, XP_013727457.1	Np001G002250
OG0013591	XP_013655827.1, XP_048595483.1	Np001G002040
OG0013592	XP_013750624.2, XP_013707125.1	Np001G001970
OG0013593	XP_013661903.1	Np001G001890
OG0013594	XP_022565377.1, XP_013661344.1	Np001G001800
OG0013595	XP_048618454.1, XP_013653594.1	Np001G001770
OG0013596	XP_013653592.1	Np001G001750
OG0013597	XP_022566134.1	Np001G001550
OG0013598	XP_013691671.1, XP_013651700.2, XP_022552720.1, XP_048603298.1	Np001G001300
OG0013599	XP_022562185.2, XP_013653558.1	Np001G001290
OG0013600	XP_048618465.1, XP_013653546.2	Np001G001080
OG0013601	XP_013653767.2, XP_013686280.1	Np001G000910
OG0013602	XP_013651739.1, XP_013651712.1	Np001G000540
OG0013603	XP_013690356.1, XP_013659253.1	Np001G000430
OG0013604	XP_013661389.1, XP_013712225.1	Np001G000330
OG0013605	XP_013688507.1, XP_013661381.2	Np001G000270
OG0013606	XP_048631516.1, XP_013702126.1, XP_048603310.1	Np001G000220
OG0013607	XP_013688484.2, XP_048623863.1	Np001G000140
OG0013608	XP_013688483.1, XP_013661369.2	Np001G000120, Np001G000110
OG0013609	XP_013683645.3, XP_013741728.2	Np003G189780
OG0013610	XP_048595087.1, XP_013697066.2	Np003G189750
OG0013611	XP_048605982.1, XP_013735254.2	Np003G189730
OG0013612	XP_013735293.2, XP_013684321.1	Np003G188950
OG0013613	XP_013735280.2, XP_013679607.1	Np003G189230
OG0013614	XP_013731269.2, XP_048595102.1	Np003G189500, Np006G348840
OG0013615	XP_048624808.1, XP_048595101.1	Np003G189520
OG0013616	XP_013730006.2, XP_013731263.2	Np003G189530
OG0013617	XP_013660548.2, XP_048625479.1	Np003G188570
OG0013618	XP_013684349.1, XP_013735324.2	Np003G188410
OG0013619	XP_013660540.2, XP_048595133.1	Np003G188400
OG0013620	XP_013732717.2	Np003G188300, Np003G189040
OG0013621	XP_013732719.2, XP_048625496.1	Np003G188270
OG0013622	XP_013739197.2, XP_013684370.1	Np003G188080
OG0013623	XP_013726331.1, XP_013722795.1	Np003G187670
OG0013624	XP_013726314.1, XP_013722767.1	Np003G187600
OG0013625	XP_013735349.2, XP_013684392.1	Np003G187390
OG0013626	XP_013735348.3, XP_013684389.1	Np003G187410
OG0013627	XP_048632077.1, XP_022555084.2	Np003G187320
OG0013628	XP_013740784.2, XP_013684401.1	Np003G187220
OG0013629	XP_013684403.1, XP_013735355.2	Np003G187210
OG0013630	XP_048632075.1, XP_013722675.1	Np003G187140
OG0013631	XP_013719334.1, XP_013697507.1	Np004G257700
OG0013632	XP_013660389.2, XP_013736216.1	Np003G186770
OG0013633	XP_013695626.2, XP_013674575.1	Np003G186240
OG0013634	XP_013676969.2, XP_013693217.2	Np003G185990
OG0013635	XP_048625532.1, XP_013691656.2	Np003G186000
OG0013636	XP_013735419.2, XP_013680956.2	Np003G186010
OG0013637	XP_048632054.1, XP_048607007.1	Np003G185890
OG0013638	XP_013685805.1	Np003G185840
OG0013639	XP_013688545.1, XP_013685794.2	Np003G185680
OG0013640	XP_048607001.1, XP_013726275.2	Np003G185540
OG0013641	XP_013688565.1, XP_048595207.1	Np003G185480
OG0013642	XP_013696143.2, XP_048595212.1	Np003G185350
OG0013643	XP_013735447.2, XP_013732653.1	Np003G185240
OG0013644	XP_013731450.2, XP_013698164.1	Np003G185230
OG0013645	XP_013703222.1, XP_013723690.1	Np001G040150
OG0013646	XP_022547961.2, XP_013706430.2	Np001G040360
OG0013647	XP_048595968.1, XP_022566022.1	Np001G040380
OG0013648	XP_013703692.1, XP_048637433.1, XP_013652719.2	Np001G040510
OG0013649	XP_013706251.3, XP_048637436.1	Np001G040820
OG0013650	XP_048637438.1, XP_013704238.2	Np001G041060
OG0013651	XP_013735962.2, XP_013661742.1	Np001G041270
OG0013652	XP_013653670.2, XP_048637445.1	Np001G041350
OG0013653	XP_013672726.1, XP_013744455.2	Np006G357720
OG0013654	XP_022556173.2, XP_013747249.2	Np006G357830
OG0013655	XP_013672723.1, XP_013744459.2	Np006G357870
OG0013656	XP_013662708.2, XP_013748463.1	Np006G357890
OG0013657	XP_013683374.1, XP_013734090.1	Np006G356580
OG0013658	XP_013683436.1, XP_013748644.2, XP_013692019.2	Np006G357520
OG0013659	XP_013734081.1, XP_013683370.1	Np006G356890
OG0013660	XP_013723866.1, XP_022548425.2, XP_048636734.1	Np006G356720
OG0013661	XP_013692572.1, XP_013748699.1	Np006G356120
OG0013662	XP_013692570.1, XP_048636737.1	Np006G356100
OG0013663	XP_013683386.1, XP_013734097.1	Np006G355960
OG0013664	XP_013734100.1, XP_013683390.1	Np006G355900
OG0013665	XP_013752383.1, XP_013728547.2	Np006G355740
OG0013666	XP_013683400.2, XP_013734108.1	Np006G355700
OG0013667	XP_013748717.2, XP_048610636.1	Np006G355530
OG0013668	XP_022567094.1, XP_013748759.1	Np006G354760, Np006G348160
OG0013669	XP_013748761.2, XP_048610232.1	Np006G354720, Np006G348200
OG0013670	XP_013748748.1, XP_013732230.1	Np006G354510, Np006G348550
OG0013671	XP_013700826.1, XP_013647171.1	Np006G354090, Np006G348900
OG0013672	XP_013643551.3, XP_048609950.1	Np006G354020, Np006G346730
OG0013673	XP_013722551.1, XP_048633853.1	Np006G346970, Np006G353860
OG0013674	XP_013722561.1, XP_013643565.2	Np006G347020, Np006G353760
OG0013675	XP_022557054.1, XP_048633839.1	Np006G353600, Np006G347170
OG0013676	XP_013733956.1, XP_013683266.1	Np006G347890, Np006G352870
OG0013677	XP_013683269.1, XP_013733959.1	Np006G352600
OG0013678	XP_013640570.1, XP_022569221.1	Np003G167040
OG0013679	XP_013734944.2, XP_022561524.1	Np006G352270
OG0013680	XP_013748903.1, XP_022575433.1, XP_013730384.2	Np006G350590
OG0013681	XP_013748906.2, XP_013752462.1	Np006G350480, Np008G425860
OG0013682	XP_048610441.1, XP_048610440.1, XP_013647715.2	Np006G360130
OG0013683	XP_013676419.2, XP_013744185.2	Np006G359930
OG0013684	XP_013681503.1, XP_013656758.2	Np003G152110
OG0013685	XP_013692422.1, XP_022571014.2	Np006G359140
OG0013686	XP_013692164.2, XP_048626783.1, XP_048592829.1	Np006G359010
OG0013687	XP_013720077.2	Np006G358750
OG0013688	XP_013647654.2, XP_013692536.1	Np006G358730
OG0013689	XP_048592818.1, XP_048610493.1	Np006G358550
OG0013690	XP_013743970.1, XP_013720505.2	Np006G358490
OG0013691	XP_048610499.1, XP_013687439.2	Np006G358060
OG0013692	XP_013742454.1, XP_013744018.2	Np006G361570
OG0013693	XP_013740718.2, XP_013681105.1	Np006G361520
OG0013694	XP_013720456.1, XP_013745974.2	Np006G361110
OG0013695	XP_013695279.1, XP_013735039.2	Np006G361000
OG0013696	XP_013751127.2, XP_013740409.1	Np006G361950
OG0013697	XP_013653716.1, XP_013723780.1	Np006G361970
OG0013698	XP_013742451.2, XP_013744022.2	Np006G362040
OG0013699	XP_013653722.2, XP_048618484.1	Np006G362200
OG0013700	XP_013683900.2, XP_013735004.2	Np006G362260
OG0013701	XP_048633694.1, XP_048612397.1	Np006G362280
OG0013702	XP_013711303.1, XP_013663980.1	Np006G362290
OG0013703	XP_048636553.1, XP_013748412.1, XP_013699234.2	Np006G338660
OG0013704	XP_013722038.2, XP_022556951.1	Np006G362340
OG0013705	XP_013711329.1, XP_013663979.1	Np006G362460
OG0013706	XP_013683891.2, XP_013734997.2	Np006G362560
OG0013707	XP_022571432.1, XP_013698286.1	Np006G362690
OG0013708	XP_048597383.1, XP_013710999.1	Np006G362800
OG0013709	XP_013712903.2, XP_013731717.2	Np007G421280
OG0013710	XP_013693590.2, XP_013734975.2	Np006G362920
OG0013711	XP_048597381.1, XP_013708412.2	Np006G363050
OG0013712	XP_048628754.1, XP_013693330.1, XP_013744041.1	Np006G363100
OG0013713	XP_013697972.1, XP_013744044.1	Np006G363130
OG0013714	XP_048608752.1, XP_022571805.2	Np006G363410, Np006G363470
OG0013715	XP_013671609.1, XP_013671450.1	Np005G277630
OG0013716	XP_013703378.1	Np005G278600
OG0013717	XP_048614332.1, XP_013640070.2	Np007G424650
OG0013718	XP_048636276.1, XP_048590820.1	Np007G425140
OG0013719	XP_013735609.2, XP_013684271.2	Np007G425180
OG0013720	XP_048590821.1	Np007G425210
OG0013721	XP_013729751.2, XP_048636273.1	Np007G425220
OG0013722	XP_013745273.1, XP_022550753.1	Np007G425330
OG0013723	XP_013648792.2, XP_013723271.2	Np003G124950
OG0013724	XP_022568164.1, XP_013728060.1, XP_048602642.1, XP_022568163.1	Np003G125030
OG0013725	XP_013690445.1, XP_013724879.2	Np007G376810
OG0013726	XP_013732733.2	Np003G125110
OG0013727	XP_013680489.1, XP_013740447.2	Np003G158190
OG0013728	XP_048603110.1, XP_013685837.1	Np003G160590
OG0013729	XP_022555121.2, XP_022571950.2, XP_022575687.1	Np007G424160
OG0013730	XP_048613977.1, XP_013700315.2, XP_048602026.1	Np007G424130
OG0013731	XP_048614287.1, XP_048636247.1	Np007G423720
OG0013732	XP_048614282.1, XP_013678403.2	Np007G423680
OG0013734	XP_022543522.2, XP_013644280.2	Np001G017940
OG0013735	XP_048601980.1, XP_048633242.1	Np007G423130
OG0013736	XP_048614234.1, XP_048614235.1, XP_048614231.1, XP_048614230.1, XP_048613592.1, XP_048614232.1	Np007G422800
OG0013737	XP_048636206.1, XP_013732340.2	Np007G422490
OG0013738	XP_022569043.2, XP_013752009.3	Np007G422380, Np007G422290
OG0013739	XP_013747914.2, XP_022562279.2	Np007G422310
OG0013740	XP_048619917.1, XP_013705453.2	Np005G278330
OG0013741	XP_022559585.1, XP_048632197.1	Np007G421970
OG0013742	XP_022569969.2, XP_013714070.2	Np007G421670
OG0013743	XP_048591937.1, XP_048601743.1	Np007G421570
OG0013744	XP_048636191.1, XP_048615099.1	Np007G421550
OG0013745	XP_048615446.1, XP_048636188.1	Np007G421410
OG0013746	XP_048629907.1, XP_013713941.2, XP_048615449.1	Np007G421400
OG0013747	XP_013725943.2, XP_048614559.1	Np007G420950
OG0013748	XP_013640646.2, XP_013725983.2	Np007G420720
OG0013749	XP_048632213.1, XP_013745052.1	Np007G420760
OG0013750	XP_013742247.2, XP_048599113.1	Np007G420470
OG0013751	XP_013640661.2, XP_048614521.1	Np007G420460
OG0013752	XP_048613584.1, XP_013745064.1, XP_013735773.2	Np007G420360
OG0013753	XP_013750444.1, XP_048632221.1	Np007G420290
OG0013754	XP_013735785.2, XP_013750436.2	Np007G420020
OG0013755	XP_022559356.2, NP_001302806.1	Np007G419950
OG0013756	XP_013684427.1, XP_013735793.2	Np007G419550
OG0013757	XP_022559353.1, XP_022576129.2	Np007G419450
OG0013758	XP_048615412.1, XP_013750699.2	Np007G419210
OG0013759	XP_013750714.1, XP_048636104.1	Np007G418970
OG0013760	XP_013750703.1, XP_048636121.1	Np007G419170, Np007G419140
OG0013761	XP_013735936.2, XP_048606070.1	Np007G418470
OG0013762	XP_013693734.1, XP_048636082.1	Np007G418290
OG0013763	XP_013740932.2, XP_013681002.1	Np007G417870
OG0013764	XP_013698232.2, XP_022570332.1	Np007G417850
OG0013765	XP_048636059.1, XP_013696787.1	Np007G417420
OG0013766	XP_013695768.2, XP_048636047.1	Np007G417200
OG0013767	XP_013728033.1, XP_013735897.2	Np007G416960
OG0013768	XP_013750655.1, XP_013698101.1	Np007G416680
OG0013769	XP_022565362.1, XP_022570942.2	Np003G175930
OG0013770	XP_013684560.2, XP_013681046.2	Np007G416510
OG0013771	XP_013750626.1, XP_022559292.2	Np007G415920
OG0013772	XP_013696367.1, XP_013750568.2	Np007G415500
OG0013773	XP_013736633.1, XP_013718536.2, XP_013735552.1	Np003G179990
OG0013774	XP_013697669.1, XP_013750516.2	Np007G415100
OG0013775	XP_013750514.2, XP_013697995.1	Np007G415070
OG0013776	XP_013750496.2, XP_013693031.1	Np007G414610
OG0013777	XP_013695460.2, XP_013640235.2	Np007G414520
OG0013778	XP_013750466.2, XP_013696466.1	Np007G414330
OG0013779	XP_013696325.1, XP_022575621.1	Np007G414040
OG0013780	XP_013748072.1, XP_013748079.1, XP_013748189.2	Np006G331710
OG0013781	XP_048608570.1, XP_013734526.2	Np006G332100
OG0013782	XP_048636433.1, XP_048609371.1	Np006G332380
OG0013783	XP_013655926.1, XP_013663478.2	Np001G059800
OG0013784	XP_013748040.1, XP_013692268.1	Np006G332800
OG0013785	XP_013687676.1, XP_013744828.1	Np006G333190
OG0013786	XP_013747374.1, XP_013675009.1	Np006G333340
OG0013787	XP_013677137.1, XP_013676770.2	Np003G176070, Np006G333540
OG0013788	XP_013686062.1, XP_013748303.2	Np006G333580
OG0013789	XP_013748289.2, XP_022557959.2	Np006G334070
OG0013790	XP_013706634.2, XP_013734617.2	Np006G334200
OG0013791	XP_022571442.1, XP_013748282.2	Np006G334210
OG0013793	XP_048631705.1, XP_013734622.2	Np006G334430
OG0013794	XP_048609423.1, XP_048609424.1, XP_013748276.2	Np006G334540
OG0013796	XP_013745117.2, XP_013698804.1	Np006G334980
OG0013797	XP_022574642.1, XP_048611006.1	Np006G339720
OG0013798	XP_013748448.2, XP_048636533.1, XP_013686042.1	Np006G339360
OG0013799	XP_013644449.2, XP_013734356.2	Np006G338810
OG0013800	XP_048628444.1, XP_013748416.2, XP_013699281.2	Np006G338700
OG0013801	XP_048636560.1, XP_048628453.1, XP_013671277.1	Np006G338470
OG0013802	XP_013687610.2, XP_048634489.1, XP_048611040.1	Np006G338290
OG0013803	XP_013687612.1, XP_048634493.1	Np006G338200
OG0013804	XP_048610545.1, XP_013748391.2	Np006G338130
OG0013805	XP_013738284.2, XP_013688867.2	Np006G337990
OG0013806	XP_048636517.1, XP_013692181.1	Np006G337570
OG0013807	XP_013748349.2, XP_013691790.2	Np006G337000
OG0013808	XP_013748350.2, XP_013691791.2	Np006G336980
OG0013809	XP_048634535.1, XP_013705747.2	Np006G336860
OG0013810	XP_013700716.1, XP_013747352.2	Np006G336110
OG0013811	XP_013699023.2, XP_013744801.2	Np006G336120
OG0013812	XP_013734707.2, XP_048608512.1	Np006G336160, Np001G062670
OG0013813	XP_013714963.2, XP_013746742.2	Np005G309600
OG0013814	XP_013659509.2, XP_013667493.1	Np006G340000
OG0013816	XP_013749600.1, XP_013641530.2	Np004G241130
OG0013817	XP_013641671.1, XP_048614129.1	Np004G239990
OG0013818	XP_013660491.1, XP_013641645.1	Np004G239650
OG0013819	XP_013641643.1, XP_022559506.1	Np004G239630
OG0013822	XP_013660462.1, XP_013641619.1	Np004G239370
OG0013823	XP_013641378.2, XP_013727826.1	Np004G243860, Np004G243930, Np004G243310
OG0013824	XP_013744561.1, XP_013641580.1	Np004G238990
OG0013826	XP_013744574.2, XP_013646659.2	Np004G238850
OG0013827	XP_022542943.1	Np004G238720
OG0013828	XP_048622385.1, XP_013680655.1	Np004G238660
OG0013829	XP_013723274.2, XP_013641750.2, XP_048638368.1, XP_022542954.1	Np004G238250
OG0013830	XP_013641738.2, XP_013723357.2	Np004G238080
OG0013831	XP_048614187.1, XP_013641817.2	Np004G237620
OG0013832	XP_013683012.2	Np004G237790
OG0013833	XP_013664594.2, XP_048597601.1	Np004G237880
OG0013834	XP_013683005.1, XP_048594084.1	Np004G237900
OG0013835	XP_013646687.2, XP_013723298.3	Np004G237490
OG0013836	XP_013641833.1, XP_013723266.2	Np004G237180
OG0013838	XP_013728120.1, XP_013657231.2	Np004G236540
OG0013839	XP_013728146.2	Np004G236530
OG0013840	XP_013695347.1, XP_048638441.1	Np004G236430
OG0013841	XP_048594055.1, XP_048622417.1	Np004G236360
OG0013842	XP_013741512.2, XP_013746622.1	Np004G236190
OG0013843	XP_013697795.1	Np004G235920
OG0013844	XP_013746553.1, XP_048594051.1	Np004G235890
OG0013845	XP_013711275.2, XP_013641927.2	Np004G235690
OG0013846	XP_048592764.1, XP_013707275.2	Np004G235610
OG0013847	XP_048618420.1, XP_013685424.1	Np004G235470
OG0013848	XP_013737925.2, XP_013727429.1	Np004G234990
OG0013849	XP_013717673.2, XP_022543057.2	Np004G234660
OG0013850	XP_013742040.2, XP_013642268.2	Np004G234420
OG0013851	XP_013671974.1, XP_048638516.1	Np004G234020, Np004G234100
OG0013852	XP_013647575.2, XP_013670499.1	Np002G113680, Np004G233990
OG0013853	XP_013642335.2, XP_013671985.1	Np004G233980
OG0013854	XP_013646848.2, XP_013693131.1	Np004G233800
OG0013855	XP_013697592.1, XP_013642348.2	Np004G233760
OG0013856	XP_013642357.2, XP_013693351.1	Np004G233610
OG0013857	XP_048612752.1, XP_013642365.2	Np004G233470
OG0013858	XP_013696271.1, XP_013748578.1	Np004G232760
OG0013859	XP_013730482.2, XP_013722055.2	Np004G231720
OG0013860	XP_048596930.1, XP_013697740.1	Np004G231700
OG0013861	XP_048614746.1, XP_013725974.2	Np004G231560
OG0013863	XP_048593994.1, XP_013708229.1	Np004G230390
OG0013864	XP_022552060.2, XP_013662853.1	Np004G228970
OG0013865	XP_022546731.1, XP_013662855.3	Np004G228890
OG0013866	XP_048596874.1, XP_013695145.1	Np004G227900
OG0013867	XP_013651571.2, XP_013690515.1	Np004G226980
OG0013868	XP_048618631.1, XP_013653289.2	Np004G226940
OG0013869	XP_048593960.1, XP_048614592.1, XP_048596568.1	Np004G226900
OG0013870	XP_048596234.1, XP_013655624.1	Np004G226130
OG0013871	XP_013698191.1, XP_013642076.1	Np004G225850
OG0013872	XP_013657177.1, XP_013657109.1	Np004G224650
OG0013873	XP_048606773.1, XP_013657110.1	Np004G208840
OG0013874	XP_048612901.1, XP_048596574.1	Np004G208980
OG0013875	XP_013662566.1, XP_013659691.1	Np004G209710
OG0013876	XP_013702229.2, XP_013751828.1	Np002G091320
OG0013877	XP_013657011.3, XP_048593928.1	Np004G209970
OG0013878	XP_048618407.1, NP_001302781.1	Np004G210090
OG0013879	XP_048599172.1, XP_048616498.1	Np004G202210
OG0013880	XP_013739188.1, XP_048600097.1	Np005G282280
OG0013881	XP_048597619.1, XP_013690707.2, XP_013644217.2, XP_013737983.1	Np005G282070
OG0013882	XP_022550451.2, XP_022572396.2	Np005G281750
OG0013883	XP_013671229.2, XP_013739415.1	Np005G281740
OG0013884	XP_013671251.2, XP_013739546.2	Np005G281500
OG0013885	XP_013739689.2, XP_013641389.3	Np005G281190
OG0013886	XP_022548389.2, XP_022549932.2	Np005G281140
OG0013887	XP_013736643.1, XP_022550355.1	Np005G281120
OG0013888	XP_013706549.2, XP_013670673.1	Np005G270000
OG0013889	XP_013747050.2, XP_013747056.2	Np006G364180
OG0013890	XP_013687705.2, XP_013743938.1	Np006G364540
OG0013891	XP_013687254.2, XP_013743936.1	Np006G364430
OG0013892	XP_013664037.2, XP_022563871.2	Np006G364590
OG0013893	XP_013660112.1, XP_013666480.1	Np005G263240
OG0013894	XP_013660042.2, XP_013690794.1	Np006G364720
OG0013895	XP_048612377.1, XP_022573904.2	Np006G364730
OG0013897	XP_013660746.1, XP_048597406.1	Np006G364820
OG0013898	XP_013664033.2, XP_013685568.2	Np006G364400
OG0013899	XP_048612402.1, XP_013743930.2	Np006G364370
OG0013900	XP_048633630.1, XP_013743671.1, XP_013682374.2	Np006G366810
OG0013901	XP_048612295.1, XP_013743648.2	Np006G367990
OG0013902	XP_013701828.1, XP_013717940.1	Np002G076940
OG0013903	XP_013717970.1, XP_013701824.1	Np002G076950
OG0013904	XP_013743605.2, XP_048633590.1	Np006G368520
OG0013905	XP_013746945.2, XP_013746946.2	Np006G368900
OG0013906	XP_013671401.2, XP_048633572.1	Np006G369120
OG0013907	XP_013711130.2, XP_048597488.1	Np006G369450
OG0013908	XP_013670060.1, XP_013717019.1	Np006G369480
OG0013909	XP_013671381.2, XP_013717073.1	Np006G369530
OG0013910	XP_013708645.2, XP_048621029.1	Np006G370150
OG0013911	XP_013660956.2, XP_013712306.1	Np006G370510
OG0013912	XP_013660973.2, XP_013660138.2	Np006G370710
OG0013913	XP_048633536.1, XP_013716909.1, XP_013708782.1	Np006G371170
OG0013915	XP_048621208.1, XP_013641537.2, XP_013737007.1	Np004G241200
OG0013916	XP_013712415.1, XP_013730985.2	Np004G241780
OG0013917	XP_013710147.1, XP_013730980.2	Np004G241790
OG0013918	XP_013677786.3, XP_022546072.2, XP_013657388.1	Np004G242090
OG0013919	XP_013696862.1, XP_013641271.2	Np004G242360
OG0013920	XP_048597701.1, XP_013712151.1	Np004G242600
OG0013921	XP_013660254.1, XP_013710013.1	Np004G243030, Np004G243060
OG0013922	XP_013641367.2, XP_013676298.1	Np004G243110
OG0013923	XP_022559551.1, XP_013641377.1	Np004G243170
OG0013924	XP_013727838.1, XP_013646547.2	Np004G243260
OG0013925	XP_048638200.1, XP_013747920.1	Np004G243480
OG0013926	XP_013646509.2, XP_013646508.2	Np004G244010
OG0013927	XP_048638172.1, XP_013697448.1	Np004G244490
OG0013928	XP_048594183.1, XP_022563577.1	Np004G244850
OG0013929	XP_048613970.1, XP_013746557.2	Np004G244870
OG0013930	XP_013747940.1, XP_048638208.1	Np004G245960
OG0013931	XP_013711460.2, XP_013708504.2	Np004G246180, Np002G119650
OG0013932	XP_013747927.1, XP_013671782.2	Np004G246190
OG0013933	XP_013732194.1, XP_013711551.1	Np004G246390
OG0013934	XP_013693151.1, XP_013641200.2	Np004G246530
OG0013935	XP_013657419.2, XP_013749131.1	Np004G247510
OG0013936	XP_013708344.1, XP_013716514.2	Np004G247600
OG0013937	XP_013716193.2, XP_013708801.2	Np004G247830
OG0013938	XP_013736770.1, XP_022572348.2	Np007G388890
OG0013939	XP_022555411.1, XP_013736771.3	Np007G388880
OG0013940	XP_013677973.1, XP_013663067.2, XP_048628722.1	Np001G015690
OG0013941	XP_013712711.2, XP_013696763.1, XP_013640958.2	Np004G249160
OG0013942	XP_013640950.1, XP_022559315.1	Np004G249100
OG0013943	XP_013750853.1, XP_013657707.1, XP_013695868.1	Np004G249540
OG0013944	XP_013693990.1, XP_013640989.2	Np004G249580
OG0013945	XP_048638045.1, XP_013711983.1	Np004G249690
OG0013946	XP_013750862.1, XP_022546152.1	Np004G249730
OG0013947	XP_013707907.1, XP_013641011.2	Np004G249750
OG0013948	XP_013641012.1, XP_013711566.1	Np004G249800
OG0013949	XP_013641018.2, XP_048613876.1, XP_048613878.1, XP_013711398.2	Np004G249860
OG0013950	XP_048638026.1, XP_048613857.1	Np004G250620
OG0013951	XP_013641074.2, XP_013710668.1	Np004G250770
