Orthogroup	Brassica_napus	Eutrema_salsugineum
OG0011299	NP_001302857.1, XP_013678254.2, XP_022572408.1, XP_013693230.2	XP_006394488.1
OG0011300	XP_048606693.1, XP_013661181.1, XP_048595438.1	XP_006394357.1
OG0011301	XP_013683424.1, XP_013682660.2	XP_006401038.1
OG0011302	XP_013739779.2, XP_013716735.2	XP_006401046.1
OG0011303	XP_013682430.2, XP_013732160.2, XP_013731388.1, XP_013716719.1	XP_006401090.1
OG0011304	XP_048606542.1	XP_006401092.2
OG0011305	XP_013732029.1, XP_013722220.1, XP_013716825.1	XP_006401109.1
OG0011306	XP_013737052.1, XP_013737171.2	XP_006403954.1
OG0011307	XP_013741249.1, XP_013721820.1, XP_013722233.2	XP_006404019.1
OG0011308	XP_013694502.1, XP_048601916.1, XP_013675235.2, XP_013722224.2	XP_006404020.2
OG0011309	XP_048620481.1, XP_013711849.2	XP_006404022.1
OG0011310	XP_013721828.1, XP_013737026.1	XP_006404029.2
OG0011311	XP_013737024.1, XP_013721826.2	XP_024013584.1
OG0011312	XP_013672345.1, XP_013752320.1, XP_022547522.1, XP_048599736.1	XP_024013687.1
OG0011313	XP_013741795.1, XP_048638561.1	XP_006404187.1
OG0011314	XP_022574848.1, XP_048590835.1	XP_006404235.1
OG0011315	XP_013648962.1, XP_013648961.2	XP_006404237.1, XP_006404238.1
OG0011316	XP_022566013.1, XP_048638598.1	XP_024013825.1
OG0011317	XP_013655245.1, XP_013657362.1, XP_013677805.2	XP_006417077.1
OG0011318	XP_013703845.1, XP_022543175.2	XP_006418940.1
OG0011319	XP_048590734.1, XP_013703659.1	XP_006418942.1, XP_006418936.2
OG0011321	XP_013723969.2, XP_013677305.1	XP_006419075.1
OG0011322	XP_048590757.1, XP_013692864.2	XP_006404455.1
OG0011323	XP_022543115.2, XP_013671839.2	XP_006411112.1
OG0011324	XP_013649425.2, XP_013725282.2	XP_006392567.1
OG0011325	XP_013668432.2, XP_022570571.2	XP_006405421.1
OG0011326	XP_013649125.1, XP_013731634.1	XP_006391173.1
OG0011327	XP_048611361.1, XP_022564134.1, XP_048603774.1	XP_006391179.1
OG0011328	XP_013733046.1, XP_013649274.1, XP_013702232.2	XP_006391203.2
OG0011329	XP_013689415.2, XP_013702734.2, XP_022561007.1, XP_013649107.1	XP_006391120.1
OG0011330	XP_013649105.1, XP_013707624.2, XP_013689458.1	XP_006391113.1
OG0011331	XP_013700947.2, XP_013666218.1, XP_013716994.2	XP_006390994.1
OG0011332	XP_013717385.1, XP_048616746.1, XP_013699209.2	XP_006390981.2
OG0011333	XP_022555061.1, XP_013649003.2	XP_006390712.1
OG0011334	XP_013713078.1, XP_048592073.1, XP_022551838.1, XP_048616037.1	XP_006390887.1
OG0011335	XP_013702698.1, XP_022569962.1, XP_022569963.1, XP_013702699.1	XP_006390874.1
OG0011336	XP_013691225.2, XP_013649028.1	XP_006390869.1
OG0011337	XP_048612966.1, XP_048604367.1, XP_013701930.1, XP_048592091.1	XP_006390842.1
OG0011338	XP_048613010.1, XP_048592109.1, XP_013699071.2	XP_006390818.1
OG0011339	XP_022551127.1, XP_022544890.1, XP_048613050.1	XP_006390762.1
OG0011340	XP_013648988.1, XP_013676399.2, XP_013649494.1	XP_006390756.1
OG0011341	XP_048604393.1, XP_048613086.1, XP_013728590.1, XP_013648991.2	XP_006390742.1
OG0011342	XP_013672408.1, XP_013649527.1	XP_006390708.1
OG0011343	XP_013648656.1, XP_048616313.1, XP_013649984.1, XP_013650165.1	XP_006390004.1
OG0011344	XP_013650167.2, XP_048617516.1, XP_013649987.1, XP_048627432.1	XP_006390007.1
OG0011345	XP_013648665.1, XP_013648678.1, XP_013650012.1, XP_013696054.2	XP_006390041.1
OG0011346	XP_013728682.2, XP_013743172.2, XP_048615343.1	XP_006390093.1
OG0011347	XP_048612729.1, XP_013642304.2	XP_006416316.1
OG0011348	XP_013717894.3, XP_013701452.2, XP_048591730.1, XP_013721163.1	XP_006390205.1
OG0011349	XP_013700808.1, XP_048592240.1, XP_013718655.1, XP_048603664.1	XP_024011710.1
OG0011350	XP_013708552.1, XP_013717869.2, XP_013701034.1	XP_024012427.1
OG0011351	XP_013684140.2, XP_013714272.1	XP_006412799.1
OG0011352	XP_013675879.2, XP_048593590.1, XP_048599499.1, XP_048616896.1, XP_013718807.2	XP_006393636.2
OG0011353	XP_048591348.1, XP_013646175.2	XP_006395475.1
OG0011354	XP_013649907.2, XP_013701764.1	XP_024012531.1
OG0011355	XP_013651136.2, XP_022568927.1, XP_048603641.1	XP_006390345.1
OG0011356	XP_013649956.2, XP_013700620.1	XP_006390383.1
OG0011357	XP_013726372.1, XP_013682502.1, XP_048592203.1, XP_013701125.2	XP_006390422.1
OG0011358	XP_013649722.2, XP_048617381.1, XP_013649763.2	XP_006390432.1
OG0011359	XP_048592179.1, XP_048617368.1	XP_006390486.1
OG0011360	XP_013676720.2, XP_048613554.1, XP_013676561.1	XP_006390491.1
OG0011361	XP_013676638.1, XP_013649576.1, XP_013701643.1	XP_006390629.1
OG0011362	XP_013708991.2, XP_022553817.2	XP_006389813.1
OG0011364	XP_048611903.1, XP_048612029.1, XP_048603439.1	XP_006389792.1
OG0011365	XP_013712633.2, XP_013683653.1, XP_013686407.1	XP_006389754.1
OG0011366	XP_022567378.1, XP_013685631.2, XP_022569005.1	XP_006407281.1
OG0011367	XP_013695753.2, XP_013691173.1, XP_022568201.2, XP_022569003.1	XP_006407275.1
OG0011368	XP_048632361.1, XP_013681358.1, XP_013640069.2, XP_013666153.1	XP_006407259.1
OG0011369	XP_013640068.2, XP_013666152.1, XP_022550061.1	XP_006407254.1
OG0011370	XP_048635870.1, XP_013668249.1	XP_006407252.1
OG0011371	XP_013749806.1, XP_013737761.1	XP_006407210.1
OG0011372	XP_013640054.1, XP_013737788.1	XP_006407175.2
OG0011373	XP_013684801.1, XP_013686385.1	XP_006407165.1
OG0011374	XP_013749773.1, XP_022575455.2	XP_006407135.2
OG0011375	XP_013643909.2, XP_013673286.1	XP_024015596.1
OG0011376	XP_013673295.1, XP_048595462.1	XP_006407108.1
OG0011377	XP_022553106.1	XP_024006082.1
OG0011378	XP_013748868.1, XP_013640615.1	XP_006392780.1
OG0011379	XP_013693557.1, XP_013719768.2	XP_024014822.1
OG0011380	XP_048628053.1, XP_048635785.1, XP_013697301.1	XP_006407027.1
OG0011381	XP_013696740.2, XP_022575413.2	XP_006407014.1
OG0011382	XP_013675943.1, XP_013701230.1, XP_048628009.1, XP_013695877.1	XP_006406994.1
OG0011383	XP_013644843.2, XP_048600886.1, XP_013701810.2, XP_013696400.2	XP_006406987.1
OG0011384	XP_013702715.2, XP_048612970.1, XP_048612976.1, XP_013697339.2	XP_006406977.1
OG0011385	XP_013701526.1, XP_013697133.1	XP_006406965.1
OG0011386	XP_048609076.1, XP_048632430.1	XP_006406858.1
OG0011387	XP_013695689.2, XP_013640009.1	XP_006406847.1
OG0011388	XP_048594915.1, XP_048635729.1, XP_013749614.1	XP_006406843.1
OG0011389	XP_013749725.1, XP_013749612.2	XP_006406840.1
OG0011390	XP_048631444.1, XP_013714479.1, XP_048635666.1	XP_024015768.1
OG0011391	XP_013719066.2, XP_048635648.1, NP_001302582.1	XP_006406699.1
OG0011392	XP_022543660.1, XP_048635636.1, XP_013718737.1	XP_006406672.1
OG0011393	XP_022559904.2, XP_022543194.1	XP_006406633.1
OG0011394	XP_013641923.2, XP_013687352.1	XP_006406592.1
OG0011395	XP_013684893.1, NP_001302931.1, XP_013686166.1	XP_006406570.1
OG0011396	XP_048630755.1, XP_048614608.1	XP_006406542.1
OG0011397	XP_048617584.1, XP_013726982.2, XP_048592398.1	XP_006389869.1
OG0011398	XP_022575304.2, XP_013714423.2, XP_022555899.1	XP_006406515.1
OG0011399	XP_013714422.1, XP_048630739.1, XP_013724533.2	XP_006406514.1
OG0011400	XP_013724523.2, XP_048635525.1, XP_013714418.1	XP_006406507.1
OG0011401	XP_048628698.1, XP_048635377.1, XP_013721261.1, XP_013681182.1, XP_013720630.1	XP_006406467.1
OG0011402	XP_048635317.1, XP_013725072.1, XP_013695210.1	XP_006406408.1
OG0011403	XP_022549495.1, XP_048635291.1, XP_013728652.1	XP_006406384.1
OG0011404	XP_013673311.1, XP_013652608.1, XP_048627857.1	XP_006406378.1
OG0011405	XP_013730064.2, XP_013678564.2, XP_013640577.2, XP_048630297.1	XP_006406355.1
OG0011406	XP_048600414.1, XP_013672501.2, XP_048593446.1	XP_024014887.1
OG0011407	XP_013700849.1, XP_013746734.1, XP_013731337.1, XP_013672485.2	XP_006406236.1
OG0011408	XP_048600391.1, XP_013731346.2	XP_006406234.1
OG0011409	XP_013743095.1, XP_048635227.1, XP_013736791.1	XP_006406211.1
OG0011410	XP_013736585.1, XP_013736783.1, XP_048628877.1	XP_006406201.1
OG0011411	XP_048614684.1, XP_013683719.1, XP_048627829.1, XP_048635213.1	XP_006406156.1
OG0011412	XP_022569686.2, XP_048635206.1, XP_048614669.1	XP_006406151.1
OG0011413	XP_048600333.1, XP_022569511.2	XP_024015060.1
OG0011414	XP_013717713.1, XP_013651493.1	XP_024015455.1, XP_024015428.1
OG0011415	XP_048601669.1, XP_048592778.1, XP_048618725.1, XP_013653032.1	XP_024015037.1
OG0011416	XP_013711268.1, XP_048632548.1	XP_006418762.1
OG0011417	XP_013657043.1, XP_013749121.1	XP_006418722.1
OG0011418	XP_013674754.1, XP_013731703.2	XP_006418675.1
OG0011419	XP_013655144.1, XP_013732317.1	XP_006418651.1
OG0011420	XP_013661789.3, XP_013699018.2	XP_006418608.1
OG0011421	XP_013736774.1, XP_048607066.1, XP_022572344.2	XP_006418553.1
OG0011422	XP_013685129.1, XP_013736748.2	XP_006397383.1
OG0011423	XP_022563482.2, XP_013749008.1, XP_048627156.1	XP_006396102.1
OG0011425	XP_013714466.1, XP_022572353.2	XP_006396114.1
OG0011426	XP_013701974.2, XP_013701975.2	XP_006396133.1
OG0011427	XP_013736754.2, XP_013722948.1, XP_013702879.1	XP_006396147.1
OG0011428	XP_048607081.1, XP_022572357.2	XP_024015178.1
OG0011429	XP_013656865.2, XP_013742678.2	XP_006409545.1
OG0011430	XP_013742651.1, XP_013692462.2, XP_013702625.1, XP_048632618.1	XP_006409472.1
OG0011431	XP_013729964.2, XP_013707631.1	XP_006409462.2
OG0011432	XP_013744354.2, XP_013675804.2	XP_024016625.1, XP_006409278.1
OG0011433	XP_022545215.1, XP_022557918.1	XP_006409209.1
OG0011434	XP_048593312.1, XP_048595603.1, XP_013651464.1	XP_006409147.1
OG0011435	XP_013652961.2, XP_013695813.2	XP_006409164.1
OG0011436	XP_013738915.1	XP_006409107.1
OG0011437	XP_013670924.1, XP_013732753.2, XP_013652736.2, XP_048620379.1	XP_006409060.2
OG0011438	NP_001303135.1, XP_013705561.1, XP_048593127.1	XP_006409043.1
OG0011439	XP_013744426.1, XP_013742378.1, XP_013737745.2, XP_013671711.2	XP_006408899.1
OG0011440	XP_048593085.1, XP_022568763.1	XP_006408916.1
OG0011441	XP_022563367.2, XP_013708027.3	XP_006408937.1
OG0011442	XP_013675973.2, XP_013652697.1, XP_013664270.1	XP_006408966.1
OG0011443	XP_048621062.1, XP_048597525.1	XP_006409020.1
OG0011444	XP_022555003.1, XP_048607965.1, XP_013681559.2	XP_006409015.1
OG0011445	XP_013672983.1, XP_013740253.2	XP_006392725.1
OG0011446	XP_048594390.1	XP_024006646.1
OG0011447	XP_013672961.2, XP_048606556.1	XP_006392787.1
OG0011448	XP_048606554.1, XP_048607431.1, XP_048594400.1	XP_006392798.1
OG0011449	XP_048606176.1, XP_048636918.1, XP_013752507.3	XP_006392975.1
OG0011450	XP_048637747.1, XP_013700426.1, XP_013751419.2, XP_048615633.1	XP_024006218.1
OG0011451	XP_048630000.1, XP_048630019.1, XP_013641319.1	XP_006392993.1
OG0011452	XP_022552449.2, XP_013728634.1, XP_013652617.2	XP_006406396.1
OG0011453	XP_013752541.1, XP_013752477.2, XP_048615062.1	XP_024006192.1
OG0011454	XP_048637964.1, XP_048615481.1	XP_024005943.1
OG0011455	XP_048617163.1, XP_013641166.2	XP_006393490.1
OG0011456	XP_013706180.2, XP_013737386.1, XP_013743837.1, XP_013700772.1	XP_006414381.1
OG0011457	XP_013743945.2	XP_024005639.1
OG0011458	XP_013734276.1, XP_013702165.1	XP_024003700.1
OG0011459	XP_048629206.1, XP_048636625.1, XP_013692494.1	XP_006410622.1
OG0011460	NP_001302914.1, XP_048636641.1, XP_013692269.2	XP_006410609.1
OG0011461	XP_013729098.1, XP_048634424.1	XP_024003780.1
OG0011462	XP_048633988.1, XP_013688616.1	XP_006403841.2
OG0011463	XP_022557984.1, XP_013698782.2	XP_006403828.2
OG0011464	XP_048592575.1, XP_013718067.1	XP_024007983.1, XP_006415532.1
OG0011465	XP_013663254.2, XP_013663121.2	XP_006403763.1
OG0011466	XP_048616990.1, XP_013663253.2, XP_013663119.2	XP_006403759.1
OG0011467	XP_013721658.2, XP_013663243.2	XP_006403744.1
OG0011468	XP_013693735.2, XP_013684775.1	XP_006391885.1, XP_006403721.1
OG0011469	XP_048599019.1, XP_013671666.2	XP_006413000.1
OG0011470	XP_013742561.1, XP_022571383.1	XP_006403632.1
OG0011471	XP_013660706.2, XP_022565706.1, XP_013711278.2	XP_006403550.1
OG0011472	XP_013708155.1, XP_022573679.2	XP_006403527.1
OG0011473	XP_013742324.1	XP_006403482.1
OG0011474	XP_048633905.1, XP_013655917.2, XP_013712503.3	XP_024013794.1
OG0011475	XP_013672159.1, XP_013742373.1	XP_006403407.2, XP_006403412.1
OG0011476	XP_013746409.1, XP_048633890.1, XP_013659869.2, XP_022571143.1	XP_006402937.1
OG0011477	XP_013695232.1, XP_013742187.1	XP_006402917.1
OG0011478	XP_013707919.2, XP_013663349.2	XP_006402914.1
OG0011479	XP_022546911.1, XP_013710050.2, XP_013652024.2, XP_013706961.1	XP_006402873.1
OG0011480	XP_013659894.1, XP_048620734.1, XP_048615472.1, XP_013652016.2	XP_006402811.1
OG0011481	XP_048593039.1, XP_022559798.1, XP_013663515.1, XP_013663625.1	XP_006402802.1
OG0011482	XP_013697003.1, XP_013641057.2	XP_006417656.1
OG0011483	XP_013742103.1, XP_022563311.2, XP_048620774.1	XP_006402685.1
OG0011484	XP_013710470.2, XP_048597103.1	XP_024013540.1
OG0011485	XP_013688092.2, XP_048634265.1	XP_006402580.1
OG0011486	XP_013710248.2, XP_013710196.1	XP_006402557.1
OG0011487	XP_013688480.2, XP_013741975.1	XP_006402525.1
OG0011488	XP_013752174.1, XP_013688262.1, XP_013749676.1, XP_013752189.2	XP_006397764.1
OG0011489	XP_048597312.1, XP_013711907.2	XP_006402458.1
OG0011490	XP_048616225.1, XP_013648471.3	XP_006402447.1
OG0011491	XP_013648475.2, XP_013730220.2, XP_013708374.1	XP_006402446.1
OG0011492	XP_048634242.1, XP_013687046.2, XP_048591649.1, XP_013648489.1	XP_006402441.1
OG0011493	XP_022547002.1, XP_022564197.1, XP_048634231.1	XP_006402426.1
OG0011494	XP_013652049.2, XP_048616262.1	XP_006402391.1
OG0011495	XP_013713965.2, XP_013749448.1	XP_006402380.1
OG0011496	XP_013663965.2, XP_048620871.1	XP_006402372.1
OG0011497	XP_022543436.2, XP_013671888.2, XP_048591655.1, XP_048615782.1	XP_006402350.1
OG0011498	XP_048609796.1, XP_013746298.2, XP_013668506.2, XP_013709644.2	XP_024012907.1
OG0011499	XP_013664898.1, XP_013670561.2, XP_013711932.2	XP_006402305.1
OG0011500	XP_013741824.1, XP_013692668.1	XP_024013005.1
OG0011501	XP_013686372.1, XP_013686364.1, XP_013684808.2, XP_048608989.1	XP_006402259.1
OG0011503	XP_013737173.1, XP_013741266.2, XP_013718130.2, XP_013671876.2	XP_006403956.1
OG0011504	XP_022565324.2, XP_022563469.1	XP_006403997.1
OG0011505	XP_013741295.2, XP_013654665.1, XP_013693453.1, XP_013752392.1	XP_024013635.1
OG0011507	XP_048620508.1, XP_013663044.2	XP_006403889.1
OG0011508	XP_048633910.1, XP_013725156.2, XP_013652574.2, XP_013684568.2	XP_006403447.1
OG0011509	XP_048634840.1, XP_022563684.1, XP_013659978.1	XP_006402615.2
OG0011510	XP_013692738.2, XP_013741904.2, XP_013711664.2, XP_013711663.1	XP_006402437.1
OG0011513	XP_048594877.1	XP_024007795.1
OG0011514	XP_013719340.1, XP_013748505.1, XP_013646798.1	XP_006410514.1
OG0011515	XP_013706183.2, XP_013642747.2, XP_013702545.2	XP_024009466.1
OG0011516	XP_022551926.2, XP_013718699.2	XP_024011118.1
OG0011517	XP_013675552.3, XP_022552243.1, XP_013652372.1, XP_022559770.2	XP_024005762.1
OG0011518	XP_013699188.1, XP_013649648.1, XP_013676664.1	XP_006390545.1
OG0011519	XP_013741575.2, XP_013705864.1, XP_013669951.2, XP_013671376.2	XP_024005795.1
OG0011520	XP_013704034.1, XP_013738234.2, XP_048620310.1, XP_048620212.1	XP_006412957.1
OG0011521	XP_013713868.1, XP_013667729.1	XP_024005298.1
OG0011522	XP_013730769.1, XP_013671602.1, XP_048594482.1, XP_013674048.2	XP_006412743.1
OG0011523	XP_013678971.2	XP_006417996.1
OG0011525	XP_013729486.1, XP_013657590.1	XP_006417713.1
OG0011526	XP_013645426.2, XP_013697946.2	XP_006417378.1
OG0011528	XP_013669996.2, XP_013696053.1, XP_013731086.1, XP_013710563.1	XP_006417113.1
OG0011529	XP_048614045.1, XP_048638256.1	XP_024008831.1
OG0011530	XP_048594115.1, XP_013698496.1, XP_013748458.1, XP_048606739.1, XP_013712528.1	XP_024008403.1
OG0011531	XP_013682965.2, XP_013710795.2, XP_048621148.1	XP_024007684.1
OG0011532	XP_013726497.2, XP_048597612.1, XP_013682973.2, XP_013653849.2	XP_006416705.1
OG0011533	XP_013712581.2, XP_013746848.2	XP_006416355.1
OG0011534	XP_013697284.2, XP_013642361.2, XP_013645972.1, XP_013665063.1	XP_006416275.2
OG0011535	XP_013695436.1, XP_013651617.1, XP_048594001.1, XP_013722118.1	XP_024008876.1
OG0011536	XP_048633300.1, XP_013689900.2, XP_022563691.1, XP_013715055.2	XP_006395925.2
OG0011537	XP_048591859.1, XP_013705584.1, XP_013691077.1, XP_013716550.2	XP_006391138.1
OG0011539	XP_013688161.2, XP_022551753.2	XP_006391501.2
OG0011543	XP_048594506.1, XP_048622532.1	XP_006415172.1
OG0011544	XP_013682643.1, XP_048593078.1, XP_048625875.1, XP_013664340.1	XP_006408944.2
OG0011545	XP_013664287.1, XP_013708012.1, XP_048593071.1, XP_013675944.1	XP_006409001.1
OG0011546	XP_013697358.2, XP_013653485.1, XP_048620390.1, XP_013652737.2	XP_006409061.2
OG0011548	XP_048608982.1, XP_013690490.2, XP_013640052.1, XP_013741459.1	XP_006407191.1
OG0011549	XP_048606130.1, XP_048632296.1, XP_048635973.1, XP_048615272.1	XP_006407622.1
OG0011550	XP_013732744.1, XP_022553830.1, XP_048620742.1	XP_006398580.1
OG0011551	XP_013730131.1, XP_013666195.1, XP_013740070.2, XP_048624177.1	XP_006398849.1
OG0011552	XP_048623550.1, XP_013668414.1, XP_013724598.2	XP_024011531.1
OG0011554	XP_013711972.2, XP_013671486.2	XP_006413495.1
OG0011555	XP_013669755.2, XP_013667223.1	XP_006413587.1
OG0011556	XP_022544426.1, XP_013690419.1, XP_013705380.1, XP_013662471.1	XP_006415481.1
OG0011557	XP_013653226.2, XP_022570674.1, XP_013656975.1, XP_048606840.1	XP_006415736.1
OG0011558	XP_048636782.1, XP_013740468.1, XP_013740407.2	XP_006410236.1
OG0011559	XP_013666115.2, XP_048625251.1, XP_048602737.1	XP_006399598.1
OG0011560	XP_013685825.2, XP_013717138.2, XP_013666830.1, XP_022565941.1	XP_006401492.1
OG0011561	XP_013667987.2, XP_013668025.2, XP_013679402.2, XP_013750264.2	XP_006399772.1
OG0011562	XP_022549606.2	XP_006409519.2
OG0011562	YP_717145.1	XP_024016260.1
OG0011563	XP_013682782.1, XP_013740381.2, XP_048607767.1, XP_048602297.1	XP_006401694.1
OG0011564	XP_022568476.2, XP_013646829.1, XP_013717126.2, XP_013685762.2	XP_006401488.2
OG0011566	XP_013682441.2, XP_013732002.1, XP_013682979.2, XP_013683812.2	XP_024011167.1
OG0011567	XP_048605608.1, XP_013675994.1, XP_013740240.2, XP_022554479.1	XP_006400571.1
OG0011568	XP_048599080.1, XP_013736362.2, XP_013676022.2	XP_006400535.1
OG0011569	XP_013666242.2, XP_013727575.1	XP_006400522.1
OG0011570	XP_022563234.1, XP_013667364.2, XP_048608903.1, XP_013730618.1	XP_006400507.1
OG0011571	NP_001302893.1, XP_013643048.1	XP_006394207.1
OG0011572	XP_013716303.1	XP_006417993.1
OG0011573	XP_022547179.2, XP_013641442.2, XP_013697334.1	XP_006416965.1
OG0011574	XP_013646631.2, XP_013687196.2	XP_006416874.2
OG0011575	XP_013657174.1, XP_013657107.1, XP_013708757.1, XP_013721783.2	XP_024007790.1
OG0011578	XP_013716086.1, XP_013659969.2	XP_006391165.1, XP_006391161.1
OG0011580	XP_013699829.2	XP_024014230.1
OG0011581	XP_048597386.1, XP_013709882.1, XP_013734981.2	XP_006405241.1
OG0011582	XP_013726051.2, XP_048628457.1, XP_022570453.1, XP_048609911.1, XP_048609912.1	XP_006410055.2
OG0011583	XP_048626727.1, XP_048626731.1, XP_013741737.2, XP_013684605.2, XP_013741738.2, XP_013679629.2, XP_013751298.1	XP_006410228.1
OG0011584	XP_048626621.1, XP_048591795.1, XP_013717825.1	XP_006397887.1
OG0011585	XP_022563195.2, XP_048597058.1	XP_006403712.2
OG0011586	XP_013656192.2, XP_048606345.1, XP_013653205.2, XP_013735234.1	XP_024005196.1
OG0011587	XP_022573470.1, XP_022573471.1, XP_048619165.1, XP_013696493.1	XP_006412856.1
OG0011588	XP_048597473.1, XP_013671527.1, NP_001302938.1, NP_001302873.1	XP_024005864.1
OG0011589	XP_048620439.1, XP_048619159.1, XP_013670503.2, XP_048637620.1	XP_006414728.1, XP_006412888.2
OG0011590	XP_013644148.2, XP_013707487.1, XP_013699382.1, XP_013642721.1	XP_006395083.1
OG0011591	XP_013650999.2, XP_048601300.1, XP_022550264.2, XP_013684936.1, XP_022549581.1	XP_024004450.1
OG0011592	XP_022545061.2, XP_022562355.1, XP_048596035.1, XP_048596034.1, XP_048596032.1	XP_024007987.1
OG0011603	XP_013698196.2, XP_013670987.2	XP_006412921.1
OG0011604	XP_013698088.2, XP_013670986.2	XP_006412920.1
OG0011605	XP_013670889.1, XP_048637578.1	XP_006412882.1
OG0011606	XP_048620358.1, XP_013705930.2, XP_048601375.1, XP_013669816.2	XP_006412905.1
OG0011607	XP_048637693.1, XP_013669815.1	XP_006412903.1
OG0011608	XP_048637365.1, XP_048601345.1	XP_006412847.1
OG0011609	XP_013683272.1, XP_013714522.1, XP_048619180.1	XP_006412807.1
OG0011610	XP_022568376.1	XP_006409124.1
OG0011611	XP_013741631.1, XP_013705181.1, XP_013720298.1	XP_006412711.1
OG0011612	XP_048621278.1, XP_022561699.1	XP_006412701.1
OG0011613	XP_022571158.1, XP_013705082.2	XP_024005152.1
OG0011614	XP_013720299.1, XP_048606434.1	XP_006412689.1
OG0011615	XP_013705096.2, NP_001302928.1	XP_006412688.1
OG0011616	XP_013738355.1, XP_013707179.2	XP_006412672.1
OG0011617	XP_013707515.2, XP_013648032.1, XP_048594476.1	XP_006412655.1
OG0011618	XP_013707383.2, XP_013716839.2	XP_006412584.1
OG0011619	XP_048597837.1, XP_022576315.2, XP_022557103.2	XP_006417651.1
OG0011620	XP_013670738.2, XP_013650221.2	XP_006412550.1
OG0011621	XP_013703475.1, XP_013670681.2	XP_006412456.1
OG0011622	XP_013670677.1, XP_013706631.1	XP_006412450.1
