Orthogroup	Brassica_napus	Brassica_oleracea
OG0025874	XP_013684515.2, XP_048606064.1	XP_013630499.1
OG0025875	XP_013720701.1, XP_013684939.1	XP_013629709.1
OG0025876	XP_013684947.2, XP_048609161.1	XP_013630611.1
OG0025877	XP_022545978.1, XP_013685282.2	XP_013625097.1
OG0025878	XP_013685371.1, XP_013725341.1	XP_013621491.1
OG0025879	XP_013685840.2	XP_013610110.1, XP_013634768.1, XP_013626719.1
OG0025880	XP_013686288.2	XP_013631222.1
OG0025881	XP_013686774.1	XP_013627346.1, XP_013634636.1
OG0025883	XP_013689016.1	XP_013594731.1, XP_013632561.1
OG0025884	XP_048613202.1	XP_013639355.1
OG0025884	XP_013689135.1	XP_013632709.1
OG0025885	XP_013689665.1	XP_013594754.1
OG0025886	XP_013690104.1	XP_013633339.1
OG0025887	XP_013746174.1, XP_013690134.1	XP_013633395.1
OG0025888	XP_013690227.2	XP_013633477.1
OG0025889	XP_013690331.1	XP_013615613.1, XP_013589703.1
OG0025890	XP_013747512.2, XP_013690791.1	XP_013635080.1
OG0025891	XP_013718013.1, XP_013690917.1	XP_013619124.1
OG0025892	XP_048599483.1, XP_013691224.1	XP_013584856.1
OG0025894	XP_013691406.2, XP_048609683.1	XP_013635603.1
OG0025895	XP_013691441.2	XP_013635600.1
OG0025896	XP_013691529.1, XP_013752321.2	XP_013603747.1
OG0025897	XP_013691582.2, XP_013729737.1	XP_013620859.1
OG0025898	XP_013743978.2, XP_013692583.2	XP_013637473.1
OG0025899	XP_022555754.1	XP_013625979.1
OG0025899	XP_013692937.1	XP_013621036.1
OG0025901	XP_013694364.2, XP_013722705.1, XP_048615626.1	XP_013589150.1
OG0025904	XP_022575636.2, XP_013695619.1	XP_013614868.1
OG0025906	XP_013695791.2	XP_013608246.1
OG0025908	XP_013696110.2, XP_013706026.2	XP_013596889.1
OG0025909	XP_013698307.2	XP_013604910.1
OG0025910	XP_013698803.1, XP_048610784.1	XP_013634995.1
OG0025912	XP_048602226.1, XP_013699976.2	XP_013620804.1
OG0025913	XP_022561633.1, XP_013700054.2	XP_013618603.1
OG0025916	XP_013726398.1, XP_013701216.1	XP_013590870.1
OG0025917	XP_013701651.1, XP_048608442.1	XP_013623923.1
OG0025918	XP_013719603.1, XP_013703411.1	XP_013598218.1
OG0025919	XP_013741240.2, XP_013703755.1	XP_013595370.1
OG0025920	XP_013703776.2	XP_013615567.1, XP_013607771.1
OG0025921	XP_013745839.1, XP_013704579.2	XP_013597343.1
OG0025923	XP_013704795.2, XP_022561128.2	XP_013595168.1
OG0025924	XP_013705234.1	XP_013615648.1
OG0025925	XP_013746531.1, XP_013705361.1	XP_013596209.1
OG0025927	XP_013745804.1, XP_013705592.1	XP_013597447.1
OG0025928	XP_013705704.2, XP_013722973.2	XP_013637393.1
OG0025929	XP_022571124.1, XP_013705970.2	XP_013597126.1
OG0025931	XP_013708953.1	XP_013611764.1
OG0025932	XP_013708980.1	XP_013601263.1, XP_013601155.1, XP_013624871.1
OG0025933	XP_048611559.1, XP_013708984.1	XP_013624587.1, XP_013601261.1
OG0025935	XP_013710023.2, XP_013711716.3	XP_013586809.1
OG0025936	XP_013710155.2	XP_013632366.1
OG0025937	XP_013725045.2, XP_013710164.2	XP_013607477.1
OG0025938	XP_013710222.1, XP_048615486.1	XP_013591611.1
OG0025939	XP_013710327.1, XP_048614358.1, XP_048618598.1	XP_013623873.1
OG0025940	XP_013710713.2, XP_013722116.1	XP_013603624.1
OG0025941	XP_022544861.2, XP_013711140.2	XP_013606376.1
OG0025942	XP_013731234.2, XP_013711696.1	XP_013604763.1
OG0025943	XP_013711722.2	XP_013621569.1
OG0025944	XP_022546954.1, XP_013712022.1	XP_013605870.1
OG0025945	XP_048597807.1, XP_013712671.1	XP_013601941.1
OG0025946	XP_013713213.2	XP_013617063.1
OG0025949	XP_048598130.1, XP_013713764.1	XP_013608315.1
OG0025950	XP_013713856.1	XP_013609014.1
OG0025951	XP_022549253.1, XP_013713984.1	XP_013610109.1
OG0025952	XP_013728352.1, XP_013714088.1	XP_013610508.1
OG0025953	XP_048598869.1, XP_013714229.1	XP_013609979.1
OG0025954	XP_013715377.1	XP_013596997.1
OG0025955	XP_013715765.2, XP_013741390.1	XP_013610147.1
OG0025956	XP_013716077.1, XP_048621362.1	XP_013604874.1
OG0025957	XP_013716331.1, XP_048621388.1	XP_013603116.1
OG0025958	XP_048624915.1, XP_013716645.2	XP_013608292.1
OG0025959	XP_048633740.1, XP_013716666.2	XP_013623775.1
OG0025961	XP_013717830.2, XP_013717704.1	XP_013618607.1
OG0025962	XP_013717817.2, XP_013723467.1	XP_013588053.1
OG0025964	XP_048602660.1, XP_013718827.1	XP_013616756.1
OG0025966	XP_013718985.1	XP_013628890.1
OG0025967	XP_013719969.1, XP_022551251.1	XP_013619995.1
OG0025968	XP_048596386.1, XP_013721228.2	XP_013624586.1
OG0025969	XP_013721405.1	XP_013619168.1
OG0025972	XP_013750771.2, XP_013723549.1	XP_013584143.1
OG0025973	XP_013727895.1, XP_048619487.1, XP_013723743.1	XP_013617157.1
OG0025975	XP_048612399.1, XP_013724067.2	XP_013616854.1
OG0025976	XP_013724191.2	XP_013633080.1
OG0025977	XP_013725035.2, XP_022565948.2	XP_013611940.1
OG0025979	XP_013734823.1, XP_013725791.1	XP_013622816.1
OG0025980	XP_048631817.1, XP_013725849.1	XP_013629463.1
OG0025982	XP_013726330.1, XP_048610656.1	XP_013635390.1
OG0025985	XP_013727998.2	XP_013616920.1, XP_013589413.1, XP_013589537.1
OG0025986	XP_013728020.2, XP_048608871.1	XP_013623066.1
OG0025987	XP_013728286.2, XP_013728885.1	XP_013630655.1
OG0025988	XP_013728334.1	XP_013609280.1
OG0025989	XP_013728461.2, XP_048607371.1	XP_013630776.1
OG0025990	XP_048613673.1, XP_013728559.2	XP_013594476.1
OG0025991	XP_048634418.1, XP_013729092.2	XP_013633369.1
OG0025992	XP_022543001.2, XP_013729104.2	XP_013629507.1
OG0025993	XP_013737945.2, XP_013729472.2	XP_013604264.1
OG0025994	XP_013730281.1	XP_013601660.1, XP_013583432.1
OG0025996	XP_022568416.2, XP_013731727.1	XP_013586140.1
OG0025997	XP_013746332.2, XP_013731839.1	XP_013634687.1
OG0025998	XP_013732051.1	XP_013617131.1
OG0025999	XP_048624382.1, XP_013732244.1	XP_013607207.1
OG0026001	XP_013733413.2, XP_048608271.1	XP_013629979.1
OG0026002	XP_013735524.2	XP_013624062.1
OG0026003	XP_022558116.1	XP_013639235.1
OG0026003	XP_013739244.1	XP_013639303.1
OG0026004	XP_013739998.1	XP_013601467.1
OG0026005	XP_013740000.2, XP_048632927.1, XP_048620165.1	XP_013594880.1
OG0026006	XP_013740373.2, XP_022553161.2	XP_013627788.1
OG0026009	XP_013741552.2	XP_013595129.1
OG0026011	XP_013745265.1, XP_048611750.1, XP_048615620.1	XP_013589103.1
OG0026012	XP_013745394.1, XP_048620334.1	XP_013595185.1
OG0026014	XP_013747315.1, XP_048611009.1	XP_013635493.1
OG0026016	XP_013750639.2, XP_048619981.1	XP_013594542.1, XP_013615600.1
OG0026017	XP_013751022.1	XP_013593896.1
OG0026018	XP_013751255.2	XP_013632596.1, XP_013632595.1
OG0026022	XP_022543306.2	XP_013629068.1
OG0026023	XP_022543923.2	XP_013604149.1, XP_013611082.1, XP_013639211.1
OG0026024	XP_022543973.2	XP_013601882.1, XP_013601881.1
OG0026026	XP_022545211.1	XP_013596377.1
OG0026027	XP_022546077.2, XP_022563739.2	XP_013601471.1
OG0026029	XP_022546435.2, XP_048622583.1	XP_013617623.1
OG0026030	XP_022546472.2, XP_022554058.1	XP_013627754.1
OG0026034	XP_048593670.1, XP_022549979.1	XP_013604903.1
OG0026035	XP_048634388.1, XP_022550080.2	XP_013608107.1
OG0026037	XP_022551307.2, XP_048627510.1, XP_022564796.1	XP_013619974.1
OG0026038	XP_022551433.2, XP_048603417.1	XP_013618914.1
OG0026039	XP_022551731.2, XP_022554914.1	XP_013624021.1
OG0026040	XP_022551742.2, XP_022569809.2	XP_013595046.1
OG0026043	XP_022552283.2	XP_013619611.1
OG0026044	XP_022552367.2, XP_048600303.1	XP_013601331.1
OG0026046	XP_048592990.1, XP_022553415.1	XP_013633392.1
OG0026047	XP_022553498.1	XP_013624458.1
OG0026049	XP_048594783.1, XP_022555840.1	XP_013614543.1
OG0026050	XP_048634196.1, XP_022556191.2	XP_013633436.1
OG0026051	XP_022556369.2	XP_013615505.1, XP_013632778.1
OG0026052	XP_022575447.2, XP_022559141.1	XP_013585118.1
OG0026053	XP_022560305.1	XP_013616140.1, XP_013624797.1
OG0026055	XP_022573502.2, XP_022561532.1	XP_013595173.1
OG0026057	XP_022570925.2, XP_022561642.1	XP_013594295.1
OG0026059	XP_022562580.2, XP_048618887.1	XP_013595066.1
OG0026060	XP_022562829.1	XP_013593799.1
OG0026060	XP_048605377.1	XP_013624020.1
OG0026061	XP_048619771.1, XP_022562951.2, XP_048621128.1	XP_013635297.1
OG0026062	XP_048594475.1, XP_022563321.1	XP_013601169.1
OG0026063	XP_048596548.1, XP_022563700.2	XP_013601843.1
OG0026064	XP_022565028.1	XP_013617330.1
OG0026065	XP_022573905.2, XP_022565320.2	XP_013614891.1
OG0026066	XP_048632262.1, XP_022565432.2	XP_013627671.1
OG0026067	XP_048607139.1, XP_048607140.1, XP_022566159.2	XP_013626536.1
OG0026069	XP_022566383.1	XP_013619589.1
OG0026070	XP_022566540.1	XP_013617355.1, XP_013632369.1, XP_013617281.1
OG0026071	XP_048596102.1, XP_022566633.1	XP_013584564.1
OG0026074	XP_048615927.1, XP_022567027.2	XP_013638429.1
OG0026075	XP_022568151.2	XP_013638394.1
OG0026077	XP_022569025.1	XP_013599094.1
OG0026079	XP_022569756.2	XP_013633066.1, XP_013624152.1, XP_013639208.1
OG0026081	XP_022570128.2, XP_048601825.1	XP_013584951.1
OG0026084	XP_022571153.1	XP_013613568.1
OG0026085	XP_022571169.1	XP_013590446.1
OG0026085	XP_048617128.1	XP_013590489.1
OG0026088	XP_048629752.1, XP_048612294.1, XP_022573874.2	XP_013635664.1
OG0026103	XP_048592215.1	XP_013589730.1
OG0026104	XP_048592964.1, XP_048616598.1	XP_013590096.1
OG0026107	XP_048593463.1, XP_048622785.1	XP_013601354.1
OG0026113	XP_048593711.1, XP_048621717.1	XP_013603076.1
OG0026114	XP_048593731.1, XP_048622560.1	XP_013605448.1
OG0026116	XP_048594703.1, XP_048600304.1	XP_013609390.1
OG0026117	XP_048594828.1, XP_048606366.1	XP_013627746.1
OG0026119	XP_048594898.1, XP_048606523.1	XP_013624979.1
OG0026120	XP_048596135.1, XP_048625820.1	XP_013607446.1
OG0026127	XP_048622943.1, XP_048596502.1	XP_013601697.1
OG0026129	XP_048596862.1, XP_048601607.1	XP_013634056.1
OG0026131	XP_048596940.1	XP_013598066.1
OG0026133	XP_048597318.1	XP_013603962.1
OG0026136	XP_048598076.1, XP_048626979.1	XP_013617505.1
OG0026138	XP_048598154.1	XP_013614437.1
OG0026140	XP_048598365.1, XP_048625250.1	XP_013610813.1
OG0026144	XP_048599403.1, XP_048613738.1	XP_013585098.1
OG0026145	XP_048599422.1, XP_048613762.1	XP_013585310.1
OG0026146	XP_048599461.1, XP_048633559.1	XP_013606880.1
OG0026147	XP_048599473.1, XP_048613809.1	XP_013639125.1
OG0026150	XP_048599574.1	XP_013624479.1, XP_013635291.1, XP_013608374.1
OG0026152	XP_048599626.1	XP_013631813.1, XP_013624712.1
OG0026154	XP_048605180.1, XP_048620309.1, XP_048599797.1	XP_013617370.1
OG0026155	XP_048599869.1	XP_013632260.1
OG0026159	XP_048600909.1	XP_013610329.1, XP_013615672.1, XP_013633682.1
OG0026160	XP_048600993.1	XP_013622679.1
OG0026161	XP_048601138.1	XP_013587036.1
OG0026162	XP_048638470.1, XP_048601454.1	XP_013592696.1
OG0026163	XP_048615421.1, XP_048601809.1	XP_013589334.1
OG0026165	XP_048631893.1, XP_048601981.1	XP_013632761.1
OG0026166	XP_048620304.1, XP_048602038.1	XP_013584451.1
OG0026167	XP_048602267.1	XP_013588976.1, XP_013597109.1
OG0026168	XP_048602295.1	XP_013617517.1
OG0026168	XP_048615509.1	XP_013624179.1
OG0026171	XP_048603123.1, XP_048604406.1, XP_048613230.1	XP_013615515.1
OG0026175	XP_048604682.1	XP_013595054.1
OG0026177	XP_048604768.1	XP_013617158.1
OG0026179	XP_048604957.1	XP_013617447.1, XP_013617449.1, XP_013601732.1
OG0026180	XP_048605146.1	XP_013615486.1
OG0026181	XP_048605175.1, XP_048620739.1	XP_013601700.1
OG0026183	XP_048605229.1, XP_048613382.1, XP_048625395.1	XP_013627840.1
OG0026184	XP_048605448.1	XP_013624162.1, XP_013624196.1
OG0026187	XP_048605895.1	XP_013624900.1
OG0026189	XP_048607664.1	XP_013620000.1
OG0026190	XP_048607928.1	XP_013623695.1
OG0026191	XP_048626496.1, XP_048607933.1	XP_013625168.1
OG0026192	XP_048608024.1, XP_048630918.1	XP_013628179.1
OG0026195	XP_048631785.1, XP_048608634.1	XP_013627641.1
OG0026196	XP_048632376.1, XP_048608990.1	XP_013629945.1
OG0026197	XP_048633883.1, XP_048610226.1	XP_013583263.1
OG0026198	XP_048635456.1, XP_048610397.1	XP_013631139.1
OG0026199	XP_048610613.1	XP_013632500.1
OG0026200	XP_048610798.1	XP_013633930.1
OG0026202	XP_048626781.1, XP_048611365.1	XP_013632194.1
OG0026204	XP_048611610.1	XP_013639272.1, XP_013632828.1
OG0026206	XP_048611831.1	XP_013614415.1
OG0026208	XP_048612027.1	XP_013633390.1
OG0026209	XP_048612079.1	XP_013636746.1
OG0026213	XP_048613164.1, XP_048622832.1, XP_048624174.1	XP_013624502.1
OG0026214	XP_048613296.1, XP_048618629.1, XP_048632250.1	XP_013615783.1
OG0026217	XP_048636213.1, XP_048614222.1	XP_013585489.1
OG0026218	XP_048614990.1	XP_013639390.1
OG0026219	XP_048615836.1	XP_013617326.1
OG0026220	XP_048615909.1	XP_013600980.1
OG0026220	XP_048622858.1	XP_013626955.1
OG0026221	XP_048616097.1, XP_048629619.1	XP_013590824.1, XP_013596666.1
OG0026224	XP_048617792.1, XP_048621763.1	XP_013603892.1, XP_013588764.1
OG0026229	XP_048632748.1, XP_048618840.1	XP_013598995.1
OG0026230	XP_048619315.1	XP_013595916.1
OG0026231	XP_048619864.1	XP_013631439.1, XP_013594282.1
OG0026232	XP_048620059.1	XP_013594702.1
OG0026233	XP_048620076.1	XP_013616984.1, XP_013633129.1, XP_013594738.1
OG0026234	XP_048620078.1	XP_013607649.1, XP_013594742.1
OG0026236	XP_048632753.1, XP_048620267.1	XP_013598640.1
OG0026237	XP_048633028.1, XP_048620299.1	XP_013596959.1
OG0026238	XP_048621309.1, XP_048621313.1, XP_048621316.1	XP_013600790.1
OG0026239	XP_048621627.1	XP_013601965.1, XP_013599732.1
OG0026242	XP_048626949.1, XP_048626946.1, XP_048622685.1	XP_013631670.1
OG0026243	XP_048622842.1, XP_048622840.1, XP_048629601.1	XP_013601451.1
OG0026244	XP_048623226.1	XP_013604426.1
OG0026246	XP_048623961.1	XP_013595879.1, XP_013609157.1
OG0026248	XP_048624535.1	XP_013619346.1, XP_013601494.1, XP_013612160.1
OG0026249	XP_048625032.1	XP_013629495.1, XP_013607516.1
OG0026257	XP_048631676.1	XP_013638011.1
OG0026259	XP_048633399.1	XP_013619849.1
OG0026263	XP_048635489.1	XP_013639675.1
OG0026266	XP_048638629.1	XP_013611759.1
OG0026267	YP_717151.1	YP_004927467.1
OG0026993	XP_048622945.1	XP_013601699.1
OG0026996	XP_048601941.1	XP_013628509.1
OG0027036	XP_013704094.1	XP_013588862.1
OG0027081	XP_048620731.1	XP_013601690.1
OG0027115	XP_022567570.1	XP_013586430.1
OG0027118	XP_013708334.1	XP_013600232.1
OG0027126	XP_048599632.1	XP_013625474.1
OG0027192	XP_048626878.1	XP_013589004.1
OG0027371	XP_048616565.1	XP_013587713.1
OG0027422	XP_048609104.1	XP_013624234.1
OG0027861	XP_048615886.1	XP_013589608.1
OG0027926	XP_022559535.2	XP_013585198.1
OG0027975	XP_048619402.1	XP_013597482.1
OG0028000	XP_048626646.1	XP_013627396.1
OG0028007	YP_717107.1	YP_004927506.1
OG0028066	XP_048625783.1	XP_013610885.1
OG0028097	XP_013675869.2	XP_013637986.1
OG0028246	XP_013726570.2	XP_013601328.1
OG0028288	XP_013643639.1	XP_013590215.1, XP_013620957.1
OG0028292	XP_048632959.1, XP_013645932.1	XP_013614116.1
OG0028293	XP_013645977.1	XP_013607612.1, XP_013594709.1
OG0028294	XP_013646044.1	XP_013594631.1
OG0028296	XP_013648438.2	XP_013588598.1
OG0028297	XP_013648673.1	XP_013633558.1
OG0028299	XP_013649420.3	XP_013608386.1, XP_013630739.1
OG0028300	XP_013650387.2	XP_013631663.1, XP_013617670.1
OG0028301	XP_013650443.1	XP_013624026.1, XP_013589058.1
OG0028310	XP_013653819.2	XP_013624940.1
OG0028313	XP_013654513.1	XP_013624743.1, XP_013601470.1
OG0028314	XP_013654523.1	XP_013601475.1
OG0028315	XP_013654690.1	XP_013590509.1
OG0028319	XP_048605409.1, XP_013658218.2	XP_013624074.1
OG0028321	XP_013658555.1	XP_013639702.1
OG0028322	XP_013658706.1	XP_013613812.1
OG0028325	XP_013658922.1, XP_013733114.1	XP_013633200.1
OG0028327	XP_013659039.2	XP_013607444.1
OG0028328	XP_013659623.1	XP_013619711.1
OG0028330	XP_013660432.1	XP_013618248.1
OG0028333	XP_013663138.1	XP_013602132.1
OG0028334	XP_013664686.1	XP_013600713.1
OG0028337	XP_013700292.1, XP_013665127.1	XP_013594690.1
OG0028339	XP_013665707.1	XP_013634774.1
OG0028340	XP_013666054.1	XP_013606580.1, XP_013608448.1
OG0028343	XP_048599596.1, XP_013668650.1	XP_013588886.1
OG0028344	XP_013668873.2	XP_013612513.1
OG0028349	XP_013669710.1, XP_048626841.1	XP_013614946.1
OG0028351	XP_013670223.1, XP_048602168.1	XP_013617552.1
OG0028353	XP_013670815.2, XP_048601273.1	XP_013615563.1
OG0028354	XP_048601901.1, XP_013671877.1	XP_013627722.1
OG0028355	XP_013672405.2	XP_013591621.1
OG0028358	XP_013673484.2	XP_013616877.1, XP_013594770.1
OG0028359	XP_013673544.2, XP_048634973.1	XP_013624626.1
OG0028362	XP_013674081.1, XP_048605672.1	XP_013594510.1
OG0028367	XP_013677545.1, XP_013685635.1	XP_013588697.1
OG0028368	XP_013678780.2	XP_013601384.1, XP_013607609.1
OG0028372	XP_013679476.1	XP_013639453.1
OG0028373	XP_013679573.2	XP_013617369.1, XP_013624068.1
OG0028374	XP_013679625.1	XP_013632704.1, XP_013633260.1
OG0028375	XP_013679628.1, XP_048605661.1	XP_013624137.1
OG0028377	XP_013679838.1	XP_013624278.1
OG0028380	XP_013680321.2	XP_013618327.1
OG0028381	XP_013680841.1	XP_013615673.1
OG0028382	XP_013681365.1	XP_013627507.1
OG0028383	XP_013684983.1	XP_013623407.1
OG0028385	XP_013685599.1	XP_013606981.1
OG0028387	XP_013688376.1	XP_013585336.1, XP_013588847.1
OG0028388	XP_013688612.2, XP_022566126.1	XP_013608242.1
OG0028390	XP_013689034.1	XP_013594724.1
OG0028391	XP_048616804.1, XP_013689265.2	XP_013632835.1
OG0028392	XP_013689492.1	XP_013632970.1, XP_013617831.1
OG0028393	XP_013689756.1	XP_013608177.1
OG0028394	XP_013690117.1	XP_013594958.1
OG0028395	XP_013690378.2	XP_013615371.1, XP_013632361.1
OG0028397	XP_013690981.1	XP_013632967.1
OG0028398	XP_013691861.1	XP_013615188.1, XP_013632547.1
OG0028399	XP_013692435.1	XP_013595023.1
OG0028401	XP_013693145.2	XP_013620617.1
OG0028402	XP_013694162.1	XP_013599050.1
OG0028403	XP_013694173.1	XP_013633324.1
OG0028405	XP_013694224.2	XP_013623096.1
OG0028406	XP_013694721.2	XP_013607604.1, XP_013616870.1
OG0028407	XP_013694919.1	XP_013607785.1, XP_013583330.1
OG0028408	XP_013695013.1	XP_013615263.1, XP_013593595.1
OG0028409	XP_013695514.1	XP_013583532.1, XP_013614789.1
OG0028410	XP_013697947.1, XP_048597693.1	XP_013600194.1
OG0028412	XP_013698963.1	XP_013607096.1
OG0028414	XP_013699902.1	XP_013601493.1
OG0028416	XP_013700375.2	XP_013589051.1, XP_013608150.1
OG0028417	XP_013700964.2	XP_013602560.1
OG0028418	XP_013701063.2	XP_013619461.1
OG0028421	XP_013702901.1	XP_013590174.1
OG0028423	XP_013704110.1	XP_013633278.1, XP_013639433.1
OG0028424	XP_013704308.1	XP_013594844.1
OG0028426	XP_013704623.1	XP_013601525.1
OG0028427	XP_013705473.2	XP_013596271.1
OG0028436	XP_013706939.2	XP_013617667.1, XP_013608363.1
OG0028437	XP_013707968.1	XP_013599832.1
OG0028438	XP_013708525.1	XP_013624378.1
OG0028440	XP_013709088.1	XP_013601245.1, XP_013633186.1
OG0028441	XP_013709175.1	XP_013606714.1, XP_013601304.1
OG0028442	XP_013709228.1, XP_022564399.2	XP_013601007.1
OG0028446	XP_013709931.1	XP_013590462.1, XP_013596586.1
OG0028447	XP_013710087.1	XP_013614454.1
OG0028448	XP_013710119.1	XP_013602879.1
OG0028449	XP_013710574.2	XP_013594662.1
OG0028450	XP_013710781.2, XP_048622520.1	XP_013601551.1
OG0028451	XP_013711699.1	XP_013616491.1
OG0028452	XP_013712714.2, XP_048626839.1	XP_013583604.1
OG0028453	XP_048625422.1, XP_013713454.1	XP_013607888.1
OG0028455	XP_013713853.1, XP_048629817.1	XP_013609603.1
OG0028456	XP_013714270.1	XP_013596940.1
OG0028457	XP_013714474.1	XP_013627528.1, XP_013610497.1
OG0028458	XP_013714774.2	XP_013621094.1, XP_013615416.1
OG0028459	XP_013714802.1	XP_013635886.1, XP_013586829.1
OG0028460	XP_013715508.1	XP_013610811.1
OG0028461	XP_013716078.2	XP_013603195.1
OG0028463	XP_013716205.1	XP_013604148.1
OG0028464	XP_013716614.1	XP_013610301.1
OG0028466	XP_013718393.1	XP_013607950.1, XP_013617695.1
OG0028468	XP_013718443.1	XP_013608222.1, XP_013614146.1
OG0028469	XP_013718786.2	XP_013595202.1, XP_013588892.1
OG0028471	XP_048629756.1, XP_013719702.1	XP_013624049.1
OG0028474	XP_013721837.1	XP_013618349.1
OG0028475	XP_013721914.2	XP_013619194.1
OG0028477	XP_048593464.1, XP_013724020.1	XP_013601349.1
OG0028478	XP_013724227.1	XP_013597111.1
OG0028480	XP_013725877.1, XP_048624041.1	XP_013589164.1
OG0028481	XP_013726498.2	XP_013604731.1
OG0028483	XP_048593417.1, XP_013726863.1	XP_013604237.1
OG0028484	XP_013727028.1	XP_013587937.1
OG0028493	XP_013730289.1	XP_013603230.1
OG0028494	XP_013730915.2	XP_013613750.1
OG0028496	XP_013732383.2	XP_013621786.1
OG0028497	XP_013732879.1	XP_013589078.1, XP_013613771.1
OG0028498	XP_013733288.2	XP_013628831.1, XP_013635076.1
OG0028499	XP_013733764.2	XP_013624488.1, XP_013617627.1
OG0028502	XP_013738859.2	XP_013616901.1
OG0028506	XP_013739221.2	XP_013624091.1
OG0028508	XP_013739551.2	XP_013624316.1
OG0028510	XP_013739675.2	XP_013598641.1
OG0028511	XP_013739725.1	XP_013595089.1
OG0028513	XP_013740672.2	XP_013624022.1
OG0028515	XP_013741228.1	XP_013584587.1, XP_013600990.1
OG0028517	XP_013743750.1	XP_013597565.1
OG0028518	XP_013744629.1	XP_013622909.1
OG0028520	XP_013745468.1	XP_013623907.1
OG0028523	XP_013745909.2	XP_013633242.1, XP_013601250.1
OG0028524	XP_013746148.1	XP_013623932.1, XP_013633376.1
OG0028525	XP_013747123.1	XP_013596983.1, XP_013635387.1
OG0028527	XP_013749586.1	XP_013637750.1, XP_013639511.1
OG0028530	XP_022543921.1	XP_013590921.1
OG0028533	XP_022545913.1	XP_013627052.1
OG0028537	XP_022547521.2	XP_013639339.1
OG0028541	XP_022548720.2	XP_013592200.1
OG0028548	XP_022549833.1	XP_013633084.1
OG0028550	XP_022550566.1	XP_013616880.1
