Orthogroup	Brassica_napus	Alyssum_gmelinii
OG0012739	XP_013716674.2, XP_013746305.1, XP_013670036.2	Ag001G098120
OG0012740	XP_013741836.2, XP_022556533.1	Ag001G098570
OG0012741	XP_048620914.1, XP_048597364.1	Ag001G098700
OG0012742	XP_022569293.2, XP_048606471.1, XP_048593513.1	Ag001G033140
OG0012743	XP_013744050.2, XP_013697257.2	Ag006G525470, Ag001G016310, Ag006G541400
OG0012744	XP_048637929.1, XP_048617638.1	Ag001G018160
OG0012746	XP_013727621.1	Ag001G074830
OG0012748	XP_048600248.1, XP_013728698.1, XP_013743196.1, XP_048633229.1, XP_048601730.1, XP_048590738.1, XP_048601737.1, XP_013731842.1	Ag001G079720, Ag001G079830, Ag001G079700
OG0012749	XP_048597186.1	Ag001G085280
OG0012750	XP_013703006.1, XP_048591523.1, XP_013703004.1, XP_048591627.1, XP_048634268.1, XP_048609617.1	Ag001G092910
OG0012751	XP_013694088.1, XP_013719197.1	Ag004G299820, Ag004G299830, Ag001G097960, Ag003G223350
OG0012752	XP_013661864.2, XP_013703677.1, XP_022543754.2	Ag002G105690
OG0012753	XP_013664002.2, XP_013709889.1	Ag002G131850
OG0012755	XP_013734482.2, XP_048608621.1, XP_013727335.2, XP_013727340.1	Ag002G190410
OG0012756	XP_013655390.2, XP_013650131.2, XP_048607438.1	Ag003G212770
OG0012757	XP_048592298.1, XP_048617483.1	Ag003G218140
OG0012758	XP_013649949.1	Ag003G228700
OG0012759	XP_013697490.2, XP_022559009.2	Ag003G254870
OG0012760	XP_013668623.1, XP_013668621.1, XP_048599553.1, XP_013651279.2	Ag003G255060
OG0012761	XP_013670848.2	Ag005G407090
OG0012762	XP_013704805.1, XP_013640703.2, XP_048608300.1	Ag003G268580
OG0012763	XP_013657919.2	Ag003G277970, Ag004G371490, Ag008G733780, Ag008G733820
OG0012764	XP_048607486.1, XP_013655010.2, XP_048633087.1, XP_022562957.2	Ag003G291920
OG0012765	XP_013666491.2, XP_013695092.1	Ag004G302410
OG0012766	XP_013716289.1, XP_013723219.2, XP_013696408.1	Ag004G305540
OG0012767	XP_013729506.1, XP_048594248.1, XP_013709919.2, XP_013646466.2	Ag004G308170
OG0012768	XP_048618699.1, XP_013728288.1, XP_048594011.1	Ag004G338390
OG0012770	XP_022544827.2, XP_048616845.1	Ag004G356020
OG0012771	XP_048625472.1, XP_022571036.1	Ag006G516110, Ag004G368130
OG0012772	XP_013687398.2, XP_013691474.1, XP_013747692.1	Ag004G390570, Ag004G390560
OG0012773	XP_013659310.1, XP_013675107.1	Ag004G397850
OG0012774	XP_022561804.2, XP_048595605.1, XP_013681407.1, XP_022546588.2	Ag005G410140
OG0012775	XP_013674808.2, XP_013681691.2, XP_013639892.2, XP_048635285.1, XP_013696137.2	Ag005G443180, Ag005G444390
OG0012776	XP_048630720.1, XP_013724527.2, XP_013714872.1, XP_048600482.1, XP_013641516.2	Ag005G450220
OG0012777	XP_013721564.1, XP_013693769.1, XP_013684836.2, XP_013736307.1	Ag005G463820
OG0012778	XP_013651974.1, XP_022547794.1, XP_013670431.2	Ag005G470560
OG0012780	XP_048602653.1, XP_013718947.1, XP_048623187.1, XP_013715400.2	Ag006G504560
OG0012781	XP_048622721.1, XP_022546448.2	Ag006G507410
OG0012782	XP_048631902.1, XP_048608780.1	Ag006G521490
OG0012783	XP_022546811.2	Ag006G558810, Ag006G558890, Ag006G558980, Ag006G559020, Ag006G559000, Ag006G558530, Ag006G559040, Ag006G558930, Ag006G558960, Ag006G559220, Ag006G559200, Ag008G722310
OG0012784	XP_013742003.1, XP_013737324.1, XP_048622789.1, XP_013671334.1	Ag006G577820
OG0012786	XP_013647640.2, XP_013692160.1, XP_048626800.1	Ag007G595960
OG0012787	XP_013692158.1, XP_013647627.2	Ag007G596470
OG0012788	XP_013702940.2, XP_013745655.2	Ag007G600100
OG0012790	XP_013727437.1, XP_022572670.2	Ag007G612970
OG0012791	XP_013740187.1, XP_013740169.1, XP_013720918.1, XP_013666148.1	Ag007G617820
OG0012792	XP_013667829.1, XP_048598226.1	Ag007G621890
OG0012793	XP_013682403.1, XP_013665395.2, XP_048604939.1, XP_013652423.2	Ag007G624600
OG0012794	XP_013720538.1, XP_013647536.1, XP_013675104.2	Ag008G664920
OG0012795	XP_013732890.1, XP_048608238.1, XP_013732233.1	Ag008G700520
OG0012796	XP_022565350.1, XP_048598906.1, XP_013684155.1	Ag008G704510
OG0012797	YP_717168.1	Ag008G711040
OG0012798	XP_013682199.2, XP_013715889.1, XP_013724000.1	Ag008G714120
OG0012799	XP_013706014.1	Ag008G716040
OG0012800	XP_013730978.2, XP_013680535.2	Ag008G718130
OG0012801	XP_048603206.1, XP_013741510.3, XP_048617984.1, XP_013739582.2	Ag008G725640
OG0012802	XP_048606514.1	Ag008G728050
OG0012803	XP_013706226.1	Ag008G728880, Ag008G728920, Ag008G728890
OG0012836	XP_013671670.2, XP_048600279.1	Ag003G253490
OG0012837	XP_013750396.2, XP_013671677.1	Ag003G253750
OG0012838	XP_022544584.2, XP_013711803.2	Ag003G253930
OG0012839	XP_013685573.2, XP_013706849.2	Ag007G607730
OG0012840	XP_022550286.2, XP_048637714.1	Ag003G255310
OG0012841	XP_022560693.1, XP_013641161.2	Ag003G256610
OG0012842	XP_013681745.2, XP_013693430.1	Ag003G258050
OG0012843	XP_013667622.2, XP_013694183.1	Ag003G258370
OG0012844	XP_022557266.2, XP_013727334.1	Ag002G188860
OG0012845	XP_013703180.2, XP_013738247.1	Ag003G259160
OG0012846	XP_013688788.1, XP_013670810.2	Ag003G261890
OG0012847	XP_013707261.2, XP_022571159.1	Ag003G266100, Ag003G265310
OG0012848	XP_013738333.2, XP_013705088.2	Ag003G264840, Ag003G262870, Ag003G264150
OG0012849	XP_013648038.1, XP_013706519.2	Ag003G266840
OG0012850	XP_013720341.2, XP_013674044.2	Ag003G266960
OG0012851	XP_013678099.2, XP_013730741.2	Ag003G267580
OG0012852	XP_013720293.2, XP_013685861.3	Ag003G267880
OG0012853	XP_013685872.2, XP_013720350.2	Ag003G268310
OG0012854	XP_013707086.1, XP_013716793.1	Ag003G269040
OG0012855	XP_013674268.1, XP_013716596.1	Ag003G271990
OG0012856	XP_048601197.1, XP_013667013.2	Ag005G477800, Ag003G272350
OG0012857	XP_022553216.2, XP_048601190.1	Ag003G279680
OG0012858	XP_013719516.1, XP_013703395.1	Ag003G279530
OG0012859	XP_022552772.1, XP_013698102.2	Ag003G279260
OG0012860	XP_013670479.2, XP_022546308.1	Ag003G279010
OG0012861	XP_013706632.1, XP_048601171.1	Ag003G278740
OG0012862	XP_013707748.1, XP_013670670.2	Ag003G278480
OG0012863	XP_013703208.1, XP_013719633.1	Ag003G277630
OG0012864	XP_013673305.1, XP_013659924.1	Ag003G277780
OG0012865	XP_013707373.2, XP_013719625.1	Ag003G278150
OG0012866	XP_013670667.2, XP_048635998.1	Ag003G278250
OG0012867	XP_013659033.1, XP_013664250.2	Ag003G277280
OG0012868	XP_013735184.2, XP_013664203.2	Ag003G275990
OG0012869	XP_013664205.2, XP_048635585.1	Ag003G276190, Ag003G276090, Ag003G276050
OG0012870	XP_013735179.1, XP_013664208.1	Ag003G276260, Ag003G276290
OG0012871	XP_013735185.1, XP_013664200.2	Ag003G287030, Ag003G275970
OG0012872	XP_013700886.2, XP_013654869.1	Ag003G275830
OG0012873	XP_048601142.1, XP_013735199.1	Ag003G275420
OG0012874	YP_005089997.1, YP_005090013.1, XP_048627052.1, XP_022566915.2	Ag006G528400, Ag006G549670
OG0012875	XP_013740762.1, XP_013651456.2	Ag003G273940
OG0012876	XP_013697846.1, XP_013651381.2	Ag003G281220
OG0012877	XP_013657429.2, XP_013735220.2	Ag003G273610
OG0012878	XP_013650000.2, XP_013697226.1	Ag003G281410
OG0012879	XP_013731046.1, XP_013670616.2	Ag003G282800, Ag003G283470, Ag003G283460
OG0012880	XP_013670611.2, XP_048634901.1	Ag003G282810
OG0012881	XP_013670597.1, XP_013731053.2	Ag003G283480
OG0012882	XP_013644194.1, XP_048634382.1	Ag003G287870
OG0012883	XP_013746833.2, XP_013670591.1	Ag003G284170
OG0012884	XP_022572347.2, XP_048607068.1	Ag003G292670
OG0012885	XP_013661817.1, XP_048595043.1	Ag007G579700
OG0012886	XP_013647464.1, XP_013659422.1	Ag007G579670
OG0012887	XP_048592537.1, XP_013695413.1	Ag007G579320
OG0012888	XP_013661463.1, XP_013693886.2, XP_013708719.1	Ag007G579180
OG0012889	XP_013740367.1, XP_013659575.1	Ag007G578190
OG0012890	XP_013662294.2, XP_013656881.1	Ag007G578150
OG0012892	XP_013733789.2, XP_048623984.1	Ag001G101610
OG0012893	XP_013706940.1, XP_013737354.2	Ag001G101810
OG0012894	XP_013688212.1, XP_013743396.1	Ag001G101870
OG0012895	XP_013688211.1, XP_013743401.1	Ag001G101880
OG0012896	XP_013688203.2, XP_013743482.2	Ag001G101950
OG0012897	XP_013743578.1, XP_022550585.1	Ag001G074390
OG0012898	XP_013655741.1, XP_013710943.2	Ag001G101830
OG0012899	XP_013750273.2, XP_022575558.2	Ag004G364590
OG0012900	XP_022575556.2, XP_013750275.2	Ag004G364640
OG0012901	XP_022575554.2, XP_048595906.1	Ag004G365340, Ag004G364750
OG0012902	XP_013690934.1, XP_013670134.1	Ag004G365570, Ag004G365030
OG0012903	XP_013706024.2, XP_013713430.2	Ag004G365760, Ag004G365220
OG0012904	XP_048610067.1, XP_048618448.1	Ag004G365250, Ag004G365790, Ag001G090580
OG0012905	XP_013730269.1, XP_022569904.1	Ag004G365820
OG0012906	XP_048633124.1, XP_022550723.1	Ag004G366370
OG0012907	XP_048618533.1, XP_048612481.1	Ag004G366400
OG0012908	XP_048595892.1, XP_013687714.1	Ag004G366450
OG0012909	XP_013691930.1, XP_013730545.2	Ag004G367380
OG0012910	XP_013691931.1, XP_013730546.2	Ag004G367470
OG0012911	XP_013746430.2, XP_048601810.1	Ag004G368320
OG0012912	XP_013670162.1, XP_013661678.2, XP_013723548.2	Ag004G368690
OG0012913	XP_013728549.1, XP_022567844.1, XP_013661699.2	Ag004G369040
OG0012914	XP_013672267.1, XP_013748781.2	Ag004G369140
OG0012915	XP_013714791.1, XP_013731016.1	Ag004G369750
OG0012916	XP_013653180.1, XP_013731296.1	Ag004G369450
OG0012917	XP_013672524.1, XP_048601685.1, XP_013747349.2	Ag004G370020
OG0012918	XP_013692336.2, XP_013672327.1, XP_013747304.1	Ag004G370110
OG0012919	XP_013725315.1, NP_001302969.1	Ag004G371870
OG0012920	XP_048601857.1, XP_013747076.2	Ag004G372120
OG0012921	XP_048599210.1, XP_013731330.2	Ag004G372300
OG0012922	XP_048626060.1, XP_013661650.2	Ag004G373080
OG0012923	XP_013747026.2, XP_013687187.2	Ag004G372520
OG0012924	XP_048595817.1, XP_013733213.1	Ag004G373500
OG0012925	XP_013718735.2, XP_013685526.2	Ag004G374250, Ag005G420040
OG0012927	NP_001302916.1, XP_013672290.1	Ag004G374410
OG0012928	XP_048638112.1, XP_013695964.1, XP_013701150.1	Ag004G313110
OG0012929	XP_013688137.2, XP_013708722.1, XP_013652990.2	Ag004G374880
OG0012930	XP_013668775.2, XP_013733270.1	Ag004G375140
OG0012931	XP_013725753.1, XP_013670002.1, XP_048600871.1	Ag004G377850
OG0012932	XP_013677322.2, XP_048626354.1, XP_013752036.1	Ag008G658400, Ag003G280130
OG0012934	XP_013644863.3, XP_048637309.1	Ag004G382670
OG0012935	XP_013734427.2, XP_048614809.1	Ag001G067590
OG0012936	XP_048615137.1, XP_013697174.2, XP_013670179.1	Ag005G469950
OG0012937	XP_013697198.1, XP_013701712.1	Ag008G657920, Ag008G659120
OG0012938	XP_013707193.2, XP_013684806.2	Ag007G608030
OG0012939	XP_013684684.2, XP_013707425.2	Ag008G658890, Ag008G659550
OG0012940	XP_013727812.2, XP_013706920.1	Ag008G660260
OG0012941	XP_013714452.2, NP_001303086.1	Ag001G032700
OG0012942	XP_013706698.1, XP_013664952.2	Ag004G385190
OG0012943	XP_013664946.2, XP_013707365.1	Ag008G660800
OG0012944	XP_013664922.2, XP_013707236.1	Ag008G661570
OG0012945	XP_013664921.2, XP_013733186.1	Ag008G661750
OG0012946	XP_013673141.2, XP_013641356.1	Ag004G319470
OG0012947	XP_022570138.1, XP_013714871.1	Ag004G333060
OG0012948	XP_048596684.1, XP_048624522.1	Ag008G662750, Ag005G471810
OG0012949	XP_022561125.1, XP_013684906.2	Ag008G663190
OG0012950	XP_013644802.1, XP_013750557.2	Ag008G663440
OG0012951	XP_013644825.1, XP_013677403.2	Ag008G665120
OG0012953	XP_013705190.2, XP_013644845.2	Ag008G665970
OG0012954	XP_013706068.3, XP_013646215.3	Ag008G666120
OG0012955	XP_048600470.1, XP_013677528.1	Ag008G666360
OG0012957	XP_048595238.1, XP_013655412.2	Ag008G666990
OG0012958	XP_048600542.1, XP_013698445.2, XP_013662302.2	Ag008G667230
OG0012959	XP_013662974.2, XP_013707094.1	Ag008G667250
OG0012960	XP_013672572.2, XP_013644697.2	Ag008G667960
OG0012961	XP_013644693.1, XP_013672567.2	Ag008G668300
OG0012962	XP_022551770.2, XP_048628345.1, XP_013698208.1	Ag008G668610
OG0012963	XP_013670259.1, XP_013644679.2	Ag008G668690
OG0012964	XP_013644678.2, XP_013672561.1	Ag008G668780
OG0012965	XP_022561238.1, XP_013644660.1	Ag008G669060
OG0012966	XP_013743321.2, XP_013710065.1	Ag007G654160
OG0012967	XP_013725003.2, XP_013693379.1	Ag008G669750
OG0012968	XP_013677561.2, XP_013697698.1	Ag008G670940
OG0012969	XP_013675157.2, XP_013720880.1, XP_013647490.2	Ag008G671060
OG0012970	XP_022562245.2, XP_013644609.2	Ag008G671860
OG0012971	XP_013711078.2, XP_022543571.2	Ag005G435870, Ag005G415500
OG0012972	XP_048618111.1, XP_022543549.2	Ag008G725040
OG0012973	XP_048591296.1, XP_013687507.3	Ag008G672230
OG0012974	XP_013687504.1, XP_013644542.2	Ag004G342830
OG0012975	XP_048591290.1, XP_013707065.2	Ag001G077370
OG0012976	XP_013644502.2, XP_013703649.1	Ag007G584400
OG0012977	XP_013707390.1, XP_013644499.3	Ag008G699830
OG0012980	XP_048610716.1	Ag007G647200
OG0012981	XP_013649207.2, XP_048617767.1	Ag004G356610
OG0012982	XP_013688130.1, XP_013676367.1	Ag004G356660
OG0012983	XP_013688008.1, XP_013676379.1	Ag004G357180
OG0012984	XP_013676381.1, XP_013687984.1	Ag004G357270
OG0012985	XP_013698523.2, XP_013652258.2	Ag004G357700
OG0012986	XP_048616738.1, XP_013701781.1	Ag004G358240
OG0012987	XP_013688821.2, XP_022554737.1	Ag004G359640
OG0012988	XP_048604193.1, XP_013676696.2	Ag004G359900, Ag002G193810
OG0012989	XP_022544807.2, XP_022559705.1	Ag004G359980
OG0012990	XP_048616151.1, XP_048591907.1	Ag004G362490
OG0012991	XP_013703679.2, XP_013722467.1	Ag004G363670
OG0012992	XP_013702905.2, XP_022551743.1	Ag004G364120
OG0012993	XP_013705160.1, XP_013722453.1	Ag004G364100
OG0012994	XP_013706362.1, XP_013701850.2	Ag004G363880
OG0012995	XP_013693053.1, XP_013712761.1	Ag007G645800
OG0012996	XP_013740394.2, XP_013690675.1	Ag004G364370
OG0012997	XP_013750542.1	Ag006G539070, Ag006G536540
OG0012998	XP_013664526.1, XP_013661502.2	Ag004G401970
OG0012999	XP_048595692.1	Ag004G401650
OG0013000	XP_022547428.2, XP_022568946.1	Ag004G400020
OG0013002	XP_013659309.2, XP_013675222.1	Ag004G397990, Ag004G397970
OG0013003	XP_013661536.1, XP_013677430.1	Ag004G397980, Ag004G397950
OG0013004	XP_013661541.1, XP_013677420.1	Ag004G397070
OG0013005	XP_013680675.1, XP_013661543.1	Ag004G396990
OG0013006	XP_013680687.1, XP_013661545.1	Ag004G396530, Ag004G392000
OG0013007	XP_013661547.1, XP_013680700.1	Ag004G396510, Ag004G391980
OG0013008	XP_013684899.1, XP_013750186.1	Ag004G396490, Ag004G391920
OG0013009	XP_013747638.2, XP_048625924.1	Ag004G395400, Ag004G390610
OG0013010	XP_013688453.1, XP_013661564.1	Ag004G394410, Ag004G389440
OG0013011	XP_013661569.1, XP_013688445.1	Ag004G388850, Ag004G393800
OG0013012	XP_013673385.1, XP_013690762.1	Ag004G386980
OG0013013	XP_013733386.1, XP_013748108.1	Ag004G386470
OG0013014	XP_013748185.1, XP_013716823.2	Ag004G386120
OG0013015	XP_022576401.2, XP_013729880.1	Ag004G316680
OG0013016	XP_013730815.1, XP_022548206.1	Ag004G382530
OG0013017	XP_013733038.1, XP_013660180.1	Ag004G381900
OG0013018	XP_013661612.1, XP_013693501.1	Ag004G380860
OG0013019	XP_022548167.1, XP_013698132.1	Ag004G380820
OG0013020	XP_048609739.1, XP_013644457.1	Ag004G379680
OG0013021	XP_013747932.2, XP_013671776.2	Ag004G315150
OG0013022	NP_001302988.1, XP_048595741.1	Ag004G379490
OG0013023	XP_013641129.1, XP_013708368.1	Ag004G379450
OG0013024	XP_013698835.2, XP_048600170.1, XP_013739886.1	Ag001G008460
OG0013028	XP_013697991.2, XP_048598266.1, XP_013694970.1	Ag006G515580
OG0013029	XP_013743541.2, XP_013717053.1	Ag007G644890
OG0013030	XP_013651890.1, XP_048631744.1, XP_013747837.2, XP_048610395.1	Ag002G190230
OG0013031	XP_013692149.1, XP_048635449.1	Ag002G189600
OG0013032	XP_013687776.1, XP_048634627.1	Ag002G188780, Ag002G188770
OG0013033	XP_013687779.2, XP_013727391.2	Ag002G188820
OG0013034	XP_048631739.1, XP_013647849.2	Ag003G241020, Ag002G188420
OG0013035	XP_013683633.3	Ag002G187860
OG0013036	XP_048611167.1, XP_013744910.2	Ag002G187450
OG0013037	XP_022575606.1, XP_013698404.1	Ag005G478190
OG0013038	XP_048615284.1, XP_022575596.1	Ag005G477890
OG0013039	XP_013724057.2, XP_048612065.1	Ag005G477790
OG0013040	XP_022575576.1, XP_013750385.1	Ag005G476760
OG0013041	XP_022559238.1, XP_013750383.3	Ag005G476750
OG0013042	XP_022575559.2, XP_013750404.1	Ag005G476260
OG0013044	XP_013671541.2, XP_013739115.2	Ag002G118900
OG0013045	XP_013724078.1, XP_013646427.2	Ag005G475980
OG0013046	XP_048615264.1, XP_013703399.2	Ag005G475920
OG0013047	XP_048635966.1, XP_013646425.2, XP_013724077.2	Ag005G475900
OG0013048	XP_022555184.1, XP_022572020.2	Ag005G475890
OG0013049	XP_048632323.1, XP_048606165.1	Ag005G475660, Ag004G360630
OG0013050	XP_013750301.2, XP_013672791.1	Ag005G475640
OG0013051	XP_048608052.1, XP_013730671.1	Ag008G719430
OG0013052	XP_013676503.1, XP_013730914.2	Ag005G474820
OG0013053	XP_013684725.1, XP_013648154.2	Ag005G474780
OG0013054	XP_048608873.1, XP_022572043.2	Ag005G474730, Ag002G106720
OG0013055	XP_048615231.1, XP_013750331.1, XP_013750241.2	Ag005G474470
OG0013056	XP_013645421.1, XP_013693475.1	Ag004G313370
OG0013057	XP_048635932.1, XP_022558387.1	Ag005G473680
OG0013058	XP_048615214.1, XP_022575502.1	Ag005G472720
OG0013059	XP_013750082.2, XP_022575499.2	Ag005G472660
OG0013060	XP_013697392.1, XP_048632339.1	Ag005G471840
OG0013061	XP_013750115.1, XP_022575484.1	Ag005G471830
OG0013062	XP_013711745.1, XP_013750117.1	Ag005G471740
OG0013063	NP_001303039.1, XP_013750121.1, XP_013749970.1	Ag005G471700
OG0013064	XP_013748763.2, XP_048636780.1	Ag007G591500
OG0013065	XP_013696603.1, XP_048632345.1, XP_013713789.2	Ag005G471400
OG0013066	XP_013707772.1, XP_013738209.2	Ag007G582350
OG0013067	XP_013643851.1, XP_048609449.1, XP_013748243.1, XP_013746263.2	Ag002G176700
OG0013068	XP_013641945.1, XP_013702911.2	Ag001G041320
OG0013070	XP_048598679.1, XP_013712203.1	Ag001G047110, Ag001G045680
OG0013071	XP_048631918.1, XP_013684026.2	Ag001G046870, Ag001G044570
OG0013072	XP_013684020.1, XP_022571836.1	Ag001G040640
OG0013073	XP_048625428.1, XP_022569508.2	Ag004G326830
OG0013074	XP_013718812.3, XP_022566070.1	Ag001G040980
OG0013075	XP_013707803.2, XP_013717776.2	Ag001G040390
OG0013076	XP_013684005.1, XP_013683946.2	Ag003G278550
OG0013077	XP_048606857.1, XP_013683948.2	Ag001G041080
OG0013078	XP_013683999.1, XP_013683953.1	Ag004G384740
OG0013080	XP_013700328.2, XP_013671137.1	Ag005G427210
OG0013081	XP_013671077.1, XP_013683306.1	Ag008G677130
OG0013082	XP_013683317.1, XP_013640537.1	Ag008G676600, Ag008G676590
OG0013083	XP_013671089.1, XP_013698740.2	Ag002G160170
OG0013084	XP_048608341.1, XP_013640548.1	Ag001G094810
OG0013085	XP_013647341.2, XP_013720113.1	Ag008G680270
OG0013088	XP_013732622.2, XP_013712166.1	Ag008G681220
OG0013089	XP_013686464.2, XP_013642865.1	Ag008G681610, Ag008G668450
OG0013090	XP_013683359.1, XP_022554647.1	Ag008G681750
OG0013092	XP_013709592.1, XP_013726782.1	Ag008G684640
OG0013093	XP_048624840.1, XP_013666798.3	Ag008G686480
OG0013094	XP_048598943.1, XP_048600254.1	Ag003G252640
OG0013095	XP_013676248.3, XP_013686113.2	Ag008G690150, Ag008G688280
OG0013096	XP_013686130.2, XP_013676249.2	Ag008G690160, Ag008G688270
OG0013098	XP_048607652.1, XP_048603454.1	Ag008G688210, Ag008G690240
OG0013099	XP_013676251.2, XP_013686182.2	Ag008G687980
OG0013100	XP_013686193.2, XP_013676252.2	Ag008G687970
OG0013101	XP_013686206.2, XP_013676253.2	Ag008G687850
OG0013102	XP_013740350.1, XP_013740384.1	Ag008G688610, Ag008G689880
OG0013103	XP_013676240.2, XP_013685991.2	Ag008G689590, Ag008G688910
OG0013104	XP_013640716.1, XP_013740352.1	Ag001G057760, Ag008G685470
OG0013105	XP_013724875.1, XP_013664403.2	Ag002G104720
OG0013107	XP_013666731.1, XP_013686505.1	Ag008G694020
OG0013108	XP_013666732.1, XP_013686507.1	Ag008G694030
OG0013109	XP_013686509.1, XP_013666730.1	Ag008G694040
OG0013110	XP_048627420.1, XP_048627190.1, XP_013705221.2, XP_013717153.2	Ag008G694100
OG0013111	XP_048627421.1, XP_013705192.2, XP_048627193.1, XP_048607419.1	Ag008G694110
OG0013113	XP_013717292.2, XP_048607333.1	Ag008G694950
OG0013114	XP_013724518.2, XP_013741968.2	Ag003G250690
OG0013115	XP_048598806.1, XP_013726200.2	Ag008G695180
OG0013116	XP_013640679.2, XP_022568487.2	Ag008G695640
OG0013117	XP_013686901.1, XP_013666916.1	Ag008G696200
OG0013118	XP_013698076.1, XP_013686887.1	Ag008G697180, Ag008G696360
OG0013119	XP_013745080.1, XP_013693669.1	Ag008G696830
OG0013120	XP_013725363.3, XP_013714510.1	Ag008G697550
OG0013121	XP_013693432.2, XP_022565803.1	Ag008G698270
OG0013122	XP_013714477.1, XP_013725369.1	Ag008G698440
OG0013123	XP_013734036.1, XP_013666982.1	Ag008G699280
OG0013124	XP_013667039.2, XP_013712817.1	Ag008G701230
OG0013125	XP_013695391.1, XP_048598888.1	Ag008G702020
OG0013126	XP_013696968.2, XP_022570303.2	Ag008G702140
OG0013127	XP_048598117.1, XP_013714163.2	Ag008G702390
OG0013128	XP_013750162.2, XP_013684628.1	Ag008G702400
OG0013129	XP_013674632.1, XP_013727653.2	Ag008G703120
OG0013130	XP_013686309.2, XP_048598905.1	Ag008G704350
OG0013131	XP_013683120.2, XP_048603034.1	Ag008G704560
OG0013132	XP_013713997.2, XP_048606611.1	Ag008G705210
OG0013133	XP_013722236.1, XP_048598913.1	Ag008G705250
OG0013134	XP_022573738.1, XP_013671337.2	Ag001G039890
OG0013135	XP_022563256.2, XP_048617953.1	Ag008G724340
OG0013136	XP_048591257.1, XP_013644251.1	Ag007G644300
OG0013137	XP_013666062.3, XP_048625193.1, XP_022564967.1	Ag007G611490
OG0013138	XP_013667940.2, XP_022565427.1	Ag007G611380
OG0013139	XP_022549294.1, XP_013667948.1	Ag007G611310
OG0013141	XP_048598328.1, XP_013667989.3	Ag007G609680
