Orthogroup	Brassica_napus	Erysimum_linariifolium
OG0015431	XP_013641460.1, XP_048590952.1	El007G324090
OG0015432	XP_013740989.1, XP_013643298.2	El007G323970
OG0015433	XP_013740809.2, XP_048590953.1	El007G323890
OG0015434	XP_013740879.1, XP_013740787.2	El007G323840
OG0015435	XP_013651682.2, XP_013691434.1	El007G323790
OG0015436	XP_013653504.2, XP_048592777.1	El007G323660
OG0015437	XP_013655830.1, XP_048595486.1	El007G323650
OG0015438	XP_013686226.1, XP_013661909.1	El007G323570
OG0015439	XP_022547410.1, XP_013661343.2	El007G323310
OG0015440	XP_013687160.2, XP_013690169.2	El006G314440
OG0015441	XP_013686287.1, XP_013653565.1	El007G323100
OG0015442	XP_013653559.1, XP_013686257.1	El007G323070
OG0015443	XP_013661326.1, XP_013652798.1	El007G322800
OG0015444	XP_013692510.1	El007G322610
OG0015445	XP_048592798.1, XP_013653754.2	El007G322580
OG0015446	XP_013653640.1, XP_013653743.1	El007G322460
OG0015447	XP_048592800.1, XP_013651709.1	El007G322350
OG0015448	XP_013702057.2, XP_048630033.1, XP_013712398.1	El007G322290
OG0015449	XP_048631506.1, XP_013702094.1, XP_013712011.1	El007G322230
OG0015450	XP_013653649.1, XP_013653732.1	El007G322170
OG0015451	XP_048623865.1, XP_048595529.1	El007G322050
OG0015452	XP_013649433.2	El007G321920
OG0015453	XP_048631880.1, XP_048608755.1	El001G000100
OG0015454	XP_013683697.1	El001G000840
OG0015455	XP_048595109.1, XP_013731270.2	El001G000590
OG0015456	XP_013731265.2, XP_013729986.2	El001G000440
OG0015457	XP_013709080.2, XP_048631304.1, XP_048604099.1	El001G001030
OG0015458	XP_048625473.1, XP_013660557.1	El001G001040
OG0015459	NP_001303111.1, XP_048625483.1	El001G001180
OG0015460	XP_013660665.2, XP_013660537.2	El001G001240
OG0015461	XP_048625494.1, XP_048595139.1	El001G001330
OG0015462	XP_048595157.1, XP_013726360.2	El001G001910
OG0015463	XP_013726347.2, XP_013722824.1	El001G002040
OG0015464	XP_013684400.1, XP_013735354.2	El001G002240
OG0015465	XP_013722831.2, XP_013731951.2	El001G002360
OG0015466	XP_022547913.2	El001G003030
OG0015467	XP_013722934.1	El001G003180
OG0015468	XP_013722932.2	El001G003200
OG0015469	XP_013722933.2	El001G003210
OG0015470	XP_013693817.2, XP_048590854.1	El007G325300
OG0015471	XP_048607008.1, XP_013740801.2	El001G003560
OG0015472	XP_013706768.1, XP_013723732.1	El007G360340
OG0015473	XP_048637424.1, XP_013723721.1	El007G360250
OG0015475	XP_048595993.1, XP_013714667.1	El007G360220
OG0015476	XP_013707132.1, NP_001303046.1	El007G360010
OG0015477	XP_048603558.1, XP_013703502.2	El007G359870
OG0015478	XP_022565639.1, XP_022570943.2	El007G359840
OG0015479	XP_048595951.1, XP_013661745.1	El007G359720
OG0015480	XP_022561900.1, XP_013706689.2	El007G359690
OG0015481	XP_048617807.1, NP_001302758.1	El007G359670
OG0015482	XP_013653672.2, XP_048618495.1	El007G359040
OG0015483	XP_022556274.2, XP_048636724.1	El006G300000
OG0015484	XP_013692818.2, XP_013748640.2	El006G299110
OG0015485	XP_013734174.2, XP_048630853.1	El006G299500
OG0015486	XP_013686029.1, XP_013748703.2	El006G300130
OG0015487	XP_013692451.2, XP_013748706.1	El006G300200
OG0015488	XP_013695266.2, XP_013747177.2	El006G300220
OG0015489	XP_013728543.2, XP_048636747.1	El006G300370
OG0015490	XP_013742761.1, XP_013734155.1	El006G300980
OG0015491	XP_013682593.1, XP_048636776.1	El006G301110
OG0015492	XP_013748765.2, XP_013682589.1	El006G301120
OG0015493	XP_048630534.1, XP_013680727.2	El006G301740
OG0015494	XP_013733957.3, XP_048608365.1	El006G302370
OG0015495	XP_013748822.2, XP_013718427.1	El006G302580
OG0015496	XP_013672905.1, XP_013730394.2	El006G302930
OG0015497	XP_013744177.1, XP_013687487.1	El006G304150
OG0015498	XP_048610086.1, XP_013744186.2	El006G304500
OG0015499	XP_013747143.2, XP_013676438.1	El006G304860
OG0015500	XP_048633774.1, XP_013744198.2	El006G304930
OG0015501	XP_048610077.1, XP_048633773.1	El006G304980
OG0015502	XP_013692403.1, XP_013647673.2	El006G305420
OG0015503	XP_013743947.1, XP_022556992.2	El006G305610
OG0015504	XP_013647647.2, XP_048610487.1	El006G305670
OG0015505	XP_013686668.2, XP_022544622.2	El006G305700
OG0015506	XP_048633756.1, XP_022556991.2	El006G305780
OG0015507	XP_013720128.2, XP_013743952.2	El006G305810
OG0015508	XP_013720485.2, XP_013747071.2	El006G306140
OG0015509	XP_013653703.1	El006G308210
OG0015510	XP_013692198.2	El006G308140
OG0015511	XP_013742462.1, XP_013744009.2	El006G307970
OG0015512	XP_013707626.1, XP_013744004.1	El006G307490
OG0015513	XP_048633746.1, XP_013720496.1	El006G307430
OG0015514	XP_013743993.2, XP_013720441.2	El006G307180
OG0015515	XP_048610502.1, XP_013653710.2	El006G309220
OG0015516	XP_013742452.2, XP_013744020.2	El006G309230
OG0015517	XP_013653718.1, XP_013660509.1	El006G309910
OG0015518	XP_048609866.1, XP_013651733.1	El006G309960
OG0015519	XP_013653719.1, XP_013660512.2	El006G309400
OG0015520	XP_013683895.2, XP_048631871.1	El006G310960
OG0015521	XP_013642943.2, XP_022553986.1	El006G286980
OG0015522	XP_013644222.2, XP_013737992.1	El002G090320
OG0015523	XP_048625843.1, XP_013696580.1	El001G000120
OG0015524	XP_013683885.2, XP_013683886.2	El006G311360
OG0015525	XP_048620921.1, XP_048597372.1	El001G077220
OG0015526	NP_001302559.1, XP_048620935.1	El006G312420
OG0015527	XP_013747089.1, XP_013695593.1	El006G312500
OG0015528	XP_013663989.2, XP_013710995.1	El007G364010
OG0015529	XP_022573922.2, XP_013698342.1	El006G312760
OG0015530	XP_013734973.2, XP_013697888.2	El006G312810
OG0015531	XP_013744040.2, XP_022556948.1	El006G313220
OG0015532	XP_013747095.1, XP_013695736.2	El006G313560
OG0015533	XP_048633711.1, XP_048612419.1	El006G313710
OG0015534	XP_013742945.1, XP_048600245.1	El003G156790
OG0015535	XP_013735639.2, XP_048605986.1	El005G235520
OG0015536	XP_013684251.1, XP_013735634.1	El005G235440
OG0015537	XP_013735605.2, XP_013735603.2	El005G235140
OG0015538	XP_048605983.1, XP_013735599.2	El005G235100
OG0015539	XP_013656959.1, XP_048607673.1	El002G113740
OG0015540	XP_048591373.1, XP_013729730.2	El005G235010
OG0015541	XP_013735601.2	El005G234960
OG0015542	XP_048629963.1, XP_013689862.2	El005G234900, El002G097550
OG0015543	XP_022575703.2	El005G256850
OG0015545	XP_013685944.2, XP_022545472.1	El001G082290
OG0015546	XP_013705875.1, XP_013662451.1	El006G316860
OG0015547	XP_048607683.1, XP_048623677.1	El001G082260
OG0015548	XP_013723261.1, XP_013648790.2	El001G082230
OG0015549	XP_013648804.2, XP_048623716.1	El001G082220
OG0015550	XP_022563133.1, XP_048629395.1	El006G302400
OG0015551	XP_048629393.1, XP_048602643.1	El001G082200
OG0015552	XP_013731789.1	El001G082110
OG0015553	NP_001302924.1	El001G082090
OG0015554	XP_048602291.1	El001G082080
OG0015555	XP_048619100.1, XP_013738110.3	El003G157870
OG0015556	XP_013741957.2, XP_013742421.1	El003G157530
OG0015557	XP_013735654.2, XP_013684231.1	El005G235940
OG0015558	XP_048636259.1, XP_013750980.2	El005G235990
OG0015559	XP_013750962.2, XP_048614295.1	El005G236250
OG0015560	XP_013647462.1, XP_013659425.1	El005G236260
OG0015561	XP_048628406.1, XP_048614208.1, XP_048602017.1	El005G236280
OG0015562	XP_013684205.2, XP_013740863.2	El005G236350
OG0015563	XP_048636245.1, XP_048614281.1	El005G236450
OG0015564	XP_013678385.2, XP_013678405.2	El005G236460
OG0015565	XP_048614269.1, XP_013678397.2	El005G236600
OG0015566	XP_048601988.1, XP_013680616.2	El005G236880
OG0015567	XP_013661918.2, XP_013682559.2	El005G236930
OG0015568	XP_013682557.2, XP_013661917.2	El005G236960
OG0015569	XP_013750925.2, XP_048614242.1	El005G237070
OG0015570	XP_013732174.1, XP_048601970.1	El005G237210
OG0015571	XP_013732172.1, XP_048595776.1	El005G237290
OG0015572	XP_048595771.1, XP_013732170.1	El005G237300
OG0015573	XP_022562270.2, XP_022562271.1	El005G237560
OG0015574	XP_048614651.1, XP_048636199.1	El005G237840
OG0015575	XP_013747441.1, XP_013740881.2	El005G238090
OG0015576	XP_022569967.2, XP_048615104.1	El005G238200
OG0015577	XP_013714795.2, XP_013731804.1	El005G238440
OG0015578	XP_048636136.1, XP_048614557.1	El005G238740
OG0015579	XP_048631978.1, XP_048601720.1	El005G238870
OG0015580	XP_013660579.2, XP_048601715.1	El005G238960
OG0015581	XP_013750773.2, XP_013723576.2	El005G239500
OG0015583	XP_048619497.1, XP_048626193.1, XP_013740204.2	El005G240020
OG0015584	XP_013750705.1, XP_048636111.1	El005G240160
OG0015585	XP_013684507.1, XP_022572226.2	El005G240420
OG0015586	XP_048615403.1, XP_048636108.1	El005G240310
OG0015587	XP_013684496.1	El005G240590
OG0015588	XP_048626188.1, XP_048631386.1	El005G240600
OG0015589	XP_022571092.1, XP_013698455.1	El005G240690
OG0015590	XP_048615389.1, XP_048636084.1	El005G240760
OG0015591	XP_013659976.1, XP_013710694.1	El001G031870
OG0015592	XP_022560845.2, XP_048636050.1	El005G241550
OG0015593	XP_048636044.1, XP_013696871.2	El005G241610
OG0015594	XP_013646386.2, XP_013640819.2	El005G242130
OG0015595	XP_048630079.1, XP_022551023.2	El005G242240
OG0015596	XP_013646713.1, XP_013673182.1	El005G248490
OG0015597	XP_013681405.2, XP_013684550.1	El005G242300
OG0015598	XP_013750640.2, XP_048615342.1	El005G242320
OG0015599	XP_013703269.1, XP_013750630.2	El005G242400
OG0015600	XP_013707381.1, XP_013750628.2	El005G242420
OG0015601	XP_013750608.2, XP_022559280.1	El005G242580
OG0015602	XP_013750563.2, XP_022575640.2, XP_048626517.1	El005G242630
OG0015603	XP_013698207.2, XP_013750573.1	El005G242780
OG0015604	XP_013697372.1, XP_013750582.2	El005G242860
OG0015605	XP_022555167.1, XP_013684641.2	El005G243000
OG0015606	XP_013724146.2, XP_048600808.1	El005G243080
OG0015607	XP_013696839.1, XP_013750518.2	El005G243110
OG0015608	XP_013724131.2, XP_048614854.1	El005G243240
OG0015609	XP_022555176.1, XP_013684626.2	El005G243310
OG0015610	XP_022555177.1, XP_013684625.2	El005G243320
OG0015611	XP_013736006.2, XP_022572017.2	El005G243470
OG0015612	XP_048635997.1, XP_013698387.1	El005G244110
OG0015613	XP_013696930.1, XP_022575615.2	El005G244130
OG0015614	XP_013734520.2, XP_013683614.1	El006G289300
OG0015615	XP_013697167.1, XP_013744805.2	El006G289310
OG0015616	XP_013744812.1, XP_013687724.1	El006G289590
OG0015617	XP_013748043.1, XP_013692089.1	El006G289810
OG0015618	XP_048631721.1, XP_013717030.2	El006G289860
OG0015619	XP_013692759.2, XP_048636445.1	El006G290190
OG0015620	XP_048631714.1, XP_013716908.1	El006G290210
OG0015621	XP_013706351.2, XP_022571700.1	El006G290830
OG0015622	XP_013734593.2, XP_013717088.1	El006G290510
OG0015623	XP_048636460.1, XP_013748278.2	El006G290940
OG0015624	XP_048631709.1, XP_013705866.2	El006G291010
OG0015625	XP_048611093.1, XP_013745130.2	El006G291060
OG0015626	XP_048631474.1, XP_013683593.3	El006G295020
OG0015627	XP_013683579.2, XP_013734371.2	El006G294540
OG0015628	XP_013683990.1, XP_013683959.1	El005G248160
OG0015629	XP_013687575.2, XP_048611017.1	El006G294410
OG0015630	XP_013748420.2, XP_013709262.2	El006G294120
OG0015631	XP_022574073.2, XP_048626437.1	El006G293760
OG0015632	XP_013694779.2, XP_013644362.1	El006G293560
OG0015633	XP_013719338.2, XP_013681665.1	El006G293540
OG0015634	XP_013694700.2, XP_013690901.1	El006G293430
OG0015635	XP_013694692.2, XP_013680924.1	El006G293440
OG0015636	XP_048593181.1, XP_013699177.1	El005G268980
OG0015637	XP_013741635.1, XP_013716341.1	El006G293310
OG0015638	XP_013738303.1, XP_013688992.2	El006G293270
OG0015639	XP_013692542.2, XP_013694664.2	El006G293230
OG0015640	XP_013689014.1, XP_022570916.1	El006G293130
OG0015641	XP_013689069.2, XP_022554776.1	El006G292830
OG0015642	XP_048629275.1, XP_022574961.2	El006G292680
OG0015643	XP_048634534.1, XP_013706675.2	El006G292660
OG0015644	XP_013698878.1, XP_013745110.2	El006G291530
OG0015645	XP_048631679.1, XP_013707121.1	El006G291600
OG0015646	XP_048609433.1, XP_048636475.1	El006G291630
OG0015647	XP_048634557.1, XP_013700896.2	El006G292080
OG0015648	XP_013725523.1, XP_022574902.2	El006G292120
OG0015649	XP_013699433.1, XP_013745085.1	El006G292190
OG0015651	XP_048634452.1, XP_048610993.1	El006G295200
OG0015652	XP_013699625.1, XP_013682901.2	El002G099730
OG0015653	XP_013641479.2, XP_048614088.1	El002G099770
OG0015654	XP_013641678.1, XP_013688698.1	El002G100130
OG0015655	XP_013711405.2, XP_013708047.2	El002G100270
OG0015656	XP_013710009.2, XP_048597644.1	El002G100430
OG0015657	XP_013641632.1, XP_022558372.1	El002G100630
OG0015658	XP_013709934.1, XP_013682958.2	El002G101010
OG0015659	XP_013712590.1, XP_013682956.1	El002G101160
OG0015660	XP_048594099.1, XP_013712625.2	El002G101350
OG0015661	XP_013744607.1, XP_013646652.2	El002G101610
OG0015662	XP_013641770.2, XP_048614165.1	El002G101600
OG0015663	XP_013744600.1, XP_013641769.2	El002G101580
OG0015664	XP_013682974.1, XP_013651769.2	El002G101540
OG0015665	XP_013733234.2, XP_022563785.1	El002G101470
OG0015666	XP_013664581.3, XP_022569980.1	El002G101700
OG0015667	XP_013653861.2, XP_013687658.1	El002G101880
OG0015668	XP_013641816.2, XP_013723321.2	El002G102380
OG0015669	XP_013723308.2, XP_013641811.2	El002G102320
OG0015670	XP_022558829.2, XP_048638385.1	El002G102300
OG0015671	XP_013723297.2, XP_013641727.2	El002G102130
OG0015672	XP_013649661.1, XP_013702112.1	El004G226100
OG0015673	XP_013658950.2, XP_013639923.1	El002G102870
OG0015674	XP_013657248.2, XP_022546037.1	El002G102990
OG0015675	XP_013715206.1, XP_013641852.2	El002G103040
OG0015676	XP_013728113.1, XP_013655211.2	El002G103200
OG0015677	XP_022556584.2, XP_013696182.3	El002G103330
OG0015678	XP_013660248.1, XP_013660194.1	El002G103370
OG0015679	XP_013692984.1, XP_013641903.1	El002G103600
OG0015680	XP_013641896.2, XP_013693677.1	El002G103630
OG0015681	XP_022543017.2, XP_013697899.2	El002G103660
OG0015682	XP_013641889.2	El002G103730
OG0015683	XP_048619520.1, XP_013651652.1	El002G104450
OG0015684	XP_022543041.1, XP_013642245.1	El002G104880
OG0015685	XP_013642242.1, XP_022543044.2	El002G104920
OG0015686	XP_048622438.1, XP_048594033.1, XP_022543049.1	El002G105010
OG0015687	XP_013695052.1, XP_013650686.1	El002G105230
OG0015688	XP_048612719.1, XP_048638505.1	El002G105450
OG0015689	XP_013642345.2, XP_013696565.1	El002G106020
OG0015690	XP_013642353.2, XP_013696357.1	El002G106090
OG0015691	XP_048594017.1, XP_048622458.1	El002G106110
OG0015692	XP_048591475.1, XP_048638529.1, XP_013693200.2	El002G106210
OG0015693	XP_048638530.1, XP_013696906.1	El002G106250
OG0015694	XP_013642369.2, XP_048638532.1	El002G106270
OG0015696	XP_013695316.1, XP_013748581.1	El002G107060, El002G106640
OG0015697	XP_013748584.1, XP_013698143.1	El002G107130
OG0015698	XP_013639989.2, XP_013752349.1	El002G107550
OG0015699	XP_013696533.2, XP_013748599.1	El002G107720
OG0015700	XP_013697282.1, XP_013697774.1	El002G107800
OG0015701	XP_013726019.1, XP_013697655.1	El002G107970
OG0015702	XP_013696431.2, XP_013642543.1	El002G108140
OG0015703	XP_013697353.1, XP_013642561.1	El002G108150
OG0015704	XP_013725961.1, XP_013695652.2	El002G108220
OG0015705	XP_013741606.1, XP_013695716.2	El002G108380
OG0015706	XP_048593990.1, XP_013711441.1	El002G108480
OG0015707	XP_013698027.2, XP_013662885.1	El002G108730
OG0015709	XP_048596890.1, XP_022552051.2	El002G109360
OG0015710	XP_013675021.2, XP_013659754.2	El002G109500
OG0015711	XP_013722047.2, XP_013697136.2	El002G089490
OG0015712	XP_013662732.1, XP_022546719.2	El002G111440
OG0015713	XP_048614601.1, XP_013655626.2	El002G111310
OG0015714	XP_013642077.1, XP_013697575.1	El002G111130
OG0015715	XP_048604575.1, XP_013689623.2	El004G220130
OG0015716	XP_013657105.1, XP_013657173.1	El002G110840
OG0015717	XP_013702806.2, XP_013649336.2	El004G219640
OG0015718	XP_013657115.1, XP_013657181.2	El002G111810
OG0015719	XP_013657126.1, XP_013657191.1	El002G111950
OG0015720	XP_048592646.1, XP_013662801.1	El002G112050
OG0015721	XP_048593930.1, XP_048606804.1	El002G112440
OG0015722	XP_013659655.1, XP_013693194.1	El002G112660
OG0015723	XP_013659654.1, XP_013696090.2	El002G112700
OG0015724	XP_013685423.1, XP_013706509.1	El002G104370
OG0015725	XP_013671028.1, XP_022560819.2	El002G128440
OG0015726	XP_048616497.1, XP_048599171.1	El002G128410
OG0015727	XP_013657169.1, XP_013663222.1	El002G113100
OG0015728	XP_048600085.1, XP_013739025.1	El003G160570
OG0015729	XP_013671529.2, XP_013711788.1	El003G160500
OG0015730	XP_013739143.2, XP_013692395.2	El003G160380
OG0015731	XP_013739224.2, XP_013692375.2	El003G160240
OG0015732	XP_013692380.1, XP_013739281.2	El003G160190
OG0015733	XP_048597665.1, XP_013692391.2	El003G160110
OG0015734	XP_013664017.1, XP_013708548.2	El006G314400
OG0015735	XP_013670228.2, XP_013669878.1	El003G160010
OG0015736	XP_048600121.1, XP_048597718.1	El003G159970
OG0015737	XP_013671242.2	El003G159890
OG0015738	XP_013671246.2, XP_013739504.2	El003G159880
OG0015739	XP_013669881.2, XP_013739570.1	El003G159780
OG0015740	XP_013641380.2, XP_013739639.1	El003G159560
OG0015741	XP_048619452.1, XP_048619077.1	El003G159510
OG0015742	XP_048600140.1, XP_013740202.1	El003G159320
OG0015743	XP_013738051.1, XP_022555346.1	El003G159170
OG0015744	XP_048619086.1, XP_013738066.2	El003G158970
OG0015745	XP_013722633.2, XP_013656514.2	El003G159060
OG0015746	XP_048598023.1, XP_048600157.1	El003G159080
OG0015747	XP_048598703.1, XP_013719926.1	El007G341830
OG0015748	XP_013716092.3, XP_013672638.1	El002G091180
OG0015749	XP_013700051.1, XP_013671648.1	El003G156260
OG0015750	XP_013698844.1, XP_013671618.1	El003G156350
OG0015751	XP_013712605.1, XP_013664026.2	El006G315080
OG0015752	XP_013659079.1, XP_013660043.1	El006G316070
OG0015753	XP_022556924.2, XP_013690449.3	El006G315990
OG0015754	XP_013743889.3, XP_013743903.2	El006G316750
OG0015755	XP_048633635.1	El006G317960
OG0015756	XP_048633629.1, XP_013746972.1, XP_013747012.2	El006G318260
OG0015757	XP_013743662.2, XP_048633622.1	El006G318440
OG0015758	XP_048612313.1, XP_048633615.1	El006G318550
OG0015759	XP_013743654.1, XP_013686177.2	El006G318650
OG0015760	XP_013706979.2, XP_013738204.2	El003G156240
OG0015761	XP_048597457.1, XP_013708478.1	El006G318950
OG0015762	XP_048608773.1, XP_013685216.2	El006G319290
OG0015763	XP_013710122.1, XP_013664149.2	El006G319630
OG0015764	XP_013647961.1, XP_048616596.1	El001G025130
OG0015765	XP_013664138.2, XP_013711776.2	El006G319820
OG0015766	XP_048597487.1, XP_048621024.1	El006G320270
OG0015767	XP_013660932.2, XP_013712211.3	El006G320360
OG0015768	XP_013671383.2, XP_013716871.2	El006G320370
OG0015769	XP_048621030.1, XP_048597494.1	El006G320640
OG0015770	XP_022563963.2, XP_022547069.2	El006G320700
OG0015771	XP_013711264.1, XP_013706590.2	El006G321060
OG0015772	XP_048612215.1, XP_013717075.2	El006G321560
OG0015773	XP_013672013.2, XP_013691217.2	El006G321660
OG0015774	XP_048608804.1, XP_013685239.2	El006G321680
OG0015775	XP_013716890.2, XP_048612214.1	El006G321790
OG0015776	XP_048614028.1, XP_048638244.1	El002G098540
OG0015777	XP_013696385.1, XP_013641414.1	El002G098320
OG0015778	XP_013646524.2, XP_013695259.1	El002G098210
OG0015779	XP_013641279.2, XP_013727200.1	El002G098200
OG0015780	XP_022564396.2, XP_013641281.2	El002G098180
OG0015781	XP_013664700.1, XP_013712154.1	El002G098100
OG0015782	XP_013664678.1, XP_013712065.1	El002G097890
OG0015783	XP_048614003.1, XP_013641357.2	El002G097840
OG0015784	XP_013676293.1, XP_013686067.2	El002G097480
OG0015785	XP_013710729.1, XP_013664671.1	El002G097530
OG0015786	XP_022559543.1, XP_013646542.2	El002G097320
OG0015787	XP_048613994.1, XP_013671789.2	El002G097190
OG0015788	XP_013696981.2, XP_013641222.2	El002G096870
OG0015790	XP_013641235.2, XP_048638156.1	El002G096780
OG0015791	XP_013697815.2, XP_013708909.1	El002G096540
OG0015792	XP_013693474.2, XP_013709916.1	El002G096150
