Orthogroup	Brassica_napus	Cardamine_amara
OG0014051	XP_013647396.2, XP_013647382.2	evm.model.RL_4.844
OG0014052	XP_013728211.3, XP_048625944.1	evm.model.RL_4.2271.1.687c86d8
OG0014054	XP_013715490.2, XP_013746788.1	evm.model.RL_4.2846
OG0014055	XP_013715204.2, XP_013745644.2	evm.model.RL_4.2854
OG0014056	XP_013662375.2	evm.model.RL_4.2148
OG0014057	XP_048623176.1, XP_013715191.2	evm.model.RL_4.2877
OG0014058	XP_048602657.1, XP_013718941.2	evm.model.RL_4.2881
OG0014059	XP_013723752.1, XP_013722494.1	evm.model.RL_4.2883
OG0014060	XP_013670835.1, XP_013715519.2	evm.model.RL_4.2889
OG0014061	XP_048591250.1, XP_013644259.1	evm.model.RL_4.756
OG0014062	XP_013718863.1, XP_013733535.2	evm.model.RL_4.2924
OG0014063	XP_013728530.2, XP_048598538.1	evm.model.RL_4.2930
OG0014064	XP_048623203.1, XP_013715176.2	evm.model.RL_4.2940.2.687c86dc
OG0014065	XP_013728496.1, XP_022549400.1	evm.model.RL_4.2948
OG0014066	XP_013715707.1, XP_013728523.1	evm.model.RL_4.2954
OG0014067	XP_013715688.2, XP_013728513.1	evm.model.RL_4.2960
OG0014068	XP_013678522.1, XP_048607769.1, XP_013723998.1	evm.model.RL_4.2969
OG0014069	XP_013715646.2, XP_013736635.2	evm.model.RL_4.2979
OG0014070	XP_013715409.2, XP_013737863.1	evm.model.RL_4.2992
OG0014071	XP_013724111.2	evm.model.RL_4.2995
OG0014072	XP_013715272.2, XP_013737847.1	evm.model.RL_4.3012
OG0014073	XP_013715423.1, XP_013741472.1	evm.model.RL_4.3016
OG0014074	XP_013729394.2, XP_013715234.1	evm.model.RL_4.3056
OG0014075	XP_013715654.1, XP_013737806.1	evm.model.RL_4.3053
OG0014076	XP_048623240.1, XP_013715703.2	evm.model.RL_4.3047
OG0014077	XP_048598573.1, XP_048623238.1	evm.model.RL_4.3046
OG0014078	XP_013653807.1, XP_013724475.2	evm.model.RL_4.3064
OG0014079	XP_022549372.1, XP_022566017.2	evm.model.RL_4.3068
OG0014080	XP_013724494.2, XP_013653803.2	evm.model.RL_4.3072
OG0014081	XP_022549367.1, XP_013729418.1	evm.model.RL_4.3073
OG0014082	XP_013729421.2, XP_022549366.2	evm.model.RL_4.3075
OG0014083	XP_013668224.2, XP_013668421.1	evm.model.RL_4.3094
OG0014084	XP_048617898.1, XP_048591099.1	evm.model.RL_4.1151
OG0014085	XP_013700023.2, XP_013678138.1	evm.model.RL_4.1182
OG0014086	XP_013643756.2, XP_013707006.1	evm.model.RL_4.1181
OG0014087	XP_013643737.2, XP_013703789.2	evm.model.RL_4.1208
OG0014088	XP_048617933.1, XP_048591063.1	evm.model.RL_4.1294.1.687c86d3
OG0014089	XP_013710959.2, XP_013643426.2	evm.model.RL_4.1287
OG0014090	XP_013710237.2, XP_013643424.2	evm.model.RL_4.1284
OG0014091	XP_048591055.1, XP_013711391.1	evm.model.RL_4.1298
OG0014092	XP_013724661.1, XP_013661003.2	evm.model.RL_4.1304
OG0014093	XP_013661030.2, XP_013661021.2	evm.model.RL_4.1338
OG0014094	XP_022562886.1, XP_013643483.2	evm.model.RL_4.1356
OG0014095	XP_013686799.1, XP_013657081.2	evm.model.RL_1.2455
OG0014096	XP_013672928.1, XP_013672926.2	evm.model.RL_4.1418
OG0014097	XP_013675377.2, XP_013721909.1	evm.model.RL_4.1420
OG0014098	XP_013736966.1, XP_013706803.2	evm.model.RL_8.2173
OG0014099	XP_013736923.2, XP_013724285.1	evm.model.RL_8.2221
OG0014100	XP_013697838.1, XP_013736917.1	evm.model.RL_8.2225
OG0014101	XP_013661101.1, XP_013749343.1	evm.model.RL_8.2249
OG0014102	XP_013704694.2, XP_013671672.1, XP_013673958.2	evm.model.RL_2.2330
OG0014103	XP_013723459.2, XP_013731368.1	evm.model.RL_8.2276
OG0014104	XP_013678288.1, XP_013678286.2, XP_022576300.1	evm.model.RL_8.2284
OG0014105	XP_013671069.2, XP_013742517.2	evm.model.RL_8.2308
OG0014106	XP_013642906.2, XP_013721098.1	evm.model.RL_8.2337
OG0014107	XP_013721059.3, XP_048637852.1	evm.model.RL_8.2343
OG0014108	XP_048637854.1, XP_013721103.3	evm.model.RL_8.2346
OG0014109	XP_013642926.2, XP_013721015.3	evm.model.RL_8.2354
OG0014110	XP_013721086.1, XP_013642929.1	evm.model.RL_8.2365
OG0014111	XP_013661203.2, XP_013696512.1	evm.model.RL_8.2380
OG0014112	XP_013661204.2, XP_013696514.1	evm.model.RL_8.2381
OG0014113	XP_013716600.2, XP_013737723.2	evm.model.RL_8.1953
OG0014114	XP_013742961.2, XP_013727129.2	evm.model.RL_8.1935
OG0014115	XP_013716711.2, XP_013731384.1	evm.model.RL_8.1911
OG0014116	XP_013663027.2, XP_022546798.2	evm.model.RL_7.1237
OG0014117	XP_048632708.1, XP_013741287.1, XP_013659784.3	evm.model.RL_7.1241
OG0014118	XP_013659783.2, XP_022547533.2	evm.model.RL_7.1247
OG0014119	XP_022564712.2, XP_013663010.3, XP_048632039.1	evm.model.RL_7.1253
OG0014120	XP_013744669.1, XP_013687089.1	evm.model.RL_7.1281
OG0014122	XP_048620486.1, XP_013701686.2	evm.model.RL_7.1315
OG0014123	XP_013739562.2, XP_022550151.2	evm.model.RL_7.1316
OG0014124	XP_022573076.1	evm.model.RL_7.1333.1.687c84b9
OG0014125	XP_022550769.2, XP_048632457.1	evm.model.RL_7.1348.2.687c84b9
OG0014126	XP_013741236.2, XP_013693723.1	evm.model.RL_7.1399
OG0014127	XP_013745509.1, XP_013732955.2	evm.model.RL_7.1414
OG0014128	XP_013745720.1, XP_013642375.2	evm.model.RL_7.1422
OG0014129	XP_022575007.2, XP_013720277.1	evm.model.RL_7.1453
OG0014130	XP_013749850.1, XP_048632671.1	evm.model.RL_7.1458
OG0014131	XP_013680427.1, XP_013745201.1	evm.model.RL_7.1474
OG0014132	XP_013741799.1, XP_013642425.2	evm.model.RL_7.1479
OG0014133	XP_013702818.2, XP_048607401.1	evm.model.RL_7.1518
OG0014134	XP_013672107.1, XP_013712616.1	evm.model.RL_7.1526
OG0014135	XP_013695394.2, XP_013672148.1	evm.model.RL_7.1550
OG0014136	XP_048608836.1, XP_048590826.1	evm.model.RL_7.1559
OG0014137	XP_013705070.1, XP_013658073.1, XP_048602071.1	evm.model.RL_7.1570
OG0014138	XP_013718620.2, XP_013736622.2	evm.model.RL_8.669
OG0014139	XP_013703617.2, XP_048606748.1	evm.model.RL_7.1602
OG0014140	XP_048606744.1, XP_048638614.1	evm.model.RL_7.1614
OG0014141	XP_013673493.2, XP_013731602.1, XP_013646971.1	evm.model.RL_7.1636
OG0014142	XP_013731613.1, XP_048638625.1	evm.model.RL_7.1642
OG0014143	XP_013731607.1, XP_013665773.1	evm.model.RL_7.1644
OG0014144	XP_013642594.2, XP_013647826.1	evm.model.RL_7.1670
OG0014145	XP_013642592.2, XP_013647829.1	evm.model.RL_7.1672
OG0014146	XP_013671999.1, XP_013711631.2	evm.model.RL_7.1711
OG0014147	XP_013672829.2, XP_013642749.1	evm.model.RL_7.1734
OG0014148	XP_013703744.1, XP_013642548.1	evm.model.RL_7.1749
OG0014149	XP_013649664.2, XP_048617360.1	evm.model.RL_3.1783
OG0014150	XP_013642529.2, XP_048606714.1	evm.model.RL_7.1783
OG0014151	XP_013642695.1, XP_013672833.1	evm.model.RL_7.1786
OG0014152	NP_001302660.1, NP_001303218.1	evm.model.RL_7.1798
OG0014153	XP_048606701.1, XP_013642511.2	evm.model.RL_7.1817, evm.model.RL_7.1816
OG0014154	XP_013672577.1, XP_048599163.1, XP_048590748.1, XP_013641314.2	evm.model.RL_7.1820
OG0014155	XP_013642490.2, XP_013675795.2	evm.model.RL_7.1841
OG0014156	XP_013642485.2, XP_048628231.1, XP_048608830.1	evm.model.RL_7.1846
OG0014157	XP_013724769.1, XP_022550695.1	evm.model.RL_7.1866
OG0014158	XP_013737182.2, XP_048590766.1	evm.model.RL_7.1929
OG0014159	XP_013642735.1, XP_013714675.1	evm.model.RL_7.1995
OG0014160	XP_013714676.1, XP_013642737.2	evm.model.RL_7.1994
OG0014161	XP_013642744.2, XP_022568547.1	evm.model.RL_7.1989, evm.model.RL_7.1986
OG0014162	XP_048611266.1, XP_013749658.1	evm.model.RL_6.2707
OG0014163	XP_048624496.1, XP_048596204.1	evm.model.RL_8.894
OG0014164	XP_013655514.1	evm.model.RL_7.2008, evm.model.RL_5.2443
OG0014165	XP_013687286.1, XP_013688451.1	evm.model.RL_3.1142
OG0014166	XP_013692834.1, XP_013688343.2	evm.model.RL_3.1133
OG0014167	XP_048617074.1, XP_048615877.1, XP_022559658.1	evm.model.RL_3.1159
OG0014168	XP_013664377.1, XP_022570280.1	evm.model.RL_3.200
OG0014170	XP_048591974.1, XP_013702527.2	evm.model.RL_3.1170
OG0014171	XP_013701086.2, XP_013649324.1	evm.model.RL_3.1247
OG0014172	XP_013649104.1, XP_013705151.1	evm.model.RL_3.1254
OG0014173	XP_013650341.2, XP_013726937.1	evm.model.RL_3.2421
OG0014174	XP_013689721.2, XP_013649883.1	evm.model.RL_3.1309
OG0014175	XP_013649359.2, XP_013701626.1	evm.model.RL_3.1316
OG0014176	XP_013649365.1, XP_013698695.1, XP_048615954.1	evm.model.RL_3.1321
OG0014177	XP_048615961.1, XP_013649873.1	evm.model.RL_3.1323
OG0014178	XP_013694796.3, XP_022545310.2, XP_013652333.3, XP_013699841.2	evm.model.RL_3.1344
OG0014179	XP_013649077.3, XP_013743722.2	evm.model.RL_3.1386
OG0014180	XP_013690716.2, XP_013702701.1	evm.model.RL_3.1427, evm.model.RL_3.1426
OG0014181	XP_013701599.2, XP_013703017.2	evm.model.RL_3.1452
OG0014182	XP_013700818.2, XP_048617273.1	evm.model.RL_3.1456
OG0014183	XP_013698724.1, XP_013649450.2	evm.model.RL_3.1518
OG0014184	XP_048615911.1, XP_048617299.1, XP_013649452.2	evm.model.RL_3.1529
OG0014185	XP_048591814.1, XP_013696450.1	evm.model.RL_3.1539
OG0014186	XP_013702563.3, XP_013649476.1	evm.model.RL_3.1547
OG0014187	XP_013702836.2, XP_013649477.1	evm.model.RL_3.1552, evm.model.RL_2.800
OG0014188	XP_013649497.1, XP_013676392.2	evm.model.RL_3.1564.1.687c84bc
OG0014189	XP_013649509.1, XP_013692960.1	evm.model.RL_3.1581
OG0014190	XP_013649511.1, XP_013693731.1	evm.model.RL_3.1576
OG0014191	XP_013649523.1, XP_022560571.2	evm.model.RL_3.1593
OG0014192	XP_013649524.1, XP_013672396.1	evm.model.RL_3.1594
OG0014193	XP_013676335.1, XP_013648659.2	evm.model.RL_3.2216
OG0014194	XP_013710232.2, XP_048631597.1, XP_013708811.2	evm.model.RL_3.2174
OG0014195	XP_013693799.2, XP_048627342.1, XP_013697310.2	evm.model.RL_3.2169
OG0014196	XP_048617488.1, XP_048592300.1	evm.model.RL_3.2160
OG0014197	XP_013688417.1, XP_013650053.2	evm.model.RL_3.2135
OG0014198	XP_013688412.2, XP_013650055.2	evm.model.RL_3.2131
OG0014199	XP_013650068.2, XP_048617472.1	evm.model.RL_3.2114
OG0014200	XP_013681379.2, XP_048591717.1	evm.model.RL_3.2111
OG0014201	XP_022560238.1, XP_048616858.1, XP_048591723.1, XP_048617467.1, XP_048592283.1	evm.model.RL_3.2100
OG0014202	XP_048617453.1, XP_048592274.1	evm.model.RL_3.2082
OG0014203	XP_013693674.1, XP_048605237.1	evm.model.RL_3.2066
OG0014204	XP_048592257.1, XP_013702515.1	evm.model.RL_3.2045
OG0014205	XP_013728813.1, XP_013701907.2	evm.model.RL_3.2020
OG0014206	XP_013675069.1, XP_013715065.2	evm.model.RL_3.2018
OG0014207	XP_048592248.1, XP_048592250.1, XP_013702535.1	evm.model.RL_3.2015
OG0014208	XP_022551172.2, XP_013718674.1	evm.model.RL_3.1998
OG0014209	XP_013702316.1, XP_013717907.2	evm.model.RL_3.1989
OG0014210	XP_048592230.1, XP_013717863.2, XP_048603653.1, XP_048613896.1	evm.model.RL_3.1971
OG0014211	XP_022566054.2, XP_013648912.3	evm.model.RL_3.1946
OG0014212	XP_013701762.1, XP_013649909.2	evm.model.RL_3.1945
OG0014213	XP_013649929.1, XP_013698834.1	evm.model.RL_3.1926
OG0014214	XP_048592223.1, XP_013702895.2	evm.model.RL_3.1922
OG0014215	XP_013700629.2, XP_013649943.2	evm.model.RL_3.1903
OG0014216	XP_013700624.1, XP_013649784.2	evm.model.RL_3.1891
OG0014217	XP_022551903.1, XP_013676739.2	evm.model.RL_3.1882
OG0014218	XP_013702576.2, XP_013649772.2	evm.model.RL_3.1860
OG0014219	XP_013649766.2, XP_048617385.1, XP_013649726.2	evm.model.RL_3.1855.1.687c84bd
OG0014220	XP_048592190.1, XP_013649719.2, XP_013676733.1	evm.model.RL_3.1848
OG0014221	XP_013649745.2, XP_013649708.1	evm.model.RL_3.1840
OG0014222	XP_022558634.1, XP_022551898.2	evm.model.RL_3.1833
OG0014223	XP_022559827.2, XP_013649740.2	evm.model.RL_3.1830
OG0014224	XP_022551894.1, XP_013676717.1	evm.model.RL_3.1811
OG0014225	XP_013649680.2, XP_022560410.1	evm.model.RL_3.1807
OG0014226	XP_022559648.1, XP_048592176.1	evm.model.RL_3.1797
OG0014227	XP_013703658.1, XP_048617365.1, XP_013649671.2	evm.model.RL_3.1794
OG0014228	XP_013649670.2, XP_013703253.1, XP_022559823.1	evm.model.RL_3.1791
OG0014229	XP_013674861.1, XP_048602829.1	evm.model.RL_3.1785
OG0014230	XP_013649659.2, XP_022560613.1	evm.model.RL_3.1779
OG0014231	XP_013676703.1, XP_013676662.1	evm.model.RL_3.1750
OG0014232	XP_022560399.1, XP_013649609.1	evm.model.RL_3.1730
OG0014233	XP_013702551.1, XP_022566214.2	evm.model.RL_3.1722.2.687c84bc
OG0014235	NP_001302759.1, XP_013702183.1	evm.model.RL_7.2172, evm.model.RL_3.1669
OG0014236	XP_013699333.1, XP_013699121.2	evm.model.RL_3.1659, evm.model.RL_4.2352, evm.model.RL_4.2351
OG0014237	XP_013702816.1, XP_048592154.1	evm.model.RL_3.1655
OG0014238	XP_048597609.1, XP_048638354.1, XP_048614162.1	evm.model.RL_5.1581
OG0014239	XP_013649020.2, XP_013649021.2	evm.model.RL_3.1640
OG0014240	XP_013701464.2, XP_013652192.1	evm.model.RL_3.1639
OG0014241	XP_048617328.1, XP_048592140.1	evm.model.RL_3.1634
OG0014242	XP_022550937.1, XP_013649536.1	evm.model.RL_3.1621
OG0014243	XP_013652080.2, XP_013700713.1	evm.model.RL_3.2297
OG0014244	XP_013648637.2, XP_013674765.1	evm.model.RL_3.2304
OG0014245	XP_048626876.1, XP_048617559.1, XP_013650249.1	evm.model.RL_3.2313
OG0014246	XP_048617560.1, XP_013650251.2	evm.model.RL_3.2319
OG0014247	XP_022560360.1, XP_013652545.1	evm.model.RL_3.2334, evm.model.RL_3.2333
OG0014248	XP_013650268.2, XP_048617570.1	evm.model.RL_3.2337
OG0014249	XP_013650269.3, XP_013673059.3, XP_013676883.1, XP_048628315.1	evm.model.RL_3.2338
OG0014250	XP_013650278.1, XP_013726966.1	evm.model.RL_3.2345
OG0014251	XP_013650280.1, XP_013726965.1	evm.model.RL_3.2347
OG0014252	XP_013725887.1, XP_048628925.1, XP_013674943.1	evm.model.RL_3.2385
OG0014253	XP_048611806.1, XP_048630829.1, XP_013676933.2	evm.model.RL_3.2407
OG0014254	XP_048611896.1, XP_048612026.1, XP_013694471.2	evm.model.RL_3.2437
OG0014255	XP_048592431.1, XP_013746708.1	evm.model.RL_3.2438
OG0014256	XP_013733177.2, XP_013694532.2, XP_048603447.1	evm.model.RL_3.2443
OG0014257	XP_048611939.1, XP_013694545.1, XP_013733178.2	evm.model.RL_3.2444, evm.model.RL_3.2445
OG0014258	XP_013694560.2, XP_048611950.1, XP_013733180.1	evm.model.RL_3.2447
OG0014259	XP_013648555.1, XP_013678622.1	evm.model.RL_3.2474
OG0014260	XP_013678627.1, XP_013648546.1, XP_013711878.2	evm.model.RL_3.2485
OG0014261	XP_013711876.1, XP_048592453.1	evm.model.RL_3.2489
OG0014262	XP_048599824.1, XP_048604504.1	evm.model.RL_3.2492
OG0014263	XP_048591660.1, XP_013680446.1	evm.model.RL_3.2502
OG0014264	XP_048591659.1, XP_013678636.1	evm.model.RL_3.2504, evm.model.RL_3.216
OG0014265	XP_022554216.1, XP_022568316.2	evm.model.RL_1.1166
OG0014266	XP_013749896.1, XP_022569004.1	evm.model.RL_1.1192
OG0014267	XP_022544433.1, XP_013673223.2	evm.model.RL_1.1228
OG0014268	XP_013684805.1, XP_048602169.1, XP_013686379.1	evm.model.RL_1.1301
OG0014269	XP_013646428.1, XP_013646206.2	evm.model.RL_1.1306
OG0014270	XP_013733923.2, XP_013733855.2, XP_048631037.1	evm.model.RL_8.1414
OG0014271	XP_013670456.2, XP_048599993.1	evm.model.RL_1.1325
OG0014272	XP_048595516.1, XP_013673285.1, XP_022575452.2	evm.model.RL_1.1326
OG0014273	XP_022575450.2, XP_013749768.1	evm.model.RL_1.1330
OG0014274	XP_013644515.2, XP_048600911.1	evm.model.RL_1.1380
OG0014275	XP_048628068.1, XP_013719726.1, XP_013695875.1	evm.model.RL_1.1407
OG0014276	XP_013697766.1, XP_013719791.1, XP_048628067.1	evm.model.RL_1.1409
OG0014277	XP_013697331.1, XP_013719769.2	evm.model.RL_1.1412
OG0014278	XP_022575412.2, XP_048612990.1	evm.model.RL_1.1433
OG0014279	XP_013698386.1, XP_048628004.1, XP_013702791.2	evm.model.RL_1.1446
OG0014280	XP_013693747.1, XP_013699376.2	evm.model.RL_1.1486
OG0014281	XP_013645026.1, XP_013682818.1	evm.model.RL_1.1490
OG0014282	XP_013673069.1	evm.model.RL_1.1516.1.687c87ed
OG0014283	XP_013683958.1, XP_013683991.1	evm.model.RL_8.991
OG0014284	XP_013695838.1, XP_013640035.2	evm.model.RL_1.1529
OG0014285	XP_013643747.2, XP_013672427.2	evm.model.RL_1.1531
OG0014286	XP_013741035.1, XP_013749613.1	evm.model.RL_1.1567
OG0014287	XP_013749706.1, XP_048635721.1, XP_013749590.1	evm.model.RL_1.1585
OG0014288	XP_048612896.1, XP_013749545.1	evm.model.RL_1.1607
OG0014289	XP_013736349.2, XP_013653361.1	evm.model.RL_1.1623
OG0014290	XP_013733514.1, XP_013697910.1	evm.model.RL_1.1641
OG0014291	XP_013749566.2, XP_048631441.1, XP_022561017.1	evm.model.RL_1.1649
OG0014292	XP_048609099.1, XP_048632445.1	evm.model.RL_1.1680
OG0014293	XP_013675366.1, XP_013728176.1	evm.model.RL_1.1684
OG0014294	XP_013732352.2, XP_048635642.1, XP_022567241.1	evm.model.RL_1.1700
OG0014295	XP_022551634.1, XP_022575334.2	evm.model.RL_1.1716
OG0014296	XP_013732541.2, XP_022576084.1, XP_048630791.1	evm.model.RL_1.1734
OG0014297	XP_013651805.2, XP_048610475.1	evm.model.RL_6.944
OG0014298	XP_013662741.1, XP_022568315.1	evm.model.RL_1.1761
OG0014301	XP_013749360.2, XP_048635581.1, XP_013744113.1	evm.model.RL_1.1800
OG0014302	XP_048620785.1	evm.model.RL_4.3066
OG0014302	XP_048611944.1	evm.model.RL_1.2501
OG0014303	XP_048630740.1, XP_022576074.2, XP_013639911.2	evm.model.RL_1.1826
OG0014304	XP_013749338.2, XP_048637008.1, XP_048612911.1	evm.model.RL_1.1827
OG0014305	XP_048637009.1, XP_022575306.1, XP_013749337.2	evm.model.RL_1.1828
OG0014306	XP_013735869.2, XP_013688123.2	evm.model.RL_5.2052
OG0014307	XP_048634884.1, XP_013724582.1, XP_013672859.1	evm.model.RL_1.1849
OG0014308	XP_013720671.1, XP_022555304.1	evm.model.RL_1.1851
OG0014309	XP_013640856.2, XP_013720569.1	evm.model.RL_5.2040
OG0014310	XP_048635365.1, XP_013706788.2, XP_013667454.1	evm.model.RL_1.1888
OG0014311	XP_013648072.2, XP_048593877.1	evm.model.RL_1.1901
OG0014312	XP_013648080.1, XP_013641069.1	evm.model.RL_1.1906
OG0014313	XP_048635305.1, XP_013652624.1	evm.model.RL_1.1944.1.687c87ee
OG0014314	XP_048612526.1, XP_048635301.1, XP_013652621.2	evm.model.RL_1.1946
OG0014315	XP_013652614.1, XP_048628479.1, XP_013728656.1	evm.model.RL_1.1958.1.687c87ee
OG0014316	XP_013741972.2, XP_022556772.1	evm.model.RL_1.1970
OG0014317	XP_013673312.1, XP_048627858.1, XP_013652607.1	evm.model.RL_1.1971
OG0014318	XP_022555330.1, XP_048632497.1, XP_013673313.1, XP_013652606.1, XP_048629587.1	evm.model.RL_1.1973
OG0014319	XP_048626480.1, XP_013749288.2, XP_013640488.2	evm.model.RL_1.1999
OG0014320	XP_013749297.2, XP_048630335.1, XP_013693758.2	evm.model.RL_1.2008
OG0014321	XP_013697804.2, XP_048635282.1	evm.model.RL_1.2011
OG0014322	XP_013697805.1, XP_013749302.1, XP_048635283.1	evm.model.RL_1.2012
OG0014323	XP_048600411.1, XP_013674677.1	evm.model.RL_1.2072.1.687c87ef
OG0014324	XP_013743124.2, XP_048628225.1, XP_013692578.1	evm.model.RL_1.2057
OG0014325	XP_048630247.1, XP_013743126.2, XP_013686754.1	evm.model.RL_1.2056
OG0014326	XP_013743129.2, XP_048630243.1, XP_013692561.2	evm.model.RL_1.2050
OG0014327	XP_013743132.2, XP_013692560.2	evm.model.RL_1.2049
OG0014328	XP_022552585.1, XP_013651683.1	evm.model.RL_1.2093
OG0014329	XP_013698796.2, XP_013743097.1	evm.model.RL_1.2110
OG0014330	XP_022575257.1, XP_048635205.1, XP_013691329.1	evm.model.RL_1.2164
OG0014331	XP_022549122.2, XP_013736379.1	evm.model.RL_4.1652
OG0014332	XP_013741120.2, XP_022572316.1	evm.model.RL_1.2181
OG0014333	XP_013697855.1, XP_013749213.1	evm.model.RL_1.2194
OG0014334	XP_013714617.1, XP_013653055.1	evm.model.RL_1.2240
OG0014335	XP_013653043.1, XP_013750549.1	evm.model.RL_1.2255
OG0014337	XP_013677191.2, XP_013653027.1	evm.model.RL_1.2272
OG0014338	XP_013686816.2, XP_013742866.2	evm.model.RL_2.903
OG0014339	XP_013685440.2, XP_048629172.1, XP_013712235.1	evm.model.RL_1.2314
OG0014340	XP_022562910.1, XP_048592490.1	evm.model.RL_1.2331
OG0014341	XP_013685581.1, XP_048619154.1	evm.model.RL_1.2337
OG0014342	XP_013714889.3, XP_013640627.1	evm.model.RL_1.2338
OG0014343	XP_048607671.1, XP_013670351.2	evm.model.RL_1.2339
OG0014344	XP_013726536.2, XP_013662964.1	evm.model.RL_1.2367
OG0014345	XP_022560875.1, XP_013726520.1	evm.model.RL_1.2377
OG0014346	XP_013657063.1, XP_013732301.1	evm.model.RL_1.2414
OG0014347	XP_013657064.1, XP_013732314.1	evm.model.RL_1.2417
OG0014348	XP_013701868.1, XP_022570726.1	evm.model.RL_1.2427
OG0014349	XP_022556666.1, XP_022572342.2	evm.model.RL_1.2486
OG0014350	XP_048607065.1, XP_022572341.2	evm.model.RL_1.2484
OG0014351	XP_048607063.1, XP_013657091.2	evm.model.RL_1.2473.1.687c87ef
OG0014352	XP_013685095.1, XP_013736723.2	evm.model.RL_1.2619
OG0014353	XP_013652970.2, XP_048595601.1	evm.model.RL_1.3008
OG0014354	XP_013750386.1, XP_022575571.2	evm.model.RL_1.874
OG0014355	XP_022544324.2, XP_013652901.2	evm.model.RL_1.2562
OG0014356	XP_013728561.2, XP_013728563.3	evm.model.RL_1.2554
OG0014357	XP_013728564.1, XP_048593163.1	evm.model.RL_1.2553
OG0014358	XP_013652889.1, XP_013707168.2	evm.model.RL_1.2546
OG0014359	XP_022562741.1, XP_022544329.1	evm.model.RL_1.2544
OG0014360	XP_013652883.1, XP_048619449.1	evm.model.RL_1.2533
OG0014361	XP_013722937.1, XP_048632577.1	evm.model.RL_1.2510
OG0014362	XP_048632588.1, XP_013685100.2	evm.model.RL_1.2604
OG0014363	XP_013656863.1, XP_048618253.1	evm.model.RL_1.2765.1.687c87f0
OG0014364	XP_013648775.1, XP_013656714.2	evm.model.RL_1.2590
OG0014365	XP_022555422.1, XP_048632602.1	evm.model.RL_1.2668
OG0014366	XP_013706756.1, XP_013661420.1	evm.model.RL_1.2682.1.687c87f0
OG0014367	XP_013661421.1, XP_013707718.1	evm.model.RL_1.2694
OG0014368	XP_013670034.1, XP_048593210.1, XP_013665840.1, XP_013716144.2	evm.model.RL_1.2696
OG0014369	XP_013667124.2, XP_048618546.1	evm.model.RL_1.2697
OG0014370	XP_022562253.1, XP_013707650.2	evm.model.RL_2.2847
OG0014371	XP_013705690.1, XP_013729260.2	evm.model.RL_1.2709
OG0014372	XP_013656071.1, XP_022562027.1	evm.model.RL_4.3253
OG0014373	XP_048632612.1, XP_013736793.2	evm.model.RL_1.2729
OG0014374	XP_013641132.2, XP_013711961.1	evm.model.RL_5.644
OG0014375	XP_013742666.1, XP_013707778.2	evm.model.RL_1.2776
OG0014376	XP_048607117.1, XP_013736847.2	evm.model.RL_1.2785
OG0014377	XP_013705127.1, XP_013746574.1	evm.model.RL_1.2790
OG0014378	XP_013736831.2, XP_048607121.1	evm.model.RL_1.2818
OG0014379	XP_013656065.1, XP_022571499.1	evm.model.RL_5.2406
OG0014380	XP_013736822.2, XP_013681926.2	evm.model.RL_1.2844
OG0014381	XP_013642066.2, XP_013724943.2	evm.model.RL_5.2539
