Orthogroup	Brassica_napus	Capsella_rubella
OG0015950	XP_048618165.1, XP_013644186.2	XP_006279873.2
OG0015951	XP_013660760.2, XP_013724370.1	XP_006280150.1
OG0015952	XP_048591236.1, XP_048618156.1	XP_006281739.1
OG0015953	XP_013644295.1, XP_013663331.2	XP_006279966.1
OG0015954	XP_022565820.2, XP_048598204.1	XP_006286713.1
OG0015955	XP_013722555.1, XP_048624718.1	XP_006287094.1
OG0015956	XP_048603038.1, XP_013695931.2	XP_006289396.1, XP_006279172.2
OG0015957	XP_022572669.2, XP_013727413.1	XP_006287632.1
OG0015958	XP_013666053.1, XP_013667882.1	XP_023637516.1
OG0015959	XP_013746765.1, XP_013715383.2	XP_006286677.1
OG0015961	XP_022543501.2, XP_013644260.1	XP_006280608.1
OG0015962	XP_013717219.2, XP_013646117.1, XP_048598659.1	XP_006305130.1
OG0015963	XP_013644266.2, XP_013644265.3	XP_006280492.2
OG0015964	XP_013684188.1, XP_013715178.1	XP_006286559.1
OG0015965	XP_048624171.1, XP_022555072.2, XP_048598535.1	XP_006288953.1
OG0015966	XP_013718974.1, XP_013676132.2	XP_006288259.1
OG0015967	XP_013728506.2, XP_048598545.1	XP_006287574.1
OG0015968	XP_013728499.1, XP_013715261.3	XP_023636197.1
OG0015969	XP_013715285.2, XP_013728474.1	XP_006287311.1
OG0015970	XP_013728525.1, XP_013715270.2	XP_023636438.1
OG0015971	XP_013715689.2, XP_013728514.1	XP_006287867.1
OG0015972	XP_013715256.2, XP_013728477.1	XP_006288437.1
OG0015973	XP_013724025.1, XP_048607768.1, XP_048626713.1	XP_006287504.1
OG0015974	XP_022549396.2, XP_013736638.2	XP_006287273.1
OG0015975	XP_048623218.1, XP_013715573.2	XP_006287086.1
OG0015976	XP_013737858.1, XP_013715269.1	XP_006288997.1
OG0015977	XP_048609055.1, XP_013736295.2	XP_023642184.1
OG0015978	XP_013737846.1, XP_013715203.2	XP_006287996.1
OG0015979	XP_013715174.2, XP_013737842.1	XP_006289209.1
OG0015980	XP_013724303.2, XP_013678542.1	XP_006288222.1
OG0015981	XP_013715563.1, XP_048623237.1	XP_006286934.1
OG0015982	XP_022563623.1, XP_013731233.2	XP_006306528.1
OG0015983	XP_013729419.1, XP_022549368.2	XP_006286816.1
OG0015984	XP_013724541.2, XP_022554207.1	XP_006286376.1
OG0015985	XP_048624276.1, XP_022554201.1	XP_023635795.1
OG0015986	XP_013647249.1, XP_013647313.2	XP_006289278.1
OG0015987	XP_013643778.2, XP_013644009.2	XP_023635959.1
OG0015988	XP_013647248.2, XP_013647315.2	XP_006290118.1
OG0015989	XP_013675355.3, XP_013699926.2	XP_006288877.2
OG0015990	XP_013703786.1, XP_013643733.2	XP_006289879.1
OG0015991	XP_048628808.1, XP_013643724.2, XP_013707694.1	XP_006288736.1
OG0015992	XP_013647224.2, XP_013659138.1	XP_006288885.1
OG0015993	XP_013643706.2, XP_013676037.1	XP_006287508.1
OG0015994	XP_013647220.2, XP_013667377.1	XP_006289241.1
OG0015995	XP_013700432.1, XP_013678101.2	XP_023636511.1
OG0015996	XP_013711571.2, XP_048591060.1	XP_006287156.1
OG0015997	XP_013643427.2, XP_013710957.2	XP_023635780.1
OG0015998	XP_013660994.3, XP_013724658.2	XP_006288304.1
OG0015999	XP_048604302.1, XP_013700472.2	XP_023636490.1
OG0016000	XP_013700600.1, XP_013675368.2	XP_006289749.1
OG0016001	XP_013724645.1, XP_013659172.2	XP_006287298.1
OG0016002	XP_013643469.2, XP_022543373.2	XP_006287134.1
OG0016003	XP_022543370.2, XP_022562885.1	XP_006287442.1
OG0016004	XP_013661046.2, XP_013724620.2	XP_006287966.1
OG0016005	XP_013661775.1, XP_013702966.1	XP_023641109.1
OG0016006	XP_013643504.2, XP_022543363.1	XP_023635755.1
OG0016007	XP_013736870.2, XP_013643507.2	XP_023636299.1
OG0016008	XP_022563954.1, XP_013736893.2	XP_006287854.1
OG0016009	XP_013672930.1, XP_013672929.1	XP_006287921.1
OG0016010	XP_048632659.1, XP_048617972.1	XP_023636206.1
OG0016011	XP_013706615.2, XP_013736976.2	XP_006282075.1
OG0016012	XP_013736978.1, XP_013703764.1	XP_006292961.1
OG0016013	XP_048602821.1, XP_048602799.1	XP_006281903.1
OG0016014	XP_022572403.2, XP_048632663.1, XP_013724254.1	XP_006280363.1
OG0016015	XP_048595416.1, XP_013677641.2	XP_006280383.1
OG0016016	XP_048632677.1, XP_022562784.1	XP_023642235.1
OG0016017	XP_013749331.1, XP_013661100.1	XP_006279662.1
OG0016018	XP_013723394.2, XP_048607586.1	XP_006280451.1
OG0016019	XP_013723450.1, XP_013731369.1	XP_006280595.1
OG0016020	XP_048607570.1, XP_022544196.2	XP_006282034.1
OG0016021	XP_022543464.2, XP_013642173.1	XP_006279913.1
OG0016022	XP_048607564.1, XP_048637839.1	XP_006282174.1
OG0016023	XP_013642901.2, XP_048607555.1	XP_006280331.1
OG0016024	XP_013721107.2, XP_013642903.2	XP_006279581.1
OG0016025	XP_013642918.2, XP_013721077.1	XP_023633456.1
OG0016026	XP_013647028.1, XP_013721071.1	XP_006281155.2
OG0016027	XP_013696510.2, XP_013661198.2	XP_006280287.1
OG0016028	XP_048625774.1, XP_013661205.2	XP_023641077.1
OG0016029	XP_013683468.2	XP_006281858.1
OG0016030	XP_013742962.2	XP_023633592.1
OG0016031	XP_013716768.2, XP_013671820.1	XP_006279969.1
OG0016032	XP_013671821.1, XP_022549038.2	XP_023636575.1
OG0016033	XP_013716605.2, XP_013671815.1	XP_023643469.1
OG0016034	XP_048598928.1, XP_013671806.2	XP_023633596.1
OG0016035	XP_013716577.1, XP_013722221.1	XP_023638494.1
OG0016036	XP_013683764.1, XP_013682941.2	XP_006279807.1
OG0016037	XP_013663014.3, XP_022564124.1	XP_023638335.1
OG0016038	XP_013663007.2, XP_022546783.2	XP_006291123.1
OG0016039	XP_022572434.2	XP_006292378.1
OG0016040	XP_013737033.2, XP_013721796.1	XP_006291871.1
OG0016041	XP_013642677.2, XP_048601925.1	XP_006290467.2
OG0016042	XP_013646935.1, XP_013730636.1	XP_006291327.1
OG0016043	XP_022563238.2, XP_048596972.1	XP_023637888.1
OG0016044	XP_048622066.1, XP_048596969.1	XP_023638510.1
OG0016045	XP_048619499.1, XP_048632698.1	XP_006290734.1
OG0016046	XP_013737019.2, XP_022561990.2	XP_006290947.1
OG0016047	XP_013743406.1, XP_013642376.1	XP_006292229.1
OG0016048	XP_048638536.1	XP_006292362.2
OG0016049	XP_022543199.1, XP_013718223.1	XP_006290272.1
OG0016050	NP_001303154.1, NP_001303079.1	XP_006288106.1
OG0016051	XP_013718141.1, XP_022548439.1	XP_006291319.2
OG0016052	XP_013746278.2, XP_013642426.2	XP_006291302.1
OG0016053	XP_022566782.1, XP_013642423.2	XP_006290921.1
OG0016054	XP_013732701.2, XP_013642432.2	XP_006290867.1
OG0016055	XP_022569563.2, XP_048596011.1	XP_006306611.1
OG0016056	XP_013727073.2, XP_013724867.1	XP_023638333.1
OG0016057	XP_013725127.2, XP_013724820.1	XP_006291353.1
OG0016058	XP_013725149.1, XP_013724855.1	XP_006290702.2
OG0016059	XP_048608821.1, XP_013672150.2	XP_006293335.2
OG0016060	XP_022548851.2, XP_048621443.1	XP_006291924.1
OG0016061	XP_013737733.2, XP_022548848.1	XP_006290533.1
OG0016062	XP_013647031.2, XP_013718909.1	XP_006281131.1
OG0016063	NP_001303116.1, XP_048608827.1, XP_022543200.1	XP_006290943.1
OG0016064	XP_013705068.1, XP_048620466.1, XP_048627396.1	XP_006291484.1
OG0016065	XP_048638602.1, XP_013705073.2	XP_006292360.1
OG0016066	XP_013685289.2, XP_013706787.3	XP_006290330.1
OG0016067	XP_013703716.2, XP_013642616.2	XP_006291392.1
OG0016068	XP_013642629.2, XP_048606747.1	XP_006291372.1
OG0016069	XP_048638615.1, XP_013642634.2	XP_006290614.1
OG0016070	XP_022543554.2, XP_013748392.1	XP_006290929.1
OG0016071	XP_013642658.2, XP_013748411.1	XP_006291228.1
OG0016072	XP_013748507.2, XP_013731684.1	XP_006291809.1
OG0016073	XP_013748549.2, XP_048606734.1	XP_006290796.2
OG0016074	XP_013731617.1, XP_013748562.1	XP_006291717.1
OG0016075	XP_013748569.2, XP_013731614.1	XP_006291796.1
OG0016076	XP_013710293.1, XP_013731604.2, XP_013665772.1	XP_006290793.1
OG0016077	XP_013642590.2, XP_013647828.1	XP_006293113.1
OG0016078	XP_013647840.1, XP_013642580.3	XP_006291711.1
OG0016079	XP_013711390.2, XP_013669099.2	XP_006290336.1
OG0016080	XP_013708286.1, XP_048600052.1	XP_006291907.1
OG0016081	XP_013668356.2, XP_013646896.2	XP_006293346.2
OG0016082	XP_013641310.1, XP_013642513.2	XP_006291005.1
OG0016083	XP_013645195.2, XP_022543951.1	XP_023637960.1
OG0016084	XP_013646954.1, XP_022565345.2	XP_006293067.1
OG0016085	XP_048607481.1, XP_048590803.1	XP_006291786.1
OG0016086	XP_013661402.2, XP_013706092.1	XP_023639232.1
OG0016087	XP_013661398.1, XP_013707779.1	XP_006290563.1
OG0016088	XP_048625055.1, XP_013667523.2	XP_006293246.1
OG0016089	XP_048628472.1, XP_048590795.1, XP_048608910.1	XP_006291823.1
OG0016090	XP_013750688.1, XP_013750739.2	XP_006290991.1
OG0016091	XP_013695805.2, XP_048594340.1	XP_006305036.1
OG0016092	XP_013731628.1, XP_013649126.1	XP_006300327.1
OG0016093	XP_013707145.1, XP_048616134.1	XP_006300710.2
OG0016094	XP_013715942.1, XP_013701507.1	XP_006300427.1
OG0016095	XP_013703037.2, XP_013649297.2	XP_006302748.2
OG0016096	XP_013701854.2, XP_013674147.2	XP_006300867.1
OG0016097	XP_048591996.1, XP_048617106.1	XP_006300957.1
OG0016098	XP_013698721.1, XP_048592001.1	XP_006302215.1
OG0016099	XP_048632352.1, XP_013695376.1	XP_006298543.1
OG0016100	XP_022551776.2, XP_013689470.2	XP_023642979.1
OG0016101	XP_013747041.1, XP_013689511.2	XP_006301605.1
OG0016102	XP_022560766.2, XP_022544845.2	XP_006301711.1
OG0016103	XP_048592009.1, XP_013698902.2	XP_006301413.1
OG0016104	XP_013702653.2, XP_022544847.2	XP_023643054.1
OG0016105	XP_048614181.1, XP_013724739.2	XP_006301179.1
OG0016106	XP_013649355.2, XP_022560436.2	XP_023642848.1
OG0016107	XP_048617205.1, XP_013649363.2	XP_006301926.1
OG0016108	XP_013701623.1, XP_013649362.2	XP_006301944.1
OG0016109	XP_013649374.2, XP_013703081.2	XP_023643282.1
OG0016110	XP_013700855.2, XP_013652328.1	XP_006301543.2
OG0016111	XP_013668479.1, XP_013690105.2	XP_023644188.1
OG0016112	XP_013728847.2, XP_013701072.2	XP_006301787.2
OG0016113	XP_013646807.2	XP_006302832.1
OG0016114	XP_013642191.2, XP_013725756.1	XP_023643703.1
OG0016115	XP_013725759.1, XP_013642202.1	XP_006302346.2
OG0016116	XP_013649231.1, XP_013743710.1	XP_006300442.1
OG0016117	XP_013674405.1, XP_048629366.1, XP_013674469.1	XP_006289474.2
OG0016118	XP_048592081.1, XP_013701597.1	XP_023643131.1
OG0016119	XP_013699320.2	XP_006302234.1
OG0016120	XP_048592096.1, XP_048617283.1	XP_006301021.1
OG0016121	XP_013702587.2, XP_048617290.1	XP_006302749.1
OG0016122	XP_048613024.1, XP_013729264.2	XP_006302594.2
OG0016123	XP_048613025.1, XP_048604381.1	XP_006300353.1
OG0016124	XP_048592116.1, XP_013702174.1	XP_006301271.1
OG0016125	XP_022544885.2, XP_013698993.1	XP_006302759.1
OG0016126	XP_013700745.1, XP_013649462.1	XP_006301286.1
OG0016127	XP_013702716.1, XP_013649480.1	XP_006302123.1
OG0016128	XP_013649488.1, XP_013676404.1	XP_006301999.1
OG0016129	XP_013649487.1, XP_013674786.1	XP_006302624.1
OG0016130	XP_048604388.1, XP_013707997.2	XP_006302181.1
OG0016131	XP_013649495.1, XP_013676398.1	XP_006301552.1
OG0016132	XP_013649498.1, XP_013676395.1	XP_006301758.1
OG0016133	XP_048592127.1, XP_013676394.1	XP_006302817.2
OG0016134	XP_048617315.1, XP_048592132.1	XP_023643631.1
OG0016135	XP_013676389.1, XP_013649505.1	XP_023643004.1
OG0016136	XP_013729741.1, XP_013691606.2	XP_006302242.1
OG0016137	XP_013693900.1, XP_013714660.1, XP_048630563.1	XP_006301526.1
OG0016138	XP_013650006.1, XP_013696008.3	XP_006302085.1
OG0016139	NP_001303108.1, XP_013650010.2	XP_006300833.1
OG0016140	XP_013696073.2, XP_048617501.1	XP_023643877.1
OG0016141	XP_013648689.2, XP_013664476.1	XP_006300478.1
OG0016142	XP_013693778.1, XP_048626325.1, XP_013684225.2	XP_006302296.1
OG0016143	NP_001302748.1, XP_013681349.2	XP_006302722.1
OG0016144	XP_013650042.2, XP_013660926.1	XP_006300985.1
OG0016145	XP_022571466.1, XP_048593640.1	XP_006302725.2
OG0016146	XP_048591725.1, XP_013681515.1	XP_006302409.1
OG0016147	XP_013648737.1, XP_048592278.1, XP_048617463.1	XP_006301699.1
OG0016148	XP_048592272.1, XP_013723519.1	XP_006302191.1
OG0016149	XP_013717819.1, XP_013723466.1	XP_006302126.1
OG0016150	XP_013717857.1, XP_013723495.1	XP_006302985.1
OG0016151	XP_013722946.1, XP_013736761.2	XP_006296676.1
OG0016152	XP_013717824.1, XP_022559752.1	XP_006302504.2
OG0016153	XP_013717962.1, XP_022560716.1	XP_006302723.1
OG0016154	XP_013717915.2, XP_013701729.1	XP_006301133.1
OG0016155	XP_013717913.1, XP_013701728.2	XP_006300748.1
OG0016156	XP_013717850.2, XP_048592255.1	XP_006301582.1
OG0016157	XP_048592254.1, XP_013701682.2	XP_006301726.1
OG0016158	XP_013717917.1, XP_013702030.1	XP_006301774.1
OG0016159	XP_013703041.1, XP_013717977.1	XP_006300534.1
OG0016160	XP_013717898.2, XP_013702361.1	XP_023643486.1
OG0016161	XP_048603662.1, XP_013718646.1	XP_006302682.2
OG0016162	XP_013699300.1, XP_013717822.2	XP_006300664.1
OG0016163	XP_013717939.2, XP_048592229.1	XP_006302664.2
OG0016164	XP_013667428.2, XP_013675880.2	XP_006305539.1
OG0016165	XP_048617416.1, XP_013649899.1	XP_006302113.1
OG0016166	XP_048592226.1, XP_013701189.1	XP_006301007.1
OG0016167	XP_013702524.2, XP_013649904.1	XP_006300472.1
OG0016168	XP_013700809.2, XP_013649915.2	XP_006302145.1
OG0016169	XP_013649933.1, XP_013698898.1	XP_006303106.2
OG0016170	XP_013649937.1, XP_022560727.2	XP_006300780.1
OG0016171	XP_013682519.1, XP_013648876.2	XP_006302167.1
OG0016172	XP_013700642.1, XP_013649952.2	XP_006302858.2
OG0016173	XP_013682511.1, XP_013648874.1	XP_006302127.1
OG0016174	XP_013743340.1, XP_013682506.1	XP_006300319.1
OG0016175	XP_013726495.1, XP_013676738.2	XP_023643491.1
OG0016176	XP_013726458.1, XP_013674872.2	XP_006301886.1
OG0016177	XP_048592205.1, XP_048617405.1	XP_006300775.1
OG0016178	XP_013652410.1	XP_023644181.1
OG0016179	XP_048617380.1, XP_013649751.1	XP_006300809.1
OG0016180	XP_013649716.2, XP_013649754.2	XP_006302473.1
OG0016181	XP_013737876.1, XP_013676732.1	XP_006300406.1
OG0016182	XP_013649686.1, XP_013708299.1	XP_023643967.1
OG0016183	XP_048592178.1, XP_022567488.1	XP_006303017.1
OG0016184	XP_048592174.1, XP_022559903.1, XP_013674946.1, XP_048602830.1	XP_006301055.1
OG0016185	XP_048615995.1, XP_048591756.1	XP_006301136.1
OG0016186	XP_013676702.2, XP_013676656.2	XP_006302279.1
OG0016187	XP_022560244.2, XP_013649631.1	XP_006301843.1
OG0016188	XP_013702429.2, XP_048616001.1	XP_023643669.1
OG0016189	XP_013695439.1, XP_013676607.1	XP_006300819.2
OG0016190	XP_013676609.1, XP_013695456.2	XP_006302323.1
OG0016191	XP_013649598.1, XP_013701894.1	XP_006302297.1
OG0016192	XP_013719825.1, XP_013676617.1	XP_023643041.1
OG0016193	XP_013702669.1, XP_013649599.1	XP_023643723.1
OG0016194	XP_013648830.2, XP_048616019.1	XP_006301850.1
OG0016195	XP_048617345.1, XP_022571515.2	XP_023643248.1
OG0016196	XP_013743336.2, XP_048604540.1	XP_006300604.1
OG0016197	XP_013649556.1, XP_013702100.1	XP_006301970.1
OG0016198	XP_013649555.1, XP_013702017.1	XP_006300448.1
OG0016199	XP_013737428.1, XP_048603376.1	XP_006301635.2
OG0016200	XP_048617548.1, XP_013650112.2	XP_006300371.1
OG0016201	XP_013648643.2, XP_048616305.1	XP_006301680.1
OG0016202	XP_013650111.2, XP_048617552.1	XP_006302038.1
OG0016203	XP_013676913.1, XP_013650106.1	XP_006301930.1
OG0016204	XP_048628313.1, XP_013676889.1, XP_013674907.1	XP_006302939.1
OG0016205	XP_013648610.2, XP_013701610.1	XP_023643482.1
OG0016206	XP_048617593.1, XP_048592407.1	XP_006301270.1
OG0016207	XP_013725918.3, XP_048628926.1, XP_013676921.2	XP_006301911.1
OG0016208	XP_013714904.2, XP_048612102.1, XP_048604027.1	XP_006302990.1
OG0016209	XP_022544683.1, XP_013646722.1	XP_006291145.1
OG0016210	XP_013682286.1, XP_013652059.1	XP_006301426.1
OG0016211	XP_013648557.1, XP_013678620.1	XP_006301858.2
OG0016212	XP_013711464.1, XP_048592444.1	XP_023642836.1
OG0016213	XP_048617627.1, XP_013712176.2	XP_006301202.1
OG0016214	XP_013648762.1, XP_048616342.1	XP_006301745.1
OG0016215	XP_022544677.1, XP_048615783.1	XP_006301408.1
OG0016216	XP_013725655.1, XP_048633364.1	XP_006301222.1
OG0016217	XP_013678635.2, XP_013648536.1	XP_023644166.1
OG0016218	XP_048635886.1, XP_013685639.2	XP_023642511.1
OG0016220	XP_013668256.1, XP_013749877.2	XP_006299370.1
OG0016221	XP_013673219.2, XP_048602832.1	XP_006297464.1
OG0016222	XP_013737765.1, XP_013749812.1	XP_006298657.1
OG0016223	XP_048593168.1, XP_022564045.1	XP_006298908.1
OG0016224	XP_048595676.1, XP_013722644.1	XP_006297053.1
OG0016225	XP_048635837.1, XP_048613091.1	XP_006298198.2
OG0016226	XP_013643852.2, XP_013673275.2	XP_006297276.1
OG0016227	XP_013673289.2, XP_013675782.1, XP_022558762.1, XP_022576103.1	XP_023642679.1
OG0016228	XP_022550953.1, XP_013644645.1	XP_006298693.1
OG0016229	XP_013684863.1, XP_022572145.1	XP_006297516.1
OG0016230	XP_013693513.2, XP_048612988.1	XP_006298294.1
OG0016231	XP_013702137.2, XP_013693105.1	XP_023642045.1
OG0016232	XP_013702328.1, XP_048612962.1	XP_006297621.1
OG0016233	XP_013680893.2, XP_048600836.1	XP_023642622.1
OG0016234	XP_013673076.1, XP_022543648.2	XP_006298773.1
OG0016235	XP_013703042.2, XP_013698115.1	XP_006297092.1
OG0016236	XP_013749735.2, XP_013697263.1	XP_023642070.1
OG0016237	XP_013697951.1, XP_013749730.2	XP_006299403.2
OG0016238	XP_013687291.1, XP_013749729.1	XP_023642791.1
OG0016239	XP_013690667.1, XP_013640032.1	XP_006298435.1
OG0016240	XP_013749616.1, XP_013749727.2	XP_006298114.1
OG0016241	XP_013722728.2	XP_006301849.1
OG0016242	XP_013749589.1, XP_048630764.1, XP_013749703.1	XP_006298642.2
OG0016243	XP_013686761.1, XP_048602148.1	XP_006297499.1
OG0016244	XP_013690529.1, XP_048594773.1	XP_006298985.2
OG0016245	XP_048635713.1, XP_013697216.2	XP_006297320.1
OG0016246	XP_013749550.1, XP_013696889.2	XP_006296968.1
OG0016247	XP_048594759.1, XP_013692644.1	XP_006298187.1
OG0016248	XP_048594751.1, XP_013687447.1	XP_006297126.1
OG0016249	XP_022547642.1, XP_013693997.1	XP_006297573.1
OG0016250	XP_013684876.1, XP_013736355.2	XP_023641163.1
OG0016251	XP_022551923.2, XP_022543395.2	XP_023642752.1
OG0016252	XP_048609098.1, XP_048632443.1	XP_023642482.1
OG0016253	XP_048635660.1, XP_013639965.1, XP_013719105.2	XP_006298439.1
OG0016254	XP_013718760.1, XP_048635638.1, XP_022575344.1	XP_006297912.1
OG0016255	XP_013686000.2, XP_048614410.1, XP_022575340.1	XP_006299635.1
OG0016256	XP_013688301.2, XP_013718751.1	XP_006299483.1
OG0016257	XP_048635628.1, XP_022551633.1	XP_006297248.1
OG0016258	XP_013685977.3, XP_048635626.1, XP_013685971.2	XP_006296830.1
OG0016259	XP_013749404.2, XP_022560457.1	XP_006296982.1
OG0016260	XP_048632455.1, XP_013655115.1	XP_006296923.1
OG0016261	XP_013710105.1, XP_013747114.1	XP_023642645.1
OG0016262	XP_013749368.2, XP_048635583.1, XP_013744106.1	XP_006297125.1
OG0016263	XP_022547589.1, XP_013705607.1	XP_023641591.1
OG0016264	XP_013692173.1	XP_023641762.1
OG0016265	XP_048634888.1, XP_048630712.1, XP_048612537.1	XP_006296813.2
OG0016267	XP_013720576.1, XP_013684926.1	XP_006297934.1
OG0016268	XP_013675057.2, XP_013665746.1	XP_006300009.1
OG0016269	XP_048593915.1, XP_013648071.1	XP_006298467.1
OG0016270	XP_013667463.1, XP_013675692.1	XP_006298144.1
OG0016271	XP_013641048.2, XP_013648082.1	XP_006298503.1
OG0016272	XP_013703622.1, XP_013703936.1	XP_006297840.1
OG0016273	XP_013714547.1, XP_013708678.1	XP_006301825.2
OG0016274	XP_013640674.2, XP_013678562.2	XP_023642200.1
OG0016275	XP_013678563.1, XP_013730063.2	XP_006300184.1
OG0016276	XP_013697850.1, XP_013749292.2, XP_048630330.1	XP_006298014.2
OG0016277	XP_013714344.1, XP_013657048.1	XP_006298736.1
OG0016278	XP_013674639.1, XP_013701369.2	XP_006298779.1
OG0016279	XP_048635249.1, XP_048628227.1, XP_013692581.1	XP_023641610.1
OG0016281	XP_013685457.1, XP_013743096.1	XP_006298384.1
OG0016282	XP_048628872.1, XP_013736779.1, XP_013687640.1	XP_006300112.1
OG0016283	XP_022566746.1, XP_013751589.3	XP_006299103.1
OG0016284	XP_013717698.1, XP_022544396.1	XP_006297409.1
OG0016285	XP_013674162.2, XP_013746854.1	XP_006298479.1
OG0016286	XP_013650561.1, XP_013732044.1, XP_013708546.1, XP_013681389.1	XP_006298839.1
OG0016287	XP_013746510.2, XP_013752049.2	XP_006300091.1
OG0016288	XP_048592588.1	XP_006299507.1
OG0016289	XP_013728753.2, XP_013748888.1	XP_006297731.1
OG0016290	XP_048592497.1, XP_013703494.2	XP_006298381.2
OG0016291	XP_013687448.1, XP_013728714.2	XP_006296868.1
OG0016292	XP_013640633.1, XP_013703743.1	XP_023642742.1
OG0016293	XP_013749122.1, XP_013733017.1	XP_006296723.1
OG0016294	XP_013747099.2, XP_013690452.1	XP_023640685.1
OG0016295	XP_013657056.3, XP_013744773.3	XP_006297261.2
OG0016296	XP_022564826.2, XP_013731132.1, XP_013731694.1	XP_006298195.1
OG0016297	XP_013689249.2, XP_013727282.1	XP_023642816.1
OG0016298	XP_048593180.1, XP_013702394.2	XP_006298576.1
OG0016299	XP_013698908.1, XP_013661797.2	XP_006299254.1
OG0016300	XP_013736772.3, XP_022555410.1	XP_006297093.2
OG0016301	XP_013707038.1, XP_048593173.1	XP_006299911.1
OG0016302	XP_013703561.1	XP_006279403.1
OG0016303	XP_048603487.1, XP_048610072.1	XP_023637992.1
OG0016304	XP_013736720.3, XP_048607090.1	XP_006300140.1
OG0016305	XP_013736745.2, XP_013685125.1	XP_006298227.1
OG0016306	XP_048632581.1, XP_013685130.1	XP_006297841.1
OG0016307	XP_013706655.1, XP_048595544.1	XP_023642147.1
OG0016308	XP_022551176.1, XP_013701410.1	XP_006293074.1
OG0016309	XP_013736716.2, XP_022555420.1	XP_006297649.1
OG0016310	XP_013736709.1, XP_022555424.1	XP_006297717.1
OG0016311	XP_013736708.1, XP_022555425.1	XP_006298824.1
OG0016312	XP_013736707.2, XP_022556757.2	XP_006297152.1
OG0016313	XP_013741177.1, XP_013736705.2	XP_006298449.1
