Orthogroup	Brassica_napus	Conringia_planisiliqua
OG0013825	XP_013731226.2, XP_048597615.1	CP7_g46015_DN3_SP0_c.t1
OG0013826	XP_013744574.2, XP_013646659.2	CP7_g46014_DN3_SP8_c.t1
OG0013828	XP_048622385.1, XP_013680655.1	CP7_g46005_DN3_SP0_c.t1
OG0013830	XP_013641738.2, XP_013723357.2	CP7_g45962_DN3_SP8_c.t1
OG0013831	XP_048614187.1, XP_013641817.2	CP7_g45931_DN3_SP8_c.t1
OG0013832	XP_013683012.2	CP7_g45945_DN3_SP2_c.t1
OG0013833	XP_013664594.2, XP_048597601.1	CP7_g45951_DN2_SP0_c.t1
OG0013834	XP_013683005.1, XP_048594084.1	CP7_g45953_DN3_SP0_c.t1
OG0013835	XP_013646687.2, XP_013723298.3	CP7_g45917_DN3_SP6_c.t1
OG0013836	XP_013641833.1, XP_013723266.2	CP7_g45895_DN3_SP0_c.t1
OG0013837	XP_013660247.1, XP_048621084.1, XP_048622865.1	CP7_g45845_DN3_SP5_c.t1
OG0013838	XP_013728120.1, XP_013657231.2	CP7_g45841_DN3_SP8_c.t1
OG0013839	XP_013728146.2	CP7_g45840_DN3_SP8_c.t1
OG0013840	XP_013695347.1, XP_048638441.1	CP7_g45832_DN3_SP1_c.t1
OG0013841	XP_048594055.1, XP_048622417.1	CP7_g45827_DN3_SP0_c.t1
OG0013842	XP_013741512.2, XP_013746622.1	CP7_g45817_DN3_SP3_c.t1
OG0013843	XP_013697795.1	CP7_g45798_DN3_SP8_c.t1
OG0013844	XP_013746553.1, XP_048594051.1	CP7_g45795_DN3_SP6_c.t1
OG0013846	XP_048592764.1, XP_013707275.2	CP7_g45774_DN3_SP8_c.t1
OG0013847	XP_048618420.1, XP_013685424.1	CP7_g45760_DN3_SP1_c.t1
OG0013848	XP_013737925.2, XP_013727429.1	CP7_g45714_DN3_SP8_c.t1
OG0013849	XP_013717673.2, XP_022543057.2	CP7_g45689_DN3_SP4_c.t1
OG0013850	XP_013742040.2, XP_013642268.2	CP7_g45670_DN3_SP2_c.t1
OG0013851	XP_013671974.1, XP_048638516.1	CP7_g45644_DN3_SP4_c.t1
OG0013853	XP_013642335.2, XP_013671985.1	CP7_g45636_DN3_SP8_c.t1
OG0013854	XP_013646848.2, XP_013693131.1	CP7_g45624_DN2_SP0_c.t1
OG0013856	XP_013642357.2, XP_013693351.1	CP7_g45612_DN3_SP0_c.t1
OG0013857	XP_048612752.1, XP_013642365.2	CP7_g45604_DN3_SP8_c.t1
OG0013858	XP_013696271.1, XP_013748578.1	CP7_g45580_DN3_SP0_c.t1
OG0013859	XP_013730482.2, XP_013722055.2	CP7_g45509_DN3_SP8_c.t1
OG0013860	XP_048596930.1, XP_013697740.1	CP7_g45508_DN3_SP3_c.t1
OG0013861	XP_048614746.1, XP_013725974.2	CP7_g45506_DN3_SP8_c.t1
OG0013862	XP_022558177.2, XP_013725939.1	CP7_g45505_DN1_SP5_c.t1
OG0013863	XP_048593994.1, XP_013708229.1	CP7_g45445_DN3_SP6_c.t1
OG0013864	XP_022552060.2, XP_013662853.1	CP7_g45382_DN3_SP2_c.t1
OG0013865	XP_022546731.1, XP_013662855.3	CP7_g45380_DN3_SP8_c.t1
OG0013866	XP_048596874.1, XP_013695145.1	CP7_g45351_DN3_SP0_c.t1
OG0013867	XP_013651571.2, XP_013690515.1	CP7_g45320_DN3_SP8_c.t1
OG0013868	XP_048618631.1, XP_013653289.2	CP7_g45319_DN3_SP8_c.t1
OG0013869	XP_048593960.1	CP7_g45316_DN3_SP0_c.t1
OG0013870	XP_048596234.1, XP_013655624.1	CP7_g45299_DN3_SP4_c.t1
OG0013871	XP_013698191.1, XP_013642076.1	CP7_g45288_DN3_SP8_c.t1
OG0013872	XP_013657177.1, XP_013657109.1	CP7_g45262_DN3_SP7_c.t1
OG0013873	XP_048606773.1, XP_013657110.1	CP7_g45260_DN3_SP6_c.t1
OG0013874	XP_048612901.1, XP_048596574.1	CP7_g45245_DN3_SP8_c.t1
OG0013875	XP_013662566.1, XP_013659691.1	CP7_g45184_DN3_SP0_c.t1
OG0013876	XP_013702229.2, XP_013751828.1	CP9_g28318_DN3_SP1_c.t1
OG0013877	XP_013657011.3, XP_048593928.1	CP7_g45163_DN3_SP7_c.t1, CP12_g31574_DN2_SP0_c.t1
OG0013878	XP_048618407.1, NP_001302781.1	CP7_g45151_DN3_SP8_c.t1
OG0013879	XP_048599172.1, XP_048616498.1	CP1_g38748_DN3_SP4_c.t1
OG0013880	XP_013739188.1, XP_048600097.1	CP19_g18210_DN3_SP6_c.t1
OG0013881	XP_048597619.1, XP_013690707.2, XP_013644217.2, XP_013737983.1	CP19_g18195_DN3_SP3_c.t1
OG0013882	XP_022550451.2, XP_022572396.2	CP19_g18178_DN2_SP0_c.t1
OG0013883	XP_013671229.2, XP_013739415.1	CP19_g18177_DN3_SP8_c.t1
OG0013884	XP_013671251.2, XP_013739546.2	CP19_g18159_DN3_SP0_c.t1
OG0013885	XP_013739689.2, XP_013641389.3	CP19_g18137_DN3_SP0_c.t1
OG0013886	XP_022548389.2, XP_022549932.2	CP19_g18132_DN3_SP5_c.t1
OG0013887	XP_013736643.1, XP_022550355.1	CP19_g18129_DN3_SP0_c.t1
OG0013888	XP_013706549.2, XP_013670673.1	CP5_g745_DN3_SP0_c.t1
OG0013889	XP_013747050.2, XP_013747056.2	CP16_g55276_DN3_SP8_c.t1
OG0013890	XP_013687705.2, XP_013743938.1	CP16_g55227_DN2_SP4_c.t1
OG0013891	XP_013687254.2, XP_013743936.1	CP16_g55228_DN3_SP5_c.t1
OG0013892	XP_013664037.2, XP_022563871.2	CP16_g55222_DN3_SP7_c.t1
OG0013893	XP_013660112.1, XP_013666480.1	CP5_g700_DN3_SP6_c.t1
OG0013894	XP_013660042.2, XP_013690794.1	CP16_g55195_DN3_SP6_c.t1
OG0013895	XP_048612377.1, XP_022573904.2	CP16_g55193_DN3_SP0_c.t1
OG0013897	XP_013660746.1, XP_048597406.1	CP16_g55179_DN3_SP0_c.t1
OG0013898	XP_013664033.2, XP_013685568.2	CP16_g55240_DN3_SP6_c.t1
OG0013899	XP_048612402.1, XP_013743930.2	CP16_g55248_DN3_SP3_c.t1
OG0013900	XP_048633630.1, XP_013743671.1, XP_013682374.2	CP16_g55018_DN3_SP0_c.t1
OG0013901	XP_048612295.1, XP_013743648.2	CP16_g54935_DN3_SP7_c.t1
OG0013902	XP_013701828.1, XP_013717940.1	CP9_g29257_DN3_SP8_c.t1
OG0013903	XP_013717970.1, XP_013701824.1	CP9_g29255_DN2_SP2_c.t1
OG0013904	XP_013743605.2, XP_048633590.1	CP16_g54897_DN3_SP0_c.t1
OG0013905	XP_013746945.2, XP_013746946.2	CP16_g54876_DN2_SP0_c.t1
OG0013906	XP_013671401.2, XP_048633572.1	CP16_g54855_DN3_SP1_c.t1
OG0013907	XP_013711130.2, XP_048597488.1	CP16_g54828_DN3_SP8_c.t1
OG0013908	XP_013670060.1, XP_013717019.1	CP16_g54826_DN2_SP0_c.t1
OG0013909	XP_013671381.2, XP_013717073.1	CP16_g54822_DN3_SP5_c.t1
OG0013910	XP_013708645.2, XP_048621029.1	CP16_g54803_DN3_SP3_c.t1
OG0013911	XP_013660956.2, XP_013712306.1	CP16_g54778_DN3_SP0_c.t1
OG0013912	XP_013660973.2, XP_013660138.2	CP16_g54758_DN3_SP6_c.t1
OG0013915	XP_048621208.1, XP_013641537.2, XP_013737007.1	CP1_g37824_DN3_SP2_c.t1
OG0013916	XP_013712415.1, XP_013730985.2	CP1_g37779_DN3_SP4_c.t1
OG0013917	XP_013710147.1, XP_013730980.2	CP1_g37778_DN2_SP0_c.t1
OG0013918	XP_013677786.3, XP_022546072.2, XP_013657388.1	CP1_g37763_DN3_SP8_c.t1
OG0013919	XP_013696862.1, XP_013641271.2	CP1_g37739_DN3_SP0_c.t1
OG0013920	XP_048597701.1, XP_013712151.1	CP1_g37721_DN2_SP3_c.t1
OG0013921	XP_013660254.1, XP_013710013.1	CP1_g37685_DN3_SP0_c.t1
OG0013922	XP_013641367.2, XP_013676298.1	CP1_g37680_DN3_SP8_c.t1
OG0013923	XP_022559551.1, XP_013641377.1	CP1_g37673_DN3_SP8_c.t1
OG0013924	XP_013727838.1, XP_013646547.2	CP1_g37665_DN3_SP8_c.t1
OG0013925	XP_048638200.1, XP_013747920.1	CP1_g37651_DN3_SP0_c.t1
OG0013926	XP_013646509.2, XP_013646508.2	CP1_g37630_DN3_SP4_c.t1
OG0013927	XP_048638172.1, XP_013697448.1	CP1_g37601_DN3_SP8_c.t1
OG0013928	XP_048594183.1, XP_022563577.1	CP1_g37576_DN3_SP0_c.t1
OG0013929	XP_048613970.1, XP_013746557.2	CP1_g37573_DN3_SP1_c.t1
OG0013930	XP_013747940.1, XP_048638208.1	CP1_g37508_DN3_SP8_c.t1
OG0013931	XP_013711460.2, XP_013708504.2	CP1_g37491_DN3_SP1_c.t1
OG0013932	XP_013747927.1, XP_013671782.2	CP1_g37490_DN3_SP0_c.t1
OG0013933	XP_013732194.1, XP_013711551.1	CP1_g37474_DN3_SP8_c.t1
OG0013934	XP_013693151.1, XP_013641200.2	CP1_g37467_DN3_SP0_c.t1
OG0013935	XP_013657419.2, XP_013749131.1	CP1_g37405_DN3_SP0_c.t1
OG0013936	XP_013708344.1, XP_013716514.2	CP1_g37398_DN3_SP8_c.t1
OG0013937	XP_013716193.2, XP_013708801.2	CP1_g37377_DN3_SP2_c.t1
OG0013938	XP_013736770.1, XP_022572348.2	CP12_g31140_DN3_SP8_c.t1
OG0013939	XP_022555411.1, XP_013736771.3	CP12_g31139_DN3_SP2_c.t1
OG0013940	XP_013677973.1, XP_013663067.2, XP_048628722.1	CP2_g48652_DN3_SP1_c.t1
OG0013941	XP_013712711.2, XP_013696763.1, XP_013640958.2	CP1_g37271_DN2_SP0_c.t1
OG0013942	XP_013640950.1, XP_022559315.1	CP1_g37276_DN3_SP8_c.t1
OG0013943	XP_013750853.1, XP_013657707.1, XP_013695868.1	CP1_g37242_DN2_SP0_c.t1
OG0013944	XP_013693990.1, XP_013640989.2	CP1_g37238_DN3_SP1_c.t1
OG0013945	XP_048638045.1, XP_013711983.1	CP1_g37228_DN3_SP2_c.t1
OG0013946	XP_013750862.1, XP_022546152.1	CP1_g37224_DN3_SP8_c.t1
OG0013947	XP_013707907.1, XP_013641011.2	CP1_g37219_DN3_SP4_c.t1
OG0013948	XP_013641012.1, XP_013711566.1	CP1_g37213_DN3_SP8_c.t1
OG0013949	XP_013641018.2, XP_048613876.1, XP_048613878.1, XP_013711398.2	CP1_g37207_DN3_SP8_c.t1
OG0013950	XP_048638026.1, XP_048613857.1	CP1_g37147_DN2_SP6_c.t1
OG0013951	XP_013641074.2, XP_013710668.1	CP1_g37134_DN3_SP8_c.t1
OG0013952	XP_013641079.1, XP_013710947.1	CP1_g37128_DN3_SP6_c.t1
OG0013953	XP_013657642.1, XP_013678683.1	CP1_g37122_DN3_SP8_c.t1
OG0013954	XP_013648392.2, XP_013728418.1	CP3_g13575_DN3_SP0_c.t1
OG0013955	XP_013712276.2, XP_048637992.1	CP1_g37067_DN2_SP8_c.t1
OG0013956	XP_013716239.3, XP_013657554.3, XP_022564099.2	CP1_g37026_DN2_SP0_c.t1
OG0013957	XP_022563463.2, XP_013657548.1	CP1_g37022_DN3_SP8_c.t1
OG0013959	XP_048621593.1, XP_013657529.2	CP1_g36996_DN3_SP3_c.t1
OG0013960	XP_048621590.1, XP_013657538.2	CP1_g36987_DN3_SP1_c.t1
OG0013961	XP_013722043.2, XP_013698116.2	CP1_g36986_DN3_SP8_c.t1
OG0013962	XP_013695529.2, XP_013723263.2	CP1_g36958_DN3_SP5_c.t1
OG0013963	XP_013697114.1, XP_048599449.1	CP1_g36929_DN3_SP0_c.t1
OG0013964	XP_022548860.1, XP_013693819.1	CP1_g36917_DN2_SP0_c.t1
OG0013965	XP_048597902.1, XP_013716139.1, XP_013697968.2	CP1_g36905_DN2_SP0_c.t1
OG0013966	XP_013698403.2, XP_013666654.1	CP1_g36873_DN3_SP7_c.t1
OG0013967	XP_013697119.2, XP_013666655.1, XP_022569813.2	CP1_g36861_DN3_SP0_c.t1
OG0013968	XP_013666660.2, XP_013692975.1	CP1_g36852_DN3_SP0_c.t1
OG0013970	XP_013662288.1, XP_048615053.1	CP1_g36568_DN3_SP3_c.t1
OG0013971	XP_013666430.1, XP_013696757.1	CP1_g36584_DN1_SP0_c.t1
OG0013972	XP_048599384.1, XP_013697386.1	CP1_g36588_DN3_SP8_c.t1
OG0013973	XP_048613692.1, XP_048599379.1	CP1_g36602_DN3_SP3_c.t1
OG0013974	XP_013697173.1, XP_013666473.2	CP1_g36624_DN3_SP1_c.t1
OG0013975	XP_048597932.1	CP1_g36646_DN3_SP0_c.t1
OG0013976	XP_013664827.2, XP_013695414.2, XP_013665608.2	CP1_g36655_DN3_SP4_c.t1
OG0013977	XP_048626645.1, XP_048626636.1, XP_013697950.2	CP1_g36658_DN3_SP8_c.t1
OG0013978	XP_013719192.2, XP_013693791.2	CP1_g36726_DN3_SP3_c.t1
OG0013979	XP_013697021.2, XP_013696396.1	CP1_g36751_DN3_SP7_c.t1
OG0013980	XP_013699007.2, XP_048597953.1	CP1_g36762_DN3_SP2_c.t1
OG0013981	XP_048599305.1, XP_013697599.1	CP1_g36765_DN3_SP5_c.t1
OG0013982	XP_022558357.1, XP_022548698.1	CP1_g36802_DN3_SP0_c.t1
OG0013983	XP_013693247.2, XP_013666373.1	CP1_g36528_DN2_SP0_c.t1
OG0013984	XP_048599280.1, XP_048613602.1	CP1_g36515_DN3_SP8_c.t1
OG0013985	XP_013693784.1, XP_013666339.1	CP1_g36499_DN3_SP0_c.t1
OG0013986	XP_013665595.1, XP_013695461.1	CP1_g36497_DN2_SP7_c.t1
OG0013987	XP_013673039.1, XP_048597982.1	CP1_g36494_DN3_SP8_c.t1
OG0013988	XP_013673034.2	CP1_g36492_DN1_SP0_c.t1
OG0013989	XP_013697420.1, XP_048599270.1	CP1_g36487_DN3_SP0_c.t1
OG0013990	XP_013691279.1, XP_013665000.2, XP_048599265.1	CP1_g36461_DN3_SP1_c.t1
OG0013991	XP_013666315.2, XP_013691426.2	CP1_g36467_DN3_SP8_c.t1
OG0013992	XP_013653600.2, XP_013666301.1	CP1_g36450_DN3_SP7_c.t1
OG0013993	XP_013653623.2, XP_013666267.2	CP1_g36433_DN1_SP0_c.t1
OG0013994	XP_013730466.2, XP_013722250.1	CP1_g36431_DN3_SP6_c.t1
OG0013995	XP_048599244.1, XP_013653639.1	CP1_g36428_DN3_SP8_c.t1
OG0013996	XP_048621429.1, XP_048597995.1	CP2_g50367_DN2_SP0_c.t1
OG0013997	XP_048591734.1, XP_013701522.1	CP9_g29152_DN3_SP8_c.t1
OG0013999	XP_013667874.1, XP_048598283.1	CP11_g32571_DN3_SP0_c.t1
OG0014000	XP_013714383.1	CP11_g32508_DN3_SP8_c.t1
OG0014001	XP_013729931.1, XP_022558492.2	CP8_g54421_DN3_SP8_c.t1
OG0014002	XP_013667678.1, XP_013714534.1	CP11_g32521_DN3_SP8_c.t1
OG0014003	XP_013727850.2, XP_013714511.1	CP11_g32524_DN3_SP8_c.t1
OG0014004	XP_013712814.1, XP_048629816.1, XP_013667860.2	CP11_g32558_DN3_SP8_c.t1
OG0014005	XP_048625127.1, XP_013667704.2	CP11_g32491_DN3_SP8_c.t1
OG0014006	XP_013738740.1, XP_013738719.1	CP11_g32423_DN3_SP0_c.t1
OG0014007	XP_048602343.1, XP_013662338.1	CP11_g32403_DN3_SP4_c.t1
OG0014008	XP_022554397.1, XP_048626467.1	CP11_g32402_DN2_SP0_c.t1
OG0014009	XP_022551073.2, XP_013659598.1, XP_013735296.3	CP11_g32401_DN3_SP3_c.t1
OG0014010	XP_013720952.1, XP_013667790.2	CP11_g32396_DN3_SP2_c.t1
OG0014011	XP_013720979.1, XP_013667794.2	CP11_g32393_DN3_SP2_c.t1
OG0014012	XP_048602348.1, XP_048604607.1	CP11_g32380_DN3_SP7_c.t1
OG0014013	XP_022554404.2, XP_013729466.3	CP11_g32379_DN3_SP4_c.t1
OG0014014	XP_013720879.2, XP_048598230.1	CP11_g32363_DN3_SP0_c.t1
OG0014015	XP_013743389.2, XP_013649851.1	CP11_g32354_DN3_SP1_c.t1
OG0014016	XP_013743386.2, XP_013649849.1	CP11_g32351_DN3_SP8_c.t1
OG0014018	XP_013667564.2, XP_013683041.1	CP11_g32296_DN3_SP8_c.t1
OG0014019	XP_013683050.1, XP_013667522.2	CP11_g32287_DN3_SP3_c.t1
OG0014020	XP_048602378.1, XP_048604887.1	CP11_g32265_DN3_SP8_c.t1
OG0014021	XP_013649808.2, XP_048604929.1	CP11_g32258_DN3_SP8_c.t1
OG0014022	XP_013667534.2, XP_013683078.1	CP11_g32250_DN3_SP3_c.t1
OG0014023	XP_048626971.1, NP_001302994.1	CP11_g32230_DN3_SP8_c.t1
OG0014024	XP_013681646.1, XP_048626992.1	CP11_g32231_DN3_SP8_c.t1
OG0014025	XP_048605033.1, XP_013728826.1	CP11_g32210_DN3_SP4_c.t1
OG0014026	XP_013687415.1, XP_013683136.2	CP8_g54519_DN3_SP0_c.t1
OG0014027	XP_048604041.1, XP_048611660.1	CP9_g29358_DN3_SP8_c.t1
OG0014028	XP_013683142.2, XP_013687420.2	CP8_g54514_DN3_SP5_c.t1
OG0014029	XP_022551542.2, XP_013727745.1	CP8_g54496_DN3_SP6_c.t1
OG0014031	XP_022551535.2, XP_013727720.2	CP8_g54482_DN3_SP7_c.t1
OG0014032	XP_013680704.1, XP_013665952.1	CP8_g54470_DN3_SP0_c.t1
OG0014033	XP_013683500.2, XP_013667403.1	CP8_g54446_DN3_SP8_c.t1
OG0014034	XP_022558503.2, XP_013729915.2	CP8_g54417_DN3_SP2_c.t1
OG0014035	XP_013663206.1, XP_013667376.1	CP8_g54404_DN2_SP0_c.t1
OG0014036	XP_013643973.1, XP_048591109.1	CP2_g48540_DN3_SP8_c.t1
OG0014037	XP_013737446.2, XP_013660837.2	CP2_g48548_DN3_SP7_c.t1
OG0014038	XP_013660838.2, XP_013737447.2	CP2_g48550_DN3_SP0_c.t1
OG0014039	XP_048602078.1, XP_022544320.2, XP_013678033.2	CP2_g48552_DN3_SP0_c.t1
OG0014040	XP_013746515.1, XP_022561487.1, XP_048629325.1	CP2_g48557_DN3_SP6_c.t1
OG0014041	XP_013660826.2, XP_013737434.2	CP2_g48565_DN2_SP0_c.t1
OG0014042	XP_022570424.1, XP_013707260.2	CP13_g20252_DN3_SP7_c.t1
OG0014043	XP_013703688.2, XP_013643919.1	CP2_g48592_DN3_SP1_c.t1
OG0014044	XP_048625654.1, XP_022548036.2	CP2_g48618_DN3_SP6_c.t1
OG0014045	XP_048617847.1, XP_048630183.1, XP_013644034.2	CP2_g48651_DN3_SP0_c.t1
OG0014048	XP_013644348.2, XP_013644176.2	CP2_g48744_DN3_SP3_c.t1
OG0014050	XP_013644293.2, XP_048591232.1	CP2_g48794_DN3_SP0_c.t1
OG0014051	XP_013647396.2, XP_013647382.2	CP2_g48756_DN3_SP0_c.t1
OG0014052	XP_013728211.3, XP_048625944.1	CP11_g32616_DN3_SP8_c.t1
OG0014053	XP_048602538.1, XP_048603046.1, XP_013718940.1	CP11_g33281_DN3_SP0_c.t1
OG0014054	XP_013715490.2, XP_013746788.1	CP11_g33296_DN1_SP0_c.t1
OG0014055	XP_013715204.2, XP_013745644.2	CP11_g33286_DN3_SP3_c.t1
OG0014056	XP_013662375.2	CP11_g32485_DN3_SP0_c.t1
OG0014057	XP_048623176.1, XP_013715191.2	CP11_g33258_DN3_SP3_c.t1
OG0014058	XP_048602657.1, XP_013718941.2	CP11_g33255_DN2_SP0_c.t1
OG0014059	XP_013723752.1, XP_013722494.1	CP11_g33252_DN3_SP5_c.t1
OG0014060	XP_013670835.1, XP_013715519.2	CP11_g33246_DN3_SP2_c.t1
OG0014061	XP_048591250.1, XP_013644259.1	CP2_g48824_DN3_SP0_c.t1
OG0014062	XP_013718863.1, XP_013733535.2	CP11_g33210_DN3_SP3_c.t1, CP572_g4812_DN3_SP2_c.t1
OG0014063	XP_013728530.2, XP_048598538.1	CP11_g33203_DN3_SP8_c.t1
OG0014064	XP_048623203.1, XP_013715176.2	CP11_g33301_DN3_SP5_c.t1
OG0014065	XP_013728496.1, XP_022549400.1	CP11_g33310_DN3_SP0_c.t1
OG0014066	XP_013715707.1, XP_013728523.1	CP11_g33314_DN3_SP0_c.t1
OG0014067	XP_013715688.2, XP_013728513.1	CP11_g33321_DN3_SP8_c.t1
OG0014068	XP_013678522.1, XP_048607769.1, XP_013723998.1	CP11_g33329_DN3_SP8_c.t1
OG0014069	XP_013715646.2, XP_013736635.2	CP11_g33338_DN3_SP7_c.t1
OG0014070	XP_013715409.2, XP_013737863.1	CP11_g33348_DN3_SP2_c.t1
OG0014071	XP_013724111.2	CP11_g33351_DN3_SP0_c.t1
OG0014072	XP_013715272.2, XP_013737847.1	CP11_g33367_DN3_SP7_c.t1
OG0014073	XP_013715423.1, XP_013741472.1	CP11_g33372_DN2_SP0_c.t1
OG0014074	XP_013729394.2, XP_013715234.1	CP11_g33412_DN3_SP2_c.t1
OG0014075	XP_013715654.1, XP_013737806.1	CP11_g33410_DN3_SP4_c.t1
OG0014076	XP_048623240.1, XP_013715703.2	CP11_g33403_DN3_SP4_c.t1
OG0014077	XP_048598573.1, XP_048623238.1	CP11_g33402_DN3_SP8_c.t1
OG0014078	XP_013653807.1, XP_013724475.2	CP11_g33420_DN3_SP0_c.t1
OG0014079	XP_022549372.1, XP_022566017.2	CP11_g33423_DN3_SP7_c.t1
OG0014080	XP_013724494.2, XP_013653803.2	CP11_g33426_DN3_SP0_c.t1
OG0014081	XP_022549367.1, XP_013729418.1	CP11_g33429_DN3_SP7_c.t1
OG0014082	XP_013729421.2, XP_022549366.2	CP11_g33434_DN3_SP0_c.t1
OG0014083	XP_013668224.2, XP_013668421.1	CP11_g33455_DN3_SP7_c.t1
OG0014084	XP_048617898.1, XP_048591099.1	CP2_g48498_DN3_SP8_c.t1
OG0014085	XP_013700023.2, XP_013678138.1	CP2_g48465_DN3_SP8_c.t1
OG0014086	XP_013643756.2, XP_013707006.1	CP2_g48467_DN3_SP3_c.t1
OG0014087	XP_013643737.2, XP_013703789.2	CP2_g48439_DN3_SP1_c.t1
OG0014089	XP_013710959.2, XP_013643426.2	CP2_g48359_DN3_SP2_c.t1
OG0014090	XP_013710237.2, XP_013643424.2	CP2_g48361_DN3_SP2_c.t1
OG0014091	XP_048591055.1, XP_013711391.1	CP2_g48350_DN3_SP8_c.t1
OG0014092	XP_013724661.1, XP_013661003.2	CP2_g48344_DN3_SP6_c.t1
OG0014093	XP_013661030.2, XP_013661021.2	CP2_g48314_DN3_SP8_c.t1
OG0014094	XP_022562886.1, XP_013643483.2	CP2_g48299_DN3_SP8_c.t1
OG0014095	XP_013686799.1, XP_013657081.2	CP12_g31029_DN3_SP7_c.t1
OG0014096	XP_013672928.1, XP_013672926.2	CP2_g48237_DN3_SP5_c.t1
OG0014097	XP_013675377.2, XP_013721909.1	CP2_g48235_DN3_SP2_c.t1
OG0014098	XP_013736966.1, XP_013706803.2	CP2_g48208_DN3_SP0_c.t1
OG0014099	XP_013736923.2, XP_013724285.1	CP2_g48159_DN3_SP5_c.t1
OG0014100	XP_013697838.1, XP_013736917.1	CP2_g48155_DN3_SP0_c.t1
OG0014101	XP_013661101.1, XP_013749343.1	CP2_g48128_DN3_SP0_c.t1
OG0014102	XP_013704694.2, XP_013671672.1, XP_013673958.2	CP5_g1185_DN3_SP0_c.t1
OG0014103	XP_013723459.2, XP_013731368.1	CP2_g48101_DN3_SP8_c.t1
OG0014104	XP_013678288.1, XP_013678286.2, XP_022576300.1	CP2_g48091_DN3_SP3_c.t1
OG0014105	XP_013671069.2, XP_013742517.2	CP2_g48068_DN3_SP0_c.t1
OG0014106	XP_013642906.2, XP_013721098.1	CP2_g48038_DN3_SP8_c.t1
OG0014107	XP_013721059.3, XP_048637852.1	CP2_g48032_DN3_SP4_c.t1
OG0014108	XP_048637854.1, XP_013721103.3	CP2_g48029_DN3_SP5_c.t1
OG0014109	XP_013642926.2, XP_013721015.3	CP2_g48023_DN3_SP8_c.t1
OG0014110	XP_013721086.1, XP_013642929.1	CP2_g48016_DN3_SP5_c.t1
OG0014111	XP_013661203.2, XP_013696512.1	CP2_g48004_DN2_SP3_c.t1
OG0014112	XP_013661204.2, XP_013696514.1	CP2_g48003_DN3_SP8_c.t1
OG0014113	XP_013716600.2, XP_013737723.2	CP8_g53876_DN3_SP2_c.t1
OG0014114	XP_013742961.2, XP_013727129.2	CP8_g53862_DN3_SP7_c.t1
OG0014115	XP_013716711.2, XP_013731384.1	CP8_g53838_DN3_SP2_c.t1
OG0014116	XP_013663027.2, XP_022546798.2	CP3_g14220_DN2_SP6_c.t1
OG0014117	XP_048632708.1, XP_013741287.1, XP_013659784.3	CP3_g14225_DN3_SP0_c.t1
OG0014118	XP_013659783.2, XP_022547533.2	CP3_g14231_DN3_SP2_c.t1
OG0014119	XP_022564712.2, XP_013663010.3, XP_048632039.1	CP3_g14236_DN3_SP8_c.t1
OG0014120	XP_013744669.1, XP_013687089.1	CP3_g14261_DN3_SP1_c.t1
OG0014121	XP_013721798.2, XP_013741254.1	CP3_g14289_DN3_SP8_c.t1
OG0014122	XP_048620486.1, XP_013701686.2	CP3_g14308_DN3_SP4_c.t1
OG0014123	XP_013739562.2, XP_022550151.2	CP5_g352_DN3_SP0_c.t1
OG0014124	XP_022573076.1	CP3_g14323_DN3_SP8_c.t1
OG0014125	XP_022550769.2, XP_048632457.1	CP3_g14341_DN3_SP2_c.t1
OG0014126	XP_013741236.2, XP_013693723.1	CP3_g14387_DN3_SP2_c.t1
OG0014127	XP_013745509.1, XP_013732955.2	CP3_g14393_DN3_SP0_c.t1
OG0014128	XP_013745720.1, XP_013642375.2	CP3_g14403_DN3_SP3_c.t1
OG0014129	XP_022575007.2, XP_013720277.1	CP3_g14432_DN3_SP1_c.t1, CP1_g39204_DN3_SP0_c.t1
OG0014130	XP_013749850.1, XP_048632671.1	CP3_g14437_DN3_SP8_c.t1
OG0014131	XP_013680427.1, XP_013745201.1	CP3_g14461_DN3_SP0_c.t1
OG0014132	XP_013741799.1, XP_013642425.2	CP3_g14469_DN3_SP2_c.t1
OG0014133	XP_013702818.2, XP_048607401.1	CP3_g14507_DN3_SP0_c.t1
OG0014134	XP_013672107.1, XP_013712616.1	CP3_g14522_DN3_SP8_c.t1
OG0014135	XP_013695394.2, XP_013672148.1	CP3_g14560_DN3_SP0_c.t1
OG0014136	XP_048608836.1, XP_048590826.1	CP3_g14567_DN3_SP6_c.t1
OG0014137	XP_013705070.1, XP_013658073.1, XP_048602071.1	CP3_g14575_DN3_SP8_c.t1
OG0014138	XP_013718620.2, XP_013736622.2	CP20_g4315_DN3_SP3_c.t1
OG0014139	XP_013703617.2, XP_048606748.1	CP3_g14611_DN2_SP0_c.t1
OG0014140	XP_048606744.1, XP_048638614.1	CP3_g14627_DN3_SP8_c.t1
OG0014141	XP_013673493.2, XP_013731602.1	CP3_g14656_DN3_SP0_c.t1
OG0014142	XP_013731613.1, XP_048638625.1	CP3_g14662_DN3_SP8_c.t1
OG0014143	XP_013731607.1, XP_013665773.1	CP3_g14663_DN2_SP0_c.t1
OG0014144	XP_013642594.2, XP_013647826.1	CP3_g14704_DN3_SP0_c.t1
OG0014145	XP_013642592.2, XP_013647829.1	CP3_g14705_DN3_SP6_c.t1
OG0014146	XP_013671999.1, XP_013711631.2	CP3_g14742_DN3_SP0_c.t1
