Orthogroup	Brassica_napus	Raphanus_sativus
OG0014363	XP_013656863.1, XP_048618253.1	XP_018459202.1
OG0014364	XP_013648775.1, XP_013656714.2	XP_018492562.1
OG0014365	XP_022555422.1, XP_048632602.1	XP_018487290.1
OG0014366	XP_013706756.1, XP_013661420.1	XP_018457932.1
OG0014367	XP_013661421.1, XP_013707718.1	XP_018452271.1
OG0014368	XP_013670034.1, XP_048593210.1, XP_013665840.1, XP_013716144.2	XP_018454342.1
OG0014369	XP_013667124.2, XP_048618546.1	XP_018461559.1
OG0014370	XP_022562253.1, XP_013707650.2	XP_018477531.1
OG0014371	XP_013705690.1, XP_013729260.2	XP_018455662.1, XP_018453933.1
OG0014372	XP_013656071.1, XP_022562027.1	XP_018433383.1
OG0014373	XP_048632612.1, XP_013736793.2	XP_018488489.1
OG0014374	XP_013641132.2, XP_013711961.1	XP_018491525.1
OG0014375	XP_013742666.1, XP_013707778.2	XP_018433473.1
OG0014376	XP_048607117.1, XP_013736847.2	XP_018485967.1
OG0014377	XP_013741203.1, XP_013733357.2	XP_018485812.1
OG0014378	XP_013736831.2, XP_048607121.1	XP_018492361.1, XP_018459311.1
OG0014379	XP_013656065.1, XP_022571499.1	XP_018448658.1
OG0014380	XP_013736822.2, XP_013681926.2	XP_018464333.1, XP_018486751.1
OG0014381	XP_013642066.2, XP_013724943.2	XP_018433024.1
OG0014382	XP_013641999.1, XP_048595568.1	XP_018456394.1
OG0014383	XP_048619631.1, XP_048593265.1	XP_018433610.1, XP_018465645.1
OG0014384	XP_013692037.1, XP_048593240.1	XP_018441163.1
OG0014385	XP_013749093.2, XP_048618222.1	XP_018440665.1, XP_018433428.1
OG0014386	XP_013651429.2, XP_048618527.1	XP_018434783.1
OG0014387	XP_013671378.2, XP_013738956.2	XP_018456847.1
OG0014388	XP_022575849.2, XP_048619828.1	XP_018433359.1
OG0014389	XP_048631108.1, XP_048593153.1, XP_048618741.1	XP_018434851.1
OG0014390	XP_013727227.1, XP_013738063.2	XP_018432522.1
OG0014391	XP_013731670.1, XP_013652757.2	XP_018435002.1
OG0014392	XP_013652744.2, XP_048593135.1	XP_018438689.1
OG0014393	XP_022564984.2	XP_018453977.1
OG0014394	XP_013664448.1, XP_048597548.1	XP_018441764.1, XP_018441797.1
OG0014395	XP_022544296.1, XP_013652593.1	XP_018441638.1
OG0014396	XP_022568761.2, XP_048593083.1	XP_018440072.1
OG0014397	XP_048593079.1, XP_022563366.2	XP_018435813.1
OG0014398	XP_013682709.1, XP_022570007.2	XP_018473366.1
OG0014400	XP_013652665.1, XP_013675941.1	XP_018434017.1, XP_018440728.1, XP_018439201.1
OG0014401	XP_013724932.1, XP_013690375.2	XP_018433496.1, XP_018441943.1
OG0014402	XP_022561147.1, XP_013652653.2	XP_018434584.1, XP_018434563.1
OG0014403	XP_013662704.1, XP_013743762.2	XP_018482437.1, XP_018481318.1
OG0014404	XP_013723687.2, XP_013687639.1, XP_022548440.1	XP_018492376.1
OG0014405	XP_022576172.1, XP_013640417.2	XP_018442628.1
OG0014406	XP_048607469.1, XP_013649402.1	XP_018450841.1
OG0014407	XP_013656425.2, XP_048636885.1, XP_013701574.2	XP_018439318.1
OG0014408	XP_022570549.1, XP_013640407.2	XP_018469854.1
OG0014409	XP_048616475.1, XP_013640406.1	XP_018492009.1
OG0014410	XP_013728319.1	XP_018456268.1, XP_018457615.1
OG0014411	XP_013729885.1, XP_013740584.2	XP_018451626.1
OG0014412	XP_013662923.1, XP_013640438.1	XP_018465730.1, XP_018476558.1
OG0014413	XP_013655436.1, XP_013672966.2	XP_018447324.1
OG0014414	XP_048628168.1, XP_048627142.1, XP_013643351.1	XP_018493578.1
OG0014415	XP_013731360.2	XP_018479498.1
OG0014416	XP_013701117.1, XP_048637731.1	XP_018487187.1
OG0014417	XP_013699319.3, XP_022560221.1	XP_018489334.1
OG0014418	XP_013742794.2, XP_048628502.1, XP_013701861.2	XP_018487003.1
OG0014419	XP_048628210.1, XP_013742791.2, XP_048616625.1	XP_018486989.1
OG0014420	XP_048628216.1, XP_013742788.2, XP_013702085.2	XP_018432628.1
OG0014421	XP_013702087.2, XP_013742789.2, XP_048628211.1	XP_018432625.1
OG0014422	XP_013742773.1, XP_013721358.1	XP_018486443.1, XP_018465801.1
OG0014423	XP_013640374.2, XP_013702767.1	XP_018439431.1
OG0014424	XP_048617746.1, XP_048630005.1	XP_018489231.1, XP_018490371.1
OG0014425	XP_013723673.1	XP_018449144.1
OG0014426	XP_013736616.2, XP_013685038.1	XP_018493027.1, XP_018486452.1
OG0014427	XP_013727285.2, XP_048637034.1	XP_018485571.1
OG0014428	XP_013640772.2, XP_048637766.1	XP_018472797.1
OG0014429	XP_013685528.2, XP_013640763.2	XP_018478287.1, XP_018486532.1
OG0014430	XP_022568799.2, XP_048591866.1	XP_018446527.1
OG0014431	XP_013664903.2, XP_013701895.2	XP_018436740.1
OG0014432	XP_013702499.2, XP_013702480.2	XP_018480067.1, XP_018480157.1
OG0014433	XP_013698615.1	XP_018486719.1
OG0014434	XP_013735835.1, XP_013712706.2	XP_018451400.1
OG0014435	XP_013714922.2, XP_013735841.1	XP_018462923.1
OG0014436	XP_013640835.2, XP_013642793.1	XP_018443475.1
OG0014437	XP_013640836.2, XP_013701696.2	XP_018438103.1
OG0014438	XP_013740907.2, XP_013720051.1	XP_018450078.1
OG0014439	XP_013706408.1, XP_048630741.1, XP_048635572.1	XP_018486338.1
OG0014440	XP_013719996.1, XP_013735882.2	XP_018447645.1
OG0014441	XP_013720059.1, XP_013735885.2	XP_018447797.1
OG0014442	XP_048635550.1, XP_022575174.1, XP_013749144.1	XP_018490515.1
OG0014443	XP_013701936.2, XP_013640828.2	XP_018433594.1
OG0014444	XP_048637951.1, XP_013675128.2	XP_018490472.1, XP_018488096.1
OG0014445	XP_022576043.1, XP_013749143.1, XP_048635549.1	XP_018489029.1
OG0014446	XP_048637967.1, XP_022560525.1	XP_018435223.1, XP_018435242.1, XP_018461834.1
OG0014447	XP_013655606.2, XP_013719935.2	XP_018447767.1
OG0014448	XP_013649073.1, XP_013641191.2	XP_018482169.1, XP_018466004.1
OG0014449	XP_013658527.3, XP_048626098.1	XP_018458239.1
OG0014450	XP_013699218.2	XP_018470028.1
OG0014451	XP_048620583.1, XP_013711478.1	XP_018492432.1
OG0014452	XP_048626914.1, XP_013702270.1	XP_018472370.1
OG0014453	XP_013654721.2, XP_013721164.3	XP_018448553.1
OG0014454	XP_022574191.1, XP_013691119.1	XP_018468601.1
OG0014455	XP_013744031.3, XP_013692873.2	XP_018471155.1
OG0014456	XP_013701680.1, XP_013734272.1	XP_018476056.1
OG0014457	XP_013734271.2, XP_048608437.1	XP_018476385.1
OG0014458	XP_048634427.1, XP_013729065.1	XP_018480454.1, XP_018461504.1
OG0014459	XP_013663179.1, XP_013699000.2	XP_018433147.1, XP_018433145.1
OG0014460	XP_013698947.2, XP_013663172.2	XP_018433863.1, XP_018433881.1
OG0014461	XP_013707045.1, XP_013644488.2	XP_018433714.1
OG0014462	XP_013698728.2, XP_013663148.2	XP_018439392.1, XP_018439391.1
OG0014463	XP_013698739.1, XP_013663149.1	XP_018439393.1, XP_018439394.1
OG0014464	XP_048597040.1, XP_013663150.1	XP_018439395.1, XP_018439396.1
OG0014465	XP_013686686.1, XP_013742735.2	XP_018478904.1
OG0014466	XP_048632728.1, XP_013705781.1	XP_018482482.1
OG0014467	XP_013659853.2, XP_013659809.1	XP_018462455.1, XP_018438125.1
OG0014468	XP_013672178.2, XP_022546809.2	XP_018485433.1
OG0014469	XP_013689836.2, XP_013659807.2, XP_013659849.2	XP_018486116.1
OG0014470	XP_013702161.2, XP_013649285.1	XP_018456190.1
OG0014471	XP_013730235.1, XP_013731122.1	XP_018487969.1
OG0014472	XP_013666964.2, XP_048633958.1	XP_018460322.1, XP_018484261.1
OG0014473	XP_022564474.2, XP_022568699.2	XP_018486256.1
OG0014474	XP_013710876.2, XP_013710875.1	XP_018490643.1
OG0014475	XP_013742698.2, XP_013686712.1	XP_018484468.1
OG0014476	XP_013714161.1, XP_013666008.1	XP_018442471.1, XP_018444551.1
OG0014477	XP_022559215.1, XP_013699137.2	XP_018434599.1
OG0014478	XP_013721195.2, XP_048597026.1	XP_018437403.1
OG0014479	XP_048618593.1, XP_013737140.2, XP_013745611.2	XP_018477528.1
OG0014480	XP_013742487.2, XP_013727631.1	XP_018484100.1
OG0014481	XP_013711021.2, XP_022546839.1	XP_018489707.1, XP_018490242.1
OG0014482	XP_013711326.2	XP_018491940.1, XP_018491941.1
OG0014483	XP_013742322.1, XP_013677432.1	XP_018484867.1
OG0014484	XP_048633914.1, XP_013662762.1	XP_018477044.1
OG0014485	XP_013662763.2, XP_013742329.1	XP_018483771.1
OG0014486	XP_013711784.2, XP_013691986.2	XP_018432556.1
OG0014487	XP_013712073.2, XP_048620625.1	XP_018458429.1, XP_018490743.1
OG0014488	XP_013663443.2, XP_013663275.2	XP_018461216.1
OG0014489	XP_013659879.2, XP_013663279.1	XP_018461231.1, XP_018462999.1
OG0014490	XP_013744911.2, XP_013687746.2	XP_018480998.1, XP_018461156.1
OG0014491	XP_022573654.1, XP_013746407.1	XP_018458573.1, XP_018460411.1
OG0014492	XP_013663395.2, XP_048620671.1	XP_018488375.1, XP_018488369.1
OG0014493	XP_022573644.1, XP_013746408.1	XP_018458584.1
OG0014494	XP_048597157.1, XP_013663388.2	XP_018488386.1, XP_018488385.1
OG0014495	XP_013712206.2, XP_013663339.2	XP_018493033.1, XP_018493049.1
OG0014496	XP_013648385.2, XP_013728412.1	XP_018445716.1, XP_018446185.1
OG0014497	XP_013687240.1	XP_018465175.1, XP_018480142.1, XP_018480144.1
OG0014498	XP_013675399.1, XP_013690998.1	XP_018481940.1
OG0014499	XP_022570055.1, XP_013728898.1	XP_018480154.1
OG0014500	XP_013663655.1, XP_013663490.2	XP_018485868.1, XP_018485889.1
OG0014501	XP_013724427.2, XP_048591594.1	XP_018459997.1
OG0014502	XP_013663694.2, XP_048597218.1	XP_018492329.1, XP_018462897.1
OG0014503	XP_048634281.1, XP_048609671.1, XP_013746375.1	XP_018461206.1, XP_018461496.1
OG0014504	XP_013648305.2, XP_013654471.1	XP_018446977.1
OG0014505	XP_048597231.1, XP_048620764.1	XP_018492106.1
OG0014506	XP_013659987.2, XP_013710082.1	XP_018488672.1
OG0014507	XP_013711482.1, XP_013663837.1	XP_018492541.1
OG0014508	XP_013663822.1, XP_013708106.1	XP_018466640.1, XP_018493077.1
OG0014509	XP_013742055.1, XP_022568953.2, XP_022574200.2	XP_018478416.1, XP_018478425.1
OG0014510	XP_013708394.1, XP_013708352.1	XP_018489946.1, XP_018488640.1
OG0014511	XP_013663400.2, XP_013663316.2	XP_018492130.1, XP_018488361.1
OG0014512	XP_048597288.1, XP_013711812.1	XP_018486725.1, XP_018486737.1
OG0014513	XP_013712461.1, XP_013707885.2	XP_018485676.1
OG0014514	XP_013701365.2, XP_013741978.2	XP_018483881.1, XP_018482955.1
OG0014515	XP_013648427.1, XP_013750202.1	XP_018445191.1, XP_018445192.1
OG0014516	XP_013702742.2, XP_013648446.2	XP_018442428.1, XP_018442424.1
OG0014517	XP_048609846.1, XP_013741914.2	XP_018480282.1, XP_018462764.1
OG0014518	XP_013730228.1, XP_013648481.2	XP_018444912.1
OG0014519	XP_013710674.2, XP_013660012.1	XP_018489590.1
OG0014519	XP_013648488.2, XP_013730214.1	XP_018465538.1
OG0014520	XP_013709955.1, XP_013663926.2	XP_018488643.1
OG0014521	XP_013708353.2, XP_022563246.1	XP_018488933.1
OG0014522	XP_013663928.2, XP_048620853.1	XP_018491271.1
OG0014523	XP_013648503.1, XP_022568117.1	XP_018462788.1, XP_018445443.1
OG0014524	XP_013749444.1, XP_013663966.2	XP_018486232.1
OG0014525	XP_013746273.1, XP_048609808.1	XP_018477337.1
OG0014526	XP_013692661.1, XP_013664899.1	XP_018483465.1
OG0014527	XP_013692660.1, XP_013664897.1	XP_018478053.1, XP_018483464.1
OG0014528	XP_022556531.1, XP_022573534.1	XP_018459651.1
OG0014529	XP_022547037.2, XP_013712189.1	XP_018488084.1, XP_018488083.1
OG0014530	XP_013712190.1	XP_018488085.1
OG0014530	XP_013741821.1	XP_018459650.1
OG0014531	XP_048616061.1, XP_013648970.2	XP_018445039.1
OG0014532	XP_013701604.1, XP_013649454.2	XP_018454242.1
OG0014533	XP_013692706.3, XP_013672722.1, XP_048594000.1	XP_018450938.1
OG0014536	XP_048596726.1	XP_018456416.1
OG0014536	XP_013646894.2, XP_013646528.1	XP_018437334.1
OG0014537	XP_013742448.1	XP_018480127.1
OG0014538	XP_022563831.1, XP_013663452.2	XP_018486134.1
OG0014539	XP_013658211.2	XP_018455182.1
OG0014539	XP_048615588.1, XP_013695873.2	XP_018435761.1
OG0014541	XP_048592228.1, XP_048617420.1	XP_018444698.1, XP_018443430.1
OG0014542	XP_048595913.1, XP_048623479.1	XP_018457979.1
OG0014543	XP_013659518.2, XP_013747308.1, XP_022570391.2, XP_048630468.1	XP_018482912.1
OG0014544	XP_048634459.1, XP_013691316.1	XP_018482916.1, XP_018482234.1
OG0014545	XP_013734662.2, XP_048608532.1	XP_018472581.1
OG0014546	XP_013693829.2, XP_048637349.1	XP_018470718.1
OG0014547	XP_013694555.2, XP_048611947.1, XP_013733179.1	XP_018448726.1
OG0014548	XP_013652082.2, XP_013675523.2	XP_018442757.1, XP_018444795.1
OG0014549	XP_013714870.1, XP_013693917.1, XP_048630564.1	XP_018450142.1, XP_018450152.1
OG0014550	XP_013652385.2, XP_013652396.1	XP_018443171.1
OG0014551	XP_013689803.1	XP_018471656.1, XP_018471655.1
OG0014552	XP_013730892.2, XP_013730891.2, XP_013673688.1	XP_018435335.1, XP_018435341.1
OG0014553	XP_048619259.1	XP_018485275.1
OG0014553	XP_048601202.1	XP_018459456.1
OG0014554	XP_022573466.2, XP_048619135.1	XP_018481956.1
OG0014555	XP_013735156.2, XP_013664224.2	XP_018470430.1
OG0014556	XP_048636106.1, XP_013750719.1	XP_018488721.1
OG0014557	XP_013666254.1, XP_013696672.1	XP_018433701.1
OG0014558	XP_048621613.1, XP_013657569.1	XP_018448206.1, XP_018465870.1
OG0014559	XP_013657326.1, XP_013677839.2	XP_018450994.1, XP_018451007.1
OG0014559	XP_013693470.1, XP_013742592.2	XP_018451374.1
OG0014560	XP_022573204.1	XP_018474554.1, XP_018436033.1
OG0014560	XP_048625493.1	XP_018488655.1
OG0014561	XP_048621162.1, XP_022547150.2, XP_013692575.1, XP_013641676.1	XP_018470672.1
OG0014562	XP_013728837.2, XP_013699366.2	XP_018452866.1
OG0014563	XP_048592028.1, XP_022560295.1	XP_018455205.1, XP_018466350.1
OG0014564	XP_013676440.1, XP_048611441.1	XP_018461355.1, XP_018445034.1
OG0014565	XP_048631923.1, XP_022550773.2	XP_018464040.1
OG0014566	XP_013705475.2, XP_048609735.1	XP_018469256.1
OG0014567	XP_022575870.2	XP_018490331.1
OG0014568	XP_048595619.1, XP_048625869.1	XP_018454365.1
OG0014569	XP_022548118.2, XP_013661475.2	XP_018452933.1
OG0014570	XP_013689229.1, XP_013676282.1	XP_018432887.1
OG0014571	XP_013747714.2, XP_013703482.1	XP_018486893.1, XP_018486909.1
OG0014572	XP_013720614.2, XP_048609151.1	XP_018488239.1
OG0014573	XP_048595534.1, XP_013673284.1	XP_018464075.1, XP_018463104.1
OG0014574	XP_013736016.2, XP_013684613.1	XP_018492807.1
OG0014575	XP_048598530.1, XP_022571297.1	XP_018442847.1
OG0014576	XP_013715195.1, XP_013715758.1	XP_018444044.1, XP_018442419.1
OG0014577	XP_048612799.1	XP_018448541.1
OG0014578	XP_048607274.1, XP_048607507.1, XP_013654935.2	XP_018479122.1, XP_018449871.1
OG0014579	XP_013728445.1, XP_048594722.1	XP_018448491.1, XP_018450271.1
OG0014580	XP_048627628.1, XP_048628572.1	XP_018463577.1
OG0014581	XP_048594663.1, XP_013741032.1, XP_013655966.2	XP_018449376.1, XP_018449374.1
OG0014582	XP_013721539.2, XP_013676835.1	XP_018457004.1
OG0014583	XP_048629656.1, XP_013733830.1, XP_013731527.2	XP_018447676.1
OG0014584	XP_022568588.1, XP_048596057.1, XP_048614702.1	XP_018488352.1
OG0014585	XP_013705843.2, XP_013741531.1	XP_018481933.1
OG0014585	XP_013646753.1, XP_013670510.1	XP_018463683.1
OG0014586	XP_022572639.2, XP_013736656.2, XP_013740122.1	XP_018472072.1
OG0014587	XP_013744262.1, XP_013744223.2	XP_018478124.1, XP_018478076.1
OG0014588	XP_013646716.1	XP_018450719.1, XP_018450093.1, XP_018458142.1, XP_018458693.1
OG0014589	XP_013727301.1, XP_013738149.3	XP_018476673.1
OG0014590	XP_013714058.1, XP_013666000.2	XP_018444796.1
OG0014590	XP_048604300.1	XP_018469423.1
OG0014591	XP_013683095.2, XP_013722368.1	XP_018442110.1, XP_018459140.1
OG0014592	XP_013677722.1, XP_013699594.1	XP_018434289.1
OG0014593	XP_048592924.1, XP_048616967.1, XP_013700171.2	XP_018444264.1
OG0014594	XP_048608192.1, XP_013732019.1	XP_018473551.1
OG0014595	XP_013714640.1, XP_013716826.2	XP_018467150.1
OG0014596	XP_013723525.1, XP_013680066.2	XP_018448191.1, XP_018448238.1
OG0014597	XP_048599024.1, XP_013734960.1	XP_018445785.1, XP_018443942.1
OG0014599	XP_013675996.1	XP_018471828.1
OG0014599	XP_013721972.1	XP_018475605.1
OG0014600	XP_013643210.1, XP_013647110.2	XP_018488562.1, XP_018488573.1
OG0014601	XP_013690857.2, XP_013708486.1, XP_013738511.1	XP_018452679.1
OG0014602	XP_013655213.1, XP_013680824.1	XP_018464684.1
OG0014602	XP_013641843.1, XP_048614199.1	XP_018458998.1
OG0014603	XP_013741508.2, XP_013672990.1	XP_018450086.1
OG0014607	XP_048616167.1, XP_013722398.3	XP_018444762.1, XP_018444765.1
OG0014609	XP_048607084.1, XP_013741182.1	XP_018490378.1
OG0014609	XP_013705865.1, XP_048595536.1	XP_018453928.1
OG0014611	XP_048627417.1, XP_048620433.1, XP_048627570.1, XP_048619678.1, XP_048593230.1	XP_018437961.1, XP_018437947.1
OG0014612	XP_013743860.2, XP_022545485.2	XP_018461116.1, XP_018478004.1
OG0014612	XP_013664094.2, XP_013708731.1	XP_018440594.1
OG0014613	XP_013664022.1	XP_018435138.1
OG0014613	XP_048633702.1, XP_013690146.2	XP_018483630.1
OG0014614	XP_048634570.1, XP_048612042.1, XP_022572912.2, XP_048608536.1	XP_018482273.1, XP_018484982.1
OG0014615	XP_013749687.1, XP_013690783.1	XP_018472745.1, XP_018478643.1, XP_018479140.1
OG0014616	XP_013675589.2, XP_048597078.1, XP_048633948.1, XP_048610877.1	XP_018490483.1, XP_018460899.1
OG0014620	XP_048634921.1, XP_013731032.2	XP_018469112.1
OG0014620	XP_022562990.1, XP_013724970.1	XP_018482100.1
OG0014623	XP_013714315.1, XP_022569086.1	XP_018469030.1
OG0014627	XP_048617141.1	XP_018476213.1
OG0014627	XP_048617314.1, XP_022553619.1	XP_018469672.1
OG0014627	XP_022552662.2, XP_048598695.1, XP_048596123.1, XP_013645615.1	XP_018438028.1
OG0014637	XP_013668886.1, XP_013659318.3	XP_018468753.1
OG0014638	XP_013706312.2, XP_013685571.2	XP_018482530.1, XP_018482533.1
OG0014639	XP_022558679.2, XP_013697197.2	XP_018470158.1
OG0014640	XP_013656358.2, XP_013712343.1	XP_018450712.1, XP_018448087.1
OG0014641	XP_048637769.1, XP_022558764.1	XP_018469655.1
OG0014642	XP_022559005.1, XP_013697982.2	XP_018467781.1, XP_018468773.1
OG0014642	XP_048618551.1	XP_018463054.1
OG0014643	XP_013685580.1, XP_013706838.2	XP_018478650.1
OG0014644	XP_013650064.2, XP_048617475.1	XP_018456549.1
OG0014645	XP_048637669.1, XP_013669813.1	XP_018470196.1
OG0014646	XP_048637644.1, XP_013670956.1	XP_018470193.1
OG0014647	XP_013670894.2, XP_013695002.2	XP_018471541.1
OG0014648	XP_048620447.1, XP_013659295.2	XP_018483512.1, XP_018481105.1
OG0014649	XP_013685594.2	XP_018483514.1, XP_018483513.1
OG0014650	XP_022570560.2, XP_013692690.2	XP_018450484.1
OG0014651	XP_022570562.1, XP_013725392.1	XP_018470641.1
OG0014652	XP_048607509.1, XP_048637372.1, XP_013693529.2	XP_018470103.1
OG0014653	XP_048601341.1, XP_048637333.1	XP_018470714.1
OG0014654	XP_013656332.2, XP_013685928.2	XP_018447520.1
OG0014655	XP_048619167.1, XP_013681610.1	XP_018477940.1
OG0014656	XP_013741958.2, XP_048610713.1	XP_018483979.1
OG0014657	XP_048620480.1, XP_013705579.2	XP_018481203.1
OG0014659	NP_001303055.1, XP_048637184.1	XP_018472275.1
OG0014660	XP_048637239.1, XP_013712989.2	XP_018470695.1
OG0014661	XP_013707134.1, XP_013738276.1	XP_018484102.1
OG0014662	XP_013670864.1, XP_013730770.2	XP_018472229.1
OG0014663	XP_013706525.2, XP_013648037.1	XP_018483603.1
OG0014664	XP_013707884.1, XP_013664088.2	XP_018436187.1, XP_018440486.1
OG0014665	XP_013730760.2, XP_013671393.1	XP_018470479.1
OG0014666	XP_022571708.2	XP_018477030.1
OG0014667	XP_013750419.1, XP_048619227.1	XP_018485120.1
OG0014668	XP_013650179.2, XP_013679386.2	XP_018470703.1
OG0014669	XP_048601242.1, XP_048636678.1	XP_018472281.1, XP_018463006.1
OG0014670	XP_013650196.2, XP_013670782.1	XP_018446426.1
OG0014671	XP_048636539.1, XP_013670776.2	XP_018471405.1
OG0014672	XP_013672624.2, XP_013716426.2	XP_018492499.1
OG0014673	XP_022555931.2, XP_013720300.2	XP_018447838.1
OG0014674	XP_048601213.1, XP_013668436.2	XP_018451325.1
OG0014675	XP_013719536.2, XP_013716678.1	XP_018482928.1
OG0014676	XP_013685839.2, XP_048594860.1	XP_018447918.1
OG0014677	XP_048601207.1, XP_013650227.2	XP_018472066.1
OG0014678	XP_013716686.1, XP_013751256.2	XP_018482989.1
OG0014679	XP_013666843.2, XP_048636368.1	XP_018471555.1
OG0014680	XP_013696959.1, XP_013664658.3	XP_018470801.1, XP_018468592.1
OG0014681	XP_013664556.2, XP_013697704.1	XP_018471813.1
OG0014682	XP_022552715.2, XP_048601180.1	XP_018468055.1
OG0014683	XP_013664008.1, XP_013709880.2	XP_018441914.1
OG0014684	XP_013670111.2, XP_022546280.2	XP_018469606.1
OG0014685	XP_013670461.1, XP_013666613.1	XP_018471702.1
OG0014686	XP_013670658.2, XP_013666651.2	XP_018470885.1
OG0014687	XP_013733077.1, XP_013656277.2	XP_018447579.1
OG0014689	XP_013697686.2, XP_013652122.2	XP_018470069.1
OG0014690	XP_013735183.2, XP_013664202.2	XP_018471974.1
OG0014691	XP_013664199.1, XP_013735189.2	XP_018468023.1
OG0014692	XP_048635522.1, XP_013664197.2	XP_018468018.1
OG0014693	XP_013735193.2, XP_013664196.1	XP_018468024.1
OG0014695	XP_013666243.1, XP_022571570.1, XP_048619296.1	XP_018464206.1
OG0014696	XP_022550195.1, XP_013650507.2	XP_018445212.1
OG0014697	XP_013692406.1, XP_048601129.1	XP_018470708.1
OG0014698	XP_048602496.1, XP_048605673.1	XP_018472135.1, XP_018450561.1
OG0014699	XP_013743290.1, XP_013735212.2	XP_018471135.1
OG0014700	XP_048635123.1, XP_013693542.2	XP_018470043.1
OG0014701	XP_013651223.2, XP_013697228.1	XP_018470041.1
OG0014702	XP_048601116.1, XP_013649706.2	XP_018457262.1
OG0014703	XP_022569994.1, XP_013649123.1	XP_018468077.1
OG0014704	XP_022562180.1, XP_013724900.2	XP_018440959.1
OG0014705	XP_013740329.1	XP_018434429.1
OG0014706	XP_013730947.2, XP_048594785.1	XP_018447606.1
OG0014707	XP_013751773.1, XP_013670579.2	XP_018469728.1
OG0014708	XP_013670576.1, XP_013752127.2	XP_018462542.1, XP_018471410.1
