Orthogroup	Cardamine_glauca	Capsella_rubella
OG0014377	Cg002G0557400	XP_023639068.1
OG0014378	Cg002G0557100	XP_006292660.1
OG0014379	Cg002G0555200	XP_006292300.1
OG0014380	Cg003G0932400	XP_006280899.1
OG0014381	Cg002G0542800	XP_006290327.1
OG0014382	Cg002G0543300	XP_023638333.1
OG0014383	Cg002G0543600	XP_006291353.1
OG0014384	Cg002G0543900	XP_006290702.2
OG0014385	Cg002G0544200	XP_006291370.1
OG0014386	Cg002G0545000	XP_006291924.1
OG0014387	Cg002G0545400	XP_006290543.1
OG0014388	Cg002G0548100	XP_006290330.1
OG0014389	Cg002G0547200	XP_006292360.1
OG0014390	Cg006G2003900	XP_006307565.1
OG0014391	Cg002G0548800	XP_006291392.1
OG0014392	Cg002G0549500	XP_006290871.1
OG0014393	Cg002G0549700	XP_006291372.1
OG0014394	Cg002G0697100	XP_023638781.1
OG0014395	Cg002G0696400	XP_006291282.1
OG0014396	Cg002G0686600	XP_006290632.1
OG0014397	Cg001G0376700	XP_023634127.1
OG0014399	Cg001G0375600	XP_006282504.1
OG0014400	Cg001G0095900	XP_006284800.2
OG0014401	Cg001G0309500	XP_006283483.1
OG0014402	Cg006G1857300	XP_006307435.1
OG0014403	Cg008G2743200	XP_006287098.2
OG0014405	Cg008G2740400	XP_006288302.1
OG0014406	Cg008G2740200	XP_006289579.1
OG0014407	Cg008G2739500	XP_023637341.1
OG0014409	Cg008G2737800	XP_006286784.1
OG0014410	Cg008G2737300	XP_006289282.1
OG0014411	Cg008G2736200	XP_006289442.1
OG0014412	Cg008G2732700	XP_006286573.2
OG0014413	Cg008G2732500	XP_006286713.1
OG0014414	Cg008G2732100	XP_006289504.1
OG0014415	Cg008G2731400	XP_006289356.1
OG0014416	Cg008G2730300	XP_023637324.1
OG0014418	Cg008G2725800	XP_023637008.1
OG0014419	Cg008G2873300	XP_006280504.2
OG0014420	Cg008G2721500	XP_006288000.1
OG0014421	Cg001G0118000	XP_006286011.1
OG0014422	Cg008G2719600	XP_023636786.1
OG0014423	Cg008G2718900	XP_006288333.1
OG0014424	Cg008G2718200	XP_006288240.1
OG0014425	Cg008G2716700	XP_006287705.2
OG0014426	Cg008G2714200	XP_006286634.1
OG0014427	Cg008G2714000	XP_006289247.1
OG0014428	Cg008G2713900	XP_006288192.1
OG0014429	Cg008G2712000	XP_006289420.2
OG0014430	Cg008G2710800	XP_006288772.1
OG0014431	Cg008G2710600	XP_006288433.1
OG0014432	Cg008G2709800	XP_006286495.1
OG0014433	Cg001G0273300	XP_006284799.1
OG0014434	Cg008G2709600	XP_006289626.1
OG0014435	Cg008G2709400	XP_006289322.1
OG0014436	Cg008G2709200	XP_006288066.2
OG0014437	Cg008G2708100	XP_006286603.1
OG0014438	Cg008G2706800	XP_006288510.1
OG0014439	Cg008G2706100	XP_023636359.1
OG0014440	Cg008G2705400	XP_006286544.1
OG0014441	Cg008G2704900	XP_006289122.1
OG0014442	Cg008G2704600	XP_023635975.1
OG0014443	Cg008G2702600	XP_006289792.1
OG0014444	Cg008G2702500	XP_006289399.1
OG0014445	Cg008G2702000	XP_023637516.1
OG0014446	Cg008G2701400	XP_006289562.1
OG0014447	Cg008G2698000	XP_006286545.1
OG0014448	Cg008G2697900	XP_023637730.1
OG0014449	Cg008G2694900	XP_006288490.1
OG0014450	Cg008G2692900	XP_006287614.2
OG0014451	Cg003G0890700	XP_006279803.1
OG0014453	Cg008G2689900	XP_006287958.1
OG0014454	Cg008G2688800	XP_006287489.1
OG0014455	Cg008G2688500	XP_006287749.1
OG0014456	Cg008G2684900	XP_006287567.1
OG0014457	Cg008G2684200	XP_006289249.1
OG0014458	Cg001G0115900	XP_006283182.1
OG0014459	Cg008G2683100	XP_006286421.1
OG0014460	Cg002G0639400	XP_023639312.1
OG0014461	Cg008G2680600	XP_023636373.1
OG0014462	Cg008G2679900	XP_023636034.1
OG0014463	Cg008G2678400	XP_023636936.1
OG0014464	Cg008G2677900	XP_006286928.1
OG0014465	Cg008G2677800	XP_006290228.1
OG0014466	Cg008G2677600	XP_006287772.1
OG0014467	Cg008G2676500	XP_006289673.1
OG0014468	Cg008G2676200	XP_006287787.1
OG0014469	Cg008G2675900	XP_006289085.1
OG0014470	Cg008G2674200	XP_006288669.1
OG0014471	Cg008G2674100	XP_006287363.1
OG0014472	Cg008G2673600	XP_023637265.1
OG0014473	Cg008G2672900	XP_006287090.2
OG0014474	Cg008G2672800	XP_006286650.1
OG0014475	Cg008G2672400	XP_006289357.1
OG0014476	Cg008G2670900	XP_006289460.1
OG0014477	Cg008G2668900	XP_006287266.1
OG0014479	Cg008G2668100	XP_006288193.1
OG0014480	Cg008G2666800	XP_023636536.1
OG0014482	Cg008G2663100	XP_006297419.1
OG0014483	Cg008G2661800	XP_006290147.1
OG0014484	Cg008G2661700	XP_006287851.1
OG0014485	Cg008G2659300	XP_006288006.1
OG0014486	Cg008G2658400	XP_006286450.1
OG0014487	Cg008G2657800	XP_023635988.1
OG0014488	Cg008G2656500	XP_023637177.1
OG0014489	Cg004G1320500	XP_006297261.2
OG0014490	Cg008G2655300	XP_006287988.1
OG0014491	Cg008G2655000	XP_006286596.1
OG0014493	Cg008G2652300	XP_006286594.1
OG0014494	Cg008G2651000	XP_006289595.2
OG0014495	Cg008G2648200	XP_006287715.1
OG0014496	Cg008G2647100	XP_006289369.1
OG0014497	Cg003G0870300, Cg003G0727600	XP_006287199.2
OG0014498	Cg001G0152700	XP_006283026.1
OG0014499	Cg001G0153200	XP_006283270.2
OG0014500	Cg001G0154300	XP_006284721.1
OG0014501	Cg001G0154500	XP_006286138.1
OG0014502	Cg001G0155800	XP_006282961.1
OG0014503	Cg001G0156300	XP_023634734.1
OG0014504	Cg001G0156800	XP_006283607.2
OG0014505	Cg005G1699600	XP_006293431.1
OG0014506	Cg002G0570300	XP_023637814.1
OG0014507	Cg005G1690500	XP_023636694.1
OG0014508	Cg005G1684700	XP_006296073.1
OG0014509	Cg005G1688700	XP_006295089.2
OG0014510	Cg005G1687500	XP_006293376.1
OG0014511	Cg005G1685600	XP_023639809.1
OG0014512	Cg005G1685300	XP_023639453.1
OG0014513	Cg005G1684000	XP_006293962.2
OG0014514	Cg005G1683600	XP_006293547.1
OG0014515	Cg005G1677900	XP_006293569.1
OG0014516	Cg005G1675500	XP_006293969.1
OG0014517	Cg005G1671700	XP_006295999.1
OG0014518	Cg005G1670800	XP_006296317.1
OG0014519	Cg005G1670500	XP_006293390.2
OG0014520	Cg005G1662900	XP_023640862.1
OG0014521	Cg005G1658900	XP_023640237.1
OG0014522	Cg005G1658100	XP_006293360.1
OG0014523	Cg005G1656600	XP_006294108.1
OG0014524	Cg005G1656200	XP_006294057.1
OG0014525	Cg005G1655400	XP_023639843.1
OG0014526	Cg005G1655000	XP_006294965.1
OG0014527	Cg005G1654300	XP_006293920.1
OG0014528	Cg005G1653200	XP_023640096.1
OG0014529	Cg005G1652600	XP_006293778.1
OG0014530	Cg005G1651200	XP_006295626.1
OG0014531	Cg005G1650000	XP_006295346.1
OG0014532	Cg005G1649500	XP_006293604.1
OG0014533	Cg005G1648800	XP_006293375.1
OG0014534	Cg005G1648600	XP_006294797.1
OG0014535	Cg005G1646600	XP_006294546.1
OG0014536	Cg005G1643200	XP_006294406.1
OG0014537	Cg005G1642900	XP_023640988.1
OG0014538	Cg005G1638600	XP_006293668.1
OG0014539	Cg005G1637600	XP_006293820.1
OG0014540	Cg005G1637300	XP_006296374.1
OG0014541	Cg005G1634200	XP_006293616.1
OG0014542	Cg005G1632800	XP_006294530.1
OG0014544	Cg005G1631400	XP_023640107.1
OG0014545	Cg005G1630200	XP_006295069.1
OG0014546	Cg005G1629700	XP_006294040.1
OG0014547	Cg005G1624200	XP_023640576.1
OG0014548	Cg008G2781600	XP_023636744.1
OG0014549	Cg002G0446900	XP_006291249.2
OG0014550	Cg005G1619100	XP_006295930.1
OG0014551	Cg005G1619000	XP_006293618.1
OG0014552	Cg005G1618800	XP_006293935.1
OG0014553	Cg005G1617600	XP_023640659.1
OG0014554	Cg005G1617300, Cg005G1617400	XP_006295526.2
OG0014555	Cg001G0161700	XP_006285260.1
OG0014556	Cg005G1613900	XP_006293957.1
OG0014557	Cg005G1613200	XP_006295219.2
OG0014558	Cg005G1612200	XP_006293867.1
OG0014559	Cg005G1611900	XP_006293929.1
OG0014560	Cg005G1611500	XP_006295213.1
OG0014561	Cg005G1606800, Cg006G2215500	XP_006296491.1
OG0014562	Cg005G1608100	XP_006294218.1
OG0014563	Cg005G1609600	XP_023639762.1
OG0014564	Cg005G1610200	XP_006293361.1
OG0014565	Cg005G1605200	XP_006293465.1
OG0014566	Cg005G1605000	XP_006295888.1
OG0014567	Cg005G1603700	XP_006294195.2
OG0014568	Cg005G1603600	XP_006294179.1
OG0014569	Cg005G1598700	XP_023640472.1
OG0014570	Cg008G2929600	XP_006282187.1
OG0014571	Cg008G2933700	XP_006280981.2
OG0014572	Cg008G2934900	XP_006280386.2
OG0014573	Cg008G2935200	XP_006279940.2
OG0014574	Cg008G2935400	XP_023633319.1
OG0014575	Cg008G2935600	XP_006279679.1
OG0014576	Cg008G2936600	XP_006280294.1
OG0014577	Cg008G2937400	XP_006280804.2
OG0014578	Cg008G2941100	XP_006281830.1
OG0014579	Cg008G2941200	XP_006280354.2
OG0014580	Cg008G2941400	XP_006279558.1
OG0014581	Cg008G2942200	XP_006281763.1
OG0014582	Cg001G0151000	XP_006282784.2
OG0014583	Cg001G0150400	XP_006286213.1
OG0014584	Cg001G0150000	XP_006285475.1
OG0014585	Cg001G0149300	XP_006284786.1
OG0014586	Cg001G0149200	XP_006284272.1
OG0014589	Cg006G1856000	XP_006307471.2
OG0014590	Cg006G1856400	XP_006306257.2
OG0014591	Cg006G1857000, Cg006G1856700	XP_023645223.1
OG0014592	Cg006G1860300	XP_006307245.1
OG0014593	Cg006G1860800, Cg006G1861100	XP_006305657.1
OG0014594	Cg006G1999500	XP_006304467.1
OG0014595	Cg006G1870800	XP_006304450.1
OG0014596	Cg007G2537600	XP_023643391.1
OG0014597	Cg006G1871400	XP_006306871.1
OG0014598	Cg006G1872500	XP_006306377.1
OG0014599	Cg006G1865100	XP_023632911.1
OG0014600	Cg006G1864600	XP_006305539.1
OG0014601	Cg006G1998200	XP_006306638.1
OG0014602	Cg006G1998100	XP_006303151.1
OG0014603	Cg006G1997400	XP_006306906.1
OG0014604	Cg006G1996800	XP_023645261.1
OG0014605	Cg006G1995000	XP_023645445.1
OG0014606	Cg006G1993500	XP_006307594.1
OG0014607	Cg006G1991900	XP_006303414.1
OG0014608	Cg006G1991800	XP_006307000.1
OG0014609	Cg006G1990900	XP_006305509.1
OG0014610	Cg006G1987100	XP_006306142.2
OG0014611	Cg006G1984800	XP_006305984.1
OG0014612	Cg006G1980600	XP_006306787.1
OG0014613	Cg006G1979300	XP_006304435.1
OG0014614	Cg006G1978400	XP_006305826.1
OG0014615	Cg006G1976000	XP_023645475.1
OG0014616	Cg006G1975300	XP_006306611.1
OG0014617	Cg006G1974200	XP_006307659.1
OG0014618	Cg006G1973500	XP_006305599.1
OG0014619	Cg006G1973300	XP_006307712.1
OG0014620	Cg006G1969400	XP_023645778.1
OG0014621	Cg006G1969200	XP_023645524.1
OG0014622	Cg006G1969100	XP_006305272.1
OG0014623	Cg001G0158400	XP_006285210.1
OG0014624	Cg006G1968300	XP_006303892.1
OG0014625	Cg006G1968000	XP_023632703.1
OG0014626	Cg006G1967700	XP_006306427.1
OG0014627	Cg006G1965000	XP_023645812.1
OG0014628	Cg006G1964600	XP_006305790.1
OG0014629	Cg006G1964000	XP_023632915.1
OG0014630	Cg006G1962800	XP_006307534.1
OG0014631	Cg006G1962200	XP_006305672.1
OG0014632	Cg006G1962100	XP_006304301.1
OG0014633	Cg006G1960500	XP_006305715.1
OG0014634	Cg006G1959900	XP_023645248.1
OG0014635	Cg006G1958600	XP_006304931.1
OG0014636	Cg006G1958300	XP_006304872.1
OG0014637	Cg006G1958000	XP_006303518.1
OG0014638	Cg006G1955700	XP_006306929.1
OG0014639	Cg006G1955600	XP_006303657.1
OG0014640	Cg006G1955500	XP_006304811.1
OG0014641	Cg006G1953900	XP_006307294.1
OG0014642	Cg006G1951900	XP_023645330.1
OG0014643	Cg006G1951400	XP_006307539.2
OG0014644	Cg006G1950700	XP_023645546.1
OG0014645	Cg006G1950300	XP_006304218.1
OG0014646	Cg006G1949900	XP_006307334.1
OG0014647	Cg006G1947100	XP_006304148.1
OG0014648	Cg002G0683700	XP_023638101.1
OG0014649	Cg002G0683000	XP_006292485.1
OG0014650	Cg002G0681200	XP_006292987.1
OG0014651	Cg002G0680100	XP_006290835.1
OG0014652	Cg002G0677400	XP_006291759.1
OG0014653	Cg001G0154700	XP_006285931.1
OG0014654	Cg002G0677200	XP_006290721.1
OG0014655	Cg002G0675800	XP_006293016.1
OG0014656	Cg002G0675600	XP_023638670.1
OG0014657	Cg003G1060900	XP_023643187.1
OG0014658	Cg003G1060600	XP_006280959.2
OG0014659	Cg003G1058600	XP_006279789.1
OG0014660	Cg003G1056300	XP_006280663.1
OG0014661	Cg003G1056100	XP_006280060.1
OG0014662	Cg003G1056000	XP_006280566.1
OG0014663	Cg003G1055700	XP_006280187.1
OG0014664	Cg003G1055600	XP_006280329.1
OG0014665	Cg003G1054200	XP_006282234.1
OG0014666	Cg003G1053900	XP_006279725.1
OG0014667	Cg003G1053700	XP_006280633.1
OG0014668	Cg003G1052300	XP_023638786.1
OG0014669	Cg003G1051700	XP_006280510.1
OG0014670	Cg003G1051600	XP_006280206.1
OG0014671	Cg003G1051100	XP_006280727.2
OG0014672	Cg003G1049800	XP_006280895.1
OG0014673	Cg003G1048100	XP_023633550.1
OG0014674	Cg003G1047400	XP_023636785.1
OG0014675	Cg003G1041900	XP_006281510.1
OG0014676	Cg003G1042300	XP_006281591.1
OG0014677	Cg003G1043900	XP_006280641.2
OG0014678	Cg003G1040900	XP_023640396.1
OG0014679	Cg003G1040400	XP_006280612.2
OG0014680	Cg003G1039000	XP_006280853.2
OG0014681	Cg003G1038100	XP_006281755.1
OG0014682	Cg003G1037400	XP_023638803.1
OG0014683	Cg003G1036100	XP_023645466.1
OG0014684	Cg003G1035800	XP_006279898.1
OG0014685	Cg003G1035700	XP_006280078.1
OG0014686	Cg003G1035000	XP_006282245.1
OG0014687	Cg003G1033900	XP_006280266.1
OG0014688	Cg003G1032900	XP_006279929.1
OG0014689	Cg003G1032300	XP_023639980.1
OG0014690	Cg003G1030500	XP_006280708.1
OG0014691	Cg003G1030100	XP_006279923.1
OG0014692	Cg003G1029800	XP_023640026.1
OG0014693	Cg003G1027000	XP_006281746.2
OG0014694	Cg003G1024900	XP_006281034.1
OG0014695	Cg003G1024800	XP_006279731.1
OG0014696	Cg003G1024700	XP_006280122.1
OG0014697	Cg003G1024500	XP_006281766.1
OG0014698	Cg003G1024400	XP_006280253.1
OG0014699	Cg004G1409500	XP_006294090.1
OG0014700	Cg003G1023500	XP_023643530.1
OG0014701	Cg003G1022100	XP_006280218.1
OG0014702	Cg003G1021900	XP_006279797.1
OG0014703	Cg003G1021700	XP_023641077.1
OG0014704	Cg003G1021000	XP_006281131.1
OG0014705	Cg003G1020900	XP_006280287.1
OG0014706	Cg003G1017900	XP_023633456.1
OG0014707	Cg003G1016200	XP_006280331.1
OG0014708	Cg003G1014000	XP_006282174.1
OG0014709	Cg003G1013900	XP_006279913.1
OG0014710	Cg003G1012000	XP_006281008.1
OG0014711	Cg003G1011700	XP_006281693.1
OG0014712	Cg003G1011600	XP_006280595.1
OG0014713	Cg003G1011300	XP_006280451.1
OG0014714	Cg003G1009800	XP_006281018.1
OG0014715	Cg003G1009600	XP_023635882.1
OG0014716	Cg003G1007500	XP_023633173.1
OG0014717	Cg003G1007400	XP_006279662.1
OG0014718	Cg003G1006600	XP_023642235.1
OG0014719	Cg003G1005500	XP_006279551.1
OG0014720	Cg003G1004600	XP_006280383.1
OG0014721	Cg003G1003400	XP_023644391.1
OG0014722	Cg003G1001900	XP_006281903.1
OG0014723	Cg002G0658500	XP_006292961.1
OG0014724	Cg003G1000100	XP_006282075.1
OG0014725	Cg003G0999900	XP_023636206.1
OG0014726	Cg003G0999000	XP_006280458.1
OG0014727	Cg008G2788400	XP_006287854.1
OG0014729	Cg008G2792100	XP_023635755.1
OG0014730	Cg008G2793700	XP_006287013.1
OG0014731	Cg008G2793900	XP_006287966.1
OG0014732	Cg008G2795000	XP_006287134.1
OG0014733	Cg006G1870500	XP_023644837.1
OG0014734	Cg008G2797100	XP_006287298.1
OG0014735	Cg002G0570400	XP_023637812.1
OG0014736	Cg008G2799200	XP_006286349.1
OG0014737	Cg008G2799300	XP_006289565.1
OG0014738	Cg008G2799400	XP_023636686.1
OG0014739	Cg008G2799700	XP_006288825.1
OG0014740	Cg008G2799900	XP_006287156.1
OG0014741	Cg008G2800200	XP_023635780.1
OG0014742	Cg008G2801500	XP_006288304.1
OG0014743	Cg008G2801600	XP_023636490.1
OG0014744	Cg003G0802400	XP_006289007.1
OG0014745	Cg008G2801700	XP_006288106.1
OG0014746	Cg008G2802300	XP_006287682.1
OG0014747	Cg008G2803600	XP_023636511.1
OG0014748	Cg008G2804400	XP_006289241.1
OG0014749	Cg008G2804500	XP_006287361.1
OG0014750	Cg008G2804900	XP_006287508.1
OG0014751	Cg008G2805400	XP_006288885.1
OG0014752	Cg008G2808900	XP_006289879.1
OG0014753	Cg008G2815300	XP_006288877.2
OG0014754	Cg008G2816700	XP_006290118.1
OG0014755	Cg008G2817000	XP_023635959.1
OG0014756	Cg008G2817200	XP_006289278.1
OG0014757	Cg008G2818200	XP_006286989.1
OG0014758	Cg008G2758500	XP_006287751.1
OG0014759	Cg008G2760600	XP_006286972.1
OG0014760	Cg008G2763600	XP_006288021.1
OG0014761	Cg008G2765400	XP_006289073.1
OG0014762	Cg008G2766000	XP_006288934.1
OG0014763	Cg008G2767400	XP_006288683.1
OG0014764	Cg008G2768800	XP_006287321.2
OG0014765	Cg008G2769000	XP_006287652.1
OG0014766	Cg008G2769100	XP_006286914.1
OG0014767	Cg008G2770200	XP_006288077.1
OG0014768	Cg008G2770300	XP_006287593.1
OG0014769	Cg008G2770900	XP_006289225.1
OG0014770	Cg008G2773500	XP_006290016.1
OG0014771	Cg008G2774900	XP_006289144.1
OG0014772	Cg008G2776500	XP_006288530.2
OG0014773	Cg008G2778200	XP_006288288.1
OG0014774	Cg008G2779000	XP_023636351.1
OG0014775	Cg008G2779100	XP_006287736.1
OG0014776	Cg006G2036800	XP_023645274.1
OG0014777	Cg008G2780600	XP_023637357.1
OG0014778	Cg008G2781900	XP_006287721.1
OG0014779	Cg008G2782000	XP_006289780.1
OG0014780	Cg008G2782800	XP_023636919.1
OG0014781	Cg008G2784400	XP_006286975.1
OG0014782	Cg008G2785500	XP_023636358.1
OG0014783	Cg004G1317200	XP_006299053.2
OG0014784	Cg008G2785800	XP_006290201.1
OG0014785	Cg008G2785900	XP_006288979.1
OG0014786	Cg008G2911400, Cg011G3013500	XP_006281897.1
OG0014787	Cg003G0919700	XP_006282256.1
OG0014788	Cg003G0997800	XP_006281832.1
OG0014790	Cg003G0996400	XP_006280064.1
OG0014791	Cg003G0996100	XP_006280577.1
OG0014792	Cg003G0995900	XP_006280984.1
OG0014793	Cg003G0992800	XP_023633523.1
OG0014795	Cg003G0988900	XP_006280518.1
OG0014796	Cg003G0988200	XP_006279692.1
OG0014797	Cg003G0984700	XP_006281984.1
OG0014798	Cg001G0352000	XP_006283980.1
OG0014799	Cg003G0984200	XP_006280714.2
OG0014800	Cg003G0983800	XP_006281262.1
OG0014802	Cg003G0982400	XP_006282191.1
OG0014804	Cg003G0980800	XP_006279761.1
OG0014805	Cg003G0977000	XP_006280227.1
OG0014806	Cg003G0976000	XP_006280567.1
OG0014807	Cg003G0975500	XP_006279969.1
OG0014808	Cg003G0975400	XP_023636575.1
OG0014809	Cg003G0974300	XP_023633596.1
OG0014810	Cg003G0973000	XP_006279686.2
OG0014811	Cg003G0972300	XP_023638494.1
OG0014812	Cg003G0972100	XP_006279807.1
OG0014813	Cg003G0971500	XP_006282199.2
OG0014814	Cg003G0971300	XP_006281609.1
OG0014815	Cg003G0966100	XP_006282217.1
OG0014816	Cg003G0971100	XP_006279762.1
OG0014817	Cg003G0970900	XP_006280154.1
OG0014818	Cg003G0969200	XP_023636952.1
OG0014819	Cg003G0969000	XP_006280470.1
OG0014821	Cg003G0967300	XP_006280338.1
OG0014822	Cg003G0967000	XP_023641424.1
OG0014823	Cg003G0966700	XP_006281473.1
OG0014824	Cg003G0966500	XP_006280396.1
OG0014825	Cg003G0964400	XP_006282054.2
OG0014826	Cg003G0964100	XP_006280263.1
OG0014827	Cg002G0690400	XP_023638495.1
OG0014828	Cg004G1418300	XP_006300063.2
OG0014829	Cg004G1388000, Cg004G1379600	XP_006298447.2
OG0014830	Cg003G0960100	XP_006280494.1
OG0014831	Cg003G0960200	XP_006281293.1
OG0014832	Cg003G0961600	XP_023637186.1
OG0014833	Cg003G0956200	XP_006279942.1
OG0014834	Cg003G0956100	XP_006281887.2
OG0014835	Cg003G0955000	XP_006280336.1
OG0014836	Cg003G0950500	XP_023645716.1
OG0014838	Cg003G0949200	XP_006281479.1
OG0014839	Cg003G0946300	XP_006280016.1
OG0014840	Cg003G0947900	XP_006301149.1, XP_006280585.1
OG0014841	Cg003G0947700	XP_006279740.1
OG0014844	Cg003G0947000	XP_006279914.1
OG0014845	Cg003G0946400	XP_023645816.1
OG0014846	Cg003G0944700	XP_006280334.1
OG0014847	Cg003G0943600	XP_006279574.1
OG0014848	Cg003G0943000	XP_006280297.1
OG0014849	Cg003G0936900	XP_006280915.1
OG0014850	Cg002G0532000	XP_006290272.1
OG0014851	Cg002G0533800	XP_006290824.1
OG0014852	Cg002G0534800	XP_006291319.2
OG0014853	Cg002G0536100	XP_023638230.1
OG0014854	Cg002G0537800	XP_006290921.1
OG0014855	Cg002G0537900	XP_006290867.1
OG0014856	Cg002G0539600	XP_023638819.1
OG0014857	Cg007G2367100	XP_006302081.2
OG0014858	Cg014G3031000, Cg003G0723700	XP_006288629.1
OG0014859	Cg008G2646900	XP_006289951.1
OG0014860	Cg008G2645900	XP_023637563.1
OG0014861	Cg005G1540200	XP_006293689.1
OG0014862	Cg008G2643600	XP_006289157.1
OG0014863	Cg008G2642500	XP_006289981.1
OG0014864	Cg008G2641000	XP_006289503.1, XP_006279170.1
OG0014865	Cg008G2640700	XP_006287094.1
OG0014866	Cg008G2640000	XP_006286677.1
OG0014867	Cg008G2639600	XP_006287898.1
OG0014868	Cg008G2637500	XP_006289319.1
OG0014869	Cg008G2635800	XP_006286559.1
OG0014870	Cg007G2386200	XP_006279426.2
OG0014871	Cg008G2632900	XP_006287574.1
OG0014872	Cg008G2632800	XP_006289422.1
OG0014873	Cg001G0162200	XP_023634401.1
OG0014874	Cg008G2631600	XP_023636195.1
OG0014875	Cg008G2631500	XP_023636197.1
OG0014876	Cg008G2631400	XP_006289597.1
OG0014877	Cg008G2631100	XP_023636438.1
OG0014879	Cg008G2630000	XP_006287867.1
OG0014880	Cg008G2629800	XP_006288437.1
OG0014881	Cg008G2629500	XP_006288127.1
OG0014882	Cg008G2628700	XP_006287273.1
OG0014883	Cg008G2628500	XP_006287086.1
OG0014884	Cg008G2625900	XP_006288997.1
OG0014885	Cg008G2624600	XP_006287996.1
OG0014886	Cg008G2624500	XP_006288752.1
OG0014887	Cg008G2623900	XP_006289209.1
OG0014888	Cg008G2623300	XP_006288222.1
OG0014889	Cg008G2621600	XP_023636394.1, XP_006279451.1
OG0014890	Cg008G2621300	XP_006286934.1
OG0014891	Cg008G2619600	XP_023636908.1
OG0014892	Cg008G2618200	XP_006286880.1
OG0014894	Cg008G2617400	XP_006286376.1
OG0014895	Cg008G2616400	XP_023635795.1
OG0014896	Cg008G2615400	XP_006287006.1
OG0014897	Cg008G2614700	XP_006286895.1
OG0014898	Cg008G2614600	XP_006288276.1
OG0014899	Cg008G2613900	XP_006290131.1
OG0014900	Cg008G2612800	XP_023637501.1
OG0014901	Cg008G2612300	XP_023636001.1
OG0014902	Cg008G2611300	XP_006287801.2
OG0014903	Cg008G2611000	XP_023637002.1
OG0014904	Cg008G2610200	XP_006286626.1
OG0014905	Cg001G0315900	XP_006283776.2
OG0014906	Cg008G2608300	XP_006289030.1
OG0014907	Cg008G2607900	XP_006288776.1
OG0014908	Cg008G2607800	XP_006287076.1
OG0014909	Cg008G2607500	XP_006289761.1
OG0014910	Cg008G2605900	XP_006289511.1
OG0014911	Cg008G2604700	XP_006286872.2
OG0014912	Cg008G2604100	XP_006290218.1
OG0014913	Cg008G2602300	XP_006289498.1
OG0014914	Cg008G2599800	XP_006287051.1
OG0014915	Cg008G2599700	XP_006287809.1
OG0014916	Cg008G2599400	XP_023637421.1
OG0014917	Cg008G2598400	XP_006288815.1
OG0014918	Cg008G2595700	XP_006287195.1
OG0014919	Cg008G2594700	XP_006289068.1
OG0014920	Cg008G2594300	XP_006287743.1
OG0014921	Cg008G2594200	XP_006287324.2
OG0014922	Cg008G2593100	XP_023637495.1
OG0014923	Cg008G2592900	XP_023636779.1
OG0014924	Cg008G2592500	XP_006286456.1
OG0014926	Cg008G2591900	XP_006287148.1
OG0014927	Cg008G2591500	XP_006287391.1
OG0014928	Cg008G2590400	XP_006286667.1
OG0014929	Cg008G2589200	XP_006289006.1
OG0014930	Cg008G2589000	XP_006287830.1
OG0014931	Cg008G2588700	XP_023635947.1
OG0014932	Cg008G2588500	XP_006287912.1
OG0014933	Cg008G2588300	XP_023637529.1
OG0014934	Cg008G2587900	XP_006287846.1
OG0014935	Cg008G2587800	XP_006287540.1
OG0014936	Cg008G2587200	XP_006288581.1
OG0014937	Cg008G2587000	XP_006288519.1
OG0014938	Cg008G2586400	XP_023635982.1
