Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0014049	Cg008G2945600, Cg003G0798500	XP_020871091.1
OG0014050	Cg003G0860400, Cg003G0737600	XP_002872736.1
OG0014051	Cg003G0738800, Cg003G0859200	XP_020876344.1
OG0014052	Cg003G0859100, Cg003G0738900	XP_002872722.1
OG0014053	Cg003G0858600, Cg003G0739200	XP_020876359.1
OG0014054	Cg001G0107900	XP_002867409.1
OG0014055	Cg001G0107300	XP_002869430.1
OG0014056	Cg001G0107000	XP_020873131.1
OG0014057	Cg001G0104900	XP_020873162.1
OG0014058	Cg001G0104100	XP_020872505.1
OG0014059	Cg001G0103900	XP_002867383.1
OG0014060	Cg001G0243700	XP_002870178.1
OG0014061	Cg001G0242500	XP_002868146.2
OG0014062	Cg006G1853000	XP_020870235.1
OG0014063	Cg006G1852100	XP_002894092.1, XP_020880654.1
OG0014064	Cg006G1852000	XP_002891405.1
OG0014065	Cg006G1847500	XP_002894118.1
OG0014067	Cg006G1850200	XP_002891421.1
OG0014068	Cg006G1847700	XP_020870766.1
OG0014069	Cg006G1848400	XP_020868742.1
OG0014070	Cg006G1847400	XP_020870686.1
OG0014071	Cg006G1844500	XP_020869729.1
OG0014072	Cg006G1843800	XP_002891459.1
OG0014073	Cg006G1843300	XP_002891461.1
OG0014074	Cg006G1842900	XP_002891464.2
OG0014075	Cg006G1841600	XP_020867923.1, XP_002885674.1
OG0014076	Cg006G1841500	XP_002891474.1
OG0014077	Cg006G1838300	XP_002891495.1
OG0014078	Cg006G1838000	XP_002894179.1, XP_002894171.1
OG0014079	Cg006G1837900	XP_002894180.1
OG0014080	Cg006G1837600	XP_020869208.1
OG0014081	Cg007G2519600	XP_020890022.1
OG0014082	Cg007G2519400	XP_020865802.1
OG0014083	Cg001G0000800	XP_002868836.1
OG0014084	Cg001G0001000	XP_002868837.1
OG0014085	Cg001G0001400	XP_002868839.1
OG0014086	Cg001G0002700	XP_020872873.1
OG0014087	Cg001G0003200	XP_002866799.2
OG0014088	Cg001G0003600	XP_020873877.1
OG0014089	Cg001G0004600	XP_020875570.1
OG0014090	Cg001G0005900	XP_020874400.1
OG0014091	Cg001G0006500	XP_002868864.1
OG0014092	Cg001G0006700	XP_002866818.1
OG0014093	Cg001G0007700	XP_020875044.1
OG0014094	Cg001G0008000	XP_020875229.1
OG0014095	Cg001G0008600	XP_020875535.1
OG0014096	Cg001G0009100	XP_020872667.1
OG0014097	Cg001G0009400	XP_002868887.1
OG0014098	Cg001G0012300	XP_020872779.1
OG0014099	Cg001G0013100	XP_020874477.1
OG0014100	Cg001G0013200	XP_020874480.1
OG0014101	Cg001G0014700	XP_020874263.1
OG0014102	Cg008G2885400	XP_002865589.2
OG0014103	Cg001G0018100	XP_002868937.1
OG0014104	Cg001G0018700	XP_002868940.1
OG0014105	Cg001G0019100	XP_020875246.1
OG0014106	Cg001G0019900	XP_002868944.1
OG0014107	Cg001G0020000	XP_002866912.1
OG0014108	Cg004G1337000	XP_002885776.2
OG0014109	Cg001G0022000	XP_020873025.1
OG0014110	Cg001G0022200	XP_020875324.1
OG0014111	Cg001G0023100	XP_002866929.1
OG0014112	Cg001G0024600	XP_020872398.1
OG0014113	Cg001G0027100	XP_002866948.1
OG0014114	Cg001G0027400	XP_002868989.1
OG0014115	Cg001G0029700	XP_020875546.1
OG0014116	Cg001G0030400	XP_020872135.1
OG0014117	Cg001G0032000	XP_002866980.1
OG0014119	Cg001G0034800	XP_002867001.1
OG0014120	Cg001G0035200	XP_020872763.1
OG0014121	Cg001G0036000	XP_020875013.1
OG0014122	Cg001G0036600	XP_002867016.1
OG0014123	Cg001G0037000	XP_020872803.1
OG0014124	Cg001G0037100	XP_020872802.1
OG0014125	Cg001G0038300	XP_002869040.2
OG0014126	Cg001G0039300	XP_020874034.1
OG0014127	Cg001G0041600	XP_002869053.1
OG0014128	Cg001G0044400, Cg001G0044500	XP_002869072.1
OG0014129	Cg001G0045600	XP_002869081.1
OG0014130	Cg001G0319400, Cg001G0319700	XP_020873100.1
OG0014131	Cg001G0047100	XP_020872215.1
OG0014132	Cg001G0049600	XP_020874360.1
OG0014133	Cg001G0050300	XP_002869109.1
OG0014134	Cg001G0052900	XP_002867102.1
OG0014135	Cg001G0055900	XP_020875517.1
OG0014136	Cg001G0056900	XP_020875119.1
OG0014137	Cg001G0058000	XP_002869156.1
OG0014138	Cg001G0059300	XP_002867130.1
OG0014139	Cg001G0080200	XP_020873156.1
OG0014140	Cg001G0078600	XP_020873911.1
OG0014141	Cg001G0077400	XP_002869444.1
OG0014142	Cg001G0076200	XP_020875749.1
OG0014143	Cg001G0075800	XP_002869260.1
OG0014144	Cg001G0075400	XP_020874493.1
OG0014145	Cg001G0074100	XP_020874882.1
OG0014146	Cg001G0073700	XP_002869241.1
OG0014147	Cg001G0073300	XP_020875465.1
OG0014148	Cg001G0072300	XP_002867220.1
OG0014149	Cg001G0071900	XP_002867217.1
OG0014150	Cg001G0070400	XP_020874874.1
OG0014151	Cg001G0070000	XP_002867196.1
OG0014152	Cg001G0069800	XP_020875429.1
OG0014153	Cg001G0068500	XP_002867184.1
OG0014154	Cg001G0067600	XP_020875438.1
OG0014155	Cg001G0066300	XP_002869207.1
OG0014156	Cg001G0065500	XP_002867166.1
OG0014157	Cg001G0062400	XP_002869185.1
OG0014158	Cg001G0061300	XP_002867138.1
OG0014159	Cg002G0683300	XP_002876827.1
OG0014160	Cg001G0088600	XP_002867301.1
OG0014161	Cg001G0088700	XP_002867302.1
OG0014162	Cg001G0089400	XP_020873154.1
OG0014163	Cg001G0090500	XP_002867306.1
OG0014164	Cg003G0894100	XP_002865845.2
OG0014165	Cg001G0092800	XP_020872519.1
OG0014166	Cg001G0093500	XP_020873955.1
OG0014167	Cg001G0094100	XP_002869358.1
OG0014168	Cg001G0094400	XP_020872119.1
OG0014169	Cg002G0551100	XP_002877571.1
OG0014170	Cg005G1584200	XP_020885145.1
OG0014171	Cg004G1309200	XP_020887630.1
OG0014172	Cg004G1310700	XP_020887699.1
OG0014173	Cg007G2496700	XP_020891264.1
OG0014174	Cg007G2495500	XP_020890236.1
OG0014175	Cg007G2494700	XP_002887434.1
OG0014176	Cg007G2494000	XP_020891738.1
OG0014177	Cg007G2493100	XP_020889684.1
OG0014178	Cg007G2492500	XP_020891210.1
OG0014179	Cg007G2489300	XP_002887405.1
OG0014180	Cg007G2489200	XP_002887404.1
OG0014181	Cg006G2034400	XP_002890566.1
OG0014182	Cg006G2032400	XP_020870942.1
OG0014183	Cg001G0355800	XP_020872990.1
OG0014184	Cg006G2027800	XP_020866452.1
OG0014185	Cg006G2026500	XP_002893325.1
OG0014186	Cg006G2026300	XP_020868045.1
OG0014187	Cg006G2018800	XP_002893381.1
OG0014188	Cg006G2017200	XP_020870505.1
OG0014189	Cg006G2015600	XP_020867875.1
OG0014190	Cg006G2013500	XP_020886573.1, XP_020870355.1
OG0014191	Cg006G2013400	XP_020866001.1
OG0014192	Cg006G2012900	XP_002893413.1
OG0014193	Cg005G1628800	XP_020884299.1
OG0014194	Cg004G1325900	XP_020886078.1, XP_002885736.1
OG0014195	Cg003G0718800, Cg014G3037200	XP_002872854.1
OG0014196	Cg014G3037400, Cg003G0718600	XP_020877034.1
OG0014198	Cg014G3044100, Cg003G0711900	XP_002874942.1
OG0014199	Cg003G0712500, Cg014G3043500	XP_002874947.1
OG0014200	Cg014G3043400, Cg003G0712600	XP_020879472.1
OG0014201	Cg003G0713300, Cg014G3042500	XP_020878415.1
OG0014202	Cg003G0714500, Cg014G3041100	XP_002874952.2
OG0014203	Cg003G0714300, Cg014G3041300	XP_020879249.1
OG0014204	Cg014G3040500, Cg003G0715100	XP_002874962.1
OG0014205	Cg003G0715200, Cg014G3040400	XP_020879345.1
OG0014206	Cg014G3040000, Cg003G0715600	XP_020879491.1
OG0014207	Cg003G0716200, Cg014G3039400	XP_002874969.1
OG0014208	Cg003G0716600, Cg014G3039000	XP_002874971.1
OG0014209	Cg014G3037700, Cg003G0718300	XP_020877582.1
OG0014210	Cg003G0710100	XP_020879253.1
OG0014211	Cg001G0141200	XP_002869624.1
OG0014212	Cg003G0707800, Cg014G3047700	XP_020878997.1
OG0014213	Cg003G0705400, Cg014G3050100	XP_002872931.1
OG0014214	Cg003G0705300, Cg014G3050200	XP_020879297.1
OG0014215	Cg014G3051800, Cg003G0703800	XP_002872941.1
OG0014216	Cg014G3052500, Cg003G0703200	XP_020879542.1
OG0014217	Cg003G0702800, Cg014G3053100	XP_002872950.2
OG0014218	Cg014G3054500, Cg003G0701400	XP_020877992.1
OG0014219	Cg003G0701200, Cg014G3054700	XP_002872958.1
OG0014220	Cg014G3054800, Cg003G0701100	XP_020878570.1
OG0014221	Cg003G0699600	XP_020878793.1
OG0014222	Cg003G0699400	XP_020878418.1
OG0014223	Cg013G3023500	XP_002879963.1
OG0014224	Cg013G3024000	XP_002868634.1
OG0014225	Cg006G2003200	XP_020868732.1
OG0014226	Cg006G2012000	XP_002890679.1
OG0014227	Cg006G1891200	XP_002891241.1
OG0014228	Cg006G1891000	XP_002891242.1
OG0014229	Cg006G1890400	XP_020866941.1
OG0014230	Cg001G0135200	XP_002867544.1
OG0014231	Cg001G0128900	XP_020872806.1
OG0014232	Cg001G0127700	XP_020874022.1
OG0014233	Cg001G0127600	XP_020874021.1
OG0014234	Cg001G0125200	XP_020874225.1
OG0014235	Cg001G0125100	XP_020874224.1
OG0014236	Cg001G0124200	XP_020872752.1
OG0014237	Cg002G0673700	XP_002875235.2
OG0014238	Cg001G0121400	XP_002867466.1
OG0014239	Cg001G0121300	XP_002867465.1
OG0014240	Cg001G0119800	XP_020874851.1
OG0014241	Cg002G0673600	XP_020880700.1
OG0014242	Cg002G0672500	XP_020881958.1
OG0014244	Cg006G2128800	XP_020866456.1, XP_020866965.1
OG0014245	Cg006G2127300	XP_002890016.1
OG0014246	Cg006G2069600	XP_020869137.1
OG0014247	Cg006G2056600	XP_020868897.1
OG0014248	Cg006G2026100	XP_002893327.1
OG0014249	Cg006G2011400	XP_002890683.1
OG0014250	Cg006G2010000	XP_002893424.1
OG0014251	Cg006G2009300	XP_002890692.1
OG0014252	Cg006G2008600	XP_020867833.1
OG0014253	Cg006G2005900	XP_002890702.1
OG0014254	Cg006G2000400	XP_020870881.1
OG0014255	Cg006G1944300	XP_002893740.1
OG0014256	Cg001G0359600	XP_020874205.1, XP_002863796.2, XP_020867962.1, XP_020891383.1, XP_020881809.1, XP_020881500.1
OG0014258	Cg007G2262000	XP_002887903.1
OG0014259	Cg007G2318100	XP_020890783.1
OG0014260	Cg007G2498800	XP_020891184.1
OG0014261	Cg007G2529800	XP_002887617.1
OG0014262	Cg007G2538900, Cg007G2539000	XP_020890639.1
OG0014263	Cg007G2566200	XP_002862214.2, XP_002889248.1
OG0014264	Cg004G1088200	XP_020888064.1
OG0014265	Cg004G1189100	XP_002882799.1
OG0014266	Cg004G1191400	XP_020887396.1
OG0014267	Cg004G1290000	XP_002885495.1
OG0014268	Cg004G1310400	XP_002865598.2, XP_002883495.1
OG0014271	Cg004G1391300	XP_002883904.1
OG0014273	Cg004G1430000	XP_020888468.1
OG0014275	Cg005G1757600	XP_002880485.1
OG0014276	Cg005G1753300	XP_002878695.1
OG0014277	Cg005G1748700	XP_002880543.2
OG0014278	Cg005G1709700	XP_020884446.1
OG0014281	Cg005G1594000	XP_020882697.1
OG0014282	Cg005G1581000	XP_002879539.1
OG0014283	Cg005G1579000, Cg005G1578900	XP_020884541.1
OG0014284	Cg005G1577900	XP_020884547.1
OG0014285	Cg005G1523100, Cg005G1522700	XP_002881737.1
OG0014286	Cg005G1524200	XP_020884296.1
OG0014287	Cg002G0696000	XP_002875063.1
OG0014288	Cg002G0693000	XP_002876754.1
OG0014289	Cg002G0676300	XP_020882418.1
OG0014290	Cg002G0659400	XP_020879765.1
OG0014291	Cg002G0622200	XP_020881777.1, XP_020881629.1, XP_002877183.2
OG0014292	Cg008G2857000, Cg002G0621200	XP_002875519.1
OG0014293	Cg002G0606700	XP_020880309.1
OG0014295	Cg002G0551000	XP_020880905.1
OG0014296	Cg002G0528300	XP_002877714.1
OG0014297	Cg002G0527800	XP_002877725.1
OG0014298	Cg002G0488400	XP_002876227.1
OG0014299	Cg002G0439300	XP_020880493.1
OG0014302	Cg008G2636200	XP_002871216.1
OG0014303	Cg008G2689200	XP_002871520.1
OG0014304	Cg008G2717400	XP_020876605.1
OG0014306	Cg003G0808500	XP_020877476.1
OG0014307	Cg003G0792900	XP_020877495.1
OG0014308	Cg003G0789300	XP_020877082.1
OG0014309	Cg003G0769500	XP_002874640.1
OG0014310	Cg003G0737900, Cg003G0860100	XP_020876488.1, XP_020876451.1
OG0014311	Cg003G0713400, Cg014G3042400	XP_002874950.1
OG0014312	Cg014G3052100, Cg003G0703600	XP_020878070.1
OG0014313	Cg001G0060000	XP_002867133.1
OG0014314	Cg001G0095600	XP_002867333.1
OG0014315	Cg001G0139100	XP_020873485.1
OG0014316	Cg001G0142800	XP_020873687.1
OG0014317	Cg001G0216900	XP_020872695.1
OG0014318	Cg001G0236900	XP_020872154.1
OG0014319	Cg001G0282600	XP_002863242.1
OG0014321	Cg001G0317800	XP_002868444.2
OG0014322	Cg001G0350400	XP_020874831.1
OG0014323	Cg008G2964600	XP_020878033.1, XP_002863457.1
OG0014324	Cg008G2927800	XP_002863667.1
OG0014325	Cg008G2927300	XP_002863674.1
OG0014326	Cg008G2922200	XP_002863715.1
OG0014327	Cg008G2848100, Cg008G2862500	XP_020865999.1
OG0014329	Cg003G0832500, Cg003G0881300	XP_002865807.2, XP_020884082.1
OG0014330	Cg003G0885400	XP_002862984.2, XP_020871587.1
OG0014331	Cg003G0885600	XP_020874324.1, XP_002864073.1
OG0014332	Cg003G0887500	XP_002865824.1, XP_020873747.1
OG0014333	Cg003G0899700	XP_020880438.1
OG0014334	Cg003G0933500	XP_002864338.1
OG0014335	Cg003G0936300	XP_020871088.1
OG0014336	Cg003G1015300	XP_020871108.1
OG0014340	Cg001G0394600	XP_002868558.1
OG0014341	Cg003G0706000, Cg014G3049500	XP_002874987.1
OG0014346	Cg007G2568000	XP_020889790.1
OG0014347	Cg025G3077100, Cg040G3083400, Cg035G3081600	YP_009357293.1
OG0014373	Cg002G0599800	XP_002875601.1
OG0014374	Cg002G0559400	XP_002875803.1
OG0014375	Cg002G0557900	XP_020882465.1
OG0014376	Cg002G0557500	XP_002877534.1
OG0014377	Cg002G0557400	XP_020880029.1
OG0014378	Cg002G0557100	XP_020880032.1
OG0014379	Cg002G0555200	XP_002877551.1
OG0014380	Cg003G0932400	XP_002864329.1
OG0014381	Cg002G0542800	XP_002875909.1
OG0014382	Cg002G0543300	XP_020880366.1
OG0014383	Cg002G0543600	XP_020880371.1
OG0014384	Cg002G0543900	XP_020880359.1
OG0014385	Cg002G0544200	XP_002875897.1
OG0014386	Cg002G0545000	XP_002875889.1
OG0014387	Cg002G0545400	XP_020880356.1
OG0014388	Cg002G0548100	XP_020880761.1
OG0014389	Cg002G0547200	XP_002877591.1
OG0014390	Cg006G2003900	XP_002893451.1
OG0014391	Cg002G0548800	XP_020881064.1
OG0014392	Cg002G0549500	XP_002875867.2
OG0014393	Cg002G0549700	XP_002875866.1
OG0014394	Cg002G0697100	XP_020879970.1
OG0014395	Cg002G0696400	XP_020879973.1
OG0014396	Cg002G0686600	XP_020881074.1
OG0014397	Cg001G0376700	XP_020874713.1
OG0014399	Cg001G0375600	XP_020874707.1
OG0014400	Cg001G0095900	XP_020874482.1
OG0014401	Cg001G0309500	XP_002870409.1
OG0014402	Cg006G1857300	XP_020870996.1
OG0014403	Cg008G2743200	XP_020877777.1
OG0014405	Cg008G2740400	XP_002873842.1
OG0014406	Cg008G2740200	XP_002873840.1
OG0014407	Cg008G2739500	XP_002871773.1
OG0014409	Cg008G2737800	XP_020876265.1
OG0014410	Cg008G2737300	XP_002871763.2
OG0014411	Cg008G2736200	XP_002871756.1
OG0014412	Cg008G2732700	XP_002873797.1
OG0014413	Cg008G2732500	XP_020878109.1
OG0014414	Cg008G2732100	XP_002873795.1
OG0014415	Cg008G2731400	XP_002873789.2
OG0014416	Cg008G2730300	XP_020877321.1
OG0014418	Cg008G2725800	XP_020878538.1
OG0014419	Cg008G2873300	XP_002863897.1
OG0014420	Cg008G2721500	XP_002873738.1
OG0014421	Cg001G0118000	XP_020872561.1
OG0014422	Cg008G2719600	XP_020876581.1
OG0014423	Cg008G2718900	XP_002871666.1
OG0014424	Cg008G2718200	XP_002871662.1
OG0014425	Cg008G2716700	XP_002871655.1
OG0014426	Cg008G2714200	XP_002871645.2
OG0014427	Cg008G2714000	XP_002871642.1
OG0014428	Cg008G2713900	XP_002871641.1
OG0014429	Cg008G2712000	XP_002873691.2
OG0014430	Cg008G2710800	XP_002873684.1
OG0014431	Cg008G2710600	XP_002873683.1
OG0014432	Cg008G2709800	XP_002873677.2
OG0014433	Cg001G0273300	XP_002868320.1
OG0014434	Cg008G2709600	XP_002873676.1
OG0014435	Cg008G2709400	XP_020877561.1
OG0014436	Cg008G2709200	XP_002873672.1
OG0014437	Cg008G2708100	XP_002873664.1
OG0014438	Cg008G2706800	XP_020876222.1
OG0014439	Cg008G2706100	XP_020876334.1
OG0014440	Cg008G2705400	XP_002871603.1
OG0014441	Cg008G2704900	XP_002873647.1
OG0014442	Cg008G2704600	XP_002873646.2
OG0014443	Cg008G2702600	XP_020877837.1
OG0014444	Cg008G2702500	XP_002873633.1
OG0014445	Cg008G2702000	XP_002871589.1
OG0014446	Cg008G2701400	XP_002871585.1
OG0014447	Cg008G2698000	XP_002873610.1
OG0014448	Cg008G2697900	XP_020877587.1
OG0014449	Cg008G2694900	XP_020878743.1
OG0014450	Cg008G2692900	XP_020877284.1
OG0014451	Cg003G0890700	XP_002868010.2
OG0014453	Cg008G2689900	XP_020878114.1
OG0014454	Cg008G2688800	XP_020878340.1
OG0014455	Cg008G2688500	XP_002871515.1
OG0014456	Cg008G2684900	XP_002871499.1
OG0014457	Cg008G2684200	XP_002871491.1
OG0014458	Cg001G0115900	XP_002869492.1
OG0014459	Cg008G2683100	XP_020877001.1
OG0014460	Cg002G0639400	XP_020881953.1
OG0014461	Cg008G2680600	XP_002871471.1
OG0014462	Cg008G2679900	XP_020878180.1
OG0014463	Cg008G2678400	XP_002871455.1
OG0014464	Cg008G2677900	XP_020879521.1
OG0014465	Cg008G2677800	XP_020879522.1
OG0014466	Cg008G2677600	XP_002873491.1
OG0014467	Cg008G2676500	XP_020876713.1
OG0014468	Cg008G2676200	XP_002871443.1
OG0014469	Cg008G2675900	XP_002873481.1
OG0014470	Cg008G2674200	XP_020876754.1
OG0014471	Cg008G2674100	XP_020876729.1
OG0014472	Cg008G2673600	XP_002873467.1
OG0014473	Cg008G2672900	XP_002873465.1
OG0014474	Cg008G2672800	XP_020876730.1
OG0014475	Cg008G2672400	XP_020876767.1
OG0014476	Cg008G2670900	XP_002871419.1
OG0014477	Cg008G2668900	XP_002871410.1
OG0014479	Cg008G2668100	XP_020878010.1
OG0014480	Cg008G2666800	XP_002873433.1
OG0014482	Cg008G2663100	XP_020877277.1
OG0014483	Cg008G2661800	XP_002873401.1
OG0014484	Cg008G2661700	XP_020878585.1
OG0014485	Cg008G2659300	XP_020877317.1
OG0014486	Cg008G2658400	XP_020877930.1
OG0014487	Cg008G2657800	XP_020877626.1
OG0014488	Cg008G2656500	XP_020878137.1
OG0014489	Cg004G1320500	XP_020888541.1
OG0014490	Cg008G2655300	XP_020877029.1
OG0014491	Cg008G2655000	XP_002871318.1
OG0014493	Cg008G2652300	XP_002871303.1
OG0014494	Cg008G2651000	XP_020879012.1
OG0014495	Cg008G2648200	XP_002873318.1
OG0014496	Cg008G2647100	XP_002871274.1
OG0014497	Cg003G0870300, Cg003G0727600	XP_020876370.1
OG0014498	Cg001G0152700	XP_020873238.1
OG0014499	Cg001G0153200	XP_020873280.1
OG0014500	Cg001G0154300	XP_002869697.1
OG0014501	Cg001G0154500	XP_002869698.2
OG0014502	Cg001G0155800	XP_020873333.1
OG0014503	Cg001G0156300	XP_020873652.1
OG0014504	Cg001G0156800	XP_020873452.1
OG0014505	Cg005G1699600	XP_020883564.1
OG0014506	Cg002G0570300	XP_020880659.1
OG0014507	Cg005G1690500	XP_020882072.1
OG0014508	Cg005G1684700	XP_002879014.1
OG0014509	Cg005G1688700	XP_002878999.2
OG0014510	Cg005G1687500	XP_002879001.1
OG0014511	Cg005G1685600	XP_020884356.1
OG0014512	Cg005G1685300	XP_020882718.1
OG0014513	Cg005G1684000	XP_020885732.1
OG0014514	Cg005G1683600	XP_020883985.1
OG0014515	Cg005G1677900	XP_020884155.1
OG0014516	Cg005G1675500	XP_020884930.1
OG0014517	Cg005G1671700	XP_002880907.1
OG0014518	Cg005G1670800	XP_020885833.1
OG0014519	Cg005G1670500	XP_020885829.1
OG0014520	Cg005G1662900	XP_020883480.1
OG0014521	Cg005G1658900	XP_020883812.1, XP_020872076.1
OG0014522	Cg005G1658100	XP_002879127.1
OG0014523	Cg005G1656600	XP_020883799.1
OG0014524	Cg005G1656200	XP_002880953.1
OG0014525	Cg005G1655400	XP_002880947.1
OG0014526	Cg005G1655000	XP_002880945.1
OG0014527	Cg005G1654300	XP_020883793.1
OG0014528	Cg005G1653200	XP_002880934.1
OG0014529	Cg005G1652600	XP_020884399.1
OG0014530	Cg005G1651200	XP_020882741.1
OG0014531	Cg005G1650000	XP_020882800.1
OG0014532	Cg005G1649500	XP_002880998.1
OG0014533	Cg005G1648800	XP_002862704.1, XP_002881002.1
OG0014534	Cg005G1648600	XP_002879179.1
OG0014535	Cg005G1646600	XP_020885266.1
OG0014536	Cg005G1643200	XP_020885658.1
OG0014537	Cg005G1642900	XP_020883279.1
OG0014538	Cg005G1638600	XP_020883549.1
OG0014539	Cg005G1637600	XP_020884878.1
OG0014540	Cg005G1637300	XP_020884879.1
OG0014541	Cg005G1634200	XP_020883998.1
OG0014542	Cg005G1632800	XP_002881083.1
OG0014544	Cg005G1631400	XP_020884433.1
OG0014545	Cg005G1630200	XP_002881096.1
OG0014546	Cg005G1629700	XP_002881100.1
OG0014547	Cg005G1624200	XP_002879284.1, XP_002862621.1
OG0014548	Cg008G2781600	XP_002871999.2
OG0014549	Cg002G0446900	XP_002876435.1
OG0014550	Cg005G1619100	XP_002879319.1
OG0014551	Cg005G1619000	XP_002881169.1
OG0014552	Cg005G1618800	XP_020885679.1
OG0014553	Cg005G1617600	XP_002881176.1
OG0014554	Cg005G1617300, Cg005G1617400	XP_020883431.1
OG0014555	Cg001G0161700	XP_020873790.1
OG0014556	Cg005G1613900	XP_002881202.1
OG0014557	Cg005G1613200	XP_002879351.1, XP_002862932.1
OG0014558	Cg005G1612200	XP_020884396.1
OG0014559	Cg005G1611900	XP_020884992.1
OG0014560	Cg005G1611500	XP_002862888.1, XP_020884813.1
OG0014561	Cg005G1606800, Cg006G2215500	XP_020883684.1
OG0014562	Cg005G1608100	XP_020884358.1
OG0014563	Cg005G1609600	XP_020885026.1
OG0014564	Cg005G1610200	XP_020884465.1
OG0014565	Cg005G1605200	XP_002879414.2
OG0014566	Cg005G1605000	XP_002881242.2
OG0014567	Cg005G1603700	XP_020885802.1
OG0014568	Cg005G1603600	XP_002881253.1
OG0014569	Cg005G1598700	XP_020884988.1
OG0014570	Cg008G2929600	XP_020878076.1
OG0014571	Cg008G2933700	XP_020871038.1
OG0014572	Cg008G2934900	XP_002863634.1
OG0014573	Cg008G2935200	XP_002865401.1
OG0014574	Cg008G2935400	XP_020885196.1
OG0014575	Cg008G2935600	XP_020887519.1
OG0014576	Cg008G2936600	XP_020871731.1
OG0014577	Cg008G2937400	XP_002863621.1
OG0014578	Cg008G2941100	XP_020871857.1
OG0014579	Cg008G2941200	XP_002865381.1
OG0014580	Cg008G2941400	XP_020882322.1
OG0014581	Cg008G2942200	XP_020882653.1
OG0014582	Cg001G0151000	XP_020873420.1
OG0014583	Cg001G0150400	XP_002869678.1
OG0014584	Cg001G0150000	XP_020873701.1
OG0014585	Cg001G0149300	XP_020873826.1
OG0014586	Cg001G0149200	XP_020873662.1
OG0014589	Cg006G1856000	XP_020869567.1
OG0014590	Cg006G1856400	XP_020866594.1
OG0014591	Cg006G1857000, Cg006G1856700	XP_020870936.1
OG0014592	Cg006G1860300	XP_020868435.1
OG0014593	Cg006G1860800, Cg006G1861100	XP_002891343.1
OG0014594	Cg006G1999500	XP_002890739.1
OG0014595	Cg006G1870800	XP_002891306.2
OG0014596	Cg007G2537600	XP_020890180.1
OG0014597	Cg006G1871400	XP_020866912.1
OG0014598	Cg006G1872500	XP_020867927.1
OG0014599	Cg006G1865100	XP_020869075.1
OG0014600	Cg006G1864600	XP_002891322.1
OG0014601	Cg006G1998200	XP_020866751.1
OG0014602	Cg006G1998100	XP_020866752.1
OG0014603	Cg006G1997400	XP_020867333.1
OG0014604	Cg006G1996800	XP_020867829.1
OG0014605	Cg006G1995000	XP_020870328.1
OG0014606	Cg006G1993500	XP_002890765.1
OG0014607	Cg006G1991900	XP_020869960.1
OG0014608	Cg006G1991800	XP_020867486.1
OG0014609	Cg006G1990900	XP_020866526.1
OG0014610	Cg006G1987100	XP_020867309.1
OG0014611	Cg006G1984800	XP_020868984.1
OG0014612	Cg006G1980600	XP_020868260.1
OG0014613	Cg006G1979300	XP_020867240.1
OG0014614	Cg006G1978400	XP_002893573.1
OG0014615	Cg006G1976000	XP_020866852.1
OG0014616	Cg006G1975300	XP_002890837.1
OG0014617	Cg006G1974200	XP_020867365.1
OG0014618	Cg006G1973500	XP_002893597.2
OG0014619	Cg006G1973300	XP_020869707.1
OG0014620	Cg006G1969400	XP_020867054.1
OG0014621	Cg006G1969200	XP_020869912.1
OG0014622	Cg006G1969100	XP_020866937.1
OG0014623	Cg001G0158400	XP_002867661.1
OG0014624	Cg006G1968300	XP_020869406.1
