Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0017454	Cg002G0398000	Np001G0697500
OG0017456	Cg002G0400400	Np001G0694700
OG0017457	Cg002G0404400	Np001G0689500
OG0017458	Cg002G0407700	Np001G0684400
OG0017459	Cg002G0411900	Np001G0678900
OG0017460	Cg002G0412200	Np001G0678600
OG0017461	Cg002G0419800	Np001G0667700
OG0017463	Cg002G0420800	Np001G0666400
OG0017464	Cg002G0421100	Np001G0666000
OG0017465	Cg002G0424100	Np001G0661600
OG0017466	Cg002G0424500	Np001G0661200
OG0017467	Cg002G0426400	Np001G0656300
OG0017468	Cg002G0429100	Np001G0651100
OG0017469	Cg002G0429300	Np005G2907800
OG0017470	Cg002G0436200	Np001G0642700
OG0017471	Cg002G0437400	Np001G0637600
OG0017472	Cg002G0447900	Np001G0624700
OG0017473	Cg002G0449300	Np001G0622600
OG0017476	Cg002G0452300	Np001G0617300
OG0017477	Cg002G0457100	Np001G0612200
OG0017478	Cg002G0460800	Np001G0605500
OG0017479	Cg002G0461000	Np001G0605300
OG0017480	Cg002G0463900	Np001G0600900
OG0017481	Cg002G0467000	Np001G0597600
OG0017483	Cg002G0471200	Np001G0592300
OG0017484	Cg002G0471400	Np001G0592000
OG0017485	Cg002G0472900	Np001G0590100
OG0017486	Cg002G0475900	Np001G0585700
OG0017487	Cg002G0477200	Np001G0584100
OG0017488	Cg002G0482700	Np001G0575200
OG0017489	Cg002G0484000	Np001G0573700
OG0017490	Cg002G0486600	Np001G0570700
OG0017491	Cg002G0487400	Np001G0568500
OG0017492	Cg002G0488500	Np001G0566600
OG0017493	Cg002G0488900	Np001G0565900
OG0017494	Cg002G0490400	Np001G0564200
OG0017495	Cg002G0494700	Np004G1973900, Np001G0560200
OG0017496	Cg002G0495600	Np001G0559500
OG0017498	Cg002G0497400	Np001G0553400
OG0017499	Cg002G0499900	Np001G0550500
OG0017500	Cg002G0500100	Np001G0550200
OG0017501	Cg002G0501200	Np001G0549300
OG0017503	Cg003G0922600	Np003G1617700
OG0017504	Cg003G0918400	Np003G1638100
OG0017505	Cg004G1315500	Np007G3870500
OG0017506	Cg004G1315600	Np007G3870600
OG0017507	Cg004G1318300	Np007G3874200
OG0017508	Cg004G1319700	Np007G3876100
OG0017509	Cg004G1319600	Np007G3876000
OG0017510	Cg004G1321200	Np007G3877800
OG0017511	Cg004G1324400	Np007G3881400
OG0017512	Cg004G1327000	Np007G3885400
OG0017513	Cg004G1327200	Np007G3885600
OG0017514	Cg004G1339200	Np007G3890600
OG0017515	Cg004G1348900	Np007G3896100
OG0017516	Cg007G2432700	Np002G0939900
OG0017517	Cg007G2436600	Np002G0934900
OG0017518	Cg007G2437600	Np002G0932300
OG0017519	Cg007G2444200	Np002G0911600
OG0017520	Cg007G2445500	Np002G0907700
OG0017521	Cg007G2446000	Np002G0906700
OG0017522	Cg007G2447400	Np002G0900900
OG0017523	Cg007G2447600	Np002G0900600
OG0017524	Cg007G2451100	Np002G0896300
OG0017525	Cg007G2452700	Np002G0892600, Np002G0892800
OG0017526	Cg004G1418900	Np007G4194200, Np007G3747200
OG0017527	Cg004G1420900	Np007G3745400
OG0017528	Cg004G1424700	Np007G3737400
OG0017530	Cg002G0692000	Np001G0271300
OG0017531	Cg008G2877500	Np001G0177900
OG0017533	Cg005G1521800	Np006G3309900
OG0017534	Cg005G1523500	Np006G3311600
OG0017535	Cg003G0910000	Np003G1651500
OG0017536	Cg005G1526300	Np006G3316400
OG0017537	Cg005G1526800, Cg005G1667700, Cg005G1667600, Cg005G1668300	Np007G3868000, Np006G3317000
OG0017538	Cg005G1528000	Np006G3318200
OG0017539	Cg008G2600900	Np003G1271300, Np001G0398500
OG0017540	Cg005G1530700	Np006G3323900
OG0017541	Cg005G1531000	Np006G3324500
OG0017542	Cg005G1536200	Np006G3335000, Np006G3335400
OG0017543	Cg005G1536400	Np006G3335700
OG0017544	Cg005G1538700	Np006G3339000
OG0017545	Cg005G1540300	Np006G3341700
OG0017548	Cg005G1546500	Np006G3352000
OG0017549	Cg005G1547700	Np006G3354000
OG0017550	Cg005G1547900	Np006G3354300
OG0017551	Cg005G1548000	Np006G3354400
OG0017553	Cg005G1556200	Np006G3367900
OG0017554	Cg005G1556600	Np006G3368500
OG0017555	Cg005G1558500	Np006G3370900
OG0017556	Cg003G0748100	Np003G1826900
OG0017559	Cg003G0746600	Np003G1829400
OG0017561	Cg003G0746000	Np003G1830500
OG0017562	Cg003G0749600	Np003G1823600, Np007G4001100
OG0017563	Cg006G2009100	Np004G2092600
OG0017564	Cg005G1777100	Np006G3710300
OG0017565	Cg005G1776900	Np006G3567400
OG0017566	Cg005G1776000	Np006G3707200
OG0017567	Cg005G1775100	Np006G3706600
OG0017568	Cg005G1774000	Np006G3705500
OG0017569	Cg005G1773600	Np006G3699100
OG0017570	Cg005G1770200	Np006G3695300
OG0017571	Cg005G1768100	Np006G3693900
OG0017572	Cg005G1763400	Np006G3687600
OG0017573	Cg005G1762000	Np006G3685400
OG0017574	Cg005G1730700	Np006G3641800
OG0017575	Cg005G1719100	Np006G3632100
OG0017576	Cg005G1713800	Np006G3629200
OG0017577	Cg005G1703400	Np006G3624500
OG0017578	Cg001G0315600	Np006G3636300
OG0017580	Cg006G1910000	Np004G2046800
OG0017581	Cg006G1919200	Np004G2040400
OG0017582	Cg006G1921600	Np004G2241500
OG0017583	Cg006G1925600	Np004G2085500
OG0017584	Cg006G1926700	Np004G2084100
OG0017585	Cg006G1936000	Np004G2064400
OG0017586	Cg006G1936600	Np004G2063700
OG0017587	Cg006G1936900	Np004G2063500
OG0017588	Cg003G0769300	Np003G1788200
OG0017590	Cg003G0766200	Np003G1796800
OG0017591	Cg003G0766000, Cg004G1299400	Np003G1797100
OG0017592	Cg003G0757100	Np003G1809100
OG0017593	Cg003G0757200	Np003G1809300
OG0017594	Cg008G2757700	Np003G1472500
OG0017595	Cg008G2824000	Np001G0144700
OG0017596	Cg008G2829300	Np001G0150900
OG0017597	Cg008G2830300	Np001G0152300
OG0017598	Cg008G2831700	Np001G0154300
OG0017599	Cg004G1438300	Np007G3724500
OG0017600	Cg004G1441200	Np007G3721300
OG0017601	Cg004G1443600	Np007G3718300
OG0017602	Cg004G1445400	Np007G3716500
OG0017603	Cg004G1446700	Np007G3715300
OG0017604	Cg005G1448500	Np006G3204500
OG0017605	Cg005G1448700	Np006G3205200
OG0017607	Cg005G1453900	Np006G3211400
OG0017609	Cg005G1455200	Np006G3213800
OG0017610	Cg005G1459900	Np006G3221900
OG0017612	Cg005G1463800	Np006G3227500
OG0017613	Cg005G1467000	Np006G3231000
OG0017614	Cg005G1474200	Np006G3241900
OG0017616	Cg005G1479600	Np006G3249100
OG0017617	Cg001G0114900	Np005G2761100
OG0017618	Cg005G1488400	Np006G3259700
OG0017619	Cg005G1488600	Np006G3260000
OG0017620	Cg005G1488800	Np006G3260200
OG0017621	Cg005G1489800	Np006G3262100
OG0017622	Cg005G1490500	Np006G3263000
OG0017623	Cg004G1445200	Np003G1440700
OG0017624	Cg005G1496400	Np006G3270900
OG0017625	Cg005G1497400	Np006G3272800
OG0017626	Cg005G1497900	Np006G3273700
OG0017627	Cg005G1508400	Np006G3288400
OG0017628	Cg005G1509900	Np006G3290500
OG0017629	Cg005G1510100	Np006G3290900
OG0017631	Cg008G2982000	Np002G0794300
OG0017632	Cg004G1082800	Np007G4238500
OG0017633	Cg004G1083700	Np007G4237300
OG0017634	Cg004G1087900	Np007G4231800
OG0017635	Cg004G1090500	Np007G4229200
OG0017636	Cg004G1090800	Np007G4229000
OG0017637	Cg006G2232600	Np004G2575400
OG0017638	Cg004G1094800	Np007G4223300
OG0017639	Cg004G1094900	Np007G4223200
OG0017640	Cg004G1095800	Np007G4221200
OG0017642	Cg004G1097900	Np007G4217500
OG0017643	Cg003G1062000	Np001G0011300
OG0017644	Cg004G1106200	Np005G3187300, Np007G4204300
OG0017645	Cg004G1108100	Np007G4201500
OG0017646	Cg005G1753600	Np006G3668300
OG0017647	Cg004G1113000	Np007G4192800
OG0017648	Cg004G1114300	Np007G4191800
OG0017649	Cg004G1116500	Np007G4187900
OG0017650	Cg004G1123300	Np007G4176800
OG0017651	Cg004G1123500	Np007G4176600
OG0017652	Cg006G2006300	Np004G2095400
OG0017653	Cg004G1126900	Np007G4172400
OG0017654	Cg004G1128000	Np007G4170100
OG0017655	Cg004G1128500	Np007G4169300
OG0017657	Cg004G1130500	Np007G4167100
OG0017659	Cg004G1133600	Np007G4162500
OG0017660	Cg004G1135600	Np007G4159100
OG0017662	Cg004G1138200	Np007G4154900
OG0017663	Cg004G1141400	Np007G4151300
OG0017666	Cg004G1144200	Np007G4146200
OG0017667	Cg004G1144500	Np007G4145900
OG0017668	Cg004G1147600	Np007G4142200
OG0017669	Cg004G1147800	Np007G4141900
OG0017670	Cg004G1148200	Np007G4140900
OG0017671	Cg004G1344900	Np007G3892000
OG0017672	Cg004G1155000	Np007G4133000
OG0017673	Cg004G1155900	Np007G4131500
OG0017674	Cg004G1156700	Np007G4130600
OG0017675	Cg004G1157100	Np007G4128900
OG0017676	Cg004G1159500	Np007G4125700
OG0017678	Cg004G1161100	Np007G4121000
OG0017679	Cg004G1161300	Np007G4120800
OG0017680	Cg004G1163100	Np007G4119200
OG0017681	Cg004G1165800	Np007G4115000
OG0017682	Cg004G1168500	Np007G4112200
OG0017683	Cg004G1174400	Np007G4103400
OG0017684	Cg004G1184300	Np007G4089000
OG0017685	Cg004G1184600	Np007G4088600
OG0017686	Cg004G1187100	Np007G4085300
OG0017687	Cg004G1191600	Np007G4079800
OG0017688	Cg004G1193400	Np007G4077700
OG0017689	Cg004G1195900	Np007G4073600
OG0017690	Cg004G1197300	Np007G4069600
OG0017691	Cg004G1198000	Np007G4067300
OG0017692	Cg004G1198300	Np007G4067000
OG0017693	Cg004G1201700	Np007G4060900
OG0017694	Cg004G1202900	Np007G4060400
OG0017695	Cg004G1205700	Np007G4057000
OG0017698	Cg004G1362300	Np007G3799600
OG0017699	Cg004G1212200	Np007G4047400
OG0017700	Cg004G1213200	Np007G4046000
OG0017701	Cg004G1213300	Np007G4045900
OG0017702	Cg004G1214800	Np007G4045700
OG0017704	Cg004G1217200	Np007G4040300
OG0017708	Cg004G1227300	Np007G3905700
OG0017709	Cg004G1232500	Np007G3914800
OG0017710	Cg004G1232800	Np007G3915200
OG0017711	Cg004G1241000	Np007G3927800
OG0017712	Cg004G1244300	Np007G3932700
OG0017715	Cg004G1263100	Np007G3970900
OG0017716	Cg004G1263600	Np007G3974800
OG0017717	Cg004G1263700	Np007G3974900
OG0017718	Cg006G2220500	Np004G2556600
OG0017719	Cg004G1264200	Np007G3975400
OG0017721	Cg004G1275000	Np007G3805000
OG0017722	Cg003G0910400	Np003G1651000
OG0017723	Cg001G0369700	Np005G3161500
OG0017724	Cg001G0367800	Np005G3159900
OG0017725	Cg001G0364900	Np005G3156600, Np005G3156800
OG0017727	Cg001G0351100	Np005G3134900
OG0017728	Cg001G0351000	Np005G3134800
OG0017729	Cg001G0339000	Np005G3124300
OG0017730	Cg001G0338800	Np005G3124100
OG0017731	Cg001G0337500	Np005G3124000
OG0017732	Cg001G0335900	Np005G3121600
OG0017733	Cg001G0329800	Np005G3113200
OG0017734	Cg001G0321800	Np005G3109000
OG0017735	Cg004G1306500	Np007G3852700
OG0017736	Cg004G1300200	Np007G3843300
OG0017737	Cg004G1299300	Np007G3842300
OG0017738	Cg004G1296900	Np007G3839500
OG0017739	Cg004G1291600	Np007G3832300
OG0017740	Cg004G1289200	Np007G3827600
OG0017741	Cg004G1287900	Np007G3827100
OG0017742	Cg004G1287000	Np007G3824700
OG0017743	Cg006G2064000	Np004G2353200
OG0017744	Cg004G1282400	Np007G3814800
OG0017745	Cg004G1280800	Np007G3812800
OG0017746	Cg001G0101400	Np005G2741800
OG0017747	Cg001G0101500	Np005G2742000
OG0017748	Cg001G0101700	Np005G2742300
OG0017749	Cg001G0101800	Np005G2742400
OG0017750	Cg001G0102300	Np005G2744100
OG0017751	Cg001G0102700	Np005G2744500
OG0017752	Cg003G1009300	Np001G0086100
OG0017753	Cg007G2425600	Np002G0953800
OG0017756	Cg007G2387700	Np002G1005300
OG0017757	Cg007G2398700, Cg007G2410900	Np002G0995400
OG0017758	Cg007G2409900, Cg007G2398900	Np002G0993200
OG0017759	Cg007G2402200	Np002G0985600
OG0017760	Cg003G0938600	Np003G1607400
OG0017763	Cg007G2349100	Np002G1060600
OG0017765	Cg008G2754900	Np003G1469000
OG0017766	Cg008G2753600	Np003G1467600
OG0017767	Cg008G2749800	Np003G1464000
OG0017768	Cg008G2746600	Np003G1457900
OG0017769	Cg008G2838100	Np001G0161900
OG0017770	Cg008G2835600	Np001G0157900
OG0017771	Cg008G2873500	Np001G0176800
OG0017772	Cg004G1436400	Np007G3726900
OG0017773	Cg002G0506700	Np001G0541100
OG0017774	Cg002G0508600	Np001G0539100
OG0017775	Cg002G0516200	Np001G0529800
OG0017776	Cg002G0516300	Np001G0529600
OG0017777	Cg006G2256100	Np004G2599000
OG0017778	Cg006G2255600	Np004G2598400
OG0017779	Cg006G2254800	Np004G2597600
OG0017780	Cg006G2252800	Np004G2595300
OG0017781	Cg006G2252100	Np004G2594000
OG0017782	Cg006G2251800	Np004G2593500
OG0017783	Cg003G0841900	Np006G3688000
OG0017784	Cg006G2242700	Np004G2582400
OG0017785	Cg006G2242100	Np004G2581300
OG0017786	Cg006G2234300	Np004G2572000
OG0017787	Cg006G2233300	Np004G2571000
OG0017788	Cg006G2230200	Np004G2567300
OG0017790	Cg006G2227000	Np004G2563400
OG0017791	Cg006G2226000	Np004G2562400
OG0017792	Cg006G2225700	Np004G2562000
OG0017793	Cg006G2225000	Np004G2560900
OG0017794	Cg006G2223300, Cg006G2223200	Np005G3086800
OG0017795	Cg006G2218100	Np004G2553500
OG0017796	Cg006G2216300	Np004G2551500
OG0017797	Cg006G2214900	Np004G2549900
OG0017798	Cg008G2881100	Np001G0179900
OG0017799	Cg006G2212500	Np004G2546500
OG0017800	Cg006G2211800	Np004G2545400
OG0017801	Cg006G2209900	Np004G2543300
OG0017802	Cg006G2208800	Np004G2541900
OG0017804	Cg006G2205800	Np004G2538100
OG0017805	Cg006G2204400	Np004G2537100
OG0017806	Cg006G2203600	Np004G2536300
OG0017807	Cg006G2202600	Np004G2535200
OG0017808	Cg006G2201900	Np004G2533900
OG0017809	Cg006G2198000	Np004G2530000
OG0017810	Cg006G2192300	Np004G2523300
OG0017811	Cg006G2191600	Np004G2522400
OG0017812	Cg006G2187000	Np004G2517700
OG0017814	Cg006G2185300	Np004G2515100
OG0017815	Cg006G2180300	Np004G2510100
OG0017816	Cg003G0908200	Np003G1656900
OG0017817	Cg006G2179200	Np004G2509000
OG0017818	Cg006G2178400	Np004G2507700
OG0017820	Cg006G2171900	Np004G2499300
OG0017821	Cg006G2171400	Np004G2498700
OG0017822	Cg006G2171200	Np004G2498500
OG0017823	Cg008G2947000	Np004G2497900
OG0017824	Cg006G2170400	Np004G2497600
OG0017826	Cg006G2165200	Np004G2492200
OG0017827	Cg006G2161500	Np004G2487000
OG0017828	Cg006G2160600	Np004G2485500
OG0017829	Cg006G2159900	Np004G2484400
OG0017830	Cg006G2155600	Np004G2478900
OG0017831	Cg006G2155200	Np004G2478300
OG0017832	Cg006G2154900	Np004G2478000
OG0017833	Cg006G2154500	Np004G2477700
OG0017834	Cg006G2153300	Np004G2476300
OG0017835	Cg006G2149600	Np004G2470800
OG0017836	Cg006G2148300	Np004G2468800, Np007G4146800
OG0017838	Cg006G2143200	Np004G2460300
OG0017839	Cg006G2134800	Np004G2446400
OG0017840	Cg006G2130600	Np004G2440300
OG0017841	Cg005G1736000	Np006G3647500
OG0017842	Cg006G2127900	Np004G2433500
OG0017843	Cg006G2127600	Np004G2432600
OG0017844	Cg006G2126500	Np004G2431200
OG0017845	Cg006G2123700	Np004G2428100
OG0017846	Cg006G2122600	Np004G2426600
OG0017847	Cg006G2122100	Np004G2425900
OG0017848	Cg006G2119900	Np004G2423200
OG0017849	Cg006G2116600	Np004G2418100
OG0017850	Cg006G2110700	Np004G2410700
OG0017851	Cg006G2108000	Np004G2407500
OG0017852	Cg006G2107700	Np004G2407200
OG0017853	Cg006G2103900	Np004G2402600
OG0017854	Cg006G2103600	Np004G2402200
OG0017855	Cg006G2101700	Np004G2400100
OG0017856	Cg006G2094400	Np004G2391800
OG0017857	Cg006G2092100	Np004G2389400
OG0017858	Cg006G2090900	Np004G2387200
OG0017859	Cg006G2088500	Np004G2383900
OG0017860	Cg006G2086600	Np004G2381700
OG0017861	Cg006G2085800	Np004G2380400
OG0017862	Cg006G2082500	Np004G2375600
OG0017863	Cg006G2082100	Np004G2375400
OG0017864	Cg006G2080700	Np004G2373000
OG0017865	Cg006G2080100	Np004G2372400
OG0017867	Cg006G2080000	Np004G2372300
OG0017868	Cg006G2078400	Np004G2370300
OG0017869	Cg006G2075100	Np004G2366500
OG0017870	Cg006G2074200	Np004G2365800
OG0017871	Cg006G2069900	Np004G2359400
OG0017872	Cg006G2068500	Np004G2357700
OG0017873	Cg001G0314200	Np005G3104000
OG0017874	Cg006G2060200	Np004G2348500
OG0017875	Cg006G2057200	Np004G2345100
OG0017876	Cg006G2051800	Np004G2339100
OG0017877	Cg006G2049900	Np004G2336100
OG0017878	Cg006G2049500	Np004G2335200
OG0017879	Cg006G2049300	Np004G2335000
OG0017880	Cg006G2048500	Np004G2333600
OG0017881	Cg006G2046500	Np004G2328200
OG0017882	Cg006G2045200	Np004G2326700
OG0017883	Cg006G2042000	Np004G2322000
OG0017884	Cg006G2040800	Np004G2320100
OG0017885	Cg006G2040100	Np004G2319600
OG0017886	Cg006G2039200	Np004G2317400
OG0017887	Cg006G1943600	Np004G2317600
OG0017888	Cg006G2038900	Np004G2315800
OG0017889	Cg006G2038000	Np004G2313000
OG0017890	Cg007G2486900	Np002G0834400
OG0017891	Cg007G2486100	Np002G0835300
OG0017892	Cg007G2483700	Np002G0838000
OG0017893	Cg007G2482800	Np002G0839000
OG0017894	Cg007G2481400	Np002G0840600
OG0017895	Cg007G2479800	Np002G0843400
OG0017896	Cg006G2035200	Np004G2309700
OG0017897	Cg007G2478400	Np002G0845500
OG0017898	Cg007G2477600	Np002G0846500
OG0017900	Cg007G2476400	Np002G0850500
OG0017901	Cg007G2476300	Np002G0850600
OG0017902	Cg007G2474700	Np002G0853000
OG0017903	Cg006G1943500	Np004G2057900
OG0017904	Cg006G1942700	Np004G2059700
OG0017905	Cg006G1941700	Np004G2060200
OG0017906	Cg006G1939500	Np004G2061600
OG0017907	Cg001G0388900	Np005G3196700
OG0017908	Cg001G0369900	Np005G3161600
OG0017909	Cg007G2279400	Np002G1199800
OG0017910	Cg007G2280200	Np002G1199100
OG0017911	Cg007G2280700	Np002G1198600
OG0017912	Cg007G2281300	Np002G1197800
OG0017913	Cg007G2281800	Np002G1196500
OG0017914	Cg007G2281900	Np002G1196400
OG0017915	Cg007G2284000	Np002G1193900
OG0017916	Cg007G2285400	Np002G1189300
OG0017917	Cg007G2285900	Np002G1188700
OG0017919	Cg007G2300100	Np002G1172500
OG0017920	Cg007G2299400, Cg007G2299700	Np002G1171600
OG0017921	Cg007G2296600	Np002G1166700
OG0017922	Cg007G2303500	Np002G1160700
OG0017923	Cg007G2303600	Np002G1160000
OG0017925	Cg007G2312900	Np002G1141700
OG0017926	Cg007G2314700	Np002G1138200
OG0017927	Cg007G2318300	Np002G1131300
OG0017928	Cg007G2327100	Np002G1115200
OG0017929	Cg007G2407000	Np002G0978500
OG0017930	Cg007G2334200	Np002G1110400
OG0017931	Cg007G2335900	Np002G1079700
OG0017932	Cg007G2263100	Np002G1238500
OG0017933	Cg002G0625600	Np001G0189500
OG0017934	Cg004G1370800	Np007G3792000
OG0017935	Cg007G2257000	Np002G1248000
OG0017936	Cg008G2974700	Np001G0345900
OG0017937	Cg008G2975000	Np001G0345600
OG0017938	Cg008G2976600	Np001G0344000
OG0017939	Cg008G2978600	Np001G0337400
OG0017940	Cg008G2985700	Np001G0321000
OG0017941	Cg006G2001100	Np007G3720200
OG0017942	Cg008G2946400	Np001G0396000
OG0017943	Cg008G2942800	Np001G0400100
OG0017944	Cg003G0862900, Cg003G0735500	Np003G1848800
OG0017946	Cg001G0108900	Np005G2752700
OG0017947	Cg001G0107700	Np005G2751100
OG0017948	Cg001G0104600	Np005G2746600
OG0017949	Cg001G0104500	Np005G2746500
OG0017950	Cg001G0242700	Np005G3007600
OG0017952	Cg006G1889300	Np004G2036500
OG0017953	Cg006G1851000	Np002G0886000
OG0017954	Cg006G1849500	Np004G1996400
OG0017955	Cg006G1848200	Np004G1994100
OG0017956	Cg006G1848500	Np004G1994600
OG0017957	Cg006G1846100	Np004G1991700
OG0017958	Cg006G1843700	Np004G1987700
OG0017959	Cg006G1842700	Np004G1986800
OG0017960	Cg007G2520500	Np002G0785900
OG0017961	Cg001G0000900	Np005G2600400
OG0017962	Cg001G0001300	Np005G2600700, Np005G3187700
OG0017963	Cg001G0002200	Np005G2601500
OG0017964	Cg001G0003700	Np005G2603300
OG0017965	Cg001G0004000	Np005G2603800
OG0017966	Cg001G0005700	Np005G2605600
OG0017967	Cg001G0005800	Np005G2605700
OG0017968	Cg001G0006000	Np005G2605900
OG0017969	Cg001G0006600	Np005G2606600
OG0017971	Cg001G0009900	Np005G2612200
OG0017972	Cg001G0013700	Np005G2617100
OG0017973	Cg002G0576400	Np005G3072800
OG0017974	Cg001G0014200	Np005G2617800
OG0017975	Cg001G0015200	Np005G2618700
OG0017976	Cg001G0018400	Np005G2622900
OG0017977	Cg001G0018600	Np005G2623100
OG0017979	Cg001G0021000	Np005G2626400
OG0017981	Cg001G0029200	Np005G2689700
OG0017982	Cg001G0029600	Np005G2689300
OG0017983	Cg001G0031800	Np003G1413500
OG0017985	Cg001G0038000	Np005G2679100
OG0017986	Cg001G0045400	Np005G2667300
OG0017988	Cg001G0053500	Np005G2653900
OG0017989	Cg001G0057400	Np005G2646700
OG0017990	Cg001G0059100	Np003G1538700, Np005G2644800
OG0017991	Cg001G0078200	Np005G2702600
OG0017993	Cg001G0074000	Np005G2628500
OG0017994	Cg001G0071500	Np005G2631500
OG0017995	Cg001G0066600	Np005G2636900
OG0017996	Cg001G0066200	Np005G2637400
OG0017997	Cg001G0064300	Np005G2639600
OG0017999	Cg001G0061500	Np005G2642200
OG0018000	Cg001G0084500	Np005G2712500
OG0018001	Cg001G0085300	Np005G2713500
OG0018002	Cg001G0087500	Np005G2716100
OG0018003	Cg001G0088500	Np005G2717500
OG0018004	Cg001G0120500	Np005G2767700
OG0018005	Cg001G0089800	Np005G2720900
OG0018006	Cg001G0090200	Np005G2721500
OG0018007	Cg001G0091800	Np005G2723500
OG0018009	Cg004G1308600	Np007G3857600
OG0018010	Cg004G1308900	Np007G3858800
OG0018011	Cg004G1310500	Np007G3861200
OG0018012	Cg007G2497000	Np002G0821000
OG0018013	Cg007G2495900	Np002G0822400
OG0018015	Cg006G2027100	Np004G2292200
OG0018016	Cg006G2026200	Np004G2288500
OG0018017	Cg006G2017800	Np004G2263900
OG0018019	Cg001G0145500	Np005G2802100
OG0018020	Cg005G1707100	Np006G3625800
OG0018021	Cg005G1727200	Np006G3637700
OG0018022	Cg014G3044200	Np003G1871300
OG0018023	Cg014G3044600, Cg003G0711200	Np003G1881700
OG0018024	Cg003G0710400, Cg014G3045300	Np003G1882500
OG0018025	Cg003G0710200, Cg014G3045500	Np003G1882700
OG0018026	Cg003G0707600, Cg014G3047900	Np003G1887000
OG0018027	Cg014G3054400, Cg003G0701500	Np003G1894500
OG0018028	Cg005G1779100	Np006G3713100
OG0018029	Cg005G1777600	Np006G3711000
OG0018030	Cg006G2010800	Np004G2091000
OG0018031	Cg006G1890300	Np004G2037400
OG0018032	Cg001G0134700	Np005G2787700
OG0018033	Cg001G0131900	Np005G2784700
OG0018034	Cg001G0129500	Np005G2780600
OG0018035	Cg001G0129900	Np005G2781300
OG0018036	Cg001G0128200	Np005G2778400
OG0018037	Cg001G0127900	Np005G2776800
OG0018038	Cg001G0126800	Np005G2774900
OG0018039	Cg001G0124300	Np005G2771800
OG0018040	Cg001G0123100	Np005G2769900
OG0018043	Cg006G2233100	Np004G2570800
OG0018044	Cg006G2179800	Np004G2509500
OG0018045	Cg006G2164400	Np004G2491200
OG0018046	Cg006G2156000	Np004G2479400
OG0018047	Cg006G2137800	Np004G2451500
OG0018051	Cg006G2035100	Np004G2309600
OG0018052	Cg006G2022800	Np004G2279100
OG0018053	Cg006G2018600	Np004G2268500
OG0018054	Cg006G2015500	Np004G2258500
OG0018055	Cg006G1972100	Np004G2135300
OG0018056	Cg006G1946600	Np004G2054400
OG0018058	Cg006G1881100	Np004G2033200
OG0018059	Cg006G1887000	Np004G2032500
OG0018060	Cg006G1869700	Np004G2024200
OG0018061	Cg006G1865900, Cg006G1865800	Np004G2018700
OG0018067	Cg007G2391500	Np002G0998600
