Orthogroup	Cardamine_glauca	Brassica_rapa
OG0013029	Cg008G2735000, Cg005G1576100	XP_009141512.1
OG0013030	Cg005G1575500	XP_009141517.1
OG0013031	Cg001G0206900	XP_009132784.1, XP_009108426.1
OG0013033	Cg001G0208400	XP_033132657.1, XP_009132609.1
OG0013034	Cg001G0211800	XP_033129631.1
OG0013035	Cg001G0210700	XP_009143791.1
OG0013036	Cg001G0210200	XP_009132470.1
OG0013037	Cg001G0210000	XP_009132501.1
OG0013038	Cg002G0622900	XP_009151773.1, NP_001306249.1
OG0013039	Cg001G0213100	XP_009136956.1, XP_033147991.1
OG0013040	Cg001G0214700	XP_009132057.1
OG0013041	Cg001G0214800	XP_009136949.2
OG0013042	Cg001G0216000	XP_009131932.1, XP_033133268.1
OG0013043	Cg001G0218600	XP_009131600.1, XP_009136923.1
OG0013044	Cg001G0219600	XP_009108356.1
OG0013045	Cg008G2864900, Cg008G2849600	XP_009151696.1
OG0013046	Cg007G2470200	XP_009105676.1
OG0013047	Cg001G0224200	XP_009136878.1, XP_009131083.1
OG0013048	Cg001G0224900	XP_009136870.1
OG0013049	Cg001G0225100	XP_009130935.1
OG0013050	Cg001G0225500	XP_009108342.1
OG0013051	Cg001G0226600	XP_009130801.1
OG0013052	Cg001G0227200	XP_009130748.1
OG0013053	Cg001G0227900	XP_009108324.2, XP_033128247.1
OG0013054	Cg001G0229400	XP_033144039.1
OG0013055	Cg006G2232700	XP_009101380.1
OG0013056	Cg002G0517700	XP_009136582.1
OG0013057	Cg002G0517800	XP_009149321.1
OG0013059	Cg002G0519500	XP_009136564.1
OG0013060	Cg002G0521500	XP_009143008.1
OG0013061	Cg002G0410000	XP_009116869.1
OG0013062	Cg002G0522100	XP_033137096.1, XP_009136552.1
OG0013063	Cg002G0522500	XP_033136959.1
OG0013064	Cg002G0523200	XP_009101936.1
OG0013065	Cg002G0523900	XP_033138195.1
OG0013067	Cg001G0167800	XP_009137249.1
OG0013068	Cg001G0168100	XP_009137361.1
OG0013069	Cg001G0168400	XP_009137134.1
OG0013070	Cg003G0906200	XP_009132541.2
OG0013071	Cg003G0903100	XP_009127260.1
OG0013072	Cg003G0899900	XP_009127273.1, XP_033138150.1
OG0013073	Cg003G0898600	XP_033138035.1
OG0013074	Cg003G0897700	XP_009107333.1
OG0013075	Cg003G0896100	XP_009132608.1
OG0013076	Cg003G0895000	XP_009132613.1
OG0013077	Cg003G0892900	XP_009132633.1
OG0013078	Cg003G0894000	XP_009132618.2
OG0013079	Cg004G1364000	XP_009124800.1, XP_009112379.1
OG0013080	Cg004G1356300	XP_009150284.1
OG0013081	Cg004G1367800	XP_009112234.1
OG0013082	Cg008G2600200, Cg008G2600300	XP_018509386.1
OG0013083	Cg004G1385100, Cg004G1376000	XP_009136265.1
OG0013084	Cg004G1388100, Cg004G1379400	XP_009123151.1
OG0013085	Cg004G1383200, Cg004G1390900	XP_009119406.1
OG0013086	Cg004G1391000, Cg004G1383300	XP_009119405.1
OG0013087	Cg004G1392400	XP_009123241.1
OG0013088	Cg004G1394200, Cg001G0289200	XP_009119390.1
OG0013089	Cg004G1394900	XP_009136285.1
OG0013090	Cg004G1395000	XP_009119382.1
OG0013091	Cg004G1395800	XP_009121235.1
OG0013092	Cg004G1402200	XP_009136324.1
OG0013093	Cg004G1403600	XP_009121190.2
OG0013094	Cg006G1923300	XP_009121177.1
OG0013095	Cg001G0164900	XP_009137397.1, XP_009137479.1
OG0013096	Cg001G0164800	XP_009137399.1
OG0013097	Cg001G0165400	XP_009137444.1
OG0013098	Cg001G0165500	XP_009137437.1
OG0013099	Cg001G0166700	XP_033142593.1
OG0013100	Cg001G0168600	XP_009137125.1
OG0013101	Cg001G0017400	XP_009138549.1
OG0013102	Cg001G0175600	XP_009136244.1
OG0013103	Cg001G0175800	XP_009137288.1
OG0013104	Cg001G0177300	XP_009136073.1
OG0013105	Cg001G0177900	XP_009108577.1
OG0013106	Cg001G0179400	XP_009137260.1
OG0013107	Cg001G0180100	XP_009135880.1
OG0013108	Cg001G0181800	XP_009135705.1
OG0013109	Cg001G0182400	XP_009135649.1
OG0013110	Cg002G0409900	XP_033134748.1
OG0013111	Cg001G0183600	XP_018508079.1
OG0013112	Cg001G0184300	XP_009135472.1
OG0013113	Cg001G0184600	XP_009135451.1
OG0013114	Cg001G0201500	XP_009133343.1
OG0013115	Cg001G0200600	XP_009137035.1
OG0013116	Cg001G0200400	XP_009133470.1
OG0013117	Cg001G0200200	XP_009133482.1
OG0013118	Cg001G0200100	XP_009108460.2
OG0013119	Cg006G1869900	XP_009124430.1
OG0013120	Cg001G0196700	XP_009133954.1, XP_009137151.1
OG0013121	Cg001G0195500	XP_018512518.2
OG0013122	Cg005G1696800, Cg003G0873700, Cg016G3060400	XP_009134049.1
OG0013123	Cg001G0191900	XP_009134603.1
OG0013124	Cg001G0191500	XP_009134632.1
OG0013125	Cg006G1895100	XP_009123631.1
OG0013126	Cg001G0188900	XP_033133212.1
OG0013127	Cg001G0187200	XP_009108486.1
OG0013128	Cg001G0187100	XP_009135061.1
OG0013129	Cg001G0185800	XP_009135278.1
OG0013130	Cg001G0204200	XP_009133147.2
OG0013131	Cg003G0779200	XP_009113577.1
OG0013133	Cg003G0789400	XP_009134134.1
OG0013134	Cg003G0789200	XP_009134136.1
OG0013135	Cg008G2913200	XP_009113434.1
OG0013136	Cg008G2916000	XP_009113438.1
OG0013137	Cg008G2916300	XP_009113439.1
OG0013138	Cg008G2910400	XP_009143333.1
OG0013139	Cg008G2910200	XP_009113448.1
OG0013140	Cg008G2904900	XP_009101846.1
OG0013141	Cg008G2904800	XP_033141270.1
OG0013142	Cg008G2902700	XP_009123685.1
OG0013143	Cg008G2901100	XP_009132681.1
OG0013144	Cg008G2899000	XP_033134619.1
OG0013145	Cg001G0241700	XP_033136686.1
OG0013146	Cg001G0241300	XP_009124519.1, XP_009146030.1
OG0013147	Cg001G0241000	XP_009136760.1, XP_018510243.1
OG0013148	Cg001G0239800	XP_009123017.1
OG0013149	Cg001G0239100	XP_009145725.1
OG0013150	Cg001G0239000	XP_009145719.1
OG0013151	Cg001G0236700	XP_009145556.1
OG0013152	Cg001G0233600	XP_033145770.1
OG0013153	Cg001G0233300	XP_009145275.1
OG0013154	Cg001G0232000	XP_009108294.1
OG0013155	Cg004G1070500	XP_033146685.1, XP_033141083.1
OG0013157	Cg004G1071000	XP_009124054.2
OG0013158	Cg004G1071600	XP_033143135.1
OG0013159	Cg004G1072300	XP_009151657.1
OG0013160	Cg004G1073500	XP_009134582.1
OG0013161	Cg004G1073700	XP_033141418.1
OG0013162	Cg004G1075300	XP_009134601.1
OG0013163	Cg004G1076700	XP_009147437.1, XP_033141055.1
OG0013164	Cg003G1064000	XP_009103512.2
OG0013165	Cg003G1064200	XP_009146655.1
OG0013166	Cg003G1064500	XP_009103523.1
OG0013167	Cg003G1064900	XP_033136602.1
OG0013169	Cg003G1066000	XP_033139237.1, XP_033131235.1, XP_009103540.2
OG0013171	Cg003G1067600	XP_009112283.2
OG0013172	Cg004G1442300	XP_009132352.1
OG0013173	Cg003G1069100	XP_009150858.1, XP_009112274.1
OG0013175	Cg003G0887800, Cg003G1070200	XP_009106796.1
OG0013176	Cg001G0062700	XP_033141399.1, XP_009112261.1
OG0013177	Cg002G0395200	XP_033142339.1, XP_009135335.1
OG0013178	Cg002G0395700	XP_009105786.1
OG0013179	Cg002G0395800	XP_009104923.2
OG0013180	Cg002G0396500	XP_033134863.1
OG0013182	Cg002G0397400	XP_009138663.1
OG0013183	Cg002G0397800	XP_009138659.2
OG0013184	Cg002G0397900	XP_009138653.3
OG0013185	Cg002G0399500	XP_009138638.2
OG0013186	Cg002G0399600	XP_009138636.2
OG0013187	Cg002G0400600	XP_009117219.2, XP_033146741.1
OG0013188	Cg002G0402800	XP_009138715.1
OG0013189	Cg002G0403500	XP_009138722.2
OG0013190	Cg002G0403600	XP_009105551.2, XP_009138723.1
OG0013191	Cg002G0408300	XP_009104371.1
OG0013192	Cg002G0409200	XP_009116881.1
OG0013193	Cg002G0412000	XP_009104350.1
OG0013194	Cg002G0412100	XP_009138754.1, XP_009104348.1
OG0013195	Cg002G0413600	XP_009138759.1
OG0013196	Cg002G0414900	XP_009104314.1
OG0013197	Cg003G0897400	XP_009132600.1
OG0013198	Cg002G0419200	XP_009104289.1
OG0013199	Cg002G0423400	XP_033131203.1, XP_033134891.1
OG0013200	Cg002G0424300	XP_009116721.1
OG0013202	Cg005G1758000	XP_009117308.1
OG0013204	Cg002G0427300	XP_009116683.2
OG0013205	Cg002G0429200	XP_009116654.1
OG0013206	Cg002G0430000	XP_009138900.1
OG0013207	Cg002G0430500	XP_009116637.1
OG0013208	Cg008G2823900	XP_018508190.2
OG0013209	Cg002G0432300	XP_009104207.1, XP_009116605.1
OG0013210	Cg007G2342700	XP_009123461.1
OG0013211	Cg002G0436000	XP_009104181.1
OG0013212	Cg007G2421600	XP_018511853.2, XP_009105185.1
OG0013213	Cg001G0137900	XP_009142404.1
OG0013214	Cg002G0439600	XP_009138949.1
OG0013216	Cg002G0554500	XP_009149921.1
OG0013217	Cg002G0442700	XP_009116507.1, XP_009104126.1
OG0013218	Cg002G0442900	XP_009138979.1
OG0013220	Cg002G0445400	XP_009104082.1
OG0013221	Cg002G0445500	XP_009104083.1
OG0013222	Cg002G0446600	XP_009139010.2
OG0013223	Cg002G0449600	XP_009116449.2
OG0013224	Cg002G0450000	XP_009116445.1
OG0013225	Cg002G0451200	XP_009139040.2, XP_009116434.3
OG0013226	Cg002G0453800	XP_009116408.1
OG0013227	Cg002G0455400	XP_033146568.1, XP_009116390.1
OG0013228	Cg002G0456400	XP_009116378.2
OG0013229	Cg002G0456700	XP_009139074.1
OG0013230	Cg002G0457500	XP_009116367.2
OG0013231	Cg002G0458500	XP_009116353.1
OG0013232	Cg002G0459800	XP_009139094.1
OG0013233	Cg002G0461900	XP_009116325.1
OG0013234	Cg002G0462000	XP_009116323.1
OG0013235	Cg002G0462600	XP_009116318.1
OG0013236	Cg008G2852900, Cg008G2868700	XP_009151675.1
OG0013237	Cg002G0464000	XP_009116305.1
OG0013238	Cg002G0465300	XP_009116287.1
OG0013239	Cg002G0470500	XP_009116252.1
OG0013240	Cg002G0470600	XP_009116251.1
OG0013241	Cg002G0470100, Cg002G0472000	XP_009116232.1
OG0013242	Cg002G0473000	XP_009116227.1
OG0013243	Cg002G0476700	XP_009116196.1
OG0013244	Cg002G0478000	XP_033135506.1
OG0013245	Cg002G0478100	XP_009116165.1
OG0013247	Cg002G0479900	XP_033146523.1
OG0013248	Cg002G0482000	XP_009116132.1
OG0013249	Cg002G0484200	XP_009139251.1
OG0013250	Cg002G0484400	XP_009116113.1
OG0013251	Cg007G2424500	XP_009132975.1, XP_009105192.2
OG0013252	Cg002G0486100	XP_009116097.1
OG0013253	Cg001G0240700	XP_009146012.1
OG0013254	Cg002G0488600	XP_009116077.1
OG0013256	Cg002G0492300	XP_033137000.1
OG0013257	Cg002G0492700	XP_009139414.2
OG0013258	Cg002G0493800	XP_009116030.1
OG0013259	Cg002G0493600	XP_033137050.1
OG0013260	Cg002G0497000	XP_009148762.1
OG0013261	Cg002G0498700	XP_009125237.1, XP_009148748.1
OG0013262	Cg002G0499000	XP_009115985.1
OG0013263	Cg002G0499400	XP_009115984.1, XP_009125234.1
OG0013264	Cg002G0502500	XP_033137079.1
OG0013265	Cg003G0924300	XP_009127128.1, XP_009119933.1
OG0013266	Cg003G0924200	XP_009127130.1
OG0013267	Cg003G0924100	XP_009127129.1
OG0013268	Cg003G0922900	XP_009127132.1
OG0013269	Cg003G0918200	XP_009119891.3
OG0013270	Cg003G0917200	XP_009127175.1, XP_009119880.2
OG0013271	Cg003G0915700	XP_009127187.1, XP_033137922.1
OG0013272	Cg001G0243900	XP_009136745.2
OG0013273	Cg001G0244300	XP_009146438.2
OG0013274	Cg001G0159000	XP_009138094.1
OG0013275	Cg001G0245300	XP_009136733.2
OG0013276	Cg004G1317800	XP_009102477.1
OG0013277	Cg004G1318700	XP_009102465.1
OG0013278	Cg004G1322800	XP_009136108.1
OG0013279	Cg004G1323800	XP_009102415.1
OG0013280	Cg004G1323900	XP_033131020.1
OG0013281	Cg004G1324500	XP_033144183.1
OG0013282	Cg004G1331100	XP_009136140.1
OG0013283	Cg004G1336500	XP_009136154.1
OG0013284	Cg004G1336400	XP_009136153.1
OG0013285	Cg004G1337200	XP_009136157.1
OG0013286	Cg004G1345000	XP_009136175.1
OG0013287	Cg004G1348200	XP_009102353.1
OG0013288	Cg004G1349900	XP_009102344.1
OG0013289	Cg004G1350000	XP_009102343.1
OG0013290	Cg004G1351700	XP_009102340.1
OG0013291	Cg004G1313700	XP_033130370.1
OG0013292	Cg004G1314800	XP_009137808.1
OG0013293	Cg004G1314900	XP_009102510.1
OG0013294	Cg004G1315000	XP_009135893.1
OG0013295	Cg007G2431800	XP_009105226.1
OG0013296	Cg007G2434200	XP_009105242.1
OG0013297	Cg005G1650900	XP_033133973.1
OG0013298	Cg007G2437200	XP_009127516.1
OG0013299	Cg007G2437400	XP_009127521.1
OG0013300	Cg007G2438400	XP_009127529.2
OG0013301	Cg007G2438500	XP_009105257.2
OG0013302	Cg007G2439500	XP_009105269.1
OG0013303	Cg007G2442400	XP_009127562.1
OG0013304	Cg007G2442800	XP_009105299.1
OG0013305	Cg007G2443200	XP_009127568.1
OG0013306	Cg007G2445100	XP_009105329.1
OG0013307	Cg007G2446600	XP_009105344.1
OG0013308	Cg007G2448300	XP_009105063.1, XP_009105358.1
OG0013309	Cg007G2451900	XP_033139609.1
OG0013311	Cg001G0320700	XP_009144652.1
OG0013312	Cg004G1415500	XP_009102294.1
OG0013313	Cg004G1419100	XP_009102252.1
OG0013314	Cg004G1419700	XP_009102249.1
OG0013315	Cg001G0381900	XP_033145698.1
OG0013316	Cg004G1421300	XP_009112494.1
OG0013317	Cg004G1422700	XP_033136644.1, XP_009114704.1
OG0013318	Cg004G1423400	XP_009112558.1
OG0013319	Cg004G1423500	XP_033130676.1
OG0013320	Cg004G1426400	XP_009150711.1
OG0013321	Cg004G1426500	XP_033131399.1
OG0013322	Cg001G0330700, Cg004G1394400	XP_009112581.1
OG0013323	Cg004G1429900	XP_009102186.1
OG0013324	Cg004G1430800	XP_009102158.1, XP_009112603.1
OG0013325	Cg004G1432600	XP_009124320.1
OG0013326	Cg004G1433500	XP_009117528.1
OG0013327	Cg004G1434300	XP_009102144.1
OG0013328	Cg005G1518700	XP_009142728.1
OG0013329	Cg005G1518800	XP_009142727.1
OG0013330	Cg005G1519800	XP_009141962.1
OG0013331	Cg005G1519900	XP_009141961.1
OG0013332	Cg005G1520100	XP_009141959.1
OG0013333	Cg005G1520300	XP_009142717.1, XP_033144384.1
OG0013334	Cg005G1521300	XP_009133461.2
OG0013335	Cg005G1521900	XP_009141942.1
OG0013336	Cg005G1524300	XP_009141921.2, XP_009142704.1
OG0013337	Cg005G1525400	XP_009141920.1
OG0013338	Cg005G1525300	XP_009141918.1
OG0013339	Cg001G0292500	XP_009143216.1
OG0013340	Cg005G1529800	XP_009133416.3
OG0013341	Cg005G1531500	XP_009133402.1
OG0013342	Cg005G1532700	XP_009143269.3
OG0013343	Cg005G1534700	XP_009141834.1
OG0013344	Cg005G1535600	XP_033145118.1
OG0013345	Cg005G1536300	XP_009141823.1
OG0013346	Cg005G1539500	XP_009143334.1
OG0013347	Cg005G1540500	XP_009133339.1
OG0013348	Cg005G1540600	XP_009143337.1
OG0013349	Cg005G1653600	XP_009133330.2
OG0013350	Cg005G1541900, Cg007G2322000, Cg007G2321600	NP_001288933.1
OG0013351	Cg005G1542000	XP_009141776.1
OG0013352	Cg005G1545400	XP_009133282.1
OG0013353	Cg002G0554200	XP_009149916.1
OG0013354	Cg005G1746200	XP_009140546.1
OG0013355	Cg005G1547000	XP_009133263.1, XP_009143381.1
OG0013356	Cg002G0597600	XP_009150288.1, XP_033129798.1
OG0013357	Cg005G1558000	XP_009143478.1
OG0013358	Cg005G1549800	XP_009143403.1
OG0013359	Cg005G1552200	XP_009141716.1
OG0013360	Cg005G1552500	XP_009133227.1
OG0013361	Cg005G1554000	XP_009143441.1
OG0013362	Cg002G0693600	XP_009129234.1
OG0013363	Cg005G1556800	XP_009141680.3
OG0013364	Cg005G1557800	XP_009143475.1
OG0013365	Cg005G1559400	XP_009141656.2
OG0013366	Cg005G1560400	XP_009141647.1, XP_009143507.2
OG0013367	Cg005G1560700	XP_018514649.1
OG0013369	Cg005G1563400	XP_009143534.1
OG0013370	Cg005G1563700	XP_009133109.1
OG0013371	Cg005G1564200	XP_009143538.1
OG0013372	Cg004G1272000	XP_009123939.1
OG0013373	Cg005G1564900	XP_009141616.1
OG0013374	Cg001G0144100	XP_009139703.1
OG0013375	Cg003G0746300	XP_033142099.1
OG0013376	Cg003G0745600	XP_009114584.1
OG0013377	Cg006G2200700	XP_009119062.1
OG0013378	Cg004G1264900	XP_009111465.1
OG0013379	Cg004G1265000	XP_009111451.1
OG0013380	Cg005G1761900	XP_009140375.1
OG0013381	Cg003G0857400, Cg003G0740300	XP_033136381.1
OG0013382	Cg003G0752900	XP_009114643.1, XP_009134253.1
OG0013383	Cg003G0753200	XP_009114647.1
OG0013384	Cg003G0754700	XP_009114659.1
OG0013385	Cg003G0751400	XP_009134262.1
OG0013386	Cg003G0749100	XP_033136297.1
OG0013387	Cg005G1777400	XP_009117437.1
OG0013388	Cg005G1774400	XP_033135071.1
OG0013389	Cg005G1772600	XP_033145253.1, XP_009117678.2
OG0013390	Cg005G1771800	XP_009117372.1
OG0013391	Cg005G1771400	XP_033137140.1
OG0013392	Cg005G1770300	XP_009140315.1
OG0013393	Cg005G1769800	XP_033145397.1
OG0013394	Cg005G1769600	XP_009117356.1
OG0013395	Cg005G1767700	XP_009117350.2, XP_009140322.2
OG0013396	Cg005G1765900	XP_009140342.1
OG0013397	Cg005G1766200	XP_009112533.1, XP_009140343.1
OG0013398	Cg005G1764500	XP_009140356.2
OG0013399	Cg005G1763100	XP_009140366.1
OG0013401	Cg005G1758900	XP_009140443.1
OG0013402	Cg005G1752700	NP_001289001.1
OG0013403	Cg005G1753000	XP_009117271.1
OG0013404	Cg005G1730800	XP_009140634.1
OG0013405	Cg036G3082500, Cg013G3025400	XP_033136662.1
OG0013406	Cg005G1733900	XP_009140627.1
OG0013407	Cg005G1718400	XP_009140711.1
OG0013408	Cg005G1717100	XP_009140716.1
OG0013409	Cg005G1713900	XP_009133967.1
OG0013410	Cg005G1703600	XP_009117004.1
OG0013411	Cg005G1734500	XP_009140617.1
OG0013412	Cg005G1735000	XP_009117088.1
OG0013413	Cg005G1735700	XP_009117093.1
OG0013414	Cg005G1708100	XP_009140740.1
OG0013415	Cg005G1722500	XP_018513166.1
OG0013416	Cg005G1722100	XP_009117039.1
OG0013417	Cg006G1870400	XP_033137852.1
OG0013418	Cg006G2000500	XP_009109801.1
OG0013419	Cg006G1879400	XP_033137948.1
OG0013420	Cg006G2002100	XP_009102989.1
OG0013421	Cg006G1885400	XP_009107492.1, XP_033147680.1
OG0013422	Cg006G1884300	XP_009123040.2, XP_009145060.1
OG0013423	Cg006G1868800	XP_009123062.1
OG0013424	Cg006G1869000	XP_009123067.1
OG0013425	Cg006G1903700	XP_009145111.1
OG0013426	Cg006G1911100	XP_009145121.1
OG0013427	Cg006G1912200	XP_018514874.2
OG0013428	Cg006G1915900	XP_009114719.1
OG0013429	Cg006G1915600	XP_033135794.1
OG0013430	Cg006G1916700	XP_009145135.1
OG0013431	Cg006G1923100, Cg006G1923200	XP_009107928.2
OG0013432	Cg006G1923900	XP_009107931.1, XP_009114742.1
OG0013433	Cg006G1925700	XP_033137153.1
OG0013434	Cg006G1926000	XP_009145154.1
OG0013435	Cg007G2371400	XP_009102612.1
OG0013436	Cg006G1933200	XP_009114782.1
OG0013437	Cg006G1935900	XP_009151474.1
OG0013438	Cg006G1936200	XP_033136131.1
OG0013439	Cg006G1936300	XP_009151471.1
OG0013440	Cg006G1937900	XP_009114797.1
OG0013441	Cg006G1938100	XP_009114800.2
OG0013442	Cg003G0784300	XP_009134161.1
OG0013443	Cg003G0791000	XP_009134125.1
OG0013444	Cg003G0777400	XP_009113591.1
OG0013445	Cg003G0776500	XP_009113598.1
OG0013446	Cg003G0776100	XP_009113599.1
OG0013447	Cg003G0773200	XP_009134192.1, XP_009128716.1
OG0013448	Cg003G0767000	XP_009108220.1
OG0013449	Cg003G0765100	XP_009128691.1, XP_009108204.1
OG0013450	Cg003G0764900	XP_009108201.1
OG0013451	Cg003G0763100	XP_009108199.1
OG0013452	Cg003G0760800	XP_009108183.1
OG0013453	Cg003G0760500	XP_009108180.1
OG0013454	Cg003G0759800	XP_009108179.1
OG0013455	Cg008G2756200	XP_009120911.1
OG0013456	Cg008G2756500	XP_009126304.1
OG0013457	Cg008G2757000	XP_009120906.2, XP_009126310.1
OG0013458	Cg008G2821000	XP_009151146.1
OG0013459	Cg008G2821800	XP_009111715.1
OG0013460	Cg008G2822000	XP_033135110.1
OG0013461	Cg008G2822200	XP_009129907.1
OG0013462	Cg008G2825500	XP_009151178.1
OG0013463	Cg008G2826300	XP_009129877.1
OG0013464	Cg008G2826700	XP_009129874.2
OG0013465	Cg008G2827100, Cg008G2827400	XP_009151193.1
OG0013466	Cg008G2827900	XP_009151198.1
OG0013467	Cg004G1354400	XP_009136903.1
OG0013468	Cg004G1438700	XP_009101571.1
OG0013470	Cg004G1443000	XP_009117478.2
OG0013471	Cg004G1445600	XP_009117468.1
OG0013472	Cg002G0565200	XP_009150247.1
OG0013473	Cg002G0570700	XP_009150058.1
OG0013474	Cg005G1450200	XP_009118176.1
OG0013475	Cg005G1450800	XP_009151299.1
OG0013476	Cg005G1451300	XP_033144455.1, XP_009142500.2
OG0013477	Cg005G1451600	XP_009142501.1
OG0013478	Cg005G1452300	XP_009142508.1
OG0013479	Cg005G1453300	XP_009142517.1
OG0013480	Cg005G1453500	XP_009142518.1
OG0013481	Cg005G1454100	XP_033148017.1
OG0013482	Cg005G1454400	XP_009142527.1
OG0013483	Cg005G1456200	XP_009142546.1, XP_033142831.1
OG0013484	Cg005G1456300	XP_033142833.1, XP_033142834.1
OG0013485	Cg005G1456400	XP_033142835.1, XP_033142832.1
OG0013486	Cg005G1458800	XP_033147353.1
OG0013487	Cg005G1458900	XP_009142573.2
OG0013488	Cg005G1459800	XP_009142580.1
OG0013489	Cg005G1461700	XP_009142612.2
OG0013490	Cg005G1462500	XP_009142434.1, XP_009142616.2
OG0013491	Cg005G1463200	XP_009142427.1
OG0013492	Cg005G1463300	XP_009142428.1
OG0013493	Cg005G1463400	XP_033148401.1
OG0013494	Cg005G1464700	XP_018509174.1, XP_009133781.1
OG0013495	Cg005G1465500	XP_009142651.1
OG0013496	Cg005G1465900	XP_009142658.1
OG0013497	Cg005G1466100	XP_009142660.1
OG0013498	Cg005G1466700	XP_009142667.1
OG0013499	Cg005G1467500	XP_009142680.1
OG0013500	Cg005G1469400	XP_009143199.1
OG0013501	Cg005G1469600	XP_009143197.1
OG0013502	Cg005G1470500	XP_009143177.1, XP_009142374.1
OG0013503	Cg005G1470600	XP_009142371.1
OG0013504	Cg005G1473600	XP_009143153.1
OG0013505	Cg005G1474300	XP_009142344.1
OG0013506	Cg005G1476400	XP_009133724.1
OG0013507	Cg005G1476800	XP_009143124.1
OG0013508	Cg005G1479500	XP_009143093.1
OG0013509	Cg005G1480300	XP_009142307.1
OG0013510	Cg005G1483100	XP_009143054.1
OG0013511	Cg005G1483600	XP_009143049.1
OG0013512	Cg005G1483800	XP_009143047.1
OG0013513	Cg005G1485000	XP_033148319.1
OG0013514	Cg005G1485900	XP_009143023.2
OG0013515	Cg005G1486100	XP_009143020.1
OG0013516	Cg005G1486900	XP_009133668.1
OG0013517	Cg005G1487700	XP_009143004.1
OG0013518	Cg005G1489400	XP_009142989.1
OG0013519	Cg005G1492900	XP_009133627.1
OG0013520	Cg002G0570200	XP_009150054.1
OG0013521	Cg005G1494300	XP_009142202.1
OG0013522	Cg005G1495600	XP_009142932.1
OG0013523	Cg005G1497100	XP_009142176.1
OG0013524	Cg005G1497800	XP_009142920.1
OG0013525	Cg005G1499500	XP_009133567.1
OG0013526	Cg005G1499700	XP_009142152.1, XP_018513637.1
OG0013527	Cg005G1500100	XP_033139253.1, XP_009142150.1
OG0013528	Cg005G1502500	XP_033144308.1
OG0013529	Cg005G1503300	XP_009142880.2
OG0013530	Cg005G1503600	XP_009142078.1
OG0013531	Cg005G1506500	XP_009142839.1
OG0013532	Cg008G2850500, Cg008G2866000	XP_009129750.1
OG0013533	Cg005G1508200	XP_009142815.1
OG0013534	Cg005G1508600	XP_009142050.2
OG0013535	Cg005G1509500	XP_009142802.1
OG0013536	Cg005G1513800	XP_009142766.1
OG0013537	Cg005G1513700	XP_033148415.1, XP_009133504.1
OG0013538	Cg005G1513600	XP_009133506.1
OG0013540	Cg005G1513300	XP_009142004.1
OG0013541	Cg005G1516600	XP_009141987.2, XP_009142739.2
OG0013542	Cg005G1517000	XP_033142672.1, XP_009141982.1
OG0013543	Cg004G1078200	XP_009147427.2
OG0013545	Cg004G1078600	XP_009125030.2
OG0013546	Cg004G1080100	XP_009117697.2
OG0013547	Cg003G0819000	XP_009134071.1
OG0013548	Cg004G1083800	XP_009147368.1
OG0013549	Cg004G1085500	XP_009118017.2
OG0013550	Cg004G1088000	XP_009134708.1, XP_033139619.1
OG0013551	Cg004G1088800	XP_009147324.1
OG0013552	Cg004G1091300	XP_009130319.1, XP_009118932.2
OG0013553	Cg004G1094500	XP_009130353.1
OG0013554	Cg004G1095000	XP_033148199.1
OG0013555	Cg004G1097100	XP_009134732.2
