Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0013569	Cg004G1107700	CP10_g42460_DN3_SP5_c.t1
OG0013570	Cg004G1108400	CP10_g42466_DN3_SP8_c.t1
OG0013571	Cg004G1109500	CP10_g42474_DN3_SP8_c.t1
OG0013572	Cg004G1109700	CP10_g42475_DN3_SP0_c.t1
OG0013573	Cg004G1110300	CP10_g42482_DN3_SP6_c.t1
OG0013574	Cg004G1110900	CP10_g42488_DN3_SP3_c.t1
OG0013575	Cg004G1114400	CP10_g42514_DN3_SP0_c.t1
OG0013576	Cg004G1115400	CP10_g42526_DN3_SP5_c.t1
OG0013577	Cg004G1115800	CP10_g42530_DN3_SP2_c.t1
OG0013578	Cg004G1118200	CP10_g42554_DN3_SP8_c.t1
OG0013580	Cg004G1121500	CP10_g42590_DN3_SP8_c.t1
OG0013581	Cg004G1121800	CP10_g42593_DN2_SP0_c.t1
OG0013582	Cg004G1122000	CP10_g42595_DN3_SP8_c.t1
OG0013583	Cg004G1124100	CP10_g42612_DN3_SP8_c.t1
OG0013584	Cg004G1125300	CP10_g42623_DN3_SP8_c.t1
OG0013585	Cg004G1127200	CP10_g42641_DN3_SP0_c.t1
OG0013586	Cg004G1128200	CP10_g42652_DN3_SP1_c.t1
OG0013587	Cg004G1128700	CP3_g16464_DN1_SP0_c.t1, CP3_g16466_DN3_SP0_c.t1
OG0013588	Cg004G1129800	CP10_g42661_DN3_SP8_c.t1
OG0013589	Cg004G1130700	CP10_g42673_DN3_SP8_c.t1
OG0013590	Cg004G1131900	CP10_g42684_DN3_SP2_c.t1
OG0013591	Cg004G1134800	CP10_g42715_DN3_SP7_c.t1
OG0013592	Cg004G1135400	CP10_g42720_DN3_SP8_c.t1
OG0013593	Cg004G1135500	CP10_g42721_DN3_SP1_c.t1
OG0013594	Cg004G1135900	CP10_g42725_DN3_SP4_c.t1
OG0013595	Cg004G1138100	CP10_g42747_DN3_SP8_c.t1, CP20_g4071_DN2_SP0_c.t1
OG0013598	Cg004G1141900	CP10_g42785_DN3_SP3_c.t1
OG0013599	Cg004G1144800	CP10_g42815_DN3_SP0_c.t1
OG0013600	Cg004G1145300	CP10_g42820_DN3_SP8_c.t1
OG0013601	Cg004G1146600	CP10_g42831_DN3_SP8_c.t1
OG0013602	Cg004G1148800	CP10_g42856_DN3_SP2_c.t1
OG0013603	Cg004G1149300	CP10_g42862_DN3_SP8_c.t1
OG0013604	Cg001G0161000	CP19_g18223_DN3_SP3_c.t1
OG0013606	Cg004G1150000	CP10_g42870_DN3_SP0_c.t1
OG0013607	Cg004G1151000	CP10_g42881_DN3_SP8_c.t1
OG0013609	Cg004G1154900	CP10_g42914_DN3_SP5_c.t1
OG0013610	Cg004G1155800	CP10_g42925_DN3_SP0_c.t1
OG0013611	Cg004G1158500	CP10_g42958_DN3_SP8_c.t1
OG0013612	Cg004G1158800	CP10_g42960_DN3_SP0_c.t1
OG0013613	Cg004G1160000	CP10_g42972_DN2_SP0_c.t1
OG0013614	Cg004G1160500	CP10_g42976_DN3_SP0_c.t1
OG0013615	Cg004G1160800	CP10_g42979_DN3_SP4_c.t1
OG0013616	Cg004G1163500	CP10_g43003_DN3_SP8_c.t1
OG0013618	Cg004G1165900	CP10_g43028_DN3_SP0_c.t1
OG0013619	Cg004G1168100	CP10_g43047_DN3_SP0_c.t1
OG0013620	Cg004G1168200	CP10_g43048_DN3_SP0_c.t1
OG0013621	Cg004G1168300	CP10_g43049_DN3_SP0_c.t1
OG0013622	Cg004G1168700	CP10_g43052_DN3_SP8_c.t1
OG0013623	Cg004G1169400	CP10_g43057_DN3_SP0_c.t1
OG0013625	Cg004G1171100	CP10_g43077_DN2_SP0_c.t1
OG0013627	Cg004G1172100	CP10_g43087_DN3_SP8_c.t1
OG0013628	Cg004G1175300	CP10_g43117_DN3_SP2_c.t1
OG0013629	Cg004G1176300	CP10_g43125_DN3_SP0_c.t1
OG0013630	Cg004G1179900	CP10_g43166_DN3_SP6_c.t1
OG0013631	Cg004G1180500	CP10_g43173_DN3_SP8_c.t1
OG0013632	Cg004G1180900	CP10_g43177_DN3_SP0_c.t1
OG0013633	Cg004G1181700	CP10_g43184_DN3_SP8_c.t1
OG0013634	Cg004G1183200	CP10_g43198_DN3_SP0_c.t1
OG0013635	Cg004G1183500	CP10_g43201_DN3_SP0_c.t1
OG0013636	Cg004G1184400	CP10_g43211_DN3_SP1_c.t1
OG0013637	Cg004G1185800	CP10_g43226_DN3_SP4_c.t1
OG0013638	Cg004G1186900	CP10_g43236_DN2_SP0_c.t1
OG0013639	Cg004G1188600	CP10_g43250_DN3_SP7_c.t1
OG0013640	Cg004G1191100	CP10_g43270_DN2_SP0_c.t1
OG0013641	Cg004G1192100	CP10_g43279_DN3_SP8_c.t1
OG0013642	Cg004G1196600	CP10_g43327_DN1_SP0_c.t1
OG0013643	Cg004G1199400	CP10_g43352_DN2_SP0_c.t1
OG0013644	Cg002G0563000	CP3_g14742_DN3_SP0_c.t1
OG0013645	Cg004G1201600	CP10_g43372_DN3_SP0_c.t1
OG0013647	Cg004G1207800	CP10_g43430_DN3_SP1_c.t1
OG0013648	Cg004G1209200	CP10_g43443_DN3_SP3_c.t1
OG0013650	Cg004G1211000	CP10_g43460_DN3_SP7_c.t1
OG0013651	Cg004G1214700	CP10_g43482_DN3_SP1_c.t1
OG0013652	Cg004G1215200	CP10_g43487_DN3_SP0_c.t1
OG0013653	Cg004G1215500	CP10_g43490_DN3_SP8_c.t1
OG0013654	Cg004G1215900	CP10_g43494_DN3_SP0_c.t1
OG0013655	Cg004G1216500	CP10_g43501_DN3_SP8_c.t1
OG0013656	Cg004G1217300	CP12_g29873_DN3_SP5_c.t1
OG0013657	Cg004G1220300	CP12_g29899_DN3_SP0_c.t1
OG0013658	Cg004G1221000	CP12_g29902_DN3_SP8_c.t1
OG0013659	Cg001G0368000	CP5_g1481_DN2_SP0_c.t1
OG0013660	Cg004G1221700	CP12_g29912_DN3_SP7_c.t1
OG0013661	Cg004G1222400	CP12_g29924_DN3_SP0_c.t1
OG0013662	Cg004G1223900	CP12_g29946_DN1_SP0_c.t1
OG0013663	Cg004G1224300	CP12_g29951_DN2_SP5_c.t1
OG0013664	Cg004G1225200	CP12_g29960_DN3_SP8_c.t1
OG0013667	Cg004G1227900	CP12_g29988_DN3_SP6_c.t1
OG0013668	Cg004G1232900	CP12_g30025_DN3_SP6_c.t1
OG0013669	Cg004G1233000	CP12_g30026_DN3_SP0_c.t1
OG0013670	Cg004G1233900	CP12_g30034_DN3_SP6_c.t1
OG0013671	Cg004G1234300	CP12_g30037_DN3_SP3_c.t1
OG0013672	Cg004G1234600	CP12_g30040_DN3_SP6_c.t1
OG0013673	Cg004G1235100	CP12_g30045_DN3_SP8_c.t1
OG0013674	Cg004G1235500	CP12_g30049_DN3_SP1_c.t1
OG0013675	Cg004G1235600	CP12_g30050_DN3_SP8_c.t1
OG0013676	Cg004G1236600	CP12_g30058_DN3_SP5_c.t1
OG0013677	Cg004G1238200	CP16_g54771_DN3_SP0_c.t1, CP12_g30072_DN3_SP0_c.t1
OG0013678	Cg004G1238500	CP12_g30073_DN3_SP3_c.t1
OG0013679	Cg004G1238600	CP12_g30074_DN3_SP1_c.t1
OG0013680	Cg004G1238900	CP12_g30078_DN3_SP6_c.t1
OG0013682	Cg004G1241400	CP12_g30096_DN3_SP8_c.t1
OG0013683	Cg004G1241500	CP12_g30097_DN2_SP0_c.t1
OG0013684	Cg004G1241800	CP12_g30100_DN3_SP2_c.t1
OG0013685	Cg004G1241900	CP12_g30101_DN3_SP4_c.t1
OG0013686	Cg004G1242000	CP12_g30102_DN3_SP0_c.t1
OG0013687	Cg004G1242400	CP12_g30106_DN3_SP8_c.t1
OG0013688	Cg004G1242600	CP12_g30108_DN3_SP4_c.t1
OG0013689	Cg004G1244600	CP12_g30125_DN3_SP3_c.t1
OG0013690	Cg004G1244700	CP12_g30126_DN3_SP1_c.t1
OG0013691	Cg004G1250800	CP12_g30186_DN3_SP3_c.t1
OG0013692	Cg004G1253300	CP12_g30212_DN3_SP8_c.t1
OG0013693	Cg004G1258000	CP12_g30304_DN3_SP0_c.t1, CP12_g30263_DN3_SP8_c.t1
OG0013694	Cg004G1259100	CP12_g30276_DN3_SP1_c.t1
OG0013695	Cg004G1259200	CP12_g30277_DN3_SP0_c.t1
OG0013696	Cg004G1260400	CP12_g30290_DN3_SP8_c.t1
OG0013697	Cg004G1263400	CP12_g30317_DN3_SP2_c.t1
OG0013698	Cg004G1264600	CP12_g30328_DN3_SP2_c.t1
OG0013699	Cg004G1265200	CP12_g30333_DN3_SP8_c.t1
OG0013700	Cg004G1268400	CP12_g30363_DN3_SP3_c.t1
OG0013701	Cg004G1269200	CP12_g30373_DN3_SP7_c.t1
OG0013702	Cg004G1269800	CP12_g30378_DN3_SP0_c.t1
OG0013703	Cg004G1271300	CP12_g30395_DN3_SP0_c.t1
OG0013704	Cg004G1271400	CP12_g30396_DN3_SP1_c.t1
OG0013705	Cg004G1271500	CP12_g30397_DN3_SP8_c.t1
OG0013706	Cg004G1271600	CP12_g30398_DN3_SP2_c.t1
OG0013707	Cg004G1272100	CP5_g1867_DN3_SP0_c.t1
OG0013708	Cg004G1272700	CP12_g30413_DN3_SP0_c.t1
OG0013709	Cg007G2306000	CP2_g49300_DN3_SP4_c.t1
OG0013710	Cg004G1274300	CP12_g30428_DN3_SP1_c.t1
OG0013711	Cg004G1275600	CP12_g30436_DN3_SP8_c.t1
OG0013712	Cg004G1276100	CP12_g30441_DN3_SP8_c.t1
OG0013713	Cg004G1276800	CP12_g30449_DN3_SP1_c.t1
OG0013714	Cg001G0362200	CP5_g1537_DN2_SP0_c.t1
OG0013715	Cg001G0360500	CP5_g1560_DN2_SP0_c.t1
OG0013716	Cg001G0157700	CP19_g18189_DN3_SP8_c.t1
OG0013717	Cg001G0353700	CP5_g1609_DN3_SP0_c.t1
OG0013718	Cg001G0353100	CP5_g1623_DN3_SP8_c.t1
OG0013719	Cg001G0352900	CP5_g1628_DN3_SP0_c.t1
OG0013720	Cg001G0350700	CP5_g1641_DN3_SP8_c.t1
OG0013721	Cg001G0349900	CP5_g1668_DN3_SP8_c.t1
OG0013722	Cg001G0343500	CP5_g1684_DN3_SP2_c.t1
OG0013723	Cg001G0341200	CP5_g1715_DN3_SP8_c.t1
OG0013724	Cg001G0339100	CP5_g1736_DN3_SP7_c.t1
OG0013725	Cg001G0338900	CP5_g1739_DN3_SP8_c.t1
OG0013726	Cg007G2366900	CP5_g2389_DN3_SP7_c.t1
OG0013727	Cg001G0336500	CP5_g1779_DN3_SP5_c.t1
OG0013728	Cg001G0336300	CP5_g1784_DN3_SP1_c.t1
OG0013729	Cg001G0332000	CP5_g1813_DN3_SP0_c.t1
OG0013730	Cg001G0325600	CP5_g1857_DN3_SP2_c.t1
OG0013731	Cg001G0321500	CP5_g1972_DN3_SP8_c.t1
OG0013732	Cg009G2989800, Cg008G2888600	CP2_g48833_DN3_SP7_c.t1
OG0013733	Cg004G1307200	CP12_g30755_DN3_SP8_c.t1
OG0013734	Cg004G1306400	CP12_g30747_DN3_SP7_c.t1
OG0013735	Cg004G1304900	CP12_g30724_DN3_SP8_c.t1
OG0013736	Cg004G1302500	CP12_g30705_DN3_SP5_c.t1
OG0013737	Cg004G1301300, Cg004G1301400	CP12_g30690_DN3_SP5_c.t1
OG0013738	Cg004G1300900	CP12_g30689_DN3_SP1_c.t1
OG0013739	Cg004G1297900	CP12_g30666_DN3_SP3_c.t1
OG0013740	Cg004G1297000	CP12_g30659_DN3_SP8_c.t1
OG0013741	Cg004G1293400	CP12_g30630_DN3_SP0_c.t1
OG0013742	Cg004G1292300	CP12_g30619_DN3_SP0_c.t1
OG0013743	Cg004G1291400	CP12_g30610_DN3_SP1_c.t1
OG0013744	Cg007G2409100, Cg007G2400300	CP20_g4056_DN3_SP8_c.t1
OG0013745	Cg004G1289700	CP12_g30594_DN3_SP1_c.t1
OG0013746	Cg004G1286600	CP12_g30548_DN3_SP1_c.t1
OG0013747	Cg004G1285800	CP12_g30542_DN3_SP7_c.t1
OG0013748	Cg004G1284600	CP12_g30530_DN3_SP0_c.t1
OG0013749	Cg004G1284100	CP12_g30524_DN3_SP8_c.t1
OG0013750	Cg004G1283000	CP12_g30514_DN3_SP8_c.t1
OG0013751	Cg004G1280500	CP12_g30483_DN3_SP0_c.t1
OG0013752	Cg001G0098900	CP5_g966_DN3_SP8_c.t1
OG0013753	Cg007G2347700	CP2_g50316_DN3_SP0_c.t1
OG0013754	Cg007G2425300	CP9_g28169_DN3_SP8_c.t1
OG0013755	Cg007G2423200	CP9_g28155_DN3_SP8_c.t1
OG0013756	Cg007G2402700	CP9_g27785_DN3_SP0_c.t1
OG0013757	Cg007G2398600, Cg007G2411000	CP9_g27639_DN3_SP3_c.t1
OG0013758	Cg007G2408400, Cg007G2400900	CP9_g27714_DN3_SP8_c.t1
OG0013759	Cg007G2408300, Cg007G2401000	CP9_g27741_DN3_SP0_c.t1
OG0013760	Cg007G2366300	CP28_g34061_DN2_SP0_c.t1
OG0013761	Cg007G2357500	CP2_g50843_DN3_SP5_c.t1
OG0013762	Cg007G2354200	CP2_g50620_DN3_SP8_c.t1
OG0013763	Cg008G2753900	CP8_g54446_DN3_SP8_c.t1
OG0013764	Cg008G2750000	CP8_g54480_DN3_SP8_c.t1
OG0013765	Cg008G2749500	CP8_g54485_DN3_SP6_c.t1
OG0013767	Cg008G2748100	CP8_g54496_DN3_SP6_c.t1
OG0013768	Cg008G2747900	CP8_g54499_DN3_SP8_c.t1
OG0013769	Cg005G1715300	CP18_g12517_DN3_SP0_c.t1
OG0013770	Cg005G1750700	CP16_g55042_DN2_SP0_c.t1
OG0013771	Cg008G2746100	CP8_g54514_DN3_SP5_c.t1
OG0013772	Cg008G2842200	CP2_g48699_DN3_SP4_c.t1
OG0013773	Cg008G2841500	CP2_g48694_DN3_SP3_c.t1
OG0013774	Cg008G2877600	CP2_g48794_DN3_SP0_c.t1
OG0013775	Cg008G2877800	CP2_g48795_DN3_SP0_c.t1
OG0013776	Cg002G0503600	CP3_g14110_DN3_SP0_c.t1
OG0013777	Cg002G0505300	CP3_g14137_DN3_SP0_c.t1
OG0013778	Cg002G0505700	CP3_g14142_DN3_SP0_c.t1
OG0013779	Cg002G0505800	CP3_g14143_DN3_SP0_c.t1
OG0013780	Cg002G0505900	CP3_g14144_DN3_SP0_c.t1
OG0013781	Cg002G0506000	CP3_g14145_DN3_SP2_c.t1
OG0013782	Cg002G0506100	CP3_g14146_DN3_SP6_c.t1
OG0013783	Cg002G0508800	CP3_g14170_DN3_SP0_c.t1
OG0013784	Cg002G0508900	CP3_g14171_DN3_SP2_c.t1
OG0013785	Cg002G0509400	CP3_g14175_DN3_SP0_c.t1
OG0013786	Cg002G0510100	CP3_g14183_DN3_SP8_c.t1
OG0013787	Cg002G0510500	CP3_g14187_DN3_SP8_c.t1
OG0013788	Cg002G0511200	CP3_g14194_DN3_SP2_c.t1
OG0013789	Cg002G0512700	CP3_g14209_DN3_SP0_c.t1
OG0013790	Cg002G0514000	CP3_g14220_DN2_SP6_c.t1
OG0013791	Cg006G1912400, Cg002G0515000	CP3_g14231_DN3_SP2_c.t1
OG0013792	Cg002G0694800	CP13_g19683_DN3_SP8_c.t1
OG0013794	Cg002G0546500	CP9_g29152_DN3_SP8_c.t1
OG0013795	Cg006G2253300	CP1_g36426_DN3_SP3_c.t1, CP2_g50367_DN2_SP0_c.t1
OG0013796	Cg006G2252700	CP1_g36433_DN1_SP0_c.t1
OG0013797	Cg006G2251900	CP1_g36440_DN3_SP0_c.t1
OG0013798	Cg002G0637200	CP13_g19186_DN3_SP0_c.t1
OG0013799	Cg006G2249700	CP1_g36463_DN1_SP0_c.t1
OG0013800	Cg006G2246700	CP1_g36493_DN3_SP8_c.t1
OG0013801	Cg006G2246600	CP1_g36494_DN3_SP8_c.t1
OG0013802	Cg006G2246000	CP1_g36499_DN3_SP0_c.t1
OG0013803	Cg006G2245400	CP1_g36505_DN3_SP5_c.t1
OG0013804	Cg006G2244400	CP1_g36515_DN3_SP8_c.t1
OG0013805	Cg006G2243300	CP1_g36528_DN2_SP0_c.t1
OG0013806	Cg004G1219100	CP12_g29890_DN3_SP3_c.t1
OG0013807	Cg006G2241200	CP1_g36813_DN3_SP8_c.t1
OG0013808	Cg006G2240600	CP1_g36810_DN3_SP8_c.t1
OG0013810	Cg006G2239900	CP1_g36805_DN3_SP4_c.t1
OG0013811	Cg006G2237500	CP1_g36782_DN3_SP7_c.t1
OG0013812	Cg006G2236900	CP1_g36776_DN3_SP8_c.t1
OG0013813	Cg006G2235800	CP1_g36765_DN3_SP5_c.t1
OG0013814	Cg006G2235500	CP1_g36762_DN3_SP2_c.t1
OG0013815	Cg006G2234500	CP1_g36751_DN3_SP7_c.t1
OG0013816	Cg006G2232000	CP1_g36726_DN3_SP3_c.t1
OG0013817	Cg006G2229700	CP1_g36701_DN3_SP0_c.t1
OG0013818	Cg006G2227200	CP1_g36679_DN3_SP6_c.t1
OG0013819	Cg006G2226600	CP1_g36674_DN3_SP0_c.t1
OG0013820	Cg006G2221500	CP1_g36624_DN3_SP1_c.t1
OG0013821	Cg006G2220900	CP1_g36618_DN3_SP3_c.t1
OG0013822	Cg006G2219200	CP1_g36602_DN3_SP3_c.t1
OG0013823	Cg006G2217100	CP1_g36585_DN3_SP2_c.t1
OG0013824	Cg006G2217000	CP1_g36584_DN1_SP0_c.t1
OG0013825	Cg007G2347900, Cg006G2205300	CP1_g36887_DN3_SP0_c.t1
OG0013826	Cg006G2205100	CP1_g36889_DN3_SP0_c.t1, CP1_g36904_DN3_SP0_c.t1
OG0013827	Cg006G2202300	CP1_g36917_DN2_SP0_c.t1
OG0013828	Cg006G2200200	CP1_g36935_DN1_SP0_c.t1
OG0013829	Cg006G2196000, Cg006G2206900	CP1_g36979_DN2_SP0_c.t1
OG0013830	Cg006G2195900	CP1_g36980_DN2_SP0_c.t1
OG0013831	Cg006G2195000	CP1_g36987_DN3_SP1_c.t1
OG0013832	Cg006G2193900	CP1_g36996_DN3_SP3_c.t1
OG0013833	Cg006G2191900	CP1_g37013_DN3_SP5_c.t1
OG0013834	Cg006G2190900	CP1_g37022_DN3_SP8_c.t1
OG0013835	Cg001G0335000	CP5_g1795_DN3_SP0_c.t1
OG0013836	Cg006G2184700	CP7_g44637_DN3_SP0_c.t1
OG0013837	Cg006G2182100	CP1_g37099_DN2_SP0_c.t1
OG0013838	Cg006G2180600	CP1_g37113_DN2_SP0_c.t1
OG0013839	Cg006G2179900	CP1_g37120_DN3_SP6_c.t1
OG0013840	Cg007G2372800	CP12_g30798_DN3_SP2_c.t1
OG0013841	Cg006G2179700	CP1_g37122_DN3_SP8_c.t1
OG0013842	Cg006G2175100	CP1_g37168_DN3_SP6_c.t1
OG0013843	Cg006G2174100	CP1_g37178_DN3_SP0_c.t1
OG0013845	Cg006G2172300	CP1_g37196_DN3_SP2_c.t1
OG0013846	Cg006G2171600	CP1_g37204_DN2_SP0_c.t1
OG0013847	Cg006G2171300	CP1_g37208_DN3_SP1_c.t1
OG0013848	Cg006G2170800	CP1_g37213_DN3_SP8_c.t1
OG0013849	Cg006G2169900	CP1_g37224_DN3_SP8_c.t1
OG0013850	Cg006G2169500	CP1_g37228_DN3_SP2_c.t1
OG0013851	Cg006G2168400	CP1_g37238_DN3_SP1_c.t1
OG0013852	Cg006G2167000, Cg006G2166900	CP1_g37253_DN2_SP0_c.t1
OG0013853	Cg006G2165600	CP1_g37263_DN3_SP1_c.t1
OG0013855	Cg006G2161800	CP1_g37300_DN2_SP0_c.t1
OG0013856	Cg006G2160000	CP1_g37326_DN3_SP8_c.t1
OG0013857	Cg006G2159300	CP1_g37335_DN3_SP0_c.t1
OG0013858	Cg006G2159000	CP1_g37338_DN3_SP0_c.t1
OG0013859	Cg006G2158600	CP1_g37342_DN3_SP8_c.t1
OG0013860	Cg006G2011500	CP7_g45245_DN3_SP8_c.t1
OG0013862	Cg006G2155300	CP1_g37377_DN3_SP2_c.t1
OG0013863	Cg006G2153800	CP1_g37390_DN3_SP5_c.t1
OG0013864	Cg006G2153200	CP1_g37398_DN3_SP8_c.t1
OG0013865	Cg006G2152900	CP1_g37401_DN3_SP0_c.t1
OG0013866	Cg006G2152500	CP1_g37405_DN3_SP0_c.t1
OG0013867	Cg006G2152100	CP1_g37406_DN3_SP0_c.t1
OG0013868	Cg006G2150900	CP1_g37418_DN3_SP0_c.t1
OG0013869	Cg006G2150800	CP1_g37419_DN3_SP1_c.t1
OG0013871	Cg005G1759800	CP16_g54923_DN1_SP0_c.t1
OG0013872	Cg006G2146100	CP1_g37467_DN3_SP0_c.t1
OG0013873	Cg006G2145800	CP1_g37470_DN3_SP4_c.t1
OG0013874	Cg006G2145500	CP1_g37474_DN3_SP8_c.t1
OG0013875	Cg006G2145100	CP1_g37479_DN3_SP4_c.t1
OG0013876	Cg006G2143900	CP1_g37490_DN3_SP0_c.t1
OG0013877	Cg006G2143800	CP1_g37491_DN3_SP1_c.t1
OG0013878	Cg007G2354300	CP1_g37504_DN3_SP0_c.t1
OG0013879	Cg006G2143100	CP1_g37507_DN3_SP2_c.t1
OG0013880	Cg006G2143000	CP1_g37508_DN3_SP8_c.t1
OG0013881	Cg006G2136400	CP1_g37573_DN3_SP1_c.t1
OG0013882	Cg006G2135900	CP1_g37579_DN3_SP3_c.t1
OG0013883	Cg006G2134900	CP1_g37587_DN2_SP0_c.t1
OG0013884	Cg006G2134700	CP1_g37589_DN3_SP5_c.t1
OG0013885	Cg006G2134100	CP1_g37595_DN3_SP8_c.t1
OG0013886	Cg006G2133500	CP1_g37601_DN3_SP8_c.t1
OG0013887	Cg006G2006400	CP7_g45198_DN3_SP8_c.t1
OG0013889	Cg006G2130500	CP1_g37630_DN3_SP4_c.t1
OG0013890	Cg003G0904800	CP8_g53171_DN3_SP0_c.t1
OG0013892	Cg006G2127200	CP1_g37673_DN3_SP8_c.t1
OG0013893	Cg006G2126800	CP1_g37676_DN3_SP1_c.t1
OG0013894	Cg006G2122700	CP1_g37717_DN3_SP5_c.t1
OG0013895	Cg006G2122000	CP1_g37724_DN3_SP0_c.t1
OG0013896	Cg006G2121400	CP1_g37730_DN3_SP2_c.t1
OG0013897	Cg006G2121100	CP1_g37733_DN3_SP8_c.t1
OG0013899	Cg006G2120400	CP1_g37739_DN3_SP0_c.t1
OG0013901	Cg006G2116500	CP1_g37778_DN2_SP0_c.t1
OG0013902	Cg006G2116300	CP1_g37779_DN3_SP4_c.t1
OG0013903	Cg006G2112600	CP1_g37814_DN3_SP7_c.t1
OG0013904	Cg006G2111300	CP1_g37828_DN2_SP0_c.t1
OG0013905	Cg008G2866600, Cg008G2850900	CP2_g48744_DN3_SP3_c.t1
OG0013906	Cg006G2107100	CP7_g46163_DN3_SP0_c.t1
OG0013907	Cg006G2104200	CP7_g46139_DN3_SP8_c.t1
OG0013910	Cg006G2101600	CP7_g46113_DN3_SP7_c.t1
OG0013911	Cg006G2100600	CP7_g46105_DN3_SP3_c.t1
OG0013912	Cg006G2099500	CP7_g46097_DN2_SP2_c.t1
OG0013913	Cg006G2099100	CP7_g46091_DN3_SP8_c.t1
OG0013914	Cg006G2098900	CP7_g46089_DN3_SP3_c.t1
OG0013915	Cg006G2097300	CP7_g46075_DN3_SP0_c.t1
OG0013916	Cg006G2097100	CP7_g46073_DN3_SP5_c.t1
OG0013917	Cg006G2096300	CP7_g46065_DN3_SP0_c.t1
OG0013918	Cg006G2092800	CP7_g46029_DN3_SP8_c.t1
OG0013919	Cg006G2091500	CP7_g46015_DN3_SP0_c.t1
OG0013920	Cg003G0912500	CP11_g33555_DN3_SP7_c.t1
OG0013921	Cg006G2090600	CP7_g46005_DN3_SP0_c.t1
OG0013922	Cg006G2090500	CP7_g46004_DN3_SP8_c.t1
OG0013923	Cg006G2090400	CP7_g46003_DN3_SP4_c.t1
OG0013924	Cg006G2089500	CP7_g45995_DN3_SP0_c.t1
OG0013925	Cg006G2088900	CP7_g45990_DN3_SP1_c.t1
OG0013926	Cg006G2086200	CP7_g45962_DN3_SP8_c.t1
OG0013927	Cg006G2085500	CP7_g45953_DN3_SP0_c.t1
OG0013928	Cg006G2085300	CP7_g45951_DN2_SP0_c.t1
OG0013929	Cg006G2084200	CP7_g45944_DN3_SP8_c.t1
OG0013930	Cg006G2083400	CP7_g45934_DN3_SP8_c.t1
OG0013931	Cg006G2083100	CP3_g16341_DN3_SP0_c.t1, CP23_g21397_DN3_SP0_c.t1
OG0013932	Cg006G2081800	CP7_g45917_DN3_SP6_c.t1
OG0013933	Cg006G2079600	CP7_g45895_DN3_SP0_c.t1
OG0013934	Cg006G2075200	CP7_g45852_DN3_SP0_c.t1
OG0013935	Cg006G2074600	CP7_g45847_DN3_SP3_c.t1
OG0013936	Cg006G2074000	CP7_g45841_DN3_SP8_c.t1
OG0013937	Cg006G2073900	CP7_g45840_DN3_SP8_c.t1
OG0013938	Cg006G2073700	CP7_g45838_DN3_SP0_c.t1
OG0013939	Cg006G2071500	CP7_g45817_DN3_SP3_c.t1
OG0013940	Cg006G2071200	CP7_g45813_DN3_SP8_c.t1
OG0013941	Cg006G2070200	CP7_g45802_DN3_SP0_c.t1
OG0013942	Cg006G2069500	CP7_g45795_DN3_SP6_c.t1
OG0013943	Cg006G2069000	CP7_g45790_DN3_SP2_c.t1
OG0013944	Cg006G2068800	CP7_g45788_DN3_SP7_c.t1
OG0013945	Cg006G2073200	CP7_g45832_DN3_SP1_c.t1
OG0013946	Cg006G2068100	CP7_g45782_DN3_SP0_c.t1
OG0013947	Cg006G2066800	CP7_g45774_DN3_SP8_c.t1
OG0013948	Cg002G0678600	CP13_g19515_DN1_SP0_c.t1
OG0013949	Cg006G2064700	CP7_g45755_DN3_SP0_c.t1
OG0013951	Cg001G0367900	CP5_g1490_DN2_SP1_c.t1, CP5_g1482_DN3_SP8_c.t1
OG0013953	Cg006G2062400	CP7_g45727_DN3_SP8_c.t1
OG0013954	Cg006G2061400	CP7_g45714_DN3_SP8_c.t1, CP6_g7753_DN2_SP0_c.t1
OG0013955	Cg006G2058700	CP7_g45689_DN3_SP4_c.t1
OG0013956	Cg006G2053400	CP7_g45644_DN3_SP4_c.t1
OG0013957	Cg006G2053300	CP7_g45643_DN3_SP6_c.t1
OG0013958	Cg006G2053200	CP7_g45642_DN3_SP3_c.t1
OG0013960	Cg006G2052400	CP7_g45636_DN3_SP8_c.t1
OG0013961	Cg006G2050000	CP7_g45612_DN3_SP0_c.t1
OG0013962	Cg006G2047800	CP7_g45591_DN3_SP8_c.t1
OG0013963	Cg006G2046100	CP7_g45580_DN3_SP0_c.t1
OG0013964	Cg006G2045300	CP7_g45573_DN3_SP7_c.t1
OG0013965	Cg006G2044100	CP7_g45562_DN3_SP0_c.t1
OG0013966	Cg008G2884500	CP2_g48817_DN3_SP6_c.t1
OG0013967	Cg006G2039000	CP7_g45508_DN3_SP3_c.t1
OG0013968	Cg006G2038100	CP7_g45500_DN3_SP8_c.t1
OG0013969	Cg006G2036900	CP7_g45490_DN3_SP3_c.t1
OG0013970	Cg006G2036700	CP7_g45488_DN3_SP0_c.t1
OG0013973	Cg007G2487900	CP9_g28804_DN3_SP1_c.t1
OG0013974	Cg007G2487000	CP9_g28795_DN3_SP4_c.t1
OG0013975	Cg007G2486600	CP9_g28790_DN3_SP0_c.t1
OG0013976	Cg007G2486300	CP9_g28785_DN3_SP5_c.t1
OG0013977	Cg007G2486000	CP9_g28782_DN3_SP5_c.t1
OG0013978	Cg007G2485700	CP9_g28779_DN3_SP6_c.t1
OG0013979	Cg007G2484400	CP9_g28767_DN3_SP0_c.t1
