Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0014985	Cg007G2547600	Ag048G4632000
OG0014986	Cg007G2547400	Ag048G4632200
OG0014987	Cg007G2546600	Ag048G4633900
OG0014988	Cg007G2545900	Ag048G4640400
OG0014989	Cg007G2545400	Ag048G4641000
OG0014990	Cg001G0316500	Ag048G4642500
OG0014991	Cg007G2543700	Ag048G4645400
OG0014992	Cg007G2543400	Ag048G4645900
OG0014993	Cg007G2542900	Ag048G4646700, Ag048G4646600
OG0014994	Cg007G2538300	Ag048G4653900
OG0014995	Cg007G2537900	Ag048G4654200
OG0014996	Cg007G2537500	Ag048G4655300
OG0014997	Cg007G2537000	Ag048G4659200
OG0014998	Cg007G2536500	Ag048G4660100
OG0014999	Cg007G2536200	Ag048G4660500
OG0015000	Cg007G2536000	Ag048G4662000
OG0015001	Cg007G2535400	Ag048G4665800
OG0015002	Cg007G2535300	Ag048G4665900
OG0015003	Cg007G2534900	Ag048G4668200
OG0015004	Cg014G3041900, Cg003G0713700	Ag048G4668300
OG0015005	Cg007G2533800	Ag048G4673600
OG0015006	Cg007G2532800	Ag048G4677100
OG0015007	Cg007G2532300	Ag048G4677700
OG0015008	Cg007G2532200	Ag048G4677800
OG0015009	Cg007G2531400	Ag048G4681200
OG0015010	Cg007G2529600	Ag048G4687800
OG0015011	Cg007G2528600	Ag048G4693400
OG0015012	Cg007G2527400	Ag048G4697700
OG0015013	Cg007G2527200	Ag048G4700000
OG0015014	Cg007G2526600	Ag048G4703800
OG0015016	Cg007G2525700	Ag048G4707600
OG0015017	Cg007G2525500	Ag048G4708000
OG0015018	Cg007G2525100	Ag048G4708500
OG0015019	Cg007G2524700	Ag048G4710000
OG0015020	Cg007G2523500	Ag048G4714800
OG0015022	Cg007G2522200	Ag048G4716600
OG0015023	Cg007G2521500	Ag048G4719400
OG0015024	Cg004G1408300	Ag040G4335300
OG0015025	Cg004G1411600	Ag040G4340600
OG0015026	Cg004G1412300	Ag040G4345400
OG0015027	Cg004G1414200	Ag040G4349600
OG0015028	Cg004G1415200	Ag040G4353200
OG0015029	Cg002G0529700	Ag049G4727200
OG0015030	Cg007G2353400	Ag049G4729200
OG0015031	Cg002G0530800	Ag049G4730900
OG0015032	Cg002G0530600	Ag049G4731100
OG0015033	Cg002G0553400	Ag049G4734700
OG0015034	Cg002G0553900	Ag049G4735300
OG0015035	Cg002G0554000	Ag049G4735400
OG0015036	Cg002G0553300	Ag049G4736100
OG0015037	Cg002G0551700	Ag049G4737800
OG0015038	Cg006G1780400	Ag032G3419300
OG0015039	Cg006G1782600	Ag032G3423200
OG0015040	Cg006G1783500	Ag032G3425500
OG0015041	Cg006G1783800	Ag032G3425700
OG0015042	Cg006G1784500	Ag032G3426500
OG0015043	Cg006G1785200	Ag032G3427400
OG0015044	Cg006G1786400	Ag032G3429900
OG0015045	Cg006G1788000	Ag032G3437500
OG0015046	Cg006G1788600	Ag032G3437700
OG0015047	Cg006G1789900	Ag032G3441000
OG0015048	Cg006G1790300	Ag032G3441900
OG0015049	Cg006G1790800	Ag032G3442300
OG0015050	Cg006G1791800	Ag032G3446300
OG0015051	Cg006G1797700	Ag032G3458100
OG0015052	Cg006G1798200	Ag032G3459800
OG0015053	Cg006G1799200	Ag032G3465300
OG0015054	Cg006G1801900	Ag032G3469000
OG0015055	Cg006G1802600	Ag032G3470800
OG0015056	Cg006G1803700	Ag032G3473200
OG0015057	Cg006G1804200	Ag032G3474300
OG0015058	Cg006G1804400	Ag032G3474600
OG0015059	Cg005G1570900	Ag054G4883500
OG0015060	Cg005G1570600	Ag054G4883800
OG0015061	Cg005G1569900	Ag054G4885300
OG0015062	Cg005G1569500	Ag054G4886300
OG0015063	Cg005G1567200	Ag054G4893900
OG0015064	Cg005G1566400	Ag054G4895800
OG0015065	Cg005G1565800	Ag054G4897400
OG0015066	Cg002G0571500	Ag009G0982000, Ag041G4353500
OG0015067	Cg002G0575800	Ag041G4355600, Ag009G0980600
OG0015068	Cg002G0576200	Ag041G4356100, Ag009G0980300
OG0015069	Cg003G0913000	Ag082G5405900
OG0015070	Cg003G0914400	Ag082G5407600
OG0015071	Cg002G0441700	Ag070G5234400, Ag031G3272100
OG0015072	Cg005G1755300	Ag007G0846200
OG0015073	Cg003G0820200	Ag007G0846700
OG0015074	Cg003G0812100	Ag007G0847100
OG0015075	Cg003G0813300	Ag007G0849300
OG0015076	Cg003G0833000, Cg003G0835700	Ag007G0851900
OG0015077	Cg003G0843700	Ag007G0855100
OG0015078	Cg001G0309200	Ag007G0860500
OG0015081	Cg001G0313700	Ag007G0865100
OG0015082	Cg001G0301600	Ag007G0865800
OG0015083	Cg001G0296500	Ag007G0867400
OG0015084	Cg001G0292700	Ag007G0868800
OG0015085	Cg003G0811300	Ag007G0874100
OG0015086	Cg001G0286300	Ag007G0880500
OG0015087	Cg001G0285400	Ag007G0880700
OG0015088	Cg001G0281000	Ag007G0884600
OG0015089	Cg001G0278000	Ag007G0886500
OG0015090	Cg006G1904700	Ag007G0886600
OG0015091	Cg001G0274000	Ag007G0889300
OG0015092	Cg001G0273600	Ag007G0889800
OG0015093	Cg001G0269100	Ag007G0896600
OG0015094	Cg001G0266100	Ag007G0898900
OG0015095	Cg001G0266000	Ag007G0899400
OG0015096	Cg001G0265800	Ag007G0899600
OG0015097	Cg001G0258900	Ag007G0913400
OG0015098	Cg001G0258400	Ag007G0914300
OG0015099	Cg001G0258100	Ag007G0914600
OG0015100	Cg001G0257900	Ag007G0914800
OG0015101	Cg001G0253000	Ag007G0919200
OG0015102	Cg001G0252600	Ag007G0919800
OG0015103	Cg004G1283400	Ag007G0921200
OG0015104	Cg001G0251800	Ag007G0921300
OG0015105	Cg002G0687800	Ag007G0927000
OG0015106	Cg004G1367600	Ag007G0929400
OG0015107	Cg001G0248500	Ag007G0930900
OG0015108	Cg001G0248200	Ag007G0932400
OG0015109	Cg001G0248000	Ag007G0932500
OG0015110	Cg001G0247700	Ag007G0932900
OG0015111	Cg001G0247500	Ag007G0933100
OG0015112	Cg007G2497900	Ag078G5326800
OG0015113	Cg007G2498000	Ag078G5326900
OG0015114	Cg007G2499800	Ag078G5331500
OG0015115	Cg007G2499900	Ag078G5331600
OG0015116	Cg007G2500800	Ag078G5334600
OG0015117	Cg007G2500900	Ag078G5335200
OG0015118	Cg007G2501300	Ag078G5335600
OG0015119	Cg007G2501400	Ag078G5335700
OG0015120	Cg007G2501800	Ag078G5339200
OG0015121	Cg007G2503300	Ag078G5342200
OG0015122	Cg008G2869100	Ag078G5342500
OG0015123	Cg007G2503500	Ag078G5343000
OG0015124	Cg007G2505900	Ag078G5352200
OG0015125	Cg007G2506300	Ag078G5353300
OG0015126	Cg007G2507200	Ag078G5357500
OG0015128	Cg007G2507600	Ag078G5358800
OG0015129	Cg007G2508700	Ag078G5361300
OG0015130	Cg007G2510200	Ag078G5364100
OG0015131	Cg007G2510600	Ag078G5364900
OG0015132	Cg007G2511200	Ag078G5367200
OG0015133	Cg005G1726100	Ag078G5376000
OG0015134	Cg005G1736700	Ag078G5376800
OG0015135	Cg007G2513000	Ag078G5378200
OG0015136	Cg007G2513500	Ag078G5379400
OG0015137	Cg007G2513700	Ag078G5379600
OG0015138	Cg007G2514400	Ag078G5380700
OG0015139	Cg007G2516400	Ag078G5386300
OG0015140	Cg002G0689100	Ag078G5386700
OG0015141	Cg007G2517000	Ag078G5390000
OG0015142	Cg007G2517100	Ag078G5390100, Ag078G5390400
OG0015143	Cg007G2517500	Ag078G5391800
OG0015144	Cg007G2518100	Ag078G5392600
OG0015145	Cg007G2518300	Ag078G5393100
OG0015146	Cg007G2518500	Ag078G5393900
OG0015147	Cg007G2455400	Ag056G4935800
OG0015148	Cg007G2455500	Ag056G4935900
OG0015149	Cg007G2456500	Ag056G4937800
OG0015150	Cg007G2456600	Ag056G4937900
OG0015151	Cg007G2457300	Ag056G4939500
OG0015152	Cg007G2457800	Ag056G4941700
OG0015153	Cg007G2458500	Ag056G4943200
OG0015154	Cg007G2459000	Ag056G4944100
OG0015155	Cg007G2459100	Ag056G4944200
OG0015156	Cg007G2460300	Ag056G4945600
OG0015157	Cg007G2461200	Ag056G4947400
OG0015158	Cg007G2464000	Ag056G4948200
OG0015159	Cg001G0117300	Ag045G4505900
OG0015160	Cg001G0115600	Ag045G4511000
OG0015161	Cg001G0115500	Ag045G4511200
OG0015162	Cg001G0115100	Ag045G4511600
OG0015163	Cg001G0114800	Ag045G4512900
OG0015164	Cg001G0114100	Ag045G4514300
OG0015165	Cg001G0112200	Ag045G4518300
OG0015166	Cg001G0112100	Ag045G4518500
OG0015167	Cg001G0111100	Ag045G4519600
OG0015168	Cg001G0110700	Ag045G4521900
OG0015169	Cg001G0110400	Ag045G4523400
OG0015170	Cg001G0109700	Ag045G4524700
OG0015171	Cg003G0915600	Ag092G5457200
OG0015172	Cg007G2267700	Ag002G0114400, Ag063G5076200
OG0015173	Cg007G2266100	Ag002G0109300, Ag063G5083500
OG0015174	Cg007G2265200	Ag063G5088800, Ag002G0104000
OG0015175	Cg001G0370100	Ag071G5236200
OG0015176	Cg001G0371800	Ag071G5240500
OG0015177	Cg001G0374600	Ag071G5247100
OG0015178	Cg001G0374700	Ag071G5248400
OG0015179	Cg001G0374900	Ag071G5249800
OG0015180	Cg002G0612100	Ag012G1275400
OG0015181	Cg002G0598500	Ag012G1279700
OG0015182	Cg002G0606000	Ag012G1288500
OG0015183	Cg002G0636200	Ag012G1290900
OG0015184	Cg002G0638900	Ag012G1292100
OG0015185	Cg002G0630700	Ag012G1295100
OG0015187	Cg002G0649600	Ag012G1303400
OG0015188	Cg002G0651200	Ag012G1304600, Ag012G1304900
OG0015190	Cg002G0652100	Ag012G1307400
OG0015191	Cg002G0653800	Ag012G1308600
OG0015192	Cg002G0655100	Ag012G1310500
OG0015193	Cg002G0655500	Ag012G1311400
OG0015194	Cg002G0655600	Ag012G1311500
OG0015195	Cg002G0655700	Ag012G1311600
OG0015196	Cg002G0656200	Ag012G1312200
OG0015197	Cg002G0657400	Ag012G1316200
OG0015198	Cg002G0658000	Ag012G1317200
OG0015199	Cg002G0659500	Ag012G1320400
OG0015200	Cg002G0659900	Ag012G1320900
OG0015201	Cg002G0660000	Ag012G1321000
OG0015202	Cg002G0661800	Ag012G1322800
OG0015203	Cg002G0662300	Ag012G1324200
OG0015204	Cg002G0666200	Ag012G1326900
OG0015205	Cg002G0667000	Ag012G1329300
OG0015206	Cg002G0667300	Ag012G1329700
OG0015207	Cg002G0667400	Ag012G1329800
OG0015208	Cg006G2081700	Ag012G1336500
OG0015209	Cg002G0670600	Ag012G1337100
OG0015210	Cg002G0670800	Ag012G1337400
OG0015211	Cg002G0671400	Ag012G1339600
OG0015212	Cg007G2469800	Ag034G4073700, Ag057G4951000
OG0015213	Cg007G2468900	Ag057G4953200
OG0015214	Cg007G2465100	Ag057G4963500
OG0015215	Cg007G2465000	Ag057G4963600
OG0015216	Cg007G2464700	Ag057G4964300
OG0015217	Cg001G0259500	Ag057G4964900
OG0015218	Cg007G2461800	Ag057G4966500
OG0015219	Cg008G2966900	Ag006G0805600, Ag058G4977500
OG0015220	Cg008G2966800	Ag006G0806900, Ag058G4976300
OG0015221	Cg008G2965300	Ag006G0815400
OG0015222	Cg008G2964800	Ag006G0816900
OG0015223	Cg008G2962900	Ag006G0825100
OG0015224	Cg008G2959100	Ag006G0834700
OG0015225	Cg008G2959000	Ag006G0834900
OG0015226	Cg008G2958900	Ag006G0835000
OG0015227	Cg004G1407200	Ag006G0836500, Ag044G4504400
OG0015228	Cg008G2955500	Ag006G0839600
OG0015229	Cg006G1834200	Ag001G0009800
OG0015230	Cg006G1833900	Ag001G0010500
OG0015231	Cg006G1833600	Ag001G0012100
OG0015232	Cg006G1833200	Ag001G0013600
OG0015233	Cg006G1833100	Ag001G0015400
OG0015234	Cg006G1832900	Ag001G0015900
OG0015235	Cg006G1832800	Ag001G0016900
OG0015236	Cg006G1832500	Ag001G0020200
OG0015237	Cg006G1831400	Ag001G0022800
OG0015238	Cg006G1830500	Ag001G0025800
OG0015239	Cg006G1829300	Ag001G0030400
OG0015240	Cg006G1829200	Ag001G0030500
OG0015241	Cg006G1828100	Ag001G0034800
OG0015242	Cg006G1828000	Ag001G0034900
OG0015243	Cg006G1827300	Ag001G0036900
OG0015244	Cg006G1825200	Ag001G0049300
OG0015245	Cg006G1823400	Ag001G0052900
OG0015246	Cg006G1823300	Ag001G0053000
OG0015247	Cg006G1822000	Ag001G0054400
OG0015248	Cg006G1820500	Ag001G0059000
OG0015249	Cg006G1820400	Ag001G0059100
OG0015250	Cg006G1820300	Ag001G0059200
OG0015251	Cg007G2572100	Ag001G0061200
OG0015252	Cg005G1741500	Ag001G0062700
OG0015253	Cg006G1817800	Ag001G0063100
OG0015254	Cg006G1817200	Ag001G0064800
OG0015255	Cg006G1812800	Ag001G0075000
OG0015256	Cg006G1812200	Ag001G0076100
OG0015257	Cg006G1812000	Ag001G0078000
OG0015258	Cg001G0145000	Ag001G0079700
OG0015259	Cg006G1811000	Ag001G0079800
OG0015260	Cg006G1810900	Ag001G0079900
OG0015261	Cg006G1809700	Ag001G0081200
OG0015262	Cg006G1809500	Ag001G0082200
OG0015263	Cg006G1809300	Ag001G0082400
OG0015264	Cg006G1808100	Ag001G0083700
OG0015265	Cg006G1807500	Ag001G0085100
OG0015266	Cg006G1807400	Ag001G0085200
OG0015267	Cg006G1807000	Ag001G0086400
OG0015268	Cg006G1806600	Ag001G0086900
OG0015269	Cg006G1806400	Ag001G0087300
OG0015270	Cg008G2896900	Ag023G2797500
OG0015271	Cg008G2894000	Ag023G2797600
OG0015272	Cg008G2920000	Ag023G2800600
OG0015273	Cg008G2922300	Ag023G2801600
OG0015274	Cg008G2925000	Ag023G2804100
OG0015276	Cg005G1596800	Ag023G2807200
OG0015278	Cg005G1595800	Ag023G2808700
OG0015279	Cg005G1595700	Ag023G2809100, Ag023G2808900
OG0015280	Cg005G1594400	Ag023G2810800
OG0015281	Cg005G1591800	Ag023G2814300
OG0015282	Cg005G1591200	Ag023G2815500
OG0015283	Cg005G1591000	Ag023G2815800
OG0015284	Cg005G1590800	Ag023G2816000
OG0015285	Cg005G1589900	Ag023G2817100
OG0015287	Cg005G1586800	Ag023G2821500
OG0015288	Cg002G0641700	Ag023G2824900
OG0015289	Cg005G1583200	Ag023G2830900
OG0015290	Cg005G1582900	Ag023G2831200
OG0015291	Cg005G1582800	Ag023G2831400
OG0015292	Cg005G1582300	Ag023G2832000
OG0015293	Cg005G1582100	Ag023G2832500
OG0015294	Cg005G1582000	Ag023G2832600
OG0015295	Cg005G1579200	Ag023G2837400
OG0015296	Cg005G1578700	Ag023G2838700
OG0015297	Cg005G1578200	Ag023G2840400
OG0015298	Cg005G1577600	Ag023G2842400
OG0015299	Cg008G2916200	Ag023G2845700
OG0015300	Cg005G1575400	Ag023G2846600
OG0015301	Cg005G1574200	Ag023G2848900
OG0015302	Cg001G0206500	Ag050G4741700
OG0015303	Cg001G0207200	Ag050G4742700
OG0015305	Cg001G0207700	Ag050G4745100
OG0015306	Cg001G0208500	Ag050G4747700
OG0015307	Cg001G0208800	Ag050G4748700
OG0015308	Cg001G0209200	Ag050G4749800
OG0015309	Cg001G0211200	Ag050G4756200
OG0015310	Cg001G0212700	Ag050G4763700
OG0015311	Cg001G0212800	Ag050G4763800
OG0015312	Cg001G0214600	Ag050G4766400
OG0015313	Cg001G0215000	Ag050G4767500
OG0015314	Cg001G0216800	Ag050G4770800
OG0015315	Cg001G0218500	Ag050G4774700
OG0015316	Cg001G0219200	Ag050G4776000
OG0015317	Cg001G0219300	Ag050G4776100
OG0015318	Cg001G0220200	Ag050G4778300
OG0015320	Cg001G0220700	Ag050G4779800, Ag050G4779900
OG0015321	Cg005G1734200	Ag050G4780000
OG0015322	Cg001G0222100	Ag050G4785500
OG0015323	Cg001G0225000	Ag050G4791900
OG0015324	Cg001G0225200	Ag050G4793000
OG0015325	Cg001G0225300	Ag050G4793100
OG0015326	Cg001G0226400	Ag050G4794300
OG0015327	Cg001G0229300	Ag050G4797700
OG0015328	Cg001G0231300	Ag050G4799400
OG0015329	Cg001G0231600	Ag050G4799600
OG0015330	Cg001G0316800	Ag076G5310400
OG0015331	Cg008G2971600	Ag058G4993400
OG0015332	Cg002G0644600	Ag009G0972800
OG0015334	Cg002G0520400	Ag008G0944500
OG0015335	Cg002G0520900	Ag008G0945900
OG0015336	Cg002G0521600	Ag008G0948300
OG0015337	Cg002G0524300	Ag008G0954200
OG0015338	Cg002G0524500	Ag008G0954600
OG0015339	Cg002G0524900	Ag008G0954700
OG0015340	Cg002G0526300	Ag008G0958000
OG0015341	Cg002G0526400	Ag008G0958100
OG0015342	Cg002G0527300	Ag008G0961600
OG0015343	Cg003G0906800	Ag051G4804800
OG0015344	Cg003G0905200	Ag051G4807600
OG0015345	Cg003G0904500	Ag051G4808600
OG0015346	Cg003G0904000	Ag051G4808700
OG0015347	Cg003G0903900	Ag051G4808800
OG0015348	Cg003G0902900	Ag051G4809600
OG0015349	Cg003G0902600	Ag051G4809900
OG0015350	Cg003G0900100	Ag051G4811300
OG0015351	Cg003G0898100	Ag051G4813700
OG0015352	Cg003G0898700	Ag051G4815000
OG0015353	Cg003G0899000	Ag051G4815200
OG0015354	Cg003G0897800	Ag051G4815500
OG0015355	Cg003G0891600	Ag051G4828200
OG0015356	Cg003G0892800	Ag051G4830000
OG0015357	Cg003G0892400	Ag051G4830900
OG0015359	Cg004G1366000	Ag044G4476200
OG0015360	Cg004G1366400	Ag044G4476500
OG0015361	Cg004G1366700	Ag044G4477100
OG0015362	Cg004G1366800	Ag044G4477400
OG0015363	Cg004G1365000	Ag044G4477600
OG0015364	Cg004G1367500	Ag044G4478000
OG0015365	Cg004G1367900	Ag044G4478600
OG0015366	Cg004G1368800	Ag044G4478800
OG0015367	Cg004G1370600	Ag044G4478900
OG0015368	Cg004G1371200	Ag044G4479200
OG0015369	Cg004G1374600	Ag044G4480600
OG0015370	Cg004G1378500, Cg004G1388700	Ag044G4482400
OG0015371	Cg004G1387600, Cg004G1380100	Ag044G4483700
OG0015372	Cg004G1380200, Cg004G1387500	Ag044G4483900
OG0015373	Cg004G1395300	Ag044G4488800
OG0015374	Cg002G0610100	Ag044G4492100
OG0015375	Cg004G1398500	Ag044G4492900
OG0015376	Cg004G1399500	Ag044G4493600
OG0015377	Cg004G1403200	Ag044G4497000
OG0015378	Cg004G1403500	Ag044G4497300
OG0015379	Cg001G0164300	Ag033G3482100, Ag052G4841800
OG0015380	Cg001G0166000	Ag033G3484200, Ag052G4839200
OG0015381	Cg001G0166100	Ag052G4838900, Ag033G3484400
OG0015384	Cg001G0175200	Ag033G3508500
OG0015385	Cg001G0176700	Ag033G3512800
OG0015386	Cg001G0178700	Ag033G3518800
OG0015387	Cg001G0179200	Ag033G3519700
OG0015388	Cg001G0182300	Ag033G3533400
OG0015389	Cg001G0202400	Ag033G3549900
OG0015390	Cg001G0200700	Ag033G3568500
OG0015391	Cg001G0198700	Ag033G3578600
OG0015392	Cg001G0197000	Ag033G3583700
OG0015393	Cg001G0196400	Ag033G3587500
OG0015394	Cg001G0195800	Ag033G3589800
OG0015395	Cg001G0194900	Ag033G3591800
OG0015396	Cg001G0194700	Ag033G3592200
OG0015397	Cg001G0192800	Ag033G3601000
OG0015398	Cg001G0192700	Ag033G3601100
OG0015399	Cg001G0192300	Ag033G3601500
OG0015400	Cg001G0191600	Ag033G3604000
OG0015401	Cg001G0191300	Ag033G3604300
OG0015402	Cg001G0191000	Ag033G3604700
OG0015403	Cg001G0190900	Ag033G3604800
OG0015404	Cg001G0248100	Ag033G3610600
OG0015405	Cg001G0189400	Ag033G3612200, Ag064G5104200, Ag064G5104100
OG0015406	Cg001G0189300	Ag033G3612300
OG0015407	Cg001G0188100	Ag033G3614300
OG0015408	Cg001G0187500	Ag033G3615300
OG0015409	Cg002G0694500	Ag033G3616900
OG0015410	Cg001G0186000	Ag033G3621500
OG0015411	Cg001G0185600	Ag033G3622600
OG0015412	Cg006G1877000, Cg006G1877800, Cg006G1877300	Ag033G3624300, Ag033G3624200
OG0015413	Cg001G0185100	Ag033G3624900
OG0015414	Cg001G0204300	Ag033G3642000
OG0015415	Cg001G0205100	Ag033G3645600
OG0015417	Cg008G2830500	Ag028G3080300, Ag026G2981700
OG0015418	Cg007G2268500	Ag028G3081400, Ag026G2981200
OG0015419	Cg008G2915900	Ag028G3081700
OG0015420	Cg008G2910700	Ag028G3083400, Ag026G2980100
OG0015421	Cg001G0241800	Ag031G3138000
OG0015422	Cg001G0240000	Ag031G3139500
OG0015423	Cg001G0238900	Ag031G3140400
OG0015424	Cg001G0241500	Ag031G3140700
OG0015425	Cg001G0238700	Ag031G3140900
OG0015426	Cg001G0237300	Ag031G3142900
OG0015427	Cg001G0236000	Ag031G3144100
OG0015428	Cg001G0235800	Ag031G3144300
OG0015429	Cg001G0233200	Ag031G3146200
OG0015430	Cg004G1072000	Ag031G3150000
OG0015431	Cg004G1072900	Ag031G3151100
OG0015432	Cg004G1073100	Ag031G3151400
OG0015433	Cg004G1073300	Ag031G3151600
OG0015434	Cg004G1074300	Ag031G3152500
OG0015435	Cg004G1075600	Ag031G3154200
OG0015436	Cg004G1076600	Ag031G3155100
OG0015437	Cg003G1063700	Ag031G3158400
OG0015438	Cg003G1064400	Ag031G3159400
OG0015439	Cg006G1902600	Ag031G3160700
OG0015440	Cg007G2544600	Ag031G3162700
OG0015441	Cg003G1066400	Ag031G3163300
OG0015442	Cg002G0667200	Ag031G3163900
OG0015443	Cg003G1067800	Ag031G3165000
OG0015444	Cg003G1068000	Ag031G3165200
OG0015445	Cg003G1068900	Ag031G3166000
OG0015446	Cg003G1069400	Ag031G3166500
OG0015447	Cg002G0395300	Ag031G3168300
OG0015448	Cg002G0395400	Ag031G3168400
OG0015449	Cg002G0395500	Ag031G3168500
OG0015450	Cg002G0395900	Ag031G3168900
OG0015451	Cg002G0396100	Ag031G3169100
OG0015452	Cg002G0396600	Ag031G3169800
OG0015453	Cg002G0396800	Ag031G3170000
OG0015454	Cg002G0397600	Ag031G3170800
OG0015455	Cg002G0397700	Ag031G3170900
OG0015456	Cg002G0399800	Ag031G3173200
OG0015457	Cg002G0400100	Ag031G3173600
OG0015458	Cg002G0401100	Ag031G3175500
OG0015459	Cg002G0402100	Ag014G1800900, Ag031G3176300
OG0015460	Cg002G0402700	Ag031G3176900
OG0015461	Cg002G0403100	Ag031G3177400
OG0015462	Cg002G0403400	Ag031G3178200
OG0015463	Cg002G0404600	Ag031G3179800
OG0015464	Cg002G0406100	Ag031G3183500
OG0015465	Cg002G0406200	Ag031G3183600
OG0015466	Cg002G0407200	Ag031G3188900
OG0015467	Cg002G0407600	Ag031G3189200
OG0015468	Cg002G0409700	Ag031G3193000
OG0015469	Cg002G0410500	Ag031G3195300
OG0015470	Cg002G0411200	Ag031G3196700
OG0015471	Cg002G0411600	Ag031G3197500
OG0015472	Cg003G0900800	Ag031G3200500
OG0015473	Cg002G0413900	Ag031G3203100
OG0015474	Cg002G0414800	Ag031G3205200
OG0015475	Cg002G0415300	Ag031G3206000
OG0015476	Cg002G0416200	Ag031G3208000
OG0015477	Cg002G0418600	Ag031G3213000, Ag031G3212700
OG0015478	Cg002G0418800	Ag031G3213200
OG0015479	Cg002G0419700	Ag031G3214700
OG0015480	Cg002G0420300	Ag031G3215400
OG0015481	Cg002G0420400	Ag031G3215500
OG0015482	Cg005G1718000	Ag031G3216300
OG0015483	Cg002G0423200	Ag031G3220500
OG0015484	Cg002G0423900	Ag031G3221900
OG0015485	Cg002G0424800	Ag031G3223700
OG0015486	Cg006G2009500	Ag031G3223900
OG0015487	Cg002G0425200	Ag031G3224200
OG0015488	Cg002G0425800	Ag031G3225600
OG0015489	Cg002G0426500	Ag031G3227200
OG0015490	Cg002G0428100	Ag031G3231800
OG0015491	Cg002G0428400	Ag031G3232300
OG0015492	Cg002G0429800	Ag031G3234900
OG0015493	Cg002G0431700	Ag031G3241200
OG0015494	Cg002G0432800	Ag031G3243100
OG0015495	Cg002G0432900	Ag031G3243200
OG0015496	Cg004G1346400	Ag031G3247400
OG0015497	Cg002G0435100	Ag031G3250500
OG0015498	Cg002G0437100	Ag031G3258600
OG0015500	Cg002G0439000	Ag031G3262000
OG0015501	Cg002G0439900	Ag031G3265400
OG0015502	Cg002G0440100	Ag031G3265600
OG0015503	Cg002G0440500	Ag031G3266000
OG0015504	Cg002G0440700	Ag031G3266400
OG0015505	Cg002G0440800	Ag031G3266500
OG0015506	Cg002G0444500	Ag031G3284600
OG0015507	Cg002G0446000	Ag031G3287500
OG0015508	Cg002G0446100	Ag031G3287600
OG0015509	Cg002G0446700	Ag031G3289500
OG0015510	Cg002G0448400	Ag031G3292600
OG0015511	Cg002G0448800	Ag031G3293900
OG0015512	Cg002G0449100	Ag031G3294200
OG0015513	Cg002G0450200	Ag031G3296400
OG0015515	Cg005G1720100	Ag031G3305400
OG0015516	Cg002G0453600	Ag031G3305500
OG0015517	Cg002G0457200	Ag031G3314200
OG0015518	Cg002G0457800	Ag031G3316600
OG0015520	Cg002G0579500	Ag031G3318300
OG0015521	Cg002G0460200	Ag031G3320700
OG0015522	Cg002G0460500	Ag031G3321000
OG0015523	Cg002G0462300	Ag031G3325600
OG0015524	Cg002G0463000	Ag031G3326200
OG0015525	Cg002G0463400	Ag031G3327600
OG0015526	Cg002G0464400	Ag031G3329900
OG0015527	Cg002G0464800	Ag031G3330200
OG0015528	Cg002G0465600	Ag031G3333000
OG0015529	Cg002G0466300	Ag031G3333500
OG0015530	Cg002G0466400	Ag031G3333600
OG0015531	Cg002G0469100	Ag031G3339700
OG0015532	Cg007G2269800	Ag002G0130400, Ag031G3344500
OG0015533	Cg002G0472100	Ag031G3345100
OG0015534	Cg002G0472800	Ag031G3346500
OG0015535	Cg002G0473100	Ag031G3347000
OG0015536	Cg002G0473700	Ag031G3353300
OG0015537	Cg002G0474000	Ag031G3353700
OG0015538	Cg002G0474500	Ag031G3354100
OG0015539	Cg002G0474700	Ag031G3354500
OG0015540	Cg002G0475700	Ag031G3357500
OG0015541	Cg002G0476900	Ag031G3359200
OG0015542	Cg002G0477300	Ag031G3360100
OG0015543	Cg002G0477800	Ag031G3360500
OG0015544	Cg002G0477900	Ag031G3360600
OG0015545	Cg002G0478500	Ag031G3362200
OG0015546	Cg007G2448000	Ag031G3363300
OG0015547	Cg002G0480600	Ag031G3365300
OG0015548	Cg002G0481000	Ag031G3365800
OG0015549	Cg002G0482100	Ag031G3368700
OG0015550	Cg002G0482500	Ag031G3369200
OG0015551	Cg002G0482900	Ag031G3370100
OG0015552	Cg002G0483100	Ag031G3370300
OG0015553	Cg002G0483200	Ag031G3370400
OG0015555	Cg006G1894100	Ag031G3379800
OG0015556	Cg004G1339500	Ag031G3381300
OG0015557	Cg002G0487200	Ag031G3382400
OG0015558	Cg002G0487500	Ag031G3383000
OG0015559	Cg002G0488100	Ag031G3384200, Ag031G3384300
OG0015560	Cg002G0488300	Ag031G3384600
OG0015561	Cg002G0490700	Ag031G3387700
OG0015562	Cg004G1444600	Ag031G3391700
OG0015563	Cg002G0496400	Ag031G3400100
