Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0018475	Cg001G0191400	ESY9_g43465_DN3_SP7_c0.t1
OG0018478	Cg001G0231700	ESY16_g61635_DN3_SP7_c0.t1
OG0018479	Cg004G1071200	ESY3_g32689_DN3_SP0_c0.t1, ESY4_g24866_DN2_SP0_c0.t1
OG0018480	Cg004G1071700	ESY3_g32685_DN3_SP8_c0.t1
OG0018481	Cg004G1071900	ESY3_g32682_DN3_SP4_c0.t1
OG0018482	Cg004G1072100	ESY3_g32677_DN1_SP0_c0.t1
OG0018483	Cg004G1074000	ESY3_g32659_DN3_SP0_c0.t1
OG0018484	Cg004G1074200	ESY3_g32655_DN3_SP8_c0.t1
OG0018485	Cg004G1075800	ESY3_g32638_DN3_SP0_c0.t1
OG0018486	Cg004G1076300	ESY3_g32635_DN3_SP0_c0.t1
OG0018487	Cg004G1076900	ESY3_g32611_DN3_SP8_c0.t1
OG0018492	Cg002G0396000	ESY16_g62259_DN3_SP0_c0.t1, ESY16_g62218_DN3_SP0_c0.t1, ESY13_g56425_DN3_SP1_c0.t1
OG0018493	Cg002G0397000	ESY1_g12576_DN3_SP0_c0.t1
OG0018496	Cg002G0409500	ESY1_g12408_DN3_SP2_c0.t1
OG0018497	Cg003G0698400	ESY20_g13365_DN2_SP1_c0.t1
OG0018498	Cg002G0415200	ESY1_g12311_DN3_SP0_c0.t1
OG0018501	Cg002G0435600	ESY1_g11295_DN3_SP0_c0.t1
OG0018502	Cg002G0440200	ESY1_g11423_DN3_SP7_c0.t1
OG0018503	Cg002G0446400	ESY1_g11573_DN3_SP7_c0.t1
OG0018504	Cg002G0447200	ESY1_g11792_DN3_SP0_c0.t1
OG0018506	Cg002G0463100	ESY1_g10566_DN3_SP5_c0.t1
OG0018507	Cg002G0477000	ESY1_g10812_DN3_SP7_c0.t1
OG0018508	Cg002G0488800	ESY1_g11049_DN3_SP0_c0.t1
OG0018510	Cg002G0496300	ESY1_g11169_DN3_SP0_c0.t1
OG0018511	Cg002G0500200	ESY1_g10464_DN3_SP0_c0.t1
OG0018512	Cg002G0502000	ESY1_g10418_DN3_SP5_c0.t1
OG0018513	Cg004G1326500	ESY3_g27300_DN3_SP0_c0.t1
OG0018515	Cg007G2431200	ESY2_g35224_DN3_SP0_c0.t1
OG0018516	Cg008G2915300	ESY15_g65881_DN3_SP0_c0.t1
OG0018519	Cg004G1424100	ESY11_g54396_DN3_SP6_c0.t1
OG0018520	Cg008G2919300	ESY11_g54590_DN3_SP0_c0.t1
OG0018521	Cg005G1520000	ESY12_g51030_DN3_SP0_c0.t1
OG0018523	Cg005G1537000	ESY9_g45536_DN2_SP2_c0.t1
OG0018525	Cg005G1555600	ESY9_g45086_DN3_SP8_c0.t1
OG0018526	Cg003G0753700	ESY18_g63074_DN2_SP0_c0.t1
OG0018527	Cg005G1774800	ESY8_g59860_DN3_SP0_c0.t1
OG0018528	Cg005G1766600	ESY8_g59701_DN3_SP8_c0.t1
OG0018531	Cg006G1900200	ESY14_g21024_DN3_SP0_c0.t1
OG0018532	Cg006G1916600	ESY14_g20665_DN3_SP8_c0.t1
OG0018534	Cg006G1936400	ESY14_g20452_DN3_SP7_c0.t1
OG0018535	Cg003G0774800	ESY25_g62607_DN3_SP0_c45.t1
OG0018536	Cg003G0759700	ESY18_g63455_DN3_SP1_c25.t1
OG0018538	Cg008G2824500	ESY10_g15417_DN3_SP3_c0.t1, ESY6_g48313_DN3_SP0_c0.t1
OG0018539	Cg008G2826800	ESY10_g15498_DN3_SP0_c0.t1
OG0018540	Cg008G2828900	ESY10_g15575_DN1_SP0_c0.t1
OG0018541	Cg008G2834100	ESY6_g48340_DN1_SP0_c0.t1, ESY6_g48341_DN1_SP0_c0.t1, ESY6_g48343_DN3_SP0_c0.t1
OG0018542	Cg004G1440500	ESY11_g54878_DN3_SP3_c0.t1
OG0018543	Cg004G1443500	ESY11_g54958_DN3_SP0_c0.t1
OG0018545	Cg005G1448400	ESY12_g52332_DN3_SP6_c0.t1
OG0018549	Cg004G1109800	ESY12_g52330_DN3_SP0_c0.t1
OG0018551	Cg005G1498600	ESY12_g51527_DN3_SP0_c0.t1
OG0018552	Cg005G1500000	ESY12_g51544_DN3_SP0_c0.t1
OG0018555	Cg005G1512000	ESY12_g51239_DN2_SP8_c0.t1
OG0018557	Cg005G1517500	ESY12_g51093_DN3_SP2_c0.t1
OG0018559	Cg004G1084600	ESY3_g32500_DN3_SP6_c0.t1
OG0018560	Cg004G1086200	ESY3_g32479_DN3_SP0_c0.t1
OG0018561	Cg004G1087800	ESY3_g32464_DN3_SP0_c0.t1
OG0018562	Cg004G1089400	ESY3_g32441_DN3_SP0_c0.t1
OG0018568	Cg004G1104800	ESY3_g32028_DN3_SP0_c0.t1
OG0018569	Cg004G1105700	ESY3_g31997_DN2_SP3_c0.t1
OG0018570	Cg004G1106500	ESY3_g31981_DN3_SP2_c0.t1
OG0018572	Cg004G1115300	ESY3_g31776_DN3_SP3_c0.t1
OG0018574	Cg004G1118100	ESY3_g31675_DN3_SP8_c0.t1
OG0018576	Cg004G1133700	ESY3_g31456_DN3_SP6_c20.t1
OG0018577	Cg004G1136900	ESY3_g31397_DN2_SP0_c0.t1
OG0018578	Cg004G1139300	ESY3_g30660_DN3_SP0_c0.t1
OG0018579	Cg004G1147700	ESY3_g30798_DN3_SP0_c0.t1
OG0018580	Cg001G0288000	ESY3_g30805_DN3_SP0_c0.t1
OG0018581	Cg004G1155200	ESY3_g30958_DN2_SP0_c0.t1
OG0018583	Cg004G1170400	ESY3_g31191_DN3_SP0_c0.t1
OG0018584	Cg001G0364800	ESY8_g60807_DN3_SP0_c0.t1
OG0018585	Cg004G1177600	ESY3_g31315_DN3_SP7_c0.t1
OG0018588	Cg004G1188700	ESY3_g30136_DN3_SP7_c0.t1
OG0018589	Cg004G1191800	ESY3_g30171_DN3_SP8_c0.t1
OG0018591	Cg004G1192700	ESY3_g30181_DN3_SP0_c0.t1
OG0018594	Cg004G1213000	ESY3_g30528_DN3_SP0_c0.t1
OG0018595	Cg004G1216900	ESY3_g30572_DN1_SP0_c0.t1
OG0018597	Cg004G1229500	ESY3_g29947_DN3_SP0_c0.t1
OG0018598	Cg004G1235800	ESY3_g29843_DN2_SP0_c0.t1
OG0018599	Cg004G1250300	ESY3_g29673_DN3_SP8_c0.t1
OG0018601	Cg004G1257400	ESY3_g29479_DN3_SP0_c0.t1
OG0018602	Cg004G1257900	ESY3_g29475_DN3_SP0_c0.t1
OG0018604	Cg004G1262200	ESY3_g29390_DN2_SP0_c0.t1
OG0018605	Cg004G1262300	ESY3_g29389_DN3_SP5_c0.t1
OG0018607	Cg004G1266800	ESY3_g29306_DN3_SP3_c0.t1
OG0018610	Cg001G0365000	ESY8_g60802_DN3_SP0_c0.t1
OG0018613	Cg004G1285900	ESY3_g28976_DN3_SP0_c0.t1
OG0018614	Cg004G1281600	ESY3_g29073_DN3_SP0_c0.t1
OG0018615	Cg002G0688400	ESY10_g14518_DN3_SP0_c0.t1
OG0018618	Cg007G2366600	ESY2_g34294_DN3_SP0_c0.t1
OG0018620	Cg008G2747100	ESY7_g17056_DN3_SP0_c0.t1
OG0018621	Cg002G0504300	ESY1_g10383_DN1_SP0_c0.t1
OG0018622	Cg002G0506500	ESY1_g10341_DN3_SP0_c0.t1
OG0018623	Cg006G2254300	ESY5_g5555_DN3_SP8_c0.t1
OG0018624	Cg006G2253700	ESY5_g5548_DN3_SP8_c0.t1
OG0018625	Cg006G2253600	ESY5_g5547_DN3_SP8_c0.t1
OG0018626	Cg006G2243100	ESY5_g5387_DN2_SP0_c0.t1
OG0018628	Cg006G2227900	ESY5_g5157_DN3_SP3_c5.t1
OG0018631	Cg006G2223100	ESY5_g5016_DN3_SP0_c0.t1
OG0018633	Cg006G2216100	ESY5_g4896_DN3_SP8_c0.t1
OG0018635	Cg006G2211200	ESY5_g4818_DN3_SP0_c0.t1
OG0018636	Cg006G2207900	ESY5_g4760_DN1_SP0_c0.t1
OG0018637	Cg006G2197400	ESY5_g4626_DN2_SP0_c0.t1
OG0018640	Cg006G2191300	ESY5_g4541_DN3_SP1_c0.t1
OG0018641	Cg006G2188200	ESY5_g4500_DN3_SP6_c0.t1
OG0018647	Cg006G2170100	ESY5_g3298_DN2_SP0_c0.t1
OG0018648	Cg006G2165800	ESY5_g3364_DN1_SP5_c0.t1
OG0018649	Cg006G2164500	ESY5_g3380_DN3_SP7_c0.t1
OG0018654	Cg006G2141700	ESY5_g3766_DN2_SP0_c0.t1
OG0018655	Cg006G2130900	ESY5_g2614_DN3_SP0_c0.t1
OG0018657	Cg006G2119100	ESY5_g2801_DN3_SP0_c0.t1
OG0018658	Cg006G2112800	ESY5_g2875_DN3_SP0_c0.t1
OG0018659	Cg006G2110300	ESY5_g2905_DN3_SP0_c0.t1
OG0018662	Cg006G2106900	ESY5_g2955_DN3_SP3_c0.t1
OG0018664	Cg006G2095100	ESY5_g4392_DN2_SP1_c0.t1
OG0018666	Cg006G2093400	ESY5_g4367_DN3_SP0_c0.t1
OG0018667	Cg006G2088300	ESY5_g4290_DN3_SP8_c0.t1
OG0018668	Cg006G2069100	ESY5_g4169_DN3_SP0_c0.t1
OG0018670	Cg006G2064100	ESY5_g3972_DN3_SP0_c13.t1
OG0018671	Cg006G2063500	ESY5_g3965_DN3_SP0_c0.t1
OG0018676	Cg006G2040700, Cg006G2037900	ESY5_g2197_DN3_SP5_c0.t1
OG0018679	Cg006G1941800	ESY14_g19735_DN3_SP0_c0.t1
OG0018680	Cg006G1824500	ESY20_g13207_DN3_SP0_c12.t1
OG0018681	Cg007G2270700	ESY2_g33521_DN3_SP0_c0.t1
OG0018682	Cg007G2273400	ESY2_g33590_DN3_SP0_c0.t1
OG0018684	Cg007G2275500	ESY2_g33606_DN3_SP0_c0.t1
OG0018686	Cg007G2281600	ESY2_g33706_DN3_SP0_c0.t1
OG0018689	Cg007G2306900	ESY2_g34024_DN3_SP3_c0.t1
OG0018690	Cg007G2316800	ESY2_g34101_DN3_SP0_c0.t1
OG0018692	Cg007G2334600	ESY2_g34204_DN3_SP0_c0.t1
OG0018694	Cg007G2261200	ESY2_g33299_DN2_SP1_c0.t1
OG0018695	Cg008G2977100	ESY10_g14971_DN3_SP0_c0.t1
OG0018698	Cg001G0104700	ESY4_g24418_DN3_SP3_c0.t1
OG0018699	Cg001G0245600	ESY2_g38448_DN3_SP0_c0.t1
OG0018701	Cg006G1846200	ESY2_g37959_DN3_SP7_c0.t1
OG0018702	Cg006G1842600	ESY2_g37854_DN3_SP0_c0.t1
OG0018703	Cg006G1841300	ESY2_g37826_DN2_SP0_c0.t1
OG0018704	Cg007G2298400, Cg006G1841200	ESY2_g37825_DN2_SP0_c0.t1
OG0018705	Cg006G1840400	ESY2_g37802_DN3_SP0_c0.t1
OG0018707	Cg001G0001100	ESY4_g25559_DN3_SP1_c0.t1, ESY4_g25678_DN3_SP0_c0.t1, ESY7_g18104_DN3_SP0_c0.t1
OG0018708	Cg001G0004700	ESY4_g26917_DN3_SP7_c0.t1
OG0018711	Cg001G0023900	ESY4_g26578_DN3_SP0_c0.t1
OG0018713	Cg001G0024700	ESY4_g26571_DN3_SP0_c0.t1
OG0018714	Cg001G0026700	ESY4_g26527_DN3_SP0_c0.t1
OG0018715	Cg001G0027800	ESY4_g26501_DN3_SP0_c0.t1
OG0018716	Cg001G0029000	ESY4_g26464_DN3_SP0_c0.t1
OG0018718	Cg001G0040300	ESY4_g26118_DN3_SP6_c0.t1
OG0018719	Cg001G0042500	ESY4_g26044_DN3_SP4_c0.t1
OG0018723	Cg001G0052800	ESY4_g25546_DN3_SP1_c0.t1
OG0018728	Cg002G0549800	ESY1_g8624_DN3_SP0_c0.t1
OG0018730	Cg004G1308300	ESY3_g28174_DN2_SP0_c0.t1
OG0018731	Cg007G2497200	ESY2_g35842_DN2_SP0_c0.t1
OG0018734	Cg006G2018000	ESY5_g1443_DN3_SP3_c0.t1
OG0018735	Cg014G3047800, Cg003G0707700	ESY20_g13027_DN3_SP0_c0.t1
OG0018736	Cg003G0698300	ESY20_g13366_DN3_SP0_c0.t1
OG0018737	Cg006G2248800	ESY5_g5486_DN2_SP0_c0.t1
OG0018741	Cg006G2146000	ESY5_g3710_DN3_SP0_c0.t1
OG0018750	Cg006G2012500	ESY5_g1215_DN1_SP0_c0.t1
OG0018753	Cg006G1988400	ESY2_g33411_DN3_SP0_c0.t1
OG0018755	Cg006G1888300	ESY4_g22073_DN3_SP5_c0.t1
OG0018757	Cg006G1874500	ESY14_g20899_DN3_SP0_c0.t1
OG0018758	Cg006G1812900	ESY2_g37105_DN3_SP2_c0.t1
OG0018762	Cg007G2301800	ESY2_g33965_DN3_SP0_c0.t1
OG0018763	Cg007G2314600	ESY2_g34084_DN3_SP0_c0.t1
OG0018764	Cg007G2326900	ESY2_g34174_DN3_SP8_c0.t1
OG0018765	Cg003G0800400, Cg003G0800600	ESY2_g34182_DN3_SP0_c0.t1
OG0018766	Cg007G2391400	ESY2_g34360_DN3_SP5_c0.t1
OG0018769	Cg007G2456200	ESY2_g34424_DN2_SP0_c0.t1
OG0018771	Cg007G2540600	ESY2_g34676_DN2_SP0_c0.t1
OG0018772	Cg007G2544200	ESY2_g34630_DN3_SP0_c0.t1
OG0018773	Cg007G2556200	ESY2_g36112_DN3_SP8_c0.t1
OG0018774	Cg007G2563500	ESY2_g36766_DN3_SP0_c0.t1
OG0018775	Cg007G2563600	ESY2_g36763_DN3_SP0_c0.t1
OG0018776	Cg007G2577600	ESY2_g36537_DN3_SP0_c0.t1
OG0018778	Cg007G2473700	ESY2_g35544_DN3_SP0_c0.t1
OG0018779	Cg004G1188800	ESY3_g30137_DN3_SP0_c0.t1
OG0018780	Cg004G1192200	ESY3_g30170_DN2_SP0_c0.t1, ESY3_g30176_DN3_SP0_c0.t1
OG0018781	Cg004G1197500	ESY3_g30258_DN3_SP1_c0.t1
OG0018784	Cg004G1310300	ESY7_g17269_DN3_SP0_c33.t1
OG0018786	Cg004G1351000	ESY11_g52665_DN3_SP0_c0.t1
OG0018788	Cg004G1363900	ESY11_g53248_DN3_SP0_c0.t1
OG0018794	Cg004G1446500	ESY11_g54999_DN3_SP0_c0.t1
OG0018795	Cg005G1756700	ESY8_g59595_DN2_SP0_c0.t1
OG0018796	Cg005G1754900	ESY8_g59576_DN2_SP0_c0.t1
OG0018797	Cg005G1754600	ESY8_g59569_DN3_SP1_c0.t1
OG0018799	Cg005G1741600	ESY8_g59414_DN3_SP2_c0.t1
OG0018800	Cg005G1740100	ESY8_g59406_DN3_SP0_c0.t1
OG0018801	Cg005G1737100	ESY8_g59399_DN3_SP0_c0.t1
OG0018809	Cg005G1558700	ESY9_g44846_DN3_SP2_c0.t1
OG0018811	Cg005G1497000	ESY12_g51493_DN3_SP1_c0.t1
OG0018813	Cg002G0695200	ESY10_g14647_DN3_SP0_c0.t1
OG0018818	Cg002G0580000	ESY1_g7425_DN3_SP0_c0.t1
OG0018821	Cg002G0533400	ESY9_g42631_DN2_SP0_c0.t1
OG0018823	Cg002G0521100	ESY1_g10044_DN2_SP2_c0.t1
OG0018826	Cg002G0475500	ESY1_g10795_DN3_SP0_c0.t1
OG0018828	Cg002G0424200	ESY1_g12064_DN2_SP0_c0.t1
OG0018829	Cg002G0406300	ESY1_g12450_DN3_SP0_c0.t1
OG0018831	Cg008G2719100	ESY7_g17445_DN3_SP0_c0.t1
OG0018835	Cg003G0812700	ESY15_g64880_DN3_SP1_c0.t1
OG0018840	Cg003G0738600, Cg003G0859400	ESY7_g16419_DN1_SP0_c0.t1
OG0018843	Cg001G0024900	ESY4_g26414_DN3_SP5_c0.t1
OG0018847	Cg001G0118100	ESY4_g23988_DN3_SP3_c0.t1
OG0018849	Cg001G0134900	ESY16_g62408_DN3_SP6_c0.t1
OG0018850	Cg001G0137100	ESY16_g62496_DN3_SP0_c0.t1
OG0018853	Cg001G0158700	ESY8_g58192_DN3_SP0_c0.t1
OG0018854	Cg001G0225800	ESY9_g42481_DN3_SP0_c0.t1
OG0018858	Cg001G0292800	ESY17_g39410_DN3_SP6_c0.t1
OG0018859	Cg001G0316900	ESY17_g39526_DN3_SP8_c0.t1
OG0018862	Cg008G2908800	ESY6_g48721_DN3_SP0_c0.t1
OG0018863	Cg008G2910900	ESY2_g33487_DN3_SP0_c0.t1
OG0018864	Cg008G2915400	ESY2_g34026_DN3_SP0_c0.t1
OG0018865	Cg008G2870600, Cg008G2855200	ESY15_g64549_DN1_SP0_c0.t1
OG0018866	Cg008G2863200, Cg008G2848600	ESY15_g64393_DN3_SP0_c0.t1
OG0018873	Cg003G0897500	ESY4_g25944_DN2_SP0_c0.t1
OG0018875	Cg003G0899600	ESY6_g49414_DN3_SP0_c17.t1
OG0018877	Cg003G0905800	ESY6_g46742_DN2_SP0_c0.t1
OG0018878	Cg003G0910900	ESY6_g47058_DN2_SP0_c16.t1
OG0018881	Cg003G1031800	ESY6_g50725_DN3_SP0_c0.t1
OG0018883	Cg003G1068800	ESY6_g50746_DN3_SP0_c0.t1
OG0018888	Cg003G0707300, Cg014G3048200	ESY20_g13022_DN2_SP0_c0.t1
OG0018895	Cg003G0782300	ESY1_g10428_DN1_SP0_c0.t1, ESY12_g51176_DN1_SP0_c0.t1, ESY4_g24688_DN1_SP0_c0.t1
OG0018913	Cg002G0544100	ESY1_g9136_DN3_SP1_c0.t1
OG0018918	Cg008G2733400	ESY7_g17236_DN3_SP0_c0.t1
OG0018919	Cg008G2723100	ESY7_g17391_DN3_SP2_c0.t1
OG0018921	Cg008G2708700	ESY7_g17605_DN3_SP7_c0.t1
OG0018923	Cg008G2683000	ESY7_g18215_DN3_SP0_c0.t1
OG0018924	Cg008G2682700	ESY7_g18209_DN3_SP0_c8.t1
OG0018927	Cg008G2656600	ESY7_g18695_DN3_SP0_c0.t1
OG0018929	Cg003G0867400, Cg003G0730900	ESY8_g58298_DN3_SP0_c14.t1
OG0018930	Cg001G0155600	ESY13_g56955_DN3_SP0_c0.t1
OG0018932	Cg005G1683100	ESY8_g59112_DN3_SP0_c0.t1
OG0018936	Cg001G0149700	ESY7_g17008_DN3_SP0_c0.t1
OG0018939	Cg006G1972400	ESY4_g23556_DN3_SP6_c23.t1
OG0018941	Cg006G1947200	ESY16_g61670_DN3_SP0_c0.t1
OG0018942	Cg002G0681600	ESY10_g14321_DN3_SP7_c0.t1
OG0018943	Cg002G0680200	ESY10_g14292_DN3_SP1_c0.t1
OG0018944	Cg002G0675700	ESY10_g14188_DN2_SP0_c0.t1
OG0018946	Cg003G1045400	ESY6_g50511_DN3_SP0_c0.t1
OG0018947	Cg003G1038800	ESY6_g50627_DN3_SP0_c17.t1
OG0018948	Cg003G1026100	ESY6_g49663_DN3_SP6_c0.t1
OG0018950	Cg008G2763900	ESY6_g49287_DN2_SP0_c0.t1
OG0018952	Cg003G0995700	ESY6_g48931_DN3_SP6_c0.t1
OG0018954	Cg003G0976300	ESY6_g48619_DN3_SP0_c0.t1
OG0018960	Cg008G2635100	ESY7_g18776_DN2_SP0_c0.t1
OG0018965	Cg008G2615000	ESY7_g19109_DN2_SP0_c0.t1
OG0018970	Cg008G2585600	ESY7_g19627_DN3_SP0_c0.t1
OG0018971	Cg001G0380400	ESY8_g60200_DN2_SP0_c0.t1
OG0018978	Cg006G1779700	ESY2_g36444_DN2_SP0_c0.t1
OG0018985	Cg001G0260000	ESY22_g40972_DN3_SP0_c0.t1
OG0018986	Cg001G0255800	ESY2_g38888_DN3_SP0_c0.t1
OG0018990	Cg007G2499100	ESY2_g35860_DN2_SP0_c7.t1
OG0018992	Cg007G2513800	ESY2_g34959_DN2_SP0_c0.t1
OG0018998	Cg007G2469900	ESY2_g35482_DN2_SP0_c0.t1
OG0019003	Cg008G2893400	ESY1_g6297_DN2_SP0_c0.t1
OG0019005	Cg005G1589200	ESY4_g25530_DN3_SP0_c0.t1
OG0019010	Cg001G0219400	ESY9_g42621_DN3_SP5_c0.t1
OG0019014	Cg001G0237600	ESY16_g61507_DN3_SP0_c0.t1
OG0019016	Cg001G0233500	ESY16_g61593_DN1_SP0_c0.t1
OG0019017	Cg006G1944600	ESY16_g61641_DN2_SP0_c0.t1
OG0019018	Cg006G1944900	ESY16_g61644_DN3_SP0_c0.t1
OG0019019	Cg004G1070600	ESY3_g32694_DN3_SP0_c0.t1
OG0019021	Cg003G1064700	ESY6_g50269_DN2_SP0_c0.t1
OG0019022	Cg002G0451500	ESY1_g11715_DN3_SP0_c0.t1, ESY1_g11714_DN3_SP0_c0.t1
OG0019023	Cg002G0455100	ESY1_g11776_DN3_SP0_c0.t1
OG0019024	Cg002G0470400	ESY1_g10724_DN2_SP0_c0.t1, ESY1_g10715_DN2_SP0_c0.t1
OG0019027	Cg003G0921000	ESY7_g17744_DN3_SP0_c0.t1
OG0019028	Cg004G1317300	ESY3_g27910_DN3_SP0_c0.t1
OG0019032	Cg004G1425100	ESY11_g54405_DN3_SP0_c0.t1
OG0019033	Cg005G1522500	ESY12_g50980_DN2_SP0_c0.t1
OG0019043	Cg005G1460800	ESY12_g51609_DN3_SP0_c0.t1
OG0019044	Cg005G1474700	ESY12_g51885_DN3_SP0_c10.t1
OG0019046	Cg005G1481400	ESY12_g52020_DN1_SP0_c0.t1
OG0019048	Cg005G1482800	ESY12_g52039_DN3_SP7_c0.t1
OG0019054	Cg008G2842000	ESY15_g64226_DN3_SP0_c0.t1
OG0019057	Cg003G0864800, Cg003G0733600	ESY8_g58276_DN3_SP0_c0.t1, ESY8_g58222_DN3_SP0_c0.t1, ESY8_g58224_DN3_SP0_c0.t1
OG0019058	Cg004G1124600	ESY3_g31581_DN3_SP0_c0.t1
OG0019059	Cg004G1126700	ESY3_g31547_DN2_SP0_c15.t1
OG0019060	Cg004G1156300	ESY3_g30977_DN3_SP3_c0.t1
OG0019064	Cg004G1234100	ESY3_g29878_DN2_SP6_c0.t1
OG0019070	Cg004G1299200	ESY3_g28596_DN2_SP0_c0.t1
OG0019071	Cg004G1294000	ESY3_g28820_DN3_SP5_c0.t1
OG0019075	Cg008G2752800	ESY7_g16948_DN3_SP1_c0.t1
OG0019076	Cg008G2752300	ESY7_g16954_DN3_SP0_c0.t1
OG0019077	Cg006G2254700	ESY5_g5559_DN3_SP6_c0.t1
OG0019078	Cg006G2246500	ESY5_g5458_DN3_SP4_c0.t1
OG0019081	Cg006G2228500	ESY5_g5152_DN3_SP0_c0.t1
OG0019083	Cg006G2221900	ESY5_g4994_DN3_SP0_c0.t1
OG0019086	Cg006G2180800	ESY5_g3111_DN3_SP0_c0.t1
OG0019087	Cg006G2167900	ESY5_g3333_DN3_SP8_c0.t1
OG0019091	Cg006G2044300	ESY5_g2339_DN3_SP0_c0.t1
OG0019093	Cg007G2482100	ESY2_g35649_DN3_SP0_c0.t1
OG0019096	Cg007G2279500	ESY2_g33681_DN3_SP0_c0.t1
OG0019102	Cg008G2975600	ESY10_g15019_DN3_SP0_c0.t1
OG0019104	Cg008G2984300	ESY10_g14775_DN3_SP0_c0.t1
OG0019108	Cg006G1848300	ESY2_g37998_DN3_SP8_c0.t1
OG0019109	Cg006G1844600	ESY2_g37914_DN3_SP7_c0.t1
OG0019112	Cg001G0050800	ESY4_g25499_DN3_SP0_c0.t1
OG0019113	Cg001G0080600	ESY4_g25096_DN1_SP0_c0.t1
OG0019116	Cg001G0064800	ESY4_g25828_DN3_SP3_c94.t1
OG0019118	Cg003G0719600, Cg014G3036000	ESY20_g13205_DN3_SP0_c0.t1
OG0019120	Cg003G0699500	ESY20_g13352_DN3_SP0_c0.t1
OG0019123	Cg002G0674400	ESY10_g14129_DN1_SP0_c0.t1
OG0019124	Cg006G2255100	ESY5_g5562_DN3_SP0_c0.t1
OG0019126	Cg006G2193400	ESY5_g4574_DN1_SP0_c0.t1
OG0019127	Cg006G2191500	ESY5_g4546_DN3_SP0_c0.t1
OG0019129	Cg006G2119000	ESY5_g2802_DN2_SP0_c0.t1
OG0019132	Cg006G2020000	ESY5_g1617_DN3_SP0_c21.t1
OG0019136	Cg006G2004700	ESY1_g11474_DN3_SP0_c0.t1, ESY1_g11473_DN3_SP0_c0.t1
OG0019142	Cg006G1903600	ESY1_g11837_DN3_SP0_c0.t1
OG0019143	Cg006G1882700	ESY9_g42919_DN3_SP1_c0.t1
OG0019146	Cg006G1786000	ESY2_g36338_DN1_SP0_c0.t1
OG0019151	Cg007G2340800	ESY2_g34229_DN3_SP0_c0.t1
OG0019152	Cg007G2348400	ESY2_g34250_DN3_SP0_c0.t1
OG0019155	Cg002G0557300	ESY2_g34322_DN3_SP0_c0.t1, ESY11_g54662_DN1_SP0_c0.t1
OG0019159	Cg007G2453100	ESY2_g34460_DN3_SP0_c0.t1
OG0019160	Cg007G2458600	ESY2_g34395_DN3_SP0_c0.t1
OG0019161	Cg007G2496000	ESY2_g35829_DN3_SP0_c0.t1
OG0019162	Cg007G2496300	ESY2_g35830_DN3_SP0_c0.t1
OG0019163	Cg007G2498300	ESY2_g35855_DN3_SP0_c0.t1
OG0019166	Cg004G1091500	ESY3_g32399_DN3_SP1_c0.t1
OG0019174	Cg004G1349300	ESY5_g5564_DN3_SP2_c0.t1
OG0019175	Cg004G1352800	ESY11_g52793_DN3_SP0_c12.t1
OG0019177	Cg004G1357700	ESY11_g52691_DN3_SP5_c0.t1
OG0019178	Cg004G1363300	ESY11_g53219_DN3_SP8_c0.t1
OG0019181	Cg004G1446600	ESY11_g55001_DN1_SP0_c0.t1
OG0019183	Cg005G1749800	ESY8_g59501_DN3_SP0_c0.t1
OG0019185	Cg005G1733500	ESY8_g59366_DN3_SP0_c0.t1
OG0019187	Cg005G1718600	ESY8_g59274_DN3_SP3_c0.t1
OG0019188	Cg005G1717600	ESY16_g61653_DN2_SP0_c0.t1, ESY8_g59265_DN3_SP0_c0.t1
OG0019192	Cg002G0689900	ESY10_g14557_DN3_SP0_c0.t1
OG0019194	Cg002G0679900	ESY10_g14283_DN3_SP0_c0.t1
OG0019196	Cg002G0661200	ESY10_g13891_DN3_SP0_c0.t1
OG0019200	Cg002G0573000	ESY1_g7830_DN3_SP1_c0.t1
OG0019205	Cg008G2650700	ESY12_g52299_DN3_SP0_c0.t1
OG0019209	Cg008G2795600	ESY6_g50123_DN2_SP0_c0.t1
OG0019210	Cg002G0536500	ESY1_g9493_DN2_SP0_c0.t1
OG0019221	Cg001G0134400	ESY16_g62394_DN1_SP0_c0.t1
OG0019223	Cg001G0138800	ESY16_g62568_DN3_SP0_c0.t1
OG0019231	Cg001G0301800	ESY17_g39812_DN3_SP0_c0.t1
OG0019233	Cg001G0378500	ESY8_g60267_DN3_SP0_c0.t1
OG0019234	Cg001G0388700	ESY8_g60069_DN3_SP4_c0.t1
OG0019235	Cg001G0391300	ESY8_g60018_DN3_SP0_c0.t1
OG0019236	Cg001G0392000	ESY8_g60015_DN3_SP0_c0.t1
OG0019240	Cg008G2891000	ESY1_g6360_DN3_SP0_c0.t1
OG0019243	Cg008G2845800, Cg008G2860600	ESY15_g64349_DN3_SP6_c0.t1
OG0019245	Cg003G0843600	ESY15_g64958_DN3_SP0_c0.t1
OG0019258	Cg008G2611400	ESY7_g19080_DN1_SP0_c0.t1
OG0019264	Cg006G1841900	ESY2_g37851_DN2_SP0_c0.t1
OG0019270	Cg002G0633200, Cg002G0633500, Cg002G0633100, Cg002G0632800, Cg002G0633600, Cg002G0633300, Cg002G0632900, Cg002G0633000, Cg002G0633400, Cg002G0633700	ESY9_g43711_DN1_SP0_c0.t1
OG0019274	Cg006G1990400	ESY4_g26391_DN3_SP0_c0.t1
OG0019300	Cg008G2716800	ESY7_g17474_DN3_SP2_c0.t1
