Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0017405	Cg002G0521000	CARHR160270
OG0017406	Cg002G0522000	CARHR160150
OG0017408	Cg003G0899300	CARHR264610
OG0017409	Cg004G1354500	CARHR104090
OG0017410	Cg004G1353300	CARHR104000
OG0017411	Cg004G1364600	CARHR104740
OG0017412	Cg004G1394000	CARHR106170
OG0017413	Cg004G1395700, Cg001G0357900	CARHR106340
OG0017414	Cg004G1400900	CARHR106800
OG0017415	Cg004G1401900	CARHR106910
OG0017416	Cg004G1406100	CARHR293400
OG0017417	Cg001G0176600	CARHR229720
OG0017418	Cg001G0178800	CARHR229440
OG0017419	Cg006G2000200	CARHR027100
OG0017420	Cg001G0180500	CARHR229250
OG0017421	Cg008G2872300	CARHR183490
OG0017422	Cg001G0199800	CARHR226990
OG0017423	Cg001G0197400	CARHR227260
OG0017424	Cg004G1358800	CARHR105070
OG0017425	Cg002G0623700	CARHR154000
OG0017426	Cg001G0194000	CARHR227640
OG0017427	Cg001G0189700	CARHR228140
OG0017428	Cg001G0189500	CARHR228160
OG0017429	Cg001G0186400	CARHR228480
OG0017430	Cg001G0185000	CARHR228650
OG0017431	Cg001G0203400	CARHR226530
OG0017434	Cg004G1070800	CARHR074880
OG0017435	Cg004G1071100	CARHR074920
OG0017436	Cg004G1071800	CARHR074980
OG0017437	Cg004G1073200	CARHR075100
OG0017438	Cg004G1073400	CARHR075120
OG0017439	Cg004G1074700	CARHR075260
OG0017440	Cg004G1074900	CARHR075280
OG0017441	Cg004G1075000	CARHR075290
OG0017442	Cg002G0495200	CARHR163090
OG0017444	Cg003G1066800	CARHR281450
OG0017445	Cg003G1067000	CARHR281480
OG0017446	Cg003G1067500	CARHR281530
OG0017447	Cg003G1068700	CARHR281640
OG0017448	Cg003G1069200	CARHR281690
OG0017449	Cg003G1069300	CARHR281700
OG0017450	Cg003G1069800	CARHR281750
OG0017451	Cg002G0396400	CARHR291530
OG0017452	Cg002G0397200	CARHR291610
OG0017453	Cg002G0397300	CARHR291620
OG0017454	Cg002G0398000	CARHR291680
OG0017456	Cg002G0400400	CARHR173340
OG0017457	Cg002G0404400	CARHR172910
OG0017458	Cg002G0407700	CARHR172530
OG0017459	Cg002G0411900	CARHR172140
OG0017460	Cg002G0412200	CARHR172110
OG0017461	Cg002G0419800	CARHR171300
OG0017462	Cg002G0420000	CARHR171270
OG0017463	Cg002G0420800	CARHR171200
OG0017464	Cg002G0421100	CARHR171170
OG0017465	Cg002G0424100	CARHR170730
OG0017466	Cg002G0424500	CARHR170690
OG0017467	Cg002G0426400	CARHR170500
OG0017468	Cg002G0429100	CARHR170200
OG0017469	Cg002G0429300	CARHR170180
OG0017470	Cg002G0436200	CARHR169440
OG0017471	Cg002G0437400	CARHR169190
OG0017472	Cg002G0447900	CARHR167880
OG0017473	Cg002G0449300	CARHR167740
OG0017474	Cg002G0450500	CARHR167570
OG0017475	Cg002G0451100	CARHR167510
OG0017476	Cg002G0452300	CARHR167360
OG0017477	Cg002G0457100	CARHR166870
OG0017478	Cg002G0460800	CARHR166520
OG0017479	Cg002G0461000	CARHR166500
OG0017480	Cg002G0463900	CARHR166150
OG0017481	Cg002G0467000	CARHR165930
OG0017483	Cg002G0471200	CARHR165530
OG0017484	Cg002G0471400	CARHR165480
OG0017485	Cg002G0472900	CARHR165360
OG0017486	Cg002G0475900	CARHR165060
OG0017487	Cg002G0477200	CARHR164920
OG0017488	Cg002G0482700	CARHR164340
OG0017489	Cg002G0484000	CARHR164210
OG0017490	Cg002G0486600	CARHR163930
OG0017491	Cg002G0487400	CARHR163850
OG0017492	Cg002G0488500	CARHR163740
OG0017493	Cg002G0488900	CARHR163650
OG0017494	Cg002G0490400	CARHR163510
OG0017495	Cg002G0494700	CARHR163050
OG0017496	Cg002G0495600	CARHR163140
OG0017498	Cg002G0497400	CARHR162890
OG0017499	Cg002G0499900	CARHR162690
OG0017500	Cg002G0500100	CARHR162670
OG0017501	Cg002G0501200	CARHR162590
OG0017504	Cg003G0918400	CARHR266630
OG0017505	Cg004G1315500	CARHR100610
OG0017506	Cg004G1315600	CARHR100620
OG0017507	Cg004G1318300	CARHR101050
OG0017508	Cg004G1319700	CARHR101280
OG0017509	Cg004G1319600	CARHR101200
OG0017510	Cg004G1321200	CARHR101440
OG0017511	Cg004G1324400	CARHR101780
OG0017512	Cg004G1327000	CARHR102110
OG0017513	Cg004G1327200	CARHR102180
OG0017514	Cg004G1339200	CARHR103040
OG0017515	Cg004G1348900	CARHR103620
OG0017516	Cg007G2432700	CARHR058930
OG0017517	Cg007G2436600	CARHR059420
OG0017518	Cg007G2437600	CARHR059550
OG0017519	Cg007G2444200	CARHR060310
OG0017520	Cg007G2445500	CARHR060480
OG0017521	Cg007G2446000	CARHR060530
OG0017522	Cg007G2447400	CARHR060670
OG0017523	Cg007G2447600	CARHR060700
OG0017524	Cg007G2451100	CARHR060970
OG0017525	Cg007G2452700	CARHR061200
OG0017526	Cg004G1418900	CARHR108850, CARHR108820
OG0017527	Cg004G1420900	CARHR109050
OG0017528	Cg004G1424700	CARHR109410
OG0017530	Cg002G0692000	CARHR144130
OG0017531	Cg008G2877500	CARHR183840
OG0017532	Cg005G1518100	CARHR136320
OG0017533	Cg005G1521800	CARHR135930
OG0017534	Cg005G1523500	CARHR135810
OG0017535	Cg003G0910000	CARHR265730
OG0017536	Cg005G1526300	CARHR135550
OG0017537	Cg005G1526800, Cg005G1667700, Cg005G1667600, Cg005G1668300	CARHR135490
OG0017538	Cg005G1528000	CARHR135400
OG0017539	Cg008G2600900	CARHR210370
OG0017540	Cg005G1530700	CARHR135070
OG0017541	Cg005G1531000	CARHR135040
OG0017542	Cg005G1536200	CARHR134460
OG0017543	Cg005G1536400	CARHR134440
OG0017544	Cg005G1538700	CARHR134150
OG0017545	Cg005G1540300	CARHR133930
OG0017546	Cg005G1541600	CARHR133800
OG0017548	Cg005G1546500	CARHR133250
OG0017549	Cg005G1547700	CARHR133150
OG0017550	Cg005G1547900	CARHR133130
OG0017551	Cg005G1548000	CARHR133120
OG0017553	Cg005G1556200	CARHR131800
OG0017554	Cg005G1556600	CARHR131860
OG0017555	Cg005G1558500	CARHR132080
OG0017556	Cg003G0748100	CARHR253610
OG0017559	Cg003G0746600	CARHR253460
OG0017562	Cg003G0749600	CARHR253800
OG0017563	Cg006G2009100	CARHR026110
OG0017564	Cg005G1777100	CARHR112030
OG0017565	Cg005G1776900	CARHR112060
OG0017566	Cg005G1776000	CARHR112180
OG0017567	Cg005G1775100	CARHR112260
OG0017568	Cg005G1774000	CARHR112410
OG0017569	Cg005G1773600	CARHR112460
OG0017570	Cg005G1770200	CARHR113030
OG0017571	Cg005G1768100	CARHR113200
OG0017572	Cg005G1763400	CARHR113720
OG0017574	Cg005G1730700	CARHR116270
OG0017575	Cg005G1719100	CARHR115400
OG0017576	Cg005G1713800	CARHR114940
OG0017577	Cg005G1703400	CARHR287290
OG0017578	Cg001G0315600	CARHR115590
OG0017580	Cg006G1910000	CARHR034580
OG0017581	Cg006G1919200	CARHR034040
OG0017582	Cg006G1921600	CARHR033950
OG0017583	Cg006G1925600	CARHR033680
OG0017584	Cg006G1926700	CARHR033460
OG0017585	Cg006G1936000	CARHR032930
OG0017586	Cg006G1936600	CARHR032870
OG0017587	Cg006G1936900	CARHR032850
OG0017588	Cg003G0769300	CARHR255890
OG0017589	Cg003G0766500	CARHR255730
OG0017590	Cg003G0766200	CARHR255680
OG0017591	Cg003G0766000, Cg004G1299400	CARHR255650
OG0017592	Cg003G0757100	CARHR254790
OG0017593	Cg003G0757200	CARHR254800
OG0017594	Cg008G2757700	CARHR193670
OG0017595	Cg008G2824000	CARHR186580
OG0017596	Cg008G2829300	CARHR186000
OG0017597	Cg008G2830300	CARHR185910
OG0017598	Cg008G2831700	CARHR185750
OG0017599	Cg004G1438300	CARHR110610
OG0017600	Cg004G1441200	CARHR110910
OG0017601	Cg004G1443600	CARHR111300
OG0017602	Cg004G1445400	CARHR283700
OG0017603	Cg004G1446700	CARHR111640
OG0017604	Cg005G1448500	CARHR143500
OG0017605	Cg005G1448700	CARHR143450
OG0017606	Cg005G1450100	CARHR143310
OG0017607	Cg005G1453900	CARHR142940
OG0017609	Cg005G1455200	CARHR142800
OG0017614	Cg005G1474200	CARHR140720
OG0017616	Cg005G1479600	CARHR140250
OG0017617	Cg001G0114900	CARHR235620, CARHR236450
OG0017618	Cg005G1488400	CARHR139300
OG0017619	Cg005G1488600	CARHR139270
OG0017620	Cg005G1488800	CARHR139240
OG0017621	Cg005G1489800	CARHR139150
OG0017622	Cg005G1490500	CARHR139090
OG0017623	Cg004G1445200	CARHR111460
OG0017624	Cg005G1496400	CARHR138430
OG0017625	Cg005G1497400	CARHR138300
OG0017626	Cg005G1497900	CARHR138240
OG0017627	Cg005G1508400	CARHR137280
OG0017628	Cg005G1509900	CARHR137140
OG0017629	Cg005G1510100	CARHR137120
OG0017631	Cg008G2982000	CARHR174120
OG0017632	Cg004G1082800	CARHR076100
OG0017633	Cg004G1083700	CARHR076180
OG0017634	Cg004G1087900	CARHR076650
OG0017635	Cg004G1090500	CARHR076890
OG0017636	Cg004G1090800	CARHR076920
OG0017637	Cg006G2232600	CARHR174190
OG0017638	Cg004G1094800	CARHR077340
OG0017639	Cg004G1094900	CARHR077350
OG0017640	Cg004G1095800	CARHR077470
OG0017641	Cg004G1097400	CARHR077600
OG0017642	Cg004G1097900	CARHR077690
OG0017643	Cg003G1062000	CARHR280970
OG0017644	Cg004G1106200	CARHR078770
OG0017645	Cg004G1108100	CARHR078990
OG0017647	Cg004G1113000	CARHR079470
OG0017648	Cg004G1114300	CARHR079580
OG0017649	Cg004G1116500	CARHR079860
OG0017651	Cg004G1123500	CARHR080540
OG0017652	Cg006G2006300	CARHR026430
OG0017653	Cg004G1126900	CARHR080880
OG0017654	Cg004G1128000	CARHR080990
OG0017655	Cg004G1128500	CARHR081040
OG0017656	Cg004G1129700	CARHR081110
OG0017657	Cg004G1130500	CARHR081190
OG0017658	Cg004G1132500	CARHR081460
OG0017659	Cg004G1133600	CARHR081550
OG0017660	Cg004G1135600	CARHR081750
OG0017661	Cg004G1137300	CARHR081990
OG0017662	Cg004G1138200	CARHR082050
OG0017663	Cg004G1141400	CARHR082400
OG0017666	Cg004G1144200	CARHR082730
OG0017667	Cg004G1144500	CARHR082750
OG0017668	Cg004G1147600	CARHR083110
OG0017669	Cg004G1147800	CARHR083140
OG0017670	Cg004G1148200	CARHR083190
OG0017671	Cg004G1344900	CARHR103250
OG0017672	Cg004G1155000	CARHR083960
OG0017673	Cg004G1155900	CARHR084070
OG0017674	Cg004G1156700	CARHR084160
OG0017675	Cg004G1157100	CARHR084230
OG0017676	Cg004G1159500	CARHR084530
OG0017678	Cg004G1161100	CARHR084700
OG0017679	Cg004G1161300	CARHR084720
OG0017680	Cg004G1163100	CARHR084870
OG0017681	Cg004G1165800	CARHR085200
OG0017682	Cg004G1168500	CARHR085400
OG0017683	Cg004G1174400	CARHR086020
OG0017684	Cg004G1184300	CARHR087040
OG0017685	Cg004G1184600	CARHR087070
OG0017686	Cg004G1187100	CARHR087340
OG0017687	Cg004G1191600	CARHR087750
OG0017688	Cg004G1193400	CARHR087940
OG0017689	Cg004G1195900	CARHR088230
OG0017690	Cg004G1197300	CARHR088420
OG0017691	Cg004G1198000	CARHR088490
OG0017692	Cg004G1198300	CARHR088520
OG0017693	Cg004G1201700	CARHR088910
OG0017694	Cg004G1202900	CARHR088950
OG0017695	Cg004G1205700	CARHR089460
OG0017696	Cg004G1207600	CARHR089530
OG0017697	Cg004G1207700	CARHR089540
OG0017698	Cg004G1362300	CARHR105140
OG0017699	Cg004G1212200	CARHR090010
OG0017700	Cg004G1213200	CARHR090110
OG0017701	Cg004G1213300	CARHR090120
OG0017702	Cg004G1214800	CARHR090140
OG0017703	Cg004G1216200	CARHR090290
OG0017706	Cg004G1221100	CARHR090720
OG0017707	Cg004G1225900	CARHR091320
OG0017708	Cg004G1227300	CARHR091500
OG0017709	Cg004G1232500	CARHR092010
OG0017710	Cg004G1232800	CARHR092040
OG0017711	Cg004G1241000	CARHR092900
OG0017712	Cg004G1244300	CARHR093220
OG0017713	Cg001G0142200	CARHR233600
OG0017715	Cg004G1263100	CARHR095170
OG0017716	Cg004G1263600	CARHR095250
OG0017717	Cg004G1263700	CARHR095260
OG0017718	Cg006G2220500	CARHR003970
OG0017719	Cg004G1264200	CARHR095320
OG0017721	Cg004G1275000	CARHR096620
OG0017723	Cg001G0369700	CARHR262320
OG0017724	Cg001G0367800	CARHR262420
OG0017725	Cg001G0364900	CARHR262710
OG0017726	Cg001G0362500	CARHR262950
OG0017727	Cg001G0351100	CARHR291850
OG0017728	Cg001G0351000	CARHR291860
OG0017729	Cg001G0339000	CARHR215140
OG0017730	Cg001G0338800	CARHR215160
OG0017731	Cg001G0337500	CARHR215190
OG0017732	Cg001G0335900	CARHR215350
OG0017733	Cg001G0329800	CARHR215880, CARHR215870
OG0017734	Cg001G0321800	CARHR216430
OG0017735	Cg004G1306500	CARHR099700
OG0017736	Cg004G1300200	CARHR099170
OG0017737	Cg004G1299300	CARHR099080
OG0017738	Cg004G1296900	CARHR098920
OG0017739	Cg004G1291600	CARHR098360
OG0017740	Cg004G1289200	CARHR098100
OG0017741	Cg004G1287900	CARHR098020, CARHR098030
OG0017742	Cg004G1287000	CARHR097920
OG0017743	Cg006G2064000	CARHR020670
OG0017744	Cg004G1282400	CARHR097400
OG0017745	Cg004G1280800	CARHR097230
OG0017746	Cg001G0101400	CARHR238030
OG0017748	Cg001G0101700	CARHR238010
OG0017749	Cg001G0101800	CARHR238000
OG0017751	Cg001G0102700	CARHR237890
OG0017752	Cg003G1009300	CARHR275630
OG0017753	Cg007G2425600	CARHR058220
OG0017756	Cg007G2387700	CARHR056450, CARHR057330
OG0017757	Cg007G2398700, Cg007G2410900	CARHR056850
OG0017758	Cg007G2409900, Cg007G2398900	CARHR056900
OG0017759	Cg007G2402200	CARHR057090
OG0017760	Cg003G0938600	CARHR268340
OG0017761	Cg007G2358100	CARHR055620
OG0017763	Cg007G2349100	CARHR055920
OG0017764	Cg007G2346500	CARHR181680, CARHR056070
OG0017765	Cg008G2754900	CARHR193960
OG0017766	Cg008G2753600	CARHR194100
OG0017767	Cg008G2749800	CARHR194450
OG0017768	Cg008G2746600	CARHR194820
OG0017770	Cg008G2835600	CARHR185300
OG0017771	Cg008G2873500	CARHR183620
OG0017772	Cg004G1436400	CARHR110330
OG0017773	Cg002G0506700	CARHR161900
OG0017774	Cg002G0508600	CARHR161660
OG0017775	Cg002G0516200	CARHR160820
OG0017776	Cg002G0516300	CARHR160810
OG0017777	Cg006G2256100	CARHR000170
OG0017778	Cg006G2255600	CARHR000220
OG0017779	Cg006G2254800	CARHR000280
OG0017780	Cg006G2252800	CARHR000490
OG0017781	Cg006G2252100	CARHR000560
OG0017782	Cg006G2251800	CARHR000620
OG0017783	Cg003G0841900	CARHR259160
OG0017784	Cg006G2242700	CARHR001650
OG0017785	Cg006G2242100	CARHR001690
OG0017786	Cg006G2234300	CARHR002520
OG0017787	Cg006G2233300	CARHR002700, CARHR002630
OG0017788	Cg006G2230200	CARHR003030
OG0017789	Cg006G2227100	CARHR003330
OG0017790	Cg006G2227000	CARHR003340
OG0017791	Cg006G2226000	CARHR003440
OG0017792	Cg006G2225700	CARHR003480
OG0017793	Cg006G2225000	CARHR003530
OG0017794	Cg006G2223300, Cg006G2223200	CARHR003710, CARHR102190
OG0017795	Cg006G2218100	CARHR004230
OG0017796	Cg006G2216300	CARHR004410
OG0017797	Cg006G2214900	CARHR004590
OG0017798	Cg008G2881100	CARHR184180
OG0017799	Cg006G2212500	CARHR004820
OG0017800	Cg006G2211800	CARHR004900
OG0017801	Cg006G2209900	CARHR005090
OG0017802	Cg006G2208800	CARHR005210
OG0017804	Cg006G2205800	CARHR005460
OG0017805	Cg006G2204400	CARHR005570
OG0017806	Cg006G2203600	CARHR005670
OG0017807	Cg006G2202600	CARHR005780
OG0017808	Cg006G2201900	CARHR005890
OG0017810	Cg006G2192300	CARHR006960
OG0017811	Cg006G2191600	CARHR007030
OG0017812	Cg006G2187000	CARHR007480
OG0017814	Cg006G2185300	CARHR007690
OG0017815	Cg006G2180300	CARHR008230
OG0017816	Cg003G0908200	CARHR265490
OG0017817	Cg006G2179200	CARHR008340
OG0017818	Cg006G2178400	CARHR008430
OG0017819	Cg006G2173000	CARHR009010
OG0017820	Cg006G2171900	CARHR009190
OG0017821	Cg006G2171400	CARHR009250
OG0017822	Cg006G2171200	CARHR009270
OG0017823	Cg008G2947000	CARHR178500
OG0017824	Cg006G2170400	CARHR009350
OG0017825	Cg006G2170000	CARHR009380
OG0017826	Cg006G2165200	CARHR009830
OG0017827	Cg006G2161500	CARHR010280
OG0017828	Cg006G2160600	CARHR010440
OG0017829	Cg006G2159900	CARHR010520
OG0017830	Cg006G2155600	CARHR010970
OG0017831	Cg006G2155200	CARHR011010
OG0017832	Cg006G2154900	CARHR011050
OG0017833	Cg006G2154500	CARHR011080
OG0017834	Cg006G2153300	CARHR011180
OG0017835	Cg006G2149600	CARHR011600
OG0017836	Cg006G2148300	CARHR011760
OG0017837	Cg006G2146700	CARHR011940
OG0017838	Cg006G2143200	CARHR012310
OG0017839	Cg006G2134800	CARHR013180, CARHR120940
OG0017840	Cg006G2130600	CARHR013660
OG0017841	Cg005G1736000	CARHR116770
OG0017842	Cg006G2127900	CARHR013950
OG0017843	Cg006G2127600	CARHR014020
OG0017844	Cg006G2126500	CARHR014160
OG0017845	Cg006G2123700	CARHR014400
OG0017846	Cg006G2122600	CARHR014560
OG0017847	Cg006G2122100	CARHR014620
OG0017848	Cg006G2119900	CARHR014830
OG0017849	Cg006G2116600	CARHR015200
OG0017850	Cg006G2110700	CARHR015820
OG0017851	Cg006G2108000	CARHR016100
OG0017852	Cg006G2107700	CARHR016120
OG0017853	Cg006G2103900	CARHR016480
OG0017854	Cg006G2103600	CARHR016520
OG0017855	Cg006G2101700	CARHR016750
OG0017856	Cg006G2094400	CARHR017560
OG0017857	Cg006G2092100	CARHR017840
OG0017858	Cg006G2090900	CARHR017970
OG0017859	Cg006G2088500	CARHR018240, CARHR033600
OG0017860	Cg006G2086600	CARHR018440
OG0017861	Cg006G2085800	CARHR018550
OG0017862	Cg006G2082500	CARHR018920
OG0017863	Cg006G2082100	CARHR018950
OG0017864	Cg006G2080700	CARHR019110
OG0017865	Cg006G2080100	CARHR019170
OG0017867	Cg006G2080000	CARHR019180
OG0017868	Cg006G2078400	CARHR019320
OG0017869	Cg006G2075100	CARHR019650
OG0017870	Cg006G2074200	CARHR019730
OG0017871	Cg006G2069900	CARHR020130
OG0017872	Cg006G2068500	CARHR020260
OG0017873	Cg001G0314200	CARHR217000
OG0017874	Cg006G2060200	CARHR021110
OG0017875	Cg006G2057200	CARHR021390
OG0017876	Cg006G2051800	CARHR021870
OG0017877	Cg006G2049900	CARHR022030
OG0017878	Cg006G2049500	CARHR022070
OG0017879	Cg006G2049300	CARHR022100
OG0017880	Cg006G2048500	CARHR022170
OG0017881	Cg006G2046500	CARHR022370
OG0017882	Cg006G2045200	CARHR022490
OG0017883	Cg006G2042000	CARHR022810
OG0017884	Cg006G2040800	CARHR022970
OG0017885	Cg006G2040100	CARHR023000
OG0017886	Cg006G2039200	CARHR023090
OG0017887	Cg006G1943600	CARHR032220
OG0017888	Cg006G2038900	CARHR023120
OG0017889	Cg006G2038000	CARHR023210
OG0017890	Cg007G2486900	CARHR290990
OG0017891	Cg007G2486100	CARHR291090
OG0017892	Cg007G2483700	CARHR064620
OG0017893	Cg007G2482800	CARHR064520
OG0017894	Cg007G2481400	CARHR064370
OG0017895	Cg007G2479800	CARHR064220
OG0017896	Cg006G2035200	CARHR023480
OG0017897	Cg007G2478400	CARHR064080
OG0017898	Cg007G2477600	CARHR064010
OG0017900	Cg007G2476400	CARHR063850
OG0017901	Cg007G2476300	CARHR063840
OG0017902	Cg007G2474700	CARHR063660
OG0017903	Cg006G1943500	CARHR032230
OG0017904	Cg006G1942700	CARHR032350
OG0017905	Cg006G1941700	CARHR032390
OG0017906	Cg006G1939500	CARHR032620
OG0017907	Cg001G0388900	CARHR287640
OG0017908	Cg001G0369900	CARHR262300
OG0017909	Cg007G2279400	CARHR049480
OG0017910	Cg007G2280200	CARHR049550
OG0017911	Cg007G2280700	CARHR049740
OG0017912	Cg007G2281300	CARHR049810
OG0017913	Cg007G2281800	CARHR049870
OG0017915	Cg007G2284000	CARHR050130
OG0017916	Cg007G2285400	CARHR050350
OG0017917	Cg007G2285900	CARHR050450
OG0017921	Cg007G2296600	CARHR051810
OG0017922	Cg007G2303500	CARHR052570
OG0017923	Cg007G2303600	CARHR052610
OG0017925	Cg007G2312900	CARHR283840
OG0017926	Cg007G2314700	CARHR283960
OG0017927	Cg007G2318300	CARHR053900
OG0017928	Cg007G2327100	CARHR054810
OG0017929	Cg007G2407000	CARHR057260
OG0017930	Cg007G2334200	CARHR055120
OG0017931	Cg007G2335900	CARHR055360
OG0017932	Cg007G2263100	CARHR046780
OG0017933	Cg002G0625600	CARHR153890
OG0017934	Cg004G1370800	CARHR286340
OG0017935	Cg007G2257000	CARHR046200
OG0017936	Cg008G2974700	CARHR174980
OG0017937	Cg008G2975000	CARHR174910
OG0017938	Cg008G2976600	CARHR174780
OG0017940	Cg008G2985700	CARHR173690
OG0017941	Cg006G2001100	CARHR027000
OG0017942	Cg008G2946400	CARHR178580
OG0017943	Cg008G2942800	CARHR178890
OG0017944	Cg003G0862900, Cg003G0735500	CARHR252190
OG0017946	Cg001G0108900	CARHR237110
OG0017947	Cg001G0107700	CARHR237260
OG0017948	Cg001G0104600	CARHR237710
OG0017949	Cg001G0104500	CARHR237720
OG0017950	Cg001G0242700	CARHR222630
OG0017951	Cg001G0242200	CARHR222670
OG0017952	Cg006G1889300	CARHR035240
OG0017953	Cg006G1851000	CARHR290870, CARHR037810
OG0017954	Cg006G1849500	CARHR037960
OG0017955	Cg006G1848200	CARHR038110
OG0017956	Cg006G1848500	CARHR038080
OG0017957	Cg006G1846100	CARHR038300
OG0017958	Cg006G1843700	CARHR038880
OG0017959	Cg006G1842700	CARHR038980
OG0017960	Cg007G2520500	CARHR068310
OG0017961	Cg001G0000900	CARHR293970
OG0017962	Cg001G0001300	CARHR294010
OG0017963	Cg001G0002200	CARHR294090
OG0017964	Cg001G0003700	CARHR294220
OG0017965	Cg001G0004000	CARHR294260
OG0017966	Cg001G0005700	CARHR294410
OG0017968	Cg001G0006000	CARHR294430
OG0017969	Cg001G0006600	CARHR247920
OG0017971	Cg001G0009900	CARHR247580
OG0017972	Cg001G0013700	CARHR247190
OG0017973	Cg002G0576400	CARHR150610
OG0017974	Cg001G0014200	CARHR247110
OG0017975	Cg001G0015200	CARHR247020
OG0017976	Cg001G0018400	CARHR246680
OG0017977	Cg001G0018600	CARHR246660
OG0017978	Cg005G1707600	CARHR118430
OG0017979	Cg001G0021000	CARHR246420
OG0017981	Cg001G0029200	CARHR245600
OG0017982	Cg001G0029600	CARHR245560
OG0017983	Cg001G0031800	CARHR245340
OG0017984	Cg001G0033600	CARHR245130
OG0017985	Cg001G0038000	CARHR244640
OG0017986	Cg001G0045400	CARHR243900
OG0017987	Cg001G0049300	CARHR243490
OG0017988	Cg001G0053500	CARHR243050
OG0017989	Cg001G0057400	CARHR242400
OG0017990	Cg001G0059100	CARHR242580
OG0017991	Cg001G0078200	CARHR240370
OG0017993	Cg001G0074000	CARHR240770
OG0017994	Cg001G0071500	CARHR241030
OG0017995	Cg001G0066600	CARHR241630
OG0017996	Cg001G0066200	CARHR241670
OG0017997	Cg001G0064300	CARHR241830
OG0017998	Cg001G0063200	CARHR241960
OG0017999	Cg001G0061500	CARHR242130
OG0018000	Cg001G0084500	CARHR239770
OG0018001	Cg001G0085300	CARHR239690
OG0018002	Cg001G0087500	CARHR239480
OG0018003	Cg001G0088500	CARHR239360
OG0018004	Cg001G0120500	CARHR235880
OG0018005	Cg001G0089800	CARHR239230
OG0018006	Cg001G0090200	CARHR239180
OG0018007	Cg001G0091800	CARHR239020
OG0018009	Cg004G1308600	CARHR099900
OG0018010	Cg004G1308900	CARHR099940
OG0018011	Cg004G1310500	CARHR100180
OG0018012	Cg007G2497000	CARHR065590
OG0018013	Cg007G2495900	CARHR065500
OG0018015	Cg006G2027100	CARHR024330
OG0018016	Cg006G2026200	CARHR024420
OG0018017	Cg006G2017800	CARHR025270
OG0018019	Cg001G0145500	CARHR233230
OG0018020	Cg005G1707100	CARHR118370
OG0018021	Cg005G1727200	CARHR115770
OG0018022	Cg014G3044200	CARHR249600
OG0018023	Cg014G3044600, Cg003G0711200	CARHR249510
OG0018024	Cg003G0710400, Cg014G3045300	CARHR212650
OG0018025	Cg003G0710200, Cg014G3045500	CARHR249430
OG0018026	Cg003G0707600, Cg014G3047900	CARHR249140
OG0018027	Cg014G3054400, Cg003G0701500	CARHR248440
OG0018029	Cg005G1777600	CARHR111970
OG0018030	Cg006G2010800	CARHR025960
OG0018031	Cg006G1890300	CARHR035230
OG0018032	Cg001G0134700	CARHR234410
OG0018033	Cg001G0131900	CARHR234750
OG0018034	Cg001G0129500	CARHR235050
OG0018035	Cg001G0129900	CARHR234990
OG0018036	Cg001G0128200	CARHR235170
OG0018037	Cg001G0127900	CARHR235190
OG0018038	Cg001G0126800	CARHR235320
