Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0018843	Cg001G0024900	AT4G37010.2
OG0018847	Cg001G0118100	AT4G28370.1
OG0018849	Cg001G0134900	AT4G26770.1
OG0018850	Cg001G0137100	AT4G26580.1
OG0018851	Cg001G0138400	AT4G26455.1
OG0018852	Cg001G0145400	AT4G25790.1
OG0018853	Cg001G0158700	AT4G24510.1
OG0018854	Cg001G0225800	AT4G17680.1
OG0018855	Cg001G0261000	AT4G14820.1
OG0018856	Cg001G0276600	AT4G13730.1
OG0018858	Cg001G0292800	AT4G13020.3
OG0018859	Cg001G0316900	AT5G35790.1
OG0018860	Cg001G0336200	AT5G37570.1
OG0018861	Cg001G0375800	AT5G40410.1
OG0018862	Cg008G2908800	AT5G42450.1
OG0018863	Cg008G2910900	AT5G42380.1
OG0018864	Cg008G2915400	AT5G42290.1
OG0018865	Cg008G2870600, Cg008G2855200	AT5G48610.3, AT5G43490.1
OG0018866	Cg008G2863200, Cg008G2848600	AT5G49015.1
OG0018868	Cg003G0872200, Cg016G3059200	AT5G50160.1
OG0018869	Cg003G0877200, Cg003G0829300	AT5G50335.1
OG0018871	Cg003G0891400	AT5G50990.1
OG0018872	Cg003G0894500	AT5G51210.1
OG0018873	Cg003G0897500	AT5G51550.1
OG0018874	Cg003G0897900	AT5G51585.1
OG0018875	Cg003G0899600	AT5G51770.1
OG0018877	Cg003G0905800	AT5G52250.1
OG0018878	Cg003G0910900	AT5G52850.1
OG0018881	Cg003G1031800	AT5G64110.1
OG0018882	Cg003G1064600	AT5G66500.1
OG0018883	Cg003G1068800	AT5G66100.1
OG0018888	Cg003G0707300, Cg014G3048200	AT4G01200.1
OG0018913	Cg002G0544100	AT3G48350.1
OG0018914	Cg002G0547100	AT3G48020.1
OG0018916	Cg001G0375100	AT5G40380.1
OG0018918	Cg008G2733400	AT5G16940.1
OG0018919	Cg008G2723100	AT5G15860.1
OG0018920	Cg008G2718300	AT5G15340.1
OG0018921	Cg008G2708700	AT5G14470.1
OG0018922	Cg008G2696100	AT5G13230.1
OG0018923	Cg008G2683000	AT5G11600.1
OG0018924	Cg008G2682700	AT5G11570.1
OG0018925	Cg008G2675600	AT5G10820.1
OG0018926	Cg008G2669800	AT5G10290.1
OG0018928	Cg008G2655400	AT5G08350.1
OG0018929	Cg003G0867400, Cg003G0730900	AT4G03230.1
OG0018930	Cg001G0155600	AT4G24810.2
OG0018931	Cg005G1684500	AT2G26840.2
OG0018932	Cg005G1683100	AT2G26920.1
OG0018935	Cg008G2942100	AT5G44230.1
OG0018936	Cg001G0149700	AT4G25400.2
OG0018937	Cg001G0162300	AT4G24170.1
OG0018939	Cg006G1972400	AT1G30220.1
OG0018941	Cg006G1947200	AT1G32510.1
OG0018943	Cg002G0680200	AT2G03210.2
OG0018944	Cg002G0675700	AT2G03630.1
OG0018946	Cg003G1045400	AT5G65320.1
OG0018947	Cg003G1038800	AT5G64710.1
OG0018948	Cg003G1026100	AT5G63560.1
OG0018950	Cg008G2763900	AT5G19870.1
OG0018952	Cg003G0995700	AT5G60520.1
OG0018953	Cg003G0994000	AT5G60280.1
OG0018954	Cg003G0976300	AT5G58630.1
OG0018957	Cg003G0946900	AT5G55830.1
OG0018958	Cg002G0535900	AT3G49170.1
OG0018959	Cg008G2641700	AT5G06960.1
OG0018961	Cg008G2630500	AT5G05860.1
OG0018965	Cg008G2615000	AT5G04330.1
OG0018966	Cg004G1282700	AT3G21470.1
OG0018967	Cg008G2599500	AT5G02800.1
OG0018968	Cg008G2595300	AT5G02320.1
OG0018969	Cg008G2590600	AT5G01250.1
OG0018970	Cg008G2585600	AT5G01740.1
OG0018971	Cg001G0380400	AT5G40790.1
OG0018972	Cg001G0381600	AT5G40900.1
OG0018974	Cg007G2525300	AT1G75420.1
OG0018978	Cg006G1779700	AT5G48920.1
OG0018979	Cg006G1792000	AT1G54215.1
OG0018980	Cg005G1569800	AT2G36350.1
OG0018984	Cg001G0285500	AT4G13260.1
OG0018985	Cg001G0260000	AT4G14920.3
OG0018986	Cg001G0255800	AT4G15250.1
OG0018992	Cg007G2513800	AT1G74350.1
OG0018997	Cg003G0891800	AT5G51030.1
OG0018999	Cg008G2961100	AT5G45420.1
OG0019001	Cg008G2952100	AT5G44910.1
OG0019003	Cg008G2893400	AT5G42785.1
OG0019005	Cg005G1589200	AT2G34380.1
OG0019006	Cg005G1588100	AT2G34510.1
OG0019007	Cg005G1583900	AT2G34925.1
OG0019008	Cg001G0212400	AT4G18840.1
OG0019009	Cg001G0213400	AT4G18750.1
OG0019012	Cg001G0193800	AT4G21065.1
OG0019013	Cg001G0191200	AT4G21326.1
OG0019014	Cg001G0237600	AT4G16680.2
OG0019015	Cg001G0236800	AT4G16740.1
OG0019016	Cg001G0233500	AT4G16980.1
OG0019017	Cg006G1944600	AT1G32740.1
OG0019019	Cg004G1070600	AT3G02065.2
OG0019020	Cg004G1072500	AT3G01900.1
OG0019021	Cg003G1064700	AT5G66490.1
OG0019022	Cg002G0451500	AT3G57270.1
OG0019023	Cg002G0455100	AT3G56920.1
OG0019026	Cg002G0496900	AT3G53050.1
OG0019027	Cg003G0921000	AT5G53710.2
OG0019028	Cg004G1317300	AT3G24605.1
OG0019029	Cg004G1328100	AT2G04410.1
OG0019030	Cg004G1337100	AT2G04865.1
OG0019031	Cg007G2442200	AT1G67510.1
OG0019032	Cg004G1425100	AT2G18860.1
OG0019033	Cg005G1522500	AT2G40765.1
OG0019038	Cg003G0763300	AT4G11070.1
OG0019039	Cg004G1442400	AT2G20540.1
OG0019040	Cg004G1446100	AT2G20840.1
OG0019042	Cg005G1456600	AT2G19150.1
OG0019043	Cg005G1460800	AT2G46830.1
OG0019044	Cg005G1474700	AT2G45480.3
OG0019045	Cg005G1475000	AT2G45450.1
OG0019046	Cg005G1481400	AT2G44810.2
OG0019048	Cg005G1482800	AT2G44690.1
OG0019049	Cg005G1499900	AT2G42990.1
OG0019050	Cg005G1503100	AT2G42720.1
OG0019051	Cg004G1078800	AT3G01311.1
OG0019052	Cg004G1084700	AT3G02330.1
OG0019054	Cg008G2842000	AT5G49350.1
OG0019057	Cg003G0864800, Cg003G0733600	AT4G03580.1
OG0019058	Cg004G1124600	AT3G06145.1
OG0019059	Cg004G1126700	AT3G06340.1
OG0019060	Cg004G1156300	AT3G09700.1
OG0019063	Cg004G1231100	AT3G16610.1
OG0019064	Cg004G1234100	AT3G16920.2
OG0019065	Cg004G1242700	AT3G17750.1
OG0019067	Cg002G0608800	AT3G30842.1
OG0019068	Cg001G0350300	AT5G38310.1
OG0019069	Cg004G1301900	AT3G23330.1
OG0019070	Cg004G1299200	AT3G23140.1
OG0019071	Cg004G1294000	AT3G22740.1
OG0019072	Cg004G1293600	AT3G22690.1
OG0019074	Cg007G2346400	AT1G54920.3
OG0019075	Cg008G2752800	AT5G18850.1
OG0019076	Cg008G2752300	AT5G18810.1
OG0019077	Cg006G2254700	AT1G02050.1
OG0019078	Cg006G2246500	AT1G01220.1
OG0019080	Cg006G2231700	AT1G03510.1
OG0019081	Cg006G2228500	AT1G03880.1
OG0019083	Cg006G2221900	AT1G04490.1
OG0019084	Cg006G2208100	AT1G05785.6
OG0019085	Cg006G2187400	AT1G07650.2
OG0019086	Cg006G2180800	AT1G08300.1
OG0019087	Cg006G2167900	AT1G09630.1
OG0019090	Cg006G2131100	AT1G13230.1
OG0019091	Cg006G2044300	AT1G22210.1
OG0019092	Cg006G2036100	AT1G23010.1
OG0019093	Cg007G2482100	AT1G71150.1
OG0019096	Cg007G2279500	AT1G62422.1
OG0019097	Cg007G2301300	AT1G60650.1
OG0019098	Cg007G2311100	AT1G59720.1
OG0019099	Cg005G1596300	AT2G33680.5
OG0019102	Cg008G2975600	AT5G46640.1
OG0019103	Cg008G2978200	AT5G46871.1, AT5G46874.1
OG0019104	Cg008G2984300	AT5G47510.4
OG0019106	Cg008G2945700	AT5G44440.2
OG0019107	Cg003G1014100	AT5G62340.1
OG0019108	Cg006G1848300	AT1G48470.1
OG0019109	Cg006G1844600	AT1G48830.1
OG0019112	Cg001G0050800	AT4G35030.3
OG0019113	Cg001G0080600	AT4G32260.1
OG0019114	Cg001G0077300, Cg001G0076900	AT3G26480.1
OG0019116	Cg001G0064800	AT4G33690.1
OG0019117	Cg001G0091400	AT4G31150.1
OG0019118	Cg003G0719600, Cg014G3036000	AT4G02200.3
OG0019119	Cg003G0699900	AT4G00200.1
OG0019120	Cg003G0699500	AT4G00165.1
OG0019121	Cg005G1777900	AT2G21110.1
OG0019122	Cg001G0125300	AT4G27740.1
OG0019123	Cg002G0674400	AT2G03770.1
OG0019124	Cg006G2255100	AT1G02070.1
OG0019126	Cg006G2193400	AT1G07150.1
OG0019127	Cg006G2191500	AT1G07330.2
OG0019129	Cg006G2119000	AT1G14470.1
OG0019132	Cg006G2020000	AT1G26900.1
OG0019134	Cg006G2008900	AT1G25360.1
OG0019135	Cg006G2007100	AT1G25230.3
OG0019136	Cg006G2004700	AT1G24485.3
OG0019142	Cg006G1903600	AT1G37140.1
OG0019143	Cg006G1882700	AT1G43560.1
OG0019144	Cg006G1873700	AT1G44608.1
OG0019146	Cg006G1786000	AT1G55640.1
OG0019151	Cg007G2340800	AT1G56210.1
OG0019153	Cg005G1731300	AT2G25250.1
OG0019155	Cg002G0557300	AT1G64780.1
OG0019159	Cg007G2453100	AT1G68450.1
OG0019160	Cg007G2458600	AT1G68880.1
OG0019161	Cg007G2496000	AT1G72570.1
OG0019162	Cg007G2496300	AT1G72600.1
OG0019163	Cg007G2498300	AT1G72810.1
OG0019165	Cg007G2554600, Cg007G2553900	AT1G78320.1
OG0019166	Cg004G1091500	AT3G02960.1
OG0019167	Cg004G1108200	AT3G04750.1
OG0019173	Cg004G1367100	AT2G14160.1
OG0019174	Cg004G1349300	AT2G06010.1
OG0019175	Cg004G1352800	AT2G07020.1
OG0019177	Cg004G1357700	AT2G11810.1
OG0019178	Cg004G1363300	AT2G13440.1
OG0019181	Cg004G1446600	AT2G20880.1
OG0019183	Cg005G1749800	AT2G24030.1
OG0019184	Cg005G1746400	AT2G24400.1
OG0019185	Cg005G1733500	AT2G25200.1
OG0019187	Cg005G1718600	AT2G25850.2
OG0019188	Cg005G1717600	AT2G25900.1
OG0019189	Cg005G1685100	AT2G26790.1
OG0019190	Cg005G1585900	AT2G34700.1
OG0019191	Cg005G1519400	AT2G41080.1
OG0019192	Cg002G0689900	AT2G01760.2
OG0019193	Cg002G0681400	AT2G02980.1
OG0019194	Cg002G0679900	AT2G03250.1
OG0019196	Cg002G0661200	AT3G26610.1
OG0019198	Cg002G0586500	AT3G44590.1
OG0019199	Cg002G0578000	AT3G45160.1
OG0019200	Cg002G0573000	AT3G45620.2
OG0019201	Cg002G0531000	AT3G49690.1
OG0019205	Cg008G2650700	AT5G07900.1
OG0019209	Cg008G2795600	AT5G23930.1
OG0019212	Cg003G0800000	AT4G08570.1
OG0019213	Cg003G0786700	AT4G09530.1
OG0019218	Cg001G0020900	AT4G38010.1
OG0019221	Cg001G0134400	AT4G26820.1
OG0019222	Cg001G0136800	AT4G26610.1
OG0019223	Cg001G0138800	AT4G26420.1
OG0019224	Cg001G0145700	AT4G25760.1
OG0019225	Cg001G0149400	AT4G25430.1
OG0019226	Cg001G0158000	AT4G24570.1
OG0019227	Cg001G0249300	AT4G15720.1
OG0019228	Cg001G0269300	AT4G14300.1
OG0019229	Cg001G0273000	AT4G14050.1
OG0019230	Cg001G0291500	AT4G13050.1
OG0019231	Cg001G0301800	AT4G12670.2
OG0019232	Cg001G0334900	AT5G37490.1
OG0019233	Cg001G0378500	AT5G40620.1
OG0019234	Cg001G0388700	AT5G41570.1
OG0019235	Cg001G0391300	AT5G41810.1
OG0019236	Cg001G0392000	AT5G41870.1
OG0019238	Cg008G2925400	AT5G43170.1
OG0019239	Cg008G2924700	AT5G43120.2
OG0019240	Cg008G2891000	AT5G42860.1
OG0019241	Cg009G2989300, Cg008G2888500	AT5G47850.1
OG0019243	Cg008G2845800, Cg008G2860600	AT5G49190.1
OG0019245	Cg003G0843600	AT5G49665.1
OG0019249	Cg003G0981900	AT5G59130.4
OG0019253	Cg019G3066400, Cg019G3066600	AT2G07689.1
OG0019257	Cg001G0230600	AT4G17245.1
OG0019258	Cg008G2611400	AT5G03980.1
OG0019263	Cg006G2016400	AT1G26570.1
OG0019264	Cg006G1841900	AT1G49005.1
OG0019265	Cg003G0772800	AT4G10390.1
OG0019266	Cg003G1008600	AT5G61800.1
OG0019268	Cg004G1136600	AT3G07230.1
OG0019270	Cg002G0633200, Cg002G0633500, Cg002G0633100, Cg002G0632800, Cg002G0633600, Cg002G0633300, Cg002G0632900, Cg002G0633000, Cg002G0633400, Cg002G0633700	AT3G27940.1
OG0019272	Cg007G2299900, Cg007G2299600	AT1G60980.1
OG0019297	Cg002G0560000	AT3G46760.1
OG0019299	Cg008G2732600	AT5G16860.1
OG0019300	Cg008G2716800	AT5G15250.1
OG0019301	Cg008G2712800	AT5G14890.1
OG0019304	Cg008G2656100	AT5G08410.2
OG0019306	Cg005G1698900	AT2G26610.1
OG0019307	Cg005G1638500	AT2G29525.1
OG0019310	Cg006G1973800	AT1G30020.1
OG0019312	Cg003G1009400	AT5G61880.1
OG0019313	Cg003G1008100	AT5G61750.1
OG0019314	Cg008G2684500	AT5G11740.1
OG0019315	Cg003G0718100	AT4G01420.1
OG0019317	Cg003G0985400	AT5G59520.1
OG0019318	Cg003G0984300	AT5G59410.1
OG0019320	Cg003G0938900	AT5G55040.1
OG0019324	Cg008G2586200	AT5G01680.1
OG0019325	Cg001G0332900, Cg001G0332800	AT5G37450.2
OG0019326	Cg008G2583400	AT5G01970.1
OG0019328	Cg001G0393200	AT5G41980.1
OG0019329	Cg007G2578200	AT1G80133.1
OG0019330	Cg007G2554900	AT1G78370.1
OG0019331	Cg001G0309700	AT1G77060.1
OG0019332	Cg004G1395600	AT2G15980.1
OG0019333	Cg007G2533300	AT1G76190.1
OG0019334	Cg007G2533700	AT1G76230.1
OG0019335	Cg006G1779800	AT1G54370.1
OG0019336	Cg006G1791600	AT1G54260.1
OG0019337	Cg006G1805100	AT1G53030.1
OG0019338	Cg001G0280200	AT4G13640.2
OG0019339	Cg001G0260200	AT4G14900.1
OG0019342	Cg007G2267400	AT1G63710.1
OG0019344	Cg002G0671000	AT3G25717.1
OG0019348	Cg006G1834400	AT1G49760.1
OG0019349	Cg006G1831200	AT1G50180.1
OG0019350	Cg002G0578100	AT3G45130.2
OG0019355	Cg002G0526200	AT3G50260.1
OG0019357	Cg004G1406400	AT2G17140.1
OG0019359	Cg008G2903300	AT5G42610.1
OG0019360	Cg004G1073800	AT3G01770.1
OG0019361	Cg004G1075700	AT3G01560.1
OG0019362	Cg004G1076500	AT3G01513.1
OG0019365	Cg001G0040000	AT4G36000.1
OG0019367	Cg002G0404700	AT3G62610.1
OG0019371	Cg002G0428800	AT3G59890.1
OG0019372	Cg002G0433600	AT3G59290.1
OG0019373	Cg002G0436800	AT3G58860.1
OG0019376	Cg002G0492600	AT3G53410.1
OG0019377	Cg005G1465400	AT2G46390.1
OG0019379	Cg004G1337300	AT2G04890.1
OG0019380	Cg007G2452400	AT1G68380.1
OG0019382	Cg005G1533400	AT2G39850.1
OG0019386	Cg005G1735100	AT2G25010.1
OG0019387	Cg006G1905800	AT1G35910.1
OG0019388	Cg006G1906400	AT1G35830.1
OG0019389	Cg004G1437200	AT2G19990.1
OG0019391	Cg005G1451900	AT2G47750.1
OG0019393	Cg005G1463600	AT2G46540.1
OG0019394	Cg005G1480700	AT2G44880.2
OG0019396	Cg005G1486800	AT2G44330.1
OG0019401	Cg004G1109600	AT3G04880.1
OG0019403	Cg004G1148100	AT3G08860.1
OG0019404	Cg004G1195200	AT3G13500.1
OG0019406	Cg004G1236500	AT3G17160.1
OG0019407	Cg004G1250400	AT3G18460.1
OG0019408	Cg004G1269100	AT3G20220.1
OG0019409	Cg004G1270700	AT3G20350.1
OG0019410	Cg004G1271100	AT3G20395.1
OG0019411	Cg004G1281500	AT3G21370.1
OG0019413	Cg006G2254600	AT1G02040.1
OG0019414	Cg006G2238500	AT1G02800.1
OG0019417	Cg006G2173300	AT1G09080.1
OG0019418	Cg006G2159200	AT1G10460.1
OG0019419	Cg006G2157800	AT1G10560.1
OG0019420	Cg006G2148100	AT1G11540.2
OG0019421	Cg006G2147800	AT1G11570.3
OG0019422	Cg006G2145600	AT1G11740.1
OG0019423	Cg006G2128700	AT1G13510.1, AT1G13540.1
OG0019425	Cg006G2107600	AT1G15580.1
OG0019426	Cg006G2098100	AT1G16640.1
OG0019427	Cg006G2097700	AT1G16690.1
OG0019428	Cg006G2076000	AT1G18900.3
OG0019429	Cg006G2075800	AT1G18940.1
OG0019430	Cg006G2068600	AT1G19720.1
OG0019431	Cg006G2065300	AT1G20030.2
OG0019433	Cg007G2487700	AT1G71866.1
OG0019435	Cg007G2473500	AT1G70340.1
OG0019437	Cg006G1939200	AT1G33280.1
OG0019440	Cg007G2269900	AT1G63450.1
OG0019443	Cg008G2947800	AT5G44610.1
OG0019448	Cg001G0078300	AT4G32450.1
OG0019449	Cg001G0075100	AT4G32690.1
OG0019451	Cg001G0092100	AT4G31070.1
OG0019452	Cg006G2033500	AT1G23250.1, AT1G23240.4
OG0019453	Cg006G2026400	AT1G24110.1
OG0019454	Cg003G0700600	AT4G00240.1
OG0019455	Cg003G0699800	AT4G00190.1
OG0019457	Cg005G1778900	AT2G20970.2
OG0019458	Cg006G2237700	AT1G02850.4
OG0019465	Cg006G2021000	AT1G26970.1
OG0019466	Cg006G2009400	AT1G25400.1
OG0019467	Cg006G2008300	AT1G25300.1
OG0019468	Cg006G2004000	AT1G24430.1
OG0019472	Cg006G1903200	AT1G37130.1
OG0019473	Cg006G1879000	AT1G43900.1
OG0019474	Cg006G1782800	AT1G55970.1
OG0019475	Cg006G1780100	AT1G54340.1
OG0019476	Cg007G2279700, Cg007G2279800	AT1G62410.1
OG0019477	Cg007G2317600	AT1G58225.1
OG0019478	Cg007G2348000	AT1G54820.1
OG0019480	Cg008G2954600	AT2G32140.1, AT1G65390.1
OG0019481	Cg007G2268300	AT1G66090.1
OG0019482	Cg007G2424600	AT1G66220.1
OG0019483	Cg007G2464600	AT1G69470.1
OG0019485	Cg007G2467800	AT1G69770.1
OG0019486	Cg007G2498200	AT1G72800.1
OG0019487	Cg007G2514300	AT1G74400.1
OG0019488	Cg004G1139100	AT3G07500.1
OG0019489	Cg004G1172500	AT3G11240.1
OG0019490	Cg004G1306900	AT3G59455.1
OG0019491	Cg004G1208300	AT3G14630.2
OG0019492	Cg004G1208900	AT3G14730.1
OG0019497	Cg004G1349100	AT2G06005.1
OG0019498	Cg004G1351500	AT2G06255.1
OG0019499	Cg004G1396300, Cg004G1396200	AT2G16090.1
OG0019500	Cg004G1396900	AT2G16230.1
OG0019501	Cg004G1425600	AT2G18870.1
OG0019503	Cg001G0105600	AT2G25160.1
OG0019505	Cg005G1715800	AT2G26040.1
OG0019506	Cg005G1594900	AT2G33780.1
OG0019507	Cg005G1592800	AT2G33980.3
OG0019508	Cg001G0175700, Cg005G1589300	AT2G34370.1
OG0019510	Cg005G1541000	AT2G39100.1
OG0019514	Cg002G0658900	AT3G26782.1
OG0019517	Cg002G0563100	AT3G46590.2
OG0019518	Cg002G0589700	AT3G44450.1
OG0019519	Cg002G0583800	AT3G44735.1
OG0019520	Cg002G0574900	AT3G45440.2
OG0019521	Cg002G0555000	AT3G47295.1
OG0019522	Cg002G0553000	AT3G47530.1
OG0019523	Cg002G0402000	AT3G62890.1
OG0019528	Cg008G2762500	AT5G19710.1
OG0019529	Cg008G2829700	AT5G27370.1
OG0019530	Cg008G2835300	AT5G28650.1
OG0019531	Cg003G0789000	AT4G09180.1
OG0019533	Cg003G0710900, Cg014G3044900	AT4G00850.1
OG0019535	Cg001G0113700	AT4G28775.1
OG0019536	Cg001G0129700	AT4G27360.1
OG0019537	Cg001G0139400	AT4G26330.1
OG0019538	Cg001G0139900	AT4G26288.1
OG0019539	Cg001G0149900	AT4G25380.1
OG0019540	Cg001G0153600, Cg001G0153800	AT4G25020.1
OG0019544	Cg001G0202700	AT4G19850.2
OG0019545	Cg001G0208000	AT4G19191.1
OG0019548	Cg001G0382100	AT5G40960.1
OG0019549	Cg001G0386900	AT5G41400.1
OG0019551	Cg008G2947200	AT5G44574.1
OG0019552	Cg008G2897900	AT5G42690.2
OG0019553	Cg008G2878200	AT5G48335.1
OG0019554	Cg003G0835600	AT5G49960.1
OG0019556	Cg003G0908700	AT5G52550.1
OG0019558	Cg003G0935700, Cg003G0935800	AT5G54745.1, AT1G51150.1
OG0019559	Cg003G0945400	AT5G55650.1
OG0019562	Cg003G0941000	AT5G55240.1
OG0019563	Cg008G2839100	AT5G49525.1
OG0019564	Cg003G0904100	AT5G52120.1
OG0019568	Cg004G1414400	AT2G17850.3
OG0019569	Cg006G1900000, Cg006G1873200	AT1G36380.1
OG0019571	Cg001G0326400	AT1G66420.1
OG0019573	Cg003G0906000	AT5G52270.2
OG0019574	Cg003G0983200	AT5G59305.1
OG0019576	Cg004G1104400	AT3G04370.1
OG0019577	Cg007G2358500	AT1G48720.1
OG0019578	Cg001G0264100	AT5G48110.1
OG0019603	Cg008G2706600	AT5G14270.2
OG0019608	Cg006G1967800	AT1G30670.1
OG0019610	Cg006G1962300	AT1G31140.2
OG0019611	Cg006G1955200	AT1G31814.1
OG0019612	Cg006G1955000	AT1G31820.1
OG0019618	Cg003G0985800	AT5G59570.1
OG0019619	Cg003G0948300	AT5G55980.1
OG0019620	Cg003G0943400	AT5G55507.1
OG0019621	Cg002G0540700	AT3G48720.1
OG0019623	Cg008G2633000	AT5G06100.2
OG0019625	Cg008G2833700	AT5G28210.1
OG0019626	Cg008G2598700	AT5G02720.2
OG0019627	Cg008G2597400	AT5G02560.2
OG0019628	Cg008G2583100	AT5G02000.1
OG0019635	Cg002G0551800	AT3G47600.1
OG0019636	Cg006G1780800	AT1G56170.1
OG0019639	Cg006G1796200	AT1G53880.1
OG0019640	Cg006G1803000	AT1G53230.1
OG0019642	Cg001G0305500	AT4G12690.1
OG0019644	Cg004G1198900	AT2G33655.1
OG0019650	Cg006G1826800	AT1G50720.1
OG0019651	Cg005G1577700	AT2G35550.1
OG0019652	Cg005G1576000	AT2G35730.1
OG0019657	Cg003G1069900	AT5G66000.1
OG0019659	Cg002G0418000	AT3G61210.1
OG0019660	Cg002G0437700	AT3G58770.1
OG0019666	Cg005G1742300, Cg005G1742200, Cg005G1742400	AT2G40745.1
OG0019669	Cg003G0858500	AT4G04930.1
OG0019670	Cg005G1622600	AT2G31020.1
OG0019671	Cg006G1925800	AT1G34140.1
OG0019672	Cg005G1460100	AT2G46910.1
OG0019675	Cg005G1509200	AT2G42140.1
OG0019676	Cg004G1090700	AT3G02885.1
OG0019678	Cg004G1116100	AT3G05430.1
OG0019680	Cg004G1141600	AT3G07710.1
OG0019681	Cg008G2603100, Cg008G2603000	AT5G03190.2
OG0019682	Cg004G1208600	AT3G14700.1
OG0019684	Cg004G1223600	AT3G15930.1
OG0019686	Cg003G0804400, Cg007G2417100, Cg004G1274600	AT3G20760.1
OG0019687	Cg008G2897500	AT5G42700.1
OG0019688	Cg001G0355400	AT5G38860.1
OG0019692	Cg006G2144600	AT1G11850.2
OG0019693	Cg005G1758100	AT2G23096.1
OG0019696	Cg006G2104700	AT1G15900.1
OG0019698	Cg006G2080800	AT1G18485.1
OG0019700	Cg006G2051700	AT1G21520.1
OG0019701	Cg006G2044000	AT1G22240.1
OG0019702	Cg007G2300500	AT1G61030.1
OG0019703	Cg007G2331500	AT1G56555.1
OG0019707	Cg003G0736600, Cg003G0861600	AT4G05200.2
OG0019708	Cg001G0004300	AT4G38550.2
OG0019710	Cg001G0022700	AT4G37860.1
OG0019711	Cg001G0038100	AT4G36230.1
OG0019712	Cg001G0065300	AT4G33660.1
OG0019713	Cg001G0085600	AT4G31760.1
OG0019716	Cg006G2205500	AT1G05920.1
OG0019717	Cg006G2189300	AT1G07500.1
OG0019718	Cg006G2064300	AT1G20135.1
OG0019719	Cg006G2014000	AT1G26260.1
OG0019722	Cg006G1911000	AT1G35625.1, AT1G35630.1
OG0019723	Cg006G1887200	AT1G43640.1
OG0019724	Cg006G1798700	AT1G53633.1
OG0019727	Cg007G2343800	AT1G54980.1, AT5G50070.1
OG0019729	Cg007G2479100	AT1G70870.1
OG0019730	Cg004G1085600	AT3G02440.2
OG0019731	Cg004G1198800	AT1G11810.1, AT3G13830.1
OG0019733	Cg004G1355900	AT2G10950.1
OG0019738	Cg005G1760500	AT2G22810.1
OG0019739	Cg005G1760200	AT2G22850.1
OG0019740	Cg005G1747500	AT2G24170.1
OG0019747	Cg002G0550700	AT3G47710.1
OG0019749	Cg005G1454000	AT2G47520.1
OG0019750	Cg002G0573300	AT3G45610.1
OG0019752	Cg002G0539400	AT3G48830.1
OG0019754	Cg002G0533500	AT3G49470.2
OG0019755	Cg002G0518300	AT3G50990.1
OG0019757	Cg008G2674900	AT5G10760.1
OG0019758	Cg008G2708900	AT5G14490.3
OG0019762	Cg001G0016400	AT4G39830.1
OG0019763	Cg001G0027500	AT4G37410.1
OG0019764	Cg001G0098300	AT4G30430.1
OG0019765	Cg001G0136300	AT4G26660.1
OG0019766	Cg001G0148400	AT4G25530.1
OG0019767	Cg001G0156700	AT4G24715.1
OG0019768	Cg001G0157200	AT4G24670.1
OG0019769	Cg001G0185300	AT4G21865.1
OG0019770	Cg001G0189600	AT4G21480.1
OG0019772	Cg001G0255900	AT4G15248.1
OG0019774	Cg001G0382800	AT5G41030.1
OG0019775	Cg001G0389000	AT5G41600.1
OG0019776	Cg008G2912100	AT5G42140.1
OG0019777	Cg008G2871300	AT5G48570.1
OG0019778	Cg008G2845300, Cg008G2860200	AT5G49230.1
OG0019779	Cg003G0895900	AT5G51390.1
OG0019782	Cg003G0922800	AT5G53895.1
OG0019785	Cg003G1058100	AT5G67090.1
OG0019792	Cg002G0519700	AT3G50845.1
OG0019832	Cg002G0590700	AT3G44326.1
OG0019833	Cg004G1230800	AT3G16590.1
OG0019834	Cg008G2654200	AT5G08250.2
OG0019836	Cg006G1996200	AT1G28000.1
OG0019839	Cg003G1042100	AT5G65180.1
OG0019841	Cg004G1346900	AT2G05810.1
OG0019842	Cg001G0190000	AT5G62480.1
OG0019843	Cg003G1003700	AT5G61300.1
OG0019848	Cg008G2593900	AT5G02150.1
OG0019849	Cg008G2585200	AT5G01780.2
OG0019850	Cg007G2580000	AT1G79970.1
OG0019851	Cg007G2579100	AT1G80060.1
OG0019853	Cg002G0529500	AT3G49840.2
OG0019854	Cg006G1779900	AT1G54360.6
OG0019855	Cg006G1781000	AT1G56150.1
OG0019858	Cg001G0306200	AT4G12710.1
OG0019859	Cg002G0441800	AT3G58290.1
OG0019862	Cg003G0858800	AT1G47915.1
OG0019864	Cg006G1810500	AT1G52550.1
OG0019865	Cg005G1576900	AT2G35640.1
OG0019870	Cg002G0427900	AT3G60000.2
OG0019871	Cg002G0431200	AT3G59570.3
OG0019872	Cg002G0441300	AT3G58380.1
OG0019873	Cg002G0436500	AT3G58990.1
OG0019875	Cg007G2447700	AT1G68050.1
OG0019876	Cg001G0200300	AT4G20100.1
OG0019878	Cg005G1539700	AT2G39250.1
OG0019880	Cg008G2824400	AT5G27020.1
OG0019881	Cg005G1486200	AT2G44400.1
OG0019882	Cg006G2124100	AT4G26485.1
OG0019888	Cg004G1134400	AT3G07040.1
OG0019891	Cg004G1204400	AT3G14225.1
OG0019893	Cg004G1208700	AT3G14710.1
OG0019899	Cg006G2252600	AT1G01810.1
OG0019900	Cg006G2239300	AT1G02705.1
